GeographyCode,QS110NI0001,QS110NI0002,QS110NI0003,QS110NI0004,QS110NI0005,QS110NI0006,QS110NI0007,QS110NI0008,QS110NI0009,QS110NI0010,QS110NI0011,QS110NI0012,QS110NI0013,QS110NI0014,QS110NI0015,QS110NI0016,QS110NI0017,QS110NI0018,QS110NI0019,QS110NI0020,QS110NI0021,QS110NI0022,QS110NI0023,QS110NI0024,QS110NI0025,QS110NI0026,QS110NI0027
95TT05,3018,302,114,188,2403,110,1573,194,299,803,277,0,282,82,64,116,20,438,170,123,145,313,77,87,0,18,131
95TT06,2723,185,98,87,2292,96,1886,170,258,966,492,2,52,20,9,23,0,256,53,79,124,246,45,100,0,6,95
95TT07,2704,152,82,70,2307,112,1896,198,297,915,486,0,103,20,30,39,14,196,33,45,118,245,57,84,0,11,93
95TT08,2724,138,71,67,2377,96,1992,162,401,921,508,2,90,26,31,21,12,197,23,69,105,209,66,66,0,17,60
95TT09,2917,141,80,61,2468,104,2089,140,355,1033,561,0,52,16,18,13,5,223,29,30,164,308,64,113,0,11,120
95TT10,2852,235,103,132,2262,100,1473,200,301,595,377,0,209,74,47,76,12,480,163,196,121,355,112,84,0,6,153
95TT11,3233,144,78,66,2760,110,2363,190,353,1284,536,0,76,20,24,25,7,211,39,84,88,329,89,90,0,18,132
95TT12,2641,198,91,107,2245,138,1789,182,288,960,359,0,80,12,30,25,13,238,65,58,115,198,65,62,0,15,56
95TT13,2918,291,110,181,2254,90,1450,202,248,684,316,0,192,64,57,71,0,522,165,181,176,373,55,153,0,12,153
95TT14,2211,210,85,125,1721,130,1160,170,204,503,283,0,104,30,29,34,11,327,50,139,138,280,70,83,0,7,120
95TT15,2480,178,87,91,2052,120,1661,154,265,937,305,2,53,20,9,14,10,216,56,68,92,250,62,76,2,18,92
95TT16,2691,169,78,91,2265,118,1776,146,356,857,417,0,97,34,22,38,3,274,70,87,117,257,70,91,0,11,85
95UU01,1097,83,35,48,890,36,674,72,120,286,196,0,54,18,22,14,0,126,41,54,31,124,18,40,0,8,58
95UU02,1043,124,61,63,881,113,502,114,48,229,111,0,74,16,11,38,9,192,49,88,55,38,4,12,0,10,12
95UU03,802,162,83,79,541,80,363,82,59,129,93,0,38,20,6,9,3,60,16,15,29,99,22,15,0,11,51
95UU04,734,145,57,88,532,60,261,58,44,79,80,0,43,10,3,30,0,168,50,76,42,57,17,16,0,0,24
95UU05,991,91,51,40,811,52,603,80,93,308,122,0,47,28,6,13,0,109,22,34,53,89,17,42,0,9,21
95UU06,1452,159,66,93,1189,120,800,114,122,389,175,0,57,18,15,18,6,212,56,90,66,104,19,25,0,12,48
95UU07,811,73,35,38,648,60,483,82,69,185,147,2,45,8,9,22,6,58,19,7,32,90,4,21,0,10,55
95UU08,1205,141,67,74,963,76,697,72,136,266,223,0,28,6,6,10,6,162,36,36,90,101,35,26,0,0,40
95UU09,1688,141,54,87,1388,60,1068,140,118,565,245,0,52,18,9,22,3,208,57,80,71,159,25,71,4,7,52
95UU10,1178,114,51,63,940,66,711,66,123,339,183,2,31,6,10,15,0,130,27,35,68,124,16,41,0,14,53
95UU11,993,90,47,43,789,58,621,76,71,326,148,0,27,18,9,0,0,83,12,22,49,114,10,50,3,4,47
95UU12,1354,196,87,109,1025,52,612,90,113,300,109,0,100,14,35,48,3,261,85,106,70,133,27,30,0,4,72
95UU13,891,100,47,53,662,36,518,64,71,240,143,0,32,12,12,8,0,76,24,13,39,129,32,36,0,10,51
95UU14,1723,232,75,157,1339,96,749,124,133,361,131,0,111,30,40,38,3,383,107,141,135,152,44,36,0,12,60
95UU15,945,99,36,63,758,40,541,96,76,244,125,2,79,18,10,51,0,96,23,19,54,88,32,21,0,6,29
95VV01,3205,297,153,144,2640,174,1967,284,354,875,454,0,131,30,27,59,15,368,107,125,136,268,63,99,0,12,94
95VV02,2182,393,171,222,1492,104,747,100,130,311,206,0,169,44,54,61,10,472,165,167,140,297,79,73,0,9,136
95VV03,2543,289,137,152,1954,114,1200,128,201,606,265,0,165,58,45,59,3,475,145,161,169,300,88,81,0,16,115
95VV04,3138,214,110,104,2641,160,2113,238,329,1113,433,0,119,32,24,54,9,249,72,82,95,283,91,89,0,21,82
95VV05,4491,195,81,114,3901,112,3203,248,430,1978,547,0,178,54,22,85,17,408,98,157,153,395,58,144,2,25,166
95VV06,3482,255,113,142,2869,100,2129,158,339,1159,473,0,117,44,22,48,3,523,131,229,163,358,80,126,2,14,136
95VV07,4393,472,153,319,3615,196,2438,268,432,1218,520,4,221,80,48,89,4,756,221,347,188,306,73,67,0,16,150
95VV08,3052,233,98,135,2462,58,1789,168,232,943,446,0,81,20,18,36,7,534,169,198,167,357,117,146,0,6,88
95VV09,2665,252,91,161,2023,98,1258,138,177,573,370,0,116,38,39,27,12,551,175,189,187,390,68,174,0,4,144
95VV10,3155,280,93,187,2390,136,1225,118,279,549,279,0,226,74,45,95,12,803,289,312,202,485,78,132,7,0,268
95VV11,4426,281,95,186,3762,180,2791,272,568,1420,531,2,200,68,64,57,11,589,135,250,204,383,117,113,0,11,142
95VV12,3175,283,110,173,2490,124,1530,182,294,672,382,0,236,62,59,101,14,600,183,253,164,402,68,143,0,11,180
95VV13,3463,171,80,91,2951,98,2549,200,368,1437,544,2,72,32,18,15,7,230,41,88,101,341,80,128,0,14,119
95VV14,3336,360,141,219,2449,122,1671,194,317,710,450,2,190,80,42,59,9,464,136,150,178,527,152,116,0,3,256
95VV15,3084,288,115,173,2380,76,1568,154,328,687,399,2,131,30,31,58,12,603,213,235,155,416,115,63,3,6,229
95VV16,3110,218,91,127,2531,116,1895,180,337,919,459,0,59,18,18,23,0,461,95,174,192,361,96,123,0,15,127
95VV17,4356,270,116,154,3567,136,2567,234,432,1392,509,0,204,36,47,99,22,660,222,237,201,519,130,264,0,18,107
95VV18,3642,401,186,215,2849,164,1953,264,339,845,505,2,245,76,71,84,14,485,144,177,164,392,97,120,0,22,153
95VV19,2969,333,143,190,2367,182,1510,210,220,720,360,4,181,52,60,63,6,490,153,182,155,269,38,115,0,10,106
95VV20,2990,166,83,83,2396,120,1914,166,306,976,466,0,128,38,45,37,8,234,61,64,109,428,105,166,0,11,146
95VV21,4037,216,90,126,3424,106,2831,230,438,1628,535,0,120,52,16,46,6,367,88,141,138,397,105,136,0,11,145
95VV22,2836,227,112,115,2368,60,1764,170,277,951,366,0,133,28,49,47,9,411,106,181,124,241,36,68,0,10,127
95VV23,2876,320,166,154,2231,138,1513,220,259,613,421,0,170,46,25,95,4,410,125,144,141,325,57,98,0,23,147
95VV24,3014,440,206,234,2279,164,1599,238,265,715,381,4,127,52,41,26,8,385,95,141,149,295,70,58,2,12,153
95VV25,3770,261,121,140,3132,110,2372,186,259,1419,508,0,145,46,30,66,3,505,154,210,141,377,118,150,2,19,88
95VV26,3583,237,92,145,3029,104,2300,184,381,1262,473,0,193,60,24,90,19,432,115,174,143,317,64,129,0,14,110
95VV27,2237,292,116,176,1598,80,1001,166,167,308,360,0,132,40,39,37,16,385,107,112,166,347,106,67,0,20,154
95VV28,3441,394,155,239,2577,106,1705,244,315,777,369,3,197,76,63,48,10,566,191,175,200,470,134,134,0,15,187
95VV29,3366,194,88,106,2878,102,2316,218,328,1342,428,2,126,38,43,35,10,332,104,101,127,294,79,116,0,18,81
95VV30,2905,272,103,169,2229,192,1563,222,354,629,358,0,172,52,36,78,6,302,87,87,128,404,100,95,4,7,198
95WW01,2742,457,215,242,2036,190,1191,262,225,435,269,2,187,92,49,39,7,466,152,169,145,249,56,37,13,16,127
95WW02,3776,413,197,216,3164,220,1996,348,399,883,366,0,275,108,70,78,19,673,202,297,174,199,39,78,0,4,78
95WW03,3627,513,212,301,2820,194,1766,318,358,701,389,6,306,144,90,58,14,548,203,206,139,294,89,73,0,8,124
95WW04,2866,200,74,126,2508,186,1654,336,342,667,309,3,250,80,58,99,13,415,115,182,118,158,35,44,0,0,79
95WW05,2753,354,164,190,2200,194,1477,256,260,539,422,0,156,58,36,49,13,373,87,146,140,199,37,61,0,8,93
95WW06,3126,244,102,142,2647,211,2054,412,393,838,411,0,137,52,41,37,7,245,50,74,121,235,67,75,0,9,84
95WW07,4187,337,158,179,3600,300,2679,484,537,1142,516,0,181,70,43,53,15,440,115,166,159,250,43,70,0,11,126
95WW08,2559,232,134,98,2210,256,1441,296,275,548,322,2,178,50,40,80,8,333,103,108,122,117,34,23,0,13,47
95WW09,2534,313,176,137,2102,340,1239,274,186,425,354,0,134,50,27,47,10,389,109,167,113,119,26,34,0,15,44
95WW10,2946,291,149,142,2498,178,1585,262,316,646,361,2,222,72,36,102,12,511,133,215,163,157,51,28,0,17,61
95WW11,3078,203,91,112,2674,228,1869,242,345,776,506,0,175,56,53,60,6,402,115,170,117,201,64,72,0,9,56
95WW12,2377,395,157,238,1759,160,719,146,151,237,185,0,184,74,51,45,14,696,197,270,229,223,42,73,0,8,100
95WW13,3670,318,133,185,3097,192,2346,434,500,1010,402,2,224,100,76,44,4,333,106,109,118,255,33,74,0,12,136
95WW14,2229,400,177,223,1638,108,720,140,123,254,203,0,176,56,58,50,12,634,238,244,152,191,55,54,0,0,82
95WW15,3254,253,106,147,2787,210,1869,276,396,728,469,0,181,74,36,57,14,527,130,238,159,214,53,71,0,2,88
95WW16,2933,385,187,198,2334,190,1301,232,255,483,331,0,258,114,80,55,9,585,198,233,154,214,52,44,2,4,112
95WW17,2266,308,150,158,1797,206,1086,266,195,333,292,0,159,66,29,52,12,346,113,141,92,161,38,43,0,11,69
95WW18,2228,349,173,176,1724,248,1038,178,210,409,241,0,156,50,34,63,9,282,96,75,111,155,53,30,0,16,56
95WW19,6225,374,189,185,5535,402,4393,668,894,2167,664,2,253,98,51,101,3,485,115,200,170,316,79,80,13,7,137
95WW20,8338,513,116,397,7204,262,5378,862,1154,2542,820,2,619,294,147,143,35,943,294,433,216,621,136,222,0,29,234
95WW21,3507,485,148,337,2736,140,1523,282,274,705,262,2,329,114,92,114,9,742,194,417,131,286,63,80,8,8,127
95WW22,2985,330,136,194,2474,148,1447,284,318,480,365,8,249,98,48,81,22,622,201,280,141,181,52,47,5,7,70
95WW23,3440,439,191,248,2699,270,1797,356,337,768,336,0,224,94,53,70,7,408,132,160,116,302,49,30,42,4,177
95WW24,3424,584,201,383,2553,180,1055,214,193,380,268,2,373,146,91,123,13,943,354,400,189,287,44,45,7,8,183
95WW25,2071,575,241,334,1349,172,639,172,157,191,119,2,138,72,26,28,12,398,156,124,118,147,28,34,2,10,73
95XX01,5259,271,89,182,4744,216,3703,590,792,1612,709,2,338,126,75,113,24,485,140,196,149,244,85,67,0,7,85
95XX02,2573,303,177,126,2143,220,1570,320,269,722,259,4,133,64,23,36,10,216,41,73,102,127,24,44,0,5,54
95XX03,2721,204,90,114,2342,260,1762,402,278,689,393,0,133,40,27,63,3,187,67,50,70,175,52,57,0,12,54
95XX04,3621,306,114,192,3136,202,2297,474,418,908,497,0,217,76,74,48,19,420,130,191,99,179,62,49,0,0,68
95XX05,2591,436,218,218,1970,322,1135,278,211,354,292,0,166,86,38,21,21,347,117,104,126,185,39,47,0,5,94
95XX06,3778,495,190,305,3036,170,1833,372,434,709,318,0,333,112,63,142,16,700,194,339,167,247,72,70,0,8,97
95XX07,2845,419,268,151,2289,336,1534,382,251,564,337,0,173,50,47,72,4,246,54,86,106,137,36,20,0,12,69
95XX08,2590,395,266,129,2057,316,1417,336,251,527,303,4,123,44,38,32,9,197,54,58,85,138,25,16,0,15,82
95XX09,2709,454,279,175,2063,300,1305,310,200,490,305,6,178,68,59,48,3,274,66,114,94,192,50,34,0,13,95
95XX10,4821,424,103,321,4070,176,2587,396,525,1311,355,0,457,146,102,199,10,850,267,382,201,327,84,107,0,4,132
95XX11,6247,733,165,568,5096,199,3064,716,641,1311,396,0,804,330,206,238,30,1029,393,437,199,418,80,110,0,9,219
95XX12,2430,238,124,114,2078,308,1491,344,243,570,334,6,136,62,29,41,4,137,40,58,39,114,31,16,2,13,52
95XX13,2735,297,179,118,2307,400,1666,416,272,675,303,0,88,58,9,21,0,153,24,50,79,131,40,9,0,18,64
95XX14,2403,222,127,95,2045,296,1527,298,259,634,336,0,101,54,6,36,5,121,26,38,57,136,31,40,0,9,56
95XX15,2433,481,145,336,1763,178,979,232,160,349,238,0,170,82,42,37,9,436,121,158,157,189,33,41,0,4,111
95XX16,2995,420,232,188,2418,460,1605,524,242,495,344,2,144,78,24,27,15,207,28,44,135,157,44,54,0,4,55
95XX17,2996,583,156,427,1981,136,1154,262,248,446,198,4,304,170,57,64,13,383,113,112,158,432,84,76,2,0,270
95XX18,2847,553,254,299,2010,166,1273,274,211,563,225,4,215,132,44,32,7,352,122,93,137,284,61,55,0,6,162
95XX19,2633,340,144,196,2154,256,1588,310,246,709,323,2,113,52,24,37,0,195,48,64,83,139,44,33,0,10,52
95XX20,3105,480,168,312,2431,140,1571,266,377,735,193,8,199,74,58,52,15,513,143,191,179,194,42,51,0,18,83
95XX21,2713,339,198,141,2225,426,1502,334,212,711,245,0,109,56,27,20,6,188,56,55,77,149,22,27,2,14,84
95XX22,2215,328,119,209,1745,216,1103,296,204,347,256,2,187,64,49,50,24,237,73,76,88,142,40,24,2,4,72
95XX23,3065,536,150,386,2280,156,1352,296,349,480,227,0,349,168,94,60,27,423,175,116,132,249,36,35,0,7,171
95XX24,2705,329,194,135,2257,310,1538,376,308,479,375,0,131,58,36,30,7,278,61,103,114,119,52,27,0,4,36
95XX25,2445,406,168,238,1849,126,940,184,171,364,221,2,284,64,79,126,15,497,122,194,181,190,39,44,0,15,92
95YY01,2503,195,98,97,2110,106,1614,196,165,899,354,0,136,28,24,75,9,254,71,90,93,198,31,102,0,13,52
95YY02,2151,275,102,173,1697,98,1141,186,244,484,227,0,72,32,12,20,8,386,113,115,158,179,21,70,0,5,83
95YY03,3115,187,83,104,2645,100,2229,202,315,1270,442,0,89,34,16,33,6,227,49,82,96,283,58,129,0,21,75
95YY04,3433,295,91,204,2813,142,1960,260,354,986,360,0,208,68,78,56,6,503,159,204,140,325,66,93,0,11,155
95YY05,1630,281,132,149,1207,126,781,136,96,323,226,0,109,66,12,24,7,191,55,48,88,142,18,19,0,17,88
95YY06,2389,234,89,145,1935,76,1452,152,250,707,343,0,89,20,36,30,3,318,103,90,125,220,36,85,0,10,89
95YY07,2916,169,77,92,2513,96,2105,146,321,1177,461,0,77,18,19,40,0,235,52,75,108,234,51,75,0,19,89
95YY08,2231,215,84,131,1826,66,1479,124,260,776,319,2,53,26,19,8,0,226,60,51,115,190,71,22,0,11,86
95YY09,2250,363,144,219,1683,174,1106,210,197,386,313,0,119,44,37,26,12,284,96,105,83,204,56,23,0,0,125
95YY10,2140,124,70,54,1854,152,1502,188,233,743,338,0,35,10,3,16,6,165,13,46,106,162,35,33,0,10,84
95YY11,2046,273,109,164,1632,84,1152,144,208,519,281,0,111,42,22,38,9,285,74,77,134,141,25,32,0,8,76
95YY12,2748,203,91,112,2257,88,1809,220,302,1008,279,0,128,50,32,43,3,232,61,98,73,288,69,112,0,9,98
95YY13,2833,315,91,224,2274,122,1450,192,225,709,324,0,168,52,44,66,6,534,170,208,156,244,39,56,0,11,138
95YY14,3094,305,83,222,2580,64,1757,200,285,892,380,0,192,70,38,64,20,567,163,259,145,209,42,67,0,11,89
95YY15,2033,354,118,236,1494,68,764,86,138,399,141,2,162,46,36,65,15,498,164,214,120,185,40,74,0,2,69
95YY16,2390,164,82,82,2070,88,1720,164,286,879,391,0,56,18,3,31,4,206,55,50,101,156,13,49,0,19,75
95YY17,2350,143,60,83,1989,70,1551,116,240,826,369,0,72,18,15,39,0,296,54,91,151,218,45,80,0,2,91
95YY18,2374,168,69,99,2021,66,1651,110,222,976,343,0,85,22,21,35,7,219,38,86,95,185,32,69,0,19,65
95YY19,1479,300,134,166,1017,78,600,100,131,234,135,2,115,70,30,15,0,222,69,63,90,162,34,24,2,5,97
95YY20,2330,149,76,73,2019,80,1752,122,284,872,474,0,35,6,6,19,4,152,21,23,108,162,35,62,0,8,57
95YY21,2437,180,77,103,2078,90,1711,132,295,894,390,2,73,22,19,32,0,202,37,82,83,179,31,45,0,19,84
95ZZ01,2760,221,98,123,2260,126,1668,206,317,781,364,0,126,52,37,26,11,340,96,117,127,279,108,84,0,12,75
95ZZ02,1827,194,66,128,1443,100,662,106,155,183,218,0,83,24,34,19,6,598,166,268,164,190,37,65,0,8,80
95ZZ03,2073,332,141,191,1512,114,925,116,167,370,272,0,121,38,22,61,0,352,118,126,108,229,74,48,0,13,94
95ZZ04,2628,209,96,113,2144,98,1628,156,214,804,454,0,77,30,19,21,7,341,87,116,138,275,51,75,0,16,133
95ZZ05,2187,210,102,108,1750,70,1365,124,216,642,383,0,73,14,18,33,8,242,55,100,87,227,52,79,0,23,73
95ZZ06,1714,318,121,197,1128,62,475,74,71,170,160,0,60,6,15,36,3,531,165,201,165,268,69,70,0,10,119
95ZZ07,2807,247,89,158,2306,118,1591,150,269,774,398,0,151,44,39,59,9,446,148,170,128,254,34,94,2,9,115
95ZZ08,2587,270,110,160,1984,88,1466,162,242,711,351,0,74,14,28,23,9,356,109,143,104,333,54,107,0,25,147
95ZZ09,2243,252,110,142,1744,88,1164,158,162,546,298,0,90,18,18,38,16,402,118,147,137,247,34,89,0,15,109
95ZZ10,3169,398,126,272,2487,130,1637,190,337,789,321,0,172,42,36,82,12,548,189,225,134,284,47,89,3,21,124
95ZZ11,2223,183,92,91,1787,96,1423,116,238,760,309,0,57,26,6,25,0,211,34,49,128,253,69,100,0,23,61
95ZZ12,2190,242,80,162,1739,132,1119,150,168,507,294,0,146,48,43,43,12,342,111,116,115,209,42,77,0,11,79
95ZZ13,2533,182,75,107,2016,98,1526,210,242,699,375,2,121,36,21,64,0,269,91,81,97,335,115,101,0,13,106
95ZZ14,3135,215,61,154,2625,108,1796,246,314,789,447,0,115,40,35,33,7,606,197,263,146,295,81,134,0,11,69
95ZZ15,2288,165,70,95,1958,114,1469,188,216,682,383,0,100,32,15,44,9,275,62,113,100,165,40,37,0,9,79
95ZZ16,3231,343,118,225,2579,120,1653,174,325,817,337,0,163,56,45,52,10,643,127,334,182,309,102,90,0,11,106
