GeographyCode,LC6502NI0001,LC6502NI0002,LC6502NI0003,LC6502NI0004,LC6502NI0005,LC6502NI0006,LC6502NI0007,LC6502NI0008,LC6502NI0009,LC6502NI0010,LC6502NI0011,LC6502NI0012,LC6502NI0013,LC6502NI0014,LC6502NI0015,LC6502NI0016,LC6502NI0017,LC6502NI0018,LC6502NI0019,LC6502NI0020,LC6502NI0021,LC6502NI0022,LC6502NI0023,LC6502NI0024,LC6502NI0025,LC6502NI0026,LC6502NI0027,LC6502NI0028,LC6502NI0029,LC6502NI0030,LC6502NI0031,LC6502NI0032,LC6502NI0033,LC6502NI0034,LC6502NI0035
N00000245,243,77,30,43,25,39,29,59,9,4,12,6,25,3,54,11,7,15,5,8,8,111,49,18,11,10,6,17,19,8,1,5,4,0,1
N00000246,226,93,28,42,31,19,13,33,5,2,10,6,9,1,41,10,8,12,8,2,1,116,62,15,11,14,5,9,36,16,3,9,3,3,2
N00000247,241,49,39,31,26,56,40,70,4,12,8,4,36,6,76,15,11,10,10,12,18,68,23,16,3,6,6,14,27,7,0,10,6,2,2
N00000248,266,54,30,48,31,68,35,87,4,3,11,9,51,9,78,17,11,17,11,9,13,78,26,12,16,3,8,13,23,7,4,4,8,0,0
N00000249,280,44,42,56,39,68,31,80,4,5,10,11,45,5,74,15,13,15,12,12,7,100,19,22,22,9,10,18,26,6,2,9,7,1,1
N00000250,298,48,43,64,52,69,22,90,5,7,9,14,49,6,84,10,13,26,14,15,6,94,23,19,21,17,4,10,30,10,4,8,7,1,0
N00000251,311,43,56,61,53,77,21,107,9,8,16,13,56,5,87,13,18,12,20,16,8,79,14,22,16,15,4,8,38,7,8,17,5,1,0
N00000252,249,24,22,45,39,103,16,108,2,3,7,11,82,3,66,12,10,17,9,15,3,43,8,8,7,7,3,10,32,2,1,14,12,3,0
N00000253,380,74,52,52,60,115,27,113,3,10,10,10,77,3,130,29,26,19,16,24,16,90,26,12,14,18,13,7,47,16,4,9,16,1,1
N00000254,238,34,34,41,36,78,15,92,4,4,8,9,64,3,75,12,19,17,13,7,7,43,13,7,7,6,5,5,28,5,4,9,8,2,0
N00000255,260,41,27,36,39,98,19,94,3,9,3,9,69,1,90,24,8,16,14,15,13,49,8,7,10,8,11,5,27,6,3,7,8,3,0
N00000256,576,56,48,93,67,262,50,268,7,8,26,19,198,10,151,17,17,39,17,40,21,103,23,20,14,14,15,17,54,9,3,14,17,9,2
N00000257,313,67,32,66,43,78,27,92,4,5,12,17,52,2,72,8,10,18,16,14,6,109,44,13,22,6,8,16,40,11,4,14,4,4,3
N00000258,267,34,31,38,40,106,18,123,4,11,12,11,82,3,76,19,8,12,14,13,10,39,7,6,5,8,8,5,29,4,6,9,7,3,0
N00000259,358,82,38,65,41,96,36,100,8,8,13,8,63,0,123,22,16,23,23,21,18,91,36,8,15,4,11,17,44,16,6,14,6,1,1
N00000260,390,99,42,77,39,93,40,111,10,9,15,6,64,7,131,28,17,25,20,25,16,107,47,13,22,9,4,12,41,14,3,15,4,0,5
N00000261,398,73,48,70,54,112,41,111,5,3,17,18,68,0,161,35,26,29,19,25,27,79,25,15,9,7,11,12,47,8,4,15,10,8,2
N00000262,284,66,32,51,32,74,29,69,3,3,9,5,47,2,107,20,18,21,19,14,15,77,31,10,9,6,10,11,31,12,1,12,2,3,1
N00000263,182,54,23,31,17,29,28,33,4,4,3,5,15,2,48,11,6,10,5,7,9,74,28,11,11,6,4,14,27,11,2,7,1,3,3
N00000264,400,86,74,68,58,82,32,74,3,6,8,5,50,2,123,19,24,24,21,21,14,136,46,32,20,16,7,15,67,18,12,16,16,4,1
N00000265,273,96,54,48,29,24,22,23,3,2,3,4,8,3,67,13,14,16,10,10,4,132,65,27,13,8,5,14,51,15,11,16,7,1,1
N00000266,242,47,33,53,33,46,30,67,3,7,9,9,36,3,65,6,9,19,12,5,14,71,28,10,10,8,3,12,39,10,7,15,4,2,1
N00000267,330,34,40,40,49,143,24,155,1,6,13,14,114,7,86,10,18,12,13,22,11,47,16,11,5,7,3,5,42,7,5,10,15,4,1
N00000268,303,48,34,55,43,95,28,108,2,9,11,8,73,5,90,14,12,21,16,14,13,74,28,10,10,12,4,10,31,4,3,13,7,4,0
N00000269,264,55,31,36,46,72,24,90,6,6,7,16,51,4,90,22,12,15,13,15,13,54,17,9,8,10,4,6,30,10,4,6,7,2,1
N00000270,274,70,28,44,28,73,31,68,3,2,9,4,47,3,95,24,13,14,11,15,18,86,36,10,13,8,9,10,25,7,3,8,5,2,0
N00000271,275,49,22,60,31,95,18,97,5,2,12,8,69,1,92,17,10,23,14,19,9,52,18,6,11,5,5,7,34,9,4,14,4,2,1
N00000272,213,47,32,31,28,45,30,56,5,5,7,4,32,3,68,18,10,15,10,7,8,78,22,15,7,12,5,17,11,2,2,2,2,1,2
N00000273,321,32,36,53,37,146,17,148,2,6,15,9,114,2,87,16,11,18,12,22,8,49,8,11,8,8,7,7,37,6,8,12,8,3,0
N00000274,348,48,38,47,49,136,30,134,6,6,11,11,93,7,106,18,16,18,18,27,9,84,21,13,9,13,14,14,24,3,3,9,7,2,0
N00000275,225,54,30,48,27,36,30,50,4,3,10,8,20,5,60,17,6,11,8,7,11,94,28,19,18,8,8,13,21,5,2,9,3,1,1
N00000276,230,58,40,46,34,33,19,54,6,6,9,8,22,3,59,12,12,14,13,4,4,98,35,18,16,12,5,12,19,5,4,7,1,2,0
N00000277,225,36,37,49,32,43,28,66,6,6,11,7,34,2,55,5,13,13,11,3,10,84,18,16,18,11,5,16,20,7,2,7,3,1,0
N00000278,221,41,39,53,47,26,15,36,1,3,8,6,15,3,83,12,17,22,20,8,4,82,22,15,17,18,2,8,20,6,4,6,3,1,0
N00000279,134,22,18,23,23,36,12,48,3,3,5,8,29,0,26,4,1,4,10,5,2,53,13,14,11,5,1,9,7,2,0,3,0,1,1
N00000280,251,79,43,36,38,36,19,40,2,2,5,5,24,2,53,10,9,11,13,4,6,116,49,24,12,14,7,10,42,18,8,8,6,1,1
N00000281,254,54,20,36,41,81,22,92,6,3,9,8,61,5,84,20,9,14,15,14,12,53,20,4,9,10,5,5,25,8,4,4,8,1,0
N00000282,269,42,37,44,34,83,29,78,3,3,7,7,54,4,87,10,17,20,11,16,13,76,20,11,14,12,9,10,28,9,6,3,4,4,2
N00000283,254,49,36,43,30,68,28,81,2,10,15,7,44,3,84,20,9,16,14,12,13,71,23,14,6,7,9,12,18,4,3,6,2,3,0
N00000284,260,77,39,48,28,51,17,57,2,7,6,5,32,5,66,12,7,17,14,11,5,95,46,14,15,6,7,7,42,17,11,10,3,1,0
N00000285,209,62,41,40,30,21,15,24,1,5,5,4,8,1,40,7,4,8,11,7,3,106,40,25,16,10,5,10,39,14,7,11,5,1,1
N00000286,206,59,23,31,30,40,23,55,4,4,6,10,30,1,51,13,6,9,11,6,6,76,29,8,11,9,3,16,24,13,5,5,0,1,0
N00000287,209,87,23,44,22,18,15,26,5,3,4,3,10,1,41,14,2,13,7,0,5,114,54,15,21,10,5,9,28,14,3,6,2,3,0
N00000288,262,62,41,50,34,53,22,70,4,9,7,6,38,6,68,12,10,19,10,7,10,95,36,15,15,16,7,6,29,10,7,9,2,1,0
N00000289,353,83,45,76,60,67,22,79,4,6,16,15,36,2,104,15,11,29,25,20,4,133,53,23,19,15,8,15,37,11,5,12,5,3,1
N00000290,193,89,21,35,18,14,16,28,7,1,8,2,9,1,28,9,3,5,4,3,4,117,65,13,17,9,2,11,20,8,4,5,3,0,0
N00000291,393,94,59,64,63,69,44,99,7,9,14,20,38,11,111,21,26,20,14,20,10,147,52,18,25,21,9,22,36,14,6,5,8,2,1
N00000292,490,75,45,98,83,141,48,170,7,11,17,26,102,7,161,25,15,41,37,27,16,119,32,17,19,15,11,25,40,11,2,21,5,1,0
N00000293,346,37,44,64,63,125,13,147,7,8,20,18,91,3,105,10,21,26,22,21,5,61,13,9,11,16,8,4,33,7,6,7,7,5,1
N00000294,300,63,29,54,40,89,25,94,4,5,11,5,65,4,120,33,11,25,18,16,17,57,17,9,14,9,4,4,29,9,4,4,8,4,0
N00000295,263,31,28,53,35,93,23,101,1,7,8,11,69,5,78,8,10,23,12,19,6,60,16,9,13,7,4,11,24,6,2,9,5,1,1
N00000296,221,40,30,44,33,53,21,64,4,6,6,10,35,3,57,10,8,13,13,11,2,74,16,11,17,9,5,16,26,10,5,8,1,2,0
N00000297,257,59,29,40,47,56,26,62,6,3,6,10,35,2,74,18,13,8,17,10,8,100,30,13,19,15,8,15,21,5,0,7,5,3,1
N00000298,254,48,47,52,35,47,25,53,3,2,7,9,26,6,65,11,12,17,11,10,4,108,27,26,21,9,10,15,28,7,7,7,6,1,0
N00000299,235,48,31,50,41,49,16,59,3,6,10,9,29,2,67,13,9,15,12,13,5,83,21,11,20,15,7,9,26,11,5,5,5,0,0
N00000300,207,80,33,34,13,26,21,40,3,5,8,2,19,3,41,10,7,11,5,3,5,98,50,19,13,2,3,11,28,17,2,2,4,1,2
N00000301,254,33,29,58,40,76,18,99,6,8,19,12,54,0,66,8,6,18,12,16,6,67,16,10,15,11,3,12,22,3,5,6,5,3,0
N00000302,273,42,30,60,52,62,27,79,4,4,12,16,40,3,80,11,7,16,21,15,10,77,20,15,14,10,5,13,37,7,4,18,5,2,1
N00000303,228,20,31,55,33,60,29,69,2,4,13,7,36,7,68,6,13,17,11,12,9,67,12,13,13,7,10,12,24,0,1,12,8,2,1
N00000304,238,29,40,62,40,58,9,65,1,8,9,9,38,0,66,7,9,22,14,12,2,86,17,18,22,16,7,6,21,4,5,9,1,1,1
N00000305,296,32,35,56,53,104,16,114,4,3,18,11,74,4,88,9,12,18,18,21,10,55,10,17,9,13,4,2,39,9,3,11,11,5,0
N00000306,261,37,44,40,45,74,21,89,3,8,13,9,51,5,62,7,15,8,12,13,7,82,16,21,14,17,8,6,28,11,0,5,7,2,3
N00000307,264,58,42,54,40,45,25,65,4,8,8,8,31,6,72,11,9,19,13,9,11,93,34,17,17,13,4,8,34,9,8,10,6,1,0
N00000308,223,47,28,43,36,42,27,56,5,7,9,7,26,2,64,12,7,14,12,10,9,81,26,12,14,7,6,16,22,4,2,6,10,0,0
N00000309,280,44,47,68,40,58,23,85,5,10,11,14,39,6,71,7,8,23,13,13,7,83,22,23,16,9,3,10,41,10,6,18,4,3,0
N00000310,310,60,44,40,35,99,32,92,3,8,3,8,62,8,114,17,26,20,16,25,10,73,25,8,11,7,8,14,31,15,2,6,4,4,0
N00000311,248,75,21,34,31,56,31,64,0,6,7,5,39,7,67,12,8,9,12,12,14,85,47,6,10,11,3,8,32,16,1,8,3,2,2
N00000312,385,100,39,67,53,90,36,94,4,4,12,15,56,3,123,32,14,27,14,18,18,111,43,18,12,11,13,14,57,21,3,16,13,3,1
N00000313,420,54,75,95,49,99,48,100,1,5,13,7,70,4,149,14,28,39,26,16,26,117,31,27,27,12,8,12,54,8,15,16,4,5,6
N00000314,283,86,48,54,31,34,30,48,7,0,7,8,24,2,64,9,12,19,10,4,10,122,54,26,17,9,3,13,49,16,10,11,4,3,5
N00000315,258,89,31,41,36,34,27,38,1,2,5,4,23,3,54,11,4,10,13,5,11,108,55,16,13,12,4,8,58,22,9,13,7,2,5
N00000316,254,74,35,50,31,38,26,46,0,2,11,6,25,2,73,13,16,16,9,10,9,99,46,15,11,12,2,13,36,15,2,12,4,1,2
N00000317,337,106,56,45,45,55,30,71,7,7,12,4,37,4,91,21,22,10,18,11,9,116,53,19,13,10,6,15,59,25,8,10,13,1,2
N00000318,261,66,29,55,39,40,32,57,5,2,12,9,25,4,88,23,10,17,16,8,14,79,25,11,17,9,4,13,37,13,6,9,5,3,1
N00000319,572,179,101,85,66,73,68,104,14,13,6,15,47,9,174,48,32,36,20,15,23,225,87,42,29,24,10,33,69,30,14,14,7,1,3
N00000320,226,77,34,38,32,22,23,34,5,5,5,11,7,1,79,24,17,10,5,7,16,88,40,10,16,10,7,5,25,8,2,7,6,1,1
N00000321,389,117,64,51,54,56,47,66,6,10,6,11,27,6,111,28,16,14,21,13,19,156,62,27,21,15,11,20,56,21,11,10,7,5,2
N00000322,280,107,45,40,23,37,28,53,8,2,11,6,22,4,75,18,17,14,9,7,10,115,58,21,10,7,6,13,37,23,5,5,1,2,1
N00000323,360,64,44,66,51,106,29,100,5,5,6,11,71,2,121,27,18,24,23,17,12,107,25,19,25,10,15,13,32,7,2,11,7,3,2
N00000324,296,64,33,46,38,83,32,90,7,6,10,6,58,3,95,21,13,14,15,15,17,77,27,10,12,12,5,11,34,9,4,10,5,5,1
N00000325,365,83,48,69,48,75,42,104,11,10,17,9,51,6,95,16,11,21,19,13,15,115,37,22,17,12,9,18,51,19,5,14,8,2,3
N00000326,671,163,88,124,92,144,60,181,7,12,28,31,95,8,164,32,27,42,27,19,17,258,97,40,40,23,28,30,68,27,9,14,11,2,5
N00000327,235,69,55,45,18,30,18,31,2,3,2,3,21,0,44,6,12,11,7,4,4,127,49,32,21,8,4,13,33,12,8,11,0,1,1
N00000328,199,65,42,42,15,20,15,27,3,6,3,4,8,3,29,2,7,6,6,7,1,111,48,22,24,3,4,10,32,12,7,9,2,1,1
N00000329,293,100,53,55,29,35,21,42,5,7,5,6,17,2,55,13,9,15,8,6,4,143,59,27,26,12,7,12,53,23,10,9,3,5,3
N00000330,388,52,58,63,59,121,35,145,6,9,18,16,86,10,118,15,24,21,28,22,8,92,26,15,16,9,11,15,33,5,10,8,6,2,2
N00000331,431,109,71,64,55,89,43,102,12,9,12,9,52,8,93,13,14,13,25,19,9,178,62,36,29,12,15,24,58,22,12,10,9,3,2
N00000332,193,86,34,34,17,6,16,20,7,2,5,3,1,2,28,6,4,8,8,1,1,116,57,23,18,4,4,10,29,16,5,3,2,0,3
N00000333,195,83,38,29,18,12,15,15,4,1,5,1,4,0,30,6,6,6,7,3,2,105,50,20,12,8,4,11,45,23,11,6,2,1,2
N00000334,212,77,49,35,22,15,14,27,6,5,4,2,8,2,28,5,3,11,5,3,1,107,40,28,16,12,3,8,50,26,13,4,3,1,3
N00000335,248,70,37,49,24,50,18,67,7,6,13,5,32,4,70,15,10,19,9,12,5,91,43,18,11,6,4,9,20,5,3,6,4,2,0
N00000336,256,51,38,48,21,60,38,81,3,11,7,4,47,9,72,15,12,16,10,6,13,82,30,12,18,3,5,14,21,3,3,7,4,2,2
N00000337,229,34,25,29,33,91,17,93,3,3,5,12,69,1,61,13,9,12,8,11,8,55,16,11,5,8,7,8,20,2,2,7,5,4,0
N00000338,224,36,32,47,23,60,26,76,4,4,12,9,42,5,61,11,11,13,7,8,11,64,17,14,12,4,7,10,23,4,3,10,3,3,0
N00000339,224,36,22,37,39,70,20,75,4,4,7,12,47,1,64,9,8,15,11,13,8,64,16,7,8,13,9,11,21,7,3,7,3,1,0
N00000340,310,50,31,53,43,100,33,92,2,6,11,11,60,2,90,15,12,15,11,23,14,93,25,12,15,14,12,15,35,8,1,12,7,5,2
N00000341,275,37,41,63,32,76,26,98,6,7,17,11,52,5,76,10,19,18,8,12,9,75,16,14,16,8,9,12,26,5,1,12,5,3,0
N00000342,288,35,47,61,55,74,16,92,3,8,10,12,58,1,79,12,12,22,18,10,5,76,14,23,11,13,5,10,41,6,4,18,12,1,0
N00000343,263,36,25,56,44,69,33,81,4,2,9,11,47,8,77,8,7,22,16,11,13,77,18,12,17,9,10,11,28,6,4,8,8,1,1
N00000344,331,166,38,34,37,34,22,25,3,1,1,4,15,1,46,13,6,10,10,5,2,130,55,21,14,15,11,14,130,95,10,9,8,3,5
N00000345,308,141,33,52,36,23,23,27,5,2,5,4,9,2,47,14,4,6,9,5,9,152,74,22,26,15,6,9,82,48,5,15,8,3,3
N00000346,447,101,51,86,50,112,47,101,2,2,14,7,69,7,109,26,9,27,13,23,11,151,48,27,18,19,17,22,86,25,13,27,11,3,7
N00000347,205,76,21,21,20,35,32,33,2,1,0,3,24,3,33,5,8,4,6,5,5,109,55,7,13,7,5,22,30,14,5,4,4,1,2
N00000348,296,73,33,38,35,88,29,79,6,4,7,5,55,2,58,13,5,12,7,17,4,85,28,15,5,12,8,17,74,26,9,14,11,8,6
N00000349,277,48,33,57,41,68,30,77,1,8,7,7,52,2,72,10,14,17,11,9,11,82,24,8,18,13,4,15,46,13,3,15,10,3,2
N00000350,399,93,32,79,66,95,34,92,5,3,11,14,57,2,113,24,9,26,19,24,11,125,40,13,26,17,10,19,69,24,7,16,16,4,2
N00000351,306,83,34,61,39,59,30,66,2,2,7,6,48,1,92,30,13,17,13,6,13,94,37,9,19,14,2,13,54,14,10,18,6,3,3
N00000352,346,105,40,49,37,94,21,93,3,5,3,3,73,6,96,32,9,17,17,15,6,95,49,16,9,8,4,9,62,21,10,20,9,2,0
N00000353,311,98,44,44,36,62,27,72,8,6,6,6,40,6,91,32,15,14,10,12,8,96,39,16,14,9,8,10,52,19,7,10,11,2,3
N00000354,286,55,32,49,41,85,24,76,4,1,3,8,59,1,91,23,13,18,13,16,8,76,19,15,8,11,8,15,43,9,3,20,9,2,0
N00000355,323,75,39,56,42,80,31,70,1,4,8,8,47,2,101,27,13,17,13,17,14,101,41,13,18,11,10,8,51,6,9,13,10,6,7
N00000356,283,108,33,45,34,36,27,38,3,0,3,4,26,2,38,6,3,8,11,5,5,116,51,17,21,10,5,12,91,48,13,13,9,0,8
N00000357,814,258,114,125,90,126,101,110,7,12,12,14,58,7,178,31,26,27,30,34,30,351,135,53,51,30,24,58,175,85,23,35,16,10,6
N00000358,264,99,48,36,27,27,27,25,3,0,5,4,13,0,41,10,7,6,8,5,5,122,52,22,16,10,6,16,76,34,19,9,5,3,6
N00000359,628,209,72,73,51,107,116,95,10,8,7,8,54,8,104,29,13,9,15,22,16,311,115,35,33,21,25,82,118,55,16,24,7,6,10
N00000360,311,84,40,51,39,69,28,65,7,6,5,4,40,3,81,25,11,8,15,10,12,99,34,17,19,9,8,12,66,18,6,19,11,11,1
N00000361,269,83,41,27,29,61,28,55,2,4,3,7,38,1,60,15,9,8,10,12,6,117,50,17,11,11,8,20,37,16,11,5,1,3,1
N00000362,277,62,37,41,46,59,32,50,3,1,4,3,39,0,82,18,16,9,17,10,12,99,28,15,13,17,10,16,46,13,5,15,9,0,4
N00000363,342,111,45,42,49,62,33,76,7,5,9,11,41,3,105,39,13,12,18,11,12,111,48,20,10,10,7,16,50,17,7,11,10,3,2
N00000364,329,101,40,44,35,71,38,64,0,4,8,4,46,2,106,42,13,13,9,15,14,103,39,15,14,12,4,19,56,20,8,9,10,6,3
N00000365,171,60,26,19,22,24,20,21,3,5,1,2,10,0,45,6,7,7,9,7,9,67,28,10,8,8,5,8,38,23,4,3,3,2,3
N00000366,369,97,24,55,53,78,62,74,2,1,5,7,57,2,84,23,7,15,19,9,11,152,52,15,15,15,10,45,59,20,1,20,12,2,4
N00000367,245,87,28,28,36,36,30,39,2,4,2,6,22,3,36,11,6,6,5,6,2,130,56,11,14,20,7,22,40,18,7,6,5,1,3
N00000368,380,107,41,72,55,76,29,72,5,5,6,9,46,1,109,28,13,25,19,16,8,128,40,17,26,21,5,19,71,34,6,15,6,9,1
N00000369,284,62,34,50,46,62,30,65,4,2,5,8,44,2,77,15,14,17,13,9,9,106,35,15,15,17,7,17,36,8,3,13,8,2,2
N00000370,344,86,38,70,41,81,28,84,6,3,10,9,54,2,85,19,10,17,13,18,8,118,42,20,20,14,5,17,57,19,5,23,5,4,1
N00000371,313,80,40,46,36,83,28,87,6,3,6,7,64,1,78,27,13,10,9,12,7,98,30,17,15,13,5,18,50,17,7,15,7,2,2
N00000372,264,42,41,53,35,73,20,82,2,8,8,12,50,2,66,9,13,14,10,11,9,86,26,12,23,10,8,7,30,5,8,8,3,4,2
N00000373,332,43,28,62,47,119,33,124,7,3,11,14,86,3,78,10,10,15,12,16,15,83,17,10,19,14,11,12,47,9,5,17,7,6,3
N00000374,268,43,32,33,29,109,22,120,4,5,8,12,87,4,50,9,11,7,7,10,6,63,20,12,10,3,9,9,35,10,4,8,7,3,3
N00000375,217,40,22,30,20,83,22,82,9,3,6,6,52,6,57,10,8,8,5,20,6,56,13,10,9,4,10,10,22,8,1,7,5,1,0
N00000376,190,42,32,33,22,43,18,49,6,3,7,5,27,1,51,9,7,11,10,9,5,68,23,14,9,5,6,11,22,4,8,6,2,1,1
N00000377,188,36,25,23,25,58,21,70,4,10,4,8,41,3,37,6,3,7,9,9,3,62,16,11,10,5,7,13,19,10,1,2,3,1,2
N00000378,210,76,28,43,25,23,15,24,5,3,0,2,13,1,38,8,6,10,8,2,4,83,28,12,20,9,7,7,65,35,7,13,6,1,3
N00000379,334,55,40,63,50,99,27,114,5,8,12,17,70,2,67,8,11,15,9,17,7,116,35,17,20,20,7,17,37,7,4,16,4,5,1
N00000380,397,116,41,63,56,82,39,73,4,1,5,6,53,4,117,32,12,19,22,17,15,129,47,18,22,15,10,17,78,33,10,17,13,2,3
N00000381,665,202,77,97,102,124,63,119,12,6,6,15,75,5,147,24,20,25,35,18,25,249,96,34,35,35,21,28,150,70,17,31,17,10,5
N00000382,400,122,37,61,55,93,32,93,7,7,6,6,63,4,115,40,8,23,19,14,11,121,47,11,18,19,13,13,71,28,11,14,11,3,4
N00000383,310,70,42,60,45,58,35,53,4,3,4,3,38,1,97,23,13,22,22,7,10,99,25,20,15,10,8,21,61,18,6,19,10,5,3
N00000384,346,79,37,64,45,75,46,77,6,1,9,5,52,4,91,18,14,14,11,12,22,101,33,15,16,17,6,14,77,22,7,25,12,5,6
N00000385,299,81,37,42,41,74,24,72,7,7,5,2,49,2,95,26,15,14,15,16,9,84,26,14,10,15,6,13,48,22,1,13,9,3,0
N00000386,221,74,39,45,24,23,16,37,3,4,11,3,14,2,28,9,1,7,6,4,1,102,45,20,14,10,3,10,54,17,14,13,5,2,3
N00000387,156,61,15,25,17,30,8,22,2,0,3,1,16,0,30,9,4,4,6,5,2,66,27,8,11,6,9,5,38,23,3,7,4,0,1
N00000388,1105,319,168,171,127,213,107,235,19,17,27,16,139,17,211,37,36,38,38,36,26,403,155,77,53,40,24,54,256,108,38,53,33,14,10
N00000389,301,74,32,42,33,92,28,100,7,4,8,9,68,4,72,19,10,14,9,14,6,89,36,14,9,9,5,16,40,12,4,11,6,5,2
N00000390,711,135,79,127,107,201,62,202,9,10,24,18,135,6,223,54,27,44,40,40,18,197,51,32,26,30,20,38,89,21,10,33,19,6,0
N00000391,380,91,38,59,49,112,31,106,5,6,7,11,76,1,130,38,19,22,17,20,14,100,31,10,17,15,12,15,44,17,3,13,6,4,1
N00000392,1062,217,125,171,163,258,128,278,22,12,28,33,167,16,271,38,42,59,55,47,30,381,107,53,53,54,34,80,132,50,18,31,21,10,2
N00000393,337,72,36,59,50,79,41,89,3,5,11,18,47,5,107,21,11,29,18,17,11,118,42,14,15,10,12,25,23,6,6,4,4,3,0
N00000394,306,53,26,45,34,123,25,109,1,3,12,7,84,2,86,19,10,16,11,19,11,73,24,7,6,11,13,12,38,9,6,11,5,7,0
N00000395,344,84,35,49,40,115,21,95,3,6,1,4,80,1,104,26,14,22,13,22,7,85,29,12,15,11,7,11,60,26,3,11,12,6,2
N00000396,281,69,25,43,32,85,27,89,7,6,4,5,62,5,81,21,11,9,16,12,12,81,33,5,22,5,7,9,30,8,3,8,6,4,1
N00000397,391,62,51,69,42,135,32,146,6,5,15,12,106,2,96,16,18,23,10,20,9,99,27,20,9,17,7,19,50,13,8,22,3,2,2
N00000398,326,75,42,71,28,77,33,98,7,6,14,6,57,8,96,20,13,28,11,12,12,95,38,16,19,6,6,10,37,10,7,10,5,2,3
N00000399,241,72,21,44,35,42,27,51,4,3,5,5,32,2,45,12,4,9,7,7,6,117,46,14,20,16,2,19,28,10,0,10,7,1,0
N00000400,188,89,17,27,16,25,14,26,3,0,2,3,18,0,41,15,6,6,8,3,3,82,49,6,10,4,3,10,39,22,5,9,1,1,1
N00000401,219,76,26,33,24,38,22,34,1,0,1,4,27,1,49,16,6,13,2,6,6,87,36,12,9,13,4,13,49,23,8,10,5,1,2
N00000402,195,67,22,26,16,31,33,31,3,3,4,3,17,1,36,8,3,7,5,6,7,91,37,12,7,7,5,23,37,19,4,8,1,3,2
N00000403,359,81,37,66,45,84,46,80,2,1,6,8,58,5,78,13,7,19,17,8,14,131,39,19,26,10,14,23,70,27,10,15,10,4,4
N00000404,204,104,21,27,20,21,11,25,5,1,2,3,13,1,26,10,7,5,3,0,1,115,64,8,15,11,8,9,38,25,5,5,3,0,0
N00000405,169,74,18,33,20,10,14,19,3,2,3,3,5,3,28,9,4,6,8,1,0,73,31,6,16,7,4,9,49,31,6,8,2,0,2
N00000406,279,68,50,46,39,54,22,67,3,5,8,7,41,3,83,24,9,18,13,8,11,91,34,28,8,12,3,6,38,7,8,12,7,2,2
N00000407,795,232,87,141,112,155,68,168,9,11,16,20,107,5,227,73,23,41,41,27,22,250,101,32,34,30,16,37,150,49,21,50,21,5,4
N00000408,325,80,43,58,49,69,26,64,0,5,6,4,44,5,107,28,17,19,19,17,7,97,42,15,12,8,7,13,57,10,6,21,18,1,1
N00000409,280,82,24,55,34,64,21,69,7,4,6,6,43,3,65,24,5,18,6,5,7,117,39,15,24,16,13,10,29,12,0,7,6,3,1
N00000410,286,73,24,54,28,69,38,78,7,5,4,9,47,6,102,30,9,25,7,15,16,73,30,7,9,5,6,16,33,6,3,16,7,1,0
N00000411,258,68,32,43,35,54,26,54,2,3,5,4,37,3,56,16,5,9,10,6,10,103,36,19,17,13,8,10,45,14,5,12,8,3,3
N00000412,317,84,27,59,40,70,37,66,6,4,7,7,42,0,90,24,10,17,11,15,13,109,34,8,17,16,11,23,52,20,5,18,6,2,1
N00000413,320,84,29,69,39,73,26,68,3,3,9,5,46,2,83,18,10,20,13,15,7,110,42,11,19,13,9,16,59,21,5,21,8,3,1
N00000414,274,76,49,49,28,63,9,58,3,2,6,3,42,2,70,19,16,13,11,8,3,95,36,23,16,8,8,4,51,18,8,14,6,5,0
N00000415,326,71,58,51,41,80,25,75,1,3,14,6,48,3,73,14,16,12,10,16,5,135,46,32,13,18,13,13,43,10,7,12,7,3,4
N00000416,289,87,29,49,46,64,14,80,10,7,7,8,46,2,97,37,11,17,15,12,5,74,27,9,10,17,4,7,38,13,2,15,6,2,0
N00000417,376,64,58,89,52,91,22,110,3,5,22,19,57,4,87,13,19,19,17,15,4,147,45,28,34,10,17,13,32,3,6,14,6,2,1
N00000418,601,146,67,100,83,156,49,182,12,10,19,23,115,3,158,41,23,29,26,26,13,195,69,26,39,19,12,30,66,24,8,13,15,3,3
N00000419,264,56,24,41,41,83,19,92,5,0,7,7,69,4,79,15,11,19,13,12,9,74,29,11,11,15,2,6,19,7,2,4,6,0,0
N00000420,242,58,30,48,39,53,14,74,7,11,7,7,40,2,58,9,8,16,12,8,5,81,34,7,16,13,5,6,29,8,4,9,7,0,1
N00000421,371,79,59,66,57,83,27,98,13,7,18,14,44,2,125,25,27,16,21,28,8,110,27,22,20,17,7,17,38,14,3,12,5,4,0
N00000422,306,125,41,36,37,29,38,44,11,1,6,2,19,5,68,19,10,7,16,5,11,153,78,22,17,11,5,20,41,17,8,6,8,0,2
N00000423,312,70,36,54,38,81,33,81,6,7,7,4,55,2,95,16,12,23,16,16,12,100,38,14,11,14,9,14,36,10,3,13,4,1,5
N00000424,402,104,46,60,49,108,35,100,4,6,10,7,72,1,87,18,13,19,14,16,7,167,69,23,17,18,16,24,48,13,4,14,10,4,3
N00000425,259,64,32,44,31,67,21,74,3,3,7,9,50,2,68,14,10,15,12,10,7,75,33,14,7,5,5,11,42,14,5,15,5,2,1
N00000426,230,74,27,28,21,61,19,59,2,4,3,3,45,2,35,10,6,3,4,7,5,103,46,12,17,9,9,10,33,16,5,5,5,0,2
