GeographyCode,LC6102NI0001,LC6102NI0002,LC6102NI0003,LC6102NI0004,LC6102NI0005,LC6102NI0006,LC6102NI0007,LC6102NI0008,LC6102NI0009,LC6102NI0010,LC6102NI0011,LC6102NI0012,LC6102NI0013,LC6102NI0014,LC6102NI0015,LC6102NI0016,LC6102NI0017,LC6102NI0018,LC6102NI0019,LC6102NI0020,LC6102NI0021,LC6102NI0022,LC6102NI0023,LC6102NI0024,LC6102NI0025,LC6102NI0026,LC6102NI0027
N00000208,163,4,17,6,38,7,24,58,9,78,3,8,4,24,4,8,26,1,85,1,9,2,14,3,16,32,8
N00000209,210,3,19,12,41,7,27,88,13,95,3,7,6,26,4,11,31,7,115,0,12,6,15,3,16,57,6
N00000210,166,6,6,11,44,15,21,56,7,96,4,2,8,26,9,7,35,5,70,2,4,3,18,6,14,21,2
N00000211,193,6,12,14,51,8,30,57,15,102,4,3,4,29,2,15,39,6,91,2,9,10,22,6,15,18,9
N00000212,89,1,6,1,25,9,10,33,4,53,1,5,1,18,5,3,19,1,36,0,1,0,7,4,7,14,3
N00000213,137,4,13,5,28,7,24,46,10,76,0,7,1,19,6,12,25,6,61,4,6,4,9,1,12,21,4
N00000214,156,2,16,6,26,7,24,64,11,79,1,7,3,16,3,15,27,7,77,1,9,3,10,4,9,37,4
N00000215,197,13,12,14,39,17,33,54,15,89,4,3,5,21,11,10,27,8,108,9,9,9,18,6,23,27,7
N00000216,193,14,13,14,35,10,35,62,10,104,6,6,9,19,5,20,31,8,89,8,7,5,16,5,15,31,2
N00000217,213,6,8,16,48,5,53,66,11,82,4,0,5,24,3,22,19,5,131,2,8,11,24,2,31,47,6
N00000218,149,3,10,7,31,7,30,53,8,62,2,2,2,17,3,12,21,3,87,1,8,5,14,4,18,32,5
N00000219,88,3,8,3,29,11,12,14,8,47,1,2,2,19,5,6,8,4,41,2,6,1,10,6,6,6,4
N00000220,112,3,5,8,31,8,13,38,6,76,1,3,6,26,3,6,27,4,36,2,2,2,5,5,7,11,2
N00000221,99,1,8,4,23,9,17,29,8,60,0,3,1,16,6,11,18,5,39,1,5,3,7,3,6,11,3
N00000222,124,3,4,8,31,5,14,50,9,78,2,0,5,26,5,10,27,3,46,1,4,3,5,0,4,23,6
N00000223,150,3,7,18,35,11,14,57,5,72,1,2,7,21,3,10,26,2,78,2,5,11,14,8,4,31,3
N00000224,105,0,5,9,33,12,15,27,4,64,0,3,5,20,6,11,17,2,41,0,2,4,13,6,4,10,2
N00000225,41,1,4,3,10,3,1,19,0,16,1,2,1,6,1,0,5,0,25,0,2,2,4,2,1,14,0
N00000226,111,2,3,5,29,8,12,42,10,55,0,2,2,16,5,7,16,7,56,2,1,3,13,3,5,26,3
N00000227,75,0,8,8,15,3,5,32,4,40,0,4,4,11,3,2,14,2,35,0,4,4,4,0,3,18,2
N00000228,139,5,9,7,45,9,13,36,15,74,3,4,6,22,3,5,20,11,65,2,5,1,23,6,8,16,4
N00000229,174,5,16,11,32,8,24,69,9,92,0,6,7,22,5,12,36,4,82,5,10,4,10,3,12,33,5
N00000230,113,0,13,6,36,5,17,30,6,65,0,4,2,29,3,10,15,2,48,0,9,4,7,2,7,15,4
N00000231,92,1,6,8,21,7,14,28,7,73,1,3,6,20,6,9,21,7,19,0,3,2,1,1,5,7,0
N00000232,118,5,9,10,31,3,24,33,3,85,3,7,7,23,2,19,22,2,33,2,2,3,8,1,5,11,1
N00000233,115,4,6,9,28,12,12,36,8,76,2,1,5,22,8,7,25,6,39,2,5,4,6,4,5,11,2
N00000234,104,3,12,5,28,3,21,25,7,78,2,7,3,19,3,19,19,6,26,1,5,2,9,0,2,6,1
N00000235,127,0,9,8,30,6,21,48,5,67,0,5,6,20,3,11,20,2,60,0,4,2,10,3,10,28,3
N00000236,120,1,8,7,28,3,20,45,8,71,1,3,5,22,1,9,25,5,49,0,5,2,6,2,11,20,3
N00000237,201,5,15,16,41,11,35,66,12,102,2,9,7,19,5,17,35,8,99,3,6,9,22,6,18,31,4
N00000238,148,5,3,13,31,9,38,45,4,63,3,1,6,14,3,16,19,1,85,2,2,7,17,6,22,26,3
N00000239,92,0,11,6,25,5,11,32,2,61,0,7,5,15,3,7,22,2,31,0,4,1,10,2,4,10,0
N00000240,140,1,9,8,48,9,13,44,8,95,1,3,7,33,5,9,33,4,45,0,6,1,15,4,4,11,4
N00000241,223,5,16,15,40,21,32,86,8,101,0,7,6,33,9,10,30,6,122,5,9,9,7,12,22,56,2
N00000242,194,5,17,13,34,14,30,74,7,105,1,7,6,24,6,13,43,5,89,4,10,7,10,8,17,31,2
N00000243,110,3,9,14,31,8,11,26,8,67,1,5,7,21,4,9,14,6,43,2,4,7,10,4,2,12,2
N00000244,95,4,9,6,22,7,14,27,6,64,2,6,3,16,5,11,15,6,31,2,3,3,6,2,3,12,0
N00000245,149,2,15,9,34,14,19,46,10,86,1,6,6,21,9,11,26,6,63,1,9,3,13,5,8,20,4
N00000246,111,4,9,7,26,8,13,42,2,64,3,7,5,17,3,4,23,2,47,1,2,2,9,5,9,19,0
N00000247,145,3,13,18,35,5,19,47,5,63,1,3,8,18,1,9,21,2,82,2,10,10,17,4,10,26,3
N00000248,167,4,9,5,40,7,22,68,12,82,2,2,5,20,4,13,31,5,85,2,7,0,20,3,9,37,7
N00000249,219,2,21,11,54,9,25,82,15,139,1,11,9,37,5,16,50,10,80,1,10,2,17,4,9,32,5
N00000250,223,4,18,10,53,17,33,77,11,141,3,11,6,39,8,23,43,8,82,1,7,4,14,9,10,34,3
N00000251,235,7,22,19,48,11,33,74,21,164,5,13,14,38,4,26,48,16,71,2,9,5,10,7,7,26,5
N00000252,153,12,13,8,24,8,26,51,11,73,7,3,3,14,5,13,21,7,80,5,10,5,10,3,13,30,4
N00000253,275,26,24,18,55,17,43,88,4,145,14,11,11,36,4,26,40,3,130,12,13,7,19,13,17,48,1
N00000254,157,5,12,11,27,8,37,50,7,72,2,3,6,17,5,17,18,4,85,3,9,5,10,3,20,32,3
N00000255,178,11,12,11,44,11,28,52,9,80,3,5,6,26,1,12,21,6,98,8,7,5,18,10,16,31,3
N00000256,398,16,31,23,88,21,78,124,17,181,6,10,4,57,15,33,49,7,217,10,21,19,31,6,45,75,10
N00000257,214,5,14,19,43,9,31,87,6,127,3,9,9,30,3,20,49,4,87,2,5,10,13,6,11,38,2
N00000258,171,7,16,17,25,11,30,56,9,69,1,4,7,12,4,15,21,5,102,6,12,10,13,7,15,35,4
N00000259,226,16,9,41,44,10,31,68,7,135,9,5,23,25,4,23,41,5,91,7,4,18,19,6,8,27,2
N00000260,225,8,13,25,44,13,29,78,15,160,7,7,16,34,9,21,56,10,65,1,6,9,10,4,8,22,5
N00000261,261,30,14,48,46,12,38,66,7,154,14,6,32,31,6,23,39,3,107,16,8,16,15,6,15,27,4
N00000262,186,19,6,25,24,2,31,68,11,106,10,4,17,14,2,24,31,4,80,9,2,8,10,0,7,37,7
N00000263,102,6,4,24,14,7,11,32,4,58,4,1,10,10,2,7,20,4,44,2,3,14,4,5,4,12,0
N00000264,246,19,18,40,47,10,23,77,12,150,9,13,17,28,8,16,50,9,96,10,5,23,19,2,7,27,3
N00000265,142,3,6,25,32,8,13,47,8,85,1,2,14,21,7,8,26,6,57,2,4,11,11,1,5,21,2
N00000266,158,4,10,30,30,6,16,57,5,91,1,5,18,19,4,12,29,3,67,3,5,12,11,2,4,28,2
N00000267,216,9,17,18,36,10,39,76,11,89,4,6,9,21,6,14,29,0,127,5,11,9,15,4,25,47,11
N00000268,204,7,12,21,34,13,36,70,11,114,5,4,15,21,7,18,35,9,90,2,8,6,13,6,18,35,2
N00000269,177,14,13,23,32,9,34,45,7,73,6,5,10,16,5,14,13,4,104,8,8,13,16,4,20,32,3
N00000270,181,18,13,13,35,4,33,50,15,90,7,5,7,18,2,12,33,6,91,11,8,6,17,2,21,17,9
N00000271,179,9,9,15,27,8,39,64,8,84,2,4,8,15,0,18,31,6,95,7,5,7,12,8,21,33,2
N00000272,137,7,11,9,35,10,24,32,9,60,5,4,4,15,3,9,17,3,77,2,7,5,20,7,15,15,6
N00000273,214,2,9,14,41,21,50,68,9,94,2,4,6,19,13,22,24,4,120,0,5,8,22,8,28,44,5
N00000274,250,15,24,23,54,12,31,78,13,119,4,6,14,26,5,15,42,7,131,11,18,9,28,7,16,36,6
N00000275,131,7,8,14,28,10,16,44,4,65,2,3,11,18,3,7,19,2,66,5,5,3,10,7,9,25,2
N00000276,178,3,13,15,46,21,23,50,7,100,0,3,10,32,13,12,26,4,78,3,10,5,14,8,11,24,3
N00000277,181,3,23,8,52,9,27,52,7,107,2,15,4,34,2,19,26,5,74,1,8,4,18,7,8,26,2
N00000278,164,2,13,8,37,9,25,58,12,99,2,10,5,23,7,19,26,7,65,0,3,3,14,2,6,32,5
N00000279,109,5,9,9,27,3,22,31,3,93,4,7,7,24,2,20,26,3,16,1,2,2,3,1,2,5,0
N00000280,153,2,15,15,39,8,20,48,6,118,0,11,12,33,6,15,36,5,35,2,4,3,6,2,5,12,1
N00000281,176,13,17,15,44,12,21,52,2,80,6,9,7,24,4,5,23,2,96,7,8,8,20,8,16,29,0
N00000282,179,12,17,11,43,12,25,49,10,96,4,8,6,31,7,16,16,8,83,8,9,5,12,5,9,33,2
N00000283,167,4,10,15,36,10,32,54,6,96,3,5,10,25,4,19,27,3,71,1,5,5,11,6,13,27,3
N00000284,152,4,10,5,46,13,17,44,13,102,2,5,3,35,7,13,30,7,50,2,5,2,11,6,4,14,6
N00000285,113,2,9,10,38,4,14,33,3,80,2,5,6,29,4,11,20,3,33,0,4,4,9,0,3,13,0
N00000286,112,3,6,5,29,8,10,40,11,56,1,2,2,13,3,6,26,3,56,2,4,3,16,5,4,14,8
N00000287,105,2,10,6,24,11,11,33,8,67,0,3,4,17,7,8,23,5,38,2,7,2,7,4,3,10,3
N00000288,164,5,16,19,33,8,12,62,9,113,2,9,12,26,5,10,41,8,51,3,7,7,7,3,2,21,1
N00000289,229,4,19,18,51,14,29,79,15,173,3,14,11,40,11,27,56,11,56,1,5,7,11,3,2,23,4
N00000290,85,4,5,3,30,6,8,22,7,54,2,3,3,21,4,6,10,5,31,2,2,0,9,2,2,12,2
N00000291,270,6,25,25,60,19,36,93,6,166,1,17,14,47,14,19,49,5,104,5,8,11,13,5,17,44,1
N00000292,331,6,24,37,72,20,54,97,21,224,2,14,24,48,13,40,66,17,107,4,10,13,24,7,14,31,4
N00000293,268,8,23,19,45,25,40,99,9,187,4,16,13,39,18,27,62,8,81,4,7,6,6,7,13,37,1
N00000294,207,28,14,17,36,12,24,65,11,96,12,4,8,18,9,15,27,3,111,16,10,9,18,3,9,38,8
N00000295,167,4,12,14,38,13,19,59,8,91,3,7,6,27,7,6,31,4,76,1,5,8,11,6,13,28,4
N00000296,142,5,15,4,31,8,19,49,11,85,4,8,3,17,5,12,27,9,57,1,7,1,14,3,7,22,2
N00000297,181,3,22,11,45,18,26,51,5,100,3,10,4,32,11,15,24,1,81,0,12,7,13,7,11,27,4
N00000298,185,1,16,8,49,15,23,67,6,106,0,7,6,25,7,14,42,5,79,1,9,2,24,8,9,25,1
N00000299,149,0,14,4,34,12,23,53,9,87,0,8,3,17,10,17,26,6,62,0,6,1,17,2,6,27,3
N00000300,120,0,10,9,31,12,15,38,5,72,0,6,3,14,9,10,26,4,48,0,4,6,17,3,5,12,1
N00000301,200,5,18,11,36,12,35,76,7,140,4,9,5,29,11,28,48,6,60,1,9,6,7,1,7,28,1
N00000302,186,2,12,14,46,5,36,63,8,106,2,6,11,25,3,19,34,6,80,0,6,3,21,2,17,29,2
N00000303,159,2,22,8,36,4,22,57,8,100,0,16,6,28,2,13,28,7,59,2,6,2,8,2,9,29,1
N00000304,197,7,15,11,44,15,24,69,12,152,4,11,9,37,11,21,53,6,45,3,4,2,7,4,3,16,6
N00000305,219,1,13,9,42,14,40,86,14,102,0,5,5,28,6,19,30,9,117,1,8,4,14,8,21,56,5
N00000306,205,3,16,9,43,17,36,72,9,132,0,9,9,31,9,25,44,5,73,3,7,0,12,8,11,28,4
N00000307,183,2,25,8,49,8,28,56,7,101,0,14,5,24,4,15,34,5,82,2,11,3,25,4,13,22,2
N00000308,163,3,14,5,40,11,17,63,10,93,2,5,2,27,9,10,33,5,70,1,9,3,13,2,7,30,5
N00000309,208,1,24,10,50,18,29,72,4,137,0,13,6,41,12,19,42,4,71,1,11,4,9,6,10,30,0
N00000310,174,18,11,30,23,9,20,54,9,79,6,5,15,12,4,12,21,4,95,12,6,15,11,5,8,33,5
N00000311,136,4,2,13,28,12,20,45,12,80,4,1,10,16,8,10,26,5,56,0,1,3,12,4,10,19,7
N00000312,229,18,10,45,33,16,28,70,9,137,7,4,22,24,10,18,47,5,92,11,6,23,9,6,10,23,4
N00000313,280,11,11,53,49,13,33,96,14,188,9,5,36,37,7,26,63,5,92,2,6,17,12,6,7,33,9
N00000314,125,2,4,19,24,5,19,46,6,79,1,2,9,16,5,9,34,3,46,1,2,10,8,0,10,12,3
N00000315,126,6,9,28,23,6,14,35,5,86,4,4,21,18,6,12,20,1,40,2,5,7,5,0,2,15,4
N00000316,143,0,8,21,21,7,19,60,7,88,0,4,15,9,4,12,39,5,55,0,4,6,12,3,7,21,2
N00000317,142,9,5,19,16,10,12,59,12,87,5,4,12,12,4,9,35,6,55,4,1,7,4,6,3,24,6
N00000318,161,19,16,7,35,8,10,56,10,92,10,8,3,20,3,6,35,7,69,9,8,4,15,5,4,21,3
N00000319,348,16,26,31,77,19,45,121,13,241,11,19,23,57,13,27,86,5,107,5,7,8,20,6,18,35,8
N00000320,131,16,13,6,32,9,15,36,4,68,8,4,2,19,5,11,16,3,63,8,9,4,13,4,4,20,1
N00000321,222,20,16,12,47,15,28,74,10,155,14,13,7,31,12,21,51,6,67,6,3,5,16,3,7,23,4
N00000322,129,8,9,11,29,9,12,45,6,91,5,8,8,22,5,5,33,5,38,3,1,3,7,4,7,12,1
N00000323,248,28,11,27,31,10,31,97,13,129,14,9,16,22,4,18,40,6,119,14,2,11,9,6,13,57,7
N00000324,177,15,11,19,27,8,25,66,6,88,6,6,8,15,5,12,33,3,89,9,5,11,12,3,13,33,3
N00000325,225,7,16,21,42,17,22,86,14,149,4,10,16,29,10,14,59,7,76,3,6,5,13,7,8,27,7
N00000326,416,19,37,29,76,33,59,143,20,275,11,26,19,48,21,36,98,16,141,8,11,10,28,12,23,45,4
N00000327,142,2,13,9,33,10,19,47,9,99,1,7,7,27,5,14,34,4,43,1,6,2,6,5,5,13,5
N00000328,110,0,14,9,27,6,15,36,3,77,0,9,6,22,5,11,22,2,33,0,5,3,5,1,4,14,1
N00000329,141,5,14,3,37,13,17,48,4,94,5,10,2,29,7,12,27,2,47,0,4,1,8,6,5,21,2
N00000330,296,18,14,25,57,18,56,99,9,215,11,11,22,40,12,43,69,7,81,7,3,3,17,6,13,30,2
N00000331,265,4,18,19,71,16,31,93,13,176,3,11,15,43,11,25,56,12,89,1,7,4,28,5,6,37,1
N00000332,105,3,10,6,35,8,17,24,2,80,2,8,3,30,6,14,15,2,25,1,2,3,5,2,3,9,0
N00000333,91,5,9,4,26,3,13,23,8,64,3,6,4,17,3,9,15,7,27,2,3,0,9,0,4,8,1
N00000334,108,4,17,5,44,3,8,23,4,74,2,9,3,38,1,5,13,3,34,2,8,2,6,2,3,10,1
N00000335,145,1,15,6,37,4,22,56,4,77,0,5,3,17,2,15,31,4,68,1,10,3,20,2,7,25,0
N00000336,153,3,16,9,38,2,21,53,11,69,1,4,7,18,1,9,22,7,84,2,12,2,20,1,12,31,4
N00000337,143,1,9,8,25,8,27,59,6,65,0,4,2,12,4,15,26,2,78,1,5,6,13,4,12,33,4
N00000338,148,3,11,10,29,10,23,57,5,68,1,4,6,13,4,9,28,3,80,2,7,4,16,6,14,29,2
N00000339,154,4,23,15,28,11,23,42,8,90,4,13,7,16,8,11,25,6,64,0,10,8,12,3,12,17,2
N00000340,204,7,15,12,44,10,24,78,14,105,4,6,4,33,7,14,31,6,99,3,9,8,11,3,10,47,8
N00000341,178,4,15,18,47,8,18,61,7,76,0,6,9,23,2,9,24,3,102,4,9,9,24,6,9,37,4
N00000342,208,3,22,7,56,13,32,66,9,120,1,12,4,37,9,24,28,5,88,2,10,3,19,4,8,38,4
N00000343,199,11,13,8,41,9,30,82,5,106,6,6,6,24,4,16,39,5,93,5,7,2,17,5,14,43,0
N00000344,116,4,14,4,41,7,5,36,5,84,2,13,1,34,5,4,22,3,32,2,1,3,7,2,1,14,2
N00000345,146,3,15,8,45,4,14,51,6,94,2,10,7,35,1,10,25,4,52,1,5,1,10,3,4,26,2
N00000346,289,12,28,9,67,18,26,113,16,188,9,20,7,51,11,21,57,12,101,3,8,2,16,7,5,56,4
N00000347,106,4,9,4,32,9,9,35,4,60,3,6,2,15,6,8,16,4,46,1,3,2,17,3,1,19,0
N00000348,171,3,8,6,37,12,20,76,9,91,2,5,4,25,8,12,30,5,80,1,3,2,12,4,8,46,4
N00000349,166,6,15,11,42,12,12,60,8,106,4,14,8,29,4,7,33,7,60,2,1,3,13,8,5,27,1
N00000350,254,14,33,25,42,17,22,88,13,173,5,20,18,33,13,19,56,9,81,9,13,7,9,4,3,32,4
N00000351,192,19,24,24,35,11,24,51,4,111,7,17,15,19,8,17,24,4,81,12,7,9,16,3,7,27,0
N00000352,233,25,16,28,43,13,24,70,14,138,16,8,13,30,8,13,41,9,95,9,8,15,13,5,11,29,5
N00000353,200,20,19,21,46,14,16,58,6,114,12,11,12,33,7,12,25,2,86,8,8,9,13,7,4,33,4
N00000354,201,37,16,9,26,18,23,67,5,107,17,9,6,16,13,12,32,2,94,20,7,3,10,5,11,35,3
N00000355,207,18,17,26,34,15,18,63,16,120,6,8,15,25,9,11,31,15,87,12,9,11,9,6,7,32,1
N00000356,119,1,12,6,29,6,9,51,5,82,1,10,4,22,2,7,32,4,37,0,2,2,7,4,2,19,1
N00000357,460,20,41,49,115,36,55,126,18,344,15,33,37,96,26,42,80,15,116,5,8,12,19,10,13,46,3
N00000358,117,7,10,6,36,4,10,37,7,67,2,4,4,22,2,6,22,5,50,5,6,2,14,2,4,15,2
N00000359,299,18,19,18,82,18,38,86,20,217,15,13,14,65,14,28,56,12,82,3,6,4,17,4,10,30,8
N00000360,200,10,16,33,53,12,8,61,7,120,5,9,20,36,6,6,35,3,80,5,7,13,17,6,2,26,4
N00000361,161,15,19,31,20,8,14,47,7,115,12,15,19,12,4,12,35,6,46,3,4,12,8,4,2,12,1
N00000362,189,21,11,25,40,16,12,52,12,119,10,5,17,31,14,7,27,8,70,11,6,8,9,2,5,25,4
N00000363,205,16,8,40,40,20,19,57,5,129,8,6,25,29,13,12,33,3,76,8,2,15,11,7,7,24,2
N00000364,221,33,13,32,40,21,12,63,7,128,15,10,18,28,13,5,33,6,93,18,3,14,12,8,7,30,1
N00000365,98,7,13,12,22,7,5,26,6,62,3,7,9,17,3,3,16,4,36,4,6,3,5,4,2,10,2
N00000366,221,12,29,33,43,18,12,64,10,161,10,22,28,31,14,8,44,4,60,2,7,5,12,4,4,20,6
N00000367,143,11,23,17,33,10,7,36,6,93,6,16,13,26,7,5,17,3,50,5,7,4,7,3,2,19,3
N00000368,234,22,33,19,63,10,20,58,9,164,11,22,16,53,5,15,38,4,70,11,11,3,10,5,5,20,5
N00000369,198,22,23,18,39,11,24,53,8,105,8,14,9,25,4,12,28,5,93,14,9,9,14,7,12,25,3
N00000370,217,14,26,25,39,12,24,68,9,137,6,22,17,28,3,18,38,5,80,8,4,8,11,9,6,30,4
N00000371,199,21,17,25,50,14,14,53,5,118,8,12,18,33,6,8,29,4,81,13,5,7,17,8,6,24,1
N00000372,183,10,13,14,46,9,21,63,7,118,7,10,10,32,4,14,36,5,65,3,3,4,14,5,7,27,2
N00000373,208,2,17,14,41,11,25,90,8,131,0,8,9,35,8,14,53,4,77,2,9,5,6,3,11,37,4
N00000374,174,9,17,9,32,3,24,69,11,98,6,8,8,22,3,10,37,4,76,3,9,1,10,0,14,32,7
N00000375,136,2,12,6,35,11,12,47,11,60,2,6,1,15,6,6,20,4,76,0,6,5,20,5,6,27,7
N00000376,126,6,6,9,29,9,20,45,2,67,5,5,5,17,3,12,19,1,59,1,1,4,12,6,8,26,1
N00000377,107,2,8,9,21,8,16,37,6,63,2,4,8,17,5,8,15,4,44,0,4,1,4,3,8,22,2
N00000378,84,1,4,4,23,6,10,30,6,54,1,3,3,17,4,5,16,5,30,0,1,1,6,2,5,14,1
N00000379,246,5,21,18,46,10,38,98,10,154,2,10,11,40,4,25,55,7,92,3,11,7,6,6,13,43,3
N00000380,251,14,27,35,53,22,17,71,12,166,5,18,28,36,14,14,41,10,85,9,9,7,17,8,3,30,2
N00000381,372,23,23,63,86,24,32,100,21,278,15,14,54,70,16,24,69,16,94,8,9,9,16,8,8,31,5
N00000382,227,24,21,27,41,14,26,67,7,131,12,12,19,22,7,18,35,6,96,12,9,8,19,7,8,32,1
N00000383,213,35,24,28,43,16,11,50,6,126,12,15,21,27,9,4,33,5,87,23,9,7,16,7,7,17,1
N00000384,211,24,25,28,35,10,16,61,12,118,13,21,16,20,6,10,26,6,93,11,4,12,15,4,6,35,6
N00000385,200,14,17,26,39,15,19,59,11,118,5,9,19,29,9,12,29,6,82,9,8,7,10,6,7,30,5
N00000386,92,2,10,12,22,5,6,28,7,63,2,5,8,17,3,4,19,5,29,0,5,4,5,2,2,9,2
N00000387,77,2,6,5,19,4,10,25,6,48,0,4,5,15,0,9,13,2,29,2,2,0,4,4,1,12,4
N00000388,593,19,54,65,154,32,57,188,24,411,15,41,49,110,19,37,123,17,182,4,13,16,44,13,20,65,7
N00000389,182,7,16,17,34,13,30,58,7,109,3,11,11,26,6,21,26,5,73,4,5,6,8,7,9,32,2
N00000390,476,43,47,51,98,27,52,142,16,271,16,29,32,64,17,34,71,8,205,27,18,19,34,10,18,71,8
N00000391,259,19,26,31,54,11,30,77,11,158,8,15,20,32,9,18,48,8,101,11,11,11,22,2,12,29,3
N00000392,769,54,122,67,169,45,72,216,24,519,28,82,46,132,31,49,131,20,250,26,40,21,37,14,23,85,4
N00000393,218,15,50,17,50,5,20,56,5,124,2,30,8,34,3,14,30,3,94,13,20,9,16,2,6,26,2
N00000394,203,18,23,17,44,9,22,64,6,105,5,15,8,32,3,10,31,1,98,13,8,9,12,6,12,33,5
N00000395,221,23,17,23,47,12,24,70,5,118,5,9,15,31,7,16,34,1,103,18,8,8,16,5,8,36,4
N00000396,188,17,16,12,46,13,23,55,6,92,7,4,5,29,9,10,25,3,96,10,12,7,17,4,13,30,3
N00000397,277,19,28,15,53,15,32,100,15,153,8,18,7,38,10,18,45,9,124,11,10,8,15,5,14,55,6
N00000398,199,11,36,13,47,13,17,55,7,105,5,20,7,24,6,8,31,4,94,6,16,6,23,7,9,24,3
N00000399,155,4,22,12,38,7,13,53,6,101,2,14,8,24,5,8,35,5,54,2,8,4,14,2,5,18,1
N00000400,96,5,8,20,12,6,8,32,5,62,5,6,16,8,2,6,15,4,34,0,2,4,4,4,2,17,1
N00000401,105,3,10,13,31,7,6,30,5,68,1,7,9,19,4,3,22,3,37,2,3,4,12,3,3,8,2
N00000402,111,16,10,12,19,5,13,32,4,59,11,4,10,9,3,9,12,1,52,5,6,2,10,2,4,20,3
N00000403,199,19,12,29,36,8,13,69,13,128,11,5,22,26,4,9,44,7,71,8,7,7,10,4,4,25,6
N00000404,81,8,10,9,17,4,10,19,4,51,6,7,7,11,2,6,9,3,30,2,3,2,6,2,4,10,1
N00000405,78,9,8,12,14,4,5,21,5,53,4,6,10,14,2,5,10,2,25,5,2,2,0,2,0,11,3
N00000406,187,34,19,18,38,8,10,53,7,116,16,12,11,29,5,9,30,4,71,18,7,7,9,3,1,23,3
N00000407,516,42,38,79,104,30,46,159,18,325,20,25,50,73,15,37,89,16,191,22,13,29,31,15,9,70,2
N00000408,196,23,16,31,26,11,25,54,10,115,12,8,17,20,10,14,26,8,81,11,8,14,6,1,11,28,2
N00000409,186,10,18,9,49,15,24,51,10,112,5,15,5,32,11,16,22,6,74,5,3,4,17,4,8,29,4
N00000410,197,31,21,16,39,5,20,58,7,106,11,11,11,20,3,13,34,3,91,20,10,5,19,2,7,24,4
N00000411,159,9,10,20,43,13,17,38,9,100,5,7,11,29,11,12,21,4,59,4,3,9,14,2,5,17,5
N00000412,201,17,27,25,43,8,24,53,4,121,6,19,20,30,4,14,24,4,80,11,8,5,13,4,10,29,0
N00000413,217,17,18,29,58,15,14,62,4,129,7,10,17,42,11,9,30,3,88,10,8,12,16,4,5,32,1
N00000414,186,30,12,21,36,11,14,57,5,107,10,7,15,26,9,11,28,1,79,20,5,6,10,2,3,29,4
N00000415,207,17,17,17,52,16,20,62,6,139,11,12,14,38,11,14,37,2,68,6,5,3,14,5,6,25,4
N00000416,216,42,14,27,36,6,24,50,17,134,16,11,19,27,2,14,33,12,82,26,3,8,9,4,10,17,5
N00000417,273,9,35,23,60,16,26,92,12,208,7,25,20,49,13,18,68,8,65,2,10,3,11,3,8,24,4
N00000418,412,21,69,42,92,21,36,115,16,271,14,49,26,61,14,22,71,14,141,7,20,16,31,7,14,44,2
N00000419,171,12,15,19,33,9,18,61,4,96,5,9,13,22,5,9,30,3,75,7,6,6,11,4,9,31,1
N00000420,154,7,14,11,43,14,22,38,5,74,3,8,5,20,8,10,17,3,80,4,6,6,23,6,12,21,2
N00000421,279,5,42,27,69,19,32,74,11,181,4,26,22,44,10,19,47,9,98,1,16,5,25,9,13,27,2
N00000422,160,8,36,7,30,9,15,49,6,96,5,26,3,20,4,7,28,3,64,3,10,4,10,5,8,21,3
N00000423,213,21,24,18,45,12,27,59,7,125,10,16,15,26,6,12,36,4,88,11,8,3,19,6,15,23,3
N00000424,261,16,33,12,52,26,23,82,17,185,10,20,10,38,21,18,55,13,76,6,13,2,14,5,5,27,4
N00000425,172,10,25,10,36,11,18,50,12,94,1,18,6,21,6,12,23,7,78,9,7,4,15,5,6,27,5
N00000426,132,7,17,12,24,8,22,38,4,76,4,12,6,15,7,11,21,0,56,3,5,6,9,1,11,17,4
N00000427,136,6,20,15,31,10,12,37,5,85,2,12,10,23,7,6,23,2,51,4,8,5,8,3,6,14,3
N00000428,195,2,27,22,52,12,16,56,8,130,0,18,15,34,9,12,36,6,65,2,9,7,18,3,4,20,2
N00000429,209,20,26,20,40,12,18,63,10,123,7,18,9,27,7,11,38,6,86,13,8,11,13,5,7,25,4
N00000430,231,18,33,26,46,11,16,74,7,138,9,17,17,29,8,11,42,5,93,9,16,9,17,3,5,32,2
N00000431,158,14,13,17,37,4,13,50,10,102,7,7,10,23,2,9,36,8,56,7,6,7,14,2,4,14,2
N00000432,114,9,12,10,30,5,9,35,4,72,4,10,8,17,3,6,21,3,42,5,2,2,13,2,3,14,1
N00000433,106,7,19,5,32,8,4,23,8,70,4,14,4,26,5,3,9,5,36,3,5,1,6,3,1,14,3
N00000434,185,10,29,16,60,11,17,39,3,127,5,23,8,45,7,11,26,2,58,5,6,8,15,4,6,13,1
N00000435,169,11,29,11,46,9,14,42,7,117,10,16,10,30,6,13,30,2,52,1,13,1,16,3,1,12,5
N00000436,254,19,27,27,58,6,28,78,11,159,12,19,15,34,4,19,46,10,95,7,8,12,24,2,9,32,1
N00000437,327,20,24,41,70,12,32,114,14,213,11,20,29,47,8,21,71,6,114,9,4,12,23,4,11,43,8
N00000438,252,27,24,31,45,15,29,74,7,142,15,15,18,27,9,25,28,5,110,12,9,13,18,6,4,46,2
N00000439,218,33,19,14,53,12,12,70,5,127,12,10,10,36,10,10,37,2,91,21,9,4,17,2,2,33,3
N00000440,190,20,25,22,46,8,16,43,10,122,10,15,17,32,4,10,26,8,68,10,10,5,14,4,6,17,2
