GeographyCode,LC4404NI0001,LC4404NI0002,LC4404NI0003,LC4404NI0004,LC4404NI0005,LC4404NI0006,LC4404NI0007,LC4404NI0008,LC4404NI0009,LC4404NI0010,LC4404NI0011,LC4404NI0012,LC4404NI0013,LC4404NI0014,LC4404NI0015,LC4404NI0016,LC4404NI0017,LC4404NI0018,LC4404NI0019,LC4404NI0020,LC4404NI0021,LC4404NI0022,LC4404NI0023,LC4404NI0024,LC4404NI0025,LC4404NI0026,LC4404NI0027,LC4404NI0028,LC4404NI0029,LC4404NI0030,LC4404NI0031,LC4404NI0032,LC4404NI0033,LC4404NI0034,LC4404NI0035,LC4404NI0036,LC4404NI0037,LC4404NI0038,LC4404NI0039,LC4404NI0040,LC4404NI0041,LC4404NI0042,LC4404NI0043,LC4404NI0044,LC4404NI0045,LC4404NI0046,LC4404NI0047,LC4404NI0048,LC4404NI0049,LC4404NI0050,LC4404NI0051,LC4404NI0052,LC4404NI0053,LC4404NI0054,LC4404NI0055,LC4404NI0056,LC4404NI0057,LC4404NI0058,LC4404NI0059,LC4404NI0060
N00003223,129,104,25,89,66,23,38,36,2,2,2,0,0,0,0,52,51,1,34,33,1,17,17,0,1,1,0,0,0,0,57,37,20,39,21,18,17,15,2,1,1,0,0,0,0,20,16,4,16,12,4,4,4,0,0,0,0,0,0,0
N00003224,108,108,0,80,80,0,27,27,0,1,1,0,0,0,0,84,84,0,68,68,0,16,16,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,21,21,0,12,12,0,8,8,0,1,1,0,0,0,0
N00003225,122,122,0,104,104,0,18,18,0,0,0,0,0,0,0,113,113,0,99,99,0,14,14,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,8,0,5,5,0,3,3,0,0,0,0,0,0,0
N00003226,110,107,3,92,90,2,14,14,0,3,3,0,1,0,1,92,92,0,79,79,0,11,11,0,2,2,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,16,14,2,11,10,1,3,3,0,1,1,0,1,0,1
N00003227,101,101,0,85,85,0,15,15,0,1,1,0,0,0,0,64,64,0,54,54,0,10,10,0,0,0,0,0,0,0,17,17,0,14,14,0,2,2,0,1,1,0,0,0,0,20,20,0,17,17,0,3,3,0,0,0,0,0,0,0
N00003228,138,127,11,103,95,8,32,30,2,2,1,1,1,1,0,82,80,2,61,59,2,19,19,0,1,1,0,1,1,0,6,4,2,5,4,1,0,0,0,1,0,1,0,0,0,50,43,7,37,32,5,13,11,2,0,0,0,0,0,0
N00003229,111,83,28,96,69,27,14,13,1,1,1,0,0,0,0,49,43,6,42,36,6,7,7,0,0,0,0,0,0,0,36,24,12,32,21,11,4,3,1,0,0,0,0,0,0,26,16,10,22,12,10,3,3,0,1,1,0,0,0,0
N00003230,126,89,37,102,69,33,18,15,3,0,0,0,6,5,1,40,40,0,27,27,0,10,10,0,0,0,0,3,3,0,59,27,32,52,23,29,5,3,2,0,0,0,2,1,1,27,22,5,23,19,4,3,2,1,0,0,0,1,1,0
N00003231,71,33,38,57,23,34,10,7,3,1,0,1,3,3,0,18,17,1,14,13,1,4,4,0,0,0,0,0,0,0,28,2,26,26,2,24,2,0,2,0,0,0,0,0,0,25,14,11,17,8,9,4,3,1,1,0,1,3,3,0
N00003232,154,154,0,102,102,0,51,51,0,1,1,0,0,0,0,129,129,0,87,87,0,42,42,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,23,23,0,15,15,0,8,8,0,0,0,0,0,0,0
N00003233,146,146,0,103,103,0,40,40,0,2,2,0,1,1,0,102,102,0,70,70,0,31,31,0,1,1,0,0,0,0,30,30,0,22,22,0,6,6,0,1,1,0,1,1,0,14,14,0,11,11,0,3,3,0,0,0,0,0,0,0
N00003234,179,178,1,107,106,1,65,65,0,6,6,0,1,1,0,138,138,0,76,76,0,57,57,0,4,4,0,1,1,0,14,14,0,11,11,0,3,3,0,0,0,0,0,0,0,27,26,1,20,19,1,5,5,0,2,2,0,0,0,0
N00003235,175,175,0,101,101,0,73,73,0,1,1,0,0,0,0,152,152,0,87,87,0,64,64,0,1,1,0,0,0,0,5,5,0,3,3,0,2,2,0,0,0,0,0,0,0,18,18,0,11,11,0,7,7,0,0,0,0,0,0,0
N00003236,155,152,3,84,82,2,67,66,1,3,3,0,1,1,0,84,84,0,38,38,0,42,42,0,3,3,0,1,1,0,24,21,3,14,12,2,10,9,1,0,0,0,0,0,0,47,47,0,32,32,0,15,15,0,0,0,0,0,0,0
N00003237,334,334,0,221,221,0,108,108,0,5,5,0,0,0,0,254,254,0,169,169,0,81,81,0,4,4,0,0,0,0,8,8,0,2,2,0,6,6,0,0,0,0,0,0,0,72,72,0,50,50,0,21,21,0,1,1,0,0,0,0
N00003238,169,166,3,98,96,2,66,65,1,4,4,0,1,1,0,151,149,2,85,84,1,61,60,1,4,4,0,1,1,0,5,4,1,3,2,1,2,2,0,0,0,0,0,0,0,13,13,0,10,10,0,3,3,0,0,0,0,0,0,0
N00003239,144,143,1,101,101,0,38,38,0,5,4,1,0,0,0,128,127,1,92,92,0,33,33,0,3,2,1,0,0,0,3,3,0,1,1,0,1,1,0,1,1,0,0,0,0,13,13,0,8,8,0,4,4,0,1,1,0,0,0,0
N00003240,149,149,0,120,120,0,25,25,0,3,3,0,1,1,0,128,128,0,106,106,0,20,20,0,1,1,0,1,1,0,4,4,0,2,2,0,1,1,0,1,1,0,0,0,0,17,17,0,12,12,0,4,4,0,1,1,0,0,0,0
N00003241,129,128,1,104,104,0,23,22,1,2,2,0,0,0,0,115,114,1,96,96,0,17,16,1,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,12,12,0,6,6,0,6,6,0,0,0,0,0,0,0
N00003242,116,113,3,95,93,2,20,19,1,1,1,0,0,0,0,103,100,3,86,84,2,16,15,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12,12,0,9,9,0,3,3,0,0,0,0,0,0,0
N00003243,150,146,4,115,113,2,35,33,2,0,0,0,0,0,0,139,136,3,106,105,1,33,31,2,0,0,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,8,7,1,7,6,1,1,1,0,0,0,0,0,0,0
N00003244,122,120,2,99,98,1,22,21,1,1,1,0,0,0,0,110,108,2,91,90,1,18,17,1,1,1,0,0,0,0,4,4,0,3,3,0,1,1,0,0,0,0,0,0,0,8,8,0,5,5,0,3,3,0,0,0,0,0,0,0
N00003245,164,162,2,126,125,1,36,35,1,2,2,0,0,0,0,152,151,1,118,117,1,33,33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,8,8,0,3,2,1,1,1,0,0,0,0
N00003246,286,284,2,216,214,2,68,68,0,1,1,0,1,1,0,234,233,1,177,176,1,55,55,0,1,1,0,1,1,0,10,10,0,8,8,0,2,2,0,0,0,0,0,0,0,42,41,1,31,30,1,11,11,0,0,0,0,0,0,0
N00003247,280,271,9,186,180,6,92,89,3,2,2,0,0,0,0,243,238,5,157,153,4,84,83,1,2,2,0,0,0,0,10,10,0,7,7,0,3,3,0,0,0,0,0,0,0,27,23,4,22,20,2,5,3,2,0,0,0,0,0,0
N00003248,137,134,3,100,98,2,34,33,1,3,3,0,0,0,0,110,107,3,81,79,2,29,28,1,0,0,0,0,0,0,9,9,0,8,8,0,0,0,0,1,1,0,0,0,0,18,18,0,11,11,0,5,5,0,2,2,0,0,0,0
N00003249,148,145,3,87,86,1,59,57,2,2,2,0,0,0,0,128,125,3,70,69,1,56,54,2,2,2,0,0,0,0,5,5,0,4,4,0,1,1,0,0,0,0,0,0,0,15,15,0,13,13,0,2,2,0,0,0,0,0,0,0
N00003250,128,128,0,102,102,0,26,26,0,0,0,0,0,0,0,122,122,0,99,99,0,23,23,0,0,0,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0
N00003251,116,115,1,73,72,1,41,41,0,1,1,0,1,1,0,108,107,1,70,69,1,37,37,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,7,0,3,3,0,3,3,0,1,1,0,0,0,0
N00003252,133,128,5,78,73,5,52,52,0,3,3,0,0,0,0,48,44,4,34,30,4,14,14,0,0,0,0,0,0,0,72,71,1,38,37,1,32,32,0,2,2,0,0,0,0,13,13,0,6,6,0,6,6,0,1,1,0,0,0,0
N00003253,123,121,2,85,85,0,35,33,2,3,3,0,0,0,0,94,94,0,69,69,0,23,23,0,2,2,0,0,0,0,10,9,1,6,6,0,4,3,1,0,0,0,0,0,0,19,18,1,10,10,0,8,7,1,1,1,0,0,0,0
N00003254,113,113,0,91,91,0,20,20,0,2,2,0,0,0,0,99,99,0,84,84,0,14,14,0,1,1,0,0,0,0,4,4,0,0,0,0,3,3,0,1,1,0,0,0,0,10,10,0,7,7,0,3,3,0,0,0,0,0,0,0
N00003255,111,109,2,68,66,2,40,40,0,2,2,0,1,1,0,74,73,1,53,52,1,21,21,0,0,0,0,0,0,0,34,33,1,14,13,1,17,17,0,2,2,0,1,1,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0
N00003256,142,142,0,113,113,0,28,28,0,1,1,0,0,0,0,126,126,0,104,104,0,22,22,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,15,15,0,8,8,0,6,6,0,1,1,0,0,0,0
N00003257,112,112,0,85,85,0,27,27,0,0,0,0,0,0,0,109,109,0,83,83,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0
N00003258,178,167,11,129,121,8,48,45,3,1,1,0,0,0,0,175,164,11,127,119,8,47,44,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0
N00003259,121,121,0,90,90,0,31,31,0,0,0,0,0,0,0,118,118,0,87,87,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
N00003260,127,127,0,95,95,0,31,31,0,1,1,0,0,0,0,124,124,0,93,93,0,30,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0
N00003261,126,125,1,88,87,1,38,38,0,0,0,0,0,0,0,124,124,0,86,86,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
N00003262,137,136,1,116,115,1,21,21,0,0,0,0,0,0,0,126,126,0,107,107,0,19,19,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,9,1,8,7,1,2,2,0,0,0,0,0,0,0
N00003263,135,132,3,104,103,1,30,28,2,1,1,0,0,0,0,106,106,0,85,85,0,20,20,0,1,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,27,24,3,17,16,1,10,8,2,0,0,0,0,0,0
N00003264,140,140,0,111,111,0,28,28,0,1,1,0,0,0,0,127,127,0,102,102,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,9,9,0,3,3,0,1,1,0,0,0,0
N00003265,135,133,2,112,111,1,22,21,1,0,0,0,1,1,0,124,122,2,103,102,1,21,20,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,10,10,0,9,9,0,0,0,0,0,0,0,1,1,0
N00003266,132,130,2,109,107,2,22,22,0,1,1,0,0,0,0,121,121,0,101,101,0,19,19,0,1,1,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,8,6,2,6,4,2,2,2,0,0,0,0,0,0,0
N00003267,135,134,1,111,110,1,24,24,0,0,0,0,0,0,0,133,132,1,109,108,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
N00003268,119,116,3,93,91,2,24,23,1,1,1,0,1,1,0,109,108,1,84,83,1,23,23,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,9,8,1,9,8,1,0,0,0,0,0,0,0,0,0
N00003269,129,126,3,107,105,2,21,20,1,1,1,0,0,0,0,109,108,1,90,90,0,19,18,1,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,1,1,0,0,0,0,16,14,2,14,12,2,2,2,0,0,0,0,0,0,0
N00003270,127,125,2,107,106,1,19,19,0,0,0,0,1,0,1,116,115,1,99,99,0,16,16,0,0,0,0,1,0,1,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,8,8,0,6,6,0,2,2,0,0,0,0,0,0,0
N00003271,228,216,12,127,116,11,95,94,1,5,5,0,1,1,0,59,54,5,34,30,4,25,24,1,0,0,0,0,0,0,155,148,7,87,80,7,64,64,0,4,4,0,0,0,0,14,14,0,6,6,0,6,6,0,1,1,0,1,1,0
N00003272,236,182,54,145,101,44,90,80,10,1,1,0,0,0,0,106,103,3,55,52,3,51,51,0,0,0,0,0,0,0,109,62,47,70,32,38,38,29,9,1,1,0,0,0,0,21,17,4,20,17,3,1,0,1,0,0,0,0,0,0
N00003273,264,263,1,152,152,0,109,108,1,2,2,0,1,1,0,236,236,0,136,136,0,98,98,0,2,2,0,0,0,0,5,4,1,1,1,0,4,3,1,0,0,0,0,0,0,23,23,0,15,15,0,7,7,0,0,0,0,1,1,0
N00003274,117,112,5,87,83,4,27,26,1,3,3,0,0,0,0,52,51,1,36,35,1,16,16,0,0,0,0,0,0,0,54,51,3,42,39,3,9,9,0,3,3,0,0,0,0,11,10,1,9,9,0,2,1,1,0,0,0,0,0,0
N00003275,95,85,10,69,62,7,25,22,3,1,1,0,0,0,0,47,45,2,33,32,1,13,12,1,1,1,0,0,0,0,39,33,6,31,26,5,8,7,1,0,0,0,0,0,0,9,7,2,5,4,1,4,3,1,0,0,0,0,0,0
N00003276,245,238,7,182,178,4,61,58,3,2,2,0,0,0,0,213,209,4,157,155,2,55,53,2,1,1,0,0,0,0,16,14,2,13,12,1,2,1,1,1,1,0,0,0,0,16,15,1,12,11,1,4,4,0,0,0,0,0,0,0
N00003277,180,178,2,124,122,2,54,54,0,2,2,0,0,0,0,160,158,2,113,111,2,47,47,0,0,0,0,0,0,0,4,4,0,1,1,0,1,1,0,2,2,0,0,0,0,16,16,0,10,10,0,6,6,0,0,0,0,0,0,0
N00003278,183,168,15,128,114,14,52,51,1,3,3,0,0,0,0,109,103,6,70,65,5,37,36,1,2,2,0,0,0,0,48,40,8,41,33,8,6,6,0,1,1,0,0,0,0,26,25,1,17,16,1,9,9,0,0,0,0,0,0,0
N00003279,96,75,21,57,38,19,38,36,2,1,1,0,0,0,0,47,44,3,26,23,3,20,20,0,1,1,0,0,0,0,42,25,17,26,10,16,16,15,1,0,0,0,0,0,0,7,6,1,5,5,0,2,1,1,0,0,0,0,0,0
N00003280,329,279,50,243,206,37,82,69,13,2,2,0,2,2,0,282,245,37,220,190,30,60,53,7,1,1,0,1,1,0,7,7,0,2,2,0,3,3,0,1,1,0,1,1,0,40,27,13,21,14,7,19,13,6,0,0,0,0,0,0
N00003281,127,126,1,91,91,0,33,32,1,3,3,0,0,0,0,113,113,0,81,81,0,29,29,0,3,3,0,0,0,0,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,10,9,1,8,8,0,2,1,1,0,0,0,0,0,0
N00003282,835,737,98,532,465,67,295,264,31,6,6,0,2,2,0,652,607,45,408,382,26,242,223,19,2,2,0,0,0,0,70,34,36,49,17,32,17,13,4,3,3,0,1,1,0,113,96,17,75,66,9,36,28,8,1,1,0,1,1,0
N00003283,122,105,17,89,78,11,32,26,6,0,0,0,1,1,0,49,47,2,39,38,1,10,9,1,0,0,0,0,0,0,42,30,12,25,17,8,17,13,4,0,0,0,0,0,0,31,28,3,25,23,2,5,4,1,0,0,0,1,1,0
N00003284,135,116,19,96,88,8,36,26,10,2,1,1,1,1,0,59,58,1,44,43,1,15,15,0,0,0,0,0,0,0,28,22,6,20,16,4,8,6,2,0,0,0,0,0,0,48,36,12,32,29,3,13,5,8,2,1,1,1,1,0
N00003285,115,103,12,81,72,9,33,30,3,1,1,0,0,0,0,75,74,1,53,52,1,21,21,0,1,1,0,0,0,0,19,11,8,12,6,6,7,5,2,0,0,0,0,0,0,21,18,3,16,14,2,5,4,1,0,0,0,0,0,0
N00003286,123,99,24,92,70,22,31,29,2,0,0,0,0,0,0,90,77,13,65,54,11,25,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22,11,27,16,11,6,6,0,0,0,0,0,0,0
N00003287,118,117,1,88,87,1,26,26,0,4,4,0,0,0,0,102,102,0,77,77,0,23,23,0,2,2,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,14,14,0,10,10,0,2,2,0,2,2,0,0,0,0
N00003288,123,122,1,95,94,1,27,27,0,1,1,0,0,0,0,91,91,0,70,70,0,21,21,0,0,0,0,0,0,0,4,4,0,3,3,0,1,1,0,0,0,0,0,0,0,28,27,1,22,21,1,5,5,0,1,1,0,0,0,0
N00003289,135,129,6,115,111,4,18,16,2,2,2,0,0,0,0,118,114,4,99,97,2,17,15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,2,16,14,2,1,1,0,0,0,0,0,0,0
N00003290,177,176,1,131,130,1,44,44,0,2,2,0,0,0,0,136,136,0,105,105,0,30,30,0,1,1,0,0,0,0,22,22,0,12,12,0,9,9,0,1,1,0,0,0,0,19,18,1,14,13,1,5,5,0,0,0,0,0,0,0
N00003291,270,259,11,228,217,11,40,40,0,2,2,0,0,0,0,249,240,9,214,205,9,33,33,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,2,14,12,2,7,7,0,0,0,0,0,0,0
N00003292,123,123,0,97,97,0,24,24,0,2,2,0,0,0,0,113,113,0,89,89,0,23,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,8,8,0,1,1,0,1,1,0,0,0,0
N00003293,109,108,1,71,71,0,33,33,0,4,3,1,1,1,0,97,97,0,63,63,0,31,31,0,3,3,0,0,0,0,4,3,1,1,1,0,2,2,0,1,0,1,0,0,0,8,8,0,7,7,0,0,0,0,0,0,0,1,1,0
N00003294,115,110,5,51,51,0,57,52,5,5,5,0,2,2,0,38,38,0,17,17,0,20,20,0,1,1,0,0,0,0,68,63,5,29,29,0,34,29,5,3,3,0,2,2,0,9,9,0,5,5,0,3,3,0,1,1,0,0,0,0
N00003295,274,256,18,111,101,10,142,134,8,18,18,0,3,3,0,96,94,2,42,41,1,47,46,1,7,7,0,0,0,0,151,137,14,53,45,8,84,78,6,11,11,0,3,3,0,27,25,2,16,15,1,11,10,1,0,0,0,0,0,0
N00003296,133,114,19,59,49,10,62,55,7,8,8,0,4,2,2,36,36,0,20,20,0,14,14,0,2,2,0,0,0,0,79,61,18,34,25,9,36,29,7,6,6,0,3,1,2,18,17,1,5,4,1,12,12,0,0,0,0,1,1,0
N00003297,128,125,3,55,53,2,62,61,1,10,10,0,1,1,0,39,39,0,13,13,0,20,20,0,5,5,0,1,1,0,77,74,3,32,30,2,40,39,1,5,5,0,0,0,0,12,12,0,10,10,0,2,2,0,0,0,0,0,0,0
N00003298,202,191,11,86,77,9,106,104,2,9,9,0,1,1,0,51,51,0,21,21,0,28,28,0,1,1,0,1,1,0,137,126,11,57,48,9,72,70,2,8,8,0,0,0,0,14,14,0,8,8,0,6,6,0,0,0,0,0,0,0
N00003299,205,203,2,65,64,1,116,115,1,23,23,0,1,1,0,44,44,0,10,10,0,27,27,0,7,7,0,0,0,0,142,140,2,49,48,1,76,75,1,16,16,0,1,1,0,19,19,0,6,6,0,13,13,0,0,0,0,0,0,0
N00003300,105,69,36,57,30,27,42,33,9,5,5,0,1,1,0,18,18,0,6,6,0,11,11,0,1,1,0,0,0,0,77,44,33,46,20,26,26,19,7,4,4,0,1,1,0,10,7,3,5,4,1,5,3,2,0,0,0,0,0,0
N00003301,111,111,0,66,66,0,37,37,0,7,7,0,1,1,0,64,64,0,39,39,0,21,21,0,3,3,0,1,1,0,40,40,0,22,22,0,15,15,0,3,3,0,0,0,0,7,7,0,5,5,0,1,1,0,1,1,0,0,0,0
N00003302,155,155,0,57,57,0,86,86,0,8,8,0,4,4,0,55,55,0,23,23,0,26,26,0,5,5,0,1,1,0,93,93,0,31,31,0,56,56,0,3,3,0,3,3,0,7,7,0,3,3,0,4,4,0,0,0,0,0,0,0
N00003303,122,121,1,47,47,0,65,64,1,7,7,0,3,3,0,44,44,0,14,14,0,23,23,0,5,5,0,2,2,0,61,61,0,23,23,0,35,35,0,2,2,0,1,1,0,17,16,1,10,10,0,7,6,1,0,0,0,0,0,0
N00003304,116,116,0,64,64,0,44,44,0,6,6,0,2,2,0,47,47,0,27,27,0,19,19,0,1,1,0,0,0,0,63,63,0,35,35,0,21,21,0,5,5,0,2,2,0,6,6,0,2,2,0,4,4,0,0,0,0,0,0,0
N00003305,160,145,15,65,65,0,85,71,14,7,7,0,3,2,1,43,43,0,21,21,0,22,22,0,0,0,0,0,0,0,108,94,14,36,36,0,62,49,13,7,7,0,3,2,1,9,8,1,8,8,0,1,0,1,0,0,0,0,0,0
N00003306,193,191,2,73,72,1,107,106,1,12,12,0,1,1,0,129,128,1,54,53,1,67,67,0,7,7,0,1,1,0,56,56,0,17,17,0,34,34,0,5,5,0,0,0,0,8,7,1,2,2,0,6,5,1,0,0,0,0,0,0
N00003307,211,200,11,136,127,9,71,69,2,4,4,0,0,0,0,186,177,9,118,111,7,65,63,2,3,3,0,0,0,0,10,10,0,6,6,0,4,4,0,0,0,0,0,0,0,15,13,2,12,10,2,2,2,0,1,1,0,0,0,0
N00003308,988,929,59,474,441,33,476,451,25,32,32,0,6,5,1,702,658,44,351,326,25,336,317,19,14,14,0,1,1,0,203,202,1,75,75,0,107,106,1,17,17,0,4,4,0,83,69,14,48,40,8,33,28,5,1,1,0,1,0,1
N00003309,114,109,5,61,57,4,51,50,1,2,2,0,0,0,0,79,78,1,43,42,1,35,35,0,1,1,0,0,0,0,26,24,2,13,11,2,12,12,0,1,1,0,0,0,0,9,7,2,5,4,1,4,3,1,0,0,0,0,0,0
N00003310,126,126,0,85,85,0,38,38,0,3,3,0,0,0,0,64,64,0,46,46,0,18,18,0,0,0,0,0,0,0,55,55,0,34,34,0,18,18,0,3,3,0,0,0,0,7,7,0,5,5,0,2,2,0,0,0,0,0,0,0
N00003311,393,392,1,166,166,0,213,212,1,11,11,0,3,3,0,339,339,0,142,142,0,185,185,0,10,10,0,2,2,0,27,27,0,12,12,0,14,14,0,1,1,0,0,0,0,27,26,1,12,12,0,14,13,1,0,0,0,1,1,0
N00003312,134,134,0,66,66,0,64,64,0,4,4,0,0,0,0,128,128,0,63,63,0,62,62,0,3,3,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,4,4,0,2,2,0,1,1,0,1,1,0,0,0,0
N00003313,709,338,371,576,246,330,130,90,40,2,2,0,1,0,1,333,231,102,275,178,97,57,52,5,1,1,0,0,0,0,241,46,195,213,30,183,28,16,12,0,0,0,0,0,0,135,61,74,88,38,50,45,22,23,1,1,0,1,0,1
N00003314,293,244,49,192,160,32,97,81,16,4,3,1,0,0,0,252,219,33,169,143,26,81,75,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,40,25,15,22,17,5,16,6,10,2,2,0,0,0,0
N00003315,90,89,1,78,77,1,12,12,0,0,0,0,0,0,0,88,87,1,76,75,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
N00003316,155,150,5,104,101,3,50,48,2,1,1,0,0,0,0,103,102,1,66,66,0,36,35,1,1,1,0,0,0,0,32,32,0,23,23,0,9,9,0,0,0,0,0,0,0,20,16,4,15,12,3,5,4,1,0,0,0,0,0,0
N00003317,133,131,2,106,104,2,26,26,0,1,1,0,0,0,0,118,116,2,95,93,2,23,23,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,13,13,0,11,11,0,2,2,0,0,0,0,0,0,0
N00003318,315,315,0,243,243,0,67,67,0,5,5,0,0,0,0,296,296,0,230,230,0,62,62,0,4,4,0,0,0,0,5,5,0,4,4,0,1,1,0,0,0,0,0,0,0,14,14,0,9,9,0,4,4,0,1,1,0,0,0,0
N00003319,122,120,2,96,95,1,25,24,1,1,1,0,0,0,0,110,110,0,89,89,0,21,21,0,0,0,0,0,0,0,4,4,0,2,2,0,1,1,0,1,1,0,0,0,0,8,6,2,5,4,1,3,2,1,0,0,0,0,0,0
N00003320,110,110,0,90,90,0,20,20,0,0,0,0,0,0,0,89,89,0,77,77,0,12,12,0,0,0,0,0,0,0,14,14,0,10,10,0,4,4,0,0,0,0,0,0,0,7,7,0,3,3,0,4,4,0,0,0,0,0,0,0
N00003321,143,140,3,111,108,3,32,32,0,0,0,0,0,0,0,126,124,2,97,95,2,29,29,0,0,0,0,0,0,0,4,3,1,3,2,1,1,1,0,0,0,0,0,0,0,13,13,0,11,11,0,2,2,0,0,0,0,0,0,0
N00003322,142,141,1,112,111,1,30,30,0,0,0,0,0,0,0,133,132,1,105,104,1,28,28,0,0,0,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,6,6,0,5,5,0,1,1,0,0,0,0,0,0,0
N00003323,151,149,2,112,110,2,37,37,0,2,2,0,0,0,0,139,137,2,103,101,2,34,34,0,2,2,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,10,10,0,8,8,0,2,2,0,0,0,0,0,0,0
N00003324,140,140,0,105,105,0,34,34,0,1,1,0,0,0,0,111,111,0,82,82,0,28,28,0,1,1,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,26,26,0,20,20,0,6,6,0,0,0,0,0,0,0
N00003325,153,150,3,117,115,2,36,35,1,0,0,0,0,0,0,133,133,0,101,101,0,32,32,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,18,15,3,14,12,2,4,3,1,0,0,0,0,0,0
N00003326,261,256,5,168,165,3,89,87,2,4,4,0,0,0,0,185,184,1,123,122,1,60,60,0,2,2,0,0,0,0,16,15,1,11,11,0,4,3,1,1,1,0,0,0,0,60,57,3,34,32,2,25,24,1,1,1,0,0,0,0
N00003327,154,152,2,128,127,1,26,25,1,0,0,0,0,0,0,131,131,0,112,112,0,19,19,0,0,0,0,0,0,0,3,2,1,1,1,0,2,1,1,0,0,0,0,0,0,20,19,1,15,14,1,5,5,0,0,0,0,0,0,0
N00003328,117,116,1,99,98,1,17,17,0,0,0,0,1,1,0,81,81,0,66,66,0,14,14,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,35,35,0,32,32,0,3,3,0,0,0,0,0,0,0
N00003329,139,132,7,118,111,7,21,21,0,0,0,0,0,0,0,122,116,6,103,97,6,19,19,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,15,14,1,13,12,1,2,2,0,0,0,0,0,0,0
