GeographyCode,LC4401NI0001,LC4401NI0002,LC4401NI0003,LC4401NI0004,LC4401NI0005,LC4401NI0006,LC4401NI0007,LC4401NI0008,LC4401NI0009,LC4401NI0010,LC4401NI0011,LC4401NI0012,LC4401NI0013,LC4401NI0014,LC4401NI0015,LC4401NI0016,LC4401NI0017,LC4401NI0018,LC4401NI0019,LC4401NI0020,LC4401NI0021,LC4401NI0022,LC4401NI0023,LC4401NI0024,LC4401NI0025,LC4401NI0026,LC4401NI0027,LC4401NI0028,LC4401NI0029,LC4401NI0030,LC4401NI0031,LC4401NI0032,LC4401NI0033,LC4401NI0034,LC4401NI0035,LC4401NI0036,LC4401NI0037,LC4401NI0038,LC4401NI0039,LC4401NI0040,LC4401NI0041,LC4401NI0042,LC4401NI0043,LC4401NI0044,LC4401NI0045,LC4401NI0046,LC4401NI0047,LC4401NI0048
N00003291,270,54,216,10,5,5,84,44,40,176,5,171,249,46,203,8,3,5,73,38,35,168,5,163,0,0,0,0,0,0,0,0,0,0,0,0,21,8,13,2,2,0,11,6,5,8,0,8
N00003292,123,23,100,5,3,2,47,19,28,71,1,70,113,20,93,4,2,2,44,17,27,65,1,64,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,1,1,0,3,2,1,6,0,6
N00003293,109,24,85,12,7,5,35,14,21,62,3,59,97,21,76,7,5,2,30,13,17,60,3,57,4,1,3,4,1,3,0,0,0,0,0,0,8,2,6,1,1,0,5,1,4,2,0,2
N00003294,115,40,75,56,29,27,48,10,38,11,1,10,38,4,34,7,2,5,23,2,21,8,0,8,68,31,37,43,23,20,22,7,15,3,1,2,9,5,4,6,4,2,3,1,2,0,0,0
N00003295,274,110,164,129,67,62,115,38,77,30,5,25,96,29,67,28,11,17,48,13,35,20,5,15,151,65,86,80,43,37,63,22,41,8,0,8,27,16,11,21,13,8,4,3,1,2,0,2
N00003296,133,72,61,80,56,24,44,16,28,9,0,9,36,11,25,14,8,6,14,3,11,8,0,8,79,48,31,53,38,15,25,10,15,1,0,1,18,13,5,13,10,3,5,3,2,0,0,0
N00003297,128,51,77,69,39,30,46,12,34,13,0,13,39,11,28,10,6,4,19,5,14,10,0,10,77,31,46,53,28,25,21,3,18,3,0,3,12,9,3,6,5,1,6,4,2,0,0,0
N00003298,202,98,104,98,55,43,89,41,48,15,2,13,51,13,38,17,5,12,23,7,16,11,1,10,137,73,64,76,46,30,57,26,31,4,1,3,14,12,2,5,4,1,9,8,1,0,0,0
N00003299,205,84,121,91,52,39,92,32,60,22,0,22,44,6,38,5,1,4,21,5,16,18,0,18,142,67,75,78,44,34,61,23,38,3,0,3,19,11,8,8,7,1,10,4,6,1,0,1
N00003300,105,68,37,67,51,16,32,17,15,6,0,6,18,4,14,6,4,2,6,0,6,6,0,6,77,56,21,56,43,13,21,13,8,0,0,0,10,8,2,5,4,1,5,4,1,0,0,0
N00003301,111,26,85,44,16,28,51,10,41,16,0,16,64,18,46,19,10,9,32,8,24,13,0,13,40,4,36,21,4,17,17,0,17,2,0,2,7,4,3,4,2,2,2,2,0,1,0,1
N00003302,155,61,94,73,41,32,64,20,44,18,0,18,55,13,42,13,5,8,25,8,17,17,0,17,93,43,50,56,33,23,36,10,26,1,0,1,7,5,2,4,3,1,3,2,1,0,0,0
N00003303,122,49,73,62,33,29,44,15,29,16,1,15,44,9,35,14,6,8,16,2,14,14,1,13,61,30,31,36,21,15,23,9,14,2,0,2,17,10,7,12,6,6,5,4,1,0,0,0
N00003304,116,56,60,56,31,25,49,24,25,11,1,10,47,23,24,16,10,6,24,13,11,7,0,7,63,30,33,37,20,17,22,9,13,4,1,3,6,3,3,3,1,2,3,2,1,0,0,0
N00003305,160,74,86,96,54,42,56,20,36,8,0,8,43,11,32,11,5,6,26,6,20,6,0,6,108,56,52,78,44,34,28,12,16,2,0,2,9,7,2,7,5,2,2,2,0,0,0,0
N00003306,193,61,132,37,18,19,96,43,53,60,0,60,129,21,108,11,3,8,59,18,41,59,0,59,56,36,20,20,13,7,35,23,12,1,0,1,8,4,4,6,2,4,2,2,0,0,0,0
N00003307,211,71,140,19,9,10,100,56,44,92,6,86,186,56,130,13,7,6,87,45,42,86,4,82,10,6,4,4,1,3,6,5,1,0,0,0,15,9,6,2,1,1,7,6,1,6,2,4
N00003308,988,344,644,186,108,78,495,215,280,307,21,286,702,184,518,55,29,26,351,135,216,296,20,276,203,110,93,95,57,38,104,52,52,4,1,3,83,50,33,36,22,14,40,28,12,7,0,7
N00003309,114,41,73,27,14,13,55,26,29,32,1,31,79,22,57,6,1,5,46,20,26,27,1,26,26,15,11,18,11,7,6,4,2,2,0,2,9,4,5,3,2,1,3,2,1,3,0,3
N00003310,126,40,86,40,24,16,50,15,35,36,1,35,64,19,45,12,9,3,23,9,14,29,1,28,55,20,35,27,15,12,22,5,17,6,0,6,7,1,6,1,0,1,5,1,4,1,0,1
N00003311,393,110,283,55,26,29,206,78,128,132,6,126,339,87,252,28,11,17,182,71,111,129,5,124,27,11,16,12,6,6,14,5,9,1,0,1,27,12,15,15,9,6,10,2,8,2,1,1
N00003312,134,39,95,13,9,4,73,28,45,48,2,46,128,36,92,11,8,3,69,26,43,48,2,46,2,0,2,1,0,1,1,0,1,0,0,0,4,3,1,1,1,0,3,2,1,0,0,0
N00003313,709,383,326,221,168,53,364,210,154,124,5,119,333,150,183,47,36,11,191,112,79,95,2,93,241,169,72,130,101,29,103,65,38,8,3,5,135,64,71,44,31,13,70,33,37,21,0,21
N00003314,293,81,212,21,15,6,143,64,79,129,2,127,252,69,183,16,13,3,118,54,64,118,2,116,1,0,1,1,0,1,0,0,0,0,0,0,40,12,28,4,2,2,25,10,15,11,0,11
N00003315,90,34,56,8,5,3,47,26,21,35,3,32,88,32,56,7,4,3,46,25,21,35,3,32,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0
N00003316,155,63,92,26,19,7,76,44,32,53,0,53,103,35,68,10,9,1,45,26,19,48,0,48,32,19,13,12,6,6,20,13,7,0,0,0,20,9,11,4,4,0,11,5,6,5,0,5
N00003317,133,29,104,10,7,3,49,22,27,74,0,74,118,25,93,8,6,2,41,19,22,69,0,69,2,0,2,1,0,1,1,0,1,0,0,0,13,4,9,1,1,0,7,3,4,5,0,5
N00003318,315,41,274,6,5,1,74,29,45,235,7,228,296,35,261,4,3,1,65,27,38,227,5,222,5,2,3,0,0,0,5,2,3,0,0,0,14,4,10,2,2,0,4,0,4,8,2,6
N00003319,122,26,96,7,5,2,35,18,17,80,3,77,110,22,88,7,5,2,26,14,12,77,3,74,4,2,2,0,0,0,4,2,2,0,0,0,8,2,6,0,0,0,5,2,3,3,0,3
N00003320,110,23,87,6,4,2,42,18,24,62,1,61,89,11,78,0,0,0,28,10,18,61,1,60,14,8,6,4,3,1,9,5,4,1,0,1,7,4,3,2,1,1,5,3,2,0,0,0
N00003321,143,29,114,7,3,4,47,21,26,89,5,84,126,22,104,7,3,4,35,15,20,84,4,80,4,1,3,0,0,0,4,1,3,0,0,0,13,6,7,0,0,0,8,5,3,5,1,4
N00003322,142,22,120,8,8,0,37,13,24,97,1,96,133,19,114,7,7,0,34,11,23,92,1,91,3,1,2,1,1,0,0,0,0,2,0,2,6,2,4,0,0,0,3,2,1,3,0,3
N00003323,151,25,126,7,2,5,41,18,23,103,5,98,139,17,122,4,1,3,34,12,22,101,4,97,2,0,2,2,0,2,0,0,0,0,0,0,10,8,2,1,1,0,7,6,1,2,1,1
N00003324,140,36,104,18,13,5,56,21,35,66,2,64,111,23,88,8,7,1,45,14,31,58,2,56,3,1,2,2,1,1,1,0,1,0,0,0,26,12,14,8,5,3,10,7,3,8,0,8
N00003325,153,29,124,5,4,1,43,20,23,105,5,100,133,21,112,3,2,1,33,15,18,97,4,93,2,1,1,1,1,0,0,0,0,1,0,1,18,7,11,1,1,0,10,5,5,7,1,6
N00003326,261,86,175,31,26,5,117,55,62,113,5,108,185,42,143,6,6,0,74,32,42,105,4,101,16,12,4,5,4,1,10,7,3,1,1,0,60,32,28,20,16,4,33,16,17,7,0,7
N00003327,154,43,111,9,7,2,58,34,24,87,2,85,131,36,95,7,6,1,47,29,18,77,1,76,3,1,2,2,1,1,0,0,0,1,0,1,20,6,14,0,0,0,11,5,6,9,1,8
N00003328,117,64,53,9,8,1,74,51,23,34,5,29,81,43,38,4,3,1,51,35,16,26,5,21,1,1,0,1,1,0,0,0,0,0,0,0,35,20,15,4,4,0,23,16,7,8,0,8
N00003329,139,39,100,6,5,1,48,31,17,85,3,82,122,31,91,4,3,1,39,25,14,79,3,76,2,2,0,2,2,0,0,0,0,0,0,0,15,6,9,0,0,0,9,6,3,6,0,6
N00003330,137,40,97,4,4,0,55,33,22,78,3,75,122,31,91,3,3,0,44,25,19,75,3,72,1,0,1,0,0,0,1,0,1,0,0,0,14,9,5,1,1,0,10,8,2,3,0,3
N00003331,167,34,133,1,1,0,55,30,25,111,3,108,151,27,124,1,1,0,44,25,19,106,1,105,1,1,0,0,0,0,1,1,0,0,0,0,15,6,9,0,0,0,10,4,6,5,2,3
N00003332,136,20,116,5,4,1,33,13,20,98,3,95,123,16,107,2,1,1,28,12,16,93,3,90,1,0,1,0,0,0,1,0,1,0,0,0,12,4,8,3,3,0,4,1,3,5,0,5
N00003333,125,43,82,15,10,5,49,32,17,61,1,60,96,26,70,5,2,3,31,23,8,60,1,59,16,12,4,8,6,2,7,6,1,1,0,1,13,5,8,2,2,0,11,3,8,0,0,0
N00003334,119,17,102,8,6,2,34,10,24,77,1,76,110,14,96,7,6,1,28,7,21,75,1,74,2,0,2,1,0,1,1,0,1,0,0,0,7,3,4,0,0,0,5,3,2,2,0,2
N00003335,107,40,67,21,19,2,40,17,23,46,4,42,74,18,56,6,6,0,26,10,16,42,2,40,26,19,7,15,13,2,8,4,4,3,2,1,7,3,4,0,0,0,6,3,3,1,0,1
N00003336,133,24,109,4,4,0,23,15,8,106,5,101,123,20,103,3,3,0,17,12,5,103,5,98,3,0,3,0,0,0,3,0,3,0,0,0,7,4,3,1,1,0,3,3,0,3,0,3
N00003337,144,74,70,48,32,16,69,38,31,27,4,23,97,49,48,24,18,6,53,27,26,20,4,16,3,1,2,1,1,0,1,0,1,1,0,1,44,24,20,23,13,10,15,11,4,6,0,6
N00003338,115,54,61,20,13,7,77,40,37,18,1,17,87,34,53,9,4,5,62,30,32,16,0,16,7,6,1,3,3,0,4,3,1,0,0,0,21,14,7,8,6,2,11,7,4,2,1,1
N00003339,186,74,112,29,24,5,92,50,42,65,0,65,118,33,85,7,6,1,54,27,27,57,0,57,15,14,1,11,11,0,4,3,1,0,0,0,53,27,26,11,7,4,34,20,14,8,0,8
N00003340,132,77,55,55,49,6,54,28,26,23,0,23,59,19,40,3,3,0,33,16,17,23,0,23,58,48,10,42,39,3,16,9,7,0,0,0,15,10,5,10,7,3,5,3,2,0,0,0
N00003341,113,32,81,19,10,9,56,22,34,38,0,38,80,20,60,5,4,1,40,16,24,35,0,35,26,11,15,14,6,8,11,5,6,1,0,1,7,1,6,0,0,0,5,1,4,2,0,2
N00003342,129,36,93,22,12,10,65,23,42,42,1,41,115,30,85,13,9,4,60,20,40,42,1,41,6,1,5,6,1,5,0,0,0,0,0,0,8,5,3,3,2,1,5,3,2,0,0,0
N00003343,126,51,75,54,33,21,56,18,38,16,0,16,73,19,54,19,10,9,40,9,31,14,0,14,36,24,12,26,18,8,9,6,3,1,0,1,17,8,9,9,5,4,7,3,4,1,0,1
N00003344,139,61,78,31,22,9,68,39,29,40,0,40,110,48,62,22,16,6,53,32,21,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,29,13,16,9,6,3,15,7,8,5,0,5
N00003345,99,11,88,2,1,1,38,10,28,59,0,59,99,11,88,2,1,1,38,10,28,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00003346,127,12,115,3,0,3,51,12,39,73,0,73,124,11,113,3,0,3,49,11,38,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,2,1,1,1,0,1
N00003347,137,22,115,5,4,1,54,17,37,78,1,77,129,20,109,5,4,1,49,15,34,75,1,74,1,0,1,0,0,0,0,0,0,1,0,1,7,2,5,0,0,0,5,2,3,2,0,2
N00003348,160,18,142,8,4,4,51,13,38,101,1,100,144,14,130,3,1,2,45,12,33,96,1,95,4,3,1,3,3,0,1,0,1,0,0,0,12,1,11,2,0,2,5,1,4,5,0,5
N00003349,341,84,257,26,18,8,113,55,58,202,11,191,285,56,229,11,6,5,88,41,47,186,9,177,1,0,1,0,0,0,1,0,1,0,0,0,55,28,27,15,12,3,24,14,10,16,2,14
N00003350,177,27,150,7,4,3,50,22,28,120,1,119,161,21,140,3,2,1,44,18,26,114,1,113,4,1,3,3,1,2,0,0,0,1,0,1,12,5,7,1,1,0,6,4,2,5,0,5
N00003351,143,40,103,17,8,9,49,28,21,77,4,73,112,27,85,4,3,1,34,20,14,74,4,70,21,7,14,9,2,7,10,5,5,2,0,2,10,6,4,4,3,1,5,3,2,1,0,1
N00003352,155,50,105,14,10,4,71,37,34,70,3,67,132,36,96,4,3,1,61,30,31,67,3,64,3,0,3,2,0,2,1,0,1,0,0,0,20,14,6,8,7,1,9,7,2,3,0,3
N00003353,131,37,94,12,7,5,50,27,23,69,3,66,114,28,86,8,5,3,38,20,18,68,3,65,1,1,0,1,1,0,0,0,0,0,0,0,16,8,8,3,1,2,12,7,5,1,0,1
N00003354,153,24,129,8,3,5,38,17,21,107,4,103,139,18,121,5,2,3,31,12,19,103,4,99,3,1,2,1,0,1,1,1,0,1,0,1,11,5,6,2,1,1,6,4,2,3,0,3
N00003355,145,25,120,7,5,2,45,19,26,93,1,92,133,22,111,3,3,0,40,18,22,90,1,89,2,0,2,1,0,1,1,0,1,0,0,0,10,3,7,3,2,1,4,1,3,3,0,3
N00003356,219,54,165,5,5,0,84,46,38,130,3,127,199,46,153,3,3,0,73,41,32,123,2,121,2,1,1,1,1,0,1,0,1,0,0,0,18,7,11,1,1,0,10,5,5,7,1,6
N00003357,120,22,98,11,8,3,32,12,20,77,2,75,110,17,93,6,4,2,30,11,19,74,2,72,4,3,1,3,3,0,0,0,0,1,0,1,6,2,4,2,1,1,2,1,1,2,0,2
N00003358,147,30,117,2,2,0,43,24,19,102,4,98,139,28,111,2,2,0,41,23,18,96,3,93,1,0,1,0,0,0,0,0,0,1,0,1,7,2,5,0,0,0,2,1,1,5,1,4
N00003359,132,36,96,8,7,1,39,24,15,85,5,80,121,30,91,7,6,1,32,19,13,82,5,77,2,2,0,0,0,0,2,2,0,0,0,0,9,4,5,1,1,0,5,3,2,3,0,3
N00003360,109,57,52,38,26,12,56,31,25,15,0,15,65,27,38,13,7,6,40,20,20,12,0,12,34,24,10,19,14,5,14,10,4,1,0,1,10,6,4,6,5,1,2,1,1,2,0,2
N00003361,140,60,80,26,21,5,80,37,43,34,2,32,103,41,62,11,10,1,63,29,34,29,2,27,18,12,6,8,7,1,9,5,4,1,0,1,19,7,12,7,4,3,8,3,5,4,0,4
N00003362,128,24,104,6,5,1,40,16,24,82,3,79,118,22,96,5,4,1,34,15,19,79,3,76,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1,0,6,1,5,3,0,3
N00003363,297,100,197,58,45,13,151,54,97,88,1,87,241,62,179,19,12,7,136,49,87,86,1,85,37,31,6,31,29,2,6,2,4,0,0,0,19,7,12,8,4,4,9,3,6,2,0,2
N00003364,139,31,108,19,12,7,52,19,33,68,0,68,110,26,84,15,11,4,35,15,20,60,0,60,2,1,1,0,0,0,2,1,1,0,0,0,27,4,23,4,1,3,15,3,12,8,0,8
N00003365,176,31,145,11,9,2,58,19,39,107,3,104,163,27,136,9,7,2,49,17,32,105,3,102,3,0,3,0,0,0,2,0,2,1,0,1,10,4,6,2,2,0,7,2,5,1,0,1
N00003366,123,47,76,19,14,5,66,31,35,38,2,36,92,32,60,10,7,3,49,23,26,33,2,31,3,1,2,1,1,0,1,0,1,1,0,1,28,14,14,8,6,2,16,8,8,4,0,4
N00003367,139,48,91,9,8,1,75,37,38,55,3,52,127,43,84,9,8,1,67,32,35,51,3,48,1,0,1,0,0,0,1,0,1,0,0,0,11,5,6,0,0,0,7,5,2,4,0,4
N00003368,135,65,70,48,35,13,64,27,37,23,3,20,73,30,43,17,11,6,37,17,20,19,2,17,13,8,5,9,7,2,4,1,3,0,0,0,49,27,22,22,17,5,23,9,14,4,1,3
N00003369,149,80,69,56,41,15,68,38,30,25,1,24,60,20,40,7,6,1,33,14,19,20,0,20,42,34,8,22,17,5,19,16,3,1,1,0,47,26,21,27,18,9,16,8,8,4,0,4
N00003370,129,58,71,47,37,10,57,21,36,25,0,25,87,32,55,24,18,6,41,14,27,22,0,22,24,16,8,16,13,3,7,3,4,1,0,1,18,10,8,7,6,1,9,4,5,2,0,2
N00003371,159,67,92,64,38,26,73,26,47,22,3,19,68,22,46,15,10,5,36,10,26,17,2,15,34,19,15,22,14,8,12,5,7,0,0,0,57,26,31,27,14,13,25,11,14,5,1,4
N00003372,139,53,86,69,38,31,53,15,38,17,0,17,80,19,61,26,11,15,38,8,30,16,0,16,47,30,17,35,24,11,11,6,5,1,0,1,12,4,8,8,3,5,4,1,3,0,0,0
N00003373,129,59,70,53,40,13,58,19,39,18,0,18,66,19,47,16,10,6,37,9,28,13,0,13,42,28,14,26,21,5,13,7,6,3,0,3,21,12,9,11,9,2,8,3,5,2,0,2
N00003374,129,51,78,54,33,21,62,17,45,13,1,12,71,21,50,24,12,12,39,8,31,8,1,7,44,22,22,20,13,7,21,9,12,3,0,3,14,8,6,10,8,2,2,0,2,2,0,2
N00003375,127,70,57,51,44,7,56,26,30,20,0,20,65,23,42,14,11,3,35,12,23,16,0,16,43,35,8,24,23,1,16,12,4,3,0,3,19,12,7,13,10,3,5,2,3,1,0,1
N00003376,130,60,70,51,36,15,53,24,29,26,0,26,80,32,48,19,15,4,38,17,21,23,0,23,29,22,7,20,18,2,8,4,4,1,0,1,21,6,15,12,3,9,7,3,4,2,0,2
N00003377,110,47,63,39,27,12,55,20,35,16,0,16,50,18,32,9,7,2,26,11,15,15,0,15,31,14,17,16,9,7,15,5,10,0,0,0,29,15,14,14,11,3,14,4,10,1,0,1
N00003378,124,51,73,36,30,6,53,20,33,35,1,34,78,23,55,10,9,1,36,13,23,32,1,31,25,15,10,15,12,3,9,3,6,1,0,1,21,13,8,11,9,2,8,4,4,2,0,2
N00003379,124,47,77,45,29,16,60,18,42,19,0,19,70,16,54,16,8,8,38,8,30,16,0,16,31,19,12,20,14,6,11,5,6,0,0,0,23,12,11,9,7,2,11,5,6,3,0,3
N00003380,145,63,82,61,40,21,66,22,44,18,1,17,58,18,40,5,4,1,38,14,24,15,0,15,78,41,37,51,33,18,25,7,18,2,1,1,9,4,5,5,3,2,3,1,2,1,0,1
N00003381,138,70,68,67,45,22,61,24,37,10,1,9,57,25,32,14,9,5,35,15,20,8,1,7,70,38,32,45,30,15,23,8,15,2,0,2,11,7,4,8,6,2,3,1,2,0,0,0
N00003382,127,80,47,69,57,12,45,23,22,13,0,13,43,14,29,10,6,4,24,8,16,9,0,9,53,48,5,43,39,4,10,9,1,0,0,0,31,18,13,16,12,4,11,6,5,4,0,4
N00003383,125,62,63,31,18,13,69,41,28,25,3,22,87,43,44,15,12,3,51,28,23,21,3,18,29,15,14,15,6,9,11,9,2,3,0,3,9,4,5,1,0,1,7,4,3,1,0,1
N00003384,153,36,117,14,11,3,51,24,27,88,1,87,130,27,103,8,5,3,41,21,20,81,1,80,5,2,3,2,2,0,3,0,3,0,0,0,18,7,11,4,4,0,7,3,4,7,0,7
N00003385,164,26,138,10,4,6,49,19,30,105,3,102,133,16,117,4,1,3,34,13,21,95,2,93,12,4,8,4,1,3,7,2,5,1,1,0,19,6,13,2,2,0,8,4,4,9,0,9
N00003386,146,47,99,41,24,17,52,23,29,53,0,53,86,23,63,13,7,6,31,16,15,42,0,42,38,14,24,20,10,10,15,4,11,3,0,3,22,10,12,8,7,1,6,3,3,8,0,8
N00003387,128,22,106,1,1,0,34,17,17,93,4,89,122,20,102,1,1,0,31,15,16,90,4,86,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,3,2,1,3,0,3
N00003388,164,63,101,21,16,5,83,45,38,60,2,58,136,50,86,16,12,4,67,36,31,53,2,51,5,1,4,1,1,0,3,0,3,1,0,1,23,12,11,4,3,1,13,9,4,6,0,6
N00003389,140,27,113,5,5,0,39,19,20,96,3,93,135,26,109,4,4,0,38,19,19,93,3,90,1,0,1,0,0,0,0,0,0,1,0,1,4,1,3,1,1,0,1,0,1,2,0,2
N00003390,151,55,96,25,22,3,63,31,32,63,2,61,104,24,80,4,3,1,40,20,20,60,1,59,35,26,9,18,16,2,16,10,6,1,0,1,12,5,7,3,3,0,7,1,6,2,1,1
N00003391,176,65,111,28,23,5,85,41,44,63,1,62,138,46,92,18,15,3,65,30,35,55,1,54,20,12,8,8,7,1,10,5,5,2,0,2,18,7,11,2,1,1,10,6,4,6,0,6
N00003392,146,24,122,8,5,3,31,13,18,107,6,101,131,19,112,4,2,2,22,11,11,105,6,99,1,0,1,1,0,1,0,0,0,0,0,0,14,5,9,3,3,0,9,2,7,2,0,2
N00003393,146,30,116,5,2,3,44,24,20,97,4,93,126,24,102,3,1,2,36,20,16,87,3,84,4,1,3,0,0,0,2,0,2,2,1,1,16,5,11,2,1,1,6,4,2,8,0,8
N00003394,135,21,114,2,1,1,34,19,15,99,1,98,119,15,104,0,0,0,25,14,11,94,1,93,1,0,1,0,0,0,1,0,1,0,0,0,15,6,9,2,1,1,8,5,3,5,0,5
N00003395,167,96,71,44,37,7,75,52,23,48,7,41,94,47,47,8,7,1,46,34,12,40,6,34,29,22,7,20,16,4,9,6,3,0,0,0,44,27,17,16,14,2,20,12,8,8,1,7
N00003396,163,29,134,4,3,1,39,22,17,120,4,116,152,26,126,2,1,1,37,21,16,113,4,109,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,2,2,0,2,1,1,7,0,7
N00003397,109,62,47,40,37,3,48,24,24,21,1,20,55,15,40,5,4,1,29,10,19,21,1,20,49,45,4,33,31,2,16,14,2,0,0,0,5,2,3,2,2,0,3,0,3,0,0,0
N00003398,119,23,96,12,7,5,52,14,38,55,2,53,113,20,93,10,5,5,50,13,37,53,2,51,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,2,2,0,2,1,1,2,0,2
N00003399,129,33,96,10,6,4,66,25,41,53,2,51,115,25,90,6,4,2,59,19,40,50,2,48,2,2,0,1,1,0,1,1,0,0,0,0,12,6,6,3,1,2,6,5,1,3,0,3
N00003400,139,24,115,5,0,5,65,23,42,69,1,68,126,20,106,2,0,2,56,19,37,68,1,67,2,0,2,2,0,2,0,0,0,0,0,0,11,4,7,1,0,1,9,4,5,1,0,1
N00003401,121,20,101,11,5,6,58,15,43,52,0,52,115,17,98,8,4,4,55,13,42,52,0,52,2,2,0,1,1,0,1,1,0,0,0,0,4,1,3,2,0,2,2,1,1,0,0,0
N00003402,144,46,98,70,27,43,63,19,44,11,0,11,67,18,49,19,7,12,38,11,27,10,0,10,74,26,48,49,19,30,24,7,17,1,0,1,3,2,1,2,1,1,1,1,0,0,0,0
N00003403,114,68,46,76,58,18,29,10,19,9,0,9,29,7,22,9,5,4,11,2,9,9,0,9,75,54,21,58,47,11,17,7,10,0,0,0,10,7,3,9,6,3,1,1,0,0,0,0
N00003404,133,78,55,86,60,26,39,18,21,8,0,8,47,19,28,24,12,12,17,7,10,6,0,6,74,51,23,52,41,11,20,10,10,2,0,2,12,8,4,10,7,3,2,1,1,0,0,0
N00003405,144,66,78,73,48,25,65,18,47,6,0,6,72,25,47,22,15,7,44,10,34,6,0,6,59,32,27,40,25,15,19,7,12,0,0,0,13,9,4,11,8,3,2,1,1,0,0,0
N00003406,165,78,87,49,38,11,90,39,51,26,1,25,68,20,48,9,7,2,39,13,26,20,0,20,74,49,25,36,29,7,35,20,15,3,0,3,23,9,14,4,2,2,16,6,10,3,1,2
N00003407,242,63,179,19,9,10,122,51,71,101,3,98,210,51,159,13,7,6,101,41,60,96,3,93,3,2,1,0,0,0,3,2,1,0,0,0,29,10,19,6,2,4,18,8,10,5,0,5
N00003408,197,78,119,22,18,4,99,57,42,76,3,73,149,51,98,6,6,0,75,43,32,68,2,66,22,16,6,15,12,3,6,3,3,1,1,0,26,11,15,1,0,1,18,11,7,7,0,7
N00003409,155,59,96,26,21,5,86,38,48,43,0,43,120,37,83,10,9,1,68,28,40,42,0,42,6,4,2,3,2,1,3,2,1,0,0,0,29,18,11,13,10,3,15,8,7,1,0,1
N00003410,238,57,181,28,16,12,101,36,65,109,5,104,183,37,146,7,4,3,74,28,46,102,5,97,16,7,9,13,7,6,3,0,3,0,0,0,39,13,26,8,5,3,24,8,16,7,0,7
N00003411,107,35,72,13,8,5,50,27,23,44,0,44,78,20,58,4,2,2,33,18,15,41,0,41,13,7,6,8,5,3,5,2,3,0,0,0,16,8,8,1,1,0,12,7,5,3,0,3
N00003412,132,70,62,41,34,7,68,36,32,23,0,23,51,13,38,2,2,0,28,11,17,21,0,21,65,46,19,29,24,5,35,22,13,1,0,1,16,11,5,10,8,2,5,3,2,1,0,1
N00003413,132,68,64,36,25,11,71,40,31,25,3,22,70,32,38,6,3,3,47,28,19,17,1,16,43,28,15,22,17,5,19,10,9,2,1,1,19,8,11,8,5,3,5,2,3,6,1,5
N00003414,128,15,113,8,4,4,72,10,62,48,1,47,74,11,63,3,2,1,41,9,32,30,0,30,6,1,5,2,1,1,4,0,4,0,0,0,48,3,45,3,1,2,27,1,26,18,1,17
N00003415,132,53,79,29,19,10,70,33,37,33,1,32,81,25,56,3,2,1,49,22,27,29,1,28,41,22,19,20,13,7,18,9,9,3,0,3,10,6,4,6,4,2,3,2,1,1,0,1
N00003416,121,36,85,27,16,11,64,20,44,30,0,30,60,14,46,8,3,5,32,11,21,20,0,20,47,16,31,13,9,4,27,7,20,7,0,7,14,6,8,6,4,2,5,2,3,3,0,3
N00003417,119,59,60,45,34,11,61,23,38,13,2,11,63,32,31,17,14,3,36,16,20,10,2,8,48,23,25,24,17,7,21,6,15,3,0,3,8,4,4,4,3,1,4,1,3,0,0,0
N00003418,132,73,59,51,38,13,65,34,31,16,1,15,49,21,28,5,3,2,33,18,15,11,0,11,76,50,26,43,34,9,29,15,14,4,1,3,7,2,5,3,1,2,3,1,2,1,0,1
N00003419,124,41,83,19,15,4,61,25,36,44,1,43,111,35,76,14,12,2,54,22,32,43,1,42,2,1,1,2,1,1,0,0,0,0,0,0,11,5,6,3,2,1,7,3,4,1,0,1
N00003420,125,56,69,47,31,16,63,24,39,15,1,14,41,12,29,6,2,4,23,9,14,12,1,11,73,39,34,36,25,11,35,14,21,2,0,2,11,5,6,5,4,1,5,1,4,1,0,1
N00003421,113,47,66,40,23,17,61,24,37,12,0,12,55,18,37,6,3,3,39,15,24,10,0,10,44,25,19,25,16,9,18,9,9,1,0,1,14,4,10,9,4,5,4,0,4,1,0,1
N00003422,256,129,127,88,73,15,98,55,43,70,1,69,147,52,95,18,12,6,62,39,23,67,1,66,75,62,13,60,55,5,15,7,8,0,0,0,34,15,19,10,6,4,21,9,12,3,0,3
N00003423,249,131,118,121,88,33,95,40,55,33,3,30,96,42,54,31,23,8,39,16,23,26,3,23,111,76,35,74,58,16,36,18,18,1,0,1,42,13,29,16,7,9,20,6,14,6,0,6
N00003424,129,53,76,40,28,12,65,22,43,24,3,21,90,32,58,18,14,4,49,15,34,23,3,20,23,13,10,17,11,6,6,2,4,0,0,0,16,8,8,5,3,2,10,5,5,1,0,1
