GeographyCode,LC1103NI0001,LC1103NI0002,LC1103NI0003,LC1103NI0004,LC1103NI0005,LC1103NI0006,LC1103NI0007,LC1103NI0008,LC1103NI0009,LC1103NI0010,LC1103NI0011,LC1103NI0012,LC1103NI0013,LC1103NI0014,LC1103NI0015,LC1103NI0016,LC1103NI0017,LC1103NI0018,LC1103NI0019,LC1103NI0020,LC1103NI0021,LC1103NI0022,LC1103NI0023,LC1103NI0024,LC1103NI0025,LC1103NI0026,LC1103NI0027,LC1103NI0028,LC1103NI0029,LC1103NI0030,LC1103NI0031,LC1103NI0032,LC1103NI0033,LC1103NI0034,LC1103NI0035,LC1103NI0036
N00000174,163,68,95,96,53,43,67,15,52,61,23,38,35,18,17,26,5,21,68,36,32,43,27,16,25,9,16,34,9,25,18,8,10,16,1,15
N00000175,140,96,44,94,76,18,46,20,26,60,37,23,44,32,12,16,5,11,51,39,12,33,30,3,18,9,9,29,20,9,17,14,3,12,6,6
N00000176,205,87,118,121,67,54,84,20,64,68,21,47,39,16,23,29,5,24,82,44,38,56,35,21,26,9,17,55,22,33,26,16,10,29,6,23
N00000177,167,56,111,92,40,52,75,16,59,61,18,43,34,14,20,27,4,23,56,21,35,29,13,16,27,8,19,50,17,33,29,13,16,21,4,17
N00000178,355,98,257,169,78,91,186,20,166,109,20,89,51,15,36,58,5,53,108,42,66,57,30,27,51,12,39,138,36,102,61,33,28,77,3,74
N00000179,492,124,368,238,84,154,254,40,214,213,45,168,117,30,87,96,15,81,120,33,87,69,24,45,51,9,42,159,46,113,52,30,22,107,16,91
N00000180,131,45,86,56,28,28,75,17,58,54,17,37,27,12,15,27,5,22,38,13,25,15,6,9,23,7,16,39,15,24,14,10,4,25,5,20
N00000181,168,38,130,106,26,80,62,12,50,75,14,61,48,8,40,27,6,21,46,12,34,32,8,24,14,4,10,47,12,35,26,10,16,21,2,19
N00000182,105,42,63,54,32,22,51,10,41,39,14,25,29,13,16,10,1,9,21,9,12,6,4,2,15,5,10,45,19,26,19,15,4,26,4,22
N00000183,146,55,91,75,37,38,71,18,53,55,20,35,32,16,16,23,4,19,70,24,46,32,13,19,38,11,27,21,11,10,11,8,3,10,3,7
N00000184,184,36,148,85,26,59,99,10,89,74,14,60,37,11,26,37,3,34,52,15,37,25,10,15,27,5,22,58,7,51,23,5,18,35,2,33
N00000185,121,48,73,58,32,26,63,16,47,11,3,8,6,1,5,5,2,3,44,23,21,21,14,7,23,9,14,66,22,44,31,17,14,35,5,30
N00000186,137,39,98,59,29,30,78,10,68,62,14,48,27,11,16,35,3,32,39,14,25,18,10,8,21,4,17,36,11,25,14,8,6,22,3,19
N00000187,126,37,89,53,23,30,73,14,59,46,9,37,20,6,14,26,3,23,41,13,28,16,6,10,25,7,18,39,15,24,17,11,6,22,4,18
N00000188,128,57,71,65,43,22,63,14,49,52,16,36,23,13,10,29,3,26,39,23,16,26,18,8,13,5,8,37,18,19,16,12,4,21,6,15
N00000189,125,87,38,71,63,8,54,24,30,41,30,11,24,22,2,17,8,9,52,40,12,30,30,0,22,10,12,32,17,15,17,11,6,15,6,9
N00000190,119,91,28,73,64,9,46,27,19,29,17,12,20,13,7,9,4,5,53,47,6,33,33,0,20,14,6,37,27,10,20,18,2,17,9,8
N00000191,124,82,42,80,62,18,44,20,24,22,16,6,13,9,4,9,7,2,60,40,20,40,32,8,20,8,12,42,26,16,27,21,6,15,5,10
N00000192,120,69,51,86,65,21,34,4,30,45,24,21,31,22,9,14,2,12,50,33,17,37,31,6,13,2,11,25,12,13,18,12,6,7,0,7
N00000193,111,38,73,60,34,26,51,4,47,48,14,34,28,12,16,20,2,18,37,16,21,22,14,8,15,2,13,26,8,18,10,8,2,16,0,16
N00000194,119,60,59,58,41,17,61,19,42,36,23,13,20,16,4,16,7,9,41,22,19,22,14,8,19,8,11,42,15,27,16,11,5,26,4,22
N00000195,123,39,84,61,31,30,62,8,54,24,9,15,12,7,5,12,2,10,38,13,25,22,11,11,16,2,14,61,17,44,27,13,14,34,4,30
N00000196,116,46,70,61,39,22,55,7,48,22,8,14,11,8,3,11,0,11,46,22,24,24,16,8,22,6,16,48,16,32,26,15,11,22,1,21
N00000197,115,77,38,78,61,17,37,16,21,48,31,17,36,26,10,12,5,7,52,38,14,34,28,6,18,10,8,15,8,7,8,7,1,7,1,6
N00000198,110,71,39,71,56,15,39,15,24,37,21,16,25,17,8,12,4,8,48,34,14,32,27,5,16,7,9,25,16,9,14,12,2,11,4,7
N00000199,130,93,37,89,71,18,41,22,19,50,30,20,34,22,12,16,8,8,57,47,10,41,37,4,16,10,6,23,16,7,14,12,2,9,4,5
N00000200,124,85,39,81,65,16,43,20,23,49,29,20,34,24,10,15,5,10,58,46,12,39,33,6,19,13,6,17,10,7,8,8,0,9,2,7
N00000201,143,77,66,86,59,27,57,18,39,35,17,18,23,14,9,12,3,9,52,30,22,33,21,12,19,9,10,56,30,26,30,24,6,26,6,20
N00000202,132,95,37,84,72,12,48,23,25,23,14,9,13,11,2,10,3,7,66,50,16,45,37,8,21,13,8,43,31,12,26,24,2,17,7,10
N00000203,134,80,54,78,59,19,56,21,35,30,18,12,20,16,4,10,2,8,49,32,17,28,19,9,21,13,8,55,30,25,30,24,6,25,6,19
N00000204,152,90,62,89,71,18,63,19,44,55,32,23,34,26,8,21,6,15,60,39,21,35,31,4,25,8,17,37,19,18,20,14,6,17,5,12
N00000205,118,70,48,72,55,17,46,15,31,34,20,14,22,17,5,12,3,9,54,38,16,36,30,6,18,8,10,30,12,18,14,8,6,16,4,12
N00000206,212,73,139,114,58,56,98,15,83,85,21,64,49,17,32,36,4,32,77,29,48,45,23,22,32,6,26,50,23,27,20,18,2,30,5,25
N00000207,119,53,66,66,40,26,53,13,40,46,17,29,23,11,12,23,6,17,52,26,26,32,20,12,20,6,14,21,10,11,11,9,2,10,1,9
N00000208,121,89,32,85,72,13,36,17,19,24,14,10,16,10,6,8,4,4,62,53,9,46,43,3,16,10,6,35,22,13,23,19,4,12,3,9
N00000209,122,95,27,81,71,10,41,24,17,23,19,4,17,15,2,6,4,2,80,67,13,56,51,5,24,16,8,19,9,10,8,5,3,11,4,7
N00000210,219,60,159,107,48,59,112,12,100,64,14,50,31,10,21,33,4,29,77,25,52,42,19,23,35,6,29,78,21,57,34,19,15,44,2,42
N00000211,269,111,158,138,83,55,131,28,103,57,20,37,28,13,15,29,7,22,86,36,50,52,27,25,34,9,25,126,55,71,58,43,15,68,12,56
N00000212,85,24,61,49,19,30,36,5,31,35,6,29,19,5,14,16,1,15,27,10,17,19,7,12,8,3,5,23,8,15,11,7,4,12,1,11
N00000213,150,55,95,92,41,51,58,14,44,45,15,30,23,10,13,22,5,17,57,25,32,40,19,21,17,6,11,48,15,33,29,12,17,19,3,16
N00000214,151,71,80,75,51,24,76,20,56,51,16,35,25,14,11,26,2,24,54,31,23,33,23,10,21,8,13,46,24,22,17,14,3,29,10,19
N00000215,151,108,43,102,81,21,49,27,22,29,21,8,22,18,4,7,3,4,72,54,18,46,35,11,26,19,7,50,33,17,34,28,6,16,5,11
N00000216,161,99,62,109,83,26,52,16,36,47,19,28,24,13,11,23,6,17,72,56,16,56,50,6,16,6,10,42,24,18,29,20,9,13,4,9
N00000217,175,133,42,119,102,17,56,31,25,25,15,10,17,12,5,8,3,5,89,75,14,60,56,4,29,19,10,61,43,18,42,34,8,19,9,10
N00000218,148,106,42,89,73,16,59,33,26,29,18,11,13,8,5,16,10,6,56,46,10,36,31,5,20,15,5,63,42,21,40,34,6,23,8,15
N00000219,123,30,93,66,22,44,57,8,49,42,6,36,16,4,12,26,2,24,53,17,36,37,12,25,16,5,11,28,7,21,13,6,7,15,1,14
N00000220,125,36,89,64,25,39,61,11,50,58,14,44,27,9,18,31,5,26,51,17,34,29,14,15,22,3,19,16,5,11,8,2,6,8,3,5
N00000221,115,43,72,56,35,21,59,8,51,34,11,23,14,8,6,20,3,17,55,27,28,31,22,9,24,5,19,26,5,21,11,5,6,15,0,15
N00000222,130,71,59,74,50,24,56,21,35,34,21,13,24,17,7,10,4,6,44,24,20,21,14,7,23,10,13,52,26,26,29,19,10,23,7,16
N00000223,128,82,46,80,62,18,48,20,28,26,16,10,13,10,3,13,6,7,53,40,13,36,32,4,17,8,9,49,26,23,31,20,11,18,6,12
N00000224,118,50,68,78,40,38,40,10,30,37,14,23,20,10,10,17,4,13,41,20,21,32,17,15,9,3,6,40,16,24,26,13,13,14,3,11
N00000225,90,32,58,36,20,16,54,12,42,7,3,4,4,3,1,3,0,3,21,9,12,8,4,4,13,5,8,62,20,42,24,13,11,38,7,31
N00000226,111,62,49,56,46,10,55,16,39,17,9,8,11,9,2,6,0,6,42,28,14,26,20,6,16,8,8,52,25,27,19,17,2,33,8,25
N00000227,121,34,87,65,22,43,56,12,44,31,8,23,18,6,12,13,2,11,42,12,30,20,8,12,22,4,18,48,14,34,27,8,19,21,6,15
N00000228,127,82,45,78,59,19,49,23,26,25,15,10,16,12,4,9,3,6,43,32,11,24,18,6,19,14,5,59,35,24,38,29,9,21,6,15
N00000229,150,83,67,79,60,19,71,23,48,38,22,16,24,18,6,14,4,10,67,42,25,37,30,7,30,12,18,45,19,26,18,12,6,27,7,20
N00000230,116,46,70,58,39,19,58,7,51,45,14,31,22,14,8,23,0,23,43,21,22,22,16,6,21,5,16,28,11,17,14,9,5,14,2,12
N00000231,122,31,91,49,19,30,73,12,61,66,13,53,26,9,17,40,4,36,33,10,23,13,6,7,20,4,16,23,8,15,10,4,6,13,4,9
N00000232,136,59,77,74,47,27,62,12,50,65,19,46,31,14,17,34,5,29,34,18,16,19,12,7,15,6,9,37,22,15,24,21,3,13,1,12
N00000233,128,46,82,79,40,39,49,6,43,48,16,32,25,11,14,23,5,18,39,16,23,28,15,13,11,1,10,41,14,27,26,14,12,15,0,15
N00000234,124,39,85,61,24,37,63,15,48,56,10,46,26,6,20,30,4,26,30,12,18,20,9,11,10,3,7,38,17,21,15,9,6,23,8,15
N00000235,128,68,60,69,50,19,59,18,41,37,8,29,19,8,11,18,0,18,45,31,14,23,19,4,22,12,10,46,29,17,27,23,4,19,6,13
N00000236,108,51,57,63,41,22,45,10,35,39,17,22,20,13,7,19,4,15,50,29,21,35,23,12,15,6,9,19,5,14,8,5,3,11,0,11
N00000237,147,114,33,108,93,15,39,21,18,38,33,5,29,26,3,9,7,2,70,54,16,51,44,7,19,10,9,39,27,12,28,23,5,11,4,7
N00000238,121,93,28,83,75,8,38,18,20,15,12,3,11,10,1,4,2,2,59,47,12,39,37,2,20,10,10,47,34,13,33,28,5,14,6,8
N00000239,118,37,81,57,27,30,61,10,51,48,8,40,21,8,13,27,0,27,45,20,25,24,12,12,21,8,13,25,9,16,12,7,5,13,2,11
N00000240,132,42,90,56,31,25,76,11,65,80,19,61,23,11,12,57,8,49,44,18,26,28,16,12,16,2,14,8,5,3,5,4,1,3,1,2
N00000241,138,115,23,101,89,12,37,26,11,34,27,7,26,22,4,8,5,3,81,71,10,60,54,6,21,17,4,23,17,6,15,13,2,8,4,4
N00000242,120,100,20,84,76,8,36,24,12,39,32,7,26,23,3,13,9,4,57,49,8,43,39,4,14,10,4,24,19,5,15,14,1,9,5,4
N00000243,110,56,54,58,41,17,52,15,37,30,13,17,14,12,2,16,1,15,42,22,20,25,14,11,17,8,9,38,21,17,19,15,4,19,6,13
N00000244,118,41,77,59,27,32,59,14,45,45,11,34,22,8,14,23,3,20,42,17,25,25,12,13,17,5,12,31,13,18,12,7,5,19,6,13
N00000245,126,78,48,82,62,20,44,16,28,34,18,16,20,12,8,14,6,8,55,33,22,38,29,9,17,4,13,37,27,10,24,21,3,13,6,7
N00000246,127,50,77,66,36,30,61,14,47,44,13,31,25,9,16,19,4,15,48,24,24,27,18,9,21,6,15,35,13,22,14,9,5,21,4,17
N00000247,122,89,33,79,62,17,43,27,16,23,14,9,16,11,5,7,3,4,56,42,14,38,29,9,18,13,5,43,33,10,25,22,3,18,11,7
N00000248,124,96,28,89,79,10,35,17,18,25,19,6,19,16,3,6,3,3,64,53,11,48,44,4,16,9,7,35,24,11,22,19,3,13,5,8
N00000249,131,92,39,83,67,16,48,25,23,62,38,24,38,28,10,24,10,14,55,44,11,36,32,4,19,12,7,14,10,4,9,7,2,5,3,2
N00000250,166,87,79,84,56,28,82,31,51,67,32,35,33,20,13,34,12,22,67,40,27,37,27,10,30,13,17,32,15,17,14,9,5,18,6,12
N00000251,155,92,63,105,75,30,50,17,33,87,47,40,57,34,23,30,13,17,55,38,17,40,35,5,15,3,12,13,7,6,8,6,2,5,1,4
N00000252,132,75,57,92,62,30,40,13,27,28,15,13,24,15,9,4,0,4,68,43,25,47,34,13,21,9,12,36,17,19,21,13,8,15,4,11
N00000253,175,124,51,122,98,24,53,26,27,45,27,18,30,20,10,15,7,8,79,64,15,63,54,9,16,10,6,51,33,18,29,24,5,22,9,13
N00000254,117,81,36,77,63,14,40,18,22,23,15,8,17,12,5,6,3,3,61,50,11,43,38,5,18,12,6,33,16,17,17,13,4,16,3,13
N00000255,127,97,30,95,81,14,32,16,16,21,14,7,17,11,6,4,3,1,63,49,14,47,41,6,16,8,8,43,34,9,31,29,2,12,5,7
N00000256,308,193,115,204,155,49,104,38,66,63,41,22,40,30,10,23,11,12,144,100,44,102,81,21,42,19,23,101,52,49,62,44,18,39,8,31
N00000257,173,71,102,85,52,33,88,19,69,61,28,33,36,23,13,25,5,20,69,31,38,34,20,14,35,11,24,43,12,31,15,9,6,28,3,25
N00000258,140,101,39,100,85,15,40,16,24,21,16,5,16,12,4,5,4,1,72,54,18,54,48,6,18,6,12,47,31,16,30,25,5,17,6,11
N00000259,161,110,51,113,87,26,48,23,25,47,35,12,34,30,4,13,5,8,78,58,20,60,45,15,18,13,5,36,17,19,19,12,7,17,5,12
N00000260,210,115,95,130,87,43,80,28,52,86,47,39,59,36,23,27,11,16,66,36,30,34,24,10,32,12,20,58,32,26,37,27,10,21,5,16
N00000261,179,134,45,122,107,15,57,27,30,59,49,10,46,42,4,13,7,6,78,61,17,55,49,6,23,12,11,42,24,18,21,16,5,21,8,13
N00000262,156,93,63,98,72,26,58,21,37,46,33,13,32,23,9,14,10,4,59,40,19,41,35,6,18,5,13,51,20,31,25,14,11,26,6,20
N00000263,110,38,72,61,28,33,49,10,39,37,7,30,18,5,13,19,2,17,43,19,24,27,14,13,16,5,11,30,12,18,16,9,7,14,3,11
N00000264,196,98,98,116,78,38,80,20,60,73,32,41,37,24,13,36,8,28,91,52,39,59,42,17,32,10,22,32,14,18,20,12,8,12,2,10
N00000265,149,59,90,80,46,34,69,13,56,45,14,31,26,12,14,19,2,17,56,23,33,27,18,9,29,5,24,48,22,26,27,16,11,21,6,15
N00000266,126,71,55,81,56,25,45,15,30,40,22,18,27,19,8,13,3,10,59,34,25,38,24,14,21,10,11,27,15,12,16,13,3,11,2,9
N00000267,152,120,32,94,86,8,58,34,24,28,22,6,17,16,1,11,6,5,79,68,11,52,49,3,27,19,8,45,30,15,25,21,4,20,9,11
N00000268,142,102,40,90,72,18,52,30,22,38,27,11,28,23,5,10,4,6,64,49,15,38,31,7,26,18,8,40,26,14,24,18,6,16,8,8
N00000269,135,87,48,93,72,21,42,15,27,21,8,13,9,5,4,12,3,9,71,56,15,52,46,6,19,10,9,43,23,20,32,21,11,11,2,9
N00000270,133,96,37,95,78,17,38,18,20,26,18,8,15,10,5,11,8,3,59,47,12,48,41,7,11,6,5,48,31,17,32,27,5,16,4,12
N00000271,142,106,36,100,83,17,42,23,19,33,25,8,26,20,6,7,5,2,69,57,12,52,46,6,17,11,6,40,24,16,22,17,5,18,7,11
N00000272,133,71,62,82,60,22,51,11,40,30,14,16,18,11,7,12,3,9,59,36,23,42,30,12,17,6,11,44,21,23,22,19,3,22,2,20
N00000273,163,123,40,118,100,18,45,23,22,33,23,10,24,19,5,9,4,5,85,66,19,67,56,11,18,10,8,45,34,11,27,25,2,18,9,9
N00000274,176,115,61,114,91,23,62,24,38,42,26,16,32,23,9,10,3,7,84,63,21,58,50,8,26,13,13,50,26,24,24,18,6,26,8,18
N00000275,126,68,58,68,50,18,58,18,40,32,19,13,20,14,6,12,5,7,58,35,23,32,25,7,26,10,16,36,14,22,16,11,5,20,3,17
N00000276,126,74,52,70,50,20,56,24,32,50,32,18,30,24,6,20,8,12,52,30,22,29,17,12,23,13,10,24,12,12,11,9,2,13,3,10
N00000277,117,68,49,78,58,20,39,10,29,58,28,30,40,25,15,18,3,15,49,34,15,33,29,4,16,5,11,10,6,4,5,4,1,5,2,3
N00000278,121,62,59,67,48,19,54,14,40,49,25,24,27,20,7,22,5,17,50,26,24,25,17,8,25,9,16,22,11,11,15,11,4,7,0,7
N00000279,83,30,53,47,23,24,36,7,29,62,20,42,36,16,20,26,4,22,14,7,7,9,5,4,5,2,3,7,3,4,2,2,0,5,1,4
N00000280,154,52,102,70,37,33,84,15,69,89,33,56,47,26,21,42,7,35,52,17,35,20,10,10,32,7,25,13,2,11,3,1,2,10,1,9
N00000281,117,88,29,85,71,14,32,17,15,17,11,6,14,9,5,3,2,1,63,52,11,50,44,6,13,8,5,37,25,12,21,18,3,16,7,9
N00000282,132,84,48,82,66,16,50,18,32,30,16,14,21,14,7,9,2,7,60,42,18,38,33,5,22,9,13,42,26,16,23,19,4,19,7,12
N00000283,142,83,59,88,66,22,54,17,37,43,24,19,28,20,8,15,4,11,59,37,22,40,32,8,19,5,14,40,22,18,20,14,6,20,8,12
N00000284,157,62,95,80,49,31,77,13,64,74,27,47,37,21,16,37,6,31,52,24,28,29,19,10,23,5,18,31,11,20,14,9,5,17,2,15
N00000285,124,43,81,57,31,26,67,12,55,68,17,51,29,11,18,39,6,33,45,20,25,21,15,6,24,5,19,11,6,5,7,5,2,4,1,3
N00000286,126,53,73,70,38,32,56,15,41,30,12,18,19,9,10,11,3,8,62,26,36,37,20,17,25,6,19,34,15,19,14,9,5,20,6,14
N00000287,137,40,97,70,29,41,67,11,56,50,10,40,26,8,18,24,2,22,45,17,28,26,12,14,19,5,14,42,13,29,18,9,9,24,4,20
N00000288,138,81,57,91,61,30,47,20,27,61,31,30,47,25,22,14,6,8,47,30,17,28,23,5,19,7,12,30,20,10,16,13,3,14,7,7
N00000289,197,103,94,114,79,35,83,24,59,98,51,47,57,38,19,41,13,28,58,30,28,33,24,9,25,6,19,41,22,19,24,17,7,17,5,12
N00000290,128,51,77,66,43,23,62,8,54,43,15,28,17,12,5,26,3,23,44,16,28,26,13,13,18,3,15,41,20,21,23,18,5,18,2,16
N00000291,204,121,83,140,100,40,64,21,43,75,38,37,54,35,19,21,3,18,83,54,29,54,40,14,29,14,15,46,29,17,32,25,7,14,4,10
N00000292,262,169,93,185,137,48,77,32,45,116,80,36,85,66,19,31,14,17,84,50,34,59,40,19,25,10,15,62,39,23,41,31,10,21,8,13
N00000293,162,128,34,120,102,18,42,26,16,86,70,16,67,55,12,19,15,4,61,51,10,44,41,3,17,10,7,15,7,8,9,6,3,6,1,5
N00000294,140,93,47,97,79,18,43,14,29,30,20,10,19,17,2,11,3,8,61,45,16,45,37,8,16,8,8,49,28,21,33,25,8,16,3,13
N00000295,144,90,54,82,67,15,62,23,39,42,27,15,27,23,4,15,4,11,55,37,18,31,24,7,24,13,11,47,26,21,24,20,4,23,6,17
N00000296,114,71,43,68,52,16,46,19,27,46,27,19,31,22,9,15,5,10,46,34,12,26,22,4,20,12,8,22,10,12,11,8,3,11,2,9
N00000297,128,87,41,83,63,20,45,24,21,33,20,13,21,14,7,12,6,6,65,50,15,43,37,6,22,13,9,30,17,13,19,12,7,11,5,6
N00000298,119,77,42,74,58,16,45,19,26,50,27,23,29,19,10,21,8,13,60,44,16,39,33,6,21,11,10,9,6,3,6,6,0,3,0,3
N00000299,147,66,81,77,47,30,70,19,51,49,20,29,28,17,11,21,3,18,50,26,24,25,15,10,25,11,14,48,20,28,24,15,9,24,5,19
N00000300,133,48,85,72,38,34,61,10,51,43,16,27,23,13,10,20,3,17,42,19,23,22,12,10,20,7,13,48,13,35,27,13,14,21,0,21
N00000301,124,93,31,92,77,15,32,16,16,64,52,12,49,44,5,15,8,7,49,35,14,37,27,10,12,8,4,11,6,5,6,6,0,5,0,5
N00000302,127,96,31,78,70,8,49,26,23,40,29,11,25,23,2,15,6,9,62,51,11,38,35,3,24,16,8,25,16,9,15,12,3,10,4,6
N00000303,110,81,29,75,68,7,35,13,22,45,33,12,36,32,4,9,1,8,49,38,11,29,27,2,20,11,9,16,10,6,10,9,1,6,1,5
N00000304,117,67,50,78,57,21,39,10,29,79,43,36,52,37,15,27,6,21,35,22,13,25,19,6,10,3,7,3,2,1,1,1,0,2,1,1
N00000305,121,100,21,86,78,8,35,22,13,30,23,7,22,18,4,8,5,3,82,71,11,59,55,4,23,16,7,9,6,3,5,5,0,4,1,3
N00000306,128,87,41,94,69,25,34,18,16,65,44,21,48,38,10,17,6,11,57,39,18,41,27,14,16,12,4,6,4,2,5,4,1,1,0,1
N00000307,122,83,39,79,65,14,43,18,25,43,24,19,26,19,7,17,5,12,58,47,11,39,35,4,19,12,7,21,12,9,14,11,3,7,1,6
N00000308,110,72,38,74,54,20,36,18,18,38,19,19,25,15,10,13,4,9,54,43,11,38,31,7,16,12,4,18,10,8,11,8,3,7,2,5
N00000309,124,84,40,85,72,13,39,12,27,46,31,15,33,27,6,13,4,9,56,40,16,39,33,6,17,7,10,22,13,9,13,12,1,9,1,8
N00000310,149,101,48,95,74,21,54,27,27,23,13,10,17,11,6,6,2,4,81,63,18,57,46,11,24,17,7,45,25,20,21,17,4,24,8,16
N00000311,160,57,103,92,43,49,68,14,54,47,15,32,30,13,17,17,2,15,60,25,35,35,16,19,25,9,16,53,17,36,27,14,13,26,3,23
N00000312,175,106,69,119,85,34,56,21,35,51,34,17,38,29,9,13,5,8,79,50,29,56,37,19,23,13,10,45,22,23,25,19,6,20,3,17
N00000313,193,134,59,112,91,21,81,43,38,91,61,30,52,41,11,39,20,19,69,51,18,43,34,9,26,17,9,33,22,11,17,16,1,16,6,10
N00000314,137,63,74,76,45,31,61,18,43,45,19,26,26,15,11,19,4,15,56,28,28,29,18,11,27,10,17,36,16,20,21,12,9,15,4,11
N00000315,133,62,71,77,46,31,56,16,40,53,24,29,35,19,16,18,5,13,44,24,20,23,15,8,21,9,12,36,14,22,19,12,7,17,2,15
N00000316,130,79,51,71,57,14,59,22,37,39,23,16,20,16,4,19,7,12,52,36,16,32,25,7,20,11,9,39,20,19,19,16,3,20,4,16
N00000317,213,64,149,113,47,66,100,17,83,69,16,53,34,13,21,35,3,32,75,28,47,40,16,24,35,12,23,69,20,49,39,18,21,30,2,28
N00000318,129,77,52,86,61,25,43,16,27,30,17,13,22,17,5,8,0,8,58,41,17,39,30,9,19,11,8,41,19,22,25,14,11,16,5,11
N00000319,310,173,137,188,132,56,122,41,81,132,79,53,86,64,22,46,15,31,104,61,43,60,41,19,44,20,24,74,33,41,42,27,15,32,6,26
N00000320,128,79,49,70,55,15,58,24,34,36,19,17,21,16,5,15,3,12,48,33,15,31,23,8,17,10,7,44,27,17,18,16,2,26,11,15
N00000321,211,110,101,130,83,47,81,27,54,96,48,48,61,38,23,35,10,25,76,48,28,50,34,16,26,14,12,39,14,25,19,11,8,20,3,17
N00000322,154,87,67,91,60,31,63,27,36,58,29,29,36,21,15,22,8,14,51,30,21,31,20,11,20,10,10,45,28,17,24,19,5,21,9,12
N00000323,163,115,48,115,93,22,48,22,26,42,33,9,35,29,6,7,4,3,80,61,19,54,46,8,26,15,11,41,21,20,26,18,8,15,3,12
N00000324,151,99,52,88,74,14,63,25,38,33,16,17,17,11,6,16,5,11,69,55,14,46,41,5,23,14,9,49,28,21,25,22,3,24,6,18
N00000325,198,126,72,127,98,29,71,28,43,72,50,22,51,43,8,21,7,14,69,48,21,46,31,15,23,17,6,57,28,29,30,24,6,27,4,23
N00000326,377,201,176,239,156,83,138,45,93,161,92,69,109,70,39,52,22,30,137,76,61,89,58,31,48,18,30,79,33,46,41,28,13,38,5,33
N00000327,130,60,70,74,44,30,56,16,40,71,29,42,36,20,16,35,9,26,49,25,24,31,19,12,18,6,12,10,6,4,7,5,2,3,1,2
N00000328,126,40,86,62,30,32,64,10,54,69,16,53,31,13,18,38,3,35,36,14,22,18,9,9,18,5,13,21,10,11,13,8,5,8,2,6
N00000329,137,62,75,77,52,25,60,10,50,66,25,41,35,22,13,31,3,28,47,23,24,26,18,8,21,5,16,24,14,10,16,12,4,8,2,6
N00000330,203,122,81,138,99,39,65,23,42,117,69,48,83,58,25,34,11,23,59,37,22,36,26,10,23,11,12,27,16,11,19,15,4,8,1,7
N00000331,233,104,129,118,76,42,115,28,87,103,44,59,53,35,18,50,9,41,88,45,43,44,29,15,44,16,28,42,15,27,21,12,9,21,3,18
N00000332,124,34,90,73,27,46,51,7,44,67,14,53,38,11,27,29,3,26,41,14,27,26,11,15,15,3,12,16,6,10,9,5,4,7,1,6
N00000333,125,29,96,48,19,29,77,10,67,66,14,52,25,10,15,41,4,37,37,10,27,14,4,10,23,6,17,22,5,17,9,5,4,13,0,13
N00000334,116,38,78,60,31,29,56,7,49,61,12,49,31,11,20,30,1,29,36,16,20,20,13,7,16,3,13,19,10,9,9,7,2,10,3,7
N00000335,136,83,53,77,56,21,59,27,32,42,19,23,25,14,11,17,5,12,53,35,18,31,23,8,22,12,10,41,29,12,21,19,2,20,10,10
N00000336,131,95,36,93,78,15,38,17,21,26,20,6,22,18,4,4,2,2,63,48,15,47,38,9,16,10,6,42,27,15,24,22,2,18,5,13
N00000337,120,82,38,75,65,10,45,17,28,18,11,7,13,10,3,5,1,4,58,45,13,38,34,4,20,11,9,44,26,18,24,21,3,20,5,15
N00000338,129,81,48,69,57,12,60,24,36,30,18,12,17,12,5,13,6,7,49,37,12,29,25,4,20,12,8,50,26,24,23,20,3,27,6,21
N00000339,122,74,48,85,66,19,37,8,29,32,18,14,27,18,9,5,0,5,47,30,17,35,26,9,12,4,8,43,26,17,23,22,1,20,4,16
N00000340,138,100,38,95,79,16,43,21,22,29,20,9,21,16,5,8,4,4,71,59,12,49,45,4,22,14,8,38,21,17,25,18,7,13,3,10
N00000341,130,98,32,98,87,11,32,11,21,21,16,5,19,16,3,2,0,2,74,60,14,56,52,4,18,8,10,35,22,13,23,19,4,12,3,9
N00000342,133,82,51,89,66,23,44,16,28,51,27,24,37,21,16,14,6,8,69,46,23,43,38,5,26,8,18,13,9,4,9,7,2,4,2,2
N00000343,122,79,43,77,64,13,45,15,30,40,24,16,29,22,7,11,2,9,62,42,20,37,32,5,25,10,15,20,13,7,11,10,1,9,3,6
N00000344,128,43,85,66,33,33,62,10,52,59,11,48,26,8,18,33,3,30,43,19,24,25,15,10,18,4,14,26,13,13,15,10,5,11,3,8
N00000345,163,55,108,74,36,38,89,19,70,61,13,48,28,10,18,33,3,30,54,22,32,28,14,14,26,8,18,48,20,28,18,12,6,30,8,22
N00000346,209,125,84,122,96,26,87,29,58,97,62,35,57,49,8,40,13,27,88,51,37,50,36,14,38,15,23,24,12,12,15,11,4,9,1,8
N00000347,130,41,89,74,30,44,56,11,45,37,12,25,25,11,14,12,1,11,58,21,37,34,12,22,24,9,15,35,8,27,15,7,8,20,1,19
N00000348,125,64,61,51,39,12,74,25,49,40,12,28,14,8,6,26,4,22,57,41,16,26,23,3,31,18,13,28,11,17,11,8,3,17,3,14
N00000349,149,68,81,87,54,33,62,14,48,47,25,22,31,20,11,16,5,11,63,29,34,35,21,14,28,8,20,39,14,25,21,13,8,18,1,17
N00000350,169,111,58,116,87,29,53,24,29,69,43,26,46,34,12,23,9,14,67,49,18,52,40,12,15,9,6,33,19,14,18,13,5,15,6,9
