GeographyCode,LC6604NI0001,LC6604NI0002,LC6604NI0003,LC6604NI0004,LC6604NI0005,LC6604NI0006,LC6604NI0007,LC6604NI0008,LC6604NI0009,LC6604NI0010,LC6604NI0011,LC6604NI0012,LC6604NI0013,LC6604NI0014,LC6604NI0015,LC6604NI0016,LC6604NI0017,LC6604NI0018,LC6604NI0019,LC6604NI0020,LC6604NI0021,LC6604NI0022,LC6604NI0023,LC6604NI0024,LC6604NI0025,LC6604NI0026,LC6604NI0027,LC6604NI0028,LC6604NI0029,LC6604NI0030,LC6604NI0031,LC6604NI0032,LC6604NI0033,LC6604NI0034,LC6604NI0035,LC6604NI0036,LC6604NI0037,LC6604NI0038,LC6604NI0039,LC6604NI0040,LC6604NI0041,LC6604NI0042,LC6604NI0043,LC6604NI0044,LC6604NI0045
N00000120,145,43,102,50,4,46,34,7,27,51,24,27,10,8,2,77,12,65,28,1,27,24,3,21,19,4,15,6,4,2,68,31,37,22,3,19,10,4,6,32,20,12,4,4,0
N00000121,126,31,95,26,3,23,28,7,21,65,20,45,7,1,6,63,9,54,15,0,15,22,5,17,21,4,17,5,0,5,63,22,41,11,3,8,6,2,4,44,16,28,2,1,1
N00000122,247,65,182,85,14,71,75,15,60,75,31,44,12,5,7,136,24,112,43,5,38,53,6,47,31,10,21,9,3,6,111,41,70,42,9,33,22,9,13,44,21,23,3,2,1
N00000123,157,42,115,65,16,49,48,7,41,42,17,25,2,2,0,81,7,74,31,1,30,29,0,29,19,4,15,2,2,0,76,35,41,34,15,19,19,7,12,23,13,10,0,0,0
N00000124,162,38,124,56,9,47,46,5,41,52,19,33,8,5,3,88,15,73,29,2,27,33,4,29,22,7,15,4,2,2,74,23,51,27,7,20,13,1,12,30,12,18,4,3,1
N00000125,215,53,162,51,6,45,77,8,69,70,28,42,17,11,6,118,15,103,25,1,24,67,4,63,18,5,13,8,5,3,97,38,59,26,5,21,10,4,6,52,23,29,9,6,3
N00000126,207,60,147,42,6,36,80,13,67,72,35,37,13,6,7,104,10,94,17,1,16,61,5,56,20,4,16,6,0,6,103,50,53,25,5,20,19,8,11,52,31,21,7,6,1
N00000127,177,46,131,27,3,24,58,6,52,77,30,47,15,7,8,93,7,86,11,0,11,49,1,48,26,6,20,7,0,7,84,39,45,16,3,13,9,5,4,51,24,27,8,7,1
N00000128,485,109,376,124,19,105,169,21,148,148,52,96,44,17,27,271,27,244,48,2,46,139,13,126,62,10,52,22,2,20,214,82,132,76,17,59,30,8,22,86,42,44,22,15,7
N00000129,102,35,67,11,2,9,33,8,25,46,19,27,12,6,6,46,5,41,5,0,5,26,3,23,10,1,9,5,1,4,56,30,26,6,2,4,7,5,2,36,18,18,7,5,2
N00000130,279,82,197,58,8,50,69,13,56,134,51,83,18,10,8,134,19,115,25,0,25,54,4,50,47,10,37,8,5,3,145,63,82,33,8,25,15,9,6,87,41,46,10,5,5
N00000131,212,58,154,56,6,50,56,10,46,84,34,50,16,8,8,109,12,97,31,0,31,38,2,36,31,7,24,9,3,6,103,46,57,25,6,19,18,8,10,53,27,26,7,5,2
N00000132,187,62,125,30,11,19,78,11,67,68,35,33,11,5,6,102,13,89,13,4,9,61,5,56,24,4,20,4,0,4,85,49,36,17,7,10,17,6,11,44,31,13,7,5,2
N00000133,145,34,111,28,3,25,53,8,45,57,21,36,7,2,5,77,8,69,10,0,10,43,4,39,19,3,16,5,1,4,68,26,42,18,3,15,10,4,6,38,18,20,2,1,1
N00000134,241,63,178,61,9,52,63,8,55,104,38,66,13,8,5,121,16,105,29,3,26,45,3,42,40,8,32,7,2,5,120,47,73,32,6,26,18,5,13,64,30,34,6,6,0
N00000135,127,35,92,12,1,11,23,4,19,72,21,51,20,9,11,65,6,59,6,0,6,18,2,16,32,4,28,9,0,9,62,29,33,6,1,5,5,2,3,40,17,23,11,9,2
N00000136,277,82,195,64,12,52,76,11,65,113,47,66,24,12,12,142,24,118,35,4,31,53,6,47,44,10,34,10,4,6,135,58,77,29,8,21,23,5,18,69,37,32,14,8,6
N00000137,159,47,112,24,3,21,39,4,35,77,33,44,19,7,12,82,8,74,15,0,15,33,2,31,20,3,17,14,3,11,77,39,38,9,3,6,6,2,4,57,30,27,5,4,1
N00000138,251,67,184,62,11,51,62,10,52,112,42,70,15,4,11,123,13,110,34,1,33,47,5,42,31,6,25,11,1,10,128,54,74,28,10,18,15,5,10,81,36,45,4,3,1
N00000139,130,35,95,29,8,21,26,1,25,62,21,41,13,5,8,73,12,61,14,2,12,20,1,19,31,9,22,8,0,8,57,23,34,15,6,9,6,0,6,31,12,19,5,5,0
N00000140,142,48,94,31,8,23,31,3,28,65,27,38,15,10,5,76,18,58,15,4,11,24,2,22,30,9,21,7,3,4,66,30,36,16,4,12,7,1,6,35,18,17,8,7,1
N00000141,153,53,100,10,1,9,28,3,25,86,38,48,29,11,18,74,9,65,6,0,6,24,1,23,31,6,25,13,2,11,79,44,35,4,1,3,4,2,2,55,32,23,16,9,7
N00000142,74,16,58,11,2,9,21,1,20,30,9,21,12,4,8,39,5,34,5,1,4,17,1,16,11,3,8,6,0,6,35,11,24,6,1,5,4,0,4,19,6,13,6,4,2
N00000143,80,26,54,6,1,5,19,2,17,40,16,24,15,7,8,36,3,33,3,0,3,15,0,15,10,0,10,8,3,5,44,23,21,3,1,2,4,2,2,30,16,14,7,4,3
N00000144,92,35,57,7,2,5,22,1,21,45,22,23,18,10,8,42,5,37,3,0,3,19,0,19,11,2,9,9,3,6,50,30,20,4,2,2,3,1,2,34,20,14,9,7,2
N00000145,34,9,25,1,0,1,8,0,8,18,6,12,7,3,4,15,0,15,1,0,1,6,0,6,6,0,6,2,0,2,19,9,10,0,0,0,2,0,2,12,6,6,5,3,2
N00000146,132,30,102,46,11,35,30,1,29,42,15,27,14,3,11,75,11,64,24,2,22,25,1,24,18,7,11,8,1,7,57,19,38,22,9,13,5,0,5,24,8,16,6,2,4
N00000147,92,32,60,11,2,9,19,6,13,48,18,30,14,6,8,52,9,43,7,0,7,15,3,12,20,3,17,10,3,7,40,23,17,4,2,2,4,3,1,28,15,13,4,3,1
N00000148,278,70,208,35,8,27,61,6,55,142,43,99,40,13,27,133,14,119,15,0,15,46,5,41,48,6,42,24,3,21,145,56,89,20,8,12,15,1,14,94,37,57,16,10,6
N00000149,175,45,130,22,3,19,53,5,48,88,28,60,12,9,3,81,8,73,9,0,9,40,3,37,29,4,25,3,1,2,94,37,57,13,3,10,13,2,11,59,24,35,9,8,1
N00000150,135,37,98,31,7,24,41,6,35,56,19,37,7,5,2,70,10,60,11,1,10,34,4,30,22,3,19,3,2,1,65,27,38,20,6,14,7,2,5,34,16,18,4,3,1
N00000151,111,27,84,17,2,15,30,3,27,48,16,32,16,6,10,63,5,58,8,0,8,23,0,23,20,3,17,12,2,10,48,22,26,9,2,7,7,3,4,28,13,15,4,4,0
N00000152,100,36,64,5,3,2,27,5,22,49,16,33,19,12,7,53,9,44,1,0,1,24,3,21,18,2,16,10,4,6,47,27,20,4,3,1,3,2,1,31,14,17,9,8,1
N00000153,70,20,50,4,1,3,17,3,14,39,10,29,10,6,4,28,1,27,1,0,1,13,1,12,10,0,10,4,0,4,42,19,23,3,1,2,4,2,2,29,10,19,6,6,0
N00000154,111,30,81,15,5,10,39,6,33,44,15,29,13,4,9,66,10,56,6,0,6,34,4,30,16,3,13,10,3,7,45,20,25,9,5,4,5,2,3,28,12,16,3,1,2
N00000155,166,47,119,27,5,22,57,10,47,67,27,40,15,5,10,90,9,81,11,0,11,44,3,41,25,5,20,10,1,9,76,38,38,16,5,11,13,7,6,42,22,20,5,4,1
N00000156,128,37,91,23,4,19,40,10,30,47,15,32,18,8,10,62,6,56,8,0,8,25,3,22,19,1,18,10,2,8,66,31,35,15,4,11,15,7,8,28,14,14,8,6,2
N00000157,183,46,137,56,7,49,57,11,46,56,23,33,14,5,9,99,10,89,27,1,26,45,5,40,18,2,16,9,2,7,84,36,48,29,6,23,12,6,6,38,21,17,5,3,2
N00000158,253,65,188,42,8,34,89,12,77,104,36,68,18,9,9,136,18,118,21,1,20,70,7,63,32,5,27,13,5,8,117,47,70,21,7,14,19,5,14,72,31,41,5,4,1
N00000159,83,20,63,16,0,16,24,2,22,34,14,20,9,4,5,39,4,35,8,0,8,18,0,18,9,4,5,4,0,4,44,16,28,8,0,8,6,2,4,25,10,15,5,4,1
N00000160,132,38,94,43,10,33,29,5,24,50,18,32,10,5,5,74,8,66,21,1,20,24,3,21,23,2,21,6,2,4,58,30,28,22,9,13,5,2,3,27,16,11,4,3,1
N00000161,165,65,100,66,15,51,38,12,26,57,34,23,4,4,0,85,16,69,33,3,30,30,6,24,19,4,15,3,3,0,80,49,31,33,12,21,8,6,2,38,30,8,1,1,0
N00000162,123,43,80,15,5,10,30,3,27,65,28,37,13,7,6,64,12,52,9,3,6,24,3,21,25,5,20,6,1,5,59,31,28,6,2,4,6,0,6,40,23,17,7,6,1
N00000163,107,27,80,14,1,13,27,3,24,51,13,38,15,10,5,55,6,49,5,0,5,23,3,20,23,2,21,4,1,3,52,21,31,9,1,8,4,0,4,28,11,17,11,9,2
N00000164,136,44,92,40,11,29,48,8,40,42,20,22,6,5,1,75,16,59,20,2,18,36,6,30,15,4,11,4,4,0,61,28,33,20,9,11,12,2,10,27,16,11,2,1,1
N00000165,140,34,106,43,8,35,44,5,39,50,21,29,3,0,3,76,8,68,24,1,23,32,2,30,19,5,14,1,0,1,64,26,38,19,7,12,12,3,9,31,16,15,2,0,2
N00000166,106,36,70,25,6,19,22,6,16,49,18,31,10,6,4,51,7,44,14,0,14,17,3,14,15,3,12,5,1,4,55,29,26,11,6,5,5,3,2,34,15,19,5,5,0
N00000167,175,57,118,50,9,41,36,3,33,71,36,35,18,9,9,88,15,73,30,4,26,27,1,26,22,8,14,9,2,7,87,42,45,20,5,15,9,2,7,49,28,21,9,7,2
N00000168,159,51,108,45,9,36,38,7,31,65,30,35,11,5,6,86,16,70,24,3,21,30,4,26,26,7,19,6,2,4,73,35,38,21,6,15,8,3,5,39,23,16,5,3,2
N00000169,370,113,257,99,26,73,118,24,94,130,51,79,23,12,11,193,28,165,47,8,39,87,9,78,49,9,40,10,2,8,177,85,92,52,18,34,31,15,16,81,42,39,13,10,3
N00000170,170,56,114,27,3,24,48,4,44,79,39,40,16,10,6,86,14,72,12,0,12,33,2,31,34,10,24,7,2,5,84,42,42,15,3,12,15,2,13,45,29,16,9,8,1
N00000171,216,64,152,41,9,32,76,12,64,90,39,51,9,4,5,113,17,96,12,0,12,58,7,51,37,8,29,6,2,4,103,47,56,29,9,20,18,5,13,53,31,22,3,2,1
N00000172,388,103,285,87,24,63,119,17,102,150,51,99,32,11,21,199,22,177,42,5,37,92,6,86,45,8,37,20,3,17,189,81,108,45,19,26,27,11,16,105,43,62,12,8,4
N00000173,185,46,139,36,6,30,75,11,64,61,24,37,13,5,8,99,9,90,20,1,19,53,3,50,19,3,16,7,2,5,86,37,49,16,5,11,22,8,14,42,21,21,6,3,3
N00000174,168,57,111,26,0,26,37,6,31,74,31,43,31,20,11,80,7,73,15,0,15,24,1,23,26,1,25,15,5,10,88,50,38,11,0,11,13,5,8,48,30,18,16,15,1
N00000175,199,61,138,32,4,28,57,9,48,87,36,51,23,12,11,97,10,87,14,0,14,42,2,40,32,6,26,9,2,7,102,51,51,18,4,14,15,7,8,55,30,25,14,10,4
N00000176,211,72,139,19,6,13,49,4,45,106,46,60,37,16,21,108,19,89,7,1,6,41,4,37,41,9,32,19,5,14,103,53,50,12,5,7,8,0,8,65,37,28,18,11,7
N00000177,134,38,96,22,2,20,27,6,21,67,22,45,18,8,10,64,9,55,8,0,8,18,4,14,28,4,24,10,1,9,70,29,41,14,2,12,9,2,7,39,18,21,8,7,1
N00000178,256,88,168,40,12,28,48,3,45,130,49,81,38,24,14,111,9,102,19,0,19,39,1,38,42,5,37,11,3,8,145,79,66,21,12,9,9,2,7,88,44,44,27,21,6
N00000179,344,72,272,55,3,52,76,10,66,159,43,116,54,16,38,179,25,154,21,0,21,54,7,47,70,12,58,34,6,28,165,47,118,34,3,31,22,3,19,89,31,58,20,10,10
N00000180,104,31,73,6,2,4,22,1,21,55,17,38,21,11,10,48,5,43,2,0,2,17,0,17,19,2,17,10,3,7,56,26,30,4,2,2,5,1,4,36,15,21,11,8,3
N00000181,145,36,109,23,1,22,32,4,28,63,18,45,27,13,14,80,12,68,14,0,14,23,3,20,31,6,25,12,3,9,65,24,41,9,1,8,9,1,8,32,12,20,15,10,5
N00000182,91,21,70,9,2,7,21,2,19,53,14,39,8,3,5,46,3,43,4,0,4,17,1,16,20,1,19,5,1,4,45,18,27,5,2,3,4,1,3,33,13,20,3,2,1
N00000183,151,34,117,38,8,30,35,3,32,60,16,44,18,7,11,74,5,69,19,0,19,26,1,25,19,3,16,10,1,9,77,29,48,19,8,11,9,2,7,41,13,28,8,6,2
N00000184,156,33,123,30,7,23,49,9,40,63,10,53,14,7,7,72,10,62,5,0,5,35,5,30,24,3,21,8,2,6,84,23,61,25,7,18,14,4,10,39,7,32,6,5,1
N00000185,78,15,63,17,3,14,20,0,20,28,9,19,13,3,10,42,4,38,7,1,6,15,0,15,9,2,7,11,1,10,36,11,25,10,2,8,5,0,5,19,7,12,2,2,0
N00000186,121,47,74,22,7,15,35,7,28,47,25,22,17,8,9,56,8,48,8,1,7,26,3,23,12,2,10,10,2,8,65,39,26,14,6,8,9,4,5,35,23,12,7,6,1
N00000187,92,31,61,4,0,4,18,4,14,54,22,32,16,5,11,44,6,38,3,0,3,15,1,14,16,4,12,10,1,9,48,25,23,1,0,1,3,3,0,38,18,20,6,4,2
N00000188,149,49,100,14,3,11,39,4,35,75,31,44,21,11,10,73,12,61,6,0,6,33,2,31,23,6,17,11,4,7,76,37,39,8,3,5,6,2,4,52,25,27,10,7,3
N00000189,160,51,109,39,9,30,39,4,35,73,32,41,9,6,3,75,10,65,15,1,14,32,2,30,23,5,18,5,2,3,85,41,44,24,8,16,7,2,5,50,27,23,4,4,0
N00000190,147,45,102,23,6,17,37,4,33,75,27,48,12,8,4,76,7,69,12,1,11,33,1,32,28,4,24,3,1,2,71,38,33,11,5,6,4,3,1,47,23,24,9,7,2
N00000191,157,51,106,25,8,17,30,5,25,85,31,54,17,7,10,79,16,63,14,4,10,22,4,18,33,7,26,10,1,9,78,35,43,11,4,7,8,1,7,52,24,28,7,6,1
N00000192,167,56,111,11,2,9,40,8,32,92,35,57,24,11,13,79,7,72,4,0,4,29,3,26,34,1,33,12,3,9,88,49,39,7,2,5,11,5,6,58,34,24,12,8,4
N00000193,113,39,74,15,3,12,21,4,17,68,29,39,9,3,6,55,10,45,6,1,5,17,1,16,26,7,19,6,1,5,58,29,29,9,2,7,4,3,1,42,22,20,3,2,1
N00000194,109,33,76,10,1,9,30,2,28,57,24,33,12,6,6,50,5,45,4,0,4,18,0,18,22,5,17,6,0,6,59,28,31,6,1,5,12,2,10,35,19,16,6,6,0
N00000195,83,17,66,7,0,7,13,0,13,43,9,34,20,8,12,43,4,39,1,0,1,12,0,12,18,3,15,12,1,11,40,13,27,6,0,6,1,0,1,25,6,19,8,7,1
N00000196,69,23,46,10,1,9,12,3,9,34,11,23,13,8,5,28,4,24,4,0,4,8,2,6,13,2,11,3,0,3,41,19,22,6,1,5,4,1,3,21,9,12,10,8,2
N00000197,171,40,131,19,3,16,46,4,42,87,28,59,19,5,14,90,7,83,10,0,10,34,1,33,34,4,30,12,2,10,81,33,48,9,3,6,12,3,9,53,24,29,7,3,4
N00000198,156,47,109,30,8,22,44,4,40,66,28,38,16,7,9,78,7,71,12,0,12,34,1,33,23,5,18,9,1,8,78,40,38,18,8,10,10,3,7,43,23,20,7,6,1
N00000199,185,53,132,37,11,26,42,4,38,94,35,59,12,3,9,93,11,82,18,2,16,34,2,32,31,4,27,10,3,7,92,42,50,19,9,10,8,2,6,63,31,32,2,0,2
N00000200,179,50,129,34,5,29,48,8,40,84,31,53,13,6,7,87,4,83,15,2,13,37,1,36,28,1,27,7,0,7,92,46,46,19,3,16,11,7,4,56,30,26,6,6,0
N00000201,146,51,95,43,11,32,41,6,35,52,27,25,10,7,3,75,14,61,20,1,19,28,2,26,22,9,13,5,2,3,71,37,34,23,10,13,13,4,9,30,18,12,5,5,0
N00000202,150,46,104,51,11,40,26,5,21,66,27,39,7,3,4,74,16,58,29,4,25,19,2,17,23,9,14,3,1,2,76,30,46,22,7,15,7,3,4,43,18,25,4,2,2
N00000203,160,42,118,38,6,32,55,8,47,48,16,32,19,12,7,90,14,76,19,3,16,41,4,37,18,2,16,12,5,7,70,28,42,19,3,16,14,4,10,30,14,16,7,7,0
N00000204,185,51,134,26,4,22,47,3,44,86,32,54,26,12,14,99,12,87,15,2,13,36,1,35,32,6,26,16,3,13,86,39,47,11,2,9,11,2,9,54,26,28,10,9,1
N00000205,159,50,109,39,10,29,35,7,28,68,23,45,17,10,7,78,7,71,18,0,18,27,1,26,25,4,21,8,2,6,81,43,38,21,10,11,8,6,2,43,19,24,9,8,1
N00000206,208,42,166,45,1,44,53,5,48,83,25,58,27,11,16,101,11,90,19,1,18,38,4,34,28,3,25,16,3,13,107,31,76,26,0,26,15,1,14,55,22,33,11,8,3
N00000207,153,46,107,19,4,15,42,5,37,71,23,48,21,14,7,78,15,63,6,0,6,31,4,27,29,4,25,12,7,5,75,31,44,13,4,9,11,1,10,42,19,23,9,7,2
N00000208,163,43,120,37,6,31,47,7,40,69,26,43,10,4,6,85,10,75,18,0,18,37,3,34,23,4,19,7,3,4,78,33,45,19,6,13,10,4,6,46,22,24,3,1,2
N00000209,210,67,143,55,11,44,50,9,41,87,37,50,18,10,8,109,13,96,29,1,28,33,3,30,35,5,30,12,4,8,101,54,47,26,10,16,17,6,11,52,32,20,6,6,0
N00000210,166,47,119,32,4,28,42,7,35,71,26,45,21,10,11,74,8,66,9,1,8,29,4,25,27,2,25,9,1,8,92,39,53,23,3,20,13,3,10,44,24,20,12,9,3
N00000211,193,52,141,35,8,27,44,5,39,91,28,63,23,11,12,97,13,84,18,2,16,32,4,28,32,3,29,15,4,11,96,39,57,17,6,11,12,1,11,59,25,34,8,7,1
N00000212,89,23,66,9,2,7,23,3,20,42,10,32,15,8,7,47,9,38,3,1,2,15,2,13,20,3,17,9,3,6,42,14,28,6,1,5,8,1,7,22,7,15,6,5,1
N00000213,137,41,96,30,6,24,32,8,24,64,22,42,11,5,6,73,15,58,18,3,15,22,6,16,25,3,22,8,3,5,64,26,38,12,3,9,10,2,8,39,19,20,3,2,1
N00000214,156,46,110,39,4,35,38,15,23,68,22,46,11,5,6,76,15,61,19,1,18,22,6,16,27,6,21,8,2,6,80,31,49,20,3,17,16,9,7,41,16,25,3,3,0
N00000215,197,55,142,67,13,54,65,15,50,57,24,33,8,3,5,106,16,90,32,3,29,42,5,37,25,6,19,7,2,5,91,39,52,35,10,25,23,10,13,32,18,14,1,1,0
N00000216,193,49,144,56,18,38,60,6,54,59,18,41,18,7,11,106,10,96,21,2,19,47,4,43,25,1,24,13,3,10,87,39,48,35,16,19,13,2,11,34,17,17,5,4,1
N00000217,213,61,152,78,14,64,54,15,39,71,28,43,10,4,6,107,16,91,48,5,43,35,6,29,21,4,17,3,1,2,106,45,61,30,9,21,19,9,10,50,24,26,7,3,4
N00000218,149,50,99,45,11,34,38,7,31,57,26,31,9,6,3,74,14,60,28,2,26,23,3,20,16,4,12,7,5,2,75,36,39,17,9,8,15,4,11,41,22,19,2,1,1
N00000219,88,29,59,3,0,3,16,3,13,50,17,33,19,9,10,43,8,35,1,0,1,11,1,10,21,3,18,10,4,6,45,21,24,2,0,2,5,2,3,29,14,15,9,5,4
N00000220,112,45,67,2,0,2,21,6,15,60,25,35,29,14,15,58,12,46,1,0,1,13,1,12,26,6,20,18,5,13,54,33,21,1,0,1,8,5,3,34,19,15,11,9,2
N00000221,99,31,68,9,0,9,19,3,16,58,23,35,13,5,8,46,2,44,1,0,1,15,0,15,22,1,21,8,1,7,53,29,24,8,0,8,4,3,1,36,22,14,5,4,1
N00000222,124,31,93,14,2,12,33,4,29,66,19,47,11,6,5,56,4,52,7,0,7,24,2,22,20,1,19,5,1,4,68,27,41,7,2,5,9,2,7,46,18,28,6,5,1
N00000223,150,51,99,27,10,17,40,8,32,66,23,43,17,10,7,77,11,66,11,3,8,31,2,29,28,3,25,7,3,4,73,40,33,16,7,9,9,6,3,38,20,18,10,7,3
N00000224,105,36,69,18,4,14,28,4,24,43,22,21,16,6,10,53,9,44,9,0,9,19,3,16,16,5,11,9,1,8,52,27,25,9,4,5,9,1,8,27,17,10,7,5,2
N00000225,41,10,31,11,2,9,13,1,12,13,5,8,4,2,2,22,4,18,4,0,4,10,0,10,4,2,2,4,2,2,19,6,13,7,2,5,3,1,2,9,3,6,0,0,0
N00000226,111,35,76,29,6,23,31,7,24,36,15,21,15,7,8,55,10,45,9,0,9,23,5,18,13,1,12,10,4,6,56,25,31,20,6,14,8,2,6,23,14,9,5,3,2
N00000227,75,28,47,14,2,12,15,5,10,35,13,22,11,8,3,31,6,25,7,0,7,12,4,8,10,1,9,2,1,1,44,22,22,7,2,5,3,1,2,25,12,13,9,7,2
N00000228,139,55,84,13,4,9,33,8,25,78,36,42,15,7,8,70,13,57,6,0,6,24,4,20,30,6,24,10,3,7,69,42,27,7,4,3,9,4,5,48,30,18,5,4,1
N00000229,174,45,129,38,5,33,47,9,38,76,26,50,13,5,8,92,10,82,17,1,16,36,4,32,32,5,27,7,0,7,82,35,47,21,4,17,11,5,6,44,21,23,6,5,1
N00000230,113,47,66,8,1,7,28,8,20,59,26,33,18,12,6,52,12,40,5,0,5,18,5,13,19,2,17,10,5,5,61,35,26,3,1,2,10,3,7,40,24,16,8,7,1
N00000231,92,43,49,5,2,3,17,5,12,51,28,23,19,8,11,42,11,31,1,0,1,17,5,12,14,5,9,10,1,9,50,32,18,4,2,2,0,0,0,37,23,14,9,7,2
N00000232,118,44,74,12,0,12,33,8,25,55,23,32,18,13,5,55,10,45,8,0,8,22,4,18,16,2,14,9,4,5,63,34,29,4,0,4,11,4,7,39,21,18,9,9,0
N00000233,115,36,79,22,3,19,29,7,22,51,18,33,13,8,5,65,11,54,12,0,12,22,2,20,22,5,17,9,4,5,50,25,25,10,3,7,7,5,2,29,13,16,4,4,0
N00000234,104,25,79,17,5,12,26,2,24,40,7,33,21,11,10,55,7,48,9,2,7,17,1,16,19,1,18,10,3,7,49,18,31,8,3,5,9,1,8,21,6,15,11,8,3
N00000235,127,45,82,29,6,23,26,6,20,60,26,34,12,7,5,57,10,47,15,1,14,20,4,16,15,2,13,7,3,4,70,35,35,14,5,9,6,2,4,45,24,21,5,4,1
N00000236,120,38,82,21,2,19,25,9,16,61,23,38,13,4,9,54,7,47,10,0,10,14,3,11,21,2,19,9,2,7,66,31,35,11,2,9,11,6,5,40,21,19,4,2,2
N00000237,201,64,137,65,17,48,60,16,44,64,27,37,12,4,8,108,16,92,36,1,35,43,9,34,20,3,17,9,3,6,93,48,45,29,16,13,17,7,10,44,24,20,3,1,2
N00000238,148,57,91,55,17,38,35,9,26,51,27,24,7,4,3,73,19,54,26,3,23,25,8,17,17,6,11,5,2,3,75,38,37,29,14,15,10,1,9,34,21,13,2,2,0
N00000239,92,37,55,7,2,5,11,1,10,59,25,34,15,9,6,44,7,37,3,0,3,7,0,7,26,5,21,8,2,6,48,30,18,4,2,2,4,1,3,33,20,13,7,7,0
N00000240,140,55,85,13,1,12,26,7,19,81,33,48,20,14,6,54,12,42,3,0,3,19,5,14,23,2,21,9,5,4,86,43,43,10,1,9,7,2,5,58,31,27,11,9,2
N00000241,223,73,150,75,17,58,48,8,40,89,40,49,11,8,3,115,21,94,35,1,34,33,2,31,40,12,28,7,6,1,108,52,56,40,16,24,15,6,9,49,28,21,4,2,2
N00000242,194,64,130,53,12,41,46,9,37,83,38,45,12,5,7,100,16,84,24,2,22,35,6,29,32,6,26,9,2,7,94,48,46,29,10,19,11,3,8,51,32,19,3,3,0
N00000243,110,36,74,13,2,11,26,2,24,53,22,31,18,10,8,52,5,47,5,0,5,22,0,22,19,4,15,6,1,5,58,31,27,8,2,6,4,2,2,34,18,16,12,9,3
N00000244,95,37,58,8,3,5,21,7,14,44,19,25,22,8,14,42,8,34,5,1,4,13,3,10,11,3,8,13,1,12,53,29,24,3,2,1,8,4,4,33,16,17,9,7,2
N00000245,149,46,103,25,4,21,35,7,28,71,27,44,18,8,10,80,10,70,13,0,13,29,4,25,24,2,22,14,4,10,69,36,33,12,4,8,6,3,3,47,25,22,4,4,0
N00000246,111,33,78,12,2,10,20,4,16,56,16,40,23,11,12,59,8,51,7,0,7,16,2,14,24,4,20,12,2,10,52,25,27,5,2,3,4,2,2,32,12,20,11,9,2
N00000247,145,46,99,27,3,24,42,14,28,64,21,43,12,8,4,76,17,59,16,0,16,31,8,23,23,6,17,6,3,3,69,29,40,11,3,8,11,6,5,41,15,26,6,5,1
N00000248,167,53,114,44,9,35,37,5,32,75,32,43,11,7,4,84,10,74,19,1,18,25,2,23,34,5,29,6,2,4,83,43,40,25,8,17,12,3,9,41,27,14,5,5,0
N00000249,219,68,151,31,7,24,73,17,56,94,36,58,21,8,13,114,13,101,16,2,14,55,8,47,32,2,30,11,1,10,105,55,50,15,5,10,18,9,9,62,34,28,10,7,3
N00000250,223,54,169,54,5,49,37,4,33,103,33,70,29,12,17,104,14,90,26,2,24,29,4,25,33,4,29,16,4,12,119,40,79,28,3,25,8,0,8,70,29,41,13,8,5
N00000251,235,66,169,49,5,44,56,6,50,108,45,63,22,10,12,117,10,107,25,2,23,43,3,40,36,3,33,13,2,11,118,56,62,24,3,21,13,3,10,72,42,30,9,8,1
N00000252,153,42,111,58,11,47,39,9,30,40,15,25,16,7,9,86,9,77,28,1,27,27,3,24,19,2,17,12,3,9,67,33,34,30,10,20,12,6,6,21,13,8,4,4,0
N00000253,275,74,201,56,11,45,97,9,88,104,47,57,18,7,11,139,14,125,19,0,19,69,3,66,40,9,31,11,2,9,136,60,76,37,11,26,28,6,22,64,38,26,7,5,2
N00000254,157,48,109,52,11,41,42,7,35,54,26,28,9,4,5,82,10,72,27,1,26,33,5,28,17,3,14,5,1,4,75,38,37,25,10,15,9,2,7,37,23,14,4,3,1
N00000255,178,49,129,44,9,35,62,12,50,61,26,35,11,2,9,92,12,80,20,1,19,43,4,39,21,6,15,8,1,7,86,37,49,24,8,16,19,8,11,40,20,20,3,1,2
N00000256,398,106,292,149,34,115,101,19,82,123,45,78,25,8,17,213,26,187,75,8,67,76,10,66,47,7,40,15,1,14,185,80,105,74,26,48,25,9,16,76,38,38,10,7,3
N00000257,214,62,152,39,10,29,45,10,35,103,24,79,27,18,9,92,13,79,17,2,15,31,4,27,33,3,30,11,4,7,122,49,73,22,8,14,14,6,8,70,21,49,16,14,2
N00000258,171,56,115,64,18,46,47,13,34,51,23,28,9,2,7,96,16,80,33,4,29,37,7,30,19,4,15,7,1,6,75,40,35,31,14,17,10,6,4,32,19,13,2,1,1
N00000259,226,58,168,46,11,35,81,12,69,83,30,53,16,5,11,122,12,110,13,0,13,70,7,63,27,2,25,12,3,9,104,46,58,33,11,22,11,5,6,56,28,28,4,2,2
N00000260,225,60,165,39,7,32,87,17,70,89,33,56,10,3,7,119,19,100,19,1,18,69,12,57,25,5,20,6,1,5,106,41,65,20,6,14,18,5,13,64,28,36,4,2,2
N00000261,261,70,191,54,12,42,116,20,96,76,35,41,15,3,12,143,18,125,22,2,20,85,9,76,24,4,20,12,3,9,118,52,66,32,10,22,31,11,20,52,31,21,3,0,3
N00000262,186,47,139,32,7,25,70,13,57,73,24,49,11,3,8,91,7,84,13,0,13,51,5,46,21,2,19,6,0,6,95,40,55,19,7,12,19,8,11,52,22,30,5,3,2
