GeographyCode,LC1105NI0001,LC1105NI0002,LC1105NI0003,LC1105NI0004,LC1105NI0005,LC1105NI0006,LC1105NI0007,LC1105NI0008,LC1105NI0009,LC1105NI0010,LC1105NI0011,LC1105NI0012,LC1105NI0013,LC1105NI0014,LC1105NI0015,LC1105NI0016,LC1105NI0017,LC1105NI0018,LC1105NI0019,LC1105NI0020,LC1105NI0021,LC1105NI0022,LC1105NI0023,LC1105NI0024,LC1105NI0025,LC1105NI0026,LC1105NI0027,LC1105NI0028,LC1105NI0029,LC1105NI0030,LC1105NI0031,LC1105NI0032,LC1105NI0033,LC1105NI0034,LC1105NI0035,LC1105NI0036
N00000719,86,67,19,69,59,10,17,8,9,28,17,11,20,14,6,8,3,5,43,39,4,38,35,3,5,4,1,15,11,4,11,10,1,4,1,3
N00000720,154,127,27,106,97,9,48,30,18,59,51,8,45,42,3,14,9,5,79,64,15,51,45,6,28,19,9,16,12,4,10,10,0,6,2,4
N00000721,154,104,50,107,85,22,47,19,28,47,38,9,36,32,4,11,6,5,69,48,21,49,38,11,20,10,10,38,18,20,22,15,7,16,3,13
N00000722,162,115,47,111,94,17,51,21,30,74,52,22,52,43,9,22,9,13,50,41,9,36,32,4,14,9,5,38,22,16,23,19,4,15,3,12
N00000723,145,97,48,102,75,27,43,22,21,51,41,10,38,32,6,13,9,4,60,44,16,44,32,12,16,12,4,34,12,22,20,11,9,14,1,13
N00000724,160,104,56,111,88,23,49,16,33,61,46,15,43,41,2,18,5,13,58,37,21,40,27,13,18,10,8,41,21,20,28,20,8,13,1,12
N00000725,165,109,56,114,86,28,51,23,28,61,44,17,43,33,10,18,11,7,61,45,16,45,36,9,16,9,7,43,20,23,26,17,9,17,3,14
N00000726,137,98,39,101,82,19,36,16,20,55,49,6,46,43,3,9,6,3,48,34,14,39,28,11,9,6,3,34,15,19,16,11,5,18,4,14
N00000727,124,48,76,69,38,31,55,10,45,42,13,29,23,10,13,19,3,16,47,27,20,31,23,8,16,4,12,35,8,27,15,5,10,20,3,17
N00000728,187,113,74,117,90,27,70,23,47,125,69,56,79,55,24,46,14,32,47,35,12,31,29,2,16,6,10,15,9,6,7,6,1,8,3,5
N00000729,121,84,37,78,65,13,43,19,24,42,29,13,28,24,4,14,5,9,58,45,13,38,33,5,20,12,8,21,10,11,12,8,4,9,2,7
N00000730,121,73,48,80,60,20,41,13,28,37,23,14,29,22,7,8,1,7,59,35,24,39,29,10,20,6,14,25,15,10,12,9,3,13,6,7
N00000731,123,56,67,62,45,17,61,11,50,41,23,18,24,18,6,17,5,12,23,12,11,13,11,2,10,1,9,59,21,38,25,16,9,34,5,29
N00000732,239,124,115,133,94,39,106,30,76,170,80,90,93,62,31,77,18,59,62,41,21,37,29,8,25,12,13,7,3,4,3,3,0,4,0,4
N00000733,112,83,29,75,69,6,37,14,23,31,23,8,20,20,0,11,3,8,58,45,13,39,36,3,19,9,10,23,15,8,16,13,3,7,2,5
N00000734,142,81,61,83,69,14,59,12,47,74,41,33,41,33,8,33,8,25,54,33,21,34,29,5,20,4,16,14,7,7,8,7,1,6,0,6
N00000735,143,105,38,100,85,15,43,20,23,34,30,4,28,25,3,6,5,1,68,55,13,46,41,5,22,14,8,41,20,21,26,19,7,15,1,14
N00000736,137,75,62,78,51,27,59,24,35,41,24,17,24,17,7,17,7,10,55,38,17,36,24,12,19,14,5,41,13,28,18,10,8,23,3,20
N00000737,124,96,28,91,83,8,33,13,20,21,17,4,16,15,1,5,2,3,68,58,10,51,49,2,17,9,8,35,21,14,24,19,5,11,2,9
N00000738,138,98,40,93,77,16,45,21,24,39,35,4,27,27,0,12,8,4,62,46,16,43,34,9,19,12,7,37,17,20,23,16,7,14,1,13
N00000739,143,119,24,107,95,12,36,24,12,34,28,6,24,22,2,10,6,4,80,70,10,65,58,7,15,12,3,29,21,8,18,15,3,11,6,5
N00000740,177,140,37,124,110,14,53,30,23,69,62,7,53,49,4,16,13,3,67,58,9,46,41,5,21,17,4,41,20,21,25,20,5,16,0,16
N00000741,140,95,45,93,74,19,47,21,26,36,24,12,21,17,4,15,7,8,39,28,11,26,21,5,13,7,6,65,43,22,46,36,10,19,7,12
N00000742,120,66,54,62,48,14,58,18,40,51,29,22,31,24,7,20,5,15,31,21,10,17,14,3,14,7,7,38,16,22,14,10,4,24,6,18
N00000743,116,48,68,50,25,25,66,23,43,51,19,32,23,11,12,28,8,20,40,19,21,19,10,9,21,9,12,25,10,15,8,4,4,17,6,11
N00000744,123,61,62,68,43,25,55,18,37,48,28,20,30,21,9,18,7,11,34,17,17,24,12,12,10,5,5,41,16,25,14,10,4,27,6,21
N00000745,184,109,75,117,88,29,67,21,46,84,53,31,58,43,15,26,10,16,72,39,33,40,31,9,32,8,24,28,17,11,19,14,5,9,3,6
N00000746,263,83,180,119,59,60,144,24,120,85,32,53,46,24,22,39,8,31,81,30,51,39,21,18,42,9,33,97,21,76,34,14,20,63,7,56
N00000747,173,94,79,100,71,29,73,23,50,85,50,35,53,41,12,32,9,23,54,28,26,28,18,10,26,10,16,34,16,18,19,12,7,15,4,11
N00000748,173,126,47,116,101,15,57,25,32,66,48,18,47,42,5,19,6,13,66,53,13,44,39,5,22,14,8,41,25,16,25,20,5,16,5,11
N00000749,140,87,53,82,62,20,58,25,33,55,36,19,37,27,10,18,9,9,54,35,19,31,24,7,23,11,12,31,16,15,14,11,3,17,5,12
N00000750,146,63,83,76,45,31,70,18,52,64,30,34,37,20,17,27,10,17,46,20,26,25,16,9,21,4,17,36,13,23,14,9,5,22,4,18
N00000751,198,107,91,111,77,34,87,30,57,119,67,52,74,49,25,45,18,27,41,26,15,23,18,5,18,8,10,38,14,24,14,10,4,24,4,20
N00000752,163,97,66,105,78,27,58,19,39,74,48,26,51,39,12,23,9,14,59,38,21,40,30,10,19,8,11,30,11,19,14,9,5,16,2,14
N00000753,138,112,26,100,90,10,38,22,16,39,35,4,31,30,1,8,5,3,69,61,8,52,46,6,17,15,2,30,16,14,17,14,3,13,2,11
N00000754,162,97,65,106,76,30,56,21,35,95,63,32,62,49,13,33,14,19,51,31,20,36,24,12,15,7,8,16,3,13,8,3,5,8,0,8
N00000755,125,93,32,75,64,11,50,29,21,48,34,14,31,29,2,17,5,12,57,45,12,35,28,7,22,17,5,20,14,6,9,7,2,11,7,4
N00000756,153,88,65,93,68,25,60,20,40,62,32,30,33,23,10,29,9,20,47,35,12,38,32,6,9,3,6,44,21,23,22,13,9,22,8,14
N00000757,142,107,35,101,90,11,41,17,24,93,68,25,66,56,10,27,12,15,38,31,7,27,26,1,11,5,6,11,8,3,8,8,0,3,0,3
N00000758,185,68,117,84,54,30,101,14,87,100,33,67,40,28,12,60,5,55,57,22,35,33,17,16,24,5,19,28,13,15,11,9,2,17,4,13
N00000759,102,71,31,63,54,9,39,17,22,34,27,7,22,20,2,12,7,5,55,40,15,37,32,5,18,8,10,13,4,9,4,2,2,9,2,7
N00000760,132,42,90,72,33,39,60,9,51,34,9,25,20,5,15,14,4,10,55,20,35,31,17,14,24,3,21,43,13,30,21,11,10,22,2,20
N00000761,178,77,101,91,60,31,87,17,70,77,37,40,43,29,14,34,8,26,63,27,36,35,22,13,28,5,23,38,13,25,13,9,4,25,4,21
N00000762,133,32,101,69,22,47,64,10,54,44,12,32,24,9,15,20,3,17,43,8,35,25,6,19,18,2,16,46,12,34,20,7,13,26,5,21
N00000763,166,81,85,90,62,28,76,19,57,84,40,44,49,31,18,35,9,26,62,30,32,30,23,7,32,7,25,20,11,9,11,8,3,9,3,6
N00000764,93,63,30,55,49,6,38,14,24,39,25,14,23,20,3,16,5,11,40,28,12,25,24,1,15,4,11,14,10,4,7,5,2,7,5,2
N00000765,165,60,105,86,42,44,79,18,61,83,27,56,40,18,22,43,9,34,55,23,32,33,17,16,22,6,16,27,10,17,13,7,6,14,3,11
N00000766,387,155,232,198,116,82,189,39,150,71,31,40,37,19,18,34,12,22,143,63,80,80,46,34,63,17,46,173,61,112,81,51,30,92,10,82
N00000767,108,72,36,67,55,12,41,17,24,31,19,12,17,13,4,14,6,8,59,42,17,40,32,8,19,10,9,18,11,7,10,10,0,8,1,7
N00000768,120,58,62,61,44,17,59,14,45,43,22,21,21,17,4,22,5,17,30,20,10,18,15,3,12,5,7,47,16,31,22,12,10,25,4,21
N00000769,137,105,32,78,70,8,59,35,24,36,24,12,21,18,3,15,6,9,74,66,8,41,40,1,33,26,7,27,15,12,16,12,4,11,3,8
N00000770,117,88,29,84,72,12,33,16,17,52,41,11,37,33,4,15,8,7,42,33,9,31,26,5,11,7,4,23,14,9,16,13,3,7,1,6
N00000771,124,38,86,53,22,31,71,16,55,38,14,24,19,9,10,19,5,14,43,17,26,23,10,13,20,7,13,43,7,36,11,3,8,32,4,28
N00000772,157,113,44,100,85,15,57,28,29,49,39,10,31,28,3,18,11,7,72,53,19,50,41,9,22,12,10,36,21,15,19,16,3,17,5,12
N00000773,154,93,61,92,72,20,62,21,41,70,49,21,47,39,8,23,10,13,54,37,17,34,28,6,20,9,11,30,7,23,11,5,6,19,2,17
N00000774,430,209,221,256,164,92,174,45,129,168,80,88,102,68,34,66,12,54,158,91,67,99,67,32,59,24,35,104,38,66,55,29,26,49,9,40
N00000775,123,73,50,91,62,29,32,11,21,42,25,17,31,22,9,11,3,8,52,32,20,42,26,16,10,6,4,29,16,13,18,14,4,11,2,9
N00000776,136,55,81,77,39,38,59,16,43,52,21,31,26,16,10,26,5,21,53,26,27,33,17,16,20,9,11,31,8,23,18,6,12,13,2,11
N00000777,323,219,104,212,170,42,111,49,62,112,84,28,76,64,12,36,20,16,133,96,37,96,76,20,37,20,17,78,39,39,40,30,10,38,9,29
N00000778,142,105,37,98,81,17,44,24,20,34,29,5,29,25,4,5,4,1,73,55,18,48,38,10,25,17,8,35,21,14,21,18,3,14,3,11
N00000779,204,136,68,136,110,26,68,26,42,76,55,21,47,43,4,29,12,17,82,53,29,63,48,15,19,5,14,46,28,18,26,19,7,20,9,11
N00000780,181,132,49,135,104,31,46,28,18,78,60,18,60,48,12,18,12,6,68,55,13,51,40,11,17,15,2,35,17,18,24,16,8,11,1,10
N00000781,204,128,76,130,99,31,74,29,45,138,83,55,86,64,22,52,19,33,55,37,18,36,29,7,19,8,11,11,8,3,8,6,2,3,2,1
N00000782,162,125,37,112,99,13,50,26,24,57,49,8,45,42,3,12,7,5,76,61,15,52,47,5,24,14,10,29,15,14,15,10,5,14,5,9
N00000783,195,126,69,127,95,32,68,31,37,72,54,18,53,43,10,19,11,8,69,51,18,48,38,10,21,13,8,54,21,33,26,14,12,28,7,21
N00000784,145,109,36,103,88,15,42,21,21,53,43,10,42,39,3,11,4,7,54,43,11,39,32,7,15,11,4,38,23,15,22,17,5,16,6,10
N00000785,118,83,35,81,67,14,37,16,21,28,23,5,19,17,2,9,6,3,61,48,13,49,41,8,12,7,5,29,12,17,13,9,4,16,3,13
N00000786,129,99,30,93,82,11,36,17,19,39,32,7,31,27,4,8,5,3,55,46,9,43,40,3,12,6,6,35,21,14,19,15,4,16,6,10
N00000787,144,107,37,103,84,19,41,23,18,57,48,9,40,36,4,17,12,5,49,39,10,35,31,4,14,8,6,38,20,18,28,17,11,10,3,7
N00000788,142,100,42,97,81,16,45,19,26,41,36,5,33,30,3,8,6,2,66,52,14,47,42,5,19,10,9,35,12,23,17,9,8,18,3,15
N00000789,403,217,186,253,170,83,150,47,103,201,110,91,133,89,44,68,21,47,141,82,59,94,67,27,47,15,32,61,25,36,26,14,12,35,11,24
N00000790,193,127,66,118,93,25,75,34,41,63,41,22,35,27,8,28,14,14,77,56,21,50,41,9,27,15,12,53,30,23,33,25,8,20,5,15
N00000791,146,88,58,91,70,21,55,18,37,31,23,8,23,20,3,8,3,5,52,34,18,36,26,10,16,8,8,63,31,32,32,24,8,31,7,24
N00000792,130,91,39,77,65,12,53,26,27,47,35,12,29,25,4,18,10,8,58,44,14,38,33,5,20,11,9,25,12,13,10,7,3,15,5,10
N00000793,146,102,44,98,80,18,48,22,26,35,29,6,25,21,4,10,8,2,73,55,18,50,44,6,23,11,12,38,18,20,23,15,8,15,3,12
N00000794,154,113,41,112,91,21,42,22,20,34,27,7,24,21,3,10,6,4,73,59,14,57,45,12,16,14,2,47,27,20,31,25,6,16,2,14
N00000795,170,128,42,121,105,16,49,23,26,59,45,14,39,32,7,20,13,7,73,62,11,59,54,5,14,8,6,38,21,17,23,19,4,15,2,13
N00000796,141,70,71,81,55,26,60,15,45,57,33,24,39,29,10,18,4,14,54,22,32,25,14,11,29,8,21,30,15,15,17,12,5,13,3,10
N00000797,144,90,54,82,72,10,62,18,44,42,27,15,26,21,5,16,6,10,57,41,16,35,32,3,22,9,13,45,22,23,21,19,2,24,3,21
N00000798,175,125,50,111,95,16,64,30,34,49,42,7,40,36,4,9,6,3,81,61,20,52,44,8,29,17,12,45,22,23,19,15,4,26,7,19
N00000799,193,110,83,113,84,29,80,26,54,86,46,40,51,36,15,35,10,25,72,49,23,48,37,11,24,12,12,35,15,20,14,11,3,21,4,17
N00000800,145,110,35,113,97,16,32,13,19,34,28,6,26,23,3,8,5,3,68,58,10,53,50,3,15,8,7,43,24,19,34,24,10,9,0,9
N00000801,176,129,47,126,105,21,50,24,26,59,43,16,41,32,9,18,11,7,79,67,12,63,57,6,16,10,6,38,19,19,22,16,6,16,3,13
N00000802,114,73,41,74,57,17,40,16,24,34,21,13,22,15,7,12,6,6,48,36,12,34,29,5,14,7,7,32,16,16,18,13,5,14,3,11
N00000803,140,110,30,105,91,14,35,19,16,40,34,6,33,31,2,7,3,4,63,51,12,46,38,8,17,13,4,37,25,12,26,22,4,11,3,8
N00000804,153,119,34,118,99,19,35,20,15,37,31,6,31,26,5,6,5,1,73,65,8,57,53,4,16,12,4,43,23,20,30,20,10,13,3,10
N00000805,134,90,44,102,80,22,32,10,22,30,20,10,24,19,5,6,1,5,61,43,18,47,38,9,14,5,9,43,27,16,31,23,8,12,4,8
N00000806,143,65,78,75,47,28,68,18,50,47,25,22,29,17,12,18,8,10,52,26,26,31,20,11,21,6,15,44,14,30,15,10,5,29,4,25
N00000807,187,115,72,116,93,23,71,22,49,92,62,30,59,49,10,33,13,20,58,36,22,42,31,11,16,5,11,37,17,20,15,13,2,22,4,18
N00000808,119,42,77,61,30,31,58,12,46,24,10,14,10,6,4,14,4,10,37,17,20,19,11,8,18,6,12,58,15,43,32,13,19,26,2,24
N00000809,204,103,101,116,76,40,88,27,61,82,44,38,51,33,18,31,11,20,68,40,28,39,27,12,29,13,16,54,19,35,26,16,10,28,3,25
N00000810,151,104,47,94,78,16,57,26,31,56,45,11,38,33,5,18,12,6,56,39,17,32,27,5,24,12,12,39,20,19,24,18,6,15,2,13
N00000811,148,53,95,75,42,33,73,11,62,49,29,20,25,20,5,24,9,15,45,18,27,31,17,14,14,1,13,54,6,48,19,5,14,35,1,34
N00000812,121,52,69,67,41,26,54,11,43,45,20,25,24,17,7,21,3,18,39,17,22,26,14,12,13,3,10,37,15,22,17,10,7,20,5,15
N00000813,191,106,85,125,88,37,66,18,48,91,48,43,59,39,20,32,9,23,59,34,25,38,27,11,21,7,14,41,24,17,28,22,6,13,2,11
N00000814,118,63,55,71,44,27,47,19,28,29,16,13,14,9,5,15,7,8,40,21,19,25,14,11,15,7,8,49,26,23,32,21,11,17,5,12
N00000815,159,121,38,106,97,9,53,24,29,45,37,8,33,30,3,12,7,5,82,70,12,55,54,1,27,16,11,32,14,18,18,13,5,14,1,13
N00000816,232,107,125,155,84,71,77,23,54,80,41,39,58,32,26,22,9,13,84,43,41,61,32,29,23,11,12,68,23,45,36,20,16,32,3,29
N00000817,104,73,31,68,58,10,36,15,21,19,16,3,15,14,1,4,2,2,52,40,12,36,33,3,16,7,9,33,17,16,17,11,6,16,6,10
N00000818,123,80,43,76,60,16,47,20,27,34,19,15,18,15,3,16,4,12,62,47,15,43,34,9,19,13,6,27,14,13,15,11,4,12,3,9
N00000819,132,51,81,65,37,28,67,14,53,49,19,30,25,14,11,24,5,19,38,15,23,23,11,12,15,4,11,45,17,28,17,12,5,28,5,23
N00000820,179,68,111,99,46,53,80,22,58,94,39,55,54,27,27,40,12,28,59,16,43,31,9,22,28,7,21,26,13,13,14,10,4,12,3,9
N00000821,129,55,74,71,44,27,58,11,47,40,20,20,24,16,8,16,4,12,48,24,24,28,18,10,20,6,14,41,11,30,19,10,9,22,1,21
N00000822,127,34,93,68,28,40,59,6,53,40,18,22,29,15,14,11,3,8,38,8,30,21,7,14,17,1,16,49,8,41,18,6,12,31,2,29
N00000823,146,87,59,73,59,14,73,28,45,43,26,17,17,15,2,26,11,15,54,37,17,28,22,6,26,15,11,49,24,25,28,22,6,21,2,19
N00000824,144,44,100,74,34,40,70,10,60,62,29,33,35,21,14,27,8,19,44,8,36,24,6,18,20,2,18,38,7,31,15,7,8,23,0,23
N00000825,136,79,57,77,62,15,59,17,42,30,18,12,18,13,5,12,5,7,50,36,14,34,29,5,16,7,9,56,25,31,25,20,5,31,5,26
N00000826,115,54,61,55,41,14,60,13,47,27,13,14,11,9,2,16,4,12,52,32,20,29,23,6,23,9,14,36,9,27,15,9,6,21,0,21
N00000827,121,69,52,67,51,16,54,18,36,24,11,13,10,6,4,14,5,9,33,20,13,23,16,7,10,4,6,64,38,26,34,29,5,30,9,21
N00000828,104,39,65,49,31,18,55,8,47,37,10,27,16,7,9,21,3,18,41,17,24,18,13,5,23,4,19,26,12,14,15,11,4,11,1,10
N00000829,131,69,62,63,52,11,68,17,51,30,15,15,15,12,3,15,3,12,46,29,17,26,21,5,20,8,12,55,25,30,22,19,3,33,6,27
N00000830,132,25,107,49,19,30,83,6,77,22,3,19,6,2,4,16,1,15,45,10,35,19,7,12,26,3,23,65,12,53,24,10,14,41,2,39
N00000831,134,49,85,61,39,22,73,10,63,26,8,18,11,6,5,15,2,13,57,25,32,28,20,8,29,5,24,51,16,35,22,13,9,29,3,26
N00000832,122,42,80,59,27,32,63,15,48,31,9,22,13,6,7,18,3,15,57,19,38,32,10,22,25,9,16,34,14,20,14,11,3,20,3,17
N00000833,120,32,88,51,26,25,69,6,63,28,12,16,16,10,6,12,2,10,58,16,42,25,13,12,33,3,30,34,4,30,10,3,7,24,1,23
N00000834,136,54,82,57,42,15,79,12,67,30,8,22,12,7,5,18,1,17,47,27,20,26,21,5,21,6,15,59,19,40,19,14,5,40,5,35
N00000835,112,56,56,50,40,10,62,16,46,14,6,8,4,4,0,10,2,8,50,32,18,25,21,4,25,11,14,48,18,30,21,15,6,27,3,24
N00000836,126,52,74,65,40,25,61,12,49,33,14,19,15,11,4,18,3,15,53,26,27,28,20,8,25,6,19,40,12,28,22,9,13,18,3,15
N00000837,122,53,69,62,42,20,60,11,49,33,15,18,15,11,4,18,4,14,55,20,35,28,15,13,27,5,22,34,18,16,19,16,3,15,2,13
N00000838,119,47,72,64,38,26,55,9,46,31,10,21,15,7,8,16,3,13,53,27,26,34,21,13,19,6,13,35,10,25,15,10,5,20,0,20
N00000839,156,62,94,67,43,24,89,19,70,40,16,24,15,10,5,25,6,19,65,31,34,34,21,13,31,10,21,51,15,36,18,12,6,33,3,30
N00000840,118,46,72,54,33,21,64,13,51,23,3,20,13,3,10,10,0,10,44,26,18,22,19,3,22,7,15,51,17,34,19,11,8,32,6,26
N00000841,123,13,110,46,11,35,77,2,75,69,4,65,18,2,16,51,2,49,34,6,28,20,6,14,14,0,14,20,3,17,8,3,5,12,0,12
N00000842,209,43,166,74,36,38,135,7,128,103,16,87,38,15,23,65,1,64,61,13,48,17,8,9,44,5,39,45,14,31,19,13,6,26,1,25
N00000843,107,33,74,54,22,32,53,11,42,44,13,31,25,10,15,19,3,16,34,13,21,16,9,7,18,4,14,29,7,22,13,3,10,16,4,12
N00000844,98,28,70,47,21,26,51,7,44,43,9,34,20,7,13,23,2,21,35,15,20,17,10,7,18,5,13,20,4,16,10,4,6,10,0,10
N00000845,98,30,68,49,18,31,49,12,37,38,9,29,20,5,15,18,4,14,27,11,16,12,6,6,15,5,10,33,10,23,17,7,10,16,3,13
N00000846,114,29,85,64,25,39,50,4,46,46,13,33,27,11,16,19,2,17,38,7,31,21,6,15,17,1,16,30,9,21,16,8,8,14,1,13
N00000847,367,82,285,131,54,77,236,28,208,182,33,149,54,21,33,128,12,116,107,29,78,48,20,28,59,9,50,78,20,58,29,13,16,49,7,42
N00000848,112,25,87,46,18,28,66,7,59,53,6,47,18,4,14,35,2,33,24,8,16,10,5,5,14,3,11,35,11,24,18,9,9,17,2,15
N00000849,144,36,108,58,21,37,86,15,71,64,12,52,24,7,17,40,5,35,51,16,35,25,11,14,26,5,21,29,8,21,9,3,6,20,5,15
N00000850,121,31,90,52,24,28,69,7,62,52,14,38,19,10,9,33,4,29,45,11,34,23,9,14,22,2,20,24,6,18,10,5,5,14,1,13
N00000851,115,21,94,50,14,36,65,7,58,58,6,52,22,3,19,36,3,33,35,7,28,17,5,12,18,2,16,22,8,14,11,6,5,11,2,9
N00000852,543,85,458,216,58,158,327,27,300,237,35,202,89,25,64,148,10,138,172,36,136,76,24,52,96,12,84,134,14,120,51,9,42,83,5,78
N00000853,108,32,76,41,21,20,67,11,56,44,10,34,13,3,10,31,7,24,47,14,33,18,12,6,29,2,27,17,8,9,10,6,4,7,2,5
N00000854,309,58,251,98,38,60,211,20,191,132,15,117,29,13,16,103,2,101,121,26,95,42,13,29,79,13,66,56,17,39,27,12,15,29,5,24
N00000855,104,34,70,46,18,28,58,16,42,45,18,27,20,9,11,25,9,16,29,8,21,16,4,12,13,4,9,30,8,22,10,5,5,20,3,17
N00000856,90,43,47,41,29,12,49,14,35,31,17,14,17,11,6,14,6,8,30,18,12,16,12,4,14,6,8,29,8,21,8,6,2,21,2,19
N00000857,157,87,70,96,64,32,61,23,38,59,30,29,35,18,17,24,12,12,59,39,20,37,28,9,22,11,11,39,18,21,24,18,6,15,0,15
N00000858,131,44,87,74,31,43,57,13,44,76,28,48,39,21,18,37,7,30,30,10,20,20,6,14,10,4,6,25,6,19,15,4,11,10,2,8
N00000859,138,72,66,78,56,22,60,16,44,72,48,24,47,37,10,25,11,14,43,17,26,22,13,9,21,4,17,23,7,16,9,6,3,14,1,13
N00000860,151,99,52,97,75,22,54,24,30,51,34,17,35,27,8,16,7,9,70,49,21,45,36,9,25,13,12,30,16,14,17,12,5,13,4,9
N00000861,124,78,46,63,53,10,61,25,36,38,29,9,21,17,4,17,12,5,50,32,18,27,23,4,23,9,14,36,17,19,15,13,2,21,4,17
N00000862,388,186,202,203,129,74,185,57,128,120,60,60,70,40,30,50,20,30,156,90,66,91,65,26,65,25,40,112,36,76,42,24,18,70,12,58
N00000863,128,75,53,69,57,12,59,18,41,29,21,8,20,15,5,9,6,3,43,27,16,22,19,3,21,8,13,56,27,29,27,23,4,29,4,25
N00000864,125,77,48,74,58,16,51,19,32,45,23,22,29,18,11,16,5,11,51,43,8,33,31,2,18,12,6,29,11,18,12,9,3,17,2,15
N00000865,126,80,46,80,67,13,46,13,33,47,32,15,32,27,5,15,5,10,57,42,15,38,34,4,19,8,11,22,6,16,10,6,4,12,0,12
N00000866,164,61,103,87,48,39,77,13,64,96,42,54,51,34,17,45,8,37,44,14,30,24,9,15,20,5,15,24,5,19,12,5,7,12,0,12
N00000867,159,49,110,73,35,38,86,14,72,104,38,66,51,27,24,53,11,42,35,7,28,15,4,11,20,3,17,20,4,16,7,4,3,13,0,13
N00000868,130,64,66,71,48,23,59,16,43,53,24,29,32,18,14,21,6,15,54,34,20,31,25,6,23,9,14,23,6,17,8,5,3,15,1,14
N00000869,106,22,84,53,18,35,53,4,49,38,10,28,20,6,14,18,4,14,32,8,24,16,8,8,16,0,16,36,4,32,17,4,13,19,0,19
N00000870,157,93,64,96,70,26,61,23,38,76,47,29,52,38,14,24,9,15,49,32,17,29,22,7,20,10,10,32,14,18,15,10,5,17,4,13
N00000871,155,78,77,85,62,23,70,16,54,37,22,15,25,20,5,12,2,10,59,32,27,31,23,8,28,9,19,59,24,35,29,19,10,30,5,25
N00000872,134,57,77,74,44,30,60,13,47,43,18,25,26,15,11,17,3,14,40,19,21,23,13,10,17,6,11,51,20,31,25,16,9,26,4,22
N00000873,132,39,93,64,30,34,68,9,59,59,14,45,24,8,16,35,6,29,49,16,33,23,14,9,26,2,24,24,9,15,17,8,9,7,1,6
N00000874,268,74,194,138,57,81,130,17,113,134,41,93,69,32,37,65,9,56,83,20,63,44,15,29,39,5,34,51,13,38,25,10,15,26,3,23
N00000875,124,30,94,42,19,23,82,11,71,47,10,37,12,5,7,35,5,30,48,12,36,19,10,9,29,2,27,29,8,21,11,4,7,18,4,14
N00000876,119,11,108,52,8,44,67,3,64,27,5,22,10,4,6,17,1,16,39,2,37,20,1,19,19,1,18,53,4,49,22,3,19,31,1,30
N00000877,158,41,117,66,30,36,92,11,81,69,22,47,30,19,11,39,3,36,56,10,46,24,5,19,32,5,27,33,9,24,12,6,6,21,3,18
N00000878,119,21,98,47,11,36,72,10,62,38,8,30,11,4,7,27,4,23,44,9,35,22,6,16,22,3,19,37,4,33,14,1,13,23,3,20
N00000879,398,98,300,163,77,86,235,21,214,180,42,138,53,32,21,127,10,117,143,37,106,73,29,44,70,8,62,75,19,56,37,16,21,38,3,35
N00000880,123,41,82,42,24,18,81,17,64,37,7,30,6,2,4,31,5,26,53,26,27,27,17,10,26,9,17,33,8,25,9,5,4,24,3,21
N00000881,148,41,107,62,26,36,86,15,71,60,19,41,22,11,11,38,8,30,40,12,28,23,9,14,17,3,14,48,10,38,17,6,11,31,4,27
N00000882,139,34,105,69,27,42,70,7,63,57,13,44,26,12,14,31,1,30,39,10,29,20,6,14,19,4,15,43,11,32,23,9,14,20,2,18
N00000883,133,42,91,51,28,23,82,14,68,33,13,20,15,11,4,18,2,16,53,17,36,23,9,14,30,8,22,47,12,35,13,8,5,34,4,30
N00000884,113,33,80,61,19,42,52,14,38,42,9,33,20,4,16,22,5,17,52,19,33,34,11,23,18,8,10,19,5,14,7,4,3,12,1,11
N00000885,323,81,242,178,56,122,145,25,120,189,51,138,100,37,63,89,14,75,89,24,65,54,15,39,35,9,26,45,6,39,24,4,20,21,2,19
N00000886,128,38,90,64,21,43,64,17,47,81,25,56,38,15,23,43,10,33,29,8,21,18,3,15,11,5,6,18,5,13,8,3,5,10,2,8
N00000887,133,54,79,70,40,30,63,14,49,66,29,37,33,22,11,33,7,26,45,20,25,24,14,10,21,6,15,22,5,17,13,4,9,9,1,8
N00000888,143,49,94,70,37,33,73,12,61,94,34,60,53,27,26,41,7,34,34,12,22,14,7,7,20,5,15,15,3,12,3,3,0,12,0,12
N00000889,110,50,60,53,32,21,57,18,39,50,25,25,29,17,12,21,8,13,41,24,17,20,14,6,21,10,11,19,1,18,4,1,3,15,0,15
N00000890,150,59,91,77,42,35,73,17,56,81,35,46,45,23,22,36,12,24,45,14,31,22,12,10,23,2,21,24,10,14,10,7,3,14,3,11
N00000891,181,44,137,110,33,77,71,11,60,92,21,71,55,15,40,37,6,31,61,14,47,40,12,28,21,2,19,28,9,19,15,6,9,13,3,10
N00000892,137,62,75,71,46,25,66,16,50,63,27,36,30,18,12,33,9,24,56,28,28,32,23,9,24,5,19,18,7,11,9,5,4,9,2,7
N00000893,135,60,75,76,46,30,59,14,45,88,40,48,53,33,20,35,7,28,41,16,25,19,10,9,22,6,16,6,4,2,4,3,1,2,1,1
N00000894,141,48,93,68,30,38,73,18,55,78,32,46,44,22,22,34,10,24,43,12,31,20,6,14,23,6,17,20,4,16,4,2,2,16,2,14
N00000895,121,43,78,61,33,28,60,10,50,74,30,44,39,23,16,35,7,28,30,11,19,14,9,5,16,2,14,17,2,15,8,1,7,9,1,8
