personId,name,kind,sourceAsserted,keyedBy,candidacies,firstYear,lastYear,span,largest_gap,bodies,parties,severity,reasons
104199+114362,Albert McElroy,UNDER-MERGE,,id/id,2,1964,1965,1,1,,Ulster Liberal,4,"same name, careers 1964-1964 then 1965-1965, gap 1y"
114077+103966,Harry Midgley,UNDER-MERGE,,id/id,2,1923,1924,1,1,,Ind Lab / NI Labour,4,"same name, careers 1923-1923 then 1924-1924, gap 1y"
123252+123253,Henry Mulholland,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Conservative / Irish Conservative,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
120865+112100,Gerry O'Sullivan,UNDER-MERGE,,src/name,2,1991,1992,1,1,,Irish Labour,4,"same name, careers 1991-1991 then 1992-1992, gap 1y"
120933+112113,Johnny Fox,UNDER-MERGE,,src/name,2,1991,1992,1,1,,Fianna Fáil / Non party/Independent,4,"same name, careers 1991-1991 then 1992-1992, gap 1y"
123300+123301,James McCalmont,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Conservative / Irish Conservative,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
123359+123360,John Pinkerton,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Independent / Irish Parliamentary,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
123385+123384,Lord Arthur Hill,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Conservative / Irish Conservative,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
123523+123524,William Ellison-Macartney,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Conservative / Irish Conservative,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
123220+123219,Edward de Cobain,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Conservative / Ind. Conservative,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
123245+123244,Harry Hutchinson Augustus Stewart,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Conservative / Irish Loyal and Patriotic Union,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
123260+123261,Hugh Holmes,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Conservative / Irish Unionist Alliance,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
123437+123436,Richard Ker,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Conservative / Irish Conservative,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
104516+107440,Colin Breen,UNDER-MERGE,,id/id,2,2011,2011,0,0,,UUP,4,"same name, careers 2011-2011 then 2011-2011, gap 0y"
24954+104875,Caroline Wheeler,UNDER-MERGE,,id/id,2,2019,2019,0,0,,Independent / Independent Other,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
112846+112851,Martin Kelly,UNDER-MERGE,,id/id,2,2019,2019,0,0,,Aontú,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
53893+113345,David Murphy,UNDER-MERGE,,id/src,2,2011,2011,0,0,,Alliance / Independent,4,"same name, careers 2011-2011 then 2011-2011, gap 0y"
105852+107700,Kevin McNally,UNDER-MERGE,,id/id,2,2011,2011,0,0,,Workers Party / Workers' Party,4,"same name, careers 2011-2011 then 2011-2011, gap 0y"
105861+117630,Tom Gormley,UNDER-MERGE,,id/id,2,1973,1973,0,0,,Alliance,4,"same name, careers 1973-1973 then 1973-1973, gap 0y"
116394+117480,Vivian Simpson,UNDER-MERGE,,id/id,2,1945,1945,0,0,,NI Labour,4,"same name, careers 1945-1945 then 1945-1945, gap 0y"
123382+123383,Laurence Ginnell,UNDER-MERGE,,id/id,2,1910,1910,0,0,,Ind. Nationalist / Independent Nationalist,4,"same name, careers 1910-1910 then 1910-1910, gap 0y"
103334+114445,James Higgins,UNDER-MERGE,,name/src,2,1927,1927,0,0,,Fianna Fáil,4,"same name, careers 1927-1927 then 1927-1927, gap 0y"
103393+113190,John Jinks,UNDER-MERGE,,name/src,2,1927,1927,0,0,,Independent / National League,4,"same name, careers 1927-1927 then 1927-1927, gap 0y"
103510+122183,Michael Connolly,UNDER-MERGE,,name/src,2,1927,1927,0,0,,Cumann na nGaedheal,4,"same name, careers 1927-1927 then 1927-1927, gap 0y"
103650+113184,Robert Brennan,UNDER-MERGE,,name/src,3,1927,1927,0,0,,Fianna Fáil,4,"same name, careers 1927-1927 then 1927-1927, gap 0y"
103816+106024,William Wellwood,UNDER-MERGE,,id/id,2,1951,1951,0,0,,UUP,4,"same name, careers 1951-1951 then 1951-1951, gap 0y"
103821+104606,Voice,UNDER-MERGE,,id/id,2,2014,2014,0,0,,TUV,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
104606+104883,Voice,UNDER-MERGE,,id/id,2,2014,2014,0,0,,TUV,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
104883+105022,Voice,UNDER-MERGE,,id/id,2,2014,2014,0,0,,TUV,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
112800+112823,Seán MacEntee,UNDER-MERGE,,id/id,2,1921,1921,0,0,,Sinn Féin,4,"same name, careers 1921-1921 then 1921-1921, gap 0y"
103913+103938,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP / UUP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
103938+103943,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
103943+104078,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP / UUP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
104078+104273,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP / UUP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
104273+104598,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,DUP / SDLP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
104598+104717,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,DUP / SDLP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
104818+104862,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,DUP / UUP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
105402+105587,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP / UUP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
105587+110302,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
110302+111699,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
111699+112121,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
112121+114019,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
114019+114153,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,DUP / SDLP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
114153+115251,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,DUP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
116197+116331,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP / UUP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
116331+117417,Party,UNDER-MERGE,,id/id,2,2014,2014,0,0,,SDLP / UUP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
117417+117690,Party,UNDER-MERGE,,id/name,2,2014,2014,0,0,,SDLP / UKIP,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
103987+104027,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,SDLP / UUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
104027+104035,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP / UUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
104035+104256,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
104256+104589,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
104589+104728,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
104728+104787,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP / UUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
104787+104843,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP / UUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
104843+105301,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
105301+105325,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
105325+105376,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP / SDLP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
105376+105434,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,SDLP / UUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
105434+105480,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,UUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
105480+105502,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP / UUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
105502+105737,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP / SDLP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
105737+114428,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,SDLP / UUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
114428+115117,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,SDLP / UUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
115117+116606,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,SDLP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
116606+117283,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,PUP / SDLP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
117283+119299,Party,UNDER-MERGE,,id/id,2,2019,2019,0,0,,DUP / PUP,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
105847+116255,Harry Midgley,UNDER-MERGE,,id/id,2,1945,1945,0,0,,CWLP / Commonwealth Labour Party,4,"same name, careers 1945-1945 then 1945-1945, gap 0y"
104007+104484,Féin,UNDER-MERGE,,id/id,2,2014,2014,0,0,,Sinn Féin,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
104484+104715,Féin,UNDER-MERGE,,id/id,2,2014,2014,0,0,,Sinn Féin,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
104244+105907,John Dermot Campbell,UNDER-MERGE,,id/id,2,1943,1943,0,0,,UUP,4,"same name, careers 1943-1943 then 1943-1943, gap 0y"
104313+112815,George Henderson,UNDER-MERGE,,id/id,2,1929,1929,0,0,,Ulster Liberal,4,"same name, careers 1929-1929 then 1929-1929, gap 0y"
104379+106104,David Johnston,UNDER-MERGE,,id/id,2,1929,1929,0,0,,Ulster Liberal,4,"same name, careers 1929-1929 then 1929-1929, gap 0y"
104407+104575,F. G. Patterson,UNDER-MERGE,,id/id,2,1949,1949,0,0,,UUP,4,"same name, careers 1949-1949 then 1949-1949, gap 0y"
104637+105181,Ireland,UNDER-MERGE,,id/id,2,2014,2014,0,0,,Alliance / Green,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
105181+105311,Ireland,UNDER-MERGE,,id/id,2,2014,2014,0,0,,Alliance / Green,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
104621+104667,Ireland,UNDER-MERGE,,id/id,2,2019,2019,0,0,,Alliance / Green,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
104667+105083,Ireland,UNDER-MERGE,,id/id,2,2019,2019,0,0,,Alliance,4,"same name, careers 2019-2019 then 2019-2019, gap 0y"
105196+119870,Tommy Collins,UNDER-MERGE,,id/src,2,2014,2014,0,0,,Independent / TUV,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
108422+113286,Joseph Farrell,UNDER-MERGE,,id/src,2,1973,1973,0,0,,Fianna Fáil / SDLP,4,"same name, careers 1973-1973 then 1973-1973, gap 0y"
109432+120419,Imelda Daly,UNDER-MERGE,,name/src,2,2024,2024,0,0,,Fine Gael,4,"same name, careers 2024-2024 then 2024-2024, gap 0y"
109688+119439,John Kidd,UNDER-MERGE,,name/src,2,2014,2014,0,0,,Independent / Non-party,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
109976+120358,Martin Condon,UNDER-MERGE,,name/src,2,2024,2024,0,0,,Independent,4,"same name, careers 2024-2024 then 2024-2024, gap 0y"
110480+120432,Rachel Hurley Roche,UNDER-MERGE,,name/src,2,2024,2024,0,0,,Independent,4,"same name, careers 2024-2024 then 2024-2024, gap 0y"
119352+119811,Christian Hayden,UNDER-MERGE,,name/src,2,2014,2014,0,0,,Independent,4,"same name, careers 2014-2014 then 2014-2014, gap 0y"
123352+123353,John McKean,UNDER-MERGE,,id/id,2,1910,1910,0,0,,Ind. Nationalist / Independent Nationalist,4,"same name, careers 1910-1910 then 1910-1910, gap 0y"
100313+112754,Michael D. Higgins,UNDER-MERGE,,src/name,11,1969,2018,49,7,,Independent / Irish Labour / Labour Party (Ireland),2,"same name, careers 1969-2011 then 2018-2018, gap 7y"
117707+96241,John Blair,UNDER-MERGE,,src/id,9,1979,2024,45,10,,Alliance / Fine Gael,2,"same name, careers 1979-1979 then 1989-2024, gap 10y"
117706+96729,James Malone,UNDER-MERGE,,src/id,5,1969,2014,45,8,,Fianna Fáil / Independent / SDLP,2,"same name, careers 1969-1969 then 1977-2014, gap 8y"
102546+112795,Michael Clarke,UNDER-MERGE,,id/src,8,1981,2024,43,6,,Alliance / Fianna Fáil / Independent / Independent Ireland,2,"same name, careers 1981-1985 then 1991-2024, gap 6y"
109262,Frank Byrne,OVER-MERGE,yes,src,2,1957,1999,42,42,2,Fine Gael / Independent,2,gap 42y (1957->1999)
101022,James Strange,OVER-MERGE,,id,4,1981,2023,42,34,1,DUP / TUV,2,gap 34y (1985->2019)
100244,Robert Robinson,OVER-MERGE,,id,7,1981,2023,42,26,1,DUP / Green / UUP,2,gap 26y (1993->2019)
101603,James Artt,OVER-MERGE,,id,3,1981,2023,42,38,1,TUV / UUP,2,gap 38y (1985->2023)
101792,Michael Kelly,OVER-MERGE,,id,3,1981,2023,42,33,1,IRSP / Independent / Irish Independence Party,2,gap 33y (1981->2014)
101655,John Cleland,OVER-MERGE,,id,3,1973,2014,41,38,1,Alliance / Vanguard Unionist Progressive Party,2,gap 38y (1973->2011)
110995,Willie Carey,OVER-MERGE,yes,src,4,1969,2009,40,30,2,Fine Gael,2,gap 30y (1969->1999)
110153,Michael Walsh,OVER-MERGE,yes,src,5,1965,2004,39,26,2,Fianna Fáil / Fine Gael,2,gap 26y (1965->1991)
103122,Brendan Danaher,OVER-MERGE,yes,src,4,1965,2004,39,31,2,Fine Gael / Independent,2,gap 31y (1973->2004)
110355,Patrick J Cummins,OVER-MERGE,yes,src,6,1961,1999,38,26,2,Fianna Fáil / Fine Gael / Independent,2,gap 26y (1973->1999)
101757,Sean O'Hare,OVER-MERGE,,id,3,1973,2011,38,34,1,Republican Clubs / SDLP,2,gap 34y (1977->2011)
101458,James McClean,OVER-MERGE,,id,3,1973,2011,38,34,1,SDLP / UUP,2,gap 34y (1977->2011)
102994,John Kennedy,OVER-MERGE,,id,2,1981,2019,38,38,1,UKIP / UUP,2,gap 38y (1981->2019)
102608,David McKee,OVER-MERGE,,id,2,1981,2019,38,38,1,DUP / Northern Ireland Labour Party,2,gap 38y (1981->2019)
100618,James Cochrane,OVER-MERGE,,id,5,1985,2023,38,26,1,DUP / UUP,2,gap 26y (1993->2019)
100828,Tommy Maguire,OVER-MERGE,,id,4,1985,2023,38,29,1,Sinn Féin,2,gap 29y (1985->2014)
10189,Samuel Smyth,OVER-MERGE,,id,2,1973,2011,38,38,2,Independent / Independent Unionist,2,gap 38y (1973->2011)
103375,John Colgan,OVER-MERGE,yes,src,3,1954,1991,37,34,2,Independent / Labour Party (Ireland),2,gap 34y (1957->1991)
96729,James Malone,OVER-MERGE,,id,4,1977,2014,37,30,1,Independent / SDLP,2,gap 30y (1981->2011)
100907+117924,John Mulholland,UNDER-MERGE,,id/src,8,1973,2009,36,6,,Fine Gael / SDLP,2,"same name, careers 1973-1985 then 1991-2009, gap 6y"
101602+121765,Thomas Murphy,UNDER-MERGE,,id/src,4,1973,2009,36,8,,Irish Labour / SDLP / UUP,2,"same name, careers 1973-2001 then 2009-2009, gap 8y"
102808,W. Clarke,OVER-MERGE,,id,2,1938,1973,35,35,2,Alliance / Ind. Unionist Party,2,gap 35y (1938->1973)
101289,Thomas Powell,OVER-MERGE,,name,5,1927,1961,34,28,1,Fianna Fáil / Independent,2,gap 28y (1933->1961)
103109,Bernard Corcoran,OVER-MERGE,yes,src,3,1957,1991,34,30,2,Fine Gael / Irish Labour,2,gap 30y (1961->1991)
110327,Patrick Concannon,OVER-MERGE,yes,src,2,1957,1991,34,34,2,Clann na Talmhan / Independent,2,gap 34y (1957->1991)
6976,Martin McGuinness,OVER-MERGE,,id,14,1982,2016,34,5,3,Sinn Féin,2,NI+RoI bodies
102807,John McKinstry,OVER-MERGE,,id,2,1977,2011,34,34,1,DUP / UUP,2,gap 34y (1977->2011)
100899,John Moore,OVER-MERGE,,id,4,1977,2011,34,30,1,DUP / UUP / Ulster Popular Unionist Party / Vanguard Unionist Progressive Party,2,gap 30y (1981->2011)
100827,Gladys McCullough,OVER-MERGE,,id,4,1977,2011,34,26,1,DUP,2,gap 26y (1985->2011)
101775,Cyril Brownlee,OVER-MERGE,,id,3,1977,2011,34,28,1,DUP / UUP,2,gap 28y (1977->2005)
100976,John Wilson,OVER-MERGE,,id,4,1985,2019,34,26,1,DUP / TUV,2,gap 26y (1993->2019)
100717,John O'Shaughnessy,OVER-MERGE,yes,src,5,1932,1965,33,27,1,Farmers / Fine Gael / Independent / National Centre Party,2,gap 27y (1938->1965)
110119,Michael Loughrey,OVER-MERGE,yes,src,3,1991,2024,33,33,2,Sinn Féin / The Irish People,2,gap 33y (1991->2024)
28441,Lyle Cubitt,OVER-MERGE,,id,3,1977,2010,33,30,3,Independent / Independent Unionist / UKUP,2,gap 30y (1977->2007)
119215,Declan Kelly,OVER-MERGE,yes,src,2,1991,2024,33,33,1,Independent / Independent Ireland,2,gap 33y (1991->2024)
118490,Marie O'Sullivan,OVER-MERGE,yes,src,3,1991,2024,33,28,1,Fine Gael,2,gap 28y (1991->2019)
102607,William Knox,OVER-MERGE,,id,2,1981,2014,33,33,1,DUP / TUV,2,gap 33y (1981->2014)
101567,Austin Kelly,OVER-MERGE,,id,4,1981,2014,33,26,1,Republican Clubs / SDLP / Workers Party,2,gap 26y (1985->2011)
110740,Sylvester Cotter,OVER-MERGE,yes,src,3,1965,1997,32,26,2,Fine Gael / Independent,2,gap 26y (1965->1991)
14095,Davy Calvert,OVER-MERGE,,id,3,1975,2007,32,28,3,DUP / Independent Unionist,2,gap 28y (1979->2007)
102388,Gerry Cullen,OVER-MERGE,,id,2,1992,2024,32,32,1,Cross-Community Labour Alternative / Democratic Left,2,gap 32y (1992->2024)
102771,Liam Kelly,OVER-MERGE,,id,2,1953,1985,32,32,2,Alliance / Anti-Partitionist,2,gap 32y (1953->1985)
122268+101355,Billy Hutchinson,UNDER-MERGE,,src/id,7,1991,2023,32,6,,Fianna Fáil / PUP,2,"same name, careers 1991-1991 then 1997-2023, gap 6y"
104871+112835,Donal Lyons,UNDER-MERGE,,src/id,8,1991,2023,32,10,,Independent / Progressive Democrats / SDLP,2,"same name, careers 1991-2009 then 2019-2023, gap 10y"
113169,Martin McGowan,OVER-MERGE,yes,src,3,1923,1954,31,28,1,Clann na Poblachta / Republican,2,gap 28y (1923->1951)
102026,Michael Yeats,OVER-MERGE,yes,src,3,1948,1979,31,28,2,Fianna Fáil,2,gap 28y (1951->1979)
107990,Joseph Mooney,OVER-MERGE,yes,src,2,1943,1973,30,30,1,Fianna Fáil / Independent,2,gap 30y (1943->1973)
109716,John Nealon,OVER-MERGE,yes,src,2,1969,1999,30,30,2,Fine Gael / Independent,2,gap 30y (1969->1999)
109588,Jimmy Murphy,OVER-MERGE,yes,src,3,1969,1999,30,26,2,Fianna Fáil,2,gap 26y (1973->1999)
102565,Ann Donnelly,OVER-MERGE,,id,2,1981,2011,30,30,1,Independent / SDLP,2,gap 30y (1981->2011)
112654,John Larkin,OVER-MERGE,yes,src,2,1991,2020,29,29,2,Independent / Progressive Democrats,2,gap 29y (1991->2020)
63956,William Mitchell,OVER-MERGE,,id,3,1985,2014,29,26,1,DUP / UUP,2,gap 26y (1985->2011)
103059,Betty Sinclair,OVER-MERGE,,id,2,1945,1973,28,28,2,Communist (NI) / Communist Party of Ireland,2,gap 28y (1945->1973)
102729,Robert Kidd,OVER-MERGE,,id,2,1973,2001,28,28,1,Independent / Northern Ireland Labour Party,2,gap 28y (1973->2001)
102497,William Scott,OVER-MERGE,,id,2,1977,2005,28,28,1,UUP,2,gap 28y (1977->2005)
119398+110091,Michael Gleeson,UNDER-MERGE,,name/src,8,1991,2019,28,6,,Irish Labour / Kerry Independent Alliance / Non party/Independent / South Kerry Independent Alliance,2,"same name, careers 1991-1991 then 1997-2019, gap 6y"
103455,Lillie O'Shea Leamy,OVER-MERGE,yes,src,2,1927,1954,27,27,1,Fine Gael / Independent,2,gap 27y (1927->1954)
103501,Maurice Lawlor,OVER-MERGE,yes,src,2,1927,1954,27,27,1,Farmers / Fianna Fáil,2,gap 27y (1927->1954)
112323,John Weldon,OVER-MERGE,yes,src,2,1992,2019,27,27,2,Aontú / Non party/Independent,2,gap 27y (1992->2019)
103642,Richard Behal,OVER-MERGE,yes,src,2,1984,2011,27,27,2,Independent / Sinn Féin,2,gap 27y (1984->2011)
100402+121854,James Walsh,UNDER-MERGE,,id/src,7,1977,2004,27,7,,Independent / Progressive Democrats / SDLP,2,"same name, careers 1977-1997 then 2004-2004, gap 7y"
112211,Bernard McGlinchey,OVER-MERGE,yes,src,2,1973,1999,26,26,2,Fianna Fáil,2,gap 26y (1973->1999)
112237,Donal Lowry,OVER-MERGE,yes,src,2,1973,1999,26,26,2,Fine Gael,2,gap 26y (1973->1999)
102432,Raymond Stewart,OVER-MERGE,,id,2,1993,2019,26,26,1,DUP / UKIP,2,gap 26y (1993->2019)
103011,Hugh O'Reilly,OVER-MERGE,,id,2,1997,2023,26,26,1,Green / Sinn Féin,2,gap 26y (1997->2023)
98946+117855,Pat Treanor,UNDER-MERGE,,id/src,6,1998,2024,26,6,,Sinn Féin,2,"same name, careers 1998-1998 then 2004-2024, gap 6y"
58835+117305,David Campbell,UNDER-MERGE,,id/id,3,1973,1998,25,9,,UUP,2,"same name, careers 1973-1989 then 1998-1998, gap 9y"
102596+113305,Patrick Quinn,UNDER-MERGE,,id/src,4,1977,2002,25,10,,Green / Independent / Sinn Féin,2,"same name, careers 1977-1989 then 1999-2002, gap 10y"
106389+118005,James Daly,UNDER-MERGE,,id/src,5,1989,2014,25,10,,Fine Gael / SDLP,2,"same name, careers 1989-1989 then 1999-2014, gap 10y"
123301+122778,James McCalmont,UNDER-MERGE,,id/id,5,1886,1910,24,6,,Irish Conservative / Irish Unionist,2,"same name, careers 1886-1886 then 1892-1910, gap 6y"
104091+104577,Samuel Cunningham,UNDER-MERGE,,id/id,6,1943,1966,23,10,,UUP,2,"same name, careers 1943-1945 then 1955-1966, gap 10y"
123552+103138,William Redmond,UNDER-MERGE,,id/src,6,1910,1932,22,8,,Cumann na nGaedheal / Independent / Irish Parliamentary / National League Party,2,"same name, careers 1910-1910 then 1918-1932, gap 8y"
50863+105177,Frazer McCammond,UNDER-MERGE,,id/id,4,1993,2014,21,9,,Alliance / Independent,2,"same name, careers 1993-2005 then 2014-2014, gap 9y"
122847+103352,Jeremiah McVeagh,UNDER-MERGE,,id/src,5,1906,1927,21,8,,Independent / Irish Parliamentary / Nationalist Party,2,"same name, careers 1906-1910 then 1918-1927, gap 8y"
122938+122836,Edward James Saunderson,UNDER-MERGE,,id/id,5,1885,1906,21,6,,Conservative / Irish Unionist,2,"same name, careers 1885-1886 then 1892-1906, gap 6y"
104332+25276,Bob Kidd,UNDER-MERGE,,id/id,6,1962,1982,20,8,,Independent / NI Labour / Newtownabbey Labour / United Labour Party,2,"same name, careers 1962-1965 then 1973-1982, gap 8y"
121009+59262,Alan Robinson,UNDER-MERGE,,src/id,5,1999,2019,20,6,,DUP / Progressive Democrats,2,"same name, careers 1999-1999 then 2005-2019, gap 6y"
122802+123498,Thomas Russell,UNDER-MERGE,,id/id,5,1886,1906,20,6,,Liberal Unionist / Russellite Unionist,2,"same name, careers 1886-1900 then 1906-1906, gap 6y"
26409+112601,Patrick Doherty,UNDER-MERGE,,id/src,8,1973,1992,19,7,,Alliance / NI Labour / Non party/Independent / SDLP,2,"same name, careers 1973-1985 then 1992-1992, gap 7y"
112085+100446,Eoin O'Broin,UNDER-MERGE,,id/src,7,2001,2020,19,6,,Sinn Féin,2,"same name, careers 2001-2001 then 2007-2020, gap 6y"
119198+104602,Tom Cunningham,UNDER-MERGE,,src/id,3,2004,2023,19,9,,DUP / Sinn Féin,2,"same name, careers 2004-2014 then 2023-2023, gap 9y"
108824+105896,Cathal King,UNDER-MERGE,,src/id,5,2004,2023,19,9,,Sinn Féin,2,"same name, careers 2004-2014 then 2023-2023, gap 9y"
107320+118167,David Kennedy,UNDER-MERGE,,id/src,4,2005,2024,19,9,,Sinn Féin,2,"same name, careers 2005-2005 then 2014-2024, gap 9y"
122757+103409,John O'Dowd,UNDER-MERGE,,id/src,5,1900,1918,18,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1900-1910 then 1918-1918, gap 8y"
100841+121916,Jim Murphy,UNDER-MERGE,,id/src,5,1973,1991,18,6,,Green / Independent / Irish Independence Party / SDLP,2,"same name, careers 1973-1985 then 1991-1991, gap 6y"
101464+120154,Neil Armstrong,UNDER-MERGE,,id/src,4,2001,2019,18,8,,Independent / UUP,2,"same name, careers 2001-2011 then 2019-2019, gap 8y"
122806+113117,William Duffy,UNDER-MERGE,,id/src,5,1900,1918,18,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1900-1910 then 1918-1918, gap 8y"
122810+113390,Charles O'Neill,UNDER-MERGE,,id/src,4,1900,1918,18,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1900-1910 then 1918-1918, gap 8y"
122780+109643,John Cullinan,UNDER-MERGE,,id/src,5,1900,1918,18,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1900-1910 then 1918-1918, gap 8y"
122795+110442,Peter Ffrench,UNDER-MERGE,,id/src,5,1900,1918,18,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1900-1910 then 1918-1918, gap 8y"
122807+110954,William Field,UNDER-MERGE,,id/src,5,1900,1918,18,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1900-1910 then 1918-1918, gap 8y"
122762+110981,William O'Malley,UNDER-MERGE,,id/src,5,1900,1918,18,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1900-1910 then 1918-1918, gap 8y"
116629+112805,James O'Reilly,UNDER-MERGE,,id/id,4,1948,1965,17,10,,Nationalist Party,2,"same name, careers 1948-1948 then 1958-1965, gap 10y"
34299+122492,Sean Hayes,UNDER-MERGE,,id/src,7,1992,2009,17,8,,Sinn Féin,2,"same name, careers 1992-2001 then 2009-2009, gap 8y"
