GeographyCode,KS701NI0001,KS701NI0002,KS701NI0003,KS701NI0004,KS701NI0005,KS701NI0006,KS701NI0007,KS701NI0008,KS701NI0009,KS701NI0010,KS701NI0011,KS701NI0012,KS701NI0013,KS701NI0014,KS701NI0015,KS701NI0016,KS701NI0017,KS701NI0018,KS701NI0019,KS701NI0020,KS701NI0021,KS701NI0022,KS701NI0023,KS701NI0024,KS701NI0025,KS701NI0026,KS701NI0027,KS701NI0028,KS701NI0029
N00003961,111,8,1,14,0,72,7,7,0,0,2,0,107,11,4,4,7.21,0.90,12.61,0,64.86,6.31,6.31,0,0,1.80,0,10.28,100.00
N00003962,285,19,3,22,0,177,17,36,1,2,8,0,282,25,3,0,6.67,1.05,7.72,0,62.11,5.96,12.63,0.35,0.70,2.81,0,8.87,0
N00003963,113,3,0,16,1,66,5,18,0,0,3,1,112,15,1,1,2.65,0,14.16,0.88,58.41,4.42,15.93,0,0,2.65,0.88,13.39,100.00
N00003964,124,10,5,10,1,66,10,10,1,1,10,0,111,12,13,3,8.06,4.03,8.06,0.81,53.23,8.06,8.06,0.81,0.81,8.06,0,10.81,23.08
N00003965,210,21,2,15,2,133,6,19,3,1,7,1,205,15,5,2,10.00,0.95,7.14,0.95,63.33,2.86,9.05,1.43,0.48,3.33,0.48,7.32,40.00
N00003966,107,8,1,15,1,59,8,5,1,3,5,1,99,13,8,3,7.48,0.93,14.02,0.93,55.14,7.48,4.67,0.93,2.80,4.67,0.93,13.13,37.50
N00003967,212,10,3,13,0,149,17,14,0,1,2,3,212,16,0,0,4.72,1.42,6.13,0,70.28,8.02,6.60,0,0.47,0.94,1.42,7.55,0
N00003968,115,5,3,15,2,59,11,11,2,0,7,0,105,13,10,5,4.35,2.61,13.04,1.74,51.30,9.57,9.57,1.74,0,6.09,0,12.38,50.00
N00003969,93,8,4,3,0,60,2,8,3,0,5,0,88,5,5,2,8.60,4.30,3.23,0,64.52,2.15,8.60,3.23,0,5.38,0,5.68,40.00
N00003970,123,6,2,18,0,62,8,16,4,1,6,0,110,14,13,6,4.88,1.63,14.63,0,50.41,6.50,13.01,3.25,0.81,4.88,0,12.73,46.15
N00003971,118,6,1,13,2,68,5,8,4,3,8,0,112,10,6,4,5.08,0.85,11.02,1.69,57.63,4.24,6.78,3.39,2.54,6.78,0,8.93,66.67
N00003972,111,6,3,8,1,64,11,9,1,0,8,0,94,5,17,6,5.41,2.70,7.21,0.90,57.66,9.91,8.11,0.90,0,7.21,0,5.32,35.29
N00003973,147,6,0,15,0,97,7,19,0,0,3,0,145,14,2,1,4.08,0,10.20,0,65.99,4.76,12.93,0,0,2.04,0,9.66,50.00
N00003974,332,22,1,24,1,224,17,34,3,0,5,1,326,22,6,3,6.63,0.30,7.23,0.30,67.47,5.12,10.24,0.90,0,1.51,0.30,6.75,50.00
N00003975,177,13,0,22,0,99,11,24,0,1,7,0,174,20,3,2,7.34,0,12.43,0,55.93,6.21,13.56,0,0.56,3.95,0,11.49,66.67
N00003976,160,10,1,12,0,107,9,11,2,1,7,0,158,13,2,0,6.25,0.63,7.50,0,66.88,5.63,6.88,1.25,0.63,4.38,0,8.23,0
N00003977,129,8,2,9,0,84,4,14,2,1,4,1,122,9,7,2,6.20,1.55,6.98,0,65.12,3.10,10.85,1.55,0.78,3.10,0.78,7.38,28.57
N00003978,164,10,0,19,1,106,5,13,1,1,7,1,157,15,7,4,6.10,0,11.59,0.61,64.63,3.05,7.93,0.61,0.61,4.27,0.61,9.55,57.14
N00003979,145,13,0,26,0,69,8,17,1,1,9,1,132,17,13,9,8.97,0,17.93,0,47.59,5.52,11.72,0.69,0.69,6.21,0.69,12.88,69.23
N00003980,149,10,0,13,1,95,5,17,0,0,6,2,146,13,3,0,6.71,0,8.72,0.67,63.76,3.36,11.41,0,0,4.03,1.34,8.90,0
N00003981,95,7,0,14,4,51,5,7,2,0,4,1,87,9,8,5,7.37,0,14.74,4.21,53.68,5.26,7.37,2.11,0,4.21,1.05,10.34,62.50
N00003982,116,9,0,17,1,52,10,8,6,3,8,2,81,6,35,11,7.76,0,14.66,0.86,44.83,8.62,6.90,5.17,2.59,6.90,1.72,7.41,31.43
N00003983,100,8,2,11,0,49,9,9,4,0,8,0,86,8,14,5,8.00,2.00,11.00,0,49.00,9.00,9.00,4.00,0,8.00,0,9.30,35.71
N00003984,133,5,2,12,1,58,15,10,6,3,20,1,109,10,24,4,3.76,1.50,9.02,0.75,43.61,11.28,7.52,4.51,2.26,15.04,0.75,9.17,16.67
N00003985,100,4,1,18,2,40,13,5,3,1,10,3,67,8,33,11,4.00,1.00,18.00,2.00,40.00,13.00,5.00,3.00,1.00,10.00,3.00,11.94,33.33
N00003986,76,5,0,18,0,29,3,6,2,1,10,2,51,7,25,11,6.58,0,23.68,0,38.16,3.95,7.89,2.63,1.32,13.16,2.63,13.73,44.00
N00003987,94,6,1,15,0,34,11,8,0,2,17,0,57,5,37,11,6.38,1.06,15.96,0,36.17,11.70,8.51,0,2.13,18.09,0,8.77,29.73
N00003988,94,10,1,16,0,41,11,3,2,2,8,0,65,6,29,11,10.64,1.06,17.02,0,43.62,11.70,3.19,2.13,2.13,8.51,0,9.23,37.93
N00003989,61,8,0,13,0,25,4,3,2,0,6,0,35,2,26,11,13.11,0,21.31,0,40.98,6.56,4.92,3.28,0,9.84,0,5.71,42.31
N00003990,221,16,2,9,0,149,7,30,1,1,3,3,216,10,5,1,7.24,0.90,4.07,0,67.42,3.17,13.57,0.45,0.45,1.36,1.36,4.63,20.00
N00003991,134,13,0,12,0,73,13,12,4,0,6,1,106,4,28,8,9.70,0,8.96,0,54.48,9.70,8.96,2.99,0,4.48,0.75,3.77,28.57
N00003992,171,21,0,5,2,111,8,18,2,1,2,1,168,5,3,0,12.28,0,2.92,1.17,64.91,4.68,10.53,1.17,0.58,1.17,0.58,2.98,0
N00003993,194,22,1,5,1,128,4,16,0,5,10,2,194,6,0,0,11.34,0.52,2.58,0.52,65.98,2.06,8.25,0,2.58,5.15,1.03,3.09,0
N00003994,195,15,0,2,0,151,4,17,0,0,4,2,195,2,0,0,7.69,0,1.03,0,77.44,2.05,8.72,0,0,2.05,1.03,1.03,0
N00003995,199,37,0,4,1,130,4,15,2,0,4,2,189,2,8,2,18.59,0,2.01,0.50,65.33,2.01,7.54,1.01,0,2.01,1.01,1.06,25.00
N00003996,158,12,1,7,1,108,7,15,1,2,1,3,149,7,9,1,7.59,0.63,4.43,0.63,68.35,4.43,9.49,0.63,1.27,0.63,1.90,4.70,11.11
N00003997,176,20,3,4,0,130,8,9,0,0,0,2,175,6,1,1,11.36,1.70,2.27,0,73.86,4.55,5.11,0,0,0,1.14,3.43,100.00
N00003998,197,11,1,7,0,137,10,25,3,0,1,2,195,8,2,0,5.58,0.51,3.55,0,69.54,5.08,12.69,1.52,0,0.51,1.02,4.10,0
N00003999,211,9,0,7,2,149,8,29,1,1,4,1,209,6,2,1,4.27,0,3.32,0.95,70.62,3.79,13.74,0.47,0.47,1.90,0.47,2.87,50.00
N00004000,107,6,1,15,0,55,9,7,3,1,9,1,85,8,22,8,5.61,0.93,14.02,0,51.40,8.41,6.54,2.80,0.93,8.41,0.93,9.41,36.36
N00004001,115,10,2,12,2,54,16,5,1,1,12,0,94,10,21,4,8.70,1.74,10.43,1.74,46.96,13.91,4.35,0.87,0.87,10.43,0,10.64,19.05
N00004002,98,6,0,18,0,42,6,8,3,4,11,0,75,10,23,8,6.12,0,18.37,0,42.86,6.12,8.16,3.06,4.08,11.22,0,13.33,34.78
N00004003,158,8,3,19,2,76,13,15,3,1,18,0,124,11,34,11,5.06,1.90,12.03,1.27,48.10,8.23,9.49,1.90,0.63,11.39,0,8.87,32.35
N00004004,82,0,0,10,0,38,10,11,1,1,11,0,65,7,17,3,0,0,12.20,0,46.34,12.20,13.41,1.22,1.22,13.41,0,10.77,17.65
N00004005,56,5,0,10,0,29,1,5,1,1,3,1,43,2,13,8,8.93,0,17.86,0,51.79,1.79,8.93,1.79,1.79,5.36,1.79,4.65,61.54
N00004006,81,5,0,5,1,38,12,6,0,0,14,0,66,2,15,3,6.17,0,6.17,1.23,46.91,14.81,7.41,0,0,17.28,0,3.03,20.00
N00004007,87,5,0,9,1,40,12,1,3,1,14,1,66,5,21,4,5.75,0,10.34,1.15,45.98,13.79,1.15,3.45,1.15,16.09,1.15,7.58,19.05
N00004008,186,13,0,24,1,115,10,12,2,2,6,1,180,21,6,3,6.99,0,12.90,0.54,61.83,5.38,6.45,1.08,1.08,3.23,0.54,11.67,50.00
N00004009,152,5,0,21,0,101,6,13,0,3,3,0,146,20,6,1,3.29,0,13.82,0,66.45,3.95,8.55,0,1.97,1.97,0,13.70,16.67
N00004010,191,16,0,35,1,90,15,19,2,1,11,1,172,22,19,13,8.38,0,18.32,0.52,47.12,7.85,9.95,1.05,0.52,5.76,0.52,12.79,68.42
N00004011,207,11,0,37,2,121,15,11,1,0,8,1,190,27,17,10,5.31,0,17.87,0.97,58.45,7.25,5.31,0.48,0,3.86,0.48,14.21,58.82
N00004012,126,8,1,17,0,68,11,16,1,0,4,0,118,15,8,3,6.35,0.79,13.49,0,53.97,8.73,12.70,0.79,0,3.17,0,12.71,37.50
N00004013,152,12,1,17,1,87,10,10,2,1,11,0,145,14,7,4,7.89,0.66,11.18,0.66,57.24,6.58,6.58,1.32,0.66,7.24,0,9.66,57.14
N00004014,180,11,1,12,2,112,13,21,2,1,3,2,175,13,5,0,6.11,0.56,6.67,1.11,62.22,7.22,11.67,1.11,0.56,1.67,1.11,7.43,0
N00004015,145,7,0,23,0,84,6,11,1,0,13,0,140,22,5,1,4.83,0,15.86,0,57.93,4.14,7.59,0.69,0,8.97,0,15.71,20.00
N00004016,181,12,1,20,0,107,8,14,1,4,14,0,175,19,6,2,6.63,0.55,11.05,0,59.12,4.42,7.73,0.55,2.21,7.73,0,10.86,33.33
N00004017,121,9,1,14,2,62,12,7,2,2,10,0,107,9,14,6,7.44,0.83,11.57,1.65,51.24,9.92,5.79,1.65,1.65,8.26,0,8.41,42.86
N00004018,128,8,1,14,1,77,6,12,1,0,7,1,122,11,6,4,6.25,0.78,10.94,0.78,60.16,4.69,9.38,0.78,0,5.47,0.78,9.02,66.67
N00004019,152,14,0,22,0,80,8,15,2,1,10,0,141,16,11,6,9.21,0,14.47,0,52.63,5.26,9.87,1.32,0.66,6.58,0,11.35,54.55
N00004020,189,12,1,21,2,117,11,6,4,1,13,1,164,14,25,8,6.35,0.53,11.11,1.06,61.90,5.82,3.17,2.12,0.53,6.88,0.53,8.54,32.00
N00004021,138,5,1,14,3,83,7,9,4,0,11,1,130,13,8,2,3.62,0.72,10.14,2.17,60.14,5.07,6.52,2.90,0,7.97,0.72,10.00,25.00
N00004022,110,8,0,16,1,59,3,7,2,1,12,1,82,6,28,10,7.27,0,14.55,0.91,53.64,2.73,6.36,1.82,0.91,10.91,0.91,7.32,35.71
N00004023,118,10,2,18,1,65,9,7,0,2,4,0,111,20,7,0,8.47,1.69,15.25,0.85,55.08,7.63,5.93,0,1.69,3.39,0,18.02,0
N00004024,138,8,1,22,1,73,10,7,1,0,14,1,121,18,17,5,5.80,0.72,15.94,0.72,52.90,7.25,5.07,0.72,0,10.14,0.72,14.88,29.41
N00004025,170,10,1,29,3,81,6,14,6,0,18,2,147,22,23,8,5.88,0.59,17.06,1.76,47.65,3.53,8.24,3.53,0,10.59,1.18,14.97,34.78
N00004026,151,10,2,12,1,99,7,13,2,0,4,1,144,13,7,1,6.62,1.32,7.95,0.66,65.56,4.64,8.61,1.32,0,2.65,0.66,9.03,14.29
N00004027,125,9,4,17,0,78,4,9,0,1,2,1,120,20,5,1,7.20,3.20,13.60,0,62.40,3.20,7.20,0,0.80,1.60,0.80,16.67,20.00
N00004028,128,3,2,10,2,76,11,14,0,3,6,1,125,12,3,0,2.34,1.56,7.81,1.56,59.38,8.59,10.94,0,2.34,4.69,0.78,9.60,0
N00004029,125,17,3,9,2,83,6,1,1,1,2,0,124,12,1,0,13.60,2.40,7.20,1.60,66.40,4.80,0.80,0.80,0.80,1.60,0,9.68,0
N00004030,134,10,3,13,0,82,8,8,2,1,7,0,122,13,12,3,7.46,2.24,9.70,0,61.19,5.97,5.97,1.49,0.75,5.22,0,10.66,25.00
N00004031,103,5,0,23,1,38,7,13,6,1,9,0,71,9,32,14,4.85,0,22.33,0.97,36.89,6.80,12.62,5.83,0.97,8.74,0,12.68,43.75
N00004032,89,7,2,10,1,48,7,7,1,1,4,1,77,8,12,4,7.87,2.25,11.24,1.12,53.93,7.87,7.87,1.12,1.12,4.49,1.12,10.39,33.33
N00004033,116,6,2,22,1,48,6,18,0,0,12,1,96,17,20,7,5.17,1.72,18.97,0.86,41.38,5.17,15.52,0,0,10.34,0.86,17.71,35.00
N00004034,108,7,1,18,1,50,5,7,3,1,15,0,92,12,16,7,6.48,0.93,16.67,0.93,46.30,4.63,6.48,2.78,0.93,13.89,0,13.04,43.75
N00004035,117,11,0,8,2,68,7,10,1,0,10,0,108,6,9,2,9.40,0,6.84,1.71,58.12,5.98,8.55,0.85,0,8.55,0,5.56,22.22
N00004036,115,1,1,10,4,70,6,12,2,1,7,1,106,10,9,1,0.87,0.87,8.70,3.48,60.87,5.22,10.43,1.74,0.87,6.09,0.87,9.43,11.11
N00004037,135,3,2,23,2,75,4,9,1,0,15,1,120,18,15,7,2.22,1.48,17.04,1.48,55.56,2.96,6.67,0.74,0,11.11,0.74,15.00,46.67
N00004038,93,8,1,13,0,46,6,11,3,0,5,0,82,8,11,6,8.60,1.08,13.98,0,49.46,6.45,11.83,3.23,0,5.38,0,9.76,54.55
N00004039,117,5,0,11,1,69,7,12,1,1,9,1,112,10,5,1,4.27,0,9.40,0.85,58.97,5.98,10.26,0.85,0.85,7.69,0.85,8.93,20.00
N00004040,126,12,0,10,0,76,7,12,2,1,6,0,122,9,4,1,9.52,0,7.94,0,60.32,5.56,9.52,1.59,0.79,4.76,0,7.38,25.00
N00004041,109,9,0,9,0,65,5,15,0,0,6,0,105,9,4,0,8.26,0,8.26,0,59.63,4.59,13.76,0,0,5.50,0,8.57,0
N00004042,262,14,2,15,1,181,13,26,1,2,5,2,261,17,1,0,5.34,0.76,5.73,0.38,69.08,4.96,9.92,0.38,0.76,1.91,0.76,6.51,0
N00004043,167,12,2,12,0,109,7,16,1,2,6,0,164,12,3,2,7.19,1.20,7.19,0,65.27,4.19,9.58,0.60,1.20,3.59,0,7.32,66.67
N00004044,112,8,2,4,0,75,8,8,0,1,5,1,110,6,2,0,7.14,1.79,3.57,0,66.96,7.14,7.14,0,0.89,4.46,0.89,5.45,0
N00004045,149,11,3,10,4,78,9,25,3,1,5,0,139,10,10,3,7.38,2.01,6.71,2.68,52.35,6.04,16.78,2.01,0.67,3.36,0,7.19,30.00
N00004046,117,13,2,15,1,53,4,13,2,2,10,2,102,12,15,5,11.11,1.71,12.82,0.85,45.30,3.42,11.11,1.71,1.71,8.55,1.71,11.76,33.33
N00004047,539,43,4,13,0,386,15,65,0,5,2,6,535,15,4,2,7.98,0.74,2.41,0,71.61,2.78,12.06,0,0.93,0.37,1.11,2.80,50.00
N00004048,241,24,9,7,1,164,7,26,1,2,0,0,239,15,2,1,9.96,3.73,2.90,0.41,68.05,2.90,10.79,0.41,0.83,0,0,6.28,50.00
N00004049,233,14,0,7,1,173,9,25,0,1,2,1,230,6,3,1,6.01,0,3.00,0.43,74.25,3.86,10.73,0,0.43,0.86,0.43,2.61,33.33
N00004050,465,26,19,6,3,334,11,44,1,5,13,3,453,22,12,3,5.59,4.09,1.29,0.65,71.83,2.37,9.46,0.22,1.08,2.80,0.65,4.86,25.00
N00004051,469,38,15,11,3,331,10,44,1,4,8,4,467,25,2,1,8.10,3.20,2.35,0.64,70.58,2.13,9.38,0.21,0.85,1.71,0.85,5.35,50.00
N00004052,162,25,11,6,0,90,7,16,0,3,3,1,162,17,0,0,15.43,6.79,3.70,0,55.56,4.32,9.88,0,1.85,1.85,0.62,10.49,0
N00004053,148,14,0,12,0,105,1,15,0,0,1,0,146,12,2,0,9.46,0,8.11,0,70.95,0.68,10.14,0,0,0.68,0,8.22,0
N00004054,242,18,0,13,1,167,15,22,1,0,3,2,237,12,5,1,7.44,0,5.37,0.41,69.01,6.20,9.09,0.41,0,1.24,0.83,5.06,20.00
N00004055,100,13,0,12,1,54,6,10,0,1,3,0,94,8,6,4,13.00,0,12.00,1.00,54.00,6.00,10.00,0,1.00,3.00,0,8.51,66.67
N00004056,218,26,1,13,5,140,8,17,0,1,7,0,209,13,9,1,11.93,0.46,5.96,2.29,64.22,3.67,7.80,0,0.46,3.21,0,6.22,11.11
N00004057,174,23,1,5,0,123,2,17,0,0,3,0,173,6,1,0,13.22,0.57,2.87,0,70.69,1.15,9.77,0,0,1.72,0,3.47,0
N00004058,661,61,3,33,0,456,21,70,3,5,7,2,652,34,9,2,9.23,0.45,4.99,0,68.99,3.18,10.59,0.45,0.76,1.06,0.30,5.21,22.22
N00004059,850,60,3,50,4,574,30,92,4,6,21,6,837,51,13,2,7.06,0.35,5.88,0.47,67.53,3.53,10.82,0.47,0.71,2.47,0.71,6.09,15.38
N00004060,676,49,1,57,3,425,36,74,3,1,25,2,649,50,27,8,7.25,0.15,8.43,0.44,62.87,5.33,10.95,0.44,0.15,3.70,0.30,7.70,29.63
N00004061,318,13,2,21,2,207,15,45,2,3,7,1,313,21,5,2,4.09,0.63,6.60,0.63,65.09,4.72,14.15,0.63,0.94,2.20,0.31,6.71,40.00
N00004062,249,24,3,12,1,168,11,24,0,1,4,1,249,15,0,0,9.64,1.20,4.82,0.40,67.47,4.42,9.64,0,0.40,1.61,0.40,6.02,0
N00004063,426,25,3,30,1,288,29,32,6,1,10,1,416,33,10,0,5.87,0.70,7.04,0.23,67.61,6.81,7.51,1.41,0.23,2.35,0.23,7.93,0
N00004064,323,16,2,26,0,228,13,31,0,2,4,1,323,28,0,0,4.95,0.62,8.05,0,70.59,4.02,9.60,0,0.62,1.24,0.31,8.67,0
N00004065,57,5,1,10,0,23,2,6,2,0,8,0,46,6,11,5,8.77,1.75,17.54,0,40.35,3.51,10.53,3.51,0,14.04,0,13.04,45.45
N00004066,99,5,0,17,1,48,6,11,0,1,9,1,86,8,13,9,5.05,0,17.17,1.01,48.48,6.06,11.11,0,1.01,9.09,1.01,9.30,69.23
N00004067,80,12,1,11,1,37,6,3,1,1,7,0,58,3,22,9,15.00,1.25,13.75,1.25,46.25,7.50,3.75,1.25,1.25,8.75,0,5.17,40.91
N00004068,110,8,2,12,0,61,12,8,0,0,6,1,92,9,18,5,7.27,1.82,10.91,0,55.45,10.91,7.27,0,0,5.45,0.91,9.78,27.78
N00004069,86,7,2,20,0,31,10,6,1,1,8,0,59,7,27,15,8.14,2.33,23.26,0,36.05,11.63,6.98,1.16,1.16,9.30,0,11.86,55.56
N00004070,83,7,1,15,0,31,3,7,4,4,11,0,63,7,20,9,8.43,1.20,18.07,0,37.35,3.61,8.43,4.82,4.82,13.25,0,11.11,45.00
N00004071,92,1,2,12,0,44,8,9,3,0,13,0,73,8,19,6,1.09,2.17,13.04,0,47.83,8.70,9.78,3.26,0,14.13,0,10.96,31.58
N00004072,130,10,0,24,3,56,8,9,0,5,15,0,110,18,20,6,7.69,0,18.46,2.31,43.08,6.15,6.92,0,3.85,11.54,0,16.36,30.00
N00004073,565,29,18,39,4,346,25,57,12,5,29,1,537,48,28,9,5.13,3.19,6.90,0.71,61.24,4.42,10.09,2.12,0.88,5.13,0.18,8.94,32.14
N00004074,155,10,9,12,0,89,10,12,0,2,11,0,142,15,13,6,6.45,5.81,7.74,0,57.42,6.45,7.74,0,1.29,7.10,0,10.56,46.15
N00004075,225,17,9,19,0,141,8,25,1,0,4,1,224,28,1,0,7.56,4.00,8.44,0,62.67,3.56,11.11,0.44,0,1.78,0.44,12.50,0
N00004076,160,9,9,16,1,88,8,17,4,2,4,2,145,20,15,5,5.63,5.63,10.00,0.63,55.00,5.00,10.63,2.50,1.25,2.50,1.25,13.79,33.33
N00004077,186,12,2,23,2,98,16,21,1,4,7,0,174,20,12,5,6.45,1.08,12.37,1.08,52.69,8.60,11.29,0.54,2.15,3.76,0,11.49,41.67
N00004078,127,9,3,17,0,65,10,11,2,0,8,2,116,16,11,4,7.09,2.36,13.39,0,51.18,7.87,8.66,1.57,0,6.30,1.57,13.79,36.36
N00004079,106,4,0,8,0,72,4,13,0,2,2,1,98,6,8,2,3.77,0,7.55,0,67.92,3.77,12.26,0,1.89,1.89,0.94,6.12,25.00
N00004080,87,6,0,15,0,40,5,9,2,1,7,2,70,8,17,7,6.90,0,17.24,0,45.98,5.75,10.34,2.30,1.15,8.05,2.30,11.43,41.18
N00004081,124,7,8,7,0,70,9,10,2,0,10,1,111,12,13,3,5.65,6.45,5.65,0,56.45,7.26,8.06,1.61,0,8.06,0.81,10.81,23.08
N00004082,151,10,2,17,1,84,7,16,3,0,11,0,138,14,13,5,6.62,1.32,11.26,0.66,55.63,4.64,10.60,1.99,0,7.28,0,10.14,38.46
N00004083,93,3,4,13,1,43,12,10,3,0,4,0,76,12,17,5,3.23,4.30,13.98,1.08,46.24,12.90,10.75,3.23,0,4.30,0,15.79,29.41
N00004084,126,7,5,9,0,82,1,12,1,2,6,1,119,11,7,3,5.56,3.97,7.14,0,65.08,0.79,9.52,0.79,1.59,4.76,0.79,9.24,42.86
N00004085,358,36,6,21,1,201,27,34,3,5,21,3,317,19,41,8,10.06,1.68,5.87,0.28,56.15,7.54,9.50,0.84,1.40,5.87,0.84,5.99,19.51
N00004086,87,5,5,13,2,39,6,3,3,1,10,0,60,11,27,7,5.75,5.75,14.94,2.30,44.83,6.90,3.45,3.45,1.15,11.49,0,18.33,25.93
N00004087,303,23,9,16,1,185,13,32,4,4,14,2,279,20,19,5,7.59,2.97,5.28,0.33,61.06,4.29,10.56,1.32,1.32,4.62,0.66,7.17,26.32
N00004088,175,20,6,19,0,97,6,15,0,4,6,2,168,20,7,5,11.43,3.43,10.86,0,55.43,3.43,8.57,0,2.29,3.43,1.14,11.90,71.43
N00004089,125,10,3,3,0,85,2,16,1,1,3,1,122,5,3,1,8.00,2.40,2.40,0,68.00,1.60,12.80,0.80,0.80,2.40,0.80,4.10,33.33
N00004090,216,19,5,8,0,119,10,26,0,0,27,2,192,12,6,1,8.80,2.31,3.70,0,55.09,4.63,12.04,0,0,12.50,0.93,6.25,16.67
N00004091,154,17,7,1,1,90,3,16,0,3,15,1,138,6,2,0,11.04,4.55,0.65,0.65,58.44,1.95,10.39,0,1.95,9.74,0.65,4.35,0
N00004092,121,5,0,14,0,73,8,9,2,2,8,0,111,9,10,5,4.13,0,11.57,0,60.33,6.61,7.44,1.65,1.65,6.61,0,8.11,50.00
N00004093,152,9,1,24,2,84,9,10,1,3,9,0,127,13,25,12,5.92,0.66,15.79,1.32,55.26,5.92,6.58,0.66,1.97,5.92,0,10.24,48.00
N00004094,226,15,4,42,1,103,13,29,6,1,11,1,201,34,25,12,6.64,1.77,18.58,0.44,45.58,5.75,12.83,2.65,0.44,4.87,0.44,16.92,48.00
N00004095,79,9,0,17,0,26,5,5,2,0,15,0,59,10,20,7,11.39,0,21.52,0,32.91,6.33,6.33,2.53,0,18.99,0,16.95,35.00
N00004096,76,5,0,9,0,33,5,8,3,0,11,2,61,6,15,3,6.58,0,11.84,0,43.42,6.58,10.53,3.95,0,14.47,2.63,9.84,20.00
N00004097,164,8,0,28,1,79,14,13,5,0,15,1,130,14,34,14,4.88,0,17.07,0.61,48.17,8.54,7.93,3.05,0,9.15,0.61,10.77,41.18
N00004098,89,4,0,12,2,36,8,8,3,2,14,0,59,5,30,7,4.49,0,13.48,2.25,40.45,8.99,8.99,3.37,2.25,15.73,0,8.47,23.33
N00004099,277,24,1,32,0,158,12,16,5,4,23,2,236,17,41,16,8.66,0.36,11.55,0,57.04,4.33,5.78,1.81,1.44,8.30,0.72,7.20,39.02
N00004100,100,9,2,15,0,38,9,7,6,0,14,0,71,10,29,7,9.00,2.00,15.00,0,38.00,9.00,7.00,6.00,0,14.00,0,14.08,24.14
N00004101,65,4,1,9,1,35,4,3,3,0,5,0,50,4,15,6,6.15,1.54,13.85,1.54,53.85,6.15,4.62,4.62,0,7.69,0,8.00,40.00
N00004102,121,6,0,6,0,63,14,13,4,1,13,1,98,4,23,2,4.96,0,4.96,0,52.07,11.57,10.74,3.31,0.83,10.74,0.83,4.08,8.70
N00004103,59,4,1,11,0,19,4,6,2,1,11,0,37,2,22,10,6.78,1.69,18.64,0,32.20,6.78,10.17,3.39,1.69,18.64,0,5.41,45.45
N00004104,80,6,2,8,0,40,5,7,1,1,10,0,73,7,7,3,7.50,2.50,10.00,0,50.00,6.25,8.75,1.25,1.25,12.50,0,9.59,42.86
N00004105,69,1,2,13,2,27,7,5,2,0,10,0,48,6,21,9,1.45,2.90,18.84,2.90,39.13,10.14,7.25,2.90,0,14.49,0,12.50,42.86
N00004106,82,7,0,9,0,38,7,7,2,1,11,0,48,1,34,8,8.54,0,10.98,0,46.34,8.54,8.54,2.44,1.22,13.41,0,2.08,23.53
N00004107,74,2,1,5,0,42,4,8,4,1,6,1,64,3,10,3,2.70,1.35,6.76,0,56.76,5.41,10.81,5.41,1.35,8.11,1.35,4.69,30.00
N00004108,98,7,2,6,2,45,8,12,3,0,13,0,82,4,16,4,7.14,2.04,6.12,2.04,45.92,8.16,12.24,3.06,0,13.27,0,4.88,25.00
N00004109,99,6,0,6,0,54,11,10,0,2,9,1,90,4,9,2,6.06,0,6.06,0,54.55,11.11,10.10,0,2.02,9.09,1.01,4.44,22.22
N00004110,155,11,3,8,1,98,8,22,1,0,2,1,151,10,4,1,7.10,1.94,5.16,0.65,63.23,5.16,14.19,0.65,0,1.29,0.65,6.62,25.00
N00004111,159,12,3,2,0,121,6,13,0,1,1,0,158,5,1,0,7.55,1.89,1.26,0,76.10,3.77,8.18,0,0.63,0.63,0,3.16,0
N00004112,224,16,9,4,2,154,12,22,2,0,1,2,223,12,1,1,7.14,4.02,1.79,0.89,68.75,5.36,9.82,0.89,0,0.45,0.89,5.38,100.00
N00004113,316,27,11,2,0,224,11,32,1,1,4,3,315,13,1,0,8.54,3.48,0.63,0,70.89,3.48,10.13,0.32,0.32,1.27,0.95,4.13,0
N00004114,162,5,7,4,3,119,7,11,3,0,3,0,158,9,4,2,3.09,4.32,2.47,1.85,73.46,4.32,6.79,1.85,0,1.85,0,5.70,50.00
N00004115,200,10,5,2,0,145,10,17,1,0,8,2,197,6,3,1,5.00,2.50,1.00,0,72.50,5.00,8.50,0.50,0,4.00,1.00,3.05,33.33
N00004116,363,27,11,1,1,264,11,40,1,1,6,0,363,12,0,0,7.44,3.03,0.28,0.28,72.73,3.03,11.02,0.28,0.28,1.65,0,3.31,0
N00004117,256,28,3,1,1,176,8,28,1,1,6,3,256,4,0,0,10.94,1.17,0.39,0.39,68.75,3.13,10.94,0.39,0.39,2.34,1.17,1.56,0
N00004118,150,10,6,2,0,108,11,10,1,0,1,1,150,8,0,0,6.67,4.00,1.33,0,72.00,7.33,6.67,0.67,0,0.67,0.67,5.33,0
N00004119,152,12,4,2,1,100,8,17,1,1,5,1,148,6,4,0,7.89,2.63,1.32,0.66,65.79,5.26,11.18,0.66,0.66,3.29,0.66,4.05,0
N00004120,117,6,4,2,3,82,6,10,0,0,3,1,106,4,11,2,5.13,3.42,1.71,2.56,70.09,5.13,8.55,0,0,2.56,0.85,3.77,18.18
N00004121,199,12,6,1,1,126,17,24,4,2,6,0,196,7,3,0,6.03,3.02,0.50,0.50,63.32,8.54,12.06,2.01,1.01,3.02,0,3.57,0
