GeographyCode,KS103NI0001,KS103NI0002,KS103NI0003,KS103NI0004,KS103NI0005,KS103NI0006,KS103NI0007,KS103NI0008,KS103NI0009,KS103NI0010,KS103NI0011,KS103NI0012,KS103NI0013
N00000335,268,66,168,0,4,18,12,24.63,62.69,0,1.49,6.72,4.48
N00000336,279,56,193,0,5,8,17,20.07,69.18,0,1.79,2.87,6.09
N00000337,249,64,157,0,5,6,17,25.70,63.05,0,2.01,2.41,6.83
N00000338,257,56,160,2,5,10,24,21.79,62.26,0.78,1.95,3.89,9.34
N00000339,250,67,145,4,9,8,17,26.80,58.00,1.60,3.60,3.20,6.80
N00000340,369,92,213,0,3,13,48,24.93,57.72,0,0.81,3.52,13.01
N00000341,295,77,197,0,3,5,13,26.10,66.78,0,1.02,1.69,4.41
N00000342,295,95,163,0,11,20,6,32.20,55.25,0,3.73,6.78,2.03
N00000343,269,74,159,0,7,16,13,27.51,59.11,0,2.60,5.95,4.83
N00000344,344,193,97,0,18,24,12,56.10,28.20,0,5.23,6.98,3.49
N00000345,335,154,110,0,21,18,32,45.97,32.84,0,6.27,5.37,9.55
N00000346,479,155,257,0,22,15,30,32.36,53.65,0,4.59,3.13,6.26
N00000347,227,75,82,1,10,31,28,33.04,36.12,0.44,4.41,13.66,12.33
N00000348,366,145,135,0,18,12,56,39.62,36.89,0,4.92,3.28,15.30
N00000349,295,104,136,0,13,21,21,35.25,46.10,0,4.41,7.12,7.12
N00000350,437,163,222,2,13,13,24,37.30,50.80,0.46,2.97,2.97,5.49
N00000351,326,121,168,0,8,8,21,37.12,51.53,0,2.45,2.45,6.44
N00000352,363,138,187,0,12,13,13,38.02,51.52,0,3.31,3.58,3.58
N00000353,341,134,173,0,6,8,20,39.30,50.73,0,1.76,2.35,5.87
N00000354,321,104,191,0,10,2,14,32.40,59.50,0,3.12,0.62,4.36
N00000355,352,129,192,0,2,8,21,36.65,54.55,0,0.57,2.27,5.97
N00000356,294,136,100,0,28,13,17,46.26,34.01,0,9.52,4.42,5.78
N00000357,867,371,327,0,65,46,58,42.79,37.72,0,7.50,5.31,6.69
N00000358,284,118,103,0,21,22,20,41.55,36.27,0,7.39,7.75,7.04
N00000359,696,321,209,0,44,63,59,46.12,30.03,0,6.32,9.05,8.48
N00000360,332,134,163,0,7,8,20,40.36,49.10,0,2.11,2.41,6.02
N00000361,331,122,126,0,19,12,52,36.86,38.07,0,5.74,3.63,15.71
N00000362,302,119,151,0,10,5,17,39.40,50.00,0,3.31,1.66,5.63
N00000363,366,128,204,0,5,8,21,34.97,55.74,0,1.37,2.19,5.74
N00000364,365,126,217,0,4,4,14,34.52,59.45,0,1.10,1.10,3.84
N00000365,183,74,88,0,6,4,11,40.44,48.09,0,3.28,2.19,6.01
N00000366,389,120,213,0,14,17,25,30.85,54.76,0,3.60,4.37,6.43
N00000367,269,104,112,0,15,13,25,38.66,41.64,0,5.58,4.83,9.29
N00000368,430,164,218,0,13,5,30,38.14,50.70,0,3.02,1.16,6.98
N00000369,316,100,186,0,8,7,15,31.65,58.86,0,2.53,2.22,4.75
N00000370,377,112,214,0,10,14,27,29.71,56.76,0,2.65,3.71,7.16
N00000371,331,105,181,2,12,8,23,31.72,54.68,0.60,3.63,2.42,6.95
N00000372,272,73,162,0,9,13,15,26.84,59.56,0,3.31,4.78,5.51
N00000373,357,122,195,0,5,13,22,34.17,54.62,0,1.40,3.64,6.16
N00000374,278,79,170,0,6,12,11,28.42,61.15,0,2.16,4.32,3.96
N00000375,266,72,151,0,6,9,28,27.07,56.77,0,2.26,3.38,10.53
N00000376,220,60,115,0,4,16,25,27.27,52.27,0,1.82,7.27,11.36
N00000377,222,65,122,0,8,2,25,29.28,54.95,0,3.60,0.90,11.26
N00000378,222,98,69,0,15,27,13,44.14,31.08,0,6.76,12.16,5.86
N00000379,349,120,184,0,15,11,19,34.38,52.72,0,4.30,3.15,5.44
N00000380,417,167,206,0,11,10,23,40.05,49.40,0,2.64,2.40,5.52
N00000381,690,274,326,0,31,30,29,39.71,47.25,0,4.49,4.35,4.20
N00000382,421,154,229,0,8,9,21,36.58,54.39,0,1.90,2.14,4.99
N00000383,337,128,168,0,11,8,22,37.98,49.85,0,3.26,2.37,6.53
N00000384,364,144,196,0,2,7,15,39.56,53.85,0,0.55,1.92,4.12
N00000385,325,106,191,0,5,11,12,32.62,58.77,0,1.54,3.38,3.69
N00000386,238,97,92,0,15,15,19,40.76,38.66,0,6.30,6.30,7.98
N00000387,186,87,57,0,11,17,14,46.77,30.65,0,5.91,9.14,7.53
N00000388,1222,528,505,0,54,46,89,43.21,41.33,0,4.42,3.76,7.28
N00000389,342,107,192,0,8,6,29,31.29,56.14,0,2.34,1.75,8.48
N00000390,756,212,475,0,8,14,47,28.04,62.83,0,1.06,1.85,6.22
N00000391,408,125,248,0,8,8,19,30.64,60.78,0,1.96,1.96,4.66
N00000392,1106,378,610,0,32,39,47,34.18,55.15,0,2.89,3.53,4.25
N00000393,360,82,240,0,11,6,21,22.78,66.67,0,3.06,1.67,5.83
N00000394,333,99,204,0,2,11,17,29.73,61.26,0,0.60,3.30,5.11
N00000395,430,159,196,0,3,10,62,36.98,45.58,0,0.70,2.33,14.42
N00000396,301,80,189,0,2,11,19,26.58,62.79,0,0.66,3.65,6.31
N00000397,418,141,225,0,8,21,23,33.73,53.83,0,1.91,5.02,5.50
N00000398,362,97,221,0,9,11,24,26.80,61.05,0,2.49,3.04,6.63
N00000399,257,75,120,0,17,19,26,29.18,46.69,0,6.61,7.39,10.12
N00000400,206,84,79,0,14,6,23,40.78,38.35,0,6.80,2.91,11.17
N00000401,237,93,110,0,11,10,13,39.24,46.41,0,4.64,4.22,5.49
N00000402,226,94,83,0,7,19,23,41.59,36.73,0,3.10,8.41,10.18
N00000403,395,140,176,0,21,25,33,35.44,44.56,0,5.32,6.33,8.35
N00000404,228,78,108,0,10,8,24,34.21,47.37,0,4.39,3.51,10.53
N00000405,190,90,62,0,12,11,15,47.37,32.63,0,6.32,5.79,7.89
N00000406,293,86,182,0,2,8,15,29.35,62.12,0,0.68,2.73,5.12
N00000407,839,301,454,0,24,25,35,35.88,54.11,0,2.86,2.98,4.17
N00000408,350,114,202,0,5,7,22,32.57,57.71,0,1.43,2.00,6.29
N00000409,325,94,165,0,16,12,38,28.92,50.77,0,4.92,3.69,11.69
N00000410,312,94,185,0,8,8,17,30.13,59.29,0,2.56,2.56,5.45
N00000411,270,95,138,1,14,9,13,35.19,51.11,0.37,5.19,3.33,4.81
N00000412,344,114,200,0,4,11,15,33.14,58.14,0,1.16,3.20,4.36
N00000413,340,127,190,1,8,1,13,37.35,55.88,0.29,2.35,0.29,3.82
N00000414,299,92,176,0,7,7,17,30.77,58.86,0,2.34,2.34,5.69
N00000415,347,125,173,1,6,18,24,36.02,49.86,0.29,1.73,5.19,6.92
N00000416,323,99,194,0,5,8,17,30.65,60.06,0,1.55,2.48,5.26
N00000417,383,112,231,0,18,15,7,29.24,60.31,0,4.70,3.92,1.83
N00000418,641,164,394,0,28,24,31,25.59,61.47,0,4.37,3.74,4.84
N00000419,286,76,168,0,5,10,27,26.57,58.74,0,1.75,3.50,9.44
N00000420,298,79,168,0,9,6,36,26.51,56.38,0,3.02,2.01,12.08
N00000421,390,89,252,0,9,21,19,22.82,64.62,0,2.31,5.38,4.87
N00000422,330,110,154,0,15,21,30,33.33,46.67,0,4.55,6.36,9.09
N00000423,342,92,216,0,11,7,16,26.90,63.16,0,3.22,2.05,4.68
N00000424,415,165,207,0,13,14,16,39.76,49.88,0,3.13,3.37,3.86
N00000425,284,89,164,0,5,7,19,31.34,57.75,0,1.76,2.46,6.69
N00000426,251,84,119,0,6,15,27,33.47,47.41,0,2.39,5.98,10.76
N00000427,268,93,132,0,8,12,23,34.70,49.25,0,2.99,4.48,8.58
N00000428,313,102,171,0,10,10,20,32.59,54.63,0,3.19,3.19,6.39
N00000429,355,108,207,0,7,3,30,30.42,58.31,0,1.97,0.85,8.45
N00000430,376,113,236,0,3,8,16,30.05,62.77,0,0.80,2.13,4.26
N00000431,276,93,142,0,14,9,18,33.70,51.45,0,5.07,3.26,6.52
N00000432,223,65,105,0,8,15,30,29.15,47.09,0,3.59,6.73,13.45
N00000433,232,87,86,0,18,19,22,37.50,37.07,0,7.76,8.19,9.48
N00000434,334,104,163,0,14,22,31,31.14,48.80,0,4.19,6.59,9.28
N00000435,322,109,145,0,21,26,21,33.85,45.03,0,6.52,8.07,6.52
N00000436,392,116,241,0,8,8,19,29.59,61.48,0,2.04,2.04,4.85
N00000437,485,154,287,0,6,11,27,31.75,59.18,0,1.24,2.27,5.57
N00000438,396,140,221,0,7,6,22,35.35,55.81,0,1.77,1.52,5.56
N00000439,337,119,186,0,7,3,22,35.31,55.19,0,2.08,0.89,6.53
N00000440,316,119,169,0,7,9,12,37.66,53.48,0,2.22,2.85,3.80
N00000441,255,94,131,0,11,8,11,36.86,51.37,0,4.31,3.14,4.31
N00000442,328,112,169,0,12,19,16,34.15,51.52,0,3.66,5.79,4.88
N00000443,371,109,217,0,8,21,16,29.38,58.49,0,2.16,5.66,4.31
N00000444,461,178,154,4,26,43,56,38.61,33.41,0.87,5.64,9.33,12.15
N00000445,312,86,198,0,7,7,14,27.56,63.46,0,2.24,2.24,4.49
N00000446,274,81,157,0,9,16,11,29.56,57.30,0,3.28,5.84,4.01
N00000447,265,70,128,0,6,13,48,26.42,48.30,0,2.26,4.91,18.11
N00000448,216,96,55,0,15,22,28,44.44,25.46,0,6.94,10.19,12.96
N00000449,338,100,210,0,3,5,20,29.59,62.13,0,0.89,1.48,5.92
N00000450,370,107,216,0,9,16,22,28.92,58.38,0,2.43,4.32,5.95
N00000451,364,120,192,0,12,22,18,32.97,52.75,0,3.30,6.04,4.95
N00000452,338,93,206,0,6,10,23,27.51,60.95,0,1.78,2.96,6.80
N00000453,269,95,122,1,9,18,24,35.32,45.35,0.37,3.35,6.69,8.92
N00000454,391,122,221,1,4,20,23,31.20,56.52,0.26,1.02,5.12,5.88
N00000455,204,59,105,0,6,16,18,28.92,51.47,0,2.94,7.84,8.82
N00000456,241,56,153,0,7,6,19,23.24,63.49,0,2.90,2.49,7.88
N00000457,264,71,159,0,9,16,9,26.89,60.23,0,3.41,6.06,3.41
N00000458,288,64,188,0,8,7,21,22.22,65.28,0,2.78,2.43,7.29
N00000459,559,187,297,0,12,34,29,33.45,53.13,0,2.15,6.08,5.19
N00000460,285,103,133,2,9,19,19,36.14,46.67,0.70,3.16,6.67,6.67
N00000461,320,89,192,0,7,12,20,27.81,60.00,0,2.19,3.75,6.25
N00000462,181,63,73,0,7,20,18,34.81,40.33,0,3.87,11.05,9.94
N00000463,625,226,286,1,22,50,40,36.16,45.76,0.16,3.52,8.00,6.40
N00000464,317,86,175,0,9,19,28,27.13,55.21,0,2.84,5.99,8.83
N00000465,231,74,113,0,10,16,18,32.03,48.92,0,4.33,6.93,7.79
N00000466,309,84,197,0,3,9,16,27.18,63.75,0,0.97,2.91,5.18
N00000467,243,65,125,0,7,23,23,26.75,51.44,0,2.88,9.47,9.47
N00000468,243,68,137,0,7,15,16,27.98,56.38,0,2.88,6.17,6.58
N00000469,321,80,207,0,9,14,11,24.92,64.49,0,2.80,4.36,3.43
N00000470,225,87,87,0,7,21,23,38.67,38.67,0,3.11,9.33,10.22
N00000471,242,83,107,0,11,22,19,34.30,44.21,0,4.55,9.09,7.85
N00000472,194,76,50,0,18,22,28,39.18,25.77,0,9.28,11.34,14.43
N00000473,181,72,68,0,6,18,17,39.78,37.57,0,3.31,9.94,9.39
N00000474,227,71,101,0,8,8,39,31.28,44.49,0,3.52,3.52,17.18
N00000475,187,76,52,0,8,27,24,40.64,27.81,0,4.28,14.44,12.83
N00000476,210,69,82,0,14,16,29,32.86,39.05,0,6.67,7.62,13.81
N00000477,579,128,387,0,11,24,29,22.11,66.84,0,1.90,4.15,5.01
N00000478,248,106,92,0,10,21,19,42.74,37.10,0,4.03,8.47,7.66
N00000479,246,46,173,0,1,8,18,18.70,70.33,0,0.41,3.25,7.32
N00000480,282,57,191,0,5,10,19,20.21,67.73,0,1.77,3.55,6.74
N00000481,410,113,208,0,17,16,56,27.56,50.73,0,4.15,3.90,13.66
N00000482,191,51,64,0,18,24,34,26.70,33.51,0,9.42,12.57,17.80
N00000483,254,67,154,0,9,6,18,26.38,60.63,0,3.54,2.36,7.09
N00000484,268,89,136,0,16,18,9,33.21,50.75,0,5.97,6.72,3.36
N00000485,200,62,92,0,13,13,20,31.00,46.00,0,6.50,6.50,10.00
N00000486,269,74,171,2,8,9,5,27.51,63.57,0.74,2.97,3.35,1.86
N00000487,232,58,143,0,10,9,12,25.00,61.64,0,4.31,3.88,5.17
N00000488,313,89,194,0,7,12,11,28.43,61.98,0,2.24,3.83,3.51
N00000489,216,57,129,0,6,7,17,26.39,59.72,0,2.78,3.24,7.87
N00000490,384,116,214,0,15,22,17,30.21,55.73,0,3.91,5.73,4.43
N00000491,374,96,228,0,13,20,17,25.67,60.96,0,3.48,5.35,4.55
N00000492,340,109,177,0,12,17,25,32.06,52.06,0,3.53,5.00,7.35
N00000493,278,58,177,0,4,11,28,20.86,63.67,0,1.44,3.96,10.07
N00000494,676,184,382,0,24,38,48,27.22,56.51,0,3.55,5.62,7.10
N00000495,286,68,181,0,8,10,19,23.78,63.29,0,2.80,3.50,6.64
N00000496,603,189,323,0,35,32,24,31.34,53.57,0,5.80,5.31,3.98
N00000497,644,217,334,3,27,33,30,33.70,51.86,0.47,4.19,5.12,4.66
N00000498,292,80,170,0,7,10,25,27.40,58.22,0,2.40,3.42,8.56
N00000499,245,73,121,0,12,20,19,29.80,49.39,0,4.90,8.16,7.76
N00000500,429,143,157,1,27,39,62,33.33,36.60,0.23,6.29,9.09,14.45
N00000501,249,88,85,0,17,35,24,35.34,34.14,0,6.83,14.06,9.64
N00000502,143,62,28,0,23,18,12,43.36,19.58,0,16.08,12.59,8.39
N00000503,272,127,76,0,24,28,17,46.69,27.94,0,8.82,10.29,6.25
N00000504,174,87,51,0,9,20,7,50.00,29.31,0,5.17,11.49,4.02
N00000505,175,74,56,0,14,24,7,42.29,32.00,0,8.00,13.71,4.00
N00000506,234,81,109,0,16,20,8,34.62,46.58,0,6.84,8.55,3.42
N00000507,198,79,66,0,19,18,16,39.90,33.33,0,9.60,9.09,8.08
N00000508,260,75,141,0,7,20,17,28.85,54.23,0,2.69,7.69,6.54
N00000509,262,126,94,0,11,21,10,48.09,35.88,0,4.20,8.02,3.82
N00000510,201,100,66,0,9,17,9,49.75,32.84,0,4.48,8.46,4.48
N00000511,457,134,225,0,8,13,77,29.32,49.23,0,1.75,2.84,16.85
N00000512,377,94,230,0,4,13,36,24.93,61.01,0,1.06,3.45,9.55
N00000513,259,57,165,0,9,7,21,22.01,63.71,0,3.47,2.70,8.11
N00000514,297,58,205,2,6,13,13,19.53,69.02,0.67,2.02,4.38,4.38
N00000515,279,82,166,0,5,7,19,29.39,59.50,0,1.79,2.51,6.81
N00000516,192,47,114,0,5,11,15,24.48,59.38,0,2.60,5.73,7.81
N00000517,355,94,197,0,5,16,43,26.48,55.49,0,1.41,4.51,12.11
N00000518,252,57,162,2,6,12,13,22.62,64.29,0.79,2.38,4.76,5.16
N00000519,228,55,131,0,7,19,16,24.12,57.46,0,3.07,8.33,7.02
N00000520,499,131,274,0,22,30,42,26.25,54.91,0,4.41,6.01,8.42
N00000521,341,117,175,0,15,11,23,34.31,51.32,0,4.40,3.23,6.74
N00000522,351,96,192,1,22,22,18,27.35,54.70,0.28,6.27,6.27,5.13
N00000523,316,86,187,0,7,12,24,27.22,59.18,0,2.22,3.80,7.59
N00000524,369,87,232,0,12,15,23,23.58,62.87,0,3.25,4.07,6.23
N00000525,354,111,158,0,17,16,52,31.36,44.63,0,4.80,4.52,14.69
N00000526,228,108,62,0,12,26,20,47.37,27.19,0,5.26,11.40,8.77
N00000527,279,143,78,0,15,34,9,51.25,27.96,0,5.38,12.19,3.23
N00000528,218,104,59,0,18,27,10,47.71,27.06,0,8.26,12.39,4.59
N00000529,214,84,58,0,6,32,34,39.25,27.10,0,2.80,14.95,15.89
N00000530,247,95,92,0,11,27,22,38.46,37.25,0,4.45,10.93,8.91
N00000531,269,140,76,0,11,24,18,52.04,28.25,0,4.09,8.92,6.69
N00000532,181,83,52,0,11,19,16,45.86,28.73,0,6.08,10.50,8.84
N00000533,206,64,48,1,13,11,69,31.07,23.30,0.49,6.31,5.34,33.50
N00000534,375,105,239,0,4,9,18,28.00,63.73,0,1.07,2.40,4.80
N00000535,424,130,248,2,8,17,19,30.66,58.49,0.47,1.89,4.01,4.48
N00000536,314,81,198,0,10,11,14,25.80,63.06,0,3.18,3.50,4.46
N00000537,328,79,202,2,8,8,29,24.09,61.59,0.61,2.44,2.44,8.84
N00000538,316,74,204,0,4,11,23,23.42,64.56,0,1.27,3.48,7.28
N00000539,302,82,182,0,8,8,22,27.15,60.26,0,2.65,2.65,7.28
N00000540,267,70,157,0,8,14,18,26.22,58.80,0,3.00,5.24,6.74
N00000541,323,75,205,0,10,17,16,23.22,63.47,0,3.10,5.26,4.95
N00000542,227,64,110,0,6,7,40,28.19,48.46,0,2.64,3.08,17.62
N00000543,297,93,168,0,13,9,14,31.31,56.57,0,4.38,3.03,4.71
N00000544,231,85,88,0,9,20,29,36.80,38.10,0,3.90,8.66,12.55
N00000545,233,66,120,0,9,19,19,28.33,51.50,0,3.86,8.15,8.15
N00000546,232,98,95,0,13,9,17,42.24,40.95,0,5.60,3.88,7.33
N00000547,252,95,95,0,14,23,25,37.70,37.70,0,5.56,9.13,9.92
N00000548,235,104,98,0,12,10,11,44.26,41.70,0,5.11,4.26,4.68
N00000549,176,64,46,0,14,28,24,36.36,26.14,0,7.95,15.91,13.64
N00000550,330,123,150,0,10,22,25,37.27,45.45,0,3.03,6.67,7.58
N00000551,181,86,69,0,9,9,8,47.51,38.12,0,4.97,4.97,4.42
N00000552,188,70,85,0,9,16,8,37.23,45.21,0,4.79,8.51,4.26
N00000553,255,114,89,0,9,35,8,44.71,34.90,0,3.53,13.73,3.14
N00000554,173,83,49,1,13,19,8,47.98,28.32,0.58,7.51,10.98,4.62
N00000555,187,87,53,0,16,25,6,46.52,28.34,0,8.56,13.37,3.21
N00000556,228,115,62,0,22,22,7,50.44,27.19,0,9.65,9.65,3.07
N00000557,415,119,267,0,4,9,16,28.67,64.34,0,0.96,2.17,3.86
N00000558,371,100,220,0,2,11,38,26.95,59.30,0,0.54,2.96,10.24
N00000559,279,78,171,2,6,7,15,27.96,61.29,0.72,2.15,2.51,5.38
N00000560,339,96,198,0,7,16,22,28.32,58.41,0,2.06,4.72,6.49
N00000561,373,104,237,0,6,6,20,27.88,63.54,0,1.61,1.61,5.36
N00000562,292,79,177,0,3,17,16,27.05,60.62,0,1.03,5.82,5.48
N00000563,706,275,286,0,49,51,45,38.95,40.51,0,6.94,7.22,6.37
N00000564,264,109,117,1,5,10,22,41.29,44.32,0.38,1.89,3.79,8.33
N00000565,194,84,55,1,14,20,20,43.30,28.35,0.52,7.22,10.31,10.31
N00000566,271,85,112,0,18,14,42,31.37,41.33,0,6.64,5.17,15.50
N00000567,405,109,243,0,13,21,19,26.91,60.00,0,3.21,5.19,4.69
N00000568,274,71,168,0,15,9,11,25.91,61.31,0,5.47,3.28,4.01
N00000569,308,106,129,0,12,20,41,34.42,41.88,0,3.90,6.49,13.31
N00000570,265,57,178,0,4,15,11,21.51,67.17,0,1.51,5.66,4.15
N00000571,262,66,161,0,5,13,17,25.19,61.45,0,1.91,4.96,6.49
N00000572,463,129,277,0,18,17,22,27.86,59.83,0,3.89,3.67,4.75
N00000573,294,63,204,0,9,7,11,21.43,69.39,0,3.06,2.38,3.74
N00000574,329,83,215,0,8,9,14,25.23,65.35,0,2.43,2.74,4.26
N00000575,369,116,213,0,10,10,20,31.44,57.72,0,2.71,2.71,5.42
N00000576,268,115,114,0,9,20,10,42.91,42.54,0,3.36,7.46,3.73
N00000577,343,120,183,0,9,12,19,34.99,53.35,0,2.62,3.50,5.54
N00000578,530,192,275,0,19,21,23,36.23,51.89,0,3.58,3.96,4.34
N00000579,329,106,191,0,6,14,12,32.22,58.05,0,1.82,4.26,3.65
N00000580,372,116,211,0,7,17,21,31.18,56.72,0,1.88,4.57,5.65
N00000581,395,125,242,0,6,8,14,31.65,61.27,0,1.52,2.03,3.54
N00000582,331,97,202,0,8,11,13,29.31,61.03,0,2.42,3.32,3.93
N00000583,255,68,158,0,8,4,17,26.67,61.96,0,3.14,1.57,6.67
N00000584,387,100,238,0,9,6,34,25.84,61.50,0,2.33,1.55,8.79
N00000585,376,128,201,0,8,18,21,34.04,53.46,0,2.13,4.79,5.59
N00000586,354,107,212,0,6,14,15,30.23,59.89,0,1.69,3.95,4.24
N00000587,367,115,211,2,6,19,14,31.34,57.49,0.54,1.63,5.18,3.81
N00000588,298,82,181,0,10,12,13,27.52,60.74,0,3.36,4.03,4.36
N00000589,460,154,271,0,5,7,23,33.48,58.91,0,1.09,1.52,5.00
N00000590,338,112,193,0,3,7,23,33.14,57.10,0,0.89,2.07,6.80
N00000591,365,113,215,0,9,11,17,30.96,58.90,0,2.47,3.01,4.66
N00000592,368,103,221,0,13,17,14,27.99,60.05,0,3.53,4.62,3.80
N00000593,425,149,252,0,6,9,9,35.06,59.29,0,1.41,2.12,2.12
N00000594,294,75,191,0,5,8,15,25.51,64.97,0,1.70,2.72,5.10
N00000595,408,110,262,0,8,11,17,26.96,64.22,0,1.96,2.70,4.17
N00000596,265,68,161,0,5,8,23,25.66,60.75,0,1.89,3.02,8.68
N00000597,193,57,78,0,16,29,13,29.53,40.41,0,8.29,15.03,6.74
N00000598,247,128,63,0,16,27,13,51.82,25.51,0,6.48,10.93,5.26
N00000599,191,76,54,0,9,34,18,39.79,28.27,0,4.71,17.80,9.42
N00000600,298,88,144,0,13,15,38,29.53,48.32,0,4.36,5.03,12.75
N00000601,240,81,118,0,13,11,17,33.75,49.17,0,5.42,4.58,7.08
N00000602,201,33,124,0,4,16,24,16.42,61.69,0,1.99,7.96,11.94
N00000603,341,83,180,0,13,18,47,24.34,52.79,0,3.81,5.28,13.78
N00000604,265,75,144,0,11,13,22,28.30,54.34,0,4.15,4.91,8.30
N00000605,380,112,202,1,16,24,25,29.47,53.16,0.26,4.21,6.32,6.58
N00000606,247,70,143,0,14,14,6,28.34,57.89,0,5.67,5.67,2.43
N00000607,239,84,94,0,18,25,18,35.15,39.33,0,7.53,10.46,7.53
N00000608,305,76,193,0,8,11,17,24.92,63.28,0,2.62,3.61,5.57
N00000609,307,73,193,0,9,10,22,23.78,62.87,0,2.93,3.26,7.17
N00000610,316,74,203,0,14,13,12,23.42,64.24,0,4.43,4.11,3.80
N00000611,261,67,151,0,9,16,18,25.67,57.85,0,3.45,6.13,6.90
N00000612,453,190,158,2,28,48,27,41.94,34.88,0.44,6.18,10.60,5.96
N00000613,186,78,51,0,10,32,15,41.94,27.42,0,5.38,17.20,8.06
N00000614,191,66,61,0,12,34,18,34.55,31.94,0,6.28,17.80,9.42
N00000615,121,43,36,0,10,20,12,35.54,29.75,0,8.26,16.53,9.92
N00000616,243,79,102,0,12,22,28,32.51,41.98,0,4.94,9.05,11.52
N00000617,248,103,92,0,15,23,15,41.53,37.10,0,6.05,9.27,6.05
N00000618,477,211,174,0,23,37,32,44.23,36.48,0,4.82,7.76,6.71
N00000619,308,63,212,0,9,7,17,20.45,68.83,0,2.92,2.27,5.52
N00000620,311,87,178,0,13,13,20,27.97,57.23,0,4.18,4.18,6.43
N00000621,321,132,141,2,10,10,26,41.12,43.93,0.62,3.12,3.12,8.10
N00000622,327,133,125,0,15,23,31,40.67,38.23,0,4.59,7.03,9.48
N00000623,278,115,121,1,8,10,23,41.37,43.53,0.36,2.88,3.60,8.27
N00000624,389,106,255,1,3,11,13,27.25,65.55,0.26,0.77,2.83,3.34
N00000625,210,81,85,0,13,18,13,38.57,40.48,0,6.19,8.57,6.19
N00000626,398,128,237,0,5,7,21,32.16,59.55,0,1.26,1.76,5.28
N00000627,355,98,215,0,8,19,15,27.61,60.56,0,2.25,5.35,4.23
N00000628,337,108,197,0,1,11,20,32.05,58.46,0,0.30,3.26,5.93
N00000629,334,113,168,0,12,11,30,33.83,50.30,0,3.59,3.29,8.98
N00000630,218,72,89,0,15,21,21,33.03,40.83,0,6.88,9.63,9.63
N00000631,304,78,184,0,5,22,15,25.66,60.53,0,1.64,7.24,4.93
N00000632,384,118,218,0,6,14,28,30.73,56.77,0,1.56,3.65,7.29
N00000633,274,71,169,0,4,10,20,25.91,61.68,0,1.46,3.65,7.30
N00000634,392,102,245,0,5,16,24,26.02,62.50,0,1.28,4.08,6.12
N00000635,340,108,191,0,10,8,23,31.76,56.18,0,2.94,2.35,6.76
N00000636,333,112,180,0,3,11,27,33.63,54.05,0,0.90,3.30,8.11
N00000637,665,218,338,1,22,38,48,32.78,50.83,0.15,3.31,5.71,7.22
N00000638,306,97,169,0,16,11,13,31.70,55.23,0,5.23,3.59,4.25
N00000639,341,110,188,0,11,10,22,32.26,55.13,0,3.23,2.93,6.45
N00000640,273,112,113,0,18,19,11,41.03,41.39,0,6.59,6.96,4.03
N00000641,283,68,183,0,6,8,18,24.03,64.66,0,2.12,2.83,6.36
N00000642,284,112,129,0,14,16,13,39.44,45.42,0,4.93,5.63,4.58
N00000643,354,120,198,2,7,7,20,33.90,55.93,0.56,1.98,1.98,5.65
N00000644,401,136,225,2,13,12,13,33.92,56.11,0.50,3.24,2.99,3.24
N00000645,365,129,204,0,6,8,18,35.34,55.89,0,1.64,2.19,4.93
N00000646,301,108,164,0,6,8,15,35.88,54.49,0,1.99,2.66,4.98
N00000647,573,211,265,2,20,40,35,36.82,46.25,0.35,3.49,6.98,6.11
N00000648,292,88,166,0,14,8,16,30.14,56.85,0,4.79,2.74,5.48
N00000649,320,104,187,0,1,14,14,32.50,58.44,0,0.31,4.38,4.38
N00000650,459,127,272,0,20,18,22,27.67,59.26,0,4.36,3.92,4.79
N00000651,210,98,56,1,10,35,10,46.67,26.67,0.48,4.76,16.67,4.76
N00000652,412,122,231,0,9,35,15,29.61,56.07,0,2.18,8.50,3.64
N00000653,249,68,144,0,7,10,20,27.31,57.83,0,2.81,4.02,8.03
N00000654,227,81,101,0,4,22,19,35.68,44.49,0,1.76,9.69,8.37
N00000655,296,91,161,0,9,16,19,30.74,54.39,0,3.04,5.41,6.42
N00000656,211,62,104,0,7,17,21,29.38,49.29,0,3.32,8.06,9.95
N00000657,667,208,361,0,21,35,42,31.18,54.12,0,3.15,5.25,6.30
N00000658,298,102,163,0,9,10,14,34.23,54.70,0,3.02,3.36,4.70
N00000659,320,102,175,0,10,18,15,31.87,54.69,0,3.13,5.63,4.69
N00000660,317,126,128,0,20,16,27,39.75,40.38,0,6.31,5.05,8.52
N00000661,319,94,162,0,11,23,29,29.47,50.78,0,3.45,7.21,9.09
N00000662,293,76,170,0,12,12,23,25.94,58.02,0,4.10,4.10,7.85
N00000663,331,102,186,0,7,16,20,30.82,56.19,0,2.11,4.83,6.04
N00000664,300,96,152,0,11,20,21,32.00,50.67,0,3.67,6.67,7.00
N00000665,358,133,187,0,12,6,20,37.15,52.23,0,3.35,1.68,5.59
N00000666,331,101,199,0,2,8,21,30.51,60.12,0,0.60,2.42,6.34
N00000667,387,144,222,0,9,2,10,37.21,57.36,0,2.33,0.52,2.58
N00000668,266,105,112,0,7,27,15,39.47,42.11,0,2.63,10.15,5.64
N00000669,358,127,195,0,15,7,14,35.47,54.47,0,4.19,1.96,3.91
N00000670,236,69,119,0,9,17,22,29.24,50.42,0,3.81,7.20,9.32
