GeographyCode,KS608NI0001,KS608NI0002,KS608NI0003,KS608NI0004,KS608NI0005,KS608NI0006,KS608NI0007,KS608NI0008,KS608NI0009,KS608NI0010,KS608NI0011,KS608NI0012,KS608NI0013,KS608NI0014,KS608NI0015,KS608NI0016,KS608NI0017,KS608NI0018,KS608NI0019
N00002607,47,2,6,2,6,4,3,13,4,7,4.26,12.77,4.26,12.77,8.51,6.38,27.66,8.51,14.89
N00002608,122,14,37,7,11,5,15,17,8,8,11.48,30.33,5.74,9.02,4.10,12.30,13.93,6.56,6.56
N00002609,324,24,52,23,18,13,16,89,5,84,7.41,16.05,7.10,5.56,4.01,4.94,27.47,1.54,25.93
N00002610,122,5,17,10,16,8,10,17,14,25,4.10,13.93,8.20,13.11,6.56,8.20,13.93,11.48,20.49
N00002611,51,2,11,4,7,7,7,8,3,2,3.92,21.57,7.84,13.73,13.73,13.73,15.69,5.88,3.92
N00002612,118,13,22,10,8,14,9,22,6,14,11.02,18.64,8.47,6.78,11.86,7.63,18.64,5.08,11.86
N00002613,217,14,29,17,16,27,22,38,18,36,6.45,13.36,7.83,7.37,12.44,10.14,17.51,8.29,16.59
N00002614,99,4,16,8,11,10,6,21,11,12,4.04,16.16,8.08,11.11,10.10,6.06,21.21,11.11,12.12
N00002615,103,4,9,10,19,12,11,16,6,16,3.88,8.74,9.71,18.45,11.65,10.68,15.53,5.83,15.53
N00002616,107,8,9,9,12,8,12,22,8,19,7.48,8.41,8.41,11.21,7.48,11.21,20.56,7.48,17.76
N00002617,159,11,27,9,18,16,14,26,12,26,6.92,16.98,5.66,11.32,10.06,8.81,16.35,7.55,16.35
N00002618,64,3,7,7,5,7,10,11,4,10,4.69,10.94,10.94,7.81,10.94,15.63,17.19,6.25,15.63
N00002619,248,13,34,24,33,27,29,34,27,27,5.24,13.71,9.68,13.31,10.89,11.69,13.71,10.89,10.89
N00002620,197,5,31,13,25,18,25,27,22,31,2.54,15.74,6.60,12.69,9.14,12.69,13.71,11.17,15.74
N00002621,77,5,3,9,15,5,9,15,6,10,6.49,3.90,11.69,19.48,6.49,11.69,19.48,7.79,12.99
N00002622,128,11,19,7,20,18,13,15,6,19,8.59,14.84,5.47,15.63,14.06,10.16,11.72,4.69,14.84
N00002623,120,11,8,7,6,10,12,26,16,24,9.17,6.67,5.83,5.00,8.33,10.00,21.67,13.33,20.00
N00002624,87,6,17,6,11,13,8,5,6,15,6.90,19.54,6.90,12.64,14.94,9.20,5.75,6.90,17.24
N00002625,94,6,10,7,8,9,15,19,4,16,6.38,10.64,7.45,8.51,9.57,15.96,20.21,4.26,17.02
N00002626,370,28,85,35,34,39,41,48,24,36,7.57,22.97,9.46,9.19,10.54,11.08,12.97,6.49,9.73
N00002627,76,1,5,3,11,11,12,13,5,15,1.32,6.58,3.95,14.47,14.47,15.79,17.11,6.58,19.74
N00002628,311,20,62,27,47,26,23,48,27,31,6.43,19.94,8.68,15.11,8.36,7.40,15.43,8.68,9.97
N00002629,53,2,5,3,6,9,7,17,0,4,3.77,9.43,5.66,11.32,16.98,13.21,32.08,0,7.55
N00002630,65,2,7,1,7,5,10,7,15,11,3.08,10.77,1.54,10.77,7.69,15.38,10.77,23.08,16.92
N00002631,102,10,8,12,6,12,16,15,6,17,9.80,7.84,11.76,5.88,11.76,15.69,14.71,5.88,16.67
N00002632,145,11,15,7,14,21,35,17,9,16,7.59,10.34,4.83,9.66,14.48,24.14,11.72,6.21,11.03
N00002633,172,18,21,11,25,25,25,16,8,23,10.47,12.21,6.40,14.53,14.53,14.53,9.30,4.65,13.37
N00002634,136,23,29,15,16,24,9,7,5,8,16.91,21.32,11.03,11.76,17.65,6.62,5.15,3.68,5.88
N00002635,105,3,4,4,11,23,18,12,11,19,2.86,3.81,3.81,10.48,21.90,17.14,11.43,10.48,18.10
N00002636,165,8,19,6,30,38,22,15,14,13,4.85,11.52,3.64,18.18,23.03,13.33,9.09,8.48,7.88
N00002637,238,19,46,19,30,43,26,14,17,24,7.98,19.33,7.98,12.61,18.07,10.92,5.88,7.14,10.08
N00002638,212,17,29,11,34,50,21,11,18,21,8.02,13.68,5.19,16.04,23.58,9.91,5.19,8.49,9.91
N00002639,111,11,14,11,8,22,15,9,7,14,9.91,12.61,9.91,7.21,19.82,13.51,8.11,6.31,12.61
N00002640,156,17,40,9,22,15,17,16,7,13,10.90,25.64,5.77,14.10,9.62,10.90,10.26,4.49,8.33
N00002641,195,16,37,17,35,26,21,21,3,19,8.21,18.97,8.72,17.95,13.33,10.77,10.77,1.54,9.74
N00002642,224,26,57,17,40,26,22,18,8,10,11.61,25.45,7.59,17.86,11.61,9.82,8.04,3.57,4.46
N00002643,218,14,75,15,48,21,17,13,3,12,6.42,34.40,6.88,22.02,9.63,7.80,5.96,1.38,5.50
N00002644,114,6,10,5,20,7,22,17,5,22,5.26,8.77,4.39,17.54,6.14,19.30,14.91,4.39,19.30
N00002645,114,8,24,7,18,13,18,10,6,10,7.02,21.05,6.14,15.79,11.40,15.79,8.77,5.26,8.77
N00002646,167,13,19,13,23,21,20,14,20,24,7.78,11.38,7.78,13.77,12.57,11.98,8.38,11.98,14.37
N00002647,370,36,46,28,57,40,49,38,46,30,9.73,12.43,7.57,15.41,10.81,13.24,10.27,12.43,8.11
N00002648,89,6,15,8,17,14,10,5,6,8,6.74,16.85,8.99,19.10,15.73,11.24,5.62,6.74,8.99
N00002649,200,13,30,19,38,37,25,15,9,14,6.50,15.00,9.50,19.00,18.50,12.50,7.50,4.50,7.00
N00002650,123,5,6,5,9,25,19,18,16,20,4.07,4.88,4.07,7.32,20.33,15.45,14.63,13.01,16.26
N00002651,217,21,43,16,35,34,31,16,10,11,9.68,19.82,7.37,16.13,15.67,14.29,7.37,4.61,5.07
N00002652,121,9,11,1,11,19,25,8,15,22,7.44,9.09,0.83,9.09,15.70,20.66,6.61,12.40,18.18
N00002653,188,14,43,18,36,14,24,11,9,19,7.45,22.87,9.57,19.15,7.45,12.77,5.85,4.79,10.11
N00002654,107,6,18,6,9,10,25,10,6,17,5.61,16.82,5.61,8.41,9.35,23.36,9.35,5.61,15.89
N00002655,88,3,9,8,13,14,16,8,2,15,3.41,10.23,9.09,14.77,15.91,18.18,9.09,2.27,17.05
N00002656,275,26,51,10,40,42,37,19,20,30,9.45,18.55,3.64,14.55,15.27,13.45,6.91,7.27,10.91
N00002657,141,7,13,7,15,32,25,11,8,23,4.96,9.22,4.96,10.64,22.70,17.73,7.80,5.67,16.31
N00002658,163,9,22,9,18,17,22,21,13,32,5.52,13.50,5.52,11.04,10.43,13.50,12.88,7.98,19.63
N00002659,92,5,10,2,15,12,6,17,14,11,5.43,10.87,2.17,16.30,13.04,6.52,18.48,15.22,11.96
N00002660,177,10,25,17,27,32,27,17,7,15,5.65,14.12,9.60,15.25,18.08,15.25,9.60,3.95,8.47
N00002661,190,7,17,12,30,26,29,18,24,27,3.68,8.95,6.32,15.79,13.68,15.26,9.47,12.63,14.21
N00002662,182,11,25,12,30,27,18,23,17,19,6.04,13.74,6.59,16.48,14.84,9.89,12.64,9.34,10.44
N00002663,173,10,17,19,30,24,22,13,19,19,5.78,9.83,10.98,17.34,13.87,12.72,7.51,10.98,10.98
N00002664,114,8,7,6,15,19,15,10,8,26,7.02,6.14,5.26,13.16,16.67,13.16,8.77,7.02,22.81
N00002665,138,7,13,6,28,28,8,16,15,17,5.07,9.42,4.35,20.29,20.29,5.80,11.59,10.87,12.32
N00002666,128,8,22,10,21,21,21,9,7,9,6.25,17.19,7.81,16.41,16.41,16.41,7.03,5.47,7.03
N00002667,302,22,33,13,38,61,49,21,22,43,7.28,10.93,4.30,12.58,20.20,16.23,6.95,7.28,14.24
N00002668,126,5,22,11,7,25,17,18,8,13,3.97,17.46,8.73,5.56,19.84,13.49,14.29,6.35,10.32
N00002669,253,30,34,16,43,54,17,23,17,19,11.86,13.44,6.32,17.00,21.34,6.72,9.09,6.72,7.51
N00002670,781,63,147,50,94,121,84,76,59,87,8.07,18.82,6.40,12.04,15.49,10.76,9.73,7.55,11.14
N00002671,630,38,88,47,109,84,103,57,37,67,6.03,13.97,7.46,17.30,13.33,16.35,9.05,5.87,10.63
N00002672,99,4,5,9,11,10,17,8,12,23,4.04,5.05,9.09,11.11,10.10,17.17,8.08,12.12,23.23
N00002673,527,39,68,37,76,74,75,56,41,61,7.40,12.90,7.02,14.42,14.04,14.23,10.63,7.78,11.57
N00002674,105,3,7,5,12,15,14,10,9,30,2.86,6.67,4.76,11.43,14.29,13.33,9.52,8.57,28.57
N00002675,200,15,39,16,28,39,18,12,15,18,7.50,19.50,8.00,14.00,19.50,9.00,6.00,7.50,9.00
N00002676,325,19,50,30,51,48,45,26,20,36,5.85,15.38,9.23,15.69,14.77,13.85,8.00,6.15,11.08
N00002677,209,23,35,14,30,44,26,14,9,14,11.00,16.75,6.70,14.35,21.05,12.44,6.70,4.31,6.70
N00002678,185,23,31,8,23,32,15,16,12,25,12.43,16.76,4.32,12.43,17.30,8.11,8.65,6.49,13.51
N00002679,245,21,48,21,38,33,22,18,21,23,8.57,19.59,8.57,15.51,13.47,8.98,7.35,8.57,9.39
N00002680,225,20,60,24,21,46,18,19,9,8,8.89,26.67,10.67,9.33,20.44,8.00,8.44,4.00,3.56
N00002681,208,27,44,23,24,45,10,8,10,17,12.98,21.15,11.06,11.54,21.63,4.81,3.85,4.81,8.17
N00002682,236,29,58,21,37,41,16,9,10,15,12.29,24.58,8.90,15.68,17.37,6.78,3.81,4.24,6.36
N00002683,209,22,35,12,29,53,21,12,14,11,10.53,16.75,5.74,13.88,25.36,10.05,5.74,6.70,5.26
N00002684,225,20,64,30,34,37,16,4,12,8,8.89,28.44,13.33,15.11,16.44,7.11,1.78,5.33,3.56
N00002685,213,25,34,19,37,44,19,12,10,13,11.74,15.96,8.92,17.37,20.66,8.92,5.63,4.69,6.10
N00002686,170,24,40,23,19,29,13,4,8,10,14.12,23.53,13.53,11.18,17.06,7.65,2.35,4.71,5.88
N00002687,134,11,23,7,23,28,16,8,9,9,8.21,17.16,5.22,17.16,20.90,11.94,5.97,6.72,6.72
N00002688,176,18,29,9,24,45,17,8,12,14,10.23,16.48,5.11,13.64,25.57,9.66,4.55,6.82,7.95
N00002689,134,5,8,10,15,30,22,6,20,18,3.73,5.97,7.46,11.19,22.39,16.42,4.48,14.93,13.43
N00002690,89,12,18,8,9,11,10,5,0,16,13.48,20.22,8.99,10.11,12.36,11.24,5.62,0,17.98
N00002691,149,20,27,13,19,21,20,13,5,11,13.42,18.12,8.72,12.75,14.09,13.42,8.72,3.36,7.38
N00002692,112,8,29,12,12,17,13,6,4,11,7.14,25.89,10.71,10.71,15.18,11.61,5.36,3.57,9.82
N00002693,67,7,17,5,13,12,6,2,0,5,10.45,25.37,7.46,19.40,17.91,8.96,2.99,0,7.46
N00002694,145,11,31,17,33,21,12,5,9,6,7.59,21.38,11.72,22.76,14.48,8.28,3.45,6.21,4.14
N00002695,206,20,55,14,27,21,22,13,10,24,9.71,26.70,6.80,13.11,10.19,10.68,6.31,4.85,11.65
N00002696,135,8,17,13,23,26,21,8,7,12,5.93,12.59,9.63,17.04,19.26,15.56,5.93,5.19,8.89
N00002697,164,18,33,11,24,23,16,11,8,20,10.98,20.12,6.71,14.63,14.02,9.76,6.71,4.88,12.20
N00002698,252,34,74,21,26,29,20,19,9,20,13.49,29.37,8.33,10.32,11.51,7.94,7.54,3.57,7.94
N00002699,127,9,14,4,22,19,21,11,15,12,7.09,11.02,3.15,17.32,14.96,16.54,8.66,11.81,9.45
N00002700,272,19,41,13,48,40,39,29,16,27,6.99,15.07,4.78,17.65,14.71,14.34,10.66,5.88,9.93
N00002701,250,25,40,27,27,52,30,17,7,25,10.00,16.00,10.80,10.80,20.80,12.00,6.80,2.80,10.00
N00002702,151,5,23,9,22,28,18,21,14,11,3.31,15.23,5.96,14.57,18.54,11.92,13.91,9.27,7.28
N00002703,308,25,68,21,36,69,35,27,14,13,8.12,22.08,6.82,11.69,22.40,11.36,8.77,4.55,4.22
N00002704,281,33,70,22,41,47,24,20,13,11,11.74,24.91,7.83,14.59,16.73,8.54,7.12,4.63,3.91
N00002705,230,23,44,20,27,44,25,18,13,16,10.00,19.13,8.70,11.74,19.13,10.87,7.83,5.65,6.96
N00002706,207,24,25,20,22,40,27,10,16,23,11.59,12.08,9.66,10.63,19.32,13.04,4.83,7.73,11.11
N00002707,291,27,53,27,44,62,20,17,13,28,9.28,18.21,9.28,15.12,21.31,6.87,5.84,4.47,9.62
N00002708,89,8,6,4,9,19,10,7,10,16,8.99,6.74,4.49,10.11,21.35,11.24,7.87,11.24,17.98
N00002709,223,15,51,21,26,37,20,17,16,20,6.73,22.87,9.42,11.66,16.59,8.97,7.62,7.17,8.97
N00002710,181,10,25,14,27,37,30,16,6,16,5.52,13.81,7.73,14.92,20.44,16.57,8.84,3.31,8.84
N00002711,302,29,68,30,38,42,31,25,17,22,9.60,22.52,9.93,12.58,13.91,10.26,8.28,5.63,7.28
N00002712,173,16,26,5,14,44,24,7,9,28,9.25,15.03,2.89,8.09,25.43,13.87,4.05,5.20,16.18
N00002713,188,12,34,11,26,36,24,11,14,20,6.38,18.09,5.85,13.83,19.15,12.77,5.85,7.45,10.64
N00002714,251,15,61,25,37,42,23,17,13,18,5.98,24.30,9.96,14.74,16.73,9.16,6.77,5.18,7.17
N00002715,202,24,37,17,21,39,20,15,17,12,11.88,18.32,8.42,10.40,19.31,9.90,7.43,8.42,5.94
N00002716,160,14,36,12,20,27,13,16,11,11,8.75,22.50,7.50,12.50,16.88,8.13,10.00,6.88,6.88
N00002717,258,11,35,23,38,76,21,16,10,28,4.26,13.57,8.91,14.73,29.46,8.14,6.20,3.88,10.85
N00002718,230,17,39,27,48,35,18,13,11,22,7.39,16.96,11.74,20.87,15.22,7.83,5.65,4.78,9.57
N00002719,172,26,29,15,23,24,14,12,16,13,15.12,16.86,8.72,13.37,13.95,8.14,6.98,9.30,7.56
N00002720,154,12,18,12,23,20,31,10,10,18,7.79,11.69,7.79,14.94,12.99,20.13,6.49,6.49,11.69
N00002721,159,10,28,11,11,37,20,16,7,19,6.29,17.61,6.92,6.92,23.27,12.58,10.06,4.40,11.95
N00002722,204,16,47,11,33,37,23,9,12,16,7.84,23.04,5.39,16.18,18.14,11.27,4.41,5.88,7.84
N00002723,149,17,19,13,25,26,11,12,9,17,11.41,12.75,8.72,16.78,17.45,7.38,8.05,6.04,11.41
N00002724,94,9,13,7,9,18,17,11,4,6,9.57,13.83,7.45,9.57,19.15,18.09,11.70,4.26,6.38
N00002725,181,10,29,11,22,44,25,18,9,13,5.52,16.02,6.08,12.15,24.31,13.81,9.94,4.97,7.18
N00002726,676,64,52,114,186,89,66,37,22,46,9.47,7.69,16.86,27.51,13.17,9.76,5.47,3.25,6.80
N00002727,178,10,12,15,37,38,16,14,24,12,5.62,6.74,8.43,20.79,21.35,8.99,7.87,13.48,6.74
N00002728,457,46,63,50,89,78,36,30,36,29,10.07,13.79,10.94,19.47,17.07,7.88,6.56,7.88,6.35
N00002729,114,5,6,3,11,23,22,12,13,19,4.39,5.26,2.63,9.65,20.18,19.30,10.53,11.40,16.67
N00002730,101,10,6,9,15,14,9,11,12,15,9.90,5.94,8.91,14.85,13.86,8.91,10.89,11.88,14.85
N00002731,110,2,9,7,24,11,19,11,13,14,1.82,8.18,6.36,21.82,10.00,17.27,10.00,11.82,12.73
N00002732,128,5,13,9,23,24,16,9,16,13,3.91,10.16,7.03,17.97,18.75,12.50,7.03,12.50,10.16
N00002733,187,21,21,21,28,30,23,17,14,12,11.23,11.23,11.23,14.97,16.04,12.30,9.09,7.49,6.42
N00002734,228,32,49,25,39,23,23,11,12,14,14.04,21.49,10.96,17.11,10.09,10.09,4.82,5.26,6.14
N00002735,183,22,46,21,23,26,16,10,10,9,12.02,25.14,11.48,12.57,14.21,8.74,5.46,5.46,4.92
N00002736,187,22,32,13,24,46,15,12,9,14,11.76,17.11,6.95,12.83,24.60,8.02,6.42,4.81,7.49
N00002737,162,19,29,11,21,33,16,11,11,11,11.73,17.90,6.79,12.96,20.37,9.88,6.79,6.79,6.79
N00002738,240,15,53,17,38,50,20,14,14,19,6.25,22.08,7.08,15.83,20.83,8.33,5.83,5.83,7.92
N00002739,197,21,37,17,41,34,11,12,13,11,10.66,18.78,8.63,20.81,17.26,5.58,6.09,6.60,5.58
N00002740,181,20,33,15,23,28,23,12,15,12,11.05,18.23,8.29,12.71,15.47,12.71,6.63,8.29,6.63
N00002741,209,16,47,30,31,31,21,11,9,13,7.66,22.49,14.35,14.83,14.83,10.05,5.26,4.31,6.22
N00002742,148,17,12,8,25,29,16,16,9,16,11.49,8.11,5.41,16.89,19.59,10.81,10.81,6.08,10.81
N00002743,143,18,16,14,30,25,16,12,7,5,12.59,11.19,9.79,20.98,17.48,11.19,8.39,4.90,3.50
N00002744,93,3,3,7,5,17,16,18,11,13,3.23,3.23,7.53,5.38,18.28,17.20,19.35,11.83,13.98
N00002745,102,7,6,4,14,17,17,15,10,12,6.86,5.88,3.92,13.73,16.67,16.67,14.71,9.80,11.76
N00002746,120,4,11,7,24,12,22,11,7,22,3.33,9.17,5.83,20.00,10.00,18.33,9.17,5.83,18.33
N00002747,93,6,18,5,7,23,12,10,5,7,6.45,19.35,5.38,7.53,24.73,12.90,10.75,5.38,7.53
N00002748,164,16,24,13,22,31,16,17,12,13,9.76,14.63,7.93,13.41,18.90,9.76,10.37,7.32,7.93
N00002749,142,12,26,17,16,18,18,11,5,19,8.45,18.31,11.97,11.27,12.68,12.68,7.75,3.52,13.38
N00002750,87,10,12,6,14,8,12,9,5,11,11.49,13.79,6.90,16.09,9.20,13.79,10.34,5.75,12.64
N00002751,99,7,13,7,11,10,16,10,7,18,7.07,13.13,7.07,11.11,10.10,16.16,10.10,7.07,18.18
N00002752,121,19,26,7,14,20,17,8,3,7,15.70,21.49,5.79,11.57,16.53,14.05,6.61,2.48,5.79
N00002753,264,29,76,26,29,33,22,27,7,15,10.98,28.79,9.85,10.98,12.50,8.33,10.23,2.65,5.68
N00002754,189,13,54,20,23,27,16,14,7,15,6.88,28.57,10.58,12.17,14.29,8.47,7.41,3.70,7.94
N00002755,214,31,49,22,38,19,18,19,3,15,14.49,22.90,10.28,17.76,8.88,8.41,8.88,1.40,7.01
N00002756,143,17,34,18,29,10,15,13,2,5,11.89,23.78,12.59,20.28,6.99,10.49,9.09,1.40,3.50
N00002757,230,16,54,28,36,31,22,15,17,11,6.96,23.48,12.17,15.65,13.48,9.57,6.52,7.39,4.78
N00002758,112,8,12,11,21,10,12,11,15,12,7.14,10.71,9.82,18.75,8.93,10.71,9.82,13.39,10.71
N00002759,154,9,30,17,31,13,13,17,7,17,5.84,19.48,11.04,20.13,8.44,8.44,11.04,4.55,11.04
N00002760,171,7,48,15,28,24,15,11,10,13,4.09,28.07,8.77,16.37,14.04,8.77,6.43,5.85,7.60
N00002761,517,77,127,66,91,43,44,33,18,18,14.89,24.56,12.77,17.60,8.32,8.51,6.38,3.48,3.48
N00002762,159,21,55,15,29,16,10,4,2,7,13.21,34.59,9.43,18.24,10.06,6.29,2.52,1.26,4.40
N00002763,182,24,35,15,32,29,9,14,10,14,13.19,19.23,8.24,17.58,15.93,4.95,7.69,5.49,7.69
N00002764,205,20,50,16,25,40,16,14,8,16,9.76,24.39,7.80,12.20,19.51,7.80,6.83,3.90,7.80
N00002765,160,12,26,12,26,39,12,12,9,12,7.50,16.25,7.50,16.25,24.38,7.50,7.50,5.63,7.50
N00002766,234,11,47,22,30,56,22,10,20,16,4.70,20.09,9.40,12.82,23.93,9.40,4.27,8.55,6.84
N00002767,185,15,39,11,27,39,16,12,14,12,8.11,21.08,5.95,14.59,21.08,8.65,6.49,7.57,6.49
N00002768,156,10,17,15,20,28,18,16,13,19,6.41,10.90,9.62,12.82,17.95,11.54,10.26,8.33,12.18
N00002769,242,18,58,21,28,45,27,14,14,17,7.44,23.97,8.68,11.57,18.60,11.16,5.79,5.79,7.02
N00002770,252,27,33,15,27,62,27,22,16,23,10.71,13.10,5.95,10.71,24.60,10.71,8.73,6.35,9.13
N00002771,103,7,5,7,11,12,20,18,8,15,6.80,4.85,6.80,10.68,11.65,19.42,17.48,7.77,14.56
N00002772,106,10,20,7,19,15,8,9,7,11,9.43,18.87,6.60,17.92,14.15,7.55,8.49,6.60,10.38
N00002773,63,7,4,6,9,11,8,6,2,10,11.11,6.35,9.52,14.29,17.46,12.70,9.52,3.17,15.87
N00002774,321,61,79,26,47,39,26,16,6,21,19.00,24.61,8.10,14.64,12.15,8.10,4.98,1.87,6.54
N00002775,208,25,49,12,37,29,20,13,7,16,12.02,23.56,5.77,17.79,13.94,9.62,6.25,3.37,7.69
N00002776,117,8,22,11,17,15,8,12,9,15,6.84,18.80,9.40,14.53,12.82,6.84,10.26,7.69,12.82
N00002777,77,3,7,2,9,13,9,12,5,17,3.90,9.09,2.60,11.69,16.88,11.69,15.58,6.49,22.08
N00002778,73,14,11,2,10,13,5,6,7,5,19.18,15.07,2.74,13.70,17.81,6.85,8.22,9.59,6.85
N00002779,231,17,45,19,31,58,17,11,12,21,7.36,19.48,8.23,13.42,25.11,7.36,4.76,5.19,9.09
N00002780,137,14,20,12,20,23,17,10,10,11,10.22,14.60,8.76,14.60,16.79,12.41,7.30,7.30,8.03
N00002781,198,27,45,24,23,36,17,9,5,12,13.64,22.73,12.12,11.62,18.18,8.59,4.55,2.53,6.06
N00002782,238,21,50,22,29,52,28,8,14,14,8.82,21.01,9.24,12.18,21.85,11.76,3.36,5.88,5.88
N00002783,199,24,38,11,24,32,25,19,7,19,12.06,19.10,5.53,12.06,16.08,12.56,9.55,3.52,9.55
N00002784,255,23,32,22,37,59,37,15,15,15,9.02,12.55,8.63,14.51,23.14,14.51,5.88,5.88,5.88
N00002785,244,19,42,12,27,71,31,11,15,16,7.79,17.21,4.92,11.07,29.10,12.70,4.51,6.15,6.56
N00002786,246,15,49,13,27,63,30,10,18,21,6.10,19.92,5.28,10.98,25.61,12.20,4.07,7.32,8.54
N00002787,186,8,37,11,14,51,15,11,18,21,4.30,19.89,5.91,7.53,27.42,8.06,5.91,9.68,11.29
N00002788,170,15,29,11,17,24,27,13,11,23,8.82,17.06,6.47,10.00,14.12,15.88,7.65,6.47,13.53
N00002789,216,26,37,10,29,45,24,16,8,21,12.04,17.13,4.63,13.43,20.83,11.11,7.41,3.70,9.72
N00002790,234,18,46,15,26,33,18,28,13,37,7.69,19.66,6.41,11.11,14.10,7.69,11.97,5.56,15.81
N00002791,198,27,45,13,25,38,16,11,7,16,13.64,22.73,6.57,12.63,19.19,8.08,5.56,3.54,8.08
N00002792,215,18,38,13,18,63,19,9,24,13,8.37,17.67,6.05,8.37,29.30,8.84,4.19,11.16,6.05
N00002793,183,15,30,13,19,44,15,12,20,15,8.20,16.39,7.10,10.38,24.04,8.20,6.56,10.93,8.20
N00002794,220,16,41,10,22,66,17,7,24,17,7.27,18.64,4.55,10.00,30.00,7.73,3.18,10.91,7.73
N00002795,199,9,23,18,16,62,19,15,25,12,4.52,11.56,9.05,8.04,31.16,9.55,7.54,12.56,6.03
N00002796,241,8,35,15,23,68,28,17,25,22,3.32,14.52,6.22,9.54,28.22,11.62,7.05,10.37,9.13
N00002797,294,18,61,14,32,74,31,15,20,29,6.12,20.75,4.76,10.88,25.17,10.54,5.10,6.80,9.86
N00002798,205,9,40,17,16,59,18,11,23,12,4.39,19.51,8.29,7.80,28.78,8.78,5.37,11.22,5.85
N00002799,141,8,15,8,14,27,21,5,21,22,5.67,10.64,5.67,9.93,19.15,14.89,3.55,14.89,15.60
N00002800,205,7,36,20,27,50,24,4,14,23,3.41,17.56,9.76,13.17,24.39,11.71,1.95,6.83,11.22
N00002801,249,26,52,16,24,49,22,11,28,21,10.44,20.88,6.43,9.64,19.68,8.84,4.42,11.24,8.43
N00002802,236,15,29,15,28,55,16,23,25,30,6.36,12.29,6.36,11.86,23.31,6.78,9.75,10.59,12.71
N00002803,236,12,41,22,18,62,18,20,25,18,5.08,17.37,9.32,7.63,26.27,7.63,8.47,10.59,7.63
N00002804,149,14,16,11,6,34,17,15,16,20,9.40,10.74,7.38,4.03,22.82,11.41,10.07,10.74,13.42
N00002805,149,9,12,12,14,25,20,10,26,21,6.04,8.05,8.05,9.40,16.78,13.42,6.71,17.45,14.09
N00002806,239,17,39,11,29,62,18,21,28,14,7.11,16.32,4.60,12.13,25.94,7.53,8.79,11.72,5.86
N00002807,196,22,34,9,16,55,17,13,12,18,11.22,17.35,4.59,8.16,28.06,8.67,6.63,6.12,9.18
N00002808,230,18,46,16,26,56,15,17,20,16,7.83,20.00,6.96,11.30,24.35,6.52,7.39,8.70,6.96
N00002809,219,8,50,20,19,60,26,3,17,16,3.65,22.83,9.13,8.68,27.40,11.87,1.37,7.76,7.31
N00002810,131,8,28,8,9,25,17,5,11,20,6.11,21.37,6.11,6.87,19.08,12.98,3.82,8.40,15.27
N00002811,158,22,37,8,10,30,14,4,18,15,13.92,23.42,5.06,6.33,18.99,8.86,2.53,11.39,9.49
N00002812,167,6,33,10,15,41,18,11,19,14,3.59,19.76,5.99,8.98,24.55,10.78,6.59,11.38,8.38
N00002813,165,13,19,11,17,42,20,9,27,7,7.88,11.52,6.67,10.30,25.45,12.12,5.45,16.36,4.24
N00002814,181,7,30,5,14,20,15,16,44,30,3.87,16.57,2.76,7.73,11.05,8.29,8.84,24.31,16.57
N00002815,114,5,7,4,9,17,12,9,23,28,4.39,6.14,3.51,7.89,14.91,10.53,7.89,20.18,24.56
N00002816,165,13,13,6,16,21,14,12,35,35,7.88,7.88,3.64,9.70,12.73,8.48,7.27,21.21,21.21
N00002817,293,17,45,14,19,42,27,23,68,38,5.80,15.36,4.78,6.48,14.33,9.22,7.85,23.21,12.97
N00002818,193,2,11,7,11,45,12,18,43,44,1.04,5.70,3.63,5.70,23.32,6.22,9.33,22.28,22.80
N00002819,194,6,7,6,18,29,13,22,52,41,3.09,3.61,3.09,9.28,14.95,6.70,11.34,26.80,21.13
N00002820,306,31,46,20,26,81,23,17,31,31,10.13,15.03,6.54,8.50,26.47,7.52,5.56,10.13,10.13
N00002821,232,16,43,17,28,57,16,9,29,17,6.90,18.53,7.33,12.07,24.57,6.90,3.88,12.50,7.33
N00002822,172,13,17,11,23,33,19,13,28,15,7.56,9.88,6.40,13.37,19.19,11.05,7.56,16.28,8.72
N00002823,201,12,20,9,14,40,18,24,33,31,5.97,9.95,4.48,6.97,19.90,8.96,11.94,16.42,15.42
N00002824,166,14,20,11,16,40,15,15,18,17,8.43,12.05,6.63,9.64,24.10,9.04,9.04,10.84,10.24
N00002825,323,26,60,26,41,77,24,18,33,18,8.05,18.58,8.05,12.69,23.84,7.43,5.57,10.22,5.57
N00002826,214,12,42,11,19,60,25,11,24,10,5.61,19.63,5.14,8.88,28.04,11.68,5.14,11.21,4.67
N00002827,173,18,20,12,19,42,15,13,20,14,10.40,11.56,6.94,10.98,24.28,8.67,7.51,11.56,8.09
N00002828,152,11,17,7,18,26,29,19,10,15,7.24,11.18,4.61,11.84,17.11,19.08,12.50,6.58,9.87
N00002829,238,18,31,12,26,72,24,12,18,25,7.56,13.03,5.04,10.92,30.25,10.08,5.04,7.56,10.50
N00002830,229,11,30,12,14,71,28,20,21,22,4.80,13.10,5.24,6.11,31.00,12.23,8.73,9.17,9.61
N00002831,220,17,42,12,21,63,15,17,18,15,7.73,19.09,5.45,9.55,28.64,6.82,7.73,8.18,6.82
N00002832,198,14,37,13,23,33,20,14,26,18,7.07,18.69,6.57,11.62,16.67,10.10,7.07,13.13,9.09
N00002833,192,16,39,9,17,35,15,22,24,15,8.33,20.31,4.69,8.85,18.23,7.81,11.46,12.50,7.81
