GeographyCode,KS401NI0001,KS401NI0002,KS401NI0003,KS401NI0004,KS401NI0005,KS401NI0006,KS401NI0007,KS401NI0008,KS401NI0009,KS401NI0010,KS401NI0011,KS401NI0012,KS401NI0013,KS401NI0014,KS401NI0015,KS401NI0016,KS401NI0017,KS401NI0018,KS401NI0019,KS401NI0020
N00003656,209,209,0,209,185,24,108,93,6,2,0,0,0,51.67,44.50,2.87,0.96,0,0,0
N00003657,210,210,0,210,165,45,40,57,85,23,3,2,0,19.05,27.14,40.48,10.95,1.43,0.95,0
N00003658,206,206,0,206,188,18,140,60,3,1,1,0,1,67.96,29.13,1.46,0.49,0.49,0,0.49
N00003659,192,192,0,192,145,47,112,50,27,0,2,0,1,58.33,26.04,14.06,0,1.04,0,0.52
N00003660,154,154,0,154,147,7,87,48,16,3,0,0,0,56.49,31.17,10.39,1.95,0,0,0
N00003661,170,170,0,170,161,9,58,69,31,10,0,1,1,34.12,40.59,18.24,5.88,0,0.59,0.59
N00003662,114,114,0,114,110,4,15,59,36,3,1,0,0,13.16,51.75,31.58,2.63,0.88,0,0
N00003663,112,112,0,112,106,6,19,30,59,4,0,0,0,16.96,26.79,52.68,3.57,0,0,0
N00003664,222,222,0,222,194,28,152,63,5,1,1,0,0,68.47,28.38,2.25,0.45,0.45,0,0
N00003665,189,189,0,189,177,12,141,43,4,0,0,0,1,74.60,22.75,2.12,0,0,0,0.53
N00003666,206,206,0,206,183,23,94,75,35,0,1,1,0,45.63,36.41,16.99,0,0.49,0.49,0
N00003667,149,149,0,149,138,11,121,26,1,0,0,0,1,81.21,17.45,0.67,0,0,0,0.67
N00003668,163,163,0,163,146,17,102,49,6,6,0,0,0,62.58,30.06,3.68,3.68,0,0,0
N00003669,157,157,0,157,144,13,117,36,2,0,0,0,2,74.52,22.93,1.27,0,0,0,1.27
N00003670,164,164,0,164,135,29,133,20,8,0,0,1,2,81.10,12.20,4.88,0,0,0.61,1.22
N00003671,124,124,0,124,117,7,14,39,71,0,0,0,0,11.29,31.45,57.26,0,0,0,0
N00003672,126,126,0,126,118,8,44,36,46,0,0,0,0,34.92,28.57,36.51,0,0,0,0
N00003673,127,127,0,127,107,20,51,46,28,0,1,1,0,40.16,36.22,22.05,0,0.79,0.79,0
N00003674,154,154,0,154,141,13,45,106,1,1,1,0,0,29.22,68.83,0.65,0.65,0.65,0,0
N00003675,140,140,0,140,125,15,60,37,35,5,0,3,0,42.86,26.43,25.00,3.57,0,2.14,0
N00003676,134,134,0,134,132,2,19,44,68,3,0,0,0,14.18,32.84,50.75,2.24,0,0,0
N00003677,128,128,0,128,125,3,7,24,96,1,0,0,0,5.47,18.75,75.00,0.78,0,0,0
N00003678,145,145,0,145,144,1,11,37,94,3,0,0,0,7.59,25.52,64.83,2.07,0,0,0
N00003679,138,138,0,138,132,6,12,42,64,18,1,1,0,8.70,30.43,46.38,13.04,0.72,0.72,0
N00003680,124,124,0,124,123,1,10,36,50,27,1,0,0,8.06,29.03,40.32,21.77,0.81,0,0
N00003681,202,202,0,202,185,17,17,47,99,22,15,2,0,8.42,23.27,49.01,10.89,7.43,0.99,0
N00003682,144,144,0,144,144,0,5,39,30,65,2,3,0,3.47,27.08,20.83,45.14,1.39,2.08,0
N00003683,161,161,0,161,156,5,17,99,42,2,0,1,0,10.56,61.49,26.09,1.24,0,0.62,0
N00003684,129,129,0,129,124,5,19,69,35,3,3,0,0,14.73,53.49,27.13,2.33,2.33,0,0
N00003685,132,132,0,132,131,1,39,72,20,0,0,1,0,29.55,54.55,15.15,0,0,0.76,0
N00003686,140,140,0,140,137,3,40,69,31,0,0,0,0,28.57,49.29,22.14,0,0,0,0
N00003687,164,164,0,164,161,3,86,61,14,0,2,0,1,52.44,37.20,8.54,0,1.22,0,0.61
N00003688,153,153,0,153,149,4,16,63,73,1,0,0,0,10.46,41.18,47.71,0.65,0,0,0
N00003689,142,142,0,142,138,4,9,28,100,4,0,0,1,6.34,19.72,70.42,2.82,0,0,0.70
N00003690,179,179,0,179,172,7,119,55,2,0,0,0,3,66.48,30.73,1.12,0,0,0,1.68
N00003691,161,161,0,161,141,20,138,11,10,1,0,0,1,85.71,6.83,6.21,0.62,0,0,0.62
N00003692,153,153,0,153,143,10,123,28,0,0,0,0,2,80.39,18.30,0,0,0,0,1.31
N00003693,153,153,0,153,149,4,71,71,11,0,0,0,0,46.41,46.41,7.19,0,0,0,0
N00003694,169,169,0,169,156,13,159,8,0,0,0,0,2,94.08,4.73,0,0,0,0,1.18
N00003695,154,154,0,154,147,7,92,56,5,0,0,0,1,59.74,36.36,3.25,0,0,0,0.65
N00003696,156,156,0,156,144,12,144,7,0,1,2,0,2,92.31,4.49,0,0.64,1.28,0,1.28
N00003697,154,154,0,154,135,19,113,35,4,1,0,0,1,73.38,22.73,2.60,0.65,0,0,0.65
N00003698,217,217,0,217,208,9,145,56,12,2,1,0,1,66.82,25.81,5.53,0.92,0.46,0,0.46
N00003699,146,146,0,146,134,12,105,12,2,26,1,0,0,71.92,8.22,1.37,17.81,0.68,0,0
N00003700,143,143,0,143,134,9,91,31,18,0,1,1,1,63.64,21.68,12.59,0,0.70,0.70,0.70
N00003701,189,189,0,189,177,12,154,34,0,0,0,0,1,81.48,17.99,0,0,0,0,0.53
N00003702,241,241,0,241,239,2,231,6,3,1,0,0,0,95.85,2.49,1.24,0.41,0,0,0
N00003703,185,185,0,185,185,0,123,58,4,0,0,0,0,66.49,31.35,2.16,0,0,0,0
N00003704,157,157,0,157,152,5,81,46,20,4,5,1,0,51.59,29.30,12.74,2.55,3.18,0.64,0
N00003705,172,172,0,172,170,2,69,59,28,12,2,2,0,40.12,34.30,16.28,6.98,1.16,1.16,0
N00003706,200,200,0,200,193,7,98,83,15,1,1,2,0,49.00,41.50,7.50,0.50,0.50,1.00,0
N00003707,174,174,0,174,157,17,155,15,2,0,1,0,1,89.08,8.62,1.15,0,0.57,0,0.57
N00003708,170,170,0,170,164,6,126,41,1,0,0,0,2,74.12,24.12,0.59,0,0,0,1.18
N00003709,147,147,0,147,143,4,48,61,34,4,0,0,0,32.65,41.50,23.13,2.72,0,0,0
N00003710,163,163,0,163,161,2,37,115,10,1,0,0,0,22.70,70.55,6.13,0.61,0,0,0
N00003711,179,179,0,179,165,14,162,12,1,0,0,0,4,90.50,6.70,0.56,0,0,0,2.23
N00003712,150,150,0,150,147,3,71,58,18,2,0,1,0,47.33,38.67,12.00,1.33,0,0.67,0
N00003713,163,163,0,163,157,6,29,72,61,1,0,0,0,17.79,44.17,37.42,0.61,0,0,0
N00003714,162,162,0,162,157,5,27,64,30,39,2,0,0,16.67,39.51,18.52,24.07,1.23,0,0
N00003715,124,124,0,124,122,2,32,48,43,0,1,0,0,25.81,38.71,34.68,0,0.81,0,0
N00003716,156,156,0,156,150,6,24,24,86,15,6,1,0,15.38,15.38,55.13,9.62,3.85,0.64,0
N00003717,166,166,0,166,144,22,11,19,63,43,23,7,0,6.63,11.45,37.95,25.90,13.86,4.22,0
N00003718,500,500,0,500,487,13,290,180,19,9,1,1,0,58.00,36.00,3.80,1.80,0.20,0.20,0
N00003719,153,153,0,153,150,3,97,48,6,2,0,0,0,63.40,31.37,3.92,1.31,0,0,0
N00003720,146,146,0,146,143,3,93,39,6,8,0,0,0,63.70,26.71,4.11,5.48,0,0,0
N00003721,196,196,0,196,170,26,161,29,5,1,0,0,0,82.14,14.80,2.55,0.51,0,0,0
N00003722,166,166,0,166,152,14,165,1,0,0,0,0,0,99.40,0.60,0,0,0,0,0
N00003723,146,146,0,146,135,11,126,17,3,0,0,0,0,86.30,11.64,2.05,0,0,0,0
N00003724,164,164,0,164,136,28,149,11,3,0,0,0,1,90.85,6.71,1.83,0,0,0,0.61
N00003725,125,125,0,125,118,7,40,76,9,0,0,0,0,32.00,60.80,7.20,0,0,0,0
N00003726,162,162,0,162,148,14,109,47,4,2,0,0,0,67.28,29.01,2.47,1.23,0,0,0
N00003727,161,161,0,161,147,14,56,70,30,3,1,0,1,34.78,43.48,18.63,1.86,0.62,0,0.62
N00003728,132,132,0,132,120,12,69,52,10,1,0,0,0,52.27,39.39,7.58,0.76,0,0,0
N00003729,162,162,0,162,150,12,86,56,15,1,0,4,0,53.09,34.57,9.26,0.62,0,2.47,0
N00003730,158,158,0,158,133,25,139,14,4,0,0,0,1,87.97,8.86,2.53,0,0,0,0.63
N00003731,146,146,0,146,126,20,86,37,17,1,0,5,0,58.90,25.34,11.64,0.68,0,3.42,0
N00003732,313,313,0,313,299,14,41,172,59,33,4,4,0,13.10,54.95,18.85,10.54,1.28,1.28,0
N00003733,143,143,0,143,139,4,17,81,43,0,0,0,2,11.89,56.64,30.07,0,0,0,1.40
N00003734,137,137,0,137,134,3,23,53,44,17,0,0,0,16.79,38.69,32.12,12.41,0,0,0
N00003735,124,124,0,124,124,0,13,17,92,2,0,0,0,10.48,13.71,74.19,1.61,0,0,0
N00003736,128,128,0,128,128,0,8,43,75,0,1,1,0,6.25,33.59,58.59,0,0.78,0.78,0
N00003737,174,174,0,174,174,0,36,115,17,6,0,0,0,20.69,66.09,9.77,3.45,0,0,0
N00003738,128,128,0,128,120,8,8,27,80,4,5,4,0,6.25,21.09,62.50,3.13,3.91,3.13,0
N00003739,155,154,1,160,153,7,19,110,16,15,0,0,0,11.88,68.75,10.00,9.38,0,0,0
N00003740,107,107,0,107,106,1,23,64,14,5,0,1,0,21.50,59.81,13.08,4.67,0,0.93,0
N00003741,124,124,0,124,114,10,6,28,56,27,6,1,0,4.84,22.58,45.16,21.77,4.84,0.81,0
N00003742,139,139,0,139,133,6,22,35,81,1,0,0,0,15.83,25.18,58.27,0.72,0,0,0
N00003743,170,170,0,170,165,5,94,63,12,0,0,0,1,55.29,37.06,7.06,0,0,0,0.59
N00003744,128,128,0,128,128,0,18,100,10,0,0,0,0,14.06,78.13,7.81,0,0,0,0
N00003745,159,159,0,159,152,7,133,22,3,0,0,0,1,83.65,13.84,1.89,0,0,0,0.63
N00003746,114,114,0,114,111,3,44,69,1,0,0,0,0,38.60,60.53,0.88,0,0,0,0
N00003747,125,125,0,125,122,3,70,30,25,0,0,0,0,56.00,24.00,20.00,0,0,0,0
N00003748,146,146,0,146,137,9,91,50,1,3,0,0,1,62.33,34.25,0.68,2.05,0,0,0.68
N00003749,184,184,0,184,179,5,36,121,26,1,0,0,0,19.57,65.76,14.13,0.54,0,0,0
N00003750,162,162,0,162,158,4,117,44,1,0,0,0,0,72.22,27.16,0.62,0,0,0,0
N00003751,191,191,0,191,187,4,72,89,21,8,1,0,0,37.70,46.60,10.99,4.19,0.52,0,0
N00003752,148,148,0,148,145,3,105,38,3,2,0,0,0,70.95,25.68,2.03,1.35,0,0,0
N00003753,185,185,0,185,181,4,30,75,80,0,0,0,0,16.22,40.54,43.24,0,0,0,0
N00003754,130,130,0,130,128,2,45,78,6,0,0,1,0,34.62,60.00,4.62,0,0,0.77,0
N00003755,170,170,0,170,162,8,80,78,11,0,0,0,1,47.06,45.88,6.47,0,0,0,0.59
N00003756,113,113,0,113,113,0,13,38,61,1,0,0,0,11.50,33.63,53.98,0.88,0,0,0
N00003757,113,113,0,113,112,1,16,72,24,0,1,0,0,14.16,63.72,21.24,0,0.88,0,0
N00003758,211,211,0,211,207,4,35,145,31,0,0,0,0,16.59,68.72,14.69,0,0,0,0
N00003759,149,149,0,149,140,9,19,78,30,17,4,0,1,12.75,52.35,20.13,11.41,2.68,0,0.67
N00003760,130,130,0,130,121,9,16,39,74,1,0,0,0,12.31,30.00,56.92,0.77,0,0,0
N00003761,138,138,0,138,136,2,67,69,1,0,0,0,1,48.55,50.00,0.72,0,0,0,0.72
N00003762,167,167,0,167,160,7,159,5,1,0,0,0,2,95.21,2.99,0.60,0,0,0,1.20
N00003763,164,164,0,164,156,8,148,16,0,0,0,0,0,90.24,9.76,0,0,0,0,0
N00003764,181,181,0,181,178,3,163,13,1,0,0,0,4,90.06,7.18,0.55,0,0,0,2.21
N00003765,141,141,0,141,134,7,136,2,0,0,1,0,2,96.45,1.42,0,0,0.71,0,1.42
N00003766,149,149,0,149,145,4,98,47,3,1,0,0,0,65.77,31.54,2.01,0.67,0,0,0
N00003767,150,150,0,150,145,5,143,5,0,1,0,1,0,95.33,3.33,0,0.67,0,0.67,0
N00003768,220,220,0,220,216,4,110,54,12,41,2,1,0,50.00,24.55,5.45,18.64,0.91,0.45,0
N00003769,143,143,0,143,132,11,54,35,42,9,2,1,0,37.76,24.48,29.37,6.29,1.40,0.70,0
N00003770,183,183,0,183,182,1,13,47,83,37,2,1,0,7.10,25.68,45.36,20.22,1.09,0.55,0
N00003771,192,192,0,192,188,4,51,116,25,0,0,0,0,26.56,60.42,13.02,0,0,0,0
N00003772,121,121,0,121,113,8,8,10,51,50,1,1,0,6.61,8.26,42.15,41.32,0.83,0.83,0
N00003773,146,146,0,146,142,4,36,35,66,4,4,1,0,24.66,23.97,45.21,2.74,2.74,0.68,0
N00003774,125,125,0,125,122,3,48,66,10,1,0,0,0,38.40,52.80,8.00,0.80,0,0,0
N00003775,197,197,0,197,192,5,150,37,7,3,0,0,0,76.14,18.78,3.55,1.52,0,0,0
N00003776,143,143,0,143,140,3,27,49,67,0,0,0,0,18.88,34.27,46.85,0,0,0,0
N00003777,112,112,0,112,111,1,11,20,79,2,0,0,0,9.82,17.86,70.54,1.79,0,0,0
N00003778,172,172,0,172,167,5,11,39,94,19,8,0,1,6.40,22.67,54.65,11.05,4.65,0,0.58
N00003779,138,138,0,138,137,1,14,40,63,21,0,0,0,10.14,28.99,45.65,15.22,0,0,0
N00003780,120,120,0,120,117,3,17,99,4,0,0,0,0,14.17,82.50,3.33,0,0,0,0
N00003781,140,140,0,140,135,5,54,61,25,0,0,0,0,38.57,43.57,17.86,0,0,0,0
N00003782,196,196,0,196,193,3,67,123,6,0,0,0,0,34.18,62.76,3.06,0,0,0,0
N00003783,141,141,0,141,140,1,20,44,69,8,0,0,0,14.18,31.21,48.94,5.67,0,0,0
N00003784,167,167,0,167,152,15,126,34,7,0,0,0,0,75.45,20.36,4.19,0,0,0,0
N00003785,175,175,0,175,163,12,169,4,0,0,1,0,1,96.57,2.29,0,0,0.57,0,0.57
N00003786,160,160,0,160,159,1,54,102,2,0,2,0,0,33.75,63.75,1.25,0,1.25,0,0
N00003787,140,140,0,140,135,5,99,38,1,1,0,0,1,70.71,27.14,0.71,0.71,0,0,0.71
N00003788,158,158,0,158,155,3,16,88,28,23,3,0,0,10.13,55.70,17.72,14.56,1.90,0,0
N00003789,159,159,0,159,140,19,148,7,1,0,0,0,3,93.08,4.40,0.63,0,0,0,1.89
N00003790,142,142,0,142,139,3,18,120,4,0,0,0,0,12.68,84.51,2.82,0,0,0,0
N00003791,263,263,0,263,251,12,159,97,7,0,0,0,0,60.46,36.88,2.66,0,0,0,0
N00003792,129,129,0,129,122,7,15,69,44,0,0,1,0,11.63,53.49,34.11,0,0,0.78,0
N00003793,218,218,0,218,202,16,204,10,4,0,0,0,0,93.58,4.59,1.83,0,0,0,0
N00003794,149,149,0,149,144,5,63,82,4,0,0,0,0,42.28,55.03,2.68,0,0,0,0
N00003795,170,170,0,170,146,24,154,13,1,0,0,0,2,90.59,7.65,0.59,0,0,0,1.18
N00003796,215,215,0,215,199,16,196,11,4,1,1,0,2,91.16,5.12,1.86,0.47,0.47,0,0.93
N00003797,187,187,0,187,177,10,73,102,12,0,0,0,0,39.04,54.55,6.42,0,0,0,0
N00003798,181,181,0,181,169,12,42,116,20,1,0,2,0,23.20,64.09,11.05,0.55,0,1.10,0
N00003799,130,130,0,130,126,4,35,89,4,1,1,0,0,26.92,68.46,3.08,0.77,0.77,0,0
N00003800,158,158,0,158,153,5,92,65,1,0,0,0,0,58.23,41.14,0.63,0,0,0,0
N00003801,187,187,0,187,174,13,80,46,33,20,2,6,0,42.78,24.60,17.65,10.70,1.07,3.21,0
N00003802,108,108,0,108,107,1,45,61,1,1,0,0,0,41.67,56.48,0.93,0.93,0,0,0
N00003803,151,151,0,151,145,6,71,50,21,8,1,0,0,47.02,33.11,13.91,5.30,0.66,0,0
N00003804,146,146,0,146,140,6,130,9,5,0,0,0,2,89.04,6.16,3.42,0,0,0,1.37
N00003805,119,119,0,119,117,2,51,51,12,4,0,0,1,42.86,42.86,10.08,3.36,0,0,0.84
N00003806,176,176,0,176,169,7,29,56,51,33,3,4,0,16.48,31.82,28.98,18.75,1.70,2.27,0
N00003807,128,128,0,128,128,0,23,37,67,0,0,1,0,17.97,28.91,52.34,0,0,0.78,0
N00003808,152,152,0,152,143,9,23,24,90,11,0,4,0,15.13,15.79,59.21,7.24,0,2.63,0
N00003809,155,155,0,155,147,8,81,59,9,5,1,0,0,52.26,38.06,5.81,3.23,0.65,0,0
N00003810,113,113,0,113,109,4,8,29,46,28,1,1,0,7.08,25.66,40.71,24.78,0.88,0.88,0
N00003811,143,143,0,143,141,2,109,18,15,1,0,0,0,76.22,12.59,10.49,0.70,0,0,0
N00003812,142,142,0,142,127,15,63,60,15,2,1,0,1,44.37,42.25,10.56,1.41,0.70,0,0.70
N00003813,130,130,0,130,127,3,87,33,8,2,0,0,0,66.92,25.38,6.15,1.54,0,0,0
N00003814,155,155,0,155,151,4,74,69,9,1,1,1,0,47.74,44.52,5.81,0.65,0.65,0.65,0
N00003815,236,236,0,236,227,9,53,128,48,6,1,0,0,22.46,54.24,20.34,2.54,0.42,0,0
N00003816,146,146,0,146,143,3,28,99,18,0,1,0,0,19.18,67.81,12.33,0,0.68,0,0
N00003817,164,164,0,164,149,15,126,29,6,0,1,0,2,76.83,17.68,3.66,0,0.61,0,1.22
N00003818,166,166,0,166,156,10,119,39,2,1,1,0,4,71.69,23.49,1.20,0.60,0.60,0,2.41
N00003819,192,192,0,192,135,57,147,33,6,0,1,0,5,76.56,17.19,3.13,0,0.52,0,2.60
N00003820,194,194,0,194,179,15,167,22,3,0,0,0,2,86.08,11.34,1.55,0,0,0,1.03
N00003821,152,152,0,152,139,13,95,46,9,0,1,0,1,62.50,30.26,5.92,0,0.66,0,0.66
N00003822,180,180,0,180,167,13,158,16,0,1,1,0,4,87.78,8.89,0,0.56,0.56,0,2.22
N00003823,201,201,0,201,190,11,147,44,10,0,0,0,0,73.13,21.89,4.98,0,0,0,0
N00003824,235,235,0,235,226,9,186,25,13,3,1,0,7,79.15,10.64,5.53,1.28,0.43,0,2.98
N00003825,330,330,0,330,325,5,107,184,37,1,1,0,0,32.42,55.76,11.21,0.30,0.30,0,0
N00003826,216,216,0,216,201,15,191,22,3,0,0,0,0,88.43,10.19,1.39,0,0,0,0
N00003827,324,324,0,324,311,13,300,16,3,0,0,0,5,92.59,4.94,0.93,0,0,0,1.54
N00003828,157,157,0,157,139,18,137,14,2,0,0,0,4,87.26,8.92,1.27,0,0,0,2.55
N00003829,170,170,0,170,150,20,152,10,5,0,1,0,2,89.41,5.88,2.94,0,0.59,0,1.18
N00003830,171,171,0,171,166,5,132,32,5,0,0,1,1,77.19,18.71,2.92,0,0,0.58,0.58
N00003831,145,145,0,145,125,20,52,27,59,1,2,4,0,35.86,18.62,40.69,0.69,1.38,2.76,0
N00003832,189,189,0,189,183,6,131,49,7,0,0,0,2,69.31,25.93,3.70,0,0,0,1.06
N00003833,202,202,0,202,193,9,23,98,80,1,0,0,0,11.39,48.51,39.60,0.50,0,0,0
N00003834,158,158,0,158,157,1,24,87,33,14,0,0,0,15.19,55.06,20.89,8.86,0,0,0
N00003835,271,271,0,271,243,28,114,39,54,53,3,8,0,42.07,14.39,19.93,19.56,1.11,2.95,0
N00003836,168,168,0,168,147,21,67,33,16,51,1,0,0,39.88,19.64,9.52,30.36,0.60,0,0
N00003837,115,115,0,115,113,2,19,86,8,2,0,0,0,16.52,74.78,6.96,1.74,0,0,0
N00003838,205,205,0,205,179,26,29,70,33,71,2,0,0,14.15,34.15,16.10,34.63,0.98,0,0
N00003839,144,144,0,144,132,12,106,25,6,6,0,1,0,73.61,17.36,4.17,4.17,0,0.69,0
N00003840,170,170,0,170,152,18,132,21,15,1,1,0,0,77.65,12.35,8.82,0.59,0.59,0,0
N00003841,125,125,0,125,114,11,19,68,32,3,2,1,0,15.20,54.40,25.60,2.40,1.60,0.80,0
N00003842,200,200,0,200,165,35,117,8,3,72,0,0,0,58.50,4.00,1.50,36.00,0,0,0
N00003843,174,174,0,174,130,44,17,28,53,52,23,1,0,9.77,16.09,30.46,29.89,13.22,0.57,0
N00003844,192,192,0,192,182,10,151,12,1,22,4,2,0,78.65,6.25,0.52,11.46,2.08,1.04,0
N00003845,124,124,0,124,121,3,46,37,40,0,0,0,1,37.10,29.84,32.26,0,0,0,0.81
N00003846,297,297,0,297,294,3,17,110,102,66,2,0,0,5.72,37.04,34.34,22.22,0.67,0,0
N00003847,117,117,0,117,114,3,22,40,47,8,0,0,0,18.80,34.19,40.17,6.84,0,0,0
N00003848,139,139,0,139,138,1,21,48,70,0,0,0,0,15.11,34.53,50.36,0,0,0,0
N00003849,196,196,0,196,181,15,154,40,2,0,0,0,0,78.57,20.41,1.02,0,0,0,0
N00003850,149,149,0,149,143,6,98,45,6,0,0,0,0,65.77,30.20,4.03,0,0,0,0
N00003851,174,174,0,174,149,25,158,13,1,0,0,0,2,90.80,7.47,0.57,0,0,0,1.15
N00003852,148,148,0,148,141,7,38,73,32,5,0,0,0,25.68,49.32,21.62,3.38,0,0,0
N00003853,191,191,0,191,167,24,133,55,3,0,0,0,0,69.63,28.80,1.57,0,0,0,0
N00003854,155,155,0,155,137,18,141,11,2,1,0,0,0,90.97,7.10,1.29,0.65,0,0,0
N00003855,163,163,0,163,150,13,117,43,0,2,0,0,1,71.78,26.38,0,1.23,0,0,0.61
N00003856,174,174,0,174,159,15,130,43,0,0,0,1,0,74.71,24.71,0,0,0,0.57,0
N00003857,174,174,0,174,169,5,125,31,12,2,0,4,0,71.84,17.82,6.90,1.15,0,2.30,0
N00003858,178,178,0,178,159,19,143,29,2,1,3,0,0,80.34,16.29,1.12,0.56,1.69,0,0
N00003859,181,181,0,181,179,2,24,139,17,1,0,0,0,13.26,76.80,9.39,0.55,0,0,0
N00003860,383,383,0,383,360,23,191,154,35,1,1,0,1,49.87,40.21,9.14,0.26,0.26,0,0.26
N00003861,178,178,0,178,169,9,145,25,6,0,0,0,2,81.46,14.04,3.37,0,0,0,1.12
N00003862,146,146,0,146,136,10,117,26,1,0,0,0,2,80.14,17.81,0.68,0,0,0,1.37
N00003863,127,127,0,127,117,10,4,14,72,30,5,2,0,3.15,11.02,56.69,23.62,3.94,1.57,0
N00003864,130,130,0,130,130,0,14,27,86,2,1,0,0,10.77,20.77,66.15,1.54,0.77,0,0
N00003865,103,103,0,103,100,3,19,17,65,0,1,1,0,18.45,16.50,63.11,0,0.97,0.97,0
N00003866,147,147,0,147,147,0,14,27,104,0,2,0,0,9.52,18.37,70.75,0,1.36,0,0
N00003867,279,279,0,279,276,3,63,148,52,15,1,0,0,22.58,53.05,18.64,5.38,0.36,0,0
N00003868,142,142,0,142,142,0,7,38,82,15,0,0,0,4.93,26.76,57.75,10.56,0,0,0
N00003869,458,458,0,458,445,13,100,141,140,63,13,1,0,21.83,30.79,30.57,13.76,2.84,0.22,0
N00003870,121,121,0,121,117,4,4,21,72,22,2,0,0,3.31,17.36,59.50,18.18,1.65,0,0
N00003871,243,243,0,243,239,4,174,63,6,0,0,0,0,71.60,25.93,2.47,0,0,0,0
N00003872,135,135,0,135,129,6,12,5,83,30,2,3,0,8.89,3.70,61.48,22.22,1.48,2.22,0
N00003873,422,422,0,422,413,9,73,120,179,48,2,0,0,17.30,28.44,42.42,11.37,0.47,0,0
N00003874,180,180,0,180,173,7,154,22,3,0,0,0,1,85.56,12.22,1.67,0,0,0,0.56
N00003875,149,149,0,149,140,9,48,71,28,2,0,0,0,32.21,47.65,18.79,1.34,0,0,0
N00003876,177,177,0,177,167,10,164,8,2,0,1,0,2,92.66,4.52,1.13,0,0.56,0,1.13
N00003877,132,132,0,132,129,3,67,41,22,0,2,0,0,50.76,31.06,16.67,0,1.52,0,0
N00003878,153,153,0,153,142,11,142,9,1,0,0,0,1,92.81,5.88,0.65,0,0,0,0.65
N00003879,154,154,0,154,147,7,145,5,0,0,0,0,4,94.16,3.25,0,0,0,0,2.60
N00003880,178,178,0,178,173,5,52,90,34,0,0,0,2,29.21,50.56,19.10,0,0,0,1.12
N00003881,150,150,0,150,149,1,130,17,2,1,0,0,0,86.67,11.33,1.33,0.67,0,0,0
N00003882,127,127,0,127,125,2,22,100,1,4,0,0,0,17.32,78.74,0.79,3.15,0,0,0
N00003883,310,310,0,310,299,11,126,122,13,49,0,0,0,40.65,39.35,4.19,15.81,0,0,0
N00003884,296,296,0,296,289,7,50,158,26,58,4,0,0,16.89,53.38,8.78,19.59,1.35,0,0
N00003885,120,120,0,120,119,1,3,114,3,0,0,0,0,2.50,95.00,2.50,0,0,0,0
N00003886,123,123,0,123,117,6,9,77,37,0,0,0,0,7.32,62.60,30.08,0,0,0,0
N00003887,277,277,0,277,254,23,51,22,90,114,0,0,0,18.41,7.94,32.49,41.16,0,0,0
N00003888,101,101,0,101,98,3,50,37,12,1,0,1,0,49.50,36.63,11.88,0.99,0,0.99,0
N00003889,163,163,0,163,157,6,48,42,29,43,1,0,0,29.45,25.77,17.79,26.38,0.61,0,0
N00003890,130,130,0,130,127,3,16,66,21,26,1,0,0,12.31,50.77,16.15,20.00,0.77,0,0
N00003891,139,139,0,139,136,3,3,42,91,3,0,0,0,2.16,30.22,65.47,2.16,0,0,0
N00003892,136,136,0,136,123,13,3,21,100,11,1,0,0,2.21,15.44,73.53,8.09,0.74,0,0
N00003893,127,127,0,127,116,11,2,33,88,2,2,0,0,1.57,25.98,69.29,1.57,1.57,0,0
N00003894,126,126,0,126,122,4,6,59,52,5,1,3,0,4.76,46.83,41.27,3.97,0.79,2.38,0
N00003895,130,130,0,130,124,6,3,38,86,3,0,0,0,2.31,29.23,66.15,2.31,0,0,0
N00003896,401,401,0,401,381,20,76,66,144,110,1,4,0,18.95,16.46,35.91,27.43,0.25,1.00,0
N00003897,111,111,0,111,103,8,13,26,58,14,0,0,0,11.71,23.42,52.25,12.61,0,0,0
N00003898,130,130,0,130,127,3,84,43,2,1,0,0,0,64.62,33.08,1.54,0.77,0,0,0
N00003899,133,133,0,133,131,2,94,37,2,0,0,0,0,70.68,27.82,1.50,0,0,0,0
N00003900,135,135,0,135,132,3,9,55,33,38,0,0,0,6.67,40.74,24.44,28.15,0,0,0
N00003901,121,121,0,121,116,5,25,13,82,1,0,0,0,20.66,10.74,67.77,0.83,0,0,0
N00003902,132,132,0,132,130,2,92,23,15,2,0,0,0,69.70,17.42,11.36,1.52,0,0,0
N00003903,216,216,0,216,211,5,163,47,5,1,0,0,0,75.46,21.76,2.31,0.46,0,0,0
N00003904,210,210,0,210,202,8,118,40,33,17,2,0,0,56.19,19.05,15.71,8.10,0.95,0,0
N00003905,158,158,0,158,153,5,6,27,84,40,1,0,0,3.80,17.09,53.16,25.32,0.63,0,0
N00003906,119,119,0,119,111,8,3,27,81,6,0,2,0,2.52,22.69,68.07,5.04,0,1.68,0
N00003907,142,142,0,142,136,6,18,62,19,40,1,2,0,12.68,43.66,13.38,28.17,0.70,1.41,0
N00003908,115,115,0,115,110,5,4,12,50,49,0,0,0,3.48,10.43,43.48,42.61,0,0,0
N00003909,151,151,0,151,144,7,16,11,101,21,1,1,0,10.60,7.28,66.89,13.91,0.66,0.66,0
N00003910,117,117,0,117,113,4,11,19,74,12,1,0,0,9.40,16.24,63.25,10.26,0.85,0,0
N00003911,529,529,0,529,507,22,185,214,110,17,1,2,0,34.97,40.45,20.79,3.21,0.19,0.38,0
