GeographyCode,KS107NI0001,KS107NI0002,KS107NI0003,KS107NI0004,KS107NI0005,KS107NI0006,KS107NI0007,KS107NI0008,KS107NI0009,KS107NI0010,KS107NI0011,KS107NI0012,KS107NI0013,KS107NI0014,KS107NI0015,KS107NI0016,KS107NI0017,KS107NI0018,KS107NI0019,KS107NI0020,KS107NI0021
N00001348,10,2,4,4,2,0,1,1,8,2,3,3,20.00,40.00,40.00,0,50.00,50.00,25.00,37.50,37.50
N00001349,8,2,4,2,1,0,1,0,7,2,3,2,25.00,50.00,25.00,0,100.00,0,28.57,42.86,28.57
N00001350,78,20,7,51,6,1,1,4,72,19,6,47,25.64,8.97,65.38,16.67,16.67,66.67,26.39,8.33,65.28
N00001351,33,11,4,18,2,2,0,0,31,9,4,18,33.33,12.12,54.55,100.00,0,0,29.03,12.90,58.06
N00001352,15,6,1,8,0,0,0,0,15,6,1,8,40.00,6.67,53.33,0,0,0,40.00,6.67,53.33
N00001353,27,9,2,16,4,1,0,3,23,8,2,13,33.33,7.41,59.26,25.00,0,75.00,34.78,8.70,56.52
N00001354,57,14,6,37,6,0,2,4,51,14,4,33,24.56,10.53,64.91,0,33.33,66.67,27.45,7.84,64.71
N00001355,24,7,3,14,2,1,0,1,22,6,3,13,29.17,12.50,58.33,50.00,0,50.00,27.27,13.64,59.09
N00001356,25,4,6,15,0,0,0,0,25,4,6,15,16.00,24.00,60.00,0,0,0,16.00,24.00,60.00
N00001357,16,1,4,11,2,0,2,0,14,1,2,11,6.25,25.00,68.75,0,100.00,0,7.14,14.29,78.57
N00001358,37,16,2,19,3,1,0,2,34,15,2,17,43.24,5.41,51.35,33.33,0,66.67,44.12,5.88,50.00
N00001359,31,12,4,15,0,0,0,0,31,12,4,15,38.71,12.90,48.39,0,0,0,38.71,12.90,48.39
N00001360,33,12,1,20,3,0,1,2,30,12,0,18,36.36,3.03,60.61,0,33.33,66.67,40.00,0,60.00
N00001361,28,7,5,16,3,0,1,2,25,7,4,14,25.00,17.86,57.14,0,33.33,66.67,28.00,16.00,56.00
N00001362,18,5,0,13,0,0,0,0,18,5,0,13,27.78,0,72.22,0,0,0,27.78,0,72.22
N00001363,4,2,0,2,1,1,0,0,3,1,0,2,50.00,0,50.00,100.00,0,0,33.33,0,66.67
N00001364,13,5,6,2,2,1,1,0,11,4,5,2,38.46,46.15,15.38,50.00,50.00,0,36.36,45.45,18.18
N00001365,7,1,5,1,1,0,1,0,6,1,4,1,14.29,71.43,14.29,0,100.00,0,16.67,66.67,16.67
N00001366,5,2,1,2,1,0,1,0,4,2,0,2,40.00,20.00,40.00,0,100.00,0,50.00,0,50.00
N00001367,13,4,2,7,2,2,0,0,11,2,2,7,30.77,15.38,53.85,100.00,0,0,18.18,18.18,63.64
N00001368,5,2,2,1,1,0,1,0,4,2,1,1,40.00,40.00,20.00,0,100.00,0,50.00,25.00,25.00
N00001369,9,5,3,1,2,2,0,0,7,3,3,1,55.56,33.33,11.11,100.00,0,0,42.86,42.86,14.29
N00001370,7,4,1,2,1,1,0,0,6,3,1,2,57.14,14.29,28.57,100.00,0,0,50.00,16.67,33.33
N00001371,3,1,2,0,1,0,1,0,2,1,1,0,33.33,66.67,0,0,100.00,0,50.00,50.00,0
N00001372,9,3,5,1,0,0,0,0,9,3,5,1,33.33,55.56,11.11,0,0,0,33.33,55.56,11.11
N00001373,5,2,2,1,0,0,0,0,5,2,2,1,40.00,40.00,20.00,0,0,0,40.00,40.00,20.00
N00001374,7,4,2,1,0,0,0,0,7,4,2,1,57.14,28.57,14.29,0,0,0,57.14,28.57,14.29
N00001375,17,5,6,6,3,1,2,0,14,4,4,6,29.41,35.29,35.29,33.33,66.67,0,28.57,28.57,42.86
N00001376,10,3,3,4,0,0,0,0,10,3,3,4,30.00,30.00,40.00,0,0,0,30.00,30.00,40.00
N00001377,4,1,2,1,0,0,0,0,4,1,2,1,25.00,50.00,25.00,0,0,0,25.00,50.00,25.00
N00001378,5,3,1,1,0,0,0,0,5,3,1,1,60.00,20.00,20.00,0,0,0,60.00,20.00,20.00
N00001379,5,1,2,2,0,0,0,0,5,1,2,2,20.00,40.00,40.00,0,0,0,20.00,40.00,40.00
N00001380,5,1,2,2,2,0,2,0,3,1,0,2,20.00,40.00,40.00,0,100.00,0,33.33,0,66.67
N00001381,9,4,0,5,0,0,0,0,9,4,0,5,44.44,0,55.56,0,0,0,44.44,0,55.56
N00001382,5,1,4,0,1,0,1,0,4,1,3,0,20.00,80.00,0,0,100.00,0,25.00,75.00,0
N00001383,2,1,0,1,0,0,0,0,2,1,0,1,50.00,0,50.00,0,0,0,50.00,0,50.00
N00001384,5,0,3,2,2,0,2,0,3,0,1,2,0,60.00,40.00,0,100.00,0,0,33.33,66.67
N00001385,6,2,3,1,1,0,1,0,5,2,2,1,33.33,50.00,16.67,0,100.00,0,40.00,40.00,20.00
N00001386,15,6,6,3,1,0,1,0,14,6,5,3,40.00,40.00,20.00,0,100.00,0,42.86,35.71,21.43
N00001387,9,3,1,5,0,0,0,0,9,3,1,5,33.33,11.11,55.56,0,0,0,33.33,11.11,55.56
N00001388,11,3,3,5,1,0,1,0,10,3,2,5,27.27,27.27,45.45,0,100.00,0,30.00,20.00,50.00
N00001389,8,1,1,6,3,0,1,2,5,1,0,4,12.50,12.50,75.00,0,33.33,66.67,20.00,0,80.00
N00001390,2,0,1,1,0,0,0,0,2,0,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00
N00001391,2,0,2,0,0,0,0,0,2,0,2,0,0,100.00,0,0,0,0,0,100.00,0
N00001392,7,0,1,6,0,0,0,0,7,0,1,6,0,14.29,85.71,0,0,0,0,14.29,85.71
N00001393,3,1,1,1,0,0,0,0,3,1,1,1,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00001394,4,0,0,4,0,0,0,0,4,0,0,4,0,0,100.00,0,0,0,0,0,100.00
N00001395,6,2,3,1,1,0,1,0,5,2,2,1,33.33,50.00,16.67,0,100.00,0,40.00,40.00,20.00
N00001396,8,3,2,3,0,0,0,0,8,3,2,3,37.50,25.00,37.50,0,0,0,37.50,25.00,37.50
N00001397,2,0,2,0,0,0,0,0,2,0,2,0,0,100.00,0,0,0,0,0,100.00,0
N00001398,10,4,1,5,0,0,0,0,10,4,1,5,40.00,10.00,50.00,0,0,0,40.00,10.00,50.00
N00001399,10,0,6,4,3,0,2,1,7,0,4,3,0,60.00,40.00,0,66.67,33.33,0,57.14,42.86
N00001400,1,0,1,0,1,0,1,0,0,0,0,0,0,100.00,0,0,100.00,0,0,0,0
N00001401,35,14,8,13,1,0,1,0,34,14,7,13,40.00,22.86,37.14,0,100.00,0,41.18,20.59,38.24
N00001402,11,3,6,2,2,0,2,0,9,3,4,2,27.27,54.55,18.18,0,100.00,0,33.33,44.44,22.22
N00001403,10,2,3,5,0,0,0,0,10,2,3,5,20.00,30.00,50.00,0,0,0,20.00,30.00,50.00
N00001404,7,1,3,3,2,0,2,0,5,1,1,3,14.29,42.86,42.86,0,100.00,0,20.00,20.00,60.00
N00001405,11,5,2,4,1,0,1,0,10,5,1,4,45.45,18.18,36.36,0,100.00,0,50.00,10.00,40.00
N00001406,16,6,2,8,0,0,0,0,16,6,2,8,37.50,12.50,50.00,0,0,0,37.50,12.50,50.00
N00001407,11,2,4,5,1,0,0,1,10,2,4,4,18.18,36.36,45.45,0,0,100.00,20.00,40.00,40.00
N00001408,8,3,4,1,1,0,1,0,7,3,3,1,37.50,50.00,12.50,0,100.00,0,42.86,42.86,14.29
N00001409,5,2,2,1,0,0,0,0,5,2,2,1,40.00,40.00,20.00,0,0,0,40.00,40.00,20.00
N00001410,8,2,3,3,1,0,1,0,7,2,2,3,25.00,37.50,37.50,0,100.00,0,28.57,28.57,42.86
N00001411,7,4,3,0,1,0,1,0,6,4,2,0,57.14,42.86,0,0,100.00,0,66.67,33.33,0
N00001412,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00001413,5,4,1,0,1,0,1,0,4,4,0,0,80.00,20.00,0,0,100.00,0,100.00,0,0
N00001414,5,1,3,1,1,0,1,0,4,1,2,1,20.00,60.00,20.00,0,100.00,0,25.00,50.00,25.00
N00001415,28,7,4,17,2,0,1,1,26,7,3,16,25.00,14.29,60.71,0,50.00,50.00,26.92,11.54,61.54
N00001416,18,7,4,7,3,0,2,1,15,7,2,6,38.89,22.22,38.89,0,66.67,33.33,46.67,13.33,40.00
N00001417,17,2,3,12,1,0,0,1,16,2,3,11,11.76,17.65,70.59,0,0,100.00,12.50,18.75,68.75
N00001418,34,7,8,19,3,0,2,1,31,7,6,18,20.59,23.53,55.88,0,66.67,33.33,22.58,19.35,58.06
N00001419,15,3,0,12,0,0,0,0,15,3,0,12,20.00,0,80.00,0,0,0,20.00,0,80.00
N00001420,18,6,1,11,1,0,0,1,17,6,1,10,33.33,5.56,61.11,0,0,100.00,35.29,5.88,58.82
N00001421,27,7,3,17,3,0,2,1,24,7,1,16,25.93,11.11,62.96,0,66.67,33.33,29.17,4.17,66.67
N00001422,10,4,0,6,2,0,0,2,8,4,0,4,40.00,0,60.00,0,0,100.00,50.00,0,50.00
N00001423,28,5,2,21,3,0,1,2,25,5,1,19,17.86,7.14,75.00,0,33.33,66.67,20.00,4.00,76.00
N00001424,17,6,1,10,2,1,0,1,15,5,1,9,35.29,5.88,58.82,50.00,0,50.00,33.33,6.67,60.00
N00001425,22,10,2,10,4,0,1,3,18,10,1,7,45.45,9.09,45.45,0,25.00,75.00,55.56,5.56,38.89
N00001426,23,5,2,16,0,0,0,0,23,5,2,16,21.74,8.70,69.57,0,0,0,21.74,8.70,69.57
N00001427,21,6,2,13,2,0,1,1,19,6,1,12,28.57,9.52,61.90,0,50.00,50.00,31.58,5.26,63.16
N00001428,13,4,3,6,0,0,0,0,13,4,3,6,30.77,23.08,46.15,0,0,0,30.77,23.08,46.15
N00001429,39,8,7,24,2,0,1,1,37,8,6,23,20.51,17.95,61.54,0,50.00,50.00,21.62,16.22,62.16
N00001430,17,5,1,11,2,0,1,1,15,5,0,10,29.41,5.88,64.71,0,50.00,50.00,33.33,0,66.67
N00001431,23,8,5,10,2,1,1,0,21,7,4,10,34.78,21.74,43.48,50.00,50.00,0,33.33,19.05,47.62
N00001432,35,11,3,21,0,0,0,0,35,11,3,21,31.43,8.57,60.00,0,0,0,31.43,8.57,60.00
N00001433,31,11,6,14,3,0,2,1,28,11,4,13,35.48,19.35,45.16,0,66.67,33.33,39.29,14.29,46.43
N00001434,21,5,0,16,2,0,0,2,19,5,0,14,23.81,0,76.19,0,0,100.00,26.32,0,73.68
N00001435,26,5,5,16,1,0,0,1,25,5,5,15,19.23,19.23,61.54,0,0,100.00,20.00,20.00,60.00
N00001436,39,13,1,25,1,0,0,1,38,13,1,24,33.33,2.56,64.10,0,0,100.00,34.21,2.63,63.16
N00001437,22,5,1,16,1,0,0,1,21,5,1,15,22.73,4.55,72.73,0,0,100.00,23.81,4.76,71.43
N00001438,26,7,3,16,3,0,1,2,23,7,2,14,26.92,11.54,61.54,0,33.33,66.67,30.43,8.70,60.87
N00001439,12,5,1,6,0,0,0,0,12,5,1,6,41.67,8.33,50.00,0,0,0,41.67,8.33,50.00
N00001440,14,6,1,7,0,0,0,0,14,6,1,7,42.86,7.14,50.00,0,0,0,42.86,7.14,50.00
N00001441,20,7,1,12,0,0,0,0,20,7,1,12,35.00,5.00,60.00,0,0,0,35.00,5.00,60.00
N00001442,31,8,3,20,1,0,1,0,30,8,2,20,25.81,9.68,64.52,0,100.00,0,26.67,6.67,66.67
N00001443,8,3,1,4,0,0,0,0,8,3,1,4,37.50,12.50,50.00,0,0,0,37.50,12.50,50.00
N00001444,26,8,0,18,0,0,0,0,26,8,0,18,30.77,0,69.23,0,0,0,30.77,0,69.23
N00001445,3,0,3,0,1,0,1,0,2,0,2,0,0,100.00,0,0,100.00,0,0,100.00,0
N00001446,5,1,2,2,1,0,1,0,4,1,1,2,20.00,40.00,40.00,0,100.00,0,25.00,25.00,50.00
N00001447,4,1,1,2,0,0,0,0,4,1,1,2,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00001448,5,2,2,1,0,0,0,0,5,2,2,1,40.00,40.00,20.00,0,0,0,40.00,40.00,20.00
N00001449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00001450,2,0,1,1,2,0,1,1,0,0,0,0,0,50.00,50.00,0,50.00,50.00,0,0,0
N00001451,4,0,1,3,0,0,0,0,4,0,1,3,0,25.00,75.00,0,0,0,0,25.00,75.00
N00001452,1,0,1,0,1,0,1,0,0,0,0,0,0,100.00,0,0,100.00,0,0,0,0
N00001453,4,3,1,0,0,0,0,0,4,3,1,0,75.00,25.00,0,0,0,0,75.00,25.00,0
N00001454,2,2,0,0,0,0,0,0,2,2,0,0,100.00,0,0,0,0,0,100.00,0,0
N00001455,4,4,0,0,1,1,0,0,3,3,0,0,100.00,0,0,100.00,0,0,100.00,0,0
N00001456,5,3,2,0,0,0,0,0,5,3,2,0,60.00,40.00,0,0,0,0,60.00,40.00,0
N00001457,2,1,1,0,0,0,0,0,2,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00,0
N00001458,4,1,0,3,0,0,0,0,4,1,0,3,25.00,0,75.00,0,0,0,25.00,0,75.00
N00001459,2,0,2,0,1,0,1,0,1,0,1,0,0,100.00,0,0,100.00,0,0,100.00,0
N00001460,18,7,5,6,4,1,2,1,14,6,3,5,38.89,27.78,33.33,25.00,50.00,25.00,42.86,21.43,35.71
N00001461,3,0,1,2,0,0,0,0,3,0,1,2,0,33.33,66.67,0,0,0,0,33.33,66.67
N00001462,2,0,1,1,0,0,0,0,2,0,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00
N00001463,8,3,3,2,1,1,0,0,7,2,3,2,37.50,37.50,25.00,100.00,0,0,28.57,42.86,28.57
N00001464,5,2,1,2,0,0,0,0,5,2,1,2,40.00,20.00,40.00,0,0,0,40.00,20.00,40.00
N00001465,4,1,3,0,0,0,0,0,4,1,3,0,25.00,75.00,0,0,0,0,25.00,75.00,0
N00001466,1,1,0,0,0,0,0,0,1,1,0,0,100.00,0,0,0,0,0,100.00,0,0
N00001467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00001468,1,0,1,0,1,0,1,0,0,0,0,0,0,100.00,0,0,100.00,0,0,0,0
N00001469,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00001470,1,1,0,0,0,0,0,0,1,1,0,0,100.00,0,0,0,0,0,100.00,0,0
N00001471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00001472,9,3,6,0,2,0,2,0,7,3,4,0,33.33,66.67,0,0,100.00,0,42.86,57.14,0
N00001473,8,0,5,3,2,0,2,0,6,0,3,3,0,62.50,37.50,0,100.00,0,0,50.00,50.00
N00001474,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00001475,5,3,1,1,2,1,1,0,3,2,0,1,60.00,20.00,20.00,50.00,50.00,0,66.67,0,33.33
N00001476,8,2,4,2,2,0,1,1,6,2,3,1,25.00,50.00,25.00,0,50.00,50.00,33.33,50.00,16.67
N00001477,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00001478,4,1,1,2,0,0,0,0,4,1,1,2,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00001479,8,1,4,3,3,0,2,1,5,1,2,2,12.50,50.00,37.50,0,66.67,33.33,20.00,40.00,40.00
N00001480,16,6,3,7,0,0,0,0,16,6,3,7,37.50,18.75,43.75,0,0,0,37.50,18.75,43.75
N00001481,12,4,2,6,0,0,0,0,12,4,2,6,33.33,16.67,50.00,0,0,0,33.33,16.67,50.00
N00001482,12,7,3,2,0,0,0,0,12,7,3,2,58.33,25.00,16.67,0,0,0,58.33,25.00,16.67
N00001483,11,4,6,1,0,0,0,0,11,4,6,1,36.36,54.55,9.09,0,0,0,36.36,54.55,9.09
N00001484,16,4,6,6,0,0,0,0,16,4,6,6,25.00,37.50,37.50,0,0,0,25.00,37.50,37.50
N00001485,12,7,2,3,0,0,0,0,12,7,2,3,58.33,16.67,25.00,0,0,0,58.33,16.67,25.00
N00001486,5,1,2,2,1,0,1,0,4,1,1,2,20.00,40.00,40.00,0,100.00,0,25.00,25.00,50.00
N00001487,7,2,2,3,2,0,1,1,5,2,1,2,28.57,28.57,42.86,0,50.00,50.00,40.00,20.00,40.00
N00001488,9,3,2,4,0,0,0,0,9,3,2,4,33.33,22.22,44.44,0,0,0,33.33,22.22,44.44
N00001489,7,5,1,1,1,1,0,0,6,4,1,1,71.43,14.29,14.29,100.00,0,0,66.67,16.67,16.67
N00001490,13,5,0,8,0,0,0,0,13,5,0,8,38.46,0,61.54,0,0,0,38.46,0,61.54
N00001491,11,3,3,5,1,0,1,0,10,3,2,5,27.27,27.27,45.45,0,100.00,0,30.00,20.00,50.00
N00001492,20,8,4,8,2,0,1,1,18,8,3,7,40.00,20.00,40.00,0,50.00,50.00,44.44,16.67,38.89
N00001493,8,2,3,3,0,0,0,0,8,2,3,3,25.00,37.50,37.50,0,0,0,25.00,37.50,37.50
N00001494,7,2,2,3,1,0,0,1,6,2,2,2,28.57,28.57,42.86,0,0,100.00,33.33,33.33,33.33
N00001495,11,3,2,6,2,0,1,1,9,3,1,5,27.27,18.18,54.55,0,50.00,50.00,33.33,11.11,55.56
N00001496,18,9,6,3,2,1,1,0,16,8,5,3,50.00,33.33,16.67,50.00,50.00,0,50.00,31.25,18.75
N00001497,13,4,5,4,1,0,1,0,12,4,4,4,30.77,38.46,30.77,0,100.00,0,33.33,33.33,33.33
N00001498,35,9,4,22,4,0,1,3,31,9,3,19,25.71,11.43,62.86,0,25.00,75.00,29.03,9.68,61.29
N00001499,15,3,2,10,1,1,0,0,14,2,2,10,20.00,13.33,66.67,100.00,0,0,14.29,14.29,71.43
N00001500,5,3,1,1,1,0,0,1,4,3,1,0,60.00,20.00,20.00,0,0,100.00,75.00,25.00,0
N00001501,44,8,5,31,4,0,1,3,40,8,4,28,18.18,11.36,70.45,0,25.00,75.00,20.00,10.00,70.00
N00001502,31,9,5,17,2,0,0,2,29,9,5,15,29.03,16.13,54.84,0,0,100.00,31.03,17.24,51.72
N00001503,18,7,2,9,3,0,0,3,15,7,2,6,38.89,11.11,50.00,0,0,100.00,46.67,13.33,40.00
N00001504,23,3,2,18,3,1,1,1,20,2,1,17,13.04,8.70,78.26,33.33,33.33,33.33,10.00,5.00,85.00
N00001505,25,7,5,13,2,0,1,1,23,7,4,12,28.00,20.00,52.00,0,50.00,50.00,30.43,17.39,52.17
N00001506,10,1,1,8,1,0,0,1,9,1,1,7,10.00,10.00,80.00,0,0,100.00,11.11,11.11,77.78
N00001507,18,6,3,9,3,0,1,2,15,6,2,7,33.33,16.67,50.00,0,33.33,66.67,40.00,13.33,46.67
N00001508,32,5,5,22,4,0,1,3,28,5,4,19,15.63,15.63,68.75,0,25.00,75.00,17.86,14.29,67.86
N00001509,26,4,8,14,1,0,1,0,25,4,7,14,15.38,30.77,53.85,0,100.00,0,16.00,28.00,56.00
N00001510,12,3,5,4,0,0,0,0,12,3,5,4,25.00,41.67,33.33,0,0,0,25.00,41.67,33.33
N00001511,43,12,5,26,4,0,1,3,39,12,4,23,27.91,11.63,60.47,0,25.00,75.00,30.77,10.26,58.97
N00001512,12,5,2,5,2,0,1,1,10,5,1,4,41.67,16.67,41.67,0,50.00,50.00,50.00,10.00,40.00
N00001513,18,5,3,10,0,0,0,0,18,5,3,10,27.78,16.67,55.56,0,0,0,27.78,16.67,55.56
N00001514,15,7,3,5,1,0,0,1,14,7,3,4,46.67,20.00,33.33,0,0,100.00,50.00,21.43,28.57
N00001515,6,2,2,2,2,1,1,0,4,1,1,2,33.33,33.33,33.33,50.00,50.00,0,25.00,25.00,50.00
N00001516,4,2,1,1,0,0,0,0,4,2,1,1,50.00,25.00,25.00,0,0,0,50.00,25.00,25.00
N00001517,5,2,3,0,2,0,2,0,3,2,1,0,40.00,60.00,0,0,100.00,0,66.67,33.33,0
N00001518,7,1,4,2,3,1,2,0,4,0,2,2,14.29,57.14,28.57,33.33,66.67,0,0,50.00,50.00
N00001519,18,6,6,6,1,0,1,0,17,6,5,6,33.33,33.33,33.33,0,100.00,0,35.29,29.41,35.29
N00001520,26,12,1,13,4,0,0,4,22,12,1,9,46.15,3.85,50.00,0,0,100.00,54.55,4.55,40.91
N00001521,18,6,2,10,2,1,1,0,16,5,1,10,33.33,11.11,55.56,50.00,50.00,0,31.25,6.25,62.50
N00001522,12,3,5,4,2,0,0,2,10,3,5,2,25.00,41.67,33.33,0,0,100.00,30.00,50.00,20.00
N00001523,19,8,4,7,2,0,0,2,17,8,4,5,42.11,21.05,36.84,0,0,100.00,47.06,23.53,29.41
N00001524,20,9,1,10,0,0,0,0,20,9,1,10,45.00,5.00,50.00,0,0,0,45.00,5.00,50.00
N00001525,11,2,4,5,0,0,0,0,11,2,4,5,18.18,36.36,45.45,0,0,0,18.18,36.36,45.45
N00001526,18,6,4,8,3,0,1,2,15,6,3,6,33.33,22.22,44.44,0,33.33,66.67,40.00,20.00,40.00
N00001527,6,0,4,2,2,0,2,0,4,0,2,2,0,66.67,33.33,0,100.00,0,0,50.00,50.00
N00001528,2,1,1,0,1,0,1,0,1,1,0,0,50.00,50.00,0,0,100.00,0,100.00,0,0
N00001529,11,8,1,2,0,0,0,0,11,8,1,2,72.73,9.09,18.18,0,0,0,72.73,9.09,18.18
N00001530,7,3,3,1,2,1,1,0,5,2,2,1,42.86,42.86,14.29,50.00,50.00,0,40.00,40.00,20.00
N00001531,36,8,3,25,0,0,0,0,36,8,3,25,22.22,8.33,69.44,0,0,0,22.22,8.33,69.44
N00001532,30,10,5,15,3,0,1,2,27,10,4,13,33.33,16.67,50.00,0,33.33,66.67,37.04,14.81,48.15
N00001533,40,18,4,18,1,0,1,0,39,18,3,18,45.00,10.00,45.00,0,100.00,0,46.15,7.69,46.15
N00001534,19,2,1,16,1,0,0,1,18,2,1,15,10.53,5.26,84.21,0,0,100.00,11.11,5.56,83.33
N00001535,58,14,1,43,1,0,0,1,57,14,1,42,24.14,1.72,74.14,0,0,100.00,24.56,1.75,73.68
N00001536,25,9,2,14,2,0,0,2,23,9,2,12,36.00,8.00,56.00,0,0,100.00,39.13,8.70,52.17
N00001537,33,8,2,23,1,0,0,1,32,8,2,22,24.24,6.06,69.70,0,0,100.00,25.00,6.25,68.75
N00001538,17,5,6,6,2,1,0,1,15,4,6,5,29.41,35.29,35.29,50.00,0,50.00,26.67,40.00,33.33
N00001539,37,14,1,22,2,0,0,2,35,14,1,20,37.84,2.70,59.46,0,0,100.00,40.00,2.86,57.14
N00001540,25,8,2,15,2,0,0,2,23,8,2,13,32.00,8.00,60.00,0,0,100.00,34.78,8.70,56.52
N00001541,17,5,2,10,0,0,0,0,17,5,2,10,29.41,11.76,58.82,0,0,0,29.41,11.76,58.82
N00001542,18,5,3,10,0,0,0,0,18,5,3,10,27.78,16.67,55.56,0,0,0,27.78,16.67,55.56
N00001543,27,9,1,17,1,0,0,1,26,9,1,16,33.33,3.70,62.96,0,0,100.00,34.62,3.85,61.54
N00001544,15,6,1,8,1,1,0,0,14,5,1,8,40.00,6.67,53.33,100.00,0,0,35.71,7.14,57.14
N00001545,19,8,0,11,3,1,0,2,16,7,0,9,42.11,0,57.89,33.33,0,66.67,43.75,0,56.25
N00001546,35,9,4,22,2,0,0,2,33,9,4,20,25.71,11.43,62.86,0,0,100.00,27.27,12.12,60.61
N00001547,20,6,3,11,1,1,0,0,19,5,3,11,30.00,15.00,55.00,100.00,0,0,26.32,15.79,57.89
N00001548,16,1,3,12,2,0,0,2,14,1,3,10,6.25,18.75,75.00,0,0,100.00,7.14,21.43,71.43
N00001549,40,15,4,21,1,0,1,0,39,15,3,21,37.50,10.00,52.50,0,100.00,0,38.46,7.69,53.85
N00001550,5,2,0,3,0,0,0,0,5,2,0,3,40.00,0,60.00,0,0,0,40.00,0,60.00
N00001551,25,4,4,17,2,0,1,1,23,4,3,16,16.00,16.00,68.00,0,50.00,50.00,17.39,13.04,69.57
N00001552,21,5,4,12,2,0,1,1,19,5,3,11,23.81,19.05,57.14,0,50.00,50.00,26.32,15.79,57.89
N00001553,12,0,3,9,2,0,1,1,10,0,2,8,0,25.00,75.00,0,50.00,50.00,0,20.00,80.00
N00001554,24,7,1,16,4,0,1,3,20,7,0,13,29.17,4.17,66.67,0,25.00,75.00,35.00,0,65.00
N00001555,28,7,1,20,2,0,0,2,26,7,1,18,25.00,3.57,71.43,0,0,100.00,26.92,3.85,69.23
N00001556,15,7,1,7,0,0,0,0,15,7,1,7,46.67,6.67,46.67,0,0,0,46.67,6.67,46.67
N00001557,34,8,2,24,1,0,0,1,33,8,2,23,23.53,5.88,70.59,0,0,100.00,24.24,6.06,69.70
N00001558,18,4,4,10,1,1,0,0,17,3,4,10,22.22,22.22,55.56,100.00,0,0,17.65,23.53,58.82
N00001559,7,3,3,1,1,1,0,0,6,2,3,1,42.86,42.86,14.29,100.00,0,0,33.33,50.00,16.67
N00001560,19,6,2,11,0,0,0,0,19,6,2,11,31.58,10.53,57.89,0,0,0,31.58,10.53,57.89
N00001561,11,4,2,5,1,0,1,0,10,4,1,5,36.36,18.18,45.45,0,100.00,0,40.00,10.00,50.00
N00001562,14,1,1,12,0,0,0,0,14,1,1,12,7.14,7.14,85.71,0,0,0,7.14,7.14,85.71
N00001563,7,2,0,5,0,0,0,0,7,2,0,5,28.57,0,71.43,0,0,0,28.57,0,71.43
N00001564,33,9,6,18,1,0,1,0,32,9,5,18,27.27,18.18,54.55,0,100.00,0,28.13,15.63,56.25
N00001565,35,12,0,23,1,1,0,0,34,11,0,23,34.29,0,65.71,100.00,0,0,32.35,0,67.65
N00001566,29,10,2,17,2,0,1,1,27,10,1,16,34.48,6.90,58.62,0,50.00,50.00,37.04,3.70,59.26
N00001567,26,10,5,11,0,0,0,0,26,10,5,11,38.46,19.23,42.31,0,0,0,38.46,19.23,42.31
N00001568,23,14,2,7,1,0,1,0,22,14,1,7,60.87,8.70,30.43,0,100.00,0,63.64,4.55,31.82
N00001569,23,8,2,13,1,0,0,1,22,8,2,12,34.78,8.70,56.52,0,0,100.00,36.36,9.09,54.55
N00001570,179,48,16,115,4,0,1,3,175,48,15,112,26.82,8.94,64.25,0,25.00,75.00,27.43,8.57,64.00
N00001571,47,13,3,31,4,0,0,4,43,13,3,27,27.66,6.38,65.96,0,0,100.00,30.23,6.98,62.79
N00001572,35,6,5,24,2,0,0,2,33,6,5,22,17.14,14.29,68.57,0,0,100.00,18.18,15.15,66.67
N00001573,52,14,4,34,5,2,1,2,47,12,3,32,26.92,7.69,65.38,40.00,20.00,40.00,25.53,6.38,68.09
N00001574,26,11,4,11,4,2,0,2,22,9,4,9,42.31,15.38,42.31,50.00,0,50.00,40.91,18.18,40.91
N00001575,32,8,4,20,2,0,1,1,30,8,3,19,25.00,12.50,62.50,0,50.00,50.00,26.67,10.00,63.33
N00001576,27,16,3,8,0,0,0,0,27,16,3,8,59.26,11.11,29.63,0,0,0,59.26,11.11,29.63
N00001577,31,5,2,24,1,0,0,1,30,5,2,23,16.13,6.45,77.42,0,0,100.00,16.67,6.67,76.67
N00001578,26,7,0,19,0,0,0,0,26,7,0,19,26.92,0,73.08,0,0,0,26.92,0,73.08
N00001579,5,2,1,2,0,0,0,0,5,2,1,2,40.00,20.00,40.00,0,0,0,40.00,20.00,40.00
