GeographyCode,KS212NI0001,KS212NI0002,KS212NI0003,KS212NI0004,KS212NI0005,KS212NI0006,KS212NI0007,KS212NI0008,KS212NI0009
N00000453,335,74,243,0,18,22.09,72.54,0,5.37
N00000454,514,80,409,2,23,15.56,79.57,0.39,4.47
N00000455,273,17,245,1,10,6.23,89.74,0.37,3.66
N00000456,322,16,290,0,16,4.97,90.06,0,4.97
N00000457,347,16,318,2,11,4.61,91.64,0.58,3.17
N00000458,366,21,334,2,9,5.74,91.26,0.55,2.46
N00000459,690,60,603,4,23,8.70,87.39,0.58,3.33
N00000460,359,48,284,2,25,13.37,79.11,0.56,6.96
N00000461,421,10,390,0,21,2.38,92.64,0,4.99
N00000462,232,14,185,8,25,6.03,79.74,3.45,10.78
N00000463,777,176,544,2,55,22.65,70.01,0.26,7.08
N00000464,436,32,379,0,25,7.34,86.93,0,5.73
N00000465,305,42,243,0,20,13.77,79.67,0,6.56
N00000466,375,29,324,5,17,7.73,86.40,1.33,4.53
N00000467,290,29,250,2,9,10.00,86.21,0.69,3.10
N00000468,302,32,249,1,20,10.60,82.45,0.33,6.62
N00000469,440,40,379,1,20,9.09,86.14,0.23,4.55
N00000470,286,106,162,3,15,37.06,56.64,1.05,5.24
N00000471,286,21,241,3,21,7.34,84.27,1.05,7.34
N00000472,222,89,112,4,17,40.09,50.45,1.80,7.66
N00000473,202,29,168,2,3,14.36,83.17,0.99,1.49
N00000474,250,98,134,1,17,39.20,53.60,0.40,6.80
N00000475,238,42,181,3,12,17.65,76.05,1.26,5.04
N00000476,256,13,233,0,10,5.08,91.02,0,3.91
N00000477,721,100,591,4,26,13.87,81.97,0.55,3.61
N00000478,294,101,179,3,11,34.35,60.88,1.02,3.74
N00000479,280,24,234,7,15,8.57,83.57,2.50,5.36
N00000480,335,22,286,1,26,6.57,85.37,0.30,7.76
N00000481,469,87,358,6,18,18.55,76.33,1.28,3.84
N00000482,225,10,206,1,8,4.44,91.56,0.44,3.56
N00000483,285,11,259,7,8,3.86,90.88,2.46,2.81
N00000484,330,13,301,1,15,3.94,91.21,0.30,4.55
N00000485,241,2,223,3,13,0.83,92.53,1.24,5.39
N00000486,372,18,337,1,16,4.84,90.59,0.27,4.30
N00000487,290,6,272,6,6,2.07,93.79,2.07,2.07
N00000488,409,25,372,0,12,6.11,90.95,0,2.93
N00000489,282,13,252,3,14,4.61,89.36,1.06,4.96
N00000490,515,44,438,3,30,8.54,85.05,0.58,5.83
N00000491,525,42,463,0,20,8.00,88.19,0,3.81
N00000492,414,45,342,2,25,10.87,82.61,0.48,6.04
N00000493,331,69,251,1,10,20.85,75.83,0.30,3.02
N00000494,825,183,583,9,50,22.18,70.67,1.09,6.06
N00000495,336,51,266,5,14,15.18,79.17,1.49,4.17
N00000496,837,113,640,13,71,13.50,76.46,1.55,8.48
N00000497,837,102,633,12,90,12.19,75.63,1.43,10.75
N00000498,337,72,228,6,31,21.36,67.66,1.78,9.20
N00000499,296,28,247,2,19,9.46,83.45,0.68,6.42
N00000500,503,19,463,3,18,3.78,92.05,0.60,3.58
N00000501,300,21,247,7,25,7.00,82.33,2.33,8.33
N00000502,196,9,154,3,30,4.59,78.57,1.53,15.31
N00000503,395,39,321,4,31,9.87,81.27,1.01,7.85
N00000504,236,12,203,3,18,5.08,86.02,1.27,7.63
N00000505,225,16,190,0,19,7.11,84.44,0,8.44
N00000506,282,12,251,2,17,4.26,89.01,0.71,6.03
N00000507,269,13,239,5,12,4.83,88.85,1.86,4.46
N00000508,316,12,291,4,9,3.80,92.09,1.27,2.85
N00000509,357,21,287,11,38,5.88,80.39,3.08,10.64
N00000510,290,26,221,8,35,8.97,76.21,2.76,12.07
N00000511,520,147,338,6,29,28.27,65.00,1.15,5.58
N00000512,430,108,297,1,24,25.12,69.07,0.23,5.58
N00000513,327,57,251,4,15,17.43,76.76,1.22,4.59
N00000514,357,68,277,0,12,19.05,77.59,0,3.36
N00000515,345,66,254,2,23,19.13,73.62,0.58,6.67
N00000516,215,26,178,0,11,12.09,82.79,0,5.12
N00000517,394,64,294,9,27,16.24,74.62,2.28,6.85
N00000518,311,36,249,0,26,11.58,80.06,0,8.36
N00000519,260,16,235,0,9,6.15,90.38,0,3.46
N00000520,612,15,556,1,40,2.45,90.85,0.16,6.54
N00000521,413,29,348,6,30,7.02,84.26,1.45,7.26
N00000522,451,24,409,0,18,5.32,90.69,0,3.99
N00000523,397,16,363,2,16,4.03,91.44,0.50,4.03
N00000524,488,33,425,0,30,6.76,87.09,0,6.15
N00000525,431,14,389,3,25,3.25,90.26,0.70,5.80
N00000526,260,107,125,3,25,41.15,48.08,1.15,9.62
N00000527,344,83,212,7,42,24.13,61.63,2.03,12.21
N00000528,247,80,145,2,20,32.39,58.70,0.81,8.10
N00000529,238,85,131,6,16,35.71,55.04,2.52,6.72
N00000530,292,122,159,1,10,41.78,54.45,0.34,3.42
N00000531,317,184,105,4,24,58.04,33.12,1.26,7.57
N00000532,214,118,87,1,8,55.14,40.65,0.47,3.74
N00000533,214,44,159,5,6,20.56,74.30,2.34,2.80
N00000534,490,27,439,8,16,5.51,89.59,1.63,3.27
N00000535,519,20,472,0,27,3.85,90.94,0,5.20
N00000536,392,39,328,6,19,9.95,83.67,1.53,4.85
N00000537,413,7,391,0,15,1.69,94.67,0,3.63
N00000538,395,25,356,3,11,6.33,90.13,0.76,2.78
N00000539,381,51,309,1,20,13.39,81.10,0.26,5.25
N00000540,291,5,274,6,6,1.72,94.16,2.06,2.06
N00000541,407,7,381,2,17,1.72,93.61,0.49,4.18
N00000542,265,4,245,6,10,1.51,92.45,2.26,3.77
N00000543,389,12,333,11,33,3.08,85.60,2.83,8.48
N00000544,273,23,230,4,16,8.42,84.25,1.47,5.86
N00000545,288,13,248,1,26,4.51,86.11,0.35,9.03
N00000546,280,17,247,1,15,6.07,88.21,0.36,5.36
N00000547,327,7,294,3,23,2.14,89.91,0.92,7.03
N00000548,285,19,242,3,21,6.67,84.91,1.05,7.37
N00000549,215,103,93,0,19,47.91,43.26,0,8.84
N00000550,429,209,177,6,37,48.72,41.26,1.40,8.62
N00000551,269,137,104,0,28,50.93,38.66,0,10.41
N00000552,254,154,87,1,12,60.63,34.25,0.39,4.72
N00000553,347,203,110,4,30,58.50,31.70,1.15,8.65
N00000554,250,160,75,0,15,64.00,30.00,0,6.00
N00000555,251,170,57,0,24,67.73,22.71,0,9.56
N00000556,348,200,123,0,25,57.47,35.34,0,7.18
N00000557,552,188,338,1,25,34.06,61.23,0.18,4.53
N00000558,466,19,421,0,26,4.08,90.34,0,5.58
N00000559,322,23,276,1,22,7.14,85.71,0.31,6.83
N00000560,413,8,393,4,8,1.94,95.16,0.97,1.94
N00000561,493,154,333,1,5,31.24,67.55,0.20,1.01
N00000562,364,15,321,6,22,4.12,88.19,1.65,6.04
N00000563,923,506,340,7,70,54.82,36.84,0.76,7.58
N00000564,323,203,100,6,14,62.85,30.96,1.86,4.33
N00000565,218,79,124,2,13,36.24,56.88,0.92,5.96
N00000566,320,213,90,0,17,66.56,28.13,0,5.31
N00000567,517,30,453,4,30,5.80,87.62,0.77,5.80
N00000568,369,3,336,4,26,0.81,91.06,1.08,7.05
N00000569,380,11,344,6,19,2.89,90.53,1.58,5.00
N00000570,337,18,289,6,24,5.34,85.76,1.78,7.12
N00000571,303,4,289,3,7,1.32,95.38,0.99,2.31
N00000572,572,60,472,5,35,10.49,82.52,0.87,6.12
N00000573,364,68,277,1,18,18.68,76.10,0.27,4.95
N00000574,435,45,360,11,19,10.34,82.76,2.53,4.37
N00000575,462,52,400,3,7,11.26,86.58,0.65,1.52
N00000576,344,325,14,1,4,94.48,4.07,0.29,1.16
N00000577,434,341,91,1,1,78.57,20.97,0.23,0.23
N00000578,718,650,54,4,10,90.53,7.52,0.56,1.39
N00000579,480,420,39,2,19,87.50,8.13,0.42,3.96
N00000580,474,43,415,2,14,9.07,87.55,0.42,2.95
N00000581,539,256,252,10,21,47.50,46.75,1.86,3.90
N00000582,401,13,370,1,17,3.24,92.27,0.25,4.24
N00000583,305,44,247,8,6,14.43,80.98,2.62,1.97
N00000584,493,55,410,9,19,11.16,83.16,1.83,3.85
N00000585,477,23,423,1,30,4.82,88.68,0.21,6.29
N00000586,446,98,335,0,13,21.97,75.11,0,2.91
N00000587,465,118,309,11,27,25.38,66.45,2.37,5.81
N00000588,394,21,364,3,6,5.33,92.39,0.76,1.52
N00000589,639,503,122,0,14,78.72,19.09,0,2.19
N00000590,416,9,386,5,16,2.16,92.79,1.20,3.85
N00000591,454,189,250,3,12,41.63,55.07,0.66,2.64
N00000592,480,66,386,2,26,13.75,80.42,0.42,5.42
N00000593,576,439,124,3,10,76.22,21.53,0.52,1.74
N00000594,371,28,328,3,12,7.55,88.41,0.81,3.23
N00000595,525,146,357,1,21,27.81,68.00,0.19,4.00
N00000596,293,26,244,6,17,8.87,83.28,2.05,5.80
N00000597,235,15,204,4,12,6.38,86.81,1.70,5.11
N00000598,287,54,195,3,35,18.82,67.94,1.05,12.20
N00000599,223,15,189,6,13,6.73,84.75,2.69,5.83
N00000600,350,31,292,7,20,8.86,83.43,2.00,5.71
N00000601,283,18,248,1,16,6.36,87.63,0.35,5.65
N00000602,214,5,200,1,8,2.34,93.46,0.47,3.74
N00000603,414,22,382,2,8,5.31,92.27,0.48,1.93
N00000604,340,10,310,2,18,2.94,91.18,0.59,5.29
N00000605,488,25,434,2,27,5.12,88.93,0.41,5.53
N00000606,352,21,306,1,24,5.97,86.93,0.28,6.82
N00000607,310,6,277,1,26,1.94,89.35,0.32,8.39
N00000608,365,37,308,2,18,10.14,84.38,0.55,4.93
N00000609,375,28,330,4,13,7.47,88.00,1.07,3.47
N00000610,419,24,363,8,24,5.73,86.63,1.91,5.73
N00000611,301,4,277,1,19,1.33,92.03,0.33,6.31
N00000612,543,36,465,0,42,6.63,85.64,0,7.73
N00000613,236,22,197,2,15,9.32,83.47,0.85,6.36
N00000614,217,12,192,1,12,5.53,88.48,0.46,5.53
N00000615,139,11,116,2,10,7.91,83.45,1.44,7.19
N00000616,301,19,255,5,22,6.31,84.72,1.66,7.31
N00000617,310,24,261,2,23,7.74,84.19,0.65,7.42
N00000618,621,172,379,5,65,27.70,61.03,0.81,10.47
N00000619,371,150,213,3,5,40.43,57.41,0.81,1.35
N00000620,372,132,212,8,20,35.48,56.99,2.15,5.38
N00000621,390,153,207,12,18,39.23,53.08,3.08,4.62
N00000622,385,137,205,1,42,35.58,53.25,0.26,10.91
N00000623,332,141,183,0,8,42.47,55.12,0,2.41
N00000624,469,23,436,5,5,4.90,92.96,1.07,1.07
N00000625,262,161,95,2,4,61.45,36.26,0.76,1.53
N00000626,492,226,255,2,9,45.93,51.83,0.41,1.83
N00000627,456,147,297,2,10,32.24,65.13,0.44,2.19
N00000628,415,107,298,1,9,25.78,71.81,0.24,2.17
N00000629,438,175,249,1,13,39.95,56.85,0.23,2.97
N00000630,272,122,144,1,5,44.85,52.94,0.37,1.84
N00000631,406,27,361,1,17,6.65,88.92,0.25,4.19
N00000632,474,65,370,4,35,13.71,78.06,0.84,7.38
N00000633,325,33,271,5,16,10.15,83.38,1.54,4.92
N00000634,495,15,444,1,35,3.03,89.70,0.20,7.07
N00000635,410,116,274,0,20,28.29,66.83,0,4.88
N00000636,399,50,332,4,13,12.53,83.21,1.00,3.26
N00000637,832,467,315,1,49,56.13,37.86,0.12,5.89
N00000638,398,232,145,2,19,58.29,36.43,0.50,4.77
N00000639,408,333,68,0,7,81.62,16.67,0,1.72
N00000640,343,262,49,2,30,76.38,14.29,0.58,8.75
N00000641,341,269,60,3,9,78.89,17.60,0.88,2.64
N00000642,389,239,132,1,17,61.44,33.93,0.26,4.37
N00000643,477,450,26,0,1,94.34,5.45,0,0.21
N00000644,548,515,29,0,4,93.98,5.29,0,0.73
N00000645,451,404,39,0,8,89.58,8.65,0,1.77
N00000646,419,363,47,0,9,86.63,11.22,0,2.15
N00000647,723,41,654,0,28,5.67,90.46,0,3.87
N00000648,381,41,312,1,27,10.76,81.89,0.26,7.09
N00000649,389,19,347,4,19,4.88,89.20,1.03,4.88
N00000650,602,25,526,5,46,4.15,87.38,0.83,7.64
N00000651,278,49,191,1,37,17.63,68.71,0.36,13.31
N00000652,533,86,420,6,21,16.14,78.80,1.13,3.94
N00000653,309,50,242,2,15,16.18,78.32,0.65,4.85
N00000654,269,40,213,0,16,14.87,79.18,0,5.95
N00000655,368,70,271,2,25,19.02,73.64,0.54,6.79
N00000656,242,40,194,0,8,16.53,80.17,0,3.31
N00000657,851,274,541,2,34,32.20,63.57,0.24,4.00
N00000658,364,227,125,0,12,62.36,34.34,0,3.30
N00000659,391,146,226,3,16,37.34,57.80,0.77,4.09
N00000660,387,122,249,1,15,31.52,64.34,0.26,3.88
N00000661,384,54,315,2,13,14.06,82.03,0.52,3.39
N00000662,352,29,293,4,26,8.24,83.24,1.14,7.39
N00000663,395,45,323,5,22,11.39,81.77,1.27,5.57
N00000664,378,29,332,1,16,7.67,87.83,0.26,4.23
N00000665,485,434,46,0,5,89.48,9.48,0,1.03
N00000666,439,163,267,2,7,37.13,60.82,0.46,1.59
N00000667,538,507,24,2,5,94.24,4.46,0.37,0.93
N00000668,323,308,12,1,2,95.36,3.72,0.31,0.62
N00000669,493,463,24,0,6,93.91,4.87,0,1.22
N00000670,292,46,231,1,14,15.75,79.11,0.34,4.79
N00000671,239,23,204,4,8,9.62,85.36,1.67,3.35
N00000672,324,111,199,7,7,34.26,61.42,2.16,2.16
N00000673,943,119,737,6,81,12.62,78.15,0.64,8.59
N00000674,316,67,229,4,16,21.20,72.47,1.27,5.06
N00000675,387,45,313,3,26,11.63,80.88,0.78,6.72
N00000676,721,104,572,9,36,14.42,79.33,1.25,4.99
N00000677,295,62,209,5,19,21.02,70.85,1.69,6.44
N00000678,531,219,287,3,22,41.24,54.05,0.56,4.14
N00000679,561,96,444,5,16,17.11,79.14,0.89,2.85
N00000680,413,302,97,1,13,73.12,23.49,0.24,3.15
N00000681,385,45,303,1,36,11.69,78.70,0.26,9.35
N00000682,485,313,160,0,12,64.54,32.99,0,2.47
N00000683,391,95,283,4,9,24.30,72.38,1.02,2.30
N00000684,595,431,145,7,12,72.44,24.37,1.18,2.02
N00000685,326,230,89,0,7,70.55,27.30,0,2.15
N00000686,499,194,287,4,14,38.88,57.52,0.80,2.81
N00000687,379,46,316,3,14,12.14,83.38,0.79,3.69
N00000688,407,253,130,1,23,62.16,31.94,0.25,5.65
N00000689,392,96,282,3,11,24.49,71.94,0.77,2.81
N00000690,282,54,209,1,18,19.15,74.11,0.35,6.38
N00000691,303,18,264,0,21,5.94,87.13,0,6.93
N00000692,244,17,211,1,15,6.97,86.48,0.41,6.15
N00000693,287,34,237,1,15,11.85,82.58,0.35,5.23
N00000694,873,146,679,5,43,16.72,77.78,0.57,4.93
N00000695,518,58,415,4,41,11.20,80.12,0.77,7.92
N00000696,180,57,113,1,9,31.67,62.78,0.56,5.00
N00000697,380,52,298,2,28,13.68,78.42,0.53,7.37
N00000698,451,69,362,3,17,15.30,80.27,0.67,3.77
N00000699,256,38,201,5,12,14.84,78.52,1.95,4.69
N00000700,262,133,114,4,11,50.76,43.51,1.53,4.20
N00000701,235,10,204,6,15,4.26,86.81,2.55,6.38
N00000702,771,137,581,4,49,17.77,75.36,0.52,6.36
N00000703,342,29,278,4,31,8.48,81.29,1.17,9.06
N00000704,656,67,546,5,38,10.21,83.23,0.76,5.79
N00000705,680,151,491,6,32,22.21,72.21,0.88,4.71
N00000706,437,144,266,0,27,32.95,60.87,0,6.18
N00000707,360,25,313,10,12,6.94,86.94,2.78,3.33
N00000708,466,152,288,0,26,32.62,61.80,0,5.58
N00000709,465,41,390,2,32,8.82,83.87,0.43,6.88
N00000710,345,37,293,2,13,10.72,84.93,0.58,3.77
N00000711,522,50,437,3,32,9.58,83.72,0.57,6.13
N00000712,385,97,275,0,13,25.19,71.43,0,3.38
N00000713,421,228,179,2,12,54.16,42.52,0.48,2.85
N00000714,453,193,238,5,17,42.60,52.54,1.10,3.75
N00000715,656,227,379,8,42,34.60,57.77,1.22,6.40
N00000716,897,188,652,11,46,20.96,72.69,1.23,5.13
N00000717,576,150,374,2,50,26.04,64.93,0.35,8.68
N00000718,1923,691,1099,20,113,35.93,57.15,1.04,5.88
N00000719,260,74,162,1,23,28.46,62.31,0.38,8.85
N00000720,484,143,312,2,27,29.55,64.46,0.41,5.58
N00000721,460,279,168,0,13,60.65,36.52,0,2.83
N00000722,495,78,394,6,17,15.76,79.60,1.21,3.43
N00000723,445,414,21,0,10,93.03,4.72,0,2.25
N00000724,495,279,196,0,20,56.36,39.60,0,4.04
N00000725,477,250,212,1,14,52.41,44.44,0.21,2.94
N00000726,445,293,139,0,13,65.84,31.24,0,2.92
N00000727,274,119,142,3,10,43.43,51.82,1.09,3.65
N00000728,495,212,249,7,27,42.83,50.30,1.41,5.45
N00000729,355,99,226,0,30,27.89,63.66,0,8.45
N00000730,305,77,217,0,11,25.25,71.15,0,3.61
N00000731,267,134,125,1,7,50.19,46.82,0.37,2.62
N00000732,569,245,279,4,41,43.06,49.03,0.70,7.21
N00000733,325,120,174,5,26,36.92,53.54,1.54,8.00
N00000734,416,150,233,0,33,36.06,56.01,0,7.93
N00000735,422,143,260,4,15,33.89,61.61,0.95,3.55
N00000736,382,231,138,2,11,60.47,36.13,0.52,2.88
N00000737,382,58,307,1,16,15.18,80.37,0.26,4.19
N00000738,432,281,138,0,13,65.05,31.94,0,3.01
N00000739,444,123,307,3,11,27.70,69.14,0.68,2.48
N00000740,567,152,378,6,31,26.81,66.67,1.06,5.47
N00000741,345,54,269,3,19,15.65,77.97,0.87,5.51
N00000742,286,60,206,4,16,20.98,72.03,1.40,5.59
N00000743,270,25,227,4,14,9.26,84.07,1.48,5.19
N00000744,283,45,215,4,19,15.90,75.97,1.41,6.71
N00000745,470,90,345,7,28,19.15,73.40,1.49,5.96
N00000746,508,109,357,6,36,21.46,70.28,1.18,7.09
N00000747,401,86,275,1,39,21.45,68.58,0.25,9.73
N00000748,454,78,343,4,29,17.18,75.55,0.88,6.39
N00000749,387,33,318,0,36,8.53,82.17,0,9.30
N00000750,319,53,230,2,34,16.61,72.10,0.63,10.66
N00000751,464,81,328,6,49,17.46,70.69,1.29,10.56
N00000752,412,64,317,6,25,15.53,76.94,1.46,6.07
N00000753,436,79,315,7,35,18.12,72.25,1.61,8.03
N00000754,436,64,329,3,40,14.68,75.46,0.69,9.17
N00000755,391,32,332,0,27,8.18,84.91,0,6.91
N00000756,366,58,279,8,21,15.85,76.23,2.19,5.74
N00000757,451,45,380,1,25,9.98,84.26,0.22,5.54
N00000758,471,275,170,1,25,58.39,36.09,0.21,5.31
N00000759,304,168,124,1,11,55.26,40.79,0.33,3.62
N00000760,250,85,154,0,11,34.00,61.60,0,4.40
N00000761,421,187,206,2,26,44.42,48.93,0.48,6.18
N00000762,222,97,119,1,5,43.69,53.60,0.45,2.25
N00000763,410,197,178,0,35,48.05,43.41,0,8.54
N00000764,278,141,125,3,9,50.72,44.96,1.08,3.24
N00000765,413,195,178,6,34,47.22,43.10,1.45,8.23
N00000766,776,238,505,3,30,30.67,65.08,0.39,3.87
N00000767,312,64,227,2,19,20.51,72.76,0.64,6.09
N00000768,276,31,223,2,20,11.23,80.80,0.72,7.25
N00000769,393,132,244,0,17,33.59,62.09,0,4.33
N00000770,374,120,237,5,12,32.09,63.37,1.34,3.21
N00000771,233,64,147,4,18,27.47,63.09,1.72,7.73
N00000772,456,118,315,4,19,25.88,69.08,0.88,4.17
N00000773,420,150,237,5,28,35.71,56.43,1.19,6.67
N00000774,1023,453,503,12,55,44.28,49.17,1.17,5.38
N00000775,296,32,248,0,16,10.81,83.78,0,5.41
N00000776,327,239,73,1,14,73.09,22.32,0.31,4.28
N00000777,912,99,772,5,36,10.86,84.65,0.55,3.95
N00000778,432,124,285,3,20,28.70,65.97,0.69,4.63
N00000779,564,119,385,5,55,21.10,68.26,0.89,9.75
N00000780,531,58,439,5,29,10.92,82.67,0.94,5.46
N00000781,508,61,394,4,49,12.01,77.56,0.79,9.65
N00000782,526,21,483,1,21,3.99,91.83,0.19,3.99
N00000783,565,253,291,0,21,44.78,51.50,0,3.72
N00000784,437,115,306,0,16,26.32,70.02,0,3.66
N00000785,332,45,270,3,14,13.55,81.33,0.90,4.22
N00000786,384,18,348,0,18,4.69,90.63,0,4.69
N00000787,437,113,287,15,22,25.86,65.68,3.43,5.03
N00000788,427,225,180,8,14,52.69,42.15,1.87,3.28
N00000789,997,634,323,15,25,63.59,32.40,1.50,2.51
N00000790,530,279,225,2,24,52.64,42.45,0.38,4.53
N00000791,347,193,130,2,22,55.62,37.46,0.58,6.34
N00000792,399,74,294,3,28,18.55,73.68,0.75,7.02
N00000793,451,280,170,0,1,62.08,37.69,0,0.22
N00000794,467,196,241,1,29,41.97,51.61,0.21,6.21
N00000795,539,143,391,0,5,26.53,72.54,0,0.93
N00000796,351,224,115,0,12,63.82,32.76,0,3.42
N00000797,349,122,201,5,21,34.96,57.59,1.43,6.02
N00000798,527,229,276,11,11,43.45,52.37,2.09,2.09
N00000799,475,35,419,0,21,7.37,88.21,0,4.42
N00000800,428,98,314,3,13,22.90,73.36,0.70,3.04
N00000801,529,50,457,3,19,9.45,86.39,0.57,3.59
N00000802,272,46,207,3,16,16.91,76.10,1.10,5.88
N00000803,398,68,304,7,19,17.09,76.38,1.76,4.77
N00000804,422,33,359,4,26,7.82,85.07,0.95,6.16
N00000805,383,56,306,2,19,14.62,79.90,0.52,4.96
N00000806,341,128,202,2,9,37.54,59.24,0.59,2.64
N00000807,521,196,297,0,28,37.62,57.01,0,5.37
N00000808,243,59,167,5,12,24.28,68.72,2.06,4.94
N00000809,557,245,285,3,24,43.99,51.17,0.54,4.31
N00000810,434,200,218,4,12,46.08,50.23,0.92,2.76
N00000811,345,107,224,2,12,31.01,64.93,0.58,3.48
N00000812,299,121,164,3,11,40.47,54.85,1.00,3.68
N00000813,491,117,344,1,29,23.83,70.06,0.20,5.91
N00000814,258,38,208,1,11,14.73,80.62,0.39,4.26
N00000815,487,101,355,1,30,20.74,72.90,0.21,6.16
N00000816,558,139,391,5,23,24.91,70.07,0.90,4.12
N00000817,256,76,166,2,12,29.69,64.84,0.78,4.69
N00000818,324,73,241,1,9,22.53,74.38,0.31,2.78
N00000819,253,88,149,6,10,34.78,58.89,2.37,3.95
N00000820,375,104,241,1,29,27.73,64.27,0.27,7.73
N00000821,269,103,145,1,20,38.29,53.90,0.37,7.43
N00000822,209,93,101,1,14,44.50,48.33,0.48,6.70
N00000823,365,132,214,1,18,36.16,58.63,0.27,4.93
N00000824,253,96,136,6,15,37.94,53.75,2.37,5.93
N00000825,367,350,15,0,2,95.37,4.09,0,0.54
N00000826,302,278,19,0,5,92.05,6.29,0,1.66
N00000827,298,284,8,1,5,95.30,2.68,0.34,1.68
N00000828,231,223,7,1,0,96.54,3.03,0.43,0
N00000829,310,297,8,1,4,95.81,2.58,0.32,1.29
N00000830,260,248,11,1,0,95.38,4.23,0.38,0
N00000831,306,291,12,0,3,95.10,3.92,0,0.98
N00000832,273,250,10,1,12,91.58,3.66,0.37,4.40
N00000833,253,248,3,0,2,98.02,1.19,0,0.79
N00000834,390,370,16,0,4,94.87,4.10,0,1.03
N00000835,301,284,14,0,3,94.35,4.65,0,1.00
N00000836,347,335,5,0,7,96.54,1.44,0,2.02
N00000837,351,322,13,4,12,91.74,3.70,1.14,3.42
N00000838,283,256,15,1,11,90.46,5.30,0.35,3.89
N00000839,363,345,8,3,7,95.04,2.20,0.83,1.93
N00000840,272,258,12,0,2,94.85,4.41,0,0.74
N00000841,295,269,24,1,1,91.19,8.14,0.34,0.34
N00000842,556,503,44,2,7,90.47,7.91,0.36,1.26
N00000843,233,220,8,2,3,94.42,3.43,0.86,1.29
N00000844,213,201,11,0,1,94.37,5.16,0,0.47
N00000845,202,195,5,0,2,96.53,2.48,0,0.99
N00000846,246,233,12,0,1,94.72,4.88,0,0.41
N00000847,958,857,57,3,41,89.46,5.95,0.31,4.28
N00000848,240,233,7,0,0,97.08,2.92,0,0
N00000849,307,280,22,1,4,91.21,7.17,0.33,1.30
N00000850,270,249,12,1,8,92.22,4.44,0.37,2.96
N00000851,243,229,10,0,4,94.24,4.12,0,1.65
N00000852,1179,1113,45,2,19,94.40,3.82,0.17,1.61
N00000853,282,259,16,3,4,91.84,5.67,1.06,1.42
N00000854,763,717,33,0,13,93.97,4.33,0,1.70
N00000855,169,44,112,3,10,26.04,66.27,1.78,5.92
N00000856,182,38,117,3,24,20.88,64.29,1.65,13.19
N00000857,386,53,308,4,21,13.73,79.79,1.04,5.44
N00000858,239,61,122,10,46,25.52,51.05,4.18,19.25
N00000859,287,80,162,5,40,27.87,56.45,1.74,13.94
N00000860,437,80,304,1,52,18.31,69.57,0.23,11.90
N00000861,303,59,194,10,40,19.47,64.03,3.30,13.20
N00000862,876,171,586,20,99,19.52,66.89,2.28,11.30
N00000863,294,27,237,3,27,9.18,80.61,1.02,9.18
N00000864,305,42,203,14,46,13.77,66.56,4.59,15.08
N00000865,358,68,229,9,52,18.99,63.97,2.51,14.53
N00000866,342,70,199,5,68,20.47,58.19,1.46,19.88
N00000867,288,67,171,9,41,23.26,59.38,3.13,14.24
N00000868,297,51,197,6,43,17.17,66.33,2.02,14.48
N00000869,186,30,137,3,16,16.13,73.66,1.61,8.60
N00000870,394,31,296,5,62,7.87,75.13,1.27,15.74
N00000871,340,26,273,2,39,7.65,80.29,0.59,11.47
N00000872,256,26,201,1,28,10.16,78.52,0.39,10.94
N00000873,322,308,10,1,3,95.65,3.11,0.31,0.93
N00000874,533,333,136,36,28,62.48,25.52,6.75,5.25
N00000875,284,234,41,0,9,82.39,14.44,0,3.17
N00000876,212,140,69,0,3,66.04,32.55,0,1.42
N00000877,357,48,278,1,30,13.45,77.87,0.28,8.40
N00000878,234,84,139,0,11,35.90,59.40,0,4.70
N00000879,1015,899,96,5,15,88.57,9.46,0.49,1.48
N00000880,315,242,60,1,12,76.83,19.05,0.32,3.81
N00000881,296,41,227,4,24,13.85,76.69,1.35,8.11
N00000882,253,31,189,2,31,12.25,74.70,0.79,12.25
N00000883,264,39,195,1,29,14.77,73.86,0.38,10.98
N00000884,205,17,171,2,15,8.29,83.41,0.98,7.32
N00000885,618,106,409,16,87,17.15,66.18,2.59,14.08
N00000886,253,161,62,9,21,63.64,24.51,3.56,8.30
N00000887,308,227,54,8,19,73.70,17.53,2.60,6.17
N00000888,308,209,70,11,18,67.86,22.73,3.57,5.84
N00000889,259,201,35,6,17,77.61,13.51,2.32,6.56
N00000890,339,202,83,3,51,59.59,24.48,0.88,15.04
N00000891,346,207,81,8,50,59.83,23.41,2.31,14.45
N00000892,318,201,85,0,32,63.21,26.73,0,10.06
N00000893,284,147,79,21,37,51.76,27.82,7.39,13.03
N00000894,263,159,69,8,27,60.46,26.24,3.04,10.27
N00000895,272,125,103,9,35,45.96,37.87,3.31,12.87
N00000896,265,168,67,1,29,63.40,25.28,0.38,10.94
N00000897,300,183,67,9,41,61.00,22.33,3.00,13.67
N00000898,307,165,80,5,57,53.75,26.06,1.63,18.57
N00000899,306,187,77,8,34,61.11,25.16,2.61,11.11
N00000900,216,66,113,0,37,30.56,52.31,0,17.13
N00000901,313,205,59,6,43,65.50,18.85,1.92,13.74
N00000902,294,178,74,6,36,60.54,25.17,2.04,12.24
N00000903,206,42,71,21,72,20.39,34.47,10.19,34.95
N00000904,446,193,165,9,79,43.27,37.00,2.02,17.71
N00000905,325,150,113,21,41,46.15,34.77,6.46,12.62
N00000906,263,8,246,3,6,3.04,93.54,1.14,2.28
