GeographyCode,KS208NI0001,KS208NI0002,KS208NI0003,KS208NI0004,KS208NI0005,KS208NI0006,KS208NI0007,KS208NI0008,KS208NI0009
N00001596,126,94,19,0,13,74.60,15.08,0,10.32
N00001597,111,80,7,5,19,72.07,6.31,4.50,17.12
N00001598,139,124,5,1,9,89.21,3.60,0.72,6.47
N00001599,149,128,6,0,15,85.91,4.03,0,10.07
N00001600,134,111,5,2,16,82.84,3.73,1.49,11.94
N00001601,109,92,9,0,8,84.40,8.26,0,7.34
N00001602,145,120,7,1,17,82.76,4.83,0.69,11.72
N00001603,158,143,6,0,9,90.51,3.80,0,5.70
N00001604,146,129,5,0,12,88.36,3.42,0,8.22
N00001605,138,124,4,1,9,89.86,2.90,0.72,6.52
N00001606,104,91,4,0,9,87.50,3.85,0,8.65
N00001607,132,118,6,0,8,89.39,4.55,0,6.06
N00001608,123,112,3,1,7,91.06,2.44,0.81,5.69
N00001609,121,105,4,1,11,86.78,3.31,0.83,9.09
N00001610,125,114,2,2,7,91.20,1.60,1.60,5.60
N00001611,138,126,1,3,8,91.30,0.72,2.17,5.80
N00001612,130,122,4,1,3,93.85,3.08,0.77,2.31
N00001613,301,253,12,4,32,84.05,3.99,1.33,10.63
N00001614,132,112,4,1,15,84.85,3.03,0.76,11.36
N00001615,146,130,3,2,11,89.04,2.05,1.37,7.53
N00001616,146,131,5,1,9,89.73,3.42,0.68,6.16
N00001617,133,113,7,0,13,84.96,5.26,0,9.77
N00001618,119,107,4,1,7,89.92,3.36,0.84,5.88
N00001619,160,152,2,0,6,95.00,1.25,0,3.75
N00001620,138,114,6,0,18,82.61,4.35,0,13.04
N00001621,115,105,2,1,7,91.30,1.74,0.87,6.09
N00001622,106,94,9,0,3,88.68,8.49,0,2.83
N00001623,132,132,0,0,0,100.00,0,0,0
N00001624,94,92,0,0,2,97.87,0,0,2.13
N00001625,125,122,1,0,2,97.60,0.80,0,1.60
N00001626,122,121,0,0,1,99.18,0,0,0.82
N00001627,91,89,1,0,1,97.80,1.10,0,1.10
N00001628,119,116,2,0,1,97.48,1.68,0,0.84
N00001629,155,154,0,0,1,99.35,0,0,0.65
N00001630,107,106,0,0,1,99.07,0,0,0.93
N00001631,108,107,0,1,0,99.07,0,0.93,0
N00001632,118,117,0,0,1,99.15,0,0,0.85
N00001633,100,96,1,0,3,96.00,1.00,0,3.00
N00001634,122,117,3,0,2,95.90,2.46,0,1.64
N00001635,145,144,0,0,1,99.31,0,0,0.69
N00001636,84,83,1,0,0,98.81,1.19,0,0
N00001637,112,110,1,0,1,98.21,0.89,0,0.89
N00001638,132,129,1,0,2,97.73,0.76,0,1.52
N00001639,104,104,0,0,0,100.00,0,0,0
N00001640,111,111,0,0,0,100.00,0,0,0
N00001641,131,130,1,0,0,99.24,0.76,0,0
N00001642,124,124,0,0,0,100.00,0,0,0
N00001643,257,251,3,0,3,97.67,1.17,0,1.17
N00001644,125,123,1,0,1,98.40,0.80,0,0.80
N00001645,117,116,0,0,1,99.15,0,0,0.85
N00001646,136,135,0,0,1,99.26,0,0,0.74
N00001647,127,127,0,0,0,100.00,0,0,0
N00001648,143,141,0,0,2,98.60,0,0,1.40
N00001649,134,132,1,0,1,98.51,0.75,0,0.75
N00001650,118,112,2,2,2,94.92,1.69,1.69,1.69
N00001651,134,132,2,0,0,98.51,1.49,0,0
N00001652,132,131,0,1,0,99.24,0,0.76,0
N00001653,136,135,0,0,1,99.26,0,0,0.74
N00001654,139,135,3,0,1,97.12,2.16,0,0.72
N00001655,159,157,0,0,2,98.74,0,0,1.26
N00001656,118,118,0,0,0,100.00,0,0,0
N00001657,119,116,2,0,1,97.48,1.68,0,0.84
N00001658,95,91,4,0,0,95.79,4.21,0,0
N00001659,112,111,1,0,0,99.11,0.89,0,0
N00001660,123,120,3,0,0,97.56,2.44,0,0
N00001661,122,118,3,0,1,96.72,2.46,0,0.82
N00001662,125,125,0,0,0,100.00,0,0,0
N00001663,128,127,0,0,1,99.22,0,0,0.78
N00001664,118,117,1,0,0,99.15,0.85,0,0
N00001665,152,148,1,1,2,97.37,0.66,0.66,1.32
N00001666,125,125,0,0,0,100.00,0,0,0
N00001667,117,116,1,0,0,99.15,0.85,0,0
N00001668,156,155,1,0,0,99.36,0.64,0,0
N00001669,117,116,1,0,0,99.15,0.85,0,0
N00001670,125,125,0,0,0,100.00,0,0,0
N00001671,129,127,1,0,1,98.45,0.78,0,0.78
N00001672,134,128,1,0,5,95.52,0.75,0,3.73
N00001673,176,170,3,1,2,96.59,1.70,0.57,1.14
N00001674,114,108,2,0,4,94.74,1.75,0,3.51
N00001675,123,121,0,0,2,98.37,0,0,1.63
N00001676,107,107,0,0,0,100.00,0,0,0
N00001677,163,161,1,0,1,98.77,0.61,0,0.61
N00001678,148,145,1,0,2,97.97,0.68,0,1.35
N00001679,134,131,3,0,0,97.76,2.24,0,0
N00001680,170,166,3,0,1,97.65,1.76,0,0.59
N00001681,147,144,1,0,2,97.96,0.68,0,1.36
N00001682,127,126,1,0,0,99.21,0.79,0,0
N00001683,155,153,0,0,2,98.71,0,0,1.29
N00001684,286,283,3,0,0,98.95,1.05,0,0
N00001685,120,120,0,0,0,100.00,0,0,0
N00001686,114,112,2,0,0,98.25,1.75,0,0
N00001687,118,115,2,0,1,97.46,1.69,0,0.85
N00001688,158,156,1,0,1,98.73,0.63,0,0.63
N00001689,156,149,1,0,6,95.51,0.64,0,3.85
N00001690,141,140,1,0,0,99.29,0.71,0,0
N00001691,154,150,1,0,3,97.40,0.65,0,1.95
N00001692,124,120,2,0,2,96.77,1.61,0,1.61
N00001693,125,121,3,0,1,96.80,2.40,0,0.80
N00001694,104,100,1,0,3,96.15,0.96,0,2.88
N00001695,152,151,1,0,0,99.34,0.66,0,0
N00001696,168,165,1,0,2,98.21,0.60,0,1.19
N00001697,121,116,3,0,2,95.87,2.48,0,1.65
N00001698,131,129,1,0,1,98.47,0.76,0,0.76
N00001699,158,148,4,1,5,93.67,2.53,0.63,3.16
N00001700,124,124,0,0,0,100.00,0,0,0
N00001701,102,98,1,0,3,96.08,0.98,0,2.94
N00001702,140,136,1,1,2,97.14,0.71,0.71,1.43
N00001703,613,590,6,1,16,96.25,0.98,0.16,2.61
N00001704,450,430,3,2,15,95.56,0.67,0.44,3.33
N00001705,118,109,2,1,6,92.37,1.69,0.85,5.08
N00001706,166,163,2,1,0,98.19,1.20,0.60,0
N00001707,145,144,0,0,1,99.31,0,0,0.69
N00001708,241,238,2,0,1,98.76,0.83,0,0.41
N00001709,120,118,1,1,0,98.33,0.83,0.83,0
N00001710,136,134,2,0,0,98.53,1.47,0,0
N00001711,137,133,3,0,1,97.08,2.19,0,0.73
N00001712,158,155,2,0,1,98.10,1.27,0,0.63
N00001713,110,110,0,0,0,100.00,0,0,0
N00001714,260,258,1,0,1,99.23,0.38,0,0.38
N00001715,127,127,0,0,0,100.00,0,0,0
N00001716,124,122,2,0,0,98.39,1.61,0,0
N00001717,132,127,2,1,2,96.21,1.52,0.76,1.52
N00001718,125,124,0,0,1,99.20,0,0,0.80
N00001719,123,120,1,2,0,97.56,0.81,1.63,0
N00001720,122,121,1,0,0,99.18,0.82,0,0
N00001721,117,117,0,0,0,100.00,0,0,0
N00001722,148,147,0,0,1,99.32,0,0,0.68
N00001723,127,127,0,0,0,100.00,0,0,0
N00001724,105,105,0,0,0,100.00,0,0,0
N00001725,117,115,2,0,0,98.29,1.71,0,0
N00001726,119,116,1,0,2,97.48,0.84,0,1.68
N00001727,114,114,0,0,0,100.00,0,0,0
N00001728,137,136,0,1,0,99.27,0,0.73,0
N00001729,136,133,0,1,2,97.79,0,0.74,1.47
N00001730,133,132,0,0,1,99.25,0,0,0.75
N00001731,125,122,2,0,1,97.60,1.60,0,0.80
N00001732,351,344,4,1,2,98.01,1.14,0.28,0.57
N00001733,120,119,1,0,0,99.17,0.83,0,0
N00001734,120,117,1,1,1,97.50,0.83,0.83,0.83
N00001735,125,125,0,0,0,100.00,0,0,0
N00001736,199,198,0,0,1,99.50,0,0,0.50
N00001737,168,165,2,0,1,98.21,1.19,0,0.60
N00001738,133,132,0,0,1,99.25,0,0,0.75
N00001739,145,141,0,0,4,97.24,0,0,2.76
N00001740,292,285,1,1,5,97.60,0.34,0.34,1.71
N00001741,116,115,1,0,0,99.14,0.86,0,0
N00001742,109,108,0,1,0,99.08,0,0.92,0
N00001743,122,120,1,0,1,98.36,0.82,0,0.82
N00001744,128,126,0,0,2,98.44,0,0,1.56
N00001745,117,114,2,0,1,97.44,1.71,0,0.85
N00001746,118,118,0,0,0,100.00,0,0,0
N00001747,297,292,2,0,3,98.32,0.67,0,1.01
N00001748,148,148,0,0,0,100.00,0,0,0
N00001749,120,119,1,0,0,99.17,0.83,0,0
N00001750,115,114,1,0,0,99.13,0.87,0,0
N00001751,116,111,3,0,2,95.69,2.59,0,1.72
N00001752,128,126,1,0,1,98.44,0.78,0,0.78
N00001753,137,131,3,1,2,95.62,2.19,0.73,1.46
N00001754,130,128,0,1,1,98.46,0,0.77,0.77
N00001755,131,131,0,0,0,100.00,0,0,0
N00001756,131,131,0,0,0,100.00,0,0,0
N00001757,119,115,1,1,2,96.64,0.84,0.84,1.68
N00001758,132,131,1,0,0,99.24,0.76,0,0
N00001759,121,120,1,0,0,99.17,0.83,0,0
N00001760,389,371,7,2,9,95.37,1.80,0.51,2.31
N00001761,118,113,5,0,0,95.76,4.24,0,0
N00001762,133,128,3,0,2,96.24,2.26,0,1.50
N00001763,545,527,13,1,4,96.70,2.39,0.18,0.73
N00001764,128,126,1,0,1,98.44,0.78,0,0.78
N00001765,470,454,8,2,6,96.60,1.70,0.43,1.28
N00001766,128,123,2,1,2,96.09,1.56,0.78,1.56
N00001767,110,105,4,0,1,95.45,3.64,0,0.91
N00001768,114,109,2,2,1,95.61,1.75,1.75,0.88
N00001769,120,114,4,1,1,95.00,3.33,0.83,0.83
N00001770,89,87,1,0,1,97.75,1.12,0,1.12
N00001771,142,131,4,0,7,92.25,2.82,0,4.93
N00001772,118,115,1,0,2,97.46,0.85,0,1.69
N00001773,106,102,3,1,0,96.23,2.83,0.94,0
N00001774,128,125,1,0,2,97.66,0.78,0,1.56
N00001775,119,117,2,0,0,98.32,1.68,0,0
N00001776,122,119,3,0,0,97.54,2.46,0,0
N00001777,136,132,2,0,2,97.06,1.47,0,1.47
N00001778,114,110,1,2,1,96.49,0.88,1.75,0.88
N00001779,118,117,0,1,0,99.15,0,0.85,0
N00001780,248,243,2,0,3,97.98,0.81,0,1.21
N00001781,126,122,2,2,0,96.83,1.59,1.59,0
N00001782,124,119,3,0,2,95.97,2.42,0,1.61
N00001783,134,127,1,1,5,94.78,0.75,0.75,3.73
N00001784,129,124,1,0,4,96.12,0.78,0,3.10
N00001785,136,135,1,0,0,99.26,0.74,0,0
N00001786,135,135,0,0,0,100.00,0,0,0
N00001787,130,129,1,0,0,99.23,0.77,0,0
N00001788,126,122,2,1,1,96.83,1.59,0.79,0.79
N00001789,152,150,0,1,1,98.68,0,0.66,0.66
N00001790,132,131,1,0,0,99.24,0.76,0,0
N00001791,155,150,4,0,1,96.77,2.58,0,0.65
N00001792,97,92,4,0,1,94.85,4.12,0,1.03
N00001793,143,139,2,1,1,97.20,1.40,0.70,0.70
N00001794,374,365,5,1,3,97.59,1.34,0.27,0.80
N00001795,122,117,2,1,2,95.90,1.64,0.82,1.64
N00001796,130,123,3,0,4,94.62,2.31,0,3.08
N00001797,148,143,0,0,5,96.62,0,0,3.38
N00001798,147,142,4,0,1,96.60,2.72,0,0.68
N00001799,125,124,1,0,0,99.20,0.80,0,0
N00001800,128,128,0,0,0,100.00,0,0,0
N00001801,133,127,5,1,0,95.49,3.76,0.75,0
N00001802,126,125,0,0,1,99.21,0,0,0.79
N00001803,123,121,1,0,1,98.37,0.81,0,0.81
N00001804,135,134,0,0,1,99.26,0,0,0.74
N00001805,368,347,15,1,5,94.29,4.08,0.27,1.36
N00001806,128,126,1,0,1,98.44,0.78,0,0.78
N00001807,110,106,1,0,3,96.36,0.91,0,2.73
N00001808,107,106,0,0,1,99.07,0,0,0.93
N00001809,111,106,3,1,1,95.50,2.70,0.90,0.90
N00001810,120,119,0,0,1,99.17,0,0,0.83
N00001811,102,100,1,1,0,98.04,0.98,0.98,0
N00001812,213,211,2,0,0,99.06,0.94,0,0
N00001813,100,97,1,1,1,97.00,1.00,1.00,1.00
N00001814,352,341,2,2,7,96.88,0.57,0.57,1.99
N00001815,128,125,1,0,2,97.66,0.78,0,1.56
N00001816,235,230,2,0,3,97.87,0.85,0,1.28
N00001817,112,111,0,0,1,99.11,0,0,0.89
N00001818,109,108,1,0,0,99.08,0.92,0,0
N00001819,137,132,2,0,3,96.35,1.46,0,2.19
N00001820,149,145,1,1,2,97.32,0.67,0.67,1.34
N00001821,296,267,5,5,19,90.20,1.69,1.69,6.42
N00001822,132,129,1,0,2,97.73,0.76,0,1.52
N00001823,171,168,1,1,1,98.25,0.58,0.58,0.58
N00001824,117,114,2,0,1,97.44,1.71,0,0.85
N00001825,103,98,4,0,1,95.15,3.88,0,0.97
N00001826,120,118,1,1,0,98.33,0.83,0.83,0
N00001827,118,113,0,4,1,95.76,0,3.39,0.85
N00001828,107,99,4,1,3,92.52,3.74,0.93,2.80
N00001829,104,101,2,1,0,97.12,1.92,0.96,0
N00001830,146,143,1,1,1,97.95,0.68,0.68,0.68
N00001831,117,113,4,0,0,96.58,3.42,0,0
N00001832,113,112,0,0,1,99.12,0,0,0.88
N00001833,167,164,1,0,2,98.20,0.60,0,1.20
N00001834,105,102,2,0,1,97.14,1.90,0,0.95
N00001835,128,124,2,1,1,96.88,1.56,0.78,0.78
N00001836,122,121,1,0,0,99.18,0.82,0,0
N00001837,119,118,0,0,1,99.16,0,0,0.84
N00001838,127,126,0,0,1,99.21,0,0,0.79
N00001839,168,163,3,0,2,97.02,1.79,0,1.19
N00001840,112,109,2,0,1,97.32,1.79,0,0.89
N00001841,142,137,1,1,3,96.48,0.70,0.70,2.11
N00001842,124,117,4,0,3,94.35,3.23,0,2.42
N00001843,134,127,6,1,0,94.78,4.48,0.75,0
N00001844,127,123,2,0,2,96.85,1.57,0,1.57
N00001845,123,118,2,2,1,95.93,1.63,1.63,0.81
N00001846,125,122,2,0,1,97.60,1.60,0,0.80
N00001847,120,119,1,0,0,99.17,0.83,0,0
N00001848,118,116,1,0,1,98.31,0.85,0,0.85
N00001849,125,123,0,0,2,98.40,0,0,1.60
N00001850,261,254,4,0,3,97.32,1.53,0,1.15
N00001851,116,110,5,0,1,94.83,4.31,0,0.86
N00001852,125,121,4,0,0,96.80,3.20,0,0
N00001853,142,140,2,0,0,98.59,1.41,0,0
N00001854,127,125,1,0,1,98.43,0.79,0,0.79
N00001855,135,130,1,0,4,96.30,0.74,0,2.96
N00001856,117,109,1,2,5,93.16,0.85,1.71,4.27
N00001857,129,126,0,1,2,97.67,0,0.78,1.55
N00001858,110,107,0,1,2,97.27,0,0.91,1.82
N00001859,125,125,0,0,0,100.00,0,0,0
N00001860,112,110,1,0,1,98.21,0.89,0,0.89
N00001861,114,108,4,0,2,94.74,3.51,0,1.75
N00001862,146,138,1,1,6,94.52,0.68,0.68,4.11
N00001863,138,134,1,2,1,97.10,0.72,1.45,0.72
N00001864,142,137,4,0,1,96.48,2.82,0,0.70
N00001865,243,241,1,0,1,99.18,0.41,0,0.41
N00001866,114,111,1,1,1,97.37,0.88,0.88,0.88
N00001867,147,141,5,0,1,95.92,3.40,0,0.68
N00001868,132,129,2,0,1,97.73,1.52,0,0.76
N00001869,121,120,0,0,1,99.17,0,0,0.83
N00001870,127,123,3,0,1,96.85,2.36,0,0.79
N00001871,138,132,1,1,4,95.65,0.72,0.72,2.90
N00001872,113,102,4,0,7,90.27,3.54,0,6.19
N00001873,280,267,8,1,4,95.36,2.86,0.36,1.43
N00001874,129,120,5,0,4,93.02,3.88,0,3.10
N00001875,134,132,2,0,0,98.51,1.49,0,0
N00001876,133,127,5,0,1,95.49,3.76,0,0.75
N00001877,128,127,1,0,0,99.22,0.78,0,0
N00001878,127,124,2,1,0,97.64,1.57,0.79,0
N00001879,137,132,3,1,1,96.35,2.19,0.73,0.73
N00001880,118,116,1,0,1,98.31,0.85,0,0.85
N00001881,414,407,3,0,4,98.31,0.72,0,0.97
N00001882,117,117,0,0,0,100.00,0,0,0
N00001883,116,114,1,0,1,98.28,0.86,0,0.86
N00001884,125,123,2,0,0,98.40,1.60,0,0
N00001885,129,128,1,0,0,99.22,0.78,0,0
N00001886,139,138,0,0,1,99.28,0,0,0.72
N00001887,133,131,0,0,2,98.50,0,0,1.50
N00001888,141,138,3,0,0,97.87,2.13,0,0
N00001889,108,105,2,1,0,97.22,1.85,0.93,0
N00001890,254,246,6,0,2,96.85,2.36,0,0.79
N00001891,156,153,2,0,1,98.08,1.28,0,0.64
N00001892,130,129,0,0,1,99.23,0,0,0.77
N00001893,117,112,2,0,3,95.73,1.71,0,2.56
N00001894,155,153,1,0,1,98.71,0.65,0,0.65
N00001895,157,154,0,0,3,98.09,0,0,1.91
N00001896,279,269,4,0,6,96.42,1.43,0,2.15
N00001897,128,125,3,0,0,97.66,2.34,0,0
N00001898,128,117,4,1,6,91.41,3.13,0.78,4.69
N00001899,126,124,1,0,1,98.41,0.79,0,0.79
N00001900,129,126,2,0,1,97.67,1.55,0,0.78
N00001901,134,133,1,0,0,99.25,0.75,0,0
N00001902,142,140,2,0,0,98.59,1.41,0,0
N00001903,125,120,3,0,2,96.00,2.40,0,1.60
N00001904,103,101,1,1,0,98.06,0.97,0.97,0
N00001905,113,110,3,0,0,97.35,2.65,0,0
N00001906,126,125,0,0,1,99.21,0,0,0.79
N00001907,135,134,1,0,0,99.26,0.74,0,0
N00001908,144,144,0,0,0,100.00,0,0,0
N00001909,119,118,1,0,0,99.16,0.84,0,0
N00001910,119,119,0,0,0,100.00,0,0,0
N00001911,120,107,5,0,8,89.17,4.17,0,6.67
N00001912,199,193,2,0,4,96.98,1.01,0,2.01
N00001913,124,121,2,0,1,97.58,1.61,0,0.81
N00001914,129,121,4,0,4,93.80,3.10,0,3.10
N00001915,281,267,7,0,7,95.02,2.49,0,2.49
N00001916,124,118,2,0,4,95.16,1.61,0,3.23
N00001917,121,115,4,0,2,95.04,3.31,0,1.65
N00001918,113,111,0,0,2,98.23,0,0,1.77
N00001919,126,123,0,1,2,97.62,0,0.79,1.59
N00001920,136,133,3,0,0,97.79,2.21,0,0
N00001921,115,115,0,0,0,100.00,0,0,0
N00001922,135,135,0,0,0,100.00,0,0,0
N00001923,135,135,0,0,0,100.00,0,0,0
N00001924,142,137,4,0,1,96.48,2.82,0,0.70
N00001925,118,117,1,0,0,99.15,0.85,0,0
N00001926,138,138,0,0,0,100.00,0,0,0
N00001927,104,100,2,0,2,96.15,1.92,0,1.92
N00001928,120,116,0,1,3,96.67,0,0.83,2.50
N00001929,180,175,3,0,2,97.22,1.67,0,1.11
N00001930,109,106,1,0,2,97.25,0.92,0,1.83
N00001931,112,110,1,0,1,98.21,0.89,0,0.89
N00001932,117,117,0,0,0,100.00,0,0,0
N00001933,123,121,1,1,0,98.37,0.81,0.81,0
N00001934,125,123,1,0,1,98.40,0.80,0,0.80
N00001935,128,122,3,0,3,95.31,2.34,0,2.34
N00001936,123,121,1,0,1,98.37,0.81,0,0.81
N00001937,126,122,3,0,1,96.83,2.38,0,0.79
N00001938,133,125,2,4,2,93.98,1.50,3.01,1.50
N00001939,130,129,0,1,0,99.23,0,0.77,0
N00001940,144,135,6,0,3,93.75,4.17,0,2.08
N00001941,126,120,3,1,2,95.24,2.38,0.79,1.59
N00001942,158,154,3,0,1,97.47,1.90,0,0.63
N00001943,155,154,1,0,0,99.35,0.65,0,0
N00001944,130,129,1,0,0,99.23,0.77,0,0
N00001945,152,152,0,0,0,100.00,0,0,0
N00001946,132,128,2,1,1,96.97,1.52,0.76,0.76
N00001947,165,163,2,0,0,98.79,1.21,0,0
N00001948,87,84,2,0,1,96.55,2.30,0,1.15
N00001949,296,291,0,0,5,98.31,0,0,1.69
N00001950,114,109,2,0,3,95.61,1.75,0,2.63
N00001951,104,102,2,0,0,98.08,1.92,0,0
N00001952,125,120,3,1,1,96.00,2.40,0.80,0.80
N00001953,111,109,1,0,1,98.20,0.90,0,0.90
N00001954,99,96,3,0,0,96.97,3.03,0,0
N00001955,138,134,0,0,4,97.10,0,0,2.90
N00001956,90,88,2,0,0,97.78,2.22,0,0
N00001957,113,112,0,0,1,99.12,0,0,0.88
N00001958,136,135,1,0,0,99.26,0.74,0,0
N00001959,119,118,0,0,1,99.16,0,0,0.84
N00001960,138,138,0,0,0,100.00,0,0,0
N00001961,146,141,5,0,0,96.58,3.42,0,0
N00001962,88,86,0,0,2,97.73,0,0,2.27
N00001963,73,73,0,0,0,100.00,0,0,0
N00001964,120,119,0,0,1,99.17,0,0,0.83
N00001965,129,125,1,0,3,96.90,0.78,0,2.33
N00001966,163,163,0,0,0,100.00,0,0,0
N00001967,168,165,1,0,2,98.21,0.60,0,1.19
N00001968,150,150,0,0,0,100.00,0,0,0
N00001969,240,235,1,0,4,97.92,0.42,0,1.67
N00001970,123,123,0,0,0,100.00,0,0,0
N00001971,165,161,2,1,1,97.58,1.21,0.61,0.61
N00001972,141,140,1,0,0,99.29,0.71,0,0
N00001973,188,176,3,0,9,93.62,1.60,0,4.79
N00001974,101,92,7,0,2,91.09,6.93,0,1.98
N00001975,138,124,3,0,11,89.86,2.17,0,7.97
N00001976,223,204,1,2,16,91.48,0.45,0.90,7.17
N00001977,108,97,2,1,8,89.81,1.85,0.93,7.41
N00001978,134,131,0,1,2,97.76,0,0.75,1.49
N00001979,124,121,0,0,3,97.58,0,0,2.42
N00001980,120,89,1,3,27,74.17,0.83,2.50,22.50
N00001981,136,131,2,0,3,96.32,1.47,0,2.21
N00001982,305,293,4,0,8,96.07,1.31,0,2.62
N00001983,127,125,0,0,2,98.43,0,0,1.57
N00001984,133,130,1,0,2,97.74,0.75,0,1.50
N00001985,118,115,2,0,1,97.46,1.69,0,0.85
N00001986,175,159,0,2,14,90.86,0,1.14,8.00
N00001987,151,147,0,0,4,97.35,0,0,2.65
N00001988,143,140,0,0,3,97.90,0,0,2.10
N00001989,129,127,1,0,1,98.45,0.78,0,0.78
N00001990,110,107,2,0,1,97.27,1.82,0,0.91
N00001991,135,133,1,0,1,98.52,0.74,0,0.74
N00001992,132,128,2,0,2,96.97,1.52,0,1.52
N00001993,117,114,2,0,1,97.44,1.71,0,0.85
N00001994,131,130,1,0,0,99.24,0.76,0,0
N00001995,138,137,1,0,0,99.28,0.72,0,0
N00001996,126,125,0,0,1,99.21,0,0,0.79
N00001997,145,144,1,0,0,99.31,0.69,0,0
N00001998,110,105,2,0,3,95.45,1.82,0,2.73
N00001999,409,392,9,1,7,95.84,2.20,0.24,1.71
N00002000,128,125,1,0,2,97.66,0.78,0,1.56
N00002001,137,137,0,0,0,100.00,0,0,0
N00002002,116,115,1,0,0,99.14,0.86,0,0
N00002003,113,113,0,0,0,100.00,0,0,0
N00002004,144,140,3,0,1,97.22,2.08,0,0.69
N00002005,97,94,0,0,3,96.91,0,0,3.09
N00002006,119,118,1,0,0,99.16,0.84,0,0
N00002007,113,113,0,0,0,100.00,0,0,0
N00002008,273,264,2,0,7,96.70,0.73,0,2.56
N00002009,135,132,1,0,2,97.78,0.74,0,1.48
N00002010,155,153,1,0,1,98.71,0.65,0,0.65
N00002011,177,173,1,0,3,97.74,0.56,0,1.69
N00002012,164,161,1,0,2,98.17,0.61,0,1.22
N00002013,123,123,0,0,0,100.00,0,0,0
N00002014,356,350,1,2,3,98.31,0.28,0.56,0.84
N00002015,126,123,0,0,3,97.62,0,0,2.38
N00002016,115,115,0,0,0,100.00,0,0,0
N00002017,127,123,0,0,4,96.85,0,0,3.15
N00002018,573,551,11,1,10,96.16,1.92,0.17,1.75
N00002019,122,119,1,0,2,97.54,0.82,0,1.64
N00002020,123,120,2,0,1,97.56,1.63,0,0.81
N00002021,150,148,1,1,0,98.67,0.67,0.67,0
N00002022,146,139,0,0,7,95.21,0,0,4.79
N00002023,153,149,1,2,1,97.39,0.65,1.31,0.65
N00002024,159,152,2,0,5,95.60,1.26,0,3.14
N00002025,121,116,0,1,4,95.87,0,0.83,3.31
N00002026,168,152,0,1,15,90.48,0,0.60,8.93
N00002027,105,103,0,0,2,98.10,0,0,1.90
N00002028,430,417,6,2,5,96.98,1.40,0.47,1.16
N00002029,229,214,6,1,8,93.45,2.62,0.44,3.49
N00002030,120,118,0,1,1,98.33,0,0.83,0.83
N00002031,123,119,2,0,2,96.75,1.63,0,1.63
N00002032,194,188,3,1,2,96.91,1.55,0.52,1.03
N00002033,105,102,1,0,2,97.14,0.95,0,1.90
N00002034,120,118,1,0,1,98.33,0.83,0,0.83
N00002035,136,128,1,0,7,94.12,0.74,0,5.15
N00002036,136,133,2,0,1,97.79,1.47,0,0.74
N00002037,184,181,3,0,0,98.37,1.63,0,0
N00002038,157,157,0,0,0,100.00,0,0,0
N00002039,126,126,0,0,0,100.00,0,0,0
N00002040,125,123,1,1,0,98.40,0.80,0.80,0
N00002041,121,120,1,0,0,99.17,0.83,0,0
N00002042,123,118,3,0,2,95.93,2.44,0,1.63
N00002043,141,116,8,2,15,82.27,5.67,1.42,10.64
N00002044,272,252,7,1,12,92.65,2.57,0.37,4.41
N00002045,133,120,1,0,12,90.23,0.75,0,9.02
N00002046,110,107,2,0,1,97.27,1.82,0,0.91
N00002047,122,119,2,0,1,97.54,1.64,0,0.82
N00002048,107,105,1,0,1,98.13,0.93,0,0.93
N00002049,117,114,2,0,1,97.44,1.71,0,0.85
N00002050,104,103,0,0,1,99.04,0,0,0.96
N00002051,249,236,6,1,6,94.78,2.41,0.40,2.41
N00002052,108,100,5,0,3,92.59,4.63,0,2.78
N00002053,109,105,2,0,2,96.33,1.83,0,1.83
N00002054,161,160,1,0,0,99.38,0.62,0,0
N00002055,166,164,2,0,0,98.80,1.20,0,0
N00002056,167,164,2,1,0,98.20,1.20,0.60,0
N00002057,139,139,0,0,0,100.00,0,0,0
N00002058,191,187,2,0,2,97.91,1.05,0,1.05
N00002059,126,125,0,0,1,99.21,0,0,0.79
N00002060,430,396,7,2,25,92.09,1.63,0.47,5.81
N00002061,307,298,5,0,4,97.07,1.63,0,1.30
N00002062,112,110,0,0,2,98.21,0,0,1.79
N00002063,129,126,1,1,1,97.67,0.78,0.78,0.78
N00002064,293,287,4,0,2,97.95,1.37,0,0.68
N00002065,105,104,1,0,0,99.05,0.95,0,0
N00002066,125,121,3,0,1,96.80,2.40,0,0.80
N00002067,372,358,8,0,6,96.24,2.15,0,1.61
N00002068,104,98,4,1,1,94.23,3.85,0.96,0.96
N00002069,162,159,1,0,2,98.15,0.62,0,1.23
N00002070,422,406,3,1,12,96.21,0.71,0.24,2.84
N00002071,136,134,2,0,0,98.53,1.47,0,0
N00002072,113,112,0,0,1,99.12,0,0,0.88
N00002073,119,119,0,0,0,100.00,0,0,0
N00002074,324,320,3,0,1,98.77,0.93,0,0.31
N00002075,130,130,0,0,0,100.00,0,0,0
N00002076,104,101,1,0,2,97.12,0.96,0,1.92
N00002077,108,107,0,0,1,99.07,0,0,0.93
N00002078,119,118,1,0,0,99.16,0.84,0,0
N00002079,289,279,3,1,6,96.54,1.04,0.35,2.08
N00002080,131,129,1,0,1,98.47,0.76,0,0.76
N00002081,129,123,3,1,2,95.35,2.33,0.78,1.55
N00002082,294,281,5,1,7,95.58,1.70,0.34,2.38
N00002083,130,127,2,0,1,97.69,1.54,0,0.77
N00002084,171,161,3,1,6,94.15,1.75,0.58,3.51
N00002085,208,204,1,1,2,98.08,0.48,0.48,0.96
