GeographyCode,KS604NI0001,KS604NI0002,KS604NI0003,KS604NI0004,KS604NI0005,KS604NI0006,KS604NI0007,KS604NI0008,KS604NI0009,KS604NI0010,KS604NI0011,KS604NI0012,KS604NI0013,KS604NI0014,KS604NI0015,KS604NI0016,KS604NI0017,KS604NI0018,KS604NI0019,KS604NI0020,KS604NI0021,KS604NI0022,KS604NI0023,KS604NI0024,KS604NI0025,KS604NI0026,KS604NI0027
N00002651,217,17,47,140,13,109,2,5,91,11,108,15,42,49,2,7.83,21.66,64.52,5.99,1.83,4.59,83.49,10.09,13.89,38.89,45.37,1.85
N00002652,121,11,29,75,6,50,3,5,38,4,71,8,24,37,2,9.09,23.97,61.98,4.96,6.00,10.00,76.00,8.00,11.27,33.80,52.11,2.82
N00002653,188,10,33,131,14,92,2,5,76,9,96,8,28,55,5,5.32,17.55,69.68,7.45,2.17,5.43,82.61,9.78,8.33,29.17,57.29,5.21
N00002654,107,13,22,67,5,56,6,4,43,3,51,7,18,24,2,12.15,20.56,62.62,4.67,10.71,7.14,76.79,5.36,13.73,35.29,47.06,3.92
N00002655,88,13,16,53,6,51,7,6,32,6,37,6,10,21,0,14.77,18.18,60.23,6.82,13.73,11.76,62.75,11.76,16.22,27.03,56.76,0
N00002656,275,12,59,183,21,127,5,11,92,19,148,7,48,91,2,4.36,21.45,66.55,7.64,3.94,8.66,72.44,14.96,4.73,32.43,61.49,1.35
N00002657,141,15,26,90,10,75,8,5,54,8,66,7,21,36,2,10.64,18.44,63.83,7.09,10.67,6.67,72.00,10.67,10.61,31.82,54.55,3.03
N00002658,163,14,47,98,4,70,4,10,54,2,93,10,37,44,2,8.59,28.83,60.12,2.45,5.71,14.29,77.14,2.86,10.75,39.78,47.31,2.15
N00002659,92,6,29,56,1,42,1,4,36,1,50,5,25,20,0,6.52,31.52,60.87,1.09,2.38,9.52,85.71,2.38,10.00,50.00,40.00,0
N00002660,177,21,30,108,18,87,5,5,62,15,90,16,25,46,3,11.86,16.95,61.02,10.17,5.75,5.75,71.26,17.24,17.78,27.78,51.11,3.33
N00002661,190,19,32,128,11,87,5,6,67,9,103,14,26,61,2,10.00,16.84,67.37,5.79,5.75,6.90,77.01,10.34,13.59,25.24,59.22,1.94
N00002662,182,11,39,117,15,86,2,9,65,10,96,9,30,52,5,6.04,21.43,64.29,8.24,2.33,10.47,75.58,11.63,9.38,31.25,54.17,5.21
N00002663,173,16,37,110,10,81,5,7,59,10,92,11,30,51,0,9.25,21.39,63.58,5.78,6.17,8.64,72.84,12.35,11.96,32.61,55.43,0
N00002664,114,9,28,70,7,58,4,6,42,6,56,5,22,28,1,7.89,24.56,61.40,6.14,6.90,10.34,72.41,10.34,8.93,39.29,50.00,1.79
N00002665,138,10,33,90,5,69,3,6,55,5,69,7,27,35,0,7.25,23.91,65.22,3.62,4.35,8.70,79.71,7.25,10.14,39.13,50.72,0
N00002666,128,9,28,74,17,57,1,5,38,13,71,8,23,36,4,7.03,21.88,57.81,13.28,1.75,8.77,66.67,22.81,11.27,32.39,50.70,5.63
N00002667,302,26,54,204,18,148,3,16,115,14,154,23,38,89,4,8.61,17.88,67.55,5.96,2.03,10.81,77.70,9.46,14.94,24.68,57.79,2.60
N00002668,126,10,26,82,8,65,4,3,50,8,61,6,23,32,0,7.94,20.63,65.08,6.35,6.15,4.62,76.92,12.31,9.84,37.70,52.46,0
N00002669,253,26,34,165,28,128,8,6,90,24,125,18,28,75,4,10.28,13.44,65.22,11.07,6.25,4.69,70.31,18.75,14.40,22.40,60.00,3.20
N00002670,781,74,169,478,60,385,19,40,275,51,396,55,129,203,9,9.48,21.64,61.20,7.68,4.94,10.39,71.43,13.25,13.89,32.58,51.26,2.27
N00002671,630,52,151,397,30,302,23,35,217,27,328,29,116,180,3,8.25,23.97,63.02,4.76,7.62,11.59,71.85,8.94,8.84,35.37,54.88,0.91
N00002672,99,10,30,54,5,53,3,9,37,4,46,7,21,17,1,10.10,30.30,54.55,5.05,5.66,16.98,69.81,7.55,15.22,45.65,36.96,2.17
N00002673,527,40,124,327,36,265,13,37,186,29,262,27,87,141,7,7.59,23.53,62.05,6.83,4.91,13.96,70.19,10.94,10.31,33.21,53.82,2.67
N00002674,105,13,31,61,0,54,6,9,39,0,51,7,22,22,0,12.38,29.52,58.10,0,11.11,16.67,72.22,0,13.73,43.14,43.14,0
N00002675,200,21,48,103,28,117,3,11,75,28,83,18,37,28,0,10.50,24.00,51.50,14.00,2.56,9.40,64.10,23.93,21.69,44.58,33.73,0
N00002676,325,21,60,224,20,171,7,12,135,17,154,14,48,89,3,6.46,18.46,68.92,6.15,4.09,7.02,78.95,9.94,9.09,31.17,57.79,1.95
N00002677,209,24,35,112,38,108,7,9,65,27,101,17,26,47,11,11.48,16.75,53.59,18.18,6.48,8.33,60.19,25.00,16.83,25.74,46.53,10.89
N00002678,185,20,42,108,15,100,9,12,66,13,85,11,30,42,2,10.81,22.70,58.38,8.11,9.00,12.00,66.00,13.00,12.94,35.29,49.41,2.35
N00002679,245,25,50,150,20,120,10,9,85,16,125,15,41,65,4,10.20,20.41,61.22,8.16,8.33,7.50,70.83,13.33,12.00,32.80,52.00,3.20
N00002680,225,20,43,131,31,116,4,6,85,21,109,16,37,46,10,8.89,19.11,58.22,13.78,3.45,5.17,73.28,18.10,14.68,33.94,42.20,9.17
N00002681,208,18,45,114,31,111,7,13,68,23,97,11,32,46,8,8.65,21.63,54.81,14.90,6.31,11.71,61.26,20.72,11.34,32.99,47.42,8.25
N00002682,236,17,45,152,22,124,3,8,95,18,112,14,37,57,4,7.20,19.07,64.41,9.32,2.42,6.45,76.61,14.52,12.50,33.04,50.89,3.57
N00002683,209,19,38,122,30,115,4,8,74,29,94,15,30,48,1,9.09,18.18,58.37,14.35,3.48,6.96,64.35,25.22,15.96,31.91,51.06,1.06
N00002684,225,8,47,138,32,125,3,16,80,26,100,5,31,58,6,3.56,20.89,61.33,14.22,2.40,12.80,64.00,20.80,5.00,31.00,58.00,6.00
N00002685,213,22,34,122,35,117,5,8,78,26,96,17,26,44,9,10.33,15.96,57.28,16.43,4.27,6.84,66.67,22.22,17.71,27.08,45.83,9.38
N00002686,170,14,33,89,34,95,6,4,57,28,75,8,29,32,6,8.24,19.41,52.35,20.00,6.32,4.21,60.00,29.47,10.67,38.67,42.67,8.00
N00002687,134,9,28,80,17,67,3,4,47,13,67,6,24,33,4,6.72,20.90,59.70,12.69,4.48,5.97,70.15,19.40,8.96,35.82,49.25,5.97
N00002688,176,18,28,102,28,96,5,5,66,20,80,13,23,36,8,10.23,15.91,57.95,15.91,5.21,5.21,68.75,20.83,16.25,28.75,45.00,10.00
N00002689,134,6,26,96,6,72,2,4,63,3,62,4,22,33,3,4.48,19.40,71.64,4.48,2.78,5.56,87.50,4.17,6.45,35.48,53.23,4.84
N00002690,89,6,18,56,9,43,1,5,32,5,46,5,13,24,4,6.74,20.22,62.92,10.11,2.33,11.63,74.42,11.63,10.87,28.26,52.17,8.70
N00002691,149,7,33,90,19,74,2,5,54,13,75,5,28,36,6,4.70,22.15,60.40,12.75,2.70,6.76,72.97,17.57,6.67,37.33,48.00,8.00
N00002692,112,10,26,59,17,58,3,8,33,14,54,7,18,26,3,8.93,23.21,52.68,15.18,5.17,13.79,56.90,24.14,12.96,33.33,48.15,5.56
N00002693,67,7,11,41,8,29,4,3,16,6,38,3,8,25,2,10.45,16.42,61.19,11.94,13.79,10.34,55.17,20.69,7.89,21.05,65.79,5.26
N00002694,145,12,30,96,7,81,4,9,63,5,64,8,21,33,2,8.28,20.69,66.21,4.83,4.94,11.11,77.78,6.17,12.50,32.81,51.56,3.13
N00002695,206,19,58,109,20,97,8,15,59,15,109,11,43,50,5,9.22,28.16,52.91,9.71,8.25,15.46,60.82,15.46,10.09,39.45,45.87,4.59
N00002696,135,8,37,79,11,67,3,7,48,9,68,5,30,31,2,5.93,27.41,58.52,8.15,4.48,10.45,71.64,13.43,7.35,44.12,45.59,2.94
N00002697,164,14,44,94,12,89,9,10,61,9,75,5,34,33,3,8.54,26.83,57.32,7.32,10.11,11.24,68.54,10.11,6.67,45.33,44.00,4.00
N00002698,252,21,50,148,33,140,6,9,98,27,112,15,41,50,6,8.33,19.84,58.73,13.10,4.29,6.43,70.00,19.29,13.39,36.61,44.64,5.36
N00002699,127,5,24,93,5,70,0,10,55,5,57,5,14,38,0,3.94,18.90,73.23,3.94,0,14.29,78.57,7.14,8.77,24.56,66.67,0
N00002700,272,22,51,179,20,124,6,9,98,11,148,16,42,81,9,8.09,18.75,65.81,7.35,4.84,7.26,79.03,8.87,10.81,28.38,54.73,6.08
N00002701,250,20,63,142,25,135,5,14,92,24,115,15,49,50,1,8.00,25.20,56.80,10.00,3.70,10.37,68.15,17.78,13.04,42.61,43.48,0.87
N00002702,151,14,32,96,9,73,4,10,54,5,78,10,22,42,4,9.27,21.19,63.58,5.96,5.48,13.70,73.97,6.85,12.82,28.21,53.85,5.13
N00002703,308,32,48,198,30,170,11,11,124,24,138,21,37,74,6,10.39,15.58,64.29,9.74,6.47,6.47,72.94,14.12,15.22,26.81,53.62,4.35
N00002704,281,19,50,182,30,143,4,14,99,26,138,15,36,83,4,6.76,17.79,64.77,10.68,2.80,9.79,69.23,18.18,10.87,26.09,60.14,2.90
N00002705,230,21,40,143,26,117,5,7,84,21,113,16,33,59,5,9.13,17.39,62.17,11.30,4.27,5.98,71.79,17.95,14.16,29.20,52.21,4.42
N00002706,207,17,37,126,27,104,3,8,74,19,103,14,29,52,8,8.21,17.87,60.87,13.04,2.88,7.69,71.15,18.27,13.59,28.16,50.49,7.77
N00002707,291,22,52,191,26,150,5,12,112,21,141,17,40,79,5,7.56,17.87,65.64,8.93,3.33,8.00,74.67,14.00,12.06,28.37,56.03,3.55
N00002708,89,12,21,50,6,37,1,3,28,5,52,11,18,22,1,13.48,23.60,56.18,6.74,2.70,8.11,75.68,13.51,21.15,34.62,42.31,1.92
N00002709,223,30,42,122,29,106,11,7,64,24,117,19,35,58,5,13.45,18.83,54.71,13.00,10.38,6.60,60.38,22.64,16.24,29.91,49.57,4.27
N00002710,181,11,37,124,9,91,3,10,71,7,90,8,27,53,2,6.08,20.44,68.51,4.97,3.30,10.99,78.02,7.69,8.89,30.00,58.89,2.22
N00002711,302,24,58,190,30,151,10,12,104,25,151,14,46,86,5,7.95,19.21,62.91,9.93,6.62,7.95,68.87,16.56,9.27,30.46,56.95,3.31
N00002712,173,22,24,94,33,93,9,5,50,29,80,13,19,44,4,12.72,13.87,54.34,19.08,9.68,5.38,53.76,31.18,16.25,23.75,55.00,5.00
N00002713,188,7,38,122,21,101,3,5,72,21,87,4,33,50,0,3.72,20.21,64.89,11.17,2.97,4.95,71.29,20.79,4.60,37.93,57.47,0
N00002714,251,21,44,149,37,130,5,13,81,31,121,16,31,68,6,8.37,17.53,59.36,14.74,3.85,10.00,62.31,23.85,13.22,25.62,56.20,4.96
N00002715,202,16,43,110,33,111,6,9,69,27,91,10,34,41,6,7.92,21.29,54.46,16.34,5.41,8.11,62.16,24.32,10.99,37.36,45.05,6.59
N00002716,160,12,34,91,23,82,4,7,56,15,78,8,27,35,8,7.50,21.25,56.88,14.38,4.88,8.54,68.29,18.29,10.26,34.62,44.87,10.26
N00002717,258,22,51,156,29,145,11,16,94,24,113,11,35,62,5,8.53,19.77,60.47,11.24,7.59,11.03,64.83,16.55,9.73,30.97,54.87,4.42
N00002718,230,28,46,138,18,114,13,9,79,13,116,15,37,59,5,12.17,20.00,60.00,7.83,11.40,7.89,69.30,11.40,12.93,31.90,50.86,4.31
N00002719,172,17,29,94,32,94,3,8,61,22,78,14,21,33,10,9.88,16.86,54.65,18.60,3.19,8.51,64.89,23.40,17.95,26.92,42.31,12.82
N00002720,154,13,31,94,16,79,5,5,56,13,75,8,26,38,3,8.44,20.13,61.04,10.39,6.33,6.33,70.89,16.46,10.67,34.67,50.67,4.00
N00002721,159,16,43,80,20,81,7,12,48,14,78,9,31,32,6,10.06,27.04,50.31,12.58,8.64,14.81,59.26,17.28,11.54,39.74,41.03,7.69
N00002722,204,19,42,119,24,99,6,8,65,20,105,13,34,54,4,9.31,20.59,58.33,11.76,6.06,8.08,65.66,20.20,12.38,32.38,51.43,3.81
N00002723,149,9,45,85,10,70,3,10,48,9,79,6,35,37,1,6.04,30.20,57.05,6.71,4.29,14.29,68.57,12.86,7.59,44.30,46.84,1.27
N00002724,94,6,22,56,10,48,2,5,31,10,46,4,17,25,0,6.38,23.40,59.57,10.64,4.17,10.42,64.58,20.83,8.70,36.96,54.35,0
N00002725,181,13,39,103,26,100,4,10,63,23,81,9,29,40,3,7.18,21.55,56.91,14.36,4.00,10.00,63.00,23.00,11.11,35.80,49.38,3.70
N00002726,676,34,87,353,202,459,8,25,237,189,217,26,62,116,13,5.03,12.87,52.22,29.88,1.74,5.45,51.63,41.18,11.98,28.57,53.46,5.99
N00002727,178,16,31,118,13,94,6,7,73,8,84,10,24,45,5,8.99,17.42,66.29,7.30,6.38,7.45,77.66,8.51,11.90,28.57,53.57,5.95
N00002728,457,25,83,313,36,231,3,19,179,30,226,22,64,134,6,5.47,18.16,68.49,7.88,1.30,8.23,77.49,12.99,9.73,28.32,59.29,2.65
N00002729,114,8,28,69,9,53,3,4,38,8,61,5,24,31,1,7.02,24.56,60.53,7.89,5.66,7.55,71.70,15.09,8.20,39.34,50.82,1.64
N00002730,101,11,19,63,8,50,2,7,36,5,51,9,12,27,3,10.89,18.81,62.38,7.92,4.00,14.00,72.00,10.00,17.65,23.53,52.94,5.88
N00002731,110,10,26,68,6,47,2,5,36,4,63,8,21,32,2,9.09,23.64,61.82,5.45,4.26,10.64,76.60,8.51,12.70,33.33,50.79,3.17
N00002732,128,8,29,76,15,66,1,7,47,11,62,7,22,29,4,6.25,22.66,59.38,11.72,1.52,10.61,71.21,16.67,11.29,35.48,46.77,6.45
N00002733,187,10,34,134,9,96,1,9,78,8,91,9,25,56,1,5.35,18.18,71.66,4.81,1.04,9.38,81.25,8.33,9.89,27.47,61.54,1.10
N00002734,228,22,41,145,20,114,8,6,86,14,114,14,35,59,6,9.65,17.98,63.60,8.77,7.02,5.26,75.44,12.28,12.28,30.70,51.75,5.26
N00002735,183,23,34,96,30,100,4,10,61,25,83,19,24,35,5,12.57,18.58,52.46,16.39,4.00,10.00,61.00,25.00,22.89,28.92,42.17,6.02
N00002736,187,22,37,96,32,106,6,7,64,29,81,16,30,32,3,11.76,19.79,51.34,17.11,5.66,6.60,60.38,27.36,19.75,37.04,39.51,3.70
N00002737,162,19,30,91,22,86,4,6,57,19,76,15,24,34,3,11.73,18.52,56.17,13.58,4.65,6.98,66.28,22.09,19.74,31.58,44.74,3.95
N00002738,240,20,46,137,37,130,7,8,85,30,110,13,38,52,7,8.33,19.17,57.08,15.42,5.38,6.15,65.38,23.08,11.82,34.55,47.27,6.36
N00002739,197,20,43,102,32,114,7,9,70,28,83,13,34,32,4,10.15,21.83,51.78,16.24,6.14,7.89,61.40,24.56,15.66,40.96,38.55,4.82
N00002740,181,13,35,102,31,94,0,5,62,27,87,13,30,40,4,7.18,19.34,56.35,17.13,0,5.32,65.96,28.72,14.94,34.48,45.98,4.60
N00002741,209,19,44,129,17,100,4,10,71,15,109,15,34,58,2,9.09,21.05,61.72,8.13,4.00,10.00,71.00,15.00,13.76,31.19,53.21,1.83
N00002742,148,10,34,96,8,73,1,6,60,6,75,9,28,36,2,6.76,22.97,64.86,5.41,1.37,8.22,82.19,8.22,12.00,37.33,48.00,2.67
N00002743,143,5,26,90,22,76,2,3,53,18,67,3,23,37,4,3.50,18.18,62.94,15.38,2.63,3.95,69.74,23.68,4.48,34.33,55.22,5.97
N00002744,93,8,34,46,5,46,3,11,28,4,47,5,23,18,1,8.60,36.56,49.46,5.38,6.52,23.91,60.87,8.70,10.64,48.94,38.30,2.13
N00002745,102,12,29,54,7,56,7,7,39,3,46,5,22,15,4,11.76,28.43,52.94,6.86,12.50,12.50,69.64,5.36,10.87,47.83,32.61,8.70
N00002746,120,12,28,77,3,55,2,11,39,3,65,10,17,38,0,10.00,23.33,64.17,2.50,3.64,20.00,70.91,5.45,15.38,26.15,58.46,0
N00002747,93,10,22,51,10,50,5,5,32,8,43,5,17,19,2,10.75,23.66,54.84,10.75,10.00,10.00,64.00,16.00,11.63,39.53,44.19,4.65
N00002748,164,15,36,89,24,81,4,11,47,19,83,11,25,42,5,9.15,21.95,54.27,14.63,4.94,13.58,58.02,23.46,13.25,30.12,50.60,6.02
N00002749,142,12,28,90,12,68,3,7,49,9,74,9,21,41,3,8.45,19.72,63.38,8.45,4.41,10.29,72.06,13.24,12.16,28.38,55.41,4.05
N00002750,87,4,22,58,3,49,1,10,35,3,38,3,12,23,0,4.60,25.29,66.67,3.45,2.04,20.41,71.43,6.12,7.89,31.58,60.53,0
N00002751,99,9,24,58,8,54,6,8,34,6,45,3,16,24,2,9.09,24.24,58.59,8.08,11.11,14.81,62.96,11.11,6.67,35.56,53.33,4.44
N00002752,121,5,19,84,13,63,2,6,45,10,58,3,13,39,3,4.13,15.70,69.42,10.74,3.17,9.52,71.43,15.87,5.17,22.41,67.24,5.17
N00002753,264,27,52,160,25,142,13,18,93,18,122,14,34,67,7,10.23,19.70,60.61,9.47,9.15,12.68,65.49,12.68,11.48,27.87,54.92,5.74
N00002754,189,16,42,109,22,95,4,12,59,20,94,12,30,50,2,8.47,22.22,57.67,11.64,4.21,12.63,62.11,21.05,12.77,31.91,53.19,2.13
N00002755,214,20,31,128,35,107,6,6,72,23,107,14,25,56,12,9.35,14.49,59.81,16.36,5.61,5.61,67.29,21.50,13.08,23.36,52.34,11.21
N00002756,143,19,32,79,13,67,4,6,45,12,76,15,26,34,1,13.29,22.38,55.24,9.09,5.97,8.96,67.16,17.91,19.74,34.21,44.74,1.32
N00002757,230,14,41,153,22,120,3,7,98,12,110,11,34,55,10,6.09,17.83,66.52,9.57,2.50,5.83,81.67,10.00,10.00,30.91,50.00,9.09
N00002758,112,6,21,79,6,50,2,3,40,5,62,4,18,39,1,5.36,18.75,70.54,5.36,4.00,6.00,80.00,10.00,6.45,29.03,62.90,1.61
N00002759,154,16,26,102,10,82,5,4,63,10,72,11,22,39,0,10.39,16.88,66.23,6.49,6.10,4.88,76.83,12.20,15.28,30.56,54.17,0
N00002760,171,12,31,111,17,78,5,5,57,11,93,7,26,54,6,7.02,18.13,64.91,9.94,6.41,6.41,73.08,14.10,7.53,27.96,58.06,6.45
N00002761,517,40,88,325,64,248,10,9,180,49,269,30,79,145,15,7.74,17.02,62.86,12.38,4.03,3.63,72.58,19.76,11.15,29.37,53.90,5.58
N00002762,159,11,32,91,25,88,4,6,59,19,71,7,26,32,6,6.92,20.13,57.23,15.72,4.55,6.82,67.05,21.59,9.86,36.62,45.07,8.45
N00002763,182,15,33,98,36,102,3,8,61,30,80,12,25,37,6,8.24,18.13,53.85,19.78,2.94,7.84,59.80,29.41,15.00,31.25,46.25,7.50
N00002764,205,20,41,124,20,109,4,15,76,14,96,16,26,48,6,9.76,20.00,60.49,9.76,3.67,13.76,69.72,12.84,16.67,27.08,50.00,6.25
N00002765,160,18,31,78,33,86,6,4,48,28,74,12,27,30,5,11.25,19.38,48.75,20.63,6.98,4.65,55.81,32.56,16.22,36.49,40.54,6.76
N00002766,234,16,46,146,26,136,4,11,98,23,98,12,35,48,3,6.84,19.66,62.39,11.11,2.94,8.09,72.06,16.91,12.24,35.71,48.98,3.06
N00002767,185,18,31,110,26,92,5,2,63,22,93,13,29,47,4,9.73,16.76,59.46,14.05,5.43,2.17,68.48,23.91,13.98,31.18,50.54,4.30
N00002768,156,21,26,96,13,81,12,5,54,10,75,9,21,42,3,13.46,16.67,61.54,8.33,14.81,6.17,66.67,12.35,12.00,28.00,56.00,4.00
N00002769,242,27,37,153,25,129,6,7,95,21,113,21,30,58,4,11.16,15.29,63.22,10.33,4.65,5.43,73.64,16.28,18.58,26.55,51.33,3.54
N00002770,252,18,47,154,33,142,4,10,98,30,110,14,37,56,3,7.14,18.65,61.11,13.10,2.82,7.04,69.01,21.13,12.73,33.64,50.91,2.73
N00002771,103,13,24,59,7,42,1,3,33,5,61,12,21,26,2,12.62,23.30,57.28,6.80,2.38,7.14,78.57,11.90,19.67,34.43,42.62,3.28
N00002772,106,12,23,53,18,61,5,10,31,15,45,7,13,22,3,11.32,21.70,50.00,16.98,8.20,16.39,50.82,24.59,15.56,28.89,48.89,6.67
N00002773,63,6,12,40,5,30,1,2,24,3,33,5,10,16,2,9.52,19.05,63.49,7.94,3.33,6.67,80.00,10.00,15.15,30.30,48.48,6.06
N00002774,321,33,65,174,49,157,8,13,100,36,164,25,52,74,13,10.28,20.25,54.21,15.26,5.10,8.28,63.69,22.93,15.24,31.71,45.12,7.93
N00002775,208,21,47,119,21,108,10,8,74,16,100,11,39,45,5,10.10,22.60,57.21,10.10,9.26,7.41,68.52,14.81,11.00,39.00,45.00,5.00
N00002776,117,21,25,64,7,54,7,8,36,3,63,14,17,28,4,17.95,21.37,54.70,5.98,12.96,14.81,66.67,5.56,22.22,26.98,44.44,6.35
N00002777,77,7,20,44,6,39,4,7,23,5,38,3,13,21,1,9.09,25.97,57.14,7.79,10.26,17.95,58.97,12.82,7.89,34.21,55.26,2.63
N00002778,73,6,12,42,13,39,2,3,26,8,34,4,9,16,5,8.22,16.44,57.53,17.81,5.13,7.69,66.67,20.51,11.76,26.47,47.06,14.71
N00002779,231,21,51,128,31,128,8,11,83,26,103,13,40,45,5,9.09,22.08,55.41,13.42,6.25,8.59,64.84,20.31,12.62,38.83,43.69,4.85
N00002780,137,14,29,83,11,75,4,8,54,9,62,10,21,29,2,10.22,21.17,60.58,8.03,5.33,10.67,72.00,12.00,16.13,33.87,46.77,3.23
N00002781,198,20,33,112,33,101,2,8,65,26,97,18,25,47,7,10.10,16.67,56.57,16.67,1.98,7.92,64.36,25.74,18.56,25.77,48.45,7.22
N00002782,238,19,38,154,27,126,5,9,89,23,112,14,29,65,4,7.98,15.97,64.71,11.34,3.97,7.14,70.63,18.25,12.50,25.89,58.04,3.57
N00002783,199,23,50,110,16,102,10,12,67,13,97,13,38,43,3,11.56,25.13,55.28,8.04,9.80,11.76,65.69,12.75,13.40,39.18,44.33,3.09
N00002784,255,18,50,166,21,132,4,14,94,20,123,14,36,72,1,7.06,19.61,65.10,8.24,3.03,10.61,71.21,15.15,11.38,29.27,58.54,0.81
N00002785,244,14,50,150,30,126,2,14,86,24,118,12,36,64,6,5.74,20.49,61.48,12.30,1.59,11.11,68.25,19.05,10.17,30.51,54.24,5.08
N00002786,246,20,62,135,29,138,11,12,90,25,108,9,50,45,4,8.13,25.20,54.88,11.79,7.97,8.70,65.22,18.12,8.33,46.30,41.67,3.70
N00002787,186,19,46,101,20,103,7,11,70,15,83,12,35,31,5,10.22,24.73,54.30,10.75,6.80,10.68,67.96,14.56,14.46,42.17,37.35,6.02
N00002788,170,15,45,87,23,92,8,18,49,17,78,7,27,38,6,8.82,26.47,51.18,13.53,8.70,19.57,53.26,18.48,8.97,34.62,48.72,7.69
N00002789,216,21,56,121,18,102,3,13,74,12,114,18,43,47,6,9.72,25.93,56.02,8.33,2.94,12.75,72.55,11.76,15.79,37.72,41.23,5.26
N00002790,234,25,58,125,26,113,5,10,78,20,121,20,48,47,6,10.68,24.79,53.42,11.11,4.42,8.85,69.03,17.70,16.53,39.67,38.84,4.96
N00002791,198,13,44,105,36,108,4,9,65,30,90,9,35,40,6,6.57,22.22,53.03,18.18,3.70,8.33,60.19,27.78,10.00,38.89,44.44,6.67
N00002792,215,16,52,121,26,123,7,17,77,22,92,9,35,44,4,7.44,24.19,56.28,12.09,5.69,13.82,62.60,17.89,9.78,38.04,47.83,4.35
N00002793,183,12,33,114,24,106,6,11,68,21,77,6,22,46,3,6.56,18.03,62.30,13.11,5.66,10.38,64.15,19.81,7.79,28.57,59.74,3.90
N00002794,220,15,40,138,27,138,6,15,95,22,82,9,25,43,5,6.82,18.18,62.73,12.27,4.35,10.87,68.84,15.94,10.98,30.49,52.44,6.10
N00002795,199,13,43,123,20,112,3,16,75,18,87,10,27,48,2,6.53,21.61,61.81,10.05,2.68,14.29,66.96,16.07,11.49,31.03,55.17,2.30
N00002796,241,21,63,138,19,127,1,19,92,15,114,20,44,46,4,8.71,26.14,57.26,7.88,0.79,14.96,72.44,11.81,17.54,38.60,40.35,3.51
N00002797,294,25,56,165,48,160,6,14,95,45,134,19,42,70,3,8.50,19.05,56.12,16.33,3.75,8.75,59.38,28.13,14.18,31.34,52.24,2.24
N00002798,205,19,35,115,36,114,3,12,68,31,91,16,23,47,5,9.27,17.07,56.10,17.56,2.63,10.53,59.65,27.19,17.58,25.27,51.65,5.49
N00002799,141,9,38,74,20,76,1,11,47,17,65,8,27,27,3,6.38,26.95,52.48,14.18,1.32,14.47,61.84,22.37,12.31,41.54,41.54,4.62
N00002800,205,10,43,115,37,116,4,11,66,35,89,6,32,49,2,4.88,20.98,56.10,18.05,3.45,9.48,56.90,30.17,6.74,35.96,55.06,2.25
N00002801,249,21,46,147,35,147,8,11,98,30,102,13,35,49,5,8.43,18.47,59.04,14.06,5.44,7.48,66.67,20.41,12.75,34.31,48.04,4.90
N00002802,236,18,54,131,33,132,3,17,88,24,104,15,37,43,9,7.63,22.88,55.51,13.98,2.27,12.88,66.67,18.18,14.42,35.58,41.35,8.65
N00002803,236,14,44,136,42,140,4,17,79,40,96,10,27,57,2,5.93,18.64,57.63,17.80,2.86,12.14,56.43,28.57,10.42,28.13,59.38,2.08
N00002804,149,12,34,89,14,84,2,8,62,12,65,10,26,27,2,8.05,22.82,59.73,9.40,2.38,9.52,73.81,14.29,15.38,40.00,41.54,3.08
N00002805,149,15,31,91,12,76,3,7,59,7,73,12,24,32,5,10.07,20.81,61.07,8.05,3.95,9.21,77.63,9.21,16.44,32.88,43.84,6.85
N00002806,239,15,46,145,33,133,5,7,93,28,106,10,39,52,5,6.28,19.25,60.67,13.81,3.76,5.26,69.92,21.05,9.43,36.79,49.06,4.72
N00002807,196,17,32,108,39,125,6,8,74,37,71,11,24,34,2,8.67,16.33,55.10,19.90,4.80,6.40,59.20,29.60,15.49,33.80,47.89,2.82
N00002808,230,18,47,125,40,129,5,14,79,31,101,13,33,46,9,7.83,20.43,54.35,17.39,3.88,10.85,61.24,24.03,12.87,32.67,45.54,8.91
N00002809,219,16,44,122,37,126,3,11,81,31,93,13,33,41,6,7.31,20.09,55.71,16.89,2.38,8.73,64.29,24.60,13.98,35.48,44.09,6.45
N00002810,131,7,32,78,14,69,4,8,44,13,62,3,24,34,1,5.34,24.43,59.54,10.69,5.80,11.59,63.77,18.84,4.84,38.71,54.84,1.61
N00002811,158,7,33,97,21,88,1,14,55,18,70,6,19,42,3,4.43,20.89,61.39,13.29,1.14,15.91,62.50,20.45,8.57,27.14,60.00,4.29
N00002812,167,10,42,93,22,90,5,11,58,16,77,5,31,35,6,5.99,25.15,55.69,13.17,5.56,12.22,64.44,17.78,6.49,40.26,45.45,7.79
N00002813,165,11,29,106,19,93,2,7,68,16,72,9,22,38,3,6.67,17.58,64.24,11.52,2.15,7.53,73.12,17.20,12.50,30.56,52.78,4.17
N00002814,181,8,32,123,18,104,1,8,82,13,77,7,24,41,5,4.42,17.68,67.96,9.94,0.96,7.69,78.85,12.50,9.09,31.17,53.25,6.49
N00002815,114,9,27,72,6,51,2,5,39,5,63,7,22,33,1,7.89,23.68,63.16,5.26,3.92,9.80,76.47,9.80,11.11,34.92,52.38,1.59
N00002816,165,14,27,111,13,85,5,6,64,10,80,9,21,47,3,8.48,16.36,67.27,7.88,5.88,7.06,75.29,11.76,11.25,26.25,58.75,3.75
