GeographyCode,KS207NI0001,KS207NI0002,KS207NI0003,KS207NI0004,KS207NI0005,KS207NI0006,KS207NI0007,KS207NI0008,KS207NI0009,KS207NI0010,KS207NI0011,KS207NI0012,KS207NI0013,KS207NI0014,KS207NI0015,KS207NI0016,KS207NI0017,KS207NI0018,KS207NI0019,KS207NI0020,KS207NI0021,KS207NI0022,KS207NI0023,KS207NI0024,KS207NI0025,KS207NI0026,KS207NI0027
N00003724,405,397,0,0,2,0,0,0,0,6,0,0,0,0,98.02,0,0,0.49,0,0,0,0,1.48,0,0,0,0
N00003725,286,282,0,4,0,0,0,0,0,0,0,0,0,0,98.60,0,1.40,0,0,0,0,0,0,0,0,0,0
N00003726,443,441,0,0,2,0,0,0,0,0,0,0,0,0,99.55,0,0,0.45,0,0,0,0,0,0,0,0,0
N00003727,379,372,3,0,2,0,0,0,0,0,0,0,0,2,98.15,0.79,0,0.53,0,0,0,0,0,0,0,0,0.53
N00003728,341,339,0,0,2,0,0,0,0,0,0,0,0,0,99.41,0,0,0.59,0,0,0,0,0,0,0,0,0
N00003729,388,379,0,7,0,2,0,0,0,0,0,0,0,0,97.68,0,1.80,0,0.52,0,0,0,0,0,0,0,0
N00003730,433,433,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003731,365,363,0,0,1,0,0,0,0,0,0,0,0,1,99.45,0,0,0.27,0,0,0,0,0,0,0,0,0.27
N00003732,682,652,0,18,5,0,2,0,0,1,4,0,0,0,95.60,0,2.64,0.73,0,0.29,0,0,0.15,0.59,0,0,0
N00003733,343,337,2,4,0,0,0,0,0,0,0,0,0,0,98.25,0.58,1.17,0,0,0,0,0,0,0,0,0,0
N00003734,373,347,19,7,0,0,0,0,0,0,0,0,0,0,93.03,5.09,1.88,0,0,0,0,0,0,0,0,0,0
N00003735,288,259,22,4,0,0,0,1,0,0,0,0,0,2,89.93,7.64,1.39,0,0,0,0.35,0,0,0,0,0,0.69
N00003736,334,312,11,1,3,0,0,0,0,3,0,0,0,4,93.41,3.29,0.30,0.90,0,0,0,0,0.90,0,0,0,1.20
N00003737,519,488,20,0,3,2,1,0,0,5,0,0,0,0,94.03,3.85,0,0.58,0.39,0.19,0,0,0.96,0,0,0,0
N00003738,282,245,15,7,0,0,0,2,0,5,2,0,0,6,86.88,5.32,2.48,0,0,0,0.71,0,1.77,0.71,0,0,2.13
N00003739,417,383,15,5,2,0,0,1,0,2,0,0,0,9,91.85,3.60,1.20,0.48,0,0,0.24,0,0.48,0,0,0,2.16
N00003740,261,233,17,0,3,4,0,0,0,3,0,0,0,1,89.27,6.51,0,1.15,1.53,0,0,0,1.15,0,0,0,0.38
N00003741,234,182,19,17,1,0,4,2,0,0,0,0,0,9,77.78,8.12,7.26,0.43,0,1.71,0.85,0,0,0,0,0,3.85
N00003742,308,281,8,12,0,0,1,2,0,0,1,0,0,3,91.23,2.60,3.90,0,0,0.32,0.65,0,0,0.32,0,0,0.97
N00003743,512,504,3,0,1,0,0,0,0,0,1,0,0,3,98.44,0.59,0,0.20,0,0,0,0,0,0.20,0,0,0.59
N00003744,383,377,2,0,2,0,0,0,0,0,0,0,0,2,98.43,0.52,0,0.52,0,0,0,0,0,0,0,0,0.52
N00003745,444,442,0,0,1,1,0,0,0,0,0,0,0,0,99.55,0,0,0.23,0.23,0,0,0,0,0,0,0,0
N00003746,319,305,12,0,1,0,0,0,0,0,0,0,0,1,95.61,3.76,0,0.31,0,0,0,0,0,0,0,0,0.31
N00003747,309,295,8,1,0,0,0,0,0,0,0,0,0,5,95.47,2.59,0.32,0,0,0,0,0,0,0,0,0,1.62
N00003748,372,361,11,0,0,0,0,0,0,0,0,0,0,0,97.04,2.96,0,0,0,0,0,0,0,0,0,0,0
N00003749,474,432,14,7,6,4,0,0,0,1,1,0,0,9,91.14,2.95,1.48,1.27,0.84,0,0,0,0.21,0.21,0,0,1.90
N00003750,477,459,7,5,0,0,2,0,0,0,0,0,0,4,96.23,1.47,1.05,0,0,0.42,0,0,0,0,0,0,0.84
N00003751,529,508,9,0,2,0,0,6,0,0,0,0,0,4,96.03,1.70,0,0.38,0,0,1.13,0,0,0,0,0,0.76
N00003752,433,402,14,3,4,3,0,3,0,0,1,0,0,3,92.84,3.23,0.69,0.92,0.69,0,0.69,0,0,0.23,0,0,0.69
N00003753,462,458,3,0,0,0,0,0,0,0,1,0,0,0,99.13,0.65,0,0,0,0,0,0,0,0.22,0,0,0
N00003754,332,321,9,1,0,0,1,0,0,0,0,0,0,0,96.69,2.71,0.30,0,0,0.30,0,0,0,0,0,0,0
N00003755,440,407,15,10,0,0,1,0,0,0,0,0,0,7,92.50,3.41,2.27,0,0,0.23,0,0,0,0,0,0,1.59
N00003756,330,325,0,2,0,0,3,0,0,0,0,0,0,0,98.48,0,0.61,0,0,0.91,0,0,0,0,0,0,0
N00003757,340,334,2,3,1,0,0,0,0,0,0,0,0,0,98.24,0.59,0.88,0.29,0,0,0,0,0,0,0,0,0
N00003758,513,491,9,7,0,1,0,0,0,4,0,0,0,1,95.71,1.75,1.36,0,0.19,0,0,0,0.78,0,0,0,0.19
N00003759,303,293,2,4,2,0,0,0,0,0,0,0,0,2,96.70,0.66,1.32,0.66,0,0,0,0,0,0,0,0,0.66
N00003760,305,288,9,7,1,0,0,0,0,0,0,0,0,0,94.43,2.95,2.30,0.33,0,0,0,0,0,0,0,0,0
N00003761,406,396,1,5,0,0,3,0,0,0,0,0,0,1,97.54,0.25,1.23,0,0,0.74,0,0,0,0,0,0,0.25
N00003762,469,467,0,0,0,0,0,2,0,0,0,0,0,0,99.57,0,0,0,0,0,0.43,0,0,0,0,0,0
N00003763,493,493,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003764,580,576,4,0,0,0,0,0,0,0,0,0,0,0,99.31,0.69,0,0,0,0,0,0,0,0,0,0,0
N00003765,414,409,3,2,0,0,0,0,0,0,0,0,0,0,98.79,0.72,0.48,0,0,0,0,0,0,0,0,0,0
N00003766,480,478,1,0,0,0,0,0,0,0,0,0,0,1,99.58,0.21,0,0,0,0,0,0,0,0,0,0,0.21
N00003767,478,477,0,0,1,0,0,0,0,0,0,0,0,0,99.79,0,0,0.21,0,0,0,0,0,0,0,0,0
N00003768,578,511,38,7,3,6,1,4,0,0,5,0,0,3,88.41,6.57,1.21,0.52,1.04,0.17,0.69,0,0,0.87,0,0,0.52
N00003769,341,300,30,1,2,0,0,0,0,5,1,0,0,2,87.98,8.80,0.29,0.59,0,0,0,0,1.47,0.29,0,0,0.59
N00003770,457,389,59,4,0,1,0,0,0,1,2,0,0,1,85.12,12.91,0.88,0,0.22,0,0,0,0.22,0.44,0,0,0.22
N00003771,483,407,48,15,2,0,6,0,0,2,0,0,0,3,84.27,9.94,3.11,0.41,0,1.24,0,0,0.41,0,0,0,0.62
N00003772,178,173,0,3,1,0,0,0,0,0,0,0,0,1,97.19,0,1.69,0.56,0,0,0,0,0,0,0,0,0.56
N00003773,314,282,21,5,0,0,1,0,0,0,0,2,0,3,89.81,6.69,1.59,0,0,0.32,0,0,0,0,0.64,0,0.96
N00003774,326,313,6,2,3,0,0,0,0,0,0,0,0,2,96.01,1.84,0.61,0.92,0,0,0,0,0,0,0,0,0.61
N00003775,519,505,11,0,0,0,0,0,0,0,0,0,0,3,97.30,2.12,0,0,0,0,0,0,0,0,0,0,0.58
N00003776,371,359,3,0,0,0,2,3,0,0,0,0,0,4,96.77,0.81,0,0,0,0.54,0.81,0,0,0,0,0,1.08
N00003777,279,261,14,0,0,0,2,2,0,0,0,0,0,0,93.55,5.02,0,0,0,0.72,0.72,0,0,0,0,0,0
N00003778,363,315,29,10,0,0,1,2,0,2,0,0,0,4,86.78,7.99,2.75,0,0,0.28,0.55,0,0.55,0,0,0,1.10
N00003779,336,305,19,4,0,3,1,0,3,0,0,0,0,1,90.77,5.65,1.19,0,0.89,0.30,0,0.89,0,0,0,0,0.30
N00003780,365,347,16,0,1,0,1,0,0,0,0,0,0,0,95.07,4.38,0,0.27,0,0.27,0,0,0,0,0,0,0
N00003781,377,352,14,1,1,3,3,0,0,2,0,0,0,1,93.37,3.71,0.27,0.27,0.80,0.80,0,0,0.53,0,0,0,0.27
N00003782,544,499,31,0,0,0,0,0,3,2,0,7,0,2,91.73,5.70,0,0,0,0,0,0.55,0.37,0,1.29,0,0.37
N00003783,320,283,22,3,0,0,0,0,3,4,3,0,0,2,88.44,6.88,0.94,0,0,0,0,0.94,1.25,0.94,0,0,0.63
N00003784,489,479,1,3,1,0,0,0,0,0,3,0,0,2,97.96,0.20,0.61,0.20,0,0,0,0,0,0.61,0,0,0.41
N00003785,552,542,0,0,0,0,0,0,0,6,3,0,0,1,98.19,0,0,0,0,0,0,0,1.09,0.54,0,0,0.18
N00003786,474,457,5,2,2,0,0,0,0,2,0,0,0,6,96.41,1.05,0.42,0.42,0,0,0,0,0.42,0,0,0,1.27
N00003787,383,381,2,0,0,0,0,0,0,0,0,0,0,0,99.48,0.52,0,0,0,0,0,0,0,0,0,0,0
N00003788,323,277,25,14,1,0,0,0,0,0,2,0,0,4,85.76,7.74,4.33,0.31,0,0,0,0,0,0.62,0,0,1.24
N00003789,428,425,0,0,1,0,0,0,0,0,1,0,0,1,99.30,0,0,0.23,0,0,0,0,0,0.23,0,0,0.23
N00003790,351,334,11,3,1,0,0,0,0,0,0,0,0,2,95.16,3.13,0.85,0.28,0,0,0,0,0,0,0,0,0.57
N00003791,725,705,3,0,6,10,0,0,0,0,0,0,0,1,97.24,0.41,0,0.83,1.38,0,0,0,0,0,0,0,0.14
N00003792,290,283,5,0,0,0,2,0,0,0,0,0,0,0,97.59,1.72,0,0,0,0.69,0,0,0,0,0,0,0
N00003793,692,673,0,0,3,0,0,0,0,0,9,0,0,7,97.25,0,0,0.43,0,0,0,0,0,1.30,0,0,1.01
N00003794,377,372,1,2,0,0,0,0,0,0,1,0,0,1,98.67,0.27,0.53,0,0,0,0,0,0,0.27,0,0,0.27
N00003795,488,488,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003796,621,621,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003797,484,461,10,7,4,0,0,0,0,0,0,0,0,2,95.25,2.07,1.45,0.83,0,0,0,0,0,0,0,0,0.41
N00003798,451,439,6,1,3,0,0,0,0,0,0,0,0,2,97.34,1.33,0.22,0.67,0,0,0,0,0,0,0,0,0.44
N00003799,308,295,4,4,0,0,1,1,0,0,0,0,0,3,95.78,1.30,1.30,0,0,0.32,0.32,0,0,0,0,0,0.97
N00003800,443,440,0,0,0,0,0,0,0,0,0,0,0,3,99.32,0,0,0,0,0,0,0,0,0,0,0,0.68
N00003801,395,331,27,17,0,0,1,2,0,3,1,0,0,13,83.80,6.84,4.30,0,0,0.25,0.51,0,0.76,0.25,0,0,3.29
N00003802,270,263,4,1,0,0,0,1,0,1,0,0,0,0,97.41,1.48,0.37,0,0,0,0.37,0,0.37,0,0,0,0
N00003803,368,355,6,0,0,0,1,0,0,0,0,0,2,4,96.47,1.63,0,0,0,0.27,0,0,0,0,0,0.54,1.09
N00003804,424,417,4,2,0,0,0,0,0,0,0,0,0,1,98.35,0.94,0.47,0,0,0,0,0,0,0,0,0,0.24
N00003805,269,252,1,15,0,0,0,0,0,0,0,0,0,1,93.68,0.37,5.58,0,0,0,0,0,0,0,0,0,0.37
N00003806,442,399,17,16,0,0,0,0,1,1,0,0,0,8,90.27,3.85,3.62,0,0,0,0,0.23,0.23,0,0,0,1.81
N00003807,278,272,1,3,0,0,0,0,0,0,0,0,0,2,97.84,0.36,1.08,0,0,0,0,0,0,0,0,0,0.72
N00003808,325,295,9,0,0,2,0,4,0,0,0,0,2,13,90.77,2.77,0,0,0.62,0,1.23,0,0,0,0,0.62,4.00
N00003809,380,373,3,0,0,0,0,0,0,3,0,0,0,1,98.16,0.79,0,0,0,0,0,0,0.79,0,0,0,0.26
N00003810,185,180,3,0,0,0,1,0,0,1,0,0,0,0,97.30,1.62,0,0,0,0.54,0,0,0.54,0,0,0,0
N00003811,364,353,2,6,0,0,0,0,0,0,0,0,0,3,96.98,0.55,1.65,0,0,0,0,0,0,0,0,0,0.82
N00003812,327,323,2,0,0,1,1,0,0,0,0,0,0,0,98.78,0.61,0,0,0.31,0.31,0,0,0,0,0,0,0
N00003813,317,295,6,6,0,0,0,0,0,1,0,0,0,9,93.06,1.89,1.89,0,0,0,0,0,0.32,0,0,0,2.84
N00003814,342,334,4,2,1,0,0,0,0,0,1,0,0,0,97.66,1.17,0.58,0.29,0,0,0,0,0,0.29,0,0,0
N00003815,551,506,19,17,0,0,0,2,0,3,0,0,0,4,91.83,3.45,3.09,0,0,0,0.36,0,0.54,0,0,0,0.73
N00003816,365,347,3,10,0,0,0,0,0,0,0,0,0,5,95.07,0.82,2.74,0,0,0,0,0,0,0,0,0,1.37
N00003817,483,479,0,0,1,0,0,2,0,0,0,0,0,1,99.17,0,0,0.21,0,0,0.41,0,0,0,0,0,0.21
N00003818,515,499,1,2,0,0,0,0,0,0,0,0,0,13,96.89,0.19,0.39,0,0,0,0,0,0,0,0,0,2.52
N00003819,369,367,0,0,2,0,0,0,0,0,0,0,0,0,99.46,0,0,0.54,0,0,0,0,0,0,0,0,0
N00003820,564,554,8,1,0,0,0,0,0,0,0,0,0,1,98.23,1.42,0.18,0,0,0,0,0,0,0,0,0,0.18
N00003821,398,397,0,0,0,0,0,0,0,0,0,0,0,1,99.75,0,0,0,0,0,0,0,0,0,0,0,0.25
N00003822,534,531,0,0,0,0,0,0,0,0,0,0,0,3,99.44,0,0,0,0,0,0,0,0,0,0,0,0.56
N00003823,563,563,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003824,701,688,6,4,1,0,0,1,0,0,0,0,0,1,98.15,0.86,0.57,0.14,0,0,0.14,0,0,0,0,0,0.14
N00003825,918,886,20,2,1,0,3,0,0,1,0,0,0,5,96.51,2.18,0.22,0.11,0,0.33,0,0,0.11,0,0,0,0.54
N00003826,633,627,1,0,1,0,0,0,0,0,0,0,0,4,99.05,0.16,0,0.16,0,0,0,0,0,0,0,0,0.63
N00003827,1004,991,4,2,2,0,0,0,0,3,1,0,0,1,98.71,0.40,0.20,0.20,0,0,0,0,0.30,0.10,0,0,0.10
N00003828,448,444,1,3,0,0,0,0,0,0,0,0,0,0,99.11,0.22,0.67,0,0,0,0,0,0,0,0,0,0
N00003829,494,490,0,2,0,0,0,0,0,0,0,0,0,2,99.19,0,0.40,0,0,0,0,0,0,0,0,0,0.40
N00003830,503,492,1,5,3,0,0,0,0,0,1,0,0,1,97.81,0.20,0.99,0.60,0,0,0,0,0,0.20,0,0,0.20
N00003831,277,258,5,10,1,0,0,0,0,1,1,0,0,1,93.14,1.81,3.61,0.36,0,0,0,0,0.36,0.36,0,0,0.36
N00003832,536,523,3,6,0,0,2,0,0,1,0,0,0,1,97.57,0.56,1.12,0,0,0.37,0,0,0.19,0,0,0,0.19
N00003833,437,417,4,12,0,0,3,0,0,0,1,0,0,0,95.42,0.92,2.75,0,0,0.69,0,0,0,0.23,0,0,0
N00003834,402,384,11,3,0,0,0,0,0,0,3,0,0,1,95.52,2.74,0.75,0,0,0,0,0,0,0.75,0,0,0.25
N00003835,519,503,0,1,4,2,0,1,0,1,4,0,0,3,96.92,0,0.19,0.77,0.39,0,0.19,0,0.19,0.77,0,0,0.58
N00003836,330,325,3,0,1,0,0,0,0,0,0,0,0,1,98.48,0.91,0,0.30,0,0,0,0,0,0,0,0,0.30
N00003837,323,322,0,0,1,0,0,0,0,0,0,0,0,0,99.69,0,0,0.31,0,0,0,0,0,0,0,0,0
N00003838,380,357,12,0,3,0,0,0,0,0,0,0,0,8,93.95,3.16,0,0.79,0,0,0,0,0,0,0,0,2.11
N00003839,401,385,4,0,2,0,0,2,0,0,0,0,1,7,96.01,1.00,0,0.50,0,0,0.50,0,0,0,0,0.25,1.75
N00003840,407,399,0,3,0,0,0,0,2,0,0,0,0,3,98.03,0,0.74,0,0,0,0,0.49,0,0,0,0,0.74
N00003841,250,237,7,0,0,0,0,2,0,0,0,0,0,4,94.80,2.80,0,0,0,0,0.80,0,0,0,0,0,1.60
N00003842,396,380,5,0,4,0,0,0,1,3,0,0,0,3,95.96,1.26,0,1.01,0,0,0,0.25,0.76,0,0,0,0.76
N00003843,341,314,13,2,0,1,0,1,0,4,0,0,3,3,92.08,3.81,0.59,0,0.29,0,0.29,0,1.17,0,0,0.88,0.88
N00003844,503,497,0,0,1,0,0,0,0,0,0,0,0,5,98.81,0,0,0.20,0,0,0,0,0,0,0,0,0.99
N00003845,293,283,3,0,0,1,0,3,0,0,1,0,0,2,96.59,1.02,0,0,0.34,0,1.02,0,0,0.34,0,0,0.68
N00003846,591,522,31,18,0,1,1,1,0,7,2,0,2,6,88.32,5.25,3.05,0,0.17,0.17,0.17,0,1.18,0.34,0,0.34,1.02
N00003847,246,235,2,2,1,0,0,0,0,0,0,0,0,6,95.53,0.81,0.81,0.41,0,0,0,0,0,0,0,0,2.44
N00003848,348,328,8,0,1,0,0,0,0,1,0,0,5,5,94.25,2.30,0,0.29,0,0,0,0,0.29,0,0,1.44,1.44
N00003849,584,566,1,4,6,0,0,0,0,0,0,0,6,1,96.92,0.17,0.68,1.03,0,0,0,0,0,0,0,1.03,0.17
N00003850,389,380,5,4,0,0,0,0,0,0,0,0,0,0,97.69,1.29,1.03,0,0,0,0,0,0,0,0,0,0
N00003851,446,445,0,0,0,0,0,0,0,0,1,0,0,0,99.78,0,0,0,0,0,0,0,0,0.22,0,0,0
N00003852,338,329,5,0,4,0,0,0,0,0,0,0,0,0,97.34,1.48,0,1.18,0,0,0,0,0,0,0,0,0
N00003853,488,474,7,1,2,0,0,1,0,1,1,0,0,1,97.13,1.43,0.20,0.41,0,0,0.20,0,0.20,0.20,0,0,0.20
N00003854,451,444,0,0,4,0,1,0,0,0,0,0,0,2,98.45,0,0,0.89,0,0.22,0,0,0,0,0,0,0.44
N00003855,436,432,0,2,0,0,0,2,0,0,0,0,0,0,99.08,0,0.46,0,0,0,0.46,0,0,0,0,0,0
N00003856,456,438,4,1,11,0,0,0,0,1,0,0,0,1,96.05,0.88,0.22,2.41,0,0,0,0,0.22,0,0,0,0.22
N00003857,513,504,8,0,1,0,0,0,0,0,0,0,0,0,98.25,1.56,0,0.19,0,0,0,0,0,0,0,0,0
N00003858,487,486,0,0,0,0,0,0,0,0,0,0,0,1,99.79,0,0,0,0,0,0,0,0,0,0,0,0.21
N00003859,438,436,1,0,1,0,0,0,0,0,0,0,0,0,99.54,0.23,0,0.23,0,0,0,0,0,0,0,0,0
N00003860,993,987,0,0,2,1,0,0,1,0,1,0,0,1,99.40,0,0,0.20,0.10,0,0,0.10,0,0.10,0,0,0.10
N00003861,523,519,2,0,2,0,0,0,0,0,0,0,0,0,99.24,0.38,0,0.38,0,0,0,0,0,0,0,0,0
N00003862,415,404,10,0,1,0,0,0,0,0,0,0,0,0,97.35,2.41,0,0.24,0,0,0,0,0,0,0,0,0
N00003863,230,198,14,6,3,1,0,1,1,4,0,0,0,2,86.09,6.09,2.61,1.30,0.43,0,0.43,0.43,1.74,0,0,0,0.87
N00003864,367,319,40,4,0,0,2,2,0,0,0,0,0,0,86.92,10.90,1.09,0,0,0.54,0.54,0,0,0,0,0,0
N00003865,249,224,21,2,0,0,0,0,0,0,0,0,1,1,89.96,8.43,0.80,0,0,0,0,0,0,0,0,0.40,0.40
N00003866,328,292,21,4,1,0,3,2,0,2,2,0,0,1,89.02,6.40,1.22,0.30,0,0.91,0.61,0,0.61,0.61,0,0,0.30
N00003867,691,630,33,11,4,9,1,0,0,0,2,0,0,1,91.17,4.78,1.59,0.58,1.30,0.14,0,0,0,0.29,0,0,0.14
N00003868,340,297,33,5,0,2,2,0,0,0,0,0,0,1,87.35,9.71,1.47,0,0.59,0.59,0,0,0,0,0,0,0.29
N00003869,1163,1008,66,35,2,3,22,3,0,2,7,0,1,14,86.67,5.67,3.01,0.17,0.26,1.89,0.26,0,0.17,0.60,0,0.09,1.20
N00003870,242,196,22,13,5,0,0,0,0,3,1,0,0,2,80.99,9.09,5.37,2.07,0,0,0,0,1.24,0.41,0,0,0.83
N00003871,692,653,16,1,2,0,0,0,1,6,0,0,6,7,94.36,2.31,0.14,0.29,0,0,0,0.14,0.87,0,0,0.87,1.01
N00003872,265,222,31,5,0,0,0,2,0,0,3,0,1,1,83.77,11.70,1.89,0,0,0,0.75,0,0,1.13,0,0.38,0.38
N00003873,1008,949,44,2,3,2,1,3,0,0,0,0,1,3,94.15,4.37,0.20,0.30,0.20,0.10,0.30,0,0,0,0,0.10,0.30
N00003874,511,510,0,1,0,0,0,0,0,0,0,0,0,0,99.80,0,0.20,0,0,0,0,0,0,0,0,0,0
N00003875,386,381,0,0,4,0,0,0,1,0,0,0,0,0,98.70,0,0,1.04,0,0,0,0.26,0,0,0,0,0
N00003876,560,556,4,0,0,0,0,0,0,0,0,0,0,0,99.29,0.71,0,0,0,0,0,0,0,0,0,0,0
N00003877,360,353,0,4,0,0,0,0,0,3,0,0,0,0,98.06,0,1.11,0,0,0,0,0,0.83,0,0,0,0
N00003878,458,458,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003879,472,471,0,0,1,0,0,0,0,0,0,0,0,0,99.79,0,0,0.21,0,0,0,0,0,0,0,0,0
N00003880,440,429,7,0,0,0,3,0,1,0,0,0,0,0,97.50,1.59,0,0,0,0.68,0,0.23,0,0,0,0,0
N00003881,477,463,4,4,1,0,0,2,0,0,0,0,0,3,97.06,0.84,0.84,0.21,0,0,0.42,0,0,0,0,0,0.63
N00003882,291,260,19,9,2,1,0,0,0,0,0,0,0,0,89.35,6.53,3.09,0.69,0.34,0,0,0,0,0,0,0,0
N00003883,778,673,60,22,0,1,0,2,0,1,0,0,5,14,86.50,7.71,2.83,0,0.13,0,0.26,0,0.13,0,0,0.64,1.80
N00003884,704,624,43,17,1,1,0,0,0,2,3,0,2,11,88.64,6.11,2.41,0.14,0.14,0,0,0,0.28,0.43,0,0.28,1.56
N00003885,327,314,3,3,0,0,4,0,0,0,0,3,0,0,96.02,0.92,0.92,0,0,1.22,0,0,0,0,0.92,0,0
N00003886,291,276,4,4,0,0,0,0,0,2,0,0,4,1,94.85,1.37,1.37,0,0,0,0,0,0.69,0,0,1.37,0.34
N00003887,499,491,6,0,0,0,0,1,0,0,0,0,0,1,98.40,1.20,0,0,0,0,0.20,0,0,0,0,0,0.20
N00003888,235,235,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003889,417,404,2,1,1,0,0,3,0,0,0,4,0,2,96.88,0.48,0.24,0.24,0,0,0.72,0,0,0,0.96,0,0.48
N00003890,247,233,8,0,0,0,0,0,0,0,0,2,0,4,94.33,3.24,0,0,0,0,0,0,0,0,0.81,0,1.62
N00003891,298,284,3,0,0,0,0,2,0,0,0,2,0,7,95.30,1.01,0,0,0,0,0.67,0,0,0,0.67,0,2.35
N00003892,246,237,2,0,0,0,0,0,0,0,0,2,0,5,96.34,0.81,0,0,0,0,0,0,0,0,0.81,0,2.03
N00003893,234,195,4,0,0,0,4,0,9,0,0,19,0,3,83.33,1.71,0,0,0,1.71,0,3.85,0,0,8.12,0,1.28
N00003894,258,242,5,0,0,0,0,0,4,3,0,4,0,0,93.80,1.94,0,0,0,0,0,1.55,1.16,0,1.55,0,0
N00003895,258,223,11,0,0,0,1,1,12,0,0,2,0,8,86.43,4.26,0,0,0,0.39,0.39,4.65,0,0,0.78,0,3.10
N00003896,745,744,1,0,0,0,0,0,0,0,0,0,0,0,99.87,0.13,0,0,0,0,0,0,0,0,0,0,0
N00003897,260,256,0,0,0,0,0,0,0,0,0,0,0,4,98.46,0,0,0,0,0,0,0,0,0,0,0,1.54
N00003898,362,360,0,0,0,0,0,0,0,0,0,0,0,2,99.45,0,0,0,0,0,0,0,0,0,0,0,0.55
N00003899,353,353,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003900,272,272,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003901,247,247,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003902,341,339,0,0,0,0,0,0,0,0,0,0,0,2,99.41,0,0,0,0,0,0,0,0,0,0,0,0.59
N00003903,630,624,0,0,0,0,0,0,0,0,0,0,0,6,99.05,0,0,0,0,0,0,0,0,0,0,0,0.95
N00003904,491,487,0,0,1,1,0,0,0,1,0,0,0,1,99.19,0,0,0.20,0.20,0,0,0,0.20,0,0,0,0.20
N00003905,285,282,0,0,0,0,0,0,0,2,0,0,0,1,98.95,0,0,0,0,0,0,0,0.70,0,0,0,0.35
N00003906,216,214,2,0,0,0,0,0,0,0,0,0,0,0,99.07,0.93,0,0,0,0,0,0,0,0,0,0,0
N00003907,296,291,0,2,0,0,2,0,0,0,0,0,0,1,98.31,0,0.68,0,0,0.68,0,0,0,0,0,0,0.34
N00003908,188,187,1,0,0,0,0,0,0,0,0,0,0,0,99.47,0.53,0,0,0,0,0,0,0,0,0,0,0
N00003909,337,333,4,0,0,0,0,0,0,0,0,0,0,0,98.81,1.19,0,0,0,0,0,0,0,0,0,0,0
N00003910,245,245,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003911,1201,1184,11,0,0,0,1,0,0,0,0,0,0,5,98.58,0.92,0,0,0,0.08,0,0,0,0,0,0,0.42
N00003912,436,427,0,0,4,1,0,0,0,0,0,0,0,4,97.94,0,0,0.92,0.23,0,0,0,0,0,0,0,0.92
N00003913,247,245,2,0,0,0,0,0,0,0,0,0,0,0,99.19,0.81,0,0,0,0,0,0,0,0,0,0,0
N00003914,350,345,4,0,0,0,0,1,0,0,0,0,0,0,98.57,1.14,0,0,0,0,0.29,0,0,0,0,0,0
N00003915,293,286,4,0,0,0,0,2,0,0,0,0,0,1,97.61,1.37,0,0,0,0,0.68,0,0,0,0,0,0.34
N00003916,373,371,0,0,0,0,0,2,0,0,0,0,0,0,99.46,0,0,0,0,0,0.54,0,0,0,0,0,0
N00003917,269,263,3,0,0,0,3,0,0,0,0,0,0,0,97.77,1.12,0,0,0,1.12,0,0,0,0,0,0,0
N00003918,252,252,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00003919,282,271,8,0,0,0,0,0,1,0,0,0,1,1,96.10,2.84,0,0,0,0,0,0.35,0,0,0,0.35,0.35
N00003920,309,300,0,0,1,0,0,0,0,0,0,0,0,8,97.09,0,0,0.32,0,0,0,0,0,0,0,0,2.59
N00003921,311,307,2,0,0,0,0,0,0,0,0,0,0,2,98.71,0.64,0,0,0,0,0,0,0,0,0,0,0.64
N00003922,296,290,0,0,0,0,0,1,0,1,0,0,0,4,97.97,0,0,0,0,0,0.34,0,0.34,0,0,0,1.35
N00003923,281,276,3,0,1,0,0,0,0,0,0,0,0,1,98.22,1.07,0,0.36,0,0,0,0,0,0,0,0,0.36
N00003924,296,285,3,0,0,0,0,1,0,0,0,0,0,7,96.28,1.01,0,0,0,0,0.34,0,0,0,0,0,2.36
N00003925,274,269,0,0,1,0,0,0,0,0,0,0,0,4,98.18,0,0,0.36,0,0,0,0,0,0,0,0,1.46
