GeographyCode,KS702NI0001,KS702NI0002,KS702NI0003,KS702NI0004,KS702NI0005,KS702NI0006,KS702NI0007,KS702NI0008,KS702NI0009,KS702NI0010,KS702NI0011,KS702NI0012,KS702NI0013,KS702NI0014,KS702NI0015,KS702NI0016,KS702NI0017,KS702NI0018,KS702NI0019,KS702NI0020,KS702NI0021,KS702NI0022,KS702NI0023,KS702NI0024,KS702NI0025,KS702NI0026,KS702NI0027,KS702NI0028,KS702NI0029
N00003564,261,28,0,9,0,136,51,12,0,0,22,3,261,9,0,0,10.73,0,3.45,0,52.11,19.54,4.60,0,0,8.43,1.15,3.45,0
N00003565,289,56,0,4,0,133,61,21,1,0,8,5,279,4,10,0,19.38,0,1.38,0,46.02,21.11,7.27,0.35,0,2.77,1.73,1.43,0
N00003566,371,48,0,60,0,163,67,23,4,1,1,4,365,59,6,1,12.94,0,16.17,0,43.94,18.06,6.20,1.08,0.27,0.27,1.08,16.16,16.67
N00003567,339,29,0,58,1,158,38,37,2,1,12,3,335,58,3,0,8.55,0,17.11,0.29,46.61,11.21,10.91,0.59,0.29,3.54,0.88,17.31,0
N00003568,284,36,0,41,0,130,43,22,1,0,9,2,273,38,11,3,12.68,0,14.44,0,45.77,15.14,7.75,0.35,0,3.17,0.70,13.92,27.27
N00003569,371,55,0,61,0,180,36,27,4,0,3,5,371,61,0,0,14.82,0,16.44,0,48.52,9.70,7.28,1.08,0,0.81,1.35,16.44,0
N00003570,365,49,1,46,0,173,55,26,1,0,8,6,356,47,9,0,13.42,0.27,12.60,0,47.40,15.07,7.12,0.27,0,2.19,1.64,13.20,0
N00003571,184,24,0,21,0,86,30,13,3,0,5,2,173,19,11,2,13.04,0,11.41,0,46.74,16.30,7.07,1.63,0,2.72,1.09,10.98,18.18
N00003572,336,73,1,43,0,133,50,24,1,0,10,1,327,42,9,2,21.73,0.30,12.80,0,39.58,14.88,7.14,0.30,0,2.98,0.30,12.84,22.22
N00003573,333,49,0,21,0,150,67,22,3,0,20,1,329,21,4,0,14.71,0,6.31,0,45.05,20.12,6.61,0.90,0,6.01,0.30,6.38,0
N00003574,325,60,0,28,0,136,70,19,2,1,6,3,320,28,5,0,18.46,0,8.62,0,41.85,21.54,5.85,0.62,0.31,1.85,0.92,8.75,0
N00003575,353,53,1,53,2,153,54,17,1,0,10,9,349,54,4,0,15.01,0.28,15.01,0.57,43.34,15.30,4.82,0.28,0,2.83,2.55,15.47,0
N00003576,338,51,3,35,0,145,62,22,0,0,16,4,331,38,7,0,15.09,0.89,10.36,0,42.90,18.34,6.51,0,0,4.73,1.18,11.48,0
N00003577,239,29,1,26,0,114,39,19,2,0,5,4,237,27,2,0,12.13,0.42,10.88,0,47.70,16.32,7.95,0.84,0,2.09,1.67,11.39,0
N00003578,356,41,0,62,0,174,46,20,0,1,9,3,353,62,3,0,11.52,0,17.42,0,48.88,12.92,5.62,0,0.28,2.53,0.84,17.56,0
N00003579,343,47,0,74,0,147,29,30,1,0,11,4,341,74,2,0,13.70,0,21.57,0,42.86,8.45,8.75,0.29,0,3.21,1.17,21.70,0
N00003580,304,32,0,33,0,114,27,35,0,2,59,2,295,33,9,0,10.53,0,10.86,0,37.50,8.88,11.51,0,0.66,19.41,0.66,11.19,0
N00003581,465,55,0,31,0,192,69,49,3,1,65,0,428,31,37,0,11.83,0,6.67,0,41.29,14.84,10.54,0.65,0.22,13.98,0,7.24,0
N00003582,338,35,1,25,0,154,41,35,0,1,43,3,329,24,9,2,10.36,0.30,7.40,0,45.56,12.13,10.36,0,0.30,12.72,0.89,7.29,22.22
N00003583,377,46,0,38,0,164,26,29,2,0,69,3,332,29,45,9,12.20,0,10.08,0,43.50,6.90,7.69,0.53,0,18.30,0.80,8.73,20.00
N00003584,163,31,0,23,0,39,20,10,0,1,39,0,137,16,26,7,19.02,0,14.11,0,23.93,12.27,6.13,0,0.61,23.93,0,11.68,26.92
N00003585,186,22,0,20,1,65,27,8,0,0,40,3,151,15,35,5,11.83,0,10.75,0.54,34.95,14.52,4.30,0,0,21.51,1.61,9.93,14.29
N00003586,152,16,0,11,1,62,10,10,2,1,38,1,129,8,23,3,10.53,0,7.24,0.66,40.79,6.58,6.58,1.32,0.66,25.00,0.66,6.20,13.04
N00003587,328,42,2,42,0,165,52,20,0,0,2,3,322,43,6,1,12.80,0.61,12.80,0,50.30,15.85,6.10,0,0,0.61,0.91,13.35,16.67
N00003588,430,49,0,61,0,166,95,43,0,2,11,3,429,61,1,0,11.40,0,14.19,0,38.60,22.09,10.00,0,0.47,2.56,0.70,14.22,0
N00003589,360,30,0,26,0,148,76,28,1,0,48,3,347,26,13,0,8.33,0,7.22,0,41.11,21.11,7.78,0.28,0,13.33,0.83,7.49,0
N00003590,455,57,0,90,0,188,70,24,7,1,11,7,437,88,18,2,12.53,0,19.78,0,41.32,15.38,5.27,1.54,0.22,2.42,1.54,20.14,11.11
N00003591,374,50,0,58,0,164,70,21,1,1,5,4,361,57,13,1,13.37,0,15.51,0,43.85,18.72,5.61,0.27,0.27,1.34,1.07,15.79,7.69
N00003592,247,53,0,35,0,110,16,22,0,1,10,0,243,34,4,1,21.46,0,14.17,0,44.53,6.48,8.91,0,0.40,4.05,0,13.99,25.00
N00003593,370,59,0,30,1,149,84,34,0,2,6,5,369,30,1,0,15.95,0,8.11,0.27,40.27,22.70,9.19,0,0.54,1.62,1.35,8.13,0
N00003594,592,64,0,62,0,267,114,43,4,0,36,2,576,59,16,3,10.81,0,10.47,0,45.10,19.26,7.26,0.68,0,6.08,0.34,10.24,18.75
N00003595,236,27,0,22,1,96,47,26,0,1,12,4,224,21,12,1,11.44,0,9.32,0.42,40.68,19.92,11.02,0,0.42,5.08,1.69,9.38,8.33
N00003596,173,21,0,23,0,80,27,12,0,0,8,2,168,23,5,0,12.14,0,13.29,0,46.24,15.61,6.94,0,0,4.62,1.16,13.69,0
N00003597,323,57,0,32,0,138,68,18,0,0,8,2,322,32,1,0,17.65,0,9.91,0,42.72,21.05,5.57,0,0,2.48,0.62,9.94,0
N00003598,290,18,0,7,0,143,52,22,0,2,42,4,273,6,17,1,6.21,0,2.41,0,49.31,17.93,7.59,0,0.69,14.48,1.38,2.20,5.88
N00003599,258,30,3,21,0,106,26,20,1,0,49,2,235,20,23,4,11.63,1.16,8.14,0,41.09,10.08,7.75,0.39,0,18.99,0.78,8.51,17.39
N00003600,241,22,0,15,0,74,40,26,3,1,59,1,197,11,44,4,9.13,0,6.22,0,30.71,16.60,10.79,1.24,0.41,24.48,0.41,5.58,9.09
N00003601,261,19,0,19,2,112,41,25,1,0,39,3,256,17,5,2,7.28,0,7.28,0.77,42.91,15.71,9.58,0.38,0,14.94,1.15,6.64,40.00
N00003602,266,16,0,11,0,96,45,28,2,0,67,1,245,11,21,0,6.02,0,4.14,0,36.09,16.92,10.53,0.75,0,25.19,0.38,4.49,0
N00003603,223,9,0,6,0,87,65,19,2,1,32,2,217,6,6,0,4.04,0,2.69,0,39.01,29.15,8.52,0.90,0.45,14.35,0.90,2.76,0
N00003604,157,14,0,7,0,56,27,13,2,0,37,1,142,7,15,0,8.92,0,4.46,0,35.67,17.20,8.28,1.27,0,23.57,0.64,4.93,0
N00003605,155,27,0,11,0,35,16,15,1,0,49,1,91,4,64,7,17.42,0,7.10,0,22.58,10.32,9.68,0.65,0,31.61,0.65,4.40,10.94
N00003606,253,18,0,16,0,130,50,21,1,0,15,2,246,15,7,1,7.11,0,6.32,0,51.38,19.76,8.30,0.40,0,5.93,0.79,6.10,14.29
N00003607,315,28,0,12,0,158,59,25,3,0,29,1,308,12,7,0,8.89,0,3.81,0,50.16,18.73,7.94,0.95,0,9.21,0.32,3.90,0
N00003608,302,30,0,18,0,130,46,18,1,1,55,3,282,16,20,2,9.93,0,5.96,0,43.05,15.23,5.96,0.33,0.33,18.21,0.99,5.67,10.00
N00003609,173,34,0,8,0,53,23,13,1,0,40,1,147,7,26,1,19.65,0,4.62,0,30.64,13.29,7.51,0.58,0,23.12,0.58,4.76,3.85
N00003610,157,20,0,11,0,55,17,8,1,0,44,1,135,9,22,2,12.74,0,7.01,0,35.03,10.83,5.10,0.64,0,28.03,0.64,6.67,9.09
N00003611,127,13,0,12,0,51,21,8,1,0,19,2,111,8,16,4,10.24,0,9.45,0,40.16,16.54,6.30,0.79,0,14.96,1.57,7.21,25.00
N00003612,326,39,1,62,0,145,49,23,2,0,5,0,317,61,9,2,11.96,0.31,19.02,0,44.48,15.03,7.06,0.61,0,1.53,0,19.24,22.22
N00003613,280,52,0,44,0,120,34,21,1,1,4,3,275,44,5,0,18.57,0,15.71,0,42.86,12.14,7.50,0.36,0.36,1.43,1.07,16.00,0
N00003614,341,52,1,74,0,122,60,19,2,1,5,5,341,75,0,0,15.25,0.29,21.70,0,35.78,17.60,5.57,0.59,0.29,1.47,1.47,21.99,0
N00003615,204,23,0,28,0,85,31,26,0,0,10,1,192,27,12,1,11.27,0,13.73,0,41.67,15.20,12.75,0,0,4.90,0.49,14.06,8.33
N00003616,234,27,0,49,0,98,36,11,0,0,11,2,230,47,4,2,11.54,0,20.94,0,41.88,15.38,4.70,0,0,4.70,0.85,20.43,50.00
N00003617,176,18,0,21,2,81,28,13,0,0,12,1,167,20,9,1,10.23,0,11.93,1.14,46.02,15.91,7.39,0,0,6.82,0.57,11.98,11.11
N00003618,309,64,0,49,1,131,38,16,2,1,3,4,297,46,12,3,20.71,0,15.86,0.32,42.39,12.30,5.18,0.65,0.32,0.97,1.29,15.49,25.00
N00003619,284,38,0,43,0,130,40,24,2,0,3,4,270,43,14,0,13.38,0,15.14,0,45.77,14.08,8.45,0.70,0,1.06,1.41,15.93,0
N00003620,316,25,1,51,0,149,45,26,1,0,14,4,309,49,7,3,7.91,0.32,16.14,0,47.15,14.24,8.23,0.32,0,4.43,1.27,15.86,42.86
N00003621,283,54,1,49,0,111,40,15,1,1,8,3,272,47,11,3,19.08,0.35,17.31,0,39.22,14.13,5.30,0.35,0.35,2.83,1.06,17.28,27.27
N00003622,389,57,2,44,0,158,68,24,2,3,27,4,378,45,11,1,14.65,0.51,11.31,0,40.62,17.48,6.17,0.51,0.77,6.94,1.03,11.90,9.09
N00003623,179,18,0,18,0,67,33,12,2,2,23,4,164,17,15,1,10.06,0,10.06,0,37.43,18.44,6.70,1.12,1.12,12.85,2.23,10.37,6.67
N00003624,421,46,3,44,2,177,67,46,3,0,32,1,410,44,11,3,10.93,0.71,10.45,0.48,42.04,15.91,10.93,0.71,0,7.60,0.24,10.73,27.27
N00003625,248,30,0,46,0,94,34,10,0,0,31,3,200,27,48,19,12.10,0,18.55,0,37.90,13.71,4.03,0,0,12.50,1.21,13.50,39.58
N00003626,260,47,1,32,0,92,43,27,2,0,13,3,257,32,3,1,18.08,0.38,12.31,0,35.38,16.54,10.38,0.77,0,5.00,1.15,12.45,33.33
N00003627,173,17,1,10,3,69,35,12,1,1,24,0,149,9,24,2,9.83,0.58,5.78,1.73,39.88,20.23,6.94,0.58,0.58,13.87,0,6.04,8.33
N00003628,150,17,2,7,1,63,21,9,0,0,27,3,140,9,10,0,11.33,1.33,4.67,0.67,42.00,14.00,6.00,0,0,18.00,2.00,6.43,0
N00003629,130,19,4,12,0,46,18,9,1,2,17,2,113,14,17,2,14.62,3.08,9.23,0,35.38,13.85,6.92,0.77,1.54,13.08,1.54,12.39,11.76
N00003630,295,75,4,13,0,116,22,28,0,1,27,9,265,16,22,1,25.42,1.36,4.41,0,39.32,7.46,9.49,0,0.34,9.15,3.05,6.04,4.55
N00003631,101,15,0,9,0,38,15,4,0,1,19,0,85,7,16,2,14.85,0,8.91,0,37.62,14.85,3.96,0,0.99,18.81,0,8.24,12.50
N00003632,155,23,2,18,0,60,17,15,0,0,17,3,147,17,6,2,14.84,1.29,11.61,0,38.71,10.97,9.68,0,0,10.97,1.94,11.56,33.33
N00003633,115,8,0,17,1,27,20,4,1,1,36,0,65,5,50,12,6.96,0,14.78,0.87,23.48,17.39,3.48,0.87,0.87,31.30,0,7.69,24.00
N00003634,171,22,1,30,0,77,25,9,1,0,6,0,165,29,6,2,12.87,0.58,17.54,0,45.03,14.62,5.26,0.58,0,3.51,0,17.58,33.33
N00003635,213,29,0,41,0,92,32,14,1,1,3,0,209,39,3,1,13.62,0,19.25,0,43.19,15.02,6.57,0.47,0.47,1.41,0,18.66,33.33
N00003636,234,44,1,33,0,108,30,14,0,0,4,0,227,31,7,3,18.80,0.43,14.10,0,46.15,12.82,5.98,0,0,1.71,0,13.66,42.86
N00003637,228,24,1,10,0,89,34,21,1,2,42,4,224,11,4,0,10.53,0.44,4.39,0,39.04,14.91,9.21,0.44,0.88,18.42,1.75,4.91,0
N00003638,284,29,1,22,1,122,24,22,4,0,58,1,277,23,7,0,10.21,0.35,7.75,0.35,42.96,8.45,7.75,1.41,0,20.42,0.35,8.30,0
N00003639,205,21,1,10,0,86,32,23,4,0,28,0,194,9,11,2,10.24,0.49,4.88,0,41.95,15.61,11.22,1.95,0,13.66,0,4.64,18.18
N00003640,183,18,1,15,0,57,22,6,3,0,59,2,144,14,39,2,9.84,0.55,8.20,0,31.15,12.02,3.28,1.64,0,32.24,1.09,9.72,5.13
N00003641,304,66,1,36,0,135,36,14,6,1,3,6,296,36,6,1,21.71,0.33,11.84,0,44.41,11.84,4.61,1.97,0.33,0.99,1.97,12.16,16.67
N00003642,194,40,0,25,0,85,18,16,0,0,9,1,178,21,16,4,20.62,0,12.89,0,43.81,9.28,8.25,0,0,4.64,0.52,11.80,25.00
N00003643,265,28,0,36,0,101,35,27,2,0,35,1,243,32,22,4,10.57,0,13.58,0,38.11,13.21,10.19,0.75,0,13.21,0.38,13.17,18.18
N00003644,167,28,2,19,0,69,7,20,0,1,19,2,165,21,2,0,16.77,1.20,11.38,0,41.32,4.19,11.98,0,0.60,11.38,1.20,12.73,0
N00003645,253,30,2,38,0,90,31,25,3,1,31,2,230,36,23,4,11.86,0.79,15.02,0,35.57,12.25,9.88,1.19,0.40,12.25,0.79,15.65,17.39
N00003646,376,54,0,64,0,136,25,38,1,1,54,3,367,63,9,1,14.36,0,17.02,0,36.17,6.65,10.11,0.27,0.27,14.36,0.80,17.17,11.11
N00003647,415,71,2,55,0,159,43,32,0,1,50,2,387,52,28,5,17.11,0.48,13.25,0,38.31,10.36,7.71,0,0.24,12.05,0.48,13.44,17.86
N00003648,292,60,0,40,0,122,45,13,4,2,5,1,284,40,8,0,20.55,0,13.70,0,41.78,15.41,4.45,1.37,0.68,1.71,0.34,14.08,0
N00003649,303,55,1,37,1,140,38,21,1,0,5,4,298,37,5,1,18.15,0.33,12.21,0.33,46.20,12.54,6.93,0.33,0,1.65,1.32,12.42,20.00
N00003650,260,49,1,38,1,98,33,19,1,0,17,3,257,39,3,0,18.85,0.38,14.62,0.38,37.69,12.69,7.31,0.38,0,6.54,1.15,15.18,0
N00003651,181,30,0,33,0,74,23,6,0,0,15,0,164,30,17,3,16.57,0,18.23,0,40.88,12.71,3.31,0,0,8.29,0,18.29,17.65
N00003652,425,99,0,78,0,147,47,30,1,0,20,3,411,75,14,3,23.29,0,18.35,0,34.59,11.06,7.06,0.24,0,4.71,0.71,18.25,21.43
N00003653,221,33,1,18,1,87,47,22,1,0,10,1,213,19,8,0,14.93,0.45,8.14,0.45,39.37,21.27,9.95,0.45,0,4.52,0.45,8.92,0
N00003654,127,8,0,10,0,45,9,9,0,0,45,1,96,9,31,1,6.30,0,7.87,0,35.43,7.09,7.09,0,0,35.43,0.79,9.38,3.23
N00003655,87,16,0,4,0,27,5,9,1,0,25,0,72,4,15,0,18.39,0,4.60,0,31.03,5.75,10.34,1.15,0,28.74,0,5.56,0
N00003656,323,35,2,17,1,119,53,22,6,7,58,3,293,16,30,3,10.84,0.62,5.26,0.31,36.84,16.41,6.81,1.86,2.17,17.96,0.93,5.46,10.00
N00003657,208,29,1,12,1,88,18,10,3,0,44,2,167,10,41,3,13.94,0.48,5.77,0.48,42.31,8.65,4.81,1.44,0,21.15,0.96,5.99,7.32
N00003658,342,73,0,33,1,127,62,25,4,1,13,3,329,32,10,1,21.35,0,9.65,0.29,37.13,18.13,7.31,1.17,0.29,3.80,0.88,9.73,10.00
N00003659,212,33,1,54,1,78,12,14,1,0,16,2,204,52,5,2,15.57,0.47,25.47,0.47,36.79,5.66,6.60,0.47,0,7.55,0.94,25.49,40.00
N00003660,226,27,1,18,1,86,36,23,3,1,30,0,212,18,14,1,11.95,0.44,7.96,0.44,38.05,15.93,10.18,1.33,0.44,13.27,0,8.49,7.14
N00003661,186,23,1,9,0,72,34,11,2,0,32,2,163,7,23,3,12.37,0.54,4.84,0,38.71,18.28,5.91,1.08,0,17.20,1.08,4.29,13.04
N00003662,82,9,0,7,0,37,14,4,1,1,9,0,69,6,13,1,10.98,0,8.54,0,45.12,17.07,4.88,1.22,1.22,10.98,0,8.70,7.69
N00003663,152,17,1,13,0,47,24,12,0,1,37,0,118,10,34,4,11.18,0.66,8.55,0,30.92,15.79,7.89,0,0.66,24.34,0,8.47,11.76
N00003664,332,42,0,22,0,121,71,23,1,1,46,5,310,21,22,1,12.65,0,6.63,0,36.45,21.39,6.93,0.30,0.30,13.86,1.51,6.77,4.55
N00003665,285,56,2,58,0,111,33,17,0,0,4,4,278,59,6,1,19.65,0.70,20.35,0,38.95,11.58,5.96,0,0,1.40,1.40,21.22,16.67
N00003666,262,50,3,44,0,118,21,19,0,0,5,2,245,43,17,4,19.08,1.15,16.79,0,45.04,8.02,7.25,0,0,1.91,0.76,17.55,23.53
N00003667,257,20,1,41,0,130,41,20,1,2,1,0,251,41,1,0,7.78,0.39,15.95,0,50.58,15.95,7.78,0.39,0.78,0.39,0,16.33,0
N00003668,275,42,0,31,0,115,45,24,2,1,11,4,263,31,12,0,15.27,0,11.27,0,41.82,16.36,8.73,0.73,0.36,4.00,1.45,11.79,0
N00003669,281,33,2,41,0,113,53,30,0,0,8,1,276,43,5,0,11.74,0.71,14.59,0,40.21,18.86,10.68,0,0,2.85,0.36,15.58,0
N00003670,250,33,0,33,0,110,29,31,0,1,13,0,237,32,13,1,13.20,0,13.20,0,44.00,11.60,12.40,0,0.40,5.20,0,13.50,7.69
N00003671,153,19,0,40,1,52,16,11,2,0,9,3,134,30,19,10,12.42,0,26.14,0.65,33.99,10.46,7.19,1.31,0,5.88,1.96,22.39,52.63
N00003672,175,27,0,23,0,77,22,11,2,1,12,0,165,20,10,3,15.43,0,13.14,0,44.00,12.57,6.29,1.14,0.57,6.86,0,12.12,30.00
N00003673,124,6,0,16,0,63,15,7,1,1,9,6,118,13,6,3,4.84,0,12.90,0,50.81,12.10,5.65,0.81,0.81,7.26,4.84,11.02,50.00
N00003674,281,15,1,30,0,122,53,31,0,1,23,5,263,29,18,2,5.34,0.36,10.68,0,43.42,18.86,11.03,0,0.36,8.19,1.78,11.03,11.11
N00003675,183,17,0,22,0,88,25,19,0,0,11,1,173,21,10,1,9.29,0,12.02,0,48.09,13.66,10.38,0,0,6.01,0.55,12.14,10.00
N00003676,145,8,0,5,1,42,35,16,1,2,33,2,119,4,26,1,5.52,0,3.45,0.69,28.97,24.14,11.03,0.69,1.38,22.76,1.38,3.36,3.85
N00003677,162,14,1,21,2,41,22,10,2,0,49,0,123,15,39,7,8.64,0.62,12.96,1.23,25.31,13.58,6.17,1.23,0,30.25,0,12.20,17.95
N00003678,187,11,0,12,0,56,28,16,3,2,59,0,147,10,40,2,5.88,0,6.42,0,29.95,14.97,8.56,1.60,1.07,31.55,0,6.80,5.00
N00003679,176,10,2,12,1,44,24,10,7,3,62,1,119,10,57,4,5.68,1.14,6.82,0.57,25.00,13.64,5.68,3.98,1.70,35.23,0.57,8.40,7.02
N00003680,115,5,0,7,0,37,21,6,1,3,34,1,93,6,22,1,4.35,0,6.09,0,32.17,18.26,5.22,0.87,2.61,29.57,0.87,6.45,4.55
N00003681,227,26,4,18,0,70,21,18,4,1,62,3,137,13,89,9,11.45,1.76,7.93,0,30.84,9.25,7.93,1.76,0.44,27.31,1.32,9.49,10.11
N00003682,69,5,0,4,0,19,9,8,1,4,19,0,42,2,27,2,7.25,0,5.80,0,27.54,13.04,11.59,1.45,5.80,27.54,0,4.76,7.41
N00003683,204,28,3,12,0,85,32,10,2,1,29,2,176,11,28,4,13.73,1.47,5.88,0,41.67,15.69,4.90,0.98,0.49,14.22,0.98,6.25,14.29
N00003684,194,40,2,33,0,50,34,8,3,0,23,1,147,23,47,12,20.62,1.03,17.01,0,25.77,17.53,4.12,1.55,0,11.86,0.52,15.65,25.53
N00003685,216,23,2,24,0,79,39,24,2,0,23,0,205,25,11,1,10.65,0.93,11.11,0,36.57,18.06,11.11,0.93,0,10.65,0,12.20,9.09
N00003686,172,30,0,25,1,60,28,7,5,0,16,0,140,19,32,6,17.44,0,14.53,0.58,34.88,16.28,4.07,2.91,0,9.30,0,13.57,18.75
N00003687,269,36,1,36,1,125,46,10,0,1,10,3,251,33,18,4,13.38,0.37,13.38,0.37,46.47,17.10,3.72,0,0.37,3.72,1.12,13.15,22.22
N00003688,206,24,2,21,0,73,40,21,2,1,21,1,184,19,22,4,11.65,0.97,10.19,0,35.44,19.42,10.19,0.97,0.49,10.19,0.49,10.33,18.18
N00003689,136,12,2,20,0,43,15,7,1,1,31,4,100,14,36,8,8.82,1.47,14.71,0,31.62,11.03,5.15,0.74,0.74,22.79,2.94,14.00,22.22
N00003690,362,34,1,46,0,164,70,24,2,1,17,3,357,47,5,0,9.39,0.28,12.71,0,45.30,19.34,6.63,0.55,0.28,4.70,0.83,13.17,0
N00003691,312,44,2,38,0,134,62,18,0,0,8,6,312,40,0,0,14.10,0.64,12.18,0,42.95,19.87,5.77,0,0,2.56,1.92,12.82,0
N00003692,239,18,0,20,0,120,44,26,1,3,4,3,235,20,4,0,7.53,0,8.37,0,50.21,18.41,10.88,0.42,1.26,1.67,1.26,8.51,0
N00003693,247,39,0,34,0,100,33,19,2,0,18,2,242,34,5,0,15.79,0,13.77,0,40.49,13.36,7.69,0.81,0,7.29,0.81,14.05,0
N00003694,361,71,0,32,1,134,88,23,0,1,7,4,359,32,2,0,19.67,0,8.86,0.28,37.12,24.38,6.37,0,0.28,1.94,1.11,8.91,0
N00003695,240,25,0,19,0,107,43,31,2,3,7,3,235,18,5,1,10.42,0,7.92,0,44.58,17.92,12.92,0.83,1.25,2.92,1.25,7.66,20.00
N00003696,261,28,0,46,0,108,46,21,6,0,4,2,257,45,4,1,10.73,0,17.62,0,41.38,17.62,8.05,2.30,0,1.53,0.77,17.51,25.00
N00003697,299,46,2,54,0,112,39,32,1,0,9,4,289,52,9,4,15.38,0.67,18.06,0,37.46,13.04,10.70,0.33,0,3.01,1.34,17.99,44.44
N00003698,470,74,3,58,1,181,74,36,2,0,40,1,451,58,19,3,15.74,0.64,12.34,0.21,38.51,15.74,7.66,0.43,0,8.51,0.21,12.86,15.79
N00003699,261,25,1,46,0,107,50,12,3,1,15,1,251,46,10,1,9.58,0.38,17.62,0,41.00,19.16,4.60,1.15,0.38,5.75,0.38,18.33,10.00
N00003700,255,39,1,38,0,105,31,21,5,4,8,3,243,34,12,5,15.29,0.39,14.90,0,41.18,12.16,8.24,1.96,1.57,3.14,1.18,13.99,41.67
N00003701,469,41,3,60,0,198,96,37,1,0,29,4,464,63,5,0,8.74,0.64,12.79,0,42.22,20.47,7.89,0.21,0,6.18,0.85,13.58,0
N00003702,616,61,4,99,1,239,137,47,4,2,19,3,606,102,10,1,9.90,0.65,16.07,0.16,38.80,22.24,7.63,0.65,0.32,3.08,0.49,16.83,10.00
N00003703,482,38,0,90,0,201,91,35,1,0,23,3,479,87,3,3,7.88,0,18.67,0,41.70,18.88,7.26,0.21,0,4.77,0.62,18.16,100.00
N00003704,274,44,1,31,1,113,36,31,1,1,13,2,264,32,10,0,16.06,0.36,11.31,0.36,41.24,13.14,11.31,0.36,0.36,4.74,0.73,12.12,0
N00003705,261,49,3,17,0,105,41,14,7,2,21,2,247,16,14,4,18.77,1.15,6.51,0,40.23,15.71,5.36,2.68,0.77,8.05,0.77,6.48,28.57
N00003706,344,43,2,56,0,120,64,28,4,0,24,3,333,55,11,3,12.50,0.58,16.28,0,34.88,18.60,8.14,1.16,0,6.98,0.87,16.52,27.27
N00003707,372,42,4,60,0,151,69,31,2,0,12,1,367,64,5,0,11.29,1.08,16.13,0,40.59,18.55,8.33,0.54,0,3.23,0.27,17.44,0
N00003708,307,41,3,29,0,104,75,36,1,1,14,3,307,32,0,0,13.36,0.98,9.45,0,33.88,24.43,11.73,0.33,0.33,4.56,0.98,10.42,0
N00003709,224,28,2,23,0,86,44,19,0,2,18,2,208,22,16,3,12.50,0.89,10.27,0,38.39,19.64,8.48,0,0.89,8.04,0.89,10.58,18.75
N00003710,286,33,1,24,2,91,61,23,3,1,44,3,260,20,26,5,11.54,0.35,8.39,0.70,31.82,21.33,8.04,1.05,0.35,15.38,1.05,7.69,19.23
N00003711,359,58,3,56,0,149,65,18,1,3,4,2,349,59,10,0,16.16,0.84,15.60,0,41.50,18.11,5.01,0.28,0.84,1.11,0.56,16.91,0
N00003712,228,28,1,26,0,79,27,14,2,1,48,2,208,25,20,2,12.28,0.44,11.40,0,34.65,11.84,6.14,0.88,0.44,21.05,0.88,12.02,10.00
N00003713,246,26,2,40,0,82,32,13,10,1,40,0,207,31,39,11,10.57,0.81,16.26,0,33.33,13.01,5.28,4.07,0.41,16.26,0,14.98,28.21
N00003714,208,28,1,31,1,50,35,10,3,0,49,0,160,21,48,11,13.46,0.48,14.90,0.48,24.04,16.83,4.81,1.44,0,23.56,0,13.13,22.92
N00003715,143,7,0,21,1,49,15,10,1,0,38,1,123,16,20,5,4.90,0,14.69,0.70,34.27,10.49,6.99,0.70,0,26.57,0.70,13.01,25.00
N00003716,173,13,0,23,0,77,21,10,4,0,24,1,162,22,11,1,7.51,0,13.29,0,44.51,12.14,5.78,2.31,0,13.87,0.58,13.58,9.09
N00003717,141,15,0,12,0,46,19,12,3,3,30,1,91,8,50,4,10.64,0,8.51,0,32.62,13.48,8.51,2.13,2.13,21.28,0.71,8.79,8.00
N00003718,991,93,5,171,0,356,157,85,8,2,104,10,937,166,54,10,9.38,0.50,17.26,0,35.92,15.84,8.58,0.81,0.20,10.49,1.01,17.72,18.52
N00003719,345,31,1,45,0,131,68,26,4,0,34,5,319,43,26,3,8.99,0.29,13.04,0,37.97,19.71,7.54,1.16,0,9.86,1.45,13.48,11.54
N00003720,287,44,1,36,0,114,28,21,6,1,31,5,279,36,8,1,15.33,0.35,12.54,0,39.72,9.76,7.32,2.09,0.35,10.80,1.74,12.90,12.50
N00003721,328,64,2,37,0,110,60,26,5,0,22,2,315,37,13,2,19.51,0.61,11.28,0,33.54,18.29,7.93,1.52,0,6.71,0.61,11.75,15.38
N00003722,296,43,0,35,0,116,56,23,5,2,15,1,289,33,7,2,14.53,0,11.82,0,39.19,18.92,7.77,1.69,0.68,5.07,0.34,11.42,28.57
N00003723,267,44,1,63,0,101,30,17,2,0,8,1,254,60,13,4,16.48,0.37,23.60,0,37.83,11.24,6.37,0.75,0,3.00,0.37,23.62,30.77
N00003724,247,33,4,58,0,93,29,21,1,0,5,3,240,62,7,0,13.36,1.62,23.48,0,37.65,11.74,8.50,0.40,0,2.02,1.21,25.83,0
N00003725,152,21,1,21,0,45,34,15,4,1,8,2,139,21,13,1,13.82,0.66,13.82,0,29.61,22.37,9.87,2.63,0.66,5.26,1.32,15.11,7.69
N00003726,292,56,0,49,0,101,37,31,4,1,12,1,278,46,14,3,19.18,0,16.78,0,34.59,12.67,10.62,1.37,0.34,4.11,0.34,16.55,21.43
