GeographyCode,KS212NI0001,KS212NI0002,KS212NI0003,KS212NI0004,KS212NI0005,KS212NI0006,KS212NI0007,KS212NI0008,KS212NI0009
95WW19S2,2047,344,1464,34,205,16.81,71.52,1.66,10.01
95WW19S3,2306,472,1542,40,252,20.47,66.87,1.73,10.93
95WW20S1,1827,295,1387,23,122,16.15,75.92,1.26,6.68
95WW20S2,4574,2848,1382,42,302,62.26,30.21,0.92,6.60
95WW20S3,1937,581,1159,46,151,29.99,59.83,2.37,7.80
95WW21S1,1517,56,1289,17,155,3.69,84.97,1.12,10.22
95WW21S2,2026,289,1447,36,254,14.26,71.42,1.78,12.54
95WW22S1,1414,166,1125,10,113,11.74,79.56,0.71,7.99
95WW22S2,1571,70,1304,24,173,4.46,83.00,1.53,11.01
95WW23S1,2250,776,1169,63,242,34.49,51.96,2.80,10.76
95WW23S2,2644,815,1394,121,314,30.82,52.72,4.58,11.88
95WW24S1,1568,949,526,8,85,60.52,33.55,0.51,5.42
95WW24S2,1926,820,937,14,155,42.58,48.65,0.73,8.05
95WW25W1,2071,114,1742,26,189,5.50,84.11,1.26,9.13
95XX01S1,1730,169,1384,21,156,9.77,80.00,1.21,9.02
95XX01S2,1930,181,1531,29,189,9.38,79.33,1.50,9.79
95XX01S3,1634,159,1269,7,199,9.73,77.66,0.43,12.18
95XX02W1,2652,303,2031,18,300,11.43,76.58,0.68,11.31
95XX03S1,1246,106,989,19,132,8.51,79.37,1.52,10.59
95XX03S2,1475,131,1140,22,182,8.88,77.29,1.49,12.34
95XX04S1,1748,195,1362,23,168,11.16,77.92,1.32,9.61
95XX04S2,1934,211,1483,15,225,10.91,76.68,0.78,11.63
95XX05W1,2627,273,1989,29,336,10.39,75.71,1.10,12.79
95XX06S1,1724,163,1268,13,280,9.45,73.55,0.75,16.24
95XX06S2,2054,176,1560,18,300,8.57,75.95,0.88,14.61
95XX07S1,1420,142,1102,9,167,10.00,77.61,0.63,11.76
95XX07S2,1425,159,1087,10,169,11.16,76.28,0.70,11.86
95XX08S1,1323,497,700,12,114,37.57,52.91,0.91,8.62
95XX08S2,1267,271,907,13,76,21.39,71.59,1.03,6.00
95XX09S1,1369,133,1125,11,100,9.72,82.18,0.80,7.30
95XX09S2,1448,152,1123,3,170,10.50,77.56,0.21,11.74
95XX10S1,1777,158,1360,11,248,8.89,76.53,0.62,13.96
95XX10S2,1862,202,1365,23,272,10.85,73.31,1.24,14.61
95XX10S3,1255,83,998,11,163,6.61,79.52,0.88,12.99
95XX11S1,2449,171,1962,28,288,6.98,80.11,1.14,11.76
95XX11S2,2269,219,1691,17,342,9.65,74.53,0.75,15.07
95XX11S3,1545,123,1088,11,323,7.96,70.42,0.71,20.91
95XX12W1,2540,368,1866,22,284,14.49,73.46,0.87,11.18
95XX13W1,2770,318,2129,35,288,11.48,76.86,1.26,10.40
95XX14W1,2477,536,1676,48,217,21.64,67.66,1.94,8.76
95XX15W1,2449,190,1948,21,290,7.76,79.54,0.86,11.84
95XX16W1,3005,228,2491,35,251,7.59,82.90,1.16,8.35
95XX17S1,1495,389,821,41,244,26.02,54.92,2.74,16.32
95XX17S2,1527,255,981,22,269,16.70,64.24,1.44,17.62
95XX18W1,3012,838,1715,40,419,27.82,56.94,1.33,13.91
95XX19W1,2675,606,1790,17,262,22.65,66.92,0.64,9.79
95XX20S1,1981,426,1336,30,189,21.50,67.44,1.51,9.54
95XX20S2,1453,210,806,48,389,14.45,55.47,3.30,26.77
95XX21W1,2846,516,2022,40,268,18.13,71.05,1.41,9.42
95XX22W1,2215,280,1672,23,240,12.64,75.49,1.04,10.84
95XX23W1,3155,501,2201,53,400,15.88,69.76,1.68,12.68
95XX24S1,1336,147,1073,12,104,11.00,80.31,0.90,7.78
95XX24S2,1369,203,1013,27,126,14.83,74.00,1.97,9.20
95XX25W1,2469,293,1755,27,394,11.87,71.08,1.09,15.96
95YY01W1,2508,1107,1335,16,50,44.14,53.23,0.64,1.99
95YY02W1,2283,1260,920,29,74,55.19,40.30,1.27,3.24
95YY03W1,3177,2092,1000,17,68,65.85,31.48,0.54,2.14
95YY04W1,3489,2894,470,17,108,82.95,13.47,0.49,3.10
95YY05W1,1675,1080,520,17,58,64.48,31.04,1.01,3.46
95YY06W1,2394,1938,397,13,46,80.95,16.58,0.54,1.92
95YY07W1,2916,2367,520,3,26,81.17,17.83,0.10,0.89
95YY08W1,2231,1543,652,8,28,69.16,29.22,0.36,1.26
95YY09W1,2315,537,1665,37,76,23.20,71.92,1.60,3.28
95YY10W1,2142,965,1147,3,27,45.05,53.55,0.14,1.26
95YY11W1,2046,1473,544,7,22,71.99,26.59,0.34,1.08
95YY12W1,2836,1558,1215,13,50,54.94,42.84,0.46,1.76
95YY13S1,1488,1382,89,2,15,92.88,5.98,0.13,1.01
95YY13S2,1345,1160,157,2,26,86.25,11.67,0.15,1.93
95YY14S1,1532,1320,186,11,15,86.16,12.14,0.72,0.98
95YY14S2,1564,1412,109,10,33,90.28,6.97,0.64,2.11
95YY15S1,364,203,146,0,15,55.77,40.11,0,4.12
95YY15S2,1669,1349,272,5,43,80.83,16.30,0.30,2.58
95YY16W1,2392,1539,829,5,19,64.34,34.66,0.21,0.79
95YY17W1,2350,2132,195,2,21,90.72,8.30,0.09,0.89
95YY18W1,2374,1840,511,2,21,77.51,21.52,0.08,0.88
95YY19W1,1496,1099,351,5,41,73.46,23.46,0.33,2.74
95YY20W1,2330,2229,88,3,10,95.67,3.78,0.13,0.43
95YY21W1,2440,1643,762,17,18,67.34,31.23,0.70,0.74
95ZZ01W1,2760,1296,1409,16,39,46.96,51.05,0.58,1.41
95ZZ02W1,1827,1726,88,2,11,94.47,4.82,0.11,0.60
95ZZ03W1,2109,1323,768,1,17,62.73,36.42,0.05,0.81
95ZZ04W1,2670,676,1960,17,17,25.32,73.41,0.64,0.64
95ZZ05W1,2187,1028,1131,3,25,47.01,51.71,0.14,1.14
95ZZ06W1,1714,1606,89,7,12,93.70,5.19,0.41,0.70
95ZZ07W1,2807,2037,734,1,35,72.57,26.15,0.04,1.25
95ZZ08W1,2593,1764,803,5,21,68.03,30.97,0.19,0.81
95ZZ09W1,2269,1046,1185,2,36,46.10,52.23,0.09,1.59
95ZZ10W1,3179,2808,329,15,27,88.33,10.35,0.47,0.85
95ZZ11W1,2223,1554,650,4,15,69.91,29.24,0.18,0.67
95ZZ12W1,2190,1331,836,2,21,60.78,38.17,0.09,0.96
95ZZ13W1,2533,529,1925,12,67,20.88,76.00,0.47,2.65
95ZZ14S1,1876,1736,120,4,16,92.54,6.40,0.21,0.85
95ZZ14S2,1356,1274,74,3,5,93.95,5.46,0.22,0.37
95ZZ15W1,2288,1188,1065,10,25,51.92,46.55,0.44,1.09
95ZZ16S1,1911,1691,176,8,36,88.49,9.21,0.42,1.88
95ZZ16S2,1351,1258,80,5,8,93.12,5.92,0.37,0.59
