GeographyCode,KS107NI0001,KS107NI0002,KS107NI0003,KS107NI0004,KS107NI0005,KS107NI0006,KS107NI0007,KS107NI0008,KS107NI0009,KS107NI0010,KS107NI0011,KS107NI0012,KS107NI0013,KS107NI0014,KS107NI0015,KS107NI0016,KS107NI0017,KS107NI0018,KS107NI0019,KS107NI0020,KS107NI0021
95SS03S1,7,4,2,1,0,0,0,0,7,4,2,1,57.14,28.57,14.29,0,0,0,57.14,28.57,14.29
95SS03S2,17,5,6,6,7,1,5,1,10,4,1,5,29.41,35.29,35.29,14.29,71.43,14.29,40.00,10.00,50.00
95SS04S1,127,44,31,52,9,0,5,4,118,44,26,48,34.65,24.41,40.94,0,55.56,44.44,37.29,22.03,40.68
95SS04S2,73,28,28,17,10,2,6,2,63,26,22,15,38.36,38.36,23.29,20.00,60.00,20.00,41.27,34.92,23.81
95SS04S3,73,22,27,24,10,1,6,3,63,21,21,21,30.14,36.99,32.88,10.00,60.00,30.00,33.33,33.33,33.33
95SS05S1,47,16,12,19,2,0,1,1,45,16,11,18,34.04,25.53,40.43,0,50.00,50.00,35.56,24.44,40.00
95SS05S2,35,11,11,13,4,0,1,3,31,11,10,10,31.43,31.43,37.14,0,25.00,75.00,35.48,32.26,32.26
95SS06S1,149,45,14,90,13,0,5,8,136,45,9,82,30.20,9.40,60.40,0,38.46,61.54,33.09,6.62,60.29
95SS06S2,346,64,30,252,11,1,5,5,335,63,25,247,18.50,8.67,72.83,9.09,45.45,45.45,18.81,7.46,73.73
95SS06S3,219,57,22,140,16,2,4,10,203,55,18,130,26.03,10.05,63.93,12.50,25.00,62.50,27.09,8.87,64.04
95SS07S1,339,149,65,125,19,0,11,8,320,149,54,117,43.95,19.17,36.87,0,57.89,42.11,46.56,16.88,36.56
95SS07S2,109,54,25,30,6,0,5,1,103,54,20,29,49.54,22.94,27.52,0,83.33,16.67,52.43,19.42,28.16
95SS07S3,127,51,40,36,10,2,5,3,117,49,35,33,40.16,31.50,28.35,20.00,50.00,30.00,41.88,29.91,28.21
95SS08S1,33,5,16,12,3,0,2,1,30,5,14,11,15.15,48.48,36.36,0,66.67,33.33,16.67,46.67,36.67
95SS08S2,59,26,17,16,7,0,6,1,52,26,11,15,44.07,28.81,27.12,0,85.71,14.29,50.00,21.15,28.85
95SS09S1,21,6,12,3,5,1,4,0,16,5,8,3,28.57,57.14,14.29,20.00,80.00,0,31.25,50.00,18.75
95SS09S2,24,9,9,6,4,0,4,0,20,9,5,6,37.50,37.50,25.00,0,100.00,0,45.00,25.00,30.00
95SS10S1,97,33,28,36,6,0,5,1,91,33,23,35,34.02,28.87,37.11,0,83.33,16.67,36.26,25.27,38.46
95SS10S2,40,13,20,7,2,0,2,0,38,13,18,7,32.50,50.00,17.50,0,100.00,0,34.21,47.37,18.42
95SS11S1,101,41,26,34,7,2,4,1,94,39,22,33,40.59,25.74,33.66,28.57,57.14,14.29,41.49,23.40,35.11
95SS11S2,47,14,20,13,8,0,6,2,39,14,14,11,29.79,42.55,27.66,0,75.00,25.00,35.90,35.90,28.21
95SS12W1,72,26,28,18,8,0,7,1,64,26,21,17,36.11,38.89,25.00,0,87.50,12.50,40.63,32.81,26.56
95SS13S1,61,18,11,32,4,2,1,1,57,16,10,31,29.51,18.03,52.46,50.00,25.00,25.00,28.07,17.54,54.39
95SS13S2,53,16,11,26,7,0,4,3,46,16,7,23,30.19,20.75,49.06,0,57.14,42.86,34.78,15.22,50.00
95SS14S1,68,26,16,26,3,0,2,1,65,26,14,25,38.24,23.53,38.24,0,66.67,33.33,40.00,21.54,38.46
95SS14S2,35,10,10,15,7,0,7,0,28,10,3,15,28.57,28.57,42.86,0,100.00,0,35.71,10.71,53.57
95SS15S1,28,12,7,9,3,1,2,0,25,11,5,9,42.86,25.00,32.14,33.33,66.67,0,44.00,20.00,36.00
95SS15S2,16,7,3,6,5,1,3,1,11,6,0,5,43.75,18.75,37.50,20.00,60.00,20.00,54.55,0,45.45
95SS16S1,45,12,13,20,3,0,3,0,42,12,10,20,26.67,28.89,44.44,0,100.00,0,28.57,23.81,47.62
95SS16S2,116,34,12,70,14,1,3,10,102,33,9,60,29.31,10.34,60.34,7.14,21.43,71.43,32.35,8.82,58.82
95SS17S1,87,38,18,31,9,0,5,4,78,38,13,27,43.68,20.69,35.63,0,55.56,44.44,48.72,16.67,34.62
95SS17S2,65,28,19,18,4,0,3,1,61,28,16,17,43.08,29.23,27.69,0,75.00,25.00,45.90,26.23,27.87
95SS18S1,88,36,16,36,3,0,2,1,85,36,14,35,40.91,18.18,40.91,0,66.67,33.33,42.35,16.47,41.18
95SS18S2,60,17,23,20,7,1,3,3,53,16,20,17,28.33,38.33,33.33,14.29,42.86,42.86,30.19,37.74,32.08
95SS19S1,40,10,23,7,6,0,6,0,34,10,17,7,25.00,57.50,17.50,0,100.00,0,29.41,50.00,20.59
95SS19S2,80,22,19,39,1,0,1,0,79,22,18,39,27.50,23.75,48.75,0,100.00,0,27.85,22.78,49.37
95SS20W1,44,17,17,10,4,1,3,0,40,16,14,10,38.64,38.64,22.73,25.00,75.00,0,40.00,35.00,25.00
95SS21S1,31,12,13,6,3,0,1,2,28,12,12,4,38.71,41.94,19.35,0,33.33,66.67,42.86,42.86,14.29
95SS21S2,25,10,10,5,1,0,1,0,24,10,9,5,40.00,40.00,20.00,0,100.00,0,41.67,37.50,20.83
95SS22S1,34,13,13,8,5,0,3,2,29,13,10,6,38.24,38.24,23.53,0,60.00,40.00,44.83,34.48,20.69
95SS22S2,32,11,13,8,3,0,2,1,29,11,11,7,34.38,40.63,25.00,0,66.67,33.33,37.93,37.93,24.14
95SS23S1,31,13,12,6,3,0,2,1,28,13,10,5,41.94,38.71,19.35,0,66.67,33.33,46.43,35.71,17.86
95SS23S2,45,14,19,12,8,2,4,2,37,12,15,10,31.11,42.22,26.67,25.00,50.00,25.00,32.43,40.54,27.03
95SS24S1,54,13,25,16,8,0,6,2,46,13,19,14,24.07,46.30,29.63,0,75.00,25.00,28.26,41.30,30.43
95SS24S2,40,11,18,11,4,0,3,1,36,11,15,10,27.50,45.00,27.50,0,75.00,25.00,30.56,41.67,27.78
95SS25W1,243,70,37,136,27,7,9,11,216,63,28,125,28.81,15.23,55.97,25.93,33.33,40.74,29.17,12.96,57.87
95SS26S1,219,69,19,131,15,3,2,10,204,66,17,121,31.51,8.68,59.82,20.00,13.33,66.67,32.35,8.33,59.31
95SS26S2,133,53,26,54,7,0,3,4,126,53,23,50,39.85,19.55,40.60,0,42.86,57.14,42.06,18.25,39.68
95SS27W1,84,35,18,31,8,2,3,3,76,33,15,28,41.67,21.43,36.90,25.00,37.50,37.50,43.42,19.74,36.84
95SS28W1,121,39,29,53,10,2,4,4,111,37,25,49,32.23,23.97,43.80,20.00,40.00,40.00,33.33,22.52,44.14
95SS29S1,120,32,21,67,15,1,5,9,105,31,16,58,26.67,17.50,55.83,6.67,33.33,60.00,29.52,15.24,55.24
95SS29S2,124,45,19,60,10,2,3,5,114,43,16,55,36.29,15.32,48.39,20.00,30.00,50.00,37.72,14.04,48.25
95SS30S1,12,4,7,1,1,0,1,0,11,4,6,1,33.33,58.33,8.33,0,100.00,0,36.36,54.55,9.09
95SS30S2,29,10,15,4,3,0,2,1,26,10,13,3,34.48,51.72,13.79,0,66.67,33.33,38.46,50.00,11.54
95TT01W1,26,6,8,12,3,0,3,0,23,6,5,12,23.08,30.77,46.15,0,100.00,0,26.09,21.74,52.17
95TT02W1,63,14,6,43,6,3,2,1,57,11,4,42,22.22,9.52,68.25,50.00,33.33,16.67,19.30,7.02,73.68
95TT03S1,59,16,14,29,7,1,2,4,52,15,12,25,27.12,23.73,49.15,14.29,28.57,57.14,28.85,23.08,48.08
95TT03S2,28,7,9,12,3,0,1,2,25,7,8,10,25.00,32.14,42.86,0,33.33,66.67,28.00,32.00,40.00
95TT04W1,61,13,15,33,6,0,4,2,55,13,11,31,21.31,24.59,54.10,0,66.67,33.33,23.64,20.00,56.36
95TT05S1,47,10,13,24,6,1,3,2,41,9,10,22,21.28,27.66,51.06,16.67,50.00,33.33,21.95,24.39,53.66
95TT05S2,57,18,13,26,3,0,1,2,54,18,12,24,31.58,22.81,45.61,0,33.33,66.67,33.33,22.22,44.44
95TT06W1,43,11,15,17,6,0,4,2,37,11,11,15,25.58,34.88,39.53,0,66.67,33.33,29.73,29.73,40.54
95TT07W1,26,8,9,9,1,0,1,0,25,8,8,9,30.77,34.62,34.62,0,100.00,0,32.00,32.00,36.00
95TT08W1,29,10,5,14,3,1,1,1,26,9,4,13,34.48,17.24,48.28,33.33,33.33,33.33,34.62,15.38,50.00
95TT09S1,10,3,0,7,1,0,0,1,9,3,0,6,30.00,0,70.00,0,0,100.00,33.33,0,66.67
95TT09S2,11,3,5,3,1,0,1,0,10,3,4,3,27.27,45.45,27.27,0,100.00,0,30.00,40.00,30.00
95TT10W1,122,33,22,67,7,1,2,4,115,32,20,63,27.05,18.03,54.92,14.29,28.57,57.14,27.83,17.39,54.78
95TT11S1,23,9,7,7,3,1,2,0,20,8,5,7,39.13,30.43,30.43,33.33,66.67,0,40.00,25.00,35.00
95TT11S2,14,7,3,4,1,0,1,0,13,7,2,4,50.00,21.43,28.57,0,100.00,0,53.85,15.38,30.77
95TT12W1,39,14,12,13,7,4,1,2,32,10,11,11,35.90,30.77,33.33,57.14,14.29,28.57,31.25,34.38,34.38
95TT13S1,52,11,14,27,3,0,3,0,49,11,11,27,21.15,26.92,51.92,0,100.00,0,22.45,22.45,55.10
95TT13S2,68,20,11,37,6,0,1,5,62,20,10,32,29.41,16.18,54.41,0,16.67,83.33,32.26,16.13,51.61
95TT14W1,62,15,11,36,3,1,0,2,59,14,11,34,24.19,17.74,58.06,33.33,0,66.67,23.73,18.64,57.63
95TT15W1,41,9,8,24,5,0,2,3,36,9,6,21,21.95,19.51,58.54,0,40.00,60.00,25.00,16.67,58.33
95TT16W1,45,11,10,24,6,0,3,3,39,11,7,21,24.44,22.22,53.33,0,50.00,50.00,28.21,17.95,53.85
95UU06W1,49,11,10,28,6,0,2,4,43,11,8,24,22.45,20.41,57.14,0,33.33,66.67,25.58,18.60,55.81
95UU09W1,46,17,7,22,3,0,0,3,43,17,7,19,36.96,15.22,47.83,0,0,100.00,39.53,16.28,44.19
95UU14W1,86,23,16,47,5,0,1,4,81,23,15,43,26.74,18.60,54.65,0,20.00,80.00,28.40,18.52,53.09
95UU99C1,49,11,10,28,8,0,4,4,41,11,6,24,22.45,20.41,57.14,0,50.00,50.00,26.83,14.63,58.54
95UU99C2,88,27,11,50,4,0,0,4,84,27,11,46,30.68,12.50,56.82,0,0,100.00,32.14,13.10,54.76
95UU99C3,23,7,7,9,2,1,1,0,21,6,6,9,30.43,30.43,39.13,50.00,50.00,0,28.57,28.57,42.86
95UU99C4,30,8,8,14,2,0,2,0,28,8,6,14,26.67,26.67,46.67,0,100.00,0,28.57,21.43,50.00
95UU99C5,45,13,4,28,3,2,0,1,42,11,4,27,28.89,8.89,62.22,66.67,0,33.33,26.19,9.52,64.29
95UU99C6,80,25,13,42,7,0,3,4,73,25,10,38,31.25,16.25,52.50,0,42.86,57.14,34.25,13.70,52.05
95VV01S1,34,13,12,9,5,1,2,2,29,12,10,7,38.24,35.29,26.47,20.00,40.00,40.00,41.38,34.48,24.14
95VV01S2,41,9,10,22,8,1,2,5,33,8,8,17,21.95,24.39,53.66,12.50,25.00,62.50,24.24,24.24,51.52
95VV02W1,120,27,17,76,15,3,5,7,105,24,12,69,22.50,14.17,63.33,20.00,33.33,46.67,22.86,11.43,65.71
95VV03W1,113,22,20,71,13,1,3,9,100,21,17,62,19.47,17.70,62.83,7.69,23.08,69.23,21.00,17.00,62.00
95VV04W1,52,12,14,26,9,0,4,5,43,12,10,21,23.08,26.92,50.00,0,44.44,55.56,27.91,23.26,48.84
95VV05S1,28,6,7,15,1,0,1,0,27,6,6,15,21.43,25.00,53.57,0,100.00,0,22.22,22.22,55.56
95VV05S2,58,11,22,25,9,0,7,2,49,11,15,23,18.97,37.93,43.10,0,77.78,22.22,22.45,30.61,46.94
95VV06W1,120,30,15,75,10,2,1,7,110,28,14,68,25.00,12.50,62.50,20.00,10.00,70.00,25.45,12.73,61.82
95VV07S1,111,33,18,60,9,1,3,5,102,32,15,55,29.73,16.22,54.05,11.11,33.33,55.56,31.37,14.71,53.92
95VV07S2,74,23,18,33,8,1,4,3,66,22,14,30,31.08,24.32,44.59,12.50,50.00,37.50,33.33,21.21,45.45
95VV08W1,122,18,15,89,15,2,5,8,107,16,10,81,14.75,12.30,72.95,13.33,33.33,53.33,14.95,9.35,75.70
95VV09W1,125,24,24,77,16,1,6,9,109,23,18,68,19.20,19.20,61.60,6.25,37.50,56.25,21.10,16.51,62.39
95VV10S1,115,24,17,74,9,0,2,7,106,24,15,67,20.87,14.78,64.35,0,22.22,77.78,22.64,14.15,63.21
95VV10S2,89,19,19,51,13,0,6,7,76,19,13,44,21.35,21.35,57.30,0,46.15,53.85,25.00,17.11,57.89
95VV11S1,61,16,11,34,9,1,1,7,52,15,10,27,26.23,18.03,55.74,11.11,11.11,77.78,28.85,19.23,51.92
95VV11S2,70,15,24,31,4,0,4,0,66,15,20,31,21.43,34.29,44.29,0,100.00,0,22.73,30.30,46.97
95VV12S1,82,17,12,53,14,1,3,10,68,16,9,43,20.73,14.63,64.63,7.14,21.43,71.43,23.53,13.24,63.24
95VV12S2,63,16,10,37,5,1,1,3,58,15,9,34,25.40,15.87,58.73,20.00,20.00,60.00,25.86,15.52,58.62
95VV13S1,25,7,9,9,7,1,4,2,18,6,5,7,28.00,36.00,36.00,14.29,57.14,28.57,33.33,27.78,38.89
95VV13S2,13,3,3,7,1,0,1,0,12,3,2,7,23.08,23.08,53.85,0,100.00,0,25.00,16.67,58.33
95VV14S1,74,18,14,42,7,2,1,4,67,16,13,38,24.32,18.92,56.76,28.57,14.29,57.14,23.88,19.40,56.72
95VV14S2,29,11,7,11,1,0,0,1,28,11,7,10,37.93,24.14,37.93,0,0,100.00,39.29,25.00,35.71
95VV15S1,94,17,15,62,10,1,1,8,84,16,14,54,18.09,15.96,65.96,10.00,10.00,80.00,19.05,16.67,64.29
95VV15S2,67,27,14,26,6,0,2,4,61,27,12,22,40.30,20.90,38.81,0,33.33,66.67,44.26,19.67,36.07
95VV16W1,87,22,19,46,11,0,4,7,76,22,15,39,25.29,21.84,52.87,0,36.36,63.64,28.95,19.74,51.32
95VV17S1,79,24,18,37,10,0,5,5,69,24,13,32,30.38,22.78,46.84,0,50.00,50.00,34.78,18.84,46.38
95VV17S2,79,28,15,36,5,1,1,3,74,27,14,33,35.44,18.99,45.57,20.00,20.00,60.00,36.49,18.92,44.59
95VV18S1,52,17,11,24,2,0,1,1,50,17,10,23,32.69,21.15,46.15,0,50.00,50.00,34.00,20.00,46.00
95VV18S2,60,13,13,34,7,2,2,3,53,11,11,31,21.67,21.67,56.67,28.57,28.57,42.86,20.75,20.75,58.49
95VV19S1,31,10,8,13,0,0,0,0,31,10,8,13,32.26,25.81,41.94,0,0,0,32.26,25.81,41.94
95VV19S2,95,28,21,46,15,3,4,8,80,25,17,38,29.47,22.11,48.42,20.00,26.67,53.33,31.25,21.25,47.50
95VV20W1,41,14,10,17,6,1,1,4,35,13,9,13,34.15,24.39,41.46,16.67,16.67,66.67,37.14,25.71,37.14
95VV21S1,63,19,14,30,9,2,4,3,54,17,10,27,30.16,22.22,47.62,22.22,44.44,33.33,31.48,18.52,50.00
95VV21S2,15,5,6,4,2,0,2,0,13,5,4,4,33.33,40.00,26.67,0,100.00,0,38.46,30.77,30.77
95VV22W1,98,32,12,54,18,2,4,12,80,30,8,42,32.65,12.24,55.10,11.11,22.22,66.67,37.50,10.00,52.50
95VV23W1,95,28,28,39,16,3,8,5,79,25,20,34,29.47,29.47,41.05,18.75,50.00,31.25,31.65,25.32,43.04
95VV24S1,22,7,1,14,1,0,0,1,21,7,1,13,31.82,4.55,63.64,0,0,100.00,33.33,4.76,61.90
95VV24S2,58,14,9,35,3,0,1,2,55,14,8,33,24.14,15.52,60.34,0,33.33,66.67,25.45,14.55,60.00
95VV25S1,65,16,13,36,13,2,5,6,52,14,8,30,24.62,20.00,55.38,15.38,38.46,46.15,26.92,15.38,57.69
95VV25S2,55,14,13,28,5,1,1,3,50,13,12,25,25.45,23.64,50.91,20.00,20.00,60.00,26.00,24.00,50.00
95VV26W1,99,24,14,61,11,1,3,7,88,23,11,54,24.24,14.14,61.62,9.09,27.27,63.64,26.14,12.50,61.36
95VV27W1,79,12,14,53,11,0,2,9,68,12,12,44,15.19,17.72,67.09,0,18.18,81.82,17.65,17.65,64.71
95VV28S1,69,14,18,37,11,1,5,5,58,13,13,32,20.29,26.09,53.62,9.09,45.45,45.45,22.41,22.41,55.17
95VV28S2,57,15,9,33,4,0,1,3,53,15,8,30,26.32,15.79,57.89,0,25.00,75.00,28.30,15.09,56.60
95VV29W1,67,21,18,28,10,1,5,4,57,20,13,24,31.34,26.87,41.79,10.00,50.00,40.00,35.09,22.81,42.11
95VV30S1,25,7,11,7,3,0,2,1,22,7,9,6,28.00,44.00,28.00,0,66.67,33.33,31.82,40.91,27.27
95VV30S2,38,7,8,23,6,1,2,3,32,6,6,20,18.42,21.05,60.53,16.67,33.33,50.00,18.75,18.75,62.50
95WW01S1,40,7,14,19,3,0,1,2,37,7,13,17,17.50,35.00,47.50,0,33.33,66.67,18.92,35.14,45.95
95WW01S2,75,18,21,36,2,0,1,1,73,18,20,35,24.00,28.00,48.00,0,50.00,50.00,24.66,27.40,47.95
95WW02S1,67,15,13,39,5,1,3,1,62,14,10,38,22.39,19.40,58.21,20.00,60.00,20.00,22.58,16.13,61.29
95WW02S2,107,45,28,34,7,1,3,3,100,44,25,31,42.06,26.17,31.78,14.29,42.86,42.86,44.00,25.00,31.00
95WW03S1,67,23,14,30,9,1,4,4,58,22,10,26,34.33,20.90,44.78,11.11,44.44,44.44,37.93,17.24,44.83
95WW03S2,83,31,27,25,9,0,8,1,74,31,19,24,37.35,32.53,30.12,0,88.89,11.11,41.89,25.68,32.43
95WW04S1,76,28,23,25,6,0,5,1,70,28,18,24,36.84,30.26,32.89,0,83.33,16.67,40.00,25.71,34.29
95WW04S2,29,14,11,4,3,0,2,1,26,14,9,3,48.28,37.93,13.79,0,66.67,33.33,53.85,34.62,11.54
95WW05S1,38,10,13,15,2,0,1,1,36,10,12,14,26.32,34.21,39.47,0,50.00,50.00,27.78,33.33,38.89
95WW05S2,44,16,15,13,2,0,2,0,42,16,13,13,36.36,34.09,29.55,0,100.00,0,38.10,30.95,30.95
95WW06S1,19,9,5,5,4,0,2,2,15,9,3,3,47.37,26.32,26.32,0,50.00,50.00,60.00,20.00,20.00
95WW06S2,25,7,11,7,3,0,3,0,22,7,8,7,28.00,44.00,28.00,0,100.00,0,31.82,36.36,31.82
95WW07S1,26,7,12,7,5,0,4,1,21,7,8,6,26.92,46.15,26.92,0,80.00,20.00,33.33,38.10,28.57
95WW07S2,72,26,32,14,7,2,4,1,65,24,28,13,36.11,44.44,19.44,28.57,57.14,14.29,36.92,43.08,20.00
95WW08S1,45,16,13,16,4,2,1,1,41,14,12,15,35.56,28.89,35.56,50.00,25.00,25.00,34.15,29.27,36.59
95WW08S2,31,12,11,8,5,1,3,1,26,11,8,7,38.71,35.48,25.81,20.00,60.00,20.00,42.31,30.77,26.92
95WW09S1,85,25,11,49,7,1,3,3,78,24,8,46,29.41,12.94,57.65,14.29,42.86,42.86,30.77,10.26,58.97
95WW09S2,14,0,7,7,1,0,1,0,13,0,6,7,0,50.00,50.00,0,100.00,0,0,46.15,53.85
95WW10S1,58,19,16,23,5,3,1,1,53,16,15,22,32.76,27.59,39.66,60.00,20.00,20.00,30.19,28.30,41.51
95WW10S2,62,22,20,20,5,1,4,0,57,21,16,20,35.48,32.26,32.26,20.00,80.00,0,36.84,28.07,35.09
95WW11S1,52,26,18,8,4,1,3,0,48,25,15,8,50.00,34.62,15.38,25.00,75.00,0,52.08,31.25,16.67
95WW11S2,42,19,12,11,4,0,3,1,38,19,9,10,45.24,28.57,26.19,0,75.00,25.00,50.00,23.68,26.32
95WW12W1,162,60,27,75,15,6,3,6,147,54,24,69,37.04,16.67,46.30,40.00,20.00,40.00,36.73,16.33,46.94
95WW13S1,44,21,13,10,5,1,4,0,39,20,9,10,47.73,29.55,22.73,20.00,80.00,0,51.28,23.08,25.64
95WW13S2,38,15,13,10,2,0,2,0,36,15,11,10,39.47,34.21,26.32,0,100.00,0,41.67,30.56,27.78
95WW14W1,178,48,36,94,12,1,4,7,166,47,32,87,26.97,20.22,52.81,8.33,33.33,58.33,28.31,19.28,52.41
95WW15S1,76,33,20,23,7,0,4,3,69,33,16,20,43.42,26.32,30.26,0,57.14,42.86,47.83,23.19,28.99
95WW15S2,53,21,16,16,4,0,2,2,49,21,14,14,39.62,30.19,30.19,0,50.00,50.00,42.86,28.57,28.57
95WW16S1,68,27,29,12,7,1,6,0,61,26,23,12,39.71,42.65,17.65,14.29,85.71,0,42.62,37.70,19.67
95WW16S2,88,37,17,34,6,1,3,2,82,36,14,32,42.05,19.32,38.64,16.67,50.00,33.33,43.90,17.07,39.02
95WW17W1,88,34,26,28,9,1,6,2,79,33,20,26,38.64,29.55,31.82,11.11,66.67,22.22,41.77,25.32,32.91
95WW18W1,68,25,25,18,6,1,5,0,62,24,20,18,36.76,36.76,26.47,16.67,83.33,0,38.71,32.26,29.03
95WW19S1,41,14,15,12,6,0,5,1,35,14,10,11,34.15,36.59,29.27,0,83.33,16.67,40.00,28.57,31.43
95WW19S2,39,13,21,5,3,0,3,0,36,13,18,5,33.33,53.85,12.82,0,100.00,0,36.11,50.00,13.89
95WW19S3,24,8,11,5,3,0,3,0,21,8,8,5,33.33,45.83,20.83,0,100.00,0,38.10,38.10,23.81
95WW20S1,37,14,17,6,3,0,3,0,34,14,14,6,37.84,45.95,16.22,0,100.00,0,41.18,41.18,17.65
95WW20S2,177,81,66,30,16,2,12,2,161,79,54,28,45.76,37.29,16.95,12.50,75.00,12.50,49.07,33.54,17.39
95WW20S3,43,18,16,9,0,0,0,0,43,18,16,9,41.86,37.21,20.93,0,0,0,41.86,37.21,20.93
95WW21S1,104,36,13,55,7,0,2,5,97,36,11,50,34.62,12.50,52.88,0,28.57,71.43,37.11,11.34,51.55
95WW21S2,106,42,26,38,8,3,2,3,98,39,24,35,39.62,24.53,35.85,37.50,25.00,37.50,39.80,24.49,35.71
95WW22S1,47,17,16,14,6,0,4,2,41,17,12,12,36.17,34.04,29.79,0,66.67,33.33,41.46,29.27,29.27
95WW22S2,122,39,20,63,9,1,4,4,113,38,16,59,31.97,16.39,51.64,11.11,44.44,44.44,33.63,14.16,52.21
95WW23S1,78,22,25,31,14,1,5,8,64,21,20,23,28.21,32.05,39.74,7.14,35.71,57.14,32.81,31.25,35.94
95WW23S2,24,8,9,7,4,0,3,1,20,8,6,6,33.33,37.50,29.17,0,75.00,25.00,40.00,30.00,30.00
95WW24S1,95,41,20,34,12,1,5,6,83,40,15,28,43.16,21.05,35.79,8.33,41.67,50.00,48.19,18.07,33.73
95WW24S2,169,61,34,74,6,0,1,5,163,61,33,69,36.09,20.12,43.79,0,16.67,83.33,37.42,20.25,42.33
95WW25W1,109,23,27,59,13,1,7,5,96,22,20,54,21.10,24.77,54.13,7.69,53.85,38.46,22.92,20.83,56.25
95XX01S1,17,7,7,3,4,1,2,1,13,6,5,2,41.18,41.18,17.65,25.00,50.00,25.00,46.15,38.46,15.38
95XX01S2,48,17,19,12,5,1,2,2,43,16,17,10,35.42,39.58,25.00,20.00,40.00,40.00,37.21,39.53,23.26
95XX01S3,56,28,23,5,7,0,7,0,49,28,16,5,50.00,41.07,8.93,0,100.00,0,57.14,32.65,10.20
95XX02W1,40,20,13,7,4,2,2,0,36,18,11,7,50.00,32.50,17.50,50.00,50.00,0,50.00,30.56,19.44
95XX03S1,18,6,9,3,3,1,2,0,15,5,7,3,33.33,50.00,16.67,33.33,66.67,0,33.33,46.67,20.00
95XX03S2,27,10,10,7,3,1,1,1,24,9,9,6,37.04,37.04,25.93,33.33,33.33,33.33,37.50,37.50,25.00
95XX04S1,36,14,11,11,3,0,2,1,33,14,9,10,38.89,30.56,30.56,0,66.67,33.33,42.42,27.27,30.30
95XX04S2,78,25,31,22,12,2,6,4,66,23,25,18,32.05,39.74,28.21,16.67,50.00,33.33,34.85,37.88,27.27
95XX05W1,83,28,26,29,12,0,6,6,71,28,20,23,33.73,31.33,34.94,0,50.00,50.00,39.44,28.17,32.39
95XX06S1,113,50,13,50,15,5,2,8,98,45,11,42,44.25,11.50,44.25,33.33,13.33,53.33,45.92,11.22,42.86
95XX06S2,75,30,16,29,6,2,3,1,69,28,13,28,40.00,21.33,38.67,33.33,50.00,16.67,40.58,18.84,40.58
95XX07S1,31,11,12,8,2,0,2,0,29,11,10,8,35.48,38.71,25.81,0,100.00,0,37.93,34.48,27.59
95XX07S2,19,11,5,3,0,0,0,0,19,11,5,3,57.89,26.32,15.79,0,0,0,57.89,26.32,15.79
95XX08S1,16,4,8,4,5,2,2,1,11,2,6,3,25.00,50.00,25.00,40.00,40.00,20.00,18.18,54.55,27.27
95XX08S2,22,8,7,7,3,1,0,2,19,7,7,5,36.36,31.82,31.82,33.33,0,66.67,36.84,36.84,26.32
95XX09S1,34,12,13,9,3,2,1,0,31,10,12,9,35.29,38.24,26.47,66.67,33.33,0,32.26,38.71,29.03
95XX09S2,29,8,14,7,3,0,3,0,26,8,11,7,27.59,48.28,24.14,0,100.00,0,30.77,42.31,26.92
95XX10S1,100,33,17,50,7,1,4,2,93,32,13,48,33.00,17.00,50.00,14.29,57.14,28.57,34.41,13.98,51.61
95XX10S2,53,26,13,14,5,1,2,2,48,25,11,12,49.06,24.53,26.42,20.00,40.00,40.00,52.08,22.92,25.00
95XX10S3,79,32,21,26,11,2,7,2,68,30,14,24,40.51,26.58,32.91,18.18,63.64,18.18,44.12,20.59,35.29
95XX11S1,94,31,29,34,9,0,6,3,85,31,23,31,32.98,30.85,36.17,0,66.67,33.33,36.47,27.06,36.47
95XX11S2,90,32,29,29,6,1,3,2,84,31,26,27,35.56,32.22,32.22,16.67,50.00,33.33,36.90,30.95,32.14
95XX11S3,127,51,25,51,8,2,2,4,119,49,23,47,40.16,19.69,40.16,25.00,25.00,50.00,41.18,19.33,39.50
95XX12W1,33,16,11,6,8,0,6,2,25,16,5,4,48.48,33.33,18.18,0,75.00,25.00,64.00,20.00,16.00
95XX13W1,24,9,9,6,1,0,0,1,23,9,9,5,37.50,37.50,25.00,0,0,100.00,39.13,39.13,21.74
95XX14W1,22,9,4,9,3,3,0,0,19,6,4,9,40.91,18.18,40.91,100.00,0,0,31.58,21.05,47.37
95XX15W1,104,43,15,46,9,1,3,5,95,42,12,41,41.35,14.42,44.23,11.11,33.33,55.56,44.21,12.63,43.16
95XX16W1,27,8,10,9,5,1,1,3,22,7,9,6,29.63,37.04,33.33,20.00,20.00,60.00,31.82,40.91,27.27
95XX17S1,45,8,13,24,7,0,3,4,38,8,10,20,17.78,28.89,53.33,0,42.86,57.14,21.05,26.32,52.63
95XX17S2,32,15,7,10,1,0,1,0,31,15,6,10,46.88,21.88,31.25,0,100.00,0,48.39,19.35,32.26
95XX18W1,81,30,29,22,3,1,2,0,78,29,27,22,37.04,35.80,27.16,33.33,66.67,0,37.18,34.62,28.21
95XX19W1,40,9,19,12,6,0,5,1,34,9,14,11,22.50,47.50,30.00,0,83.33,16.67,26.47,41.18,32.35
95XX20S1,82,28,20,34,8,1,5,2,74,27,15,32,34.15,24.39,41.46,12.50,62.50,25.00,36.49,20.27,43.24
