GeographyCode,KS401NI0001,KS401NI0002,KS401NI0003,KS401NI0004,KS401NI0005,KS401NI0006,KS401NI0007,KS401NI0008,KS401NI0009,KS401NI0010,KS401NI0011,KS401NI0012,KS401NI0013,KS401NI0014,KS401NI0015,KS401NI0016,KS401NI0017,KS401NI0018,KS401NI0019,KS401NI0020
95TT10W1,1086,1086,0,1086,1056,30,285,400,350,40,2,9,0,26.24,36.83,32.23,3.68,0.18,0.83,0
95TT11S1,494,494,0,494,488,6,390,88,12,0,2,0,2,78.95,17.81,2.43,0,0.40,0,0.40
95TT11S2,468,468,0,468,457,11,360,54,53,0,0,0,1,76.92,11.54,11.32,0,0,0,0.21
95TT12W1,936,936,0,936,898,38,638,208,76,8,1,2,3,68.16,22.22,8.12,0.85,0.11,0.21,0.32
95TT13S1,557,557,0,557,552,5,252,203,86,15,1,0,0,45.24,36.45,15.44,2.69,0.18,0,0
95TT13S2,566,566,0,566,555,11,151,158,227,19,3,8,0,26.68,27.92,40.11,3.36,0.53,1.41,0
95TT14W1,858,858,0,858,830,28,307,261,221,57,3,8,1,35.78,30.42,25.76,6.64,0.35,0.93,0.12
95TT15W1,856,856,0,856,833,23,558,150,141,3,0,2,2,65.19,17.52,16.47,0.35,0,0.23,0.23
95TT16W1,895,895,0,895,866,29,598,175,106,2,7,2,5,66.82,19.55,11.84,0.22,0.78,0.22,0.56
95UU06W1,670,669,1,672,569,103,432,133,88,9,9,1,0,64.29,19.79,13.10,1.34,1.34,0.15,0
95UU09W1,712,712,0,712,594,118,426,177,104,2,2,1,0,59.83,24.86,14.61,0.28,0.28,0.14,0
95UU14W1,772,772,0,772,718,54,331,269,147,21,2,1,1,42.88,34.84,19.04,2.72,0.26,0.13,0.13
95UU99C1,803,803,0,803,744,59,466,229,100,0,2,4,2,58.03,28.52,12.45,0,0.25,0.50,0.25
95UU99C2,1106,1106,0,1106,789,317,355,389,284,46,17,14,1,32.10,35.17,25.68,4.16,1.54,1.27,0.09
95UU99C3,933,933,0,933,736,197,576,188,42,85,13,29,0,61.74,20.15,4.50,9.11,1.39,3.11,0
95UU99C4,843,843,0,843,680,163,515,250,69,5,1,2,1,61.09,29.66,8.19,0.59,0.12,0.24,0.12
95UU99C5,1111,1111,0,1111,881,230,584,283,127,101,8,8,0,52.57,25.47,11.43,9.09,0.72,0.72,0
95UU99C6,1056,1056,0,1056,897,159,438,312,245,37,12,10,2,41.48,29.55,23.20,3.50,1.14,0.95,0.19
95VV01S1,633,633,0,633,563,70,473,131,17,6,0,1,5,74.72,20.70,2.69,0.95,0,0.16,0.79
95VV01S2,671,671,0,671,608,63,214,264,181,6,2,4,0,31.89,39.34,26.97,0.89,0.30,0.60,0
95VV02W1,1015,1015,0,1015,985,30,81,269,501,139,19,6,0,7.98,26.50,49.36,13.69,1.87,0.59,0
95VV03W1,1021,1021,0,1021,996,25,226,461,315,10,5,2,2,22.14,45.15,30.85,0.98,0.49,0.20,0.20
95VV04W1,1125,1125,0,1125,1052,73,846,236,28,2,2,0,11,75.20,20.98,2.49,0.18,0.18,0,0.98
95VV05S1,660,660,0,660,611,49,454,134,36,29,3,1,3,68.79,20.30,5.45,4.39,0.45,0.15,0.45
95VV05S2,772,772,0,772,753,19,589,144,27,5,5,1,1,76.30,18.65,3.50,0.65,0.65,0.13,0.13
95VV06W1,1205,1205,0,1205,1153,52,695,386,91,18,4,4,7,57.68,32.03,7.55,1.49,0.33,0.33,0.58
95VV07S1,921,921,0,921,877,44,194,285,301,100,32,9,0,21.06,30.94,32.68,10.86,3.47,0.98,0
95VV07S2,799,799,0,799,780,19,480,267,31,19,1,1,0,60.08,33.42,3.88,2.38,0.13,0.13,0
95VV08W1,1120,1120,0,1120,1006,114,806,251,54,6,1,0,2,71.96,22.41,4.82,0.54,0.09,0,0.18
95VV09W1,1054,1054,0,1054,967,87,438,412,148,36,4,13,3,41.56,39.09,14.04,3.42,0.38,1.23,0.28
95VV10S1,563,563,0,563,560,3,80,228,228,25,1,1,0,14.21,40.50,40.50,4.44,0.18,0.18,0
95VV10S2,653,652,1,658,626,32,78,264,247,52,11,6,0,11.85,40.12,37.54,7.90,1.67,0.91,0
95VV11S1,696,696,0,696,678,18,359,284,51,0,0,0,2,51.58,40.80,7.33,0,0,0,0.29
95VV11S2,831,831,0,831,806,25,421,342,52,14,1,0,1,50.66,41.16,6.26,1.68,0.12,0,0.12
95VV12S1,598,598,0,598,584,14,168,269,158,1,0,1,1,28.09,44.98,26.42,0.17,0,0.17,0.17
95VV12S2,603,603,0,603,580,23,86,334,159,18,5,0,1,14.26,55.39,26.37,2.99,0.83,0,0.17
95VV13S1,650,650,0,650,630,20,537,103,3,0,0,0,7,82.62,15.85,0.46,0,0,0,1.08
95VV13S2,440,440,0,440,424,16,377,54,3,2,1,1,2,85.68,12.27,0.68,0.45,0.23,0.23,0.45
95VV14S1,738,738,0,738,718,20,228,252,162,87,6,3,0,30.89,34.15,21.95,11.79,0.81,0.41,0
95VV14S2,589,589,0,589,569,20,242,148,134,58,5,2,0,41.09,25.13,22.75,9.85,0.85,0.34,0
95VV15S1,565,565,0,565,555,10,63,148,303,42,8,0,1,11.15,26.19,53.63,7.43,1.42,0,0.18
95VV15S2,597,597,0,597,585,12,158,327,104,8,0,0,0,26.47,54.77,17.42,1.34,0,0,0
95VV16W1,1101,1101,0,1101,1043,58,630,393,43,24,6,0,5,57.22,35.69,3.91,2.18,0.54,0,0.45
95VV17S1,759,759,0,759,719,40,441,258,59,0,0,1,0,58.10,33.99,7.77,0,0,0.13,0
95VV17S2,753,753,0,753,691,62,465,242,37,2,1,2,4,61.75,32.14,4.91,0.27,0.13,0.27,0.53
95VV18S1,734,734,0,734,705,29,323,311,60,30,4,6,0,44.01,42.37,8.17,4.09,0.54,0.82,0
95VV18S2,721,721,0,721,697,24,256,177,225,48,3,9,3,35.51,24.55,31.21,6.66,0.42,1.25,0.42
95VV19S1,553,553,0,553,524,29,261,166,85,36,3,1,1,47.20,30.02,15.37,6.51,0.54,0.18,0.18
95VV19S2,667,667,0,667,648,19,242,329,83,9,3,1,0,36.28,49.33,12.44,1.35,0.45,0.15,0
95VV20W1,1048,1048,0,1048,925,123,812,185,26,2,5,0,18,77.48,17.65,2.48,0.19,0.48,0,1.72
95VV21S1,766,766,0,766,741,25,440,253,60,4,2,0,7,57.44,33.03,7.83,0.52,0.26,0,0.91
95VV21S2,540,540,0,540,512,28,491,38,6,0,0,0,5,90.93,7.04,1.11,0,0,0,0.93
95VV22W1,1034,1034,0,1034,956,78,627,230,158,2,3,5,9,60.64,22.24,15.28,0.19,0.29,0.48,0.87
95VV23W1,1231,1231,0,1231,1123,108,491,361,165,198,7,9,0,39.89,29.33,13.40,16.08,0.57,0.73,0
95VV24S1,691,691,0,691,591,100,304,116,89,149,29,4,0,43.99,16.79,12.88,21.56,4.20,0.58,0
95VV24S2,677,677,0,677,667,10,106,235,259,74,2,0,1,15.66,34.71,38.26,10.93,0.30,0,0.15
95VV25S1,667,667,0,667,614,53,448,171,41,5,0,0,2,67.17,25.64,6.15,0.75,0,0,0.30
95VV25S2,683,683,0,683,613,70,521,152,5,3,0,1,1,76.28,22.25,0.73,0.44,0,0.15,0.15
95VV26W1,1240,1240,0,1240,1172,68,745,404,73,5,4,4,5,60.08,32.58,5.89,0.40,0.32,0.32,0.40
95VV27W1,928,928,0,928,912,16,121,271,461,62,10,3,0,13.04,29.20,49.68,6.68,1.08,0.32,0
95VV28S1,822,822,0,822,801,21,278,225,218,85,15,1,0,33.82,27.37,26.52,10.34,1.82,0.12,0
95VV28S2,557,557,0,557,542,15,85,125,262,78,4,3,0,15.26,22.44,47.04,14.00,0.72,0.54,0
95VV29W1,1123,1123,0,1123,1071,52,772,246,90,2,3,0,10,68.74,21.91,8.01,0.18,0.27,0,0.89
95VV30S1,587,587,0,587,573,14,278,239,16,54,0,0,0,47.36,40.72,2.73,9.20,0,0,0
95VV30S2,539,539,0,539,525,14,62,349,66,58,4,0,0,11.50,64.75,12.24,10.76,0.74,0,0
95WW01S1,671,671,0,671,636,35,165,167,152,184,2,1,0,24.59,24.89,22.65,27.42,0.30,0.15,0
95WW01S2,658,658,0,658,621,37,17,193,417,24,4,3,0,2.58,29.33,63.37,3.65,0.61,0.46,0
95WW02S1,775,775,0,775,742,33,267,172,206,125,1,4,0,34.45,22.19,26.58,16.13,0.13,0.52,0
95WW02S2,814,814,0,814,791,23,407,178,168,59,2,0,0,50.00,21.87,20.64,7.25,0.25,0,0
95WW03S1,802,802,0,802,767,35,58,158,409,168,4,5,0,7.23,19.70,51.00,20.95,0.50,0.62,0
95WW03S2,846,846,0,846,816,30,320,291,174,57,2,2,0,37.83,34.40,20.57,6.74,0.24,0.24,0
95WW04S1,620,620,0,620,614,6,84,242,280,14,0,0,0,13.55,39.03,45.16,2.26,0,0,0
95WW04S2,492,492,0,492,484,8,117,357,16,2,0,0,0,23.78,72.56,3.25,0.41,0,0,0
95WW05S1,596,596,0,596,580,16,168,351,66,11,0,0,0,28.19,58.89,11.07,1.85,0,0,0
95WW05S2,612,612,0,612,577,35,149,226,109,121,6,1,0,24.35,36.93,17.81,19.77,0.98,0.16,0
95WW06S1,628,628,0,628,580,48,417,94,74,39,1,0,3,66.40,14.97,11.78,6.21,0.16,0,0.48
95WW06S2,641,641,0,641,618,23,402,152,64,23,0,0,0,62.71,23.71,9.98,3.59,0,0,0
95WW07S1,721,721,0,721,677,44,593,69,52,3,0,0,4,82.25,9.57,7.21,0.42,0,0,0.55
95WW07S2,947,947,0,947,925,22,231,556,134,23,1,2,0,24.39,58.71,14.15,2.43,0.11,0.21,0
95WW08S1,477,477,0,477,465,12,78,369,26,4,0,0,0,16.35,77.36,5.45,0.84,0,0,0
95WW08S2,588,588,0,588,572,16,232,337,17,2,0,0,0,39.46,57.31,2.89,0.34,0,0,0
95WW09S1,627,627,0,627,596,31,179,88,258,99,3,0,0,28.55,14.04,41.15,15.79,0.48,0,0
95WW09S2,525,525,0,525,515,10,396,120,8,0,1,0,0,75.43,22.86,1.52,0,0.19,0,0
95WW10S1,664,664,0,664,653,11,156,206,289,12,1,0,0,23.49,31.02,43.52,1.81,0.15,0,0
95WW10S2,533,533,0,533,523,10,14,174,334,11,0,0,0,2.63,32.65,62.66,2.06,0,0,0
95WW11S1,587,587,0,587,578,9,324,226,14,22,0,1,0,55.20,38.50,2.39,3.75,0,0.17,0
95WW11S2,555,555,0,555,528,27,326,148,53,26,1,1,0,58.74,26.67,9.55,4.68,0.18,0.18,0
95WW12W1,1151,1151,0,1151,1100,51,88,158,623,272,2,8,0,7.65,13.73,54.13,23.63,0.17,0.70,0
95WW13S1,781,781,0,781,752,29,339,173,207,60,0,2,0,43.41,22.15,26.50,7.68,0,0.26,0
95WW13S2,699,699,0,699,681,18,335,260,89,12,1,0,2,47.93,37.20,12.73,1.72,0.14,0,0.29
95WW14W1,1091,1091,0,1091,1043,48,56,243,460,327,5,0,0,5.13,22.27,42.16,29.97,0.46,0,0
95WW15S1,607,607,0,607,599,8,115,450,30,12,0,0,0,18.95,74.14,4.94,1.98,0,0,0
95WW15S2,640,640,0,640,630,10,267,316,18,38,1,0,0,41.72,49.38,2.81,5.94,0.16,0,0
95WW16S1,638,638,0,638,621,17,81,497,9,48,3,0,0,12.70,77.90,1.41,7.52,0.47,0,0
95WW16S2,669,669,0,669,639,30,33,179,291,162,4,0,0,4.93,26.76,43.50,24.22,0.60,0,0
95WW17W1,1029,1029,0,1029,991,38,368,206,321,131,2,1,0,35.76,20.02,31.20,12.73,0.19,0.10,0
95WW18W1,1044,1044,0,1044,1000,44,114,705,183,35,3,4,0,10.92,67.53,17.53,3.35,0.29,0.38,0
95WW19S1,773,773,0,773,754,19,346,293,78,55,0,0,1,44.76,37.90,10.09,7.12,0,0,0.13
95WW19S2,667,667,0,667,661,6,621,14,21,11,0,0,0,93.10,2.10,3.15,1.65,0,0,0
95WW19S3,817,817,0,817,789,28,673,83,23,38,0,0,0,82.37,10.16,2.82,4.65,0,0,0
95WW20S1,730,730,0,730,680,50,420,175,117,15,0,0,3,57.53,23.97,16.03,2.05,0,0,0.41
95WW20S2,1804,1804,0,1804,1645,159,429,992,235,137,2,8,1,23.78,54.99,13.03,7.59,0.11,0.44,0.06
95WW20S3,650,650,0,650,649,1,459,116,55,16,3,0,1,70.62,17.85,8.46,2.46,0.46,0,0.15
95WW21S1,745,745,0,745,711,34,38,64,478,161,2,2,0,5.10,8.59,64.16,21.61,0.27,0.27,0
95WW21S2,795,795,0,795,770,25,74,310,304,107,0,0,0,9.31,38.99,38.24,13.46,0,0,0
95WW22S1,549,549,0,549,538,11,161,205,162,21,0,0,0,29.33,37.34,29.51,3.83,0,0,0
95WW22S2,700,700,0,700,690,10,94,81,471,50,4,0,0,13.43,11.57,67.29,7.14,0.57,0,0
95WW23S1,937,937,0,937,889,48,315,156,264,197,5,0,0,33.62,16.65,28.18,21.02,0.53,0,0
95WW23S2,602,602,0,602,566,36,440,50,28,80,4,0,0,73.09,8.31,4.65,13.29,0.66,0,0
95WW24S1,725,725,0,725,694,31,46,208,187,280,2,2,0,6.34,28.69,25.79,38.62,0.28,0.28,0
95WW24S2,924,924,0,924,884,40,37,313,240,330,4,0,0,4.00,33.87,25.97,35.71,0.43,0,0
95WW25W1,1234,1234,0,1234,1137,97,108,268,269,579,10,0,0,8.75,21.72,21.80,46.92,0.81,0,0
95XX01S1,644,644,0,644,633,11,488,138,13,4,1,0,0,75.78,21.43,2.02,0.62,0.16,0,0
95XX01S2,615,615,0,615,608,7,338,257,14,5,1,0,0,54.96,41.79,2.28,0.81,0.16,0,0
95XX01S3,619,619,0,619,608,11,262,304,31,22,0,0,0,42.33,49.11,5.01,3.55,0,0,0
95XX02W1,1153,1153,0,1153,1066,87,415,437,114,166,13,8,0,35.99,37.90,9.89,14.40,1.13,0.69,0
95XX03S1,511,511,0,511,498,13,303,197,2,5,4,0,0,59.30,38.55,0.39,0.98,0.78,0,0
95XX03S2,569,569,0,569,559,10,367,184,17,1,0,0,0,64.50,32.34,2.99,0.18,0,0,0
95XX04S1,675,675,0,675,663,12,314,322,24,13,1,1,0,46.52,47.70,3.56,1.93,0.15,0.15,0
95XX04S2,761,761,0,761,739,22,128,605,9,18,1,0,0,16.82,79.50,1.18,2.37,0.13,0,0
95XX05W1,1321,1321,0,1321,1238,83,517,194,314,284,4,8,0,39.14,14.69,23.77,21.50,0.30,0.61,0
95XX06S1,819,819,0,819,755,64,240,169,394,14,2,0,0,29.30,20.63,48.11,1.71,0.24,0,0
95XX06S2,884,884,0,884,843,41,240,289,251,104,0,0,0,27.15,32.69,28.39,11.76,0,0,0
95XX07S1,658,658,0,658,633,25,396,173,76,12,0,1,0,60.18,26.29,11.55,1.82,0,0.15,0
95XX07S2,689,689,0,689,645,44,280,215,19,166,4,5,0,40.64,31.20,2.76,24.09,0.58,0.73,0
95XX08S1,617,616,1,618,591,27,250,199,32,136,0,1,0,40.45,32.20,5.18,22.01,0,0.16,0
95XX08S2,608,608,0,608,582,26,220,296,3,88,1,0,0,36.18,48.68,0.49,14.47,0.16,0,0
95XX09S1,666,666,0,666,629,37,229,278,33,124,0,2,0,34.38,41.74,4.95,18.62,0,0.30,0
95XX09S2,659,659,0,659,626,33,255,285,45,74,0,0,0,38.69,43.25,6.83,11.23,0,0,0
95XX10S1,720,720,0,720,676,44,233,141,285,56,5,0,0,32.36,19.58,39.58,7.78,0.69,0,0
95XX10S2,685,685,0,685,678,7,283,301,72,29,0,0,0,41.31,43.94,10.51,4.23,0,0,0
95XX10S3,513,513,0,513,488,25,35,306,159,12,1,0,0,6.82,59.65,30.99,2.34,0.19,0,0
95XX11S1,1027,1027,0,1027,998,29,371,216,362,78,0,0,0,36.12,21.03,35.25,7.59,0,0,0
95XX11S2,923,923,0,923,905,18,287,291,277,67,1,0,0,31.09,31.53,30.01,7.26,0.11,0,0
95XX11S3,735,735,0,735,718,17,21,291,277,145,1,0,0,2.86,39.59,37.69,19.73,0.14,0,0
95XX12W1,1071,1071,0,1071,1002,69,846,121,52,48,2,2,0,78.99,11.30,4.86,4.48,0.19,0.19,0
95XX13W1,1262,1262,0,1262,1176,86,872,199,88,82,20,1,0,69.10,15.77,6.97,6.50,1.58,0.08,0
95XX14W1,1001,1001,0,1001,955,46,723,196,45,24,11,2,0,72.23,19.58,4.50,2.40,1.10,0.20,0
95XX15W1,1253,1253,0,1253,1192,61,148,409,443,252,1,0,0,11.81,32.64,35.36,20.11,0.08,0,0
95XX16W1,1510,1510,0,1510,1392,118,912,185,236,99,7,2,69,60.40,12.25,15.63,6.56,0.46,0.13,4.57
95XX17S1,898,895,3,908,763,145,42,88,412,152,182,32,0,4.63,9.69,45.37,16.74,20.04,3.52,0
95XX17S2,738,736,2,746,662,84,131,140,342,66,61,6,0,17.56,18.77,45.84,8.85,8.18,0.80,0
95XX18W1,1455,1454,1,1460,1348,112,239,327,508,351,28,7,0,16.37,22.40,34.79,24.04,1.92,0.48,0
95XX19W1,1177,1176,1,1181,1106,75,618,225,125,167,44,2,0,52.33,19.05,10.58,14.14,3.73,0.17,0
95XX20S1,938,938,0,938,909,29,77,327,358,172,4,0,0,8.21,34.86,38.17,18.34,0.43,0,0
95XX20S2,536,536,0,536,454,82,37,127,228,139,5,0,0,6.90,23.69,42.54,25.93,0.93,0,0
95XX21W1,1282,1282,0,1282,1176,106,631,216,115,285,34,1,0,49.22,16.85,8.97,22.23,2.65,0.08,0
95XX22W1,1067,1067,0,1067,1010,57,193,510,329,22,4,9,0,18.09,47.80,30.83,2.06,0.37,0.84,0
95XX23W1,1525,1525,0,1525,1451,74,85,602,528,291,18,1,0,5.57,39.48,34.62,19.08,1.18,0.07,0
95XX24S1,553,553,0,553,540,13,211,296,13,33,0,0,0,38.16,53.53,2.35,5.97,0,0,0
95XX24S2,673,673,0,673,644,29,87,514,6,65,1,0,0,12.93,76.37,0.89,9.66,0.15,0,0
95XX25W1,1138,1138,0,1138,1096,42,112,495,340,184,7,0,0,9.84,43.50,29.88,16.17,0.62,0,0
95YY01W1,918,918,0,918,861,57,680,144,61,17,10,5,1,74.07,15.69,6.64,1.85,1.09,0.54,0.11
95YY02W1,939,938,1,943,883,60,393,263,224,52,9,2,0,41.68,27.89,23.75,5.51,0.95,0.21,0
95YY03W1,1044,1044,0,1044,991,53,966,63,10,1,1,1,2,92.53,6.03,0.96,0.10,0.10,0.10,0.19
95YY04W1,1334,1334,0,1334,1270,64,620,353,245,108,7,1,0,46.48,26.46,18.37,8.10,0.52,0.07,0
95YY05W1,844,844,0,844,745,99,250,258,283,18,12,23,0,29.62,30.57,33.53,2.13,1.42,2.73,0
95YY06W1,926,926,0,926,858,68,540,150,221,6,0,9,0,58.32,16.20,23.87,0.65,0,0.97,0
95YY07W1,960,960,0,960,912,48,785,124,44,3,1,1,2,81.77,12.92,4.58,0.31,0.10,0.10,0.21
95YY08W1,834,834,0,834,789,45,568,145,101,10,1,5,4,68.11,17.39,12.11,1.20,0.12,0.60,0.48
95YY09W1,1101,1101,0,1101,1014,87,453,291,181,150,8,18,0,41.14,26.43,16.44,13.62,0.73,1.63,0
95YY10W1,738,738,0,738,705,33,700,35,3,0,0,0,0,94.85,4.74,0.41,0,0,0,0
95YY11W1,901,901,0,901,820,81,458,156,239,43,0,3,2,50.83,17.31,26.53,4.77,0,0.33,0.22
95YY12W1,1002,1002,0,1002,932,70,673,157,110,53,3,4,2,67.17,15.67,10.98,5.29,0.30,0.40,0.20
95YY13S1,552,552,0,552,542,10,134,269,125,22,1,1,0,24.28,48.73,22.64,3.99,0.18,0.18,0
95YY13S2,603,603,0,603,576,27,124,229,200,47,3,0,0,20.56,37.98,33.17,7.79,0.50,0,0
95YY14S1,597,597,0,597,559,38,266,206,95,30,0,0,0,44.56,34.51,15.91,5.03,0,0,0
95YY14S2,603,603,0,603,588,15,205,356,36,6,0,0,0,34.00,59.04,5.97,1.00,0,0,0
95YY15S1,247,246,1,250,200,50,75,47,72,51,5,0,0,30.00,18.80,28.80,20.40,2.00,0,0
95YY15S2,733,733,0,733,689,44,175,149,354,52,3,0,0,23.87,20.33,48.29,7.09,0.41,0,0
95YY16W1,834,834,0,834,798,36,747,69,16,1,0,0,1,89.57,8.27,1.92,0.12,0,0,0.12
95YY17W1,800,800,0,800,746,54,634,126,31,4,0,3,2,79.25,15.75,3.88,0.50,0,0.38,0.25
95YY18W1,796,796,0,796,746,50,652,79,51,4,2,6,2,81.91,9.92,6.41,0.50,0.25,0.75,0.25
95YY19W1,782,782,0,782,707,75,218,228,190,119,17,10,0,27.88,29.16,24.30,15.22,2.17,1.28,0
95YY20W1,782,782,0,782,721,61,666,69,40,3,1,1,2,85.17,8.82,5.12,0.38,0.13,0.13,0.26
95YY21W1,843,843,0,843,791,52,688,67,70,7,3,5,3,81.61,7.95,8.30,0.83,0.36,0.59,0.36
95ZZ01W1,1040,1040,0,1040,994,46,714,222,95,5,1,0,3,68.65,21.35,9.13,0.48,0.10,0,0.29
95ZZ02W1,780,780,0,780,751,29,97,229,448,4,2,0,0,12.44,29.36,57.44,0.51,0.26,0,0
95ZZ03W1,958,958,0,958,884,74,298,334,262,19,4,40,1,31.11,34.86,27.35,1.98,0.42,4.18,0.10
95ZZ04W1,953,953,0,953,911,42,703,197,45,4,1,2,1,73.77,20.67,4.72,0.42,0.10,0.21,0.10
95ZZ05W1,831,831,0,831,769,62,608,122,91,4,2,1,3,73.16,14.68,10.95,0.48,0.24,0.12,0.36
95ZZ06W1,826,826,0,826,786,40,114,201,443,58,5,5,0,13.80,24.33,53.63,7.02,0.61,0.61,0
95ZZ07W1,1051,1051,0,1051,1010,41,575,321,151,0,0,2,2,54.71,30.54,14.37,0,0,0.19,0.19
95ZZ08W1,1011,1011,0,1011,934,77,695,209,91,2,2,2,10,68.74,20.67,9.00,0.20,0.20,0.20,0.99
95ZZ09W1,936,936,0,936,881,55,393,320,194,6,4,18,1,41.99,34.19,20.73,0.64,0.43,1.92,0.11
95ZZ10W1,1365,1365,0,1365,1262,103,558,404,258,131,8,6,0,40.88,29.60,18.90,9.60,0.59,0.44,0
95ZZ11W1,807,807,0,807,745,62,656,91,43,1,4,5,7,81.29,11.28,5.33,0.12,0.50,0.62,0.87
95ZZ12W1,920,920,0,920,868,52,284,264,358,8,2,4,0,30.87,28.70,38.91,0.87,0.22,0.43,0
95ZZ13W1,920,920,0,920,879,41,618,195,101,1,0,1,4,67.17,21.20,10.98,0.11,0,0.11,0.43
95ZZ14S1,632,632,0,632,617,15,268,217,135,11,1,0,0,42.41,34.34,21.36,1.74,0.16,0,0
95ZZ14S2,501,501,0,501,494,7,151,274,68,8,0,0,0,30.14,54.69,13.57,1.60,0,0,0
95ZZ15W1,834,834,0,834,804,30,617,149,62,2,1,0,3,73.98,17.87,7.43,0.24,0.12,0,0.36
95ZZ16S1,699,699,0,699,664,35,286,251,143,13,6,0,0,40.92,35.91,20.46,1.86,0.86,0,0
95ZZ16S2,591,591,0,591,564,27,151,147,216,74,2,1,0,25.55,24.87,36.55,12.52,0.34,0.17,0
