GeographyCode,KS302NI0001,KS302NI0002,KS302NI0003,KS302NI0004,KS302NI0005,KS302NI0006,KS302NI0007,KS302NI0008,KS302NI0009,KS302NI0010,KS302NI0011,KS302NI0012,KS302NI0013,KS302NI0014,KS302NI0015,KS302NI0016,KS302NI0017,KS302NI0018,KS302NI0019,KS302NI0020,KS302NI0021,KS302NI0022,KS302NI0023,KS302NI0024,KS302NI0025
95SS17S2,1549,92,34,29,224,54,102,215,193,38,127,98,961,5.94,2.19,1.87,14.46,3.49,6.58,13.88,12.46,2.45,8.20,6.33,62.04
95SS18S1,1415,79,27,25,173,45,109,169,140,22,110,84,892,5.58,1.91,1.77,12.23,3.18,7.70,11.94,9.89,1.55,7.77,5.94,63.04
95SS18S2,1638,161,60,59,352,58,127,251,161,120,153,104,933,9.83,3.66,3.60,21.49,3.54,7.75,15.32,9.83,7.33,9.34,6.35,56.96
95SS19S1,1305,66,23,17,138,33,59,133,122,25,100,62,883,5.06,1.76,1.30,10.57,2.53,4.52,10.19,9.35,1.92,7.66,4.75,67.66
95SS19S2,1432,67,19,30,155,36,69,141,142,27,96,92,981,4.68,1.33,2.09,10.82,2.51,4.82,9.85,9.92,1.89,6.70,6.42,68.51
95SS20W1,2605,184,42,38,299,41,97,297,214,28,242,170,1679,7.06,1.61,1.46,11.48,1.57,3.72,11.40,8.21,1.07,9.29,6.53,64.45
95SS21S1,2332,115,23,22,134,30,100,179,180,16,110,106,1732,4.93,0.99,0.94,5.75,1.29,4.29,7.68,7.72,0.69,4.72,4.55,74.27
95SS21S2,2384,97,25,28,187,38,86,188,176,22,142,124,1726,4.07,1.05,1.17,7.84,1.59,3.61,7.89,7.38,0.92,5.96,5.20,72.40
95SS22S1,1603,82,24,18,120,29,59,127,104,10,74,67,1195,5.12,1.50,1.12,7.49,1.81,3.68,7.92,6.49,0.62,4.62,4.18,74.55
95SS22S2,1687,122,37,30,215,35,61,166,124,49,137,95,1126,7.23,2.19,1.78,12.74,2.07,3.62,9.84,7.35,2.90,8.12,5.63,66.75
95SS23S1,2158,99,29,13,173,26,71,181,153,12,124,99,1591,4.59,1.34,0.60,8.02,1.20,3.29,8.39,7.09,0.56,5.75,4.59,73.73
95SS23S2,1658,74,21,23,151,40,67,154,150,27,124,78,1156,4.46,1.27,1.39,9.11,2.41,4.04,9.29,9.05,1.63,7.48,4.70,69.72
95SS24S1,2822,161,37,57,255,50,73,197,182,74,143,120,2075,5.71,1.31,2.02,9.04,1.77,2.59,6.98,6.45,2.62,5.07,4.25,73.53
95SS24S2,2317,101,36,21,204,29,80,194,151,30,152,104,1698,4.36,1.55,0.91,8.80,1.25,3.45,8.37,6.52,1.29,6.56,4.49,73.28
95SS25W1,2589,106,40,60,344,97,215,353,324,63,167,158,1598,4.09,1.54,2.32,13.29,3.75,8.30,13.63,12.51,2.43,6.45,6.10,61.72
95SS26S1,1986,68,27,39,295,73,208,233,250,47,132,147,1283,3.42,1.36,1.96,14.85,3.68,10.47,11.73,12.59,2.37,6.65,7.40,64.60
95SS26S2,1795,68,19,23,167,50,103,166,149,17,105,104,1273,3.79,1.06,1.28,9.30,2.79,5.74,9.25,8.30,0.95,5.85,5.79,70.92
95SS27W1,2502,160,50,29,358,49,172,319,276,52,204,152,1547,6.39,2.00,1.16,14.31,1.96,6.87,12.75,11.03,2.08,8.15,6.08,61.83
95SS28W1,2594,149,52,52,366,63,179,327,262,99,187,149,1629,5.74,2.00,2.00,14.11,2.43,6.90,12.61,10.10,3.82,7.21,5.74,62.80
95SS29S1,1261,64,13,24,216,37,132,191,180,36,84,72,798,5.08,1.03,1.90,17.13,2.93,10.47,15.15,14.27,2.85,6.66,5.71,63.28
95SS29S2,1386,80,30,34,267,55,162,224,187,60,123,94,837,5.77,2.16,2.45,19.26,3.97,11.69,16.16,13.49,4.33,8.87,6.78,60.39
95SS30S1,1095,55,14,30,91,24,36,78,48,27,49,50,833,5.02,1.28,2.74,8.31,2.19,3.29,7.12,4.38,2.47,4.47,4.57,76.07
95SS30S2,2283,144,41,21,229,25,58,168,143,36,158,109,1635,6.31,1.80,0.92,10.03,1.10,2.54,7.36,6.26,1.58,6.92,4.77,71.62
95TT01W1,2748,112,42,27,214,33,86,209,191,30,146,130,2040,4.08,1.53,0.98,7.79,1.20,3.13,7.61,6.95,1.09,5.31,4.73,74.24
95TT02W1,2685,89,24,22,232,40,98,206,164,34,160,105,1985,3.31,0.89,0.82,8.64,1.49,3.65,7.67,6.11,1.27,5.96,3.91,73.93
95TT03S1,1586,74,9,20,131,36,95,129,141,31,78,82,1117,4.67,0.57,1.26,8.26,2.27,5.99,8.13,8.89,1.95,4.92,5.17,70.43
95TT03S2,1743,64,23,23,153,60,42,112,115,14,82,80,1297,3.67,1.32,1.32,8.78,3.44,2.41,6.43,6.60,0.80,4.70,4.59,74.41
95TT04W1,2984,105,40,54,281,70,161,272,244,47,158,167,2123,3.52,1.34,1.81,9.42,2.35,5.40,9.12,8.18,1.58,5.29,5.60,71.15
95TT05S1,1799,98,26,41,172,33,91,134,114,41,79,70,1329,5.45,1.45,2.28,9.56,1.83,5.06,7.45,6.34,2.28,4.39,3.89,73.87
95TT05S2,1280,64,38,39,183,57,112,135,149,30,87,93,796,5.00,2.97,3.05,14.30,4.45,8.75,10.55,11.64,2.34,6.80,7.27,62.19
95TT06W1,2723,118,37,31,254,52,117,240,215,33,159,105,1959,4.33,1.36,1.14,9.33,1.91,4.30,8.81,7.90,1.21,5.84,3.86,71.94
95TT07W1,2747,119,40,52,243,58,114,219,167,56,163,132,1993,4.33,1.46,1.89,8.85,2.11,4.15,7.97,6.08,2.04,5.93,4.81,72.55
95TT08W1,2724,116,32,30,243,55,118,237,184,32,139,120,1992,4.26,1.17,1.10,8.92,2.02,4.33,8.70,6.75,1.17,5.10,4.41,73.13
95TT09S1,1438,50,20,14,146,16,53,118,97,10,53,59,1070,3.48,1.39,0.97,10.15,1.11,3.69,8.21,6.75,0.70,3.69,4.10,74.41
95TT09S2,1479,66,14,22,110,20,39,105,83,13,58,74,1116,4.46,0.95,1.49,7.44,1.35,2.64,7.10,5.61,0.88,3.92,5.00,75.46
95TT10W1,2852,105,52,32,277,53,168,248,275,43,147,125,2024,3.68,1.82,1.12,9.71,1.86,5.89,8.70,9.64,1.51,5.15,4.38,70.97
95TT11S1,1699,64,26,43,176,39,85,120,99,52,88,86,1240,3.77,1.53,2.53,10.36,2.30,5.00,7.06,5.83,3.06,5.18,5.06,72.98
95TT11S2,1592,60,12,25,133,21,50,112,88,12,68,55,1241,3.77,0.75,1.57,8.35,1.32,3.14,7.04,5.53,0.75,4.27,3.45,77.95
95TT12W1,2641,141,29,25,251,40,91,259,210,39,167,138,1890,5.34,1.10,0.95,9.50,1.51,3.45,9.81,7.95,1.48,6.32,5.23,71.56
95TT13S1,1520,58,21,26,135,36,77,132,130,13,87,62,1094,3.82,1.38,1.71,8.88,2.37,5.07,8.68,8.55,0.86,5.72,4.08,71.97
95TT13S2,1398,60,27,29,172,36,109,137,147,25,89,64,928,4.29,1.93,2.07,12.30,2.58,7.80,9.80,10.52,1.79,6.37,4.58,66.38
95TT14W1,2211,108,39,30,253,45,119,209,211,42,149,129,1483,4.88,1.76,1.36,11.44,2.04,5.38,9.45,9.54,1.90,6.74,5.83,67.07
95TT15W1,2498,133,43,32,265,43,138,259,250,52,176,132,1726,5.32,1.72,1.28,10.61,1.72,5.52,10.37,10.01,2.08,7.05,5.28,69.10
95TT16W1,2691,94,36,33,226,43,99,199,188,30,122,164,1982,3.49,1.34,1.23,8.40,1.60,3.68,7.40,6.99,1.11,4.53,6.09,73.65
95UU06W1,1452,80,25,26,159,33,76,159,105,27,97,88,978,5.51,1.72,1.79,10.95,2.27,5.23,10.95,7.23,1.86,6.68,6.06,67.36
95UU09W1,1690,73,26,25,163,20,67,147,145,26,122,59,1230,4.32,1.54,1.48,9.64,1.18,3.96,8.70,8.58,1.54,7.22,3.49,72.78
95UU14W1,1732,82,25,37,199,51,108,183,164,32,107,88,1176,4.73,1.44,2.14,11.49,2.94,6.24,10.57,9.47,1.85,6.18,5.08,67.90
95UU99C1,2045,88,25,33,222,31,123,207,163,32,148,100,1423,4.30,1.22,1.61,10.86,1.52,6.01,10.12,7.97,1.56,7.24,4.89,69.58
95UU99C2,1781,108,31,25,208,35,77,187,152,25,117,92,1192,6.06,1.74,1.40,11.68,1.97,4.32,10.50,8.53,1.40,6.57,5.17,66.93
95UU99C3,1872,143,52,49,263,39,89,207,155,54,140,101,1224,7.64,2.78,2.62,14.05,2.08,4.75,11.06,8.28,2.88,7.48,5.40,65.38
95UU99C4,1806,108,37,27,198,36,64,178,137,21,120,84,1291,5.98,2.05,1.50,10.96,1.99,3.54,9.86,7.59,1.16,6.64,4.65,71.48
95UU99C5,2421,123,47,51,277,56,96,241,203,46,181,109,1660,5.08,1.94,2.11,11.44,2.31,3.97,9.95,8.38,1.90,7.48,4.50,68.57
95UU99C6,2251,131,41,27,290,50,144,266,200,39,146,137,1475,5.82,1.82,1.20,12.88,2.22,6.40,11.82,8.88,1.73,6.49,6.09,65.53
95VV01S1,1656,76,14,9,160,25,74,149,121,24,93,82,1204,4.59,0.85,0.54,9.66,1.51,4.47,9.00,7.31,1.45,5.62,4.95,72.71
95VV01S2,1555,90,38,30,209,31,104,187,173,27,106,99,1000,5.79,2.44,1.93,13.44,1.99,6.69,12.03,11.13,1.74,6.82,6.37,64.31
95VV02W1,2192,125,51,45,378,64,208,325,283,75,200,114,1305,5.70,2.33,2.05,17.24,2.92,9.49,14.83,12.91,3.42,9.12,5.20,59.53
95VV03W1,2579,110,59,58,356,93,196,296,255,69,164,175,1651,4.27,2.29,2.25,13.80,3.61,7.60,11.48,9.89,2.68,6.36,6.79,64.02
95VV04W1,3138,130,46,41,275,50,105,258,213,41,142,169,2289,4.14,1.47,1.31,8.76,1.59,3.35,8.22,6.79,1.31,4.53,5.39,72.94
95VV05S1,1964,68,42,27,153,33,59,130,126,22,93,86,1494,3.46,2.14,1.37,7.79,1.68,3.00,6.62,6.42,1.12,4.74,4.38,76.07
95VV05S2,2542,68,22,25,141,51,71,136,148,18,114,110,2015,2.68,0.87,0.98,5.55,2.01,2.79,5.35,5.82,0.71,4.48,4.33,79.27
95VV06W1,3482,134,41,43,347,72,183,285,266,57,147,163,2563,3.85,1.18,1.23,9.97,2.07,5.26,8.18,7.64,1.64,4.22,4.68,73.61
95VV07S1,2052,93,44,39,248,63,152,211,185,49,143,117,1360,4.53,2.14,1.90,12.09,3.07,7.41,10.28,9.02,2.39,6.97,5.70,66.28
95VV07S2,2341,72,35,27,180,44,73,150,172,15,104,107,1766,3.08,1.50,1.15,7.69,1.88,3.12,6.41,7.35,0.64,4.44,4.57,75.44
95VV08W1,3088,124,40,51,285,75,152,272,228,42,134,183,2193,4.02,1.30,1.65,9.23,2.43,4.92,8.81,7.38,1.36,4.34,5.93,71.02
95VV09W1,2665,134,62,54,335,73,192,280,208,71,136,124,1847,5.03,2.33,2.03,12.57,2.74,7.20,10.51,7.80,2.66,5.10,4.65,69.31
95VV10S1,1580,59,25,39,180,72,142,163,170,30,88,78,1072,3.73,1.58,2.47,11.39,4.56,8.99,10.32,10.76,1.90,5.57,4.94,67.85
95VV10S2,1575,63,36,38,211,42,138,189,165,31,98,90,1027,4.00,2.29,2.41,13.40,2.67,8.76,12.00,10.48,1.97,6.22,5.71,65.21
95VV11S1,2046,71,24,23,186,26,76,159,154,32,109,111,1525,3.47,1.17,1.12,9.09,1.27,3.71,7.77,7.53,1.56,5.33,5.43,74.54
95VV11S2,2412,83,30,27,176,40,98,152,163,24,101,108,1857,3.44,1.24,1.12,7.30,1.66,4.06,6.30,6.76,1.00,4.19,4.48,76.99
95VV12S1,1652,78,32,21,172,45,98,151,153,27,110,86,1144,4.72,1.94,1.27,10.41,2.72,5.93,9.14,9.26,1.63,6.66,5.21,69.25
95VV12S2,1543,70,41,20,170,45,121,136,133,32,96,70,1073,4.54,2.66,1.30,11.02,2.92,7.84,8.81,8.62,2.07,6.22,4.54,69.54
95VV13S1,2057,77,23,27,160,35,65,141,136,16,108,73,1561,3.74,1.12,1.31,7.78,1.70,3.16,6.85,6.61,0.78,5.25,3.55,75.89
95VV13S2,1416,66,17,12,129,20,47,124,86,17,70,68,1033,4.66,1.20,0.85,9.11,1.41,3.32,8.76,6.07,1.20,4.94,4.80,72.95
95VV14S1,1966,78,25,17,187,30,111,157,131,30,88,90,1452,3.97,1.27,0.86,9.51,1.53,5.65,7.99,6.66,1.53,4.48,4.58,73.86
95VV14S2,1386,95,24,28,194,28,95,161,137,38,95,74,908,6.85,1.73,2.02,14.00,2.02,6.85,11.62,9.88,2.74,6.85,5.34,65.51
95VV15S1,1419,59,32,18,215,26,110,188,153,35,102,92,931,4.16,2.26,1.27,15.15,1.83,7.75,13.25,10.78,2.47,7.19,6.48,65.61
95VV15S2,1679,65,27,30,177,53,104,158,120,21,78,93,1216,3.87,1.61,1.79,10.54,3.16,6.19,9.41,7.15,1.25,4.65,5.54,72.42
95VV16W1,3110,106,43,55,312,69,149,244,195,35,147,158,2300,3.41,1.38,1.77,10.03,2.22,4.79,7.85,6.27,1.13,4.73,5.08,73.95
95VV17S1,2205,86,51,25,221,35,83,203,163,32,112,105,1603,3.90,2.31,1.13,10.02,1.59,3.76,9.21,7.39,1.45,5.08,4.76,72.70
95VV17S2,2151,71,36,28,176,46,93,172,138,21,99,108,1594,3.30,1.67,1.30,8.18,2.14,4.32,8.00,6.42,0.98,4.60,5.02,74.11
95VV18S1,1862,89,24,17,175,28,64,156,118,25,119,81,1335,4.78,1.29,0.91,9.40,1.50,3.44,8.38,6.34,1.34,6.39,4.35,71.70
95VV18S2,1825,100,54,47,281,57,124,219,163,39,144,105,1179,5.48,2.96,2.58,15.40,3.12,6.79,12.00,8.93,2.14,7.89,5.75,64.60
95VV19S1,1302,74,26,18,188,19,55,136,103,25,105,58,850,5.68,2.00,1.38,14.44,1.46,4.22,10.45,7.91,1.92,8.06,4.45,65.28
95VV19S2,1681,55,26,41,208,48,122,200,154,36,77,109,1157,3.27,1.55,2.44,12.37,2.86,7.26,11.90,9.16,2.14,4.58,6.48,68.83
95VV20W1,2990,116,38,66,302,82,146,239,177,53,151,135,2229,3.88,1.27,2.21,10.10,2.74,4.88,7.99,5.92,1.77,5.05,4.52,74.55
95VV21S1,2302,70,24,33,177,43,98,167,147,26,103,82,1772,3.04,1.04,1.43,7.69,1.87,4.26,7.25,6.39,1.13,4.47,3.56,76.98
95VV21S2,1735,57,23,19,119,21,58,103,112,19,75,73,1332,3.29,1.33,1.10,6.86,1.21,3.34,5.94,6.46,1.10,4.32,4.21,76.77
95VV22W1,2836,98,53,56,273,68,135,219,242,39,151,138,2040,3.46,1.87,1.97,9.63,2.40,4.76,7.72,8.53,1.38,5.32,4.87,71.93
95VV23W1,2893,151,53,55,303,56,154,251,237,46,192,123,2012,5.22,1.83,1.90,10.47,1.94,5.32,8.68,8.19,1.59,6.64,4.25,69.55
95VV24S1,1532,84,15,35,190,34,78,152,96,38,92,75,1076,5.48,0.98,2.28,12.40,2.22,5.09,9.92,6.27,2.48,6.01,4.90,70.23
95VV24S2,1535,97,28,30,221,28,104,208,150,46,104,76,994,6.32,1.82,1.95,14.40,1.82,6.78,13.55,9.77,3.00,6.78,4.95,64.76
95VV25S1,1845,55,30,26,194,43,102,154,147,26,94,83,1340,2.98,1.63,1.41,10.51,2.33,5.53,8.35,7.97,1.41,5.09,4.50,72.63
95VV25S2,1925,80,23,27,171,28,68,157,122,27,73,79,1460,4.16,1.19,1.40,8.88,1.45,3.53,8.16,6.34,1.40,3.79,4.10,75.84
95VV26W1,3583,112,42,51,330,66,156,291,238,45,167,155,2670,3.13,1.17,1.42,9.21,1.84,4.35,8.12,6.64,1.26,4.66,4.33,74.52
95VV27W1,2284,125,39,54,366,52,167,265,223,53,150,130,1487,5.47,1.71,2.36,16.02,2.28,7.31,11.60,9.76,2.32,6.57,5.69,65.11
95VV28S1,2210,94,54,57,246,49,147,186,171,77,136,95,1601,4.25,2.44,2.58,11.13,2.22,6.65,8.42,7.74,3.48,6.15,4.30,72.44
95VV28S2,1320,64,31,27,197,18,107,157,129,44,104,105,830,4.85,2.35,2.05,14.92,1.36,8.11,11.89,9.77,3.33,7.88,7.95,62.88
95VV29W1,3366,122,40,43,288,56,108,242,217,41,163,126,2546,3.62,1.19,1.28,8.56,1.66,3.21,7.19,6.45,1.22,4.84,3.74,75.64
95VV30S1,1614,82,41,59,150,62,58,102,105,26,96,83,1181,5.08,2.54,3.66,9.29,3.84,3.59,6.32,6.51,1.61,5.95,5.14,73.17
95VV30S2,1389,63,34,51,209,25,128,163,120,62,101,81,893,4.54,2.45,3.67,15.05,1.80,9.22,11.74,8.64,4.46,7.27,5.83,64.29
95WW01S1,1441,111,31,42,257,28,110,195,147,61,147,114,871,7.70,2.15,2.91,17.83,1.94,7.63,13.53,10.20,4.23,10.20,7.91,60.44
95WW01S2,1373,85,35,19,178,49,71,153,147,26,123,63,892,6.19,2.55,1.38,12.96,3.57,5.17,11.14,10.71,1.89,8.96,4.59,64.97
95WW02S1,1786,109,42,57,250,78,108,189,208,26,141,77,1145,6.10,2.35,3.19,14.00,4.37,6.05,10.58,11.65,1.46,7.89,4.31,64.11
95WW02S2,2065,101,27,26,175,29,110,159,148,38,117,96,1503,4.89,1.31,1.26,8.47,1.40,5.33,7.70,7.17,1.84,5.67,4.65,72.78
95WW03S1,1627,110,28,29,224,37,103,185,182,40,154,107,998,6.76,1.72,1.78,13.77,2.27,6.33,11.37,11.19,2.46,9.47,6.58,61.34
95WW03S2,2011,87,19,23,126,37,80,147,165,19,95,88,1465,4.33,0.94,1.14,6.27,1.84,3.98,7.31,8.20,0.94,4.72,4.38,72.85
95WW04S1,1611,79,22,32,186,42,90,168,149,23,107,100,1092,4.90,1.37,1.99,11.55,2.61,5.59,10.43,9.25,1.43,6.64,6.21,67.78
95WW04S2,1255,91,16,26,144,18,64,145,101,14,92,73,840,7.25,1.27,2.07,11.47,1.43,5.10,11.55,8.05,1.12,7.33,5.82,66.93
95WW05S1,1517,68,20,17,150,20,71,144,133,16,114,87,1054,4.48,1.32,1.12,9.89,1.32,4.68,9.49,8.77,1.05,7.51,5.74,69.48
95WW05S2,1255,123,47,40,217,39,80,161,139,32,122,80,748,9.80,3.75,3.19,17.29,3.11,6.37,12.83,11.08,2.55,9.72,6.37,59.60
95WW06S1,1525,70,12,9,107,16,37,96,105,5,94,71,1127,4.59,0.79,0.59,7.02,1.05,2.43,6.30,6.89,0.33,6.16,4.66,73.90
95WW06S2,1622,94,20,19,144,29,54,129,122,25,119,65,1167,5.80,1.23,1.17,8.88,1.79,3.33,7.95,7.52,1.54,7.34,4.01,71.95
95WW07S1,1809,96,27,24,154,33,48,135,139,15,107,116,1283,5.31,1.49,1.33,8.51,1.82,2.65,7.46,7.68,0.83,5.91,6.41,70.92
95WW07S2,2446,159,40,33,256,34,89,206,201,56,166,101,1730,6.50,1.64,1.35,10.47,1.39,3.64,8.42,8.22,2.29,6.79,4.13,70.73
95WW08S1,1219,47,14,7,112,9,37,105,90,6,74,61,898,3.86,1.15,0.57,9.19,0.74,3.04,8.61,7.38,0.49,6.07,5.00,73.67
95WW08S2,1340,92,18,17,167,17,56,158,151,19,131,84,851,6.87,1.34,1.27,12.46,1.27,4.18,11.79,11.27,1.42,9.78,6.27,63.51
95WW09S1,1276,105,41,20,205,32,93,184,150,28,135,65,779,8.23,3.21,1.57,16.07,2.51,7.29,14.42,11.76,2.19,10.58,5.09,61.05
95WW09S2,1258,106,24,11,167,17,56,149,131,24,134,83,751,8.43,1.91,0.87,13.28,1.35,4.45,11.84,10.41,1.91,10.65,6.60,59.70
95WW10S1,1718,76,29,25,171,35,90,176,157,23,115,101,1209,4.42,1.69,1.46,9.95,2.04,5.24,10.24,9.14,1.34,6.69,5.88,70.37
95WW10S2,1228,83,20,17,206,18,64,170,145,25,119,82,751,6.76,1.63,1.38,16.78,1.47,5.21,13.84,11.81,2.04,9.69,6.68,61.16
95WW11S1,1697,70,10,12,126,25,67,140,126,14,85,76,1234,4.12,0.59,0.71,7.42,1.47,3.95,8.25,7.42,0.82,5.01,4.48,72.72
95WW11S2,1381,71,18,17,165,19,59,129,114,11,90,77,941,5.14,1.30,1.23,11.95,1.38,4.27,9.34,8.25,0.80,6.52,5.58,68.14
95WW12W1,2409,155,60,65,410,67,198,369,305,89,217,168,1458,6.43,2.49,2.70,17.02,2.78,8.22,15.32,12.66,3.69,9.01,6.97,60.52
95WW13S1,1840,93,25,21,142,27,53,146,142,8,117,76,1317,5.05,1.36,1.14,7.72,1.47,2.88,7.93,7.72,0.43,6.36,4.13,71.58
95WW13S2,1834,102,17,17,142,23,75,142,151,19,87,88,1342,5.56,0.93,0.93,7.74,1.25,4.09,7.74,8.23,1.04,4.74,4.80,73.17
95WW14W1,2262,148,68,61,399,74,204,330,304,82,205,141,1347,6.54,3.01,2.70,17.64,3.27,9.02,14.59,13.44,3.63,9.06,6.23,59.55
95WW15S1,1661,86,29,45,184,31,87,155,167,66,95,85,1147,5.18,1.75,2.71,11.08,1.87,5.24,9.33,10.05,3.97,5.72,5.12,69.05
95WW15S2,1655,86,18,20,171,34,70,172,112,17,111,97,1154,5.20,1.09,1.21,10.33,2.05,4.23,10.39,6.77,1.03,6.71,5.86,69.73
95WW16S1,1668,109,36,33,193,29,86,161,165,31,117,81,1125,6.53,2.16,1.98,11.57,1.74,5.16,9.65,9.89,1.86,7.01,4.86,67.45
95WW16S2,1297,84,26,17,214,31,112,178,160,21,107,94,804,6.48,2.00,1.31,16.50,2.39,8.64,13.72,12.34,1.62,8.25,7.25,61.99
95WW17W1,2266,160,68,31,351,45,152,326,247,53,205,148,1394,7.06,3.00,1.37,15.49,1.99,6.71,14.39,10.90,2.34,9.05,6.53,61.52
95WW18W1,2237,183,59,33,340,48,115,292,233,45,219,131,1384,8.18,2.64,1.48,15.20,2.15,5.14,13.05,10.42,2.01,9.79,5.86,61.87
95WW19S1,1872,107,27,26,235,36,70,231,173,22,157,104,1250,5.72,1.44,1.39,12.55,1.92,3.74,12.34,9.24,1.18,8.39,5.56,66.77
95WW19S2,2047,69,15,11,77,12,57,94,95,13,73,91,1649,3.37,0.73,0.54,3.76,0.59,2.78,4.59,4.64,0.64,3.57,4.45,80.56
95WW19S3,2306,95,19,11,138,13,67,111,113,15,106,91,1806,4.12,0.82,0.48,5.98,0.56,2.91,4.81,4.90,0.65,4.60,3.95,78.32
95WW20S1,1827,95,22,11,147,23,55,154,122,22,114,85,1325,5.20,1.20,0.60,8.05,1.26,3.01,8.43,6.68,1.20,6.24,4.65,72.52
95WW20S2,4574,97,33,27,204,58,151,202,274,22,115,178,3711,2.12,0.72,0.59,4.46,1.27,3.30,4.42,5.99,0.48,2.51,3.89,81.13
95WW20S3,1937,48,20,12,104,20,60,119,92,6,117,83,1494,2.48,1.03,0.62,5.37,1.03,3.10,6.14,4.75,0.31,6.04,4.28,77.13
95WW21S1,1517,111,38,53,285,63,155,260,208,52,160,104,839,7.32,2.50,3.49,18.79,4.15,10.22,17.14,13.71,3.43,10.55,6.86,55.31
95WW21S2,2026,56,20,26,145,37,102,159,145,12,95,94,1507,2.76,0.99,1.28,7.16,1.83,5.03,7.85,7.16,0.59,4.69,4.64,74.38
95WW22S1,1414,70,29,18,130,24,72,123,133,25,78,92,979,4.95,2.05,1.27,9.19,1.70,5.09,8.70,9.41,1.77,5.52,6.51,69.24
95WW22S2,1571,82,26,33,244,45,138,225,195,30,139,105,968,5.22,1.65,2.10,15.53,2.86,8.78,14.32,12.41,1.91,8.85,6.68,61.62
95WW23S1,2250,129,60,46,259,47,119,202,161,58,152,103,1580,5.73,2.67,2.04,11.51,2.09,5.29,8.98,7.16,2.58,6.76,4.58,70.22
95WW23S2,2644,83,32,29,167,68,79,112,181,45,127,83,2033,3.14,1.21,1.10,6.32,2.57,2.99,4.24,6.85,1.70,4.80,3.14,76.89
95WW24S1,1568,112,43,62,282,38,135,186,180,83,129,98,938,7.14,2.74,3.95,17.98,2.42,8.61,11.86,11.48,5.29,8.23,6.25,59.82
95WW24S2,1926,110,33,31,230,48,161,207,220,47,150,96,1261,5.71,1.71,1.61,11.94,2.49,8.36,10.75,11.42,2.44,7.79,4.98,65.47
95WW25W1,2071,180,58,39,403,51,207,357,289,61,242,162,1146,8.69,2.80,1.88,19.46,2.46,10.00,17.24,13.95,2.95,11.69,7.82,55.34
95XX01S1,1730,103,25,17,124,24,48,138,110,14,109,84,1275,5.95,1.45,0.98,7.17,1.39,2.77,7.98,6.36,0.81,6.30,4.86,73.70
95XX01S2,1930,59,15,21,102,40,50,114,100,8,84,85,1493,3.06,0.78,1.09,5.28,2.07,2.59,5.91,5.18,0.41,4.35,4.40,77.36
95XX01S3,1634,80,28,23,139,34,61,132,117,26,102,101,1145,4.90,1.71,1.41,8.51,2.08,3.73,8.08,7.16,1.59,6.24,6.18,70.07
95XX02W1,2652,213,66,50,279,40,88,211,158,75,163,125,1883,8.03,2.49,1.89,10.52,1.51,3.32,7.96,5.96,2.83,6.15,4.71,71.00
95XX03S1,1246,97,27,14,136,20,52,137,120,16,104,68,817,7.78,2.17,1.12,10.91,1.61,4.17,11.00,9.63,1.28,8.35,5.46,65.57
95XX03S2,1475,89,14,16,121,20,43,126,104,13,102,75,1041,6.03,0.95,1.08,8.20,1.36,2.92,8.54,7.05,0.88,6.92,5.08,70.58
95XX04S1,1748,103,24,28,179,11,67,157,120,75,118,115,1203,5.89,1.37,1.60,10.24,0.63,3.83,8.98,6.86,4.29,6.75,6.58,68.82
95XX04S2,1934,92,20,25,176,36,78,193,162,18,119,95,1364,4.76,1.03,1.29,9.10,1.86,4.03,9.98,8.38,0.93,6.15,4.91,70.53
95XX05W1,2627,213,52,51,423,75,150,330,214,48,231,151,1618,8.11,1.98,1.94,16.10,2.85,5.71,12.56,8.15,1.83,8.79,5.75,61.59
95XX06S1,1724,94,19,22,188,47,98,190,145,16,105,96,1156,5.45,1.10,1.28,10.90,2.73,5.68,11.02,8.41,0.93,6.09,5.57,67.05
95XX06S2,2054,97,43,36,199,44,107,212,176,40,116,108,1450,4.72,2.09,1.75,9.69,2.14,5.21,10.32,8.57,1.95,5.65,5.26,70.59
95XX07S1,1420,93,18,11,173,18,51,135,113,22,128,68,944,6.55,1.27,0.77,12.18,1.27,3.59,9.51,7.96,1.55,9.01,4.79,66.48
95XX07S2,1425,134,37,19,190,18,49,171,107,35,125,72,921,9.40,2.60,1.33,13.33,1.26,3.44,12.00,7.51,2.46,8.77,5.05,64.63
95XX08S1,1323,105,29,23,137,22,39,121,85,17,103,68,908,7.94,2.19,1.74,10.36,1.66,2.95,9.15,6.42,1.28,7.79,5.14,68.63
95XX08S2,1267,122,24,9,158,16,44,140,125,27,116,65,806,9.63,1.89,0.71,12.47,1.26,3.47,11.05,9.87,2.13,9.16,5.13,63.61
95XX09S1,1369,172,67,51,291,19,95,198,122,84,164,101,767,12.56,4.89,3.73,21.26,1.39,6.94,14.46,8.91,6.14,11.98,7.38,56.03
95XX09S2,1448,125,34,19,186,23,62,157,131,32,104,74,978,8.63,2.35,1.31,12.85,1.59,4.28,10.84,9.05,2.21,7.18,5.11,67.54
95XX10S1,1777,89,16,26,131,42,95,145,138,23,85,78,1302,5.01,0.90,1.46,7.37,2.36,5.35,8.16,7.77,1.29,4.78,4.39,73.27
95XX10S2,1862,62,22,10,105,31,70,117,134,10,65,86,1419,3.33,1.18,0.54,5.64,1.66,3.76,6.28,7.20,0.54,3.49,4.62,76.21
