GeographyCode,QS103NI0001,QS103NI0002,QS103NI0003,QS103NI0004,QS103NI0005,QS103NI0006,QS103NI0007,QS103NI0008,QS103NI0009,QS103NI0010,QS103NI0011,QS103NI0012,QS103NI0013,QS103NI0014,QS103NI0015,QS103NI0016,QS103NI0017,QS103NI0018,QS103NI0019,QS103NI0020,QS103NI0021,QS103NI0022,QS103NI0023,QS103NI0024,QS103NI0025,QS103NI0026,QS103NI0027,QS103NI0028,QS103NI0029,QS103NI0030,QS103NI0031,QS103NI0032,QS103NI0033,QS103NI0034,QS103NI0035,QS103NI0036,QS103NI0037,QS103NI0038,QS103NI0039,QS103NI0040,QS103NI0041,QS103NI0042,QS103NI0043,QS103NI0044,QS103NI0045,QS103NI0046,QS103NI0047,QS103NI0048,QS103NI0049,QS103NI0050,QS103NI0051,QS103NI0052,QS103NI0053,QS103NI0054,QS103NI0055,QS103NI0056,QS103NI0057,QS103NI0058,QS103NI0059,QS103NI0060,QS103NI0061,QS103NI0062,QS103NI0063,QS103NI0064,QS103NI0065,QS103NI0066,QS103NI0067,QS103NI0068,QS103NI0069,QS103NI0070,QS103NI0071,QS103NI0072,QS103NI0073,QS103NI0074,QS103NI0075,QS103NI0076,QS103NI0077,QS103NI0078,QS103NI0079,QS103NI0080,QS103NI0081,QS103NI0082,QS103NI0083,QS103NI0084,QS103NI0085,QS103NI0086,QS103NI0087,QS103NI0088,QS103NI0089,QS103NI0090,QS103NI0091,QS103NI0092,QS103NI0093,QS103NI0094,QS103NI0095,QS103NI0096,QS103NI0097,QS103NI0098,QS103NI0099,QS103NI0100,QS103NI0101,QS103NI0102
95BB18S1,1688,21,29,19,38,36,25,24,17,19,20,20,18,20,22,14,18,21,23,9,14,17,9,13,12,24,43,30,35,19,30,28,25,27,23,24,22,20,20,21,22,20,17,21,29,22,20,24,17,27,24,23,29,16,29,22,17,16,12,15,11,20,22,26,22,20,19,20,17,26,21,18,10,10,22,8,12,10,5,9,10,6,6,13,0,3,2,6,8,1,3,3,2,1,1,0,3,0,1,0,0,0
95BB18S2,2591,33,36,47,54,35,39,36,45,39,42,40,37,28,29,39,32,22,32,30,20,26,26,27,23,23,18,25,16,18,31,28,28,26,37,34,35,51,46,44,57,41,44,59,56,39,40,38,40,27,37,31,24,28,31,22,32,22,27,35,32,25,30,22,35,33,26,24,34,24,21,11,19,23,17,20,15,13,12,12,12,7,19,6,11,9,9,5,6,6,2,6,9,7,7,5,1,2,2,3,1,1
95BB19S1,1613,20,19,26,18,17,25,18,24,15,10,19,22,20,10,14,18,17,17,17,19,15,20,14,14,15,22,17,19,25,19,22,26,23,26,19,28,16,24,16,27,23,19,28,20,21,22,26,26,21,23,29,14,13,20,26,22,21,39,20,24,22,17,24,26,17,20,15,14,20,9,9,12,16,11,8,12,12,13,5,7,5,6,6,5,8,13,4,8,11,5,3,5,1,1,2,2,2,3,0,2,3
95BB19S2,1784,19,30,24,32,30,29,31,35,29,26,32,28,19,29,28,25,19,34,29,27,18,17,27,16,22,10,8,16,15,13,25,28,31,26,18,25,37,36,40,26,39,33,42,34,31,38,45,32,36,31,23,31,24,17,15,23,19,18,22,15,15,17,16,21,15,7,11,4,12,8,7,8,6,3,8,5,4,5,6,4,3,4,4,4,0,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
95BB19S3,1391,16,19,12,20,21,14,22,17,20,19,19,23,22,30,33,21,26,23,22,18,19,23,19,15,14,10,15,10,8,10,12,19,9,11,15,28,23,20,29,24,42,31,34,28,25,26,30,17,30,24,22,19,17,19,21,22,23,10,15,16,20,12,13,19,7,16,8,7,10,3,6,4,2,6,2,7,1,5,3,5,2,1,4,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
95BB20S1,1889,26,17,26,23,15,32,15,28,32,17,23,23,29,23,22,39,27,27,22,22,22,22,31,25,19,31,24,23,18,19,18,21,30,24,22,19,20,26,21,23,28,22,31,24,30,32,23,27,35,32,27,31,28,19,31,23,22,21,19,13,29,21,32,28,14,15,18,22,23,15,17,7,14,18,16,8,13,13,6,8,5,11,11,7,9,6,7,5,6,5,2,3,2,0,2,1,6,0,0,0,0
95BB20S2,1524,15,19,13,19,16,15,22,23,20,24,13,14,21,16,23,21,27,17,24,13,22,18,11,30,23,15,16,22,26,14,22,21,14,21,15,17,18,24,17,27,18,20,28,33,22,22,23,16,13,20,20,18,16,16,11,15,10,19,22,22,15,26,28,25,21,29,17,15,22,13,14,13,18,12,6,12,6,8,5,5,10,9,9,5,6,4,3,4,7,3,0,0,0,0,0,0,1,0,0,1,0
95BB21S1,2387,34,43,30,39,34,39,23,38,34,24,29,38,41,26,28,34,32,27,29,24,19,23,31,19,30,26,24,28,39,34,29,28,34,29,26,22,39,31,41,38,32,33,38,51,44,33,39,32,27,20,37,23,38,36,21,22,35,26,29,21,28,28,19,37,28,28,42,29,25,28,24,14,30,21,8,14,14,5,7,15,7,5,8,6,6,5,5,3,3,5,4,4,1,3,1,0,0,0,4,0,0
95BB21S2,2332,23,39,36,30,34,37,41,27,31,33,31,24,28,36,28,36,36,32,26,19,27,21,27,21,11,22,21,28,26,23,31,37,28,19,28,36,40,37,44,42,44,28,28,36,33,37,34,34,45,30,35,35,27,27,22,28,37,27,29,35,28,26,33,36,25,18,28,28,24,16,19,22,21,21,14,10,12,5,8,7,4,7,11,8,10,6,7,5,8,4,3,5,2,0,2,1,0,0,1,0,0
95BB22S1,1557,11,21,27,40,30,33,40,18,35,21,17,25,28,16,25,25,19,24,15,20,14,13,12,15,14,19,16,19,22,23,27,22,41,21,22,38,39,27,36,35,35,23,29,15,29,27,22,13,18,20,20,27,16,11,17,9,14,17,10,16,14,16,11,12,15,21,13,12,14,9,6,7,10,11,3,6,1,3,3,3,3,0,3,1,0,0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0
95BB22S2,1483,17,20,33,22,32,22,34,24,36,23,28,23,19,23,17,17,19,24,19,29,13,18,24,23,19,18,25,11,20,17,20,22,17,23,23,28,23,20,28,21,26,31,24,27,27,17,20,14,13,20,20,14,19,18,18,10,16,7,13,21,15,16,13,8,8,13,9,6,12,16,9,11,6,6,4,8,0,4,5,5,6,2,6,4,5,2,6,1,0,2,2,0,0,0,1,1,0,0,0,1,1
95BB23S1,1540,11,19,11,13,16,14,19,13,17,15,17,11,17,18,16,10,15,20,12,15,15,21,18,22,15,10,17,14,11,9,9,15,15,19,17,12,18,13,11,19,18,24,18,29,26,13,17,16,23,15,25,26,17,27,29,23,24,29,19,33,25,35,29,35,29,25,35,20,30,21,10,17,21,19,17,17,16,13,12,11,8,2,5,5,3,7,6,7,2,2,1,1,1,1,1,0,0,1,0,0,0
95BB23S2,1485,7,21,15,23,16,9,16,15,18,12,17,11,15,21,19,22,22,18,31,22,20,25,19,22,11,26,21,14,9,12,16,16,14,7,13,15,13,22,29,25,6,22,21,22,18,16,32,21,28,33,26,30,26,28,21,37,24,12,28,26,27,16,15,17,17,15,24,19,16,13,9,8,5,7,9,5,6,6,11,6,7,6,5,3,4,4,5,5,0,5,3,2,3,0,1,2,2,0,1,0,0
95CC01W1,2558,36,25,35,38,36,26,28,32,22,34,28,38,28,39,33,34,38,30,34,38,45,38,32,40,42,30,60,32,36,31,36,29,27,30,23,30,26,37,31,35,46,35,39,41,36,32,40,40,44,37,41,50,26,31,29,28,25,23,30,31,30,20,30,24,28,16,29,19,16,24,15,28,14,22,15,10,15,11,6,6,9,17,13,11,10,8,12,7,8,8,6,9,3,1,3,4,2,2,1,0,0
95CC02W1,2725,41,38,33,45,31,31,31,31,26,36,32,33,52,46,37,42,43,58,46,33,30,40,42,48,38,36,35,38,36,22,41,31,31,31,35,34,23,34,50,34,35,48,36,35,32,41,37,41,48,41,39,29,26,44,30,29,45,26,28,32,31,25,26,35,26,20,22,25,33,20,26,23,21,16,11,20,26,13,15,8,17,8,8,11,5,9,6,2,5,5,2,2,1,1,2,0,0,1,0,1,1
95CC03W1,2817,50,57,61,47,46,46,31,37,32,39,36,48,31,37,40,38,53,29,37,34,41,32,47,39,54,68,69,53,57,58,49,41,36,24,50,49,37,41,20,34,37,32,37,37,34,38,43,24,23,35,44,38,29,22,37,31,32,28,23,22,16,26,26,19,20,24,19,15,24,17,13,15,24,15,18,19,15,15,14,14,10,9,5,10,7,12,6,3,0,4,0,4,2,2,0,0,1,0,0,0,0
95CC04W1,2440,32,28,32,38,35,35,30,35,31,48,24,33,45,36,42,37,43,42,43,40,30,31,44,34,40,38,41,30,35,35,30,25,29,25,25,37,31,25,26,29,32,24,29,43,31,36,36,23,37,29,33,31,36,27,21,35,26,29,31,18,27,30,20,18,22,19,22,15,18,16,14,11,22,14,16,17,17,10,9,12,10,14,13,7,13,12,12,10,5,5,4,4,3,0,1,0,1,0,1,0,0
95CC05W1,2774,35,41,43,44,57,40,35,41,45,35,44,35,43,51,38,35,57,44,42,35,26,27,34,40,44,40,36,33,32,39,36,30,40,35,29,43,37,43,40,34,35,28,41,40,47,42,36,28,34,32,39,33,35,33,30,29,27,39,23,22,27,26,22,32,27,29,30,31,28,19,24,17,17,15,22,16,16,22,10,5,12,12,15,12,8,6,4,13,3,8,3,3,2,2,1,3,0,0,0,0,1
95CC06S1,1468,29,31,11,20,19,17,19,14,13,9,19,19,20,18,17,20,20,19,19,10,17,12,17,19,23,15,27,23,21,16,30,25,25,18,17,20,21,16,19,19,18,17,16,23,18,20,15,23,23,18,20,18,26,34,22,17,23,18,17,20,18,19,23,13,20,20,11,10,12,13,10,7,11,9,11,11,13,10,7,8,7,6,4,2,7,5,3,3,1,1,2,0,0,0,1,0,1,0,0,0,0
95CC06S2,1308,21,25,11,16,12,25,10,17,15,20,14,24,26,16,23,20,16,13,20,15,9,18,15,20,10,13,13,19,20,17,17,19,19,14,14,21,13,16,17,31,20,16,16,18,18,16,28,14,16,20,15,14,17,13,27,18,14,15,22,11,10,14,14,18,12,14,13,22,7,11,6,14,6,7,7,1,10,5,8,8,8,9,5,9,7,2,2,3,5,5,4,0,0,0,0,0,0,0,0,0,0
95CC07W1,3475,51,59,56,61,61,52,58,54,68,51,57,62,65,57,52,57,72,57,50,47,38,54,47,59,33,42,49,53,60,57,29,50,41,48,44,44,54,57,45,51,63,51,59,40,42,52,58,56,52,36,44,47,51,40,48,30,41,41,26,28,19,36,39,24,28,29,19,10,20,22,22,17,19,22,5,18,12,16,8,12,13,12,5,3,7,7,6,4,5,3,3,1,1,1,0,0,0,0,0,0,0
95CC08W1,2565,29,50,40,40,43,34,36,36,30,29,37,47,38,31,33,24,38,33,34,27,38,42,50,40,38,42,40,39,47,23,45,32,44,28,31,30,31,23,31,39,21,32,38,36,36,39,50,44,37,33,34,39,19,31,25,22,23,25,10,30,25,24,20,25,19,24,26,15,15,19,16,17,24,12,13,21,16,19,12,14,11,13,13,17,11,15,8,4,3,5,5,6,4,1,2,0,1,2,0,0,2
95CC09S1,1496,18,18,21,31,18,24,16,20,19,18,18,20,17,23,26,25,35,16,24,17,14,20,21,23,23,15,12,15,16,17,15,21,20,18,15,7,22,28,24,22,17,17,30,23,15,30,27,22,24,17,20,20,29,22,12,13,24,14,19,11,16,12,15,11,20,18,22,20,19,15,14,15,10,10,8,5,6,8,4,7,5,4,5,4,1,5,6,2,2,2,2,0,0,2,1,1,1,0,0,0,0
95CC09S2,1858,23,31,23,25,32,20,21,32,26,27,15,21,29,23,23,21,25,22,18,24,21,25,24,31,30,35,28,28,25,31,41,30,24,37,19,32,28,27,29,31,29,28,34,38,19,23,26,31,32,24,20,25,21,26,23,20,16,25,21,13,15,28,14,23,20,10,19,15,13,16,17,8,14,13,15,8,12,8,4,6,4,6,3,5,0,2,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0
95CC10W1,2577,26,27,19,38,29,27,41,29,27,22,22,31,25,28,47,38,35,40,32,27,33,25,34,32,27,34,27,36,28,30,31,34,17,25,27,21,30,26,33,51,35,37,36,34,27,36,40,34,34,38,36,42,30,50,39,45,20,34,21,30,43,35,34,41,28,25,29,34,40,37,22,22,17,25,24,18,13,15,14,15,12,12,11,18,6,12,11,9,11,3,4,5,6,5,2,1,2,1,1,0,5
95CC11W1,1795,26,22,15,32,22,23,14,17,15,16,26,15,13,20,21,16,24,23,22,16,28,23,22,29,30,27,27,27,33,32,25,34,30,21,21,19,29,21,25,31,14,20,20,18,19,20,16,18,18,25,19,30,30,21,25,20,15,15,16,21,33,23,27,19,31,22,16,21,24,13,16,16,19,20,15,15,6,19,12,5,12,22,11,8,8,5,3,10,1,4,1,0,1,3,0,0,0,0,1,0,1
95CC12W1,2785,43,45,47,38,36,28,46,55,34,38,34,37,43,49,41,52,45,46,53,33,46,40,43,33,35,33,29,39,34,26,36,31,28,32,26,33,43,49,44,43,32,31,40,36,37,38,45,43,34,29,30,43,32,42,28,31,27,28,33,22,23,26,29,35,34,30,29,30,18,21,14,23,19,24,29,16,10,10,11,12,5,17,11,11,4,9,6,7,7,4,4,4,2,2,0,0,0,0,0,0,2
95CC13W1,2474,32,38,39,36,29,39,29,40,21,44,35,30,32,35,38,34,43,39,37,34,25,41,40,32,30,35,46,39,22,35,42,25,27,21,45,29,28,30,33,40,44,35,35,27,40,29,33,33,36,39,26,31,31,31,24,30,40,29,23,37,32,36,25,30,26,29,22,22,12,16,9,11,18,14,11,15,9,13,11,8,15,7,7,7,6,9,4,8,1,4,4,4,4,0,1,2,0,0,0,0,0
95CC14W1,3035,49,55,39,58,54,40,46,49,35,38,32,41,43,44,47,37,36,33,35,35,39,35,47,33,33,33,28,37,38,38,34,44,43,50,52,56,41,35,43,57,40,48,47,52,52,31,40,43,45,38,48,34,33,33,28,35,32,40,43,41,24,28,35,35,27,29,35,22,34,20,25,20,26,23,19,15,15,9,21,17,14,8,10,10,11,8,4,7,5,3,2,3,2,0,0,1,1,1,0,0,1
95CC15W1,2903,41,38,43,45,48,36,34,35,48,38,33,47,43,47,49,50,51,57,43,35,38,34,37,29,40,36,36,40,34,31,33,28,32,45,33,34,34,33,43,34,51,49,48,45,60,49,51,43,35,48,45,45,39,37,18,34,22,26,19,29,30,35,34,40,23,28,32,27,25,27,17,15,13,19,17,17,12,18,17,10,12,11,12,6,5,5,9,7,5,4,4,2,0,3,3,0,1,0,0,0,0
95CC16W1,2820,31,38,36,41,42,51,55,38,52,25,38,42,48,51,38,39,43,39,39,32,32,50,36,38,29,39,36,33,34,38,28,32,42,40,40,22,32,47,58,44,35,36,36,43,43,43,57,36,28,25,36,32,35,33,28,25,33,24,24,22,17,25,38,23,31,22,24,27,29,30,32,20,31,19,19,17,16,14,17,14,14,18,17,17,11,6,3,6,6,2,5,1,3,0,2,0,1,0,0,0,1
95CC17W1,2730,51,40,30,51,42,34,29,36,35,30,44,34,44,44,35,34,53,44,36,48,34,24,49,64,44,36,41,48,30,39,35,41,39,38,29,41,29,41,35,41,52,47,40,34,34,30,21,30,46,41,44,27,32,38,30,35,36,18,32,23,33,31,29,26,30,34,24,27,20,18,20,25,9,10,16,14,7,12,12,16,7,6,6,6,4,5,4,5,4,3,0,1,0,0,1,0,1,0,1,0,1
95CC18W1,2342,21,24,27,37,33,22,32,31,23,25,26,24,27,26,31,34,30,35,26,23,24,25,33,23,35,42,39,28,23,33,25,23,25,33,24,19,33,34,31,33,28,29,37,23,36,35,37,32,42,49,37,23,39,34,32,32,26,27,21,18,27,25,24,22,24,23,38,21,22,31,18,25,28,27,21,10,16,14,17,14,12,12,14,8,8,14,8,14,6,3,0,6,1,3,2,3,0,1,0,0,1
95CC19W1,2720,44,46,31,45,35,46,41,34,41,34,29,50,42,47,38,47,36,52,42,21,31,26,23,36,33,29,28,34,29,37,32,37,27,41,30,44,42,48,32,41,39,47,36,52,47,37,39,40,30,49,40,26,43,25,35,25,33,23,29,27,20,37,32,26,24,30,23,28,18,20,24,18,19,21,17,12,15,18,11,12,19,11,10,11,3,8,4,4,4,6,1,4,0,3,0,1,1,0,0,0,2
95CC20S1,1308,23,22,24,19,18,18,22,9,20,16,21,27,10,24,22,16,17,20,16,16,15,11,17,19,20,12,13,12,14,18,15,12,14,18,14,13,21,18,12,17,21,16,25,18,19,12,27,22,16,26,17,24,21,25,18,13,17,19,15,21,22,13,17,12,20,12,16,9,11,5,6,9,7,5,4,6,6,4,5,1,7,4,3,4,7,4,1,3,3,1,1,0,1,1,1,0,0,0,0,0,0
95CC20S2,1702,27,26,31,16,16,25,17,21,26,16,19,22,20,26,24,25,25,28,23,13,19,18,19,16,21,29,26,26,20,27,20,20,24,23,29,22,26,24,30,23,30,33,30,24,15,25,30,34,26,21,25,25,22,31,13,23,20,18,26,18,24,17,28,15,20,13,7,17,11,16,6,8,14,15,13,13,8,7,9,7,3,6,5,3,4,5,2,2,2,2,0,2,0,1,0,0,0,0,0,0,0
95CC21W1,2925,48,44,42,43,38,38,45,41,47,39,37,37,42,33,31,31,28,27,42,37,26,34,40,46,37,37,42,30,36,35,32,51,49,33,32,38,35,41,60,51,36,53,48,52,42,49,47,41,37,30,39,32,29,38,36,37,29,31,29,40,23,47,26,38,36,25,33,28,38,26,24,21,20,22,19,18,16,17,13,15,14,9,15,14,8,5,6,3,5,4,1,0,1,2,0,1,1,1,0,0,0
95CC22W1,1740,19,22,23,11,14,18,13,18,10,17,19,20,14,11,24,21,24,19,22,26,20,24,29,32,23,27,27,24,21,19,18,26,26,18,8,21,31,14,27,26,17,23,20,27,18,22,26,32,25,30,22,24,27,26,10,16,24,18,18,22,26,24,24,23,19,20,26,17,15,19,17,17,17,15,13,12,20,13,14,11,17,10,11,16,12,15,5,4,4,2,2,4,1,2,0,0,0,0,0,0,0
95DD01W1,2099,18,16,12,19,16,20,23,24,19,23,19,23,28,20,23,31,27,30,20,15,14,19,14,19,19,16,17,20,21,21,19,15,27,11,15,17,20,19,22,27,31,28,24,37,39,35,31,34,23,33,20,28,21,27,28,28,30,27,33,42,24,31,35,23,40,40,34,38,31,38,21,23,39,18,29,28,14,19,19,17,16,14,16,18,22,10,6,4,6,6,8,3,5,2,1,2,1,1,0,0,0
95DD02S1,1453,14,23,18,17,11,14,16,11,21,15,16,17,22,22,12,22,20,25,21,22,20,13,19,20,17,23,13,21,17,23,18,14,17,11,11,10,18,19,20,16,22,17,25,22,23,24,19,17,24,25,19,16,16,27,19,23,13,15,23,22,17,26,26,15,19,17,17,15,19,9,14,20,14,10,9,10,11,6,1,5,13,9,5,6,3,6,2,3,6,3,1,2,3,0,1,0,0,0,0,0,0
95DD02S2,2435,34,38,41,44,47,34,31,45,34,46,35,25,28,39,28,27,29,27,28,23,23,22,30,31,34,34,37,38,40,30,56,43,32,24,39,43,31,55,47,50,38,44,45,40,39,45,40,32,31,23,27,29,25,22,29,31,20,18,40,29,19,26,22,14,22,15,21,13,20,15,14,10,17,15,9,13,11,10,12,6,8,6,7,6,8,3,2,4,7,1,2,2,2,1,1,1,1,0,0,0,0
95DD03W1,3503,54,54,41,60,40,47,35,48,50,42,42,47,47,42,35,40,39,37,36,31,27,28,33,51,46,43,52,49,50,48,61,51,45,50,61,53,42,60,64,60,61,52,55,69,48,55,40,46,45,43,40,33,32,46,44,30,45,32,31,28,45,31,33,37,36,53,33,49,41,38,17,32,29,30,41,31,22,22,22,21,15,9,9,17,16,8,12,11,5,6,2,2,3,2,2,2,2,0,1,0,0
95DD04W1,1926,23,32,35,26,30,36,29,30,24,20,23,16,23,24,24,19,35,21,29,27,31,26,29,29,28,31,25,31,26,18,23,28,18,18,28,29,18,29,30,24,31,19,22,26,26,21,29,21,20,25,31,24,23,21,17,30,20,17,18,27,36,22,19,21,17,19,17,17,13,16,14,22,19,11,15,16,16,17,11,9,12,12,6,6,7,2,2,4,5,2,4,1,0,0,0,1,1,0,1,0,0
95DD05W1,1739,26,24,24,33,33,19,26,23,17,18,20,26,22,27,34,37,18,24,32,34,25,28,27,37,23,18,24,20,23,26,24,24,26,14,24,18,16,29,34,24,20,31,28,23,33,21,30,24,27,18,26,24,16,24,22,17,19,19,23,26,22,13,18,20,25,16,13,23,12,15,9,8,12,6,11,5,7,4,9,7,2,1,2,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
95DD06W1,2588,12,17,22,16,20,18,17,27,28,28,24,26,28,27,30,32,37,29,28,28,26,29,39,32,31,40,32,30,21,17,27,19,24,21,27,22,14,25,20,33,32,25,24,24,32,30,25,47,41,31,43,29,38,47,39,49,42,43,41,48,36,30,33,29,39,35,39,38,35,28,25,26,35,30,31,24,27,25,25,28,20,29,17,15,23,15,19,18,9,4,6,15,10,4,4,2,2,2,1,1,1
95DD07S1,1596,31,25,21,17,15,15,17,13,15,17,18,16,14,12,9,21,17,18,12,17,15,11,11,20,27,12,17,25,27,16,19,12,19,21,10,8,13,19,17,19,23,19,29,24,24,17,29,19,15,17,20,18,21,16,21,30,13,26,19,22,22,19,23,29,24,20,26,17,17,20,5,28,23,28,16,28,22,15,9,8,14,16,10,4,14,7,6,7,4,2,8,1,1,1,0,1,0,0,0,0,1
95DD07S2,1767,19,26,27,31,25,27,30,23,22,23,24,21,21,21,21,16,17,26,22,16,13,17,20,10,12,23,21,17,23,16,24,12,20,16,27,26,28,23,23,35,24,36,29,31,30,25,29,22,22,31,19,22,26,18,31,17,23,20,18,16,13,22,22,16,14,19,20,19,21,18,15,18,16,15,14,14,16,14,14,7,13,14,9,13,3,6,5,7,6,5,2,2,0,1,0,1,0,0,0,0,0
95DD08W1,2126,32,25,18,14,12,17,14,17,18,16,15,18,14,15,21,18,17,21,19,25,22,32,24,30,34,32,32,36,38,43,43,48,35,32,34,35,35,23,32,34,29,19,26,37,27,35,36,31,23,31,31,27,31,24,21,27,18,27,31,23,19,20,21,20,26,21,20,21,19,14,15,19,11,15,25,21,14,22,15,16,24,12,13,14,19,11,13,12,11,8,7,4,4,1,1,1,1,2,0,0,0
95DD09W1,2590,32,22,30,34,26,47,36,38,45,30,37,36,27,19,45,27,32,36,34,22,30,28,19,26,27,28,25,24,23,24,23,19,19,20,25,26,35,39,39,43,49,47,39,58,33,38,42,44,44,36,42,42,39,46,37,37,27,28,34,20,30,33,33,29,37,43,27,28,18,28,21,23,27,27,11,18,17,14,14,11,18,13,12,9,21,10,8,9,7,5,2,0,2,0,1,0,0,3,2,0,0
95DD10W1,2805,35,28,32,33,37,45,35,31,27,24,28,30,25,24,41,33,39,26,28,42,40,42,36,39,41,36,38,36,40,32,45,23,34,26,28,28,41,47,48,44,44,48,44,34,43,40,41,30,42,29,40,36,45,40,20,33,32,35,23,27,38,29,44,25,40,38,30,38,43,31,24,21,32,20,15,18,18,17,14,22,17,19,15,12,13,16,8,8,3,5,7,2,1,3,2,0,1,1,0,1,1
95DD11W1,2363,45,51,52,42,46,45,42,44,37,27,40,27,38,34,41,34,32,33,32,26,25,39,31,49,33,29,42,41,43,26,48,43,35,43,25,44,49,35,49,32,33,32,36,30,35,27,22,25,20,25,28,24,20,15,23,23,17,17,24,26,28,25,17,14,21,19,17,21,12,21,8,13,9,12,5,5,17,7,8,6,6,5,5,6,4,2,5,3,2,1,5,2,0,0,0,0,0,1,0,0,0
95DD12W1,2610,35,40,29,28,29,32,26,31,33,32,36,35,37,34,35,49,40,50,40,23,29,30,21,37,31,35,27,22,21,27,28,27,27,35,28,15,31,34,34,52,33,38,51,42,41,33,39,56,36,38,41,29,36,30,30,37,32,34,40,23,27,26,36,22,33,31,21,26,30,20,22,17,30,12,21,14,23,14,17,16,20,16,12,10,10,15,2,10,4,5,6,3,3,4,1,2,1,3,0,1,0
95DD13W1,1784,16,30,29,22,35,21,22,19,17,19,20,20,18,22,17,22,17,28,12,13,20,16,28,20,25,23,25,30,35,35,31,24,35,27,19,24,21,23,25,25,20,16,25,27,13,22,32,27,17,15,19,23,20,18,14,15,22,21,18,21,27,22,21,16,22,14,26,23,24,16,4,19,14,14,14,13,13,12,16,14,16,10,12,7,4,11,6,5,7,6,8,2,1,1,3,1,3,0,1,1,0
95DD14S1,1603,25,24,13,22,26,21,19,18,20,20,26,23,23,22,26,23,26,23,22,15,10,20,18,16,20,17,12,23,5,20,12,19,15,24,15,19,29,36,26,28,29,28,24,22,27,32,26,29,20,25,24,23,22,14,23,13,18,21,11,11,14,29,15,14,17,16,14,12,11,11,13,16,16,14,10,10,12,8,7,6,12,4,8,8,11,7,4,7,5,4,1,2,0,0,1,1,0,0,0,0,0
95DD14S2,1674,9,16,13,18,14,18,28,24,17,17,24,23,26,18,31,30,32,25,23,13,11,31,22,21,22,15,15,8,22,9,9,16,8,11,6,9,16,23,20,22,34,25,33,38,38,37,34,31,36,21,26,41,37,24,30,30,27,18,21,15,19,12,23,14,17,14,16,15,11,17,14,14,13,17,14,15,6,10,14,7,4,7,8,11,8,3,4,0,6,2,3,1,3,0,0,1,0,0,0,0,0
95DD15W1,3451,57,41,58,55,49,59,54,64,55,52,55,55,49,42,54,46,55,49,35,47,34,34,36,37,50,46,38,47,34,51,60,47,51,45,41,59,66,58,67,54,56,59,64,65,53,49,48,48,42,50,39,41,38,42,41,32,33,31,31,29,46,36,37,27,29,32,36,26,26,31,23,21,15,30,12,20,16,13,10,11,8,12,13,7,10,5,5,2,3,4,1,2,1,1,1,2,0,0,0,0,0
95DD16W1,2981,35,28,26,42,37,32,33,33,49,46,32,58,34,45,49,34,38,44,31,36,36,35,37,35,37,34,29,38,33,28,40,33,38,37,32,25,34,35,33,40,46,56,64,58,53,44,59,42,46,37,46,50,24,40,46,45,47,33,30,41,42,42,34,34,34,25,29,36,25,23,13,29,22,18,15,19,18,15,22,16,10,10,11,10,15,11,10,8,4,7,3,1,3,0,1,3,1,0,1,2,1
95DD17W1,3461,42,50,52,46,53,48,56,48,55,49,40,49,58,45,60,52,59,52,50,45,34,40,38,39,44,40,42,54,41,42,50,39,57,47,42,47,40,59,52,39,67,53,49,71,54,44,48,49,39,36,40,46,53,33,39,36,35,47,37,29,40,36,34,49,32,40,28,38,29,36,31,26,26,11,16,21,18,16,11,13,20,5,21,8,10,6,6,8,5,1,8,3,4,4,1,0,0,0,0,0,0
95DD18W1,1885,22,24,17,17,12,16,11,7,10,19,16,18,13,21,17,10,14,14,20,18,20,24,21,31,29,25,21,18,24,29,24,25,19,27,25,21,26,13,29,36,21,21,20,30,31,27,25,27,14,21,25,27,17,29,25,34,22,22,14,25,18,33,32,34,36,21,14,33,28,18,25,25,23,16,17,24,24,18,20,20,24,18,14,8,11,9,6,5,3,7,5,3,4,3,4,0,0,1,1,0,0
95DD19S1,1904,41,30,42,28,25,23,40,21,20,29,14,23,22,21,24,29,25,30,20,29,24,26,19,21,30,24,20,26,27,32,30,28,26,27,42,34,20,29,28,36,28,34,38,31,30,29,31,18,30,28,19,13,19,19,12,19,28,10,17,21,16,15,16,29,11,11,15,12,17,9,16,13,13,11,13,6,14,12,9,3,8,6,6,7,8,7,8,3,3,8,7,1,4,1,2,1,1,2,1,0,0
95DD19S2,1460,13,15,10,20,12,18,13,13,17,18,19,15,14,27,25,22,23,16,21,10,15,18,18,23,19,8,6,18,11,12,16,12,15,17,15,15,16,12,18,24,21,26,19,23,33,29,27,21,30,20,26,25,24,17,31,11,32,17,20,14,25,19,16,20,15,18,11,18,23,12,7,17,17,11,12,12,10,11,8,5,6,8,6,7,7,2,1,5,1,2,6,2,1,0,0,2,0,1,0,0,1
95DD20W1,1746,22,13,23,24,21,24,17,11,16,19,24,19,14,17,21,19,16,16,26,19,25,21,37,31,26,22,21,24,28,27,17,23,13,25,13,27,14,24,26,20,31,32,34,24,27,23,27,28,28,14,26,16,16,24,18,23,20,29,16,23,16,19,18,24,21,19,20,17,17,24,15,15,16,19,16,21,15,14,18,14,14,9,6,6,6,5,8,3,2,2,0,2,0,1,0,0,0,0,0,0,0
