GeographyCode,QS111NI0001,QS111NI0002,QS111NI0003,QS111NI0004,QS111NI0005,QS111NI0006,QS111NI0007,QS111NI0008,QS111NI0009,QS111NI0010,QS111NI0011,QS111NI0012,QS111NI0013,QS111NI0014,QS111NI0015,QS111NI0016,QS111NI0017,QS111NI0018,QS111NI0019,QS111NI0020,QS111NI0021,QS111NI0022,QS111NI0023,QS111NI0024,QS111NI0025,QS111NI0026,QS111NI0027
95SS22S2,654,151,91,60,481,84,307,110,55,78,64,1,37,21,5,11,0,52,16,16,20,22,5,6,1,1,9
95SS23S1,894,238,84,154,619,102,399,145,65,128,61,1,58,37,9,8,4,59,16,15,28,37,14,5,0,1,17
95SS23S2,638,156,57,99,447,37,304,86,51,102,65,0,40,22,10,7,1,66,27,18,21,35,6,6,0,1,22
95SS24S1,1025,221,82,139,759,66,531,144,110,191,86,1,75,40,19,12,4,86,32,22,32,45,6,9,0,3,27
95SS24S2,889,210,69,141,646,85,431,108,78,164,81,1,48,28,6,13,1,81,25,15,41,33,3,10,0,3,17
95SS25W1,1117,374,143,231,679,50,239,67,40,80,52,1,74,24,22,25,3,315,137,106,72,64,11,14,0,1,38
95SS26S1,708,141,33,108,500,9,168,49,20,40,59,1,45,13,14,12,6,277,99,120,58,67,13,28,1,0,25
95SS26S2,606,83,28,55,472,31,245,59,58,61,67,0,26,13,7,4,2,170,62,71,37,51,21,12,0,0,18
95SS27W1,1194,509,218,291,613,88,335,118,62,86,69,0,55,29,12,13,1,135,44,41,50,72,15,6,0,9,42
95SS28W1,1071,341,149,192,647,60,321,83,67,94,77,1,69,27,22,14,6,196,72,49,75,83,17,15,0,7,44
95SS29S1,459,105,26,79,295,20,99,25,13,31,30,0,20,3,7,9,1,156,62,59,35,59,9,19,0,2,29
95SS29S2,572,172,58,114,330,30,98,28,13,30,27,0,29,10,8,10,1,173,69,55,49,70,11,20,0,3,36
95SS30S1,266,74,44,30,180,34,107,35,20,28,24,0,15,10,4,1,0,24,7,5,12,12,1,5,0,3,3
95SS30S2,859,179,101,78,650,132,439,136,75,158,70,0,23,13,5,3,2,56,18,11,27,30,11,4,0,5,10
95TT01W1,838,157,84,73,605,48,450,59,71,208,112,1,29,15,9,4,1,77,13,15,49,76,16,22,0,8,30
95TT02W1,857,153,73,80,624,46,445,70,79,193,103,0,25,9,15,1,0,108,36,27,45,80,22,10,0,8,40
95TT03S1,601,132,58,74,426,37,244,65,47,89,43,1,51,34,10,5,2,93,36,23,34,43,3,6,0,1,33
95TT03S2,574,133,52,81,402,23,292,62,45,121,64,0,31,15,4,10,2,56,10,18,28,39,11,10,0,3,15
95TT04W1,1018,256,101,155,705,39,493,100,70,219,104,0,52,27,15,9,1,121,32,29,60,57,13,11,0,10,23
95TT05S1,611,126,42,84,435,40,284,65,59,118,42,0,39,19,10,7,3,72,31,16,25,50,11,11,0,4,24
95TT05S2,518,176,72,104,304,15,143,32,23,53,35,0,49,22,10,16,1,97,40,18,39,38,7,5,0,4,22
95TT06W1,886,185,98,87,641,48,481,85,71,196,129,1,17,10,2,5,0,94,26,18,50,60,10,17,0,3,30
95TT07W1,874,152,82,70,665,56,500,99,82,188,131,0,33,10,10,9,4,76,14,12,50,57,12,12,0,5,28
95TT08W1,851,138,71,67,658,48,505,81,100,191,133,1,29,13,8,5,3,75,11,18,46,55,14,11,0,8,22
95TT09S1,439,71,41,30,333,31,248,34,40,108,66,0,8,4,1,2,1,46,8,2,36,35,8,7,0,4,16
95TT09S2,435,70,39,31,328,21,260,36,48,99,77,0,10,4,5,1,0,37,5,6,26,37,7,11,0,1,18
95TT10W1,1056,235,103,132,715,50,413,100,84,125,104,0,73,37,15,17,4,179,75,49,55,106,26,15,0,3,62
95TT11S1,488,70,39,31,367,28,285,54,48,117,66,0,13,5,3,4,1,41,8,15,18,51,6,9,0,5,31
95TT11S2,457,74,39,35,351,27,279,41,42,128,68,0,11,5,5,0,1,34,8,6,20,32,11,6,0,4,11
95TT12W1,898,198,91,107,650,69,468,91,76,202,99,0,26,6,10,6,4,87,23,16,48,50,14,10,0,6,20
95TT13S1,552,123,36,87,391,26,254,63,43,87,61,0,32,14,9,9,0,79,31,21,27,38,3,12,0,0,23
95TT13S2,555,168,74,94,322,19,157,38,27,63,29,0,34,18,10,6,0,112,41,27,44,65,11,16,0,6,32
95TT14W1,830,210,85,125,550,65,331,85,59,108,79,0,35,15,9,8,3,119,24,39,56,70,15,14,0,2,39
95TT15W1,833,178,87,91,585,60,425,77,71,190,87,1,19,10,3,3,3,80,22,19,39,70,15,14,1,8,32
95TT16W1,866,169,78,91,637,59,449,73,95,177,104,0,32,17,6,8,1,97,29,19,49,60,13,15,0,5,27
95UU06W1,569,159,66,93,379,60,221,57,33,80,51,0,20,9,5,4,2,78,25,24,29,31,5,4,0,6,16
95UU09W1,594,141,54,87,413,30,288,70,34,119,65,0,18,9,3,5,1,77,23,23,31,40,7,12,1,3,17
95UU14W1,718,232,75,157,443,48,216,62,38,79,37,0,37,15,13,8,1,142,46,40,56,43,10,7,0,5,21
95UU99C1,744,182,71,111,507,38,340,84,54,113,89,1,41,18,10,13,0,87,30,20,37,55,12,10,0,7,26
95UU99C2,789,269,118,151,492,86,236,86,27,68,55,0,35,13,4,15,3,135,46,45,44,28,5,5,0,3,15
95UU99C3,736,252,130,122,428,69,274,79,35,92,68,0,27,19,5,2,1,58,13,10,35,56,7,10,1,7,31
95UU99C4,680,164,86,78,469,56,313,81,47,108,77,1,32,18,5,7,2,67,18,13,36,47,6,10,0,9,22
95UU99C5,881,255,118,137,564,71,369,69,64,122,114,1,18,6,5,5,2,105,27,19,59,62,12,12,0,7,31
95UU99C6,897,296,134,162,525,44,310,77,50,113,70,0,41,13,15,12,1,130,47,34,49,76,14,12,0,7,43
95VV01S1,563,125,74,51,403,42,287,73,38,101,75,0,18,8,4,4,2,56,21,14,21,35,10,10,0,1,14
95VV01S2,608,172,79,93,405,45,256,69,55,80,52,0,23,7,5,9,2,81,22,20,39,31,5,6,0,5,15
95VV02W1,985,393,171,222,503,52,210,50,39,64,57,0,57,22,18,14,3,184,74,46,64,89,20,14,0,4,51
95VV03W1,996,289,137,152,620,57,318,64,54,124,76,0,58,29,15,13,1,187,68,46,73,87,23,13,0,7,44
95VV04W1,1052,214,110,104,765,80,554,119,86,230,119,0,39,16,8,13,2,92,30,23,39,73,21,16,0,10,26
95VV05S1,611,108,54,54,451,21,341,58,49,159,75,0,27,11,1,12,3,62,15,13,34,52,7,9,1,8,27
95VV05S2,753,87,27,60,615,35,462,66,64,254,78,0,31,16,6,7,2,87,30,29,28,51,7,16,0,2,26
95VV06W1,1153,255,113,142,801,50,526,79,91,233,123,0,42,22,7,12,1,183,61,59,63,97,19,22,1,7,48
95VV07S1,877,319,101,218,503,50,249,57,41,75,76,2,48,24,11,13,0,154,63,48,43,55,7,4,0,5,39
95VV07S2,780,153,52,101,593,48,404,77,77,181,69,0,29,16,5,7,1,112,32,42,38,34,11,8,0,1,14
95VV08W1,1006,233,98,135,692,29,447,84,63,183,117,0,24,10,4,8,2,192,78,48,66,81,26,24,0,3,28
95VV09W1,967,252,91,161,620,49,324,69,47,112,96,0,41,19,13,6,3,206,75,51,80,95,17,27,0,2,49
95VV10S1,560,108,33,75,400,27,170,24,41,66,39,0,45,23,10,12,0,158,72,44,42,52,10,12,1,0,29
95VV10S2,626,172,60,112,364,41,157,35,37,48,37,0,33,14,5,10,4,133,53,37,43,90,12,9,2,0,67
95VV11S1,678,121,51,70,517,52,326,60,51,134,81,0,25,10,12,3,0,114,26,35,53,40,13,8,0,2,17
95VV11S2,806,160,44,116,590,38,401,76,98,165,62,1,45,24,8,10,3,105,37,33,35,56,15,13,0,3,25
95VV12S1,584,127,51,76,387,35,205,41,41,80,43,0,27,12,7,6,2,120,46,36,38,70,11,16,0,4,39
95VV12S2,580,156,59,97,384,27,214,50,42,61,61,0,48,19,11,16,2,95,36,27,32,40,5,10,0,1,24
95VV13S1,630,110,49,61,468,30,372,61,53,189,69,1,18,10,6,2,0,47,9,17,21,52,10,13,0,4,25
95VV13S2,424,61,31,30,332,19,267,39,44,102,82,0,9,6,0,1,2,37,8,6,23,31,7,7,0,3,14
95VV14S1,718,173,58,115,436,24,253,48,54,96,55,1,44,24,10,9,1,114,43,31,40,109,28,16,0,1,64
95VV14S2,569,187,83,104,343,37,214,49,41,52,72,0,26,16,4,4,2,66,18,11,37,39,10,6,0,0,23
95VV15S1,555,149,66,83,332,12,157,29,23,55,50,1,20,7,5,6,2,142,65,31,46,74,13,8,0,2,51
95VV15S2,585,139,49,90,400,26,263,48,65,90,60,0,22,8,4,8,2,89,34,33,22,46,14,4,1,1,26
95VV16W1,1043,218,91,127,736,58,491,90,89,190,122,0,20,9,6,5,0,167,40,47,80,89,22,20,0,7,40
95VV17S1,719,134,61,73,524,42,325,56,64,132,73,0,40,13,14,11,2,117,48,33,36,61,12,24,0,5,20
95VV17S2,691,136,55,81,496,26,326,61,53,151,61,0,21,5,1,10,5,123,50,31,42,59,16,21,0,3,19
95VV18S1,705,183,95,88,480,54,300,68,61,103,68,0,40,20,12,6,2,86,29,23,34,42,14,5,0,5,18
95VV18S2,697,218,91,127,418,28,249,64,33,76,76,1,44,18,10,14,2,96,36,24,36,61,10,17,0,4,30
95VV19S1,524,165,96,69,324,60,172,38,26,59,49,0,26,8,6,11,1,66,20,11,35,35,1,11,0,3,20
95VV19S2,648,168,47,121,444,31,249,67,39,89,54,2,36,18,14,3,1,126,53,42,31,36,9,9,0,2,16
95VV20W1,925,166,83,83,667,60,478,83,78,195,122,0,44,19,15,8,2,85,26,15,44,92,19,24,0,5,44
95VV21S1,741,142,50,92,544,28,398,67,74,173,84,0,23,14,4,5,0,95,31,32,32,55,16,7,0,4,28
95VV21S2,512,74,40,34,395,25,308,48,41,161,58,0,19,12,1,4,2,43,8,7,28,43,8,16,0,1,18
95VV22W1,956,227,112,115,664,30,441,85,74,184,98,0,43,14,16,10,3,150,50,48,52,65,10,10,0,5,40
95VV23W1,1123,320,166,154,705,69,424,110,69,129,116,0,53,23,8,21,1,159,59,38,62,98,13,17,0,10,58
95VV24S1,591,194,87,107,355,43,250,65,40,98,47,0,14,11,1,1,1,48,11,11,26,42,5,4,1,3,29
95VV24S2,667,246,119,127,377,39,206,54,36,53,63,1,33,15,12,5,1,98,30,28,40,44,13,7,0,3,21
95VV25S1,614,143,69,74,433,30,268,39,37,137,55,0,29,13,5,11,0,106,33,34,39,38,10,13,1,2,12
95VV25S2,613,118,52,66,447,25,324,54,37,152,81,0,19,10,5,3,1,79,35,20,24,48,16,11,0,5,16
95VV26W1,1172,237,92,145,852,52,578,92,101,257,128,0,62,30,8,19,5,160,54,46,60,83,15,22,0,6,40
95VV27W1,912,292,116,176,525,40,292,83,44,66,99,0,46,20,13,8,5,147,48,31,68,95,26,11,0,9,49
95VV28S1,801,214,84,130,505,30,318,78,63,113,64,1,41,24,8,6,3,115,36,34,45,82,26,15,0,3,38
95VV28S2,542,180,71,109,321,23,166,44,28,52,42,0,33,14,13,6,0,99,44,14,41,41,5,8,0,4,24
95VV29W1,1071,194,88,106,806,51,586,109,85,269,123,1,44,19,14,8,3,124,44,25,55,71,17,20,0,9,25
95VV30S1,573,122,53,69,405,62,278,76,66,82,54,0,18,11,1,5,1,47,16,9,22,46,10,8,1,1,26
95VV30S2,525,150,50,100,313,34,170,35,33,53,49,0,38,15,11,11,1,71,22,16,33,62,13,9,0,2,38
95WW01S1,636,238,112,126,351,61,180,69,24,41,46,0,31,22,5,3,1,79,24,16,39,47,8,3,3,4,29
95WW01S2,621,219,103,116,369,34,191,62,39,58,32,1,42,24,11,6,1,101,44,31,26,33,7,4,1,3,18
95WW02S1,742,234,125,109,476,47,268,90,51,75,52,0,56,28,11,13,4,105,33,35,37,32,7,9,0,2,14
95WW02S2,791,179,72,107,587,63,333,84,70,125,54,0,46,26,12,6,2,145,61,46,38,25,4,7,0,0,14
95WW03S1,767,296,140,156,423,54,206,66,29,47,64,1,53,35,12,5,1,109,46,22,41,48,16,6,0,4,22
95WW03S2,816,217,72,145,559,43,341,93,82,114,52,1,67,37,18,9,3,107,49,35,23,40,8,7,0,0,25
95WW04S1,614,112,38,74,469,47,256,76,54,82,44,1,52,27,7,15,3,113,40,36,37,33,6,7,0,0,20
95WW04S2,484,88,36,52,383,46,257,92,50,65,50,0,33,13,12,7,1,47,13,16,18,13,3,2,0,0,8
95WW05S1,580,128,34,94,419,39,289,87,49,73,80,0,32,17,6,6,3,59,13,25,21,33,7,7,0,0,19
95WW05S2,577,226,130,96,324,58,157,41,28,46,42,0,23,12,5,5,1,86,28,16,42,27,4,6,0,4,13
95WW06S1,580,121,53,68,420,43,306,97,63,77,69,0,24,12,9,2,1,47,8,11,28,39,9,11,0,3,16
95WW06S2,618,123,49,74,472,62,331,109,53,116,53,0,26,14,4,7,1,53,15,11,27,23,7,3,0,1,12
95WW07S1,677,139,80,59,508,72,348,97,58,116,77,0,29,16,3,7,3,59,15,11,33,30,4,8,0,2,16
95WW07S2,925,198,78,120,688,78,465,145,98,146,76,0,37,19,11,6,1,108,37,35,36,39,7,5,0,3,24
95WW08S1,465,79,35,44,369,53,215,63,42,64,46,1,33,14,9,9,1,67,29,16,22,17,5,4,0,3,5
95WW08S2,572,153,99,54,401,75,233,85,40,58,50,0,25,11,4,9,1,68,18,14,36,18,3,1,0,3,11
95WW09S1,596,215,109,106,361,58,147,53,21,35,38,0,33,15,6,9,3,123,45,40,38,20,4,6,0,1,9
95WW09S2,515,98,67,31,399,112,243,84,33,59,67,0,15,10,3,2,0,29,6,8,15,18,4,1,0,5,8
95WW10S1,653,147,59,88,478,30,300,74,62,95,69,1,46,20,9,17,0,101,30,28,43,28,7,6,0,3,12
95WW10S2,523,144,90,54,356,59,176,57,33,49,37,0,30,16,3,7,4,91,31,31,29,23,7,0,0,4,12
95WW11S1,578,87,35,52,454,40,295,64,52,103,76,0,32,14,9,7,2,87,25,27,35,37,12,10,0,2,13
95WW11S2,528,116,56,60,394,74,230,57,42,58,73,0,29,14,8,7,0,61,23,19,19,18,4,4,0,2,8
95WW12W1,1100,395,157,238,639,80,225,73,44,52,56,0,68,37,17,10,4,266,91,72,103,66,12,14,0,3,37
95WW13S1,752,177,75,102,538,61,357,116,80,102,59,0,47,33,9,4,1,73,31,13,29,37,4,8,0,1,24
95WW13S2,681,141,58,83,502,35,364,101,71,130,62,1,39,17,16,6,0,63,19,19,25,38,4,5,0,4,25
95WW14W1,1043,400,177,223,586,54,220,70,37,54,59,0,63,28,19,12,4,249,111,68,70,57,14,11,0,0,32
95WW15S1,599,132,54,78,440,46,234,46,52,89,47,0,43,25,7,8,3,117,34,42,41,27,8,5,0,0,14
95WW15S2,630,121,52,69,476,59,311,92,62,72,85,0,23,12,5,5,1,83,25,28,30,33,5,10,0,1,17
95WW16S1,621,132,68,64,458,58,247,65,41,77,64,0,47,28,12,5,2,106,34,34,38,31,7,5,1,1,17
95WW16S2,639,253,119,134,346,37,140,51,31,26,32,0,51,29,14,7,1,118,59,29,30,40,8,4,0,1,27
95WW17W1,991,308,150,158,638,103,348,133,54,74,87,0,57,33,9,12,3,130,50,38,42,45,9,8,0,5,23
95WW18W1,1000,349,173,176,606,123,312,89,65,88,70,0,53,25,11,14,3,118,45,23,50,45,13,5,0,7,20
95WW19S1,754,186,105,81,532,100,319,92,75,97,55,0,32,16,9,7,0,81,23,19,39,36,9,6,1,2,18
95WW19S2,661,64,18,46,577,37,454,110,95,197,52,1,34,17,6,11,0,51,18,21,12,20,3,3,0,0,14
95WW19S3,789,124,66,58,637,64,504,132,89,196,87,0,23,16,2,4,1,46,9,15,22,28,7,5,3,1,12
95WW20S1,680,143,66,77,498,53,346,99,65,114,68,0,33,16,6,5,6,66,23,14,29,39,9,10,0,6,14
95WW20S2,1645,299,28,271,1242,41,800,224,186,316,74,1,182,120,34,25,3,218,90,87,41,104,17,25,0,3,59
95WW20S3,649,71,22,49,550,37,423,108,86,136,93,0,22,11,6,3,2,68,21,22,25,28,8,6,0,4,10
95WW21S1,711,281,98,183,393,52,154,67,21,28,38,0,53,24,16,10,3,134,46,58,30,37,6,5,0,4,22
95WW21S2,770,204,50,154,517,18,303,74,61,128,40,1,62,33,14,15,0,133,44,62,27,49,10,10,2,0,27
95WW22S1,538,114,55,59,398,37,255,72,57,68,58,2,30,20,2,6,2,74,27,21,26,26,5,7,0,3,11
95WW22S2,690,216,81,135,452,37,193,70,35,39,49,2,59,29,14,12,4,161,62,60,39,22,8,3,2,0,9
95WW23S1,889,288,108,180,542,66,304,107,54,93,50,0,62,38,15,9,0,110,48,31,31,59,6,4,13,2,34
95WW23S2,566,151,83,68,379,69,248,71,47,79,51,0,19,9,2,6,2,43,11,13,19,36,5,2,2,0,27
95WW24S1,694,254,89,165,392,56,151,49,24,39,39,1,49,34,8,7,0,135,48,48,39,48,6,7,1,3,31
95WW24S2,884,330,112,218,506,34,175,58,32,45,40,0,82,39,21,18,4,215,112,58,45,48,6,4,1,1,36
95WW25W1,1137,575,241,334,514,86,211,86,44,44,37,1,55,36,8,7,4,161,73,36,52,48,7,6,1,4,30
95XX01S1,633,95,38,57,514,54,390,135,66,103,86,0,36,17,7,8,4,34,10,7,17,24,8,4,0,1,11
95XX01S2,608,68,18,50,515,15,398,71,90,172,65,0,35,19,6,10,0,67,23,25,19,25,8,7,0,1,9
95XX01S3,608,108,33,75,482,39,310,89,68,92,61,1,47,27,11,6,3,85,30,26,29,18,6,3,0,1,8
95XX02W1,1066,303,177,126,731,110,481,160,85,160,76,2,50,32,7,8,3,88,18,22,48,32,7,9,0,2,14
95XX03S1,498,110,60,50,370,68,256,98,36,70,52,0,15,8,2,5,0,31,8,10,13,18,2,8,0,3,5
95XX03S2,559,94,30,64,437,62,301,103,45,86,67,0,29,12,7,9,1,45,21,6,18,28,10,3,0,2,13
95XX04S1,663,143,53,90,500,59,362,127,58,96,81,0,28,14,10,1,3,51,17,19,15,20,7,4,0,0,9
95XX04S2,739,163,61,102,549,42,350,110,64,109,67,0,50,24,13,10,3,107,43,35,29,27,9,5,0,0,13
95XX05W1,1238,436,218,218,742,161,370,139,63,82,86,0,67,43,12,5,7,144,53,31,60,60,11,9,0,2,38
95XX06S1,755,241,113,128,481,48,229,93,45,50,41,0,50,18,10,20,2,154,53,60,41,33,9,5,0,2,17
95XX06S2,843,254,77,177,549,37,342,93,84,110,55,0,64,38,10,13,3,106,38,37,31,40,10,10,0,1,19
95XX07S1,633,168,76,92,447,91,269,120,38,51,60,0,27,11,9,6,1,60,18,13,29,18,5,1,0,1,11
95XX07S2,645,251,192,59,369,77,225,71,35,78,41,0,29,14,5,10,0,38,7,12,19,25,4,3,0,4,14
95XX08S1,591,209,126,83,358,70,229,81,31,67,50,0,25,11,9,4,1,34,14,3,17,24,3,2,0,3,16
95XX08S2,582,186,140,46,374,88,220,87,43,52,38,2,19,11,3,3,2,45,9,13,23,22,4,1,0,4,13
95XX09S1,629,251,173,78,352,86,192,79,24,46,43,2,18,12,4,1,1,54,16,18,20,26,6,5,0,3,12
95XX09S2,626,203,106,97,392,64,227,76,37,65,49,1,47,22,15,10,0,53,13,16,24,31,6,2,0,3,20
95XX10S1,676,166,37,129,483,29,254,57,47,113,37,0,56,22,8,25,1,144,49,51,44,27,4,8,0,1,14
95XX10S2,678,136,30,106,501,34,342,91,77,136,38,0,53,31,14,7,1,72,28,25,19,41,11,9,0,0,21
95XX10S3,488,122,36,86,340,25,165,50,32,50,33,0,47,20,11,15,1,103,46,33,24,26,6,4,0,1,15
95XX11S1,998,247,44,203,709,51,426,174,73,124,55,0,108,55,26,24,3,124,49,45,30,42,9,3,0,1,29
95XX11S2,905,226,42,184,634,27,384,119,99,133,33,0,111,74,21,15,1,112,58,32,22,45,4,12,0,2,27
95XX11S3,718,260,79,181,424,21,164,65,27,44,28,0,73,36,20,12,5,166,79,49,38,34,9,7,0,1,17
95XX12W1,1002,238,124,114,728,154,468,172,68,127,101,3,51,31,9,10,1,52,17,16,19,36,7,3,1,6,19
95XX13W1,1176,297,179,118,836,200,537,208,83,153,93,0,37,29,3,5,0,62,11,13,38,43,11,2,0,8,22
95XX14W1,955,222,127,95,696,148,462,149,74,139,100,0,38,27,2,8,1,48,12,10,26,37,8,7,0,4,18
95XX15W1,1192,481,145,336,649,89,318,116,49,79,74,0,66,41,14,8,3,176,57,47,72,62,9,7,0,2,44
95XX16W1,1392,420,232,188,927,230,550,262,70,115,103,1,57,39,7,6,5,89,13,14,62,45,11,11,0,2,21
95XX17S1,763,360,90,270,312,19,135,56,32,26,21,1,71,48,12,9,2,86,30,15,41,91,12,6,1,0,72
95XX17S2,662,223,66,157,394,49,231,75,46,72,38,1,51,37,7,5,2,62,17,15,30,45,9,9,0,0,27
95XX18W1,1348,553,254,299,707,83,391,137,62,125,67,2,90,66,14,8,2,141,56,25,60,88,15,11,0,3,59
95XX19W1,1106,340,144,196,729,128,484,155,73,158,98,1,41,26,7,8,0,75,21,19,35,37,10,6,0,5,16
95XX20S1,909,356,131,225,508,55,249,74,61,60,54,0,53,25,16,8,4,151,44,38,69,45,6,8,0,7,24
95XX20S2,454,124,37,87,314,15,228,59,55,108,6,4,19,12,3,4,0,48,21,14,13,16,6,1,0,1,8
95XX21W1,1176,339,198,141,792,213,460,167,62,157,74,0,44,28,9,5,2,75,24,16,35,45,6,5,1,7,26
95XX22W1,1010,328,119,209,637,108,364,148,61,79,76,1,67,32,16,12,7,97,34,22,41,45,10,5,1,2,27
95XX23W1,1451,536,150,386,828,78,434,148,108,111,67,0,138,84,31,14,9,178,81,35,62,87,9,8,0,3,67
95XX24S1,540,109,66,43,410,57,277,105,45,58,69,0,23,13,7,3,0,53,11,17,25,21,9,3,0,0,9
95XX24S2,644,220,128,92,409,98,228,83,48,50,47,0,26,16,5,3,2,57,18,14,25,15,5,2,0,2,6
95XX25W1,1096,406,168,238,632,63,289,92,52,81,64,1,90,32,25,28,5,189,54,55,80,58,11,8,0,7,32
95YY01W1,861,195,98,97,619,53,432,98,47,186,101,0,41,14,8,16,3,93,29,23,41,47,7,16,0,6,18
95YY02W1,883,275,102,173,558,49,333,93,69,105,66,0,27,16,4,5,2,149,50,31,68,50,6,12,0,2,30
95YY03W1,991,187,83,104,740,50,577,101,87,263,126,0,32,17,5,8,2,81,20,21,40,64,12,20,0,8,24
95YY04W1,1270,295,91,204,881,71,545,130,102,210,103,0,71,34,23,12,2,194,73,57,64,94,17,18,0,5,54
95YY05W1,745,281,132,149,413,63,228,68,28,67,65,0,45,33,4,6,2,77,24,14,39,51,4,4,0,7,36
95YY06W1,858,234,89,145,567,38,373,76,65,140,92,0,30,10,12,7,1,126,45,25,56,57,9,15,0,5,28
95YY07W1,912,169,77,92,679,48,518,73,84,241,120,0,24,9,6,9,0,89,21,18,50,64,11,13,0,8,32
95YY08W1,789,215,84,131,522,33,380,62,67,159,92,1,21,13,6,2,0,87,29,13,45,52,16,5,0,5,26
95YY09W1,1014,363,144,219,584,87,341,105,55,88,93,0,44,22,12,6,4,112,43,31,38,67,13,5,0,0,49
95YY10W1,705,124,70,54,544,76,401,94,62,156,89,0,11,5,1,3,2,56,6,12,38,37,7,5,0,5,20
95YY11W1,820,273,109,164,501,42,309,72,54,108,75,0,39,21,7,8,3,111,32,20,59,46,7,7,0,4,28
95YY12W1,932,203,91,112,662,44,484,110,85,211,78,0,45,25,10,9,1,89,29,26,34,67,15,18,0,4,30
95YY13S1,542,118,20,98,387,27,228,48,44,101,35,0,27,11,5,9,2,105,43,37,25,37,8,5,0,1,23
95YY13S2,576,197,71,126,341,34,179,48,23,50,58,0,30,15,9,6,0,98,36,22,40,38,3,6,0,2,27
95YY14S1,559,148,36,112,374,17,229,44,38,91,56,0,35,18,9,5,3,93,33,37,23,37,8,5,0,3,21
95YY14S2,588,157,47,110,403,15,249,56,42,98,53,0,32,17,3,9,3,107,43,31,33,28,3,9,0,2,14
95YY15S1,200,101,66,35,94,17,45,19,8,9,9,0,11,7,2,1,1,21,5,1,15,5,1,1,0,0,3
95YY15S2,689,253,52,201,387,17,168,24,35,76,33,1,44,16,10,14,4,157,69,55,33,49,8,14,0,1,26
95YY16W1,798,164,82,82,585,44,443,82,73,181,107,0,18,9,1,7,1,80,23,14,43,49,3,9,0,9,28
95YY17W1,746,143,60,83,548,35,385,58,60,167,100,0,23,9,5,9,0,105,21,23,61,55,10,14,0,1,30
95YY18W1,746,168,69,99,533,33,395,55,57,192,91,0,28,11,7,8,2,77,15,21,41,45,6,11,0,7,21
95YY19W1,707,300,134,166,356,39,179,50,37,52,40,1,48,35,10,3,0,89,31,18,40,51,8,5,1,2,35
95YY20W1,721,149,76,73,530,40,421,61,72,165,123,0,10,3,2,4,1,59,10,5,44,42,8,10,0,4,20
95YY21W1,791,180,77,103,564,45,428,66,76,181,105,1,24,11,6,7,0,66,15,20,31,47,6,8,0,9,24
95ZZ01W1,994,221,98,123,702,63,461,103,86,168,104,0,47,26,12,6,3,131,46,32,53,71,23,16,0,5,27
95ZZ02W1,751,194,66,128,501,50,199,53,45,37,64,0,29,12,11,4,2,223,77,76,70,56,11,13,0,4,28
95ZZ03W1,884,332,141,191,486,57,254,58,46,76,74,0,38,19,7,12,0,137,52,36,49,66,17,9,0,6,34
95ZZ04W1,911,209,96,113,625,49,428,78,60,169,121,0,28,15,6,5,2,120,35,29,56,77,13,13,0,7,44
95ZZ05W1,769,210,102,108,500,35,358,62,59,133,104,0,22,7,6,7,2,85,25,25,35,59,13,13,0,9,24
95ZZ06W1,786,318,121,197,389,31,139,37,21,37,44,0,17,3,5,8,1,202,79,54,69,79,18,13,0,5,43
95ZZ07W1,1010,247,89,158,697,59,426,75,75,168,108,0,51,22,13,13,3,161,64,46,51,66,8,17,1,3,37
95ZZ08W1,934,270,110,160,581,44,382,81,61,143,97,0,24,7,9,5,3,131,49,37,45,83,11,19,0,12,41
95ZZ09W1,881,252,110,142,555,44,327,79,45,118,85,0,29,9,6,9,5,155,54,41,60,74,10,16,0,7,41
95ZZ10W1,1262,398,126,272,780,65,455,95,95,174,91,0,55,21,12,18,4,205,86,65,54,84,12,16,1,10,45
95ZZ11W1,745,183,92,91,500,48,358,58,62,156,82,0,20,13,2,5,0,74,12,13,49,62,15,17,0,11,19
95ZZ12W1,868,242,80,162,570,66,317,75,48,108,86,0,51,24,14,9,4,136,54,32,50,56,11,13,0,5,27
95ZZ13W1,879,182,75,107,615,49,420,105,65,150,100,1,38,18,7,13,0,107,40,23,44,82,23,18,0,6,35
95ZZ14S1,617,114,27,87,456,21,266,54,48,103,61,0,27,14,8,3,2,142,61,46,35,47,11,17,0,2,17
95ZZ14S2,494,101,34,67,365,33,240,69,39,69,63,0,13,6,3,4,0,79,25,27,27,28,8,8,0,3,9
95ZZ15W1,804,165,70,95,591,57,403,94,58,146,105,0,33,16,4,10,3,98,27,28,43,48,9,6,0,4,29
95ZZ16S1,664,132,29,103,489,18,279,47,59,129,44,0,37,15,12,8,2,155,46,64,45,43,12,9,0,0,22
95ZZ16S2,564,211,89,122,308,42,175,40,35,46,54,0,21,13,3,4,1,70,14,24,32,45,13,10,0,4,18
