GeographyCode,QS208NI0001,QS208NI0002,QS208NI0003,QS208NI0004,QS208NI0005,QS208NI0006,QS208NI0007,QS208NI0008,QS208NI0009,QS208NI0010,QS208NI0011,QS208NI0012,QS208NI0013,QS208NI0014,QS208NI0015,QS208NI0016,QS208NI0017,QS208NI0018,QS208NI0019,QS208NI0020,QS208NI0021,QS208NI0022,QS208NI0023,QS208NI0024,QS208NI0025,QS208NI0026,QS208NI0027,QS208NI0028,QS208NI0029,QS208NI0030,QS208NI0031,QS208NI0032,QS208NI0033,QS208NI0034,QS208NI0035,QS208NI0036,QS208NI0037,QS208NI0038,QS208NI0039,QS208NI0040,QS208NI0041,QS208NI0042,QS208NI0043,QS208NI0044,QS208NI0045,QS208NI0046,QS208NI0047,QS208NI0048,QS208NI0049,QS208NI0050,QS208NI0051,QS208NI0052,QS208NI0053,QS208NI0054,QS208NI0055,QS208NI0056,QS208NI0057,QS208NI0058,QS208NI0059,QS208NI0060,QS208NI0061,QS208NI0062,QS208NI0063,QS208NI0064,QS208NI0065,QS208NI0066,QS208NI0067,QS208NI0068,QS208NI0069,QS208NI0070,QS208NI0071
95II09S1,1950,1849,1775,89,13,1670,3,0,37,0,0,37,34,3,0,0,14,0,0,2,15,3,0,1,2,5,1,1,1,0,3,0,2,0,0,1,0,79,3,0,1,2,5,2,1,2,31,0,23,6,2,40,39,0,0,1,0,0,0,10,5,4,1,0,0,3,4,1,3,0,0
95II09S2,1413,1353,1323,42,15,1265,1,0,10,0,0,20,15,7,0,1,4,0,0,0,3,5,0,1,4,4,0,1,1,0,3,0,3,0,0,0,0,44,1,1,0,0,9,0,8,1,2,0,2,0,0,32,30,0,0,0,0,2,0,8,5,3,0,0,1,1,2,1,1,0,0
95II10W1,2592,2552,2506,90,29,2383,4,0,11,0,1,34,30,8,0,0,10,0,0,0,12,4,0,2,2,9,1,2,1,1,6,2,2,0,1,1,0,12,0,0,0,0,2,0,0,2,3,2,1,0,0,5,5,0,0,0,0,0,2,13,3,5,5,0,0,3,3,1,2,0,0
95II11W1,2567,2499,2389,82,19,2287,1,0,67,0,1,42,39,5,0,0,14,0,0,6,14,3,0,0,3,13,3,7,7,0,3,0,1,1,1,0,0,34,3,3,0,0,11,4,6,1,11,3,8,0,0,9,7,0,1,0,0,1,0,15,6,9,0,0,0,4,2,0,2,0,0
95II12W1,2512,2472,2396,88,31,2265,12,0,40,0,0,36,32,2,0,7,10,0,0,7,6,4,2,0,2,16,3,0,0,0,13,0,7,2,3,1,0,6,1,0,0,1,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,15,5,8,2,0,0,3,0,0,0,0,0
95II13W1,2702,2565,2509,77,16,2410,6,0,20,0,0,36,30,3,0,5,10,0,0,3,9,6,2,1,3,21,9,5,5,0,7,1,3,0,0,3,0,107,4,1,3,0,3,2,1,0,21,0,18,3,0,79,78,0,0,1,0,0,0,4,4,0,0,0,1,1,3,3,0,0,0
95II14W1,2561,2526,2425,71,22,2326,6,0,60,0,0,41,39,3,1,0,20,0,1,0,14,2,0,0,2,7,3,0,0,0,4,0,1,0,2,1,0,11,1,0,0,1,3,1,1,1,4,0,3,0,1,3,0,0,2,0,0,1,0,6,3,3,0,0,0,4,7,7,0,0,0
95II15S1,1793,1695,1620,62,13,1541,4,0,34,0,2,39,35,6,3,1,21,1,0,0,3,4,0,1,3,9,0,2,2,0,7,1,4,0,1,1,0,72,0,0,0,0,54,16,38,0,16,0,11,5,0,2,0,0,2,0,0,0,0,13,8,5,0,0,0,0,4,4,0,0,0
95II15S2,1564,1540,1449,81,12,1352,4,0,62,0,0,29,28,1,2,0,9,0,4,0,12,1,0,0,1,9,0,0,0,0,8,0,1,0,7,0,1,12,2,1,0,1,0,0,0,0,4,0,4,0,0,6,6,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0
95II16W1,2126,2107,2065,53,14,1997,1,0,11,0,0,31,28,6,0,0,14,0,0,2,6,3,0,0,3,3,0,0,0,0,3,0,1,1,1,0,0,8,0,0,0,0,5,2,3,0,1,0,0,1,0,2,1,0,1,0,0,0,0,5,2,3,0,0,0,0,3,3,0,0,0
95II17W1,2493,2441,2396,79,24,2292,1,0,15,0,0,30,27,4,0,0,12,0,1,0,10,3,1,1,1,12,2,1,1,0,9,3,6,0,0,0,0,31,0,0,0,0,11,0,10,1,12,0,5,7,0,7,0,0,4,1,1,1,1,8,7,1,0,0,0,0,1,1,0,0,0
95II18W1,2226,2155,2091,61,24,2001,1,4,12,0,2,50,45,10,0,0,26,0,0,3,6,5,1,0,4,16,2,3,2,1,10,0,3,0,2,5,1,42,1,1,0,0,12,8,4,0,14,2,12,0,0,15,10,0,3,0,1,1,0,10,3,7,0,0,0,2,1,1,0,0,0
95II19S1,1826,1795,1758,54,19,1681,3,1,18,0,0,19,18,2,4,0,6,1,0,0,5,1,0,0,1,13,0,0,0,0,13,0,7,0,6,0,0,8,0,0,0,0,4,4,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,7,2,5,0,0,2,0,1,1,0,0,0
95II19S2,1944,1924,1902,39,18,1844,0,1,10,0,0,12,10,2,0,0,6,0,0,0,2,2,1,0,1,7,1,0,0,0,6,0,4,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,1,0,2,1,1,0,0
95II20W1,2780,2657,2499,75,31,2388,5,0,78,0,0,80,77,4,1,0,57,1,0,3,11,3,0,0,3,8,3,0,0,0,5,1,1,0,1,2,0,94,6,2,2,2,19,12,4,3,41,0,38,0,3,28,9,0,2,13,1,3,0,16,7,6,2,1,0,2,3,3,0,0,0
95II21W1,2419,2389,2361,73,25,2262,1,0,7,0,0,21,19,7,0,1,5,1,0,2,3,2,0,1,1,6,1,1,0,1,4,0,4,0,0,0,0,10,0,0,0,0,1,0,1,0,3,1,2,0,0,6,6,0,0,0,0,0,0,9,6,3,0,0,1,0,4,3,1,0,0
95II22W1,2248,2214,2151,66,12,2072,1,0,17,0,1,45,44,9,0,8,20,1,1,0,5,1,0,0,1,9,0,1,1,0,8,0,8,0,0,0,0,11,0,0,0,0,6,2,4,0,1,0,1,0,0,4,2,0,1,0,1,0,0,8,5,3,0,0,0,0,6,5,1,0,0
95II23W1,2190,2135,2028,75,14,1937,2,0,62,0,1,44,40,3,0,5,17,1,0,1,13,4,1,0,3,10,4,2,2,0,4,0,0,1,1,2,0,23,2,0,2,0,5,2,3,0,4,4,0,0,0,12,8,0,2,1,0,1,0,14,9,4,0,1,0,4,4,4,0,0,0
95JJ01W1,2499,2465,2420,82,15,2320,3,0,24,0,3,18,17,7,0,0,6,0,0,0,4,1,0,0,1,7,0,3,0,3,4,0,2,0,2,0,0,15,2,0,0,2,0,0,0,0,2,0,0,0,2,11,8,0,0,2,1,0,0,6,3,3,0,0,0,2,4,4,0,0,0
95JJ02W1,2374,2348,2218,129,34,2050,5,0,55,0,1,74,73,17,1,0,46,0,5,0,4,1,0,0,1,7,0,2,2,0,5,0,2,0,1,2,0,4,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,1,0,0,1,0,10,2,8,0,0,0,0,5,3,2,0,0
95JJ03S1,1406,1394,1373,64,26,1280,3,0,8,0,1,12,11,5,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,2,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
95JJ03S2,1064,1053,1034,37,13,984,0,0,3,0,0,16,15,8,0,0,2,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,3,1,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,3,0,0,0,0,0,2,2,0,0,0
95JJ04S1,1546,1522,1489,68,17,1399,5,0,16,0,3,14,12,6,3,0,2,0,0,0,1,2,0,2,0,5,2,1,1,0,2,1,1,0,0,0,0,8,0,0,0,0,3,0,1,2,0,0,0,0,0,5,2,0,3,0,0,0,0,5,0,5,0,0,0,1,5,5,0,0,0
95JJ04S2,1565,1538,1501,79,29,1391,2,0,16,0,1,20,20,9,0,3,5,0,0,0,3,0,0,0,0,6,0,1,1,0,5,0,3,1,0,1,0,17,3,0,0,3,6,6,0,0,5,0,5,0,0,3,0,0,2,0,1,0,0,3,1,2,0,0,0,0,1,1,0,0,0
95JJ05W1,1835,1777,1605,54,8,1541,2,0,19,0,0,153,153,7,0,0,137,1,1,0,7,0,0,0,0,3,0,1,1,0,2,0,1,0,1,0,0,44,1,0,0,1,30,19,10,1,1,0,1,0,0,12,4,0,2,5,1,0,0,7,4,2,1,0,0,1,3,3,0,0,0
95JJ06W1,2472,2445,2268,96,28,2140,4,0,22,0,0,155,154,5,0,0,144,0,1,0,4,1,0,0,1,4,1,1,1,0,2,0,2,0,0,0,0,14,0,0,0,0,10,7,0,3,3,0,2,1,0,1,0,0,0,1,0,0,0,6,2,4,0,0,0,0,3,3,0,0,0
95JJ07W1,2665,2642,2546,86,36,2420,4,0,19,0,0,77,74,6,0,0,62,0,0,0,6,3,0,0,3,3,0,0,0,0,2,0,0,0,1,1,1,13,1,0,0,1,2,0,1,1,0,0,0,0,0,10,6,0,1,3,0,0,0,1,0,1,0,0,1,2,3,2,1,0,0
95JJ08S1,1377,1364,1340,50,12,1274,4,0,12,0,1,11,10,2,0,0,2,0,1,0,5,1,0,1,0,3,0,0,0,0,3,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,5,1,4,0,0
95JJ08S2,1899,1869,1776,92,29,1651,4,0,56,0,1,36,33,7,0,0,12,1,0,0,13,3,0,0,3,5,0,2,0,2,3,0,1,1,0,1,0,11,0,0,0,0,3,2,1,0,2,0,1,0,1,6,4,0,1,0,0,1,0,12,1,11,0,0,1,1,0,0,0,0,0
95JJ09W1,1990,1966,1933,76,19,1837,1,0,20,0,1,12,12,2,0,0,7,1,0,0,2,0,0,0,0,5,1,1,0,1,3,0,2,0,0,1,0,8,0,0,0,0,1,0,1,0,6,0,1,5,0,1,1,0,0,0,0,0,0,4,2,2,0,0,0,4,3,0,3,0,0
95JJ10W1,2795,2776,2713,62,19,2632,0,0,31,0,0,32,31,2,6,0,17,0,0,6,0,1,0,0,1,3,0,0,0,0,3,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,2,0,2,0,0,3,1,0,0,2,0,0,0,8,1,7,0,0,0,1,2,2,0,0,0
95JJ11S1,1821,1801,1743,85,26,1624,8,0,26,0,1,31,31,5,0,2,18,0,0,0,6,0,0,0,0,3,0,1,0,1,2,1,1,0,0,0,0,6,1,0,0,1,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,1,0,2,2,0,0,0
95JJ11S2,1949,1904,1798,106,15,1670,7,0,47,0,0,59,53,9,0,0,36,1,0,0,7,6,2,1,3,7,2,0,0,0,5,0,3,0,2,0,0,17,1,0,1,0,10,5,5,0,5,1,3,0,1,1,0,0,0,1,0,0,0,12,3,9,0,0,0,1,8,7,1,0,0
95JJ12W1,2724,2690,2569,67,30,2469,3,0,36,0,0,85,84,1,1,0,68,0,0,14,0,1,0,0,1,4,0,0,0,0,4,4,0,0,0,0,0,9,1,0,1,0,6,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,15,5,10,0,0,0,0,6,6,0,0,0
95JJ13S1,2144,2092,2007,87,30,1884,4,2,33,0,1,51,47,6,1,1,26,2,1,1,9,4,0,3,1,10,1,0,0,0,9,0,4,1,4,0,0,32,0,0,0,0,5,2,2,1,12,1,11,0,0,15,15,0,0,0,0,0,0,8,5,2,1,0,1,1,0,0,0,0,0
95JJ13S2,1751,1713,1638,80,18,1535,5,0,29,0,0,46,46,4,0,0,31,0,1,1,9,0,0,0,0,6,2,0,0,0,4,1,2,0,1,0,0,21,3,2,0,1,3,1,2,0,11,0,5,5,1,4,3,0,1,0,0,0,0,9,3,6,0,0,0,0,2,2,0,0,0
95JJ14W1,2325,2301,2260,83,16,2157,4,0,28,0,0,13,11,5,0,0,1,0,0,0,5,2,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,11,1,0,1,0,4,2,1,1,0,0,0,0,0,6,0,0,0,4,2,0,0,7,4,3,0,0,0,0,4,2,2,0,0
95JJ15W1,1879,1809,1637,64,28,1542,3,0,50,0,0,122,121,6,0,2,98,1,6,3,5,1,0,1,0,19,3,6,6,0,10,1,6,1,0,2,0,35,1,0,1,0,11,8,2,1,17,2,7,8,0,6,4,0,0,0,0,2,0,12,1,9,2,0,0,0,4,4,0,0,0
95JJ16W1,1799,1758,1664,104,24,1534,2,0,54,0,0,40,34,4,0,0,14,1,2,1,12,6,0,2,4,13,1,0,0,0,12,1,4,1,5,1,0,17,6,0,6,0,4,0,2,2,1,0,0,1,0,6,4,1,0,0,0,1,0,11,4,6,1,0,0,0,0,0,0,0,0
95JJ17W1,2455,2437,2395,94,27,2274,0,0,30,0,0,12,11,2,0,0,2,1,0,0,6,1,0,0,1,4,0,0,0,0,2,0,1,0,0,1,2,7,1,1,0,0,0,0,0,0,3,0,3,0,0,3,0,0,1,2,0,0,0,4,2,2,0,0,0,0,3,3,0,0,0
95JJ18W1,2032,1995,1883,126,31,1725,1,0,26,0,2,84,84,8,0,1,59,2,0,1,13,0,0,0,0,4,0,0,0,0,4,0,2,0,1,1,0,24,1,1,0,0,9,9,0,0,5,0,3,0,2,9,3,1,1,4,0,0,0,3,1,2,0,0,0,0,6,4,2,0,0
95JJ19S1,1690,1658,1585,76,18,1481,10,0,55,0,1,17,16,7,0,1,2,1,0,0,5,1,0,0,1,5,0,0,0,0,5,1,1,1,1,1,0,11,3,2,0,1,1,0,1,0,1,0,0,1,0,6,3,0,0,0,2,1,0,13,4,9,0,0,0,0,3,1,2,0,0
95JJ19S2,1252,1219,1108,52,8,1046,2,0,81,0,0,30,27,5,0,0,20,0,0,0,2,3,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,12,1,0,0,1,1,0,1,0,5,0,4,0,1,5,0,0,2,0,3,0,0,14,4,10,0,0,0,1,5,3,2,0,0
95JJ20S1,2173,2140,2069,114,30,1922,3,0,27,0,2,42,41,5,3,1,22,1,0,0,9,1,0,0,1,3,0,1,1,0,1,0,1,0,0,0,1,18,4,1,0,3,9,5,1,3,3,0,1,2,0,2,0,0,0,0,1,1,0,8,6,2,0,0,0,0,4,2,2,0,0
95JJ20S2,1919,1900,1859,68,22,1764,5,0,21,0,0,20,18,8,0,0,5,0,0,0,5,2,0,1,1,6,1,0,0,0,5,1,1,0,3,0,0,6,0,0,0,0,0,0,0,0,6,0,4,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,2,1,1,0,0
95JJ21W1,2873,2744,2607,133,33,2434,7,0,80,0,1,56,49,9,0,2,27,1,1,0,9,7,3,0,4,23,0,8,8,0,15,0,3,0,0,12,0,86,3,0,1,2,51,34,16,1,28,0,21,0,7,4,0,0,2,0,0,2,0,11,0,10,1,0,0,4,5,3,2,0,0
95JJ22W1,2794,2738,2605,167,35,2397,6,0,54,0,0,79,75,10,2,8,41,0,0,1,13,4,0,0,4,4,0,1,1,0,3,0,2,1,0,0,0,37,3,3,0,0,6,1,5,0,21,0,19,0,2,7,3,0,3,0,0,1,0,11,3,8,0,0,1,2,1,1,0,0,0
95KK01W1,2578,2568,2524,51,7,2464,2,0,31,0,0,13,9,0,0,0,3,1,2,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,2,2,0,0,0
95KK02W1,2029,2019,1976,33,7,1933,3,0,12,0,0,31,30,3,1,3,17,2,2,1,1,1,0,1,0,2,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,2,0,0,0,0,0
95KK03W1,2357,2344,2295,67,6,2222,0,0,35,0,1,13,13,1,0,7,5,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,5,0,0,0,0,1,0,1,0,0
95KK04W1,2787,2753,2433,100,20,2309,2,2,58,0,2,260,254,1,44,32,59,45,1,63,9,6,2,2,2,4,0,2,0,2,2,0,2,0,0,0,0,15,0,0,0,0,12,0,12,0,1,0,1,0,0,2,1,0,1,0,0,0,0,12,2,10,0,0,0,0,3,3,0,0,0
95KK05W1,2616,2593,2556,56,11,2488,1,0,24,0,1,12,12,0,0,6,0,1,1,4,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,9,0,0,0,0,4,1,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,12,1,11,0,0,0,0,0,0,0,0,0
95KK06W1,1885,1873,1745,59,22,1663,1,0,16,0,0,112,108,2,8,15,7,23,0,47,6,4,0,1,3,5,0,1,0,1,4,0,3,1,0,0,0,4,1,0,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
95KK07W1,2045,2037,2007,31,4,1970,2,0,16,0,0,14,14,2,6,0,5,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,1,1,0,0,0
95KK08W1,2646,2607,2518,62,24,2430,2,0,44,0,0,45,45,7,6,7,20,0,1,1,3,0,0,0,0,7,0,1,1,0,6,0,5,1,0,0,0,24,0,0,0,0,10,2,8,0,12,0,0,12,0,2,2,0,0,0,0,0,0,5,1,4,0,0,0,1,2,2,0,0,0
95KK09W1,2187,2126,1812,92,5,1711,4,0,23,0,0,291,284,5,22,26,43,75,0,100,13,7,1,1,5,20,1,11,0,11,8,2,3,0,1,2,0,27,1,1,0,0,9,5,4,0,2,0,2,0,0,15,0,13,0,0,0,2,0,10,2,7,1,0,0,3,1,0,1,0,0
95KK10W1,2181,2171,2153,42,11,2098,0,2,13,0,1,4,4,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,1,0,0,1,1,0,0,0
95KK11W1,2373,2347,2191,60,25,2102,4,0,22,0,0,134,130,4,7,22,38,23,0,32,4,4,0,0,4,12,1,4,0,4,7,0,2,0,3,2,0,9,0,0,0,0,3,0,3,0,2,0,2,0,0,4,0,0,1,0,2,1,0,1,0,1,0,0,0,4,0,0,0,0,0
95KK12W1,2309,2287,2176,55,9,2112,0,0,28,0,1,82,81,1,7,16,40,13,0,2,2,1,0,0,1,5,0,2,0,2,3,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,13,1,11,0,1,0,2,0,0,0,0,0
95KK13W1,1817,1805,1775,38,10,1723,4,0,15,0,1,14,14,3,2,0,4,1,0,2,2,0,0,0,0,3,0,0,0,0,2,0,1,0,1,0,1,4,0,0,0,0,2,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,1,1,0,0,0
95KK14W1,2041,2026,1998,56,5,1937,0,0,21,0,0,7,6,0,0,0,3,0,0,0,3,1,0,0,1,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9,0,0,0,3,0,0,0,0,0
95KK15W1,2946,2929,2894,67,16,2810,1,0,26,0,0,9,9,0,1,0,2,0,0,4,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,4,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,0,4,2,2,0,0
95KK16W1,2216,2173,1949,57,16,1872,4,0,45,0,2,177,175,3,22,7,27,47,0,65,4,2,0,1,1,2,0,2,0,2,0,0,0,0,0,0,0,23,1,1,0,0,10,4,6,0,0,0,0,0,0,12,0,10,0,0,1,1,0,15,2,12,0,1,0,0,3,1,2,0,0
95LL01S1,2488,2471,2413,64,6,2343,0,0,39,0,0,19,19,3,0,14,0,0,0,0,2,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,8,7,1,0,0
95LL01S2,2443,2428,2362,52,10,2296,4,0,24,0,0,42,41,1,0,3,22,0,0,10,5,1,0,0,1,4,1,0,0,0,3,0,1,1,0,1,0,8,2,1,0,1,2,2,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,3,0,1,2,0,0,0,0,0,0,0,0
95LL02S1,1612,1587,1456,43,4,1405,3,1,19,0,1,111,110,1,6,27,47,17,1,4,7,1,0,0,1,6,0,0,0,0,6,3,2,0,0,1,0,10,0,0,0,0,6,5,1,0,0,0,0,0,0,4,1,0,1,0,1,1,0,3,2,1,0,0,2,0,4,4,0,0,0
95LL02S2,1430,1325,937,42,11,883,1,0,20,0,0,368,363,1,33,65,175,62,0,14,13,5,1,3,1,20,3,6,0,6,11,1,5,0,3,2,0,76,0,0,0,0,13,10,2,1,16,1,10,1,4,47,23,19,3,0,0,2,0,4,3,1,0,0,0,3,2,2,0,0,0
95LL03W1,2436,2395,2214,72,31,2106,5,0,21,0,6,154,153,13,24,57,26,29,0,0,4,1,1,0,0,5,2,0,0,0,3,0,2,1,0,0,0,23,0,0,0,0,1,0,1,0,3,0,1,2,0,19,16,2,0,1,0,0,0,7,1,4,2,0,0,3,3,3,0,0,0
95LL04W1,2985,2944,2752,73,7,2672,0,0,40,0,1,151,148,1,0,14,50,75,0,2,6,3,0,0,3,7,0,4,0,4,3,0,0,0,0,3,0,15,0,0,0,0,2,2,0,0,6,0,6,0,0,7,4,3,0,0,0,0,0,13,3,7,0,3,0,6,0,0,0,0,0
95LL05S1,2383,2322,2277,78,20,2173,6,0,19,0,1,25,22,6,0,6,2,3,0,0,5,3,2,0,1,6,1,0,0,0,5,2,3,0,0,0,0,52,0,0,0,0,22,6,15,1,6,1,4,0,1,24,21,1,0,0,1,1,0,0,0,0,0,0,0,1,2,2,0,0,0
95LL05S2,1736,1694,1644,58,8,1575,3,0,28,0,0,22,22,0,4,0,5,0,0,1,12,0,0,0,0,7,0,1,0,1,6,0,2,0,4,0,0,24,1,0,0,1,1,1,0,0,21,0,2,19,0,1,0,0,0,1,0,0,0,3,1,2,0,0,0,6,2,2,0,0,0
95LL06S1,1654,1635,1501,49,19,1425,8,0,19,0,1,114,112,5,3,50,37,15,0,0,2,2,0,0,2,3,0,1,0,1,2,0,1,0,0,1,0,12,0,0,0,0,5,3,2,0,5,0,2,2,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0
95LL06S2,1718,1694,1555,55,12,1488,0,0,12,0,2,125,121,5,7,30,62,9,0,3,5,4,1,1,2,9,0,6,0,6,2,0,2,0,0,0,1,6,1,0,1,0,0,0,0,0,2,0,2,0,0,3,2,0,1,0,0,0,0,7,4,3,0,0,0,0,2,2,0,0,0
95LL07W1,2131,2102,1869,89,21,1757,1,1,7,0,1,225,221,7,6,16,165,11,0,2,14,4,1,0,3,4,1,1,1,0,2,0,2,0,0,0,0,19,0,0,0,0,6,1,5,0,9,1,4,4,0,4,0,0,0,1,0,3,0,3,1,2,0,0,0,2,1,1,0,0,0
95LL08S1,1649,1601,1329,38,9,1279,3,0,27,0,0,245,245,1,12,44,96,88,0,3,1,0,0,0,0,7,1,2,0,2,4,0,1,0,0,3,0,35,0,0,0,0,1,0,1,0,13,0,13,0,0,21,2,14,0,0,0,5,0,5,0,5,0,0,0,1,0,0,0,0,0
95LL08S2,1671,1583,1249,27,5,1216,0,1,20,0,0,314,313,1,22,43,45,190,4,4,4,1,0,1,0,20,0,16,0,16,4,0,3,0,0,1,0,59,0,0,0,0,0,0,0,0,3,0,3,0,0,56,5,49,0,0,0,2,0,4,0,4,0,0,0,5,0,0,0,0,0
95LL09S1,1467,1451,1313,33,7,1270,2,1,20,0,1,117,106,1,17,11,71,0,2,1,3,11,1,2,8,4,3,0,0,0,1,0,0,0,0,1,0,11,4,0,0,4,0,0,0,0,3,0,3,0,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
95LL09S2,1683,1668,1552,34,15,1503,0,0,27,0,1,88,87,1,4,10,57,7,4,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,7,0,1,6,0,2,1,1,0,0,0,0,0,2,0,1,1,0,0,0,3,3,0,0,0
95LL10S1,3074,3050,2942,49,13,2879,1,0,43,0,1,64,63,6,0,1,38,6,1,2,9,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,15,1,0,0,1,5,2,3,0,9,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,1,3,1,2,0,0
95LL10S2,2401,2387,2301,53,18,2230,0,0,27,0,1,58,57,3,1,8,36,6,1,2,0,1,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,1,8,0,0,0,0,2,2,0,0,0
95LL11S1,1538,1509,1493,55,11,1425,2,0,10,0,0,6,5,4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,20,0,0,0,0,4,2,2,0,4,1,3,0,0,12,6,2,0,2,0,2,0,2,0,2,0,0,0,3,3,2,1,0,0
95LL11S2,2451,2409,2381,78,17,2281,5,0,11,0,0,17,13,1,4,0,5,1,0,0,2,4,1,1,2,9,0,1,0,1,8,0,5,0,1,2,0,19,1,0,1,0,5,0,0,5,13,0,13,0,0,0,0,0,0,0,0,0,0,11,5,6,0,0,0,0,3,2,1,0,0
95LL12S1,2929,2872,2648,88,21,2539,0,0,42,0,15,167,165,8,7,59,65,11,0,5,10,2,0,1,1,4,3,1,0,1,0,0,0,0,0,0,0,40,1,0,0,1,5,3,2,0,11,0,0,11,0,23,5,1,1,2,0,14,0,5,2,3,0,0,0,2,6,5,1,0,0
95LL12S2,1283,1271,1186,37,9,1138,2,0,28,0,1,56,55,3,0,9,37,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,0
95LL13S1,1401,1363,1129,61,6,1056,3,3,27,0,4,203,203,5,11,74,64,21,0,6,22,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,33,1,0,0,1,8,1,6,1,3,2,0,1,0,21,7,5,4,0,0,5,0,2,0,2,0,0,0,1,1,1,0,0,0
95LL13S2,1344,1329,1194,53,7,1133,1,0,16,0,0,119,119,6,3,37,55,11,0,3,4,0,0,0,0,3,0,2,0,2,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,4,0,1,3,0,3,0,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0,0
95LL14S1,1270,1258,1212,34,6,1171,1,0,14,0,2,30,30,0,0,8,16,5,0,0,1,0,0,0,0,4,0,4,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0
