GeographyCode,QS604NI0001,QS604NI0002,QS604NI0003,QS604NI0004,QS604NI0005,QS604NI0006,QS604NI0007,QS604NI0008,QS604NI0009,QS604NI0010,QS604NI0011,QS604NI0012,QS604NI0013,QS604NI0014,QS604NI0015,QS604NI0016,QS604NI0017,QS604NI0018,QS604NI0019,QS604NI0020,QS604NI0021,QS604NI0022,QS604NI0023,QS604NI0024,QS604NI0025,QS604NI0026,QS604NI0027,QS604NI0028
95SS10S1,1091,5,0,57,9,2,0,11,10,14,11,2,6,49,166,50,47,42,52,17,73,42,113,155,170,45,0,0
95SS10S2,1168,1,0,50,3,2,1,4,5,23,12,6,1,42,202,49,49,43,68,13,69,26,128,194,180,47,0,0
95SS11S1,1395,25,6,117,22,2,1,21,14,33,24,5,16,125,264,76,57,37,50,15,39,34,127,157,200,44,0,1
95SS11S2,1458,58,4,131,21,8,5,15,23,31,28,5,19,132,290,67,58,27,45,5,70,52,105,138,193,59,0,0
95SS12W1,1389,3,0,128,22,5,0,19,16,37,29,3,4,61,275,50,57,42,42,17,72,45,169,154,212,52,2,1
95SS13S1,717,2,0,74,12,8,0,5,13,23,13,2,11,36,142,32,43,13,19,1,22,48,60,40,124,48,0,0
95SS13S2,594,1,0,70,13,8,0,6,8,27,8,3,6,31,148,31,48,4,14,4,23,30,40,28,79,34,0,0
95SS14S1,542,0,0,71,9,9,0,7,12,20,14,2,7,33,116,30,24,7,7,3,19,35,37,36,83,32,0,0
95SS14S2,688,4,3,50,13,5,2,5,7,9,9,0,6,37,136,25,38,14,30,6,38,24,62,75,94,45,1,0
95SS15S1,840,1,0,52,5,2,0,8,8,17,12,3,8,42,138,24,43,30,48,5,64,34,109,87,118,34,0,0
95SS15S2,934,36,1,82,15,4,0,10,19,20,14,1,3,73,164,24,25,20,38,7,114,31,69,80,126,38,1,1
95SS16S1,689,2,0,43,7,6,0,5,2,14,9,2,5,35,126,32,41,16,29,9,15,27,83,81,102,41,0,0
95SS16S2,541,1,0,40,7,2,0,4,7,15,5,1,5,26,100,31,47,16,21,1,16,20,40,56,90,30,0,0
95SS17S1,1365,5,1,163,21,19,6,28,25,34,30,7,5,81,290,70,81,22,53,9,53,48,148,89,179,61,0,0
95SS17S2,704,0,0,76,12,9,0,10,9,18,18,2,8,31,169,29,37,11,11,6,14,33,95,33,111,38,0,0
95SS18S1,577,0,0,76,9,5,1,11,19,17,14,2,7,38,133,26,25,9,8,2,21,30,47,26,98,27,2,0
95SS18S2,624,1,1,61,9,4,0,6,13,11,18,2,4,40,136,24,39,12,18,4,22,29,53,40,110,27,1,0
95SS19S1,690,3,0,74,16,5,1,9,10,19,14,4,2,41,149,29,35,17,18,6,39,25,58,44,114,32,0,0
95SS19S2,639,0,0,62,2,0,1,5,11,20,23,0,1,39,146,27,26,15,10,5,26,37,51,52,104,37,1,0
95SS20W1,1191,6,3,100,23,6,3,11,12,21,24,4,8,77,259,37,55,27,40,8,63,48,134,92,171,57,1,1
95SS21S1,1280,16,2,128,20,6,6,15,21,39,21,3,10,98,250,47,52,35,37,5,56,47,172,111,152,59,0,0
95SS21S2,1241,41,1,97,19,2,5,11,19,27,14,7,2,116,222,57,44,25,47,8,87,35,112,91,183,63,2,1
95SS22S1,747,2,0,53,12,3,0,5,6,16,11,2,1,33,126,17,31,7,19,3,34,33,215,59,86,26,0,0
95SS22S2,758,5,0,56,8,4,0,9,5,20,10,5,2,46,128,27,27,27,34,7,31,30,104,84,118,27,0,0
95SS23S1,1078,9,1,102,14,7,5,14,17,26,19,8,1,82,174,39,38,43,35,11,77,31,122,96,163,45,1,0
95SS23S2,826,13,1,68,13,1,1,10,11,17,15,7,2,72,178,27,37,16,32,8,30,27,91,65,119,33,0,0
95SS24S1,1452,34,1,140,26,5,3,26,14,34,32,6,4,68,225,48,66,51,65,15,74,58,170,152,210,63,0,2
95SS24S2,1138,8,1,103,27,1,1,24,12,25,13,4,5,45,174,33,54,34,55,13,81,50,148,115,178,36,0,1
95SS25W1,896,1,1,127,22,13,0,20,27,16,29,2,8,53,192,49,79,7,17,2,13,69,62,40,132,41,1,0
95SS26S1,636,0,2,45,4,1,0,5,10,17,8,1,5,44,147,27,58,2,15,5,18,35,52,54,100,25,1,0
95SS26S2,788,1,3,46,4,3,0,2,2,24,11,3,2,54,118,45,35,27,34,9,30,26,83,106,120,46,0,0
95SS27W1,1093,1,0,125,19,1,1,13,19,35,37,7,7,59,212,50,44,25,42,9,40,49,101,78,178,65,1,0
95SS28W1,1101,6,3,123,22,14,0,20,24,18,25,7,5,74,261,39,76,10,26,7,26,47,84,75,186,45,1,0
95SS29S1,377,1,0,19,1,2,0,2,3,10,1,1,2,22,67,29,34,8,14,4,8,25,25,30,60,28,0,0
95SS29S2,390,1,1,28,7,2,0,4,3,8,4,1,2,26,73,23,28,7,23,5,21,15,27,24,56,29,0,0
95SS30S1,704,3,1,15,1,1,0,1,3,7,2,0,2,20,58,4,19,7,10,8,20,57,372,43,43,22,0,0
95SS30S2,1017,0,0,73,11,4,0,8,6,21,23,6,0,33,159,27,24,29,43,8,58,32,205,115,150,54,1,0
95TT01W1,1281,44,12,160,18,3,13,13,60,23,30,3,4,225,182,41,48,27,32,15,46,28,68,135,170,41,0,0
95TT02W1,1161,39,14,144,19,6,7,10,37,43,22,0,8,229,157,43,41,24,13,9,33,35,56,118,167,30,1,0
95TT03S1,695,14,1,97,15,4,5,11,27,13,22,1,11,109,104,26,28,9,12,3,15,16,41,67,114,27,0,0
95TT03S2,802,20,11,111,13,3,12,11,33,15,24,1,10,111,114,23,23,11,22,7,35,22,41,73,131,34,2,0
95TT04W1,1266,52,7,154,21,5,6,7,47,28,40,6,9,295,162,40,66,9,29,6,32,20,55,127,149,47,1,0
95TT05S1,838,11,2,89,15,4,3,9,22,13,23,1,9,101,143,20,51,9,20,10,37,22,44,94,134,40,0,1
95TT05S2,479,5,4,67,20,4,1,3,21,7,11,1,8,83,90,19,41,4,5,3,7,15,21,38,51,17,0,0
95TT06W1,1222,37,7,148,21,8,8,10,42,32,27,3,11,242,160,37,51,14,20,15,43,22,78,131,166,34,1,2
95TT07W1,1325,57,5,178,29,15,9,6,55,35,29,4,12,184,207,55,44,18,27,10,62,24,75,142,192,28,1,0
95TT08W1,1323,94,10,148,30,9,4,9,46,24,26,4,7,250,204,46,54,16,25,8,56,22,64,119,155,41,0,0
95TT09S1,661,47,4,84,5,4,10,2,25,11,27,2,5,159,80,19,14,9,15,7,26,12,25,49,81,22,1,0
95TT09S2,682,20,4,69,6,1,5,2,18,14,23,3,1,136,94,22,24,9,17,5,27,10,38,86,97,20,0,0
95TT10W1,1187,14,6,174,33,9,18,8,52,20,34,3,5,208,186,25,75,24,22,14,42,21,69,106,137,54,2,0
95TT11S1,731,35,4,75,8,7,3,2,25,15,15,4,7,152,96,17,39,10,19,14,21,15,38,78,85,20,0,2
95TT11S2,715,36,3,74,8,2,2,3,30,16,13,7,6,181,80,26,24,10,15,4,22,14,40,68,79,26,0,0
95TT12W1,1166,76,7,184,26,17,4,11,65,17,44,3,4,188,179,20,50,17,24,11,29,27,58,115,139,34,0,1
95TT13S1,732,6,3,90,19,2,6,8,21,17,17,5,4,84,115,20,43,14,31,7,34,21,51,70,109,25,0,0
95TT13S2,536,9,2,87,15,1,3,5,29,15,19,2,4,77,81,26,28,9,14,1,12,16,33,36,68,29,2,0
95TT14W1,968,14,1,93,12,6,4,4,29,20,18,1,17,124,166,33,44,15,27,11,41,41,72,99,132,35,2,0
95TT15W1,1027,67,7,159,40,19,3,14,46,22,15,6,2,160,142,43,35,10,23,2,25,32,61,81,138,33,1,0
95TT16W1,1186,68,3,125,36,3,3,7,27,23,26,5,7,217,214,59,41,14,20,18,47,26,58,101,135,28,0,0
95UU06W1,607,11,0,34,8,0,0,4,8,7,7,3,10,51,100,27,41,8,13,10,23,11,42,93,101,29,0,0
95UU09W1,702,36,1,47,7,2,3,9,5,14,7,5,5,107,91,33,46,11,16,12,18,17,49,63,110,35,0,0
95UU14W1,645,9,1,27,13,0,2,3,4,0,5,5,9,76,88,36,45,7,12,3,25,22,39,87,118,35,1,0
95UU99C1,856,66,2,73,21,3,0,6,11,17,15,5,9,136,106,50,43,8,15,7,27,28,32,77,127,45,0,0
95UU99C2,663,43,0,64,28,1,1,5,12,11,6,0,1,49,111,18,78,10,20,10,24,29,33,58,79,36,0,0
95UU99C3,794,68,1,27,5,2,0,3,3,5,9,2,6,113,103,43,46,18,16,9,36,16,33,103,114,40,0,0
95UU99C4,817,119,0,70,26,2,3,6,13,12,8,0,2,70,127,28,47,8,16,6,32,32,44,86,105,24,0,1
95UU99C5,1041,52,6,91,19,1,0,14,20,25,12,3,6,159,132,50,48,23,28,13,34,26,71,107,149,42,0,1
95UU99C6,896,53,6,58,27,0,0,4,11,8,8,3,6,115,128,28,60,19,8,9,31,38,38,117,145,33,0,1
95VV01S1,759,29,0,96,14,5,2,5,22,34,14,3,2,156,122,22,28,10,28,4,23,19,30,61,97,28,0,1
95VV01S2,664,19,3,101,12,2,2,8,25,42,10,1,4,118,94,29,36,11,16,4,18,14,36,53,73,34,0,0
95VV02W1,734,5,0,110,19,3,0,45,12,18,13,1,16,53,174,34,48,15,16,2,21,35,32,58,83,31,0,0
95VV03W1,924,14,1,111,16,5,5,32,6,27,20,3,15,85,231,39,34,11,21,4,30,34,33,96,120,40,2,0
95VV04W1,1400,79,9,202,32,8,8,10,36,83,25,1,4,319,182,58,50,9,27,10,44,36,47,128,147,46,2,0
95VV05S1,829,19,1,89,18,3,9,6,11,27,15,2,9,140,117,37,38,11,13,8,69,22,33,97,94,26,4,0
95VV05S2,1177,10,3,92,17,3,5,18,6,26,17,2,20,191,204,44,54,23,30,8,72,21,51,131,184,36,0,1
95VV06W1,1395,35,5,115,16,3,6,37,12,18,23,2,22,216,263,65,64,24,33,11,56,36,73,157,159,53,5,1
95VV07S1,776,4,3,95,11,5,22,15,10,9,23,3,10,80,145,38,54,20,15,8,27,30,25,79,108,30,2,0
95VV07S2,1037,7,0,89,13,5,18,8,5,21,19,3,8,100,209,52,52,20,39,5,55,32,46,143,132,44,1,0
95VV08W1,1083,59,2,78,17,3,4,8,10,16,20,2,12,155,203,60,38,21,24,7,43,18,55,131,125,50,0,0
95VV09W1,944,21,1,79,18,1,1,20,8,11,20,3,10,147,187,34,43,13,20,5,37,28,37,121,113,45,0,0
95VV10S1,542,1,0,90,25,7,2,30,6,10,10,2,7,42,144,17,31,6,8,1,16,35,22,37,65,18,0,0
95VV10S2,626,4,0,95,18,0,3,44,7,15,8,1,14,46,125,37,53,14,6,3,26,34,25,43,70,30,0,0
95VV11S1,929,14,2,84,16,4,5,19,9,18,13,2,8,110,210,42,36,20,18,8,55,28,47,120,96,28,0,1
95VV11S2,1145,9,2,105,23,5,5,30,11,11,20,1,15,86,218,47,68,32,28,10,77,28,83,144,147,44,1,0
95VV12S1,658,7,1,85,15,2,1,41,10,11,5,0,8,61,151,28,40,10,11,4,30,18,27,62,83,32,0,0
95VV12S2,639,7,0,70,12,0,1,35,2,7,13,0,12,60,146,25,42,11,15,5,20,27,31,59,84,25,0,0
95VV13S1,935,55,2,70,11,1,5,14,9,14,16,2,9,125,174,41,36,25,17,7,42,23,50,98,126,33,0,0
95VV13S2,651,44,2,49,13,2,1,9,9,4,11,4,6,74,133,24,16,10,19,7,36,18,39,57,74,38,0,1
95VV14S1,875,11,1,104,28,0,4,30,9,12,21,3,28,58,184,39,50,27,21,6,52,29,28,82,108,43,0,1
95VV14S2,621,2,3,63,12,1,2,26,4,8,10,1,16,51,109,18,27,12,21,8,27,34,35,96,75,22,1,0
95VV15S1,478,4,0,61,10,0,2,31,6,8,4,1,11,39,109,22,37,8,8,1,24,15,23,41,59,15,0,0
95VV15S2,774,1,0,93,12,0,2,49,9,6,15,3,5,64,156,31,37,10,10,2,38,30,52,87,110,45,0,0
95VV16W1,1357,32,2,139,51,6,4,17,12,28,21,8,20,155,277,77,80,18,40,12,61,35,60,130,155,55,1,0
95VV17S1,883,16,1,97,15,8,3,11,14,14,32,3,6,109,174,48,44,12,21,7,38,14,40,87,125,41,0,0
95VV17S2,886,18,4,76,9,3,3,13,20,7,21,4,16,126,165,31,42,19,16,8,48,36,42,97,108,30,0,0
95VV18S1,898,55,6,186,54,3,0,7,34,71,17,0,7,126,142,36,47,5,16,9,26,25,21,80,76,34,1,0
95VV18S2,715,46,2,161,47,3,4,5,29,60,13,0,3,98,107,19,48,10,12,0,26,23,18,46,60,36,0,0
95VV19S1,511,34,1,79,18,2,0,5,16,29,9,0,2,77,75,32,26,4,6,1,19,14,18,52,48,23,0,0
95VV19S2,656,16,1,136,32,4,2,9,13,59,17,3,6,113,99,27,42,4,14,5,20,17,17,47,72,17,0,0
95VV20W1,1306,99,11,142,28,6,0,14,38,35,21,1,10,304,180,49,55,15,18,9,51,27,52,116,123,40,4,0
95VV21S1,1049,52,4,74,9,4,7,13,9,19,13,8,8,177,215,49,46,19,28,4,49,28,36,86,114,51,1,0
95VV21S2,802,56,5,65,7,2,4,10,12,12,18,2,7,121,155,25,27,10,19,10,36,11,41,82,96,32,2,0
95VV22W1,1164,91,10,128,22,3,13,21,23,27,19,1,17,166,177,65,44,17,20,6,37,27,41,126,139,51,1,0
95VV23W1,1189,17,1,92,16,7,4,16,15,16,18,4,12,152,178,57,59,21,30,12,81,29,58,138,173,73,1,1
95VV24S1,643,4,3,58,11,2,10,9,4,7,15,4,6,73,103,25,38,16,34,4,52,20,32,68,72,27,4,0
95VV24S2,575,7,0,57,9,0,9,7,6,9,17,4,6,64,123,28,43,7,8,2,27,26,22,45,79,26,1,0
95VV25S1,643,18,4,47,5,2,0,11,6,10,13,3,5,106,132,34,30,1,17,3,35,16,28,70,65,27,2,0
95VV25S2,768,19,4,65,9,0,2,18,11,10,15,1,6,109,111,30,35,14,18,6,35,27,40,105,110,33,0,0
95VV26W1,1516,86,16,102,12,7,5,14,25,20,19,2,25,277,266,50,69,18,34,4,82,30,69,131,191,62,1,1
95VV27W1,915,4,1,153,50,3,1,33,21,23,22,0,13,71,206,32,62,16,19,10,32,45,44,77,101,29,0,0
95VV28S1,1017,4,2,120,33,3,4,39,10,16,15,2,12,90,212,32,58,26,40,10,53,46,44,101,123,41,0,1
95VV28S2,511,4,3,62,12,1,4,25,8,4,8,2,11,47,124,17,31,9,14,4,17,16,26,36,66,22,0,0
95VV29W1,1501,123,2,140,30,0,10,32,17,26,25,7,10,166,286,80,46,20,44,8,60,32,69,127,215,65,1,0
95VV30S1,789,5,0,80,10,3,2,28,7,19,11,3,7,49,156,17,33,15,27,8,33,23,61,135,112,24,0,1
95VV30S2,574,6,1,48,6,1,3,20,7,5,6,1,14,46,132,30,36,12,15,5,19,34,33,53,66,23,0,0
95WW01S1,614,2,2,52,5,0,0,5,2,24,16,6,1,32,98,36,28,22,30,5,28,24,46,68,106,27,1,0
95WW01S2,608,1,1,66,0,3,0,8,9,39,7,4,4,31,120,44,28,18,22,12,21,28,36,33,120,18,1,0
95WW02S1,735,3,3,66,15,1,0,10,6,25,9,3,6,45,147,56,36,22,28,9,25,27,53,86,84,36,0,0
95WW02S2,979,3,6,88,11,3,0,11,17,33,13,8,6,62,189,55,50,25,54,11,40,43,97,84,113,45,0,0
95WW03S1,724,3,2,83,10,1,0,14,14,35,9,5,5,57,175,45,33,15,24,11,21,43,47,43,76,36,0,0
95WW03S2,1056,4,2,115,17,2,1,17,13,43,22,8,8,67,194,62,42,26,47,14,52,48,94,101,123,49,0,0
95WW04S1,707,0,2,62,3,4,4,7,7,28,9,3,6,48,152,61,28,20,42,2,25,36,53,54,77,36,0,0
95WW04S2,621,0,0,73,6,2,2,10,6,32,15,4,4,47,127,37,27,17,34,9,25,25,41,42,75,34,0,0
95WW05S1,818,1,2,84,12,4,6,13,8,26,15,4,5,48,158,42,44,35,37,6,30,27,75,80,105,34,0,1
95WW05S2,527,2,0,51,8,2,3,6,3,19,10,2,6,32,105,38,30,18,24,5,18,20,41,41,69,25,0,0
95WW06S1,814,50,1,62,11,1,1,11,9,19,10,9,7,70,148,40,26,18,35,11,40,37,59,88,77,35,1,0
95WW06S2,824,22,1,120,21,3,1,15,16,46,18,7,3,53,139,38,27,21,31,7,44,31,73,77,89,41,0,0
95WW07S1,914,23,2,77,8,2,1,9,9,35,13,7,7,66,157,60,26,23,28,10,42,31,72,114,126,42,1,0
95WW07S2,1248,3,5,93,11,2,2,12,18,30,18,10,9,80,250,83,65,32,56,12,54,48,103,111,167,67,0,0
95WW08S1,594,1,0,53,6,1,2,10,5,23,6,4,4,47,145,32,24,18,26,5,18,19,41,42,84,30,1,0
95WW08S2,603,0,1,51,5,2,2,5,4,29,4,5,8,41,123,43,21,19,21,6,20,21,60,50,85,26,2,0
95WW09S1,438,1,2,43,4,0,0,5,7,17,10,4,3,34,102,32,22,18,10,3,17,23,28,27,53,16,0,0
95WW09S2,547,1,2,45,4,1,2,6,5,21,6,0,3,26,120,38,20,15,38,6,18,19,46,55,70,25,0,0
95WW10S1,823,0,1,90,3,2,7,10,10,39,19,5,8,53,164,56,36,29,27,6,26,41,59,64,120,38,0,0
95WW10S2,484,1,1,56,5,0,2,8,12,20,9,2,6,40,83,39,17,14,13,1,16,19,33,39,73,31,0,0
95WW11S1,890,2,0,48,4,1,0,5,7,21,10,4,12,56,152,56,47,34,60,15,44,25,108,81,118,28,0,0
95WW11S2,645,0,1,42,5,2,0,2,4,20,9,3,1,37,145,42,37,19,34,9,37,18,62,59,72,27,0,0
95WW12W1,923,1,2,103,3,1,4,13,17,53,12,2,13,63,238,72,39,23,24,5,31,59,43,49,104,52,0,0
95WW13S1,978,18,2,93,14,1,6,12,12,28,20,8,0,55,162,58,50,26,46,9,53,48,84,111,109,45,1,0
95WW13S2,978,24,5,88,6,0,2,19,16,33,12,8,3,84,173,68,45,22,49,6,37,44,83,80,123,34,0,2
95WW14W1,837,1,1,92,6,5,5,10,8,35,23,2,7,56,218,49,36,18,19,10,19,68,48,49,99,45,0,0
95WW15S1,792,1,1,50,3,1,0,3,8,22,13,7,7,39,133,58,42,30,35,14,31,41,87,73,115,27,1,0
95WW15S2,841,0,0,60,6,3,0,6,5,26,14,8,8,48,175,44,26,20,42,6,39,36,91,77,126,35,0,0
95WW16S1,791,1,1,75,3,0,4,12,7,36,13,7,9,42,156,46,41,24,25,10,25,28,73,75,113,40,0,0
95WW16S2,562,1,0,51,3,2,2,7,7,18,12,2,5,25,128,47,26,20,21,7,20,39,36,38,70,25,0,1
95WW17W1,1023,2,4,81,12,3,2,8,11,29,16,5,3,69,243,61,44,29,50,11,41,63,72,71,107,65,0,2
95WW18W1,971,1,2,78,7,4,2,11,11,25,18,7,8,60,193,69,43,33,50,6,41,38,95,83,124,40,0,0
95WW19S1,868,0,0,77,4,3,0,7,10,34,19,7,6,54,166,46,28,31,41,12,38,42,77,93,111,37,1,1
95WW19S2,1082,2,0,84,5,1,0,3,9,46,20,9,6,45,184,45,30,63,64,14,54,38,115,143,149,37,0,0
95WW19S3,1172,0,2,77,9,0,2,7,13,27,19,10,7,45,152,29,46,42,62,12,89,27,121,214,184,52,1,0
95WW20S1,939,10,0,102,10,3,1,12,15,36,25,6,4,66,157,52,33,19,53,16,46,49,80,83,124,38,1,0
95WW20S2,2652,9,2,211,28,9,0,29,20,75,50,14,23,136,490,182,95,127,170,23,133,112,240,225,341,118,1,0
95WW20S3,1070,1,1,77,9,1,2,16,5,34,10,8,7,45,188,50,47,50,80,15,39,48,117,107,145,44,0,1
95WW21S1,564,0,0,47,5,1,2,5,5,23,6,1,12,30,145,37,34,13,17,2,16,40,48,31,64,27,0,0
95WW21S2,984,1,1,98,10,1,2,10,11,46,18,5,13,59,193,64,54,38,42,4,40,51,77,66,132,46,0,0
95WW22S1,755,3,0,88,12,2,0,8,9,45,12,4,6,41,180,52,23,24,32,7,25,29,66,63,84,28,0,0
95WW22S2,611,1,3,65,4,1,3,9,9,26,13,1,7,34,143,43,34,15,24,4,22,35,35,40,79,25,1,0
95WW23S1,1018,1,1,91,12,2,0,13,7,36,21,7,5,37,220,32,73,48,40,14,53,46,72,125,123,30,0,0
95WW23S2,1145,0,0,48,2,2,0,2,7,22,13,4,3,27,353,23,83,51,36,15,66,31,72,151,99,83,0,0
95WW24S1,628,0,1,46,9,2,0,5,1,24,5,1,2,30,129,37,47,19,23,3,25,31,52,50,97,35,0,0
95WW24S2,778,1,0,74,8,1,2,3,7,35,18,4,4,47,209,47,48,19,25,6,30,42,52,59,76,35,0,0
95WW25W1,794,0,0,88,6,5,6,5,13,38,15,5,4,38,192,66,29,24,31,6,13,53,53,60,100,32,0,0
95XX01S1,903,0,1,71,3,1,2,7,4,33,21,6,2,50,166,22,27,28,52,13,46,58,109,91,119,41,0,1
95XX01S2,1058,3,0,74,4,3,0,12,10,31,14,6,4,57,181,28,44,33,63,16,53,57,148,89,147,54,0,1
95XX01S3,878,1,1,61,3,1,0,3,8,30,16,6,6,55,178,29,29,20,40,12,40,52,126,56,123,42,1,0
95XX02W1,1222,3,0,48,8,1,1,8,5,18,7,4,4,65,169,23,49,54,49,37,133,51,121,156,184,70,2,0
95XX03S1,575,1,1,34,4,3,1,4,6,10,6,3,3,30,92,20,38,17,18,2,26,27,75,71,98,19,0,0
95XX03S2,735,3,0,44,2,5,0,6,4,20,7,4,1,46,115,23,38,22,42,9,33,28,107,78,117,24,0,1
95XX04S1,884,0,0,70,8,4,4,11,4,30,9,7,5,38,167,28,32,30,42,9,53,48,128,67,126,34,0,0
95XX04S2,994,1,0,87,6,4,3,8,13,38,15,2,3,60,198,46,44,32,32,13,39,54,120,80,139,44,0,0
95XX05W1,1139,6,1,80,7,8,2,10,7,28,18,7,7,52,211,43,75,42,40,13,49,74,139,99,144,57,0,0
95XX06S1,730,2,0,57,9,6,1,10,4,18,9,3,5,35,127,19,56,25,39,2,24,51,68,51,113,53,0,0
95XX06S2,1024,1,0,71,7,6,0,7,4,22,25,5,8,55,194,29,51,30,46,6,45,76,139,68,144,56,0,0
95XX07S1,649,2,0,36,4,2,0,5,4,15,6,5,1,31,93,22,27,34,29,15,40,35,83,67,95,33,1,0
95XX07S2,559,0,0,25,6,0,0,5,0,12,2,2,6,22,74,16,17,24,32,8,31,25,86,57,94,37,1,2
95XX08S1,608,1,0,30,1,0,0,3,8,7,11,1,3,29,81,25,20,17,25,11,34,32,108,74,78,39,0,0
95XX08S2,567,2,1,32,0,3,0,2,7,12,8,3,1,23,78,27,30,24,24,9,38,26,78,60,85,25,1,0
95XX09S1,508,0,0,47,0,4,0,3,6,26,8,0,6,30,70,12,23,12,25,6,16,38,74,48,80,20,1,0
95XX09S2,657,0,0,35,3,2,1,4,2,15,8,3,2,28,105,22,36,30,25,10,41,27,86,76,94,36,1,0
95XX10S1,804,8,1,66,4,3,1,9,3,29,17,4,4,40,129,37,25,29,36,10,32,60,105,67,122,29,0,0
95XX10S2,978,1,1,88,3,5,2,8,15,34,21,2,8,42,157,40,53,23,47,6,41,79,126,85,131,48,0,0
95XX10S3,594,1,0,63,5,5,2,14,6,23,8,0,7,29,142,32,45,18,22,11,17,40,49,24,73,21,0,0
95XX11S1,1260,8,2,85,9,5,2,10,6,32,21,5,5,74,208,39,48,34,79,12,75,85,169,104,166,60,1,1
95XX11S2,1210,8,0,76,9,1,1,5,8,35,17,8,3,65,197,52,44,48,65,11,54,71,187,106,157,56,0,2
95XX11S3,678,1,0,57,8,4,1,12,3,20,9,2,4,34,135,37,53,21,21,8,24,42,62,34,109,33,1,0
95XX12W1,1075,16,1,93,8,6,2,5,16,25,31,5,2,67,142,29,47,60,47,17,121,46,93,101,131,55,1,1
95XX13W1,1175,3,0,70,6,2,0,6,5,22,29,10,2,54,154,31,63,65,69,27,130,46,103,118,174,53,1,2
95XX14W1,1128,1,0,68,10,3,1,8,11,21,14,4,7,57,139,21,62,49,57,35,123,41,114,132,162,55,1,0
95XX15W1,1051,1,0,81,4,7,0,9,5,36,20,7,5,66,234,47,48,22,42,8,44,61,104,65,169,42,5,0
95XX16W1,1300,13,2,79,8,5,1,11,5,30,19,9,12,64,231,47,51,47,59,19,92,65,147,147,154,62,0,0
95XX17S1,744,2,0,49,5,8,0,14,5,8,9,2,3,26,112,39,77,25,35,6,37,51,64,53,110,51,2,0
95XX17S2,760,2,0,41,5,7,1,5,2,11,10,1,2,38,114,13,58,37,27,17,55,45,79,84,99,47,1,0
95XX18W1,1529,2,0,53,4,3,2,12,8,13,11,10,5,72,211,53,108,66,71,26,112,167,157,144,189,81,2,0
95XX19W1,1194,3,1,77,7,4,2,8,10,28,18,7,3,53,153,36,63,61,67,27,139,42,118,130,154,59,0,1
95XX20S1,864,3,0,59,4,3,0,2,11,25,14,2,6,36,149,42,63,25,34,9,44,55,100,48,136,49,3,1
95XX20S2,777,0,0,19,0,1,0,0,8,7,3,1,1,14,64,13,36,9,11,3,19,174,303,29,56,24,1,0
95XX21W1,1111,0,0,49,5,3,3,2,7,15,14,7,5,46,150,11,50,44,53,27,116,50,135,150,149,68,1,0
95XX22W1,1107,3,1,92,8,6,4,23,10,23,18,4,7,50,229,60,66,21,35,14,41,52,128,68,176,60,0,0
95XX23W1,1633,5,1,129,15,5,3,15,8,41,42,8,6,77,318,58,97,42,65,25,81,97,166,96,268,94,0,0
95XX24S1,648,1,1,36,0,3,2,1,4,14,12,2,4,22,114,22,22,27,34,9,27,32,97,70,91,35,1,1
95XX24S2,588,1,1,31,3,2,2,4,3,12,5,5,2,27,95,24,18,30,27,3,22,41,96,47,77,41,0,0
95XX25W1,1018,2,0,89,7,12,5,12,7,30,16,4,7,63,209,40,64,49,39,4,42,62,102,53,153,35,1,0
95YY01W1,1074,86,5,89,27,2,7,1,22,11,19,6,7,132,152,44,40,15,17,13,43,35,63,107,183,36,1,0
95YY02W1,874,13,2,74,26,1,0,6,15,15,11,8,8,73,169,36,40,9,21,5,44,34,64,99,136,38,0,1
95YY03W1,1424,123,11,114,26,4,4,1,29,25,25,8,7,209,214,38,47,28,26,12,55,39,90,167,191,44,1,0
95YY04W1,1494,19,8,157,60,6,2,7,34,27,21,8,7,132,274,60,99,25,32,11,50,46,93,166,218,88,1,0
95YY05W1,671,10,6,78,22,2,3,3,13,12,23,3,1,39,108,19,46,9,7,8,34,23,45,83,128,23,0,1
95YY06W1,959,59,1,86,28,5,4,6,14,14,15,4,7,148,159,28,44,8,21,10,43,19,54,95,138,34,1,0
95YY07W1,1156,64,8,97,21,0,5,3,32,17,19,3,7,182,186,24,43,19,23,11,49,32,60,146,173,29,0,0
95YY08W1,939,70,10,66,18,5,2,4,13,10,14,6,14,175,132,19,41,17,13,4,46,19,37,91,148,31,0,0
95YY09W1,993,18,3,105,36,1,1,5,24,21,17,9,5,65,163,28,66,22,24,13,34,45,100,82,170,40,0,1
95YY10W1,1048,107,3,104,32,3,5,1,26,18,19,8,5,92,171,26,49,15,31,5,48,30,84,110,121,38,1,0
95YY11W1,811,43,5,78,23,4,2,1,20,14,14,7,3,103,133,34,25,14,11,10,36,26,45,67,138,33,0,0
95YY12W1,1256,102,6,126,37,5,3,7,27,26,21,6,4,118,201,42,43,21,45,8,56,32,80,125,196,45,0,0
95YY13S1,634,7,6,68,27,2,0,5,9,10,15,0,7,68,117,23,42,8,13,8,26,15,28,77,101,20,0,0
95YY13S2,483,5,5,58,16,0,2,5,12,14,9,0,0,39,103,27,24,8,20,3,18,12,23,55,64,19,0,0
95YY14S1,667,14,0,65,26,2,1,4,13,12,7,4,3,44,119,24,38,6,22,7,27,18,36,89,113,37,1,0
95YY14S2,708,5,2,58,14,2,2,1,12,12,15,3,6,83,126,30,37,8,12,3,22,30,40,77,129,36,0,1
