GeographyCode,QS601NI0001,QS601NI0002,QS601NI0003,QS601NI0004,QS601NI0005,QS601NI0006,QS601NI0007,QS601NI0008,QS601NI0009,QS601NI0010,QS601NI0011,QS601NI0012,QS601NI0013,QS601NI0014,QS601NI0015,QS601NI0016
95SS30S1,909,716,78,559,3,15,5,14,10,32,193,105,27,11,34,16
95SS30S2,1610,1067,237,605,5,40,32,53,30,65,543,352,79,60,29,23
95TT01W1,1920,1363,246,681,8,74,48,163,76,67,557,191,153,78,76,59
95TT02W1,1876,1245,221,644,4,70,33,145,78,50,631,182,159,110,114,66
95TT03S1,1129,752,132,462,5,18,17,39,51,28,377,120,70,54,91,42
95TT03S2,1218,862,143,465,2,43,29,86,58,36,356,120,73,52,76,35
95TT04W1,2059,1368,229,729,3,55,36,175,93,48,691,193,146,114,158,80
95TT05S1,1282,897,154,500,3,59,24,62,52,43,385,138,101,57,60,29
95TT05S2,938,557,129,267,2,9,6,34,76,34,381,102,67,68,106,38
95TT06W1,1917,1300,179,724,10,58,46,163,72,48,617,226,126,79,126,60
95TT07W1,1959,1400,253,726,8,83,47,146,70,67,559,200,151,70,88,50
95TT08W1,1981,1398,264,686,1,65,55,199,62,66,583,173,160,101,112,37
95TT09S1,1039,710,128,358,4,28,17,108,45,22,329,110,76,59,52,32
95TT09S2,1042,725,129,391,7,28,26,79,39,26,317,103,90,43,50,31
95TT10W1,2104,1336,228,734,8,47,27,98,141,53,768,227,146,115,183,97
95TT11S1,1149,772,133,397,7,50,21,95,38,31,377,128,96,50,74,29
95TT11S2,1097,746,127,380,4,47,16,126,30,16,351,105,87,72,57,30
95TT12W1,1824,1233,240,664,5,60,28,138,59,39,591,209,120,82,110,70
95TT13S1,1142,794,157,451,2,23,8,63,54,36,348,113,80,42,77,36
95TT13S2,1000,618,130,344,1,11,2,21,77,32,382,113,68,59,102,40
95TT14W1,1627,1053,216,595,3,29,16,63,74,57,574,223,95,77,125,54
95TT15W1,1695,1104,185,583,4,45,30,144,71,42,591,210,126,99,112,44
95TT16W1,1961,1272,211,654,6,58,32,173,81,57,689,233,174,105,111,66
95UU06W1,1094,672,137,339,7,32,20,52,61,24,422,190,99,47,63,23
95UU09W1,1191,783,155,358,1,45,23,92,77,32,408,161,91,53,72,31
95UU14W1,1285,761,160,354,4,19,21,73,116,14,524,192,93,73,129,37
95UU99C1,1505,959,186,422,6,42,30,146,100,27,546,191,85,82,125,63
95UU99C2,1270,769,166,354,1,29,28,68,104,19,501,235,49,61,99,57
95UU99C3,1335,870,157,358,5,44,35,158,74,39,465,234,85,41,65,40
95UU99C4,1305,884,157,392,7,42,37,161,55,33,421,184,65,62,82,28
95UU99C5,1773,1138,199,576,10,48,35,133,94,43,635,276,106,83,117,53
95UU99C6,1617,1001,215,433,3,37,45,137,96,35,616,237,100,74,142,63
95VV01S1,1198,830,161,361,4,47,34,126,61,36,368,156,55,63,61,33
95VV01S2,1115,727,147,373,2,26,16,85,58,20,388,145,53,60,96,34
95VV02W1,1570,862,184,459,0,15,14,30,118,42,708,207,76,99,241,85
95VV03W1,1790,1063,232,509,5,37,23,67,126,64,727,224,89,123,212,79
95VV04W1,2183,1515,278,686,11,99,33,244,107,57,668,228,131,127,128,54
95VV05S1,1371,916,174,426,6,58,39,83,77,53,455,132,120,86,70,47
95VV05S2,1701,1258,236,634,13,73,39,126,73,64,443,149,106,83,67,38
95VV06W1,2422,1600,289,744,9,74,53,144,181,106,822,238,151,140,181,112
95VV07S1,1498,905,191,462,2,18,16,59,123,34,593,188,85,87,167,66
95VV07S2,1663,1138,217,563,2,75,35,80,89,77,525,159,141,80,101,44
95VV08W1,2119,1293,278,521,11,57,42,142,201,41,826,197,179,168,197,85
95VV09W1,1962,1173,234,494,5,40,30,95,207,68,789,199,127,120,235,108
95VV10S1,1147,668,160,319,4,8,7,16,114,40,479,90,99,94,140,56
95VV10S2,1150,731,154,390,4,19,10,27,89,38,419,131,54,57,133,44
95VV11S1,1458,1009,215,525,3,36,25,75,73,57,449,160,98,76,70,45
95VV11S2,1711,1236,221,677,4,43,50,89,74,78,475,144,115,78,96,42
95VV12S1,1160,730,162,365,11,28,11,42,66,45,430,120,76,78,109,47
95VV12S2,1098,716,149,384,4,15,16,37,72,39,382,125,52,67,102,36
95VV13S1,1384,984,203,448,3,51,42,140,45,52,400,145,70,80,86,19
95VV13S2,1018,706,131,338,2,35,25,88,49,38,312,86,83,62,59,22
95VV14S1,1443,986,168,537,7,48,20,62,94,50,457,119,70,77,135,56
95VV14S2,1053,678,121,396,2,23,16,33,54,33,375,173,57,44,71,30
95VV15S1,1037,569,126,300,1,3,5,20,83,31,468,115,72,74,151,56
95VV15S2,1261,866,166,475,4,17,19,47,79,59,395,104,95,53,117,26
95VV16W1,2274,1487,308,718,8,79,59,115,123,77,787,234,170,126,159,98
95VV17S1,1509,992,215,466,6,36,30,85,97,57,517,156,104,95,121,41
95VV17S2,1476,1002,211,439,13,51,31,89,99,69,474,125,106,91,108,44
95VV18S1,1347,946,188,509,4,58,23,96,45,23,401,158,93,59,67,24
95VV18S2,1301,800,161,390,6,45,12,71,84,31,501,156,64,79,149,53
95VV19S1,909,561,111,269,3,32,9,70,45,22,348,150,47,51,68,32
95VV19S2,1198,752,145,369,2,21,12,80,92,31,446,123,67,96,111,49
95VV20W1,2105,1400,259,612,6,99,42,242,86,54,705,213,120,120,160,92
95VV21S1,1599,1134,224,535,11,65,38,130,76,55,465,109,104,97,114,41
95VV21S2,1173,849,164,392,9,48,29,116,44,47,324,100,68,66,58,32
95VV22W1,1954,1294,273,565,4,47,55,177,119,54,660,168,131,117,162,82
95VV23W1,2100,1304,230,640,16,73,53,137,108,47,796,268,158,120,159,91
95VV24S1,1087,693,108,340,6,73,29,67,45,25,394,156,76,52,87,23
95VV24S2,1143,667,148,320,4,15,17,46,90,27,476,178,64,67,131,36
95VV25S1,1224,746,163,324,3,31,24,63,101,37,478,132,92,94,113,47
95VV25S2,1316,846,146,437,9,50,32,67,75,30,470,134,98,84,94,60
95VV26W1,2480,1663,330,752,10,111,58,199,135,68,817,213,177,152,191,84
95VV27W1,1727,1077,226,569,7,23,21,30,155,46,650,239,70,89,185,67
95VV28S1,1615,1120,216,635,5,38,15,53,95,63,495,186,86,89,100,34
95VV28S2,975,602,128,299,4,21,9,25,81,35,373,138,54,49,105,27
95VV29W1,2285,1632,321,750,9,80,56,221,113,82,653,214,135,112,132,60
95VV30S1,1233,847,158,487,2,37,17,44,40,62,386,165,72,46,74,29
95VV30S2,1018,634,138,332,1,19,19,28,54,43,384,123,52,54,106,49
95WW01S1,1040,675,135,394,2,16,12,28,59,29,365,196,57,35,56,21
95WW01S2,936,670,126,420,1,1,10,26,53,33,266,96,49,45,61,15
95WW02S1,1271,800,174,472,1,11,8,32,61,41,471,200,54,71,117,29
95WW02S2,1457,1042,231,622,2,21,19,39,50,58,415,183,82,60,60,30
95WW03S1,1182,794,147,486,5,12,16,29,63,36,388,180,39,41,103,25
95WW03S2,1424,1105,202,724,7,22,24,46,47,33,319,148,58,47,43,23
95WW04S1,1169,777,146,500,2,9,7,18,55,40,392,189,59,56,58,30
95WW04S2,961,666,129,414,2,1,17,26,35,42,295,176,29,29,46,15
95WW05S1,1172,862,173,525,3,21,15,41,40,44,310,164,54,32,43,17
95WW05S2,880,562,126,329,2,10,10,27,28,30,318,167,33,27,71,20
95WW06S1,1163,836,161,460,5,54,28,84,15,29,327,167,66,33,41,20
95WW06S2,1159,846,148,507,8,40,24,71,19,29,313,174,57,44,28,10
95WW07S1,1326,946,186,516,7,59,24,78,27,49,380,208,76,42,37,17
95WW07S2,1716,1300,263,821,6,32,33,52,41,52,416,199,78,51,66,22
95WW08S1,894,628,148,373,6,10,8,28,29,26,266,144,45,27,37,13
95WW08S2,986,629,134,383,1,8,15,38,22,28,357,220,51,28,35,23
95WW09S1,897,508,99,291,2,4,5,21,58,28,389,172,39,54,88,36
95WW09S2,958,586,115,348,2,11,20,21,30,39,372,262,32,30,34,14
95WW10S1,1233,884,195,525,4,10,16,39,54,41,349,130,58,58,79,24
95WW10S2,847,527,108,319,0,0,9,25,38,28,320,169,38,28,69,16
95WW11S1,1238,945,184,556,3,26,18,44,38,76,293,126,77,32,41,17
95WW11S2,1017,672,133,379,3,25,18,39,25,50,345,196,70,25,43,11
95WW12W1,1687,1056,263,559,5,14,10,41,124,40,631,237,58,88,197,51
95WW13S1,1387,1015,207,599,10,29,27,68,35,40,372,208,69,40,34,21
95WW13S2,1323,1009,184,610,6,48,24,87,28,22,314,145,64,38,48,19
95WW14W1,1578,957,238,524,2,5,15,27,108,38,621,184,72,109,198,58
95WW15S1,1131,838,205,473,1,15,14,41,37,52,293,127,58,42,50,16
95WW15S2,1270,894,193,528,3,15,16,40,43,56,376,202,67,31,61,15
95WW16S1,1162,848,171,511,2,8,11,38,42,65,314,151,60,36,51,16
95WW16S2,922,628,148,361,2,3,9,22,53,30,294,123,34,33,84,20
95WW17W1,1702,1090,268,621,4,21,22,50,58,46,612,346,66,54,106,40
95WW18W1,1573,1039,213,640,5,17,18,48,56,42,534,302,65,52,75,40
95WW19S1,1365,922,209,537,2,21,19,35,42,57,443,246,74,39,61,23
95WW19S2,1456,1129,217,676,8,35,34,49,38,72,327,140,108,35,27,17
95WW19S3,1646,1209,227,736,5,55,34,53,31,68,437,205,134,40,33,25
95WW20S1,1357,983,187,564,7,44,33,62,35,51,374,186,82,34,54,18
95WW20S2,3257,2754,460,1803,10,79,58,128,78,138,503,135,161,74,94,39
95WW20S3,1470,1120,233,676,5,37,18,41,38,72,350,151,99,39,38,23
95WW21S1,1100,653,177,330,2,2,7,19,85,31,447,189,40,48,130,40
95WW21S2,1406,1060,212,658,3,20,20,43,64,40,346,98,95,49,74,30
95WW22S1,1065,790,191,465,1,14,14,31,34,40,275,124,58,33,45,15
95WW22S2,1157,680,156,380,2,7,13,21,65,36,477,185,56,60,134,42
95WW23S1,1656,1122,190,620,0,23,25,34,66,164,534,204,155,57,80,38
95WW23S2,2197,1306,139,441,6,34,28,39,18,601,891,159,659,37,20,16
95WW24S1,1086,692,136,426,1,10,12,18,57,32,394,171,53,46,88,36
95WW24S2,1394,907,200,477,0,10,11,27,124,58,487,153,58,73,144,59
95WW25W1,1518,898,176,527,3,15,25,23,100,29,620,278,52,73,184,33
95XX01S1,1362,954,195,553,2,27,34,55,34,54,408,250,67,39,37,15
95XX01S2,1382,1111,228,629,8,30,35,59,38,84,271,86,87,49,38,11
95XX01S3,1222,933,210,541,1,13,30,42,37,59,289,151,69,23,35,11
95XX02W1,1848,1291,246,650,11,76,78,120,55,55,557,335,109,51,31,31
95XX03S1,927,604,130,337,2,14,21,39,25,36,323,219,38,27,31,8
95XX03S2,1145,781,175,440,4,26,26,32,36,42,364,220,64,40,28,12
95XX04S1,1296,932,191,563,2,18,23,47,42,46,364,228,54,36,30,16
95XX04S2,1435,1059,231,625,3,9,22,52,55,62,376,171,78,41,58,28
95XX05W1,1949,1226,273,665,6,33,42,66,81,60,723,440,75,58,117,33
95XX06S1,1240,805,215,406,2,18,25,28,68,43,435,226,57,44,79,29
95XX06S2,1494,1102,246,649,2,17,24,48,65,51,392,157,73,62,73,27
95XX07S1,1087,703,154,393,2,12,25,45,44,28,384,258,44,30,40,12
95XX07S2,926,593,132,308,4,16,45,33,26,29,333,214,51,29,21,18
95XX08S1,977,641,146,360,1,24,21,34,26,29,336,220,55,22,27,12
95XX08S2,899,594,138,340,3,11,17,29,24,32,305,212,39,14,21,19
95XX09S1,875,535,106,330,5,6,15,33,24,16,340,241,34,16,35,14
95XX09S2,1026,708,138,394,6,26,30,45,38,31,318,192,42,35,30,19
95XX10S1,1218,878,218,479,5,15,30,39,61,31,340,127,57,57,76,23
95XX10S2,1335,1027,200,636,3,25,22,47,35,59,308,125,70,59,37,17
95XX10S3,884,662,161,357,4,10,11,32,54,33,222,91,39,28,53,11
95XX11S1,1828,1346,256,832,2,37,32,73,73,41,482,189,74,69,112,38
95XX11S2,1641,1287,243,788,3,32,36,82,60,43,354,118,67,54,85,30
95XX11S3,1131,755,195,407,2,12,11,23,66,39,376,118,52,56,124,26
95XX12W1,1927,1136,193,527,13,110,48,121,52,72,791,419,141,81,68,82
95XX13W1,1970,1215,231,643,18,81,60,117,37,28,755,523,83,82,40,27
95XX14W1,1792,1166,199,605,14,109,58,89,36,56,626,385,102,80,23,36
95XX15W1,1859,1180,241,668,3,11,29,58,117,53,679,327,58,68,179,47
95XX16W1,2296,1368,291,736,8,61,58,105,61,48,928,669,69,74,80,36
95XX17S1,1226,873,128,520,3,14,24,35,119,30,353,147,43,30,82,51
95XX17S2,1157,817,147,455,0,25,34,67,47,42,340,168,61,39,50,22
95XX18W1,2239,1603,259,1018,9,55,45,87,67,63,636,294,112,86,109,35
95XX19W1,1935,1260,240,654,9,74,64,110,58,51,675,382,105,76,77,35
95XX20S1,1405,946,199,541,3,14,29,40,77,43,459,174,58,67,125,35
95XX20S2,1043,821,118,620,2,5,12,12,42,10,222,46,27,70,27,52
95XX21W1,2007,1169,230,580,14,90,60,85,47,63,838,506,121,57,113,41
95XX22W1,1711,1175,261,707,0,12,31,49,60,55,536,326,63,35,85,27
95XX23W1,2390,1765,337,1108,1,14,40,87,121,57,625,258,107,63,146,51
95XX24S1,1020,681,166,388,3,13,20,36,27,28,339,222,42,30,33,12
95XX24S2,990,617,155,350,5,12,7,40,27,21,373,255,39,30,36,13
95XX25W1,1754,1150,255,609,4,21,17,64,126,54,604,259,83,89,130,43
95YY01W1,1730,1147,192,570,7,81,30,157,66,44,583,199,137,67,126,54
95YY02W1,1648,971,179,557,0,23,18,56,81,57,677,225,110,88,203,51
95YY03W1,2206,1508,222,747,13,113,68,213,72,60,698,223,138,107,157,73
95YY04W1,2509,1637,337,930,7,47,32,87,131,66,872,299,145,110,247,71
95YY05W1,1210,730,149,393,9,47,18,39,58,17,480,225,62,42,116,35
95YY06W1,1696,1058,189,499,13,47,36,131,89,54,638,188,117,78,181,74
95YY07W1,2047,1285,219,628,3,58,38,161,107,71,762,222,179,89,189,83
95YY08W1,1604,1049,177,505,4,58,34,133,105,33,555,180,105,76,135,59
95YY09W1,1779,1078,217,622,0,32,32,53,81,41,701,291,111,62,176,61
95YY10W1,1587,1109,183,563,12,79,29,139,59,45,478,196,120,42,78,42
95YY11W1,1508,915,175,441,6,53,21,87,95,37,593,184,92,80,153,84
95YY12W1,1932,1330,222,702,7,93,47,144,64,51,602,197,149,85,114,57
95YY13S1,1069,690,136,395,1,17,22,45,48,26,379,124,75,67,84,29
95YY13S2,1037,549,121,298,0,6,12,33,64,15,488,172,60,55,142,59
95YY14S1,1112,732,145,396,7,27,16,44,57,40,380,109,84,53,94,40
95YY14S2,1139,784,128,419,2,35,18,63,64,55,355,88,78,67,87,35
95YY15S1,273,147,26,85,1,3,4,8,17,3,126,73,15,10,21,7
95YY15S2,1166,650,170,299,1,13,17,26,98,26,516,103,75,98,177,63
95YY16W1,1711,1179,207,568,6,72,45,171,60,50,532,179,123,74,102,54
95YY17W1,1648,1132,188,503,13,63,27,199,92,47,516,140,113,77,123,63
95YY18W1,1641,1082,172,491,7,59,34,165,92,62,559,145,141,84,117,72
95YY19W1,1086,671,133,362,3,15,18,52,57,31,415,149,49,54,120,43
95YY20W1,1692,1065,180,505,5,70,37,148,79,41,627,159,161,84,151,72
95YY21W1,1693,1195,173,615,8,69,43,168,72,47,498,171,109,69,96,53
95ZZ01W1,1999,1277,231,655,8,57,32,119,121,54,722,259,128,104,157,74
95ZZ02W1,1315,670,178,293,1,8,14,17,123,36,645,162,105,105,205,68
95ZZ03W1,1533,784,158,357,4,43,8,67,122,25,749,239,115,110,226,59
95ZZ04W1,1911,1260,257,567,10,79,32,161,106,48,651,214,124,103,152,58
95ZZ05W1,1559,970,170,477,3,44,28,134,89,25,589,170,121,100,132,66
95ZZ06W1,1231,560,140,201,3,7,4,26,159,20,671,200,80,81,204,106
95ZZ07W1,2038,1248,244,583,4,54,36,103,164,60,790,239,141,134,190,86
95ZZ08W1,1878,1062,206,457,3,47,46,135,139,29,816,212,161,134,229,80
95ZZ09W1,1605,961,192,446,7,46,16,89,131,34,644,204,93,105,179,63
95ZZ10W1,2300,1420,297,672,4,57,30,91,189,80,880,302,139,116,227,96
95ZZ11W1,1566,1032,178,476,2,45,45,163,75,48,534,174,108,76,116,60
95ZZ12W1,1590,906,164,463,4,30,22,73,114,36,684,224,85,96,207,72
95ZZ13W1,1826,1196,219,606,3,68,28,143,77,52,630,191,104,99,157,79
95ZZ14S1,1280,803,158,420,3,18,21,30,101,52,477,110,87,86,150,44
95ZZ14S2,1034,652,138,361,5,10,19,30,52,37,382,157,69,38,87,31
95ZZ15W1,1669,1021,166,456,7,66,30,153,99,44,648,231,104,87,168,58
95ZZ16S1,1304,857,197,428,2,19,25,48,89,49,447,102,82,98,118,47
95ZZ16S2,972,544,121,265,2,11,5,25,80,35,428,190,35,44,124,35
