Geography,GeographyCode,PopulationDensity
Collin_H2,N20001264,38.9962640182123
Collin_H3,N20001265,24.991987820083434
Collin_G5,N20001266,52.097582388988464
Collin_L1,N20001267,11.658083862626512
Collin_B4,N20001268,52.27100184536063
Collin_K2,N20001269,38.15014683491314
Collin_K3,N20001270,39.74881797817017
Collin_H4,N20001271,24.637476406379776
Collin_N1,N20001272,45.979481811238
Collin_L2,N20001273,72.66474575414858
Collin_P1,N20001274,36.23280619255822
Collin_J3,N20001275,12.425512137265398
Collin_K4,N20001276,75.19596151748313
Collin_N2,N20001277,69.0074556652062
Collin_L3,N20001278,40.322068125355955
Collin_L4,N20001279,45.4627191835063
Collin_J4,N20001280,41.80281643759238
Collin_R1,N20001281,68.90525698960366
Collin_Q1,N20001282,67.78999851322844
Collin_P2,N20001283,16.688209319964802
Collin_N3,N20001284,42.658599958589
Collin_P3,N20001285,27.075376178086895
Collin_P4,N20001286,54.650322131085886
Collin_Q2,N20001287,75.80693384063555
Collin_P5,N20001288,61.53475588451626
Collin_R2,N20001289,24.616495380928754
Collin_Q3,N20001290,48.549002636835915
Collin_N4,N20001291,22.436550286800266
Collin_R3,N20001292,66.89281231802853
Collin_P6,N20001293,41.48236097366543
Collin_R4,N20001294,50.26975453844274
Collin_Q4,N20001295,49.94282674678151
Collin_R5,N20001296,13.625608320447437
Black_Mountain_A1,N20001297,40.588622943760164
Black_Mountain_A2,N20001298,20.017313536442927
Black_Mountain_A3,N20001299,79.03008410653334
Black_Mountain_B1,N20001300,56.732308878820994
Black_Mountain_A4,N20001301,76.64460811532372
Black_Mountain_A5,N20001302,73.49363970872253
Black_Mountain_B2,N20001303,30.93803830952386
Black_Mountain_B3,N20001304,112.96719163720265
Black_Mountain_B4,N20001305,96.78048059156848
Black_Mountain_A6,N20001306,96.36436820913761
Black_Mountain_C1,N20001307,234.85655610975277
Black_Mountain_D1,N20001308,46.89833920919305
Black_Mountain_D2,N20001309,0.8879629039901733
Black_Mountain_E1,N20001310,90.30074129673368
Black_Mountain_C2,N20001311,31.49047564026598
Black_Mountain_C3,N20001312,206.7362692082689
Black_Mountain_E2,N20001313,47.96395997385744
Black_Mountain_E3,N20001314,148.11678692078604
Black_Mountain_C4,N20001315,183.7490021410319
Black_Mountain_E4,N20001316,34.0902837027839
Black_Mountain_F1,N20001317,65.97240804303989
Black_Mountain_J1,N20001318,76.55634583989433
Black_Mountain_J2,N20001319,141.3831375277994
Black_Mountain_F2,N20001320,6.425644851729912
Black_Mountain_J3,N20001321,108.49928262245125
Black_Mountain_J4,N20001322,32.05280165266474
Black_Mountain_H1,N20001323,29.07027851600181
Black_Mountain_J5,N20001324,143.2431324921879
Black_Mountain_F3,N20001325,97.88168307793823
Black_Mountain_F4,N20001326,74.20188556122369
Black_Mountain_G1,N20001327,81.72369683803618
Black_Mountain_H2,N20001328,12.258579185488768
Black_Mountain_G2,N20001329,80.58240128963244
Black_Mountain_G3,N20001330,78.1012515434985
Black_Mountain_G4,N20001331,58.44173879839866
Black_Mountain_K1,N20001332,18.709005433384174
Black_Mountain_G5,N20001333,72.5895774199917
Black_Mountain_G6,N20001334,79.29830267602586
Black_Mountain_K2,N20001335,93.2383155193201
Black_Mountain_J6,N20001336,2.60650357747302
Black_Mountain_H3,N20001337,54.38522125458522
Black_Mountain_K3,N20001338,12.153673758568148
Black_Mountain_K4,N20001339,48.34489956132158
Black_Mountain_H4,N20001340,37.05287301667106
Black_Mountain_D3,N20001341,49.01505260492697
Black_Mountain_L1,N20001342,58.70987947662236
Black_Mountain_N1,N20001343,49.832144455268384
Black_Mountain_N2,N20001344,71.50920864652333
Black_Mountain_L2,N20001345,49.9040227984844
Black_Mountain_P1,N20001346,60.368165395676456
Black_Mountain_H5,N20001347,52.62878181671153
Black_Mountain_N3,N20001348,64.95799598053571
Black_Mountain_N4,N20001349,75.93636244098873
Black_Mountain_R1,N20001350,56.82978045628427
Black_Mountain_D4,N20001351,53.96301974565422
Black_Mountain_L3,N20001352,51.59653954092727
Black_Mountain_N5,N20001353,67.4779483157043
Black_Mountain_L4,N20001354,58.57031869154001
Black_Mountain_N6,N20001355,74.24121178335575
Black_Mountain_Q1,N20001356,41.38487065772416
Black_Mountain_L5,N20001357,56.39539594596873
Black_Mountain_P2,N20001358,58.87082647764604
Black_Mountain_P3,N20001359,58.67801452553321
Black_Mountain_P4,N20001360,24.270969627062158
Black_Mountain_R2,N20001361,29.656510240647723
Black_Mountain_Q2,N20001362,85.01694779588662
Black_Mountain_Q3,N20001363,88.73808128080796
Black_Mountain_R3,N20001364,51.59840204614949
Black_Mountain_P5,N20001365,91.67867444947753
Black_Mountain_R4,N20001366,65.41665123575139
Black_Mountain_R5,N20001367,38.46986242506564
Black_Mountain_R6,N20001368,62.55245874919446
Court_C1,N20001369,71.61341244343922
Court_A1,N20001370,32.188144861338785
Court_A2,N20001371,55.485060062679125
Court_C2,N20001372,39.30506679875099
Court_A3,N20001373,20.410516299739367
Court_B1,N20001374,79.51341964946288
Court_B2,N20001375,81.20725024728726
Court_C3,N20001376,14.060188826945266
Court_B3,N20001377,61.479888977320385
Court_C4,N20001378,1.2265210004969245
Court_J1,N20001379,97.08798043813228
Court_E1,N20001380,45.42204416429826
Court_D1,N20001381,106.65265886951228
Court_B4,N20001382,52.56089683969035
Court_D2,N20001383,91.49149936680344
Court_F1,N20001384,143.74160593051278
Court_D3,N20001385,29.62902062199107
Court_E2,N20001386,44.30155102545874
Court_G1,N20001387,81.11942939400214
Court_E3,N20001388,67.34865621037969
Court_G2,N20001389,47.335725780577604
Court_H1,N20001390,99.62951190101953
Court_E4,N20001391,66.34782346570137
Court_E5,N20001392,34.55342987441861
Court_H2,N20001393,106.0603958628286
Court_F2,N20001394,81.48674560754162
Court_G3,N20001395,73.4078667832316
Court_K1,N20001396,44.19654808582732
Court_H3,N20001397,49.29884683588185
Court_K2,N20001398,25.586730448641656
Court_H4,N20001399,96.54237292156544
Court_F3,N20001400,145.81802154632172
Court_J2,N20001401,12.634465023658171
Court_L1,N20001402,30.03225042446765
Court_L2,N20001403,70.74553745148424
Court_J3,N20001404,122.60753752094244
Court_L3,N20001405,65.28099654574416
Court_K3,N20001406,41.17754717646934
Court_N1,N20001407,53.39284379027189
Court_P1,N20001408,94.09207055343136
Court_K4,N20001409,34.034243974360336
Court_S1,N20001410,78.2029341524332
Court_P2,N20001411,69.91477168784789
Court_K5,N20001412,83.58150721847885
Court_N2,N20001413,70.37817814808434
Court_Q1,N20001414,31.907228701354356
Court_P3,N20001415,79.53923237169246
Court_R1,N20001416,53.1417359915052
Court_R2,N20001417,81.22122725412206
Court_Q2,N20001418,36.89985951475568
Court_N3,N20001419,68.91490250659005
Court_N4,N20001420,160.1877146976539
Court_S2,N20001421,31.554864104012612
Court_J4,N20001422,72.45823510660514
Court_Q3,N20001423,178.46760976715254
Court_R3,N20001424,53.15417022352216
Court_U1,N20001425,93.37200274926956
Court_P4,N20001426,81.80131508637676
Court_U2,N20001427,95.26474129221955
Court_T1,N20001428,19.600199442383968
Court_W1,N20001429,89.99902322913199
Court_Q4,N20001430,63.49745247649403
Court_S3,N20001431,80.7301683580038
Court_S4,N20001432,63.63874872462632
Court_W2,N20001433,65.07774742375807
Court_U3,N20001434,88.10275739335665
Court_X1,N20001435,167.7383124641877
Court_T2,N20001436,75.09030044563923
Court_S5,N20001437,73.95909954344503
Court_W3,N20001438,77.52383212944736
Court_X2,N20001439,201.85047635299463
Court_S6,N20001440,91.83420799198939
Court_X3,N20001441,200.1396998954935
Court_T3,N20001442,96.72491263609574
Court_X4,N20001443,98.65900598864741
Court_W4,N20001444,47.86976347147688
Court_X5,N20001445,13.032732056618055
Benbradagh_B1,N20001446,0.29359681587472963
Benbradagh_A1,N20001447,3.8354168586505155
Benbradagh_A2,N20001448,17.86214076584893
Benbradagh_A3,N20001449,19.617229777846507
Benbradagh_A4,N20001450,18.79162962789432
Benbradagh_A5,N20001451,34.94067029657124
Benbradagh_A6,N20001452,28.390003481529906
Benbradagh_A7,N20001453,24.78458378994226
Benbradagh_C1,N20001454,5.564266283472838
Benbradagh_C2,N20001455,7.226100065883053
Benbradagh_C3,N20001456,11.768936468273068
Benbradagh_B2,N20001457,0.4593239910139137
Benbradagh_D1,N20001458,0.2721393599100171
Benbradagh_B3,N20001459,3.2437064806043514
Benbradagh_D2,N20001460,0.6392432874432125
Benbradagh_D3,N20001461,0.5176445040141899
Benbradagh_D4,N20001462,0.47601404984185236
Benbradagh_D5,N20001463,1.181232507497413
Benbradagh_E1,N20001464,0.2881914781997801
Benbradagh_D6,N20001465,0.12174724054091826
Benbradagh_G1,N20001466,0.1636761006686213
Benbradagh_E2,N20001467,1.6091036006219834
Benbradagh_E3,N20001468,0.6863120145656291
Benbradagh_F1,N20001469,24.828007674382725
Benbradagh_F2,N20001470,45.20257582122409
Benbradagh_F3,N20001471,34.587280875780834
Benbradagh_E4,N20001472,1.1540934985189324
Benbradagh_F4,N20001473,21.881127203111138
Benbradagh_F5,N20001474,11.265006304722542
Benbradagh_F6,N20001475,18.75149885413717
Benbradagh_F7,N20001476,39.37449680584521
Benbradagh_E5,N20001477,0.3017276094573738
Benbradagh_G2,N20001478,0.06074894588664996
Benbradagh_E6,N20001479,26.81267542200343
Benbradagh_G3,N20001480,0.086211623670009
Limavady_A1,N20001481,0.5579145368055203
Limavady_A2,N20001482,0.1306665382914493
Limavady_A3,N20001483,0.6509839265378922
Limavady_A4,N20001484,0.3150301539470987
Limavady_F1,N20001485,0.1396272580094075
Limavady_B1,N20001486,11.489894943364673
Limavady_C1,N20001487,17.40524114040876
Limavady_B2,N20001488,5.050522604481077
Limavady_C2,N20001489,17.41358386341926
Limavady_B3,N20001490,11.584248606631371
Limavady_D1,N20001491,37.5949196014074
Limavady_D2,N20001492,33.173715630008054
Limavady_B4,N20001493,44.93923412850315
Limavady_C3,N20001494,18.64915078000506
Limavady_E1,N20001495,64.73111138505787
Limavady_E2,N20001496,34.42065914725421
Limavady_D3,N20001497,32.659022131179825
Limavady_E3,N20001498,13.532088950196666
Limavady_C4,N20001499,45.85340289337628
Limavady_E4,N20001500,49.52247304959314
Limavady_D4,N20001501,54.65221082813208
Limavady_C5,N20001502,49.66909694079669
Limavady_D5,N20001503,39.68150492884301
Limavady_E5,N20001504,23.087197844326994
Limavady_G1,N20001505,42.48856780826774
Limavady_D6,N20001506,30.25030226635959
Limavady_E6,N20001507,53.5500497983568
Limavady_G2,N20001508,37.14137523601573
Limavady_E7,N20001509,10.584577317759042
Limavady_G3,N20001510,25.102301190910122
Limavady_F2,N20001511,0.155959241017642
Limavady_F3,N20001512,1.4231132315736206
Limavady_F4,N20001513,0.5386511926371875
Bann_A1,N20001514,14.660314604764105
Bann_A2,N20001515,26.118366370006758
Bann_B1,N20001516,0.9049946105315111
Bann_B2,N20001517,0.3181879481300235
Bann_B3,N20001518,2.4322340468636168
Bann_B4,N20001519,1.4818295463156175
Bann_B5,N20001520,0.34484513757395585
Bann_C1,N20001521,0.4892139348267827
Bann_C2,N20001522,0.4190772554492805
Bann_C3,N20001523,2.159119217179189
Bann_C4,N20001524,1.9705138131496875
Bann_C5,N20001525,0.16780726886278635
Bann_D1,N20001526,0.3577788261961905
Bann_D2,N20001527,0.2756856985725431
Bann_D3,N20001528,0.42321729312197104
Bann_D4,N20001529,0.39237248042329154
Bann_E1,N20001530,0.4713858581337122
Bann_D5,N20001531,0.4502311516130893
Bann_D6,N20001532,0.16891024748892458
Bann_E2,N20001533,0.23762971894006318
Bann_D7,N20001534,0.30432375271706374
Bann_F1,N20001535,24.421832810668917
Bann_F2,N20001536,16.066551736892677
Bann_F3,N20001537,10.92823088752662
Bann_G1,N20001538,0.36035151382630354
Bann_E3,N20001539,0.327523996308099
Bann_H1,N20001540,28.224691838851875
Bann_H2,N20001541,11.062937281501425
Bann_G2,N20001542,0.3070620711500877
Bann_H3,N20001543,11.110503162287019
Bann_G3,N20001544,0.4066616497540495
Bann_G4,N20001545,0.5574875562395815
Bann_G5,N20001546,0.19058504398934317
Coleraine_A1,N20001547,34.959463976314495
Coleraine_B1,N20001548,4.646324029490352
Coleraine_B2,N20001549,19.959147569217052
Coleraine_A2,N20001550,66.36159306817156
Coleraine_A3,N20001551,14.590388077333202
Coleraine_C1,N20001552,26.801374962682544
Coleraine_A4,N20001553,29.67522612667926
Coleraine_A5,N20001554,27.96885119856638
Coleraine_B3,N20001555,14.628850233865938
Coleraine_C2,N20001556,9.488899910453663
Coleraine_C3,N20001557,17.543154397532845
Coleraine_B4,N20001558,10.667550525570352
Coleraine_C4,N20001559,53.07699913166845
Coleraine_B5,N20001560,14.200102546081904
Coleraine_E1,N20001561,42.32612631535426
Coleraine_D1,N20001562,33.923381011576225
Coleraine_C5,N20001563,49.89489195944385
Coleraine_E2,N20001564,30.41971405537488
Coleraine_E3,N20001565,69.67173352036353
Coleraine_C6,N20001566,41.1889018903902
Coleraine_D2,N20001567,8.604894147034296
Coleraine_F1,N20001568,25.65413761665231
Coleraine_F2,N20001569,22.52377906152267
Coleraine_D3,N20001570,44.46251886503505
Coleraine_G1,N20001571,16.090652244434033
Coleraine_E4,N20001572,6.346446549926243
Coleraine_F3,N20001573,29.029183717566443
Coleraine_G2,N20001574,60.582486752807604
Coleraine_G3,N20001575,70.2697317354455
Coleraine_G4,N20001576,22.913926964810518
Coleraine_H1,N20001577,17.107605671029155
Coleraine_G5,N20001578,15.882688849240528
Coleraine_G6,N20001579,52.623195122642294
Coleraine_F4,N20001580,37.435597080265424
Coleraine_F5,N20001581,45.54563959721699
Coleraine_H2,N20001582,5.970901802341242
Coleraine_J1,N20001583,30.420806108914768
Coleraine_J2,N20001584,6.34547242029358
Coleraine_K1,N20001585,8.652821417337377
Coleraine_H3,N20001586,43.865100379210084
Coleraine_K2,N20001587,22.47030147216245
Coleraine_J3,N20001588,20.579317799571523
Coleraine_J4,N20001589,34.117699570458804
Coleraine_H4,N20001590,16.763646199561137
Coleraine_H5,N20001591,38.78573848882019
Coleraine_J5,N20001592,45.02234833654932
Coleraine_J6,N20001593,25.80894783335627
Coleraine_H6,N20001594,16.57930706133504
Coleraine_K3,N20001595,3.583389678842872
Coleraine_K4,N20001596,9.406917544445722
Causeway_A1,N20001597,0.19325789153125758
Causeway_A2,N20001598,1.1198937059097864
Causeway_B1,N20001599,14.873614578118536
Causeway_C1,N20001600,40.932137615436616
Causeway_C2,N20001601,5.061814238610414
Causeway_J1,N20001602,0.4985433198058503
Causeway_B2,N20001603,14.877105507114512
Causeway_B3,N20001604,7.475690623339529
Causeway_C3,N20001605,48.437613770613716
Causeway_C4,N20001606,16.66609264081074
Causeway_D1,N20001607,26.107185454911768
Causeway_D2,N20001608,45.26635905905251
Causeway_E1,N20001609,22.107033948422686
Causeway_D3,N20001610,21.668966217128567
Causeway_E2,N20001611,23.423592336281583
Causeway_D4,N20001612,46.624606475804285
Causeway_E3,N20001613,23.500356272519827
Causeway_E4,N20001614,24.52519359793396
Causeway_E5,N20001615,41.63051517916786
Causeway_F1,N20001616,13.008928112076994
Causeway_J2,N20001617,0.28882340992760913
Causeway_E6,N20001618,26.334504802655243
Causeway_A3,N20001619,0.19896836934793904
Causeway_F2,N20001620,23.35297151975281
Causeway_G1,N20001621,13.026309960838892
Causeway_G2,N20001622,53.742188871965986
Causeway_F3,N20001623,25.097536430075216
Causeway_F4,N20001624,18.13705087078212
Causeway_F5,N20001625,16.207649436584894
Causeway_G3,N20001626,21.99704182154759
Causeway_K1,N20001627,0.4156615066007531
Causeway_H1,N20001628,15.93741237283317
Causeway_G4,N20001629,29.6267941786841
Causeway_G5,N20001630,46.20912176463714
Causeway_H2,N20001631,24.184895673673843
Causeway_H3,N20001632,16.121869007939203
Causeway_G6,N20001633,101.78879798000409
Causeway_K2,N20001634,0.287890095570647
Causeway_H4,N20001635,24.006037769993984
Causeway_J3,N20001636,0.2980855872949211
Causeway_H5,N20001637,19.11192645381155
Causeway_H6,N20001638,30.09895790224448
Causeway_L1,N20001639,0.6428270817472275
Causeway_K3,N20001640,0.3584786055361135
Causeway_J4,N20001641,0.2743600341055114
Causeway_L2,N20001642,20.87314015972588
Causeway_J5,N20001643,0.23969342900263346
Causeway_K4,N20001644,0.9150922435247428
Causeway_L3,N20001645,0.23564134238011034
Causeway_L4,N20001646,0.6270347083788054
Causeway_K5,N20001647,0.34886147167312115
Causeway_L5,N20001648,0.47349954132607386
Causeway_L6,N20001649,0.6504443236692563
Causeway_L7,N20001650,1.1001028571761706
The_Glens_B1,N20001651,0.0978013973882951
The_Glens_C1,N20001652,0.24260634622002702
The_Glens_A1,N20001653,13.980468917301732
The_Glens_A2,N20001654,60.661087325864536
The_Glens_A3,N20001655,34.57772598018607
The_Glens_A4,N20001656,27.439363521503758
The_Glens_B2,N20001657,12.011692280311465
The_Glens_C2,N20001658,0.20411338918605468
The_Glens_B3,N20001659,5.57716645587834
The_Glens_A5,N20001660,40.42403444930441
The_Glens_B4,N20001661,17.466660005671155
The_Glens_B5,N20001662,36.08161000861494
The_Glens_B6,N20001663,39.84940771014349
The_Glens_B7,N20001664,28.441226851416634
The_Glens_C3,N20001665,0.09191217693850134
The_Glens_C4,N20001666,0.21177837350866646
The_Glens_E1,N20001667,0.13571068366502917
The_Glens_C5,N20001668,0.12597301140967984
The_Glens_D1,N20001669,0.5017997665542815
The_Glens_D2,N20001670,0.46816593104889215
The_Glens_D3,N20001671,2.9037920128962895
The_Glens_D4,N20001672,0.8757700996780602
The_Glens_E2,N20001673,0.5409766778648242
The_Glens_F1,N20001674,0.36842454757955423
The_Glens_E3,N20001675,0.09190232100724742
The_Glens_F2,N20001676,0.42868961209710044
The_Glens_E4,N20001677,14.036615942106284
The_Glens_F3,N20001678,0.07687660896583687
The_Glens_G1,N20001679,17.45933086939821
The_Glens_G2,N20001680,2.5695223238543
The_Glens_F4,N20001681,2.039101768586104
The_Glens_G3,N20001682,25.708497712982677
The_Glens_F5,N20001683,0.27552241883913325
The_Glens_G4,N20001684,0.1329492627348473
Ballymoney_A1,N20001685,0.31115865691033545
Ballymoney_C1,N20001686,17.439071657632603
Ballymoney_B1,N20001687,37.953376722855836
Ballymoney_B2,N20001688,44.7132569720944
Ballymoney_C2,N20001689,19.452518882119822
Ballymoney_B3,N20001690,39.70556952105038
Ballymoney_C3,N20001691,28.66386158752939
Ballymoney_B4,N20001692,18.903816466397217
Ballymoney_D1,N20001693,75.79267745423334
Ballymoney_D2,N20001694,21.488533920671564
Ballymoney_B5,N20001695,38.941135771494544
Ballymoney_E1,N20001696,30.63620914615338
Ballymoney_E2,N20001697,29.34956617754332
Ballymoney_D3,N20001698,28.458716669522566
Ballymoney_C4,N20001699,8.306025714449198
Ballymoney_D4,N20001700,25.144148601967455
Ballymoney_E3,N20001701,30.33281730298546
Ballymoney_F1,N20001702,22.98336748029605
Ballymoney_D5,N20001703,6.273179385868907
Ballymoney_E4,N20001704,35.23189270862826
Ballymoney_A2,N20001705,0.5838824600298863
Ballymoney_E5,N20001706,7.375216497713117
Ballymoney_A3,N20001707,20.170324580846128
Ballymoney_A4,N20001708,0.9404219823925662
Ballymoney_F2,N20001709,20.824338898549357
Ballymoney_F3,N20001710,40.0871858886284
Ballymoney_F4,N20001711,29.373343123338433
Ballymoney_H1,N20001712,0.4579879650606837
Ballymoney_A5,N20001713,49.45372122534765
Ballymoney_K1,N20001714,0.4462313510704977
Ballymoney_G1,N20001715,0.3718178334549002
Ballymoney_G2,N20001716,0.25936396510257365
Ballymoney_K2,N20001717,0.5111649240803081
Ballymoney_H2,N20001718,2.665986427440971
Ballymoney_H3,N20001719,18.710695451385774
Ballymoney_K3,N20001720,0.4657599663732665
Ballymoney_J1,N20001721,32.22186440760781
Ballymoney_H4,N20001722,0.2900053977397165
Ballymoney_J2,N20001723,23.975825996347396
Ballymoney_H5,N20001724,1.5241355992218943
Ballymoney_H6,N20001725,0.46226559899007835
Ballymoney_K4,N20001726,0.3984292865330042
Ballymoney_K5,N20001727,0.39537435251554176
Ballymoney_L1,N20001728,20.03650742304454
Ballymoney_L2,N20001729,12.308371076538931
Ballymoney_L3,N20001730,0.28286195850106965
Ballymoney_K6,N20001731,0.5764097577711748
The_Moor_H1,N20001732,90.93109051345245
The_Moor_H2,N20001733,3.1631193780831905
The_Moor_A1,N20001734,90.50376324522314
The_Moor_B1,N20001735,49.79738479608859
The_Moor_A2,N20001736,10.682451367846737
The_Moor_B2,N20001737,28.823460030483584
The_Moor_B3,N20001738,68.3852867963026
The_Moor_A3,N20001739,71.66880095615258
The_Moor_B4,N20001740,77.6077073696317
The_Moor_C1,N20001741,53.49218864179561
The_Moor_A4,N20001742,61.5564156059131
The_Moor_C2,N20001743,31.134201031689418
The_Moor_A5,N20001744,77.04305183040113
The_Moor_C3,N20001745,56.820634643723054
The_Moor_B5,N20001746,78.68772093671004
The_Moor_B6,N20001747,34.33606167215618
The_Moor_B7,N20001748,119.90483181450209
The_Moor_D1,N20001749,66.60343810157012
The_Moor_C4,N20001750,6.928267663423933
The_Moor_F1,N20001751,99.02231681447779
The_Moor_D2,N20001752,86.78081943120614
The_Moor_E1,N20001753,19.124925927963748
The_Moor_G1,N20001754,58.91149524787969
The_Moor_D3,N20001755,70.79095642526347
The_Moor_G2,N20001756,37.65050998575341
The_Moor_D4,N20001757,25.925245794867475
The_Moor_F2,N20001758,31.493061241261127
The_Moor_F3,N20001759,24.29236777474737
The_Moor_D5,N20001760,58.01341975319483
The_Moor_G3,N20001761,85.13575795677933
The_Moor_E2,N20001762,30.00980867936648
The_Moor_D6,N20001763,92.49943141553409
The_Moor_G4,N20001764,22.209923283416536
The_Moor_F4,N20001765,69.7344234720048
The_Moor_F5,N20001766,18.662866193841932
The_Moor_H3,N20001767,0.4018761317338996
Foyleside_A1,N20001768,0.8113368849708431
Foyleside_A2,N20001769,21.1058458565325
Foyleside_A3,N20001770,53.472451736773046
Foyleside_B1,N20001771,18.082618153275952
Foyleside_B2,N20001772,30.08877513907322
Foyleside_A4,N20001773,41.68626151980119
Foyleside_A5,N20001774,24.58562924516676
Foyleside_D1,N20001775,5.862262407462848
Foyleside_E1,N20001776,42.16138881107646
Foyleside_B3,N20001777,20.562699334567988
Foyleside_E2,N20001778,59.41064942424087
Foyleside_C1,N20001779,56.786751271731404
Foyleside_C2,N20001780,48.594531074163676
Foyleside_B4,N20001781,5.284810672570993
Foyleside_C3,N20001782,79.44082531904498
Foyleside_E3,N20001783,21.428796824143596
Foyleside_D2,N20001784,12.325639219652023
Foyleside_E4,N20001785,42.411666233035284
Foyleside_C4,N20001786,59.59469857650978
Foyleside_D3,N20001787,47.37509664009774
Foyleside_E5,N20001788,58.85654848706271
Foyleside_F1,N20001789,7.900767748707146
Foyleside_D4,N20001790,42.9942826152033
Foyleside_D5,N20001791,71.69211616692454
Foyleside_E6,N20001792,31.075444513837684
Foyleside_D6,N20001793,96.36739840837704
Foyleside_D7,N20001794,104.34037898788195
Foyleside_G1,N20001795,59.33665916261167
Foyleside_G2,N20001796,21.03652534957262
Foyleside_F2,N20001797,11.1627871141095
Foyleside_F3,N20001798,70.96753103887954
Foyleside_G3,N20001799,62.80453958519603
Foyleside_G4,N20001800,67.21714146066233
Foyleside_F4,N20001801,15.94995256263829
Foyleside_F5,N20001802,50.70993499790772
Ballyarnett_A1,N20001803,2.530600983057406
Ballyarnett_A2,N20001804,9.762304006222276
Ballyarnett_A3,N20001805,28.686082741976584
Ballyarnett_C1,N20001806,67.21822529573147
Ballyarnett_A4,N20001807,6.5904342744921705
Ballyarnett_D1,N20001808,25.209145169721154
Ballyarnett_D2,N20001809,8.181237406244135
Ballyarnett_D3,N20001810,49.455379938499945
Ballyarnett_B1,N20001811,18.173228593172915
Ballyarnett_C2,N20001812,0.8985679750878648
Ballyarnett_B2,N20001813,25.481971135017364
Ballyarnett_D4,N20001814,26.342019223569643
Ballyarnett_B3,N20001815,72.68971338634329
Ballyarnett_D5,N20001816,47.82286510037023
Ballyarnett_B4,N20001817,46.94835381905011
Ballyarnett_E1,N20001818,63.33164379555452
Ballyarnett_F1,N20001819,54.18016046661521
Ballyarnett_J1,N20001820,6.61505984589841
Ballyarnett_E2,N20001821,67.22393004389139
Ballyarnett_G1,N20001822,31.568708887316102
Ballyarnett_E3,N20001823,39.31893174992555
Ballyarnett_H1,N20001824,30.88392888902487
Ballyarnett_H2,N20001825,60.801328348787656
Ballyarnett_D6,N20001826,48.3473347035983
Ballyarnett_F2,N20001827,30.431469662154658
Ballyarnett_F3,N20001828,57.01952723399922
Ballyarnett_E4,N20001829,70.83771561266225
Ballyarnett_K1,N20001830,74.33502684417891
Ballyarnett_F4,N20001831,37.53652197990718
Ballyarnett_G2,N20001832,41.85793579157147
Ballyarnett_J2,N20001833,45.001220951623814
Ballyarnett_H3,N20001834,32.01007936688739
Ballyarnett_G3,N20001835,50.993860465830664
Ballyarnett_K2,N20001836,55.07256310077947
Ballyarnett_G4,N20001837,48.52858946466956
Ballyarnett_K3,N20001838,82.66967094488389
Ballyarnett_J3,N20001839,14.121618004642697
Ballyarnett_H4,N20001840,23.213239434672285
Ballyarnett_G5,N20001841,43.69352780264471
Ballyarnett_G6,N20001842,39.56750417523791
Ballyarnett_L1,N20001843,23.269602563992063
Ballyarnett_K4,N20001844,43.78381588525963
Ballyarnett_L2,N20001845,41.54868706238072
Ballyarnett_J4,N20001846,9.09874526748435
Ballyarnett_L3,N20001847,62.291438561329414
Ballyarnett_L4,N20001848,44.737471218673775
Ballyarnett_J5,N20001849,33.59638682654425
Waterside_A1,N20001850,6.173299154584352
Waterside_A2,N20001851,32.85588037639559
Waterside_B1,N20001852,26.17915948388641
Waterside_B2,N20001853,45.80366341571366
Waterside_A3,N20001854,3.902187544303736
Waterside_A4,N20001855,14.126830547587101
Waterside_B3,N20001856,33.03296182232017
Waterside_B4,N20001857,57.129645364060046
Waterside_C1,N20001858,63.11205385121613
Waterside_C2,N20001859,35.874752378470276
Waterside_A5,N20001860,16.816860232697298
Waterside_C3,N20001861,31.560307050531637
Waterside_D1,N20001862,43.24469353680172
Waterside_D2,N20001863,34.58646800131115
Waterside_D3,N20001864,35.15669853706409
Waterside_D4,N20001865,45.26382488898282
Waterside_E1,N20001866,99.14557088054401
Waterside_C4,N20001867,46.957015799190685
Waterside_E2,N20001868,79.80260905213588
Waterside_E3,N20001869,30.224298520470164
Waterside_E4,N20001870,42.08083620263997
Waterside_D5,N20001871,26.942803835385376
Waterside_C5,N20001872,19.861059833512456
Waterside_F1,N20001873,42.24705854747094
Waterside_E5,N20001874,49.57181566404783
Waterside_F2,N20001875,35.471433567104945
Waterside_G1,N20001876,47.20523326218537
Waterside_L1,N20001877,22.336307113328886
Waterside_F3,N20001878,28.94869014711528
Waterside_F4,N20001879,47.20585526178442
Waterside_G2,N20001880,45.76454849381615
Waterside_G3,N20001881,65.14018073397436
Waterside_G4,N20001882,35.758692986399545
Waterside_L2,N20001883,43.92350084429096
Waterside_H1,N20001884,30.36576831604899
Waterside_G5,N20001885,32.21635264155023
Waterside_J1,N20001886,12.685328796712854
Waterside_N1,N20001887,67.5742807240016
Waterside_H2,N20001888,12.791588244997405
Waterside_L3,N20001889,8.526179754041904
Waterside_N2,N20001890,72.35251006870604
Waterside_H3,N20001891,15.219172991105719
Waterside_N3,N20001892,36.94528853920732
Waterside_K1,N20001893,21.72571194309682
Waterside_K2,N20001894,6.868142380935089
Waterside_J2,N20001895,39.47072683765604
Waterside_J3,N20001896,29.517308456108154
Waterside_K3,N20001897,26.848351262422664
Waterside_K4,N20001898,7.1284204704980425
Waterside_K5,N20001899,34.4443754922451
Waterside_J4,N20001900,36.40304537592797
Waterside_N4,N20001901,6.396034911634631
