Geography,GeographyCode,AverageHouseholdSize
Waterside_G4,N20001882,2.6838709677419357
Waterside_L2,N20001883,1.7171717171717171
Waterside_H1,N20001884,2.763837638376384
Waterside_G5,N20001885,2.251937984496124
Waterside_J1,N20001886,1.4595744680851064
Waterside_N1,N20001887,2.182741116751269
Waterside_H2,N20001888,2.590551181102362
Waterside_L3,N20001889,3.010204081632653
Waterside_N2,N20001890,2.353211009174312
Waterside_H3,N20001891,2.382608695652174
Waterside_N3,N20001892,2.3287037037037037
Waterside_K1,N20001893,2.4744897959183674
Waterside_K2,N20001894,2.1666666666666665
Waterside_J2,N20001895,2.6284584980237153
Waterside_J3,N20001896,2.8779761904761907
Waterside_K3,N20001897,2.5375
Waterside_K4,N20001898,2.3399014778325125
Waterside_K5,N20001899,2.3229166666666665
Waterside_J4,N20001900,2.700507614213198
Waterside_N4,N20001901,3.1674641148325358
Waterside_P1,N20001902,3.097297297297297
Waterside_P2,N20001903,2.1736842105263157
Waterside_L4,N20001904,3.014218009478673
Waterside_P3,N20001905,2.4831460674157304
Waterside_P4,N20001906,2.2470588235294118
Waterside_P5,N20001907,3
Faughan_D1,N20001908,2.6462585034013606
Faughan_A1,N20001909,2.356164383561644
Faughan_A2,N20001910,2.6685082872928176
Faughan_A3,N20001911,2.1149425287356323
Faughan_A4,N20001912,2.900900900900901
Faughan_A5,N20001913,2.9121951219512194
Faughan_B1,N20001914,2.0377358490566038
Faughan_D2,N20001915,2.6382978723404253
Faughan_B2,N20001916,2.4087837837837838
Faughan_C1,N20001917,2.8473684210526318
Faughan_C2,N20001918,2.644628099173554
Faughan_C3,N20001919,2.9357429718875503
Faughan_C4,N20001920,2.9710982658959537
Faughan_D3,N20001921,2.5405405405405403
Faughan_D4,N20001922,2.641304347826087
Faughan_E1,N20001923,3.1262626262626263
Faughan_D5,N20001924,2.6164383561643834
Faughan_G1,N20001925,2.5365853658536586
Faughan_G2,N20001926,2.4860335195530725
Faughan_E2,N20001927,2.767361111111111
Faughan_F1,N20001928,2.849673202614379
Faughan_E3,N20001929,2.5476190476190474
Faughan_F2,N20001930,2.5625
Faughan_F3,N20001931,2.1888111888111887
Faughan_F4,N20001932,2.480952380952381
Faughan_F5,N20001933,2.5180722891566263
Faughan_F6,N20001934,2.517094017094017
Faughan_G3,N20001935,2.4701195219123506
Faughan_E4,N20001936,2.699570815450644
Faughan_E5,N20001937,3.0533333333333332
Faughan_E6,N20001938,2.980132450331126
Faughan_G4,N20001939,2.259259259259259
Faughan_G5,N20001940,2.308411214953271
Faughan_G6,N20001941,2.56
Faughan_H1,N20001942,2.857843137254902
Faughan_H2,N20001943,2.1333333333333333
Faughan_H3,N20001944,2.234234234234234
Faughan_G7,N20001945,2.9148936170212765
Sperrin_A1,N20001946,2.923611111111111
Sperrin_B1,N20001947,2.8578199052132702
Sperrin_B2,N20001948,2.7615062761506275
Sperrin_A2,N20001949,2.9037800687285222
Sperrin_B3,N20001950,2.5299539170506913
Sperrin_B4,N20001951,2.493150684931507
Sperrin_C1,N20001952,2.4334763948497855
Sperrin_A3,N20001953,2.652439024390244
Sperrin_F1,N20001954,3
Sperrin_B5,N20001955,2.743362831858407
Sperrin_F2,N20001956,2.9545454545454546
Sperrin_C2,N20001957,2.196261682242991
Sperrin_C3,N20001958,1.8220338983050848
Sperrin_C4,N20001959,2.848648648648649
Sperrin_D1,N20001960,2.6419753086419755
Sperrin_C5,N20001961,2.463963963963964
Sperrin_D2,N20001962,2.722826086956522
Sperrin_D3,N20001963,2.43448275862069
Sperrin_D4,N20001964,2.985611510791367
Sperrin_E1,N20001965,1.6580645161290322
Sperrin_D5,N20001966,2.581896551724138
Sperrin_D6,N20001967,2.779342723004695
Sperrin_C6,N20001968,2.936619718309859
Sperrin_E2,N20001969,1.7425742574257426
Sperrin_E3,N20001970,2.5660377358490565
Sperrin_F3,N20001971,2.7510204081632654
Sperrin_E4,N20001972,1.825242718446602
Sperrin_G1,N20001973,2.3820224719101124
Sperrin_H1,N20001974,2.404494382022472
Sperrin_G2,N20001975,1.8
Sperrin_H2,N20001976,2.122137404580153
Sperrin_H3,N20001977,2.073170731707317
Sperrin_G3,N20001978,2.3497536945812807
Sperrin_G4,N20001979,2.154228855721393
Sperrin_H4,N20001980,2.0168776371308015
Sperrin_F4,N20001981,2.95
Sperrin_G5,N20001982,2.174107142857143
Sperrin_G6,N20001983,2.325892857142857
Sperrin_H5,N20001984,2.3186274509803924
Sperrin_H6,N20001985,2.6167664670658684
Sperrin_J1,N20001986,2.6798418972332017
Sperrin_J2,N20001987,2.54275092936803
Sperrin_K1,N20001988,3.132780082987552
Sperrin_F5,N20001989,2.910204081632653
Sperrin_K2,N20001990,2.996268656716418
Sperrin_K3,N20001991,2.764705882352941
Sperrin_K4,N20001992,2.784313725490196
Sperrin_K5,N20001993,2.1944444444444446
Derg_A1,N20001994,2.9101123595505616
Derg_A2,N20001995,2.95625
Derg_A3,N20001996,2.9127906976744184
Derg_A4,N20001997,3.106280193236715
Derg_C1,N20001998,2.9274193548387095
Derg_C2,N20001999,2.310077519379845
Derg_B1,N20002000,2.1171548117154813
Derg_B2,N20002001,2.3972602739726026
Derg_B3,N20002002,1.847926267281106
Derg_C3,N20002003,2.4
Derg_B4,N20002004,2.5277777777777777
Derg_C4,N20002005,2.826530612244898
Derg_C5,N20002006,2.792929292929293
Derg_D1,N20002007,2.360323886639676
Derg_D2,N20002008,2.766816143497758
Derg_E1,N20002009,2.3097826086956523
Derg_E2,N20002010,2.085714285714286
Derg_E3,N20002011,2.3514644351464433
Derg_F1,N20002012,1.9893048128342246
Derg_D3,N20002013,2.4583333333333335
Derg_F2,N20002014,2.696969696969697
Derg_H1,N20002015,2.7193877551020407
Derg_F3,N20002016,2.1962025316455698
Derg_G1,N20002017,2.564814814814815
Derg_F4,N20002018,2.949275362318841
Derg_H2,N20002019,2.8982035928143715
Derg_F5,N20002020,1.9255813953488372
Derg_F6,N20002021,1.8061224489795917
Derg_F7,N20002022,2.314009661835749
Derg_H3,N20002023,3.01025641025641
Derg_G2,N20002024,2.5877862595419847
Derg_G3,N20002025,2.8032128514056227
Derg_H4,N20002026,2.684848484848485
Derg_H5,N20002027,2.2681564245810057
Derg_H6,N20002028,2.7512437810945274
Erne_East_A1,N20002029,2.944700460829493
Erne_East_A2,N20002030,2.860103626943005
Erne_East_B1,N20002031,2.8359375
Erne_East_A3,N20002032,2.8421052631578947
Erne_East_A4,N20002033,2.71900826446281
Erne_East_C1,N20002034,2.1818181818181817
Erne_East_C2,N20002035,2.381443298969072
Erne_East_C3,N20002036,2.366336633663366
Erne_East_B2,N20002037,2.8617021276595747
Erne_East_B3,N20002038,3.077777777777778
Erne_East_A5,N20002039,2.732283464566929
Erne_East_D1,N20002040,2.7470355731225298
Erne_East_C4,N20002041,2.8047619047619046
Erne_East_D2,N20002042,2.2297872340425533
Erne_East_D3,N20002043,1.701657458563536
Erne_East_E1,N20002044,2.743455497382199
Erne_East_D4,N20002045,1.92090395480226
Erne_East_D5,N20002046,2.4728682170542635
Erne_East_D6,N20002047,2.558139534883721
Erne_East_E2,N20002048,2.7850467289719627
Erne_East_B4,N20002049,2.2270531400966185
Erne_East_E3,N20002050,2.9047619047619047
Erne_East_F1,N20002051,2.7215686274509805
Erne_East_E4,N20002052,2.812206572769953
Erne_East_E5,N20002053,2.691943127962085
Erne_East_F2,N20002054,2.1365313653136533
Erne_East_F3,N20002055,2.7432432432432434
Erne_East_F4,N20002056,2.597826086956522
Erne_West_A1,N20002057,2.5274261603375527
Erne_West_A2,N20002058,2.8844621513944224
Erne_West_A3,N20002059,2.3016759776536313
Erne_West_B1,N20002060,2.3257575757575757
Erne_West_C1,N20002061,2.6482084690553744
Erne_West_D1,N20002062,2.871287128712871
Erne_West_A4,N20002063,2.4311926605504586
Erne_West_D2,N20002064,2.7159763313609466
Erne_West_C2,N20002065,2.7490494296577945
Erne_West_B2,N20002066,2.4725848563968666
Erne_West_D3,N20002067,2.610810810810811
Erne_West_C3,N20002068,2.6639344262295084
Erne_West_E1,N20002069,3.076923076923077
Erne_West_E2,N20002070,2.7423312883435584
Erne_West_C4,N20002071,2.7545454545454544
Erne_West_D4,N20002072,2.653409090909091
Erne_West_D5,N20002073,2.8
Erne_West_F1,N20002074,2.9939024390243905
Erne_West_E3,N20002075,2.513888888888889
Erne_West_F2,N20002076,2.642857142857143
Erne_West_E4,N20002077,2.4734982332155475
Erne_West_F3,N20002078,2.7202380952380953
Erne_West_F4,N20002079,2.7915057915057915
Erne_West_F5,N20002080,2.933333333333333
Enniskillen_A1,N20002081,2.376190476190476
Enniskillen_A2,N20002082,2.6582278481012658
Enniskillen_A3,N20002083,2.5139664804469275
Enniskillen_A4,N20002084,2.374384236453202
Enniskillen_D1,N20002085,2.3711340206185567
Enniskillen_B1,N20002086,2.2125435540069684
Enniskillen_D2,N20002087,2.5401785714285716
Enniskillen_F1,N20002088,2.5728155339805827
Enniskillen_B2,N20002089,2.2758620689655173
Enniskillen_C1,N20002090,2.870967741935484
Enniskillen_B3,N20002091,2.165775401069519
Enniskillen_C2,N20002092,2.4518828451882846
Enniskillen_C3,N20002093,2.4238683127572016
Enniskillen_D3,N20002094,2.3413654618473894
Enniskillen_B4,N20002095,2.235059760956175
Enniskillen_E1,N20002096,1.743455497382199
Enniskillen_C4,N20002097,2.4564102564102566
Enniskillen_B5,N20002098,1.9625468164794007
Enniskillen_F2,N20002099,2.426751592356688
Enniskillen_G1,N20002100,2.786096256684492
Enniskillen_E2,N20002101,1.9473684210526316
Enniskillen_F3,N20002102,2.131455399061033
Enniskillen_E3,N20002103,2.0609137055837565
Enniskillen_F4,N20002104,2.283422459893048
Enniskillen_E4,N20002105,1.558139534883721
Enniskillen_D4,N20002106,2.3209302325581396
Enniskillen_E5,N20002107,1.4318181818181819
Enniskillen_D5,N20002108,2.0809859154929575
Enniskillen_G2,N20002109,2.96319018404908
Enniskillen_H1,N20002110,2.078740157480315
Enniskillen_H2,N20002111,2.2946859903381642
Enniskillen_H3,N20002112,2.0925925925925926
Enniskillen_F5,N20002113,2.375609756097561
Enniskillen_H4,N20002114,2.2160493827160495
Enniskillen_H5,N20002115,2.536231884057971
Enniskillen_H6,N20002116,2.317180616740088
Enniskillen_G3,N20002117,2.345360824742268
Enniskillen_G4,N20002118,2.581699346405229
Enniskillen_G5,N20002119,2.354368932038835
Enniskillen_G6,N20002120,2.490990990990991
Erne_North_B1,N20002121,2.74025974025974
Erne_North_A1,N20002122,2.7521008403361344
Erne_North_C1,N20002123,2.4186046511627906
Erne_North_A2,N20002124,2.1434426229508197
Erne_North_B2,N20002125,2.479381443298969
Erne_North_A3,N20002126,1.9877049180327868
Erne_North_A4,N20002127,2.4935064935064934
Erne_North_B3,N20002128,2.561111111111111
Erne_North_C2,N20002129,2.919431279620853
Erne_North_C3,N20002130,2.832618025751073
Erne_North_B4,N20002131,1.959090909090909
Erne_North_D1,N20002132,2.771604938271605
Erne_North_D2,N20002133,2.625592417061611
Erne_North_D3,N20002134,1.9360730593607305
Erne_North_D4,N20002135,2.3877551020408165
Erne_North_D5,N20002136,1.3693693693693694
Erne_North_B5,N20002137,2.2882096069868996
Erne_North_D6,N20002138,1.9653465346534653
Erne_North_F1,N20002139,2.675
Erne_North_E1,N20002140,2.2585365853658534
Erne_North_E2,N20002141,2.203488372093023
Erne_North_F2,N20002142,2.8448979591836734
Erne_North_E3,N20002143,2.4507042253521125
Erne_North_F3,N20002144,3.170616113744076
Erne_North_G1,N20002145,2.600896860986547
Erne_North_G2,N20002146,2.1279620853080567
Erne_North_F4,N20002147,2.8733031674208145
Erne_North_G3,N20002148,2.7361702127659573
Erne_North_G4,N20002149,2.0981308411214954
West_Tyrone_A1,N20002150,2.7285714285714286
West_Tyrone_A2,N20002151,2.6262135922330097
West_Tyrone_B1,N20002152,2.4663461538461537
West_Tyrone_A3,N20002153,2.7539267015706805
West_Tyrone_B2,N20002154,2.4093023255813955
West_Tyrone_B3,N20002155,3.089622641509434
West_Tyrone_A4,N20002156,2.8308457711442787
West_Tyrone_C1,N20002157,3.1956521739130435
West_Tyrone_A5,N20002158,2.5405405405405403
West_Tyrone_C2,N20002159,2.857142857142857
West_Tyrone_E1,N20002160,2.820408163265306
West_Tyrone_C3,N20002161,3.1121076233183858
West_Tyrone_E2,N20002162,2.8969072164948453
West_Tyrone_E3,N20002163,2.6363636363636362
West_Tyrone_F1,N20002164,2.8190789473684212
West_Tyrone_C4,N20002165,2.743119266055046
West_Tyrone_G1,N20002166,2.658333333333333
West_Tyrone_G2,N20002167,2.1578947368421053
West_Tyrone_F2,N20002168,2.8983739837398375
West_Tyrone_G3,N20002169,2.272727272727273
West_Tyrone_D1,N20002170,1.9052631578947368
West_Tyrone_D2,N20002171,2.4642857142857144
West_Tyrone_D3,N20002172,1.7719298245614035
West_Tyrone_F3,N20002173,2.9202127659574466
West_Tyrone_G4,N20002174,3.041095890410959
West_Tyrone_E4,N20002175,2.7635467980295565
West_Tyrone_F4,N20002176,2.891472868217054
West_Tyrone_C5,N20002177,2.7889908256880735
West_Tyrone_G5,N20002178,2.6157635467980294
West_Tyrone_G6,N20002179,3.173611111111111
West_Tyrone_E5,N20002180,2.7535545023696684
Omagh_C1,N20002181,2.537444933920705
Omagh_A1,N20002182,2.452991452991453
Omagh_B1,N20002183,2.1483516483516483
Omagh_B2,N20002184,2.5168539325842696
Omagh_A2,N20002185,2.18125
Omagh_A3,N20002186,2.3923076923076922
Omagh_A4,N20002187,2.4155844155844157
Omagh_C2,N20002188,2.25
Omagh_A5,N20002189,2.6153846153846154
Omagh_A6,N20002190,2.4649446494464944
Omagh_A7,N20002191,2.1197604790419162
Omagh_D1,N20002192,1.8691275167785235
Omagh_C3,N20002193,1.9588014981273407
Omagh_C4,N20002194,2.044642857142857
Omagh_D2,N20002195,1.5805084745762712
Omagh_E1,N20002196,2.471631205673759
Omagh_E2,N20002197,2.052023121387283
Omagh_D3,N20002198,1.5934579439252337
Omagh_D4,N20002199,1.7116564417177915
Omagh_E3,N20002200,2.2034632034632033
Omagh_G1,N20002201,2.2030075187969924
Omagh_C5,N20002202,2.351219512195122
Omagh_F1,N20002203,2.0551724137931036
Omagh_F2,N20002204,1.9710982658959537
Omagh_H1,N20002205,1.6583850931677018
Omagh_E4,N20002206,1.8709677419354838
Omagh_E5,N20002207,2.283422459893048
Omagh_H2,N20002208,2.0172413793103448
Omagh_G2,N20002209,2.4339622641509435
Omagh_F3,N20002210,2.11913357400722
Omagh_G3,N20002211,2.3506493506493507
Omagh_H3,N20002212,2.2409638554216866
Omagh_H4,N20002213,2.8354978354978355
Omagh_C6,N20002214,2.435754189944134
Omagh_F4,N20002215,2.746192893401015
Omagh_H5,N20002216,2.69672131147541
Omagh_G4,N20002217,2.347826086956522
Omagh_G5,N20002218,2.4271356783919598
Omagh_H6,N20002219,3.1376146788990824
Omagh_G6,N20002220,2.606382978723404
Mid_Tyrone_A1,N20002221,2.841025641025641
Mid_Tyrone_B1,N20002222,2.377906976744186
Mid_Tyrone_A2,N20002223,2.6792452830188678
Mid_Tyrone_A3,N20002224,3.1564245810055866
Mid_Tyrone_B2,N20002225,2.7810650887573964
Mid_Tyrone_B3,N20002226,3.0140845070422535
Mid_Tyrone_B4,N20002227,2.793103448275862
Mid_Tyrone_A4,N20002228,3.0470588235294116
Mid_Tyrone_B5,N20002229,2.8866666666666667
Mid_Tyrone_B6,N20002230,2.9261744966442955
Mid_Tyrone_A5,N20002231,3.036144578313253
Mid_Tyrone_D1,N20002232,2.8266666666666667
Mid_Tyrone_C1,N20002233,2.8008849557522124
Mid_Tyrone_D2,N20002234,3.0387096774193547
Mid_Tyrone_D3,N20002235,3
Mid_Tyrone_C2,N20002236,2.66796875
Mid_Tyrone_E1,N20002237,3.195744680851064
Mid_Tyrone_C3,N20002238,2.6801619433198383
Mid_Tyrone_D4,N20002239,3.323232323232323
Mid_Tyrone_E2,N20002240,3.0324074074074074
Mid_Tyrone_E3,N20002241,2.556390977443609
Mid_Tyrone_D5,N20002242,2.737704918032787
Mid_Tyrone_E4,N20002243,2.9289940828402368
Mid_Tyrone_G1,N20002244,2.2714285714285714
Mid_Tyrone_F1,N20002245,2.7131474103585655
Mid_Tyrone_F2,N20002246,2.8835978835978837
Mid_Tyrone_G2,N20002247,2.390625
Mid_Tyrone_E5,N20002248,3.2784313725490195
Mid_Tyrone_F3,N20002249,2.896551724137931
Mid_Tyrone_G3,N20002250,2.791208791208791
Mid_Tyrone_G4,N20002251,3.0057471264367814
Downshire_West_A1,N20002252,1.9454545454545455
Downshire_West_A2,N20002253,1.9096774193548387
Downshire_West_A3,N20002254,2.140969162995595
Downshire_West_A4,N20002255,2.0916030534351147
Downshire_West_A5,N20002256,2.246153846153846
Downshire_West_A6,N20002257,2.369811320754717
Downshire_West_B1,N20002258,2.3413654618473894
Downshire_West_B2,N20002259,2.707182320441989
Downshire_West_B3,N20002260,2.392857142857143
Downshire_West_B4,N20002261,2.9447852760736195
Downshire_West_C1,N20002262,2.4079601990049753
Downshire_West_D1,N20002263,1.8471615720524017
Downshire_West_C2,N20002264,2.3943661971830985
Downshire_West_D2,N20002265,1.870503597122302
Downshire_West_C3,N20002266,2.734375
Downshire_West_D3,N20002267,1.8597560975609757
Downshire_West_G1,N20002268,2.8232189973614776
Downshire_West_E1,N20002269,2.0521172638436482
Downshire_West_D4,N20002270,1.9153846153846155
Downshire_West_D5,N20002271,2.773006134969325
Downshire_West_D6,N20002272,2.277310924369748
Downshire_West_C4,N20002273,2.536082474226804
Downshire_West_E2,N20002274,2.316742081447964
Downshire_West_C5,N20002275,2.7990654205607477
Downshire_West_G2,N20002276,2.7486033519553073
Downshire_West_B5,N20002277,2.8529411764705883
Downshire_West_F1,N20002278,2.264705882352941
Downshire_West_F2,N20002279,1.832116788321168
Downshire_West_F3,N20002280,2.53757225433526
Downshire_West_E3,N20002281,2.2922535211267605
Downshire_West_F4,N20002282,2.019230769230769
Downshire_West_F5,N20002283,1.626865671641791
Downshire_West_G3,N20002284,2.9094076655052263
Downshire_West_G4,N20002285,2.532710280373832
Downshire_West_G5,N20002286,2.888059701492537
Killultagh_B1,N20002287,3.1176470588235294
Killultagh_A1,N20002288,3.0899653979238755
Killultagh_B2,N20002289,2.986754966887417
Killultagh_A2,N20002290,2.8982035928143715
Killultagh_A3,N20002291,2.430379746835443
Killultagh_A4,N20002292,3.182242990654206
Killultagh_C1,N20002293,3.0778443113772456
Killultagh_C2,N20002294,2.7379679144385025
Killultagh_C3,N20002295,2.7688888888888887
Killultagh_B3,N20002296,2.727272727272727
Killultagh_B4,N20002297,2.6118721461187215
Killultagh_C4,N20002298,2.719298245614035
Killultagh_C5,N20002299,2.8685714285714288
Killultagh_F1,N20002300,2.871287128712871
Killultagh_G1,N20002301,2.5615384615384613
Killultagh_G2,N20002302,2.7151162790697674
Killultagh_F2,N20002303,2.685990338164251
Killultagh_F3,N20002304,2.445161290322581
Killultagh_D1,N20002305,2.8059701492537314
Killultagh_D2,N20002306,2.635135135135135
Killultagh_D3,N20002307,2.865546218487395
Killultagh_E1,N20002308,2.505050505050505
Killultagh_E2,N20002309,2.423076923076923
Killultagh_D4,N20002310,3.2008196721311477
Killultagh_G3,N20002311,2.8157894736842106
Killultagh_E3,N20002312,2.4871794871794872
Killultagh_E4,N20002313,2.6417910447761193
Killultagh_E5,N20002314,2.6491228070175437
Killultagh_E6,N20002315,2.2604166666666665
Killultagh_E7,N20002316,2.347517730496454
Killultagh_C6,N20002317,2.7401960784313726
Killultagh_G4,N20002318,2.6147540983606556
Killultagh_F4,N20002319,2.6861313868613137
Killultagh_H1,N20002320,2.888030888030888
Killultagh_H2,N20002321,2.88659793814433
Killultagh_H3,N20002322,2.6611570247933884
Killultagh_H4,N20002323,3.0689655172413794
Killultagh_G5,N20002324,2.7183673469387757
Killultagh_H5,N20002325,2.4008620689655173
Lisburn_South_A1,N20002326,2.709844559585492
Lisburn_South_A2,N20002327,2.396103896103896
Lisburn_South_A3,N20002328,2.3645320197044337
Lisburn_South_B1,N20002329,2.3548387096774195
Lisburn_South_C1,N20002330,2.2435897435897436
Lisburn_South_C2,N20002331,3.3636363636363638
Lisburn_South_B2,N20002332,2.3003663003663
Lisburn_South_C3,N20002333,2.579710144927536
Lisburn_South_B3,N20002334,2.6356877323420074
Lisburn_South_B4,N20002335,2.719298245614035
Lisburn_South_E1,N20002336,2.8761061946902653
Lisburn_South_C4,N20002337,2.507936507936508
Lisburn_South_C5,N20002338,2.243478260869565
Lisburn_South_C6,N20002339,2.4514285714285715
Lisburn_South_D1,N20002340,1.859504132231405
Lisburn_South_D2,N20002341,2.5023474178403755
Lisburn_South_G1,N20002342,2.3615023474178405
Lisburn_South_C7,N20002343,2.402684563758389
Lisburn_South_E2,N20002344,2.7168141592920354
Lisburn_South_D3,N20002345,2.0549450549450547
Lisburn_South_F1,N20002346,2.5850340136054424
Lisburn_South_D4,N20002347,2.25
Lisburn_South_D5,N20002348,2.327683615819209
Lisburn_South_E3,N20002349,2.9728506787330318
Lisburn_South_F2,N20002350,2.317757009345794
Lisburn_South_G2,N20002351,2.5416666666666665
Lisburn_South_F3,N20002352,1.992156862745098
Lisburn_South_E4,N20002353,3.1776061776061777
Lisburn_South_H1,N20002354,1.980891719745223
Lisburn_South_H2,N20002355,2.355769230769231
Lisburn_South_J1,N20002356,2.1155555555555554
Lisburn_South_H3,N20002357,2.6832298136645965
Lisburn_South_E5,N20002358,2.329113924050633
Lisburn_South_H4,N20002359,2.1132075471698113
Lisburn_South_E6,N20002360,2.607329842931937
Lisburn_South_G3,N20002361,2.6040268456375837
Lisburn_South_H5,N20002362,2.160958904109589
Lisburn_South_H6,N20002363,2.1645569620253164
Lisburn_South_G4,N20002364,2.5798816568047336
Lisburn_South_K1,N20002365,2.2406015037593985
Lisburn_South_J2,N20002366,2.172566371681416
Lisburn_South_G5,N20002367,2.3821989528795813
Lisburn_South_K2,N20002368,2.174468085106383
Lisburn_South_G6,N20002369,2.3076923076923075
Lisburn_South_K3,N20002370,2.7572254335260116
Lisburn_South_K4,N20002371,2.1153846153846154
Lisburn_South_J3,N20002372,2.238095238095238
Lisburn_South_J4,N20002373,2.0144092219020173
Lisburn_South_K5,N20002374,2.1367521367521367
Lisburn_South_K6,N20002375,2.7333333333333334
Lisburn_North_A1,N20002376,1.3216374269005848
Lisburn_North_B1,N20002377,2.627906976744186
Lisburn_North_D1,N20002378,2.801242236024845
Lisburn_North_A2,N20002379,1.8136986301369864
Lisburn_North_C1,N20002380,2.0142857142857142
Lisburn_North_B2,N20002381,2.467741935483871
Lisburn_North_C2,N20002382,2.206896551724138
Lisburn_North_A3,N20002383,1.2952380952380953
Lisburn_North_B3,N20002384,2.48
Lisburn_North_D2,N20002385,2.4979757085020244
Lisburn_North_C3,N20002386,2.37546468401487
Lisburn_North_C4,N20002387,2.1730103806228374
Lisburn_North_C5,N20002388,2.436974789915966
Lisburn_North_D3,N20002389,2.591743119266055
Lisburn_North_E1,N20002390,2.4098360655737703
Lisburn_North_E2,N20002391,2.4571428571428573
Lisburn_North_E3,N20002392,2.7102473498233217
Lisburn_North_F1,N20002393,2.4237288135593222
Lisburn_North_F2,N20002394,2.0304347826086957
Lisburn_North_E4,N20002395,2.363095238095238
Lisburn_North_F3,N20002396,2.1604938271604937
Lisburn_North_F4,N20002397,1.99163179916318
Lisburn_North_F5,N20002398,2.785276073619632
Lisburn_North_G1,N20002399,2.6503759398496243
Lisburn_North_F6,N20002400,2.3181818181818183
Lisburn_North_H1,N20002401,2.5605095541401273
Lisburn_North_F7,N20002402,2.346590909090909
Lisburn_North_D4,N20002403,1.9754901960784315
Lisburn_North_G2,N20002404,2.730769230769231
Lisburn_North_H2,N20002405,2.56
Lisburn_North_H3,N20002406,2.559090909090909
Lisburn_North_J1,N20002407,2.2990654205607477
Lisburn_North_G3,N20002408,2.334710743801653
Lisburn_North_J2,N20002409,2.107142857142857
Lisburn_North_H4,N20002410,2.313953488372093
Lisburn_North_J3,N20002411,2.099644128113879
Lisburn_North_G4,N20002412,2.5081967213114753
Lisburn_North_H5,N20002413,2.237037037037037
Lisburn_North_J4,N20002414,2.1325301204819276
Lisburn_North_J5,N20002415,2.2666666666666666
Lisburn_North_G5,N20002416,2.2032085561497325
Lisburn_North_G6,N20002417,2.411111111111111
Lisburn_North_K1,N20002418,2.0682926829268293
Lisburn_North_K2,N20002419,1.9716312056737588
Lisburn_North_K3,N20002420,2.021276595744681
Lisburn_North_K4,N20002421,1.373134328358209
Lisburn_North_K5,N20002422,1.6204819277108433
Lisburn_North_K6,N20002423,2.271493212669683
Downshire_East_A1,N20002424,2.5023474178403755
Downshire_East_A2,N20002425,2.6695278969957084
Downshire_East_A3,N20002426,2.4731182795698925
Downshire_East_A4,N20002427,2.376146788990826
Downshire_East_B1,N20002428,2.2941176470588234
Downshire_East_B2,N20002429,2.86
Downshire_East_A5,N20002430,2.6645962732919255
Downshire_East_B3,N20002431,2.622754491017964
Downshire_East_B4,N20002432,1.7728937728937728
Downshire_East_A6,N20002433,3.034965034965035
Downshire_East_A7,N20002434,2.2436974789915967
Downshire_East_C1,N20002435,2.291095890410959
Downshire_East_C2,N20002436,2.3489583333333335
Downshire_East_C3,N20002437,2.77734375
Downshire_East_D1,N20002438,2.572972972972973
Downshire_East_D2,N20002439,2.7482014388489207
Downshire_East_E1,N20002440,2.4864864864864864
Downshire_East_E2,N20002441,2.585774058577406
Downshire_East_D3,N20002442,2.8481675392670156
Downshire_East_E3,N20002443,2.55625
Downshire_East_E4,N20002444,2.8097560975609754
Downshire_East_D4,N20002445,2.7196261682242993
Downshire_East_E5,N20002446,2.704035874439462
Downshire_East_F1,N20002447,2.6216216216216215
Downshire_East_E6,N20002448,2.341708542713568
Downshire_East_F2,N20002449,2.626794258373206
Downshire_East_F3,N20002450,2.891304347826087
Downshire_East_G1,N20002451,2.6052631578947367
Downshire_East_F4,N20002452,2.7900552486187844
Downshire_East_G2,N20002453,2.6882352941176473
Downshire_East_G3,N20002454,2.5702479338842976
Downshire_East_G4,N20002455,2.5167785234899327
Castlereagh_South_A1,N20002456,2.3216783216783217
Castlereagh_South_A2,N20002457,2.1528384279475983
Castlereagh_South_B1,N20002458,2.646511627906977
Castlereagh_South_A3,N20002459,2.256880733944954
Castlereagh_South_B2,N20002460,1.9
Castlereagh_South_C1,N20002461,2.011080332409972
Castlereagh_South_C2,N20002462,2.1634615384615383
Castlereagh_South_A4,N20002463,2.3367875647668392
Castlereagh_South_B3,N20002464,2.324468085106383
Castlereagh_South_B4,N20002465,2.442528735632184
Castlereagh_South_C3,N20002466,2.2429906542056073
Castlereagh_South_B5,N20002467,2.442379182156134
Castlereagh_South_A5,N20002468,2.3403361344537816
Castlereagh_South_B6,N20002469,2.652173913043478
Castlereagh_South_C4,N20002470,2.5923076923076924
Castlereagh_South_B7,N20002471,2.157068062827225
Castlereagh_South_E1,N20002472,2.5977653631284916
Castlereagh_South_D1,N20002473,2.305699481865285
Castlereagh_South_D2,N20002474,2.654275092936803
Castlereagh_South_D3,N20002475,2.266990291262136
Castlereagh_South_E2,N20002476,2.686046511627907
Castlereagh_South_D4,N20002477,2.0761421319796955
Castlereagh_South_D5,N20002478,2.8292682926829267
Castlereagh_South_E3,N20002479,2.564885496183206
Castlereagh_South_E4,N20002480,3.095959595959596
Castlereagh_South_F1,N20002481,2.470149253731343
Castlereagh_South_E5,N20002482,3.0391304347826087
Castlereagh_South_E6,N20002483,2.832752613240418
Castlereagh_South_F2,N20002484,2.418181818181818
Castlereagh_South_J1,N20002485,2.5375
Castlereagh_South_J2,N20002486,2.375
Castlereagh_South_J3,N20002487,3.075313807531381
