GeographyCode,LC2120NI0001,LC2120NI0002,LC2120NI0003,LC2120NI0004,LC2120NI0005,LC2120NI0006,LC2120NI0007,LC2120NI0008,LC2120NI0009,LC2120NI0010,LC2120NI0011,LC2120NI0012,LC2120NI0013,LC2120NI0014,LC2120NI0015,LC2120NI0016,LC2120NI0017,LC2120NI0018,LC2120NI0019,LC2120NI0020,LC2120NI0021,LC2120NI0022,LC2120NI0023,LC2120NI0024,LC2120NI0025,LC2120NI0026,LC2120NI0027,LC2120NI0028,LC2120NI0029,LC2120NI0030,LC2120NI0031,LC2120NI0032,LC2120NI0033,LC2120NI0034,LC2120NI0035,LC2120NI0036
95AA01,3194,1086,1770,338,1607,545,882,180,1587,541,888,158,2168,708,1208,252,1086,348,610,128,1082,360,598,124,1026,378,562,86,521,197,272,52,505,181,290,34
95AA02,1468,484,910,74,720,231,452,37,748,253,458,37,738,238,461,39,370,112,240,18,368,126,221,21,730,246,449,35,350,119,212,19,380,127,237,16
95AA03,1436,151,1176,109,662,76,526,60,774,75,650,49,668,90,536,42,333,49,261,23,335,41,275,19,768,61,640,67,329,27,265,37,439,34,375,30
95AA04,2364,625,1615,124,1217,319,825,73,1147,306,790,51,1484,373,1042,69,741,179,526,36,743,194,516,33,880,252,573,55,476,140,299,37,404,112,274,18
95AA05,2036,1240,725,71,1010,600,370,40,1026,640,355,31,1238,720,470,48,618,354,236,28,620,366,234,20,798,520,255,23,392,246,134,12,406,274,121,11
95AA06,3303,2606,627,70,1558,1223,293,42,1745,1383,334,28,1882,1497,345,40,941,738,176,27,941,759,169,13,1421,1109,282,30,617,485,117,15,804,624,165,15
95AA07,1693,257,1364,72,837,107,692,38,856,150,672,34,1020,134,843,43,509,53,431,25,511,81,412,18,673,123,521,29,328,54,261,13,345,69,260,16
95AA08,1325,584,626,115,635,270,302,63,690,314,324,52,614,248,311,55,308,121,155,32,306,127,156,23,711,336,315,60,327,149,147,31,384,187,168,29
95AA09,1695,390,1128,177,798,191,513,94,897,199,615,83,858,188,588,82,426,93,289,44,432,95,299,38,837,202,540,95,372,98,224,50,465,104,316,45
95AA10,1551,635,788,128,735,284,384,67,816,351,404,61,832,285,490,57,416,138,249,29,416,147,241,28,719,350,298,71,319,146,135,38,400,204,163,33
95AA11,3917,1540,2057,320,1894,719,993,182,2023,821,1064,138,2482,982,1318,182,1234,462,666,106,1248,520,652,76,1435,558,739,138,660,257,327,76,775,301,412,62
95AA12,2162,145,1917,100,1086,67,964,55,1076,78,953,45,1438,91,1293,54,716,38,647,31,722,53,646,23,724,54,624,46,370,29,317,24,354,25,307,22
95AA13,2490,1680,714,96,1198,800,344,54,1292,880,370,42,1399,963,387,49,695,466,202,27,704,497,185,22,1091,717,327,47,503,334,142,27,588,383,185,20
95AA14,1805,636,1113,56,872,294,550,28,933,342,563,28,1146,377,734,35,569,184,367,18,577,193,367,17,659,259,379,21,303,110,183,10,356,149,196,11
95AA15,3066,1319,1436,311,1455,613,667,175,1611,706,769,136,1792,711,918,163,896,338,466,92,896,373,452,71,1274,608,518,148,559,275,201,83,715,333,317,65
95AA16,1463,281,1060,122,702,142,495,65,761,139,565,57,728,150,529,49,365,71,269,25,363,79,260,24,735,131,531,73,337,71,226,40,398,60,305,33
95AA17,1669,651,867,151,795,309,403,83,874,342,464,68,880,351,463,66,441,169,234,38,439,182,229,28,789,300,404,85,354,140,169,45,435,160,235,40
95AA18,1997,267,1613,117,952,117,768,67,1045,150,845,50,1314,175,1081,58,660,74,557,29,654,101,524,29,683,92,532,59,292,43,211,38,391,49,321,21
95AA19,1964,1775,164,25,958,864,80,14,1006,911,84,11,1034,927,95,12,518,465,47,6,516,462,48,6,930,848,69,13,440,399,33,8,490,449,36,5
95BB01,2837,353,2291,193,1383,171,1103,109,1454,182,1188,84,1806,187,1520,99,902,95,752,55,904,92,768,44,1031,166,771,94,481,76,351,54,550,90,420,40
95BB02,2007,198,1650,159,962,95,778,89,1045,103,872,70,980,88,821,71,490,34,418,38,490,54,403,33,1027,110,829,88,472,61,360,51,555,49,469,37
95BB03,3400,198,2928,274,1642,98,1389,155,1758,100,1539,119,2124,136,1841,147,1059,70,908,81,1065,66,933,66,1276,62,1087,127,583,28,481,74,693,34,606,53
95BB04,2578,185,2201,192,1251,87,1048,116,1327,98,1153,76,1626,111,1423,92,817,50,715,52,809,61,708,40,952,74,778,100,434,37,333,64,518,37,445,36
95BB05,2759,93,2455,211,1360,45,1208,107,1399,48,1247,104,1804,65,1624,115,901,31,810,60,903,34,814,55,955,28,831,96,459,14,398,47,496,14,433,49
95BB06,2484,290,1924,270,1185,133,896,156,1299,157,1028,114,1094,131,866,97,550,59,437,54,544,72,429,43,1390,159,1058,173,635,74,459,102,755,85,599,71
95BB07,2388,99,2097,192,1121,41,973,107,1267,58,1124,85,1336,48,1190,98,665,23,590,52,671,25,600,46,1052,51,907,94,456,18,383,55,596,33,524,39
95BB08,2102,128,1814,160,975,51,841,83,1127,77,973,77,1272,75,1109,88,634,36,550,48,638,39,559,40,830,53,705,72,341,15,291,35,489,38,414,37
95BB09,2473,113,2162,198,1209,47,1046,116,1264,66,1116,82,1562,62,1396,104,783,28,690,65,779,34,706,39,911,51,766,94,426,19,356,51,485,32,410,43
95BB10,2780,196,2357,227,1325,82,1118,125,1455,114,1239,102,1666,112,1444,110,838,50,731,57,828,62,713,53,1114,84,913,117,487,32,387,68,627,52,526,49
95BB11,2428,124,2136,168,1158,51,1007,100,1270,73,1129,68,1306,66,1163,77,653,28,582,43,653,38,581,34,1122,58,973,91,505,23,425,57,617,35,548,34
95BB12,2177,208,1754,215,1010,85,811,114,1167,123,943,101,1244,110,1041,93,618,48,519,51,626,62,522,42,933,98,713,122,392,37,292,63,541,61,421,59
95BB13,3442,249,2895,298,1649,114,1373,162,1793,135,1522,136,2178,144,1881,153,1085,63,930,92,1093,81,951,61,1264,105,1014,145,564,51,443,70,700,54,571,75
95BB14,2505,147,2160,198,1237,65,1053,119,1268,82,1107,79,1624,106,1405,113,814,48,696,70,810,58,709,43,881,41,755,85,423,17,357,49,458,24,398,36
95BB15,2699,1561,1009,129,1328,767,487,74,1371,794,522,55,1574,861,646,67,786,426,321,39,788,435,325,28,1125,700,363,62,542,341,166,35,583,359,197,27
95BB16,2568,144,2256,168,1300,68,1134,98,1268,76,1122,70,1706,93,1523,90,853,40,763,50,853,53,760,40,862,51,733,78,447,28,371,48,415,23,362,30
95BB17,2690,181,2234,275,1259,85,1037,137,1431,96,1197,138,1630,126,1373,131,813,61,682,70,817,65,691,61,1060,55,861,144,446,24,355,67,614,31,506,77
95BB18,3241,161,2798,282,1547,65,1341,141,1694,96,1457,141,2100,113,1830,157,1049,44,920,85,1051,69,910,72,1141,48,968,125,498,21,421,56,643,27,547,69
95BB19,3656,307,3034,315,1785,141,1472,172,1871,166,1562,143,2422,219,2040,163,1211,106,1012,93,1211,113,1028,70,1234,88,994,152,574,35,460,79,660,53,534,73
95BB20,2684,2113,474,97,1356,1064,241,51,1328,1049,233,46,1454,1107,288,59,726,550,143,33,728,557,145,26,1230,1006,186,38,630,514,98,18,600,492,88,20
95BB21,3651,442,2953,256,1764,222,1398,144,1887,220,1555,112,2306,276,1883,147,1154,141,927,86,1152,135,956,61,1345,166,1070,109,610,81,471,58,735,85,599,51
95BB22,2191,124,1842,225,1000,46,828,126,1191,78,1014,99,1155,60,975,120,573,24,480,69,582,36,495,51,1036,64,867,105,427,22,348,57,609,42,519,48
95BB23,2482,270,2015,197,1214,122,980,112,1268,148,1035,85,1617,177,1340,100,811,73,688,50,806,104,652,50,865,93,675,97,403,49,292,62,462,44,383,35
95CC01,1864,1691,130,43,899,802,72,25,965,889,58,18,887,804,63,20,441,397,34,10,446,407,29,10,977,887,67,23,458,405,38,15,519,482,29,8
95CC02,2108,1481,595,32,1097,759,318,20,1011,722,277,12,1200,827,359,14,603,412,184,7,597,415,175,7,908,654,236,18,494,347,134,13,414,307,102,5
95CC03,2115,1807,184,124,985,848,79,58,1130,959,105,66,886,759,63,64,442,378,33,31,444,381,30,33,1229,1048,121,60,543,470,46,27,686,578,75,33
95CC04,1824,1272,527,25,945,648,281,16,879,624,246,9,982,702,264,16,488,343,136,9,494,359,128,7,842,570,263,9,457,305,145,7,385,265,118,2
95CC05,2087,1354,678,55,1043,680,335,28,1044,674,343,27,1163,727,411,25,580,362,204,14,583,365,207,11,924,627,267,30,463,318,131,14,461,309,136,16
95CC06,2160,1169,913,78,989,525,420,44,1171,644,493,34,1270,664,554,52,632,324,278,30,638,340,276,22,890,505,359,26,357,201,142,14,533,304,217,12
95CC07,2554,2064,455,35,1299,1035,248,16,1255,1029,207,19,1363,1099,246,18,681,548,125,8,682,551,121,10,1191,965,209,17,618,487,123,8,573,478,86,9
95CC08,1934,1767,122,45,900,819,57,24,1034,948,65,21,945,856,60,29,468,424,31,13,477,432,29,16,989,911,62,16,432,395,26,11,557,516,36,5
95CC09,2599,222,2274,103,1314,117,1138,59,1285,105,1136,44,1650,125,1473,52,822,59,733,30,828,66,740,22,949,97,801,51,492,58,405,29,457,39,396,22
95CC10,2019,385,1554,80,1047,194,805,48,972,191,749,32,1214,199,977,38,609,96,492,21,605,103,485,17,805,186,577,42,438,98,313,27,367,88,264,15
95CC11,1474,1339,113,22,713,642,60,11,761,697,53,11,664,603,44,17,333,299,26,8,331,304,18,9,810,736,69,5,380,343,34,3,430,393,35,2
95CC12,2085,971,1075,39,1079,505,553,21,1006,466,522,18,1202,515,671,16,600,256,335,9,602,259,336,7,883,456,404,23,479,249,218,12,404,207,186,11
95CC13,1923,995,892,36,994,513,464,17,929,482,428,19,1098,546,530,22,549,269,271,9,549,277,259,13,825,449,362,14,445,244,193,8,380,205,169,6
95CC14,2310,244,1957,109,1146,113,972,61,1164,131,985,48,1484,161,1261,62,747,75,639,33,737,86,622,29,826,83,696,47,399,38,333,28,427,45,363,19
95CC15,2218,876,1282,60,1116,455,628,33,1102,421,654,27,1292,462,795,35,645,233,392,20,647,229,403,15,926,414,487,25,471,222,236,13,455,192,251,12
95CC16,2136,332,1731,73,1027,159,830,38,1109,173,901,35,1206,158,1011,37,602,80,503,19,604,78,508,18,930,174,720,36,425,79,327,19,505,95,393,17
95CC17,2111,1406,662,43,1093,721,350,22,1018,685,312,21,1206,830,358,18,602,415,179,8,604,415,179,10,905,576,304,25,491,306,171,14,414,270,133,11
95CC18,1866,972,816,78,871,451,376,44,995,521,440,34,992,526,423,43,496,262,208,26,496,264,215,17,874,446,393,35,375,189,168,18,499,257,225,17
95CC19,2070,709,1297,64,1039,354,652,33,1031,355,645,31,1218,408,772,38,610,195,396,19,608,213,376,19,852,301,525,26,429,159,256,14,423,142,269,12
95CC20,2298,142,2050,106,1104,75,969,60,1194,67,1081,46,1436,92,1276,68,715,41,637,37,721,51,639,31,862,50,774,38,389,34,332,23,473,16,442,15
95CC21,2289,312,1884,93,1133,153,926,54,1156,159,958,39,1378,188,1141,49,687,87,571,29,691,101,570,20,911,124,743,44,446,66,355,25,465,58,388,19
95CC22,1457,330,1049,78,692,154,489,49,765,176,560,29,622,156,431,35,313,75,216,22,309,81,215,13,835,174,618,43,379,79,273,27,456,95,345,16
95DD01,1702,259,1376,67,833,131,666,36,869,128,710,31,1114,164,921,29,559,81,461,17,555,83,460,12,588,95,455,38,274,50,205,19,314,45,250,19
95DD02,3025,184,2725,116,1463,91,1310,62,1562,93,1415,54,1872,105,1711,56,936,55,849,32,936,50,862,24,1153,79,1014,60,527,36,461,30,626,43,553,30
95DD03,2750,443,2103,204,1279,187,980,112,1471,256,1123,92,1732,271,1364,97,863,117,686,60,869,154,678,37,1018,172,739,107,416,70,294,52,602,102,445,55
95DD04,1512,108,1296,108,690,40,589,61,822,68,707,47,646,51,548,47,322,22,271,29,324,29,277,18,866,57,748,61,368,18,318,32,498,39,430,29
95DD05,1330,87,1153,90,619,35,540,44,711,52,613,46,636,39,565,32,318,12,287,19,318,27,278,13,694,48,588,58,301,23,253,25,393,25,335,33
95DD06,2055,405,1546,104,992,199,730,63,1063,206,816,41,1326,270,1004,52,662,133,500,29,664,137,504,23,729,135,542,52,330,66,230,34,399,69,312,18
95DD07,2710,144,2443,123,1282,67,1140,75,1428,77,1303,48,1652,92,1495,65,826,48,737,41,826,44,758,24,1058,52,948,58,456,19,403,34,602,33,545,24
95DD08,1799,709,960,130,869,337,451,81,930,372,509,49,718,299,360,59,357,136,186,35,361,163,174,24,1081,410,600,71,512,201,265,46,569,209,335,25
95DD09,2041,127,1841,73,1045,58,949,38,996,69,892,35,1324,85,1200,39,664,42,602,20,660,43,598,19,717,42,641,34,381,16,347,18,336,26,294,16
95DD10,2297,93,2075,129,1086,50,973,63,1211,43,1102,66,1251,50,1143,58,628,22,572,34,623,28,571,24,1046,43,932,71,458,28,401,29,588,15,531,42
95DD11,1718,945,674,99,791,430,311,50,927,515,363,49,778,440,306,32,387,215,153,19,391,225,153,13,940,505,368,67,404,215,158,31,536,290,210,36
95DD12,2041,283,1675,83,1066,138,879,49,975,145,796,34,1296,169,1082,45,647,79,546,22,649,90,536,23,745,114,593,38,419,59,333,27,326,55,260,11
95DD13,1396,796,530,70,691,397,253,41,705,399,277,29,640,382,234,24,320,187,120,13,320,195,114,11,756,414,296,46,371,210,133,28,385,204,163,18
95DD14,2591,184,2286,121,1247,88,1099,60,1344,96,1187,61,1650,129,1447,74,824,59,728,37,826,70,719,37,941,55,839,47,423,29,371,23,518,26,468,24
95DD15,2606,1523,1023,60,1304,743,531,30,1302,780,492,30,1532,852,642,38,768,416,330,22,764,436,312,16,1074,671,381,22,536,327,201,8,538,344,180,14
95DD16,2330,292,1948,90,1204,144,1015,45,1126,148,933,45,1460,169,1233,58,730,78,621,31,730,91,612,27,870,123,715,32,474,66,394,14,396,57,321,18
95DD17,2658,1033,1545,80,1333,526,761,46,1325,507,784,34,1672,616,1018,38,838,305,509,24,834,311,509,14,986,417,527,42,495,221,252,22,491,196,275,20
95DD18,1565,125,1335,105,762,67,633,62,803,58,702,43,822,62,712,48,413,31,352,30,409,31,360,18,743,63,623,57,349,36,281,32,394,27,342,25
95DD19,2612,147,2357,108,1271,70,1140,61,1341,77,1217,47,1612,89,1463,60,806,45,727,34,806,44,736,26,1000,58,894,48,465,25,413,27,535,33,481,21
95DD20,1438,108,1247,83,709,60,605,44,729,48,642,39,608,53,517,38,302,25,258,19,306,28,259,19,830,55,730,45,407,35,347,25,423,20,383,20
95DD21,1735,590,1028,117,828,272,493,63,907,318,535,54,936,312,585,39,467,146,299,22,469,166,286,17,799,278,443,78,361,126,194,41,438,152,249,37
95DD22,2501,842,1606,53,1233,413,783,37,1268,429,823,16,1414,449,942,23,707,221,470,16,707,228,472,7,1087,393,664,30,526,192,313,21,561,201,351,9
95DD23,2008,260,1656,92,1038,135,859,44,970,125,797,48,1248,144,1064,40,622,70,534,18,626,74,530,22,760,116,592,52,416,65,325,26,344,51,267,26
95DD24,2133,1412,641,80,1051,702,303,46,1082,710,338,34,1224,785,408,31,612,394,201,17,612,391,207,14,909,627,233,49,439,308,102,29,470,319,131,20
95EE01,1421,1288,119,14,720,646,68,6,701,642,51,8,846,768,72,6,424,383,39,2,422,385,33,4,575,520,47,8,296,263,29,4,279,257,18,4
95EE02,1644,105,1472,67,827,54,732,41,817,51,740,26,982,56,885,41,490,35,431,24,492,21,454,17,662,49,587,26,337,19,301,17,325,30,286,9
95EE03,1589,263,1244,82,753,123,579,51,836,140,665,31,888,159,697,32,439,77,339,23,449,82,358,9,701,104,547,50,314,46,240,28,387,58,307,22
95EE04,1599,617,934,48,787,299,465,23,812,318,469,25,918,334,559,25,454,160,281,13,464,174,278,12,681,283,375,23,333,139,184,10,348,144,191,13
95EE05,1231,125,1051,55,625,61,535,29,606,64,516,26,740,74,640,26,368,32,323,13,372,42,317,13,491,51,411,29,257,29,212,16,234,22,199,13
95EE06,1700,1386,294,20,829,676,143,10,871,710,151,10,964,773,183,8,477,379,92,6,487,394,91,2,736,613,111,12,352,297,51,4,384,316,60,8
95EE07,1407,239,1095,73,646,106,501,39,761,133,594,34,805,137,634,34,401,70,314,17,404,67,320,17,602,102,461,39,245,36,187,22,357,66,274,17
95EE08,1371,219,1076,76,651,110,495,46,720,109,581,30,780,116,637,27,392,58,318,16,388,58,319,11,591,103,439,49,259,52,177,30,332,51,262,19
95EE09,1469,512,888,69,756,261,460,35,713,251,428,34,868,279,552,37,435,135,281,19,433,144,271,18,601,233,336,32,321,126,179,16,280,107,157,16
95EE10,1388,802,557,29,705,398,288,19,683,404,269,10,808,446,343,19,409,217,178,14,399,229,165,5,580,356,214,10,296,181,110,5,284,175,104,5
95EE11,1339,443,847,49,691,219,447,25,648,224,400,24,796,238,530,28,397,116,267,14,399,122,263,14,543,205,317,21,294,103,180,11,249,102,137,10
95EE12,1961,254,1610,97,910,115,741,54,1051,139,869,43,1026,133,851,42,508,66,417,25,518,67,434,17,935,121,759,55,402,49,324,29,533,72,435,26
95EE13,1280,292,928,60,633,157,442,34,647,135,486,26,634,108,500,26,315,49,248,18,319,59,252,8,646,184,428,34,318,108,194,16,328,76,234,18
95EE14,2083,275,1702,106,1023,141,823,59,1060,134,879,47,1296,169,1074,53,650,86,534,30,646,83,540,23,787,106,628,53,373,55,289,29,414,51,339,24
95EE15,1357,274,1020,63,700,144,522,34,657,130,498,29,820,167,617,36,406,86,302,18,414,81,315,18,537,107,403,27,294,58,220,16,243,49,183,11
95EE16,1599,436,1114,49,810,213,572,25,789,223,542,24,998,259,715,24,499,122,366,11,499,137,349,13,601,177,399,25,311,91,206,14,290,86,193,11
95FF01,3617,1096,2319,202,1781,536,1130,115,1836,560,1189,87,2342,706,1523,113,1165,345,757,63,1177,361,766,50,1275,390,796,89,616,191,373,52,659,199,423,37
95FF02,2105,1186,860,59,1098,636,428,34,1007,550,432,25,1260,667,564,29,629,334,277,18,631,333,287,11,845,519,296,30,469,302,151,16,376,217,145,14
95FF03,2304,889,1299,116,1106,413,636,57,1198,476,663,59,1332,480,800,52,668,233,411,24,664,247,389,28,972,409,499,64,438,180,225,33,534,229,274,31
95FF04,2038,725,1240,73,1018,354,621,43,1020,371,619,30,1286,439,811,36,641,218,404,19,645,221,407,17,752,286,429,37,377,136,217,24,375,150,212,13
95FF05,2045,380,1544,121,969,170,735,64,1076,210,809,57,1116,196,863,57,555,94,427,34,561,102,436,23,929,184,681,64,414,76,308,30,515,108,373,34
95FF06,3031,437,2393,201,1486,215,1168,103,1545,222,1225,98,1958,274,1579,105,977,125,798,54,981,149,781,51,1073,163,814,96,509,90,370,49,564,73,444,47
95FF07,2085,991,1001,93,958,434,475,49,1127,557,526,44,999,454,507,38,495,213,262,20,504,241,245,18,1086,537,494,55,463,221,213,29,623,316,281,26
95FF08,1905,539,1291,75,917,256,614,47,988,283,677,28,1034,278,719,37,517,132,362,23,517,146,357,14,871,261,572,38,400,124,252,24,471,137,320,14
95FF09,1934,747,1093,94,961,364,548,49,973,383,545,45,1102,397,661,44,555,186,344,25,547,211,317,19,832,350,432,50,406,178,204,24,426,172,228,26
95FF10,2625,369,2118,138,1317,162,1074,81,1308,207,1044,57,1698,216,1397,85,851,96,703,52,847,120,694,33,927,153,721,53,466,66,371,29,461,87,350,24
95FF11,2014,587,1344,83,1037,310,682,45,977,277,662,38,1268,336,886,46,630,163,447,20,638,173,439,26,746,251,458,37,407,147,235,25,339,104,223,12
95FF12,2181,1161,946,74,1084,562,472,50,1097,599,474,24,1258,665,556,37,625,321,282,22,633,344,274,15,923,496,390,37,459,241,190,28,464,255,200,9
95FF13,2087,709,1303,75,1029,341,643,45,1058,368,660,30,1282,413,833,36,639,198,419,22,643,215,414,14,805,296,470,39,390,143,224,23,415,153,246,16
95FF14,1898,258,1549,91,978,118,806,54,920,140,743,37,1276,147,1076,53,642,64,546,32,634,83,530,21,622,111,473,38,336,54,260,22,286,57,213,16
95FF15,2084,776,1229,79,1018,405,568,45,1066,371,661,34,1074,408,639,27,530,208,308,14,544,200,331,13,1010,368,590,52,488,197,260,31,522,171,330,21
95FF16,1853,404,1371,78,954,212,692,50,899,192,679,28,1106,230,846,30,553,109,427,17,553,121,419,13,747,174,525,48,401,103,265,33,346,71,260,15
95FF17,1427,510,832,85,667,222,396,49,760,288,436,36,680,220,420,40,340,98,216,26,340,122,204,14,747,290,412,45,327,124,180,23,420,166,232,22
95GG01,4089,3890,144,55,1865,1764,74,27,2224,2126,70,28,1682,1610,61,11,844,807,31,6,838,803,30,5,2407,2280,83,44,1021,957,43,21,1386,1323,40,23
95GG02,4454,4127,238,89,2004,1830,118,56,2450,2297,120,33,1118,1027,67,24,560,510,35,15,558,517,32,9,3336,3100,171,65,1444,1320,83,41,1892,1780,88,24
95GG03,4815,807,3452,556,2267,324,1625,318,2548,483,1827,238,2615,451,1899,265,1314,181,975,158,1301,270,924,107,2200,356,1553,291,953,143,650,160,1247,213,903,131
95GG04,3862,1893,1713,256,1808,873,798,137,2054,1020,915,119,1182,531,535,116,594,265,272,57,588,266,263,59,2680,1362,1178,140,1214,608,526,80,1466,754,652,60
95GG05,5007,2903,1428,676,2532,1378,756,398,2475,1525,672,278,1834,1064,510,260,931,529,265,137,903,535,245,123,3173,1839,918,416,1601,849,491,261,1572,990,427,155
95GG06,4444,322,3816,306,2049,153,1736,160,2395,169,2080,146,2130,154,1855,121,1077,77,927,73,1053,77,928,48,2314,168,1961,185,972,76,809,87,1342,92,1152,98
95GG07,4224,3856,264,104,1899,1706,136,57,2325,2150,128,47,1408,1272,89,47,706,627,53,26,702,645,36,21,2816,2584,175,57,1193,1079,83,31,1623,1505,92,26
95GG08,3870,2451,1203,216,1844,1172,556,116,2026,1279,647,100,1816,1191,542,83,908,583,278,47,908,608,264,36,2054,1260,661,133,936,589,278,69,1118,671,383,64
95GG09,4914,428,4074,412,2312,200,1880,232,2602,228,2194,180,2726,230,2293,203,1365,104,1143,118,1361,126,1150,85,2188,198,1781,209,947,96,737,114,1241,102,1044,95
95GG10,3387,487,2478,422,1707,269,1196,242,1680,218,1282,180,1164,177,839,148,590,90,423,77,574,87,416,71,2223,310,1639,274,1117,179,773,165,1106,131,866,109
95GG11,4484,727,3248,509,2173,345,1537,291,2311,382,1711,218,2012,372,1413,227,1019,172,723,124,993,200,690,103,2472,355,1835,282,1154,173,814,167,1318,182,1021,115
95GG12,7855,4823,1894,1138,4052,2321,1004,727,3803,2502,890,411,1337,757,333,247,673,353,187,133,664,404,146,114,6518,4066,1561,891,3379,1968,817,594,3139,2098,744,297
95GG13,3795,1374,2181,240,1751,615,1003,133,2044,759,1178,107,1818,745,966,107,908,355,488,65,910,390,478,42,1977,629,1215,133,843,260,515,68,1134,369,700,65
95GG14,3890,2137,1591,162,1844,986,762,96,2046,1151,829,66,2246,1205,956,85,1123,592,482,49,1123,613,474,36,1644,932,635,77,721,394,280,47,923,538,355,30
95GG15,4671,644,3660,367,2103,274,1632,197,2568,370,2028,170,2760,399,2177,184,1382,180,1095,107,1378,219,1082,77,1911,245,1483,183,721,94,537,90,1190,151,946,93
95GG16,4259,3189,768,302,2093,1548,372,173,2166,1641,396,129,1799,1347,328,124,910,667,176,67,889,680,152,57,2460,1842,440,178,1183,881,196,106,1277,961,244,72
95GG17,4048,2857,1027,164,1893,1306,500,87,2155,1551,527,77,1726,1263,396,67,860,621,204,35,866,642,192,32,2322,1594,631,97,1033,685,296,52,1289,909,335,45
95GG18,3841,3484,251,106,1803,1613,127,63,2038,1871,124,43,1040,915,84,41,517,448,43,26,523,467,41,15,2801,2569,167,65,1286,1165,84,37,1515,1404,83,28
95GG19,3561,344,3032,185,1598,159,1336,103,1963,185,1696,82,1168,89,1018,61,582,44,502,36,586,45,516,25,2393,255,2014,124,1016,115,834,67,1377,140,1180,57
95GG20,3883,860,2603,420,1945,449,1248,248,1938,411,1355,172,1344,308,891,145,683,153,451,79,661,155,440,66,2539,552,1712,275,1262,296,797,169,1277,256,915,106
95GG21,4048,3560,297,191,1920,1671,135,114,2128,1889,162,77,983,816,74,93,491,405,37,49,492,411,37,44,3065,2744,223,98,1429,1266,98,65,1636,1478,125,33
95GG22,4347,4117,149,81,1993,1872,85,36,2354,2245,64,45,1786,1690,64,32,892,838,38,16,894,852,26,16,2561,2427,85,49,1101,1034,47,20,1460,1393,38,29
95GG23,3710,1763,1704,243,1719,837,749,133,1991,926,955,110,2188,1040,1001,147,1095,508,507,80,1093,532,494,67,1522,723,703,96,624,329,242,53,898,394,461,43
95GG24,3559,1422,1893,244,1602,621,845,136,1957,801,1048,108,1824,735,970,119,916,356,490,70,908,379,480,49,1735,687,923,125,686,265,355,66,1049,422,568,59
95GG25,4443,4247,126,70,2113,1998,69,46,2330,2249,57,24,1630,1563,47,20,817,777,29,11,813,786,18,9,2813,2684,79,50,1296,1221,40,35,1517,1463,39,15
95GG26,2916,526,2226,164,1354,253,1007,94,1562,273,1219,70,1198,227,910,61,599,108,455,36,599,119,455,25,1718,299,1316,103,755,145,552,58,963,154,764,45
95GG27,4965,4696,204,65,2413,2269,104,40,2552,2427,100,25,1818,1731,67,20,913,864,36,13,905,867,31,7,3147,2965,137,45,1500,1405,68,27,1647,1560,69,18
95GG28,4377,404,3715,258,2044,181,1725,138,2333,223,1990,120,2203,159,1934,110,1099,70,962,67,1104,89,972,43,2174,245,1781,148,945,111,763,71,1229,134,1018,77
95GG29,3982,558,2862,562,1868,283,1265,320,2114,275,1597,242,1670,264,1128,278,849,130,564,155,821,134,564,123,2312,294,1734,284,1019,153,701,165,1293,141,1033,119
95GG30,3947,329,3273,345,1839,129,1515,195,2108,200,1758,150,2330,224,1938,168,1170,92,981,97,1160,132,957,71,1617,105,1335,177,669,37,534,98,948,68,801,79
95GG31,5115,4376,592,147,2370,1993,287,90,2745,2383,305,57,2314,2028,218,68,1156,997,115,44,1158,1031,103,24,2801,2348,374,79,1214,996,172,46,1587,1352,202,33
95GG32,4897,2191,2451,255,2269,972,1158,139,2628,1219,1293,116,2278,895,1274,109,1141,442,638,61,1137,453,636,48,2619,1296,1177,146,1128,530,520,78,1491,766,657,68
95GG33,4445,2663,1447,335,2148,1259,698,191,2297,1404,749,144,2504,1500,849,155,1257,729,441,87,1247,771,408,68,1941,1163,598,180,891,530,257,104,1050,633,341,76
95GG34,3996,2433,1366,197,1887,1147,629,111,2109,1286,737,86,2128,1378,650,100,1068,674,338,56,1060,704,312,44,1868,1055,716,97,819,473,291,55,1049,582,425,42
95GG35,3850,3456,282,112,1843,1614,155,74,2007,1842,127,38,958,846,75,37,486,416,45,25,472,430,30,12,2892,2610,207,75,1357,1198,110,49,1535,1412,97,26
95GG36,4625,512,3703,410,2175,237,1721,217,2450,275,1982,193,2654,318,2127,209,1338,150,1071,117,1316,168,1056,92,1971,194,1576,201,837,87,650,100,1134,107,926,101
95GG37,4968,1920,2483,565,2390,908,1177,305,2578,1012,1306,260,2504,991,1261,252,1254,472,635,147,1250,519,626,105,2464,929,1222,313,1136,436,542,158,1328,493,680,155
95GG38,5358,3143,1755,460,2454,1399,799,256,2904,1744,956,204,2484,1483,792,209,1239,706,414,119,1245,777,378,90,2874,1660,963,251,1215,693,385,137,1659,967,578,114
95GG39,6092,2145,2931,1016,3167,1086,1459,622,2925,1059,1472,394,1715,512,783,420,862,242,400,220,853,270,383,200,4377,1633,2148,596,2305,844,1059,402,2072,789,1089,194
95GG40,2909,186,2544,179,1331,85,1156,90,1578,101,1388,89,910,62,805,43,456,26,409,21,454,36,396,22,1999,124,1739,136,875,59,747,69,1124,65,992,67
95GG41,4306,550,3424,332,2052,249,1602,201,2254,301,1822,131,2758,359,2233,166,1384,163,1121,100,1374,196,1112,66,1548,191,1191,166,668,86,481,101,880,105,710,65
