GeographyCode,LC2201NI0001,LC2201NI0002,LC2201NI0003,LC2201NI0004,LC2201NI0005,LC2201NI0006,LC2201NI0007,LC2201NI0008,LC2201NI0009,LC2201NI0010,LC2201NI0011,LC2201NI0012,LC2201NI0013,LC2201NI0014,LC2201NI0015,LC2201NI0016,LC2201NI0017,LC2201NI0018,LC2201NI0019,LC2201NI0020,LC2201NI0021,LC2201NI0022,LC2201NI0023,LC2201NI0024,LC2201NI0025
95UU13,897,348,413,136,71,379,46,293,40,19,221,171,7,43,15,196,104,60,32,20,101,27,53,21,17
95UU14,1732,1189,288,255,109,447,206,187,54,27,622,533,11,78,22,511,377,60,74,36,152,73,30,49,24
95UU15,948,129,675,144,97,591,26,495,70,51,87,43,21,23,13,160,44,87,29,18,110,16,72,22,15
95VV01,3211,1300,1542,369,173,1387,145,1084,158,70,703,620,23,60,23,725,428,209,88,44,396,107,226,63,36
95VV02,2192,1770,65,357,98,226,130,26,70,19,1066,952,5,109,36,637,524,19,94,18,263,164,15,84,25
95VV03,2579,1532,696,351,97,636,111,425,100,23,997,844,43,110,25,719,461,166,92,27,227,116,62,49,22
95VV04,3138,1294,1499,345,158,1465,185,1148,132,48,697,616,10,71,28,558,364,112,82,49,418,129,229,60,33
95VV05,4506,3878,169,459,128,355,161,90,104,32,2645,2437,28,180,34,1152,1016,27,109,30,354,264,24,66,32
95VV06,3482,3054,62,366,82,153,78,23,52,9,2377,2192,9,176,37,753,644,25,84,20,199,140,5,54,16
95VV07,4393,3511,324,558,205,508,224,169,115,47,2305,2096,24,185,57,1101,891,67,143,41,479,300,64,115,60
95VV08,3088,2587,76,425,54,166,64,35,67,3,2122,1910,11,201,27,646,520,16,110,12,154,93,14,47,12
95VV09,2665,2127,23,515,23,127,31,14,82,2,1909,1621,5,283,16,486,354,3,129,4,143,121,1,21,1
95VV10,3155,2541,65,549,131,201,97,19,85,20,1720,1472,9,239,47,781,650,20,111,27,453,322,17,114,37
95VV11,4458,3598,376,484,159,497,186,206,105,34,2468,2235,33,200,48,1057,876,81,100,36,436,301,56,79,41
95VV12,3195,2567,198,430,104,331,138,106,87,23,1803,1571,19,213,30,803,673,39,91,27,258,185,34,39,24
95VV13,3473,2100,1084,289,84,916,93,740,83,18,1426,1301,35,90,24,870,610,180,80,26,261,96,129,36,16
95VV14,3352,2730,91,531,161,206,92,20,94,27,1957,1707,5,245,59,645,534,18,93,33,544,397,48,99,42
95VV15,3098,2495,208,395,120,324,152,104,68,8,1532,1339,35,158,34,811,692,42,77,25,431,312,27,92,53
95VV16,3110,2667,52,391,64,179,98,11,70,10,2008,1805,20,183,31,697,583,12,102,15,226,181,9,36,8
95VV17,4356,3645,75,636,111,208,87,21,100,18,3057,2723,14,320,48,739,587,20,132,22,352,248,20,84,23
95VV18,3687,777,2330,580,289,2049,118,1697,234,108,399,286,31,82,22,644,255,302,87,53,595,118,300,177,106
95VV19,2983,1546,1082,355,138,1121,251,766,104,46,775,660,19,96,19,677,493,122,62,12,410,142,175,93,61
95VV20,2990,1767,865,358,136,876,125,634,117,57,1041,919,33,89,29,806,618,84,104,29,267,105,114,48,21
95VV21,4037,3231,522,284,111,569,161,344,64,34,2086,1955,27,104,21,1084,936,83,65,28,298,179,68,51,28
95VV22,2836,1521,854,461,86,740,46,566,128,29,1189,1000,31,158,15,654,366,175,113,21,253,109,82,62,21
95VV23,2893,2207,195,491,212,336,129,91,116,46,1507,1271,20,216,93,759,627,50,82,25,291,180,34,77,48
95VV24,3067,2369,228,470,175,364,143,118,103,35,1493,1306,17,170,50,799,652,41,106,44,411,268,52,91,46
95VV25,3770,3265,37,468,105,143,54,10,79,14,2787,2529,14,244,54,633,538,6,89,16,207,144,7,56,21
95VV26,3583,2864,415,304,85,536,178,291,67,21,1803,1661,19,123,22,1024,890,55,79,26,220,135,50,35,16
95VV27,2284,1934,76,274,103,193,100,40,53,15,1220,1104,5,111,32,474,408,17,49,17,397,322,14,61,39
95VV28,3530,2864,178,488,154,317,148,87,82,23,1876,1680,18,178,58,794,633,27,134,29,543,403,46,94,44
95VV29,3366,1908,1222,236,83,1085,66,943,76,27,1298,1210,14,74,14,726,521,147,58,25,257,111,118,28,17
95VV30,3003,2037,542,424,199,572,150,316,106,48,1227,1088,27,112,42,724,488,124,112,57,480,311,75,94,52
95WW01,2814,509,1477,828,546,1585,152,999,434,281,202,127,21,54,26,524,124,230,170,121,503,106,227,170,118
95WW02,3851,132,2931,788,557,2386,50,1891,445,306,96,26,43,27,20,718,37,521,160,118,651,19,476,156,113
95WW03,3638,185,2615,838,645,2254,55,1753,446,332,83,21,30,32,16,668,60,420,188,161,633,49,412,172,136
95WW04,2866,266,1913,687,518,1779,64,1356,359,260,113,68,24,21,15,525,78,278,169,134,449,56,255,138,109
95WW05,2772,715,1431,626,432,1451,162,998,291,202,315,240,20,55,29,612,223,221,168,134,394,90,192,112,67
95WW06,3147,97,2463,587,418,2016,18,1674,324,228,83,32,35,16,7,477,33,326,118,93,571,14,428,129,90
95WW07,4255,161,3314,780,608,2786,45,2280,461,342,108,51,37,20,9,677,47,474,156,132,684,18,523,143,125
95WW08,2559,418,1606,535,403,1471,89,1088,294,212,183,135,31,17,14,460,116,208,136,110,445,78,279,88,67
95WW09,2534,309,1709,516,354,1545,81,1195,269,189,139,99,18,22,11,452,80,235,137,101,398,49,261,88,53
95WW10,2946,188,2050,708,531,1922,39,1468,415,318,93,58,15,20,9,478,57,266,155,115,453,34,301,118,89
95WW11,3078,2223,415,440,245,731,266,278,187,98,1265,1166,19,80,37,775,615,56,104,66,307,176,62,69,44
95WW12,2409,57,1716,636,402,1638,11,1238,389,241,44,4,14,26,6,395,13,253,129,100,332,29,211,92,55
95WW13,3674,62,2915,697,539,2316,22,1940,354,272,64,17,27,20,9,671,15,491,165,132,623,8,457,158,126
95WW14,2262,35,1636,591,394,1602,11,1192,399,264,56,12,23,21,10,279,5,199,75,56,325,7,222,96,64
95WW15,3316,1975,809,532,346,1102,336,544,222,135,1038,944,30,64,38,770,499,109,162,112,406,196,126,84,61
95WW16,2965,1173,1114,678,419,1275,182,776,317,189,586,492,26,68,35,692,332,173,187,119,412,167,139,106,76
95WW17,2266,137,1609,520,315,1475,52,1139,284,172,90,29,28,33,9,354,36,210,108,72,347,20,232,95,62
95WW18,2237,639,1090,508,317,1089,109,723,257,146,325,270,23,32,14,467,175,165,127,96,356,85,179,92,61
95WW19,6225,732,4016,1477,1094,3453,151,2590,712,514,452,299,53,100,46,1192,173,651,368,287,1128,109,722,297,247
95WW20,8338,3431,3227,1680,1098,3301,474,2098,729,439,1885,1653,46,186,114,1792,894,521,377,273,1360,410,562,388,272
95WW21,3543,264,2335,944,642,2200,63,1609,528,363,102,43,15,44,17,573,71,336,166,106,668,87,375,206,156
95WW22,2985,189,2090,706,519,2027,72,1524,431,304,84,39,21,24,16,452,48,262,142,104,422,30,283,109,95
95WW23,4894,1392,2142,1360,889,1926,287,1141,498,294,786,537,121,128,89,1128,385,452,291,226,1054,183,428,443,280
95WW24,3494,1614,1140,740,414,1410,291,798,321,161,734,646,19,69,24,927,529,182,216,145,423,148,141,134,84
95WW25,2071,65,1448,558,341,1363,13,1021,329,202,55,19,16,20,6,359,15,235,109,74,294,18,176,100,59
95XX01,5294,410,3568,1316,1018,3283,152,2383,748,552,181,90,44,47,23,828,110,451,267,223,1002,58,690,254,220
95XX02,2652,237,1621,794,642,1337,59,931,347,265,189,84,61,44,39,576,61,293,222,186,550,33,336,181,152
95XX03,2721,194,1809,718,533,1676,66,1223,387,277,109,46,33,30,22,475,66,260,149,122,461,16,293,152,112
95XX04,3682,343,2419,920,719,2321,133,1650,538,427,138,63,42,33,23,584,90,337,157,126,639,57,390,192,143
95XX05,2627,213,1655,759,569,1530,58,1086,386,264,106,53,28,25,17,505,58,239,208,176,486,44,302,140,112
95XX06,3778,252,2346,1180,882,2326,91,1583,652,479,126,51,36,39,24,677,60,356,261,198,649,50,371,228,181
95XX07,2845,238,1813,794,637,1574,73,1110,391,305,155,67,47,41,34,546,63,291,192,155,570,35,365,170,143
95XX08,2590,685,1289,616,464,1252,131,826,295,210,334,252,22,60,47,503,187,167,149,118,501,115,274,112,89
95XX09,2817,221,1829,767,550,1605,61,1183,361,241,120,52,39,29,25,596,63,319,214,153,496,45,288,163,131
95XX10,4894,351,3085,1458,1074,2913,106,2024,783,540,149,83,28,38,20,940,101,489,350,293,892,61,544,287,221
95XX11,6263,414,3947,1902,1414,3846,155,2642,1049,767,158,74,43,41,25,1139,123,622,394,299,1120,62,640,418,323
95XX12,2540,291,1494,755,585,1318,54,925,339,261,196,106,37,53,34,485,85,224,176,134,541,46,308,187,156
95XX13,2770,250,1749,771,592,1473,35,1098,340,238,187,94,36,57,44,469,59,257,153,133,641,62,358,221,177
95XX14,2477,468,1356,653,484,1191,117,789,285,210,224,143,38,43,38,537,153,229,155,117,525,55,300,170,119
95XX15,2449,160,1625,664,475,1470,34,1085,351,241,77,35,24,18,16,477,68,275,134,99,425,23,241,161,119
95XX16,3005,177,2081,747,558,1730,59,1292,379,273,102,33,31,38,33,559,59,325,175,127,614,26,433,155,125
95XX17,3022,505,1265,1252,910,1297,99,683,515,355,194,93,34,67,51,700,108,254,338,255,831,205,294,332,249
95XX18,3012,697,1369,946,738,1347,172,794,381,267,288,190,35,63,48,688,216,242,230,197,689,119,298,272,226
95XX19,2675,538,1443,694,525,1297,138,855,304,219,237,147,37,53,44,570,175,236,159,121,571,78,315,178,141
95XX20,3434,554,1845,1035,777,1809,200,1090,519,388,162,105,16,41,14,617,145,306,166,140,846,104,433,309,235
95XX21,2846,439,1636,771,537,1448,85,1020,343,221,231,159,27,45,32,571,116,257,198,140,596,79,332,185,144
95XX22,2215,237,1385,593,433,1272,77,903,292,204,75,40,19,16,8,466,60,239,167,138,402,60,224,118,83
95XX23,3155,414,1788,953,693,1795,123,1206,466,330,131,71,23,37,24,602,86,286,230,192,627,134,273,220,147
95XX24,2705,307,1818,580,422,1590,74,1205,311,212,139,86,27,26,20,488,84,278,126,102,488,63,308,117,88
95XX25,2469,219,1402,848,601,1411,72,891,448,298,89,36,25,28,19,553,56,270,227,171,416,55,216,145,113
95YY01,2508,1025,1255,228,97,1059,77,907,75,35,637,555,24,58,19,560,317,186,57,22,252,76,138,38,21
95YY02,2283,1172,854,257,139,760,91,590,79,40,665,582,28,55,25,578,382,128,68,35,280,117,108,55,39
95YY03,3177,1986,933,258,122,889,145,672,72,30,1128,1037,30,61,16,885,678,134,73,42,275,126,97,52,34
95YY04,3489,2692,384,413,190,548,202,247,99,53,1311,1193,17,101,35,1179,981,62,136,47,451,316,58,77,55
95YY05,1675,957,464,254,96,454,84,302,68,24,500,416,15,69,7,496,333,96,67,31,225,124,51,50,34
95YY06,2394,1825,370,199,69,418,91,291,36,14,1142,1077,8,57,13,649,552,39,58,15,185,105,32,48,27
95YY07,2916,2221,465,230,74,456,87,314,55,22,1493,1381,28,84,16,757,631,72,54,26,210,122,51,37,10
95YY08,2231,1457,613,161,51,580,107,437,36,20,823,748,19,56,9,671,525,103,43,6,157,77,54,26,16
95YY09,2315,455,1561,299,136,1251,40,1087,124,56,219,143,33,43,10,451,137,247,67,30,394,135,194,65,40
95YY10,2142,917,1088,137,68,877,64,764,49,23,554,506,22,26,6,508,312,160,36,22,203,35,142,26,17
95YY11,2046,1360,492,194,51,580,162,357,61,16,664,594,19,51,11,620,483,79,58,8,182,121,37,24,16
95YY12,2836,1418,1062,356,107,970,98,726,146,44,886,760,43,83,20,682,430,171,81,25,298,130,122,46,18
95YY13,2833,2359,191,283,83,432,253,116,63,21,1163,1044,13,106,25,928,838,20,70,11,310,224,42,44,26
95YY14,3096,2540,220,336,108,431,214,138,79,25,1379,1264,4,111,25,1020,886,45,89,26,266,176,33,57,32
95YY15,2033,1335,326,372,94,465,152,212,101,28,698,576,15,107,11,594,417,64,113,23,276,190,35,51,32
95YY16,2392,1463,799,130,33,685,87,560,38,11,769,704,29,36,7,750,581,123,46,10,188,91,87,10,5
95YY17,2350,1987,151,212,42,211,76,88,47,11,1301,1182,22,97,15,694,638,16,40,7,144,91,25,28,9
95YY18,2374,1731,456,187,37,447,66,337,44,8,1093,988,20,85,15,670,576,50,44,7,164,101,49,14,7
95YY19,1496,978,284,234,65,331,88,163,80,21,509,432,15,62,11,431,303,66,62,19,225,155,40,30,14
95YY20,2330,2132,70,128,19,131,68,50,13,3,1521,1443,7,71,11,588,543,10,35,1,90,78,3,9,4
95YY21,2440,1559,696,185,52,665,72,524,69,27,1000,919,35,46,3,624,504,76,44,11,151,64,61,26,11
95ZZ01,2760,1210,1348,202,79,1094,100,934,60,30,743,637,58,48,11,664,408,190,66,19,259,65,166,28,19
95ZZ02,1827,1585,37,205,20,154,93,9,52,2,1010,933,5,72,9,563,500,14,49,5,100,59,9,32,4
95ZZ03,2109,1229,701,179,39,598,84,466,48,12,717,628,27,62,6,564,404,108,52,11,230,113,100,17,10
95ZZ04,2670,620,1888,162,43,1519,57,1389,73,26,418,340,45,33,1,500,198,268,34,10,233,25,186,22,6
95ZZ05,2187,977,1050,160,56,956,76,814,66,28,633,564,39,30,5,455,303,117,35,12,143,34,80,29,11
95ZZ06,1714,1466,30,218,31,177,109,18,50,8,911,817,5,89,14,537,478,2,57,3,89,62,5,22,6
95ZZ07,2807,1910,660,237,57,645,131,457,57,6,1165,1063,29,73,15,791,622,104,65,12,206,94,70,42,24
95ZZ08,2593,1661,746,186,43,710,101,544,65,24,1063,965,37,61,5,654,523,85,46,7,166,72,80,14,7
95ZZ09,2269,963,1084,222,64,946,121,733,92,27,487,403,28,56,5,607,392,172,43,15,229,47,151,31,17
95ZZ10,3179,2559,250,370,82,381,175,120,86,19,1687,1520,16,151,32,882,730,66,86,17,229,134,48,47,14
95ZZ11,2223,1457,600,166,46,566,65,448,53,23,860,794,12,54,4,652,531,75,46,12,145,67,65,13,7
95ZZ12,2190,1215,756,219,64,683,131,470,82,24,645,545,34,66,12,672,438,176,58,17,190,101,76,13,11
95ZZ13,2533,455,1786,292,140,1434,68,1249,117,50,307,192,60,55,23,456,166,225,65,34,336,29,252,55,33
95ZZ14,3232,2814,126,292,66,296,180,58,58,11,1683,1554,12,117,27,932,813,41,78,8,321,267,15,39,20
95ZZ15,2288,1081,1024,183,50,855,74,739,42,16,641,556,29,56,8,599,400,142,57,12,193,51,114,28,14
95ZZ16,3262,2742,165,355,81,307,158,78,71,14,1696,1524,22,150,35,1052,909,51,92,20,207,151,14,42,12
