GeographyCode,KS207NI0001,KS207NI0002,KS207NI0003,KS207NI0004,KS207NI0005,KS207NI0006,KS207NI0007,KS207NI0008,KS207NI0009,KS207NI0010,KS207NI0011,KS207NI0012,KS207NI0013,KS207NI0014,KS207NI0015,KS207NI0016,KS207NI0017,KS207NI0018,KS207NI0019,KS207NI0020,KS207NI0021,KS207NI0022,KS207NI0023,KS207NI0024,KS207NI0025,KS207NI0026,KS207NI0027
95SS11,5432,5384,7,3,20,0,0,2,0,0,1,0,0,15,99.12,0.13,0.06,0.37,0,0,0.04,0,0,0.02,0,0,0.28
95SS12,2966,2929,7,1,3,0,0,6,0,0,0,5,0,15,98.75,0.24,0.03,0.10,0,0,0.20,0,0,0,0.17,0,0.51
95SS13,2764,2593,49,19,1,2,3,2,37,7,4,2,0,45,93.81,1.77,0.69,0.04,0.07,0.11,0.07,1.34,0.25,0.14,0.07,0,1.63
95SS14,2763,2670,34,17,0,0,0,2,1,8,0,0,0,31,96.63,1.23,0.62,0,0,0,0.07,0.04,0.29,0,0,0,1.12
95SS15,3622,3592,5,0,0,7,0,4,0,0,0,0,0,14,99.17,0.14,0,0,0.19,0,0.11,0,0,0,0,0,0.39
95SS16,3057,2972,4,0,68,0,0,0,2,0,0,0,0,11,97.22,0.13,0,2.22,0,0,0,0.07,0,0,0,0,0.36
95SS17,4087,3913,110,8,4,0,0,11,8,0,11,3,2,17,95.74,2.69,0.20,0.10,0,0,0.27,0.20,0,0.27,0.07,0.05,0.42
95SS18,2929,2783,45,24,1,2,3,0,28,1,3,9,0,30,95.02,1.54,0.82,0.03,0.07,0.10,0,0.96,0.03,0.10,0.31,0,1.02
95SS19,2613,2549,16,7,0,3,2,2,0,4,1,0,5,24,97.55,0.61,0.27,0,0.11,0.08,0.08,0,0.15,0.04,0,0.19,0.92
95SS20,2537,2468,14,17,0,0,2,1,0,0,2,2,0,31,97.28,0.55,0.67,0,0,0.08,0.04,0,0,0.08,0.08,0,1.22
95SS21,4507,4484,4,2,0,1,1,0,0,1,3,0,2,9,99.49,0.09,0.04,0,0.02,0.02,0,0,0.02,0.07,0,0.04,0.20
95SS22,3126,3063,4,0,3,0,0,0,2,1,4,0,0,49,97.98,0.13,0,0.10,0,0,0,0.06,0.03,0.13,0,0,1.57
95SS23,3649,3610,6,16,0,0,2,0,0,3,1,0,0,11,98.93,0.16,0.44,0,0,0.05,0,0,0.08,0.03,0,0,0.30
95SS24,4890,4770,42,3,1,6,0,2,2,0,0,19,1,44,97.55,0.86,0.06,0.02,0.12,0,0.04,0.04,0,0,0.39,0.02,0.90
95SS25,2429,2320,50,12,1,0,3,0,5,8,8,12,2,8,95.51,2.06,0.49,0.04,0,0.12,0,0.21,0.33,0.33,0.49,0.08,0.33
95SS26,3597,3562,4,0,20,0,0,1,4,0,0,0,0,6,99.03,0.11,0,0.56,0,0,0.03,0.11,0,0,0,0,0.17
95SS27,2396,2308,19,8,4,1,0,1,0,0,0,19,3,33,96.33,0.79,0.33,0.17,0.04,0,0.04,0,0,0,0.79,0.13,1.38
95SS28,2468,2308,56,28,2,0,2,4,14,6,6,33,0,9,93.52,2.27,1.13,0.08,0,0.08,0.16,0.57,0.24,0.24,1.34,0,0.36
95SS29,2516,2468,0,2,39,0,0,0,0,0,0,0,0,7,98.09,0,0.08,1.55,0,0,0,0,0,0,0,0,0.28
95SS30,3295,3246,10,3,0,7,0,0,3,0,2,0,5,19,98.51,0.30,0.09,0,0.21,0,0,0.09,0,0.06,0,0.15,0.58
95TT01,2623,2596,7,2,8,1,0,1,0,0,0,0,0,8,98.97,0.27,0.08,0.30,0.04,0,0.04,0,0,0,0,0,0.30
95TT02,2543,2517,3,3,8,0,6,1,0,0,2,0,0,3,98.98,0.12,0.12,0.31,0,0.24,0.04,0,0,0.08,0,0,0.12
95TT03,3135,3065,12,14,13,2,7,0,3,1,3,0,0,15,97.77,0.38,0.45,0.41,0.06,0.22,0,0.10,0.03,0.10,0,0,0.48
95TT04,2828,2742,32,13,21,2,2,1,0,11,2,0,0,2,96.96,1.13,0.46,0.74,0.07,0.07,0.04,0,0.39,0.07,0,0,0.07
95TT05,2958,2727,98,62,3,1,13,2,4,12,12,0,0,24,92.19,3.31,2.10,0.10,0.03,0.44,0.07,0.14,0.41,0.41,0,0,0.81
95TT06,2595,2562,9,4,14,0,4,0,0,0,2,0,0,0,98.73,0.35,0.15,0.54,0,0.15,0,0,0,0.08,0,0,0
95TT07,2629,2600,12,4,2,0,3,0,3,0,0,0,0,5,98.90,0.46,0.15,0.08,0,0.11,0,0.11,0,0,0,0,0.19
95TT08,2634,2618,0,0,6,0,0,0,0,0,0,0,0,10,99.39,0,0,0.23,0,0,0,0,0,0,0,0,0.38
95TT09,2795,2754,5,0,27,0,4,1,3,0,0,0,0,1,98.53,0.18,0,0.97,0,0.14,0.04,0.11,0,0,0,0,0.04
95TT10,2679,2508,78,23,13,0,28,0,0,8,0,1,4,16,93.62,2.91,0.86,0.49,0,1.05,0,0,0.30,0,0.04,0.15,0.60
95TT11,3134,3059,18,8,38,1,1,0,0,1,0,0,1,7,97.61,0.57,0.26,1.21,0.03,0.03,0,0,0.03,0,0,0.03,0.22
95TT12,2500,2461,6,2,1,1,7,1,0,9,0,0,0,12,98.44,0.24,0.08,0.04,0.04,0.28,0.04,0,0.36,0,0,0,0.48
95TT13,2792,2632,61,36,7,5,8,0,0,10,14,0,0,19,94.27,2.18,1.29,0.25,0.18,0.29,0,0,0.36,0.50,0,0,0.68
95TT14,2095,1970,59,32,6,0,1,0,0,4,6,0,4,13,94.03,2.82,1.53,0.29,0,0.05,0,0,0.19,0.29,0,0.19,0.62
95TT15,2362,2346,7,1,3,0,0,0,2,0,0,0,0,3,99.32,0.30,0.04,0.13,0,0,0,0.08,0,0,0,0,0.13
95TT16,2581,2534,32,1,4,0,1,2,0,1,1,0,0,5,98.18,1.24,0.04,0.15,0,0.04,0.08,0,0.04,0.04,0,0,0.19
95UU01,1045,1044,0,0,0,0,0,0,0,0,0,0,0,1,99.90,0,0,0,0,0,0,0,0,0,0,0,0.10
95UU02,999,990,0,0,0,0,0,0,0,0,0,0,0,9,99.10,0,0,0,0,0,0,0,0,0,0,0,0.90
95UU03,856,836,3,0,3,0,0,5,0,0,0,0,0,9,97.66,0.35,0,0.35,0,0,0.58,0,0,0,0,0,1.05
95UU04,714,710,2,0,0,0,0,0,0,0,0,0,0,2,99.44,0.28,0,0,0,0,0,0,0,0,0,0,0.28
95UU05,950,947,0,0,0,0,0,0,0,0,0,0,0,3,99.68,0,0,0,0,0,0,0,0,0,0,0,0.32
95UU06,1413,1373,12,3,13,0,0,2,0,0,0,4,0,6,97.17,0.85,0.21,0.92,0,0,0.14,0,0,0,0.28,0,0.42
95UU07,780,774,0,0,0,0,0,0,0,0,0,0,0,6,99.23,0,0,0,0,0,0,0,0,0,0,0,0.77
95UU08,1158,1142,4,5,4,0,0,0,0,0,1,0,0,2,98.62,0.35,0.43,0.35,0,0,0,0,0,0.09,0,0,0.17
95UU09,1626,1611,0,0,2,1,0,8,0,0,0,0,0,4,99.08,0,0,0.12,0.06,0,0.49,0,0,0,0,0,0.25
95UU10,1186,1172,3,0,4,0,0,0,0,0,6,0,0,1,98.82,0.25,0,0.34,0,0,0,0,0,0.51,0,0,0.08
95UU11,967,949,0,0,16,0,0,0,0,0,0,0,0,2,98.14,0,0,1.65,0,0,0,0,0,0,0,0,0.21
95UU12,1279,1243,17,2,5,1,1,0,0,0,0,0,0,10,97.19,1.33,0.16,0.39,0.08,0.08,0,0,0,0,0,0,0.78
95UU13,876,864,2,2,2,0,0,0,0,1,0,4,0,1,98.63,0.23,0.23,0.23,0,0,0,0,0.11,0,0.46,0,0.11
95UU14,1667,1648,4,0,11,0,0,0,0,0,0,1,0,3,98.86,0.24,0,0.66,0,0,0,0,0,0,0.06,0,0.18
95UU15,907,902,0,0,0,0,0,1,0,0,0,3,0,1,99.45,0,0,0,0,0,0.11,0,0,0,0.33,0,0.11
95VV01,3067,3028,7,17,0,0,1,0,0,0,1,0,1,12,98.73,0.23,0.55,0,0,0.03,0,0,0,0.03,0,0.03,0.39
95VV02,2116,1979,59,19,3,1,1,4,3,0,4,12,0,31,93.53,2.79,0.90,0.14,0.05,0.05,0.19,0.14,0,0.19,0.57,0,1.47
95VV03,2453,2377,20,19,9,1,0,0,6,0,1,0,2,18,96.90,0.82,0.77,0.37,0.04,0,0,0.24,0,0.04,0,0.08,0.73
95VV04,2979,2945,19,6,0,0,0,0,6,0,0,0,0,3,98.86,0.64,0.20,0,0,0,0,0.20,0,0,0,0,0.10
95VV05,4271,4164,66,15,3,0,4,0,0,1,2,1,2,13,97.49,1.55,0.35,0.07,0,0.09,0,0,0.02,0.05,0.02,0.05,0.30
95VV06,3310,3243,22,22,18,1,0,0,0,0,0,0,0,4,97.98,0.66,0.66,0.54,0.03,0,0,0,0,0,0,0,0.12
95VV07,4220,4038,66,37,10,1,0,4,0,24,5,0,8,27,95.69,1.56,0.88,0.24,0.02,0,0.09,0,0.57,0.12,0,0.19,0.64
95VV08,2932,2896,4,14,6,0,0,2,0,6,1,0,0,3,98.77,0.14,0.48,0.20,0,0,0.07,0,0.20,0.03,0,0,0.10
95VV09,2552,2503,2,29,8,2,2,0,0,1,4,0,0,1,98.08,0.08,1.14,0.31,0.08,0.08,0,0,0.04,0.16,0,0,0.04
95VV10,3016,2730,146,53,12,6,6,8,0,18,3,0,0,34,90.52,4.84,1.76,0.40,0.20,0.20,0.27,0,0.60,0.10,0,0,1.13
95VV11,4252,4085,80,16,17,8,2,9,0,1,3,0,0,31,96.07,1.88,0.38,0.40,0.19,0.05,0.21,0,0.02,0.07,0,0,0.73
