GeographyCode,KS302NI0001,KS302NI0002,KS302NI0003,KS302NI0004,KS302NI0005,KS302NI0006,KS302NI0007,KS302NI0008,KS302NI0009,KS302NI0010,KS302NI0011,KS302NI0012,KS302NI0013,KS302NI0014,KS302NI0015,KS302NI0016,KS302NI0017,KS302NI0018,KS302NI0019,KS302NI0020,KS302NI0021,KS302NI0022,KS302NI0023,KS302NI0024,KS302NI0025
95WW13,3674,195,42,38,284,50,128,288,293,27,204,164,2659,5.31,1.14,1.03,7.73,1.36,3.48,7.84,7.97,0.73,5.55,4.46,72.37
95WW14,2262,148,68,61,399,74,204,330,304,82,205,141,1347,6.54,3.01,2.70,17.64,3.27,9.02,14.59,13.44,3.63,9.06,6.23,59.55
95WW15,3316,172,47,65,355,65,157,327,279,83,206,182,2301,5.19,1.42,1.96,10.71,1.96,4.73,9.86,8.41,2.50,6.21,5.49,69.39
95WW16,2965,193,62,50,407,60,198,339,325,52,224,175,1929,6.51,2.09,1.69,13.73,2.02,6.68,11.43,10.96,1.75,7.55,5.90,65.06
95WW17,2266,160,68,31,351,45,152,326,247,53,205,148,1394,7.06,3.00,1.37,15.49,1.99,6.71,14.39,10.90,2.34,9.05,6.53,61.52
95WW18,2237,183,59,33,340,48,115,292,233,45,219,131,1384,8.18,2.64,1.48,15.20,2.15,5.14,13.05,10.42,2.01,9.79,5.86,61.87
95WW19,6225,271,61,48,450,61,194,436,381,50,336,286,4705,4.35,0.98,0.77,7.23,0.98,3.12,7.00,6.12,0.80,5.40,4.59,75.58
95WW20,8338,240,75,50,455,101,266,475,488,50,346,346,6530,2.88,0.90,0.60,5.46,1.21,3.19,5.70,5.85,0.60,4.15,4.15,78.32
95WW21,3543,167,58,79,430,100,257,419,353,64,255,198,2346,4.71,1.64,2.23,12.14,2.82,7.25,11.83,9.96,1.81,7.20,5.59,66.22
95WW22,2985,152,55,51,374,69,210,348,328,55,217,197,1947,5.09,1.84,1.71,12.53,2.31,7.04,11.66,10.99,1.84,7.27,6.60,65.23
95WW23,4894,212,92,75,426,115,198,314,342,103,279,186,3613,4.33,1.88,1.53,8.70,2.35,4.05,6.42,6.99,2.10,5.70,3.80,73.83
95WW24,3494,222,76,93,512,86,296,393,400,130,279,194,2199,6.35,2.18,2.66,14.65,2.46,8.47,11.25,11.45,3.72,7.99,5.55,62.94
95WW25,2071,180,58,39,403,51,207,357,289,61,242,162,1146,8.69,2.80,1.88,19.46,2.46,10.00,17.24,13.95,2.95,11.69,7.82,55.34
95XX01,5294,242,68,61,365,98,159,384,327,48,295,270,3913,4.57,1.28,1.15,6.89,1.85,3.00,7.25,6.18,0.91,5.57,5.10,73.91
95XX02,2652,213,66,50,279,40,88,211,158,75,163,125,1883,8.03,2.49,1.89,10.52,1.51,3.32,7.96,5.96,2.83,6.15,4.71,71.00
95XX03,2721,186,41,30,257,40,95,263,224,29,206,143,1858,6.84,1.51,1.10,9.45,1.47,3.49,9.67,8.23,1.07,7.57,5.26,68.28
95XX04,3682,195,44,53,355,47,145,350,282,93,237,210,2567,5.30,1.20,1.44,9.64,1.28,3.94,9.51,7.66,2.53,6.44,5.70,69.72
95XX05,2627,213,52,51,423,75,150,330,214,48,231,151,1618,8.11,1.98,1.94,16.10,2.85,5.71,12.56,8.15,1.83,8.79,5.75,61.59
95XX06,3778,191,62,58,387,91,205,402,321,56,221,204,2606,5.06,1.64,1.54,10.24,2.41,5.43,10.64,8.50,1.48,5.85,5.40,68.98
95XX07,2845,227,55,30,363,36,100,306,220,57,253,140,1865,7.98,1.93,1.05,12.76,1.27,3.51,10.76,7.73,2.00,8.89,4.92,65.55
95XX08,2590,227,53,32,295,38,83,261,210,44,219,133,1714,8.76,2.05,1.24,11.39,1.47,3.20,10.08,8.11,1.70,8.46,5.14,66.18
95XX09,2817,297,101,70,477,42,157,355,253,116,268,175,1745,10.54,3.59,2.48,16.93,1.49,5.57,12.60,8.98,4.12,9.51,6.21,61.95
95XX10,4894,207,51,77,398,108,252,382,406,87,220,235,3560,4.23,1.04,1.57,8.13,2.21,5.15,7.81,8.30,1.78,4.50,4.80,72.74
95XX11,6263,282,77,62,549,133,407,567,527,89,342,267,4462,4.50,1.23,0.99,8.77,2.12,6.50,9.05,8.41,1.42,5.46,4.26,71.24
95XX12,2540,130,36,49,229,76,74,198,160,35,178,125,1814,5.12,1.42,1.93,9.02,2.99,2.91,7.80,6.30,1.38,7.01,4.92,71.42
95XX13,2770,221,58,43,294,24,69,229,203,46,228,125,1910,7.98,2.09,1.55,10.61,0.87,2.49,8.27,7.33,1.66,8.23,4.51,68.95
95XX14,2477,178,34,28,215,28,72,162,143,55,151,108,1825,7.19,1.37,1.13,8.68,1.13,2.91,6.54,5.77,2.22,6.10,4.36,73.68
95XX15,2449,162,49,38,379,58,203,340,279,75,196,167,1501,6.61,2.00,1.55,15.48,2.37,8.29,13.88,11.39,3.06,8.00,6.82,61.29
95XX16,3005,252,72,49,432,40,148,400,274,76,280,173,1883,8.39,2.40,1.63,14.38,1.33,4.93,13.31,9.12,2.53,9.32,5.76,62.66
95XX17,3022,151,40,34,257,54,183,254,192,47,183,139,2130,5.00,1.32,1.13,8.50,1.79,6.06,8.41,6.35,1.56,6.06,4.60,70.48
95XX18,3012,203,64,44,329,51,133,265,245,59,195,137,2095,6.74,2.12,1.46,10.92,1.69,4.42,8.80,8.13,1.96,6.47,4.55,69.56
95XX19,2675,150,42,49,250,39,96,219,170,63,192,145,1882,5.61,1.57,1.83,9.35,1.46,3.59,8.19,6.36,2.36,7.18,5.42,70.36
95XX20,3434,186,57,64,395,91,179,323,279,71,191,166,2440,5.42,1.66,1.86,11.50,2.65,5.21,9.41,8.12,2.07,5.56,4.83,71.05
95XX21,2846,240,66,67,349,84,82,244,194,81,221,164,1871,8.43,2.32,2.35,12.26,2.95,2.88,8.57,6.82,2.85,7.77,5.76,65.74
95XX22,2215,128,29,21,270,29,111,243,218,39,170,104,1468,5.78,1.31,0.95,12.19,1.31,5.01,10.97,9.84,1.76,7.67,4.70,66.28
95XX23,3155,167,61,78,392,95,205,314,271,80,237,149,2099,5.29,1.93,2.47,12.42,3.01,6.50,9.95,8.59,2.54,7.51,4.72,66.53
95XX24,2705,219,52,32,339,36,99,293,251,26,212,172,1752,8.10,1.92,1.18,12.53,1.33,3.66,10.83,9.28,0.96,7.84,6.36,64.77
95XX25,2469,167,57,47,356,68,161,301,250,71,154,150,1559,6.76,2.31,1.90,14.42,2.75,6.52,12.19,10.13,2.88,6.24,6.08,63.14
95YY01,2508,142,40,44,247,57,133,252,194,38,158,133,1743,5.66,1.59,1.75,9.85,2.27,5.30,10.05,7.74,1.52,6.30,5.30,69.50
95YY02,2283,138,64,82,380,77,229,297,222,107,202,139,1380,6.04,2.80,3.59,16.64,3.37,10.03,13.01,9.72,4.69,8.85,6.09,60.45
95YY03,3177,121,31,44,275,75,154,228,175,36,176,134,2366,3.81,0.98,1.38,8.66,2.36,4.85,7.18,5.51,1.13,5.54,4.22,74.47
95YY04,3489,122,51,66,404,119,264,302,263,54,221,175,2425,3.50,1.46,1.89,11.58,3.41,7.57,8.66,7.54,1.55,6.33,5.02,69.50
95YY05,1675,122,45,46,255,42,133,187,145,54,128,102,1062,7.28,2.69,2.75,15.22,2.51,7.94,11.16,8.66,3.22,7.64,6.09,63.40
95YY06,2394,123,37,47,270,53,165,268,214,58,137,117,1643,5.14,1.55,1.96,11.28,2.21,6.89,11.19,8.94,2.42,5.72,4.89,68.63
95YY07,2916,123,40,29,308,58,178,267,227,45,155,158,2062,4.22,1.37,0.99,10.56,1.99,6.10,9.16,7.78,1.54,5.32,5.42,70.71
95YY08,2231,101,29,28,238,49,111,198,161,34,124,96,1595,4.53,1.30,1.26,10.67,2.20,4.98,8.87,7.22,1.52,5.56,4.30,71.49
95YY09,2315,184,58,48,293,72,228,267,196,77,199,153,1388,7.95,2.51,2.07,12.66,3.11,9.85,11.53,8.47,3.33,8.60,6.61,59.96
95YY10,2142,125,26,28,209,42,74,185,139,21,136,100,1534,5.84,1.21,1.31,9.76,1.96,3.45,8.64,6.49,0.98,6.35,4.67,71.62
95YY11,2046,105,37,35,291,51,168,251,165,45,145,112,1359,5.13,1.81,1.71,14.22,2.49,8.21,12.27,8.06,2.20,7.09,5.47,66.42
95YY12,2836,99,37,40,276,62,161,217,209,95,179,111,2040,3.49,1.30,1.41,9.73,2.19,5.68,7.65,7.37,3.35,6.31,3.91,71.93
95YY13,2833,111,56,50,372,71,247,329,247,68,171,162,1876,3.92,1.98,1.76,13.13,2.51,8.72,11.61,8.72,2.40,6.04,5.72,66.22
95YY14,3096,94,43,51,328,78,231,277,248,54,135,157,2199,3.04,1.39,1.65,10.59,2.52,7.46,8.95,8.01,1.74,4.36,5.07,71.03
95YY15,2033,105,32,36,276,65,205,235,187,56,134,121,1327,5.16,1.57,1.77,13.58,3.20,10.08,11.56,9.20,2.75,6.59,5.95,65.27
95YY16,2392,113,33,23,230,35,124,226,139,34,136,119,1737,4.72,1.38,0.96,9.62,1.46,5.18,9.45,5.81,1.42,5.69,4.97,72.62
95YY17,2350,99,31,39,250,41,93,213,171,47,110,109,1707,4.21,1.32,1.66,10.64,1.74,3.96,9.06,7.28,2.00,4.68,4.64,72.64
95YY18,2374,102,39,28,244,52,106,203,151,34,110,111,1737,4.30,1.64,1.18,10.28,2.19,4.47,8.55,6.36,1.43,4.63,4.68,73.17
95YY19,1496,117,33,46,265,36,123,203,156,46,132,84,915,7.82,2.21,3.07,17.71,2.41,8.22,13.57,10.43,3.07,8.82,5.61,61.16
95YY20,2330,80,29,27,257,37,115,208,154,27,125,111,1685,3.43,1.24,1.16,11.03,1.59,4.94,8.93,6.61,1.16,5.36,4.76,72.32
95YY21,2440,113,39,34,245,37,81,194,154,33,122,104,1811,4.63,1.60,1.39,10.04,1.52,3.32,7.95,6.31,1.35,5.00,4.26,74.22
95ZZ01,2760,140,41,39,315,55,167,310,228,49,170,153,1888,5.07,1.49,1.41,11.41,1.99,6.05,11.23,8.26,1.78,6.16,5.54,68.41
95ZZ02,1827,92,39,34,301,45,197,248,219,51,132,109,1106,5.04,2.13,1.86,16.48,2.46,10.78,13.57,11.99,2.79,7.22,5.97,60.54
95ZZ03,2109,132,75,56,402,57,219,350,273,62,207,140,1208,6.26,3.56,2.66,19.06,2.70,10.38,16.60,12.94,2.94,9.82,6.64,57.28
95ZZ04,2670,151,49,46,335,50,146,276,213,63,175,126,1811,5.66,1.84,1.72,12.55,1.87,5.47,10.34,7.98,2.36,6.55,4.72,67.83
95ZZ05,2187,124,36,35,261,45,118,216,168,35,136,122,1486,5.67,1.65,1.60,11.93,2.06,5.40,9.88,7.68,1.60,6.22,5.58,67.95
95ZZ06,1714,104,45,33,306,59,189,244,256,52,143,116,979,6.07,2.63,1.93,17.85,3.44,11.03,14.24,14.94,3.03,8.34,6.77,57.12
95ZZ07,2807,119,39,39,327,57,177,293,295,37,162,125,1913,4.24,1.39,1.39,11.65,2.03,6.31,10.44,10.51,1.32,5.77,4.45,68.15
95ZZ08,2593,130,54,85,358,100,173,318,196,52,181,131,1718,5.01,2.08,3.28,13.81,3.86,6.67,12.26,7.56,2.01,6.98,5.05,66.26
95ZZ09,2269,136,47,47,374,51,142,297,203,43,150,123,1457,5.99,2.07,2.07,16.48,2.25,6.26,13.09,8.95,1.90,6.61,5.42,64.21
95ZZ10,3179,118,33,52,333,83,234,266,285,42,187,149,2190,3.71,1.04,1.64,10.47,2.61,7.36,8.37,8.97,1.32,5.88,4.69,68.89
95ZZ11,2223,106,40,39,247,51,94,219,154,42,130,124,1550,4.77,1.80,1.75,11.11,2.29,4.23,9.85,6.93,1.89,5.85,5.58,69.73
95ZZ12,2190,133,59,66,359,61,211,319,268,51,196,131,1327,6.07,2.69,3.01,16.39,2.79,9.63,14.57,12.24,2.33,8.95,5.98,60.59
95ZZ13,2533,117,36,32,274,40,137,285,192,37,156,127,1767,4.62,1.42,1.26,10.82,1.58,5.41,11.25,7.58,1.46,6.16,5.01,69.76
95ZZ14,3232,136,62,78,410,91,249,315,249,99,158,167,2196,4.21,1.92,2.41,12.69,2.82,7.70,9.75,7.70,3.06,4.89,5.17,67.95
95ZZ15,2288,110,42,39,302,44,150,252,208,43,140,116,1559,4.81,1.84,1.70,13.20,1.92,6.56,11.01,9.09,1.88,6.12,5.07,68.14
95ZZ16,3262,132,73,44,395,63,250,337,283,62,193,174,2216,4.05,2.24,1.35,12.11,1.93,7.66,10.33,8.68,1.90,5.92,5.33,67.93
