GeographyCode,KS407NI0001,KS407NI0002,KS407NI0003,KS407NI0004,KS407NI0005,KS407NI0006,KS407NI0007,KS407NI0008,KS407NI0009,KS407NI0010,KS407NI0011,KS407NI0012,KS407NI0013,KS407NI0014,KS407NI0015,KS407NI0016,KS407NI0017,KS407NI0018,KS407NI0019,KS407NI0020,KS407NI0021,KS407NI0022,KS407NI0023,KS407NI0024,KS407NI0025,KS407NI0026,KS407NI0027,KS407NI0028,KS407NI0029,KS407NI0030
95QQ15,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100.00,0,0,0,0,0,0,0,100.00,0,0,0
95RR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR02,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95RR03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR05,1,18,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,100.00,0,0,0,0,0,0,0,100.00,0,0,0
95RR06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR11,5,604,0,0,0,0,122,0,0,0,0,482,108,12,93,87,0,0,0,0,20.20,0,0,0,0,79.80,17.88,1.99,15.40,14.40
95RR12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR13,9,62,0,0,29,6,0,15,0,0,0,12,37,12,5,5,0,0,46.77,9.68,0,24.19,0,0,0,19.35,59.68,19.35,8.06,8.06
95RR14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS01,3,378,0,0,0,0,35,0,0,0,0,343,35,0,67,62,0,0,0,0,9.26,0,0,0,0,90.74,9.26,0,17.72,16.40
95SS02,2,69,0,0,28,0,41,0,0,0,0,0,66,3,0,0,0,0,40.58,0,59.42,0,0,0,0,0,95.65,4.35,0,0
95SS03,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,100.00,0,0,50.00,50.00
95SS04,2,20,0,10,0,0,0,10,0,0,0,0,17,3,0,0,0,50.00,0,0,0,50.00,0,0,0,0,85.00,15.00,0,0
95SS05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS07,2,120,0,0,0,0,120,0,0,0,0,0,104,14,0,0,0,0,0,0,100.00,0,0,0,0,0,86.67,11.67,0,0
95SS08,3,40,0,0,0,0,0,38,0,0,0,2,28,7,0,0,0,0,0,0,0,95.00,0,0,0,5.00,70.00,17.50,0,0
95SS09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS10,3,44,0,0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95SS11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS15,2,40,0,0,0,0,35,0,0,0,0,5,35,0,0,0,0,0,0,0,87.50,0,0,0,0,12.50,87.50,0,0,0
95SS16,2,50,0,0,0,0,0,49,0,0,0,1,49,0,1,0,0,0,0,0,0,98.00,0,0,0,2.00,98.00,0,2.00,0
95SS17,4,74,0,0,0,0,65,0,0,0,0,9,46,18,2,1,0,0,0,0,87.84,0,0,0,0,12.16,62.16,24.32,2.70,1.35
95SS18,5,112,0,6,7,0,99,0,0,0,0,0,99,6,0,0,0,5.36,6.25,0,88.39,0,0,0,0,0,88.39,5.36,0,0
95SS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS21,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95SS22,2,45,0,0,0,0,45,0,0,0,0,0,44,1,0,0,0,0,0,0,100.00,0,0,0,0,0,97.78,2.22,0,0
95SS23,1,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,100.00,0,0,33.33,0
95SS24,3,65,0,0,0,0,64,0,0,0,0,1,58,6,1,0,0,0,0,0,98.46,0,0,0,0,1.54,89.23,9.23,1.54,0
95SS25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS27,2,31,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,0,0,0,3.23,0
95SS28,1,37,0,0,0,0,0,37,0,0,0,0,36,1,0,0,0,0,0,0,0,100.00,0,0,0,0,97.30,2.70,0,0
95SS29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS30,5,508,0,0,0,0,50,24,0,31,0,403,90,9,1,6,0,0,0,0,9.84,4.72,0,6.10,0,79.33,17.72,1.77,0.20,1.18
95TT01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT03,2,36,0,0,0,0,34,0,0,0,0,2,28,5,0,0,0,0,0,0,94.44,0,0,0,0,5.56,77.78,13.89,0,0
95TT04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT05,7,61,0,0,5,11,45,0,0,0,0,0,47,9,0,0,0,0,8.20,18.03,73.77,0,0,0,0,0,77.05,14.75,0,0
95TT06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT07,2,43,0,0,32,0,0,11,0,0,0,0,32,10,0,0,0,0,74.42,0,0,25.58,0,0,0,0,74.42,23.26,0,0
95TT08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT11,3,58,0,0,0,0,42,16,0,0,0,0,42,13,0,0,0,0,0,0,72.41,27.59,0,0,0,0,72.41,22.41,0,0
95TT12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT15,2,18,0,0,0,0,0,18,0,0,0,0,15,3,0,0,0,0,0,0,0,100.00,0,0,0,0,83.33,16.67,0,0
95TT16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU03,7,77,0,0,68,0,0,0,0,0,0,9,54,12,0,1,0,0,88.31,0,0,0,0,0,0,11.69,70.13,15.58,0,1.30
95UU04,5,4,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,100.00,0,0,25.00,25.00
95UU05,1,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,100.00,0,0,0,0,50.00,50.00,0,0
95UU06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU07,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95UU08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU09,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,100.00,0,0,0,0,100.00,0,0,0
95UU10,2,38,0,0,38,0,0,0,0,0,0,0,32,3,0,0,0,0,100.00,0,0,0,0,0,0,0,84.21,7.89,0,0
95UU11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU13,4,6,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,0,0,0,33.33
95UU14,1,9,0,0,0,9,0,0,0,0,0,0,5,3,0,0,0,0,0,100.00,0,0,0,0,0,0,55.56,33.33,0,0
95UU15,1,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,100.00,0,0,0,0,66.67,0,0,0
95VV01,2,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,100.00,0,0,16.67,0
95VV02,1,10,0,0,0,0,0,0,0,0,0,10,0,0,1,3,0,0,0,0,0,0,0,0,0,100.00,0,0,10.00,30.00
95VV03,1,36,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95VV04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV05,3,15,0,0,0,0,9,0,0,0,0,6,8,1,1,0,0,0,0,0,60.00,0,0,0,0,40.00,53.33,6.67,6.67,0
95VV06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV08,1,36,0,0,0,0,36,0,0,0,0,0,29,7,0,0,0,0,0,0,100.00,0,0,0,0,0,80.56,19.44,0,0
95VV09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV11,1,32,0,0,0,0,0,0,0,0,0,32,0,0,8,7,0,0,0,0,0,0,0,0,0,100.00,0,0,25.00,21.88
95VV12,1,20,0,0,0,0,0,20,0,0,0,0,15,4,0,0,0,0,0,0,0,100.00,0,0,0,0,75.00,20.00,0,0
95VV13,1,10,0,0,0,0,0,0,0,0,0,10,0,0,2,2,0,0,0,0,0,0,0,0,0,100.00,0,0,20.00,20.00
95VV14,1,16,0,0,0,0,0,0,0,0,0,16,0,0,10,1,0,0,0,0,0,0,0,0,0,100.00,0,0,62.50,6.25
95VV15,1,14,0,0,0,0,0,0,0,0,14,0,0,0,6,7,0,0,0,0,0,0,0,0,100.00,0,0,0,42.86,50.00
95VV16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV18,1,45,0,0,0,0,45,0,0,0,0,0,37,8,0,0,0,0,0,0,100.00,0,0,0,0,0,82.22,17.78,0,0
95VV19,2,14,0,0,14,0,0,0,0,0,0,0,6,8,0,0,0,0,100.00,0,0,0,0,0,0,0,42.86,57.14,0,0
95VV20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV23,3,17,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,100.00,0,0,5.88,0
95VV24,4,53,0,0,0,0,41,12,0,0,0,0,45,3,0,0,0,0,0,0,77.36,22.64,0,0,0,0,84.91,5.66,0,0
95VV25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV27,4,47,0,0,0,0,40,0,0,1,0,6,39,2,0,2,0,0,0,0,85.11,0,0,2.13,0,12.77,82.98,4.26,0,4.26
95VV28,2,89,0,0,0,0,89,0,0,0,0,0,75,11,0,0,0,0,0,0,100.00,0,0,0,0,0,84.27,12.36,0,0
95VV29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV30,5,98,0,0,6,0,92,0,0,0,0,0,85,7,0,0,0,0,6.12,0,93.88,0,0,0,0,0,86.73,7.14,0,0
95WW01,5,72,0,0,72,0,0,0,0,0,0,0,64,7,0,0,0,0,100.00,0,0,0,0,0,0,0,88.89,9.72,0,0
95WW02,3,75,0,0,0,7,68,0,0,0,0,0,70,4,0,0,0,0,0,9.33,90.67,0,0,0,0,0,93.33,5.33,0,0
95WW03,1,11,0,0,0,0,0,0,0,11,0,0,6,2,0,0,0,0,0,0,0,0,0,100.00,0,0,54.55,18.18,0,0
95WW04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95WW05,1,19,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95WW06,1,21,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95WW07,2,68,0,0,0,0,68,0,0,0,0,0,58,10,0,0,0,0,0,0,100.00,0,0,0,0,0,85.29,14.71,0,0
95WW08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95WW09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95WW10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95WW11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95WW12,1,32,0,0,0,0,32,0,0,0,0,0,32,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95WW13,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95WW14,1,33,0,0,33,0,0,0,0,0,0,0,22,9,0,0,0,0,100.00,0,0,0,0,0,0,0,66.67,27.27,0,0
95WW15,2,62,0,0,62,0,0,0,0,0,0,0,54,7,0,0,0,0,100.00,0,0,0,0,0,0,0,87.10,11.29,0,0
95WW16,1,32,0,0,32,0,0,0,0,0,0,0,31,1,0,0,0,0,100.00,0,0,0,0,0,0,0,96.88,3.13,0,0
95WW17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95WW18,1,9,0,0,0,0,0,0,0,9,0,0,6,2,0,0,0,0,0,0,0,0,0,100.00,0,0,66.67,22.22,0,0
95WW19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95WW20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95WW21,2,36,0,0,33,0,0,0,0,3,0,0,32,3,0,0,0,0,91.67,0,0,0,0,8.33,0,0,88.89,8.33,0,0
95WW22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95WW23,6,1454,0,0,0,0,92,0,0,0,1362,0,88,4,11,47,0,0,0,0,6.33,0,0,0,93.67,0,6.05,0.28,0.76,3.23
95WW24,3,70,0,0,0,6,64,0,0,0,0,0,63,6,0,0,0,0,0,8.57,91.43,0,0,0,0,0,90.00,8.57,0,0
95WW25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95XX01,1,35,0,0,0,0,35,0,0,0,0,0,34,1,0,0,0,0,0,0,100.00,0,0,0,0,0,97.14,2.86,0,0
95XX02,4,79,0,0,0,0,61,18,0,0,0,0,62,14,0,0,0,0,0,0,77.22,22.78,0,0,0,0,78.48,17.72,0,0
95XX03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95XX04,1,61,0,0,0,0,0,61,0,0,0,0,59,2,0,0,0,0,0,0,0,100.00,0,0,0,0,96.72,3.28,0,0
95XX05,3,36,0,0,0,0,0,31,0,5,0,0,31,4,0,0,0,0,0,0,0,86.11,0,13.89,0,0,86.11,11.11,0,0
95XX06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95XX07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95XX08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95XX09,3,108,0,0,0,0,19,41,0,48,0,0,86,20,0,0,0,0,0,0,17.59,37.96,0,44.44,0,0,79.63,18.52,0,0
95XX10,5,73,0,0,6,0,51,0,0,0,0,16,49,2,1,1,0,0,8.22,0,69.86,0,0,0,0,21.92,67.12,2.74,1.37,1.37
95XX11,5,16,0,0,0,0,0,10,1,5,0,0,12,3,0,0,0,0,0,0,0,62.50,6.25,31.25,0,0,75.00,18.75,0,0
95XX12,3,110,0,0,0,0,0,0,0,0,109,1,0,0,34,18,0,0,0,0,0,0,0,0,99.09,0.91,0,0,30.91,16.36
95XX13,2,35,0,0,0,0,35,0,0,0,0,0,35,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95XX14,4,74,0,0,0,0,32,37,0,0,0,5,54,13,0,0,0,0,0,0,43.24,50.00,0,0,0,6.76,72.97,17.57,0,0
95XX15,1,16,0,0,0,0,0,16,0,0,0,0,11,5,0,0,0,0,0,0,0,100.00,0,0,0,0,68.75,31.25,0,0
95XX16,1,10,0,0,0,0,0,10,0,0,0,0,8,2,0,0,0,0,0,0,0,100.00,0,0,0,0,80.00,20.00,0,0
95XX17,5,26,0,0,0,0,0,0,0,0,0,26,0,0,5,8,0,0,0,0,0,0,0,0,0,100.00,0,0,19.23,30.77
95XX18,4,165,0,0,0,9,0,3,0,0,0,153,3,5,0,7,0,0,0,5.45,0,1.82,0,0,0,92.73,1.82,3.03,0,4.24
95XX19,4,42,0,0,33,0,0,8,0,0,0,1,17,17,0,1,0,0,78.57,0,0,19.05,0,0,0,2.38,40.48,40.48,0,2.38
95XX20,3,329,0,0,0,0,30,6,0,0,0,293,30,4,2,7,0,0,0,0,9.12,1.82,0,0,0,89.06,9.12,1.22,0.61,2.13
95XX21,6,133,0,0,0,0,102,27,0,0,0,4,111,17,0,1,0,0,0,0,76.69,20.30,0,0,0,3.01,83.46,12.78,0,0.75
95XX22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95XX23,2,90,0,0,0,0,75,15,0,0,0,0,83,7,0,0,0,0,0,0,83.33,16.67,0,0,0,0,92.22,7.78,0,0
95XX24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95XX25,1,24,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95YY01,1,5,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,0,0,0,0,20.00,0,0,0
95YY02,7,132,0,0,24,0,61,29,0,18,0,0,112,18,0,0,0,0,18.18,0,46.21,21.97,0,13.64,0,0,84.85,13.64,0,0
95YY03,2,62,0,0,0,62,0,0,0,0,0,0,25,8,0,0,0,0,0,100.00,0,0,0,0,0,0,40.32,12.90,0,0
95YY04,3,56,0,0,0,29,27,0,0,0,0,0,41,11,0,0,0,0,0,51.79,48.21,0,0,0,0,0,73.21,19.64,0,0
95YY05,2,45,0,0,0,0,34,11,0,0,0,0,36,9,0,0,0,0,0,0,75.56,24.44,0,0,0,0,80.00,20.00,0,0
95YY06,1,5,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,0,0,0,0,20.00,0,0,0
95YY07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95YY08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95YY09,3,65,0,30,0,12,0,23,0,0,0,0,54,6,0,0,0,46.15,0,18.46,0,35.38,0,0,0,0,83.08,9.23,0,0
95YY10,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95YY11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95YY12,3,88,0,0,0,0,88,0,0,0,0,0,77,11,0,0,0,0,0,0,100.00,0,0,0,0,0,87.50,12.50,0,0
95YY13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95YY14,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95YY15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95YY16,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95YY17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95YY18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95YY19,3,17,0,0,17,0,0,0,0,0,0,0,5,8,0,0,0,0,100.00,0,0,0,0,0,0,0,29.41,47.06,0,0
95YY20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95YY21,1,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,0,0,0,0,33.33,0,0,0
95ZZ01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ZZ02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ZZ03,3,36,0,0,0,29,0,0,0,0,0,7,28,1,0,0,0,0,0,80.56,0,0,0,0,0,19.44,77.78,2.78,0,0
95ZZ04,1,42,0,0,42,0,0,0,0,0,0,0,34,7,0,0,0,0,100.00,0,0,0,0,0,0,0,80.95,16.67,0,0
95ZZ05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ZZ06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ZZ07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ZZ08,2,6,0,0,0,0,0,4,0,0,0,2,1,1,0,0,0,0,0,0,0,66.67,0,0,0,33.33,16.67,16.67,0,0
95ZZ09,3,26,0,0,0,0,22,0,0,0,0,4,21,1,0,0,0,0,0,0,84.62,0,0,0,0,15.38,80.77,3.85,0,0
95ZZ10,1,10,0,0,10,0,0,0,0,0,0,0,7,3,0,0,0,0,100.00,0,0,0,0,0,0,0,70.00,30.00,0,0
95ZZ11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ZZ12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ZZ13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ZZ14,3,97,0,0,0,0,70,27,0,0,0,0,90,6,0,0,0,0,0,0,72.16,27.84,0,0,0,0,92.78,6.19,0,0
95ZZ15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ZZ16,2,31,0,0,28,0,0,0,0,0,0,3,13,14,0,0,0,0,90.32,0,0,0,0,0,0,9.68,41.94,45.16,0,0
