GeographyCode,KS701NI0001,KS701NI0002,KS701NI0003,KS701NI0004,KS701NI0005,KS701NI0006,KS701NI0007,KS701NI0008,KS701NI0009,KS701NI0010,KS701NI0011,KS701NI0012,KS701NI0013,KS701NI0014,KS701NI0015,KS701NI0016,KS701NI0017,KS701NI0018,KS701NI0019,KS701NI0020,KS701NI0021,KS701NI0022,KS701NI0023,KS701NI0024,KS701NI0025,KS701NI0026,KS701NI0027,KS701NI0028,KS701NI0029
95MM26,1143,91,4,56,1,608,74,116,51,9,133,0,1057,48,85,12,7.96,0.35,4.90,0.09,53.19,6.47,10.15,4.46,0.79,11.64,0,4.54,14.12
95MM27,1002,92,4,54,4,361,60,87,50,11,275,4,639,26,347,31,9.18,0.40,5.39,0.40,36.03,5.99,8.68,4.99,1.10,27.45,0.40,4.07,8.93
95MM28,685,50,3,56,0,226,52,53,39,5,200,1,441,25,241,33,7.30,0.44,8.18,0,32.99,7.59,7.74,5.69,0.73,29.20,0.15,5.67,13.69
95MM29,1235,117,4,72,9,558,86,119,50,5,206,9,949,34,286,42,9.47,0.32,5.83,0.73,45.18,6.96,9.64,4.05,0.40,16.68,0.73,3.58,14.69
95MM30,558,76,3,19,0,185,37,51,36,1,148,2,433,18,125,4,13.62,0.54,3.41,0,33.15,6.63,9.14,6.45,0.18,26.52,0.36,4.16,3.20
95NN01,1206,164,8,49,1,664,73,135,2,8,86,16,1149,45,57,12,13.60,0.66,4.06,0.08,55.06,6.05,11.19,0.17,0.66,7.13,1.33,3.92,21.05
95NN02,955,62,1,39,2,572,47,145,2,1,81,3,913,33,42,7,6.49,0.10,4.08,0.21,59.90,4.92,15.18,0.21,0.10,8.48,0.31,3.61,16.67
95NN03,1209,100,3,39,10,758,54,110,5,7,113,10,1143,37,66,5,8.27,0.25,3.23,0.83,62.70,4.47,9.10,0.41,0.58,9.35,0.83,3.24,7.58
95NN04,971,74,0,37,2,503,86,101,5,4,149,10,829,26,137,8,7.62,0,3.81,0.21,51.80,8.86,10.40,0.51,0.41,15.35,1.03,3.14,5.84
95NN05,1044,89,0,46,1,624,78,92,6,1,101,6,964,38,80,8,8.52,0,4.41,0.10,59.77,7.47,8.81,0.57,0.10,9.67,0.57,3.94,10.00
95NN06,1347,159,2,46,2,751,78,158,7,2,136,6,1265,43,80,5,11.80,0.15,3.41,0.15,55.75,5.79,11.73,0.52,0.15,10.10,0.45,3.40,6.25
95NN07,1258,116,0,55,4,697,74,149,9,4,141,9,1163,42,92,13,9.22,0,4.37,0.32,55.41,5.88,11.84,0.72,0.32,11.21,0.72,3.61,14.13
95NN08,1493,207,4,54,4,932,57,133,3,4,84,11,1431,50,62,8,13.86,0.27,3.62,0.27,62.42,3.82,8.91,0.20,0.27,5.63,0.74,3.49,12.90
95NN09,1422,229,2,33,1,930,53,127,0,3,33,11,1377,27,45,8,16.10,0.14,2.32,0.07,65.40,3.73,8.93,0,0.21,2.32,0.77,1.96,17.78
95NN10,1216,124,6,32,3,745,41,133,8,15,97,12,1156,33,58,5,10.20,0.49,2.63,0.25,61.27,3.37,10.94,0.66,1.23,7.98,0.99,2.85,8.62
95NN11,1705,209,6,71,1,1090,76,205,6,2,26,13,1666,68,39,9,12.26,0.35,4.16,0.06,63.93,4.46,12.02,0.35,0.12,1.52,0.76,4.08,23.08
95NN12,1174,145,0,56,6,700,63,137,5,8,44,10,1123,47,51,9,12.35,0,4.77,0.51,59.63,5.37,11.67,0.43,0.68,3.75,0.85,4.19,17.65
95NN13,1358,185,4,32,1,924,48,122,1,3,27,11,1355,35,3,1,13.62,0.29,2.36,0.07,68.04,3.53,8.98,0.07,0.22,1.99,0.81,2.58,33.33
95NN14,1497,203,3,47,5,781,58,142,4,21,203,30,1248,40,56,6,13.56,0.20,3.14,0.33,52.17,3.87,9.49,0.27,1.40,13.56,2.00,3.21,10.71
95NN15,1196,98,4,53,2,717,86,118,4,5,105,4,1066,43,128,14,8.19,0.33,4.43,0.17,59.95,7.19,9.87,0.33,0.42,8.78,0.33,4.03,10.94
95NN16,1489,214,5,45,3,976,40,147,1,6,31,21,1468,44,21,6,14.37,0.34,3.02,0.20,65.55,2.69,9.87,0.07,0.40,2.08,1.41,3.00,28.57
95NN17,805,110,3,24,1,409,56,64,9,7,116,6,713,17,90,10,13.66,0.37,2.98,0.12,50.81,6.96,7.95,1.12,0.87,14.41,0.75,2.38,11.11
95NN18,1034,100,1,30,3,642,47,103,8,4,92,4,980,27,53,4,9.67,0.10,2.90,0.29,62.09,4.55,9.96,0.77,0.39,8.90,0.39,2.76,7.55
95NN19,1581,164,5,50,8,1059,64,134,2,4,76,15,1534,52,47,3,10.37,0.32,3.16,0.51,66.98,4.05,8.48,0.13,0.25,4.81,0.95,3.39,6.38
95NN20,1332,214,4,30,9,841,49,137,6,1,26,15,1308,28,20,5,16.07,0.30,2.25,0.68,63.14,3.68,10.29,0.45,0.08,1.95,1.13,2.14,25.00
95NN21,980,95,4,28,1,552,44,103,4,10,132,7,917,26,58,6,9.69,0.41,2.86,0.10,56.33,4.49,10.51,0.41,1.02,13.47,0.71,2.84,10.34
95NN22,1161,184,1,31,3,704,42,132,1,4,36,23,1141,29,19,3,15.85,0.09,2.67,0.26,60.64,3.62,11.37,0.09,0.34,3.10,1.98,2.54,15.79
95NN23,1380,177,5,31,2,877,73,147,13,3,44,8,1342,34,31,1,12.83,0.36,2.25,0.14,63.55,5.29,10.65,0.94,0.22,3.19,0.58,2.53,3.23
95OO01,989,204,0,16,0,599,31,105,5,1,10,18,976,16,13,0,20.63,0,1.62,0,60.57,3.13,10.62,0.51,0.10,1.01,1.82,1.64,0
95OO02,1028,189,5,6,0,630,33,115,1,0,32,17,991,11,37,0,18.39,0.49,0.58,0,61.28,3.21,11.19,0.10,0,3.11,1.65,1.11,0
95OO03,1139,192,1,18,1,726,39,91,4,3,52,12,1102,16,37,3,16.86,0.09,1.58,0.09,63.74,3.42,7.99,0.35,0.26,4.57,1.05,1.45,8.11
95OO04,998,204,3,13,0,610,35,81,8,0,25,19,970,16,28,0,20.44,0.30,1.30,0,61.12,3.51,8.12,0.80,0,2.51,1.90,1.65,0
95OO05,1072,122,1,63,1,490,132,88,57,2,111,5,810,32,262,32,11.38,0.09,5.88,0.09,45.71,12.31,8.21,5.32,0.19,10.35,0.47,3.95,12.21
95OO06,1306,223,2,19,0,846,49,99,4,4,46,14,1276,20,30,1,17.08,0.15,1.45,0,64.78,3.75,7.58,0.31,0.31,3.52,1.07,1.57,3.33
95OO07,1147,220,2,19,1,727,31,102,2,2,26,15,1130,18,17,3,19.18,0.17,1.66,0.09,63.38,2.70,8.89,0.17,0.17,2.27,1.31,1.59,17.65
95OO08,1154,183,2,10,1,750,47,109,11,3,25,13,1134,12,20,0,15.86,0.17,0.87,0.09,64.99,4.07,9.45,0.95,0.26,2.17,1.13,1.06,0
95OO09,952,174,2,9,0,590,38,91,2,3,21,22,928,10,24,1,18.28,0.21,0.95,0,61.97,3.99,9.56,0.21,0.32,2.21,2.31,1.08,4.17
95OO10,1229,170,4,21,2,733,79,141,7,8,50,14,1178,21,51,4,13.83,0.33,1.71,0.16,59.64,6.43,11.47,0.57,0.65,4.07,1.14,1.78,7.84
95OO11,783,74,2,24,1,447,66,97,7,5,57,3,716,18,67,8,9.45,0.26,3.07,0.13,57.09,8.43,12.39,0.89,0.64,7.28,0.38,2.51,11.94
95OO12,1068,120,5,16,1,671,74,127,5,5,37,7,1038,18,30,3,11.24,0.47,1.50,0.09,62.83,6.93,11.89,0.47,0.47,3.46,0.66,1.73,10.00
95OO13,1300,163,2,23,2,706,97,101,35,4,156,11,1147,17,152,8,12.54,0.15,1.77,0.15,54.31,7.46,7.77,2.69,0.31,12.00,0.85,1.48,5.26
95OO14,1091,187,0,16,3,678,49,108,6,5,29,10,1057,15,34,1,17.14,0,1.47,0.27,62.14,4.49,9.90,0.55,0.46,2.66,0.92,1.42,2.94
95OO15,828,109,1,37,2,414,84,70,20,5,83,3,678,12,150,26,13.16,0.12,4.47,0.24,50.00,10.14,8.45,2.42,0.60,10.02,0.36,1.77,17.33
95OO16,910,139,4,8,0,514,46,80,5,3,97,14,874,12,36,0,15.27,0.44,0.88,0,56.48,5.05,8.79,0.55,0.33,10.66,1.54,1.37,0
95OO17,1228,156,5,13,5,839,54,106,7,9,19,15,1215,18,13,0,12.70,0.41,1.06,0.41,68.32,4.40,8.63,0.57,0.73,1.55,1.22,1.48,0
95OO18,1309,152,7,22,3,723,95,121,25,7,148,6,1141,23,168,6,11.61,0.53,1.68,0.23,55.23,7.26,9.24,1.91,0.53,11.31,0.46,2.02,3.57
95OO19,1326,191,3,19,2,811,72,155,16,2,41,14,1272,20,54,2,14.40,0.23,1.43,0.15,61.16,5.43,11.69,1.21,0.15,3.09,1.06,1.57,3.70
95OO20,914,102,1,26,5,560,61,93,7,4,44,11,863,20,51,7,11.16,0.11,2.84,0.55,61.27,6.67,10.18,0.77,0.44,4.81,1.20,2.32,13.73
95OO21,920,82,4,54,1,465,87,79,24,4,111,9,739,26,181,32,8.91,0.43,5.87,0.11,50.54,9.46,8.59,2.61,0.43,12.07,0.98,3.52,17.68
95OO22,1239,209,3,8,1,785,37,148,2,2,18,26,1226,11,13,0,16.87,0.24,0.65,0.08,63.36,2.99,11.95,0.16,0.16,1.45,2.10,0.90,0
95PP01,1161,147,1,17,3,763,43,107,4,17,48,11,1121,12,40,6,12.66,0.09,1.46,0.26,65.72,3.70,9.22,0.34,1.46,4.13,0.95,1.07,15.00
95PP02,1018,181,2,18,2,636,30,92,3,3,39,12,995,18,23,2,17.78,0.20,1.77,0.20,62.48,2.95,9.04,0.29,0.29,3.83,1.18,1.81,8.70
95PP03,1011,169,2,12,0,615,37,99,1,5,59,12,974,12,36,2,16.72,0.20,1.19,0,60.83,3.66,9.79,0.10,0.49,5.84,1.19,1.23,5.56
95PP04,1411,226,0,16,2,952,53,111,5,5,27,14,1387,14,19,2,16.02,0,1.13,0.14,67.47,3.76,7.87,0.35,0.35,1.91,0.99,1.01,10.53
95PP05,1044,221,2,11,0,637,32,98,3,2,25,13,1026,12,14,1,21.17,0.19,1.05,0,61.02,3.07,9.39,0.29,0.19,2.39,1.25,1.17,7.14
95PP06,1739,168,2,19,3,1006,94,182,47,13,199,6,1583,15,156,6,9.66,0.12,1.09,0.17,57.85,5.41,10.47,2.70,0.75,11.44,0.35,0.95,3.85
95PP07,1215,192,4,20,1,807,51,98,7,2,25,8,1184,20,30,4,15.80,0.33,1.65,0.08,66.42,4.20,8.07,0.58,0.16,2.06,0.66,1.69,13.33
95PP08,1236,201,4,21,1,789,32,121,3,2,48,14,1210,20,26,5,16.26,0.32,1.70,0.08,63.83,2.59,9.79,0.24,0.16,3.88,1.13,1.65,19.23
95PP09,560,50,0,2,1,238,46,29,18,6,164,6,407,1,147,1,8.93,0,0.36,0.18,42.50,8.21,5.18,3.21,1.07,29.29,1.07,0.25,0.68
95PP10,974,161,5,7,0,609,35,115,2,2,23,15,961,11,13,1,16.53,0.51,0.72,0,62.53,3.59,11.81,0.21,0.21,2.36,1.54,1.14,7.69
95PP11,985,92,2,10,2,561,54,88,25,10,132,9,876,7,108,5,9.34,0.20,1.02,0.20,56.95,5.48,8.93,2.54,1.02,13.40,0.91,0.80,4.63
95PP12,1116,190,3,13,2,711,35,124,1,4,25,8,1100,16,16,0,17.03,0.27,1.16,0.18,63.71,3.14,11.11,0.09,0.36,2.24,0.72,1.45,0
95PP13,959,103,3,12,0,599,41,100,5,6,87,3,876,13,83,2,10.74,0.31,1.25,0,62.46,4.28,10.43,0.52,0.63,9.07,0.31,1.48,2.41
95PP14,1511,234,4,15,0,953,47,158,7,4,68,21,1446,16,59,3,15.49,0.26,0.99,0,63.07,3.11,10.46,0.46,0.26,4.50,1.39,1.11,5.08
95PP15,1450,202,3,18,5,946,71,145,5,2,35,18,1415,17,31,4,13.93,0.21,1.24,0.34,65.24,4.90,10.00,0.34,0.14,2.41,1.24,1.20,12.90
95PP16,815,120,2,6,0,509,29,107,3,2,28,9,796,8,16,0,14.72,0.25,0.74,0,62.45,3.56,13.13,0.37,0.25,3.44,1.10,1.01,0
95PP17,921,115,0,16,8,485,66,111,16,3,95,6,818,12,103,4,12.49,0,1.74,0.87,52.66,7.17,12.05,1.74,0.33,10.31,0.65,1.47,3.88
95PP18,1431,239,1,11,3,937,42,144,2,5,32,15,1399,12,28,0,16.70,0.07,0.77,0.21,65.48,2.94,10.06,0.14,0.35,2.24,1.05,0.86,0
95PP19,908,163,1,22,4,535,26,95,3,5,44,10,873,16,35,7,17.95,0.11,2.42,0.44,58.92,2.86,10.46,0.33,0.55,4.85,1.10,1.83,20.00
95PP20,1365,145,5,14,4,776,89,129,39,15,141,8,1218,15,147,4,10.62,0.37,1.03,0.29,56.85,6.52,9.45,2.86,1.10,10.33,0.59,1.23,2.72
95PP21,913,157,5,11,2,573,36,83,1,2,35,8,892,15,21,1,17.20,0.55,1.20,0.22,62.76,3.94,9.09,0.11,0.22,3.83,0.88,1.68,4.76
95PP22,1034,109,0,20,0,652,44,111,24,11,55,8,979,17,54,3,10.54,0,1.93,0,63.06,4.26,10.74,2.32,1.06,5.32,0.77,1.74,5.56
95PP23,1122,207,2,11,2,676,45,123,4,2,33,17,1056,12,39,1,18.45,0.18,0.98,0.18,60.25,4.01,10.96,0.36,0.18,2.94,1.52,1.14,2.56
95QQ01,519,38,19,21,3,252,38,53,6,4,84,1,419,21,100,19,7.32,3.66,4.05,0.58,48.55,7.32,10.21,1.16,0.77,16.18,0.19,5.01,19.00
95QQ02,1270,147,44,10,14,849,45,118,4,6,22,11,1240,51,30,3,11.57,3.46,0.79,1.10,66.85,3.54,9.29,0.31,0.47,1.73,0.87,4.11,10.00
95QQ03,395,17,7,30,3,182,47,45,13,2,44,5,308,24,87,13,4.30,1.77,7.59,0.76,46.08,11.90,11.39,3.29,0.51,11.14,1.27,7.79,14.94
95QQ04,644,46,7,17,1,329,52,78,8,3,98,5,551,16,93,8,7.14,1.09,2.64,0.16,51.09,8.07,12.11,1.24,0.47,15.22,0.78,2.90,8.60
95QQ05,1309,111,18,53,6,859,55,146,8,2,39,12,1281,62,27,9,8.48,1.38,4.05,0.46,65.62,4.20,11.15,0.61,0.15,2.98,0.92,4.84,33.33
95QQ06,804,102,3,24,1,459,56,81,5,2,63,8,760,21,43,6,12.69,0.37,2.99,0.12,57.09,6.97,10.07,0.62,0.25,7.84,1.00,2.76,13.95
95QQ07,698,53,18,34,1,323,44,51,8,8,149,9,537,30,159,22,7.59,2.58,4.87,0.14,46.28,6.30,7.31,1.15,1.15,21.35,1.29,5.59,13.84
95QQ08,515,34,8,37,2,248,51,60,9,3,59,4,436,30,79,15,6.60,1.55,7.18,0.39,48.16,9.90,11.65,1.75,0.58,11.46,0.78,6.88,18.99
95QQ09,714,38,4,21,0,385,47,89,2,2,116,10,659,24,55,1,5.32,0.56,2.94,0,53.92,6.58,12.46,0.28,0.28,16.25,1.40,3.64,1.82
95QQ10,844,138,3,17,0,517,39,85,1,2,29,13,813,17,31,3,16.35,0.36,2.01,0,61.26,4.62,10.07,0.12,0.24,3.44,1.54,2.09,9.68
95QQ11,943,126,10,22,3,636,33,74,5,0,20,14,921,26,22,6,13.36,1.06,2.33,0.32,67.44,3.50,7.85,0.53,0,2.12,1.48,2.82,27.27
95QQ12,749,74,6,25,2,391,33,69,6,10,123,10,642,25,82,6,9.88,0.80,3.34,0.27,52.20,4.41,9.21,0.80,1.34,16.42,1.34,3.89,7.32
95QQ13,1198,147,63,12,13,749,48,112,9,3,29,13,1161,67,37,8,12.27,5.26,1.00,1.09,62.52,4.01,9.35,0.75,0.25,2.42,1.09,5.77,21.62
95QQ14,2757,270,20,68,15,1805,124,316,11,8,91,29,2666,73,91,15,9.79,0.73,2.47,0.54,65.47,4.50,11.46,0.40,0.29,3.30,1.05,2.74,16.48
95QQ15,661,48,13,15,2,302,34,60,4,8,169,6,553,18,108,10,7.26,1.97,2.27,0.30,45.69,5.14,9.08,0.61,1.21,25.57,0.91,3.25,9.26
95RR01,1827,190,3,27,1,1209,71,251,15,5,40,15,1788,27,39,3,10.40,0.16,1.48,0.05,66.17,3.89,13.74,0.82,0.27,2.19,0.82,1.51,7.69
95RR02,653,85,7,18,0,357,42,89,4,1,42,8,604,20,47,5,13.02,1.07,2.76,0,54.67,6.43,13.63,0.61,0.15,6.43,1.23,3.31,10.64
95RR03,389,38,1,6,1,197,32,38,10,4,60,2,321,5,68,2,9.77,0.26,1.54,0.26,50.64,8.23,9.77,2.57,1.03,15.42,0.51,1.56,2.94
95RR04,652,60,6,31,1,378,40,79,2,4,46,5,603,32,49,5,9.20,0.92,4.75,0.15,57.98,6.13,12.12,0.31,0.61,7.06,0.77,5.31,10.20
95RR05,865,65,2,19,1,512,54,114,12,3,72,11,798,17,67,4,7.51,0.23,2.20,0.12,59.19,6.24,13.18,1.39,0.35,8.32,1.27,2.13,5.97
95RR06,798,112,4,16,0,500,50,84,1,2,22,7,786,20,12,0,14.04,0.50,2.01,0,62.66,6.27,10.53,0.13,0.25,2.76,0.88,2.54,0
95RR07,1011,122,1,13,0,635,50,138,8,5,25,14,982,10,29,4,12.07,0.10,1.29,0,62.81,4.95,13.65,0.79,0.49,2.47,1.38,1.02,13.79
95RR08,867,128,0,8,2,561,49,83,3,5,10,18,848,6,19,2,14.76,0,0.92,0.23,64.71,5.65,9.57,0.35,0.58,1.15,2.08,0.71,10.53
95RR09,1532,120,0,36,5,991,89,203,16,4,56,12,1455,31,77,5,7.83,0,2.35,0.33,64.69,5.81,13.25,1.04,0.26,3.66,0.78,2.13,6.49
95RR10,333,29,1,5,2,140,36,47,4,3,62,4,253,4,80,2,8.71,0.30,1.50,0.60,42.04,10.81,14.11,1.20,0.90,18.62,1.20,1.58,2.50
95RR11,778,146,17,18,0,459,26,79,2,5,15,11,721,22,14,4,18.77,2.19,2.31,0,59.00,3.34,10.15,0.26,0.64,1.93,1.41,3.05,28.57
95RR12,553,45,3,10,3,341,23,75,6,2,41,4,519,12,34,1,8.14,0.54,1.81,0.54,61.66,4.16,13.56,1.08,0.36,7.41,0.72,2.31,2.94
95RR13,443,52,1,8,1,223,22,53,6,3,73,1,377,7,64,2,11.74,0.23,1.81,0.23,50.34,4.97,11.96,1.35,0.68,16.48,0.23,1.86,3.13
95RR14,741,117,2,19,0,458,26,94,1,0,13,11,727,20,14,1,15.79,0.27,2.56,0,61.81,3.51,12.69,0.13,0,1.75,1.48,2.75,7.14
95RR15,935,143,3,27,0,535,50,129,2,0,40,6,901,25,34,5,15.29,0.32,2.89,0,57.22,5.35,13.80,0.21,0,4.28,0.64,2.77,14.71
95SS01,2387,294,57,40,10,1599,55,240,4,8,49,31,2329,94,19,0,12.32,2.39,1.68,0.42,66.99,2.30,10.05,0.17,0.34,2.05,1.30,4.04,0
95SS02,1891,142,65,41,12,1215,73,220,13,15,76,19,1845,98,46,8,7.51,3.44,2.17,0.63,64.25,3.86,11.63,0.69,0.79,4.02,1.00,5.31,17.39
95SS03,1579,248,11,27,1,1067,36,137,5,4,22,21,1567,36,10,2,15.71,0.70,1.71,0.06,67.57,2.28,8.68,0.32,0.25,1.39,1.33,2.30,20.00
95SS04,3735,254,107,125,13,2421,212,370,49,24,131,29,3579,198,156,34,6.80,2.86,3.35,0.35,64.82,5.68,9.91,1.31,0.64,3.51,0.78,5.53,21.79
95SS05,1581,149,30,37,7,1001,72,130,12,17,116,10,1474,51,107,16,9.42,1.90,2.34,0.44,63.31,4.55,8.22,0.76,1.08,7.34,0.63,3.46,14.95
95SS06,1377,130,8,269,4,524,72,117,124,3,113,13,1007,141,370,136,9.44,0.58,19.54,0.29,38.05,5.23,8.50,9.01,0.22,8.21,0.94,14.00,36.76
95SS07,3941,289,144,387,14,2217,201,399,130,32,108,20,3603,407,337,124,7.33,3.65,9.82,0.36,56.25,5.10,10.12,3.30,0.81,2.74,0.51,11.30,36.80
95SS08,2156,231,20,57,4,1520,65,176,4,9,47,23,2133,73,21,4,10.71,0.93,2.64,0.19,70.50,3.01,8.16,0.19,0.42,2.18,1.07,3.42,19.05
95SS09,1600,220,15,49,5,1056,40,154,6,27,19,9,1571,57,29,7,13.75,0.94,3.06,0.31,66.00,2.50,9.63,0.38,1.69,1.19,0.56,3.63,24.14
95SS10,2061,155,150,201,7,1125,93,216,23,18,63,10,1911,283,150,68,7.52,7.28,9.75,0.34,54.59,4.51,10.48,1.12,0.87,3.06,0.49,14.81,45.33
95SS11,2651,299,20,74,7,1778,90,278,14,11,46,34,2602,80,49,14,11.28,0.75,2.79,0.26,67.07,3.39,10.49,0.53,0.41,1.74,1.28,3.07,28.57
95SS12,1313,121,58,41,6,777,58,131,9,19,84,9,1253,84,60,15,9.22,4.42,3.12,0.46,59.18,4.42,9.98,0.69,1.45,6.40,0.69,6.70,25.00
95SS13,1245,85,56,38,8,565,81,105,22,24,252,9,985,58,260,36,6.83,4.50,3.05,0.64,45.38,6.51,8.43,1.77,1.93,20.24,0.72,5.89,13.85
95SS14,1167,93,18,37,7,658,71,97,16,11,155,4,1006,31,161,24,7.97,1.54,3.17,0.60,56.38,6.08,8.31,1.37,0.94,13.28,0.34,3.08,14.91
95SS15,1683,234,15,67,6,1080,45,158,4,3,48,23,1657,75,24,7,13.90,0.89,3.98,0.36,64.17,2.67,9.39,0.24,0.18,2.85,1.37,4.53,29.17
95SS16,1114,83,36,125,2,530,75,121,59,9,65,9,999,137,115,24,7.45,3.23,11.22,0.18,47.58,6.73,10.86,5.30,0.81,5.83,0.81,13.71,20.87
95SS17,1988,130,61,48,4,1183,121,183,38,32,176,12,1842,90,145,19,6.54,3.07,2.41,0.20,59.51,6.09,9.21,1.91,1.61,8.85,0.60,4.89,13.10
95SS18,1121,87,36,38,3,550,65,107,23,14,194,4,930,55,190,19,7.76,3.21,3.39,0.27,49.06,5.80,9.55,2.05,1.25,17.31,0.36,5.91,10.00
95SS19,1256,85,59,91,11,691,57,138,11,13,98,2,1133,108,123,42,6.77,4.70,7.25,0.88,55.02,4.54,10.99,0.88,1.04,7.80,0.16,9.53,34.15
95SS20,1112,99,61,16,9,627,53,106,11,7,120,3,1077,67,35,10,8.90,5.49,1.44,0.81,56.38,4.77,9.53,0.99,0.63,10.79,0.27,6.22,28.57
95SS21,2375,248,54,45,7,1643,95,209,10,5,37,22,2349,95,24,4,10.44,2.27,1.89,0.29,69.18,4.00,8.80,0.42,0.21,1.56,0.93,4.04,16.67
95SS22,1413,114,52,52,9,816,72,130,11,43,103,11,1359,93,54,11,8.07,3.68,3.68,0.64,57.75,5.10,9.20,0.78,3.04,7.29,0.78,6.84,20.37
95SS23,1807,164,25,53,8,1248,80,169,9,9,29,13,1762,69,43,9,9.08,1.38,2.93,0.44,69.06,4.43,9.35,0.50,0.50,1.60,0.72,3.92,20.93
95SS24,2459,256,87,59,7,1581,56,274,7,6,104,22,2414,137,44,9,10.41,3.54,2.40,0.28,64.29,2.28,11.14,0.28,0.24,4.23,0.89,5.68,20.45
95SS25,816,68,16,45,5,344,60,84,24,11,156,3,622,31,194,30,8.33,1.96,5.51,0.61,42.16,7.35,10.29,2.94,1.35,19.12,0.37,4.98,15.46
95SS26,1293,83,10,198,5,569,80,138,103,4,97,6,1102,144,191,64,6.42,0.77,15.31,0.39,44.01,6.19,10.67,7.97,0.31,7.50,0.46,13.07,33.51
95SS27,1023,61,26,131,4,536,48,96,9,21,87,4,897,108,125,49,5.96,2.54,12.81,0.39,52.39,4.69,9.38,0.88,2.05,8.50,0.39,12.04,39.20
95SS28,1025,97,42,51,1,455,65,76,25,13,196,4,838,68,187,25,9.46,4.10,4.98,0.10,44.39,6.34,7.41,2.44,1.27,19.12,0.39,8.11,13.37
95SS29,708,61,8,95,2,273,50,64,89,6,57,3,510,60,198,43,8.62,1.13,13.42,0.28,38.56,7.06,9.04,12.57,0.85,8.05,0.42,11.76,21.72
95SS30,1617,222,55,30,8,710,39,106,5,37,393,12,1199,78,37,6,13.73,3.40,1.86,0.49,43.91,2.41,6.56,0.31,2.29,24.30,0.74,6.51,16.22
95TT01,1188,158,5,14,1,786,60,123,1,2,23,15,1169,19,19,0,13.30,0.42,1.18,0.08,66.16,5.05,10.35,0.08,0.17,1.94,1.26,1.63,0
95TT02,1080,135,2,17,0,647,69,160,4,1,34,11,1043,18,37,1,12.50,0.19,1.57,0,59.91,6.39,14.81,0.37,0.09,3.15,1.02,1.73,2.70
95TT03,1398,161,2,46,2,837,76,183,4,4,68,15,1357,42,39,6,11.52,0.14,3.29,0.14,59.87,5.44,13.09,0.29,0.29,4.86,1.07,3.10,15.38
95TT04,1194,135,5,20,4,711,72,128,1,0,102,16,1143,23,51,2,11.31,0.42,1.68,0.34,59.55,6.03,10.72,0.08,0,8.54,1.34,2.01,3.92
95TT05,1212,108,3,30,1,683,94,116,3,1,165,8,1098,23,114,10,8.91,0.25,2.48,0.08,56.35,7.76,9.57,0.25,0.08,13.61,0.66,2.09,8.77
95TT06,1140,134,3,20,0,746,41,142,4,2,30,18,1111,20,29,3,11.75,0.26,1.75,0,65.44,3.60,12.46,0.35,0.18,2.63,1.58,1.80,10.34
95TT07,1236,177,0,11,1,824,64,110,2,0,28,19,1210,9,25,2,14.32,0,0.89,0.08,66.67,5.18,8.90,0.16,0,2.27,1.54,0.74,8.00
95TT08,1248,218,2,18,0,804,46,117,7,1,17,18,1222,19,26,1,17.47,0.16,1.44,0,64.42,3.69,9.38,0.56,0.08,1.36,1.44,1.55,3.85
95TT09,1266,177,5,21,1,809,57,134,2,2,38,20,1247,26,19,0,13.98,0.39,1.66,0.08,63.90,4.50,10.58,0.16,0.16,3.00,1.58,2.09,0
95TT10,1102,95,1,37,2,645,81,123,3,2,104,9,1014,31,88,7,8.62,0.09,3.36,0.18,58.53,7.35,11.16,0.27,0.18,9.44,0.82,3.06,7.95
95TT11,1371,187,2,27,0,894,65,141,3,3,29,20,1337,28,34,1,13.64,0.15,1.97,0,65.21,4.74,10.28,0.22,0.22,2.12,1.46,2.09,2.94
95TT12,1102,173,0,14,2,699,47,119,1,1,31,15,1077,14,25,0,15.70,0,1.27,0.18,63.43,4.26,10.80,0.09,0.09,2.81,1.36,1.30,0
95TT13,1186,84,3,21,2,674,75,149,2,2,160,14,1082,21,104,3,7.08,0.25,1.77,0.17,56.83,6.32,12.56,0.17,0.17,13.49,1.18,1.94,2.88
95TT14,894,70,0,26,0,555,50,85,3,1,96,8,848,20,46,6,7.83,0,2.91,0,62.08,5.59,9.51,0.34,0.11,10.74,0.89,2.36,13.04
95TT15,960,140,0,14,2,625,45,104,0,1,17,12,936,13,24,1,14.58,0,1.46,0.21,65.10,4.69,10.83,0,0.10,1.77,1.25,1.39,4.17
95TT16,1105,159,4,19,1,700,56,104,3,1,36,22,1070,21,35,2,14.39,0.36,1.72,0.09,63.35,5.07,9.41,0.27,0.09,3.26,1.99,1.96,5.71
95UU01,444,57,3,6,2,260,33,52,1,0,26,4,416,7,28,2,12.84,0.68,1.35,0.45,58.56,7.43,11.71,0.23,0,5.86,0.90,1.68,7.14
95UU02,390,46,3,10,4,219,12,46,3,1,41,5,373,12,17,1,11.79,0.77,2.56,1.03,56.15,3.08,11.79,0.77,0.26,10.51,1.28,3.22,5.88
95UU03,310,73,4,4,0,157,6,30,0,1,24,11,275,6,32,2,23.55,1.29,1.29,0,50.65,1.94,9.68,0,0.32,7.74,3.55,2.18,6.25
95UU04,237,33,2,5,1,122,16,23,1,2,29,3,208,2,27,4,13.92,0.84,2.11,0.42,51.48,6.75,9.70,0.42,0.84,12.24,1.27,0.96,14.81
