GeographyCode,KS201NI0001,KS201NI0002,KS201NI0003,KS201NI0004,KS201NI0005,KS201NI0006,KS201NI0007,KS201NI0008,KS201NI0009,KS201NI0010,KS201NI0011,KS201NI0012,KS201NI0013,KS201NI0014,KS201NI0015,KS201NI0016,KS201NI0017,KS201NI0018,KS201NI0019,KS201NI0020,KS201NI0021,KS201NI0022,KS201NI0023,KS201NI0024,KS201NI0025
95QQ05,2875,2858,1,2,1,0,0,0,1,0,1,11,0,99.41,0.03,0.07,0.03,0,0,0,0.03,0,0.03,0.38,0
95QQ06,2041,2035,0,0,4,0,0,0,0,0,0,1,1,99.71,0,0,0.20,0,0,0,0,0,0,0.05,0.05
95QQ07,1817,1807,3,0,1,0,1,2,2,0,0,1,0,99.45,0.17,0,0.06,0,0.06,0.11,0.11,0,0,0.06,0
95QQ08,1455,1454,0,0,1,0,0,0,0,0,0,0,0,99.93,0,0,0.07,0,0,0,0,0,0,0,0
95QQ09,1916,1904,6,0,0,0,0,0,1,0,0,5,0,99.37,0.31,0,0,0,0,0,0.05,0,0,0.26,0
95QQ10,1851,1847,1,2,0,0,0,0,0,0,0,1,0,99.78,0.05,0.11,0,0,0,0,0,0,0,0.05,0
95QQ11,2027,2026,0,0,0,0,0,0,0,0,0,1,0,99.95,0,0,0,0,0,0,0,0,0,0.05,0
95QQ12,1811,1793,4,1,7,0,0,0,0,1,0,5,0,99.01,0.22,0.06,0.39,0,0,0,0,0.06,0,0.28,0
95QQ13,2568,2554,0,0,0,0,0,1,0,3,0,8,2,99.45,0,0,0,0,0,0.04,0,0.12,0,0.31,0.08
95QQ14,5430,5408,6,1,1,0,0,2,0,1,0,11,0,99.59,0.11,0.02,0.02,0,0,0.04,0,0.02,0,0.20,0
95QQ15,1593,1561,15,0,14,1,0,1,0,0,0,1,0,97.99,0.94,0,0.88,0.06,0,0.06,0,0,0,0.06,0
95RR01,4367,4331,12,7,0,0,0,0,0,1,2,12,2,99.18,0.27,0.16,0,0,0,0,0,0.02,0.05,0.27,0.05
95RR02,1753,1740,1,0,4,0,0,0,0,0,2,6,0,99.26,0.06,0,0.23,0,0,0,0,0,0.11,0.34,0
95RR03,1422,1401,4,0,3,0,0,11,0,2,0,1,0,98.52,0.28,0,0.21,0,0,0.77,0,0.14,0,0.07,0
95RR04,2022,2013,1,0,1,0,3,2,0,0,0,1,1,99.55,0.05,0,0.05,0,0.15,0.10,0,0,0,0.05,0.05
95RR05,2487,2460,6,1,3,0,0,6,0,0,1,4,6,98.91,0.24,0.04,0.12,0,0,0.24,0,0,0.04,0.16,0.24
95RR06,2206,2201,1,0,0,0,0,1,0,1,0,1,1,99.77,0.05,0,0,0,0,0.05,0,0.05,0,0.05,0.05
95RR07,2449,2439,7,0,0,0,0,0,0,0,1,2,0,99.59,0.29,0,0,0,0,0,0,0,0.04,0.08,0
95RR08,2106,2096,0,0,3,0,0,2,0,0,0,5,0,99.53,0,0,0.14,0,0,0.09,0,0,0,0.24,0
95RR09,3671,3628,1,0,6,0,0,17,0,2,0,16,1,98.83,0.03,0,0.16,0,0,0.46,0,0.05,0,0.44,0.03
95RR10,1338,1314,4,0,0,0,0,12,0,0,0,8,0,98.21,0.30,0,0,0,0,0.90,0,0,0,0.60,0
95RR11,2407,2378,1,12,0,3,0,0,1,0,1,6,5,98.80,0.04,0.50,0,0.12,0,0,0.04,0,0.04,0.25,0.21
95RR12,1452,1448,0,0,1,0,0,0,0,0,0,1,2,99.72,0,0,0.07,0,0,0,0,0,0,0.07,0.14
95RR13,1429,1419,3,0,0,0,0,7,0,0,0,0,0,99.30,0.21,0,0,0,0,0.49,0,0,0,0,0
95RR14,1969,1964,0,0,0,0,0,1,0,0,0,1,3,99.75,0,0,0,0,0,0.05,0,0,0,0.05,0.15
95RR15,2458,2453,2,0,0,0,0,1,0,0,0,2,0,99.80,0.08,0,0,0,0,0.04,0,0,0,0.08,0
95SS01,5128,5093,1,7,1,1,0,1,1,4,2,16,1,99.32,0.02,0.14,0.02,0.02,0,0.02,0.02,0.08,0.04,0.31,0.02
95SS02,4287,4216,18,0,15,9,0,4,0,4,3,12,6,98.34,0.42,0,0.35,0.21,0,0.09,0,0.09,0.07,0.28,0.14
95SS03,3372,3356,6,0,3,3,0,0,0,0,0,3,1,99.53,0.18,0,0.09,0.09,0,0,0,0,0,0.09,0.03
95SS04,7572,7391,93,1,43,3,1,8,0,6,1,20,5,97.61,1.23,0.01,0.57,0.04,0.01,0.11,0,0.08,0.01,0.26,0.07
95SS05,3375,3309,15,0,13,2,0,5,0,2,0,22,7,98.04,0.44,0,0.39,0.06,0,0.15,0,0.06,0,0.65,0.21
95SS06,5899,5808,1,48,9,1,0,2,0,11,2,13,4,98.46,0.02,0.81,0.15,0.02,0,0.03,0,0.19,0.03,0.22,0.07
95SS07,9464,9297,38,17,26,1,5,18,1,14,5,34,8,98.24,0.40,0.18,0.27,0.01,0.05,0.19,0.01,0.15,0.05,0.36,0.08
95SS08,4698,4673,1,0,2,0,1,0,0,4,0,15,2,99.47,0.02,0,0.04,0,0.02,0,0,0.09,0,0.32,0.04
95SS09,3364,3323,16,0,6,0,0,2,0,2,0,8,7,98.78,0.48,0,0.18,0,0,0.06,0,0.06,0,0.24,0.21
95SS10,4379,4327,0,1,17,0,0,3,0,1,2,24,4,98.81,0,0.02,0.39,0,0,0.07,0,0.02,0.05,0.55,0.09
95SS11,5697,5648,12,0,2,4,0,0,0,7,0,21,3,99.14,0.21,0,0.04,0.07,0,0,0,0.12,0,0.37,0.05
95SS12,3054,2977,16,0,9,0,0,10,0,11,0,16,15,97.48,0.52,0,0.29,0,0,0.33,0,0.36,0,0.52,0.49
95SS13,2904,2791,8,2,25,2,0,47,0,1,1,25,2,96.11,0.28,0.07,0.86,0.07,0,1.62,0,0.03,0.03,0.86,0.07
95SS14,2905,2845,14,0,8,1,0,12,0,2,4,16,3,97.93,0.48,0,0.28,0.03,0,0.41,0,0.07,0.14,0.55,0.10
95SS15,3758,3735,4,0,9,0,0,2,0,0,1,6,1,99.39,0.11,0,0.24,0,0,0.05,0,0,0.03,0.16,0.03
95SS16,3164,3130,1,3,6,0,0,5,0,3,1,12,3,98.93,0.03,0.09,0.19,0,0,0.16,0,0.09,0.03,0.38,0.09
95SS17,4298,4212,24,3,27,3,0,11,0,2,3,10,3,98.00,0.56,0.07,0.63,0.07,0,0.26,0,0.05,0.07,0.23,0.07
95SS18,3053,2922,1,1,50,0,0,55,0,5,1,14,4,95.71,0.03,0.03,1.64,0,0,1.80,0,0.16,0.03,0.46,0.13
95SS19,2737,2698,9,0,7,5,0,1,0,3,2,11,1,98.58,0.33,0,0.26,0.18,0,0.04,0,0.11,0.07,0.40,0.04
95SS20,2605,2571,11,0,6,0,0,10,0,0,0,7,0,98.69,0.42,0,0.23,0,0,0.38,0,0,0,0.27,0
95SS21,4716,4702,0,0,0,1,0,4,0,0,2,6,1,99.70,0,0,0,0.02,0,0.08,0,0,0.04,0.13,0.02
95SS22,3290,3172,24,0,0,2,0,4,3,34,21,18,12,96.41,0.73,0,0,0.06,0,0.12,0.09,1.03,0.64,0.55,0.36
95SS23,3816,3776,4,0,14,1,0,3,1,0,2,13,2,98.95,0.10,0,0.37,0.03,0,0.08,0.03,0,0.05,0.34,0.05
95SS24,5139,5031,8,2,33,2,0,7,2,17,1,19,17,97.90,0.16,0.04,0.64,0.04,0,0.14,0.04,0.33,0.02,0.37,0.33
95SS25,2589,2540,3,7,16,0,0,12,0,1,0,9,1,98.11,0.12,0.27,0.62,0,0,0.46,0,0.04,0,0.35,0.04
95SS26,3781,3743,5,8,0,1,0,9,1,0,1,11,2,98.99,0.13,0.21,0,0.03,0,0.24,0.03,0,0.03,0.29,0.05
95SS27,2502,2406,2,0,53,9,0,2,3,4,0,16,7,96.16,0.08,0,2.12,0.36,0,0.08,0.12,0.16,0,0.64,0.28
95SS28,2594,2494,10,0,54,0,0,25,1,0,2,4,4,96.14,0.39,0,2.08,0,0,0.96,0.04,0,0.08,0.15,0.15
95SS29,2647,2620,1,0,0,0,0,4,0,1,3,15,3,98.98,0.04,0,0,0,0,0.15,0,0.04,0.11,0.57,0.11
95SS30,3378,3291,2,0,6,2,0,7,4,16,7,31,12,97.42,0.06,0,0.18,0.06,0,0.21,0.12,0.47,0.21,0.92,0.36
95TT01,2748,2726,4,11,0,0,0,0,0,0,0,7,0,99.20,0.15,0.40,0,0,0,0,0,0,0,0.25,0
95TT02,2685,2669,2,8,0,0,0,0,0,0,0,6,0,99.40,0.07,0.30,0,0,0,0,0,0,0,0.22,0
95TT03,3329,3293,6,0,8,1,0,9,0,0,0,8,4,98.92,0.18,0,0.24,0.03,0,0.27,0,0,0,0.24,0.12
95TT04,2984,2954,5,1,4,0,0,1,1,0,2,13,3,98.99,0.17,0.03,0.13,0,0,0.03,0.03,0,0.07,0.44,0.10
95TT05,3079,3014,7,1,23,0,0,15,0,0,0,17,2,97.89,0.23,0.03,0.75,0,0,0.49,0,0,0,0.55,0.06
95TT06,2723,2706,3,0,1,0,0,0,1,0,0,2,10,99.38,0.11,0,0.04,0,0,0,0.04,0,0,0.07,0.37
95TT07,2747,2738,3,0,0,0,0,3,0,0,0,0,3,99.67,0.11,0,0,0,0,0.11,0,0,0,0,0.11
95TT08,2724,2703,12,0,0,0,0,1,0,0,0,6,2,99.23,0.44,0,0,0,0,0.04,0,0,0,0.22,0.07
95TT09,2917,2898,2,0,1,0,0,4,0,0,0,8,4,99.35,0.07,0,0.03,0,0,0.14,0,0,0,0.27,0.14
95TT10,2852,2837,0,1,8,0,0,0,0,0,0,2,4,99.47,0,0.04,0.28,0,0,0,0,0,0,0.07,0.14
95TT11,3291,3283,2,0,1,0,0,1,1,0,0,2,1,99.76,0.06,0,0.03,0,0,0.03,0.03,0,0,0.06,0.03
95TT12,2641,2621,6,0,3,0,1,0,0,0,0,5,5,99.24,0.23,0,0.11,0,0.04,0,0,0,0,0.19,0.19
95TT13,2918,2887,15,0,4,0,0,0,0,2,0,5,5,98.94,0.51,0,0.14,0,0,0,0,0.07,0,0.17,0.17
95TT14,2211,2178,10,0,13,0,0,0,0,1,0,8,1,98.51,0.45,0,0.59,0,0,0,0,0.05,0,0.36,0.05
95TT15,2498,2487,7,0,0,0,0,2,0,0,0,0,2,99.56,0.28,0,0,0,0,0.08,0,0,0,0,0.08
95TT16,2691,2681,3,0,0,0,0,1,1,0,0,5,0,99.63,0.11,0,0,0,0,0.04,0.04,0,0,0.19,0
95UU01,1097,1083,0,0,2,0,0,0,1,0,0,11,0,98.72,0,0,0.18,0,0,0,0.09,0,0,1.00,0
95UU02,1043,1037,0,0,0,0,0,3,0,0,0,1,2,99.42,0,0,0,0,0,0.29,0,0,0,0.10,0.19
95UU03,879,870,6,0,1,0,0,0,1,0,0,1,0,98.98,0.68,0,0.11,0,0,0,0.11,0,0,0.11,0
95UU04,738,734,0,0,0,0,0,0,0,0,0,1,3,99.46,0,0,0,0,0,0,0,0,0,0.14,0.41
95UU05,993,989,1,0,0,0,0,1,0,0,0,2,0,99.60,0.10,0,0,0,0,0.10,0,0,0,0.20,0
95UU06,1452,1435,2,0,8,0,0,3,0,0,0,3,1,98.83,0.14,0,0.55,0,0,0.21,0,0,0,0.21,0.07
95UU07,813,810,0,0,0,0,0,0,0,1,0,1,1,99.63,0,0,0,0,0,0,0,0.12,0,0.12,0.12
95UU08,1205,1200,2,0,0,0,0,0,0,0,1,2,0,99.59,0.17,0,0,0,0,0,0,0,0.08,0.17,0
95UU09,1690,1672,15,0,1,0,0,0,0,0,0,2,0,98.93,0.89,0,0.06,0,0,0,0,0,0,0.12,0
95UU10,1216,1213,1,0,0,0,0,0,0,0,0,1,1,99.75,0.08,0,0,0,0,0,0,0,0,0.08,0.08
95UU11,993,979,1,0,12,0,0,0,0,0,0,1,0,98.59,0.10,0,1.21,0,0,0,0,0,0,0.10,0
95UU12,1354,1343,0,0,0,0,0,3,0,0,0,7,1,99.19,0,0,0,0,0,0.22,0,0,0,0.52,0.07
95UU13,897,892,0,0,5,0,0,0,0,0,0,0,0,99.44,0,0,0.56,0,0,0,0,0,0,0,0
95UU14,1732,1722,0,0,6,0,0,2,0,0,0,2,0,99.42,0,0,0.35,0,0,0.12,0,0,0,0.12,0
95UU15,948,936,1,0,6,0,0,0,0,1,0,2,2,98.73,0.11,0,0.63,0,0,0,0,0.11,0,0.21,0.21
95VV01,3211,3195,0,0,5,0,0,1,0,2,0,5,3,99.50,0,0,0.16,0,0,0.03,0,0.06,0,0.16,0.09
95VV02,2192,2123,7,7,42,1,0,3,0,2,0,6,1,96.85,0.32,0.32,1.92,0.05,0,0.14,0,0.09,0,0.27,0.05
95VV03,2579,2550,0,9,1,3,0,11,0,0,2,0,3,98.88,0,0.35,0.04,0.12,0,0.43,0,0,0.08,0,0.12
95VV04,3138,3118,0,1,0,0,0,5,0,0,0,10,4,99.36,0,0.03,0,0,0,0.16,0,0,0,0.32,0.13
95VV05,4506,4474,0,3,3,0,1,10,1,2,0,8,4,99.29,0,0.07,0.07,0,0.02,0.22,0.02,0.04,0,0.18,0.09
95VV06,3482,3465,2,0,0,0,0,2,0,3,0,7,3,99.51,0.06,0,0,0,0,0.06,0,0.09,0,0.20,0.09
95VV07,4393,4348,6,14,4,0,0,5,0,3,0,8,5,98.98,0.14,0.32,0.09,0,0,0.11,0,0.07,0,0.18,0.11
95VV08,3088,3066,1,12,0,0,0,4,0,0,0,5,0,99.29,0.03,0.39,0,0,0,0.13,0,0,0,0.16,0
95VV09,2665,2654,1,9,0,0,0,0,0,0,0,0,1,99.59,0.04,0.34,0,0,0,0,0,0,0,0,0.04
95VV10,3155,3076,15,28,13,6,0,1,0,3,0,9,4,97.50,0.48,0.89,0.41,0.19,0,0.03,0,0.10,0,0.29,0.13
95VV11,4458,4407,17,1,10,5,0,1,0,1,0,4,12,98.86,0.38,0.02,0.22,0.11,0,0.02,0,0.02,0,0.09,0.27
95VV12,3195,3155,4,23,1,4,0,1,0,6,0,0,1,98.75,0.13,0.72,0.03,0.13,0,0.03,0,0.19,0,0,0.03
95VV13,3473,3453,10,2,1,0,0,1,0,2,0,4,0,99.42,0.29,0.06,0.03,0,0,0.03,0,0.06,0,0.12,0
95VV14,3352,3290,10,10,6,10,0,1,1,5,4,7,8,98.15,0.30,0.30,0.18,0.30,0,0.03,0.03,0.15,0.12,0.21,0.24
95VV15,3098,3031,10,4,27,1,0,12,0,0,0,9,4,97.84,0.32,0.13,0.87,0.03,0,0.39,0,0,0,0.29,0.13
95VV16,3110,3090,0,1,1,0,0,2,1,0,1,6,8,99.36,0,0.03,0.03,0,0,0.06,0.03,0,0.03,0.19,0.26
95VV17,4356,4294,0,23,4,0,3,3,0,4,1,21,3,98.58,0,0.53,0.09,0,0.07,0.07,0,0.09,0.02,0.48,0.07
95VV18,3687,3650,19,0,0,1,2,3,0,0,3,9,0,99.00,0.52,0,0,0.03,0.05,0.08,0,0,0.08,0.24,0
95VV19,2983,2966,4,3,1,0,0,1,0,0,1,6,1,99.43,0.13,0.10,0.03,0,0,0.03,0,0,0.03,0.20,0.03
95VV20,2990,2975,6,1,0,0,0,0,0,1,1,4,2,99.50,0.20,0.03,0,0,0,0,0,0.03,0.03,0.13,0.07
95VV21,4037,4017,2,1,1,1,0,3,0,2,4,1,5,99.50,0.05,0.02,0.02,0.02,0,0.07,0,0.05,0.10,0.02,0.12
95VV22,2836,2816,1,4,1,0,0,0,0,1,6,6,1,99.29,0.04,0.14,0.04,0,0,0,0,0.04,0.21,0.21,0.04
95VV23,2893,2869,1,1,1,1,2,5,0,1,0,5,7,99.17,0.03,0.03,0.03,0.03,0.07,0.17,0,0.03,0,0.17,0.24
95VV24,3067,3029,18,0,4,0,0,1,0,1,0,4,10,98.76,0.59,0,0.13,0,0,0.03,0,0.03,0,0.13,0.33
95VV25,3770,3757,3,1,0,0,0,1,0,0,1,7,0,99.66,0.08,0.03,0,0,0,0.03,0,0,0.03,0.19,0
95VV26,3583,3580,0,0,0,0,0,2,0,0,0,1,0,99.92,0,0,0,0,0,0.06,0,0,0,0.03,0
95VV27,2284,2242,15,0,3,0,0,2,0,3,0,17,2,98.16,0.66,0,0.13,0,0,0.09,0,0.13,0,0.74,0.09
95VV28,3530,3483,7,3,4,5,0,6,0,4,1,8,9,98.67,0.20,0.08,0.11,0.14,0,0.17,0,0.11,0.03,0.23,0.25
95VV29,3366,3355,1,0,0,0,0,3,0,0,0,7,0,99.67,0.03,0,0,0,0,0.09,0,0,0,0.21,0
95VV30,3003,2970,3,2,11,2,0,3,0,1,4,7,0,98.90,0.10,0.07,0.37,0.07,0,0.10,0,0.03,0.13,0.23,0
95WW01,2814,2625,27,0,94,9,1,42,0,3,0,12,1,93.28,0.96,0,3.34,0.32,0.04,1.49,0,0.11,0,0.43,0.04
95WW02,3851,3826,1,0,1,4,0,6,1,1,0,11,0,99.35,0.03,0,0.03,0.10,0,0.16,0.03,0.03,0,0.29,0
95WW03,3638,3613,5,0,2,1,0,3,0,3,0,7,4,99.31,0.14,0,0.05,0.03,0,0.08,0,0.08,0,0.19,0.11
95WW04,2866,2831,13,0,2,0,0,2,2,3,0,12,1,98.78,0.45,0,0.07,0,0,0.07,0.07,0.10,0,0.42,0.03
95WW05,2772,2698,12,0,31,0,0,9,0,7,6,6,3,97.33,0.43,0,1.12,0,0,0.32,0,0.25,0.22,0.22,0.11
95WW06,3147,3117,3,0,11,0,0,2,0,0,0,12,2,99.05,0.10,0,0.35,0,0,0.06,0,0,0,0.38,0.06
95WW07,4255,4211,15,0,4,8,0,3,1,0,0,13,0,98.97,0.35,0,0.09,0.19,0,0.07,0.02,0,0,0.31,0
95WW08,2559,2522,11,0,0,8,0,4,0,0,0,13,1,98.55,0.43,0,0,0.31,0,0.16,0,0,0,0.51,0.04
95WW09,2534,2508,2,0,1,12,0,3,0,0,0,7,1,98.97,0.08,0,0.04,0.47,0,0.12,0,0,0,0.28,0.04
95WW10,2946,2906,1,0,28,0,0,0,0,2,1,6,2,98.64,0.03,0,0.95,0,0,0,0,0.07,0.03,0.20,0.07
95WW11,3078,3033,12,0,13,0,0,7,0,0,0,11,2,98.54,0.39,0,0.42,0,0,0.23,0,0,0,0.36,0.06
95WW12,2409,2382,8,0,7,1,0,2,0,1,0,5,3,98.88,0.33,0,0.29,0.04,0,0.08,0,0.04,0,0.21,0.12
95WW13,3674,3638,3,0,10,2,0,1,0,5,1,12,2,99.02,0.08,0,0.27,0.05,0,0.03,0,0.14,0.03,0.33,0.05
95WW14,2262,2251,8,0,0,0,0,3,0,0,0,0,0,99.51,0.35,0,0,0,0,0.13,0,0,0,0,0
95WW15,3316,3210,19,0,30,13,0,19,0,11,1,10,3,96.80,0.57,0,0.90,0.39,0,0.57,0,0.33,0.03,0.30,0.09
95WW16,2965,2932,3,0,5,1,0,12,0,0,0,9,3,98.89,0.10,0,0.17,0.03,0,0.40,0,0,0,0.30,0.10
95WW17,2266,2260,1,0,1,1,0,0,2,0,0,0,1,99.74,0.04,0,0.04,0.04,0,0,0.09,0,0,0,0.04
95WW18,2237,2206,8,0,13,0,0,0,0,7,0,2,1,98.61,0.36,0,0.58,0,0,0,0,0.31,0,0.09,0.04
95WW19,6225,6076,90,0,26,1,0,10,1,1,0,19,1,97.61,1.45,0,0.42,0.02,0,0.16,0.02,0.02,0,0.31,0.02
95WW20,8338,8167,52,0,46,13,1,16,0,1,1,27,14,97.95,0.62,0,0.55,0.16,0.01,0.19,0,0.01,0.01,0.32,0.17
95WW21,3543,3409,29,0,28,8,1,37,0,6,0,19,6,96.22,0.82,0,0.79,0.23,0.03,1.04,0,0.17,0,0.54,0.17
95WW22,2985,2944,14,0,3,0,0,2,0,3,0,13,6,98.63,0.47,0,0.10,0,0,0.07,0,0.10,0,0.44,0.20
95WW23,4894,4510,135,0,68,24,9,37,0,30,6,60,15,92.15,2.76,0,1.39,0.49,0.18,0.76,0,0.61,0.12,1.23,0.31
95WW24,3494,3441,21,7,2,2,0,3,1,2,2,10,3,98.48,0.60,0.20,0.06,0.06,0,0.09,0.03,0.06,0.06,0.29,0.09
95WW25,2071,2028,10,0,16,3,0,1,1,1,0,11,0,97.92,0.48,0,0.77,0.14,0,0.05,0.05,0.05,0,0.53,0
95XX01,5294,5208,47,0,1,0,0,13,0,2,0,21,2,98.38,0.89,0,0.02,0,0,0.25,0,0.04,0,0.40,0.04
95XX02,2652,2635,3,0,0,0,0,0,0,1,1,9,3,99.36,0.11,0,0,0,0,0,0,0.04,0.04,0.34,0.11
95XX03,2721,2691,4,0,1,4,1,2,0,1,0,15,2,98.90,0.15,0,0.04,0.15,0.04,0.07,0,0.04,0,0.55,0.07
95XX04,3682,3641,7,0,14,1,3,0,0,1,0,13,2,98.89,0.19,0,0.38,0.03,0.08,0,0,0.03,0,0.35,0.05
95XX05,2627,2577,19,0,8,8,1,3,2,3,0,5,1,98.10,0.72,0,0.30,0.30,0.04,0.11,0.08,0.11,0,0.19,0.04
95XX06,3778,3703,21,0,0,4,7,3,2,1,3,29,5,98.01,0.56,0,0,0.11,0.19,0.08,0.05,0.03,0.08,0.77,0.13
95XX07,2845,2803,4,1,2,1,0,1,2,2,4,23,2,98.52,0.14,0.04,0.07,0.04,0,0.04,0.07,0.07,0.14,0.81,0.07
95XX08,2590,2554,1,0,5,1,0,17,1,0,0,10,1,98.61,0.04,0,0.19,0.04,0,0.66,0.04,0,0,0.39,0.04
95XX09,2817,2790,6,0,0,0,0,2,1,5,0,9,4,99.04,0.21,0,0,0,0,0.07,0.04,0.18,0,0.32,0.14
95XX10,4894,4814,26,1,4,5,0,4,3,8,1,23,5,98.37,0.53,0.02,0.08,0.10,0,0.08,0.06,0.16,0.02,0.47,0.10
95XX11,6263,6177,33,3,8,0,0,1,0,7,8,22,4,98.63,0.53,0.05,0.13,0,0,0.02,0,0.11,0.13,0.35,0.06
95XX12,2540,2495,8,0,2,0,0,1,2,1,0,22,9,98.23,0.31,0,0.08,0,0,0.04,0.08,0.04,0,0.87,0.35
95XX13,2770,2719,7,0,4,9,0,8,0,2,5,14,2,98.16,0.25,0,0.14,0.32,0,0.29,0,0.07,0.18,0.51,0.07
95XX14,2477,2431,4,0,4,11,6,8,0,1,0,7,5,98.14,0.16,0,0.16,0.44,0.24,0.32,0,0.04,0,0.28,0.20
95XX15,2449,2427,3,0,2,1,0,2,0,1,4,8,1,99.10,0.12,0,0.08,0.04,0,0.08,0,0.04,0.16,0.33,0.04
95XX16,3005,2971,4,1,0,6,0,9,1,1,0,11,1,98.87,0.13,0.03,0,0.20,0,0.30,0.03,0.03,0,0.37,0.03
95XX17,3022,2917,11,0,22,2,6,12,3,7,5,19,18,96.53,0.36,0,0.73,0.07,0.20,0.40,0.10,0.23,0.17,0.63,0.60
95XX18,3012,2935,9,0,11,1,10,13,3,4,0,16,10,97.44,0.30,0,0.37,0.03,0.33,0.43,0.10,0.13,0,0.53,0.33
95XX19,2675,2629,2,0,0,1,0,4,1,11,5,13,9,98.28,0.07,0,0,0.04,0,0.15,0.04,0.41,0.19,0.49,0.34
95XX20,3434,3254,5,1,15,3,7,22,19,55,18,17,18,94.76,0.15,0.03,0.44,0.09,0.20,0.64,0.55,1.60,0.52,0.50,0.52
95XX21,2846,2824,0,1,1,6,0,0,3,0,0,7,4,99.23,0,0.04,0.04,0.21,0,0,0.11,0,0,0.25,0.14
95XX22,2215,2154,3,0,34,0,0,16,0,0,1,7,0,97.25,0.14,0,1.53,0,0,0.72,0,0,0.05,0.32,0
95XX23,3155,3000,7,2,87,0,2,38,2,2,4,9,2,95.09,0.22,0.06,2.76,0,0.06,1.20,0.06,0.06,0.13,0.29,0.06
95XX24,2705,2637,1,1,6,13,0,13,4,0,6,21,3,97.49,0.04,0.04,0.22,0.48,0,0.48,0.15,0,0.22,0.78,0.11
95XX25,2469,2442,10,0,0,6,0,2,1,0,0,7,1,98.91,0.41,0,0,0.24,0,0.08,0.04,0,0,0.28,0.04
95YY01,2508,2494,0,0,10,0,0,4,0,0,0,0,0,99.44,0,0,0.40,0,0,0.16,0,0,0,0,0
95YY02,2283,2246,0,1,14,0,0,13,0,0,0,2,7,98.38,0,0.04,0.61,0,0,0.57,0,0,0,0.09,0.31
95YY03,3177,3154,2,0,0,0,0,7,0,0,1,6,7,99.28,0.06,0,0,0,0,0.22,0,0,0.03,0.19,0.22
95YY04,3489,3448,12,0,6,0,0,5,0,2,0,15,1,98.82,0.34,0,0.17,0,0,0.14,0,0.06,0,0.43,0.03
95YY05,1675,1642,7,3,0,6,0,4,0,1,0,10,2,98.03,0.42,0.18,0,0.36,0,0.24,0,0.06,0,0.60,0.12
95YY06,2394,2377,11,4,0,0,0,1,0,0,0,1,0,99.29,0.46,0.17,0,0,0,0.04,0,0,0,0.04,0
95YY07,2916,2905,0,7,0,0,0,0,0,0,0,1,3,99.62,0,0.24,0,0,0,0,0,0,0,0.03,0.10
95YY08,2231,2216,1,0,0,0,0,1,0,0,0,11,2,99.33,0.04,0,0,0,0,0.04,0,0,0,0.49,0.09
95YY09,2315,2256,15,1,7,0,0,22,1,3,0,5,5,97.45,0.65,0.04,0.30,0,0,0.95,0.04,0.13,0,0.22,0.22
95YY10,2142,2135,0,5,0,0,0,1,0,0,0,1,0,99.67,0,0.23,0,0,0,0.05,0,0,0,0.05,0
95YY11,2046,2045,0,1,0,0,0,0,0,0,0,0,0,99.95,0,0.05,0,0,0,0,0,0,0,0,0
95YY12,2836,2825,4,5,0,0,0,1,0,0,0,1,0,99.61,0.14,0.18,0,0,0,0.04,0,0,0,0.04,0
95YY13,2833,2809,2,1,0,1,0,12,0,0,0,5,3,99.15,0.07,0.04,0,0.04,0,0.42,0,0,0,0.18,0.11
95YY14,3096,3051,0,17,8,3,1,5,1,1,0,6,3,98.55,0,0.55,0.26,0.10,0.03,0.16,0.03,0.03,0,0.19,0.10
95YY15,2033,1997,3,8,8,0,0,12,0,0,0,3,2,98.23,0.15,0.39,0.39,0,0,0.59,0,0,0,0.15,0.10
95YY16,2392,2387,0,0,0,0,0,1,0,0,0,3,1,99.79,0,0,0,0,0,0.04,0,0,0,0.13,0.04
95YY17,2350,2343,0,3,3,0,0,0,0,1,0,0,0,99.70,0,0.13,0.13,0,0,0,0,0.04,0,0,0
95YY18,2374,2360,2,0,0,0,0,0,0,2,1,7,2,99.41,0.08,0,0,0,0,0,0,0.08,0.04,0.29,0.08
95YY19,1496,1473,8,8,0,1,0,5,0,0,0,1,0,98.46,0.53,0.53,0,0.07,0,0.33,0,0,0,0.07,0
95YY20,2330,2304,0,14,6,0,0,1,0,0,0,5,0,98.88,0,0.60,0.26,0,0,0.04,0,0,0,0.21,0
95YY21,2440,2430,0,0,4,0,0,2,0,0,0,4,0,99.59,0,0,0.16,0,0,0.08,0,0,0,0.16,0
95ZZ01,2760,2735,3,0,10,0,0,3,0,0,0,9,0,99.09,0.11,0,0.36,0,0,0.11,0,0,0,0.33,0
95ZZ02,1827,1812,0,11,0,0,0,2,0,1,0,1,0,99.18,0,0.60,0,0,0,0.11,0,0.05,0,0.05,0
95ZZ03,2109,2075,1,1,14,0,0,9,0,0,0,5,4,98.39,0.05,0.05,0.66,0,0,0.43,0,0,0,0.24,0.19
95ZZ04,2670,2627,15,4,5,0,0,5,0,1,0,6,7,98.39,0.56,0.15,0.19,0,0,0.19,0,0.04,0,0.22,0.26
95ZZ05,2187,2185,0,0,0,0,0,1,1,0,0,0,0,99.91,0,0,0,0,0,0.05,0.05,0,0,0,0
95ZZ06,1714,1692,0,0,4,0,0,6,0,1,0,6,5,98.72,0,0,0.23,0,0,0.35,0,0.06,0,0.35,0.29
