GeographyCode,DC2419NI0001,DC2419NI0002,DC2419NI0003,DC2419NI0004,DC2419NI0005,DC2419NI0006,DC2419NI0007,DC2419NI0008,DC2419NI0009,DC2419NI0010,DC2419NI0011,DC2419NI0012,DC2419NI0013,DC2419NI0014,DC2419NI0015,DC2419NI0016,DC2419NI0017,DC2419NI0018,DC2419NI0019,DC2419NI0020,DC2419NI0021,DC2419NI0022,DC2419NI0023,DC2419NI0024,DC2419NI0025,DC2419NI0026,DC2419NI0027,DC2419NI0028,DC2419NI0029,DC2419NI0030,DC2419NI0031,DC2419NI0032,DC2419NI0033,DC2419NI0034,DC2419NI0035,DC2419NI0036,DC2419NI0037,DC2419NI0038,DC2419NI0039,DC2419NI0040,DC2419NI0041,DC2419NI0042,DC2419NI0043,DC2419NI0044,DC2419NI0045,DC2419NI0046,DC2419NI0047,DC2419NI0048,DC2419NI0049,DC2419NI0050,DC2419NI0051,DC2419NI0052,DC2419NI0053,DC2419NI0054,DC2419NI0055,DC2419NI0056,DC2419NI0057,DC2419NI0058,DC2419NI0059,DC2419NI0060,DC2419NI0061,DC2419NI0062,DC2419NI0063,DC2419NI0064,DC2419NI0065,DC2419NI0066,DC2419NI0067,DC2419NI0068,DC2419NI0069,DC2419NI0070
95PP09,757,620,117,6,14,374,307,62,1,4,232,191,41,0,0,142,116,21,1,4,7,5,2,0,0,207,177,25,0,5,204,174,25,0,5,3,3,0,0,0,135,105,20,5,5,116,90,17,4,5,2,2,0,0,0,14,12,2,0,0,3,1,1,1,0,34,26,8,0,0
95PP10,798,607,177,4,10,680,519,154,2,5,401,284,113,2,2,279,235,41,0,3,1,1,0,0,0,29,25,3,1,0,19,17,2,0,0,10,8,1,1,0,62,49,7,1,5,51,41,6,1,3,1,0,0,0,1,9,7,1,0,1,1,1,0,0,0,26,13,13,0,0
95PP11,1040,733,275,8,24,631,436,182,6,7,332,206,122,4,0,299,230,60,2,7,6,4,1,0,1,210,168,35,1,6,189,153,30,1,5,21,15,5,0,1,164,104,51,1,8,152,97,46,1,8,2,0,2,0,0,5,4,1,0,0,5,3,2,0,0,29,21,6,0,2
95PP12,891,582,295,1,13,748,489,249,1,9,469,298,169,0,2,279,191,80,1,7,1,0,1,0,0,28,15,13,0,0,15,8,7,0,0,13,7,6,0,0,95,65,26,0,4,81,53,24,0,4,0,0,0,0,0,13,11,2,0,0,1,1,0,0,0,19,13,6,0,0
95PP13,1060,740,294,10,16,628,447,169,4,8,309,202,104,0,3,319,245,65,4,5,5,4,1,0,0,185,126,54,3,2,138,103,33,2,0,47,23,21,1,2,199,136,55,2,6,177,121,48,2,6,1,0,1,0,0,18,15,3,0,0,3,0,3,0,0,43,27,15,1,0
95PP14,1347,483,836,7,21,996,329,648,7,12,572,169,392,6,5,424,160,256,1,7,4,1,3,0,0,110,61,46,0,3,91,49,41,0,1,19,12,5,0,2,192,72,115,0,5,164,63,97,0,4,0,0,0,0,0,25,8,16,0,1,3,1,2,0,0,45,20,24,0,1
95PP15,1089,320,736,6,27,867,248,595,4,20,445,117,320,1,7,422,131,275,3,13,2,0,2,0,0,43,7,35,0,1,35,7,27,0,1,8,0,8,0,0,142,53,81,2,6,128,45,75,2,6,0,0,0,0,0,12,7,5,0,0,2,1,1,0,0,35,12,23,0,0
95PP16,705,202,485,4,14,615,163,438,3,11,409,104,295,2,8,206,59,143,1,3,1,0,1,0,0,9,5,4,0,0,9,5,4,0,0,0,0,0,0,0,67,30,33,1,3,52,22,26,1,3,0,0,0,0,0,13,7,6,0,0,2,1,1,0,0,13,4,9,0,0
95PP17,1028,733,276,3,16,583,386,187,2,8,322,184,131,1,6,261,202,56,1,2,3,3,0,0,0,159,124,31,0,4,157,123,31,0,3,2,1,0,0,1,233,183,45,1,4,204,164,36,1,3,2,1,1,0,0,26,17,8,0,1,1,1,0,0,0,50,37,13,0,0
95PP18,1093,428,632,6,27,861,331,510,2,18,462,169,288,2,3,399,162,222,0,15,2,2,0,0,0,44,22,20,2,0,38,21,17,0,0,6,1,3,2,0,150,58,83,2,7,132,52,73,2,5,1,1,0,0,0,16,4,10,0,2,1,1,0,0,0,36,15,19,0,2
95PP19,933,719,199,2,13,612,461,146,1,4,377,271,103,0,3,235,190,43,1,1,2,1,0,1,0,141,123,14,0,4,110,96,11,0,3,31,27,3,0,1,135,102,28,0,5,110,85,20,0,5,2,0,2,0,0,16,12,4,0,0,7,5,2,0,0,43,32,11,0,0
95PP20,1379,758,562,13,46,753,413,326,6,8,414,196,214,1,3,339,217,112,5,5,3,2,1,0,0,206,122,80,0,4,120,77,41,0,2,86,45,39,0,2,360,193,128,7,32,331,174,118,7,32,10,9,1,0,0,18,9,9,0,0,1,1,0,0,0,57,28,27,0,2
95PP21,783,642,133,2,6,595,481,108,2,4,400,316,81,1,2,195,165,27,1,2,2,2,0,0,0,73,66,6,0,1,60,53,6,0,1,13,13,0,0,0,80,67,12,0,1,67,57,9,0,1,0,0,0,0,0,10,7,3,0,0,3,3,0,0,0,33,26,7,0,0
95PP22,1010,535,441,8,26,715,403,292,6,14,402,210,185,2,5,313,193,107,4,9,4,2,2,0,0,137,53,77,2,5,108,41,61,2,4,29,12,16,0,1,126,69,50,0,7,114,60,48,0,6,0,0,0,0,0,8,7,1,0,0,4,2,1,0,1,28,8,20,0,0
95PP23,898,443,437,6,12,721,338,372,5,6,461,215,236,4,6,260,123,136,1,0,0,0,0,0,0,48,35,12,1,0,45,34,11,0,0,3,1,1,1,0,104,59,39,0,6,98,57,35,0,6,0,0,0,0,0,5,2,3,0,0,1,0,1,0,0,25,11,14,0,0
95QQ01,707,165,507,4,31,386,87,285,2,12,214,42,166,2,4,172,45,119,0,8,2,0,2,0,0,163,32,123,0,8,135,21,106,0,8,28,11,17,0,0,135,42,81,2,10,122,39,71,2,10,0,0,0,0,0,9,3,6,0,0,4,0,4,0,0,21,4,16,0,1
95QQ02,996,37,892,14,53,842,28,762,9,43,380,7,358,4,11,462,21,404,5,32,10,0,8,0,2,28,2,26,0,0,28,2,26,0,0,0,0,0,0,0,100,5,83,4,8,93,5,76,4,8,0,0,0,0,0,6,0,6,0,0,1,0,1,0,0,16,2,13,1,0
95QQ03,507,113,371,3,20,268,61,201,0,6,130,32,96,0,2,138,29,105,0,4,5,1,3,0,1,155,31,112,3,9,154,30,112,3,9,1,1,0,0,0,59,16,40,0,3,55,15,37,0,3,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,20,4,15,0,1
95QQ04,692,194,473,4,21,406,98,295,3,10,189,40,145,2,2,217,58,150,1,8,8,3,4,0,1,179,56,116,0,7,178,56,115,0,7,1,0,1,0,0,79,33,43,1,2,73,31,39,1,2,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,20,4,15,0,1
95QQ05,1127,291,798,4,34,998,251,717,3,27,513,99,400,2,12,485,152,317,1,15,5,2,2,0,1,18,8,10,0,0,17,8,9,0,0,1,0,1,0,0,89,27,55,1,6,78,23,49,1,5,0,0,0,0,0,9,4,4,0,1,2,0,2,0,0,17,3,14,0,0
95QQ06,754,573,165,2,14,514,380,123,1,10,297,198,94,0,5,217,182,29,1,5,3,3,0,0,0,79,66,12,1,0,68,56,11,1,0,11,10,1,0,0,139,112,24,0,3,119,98,20,0,1,2,2,0,0,0,16,11,4,0,1,2,1,0,0,1,19,12,6,0,1
95QQ07,919,253,618,11,37,445,120,309,3,13,258,63,189,2,4,187,57,120,1,9,3,2,1,0,0,233,65,157,3,8,139,37,94,3,5,94,28,63,0,3,216,62,135,4,15,200,54,127,4,15,0,0,0,0,0,11,6,5,0,0,5,2,3,0,0,22,4,16,1,1
95QQ08,698,184,484,3,27,399,111,276,1,11,221,65,151,1,4,178,46,125,0,7,4,1,3,0,0,206,48,146,2,10,203,47,145,2,9,3,1,1,0,1,60,16,39,0,5,53,14,34,0,5,0,0,0,0,0,6,2,4,0,0,1,0,1,0,0,29,8,20,0,1
95QQ09,838,281,527,0,30,624,199,406,0,19,386,109,270,0,7,238,90,136,0,12,3,0,3,0,0,100,40,59,0,1,37,20,17,0,0,63,20,42,0,1,96,37,49,0,10,80,32,39,0,9,2,0,2,0,0,10,4,6,0,0,4,1,2,0,1,15,5,10,0,0
95QQ10,688,270,393,8,17,513,191,306,5,11,314,111,196,4,3,199,80,110,1,8,3,0,3,0,0,41,22,18,1,0,20,11,9,0,0,21,11,9,1,0,103,47,49,2,5,88,38,43,2,5,0,0,0,0,0,12,6,6,0,0,3,3,0,0,0,28,10,17,0,1
95QQ11,776,54,687,5,30,661,43,590,5,23,374,19,339,3,13,287,24,251,2,10,5,1,4,0,0,32,1,29,0,2,31,1,28,0,2,1,0,1,0,0,57,8,45,0,4,49,8,38,0,3,0,0,0,0,0,8,0,7,0,1,0,0,0,0,0,21,1,19,0,1
95QQ12,758,143,581,2,32,512,93,398,2,19,285,43,236,0,6,227,50,162,2,13,2,0,2,0,0,54,8,45,0,1,53,8,45,0,0,1,0,0,0,1,169,37,120,0,12,159,36,112,0,11,1,0,1,0,0,8,1,6,0,1,1,0,1,0,0,21,5,16,0,0
95QQ13,1031,48,900,9,74,842,33,749,5,55,391,3,369,1,18,451,30,380,4,37,0,0,0,0,0,53,2,47,1,3,52,2,46,1,3,1,0,1,0,0,118,11,90,3,14,96,8,71,3,14,0,0,0,0,0,21,3,18,0,0,1,0,1,0,0,18,2,14,0,2
95QQ14,2045,337,1594,16,98,1639,242,1313,14,70,525,54,453,2,16,1114,188,860,12,54,13,2,10,0,1,36,4,30,0,2,32,3,27,0,2,4,1,3,0,0,335,88,221,2,24,316,84,207,2,23,0,0,0,0,0,16,4,11,0,1,3,0,3,0,0,22,1,20,0,1
95QQ15,761,248,477,4,32,515,161,336,2,16,294,97,188,2,7,221,64,148,0,9,11,3,6,0,2,47,17,30,0,0,37,16,21,0,0,10,1,9,0,0,172,58,98,2,14,157,52,91,2,12,0,0,0,0,0,15,6,7,0,2,0,0,0,0,0,16,9,7,0,0
95RR01,1502,572,887,7,36,1115,396,693,5,21,448,119,319,3,7,667,277,374,2,14,9,1,8,0,0,116,57,54,1,4,45,27,16,0,2,71,30,38,1,2,238,109,117,1,11,209,98,100,1,10,3,1,2,0,0,22,10,11,0,1,4,0,4,0,0,24,9,15,0,0
95RR02,647,305,329,3,10,434,181,245,2,6,220,75,141,0,4,214,106,104,2,2,6,4,2,0,0,106,65,39,1,1,78,45,32,0,1,28,20,7,1,0,86,50,33,0,3,71,43,25,0,3,3,1,2,0,0,11,6,5,0,0,1,0,1,0,0,15,5,10,0,0
95RR03,617,379,222,3,13,257,165,88,1,3,118,70,46,0,2,139,95,42,1,1,2,1,1,0,0,224,135,86,1,2,220,133,84,1,2,4,2,2,0,0,115,68,41,1,5,99,64,30,1,4,1,0,0,0,1,14,4,10,0,0,1,0,1,0,0,19,10,6,0,3
95RR04,752,703,40,1,8,467,442,22,0,3,243,230,13,0,0,224,212,9,0,3,5,5,0,0,0,98,91,6,0,1,76,72,3,0,1,22,19,3,0,0,170,156,9,1,4,154,140,9,1,4,0,0,0,0,0,14,14,0,0,0,2,2,0,0,0,12,9,3,0,0
95RR05,966,352,575,6,33,591,219,359,1,12,244,74,165,0,5,347,145,194,1,7,9,3,5,0,1,203,59,130,2,12,165,43,109,2,11,38,16,21,0,1,148,69,68,3,8,143,66,66,3,8,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,15,2,13,0,0
95RR06,708,604,96,1,7,534,462,66,1,5,265,219,44,1,1,269,243,22,0,4,3,3,0,0,0,45,41,4,0,0,43,39,4,0,0,2,2,0,0,0,100,79,19,0,2,80,64,14,0,2,0,0,0,0,0,19,15,4,0,0,1,0,1,0,0,26,19,7,0,0
95RR07,859,427,413,1,18,687,329,342,0,16,319,142,173,0,4,368,187,169,0,12,9,4,5,0,0,36,24,11,1,0,33,21,11,1,0,3,3,0,0,0,105,60,43,0,2,88,50,36,0,2,0,0,0,0,0,14,8,6,0,0,3,2,1,0,0,22,10,12,0,0
95RR08,713,434,264,1,14,600,357,232,0,11,345,192,149,0,4,255,165,83,0,7,1,1,0,0,0,24,19,4,0,1,23,18,4,0,1,1,1,0,0,0,65,46,17,1,1,57,41,14,1,1,0,0,0,0,0,7,4,3,0,0,1,1,0,0,0,23,11,11,0,1
95RR09,1381,1002,337,8,34,973,702,245,3,23,365,270,91,0,4,608,432,154,3,19,5,3,2,0,0,126,111,12,0,3,107,92,12,0,3,19,19,0,0,0,249,167,71,5,6,219,148,60,5,6,4,3,1,0,0,26,16,10,0,0,0,0,0,0,0,28,19,7,0,2
95RR10,582,297,272,2,11,240,124,114,0,2,124,60,63,0,1,116,64,51,0,1,2,1,1,0,0,215,103,108,1,3,214,102,108,1,3,1,1,0,0,0,99,57,35,1,6,87,51,30,1,5,2,0,1,0,1,9,5,4,0,0,1,1,0,0,0,26,12,14,0,0
95RR11,652,363,277,7,5,506,266,231,5,4,289,140,145,2,2,217,126,86,3,2,3,2,0,1,0,52,38,14,0,0,51,38,13,0,0,1,0,1,0,0,73,49,23,0,1,62,39,22,0,1,1,1,0,0,0,9,8,1,0,0,1,1,0,0,0,18,8,9,1,0
95RR12,606,214,382,2,8,449,148,297,1,3,266,66,197,0,3,183,82,100,1,0,2,1,1,0,0,73,26,43,0,4,72,25,43,0,4,1,1,0,0,0,69,34,33,1,1,63,33,28,1,1,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,13,5,8,0,0
95RR13,657,245,393,6,13,343,112,226,3,2,214,55,156,1,2,129,57,70,2,0,2,1,1,0,0,148,62,79,1,6,90,42,41,1,6,58,20,38,0,0,139,64,69,1,5,129,60,64,1,4,1,0,0,0,1,7,3,4,0,0,2,1,1,0,0,25,6,18,1,0
95RR14,654,302,343,2,7,521,241,275,1,4,271,104,165,0,2,250,137,110,1,2,0,0,0,0,0,51,19,31,0,1,51,19,31,0,1,0,0,0,0,0,63,37,23,1,2,57,36,18,1,2,0,0,0,0,0,4,1,3,0,0,2,0,2,0,0,19,5,14,0,0
95RR15,802,679,119,2,2,613,513,98,0,2,294,228,66,0,0,319,285,32,0,2,4,2,2,0,0,40,36,4,0,0,40,36,4,0,0,0,0,0,0,0,134,120,12,2,0,123,110,11,2,0,0,0,0,0,0,11,10,1,0,0,0,0,0,0,0,11,8,3,0,0
95SS01,1681,338,1270,7,66,1454,293,1105,7,49,662,105,538,2,17,792,188,567,5,32,8,1,6,0,1,48,9,36,0,3,38,7,31,0,0,10,2,5,0,3,138,30,96,0,12,130,28,90,0,12,1,1,0,0,0,7,1,6,0,0,0,0,0,0,0,33,5,27,0,1
95SS02,1530,289,1168,17,56,1310,239,1016,15,40,617,60,533,7,17,693,179,483,8,23,11,4,6,0,1,125,25,91,1,8,43,8,33,0,2,82,17,58,1,6,62,19,35,1,7,56,17,31,1,7,1,1,0,0,0,3,1,2,0,0,2,0,2,0,0,22,2,20,0,0
95SS03,1189,83,1063,12,31,1071,70,967,8,26,646,17,616,6,7,425,53,351,2,19,0,0,0,0,0,15,2,11,2,0,13,2,9,2,0,2,0,2,0,0,71,10,55,2,4,61,9,46,2,4,1,0,1,0,0,9,1,8,0,0,0,0,0,0,0,32,1,30,0,1
95SS04,2935,544,2159,22,210,2025,388,1503,13,121,508,60,427,4,17,1517,328,1076,9,104,51,16,29,0,6,553,63,446,4,40,315,23,271,2,19,238,40,175,2,21,261,72,142,4,43,238,65,130,3,40,2,1,0,0,1,19,6,11,0,2,2,0,1,1,0,45,5,39,1,0
95SS05,1441,212,1134,21,74,1077,136,886,15,40,562,60,485,6,11,515,76,401,9,29,5,0,5,0,0,117,12,98,0,7,115,11,97,0,7,2,1,1,0,0,211,62,119,5,25,191,55,108,5,23,2,1,1,0,0,15,4,9,0,2,3,2,1,0,0,31,2,26,1,2
95SS06,1935,1791,117,8,19,663,609,43,3,8,101,86,12,1,2,562,523,31,2,6,9,8,1,0,0,1100,1027,60,3,10,802,753,42,0,7,298,274,18,3,3,96,81,12,2,1,79,67,9,2,1,3,3,0,0,0,11,9,2,0,0,3,2,1,0,0,67,66,1,0,0
95SS07,3406,2254,1007,28,117,2355,1690,581,21,63,510,221,260,11,18,1845,1469,321,10,45,48,38,8,0,2,653,324,302,2,25,414,114,277,2,21,239,210,25,0,4,308,186,92,5,25,287,178,82,5,22,4,1,3,0,0,15,7,6,0,2,2,0,1,0,1,42,16,24,0,2
95SS08,1670,208,1383,12,67,1433,163,1211,10,49,717,53,645,7,12,716,110,566,3,37,7,2,5,0,0,55,12,40,0,3,52,11,38,0,3,3,1,2,0,0,136,27,93,1,15,126,24,86,1,15,2,0,2,0,0,8,3,5,0,0,0,0,0,0,0,39,4,34,1,0
95SS09,1334,222,1030,13,69,1133,183,890,10,50,622,54,543,8,17,511,129,347,2,33,0,0,0,0,0,56,6,48,0,2,52,6,44,0,2,4,0,4,0,0,118,33,67,2,16,108,29,63,2,14,2,1,1,0,0,6,2,3,0,1,2,1,0,0,1,27,0,25,1,1
95SS10,1607,1198,348,17,44,1226,978,206,10,32,398,248,132,5,13,828,730,74,5,19,9,6,3,0,0,156,62,87,2,5,88,53,32,1,2,68,9,55,1,3,190,136,42,5,7,177,127,38,5,7,1,0,1,0,0,10,8,2,0,0,2,1,1,0,0,26,16,10,0,0
95SS11,1863,1070,735,13,45,1634,935,654,11,34,617,291,313,5,8,1017,644,341,6,26,11,7,3,0,1,44,27,15,0,2,40,25,14,0,1,4,2,1,0,1,129,77,43,2,7,108,66,34,1,7,1,0,1,0,0,16,8,7,1,0,4,3,1,0,0,45,24,20,0,1
95SS12,1251,310,872,11,58,1010,277,686,9,38,555,111,424,6,14,455,166,262,3,24,9,4,4,0,1,98,10,84,0,4,65,4,57,0,4,33,6,27,0,0,116,16,83,2,15,78,13,57,1,7,18,1,12,0,5,11,2,7,0,2,9,0,7,1,1,18,3,15,0,0
95SS13,1336,319,906,14,97,681,150,488,6,37,293,67,217,2,7,388,83,271,4,30,19,4,15,0,0,349,84,235,6,24,309,78,207,5,19,40,6,28,1,5,240,63,141,2,34,226,60,131,2,33,5,2,2,0,1,6,1,5,0,0,3,0,3,0,0,47,18,27,0,2
95SS14,1246,128,1029,13,76,736,71,629,6,30,400,23,362,4,11,336,48,267,2,19,6,1,5,0,0,341,27,285,7,22,327,26,273,7,21,14,1,12,0,1,115,24,69,0,22,103,22,61,0,20,2,0,2,0,0,8,1,5,0,2,2,1,1,0,0,48,5,41,0,2
95SS15,1516,156,1297,15,48,1255,124,1087,12,32,687,35,632,5,15,568,89,455,7,17,2,0,2,0,0,96,5,87,1,3,69,5,61,0,3,27,0,26,1,0,118,25,78,2,13,104,23,67,2,12,1,1,0,0,0,7,0,6,0,1,6,1,5,0,0,45,2,43,0,0
95SS16,1152,1057,73,3,19,733,687,35,2,9,233,218,12,0,3,500,469,23,2,6,6,6,0,0,0,337,301,29,1,6,227,202,23,0,2,110,99,6,1,4,52,40,8,0,4,44,35,6,0,3,1,0,0,0,1,3,2,1,0,0,4,3,1,0,0,24,23,1,0,0
95SS17,1749,402,1224,13,110,1109,259,784,7,59,385,83,290,4,8,724,176,494,3,51,35,13,20,0,2,336,62,257,2,15,282,51,217,2,12,54,11,40,0,3,232,66,128,4,34,167,52,87,3,25,39,10,23,0,6,17,3,13,0,1,9,1,5,1,2,37,2,35,0,0
95SS18,1342,228,1021,15,78,689,109,547,4,29,340,49,281,0,10,349,60,266,4,19,14,1,11,0,2,481,73,376,6,26,323,48,255,1,19,158,25,121,5,7,124,40,60,5,19,113,36,54,4,19,1,1,0,0,0,7,3,4,0,0,3,0,2,1,0,34,5,27,0,2
95SS19,1236,101,1037,26,72,778,64,658,17,39,336,16,302,6,12,442,48,356,11,27,9,0,8,1,0,294,12,261,5,16,267,9,242,5,11,27,3,19,0,5,132,22,90,3,17,124,20,84,3,17,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,23,3,20,0,0
95SS20,1096,147,895,12,42,936,109,786,11,30,574,51,507,8,8,362,58,279,3,22,7,0,7,0,0,20,4,14,0,2,5,0,3,0,2,15,4,11,0,0,104,31,62,1,10,88,25,52,1,10,0,0,0,0,0,13,5,8,0,0,3,1,2,0,0,29,3,26,0,0
95SS21,1656,184,1367,16,89,1473,165,1226,12,70,591,75,494,8,14,882,90,732,4,56,15,2,10,0,3,27,3,22,0,2,26,3,21,0,2,1,0,1,0,0,107,13,78,4,12,93,11,67,4,11,0,0,0,0,0,13,2,10,0,1,1,0,1,0,0,34,1,31,0,2
95SS22,1254,319,831,14,90,954,263,656,7,28,487,79,399,3,6,467,184,257,4,22,6,1,5,0,0,63,8,49,0,6,36,3,29,0,4,27,5,20,0,2,220,43,115,7,55,62,16,35,2,9,106,19,52,4,31,7,4,3,0,0,45,4,25,1,15,11,4,6,0,1
95SS23,1532,126,1286,21,99,1227,87,1061,13,66,580,28,530,5,17,647,59,531,8,49,7,0,7,0,0,129,10,107,5,7,121,8,101,5,7,8,2,6,0,0,150,28,96,3,23,140,26,90,3,21,1,0,1,0,0,9,2,5,0,2,0,0,0,0,0,19,1,15,0,3
95SS24,1914,336,1469,18,91,1487,243,1172,10,62,638,73,548,3,14,849,170,624,7,48,8,2,6,0,0,110,9,96,1,4,71,7,60,1,3,39,2,36,0,1,284,82,172,6,24,263,79,155,6,23,2,0,2,0,0,18,3,14,0,1,1,0,1,0,0,25,0,23,1,1
95SS25,1117,273,751,11,82,380,101,261,4,14,152,39,108,1,4,228,62,153,3,10,13,2,11,0,0,606,136,409,4,57,507,109,347,4,47,99,27,62,0,10,79,29,39,3,8,67,27,29,3,8,0,0,0,0,0,3,0,3,0,0,9,2,7,0,0,39,5,31,0,3
95SS26,1314,1221,70,1,22,770,721,40,1,8,212,196,14,0,2,558,525,26,1,6,25,24,1,0,0,432,398,24,0,10,231,210,13,0,8,201,188,11,0,2,63,56,3,0,4,54,47,3,0,4,1,1,0,0,0,6,6,0,0,0,2,2,0,0,0,24,22,2,0,0
95SS27,1194,131,980,24,59,674,73,559,11,31,323,22,293,0,8,351,51,266,11,23,8,1,5,0,2,355,26,310,8,11,318,21,280,8,9,37,5,30,0,2,116,30,71,4,11,107,30,63,4,10,0,0,0,0,0,7,0,7,0,0,2,0,1,0,1,41,1,35,1,4
95SS28,1071,406,603,6,56,597,225,345,3,24,287,97,183,0,7,310,128,162,3,17,7,1,6,0,0,278,110,153,2,13,241,96,132,2,11,37,14,21,0,2,155,64,72,1,18,137,57,63,1,16,1,0,1,0,0,15,6,8,0,1,2,1,0,0,1,34,6,27,0,1
95SS29,1031,934,78,3,16,541,490,40,2,9,150,137,10,2,1,391,353,30,0,8,6,6,0,0,0,401,368,29,0,4,363,335,25,0,3,38,33,4,0,1,48,42,3,0,3,40,35,3,0,2,0,0,0,0,0,7,6,0,0,1,1,1,0,0,0,35,28,6,1,0
95SS30,1125,218,841,14,52,911,178,702,12,19,535,62,457,9,7,376,116,245,3,12,3,0,3,0,0,24,6,17,1,0,4,1,2,1,0,20,5,15,0,0,170,31,105,1,33,70,18,40,0,12,74,10,47,0,17,6,0,5,1,0,20,3,13,0,4,17,3,14,0,0
95TT01,838,622,205,3,8,731,552,171,3,5,415,299,110,2,4,316,253,61,1,1,1,0,1,0,0,12,8,4,0,0,11,8,3,0,0,1,0,1,0,0,73,50,20,0,3,57,40,15,0,2,1,1,0,0,0,14,8,5,0,1,1,1,0,0,0,21,12,9,0,0
95TT02,857,690,158,0,9,655,524,127,0,4,361,267,93,0,1,294,257,34,0,3,1,1,0,0,0,54,49,3,0,2,49,44,3,0,2,5,5,0,0,0,117,94,20,0,3,99,80,16,0,3,1,1,0,0,0,16,12,4,0,0,1,1,0,0,0,30,22,8,0,0
95TT03,1175,579,569,8,19,789,380,390,6,13,396,162,225,5,4,393,218,165,1,9,8,5,3,0,0,91,33,57,0,1,89,33,55,0,1,2,0,2,0,0,251,146,99,1,5,234,132,97,1,4,5,5,0,0,0,10,7,2,0,1,2,2,0,0,0,36,15,20,1,0
95TT04,1018,932,70,3,13,741,679,53,3,6,384,352,29,0,3,357,327,24,3,3,4,4,0,0,0,98,92,5,0,1,73,68,5,0,0,25,24,0,0,1,153,136,11,0,6,127,114,9,0,4,1,1,0,0,0,20,17,2,0,1,5,4,0,0,1,22,21,1,0,0
95TT05,1129,739,358,14,18,604,391,200,8,5,290,169,112,6,3,314,222,88,2,2,7,5,2,0,0,168,111,54,0,3,136,91,43,0,2,32,20,11,0,1,308,209,84,5,10,288,193,81,4,10,5,4,0,1,0,13,10,3,0,0,2,2,0,0,0,42,23,18,1,0
95TT06,886,555,320,2,9,683,471,203,2,7,357,238,112,1,6,326,233,91,1,1,2,1,1,0,0,93,26,66,0,1,74,23,50,0,1,19,3,16,0,0,73,42,30,0,1,65,38,26,0,1,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,35,15,20,0,0
95TT07,874,402,454,8,10,749,361,376,7,5,451,204,241,5,1,298,157,135,2,4,1,0,1,0,0,21,4,17,0,0,21,4,17,0,0,0,0,0,0,0,81,30,46,0,5,69,27,37,0,5,4,0,4,0,0,6,3,3,0,0,2,0,2,0,0,22,7,14,1,0
95TT08,851,361,472,5,13,735,327,393,5,10,411,159,244,5,3,324,168,149,0,7,1,1,0,0,0,26,2,24,0,0,26,2,24,0,0,0,0,0,0,0,81,29,50,0,2,67,26,39,0,2,0,0,0,0,0,13,3,10,0,0,1,0,1,0,0,8,2,5,0,1
95TT09,874,800,70,1,3,785,723,58,1,3,471,434,36,1,0,314,289,22,0,3,2,2,0,0,0,18,16,2,0,0,18,16,2,0,0,0,0,0,0,0,46,38,8,0,0,36,32,4,0,0,0,0,0,0,0,9,5,4,0,0,1,1,0,0,0,23,21,2,0,0
95TT10,1056,803,232,5,16,557,426,126,3,2,252,178,72,2,0,305,248,54,1,2,4,4,0,0,0,184,151,31,0,2,162,129,31,0,2,22,22,0,0,0,265,193,58,2,12,245,178,55,2,10,2,2,0,0,0,16,13,3,0,0,2,0,0,0,2,46,29,17,0,0
95TT11,945,810,130,1,4,783,673,107,1,2,457,380,75,1,1,326,293,32,0,1,1,1,0,0,0,38,36,1,0,1,35,33,1,0,1,3,3,0,0,0,84,69,14,0,1,72,58,13,0,1,0,0,0,0,0,12,11,1,0,0,0,0,0,0,0,39,31,8,0,0
95TT12,898,276,602,9,11,743,257,472,7,7,439,150,282,4,3,304,107,190,3,4,4,0,4,0,0,54,1,51,1,1,52,0,50,1,1,2,1,1,0,0,76,13,59,1,3,70,11,55,1,3,1,1,0,0,0,3,1,2,0,0,2,0,2,0,0,21,5,16,0,0
95TT13,1107,559,491,15,42,631,322,287,9,13,291,124,159,3,5,340,198,128,6,8,8,4,3,0,1,176,58,111,1,6,174,57,110,1,6,2,1,1,0,0,256,153,78,4,21,238,143,71,3,21,1,0,1,0,0,15,9,5,1,0,2,1,1,0,0,36,22,12,1,1
95TT14,830,435,364,8,23,543,274,252,8,9,285,123,151,5,6,258,151,101,3,3,3,1,2,0,0,120,65,52,0,3,95,51,41,0,3,25,14,11,0,0,140,87,42,0,11,126,81,35,0,10,0,0,0,0,0,11,4,6,0,1,3,2,1,0,0,24,8,16,0,0
95TT15,833,229,590,4,10,635,195,429,3,8,338,87,243,2,6,297,108,186,1,2,6,1,5,0,0,69,2,66,0,1,67,2,64,0,1,2,0,2,0,0,74,21,51,1,1,65,19,44,1,1,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,49,10,39,0,0
95TT16,866,574,281,1,10,687,466,215,0,6,389,247,140,0,2,298,219,75,0,4,2,2,0,0,0,56,34,22,0,0,51,31,20,0,0,5,3,2,0,0,93,61,28,1,3,80,51,27,1,1,1,1,0,0,0,11,9,1,0,1,1,0,0,0,1,28,11,16,0,1
