GeographyCode,DC2418NI0001,DC2418NI0002,DC2418NI0003,DC2418NI0004,DC2418NI0005,DC2418NI0006,DC2418NI0007,DC2418NI0008,DC2418NI0009,DC2418NI0010,DC2418NI0011,DC2418NI0012,DC2418NI0013,DC2418NI0014,DC2418NI0015,DC2418NI0016,DC2418NI0017,DC2418NI0018,DC2418NI0019,DC2418NI0020,DC2418NI0021,DC2418NI0022,DC2418NI0023,DC2418NI0024,DC2418NI0025,DC2418NI0026,DC2418NI0027,DC2418NI0028,DC2418NI0029,DC2418NI0030,DC2418NI0031,DC2418NI0032,DC2418NI0033,DC2418NI0034,DC2418NI0035,DC2418NI0036,DC2418NI0037,DC2418NI0038,DC2418NI0039,DC2418NI0040,DC2418NI0041,DC2418NI0042,DC2418NI0043,DC2418NI0044,DC2418NI0045,DC2418NI0046,DC2418NI0047,DC2418NI0048,DC2418NI0049,DC2418NI0050,DC2418NI0051,DC2418NI0052,DC2418NI0053,DC2418NI0054,DC2418NI0055,DC2418NI0056,DC2418NI0057,DC2418NI0058,DC2418NI0059,DC2418NI0060,DC2418NI0061,DC2418NI0062,DC2418NI0063,DC2418NI0064,DC2418NI0065,DC2418NI0066,DC2418NI0067,DC2418NI0068,DC2418NI0069,DC2418NI0070,DC2418NI0071,DC2418NI0072,DC2418NI0073,DC2418NI0074,DC2418NI0075,DC2418NI0076,DC2418NI0077,DC2418NI0078,DC2418NI0079,DC2418NI0080,DC2418NI0081,DC2418NI0082,DC2418NI0083,DC2418NI0084,DC2418NI0085,DC2418NI0086,DC2418NI0087,DC2418NI0088,DC2418NI0089,DC2418NI0090,DC2418NI0091,DC2418NI0092,DC2418NI0093,DC2418NI0094,DC2418NI0095,DC2418NI0096,DC2418NI0097,DC2418NI0098,DC2418NI0099,DC2418NI0100,DC2418NI0101,DC2418NI0102,DC2418NI0103,DC2418NI0104,DC2418NI0105,DC2418NI0106,DC2418NI0107,DC2418NI0108,DC2418NI0109,DC2418NI0110,DC2418NI0111,DC2418NI0112,DC2418NI0113,DC2418NI0114,DC2418NI0115,DC2418NI0116,DC2418NI0117,DC2418NI0118,DC2418NI0119,DC2418NI0120,DC2418NI0121,DC2418NI0122,DC2418NI0123,DC2418NI0124,DC2418NI0125,DC2418NI0126,DC2418NI0127,DC2418NI0128,DC2418NI0129,DC2418NI0130,DC2418NI0131,DC2418NI0132,DC2418NI0133,DC2418NI0134,DC2418NI0135,DC2418NI0136,DC2418NI0137,DC2418NI0138,DC2418NI0139,DC2418NI0140
95BB22,1194,38,853,477,222,54,100,4,215,84,648,18,486,267,130,33,56,1,119,24,167,2,135,66,43,10,16,1,19,10,481,16,351,201,87,23,40,0,100,14,7,0,6,4,1,0,1,0,1,0,421,14,283,160,73,18,32,2,72,50,410,13,275,156,73,15,31,2,71,49,11,1,8,4,0,3,1,0,1,1,96,6,61,33,15,3,10,1,20,8,91,6,58,30,15,3,10,1,18,8,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,17,13,3,0,1,0,3,2
95BB23,1161,80,809,425,189,79,116,14,191,67,1060,71,751,395,176,76,104,11,162,65,572,42,424,226,93,49,56,8,65,33,488,29,327,169,83,27,48,3,97,32,7,0,5,3,2,0,0,1,1,0,8,0,4,2,1,0,1,1,3,0,7,0,3,2,1,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,75,8,41,19,9,3,10,1,24,1,69,6,38,19,8,2,9,1,23,1,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,11,1,8,6,1,0,1,0,1,1
95CC01,904,766,33,14,8,1,10,4,33,68,578,495,16,7,6,1,2,3,22,42,263,227,7,4,2,1,0,2,6,21,315,268,9,3,4,0,2,1,16,21,2,2,0,0,0,0,0,0,0,0,96,84,1,1,0,0,0,0,2,9,96,84,1,1,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,211,171,15,5,2,0,8,1,9,15,198,159,15,5,2,0,8,1,9,14,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,17,14,1,1,0,0,0,0,0,2
95CC02,875,551,228,69,114,17,28,2,43,51,741,467,209,63,103,15,28,2,26,37,418,233,146,44,74,13,15,2,10,27,323,234,63,19,29,2,13,0,16,10,0,0,0,0,0,0,0,0,0,0,26,21,2,0,1,1,0,0,1,2,15,11,2,0,1,1,0,0,1,1,11,10,0,0,0,0,0,0,0,1,83,52,11,3,7,1,0,0,14,6,61,38,8,2,5,1,0,0,9,6,1,1,0,0,0,0,0,0,0,0,18,11,3,1,2,0,0,0,4,0,3,2,0,0,0,0,0,0,1,0,25,11,6,3,3,0,0,0,2,6
95CC03,1127,863,86,21,45,4,16,8,60,110,450,374,20,5,9,2,4,1,11,44,194,159,14,5,6,2,1,0,5,16,256,215,6,0,3,0,3,1,6,28,8,6,0,0,0,0,0,0,1,1,325,236,43,10,25,1,7,2,13,31,267,211,21,7,9,0,5,1,10,24,58,25,22,3,16,1,2,1,3,7,314,226,19,5,9,0,5,5,32,32,286,210,14,4,8,0,2,5,29,28,1,0,0,0,0,0,0,0,1,0,13,10,0,0,0,0,0,0,2,1,14,6,5,1,1,0,3,0,0,3,30,21,4,1,2,1,0,0,3,2
95CC04,790,506,205,135,45,0,25,2,19,58,646,425,165,115,30,0,20,2,8,46,378,219,123,84,24,0,15,2,3,31,268,206,42,31,6,0,5,0,5,15,0,0,0,0,0,0,0,0,0,0,44,22,14,7,6,0,1,0,2,6,44,22,14,7,6,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,74,46,14,4,6,0,4,0,9,5,59,35,11,2,6,0,3,0,8,5,1,0,0,0,0,0,0,0,1,0,14,11,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,12,9,3,0,0,0,0,1
95CC05,954,568,273,83,139,22,29,5,34,74,770,452,231,74,119,17,21,5,20,62,425,232,137,45,75,8,9,1,11,44,345,220,94,29,44,9,12,4,9,18,3,1,1,0,1,0,0,0,0,1,38,26,7,2,4,1,0,0,1,4,29,21,6,2,3,1,0,0,0,2,9,5,1,0,1,0,0,0,1,2,115,73,26,5,9,4,8,0,9,7,96,62,22,4,7,3,8,0,8,4,2,1,1,0,1,0,0,0,0,0,15,9,3,1,1,1,0,0,0,3,2,1,0,0,0,0,0,0,1,0,28,16,8,2,6,0,0,0,4,0
95CC06,1096,507,422,172,193,13,44,8,73,86,869,388,351,147,164,11,29,5,56,69,419,149,214,96,92,7,19,4,19,33,450,239,137,51,72,4,10,1,37,36,3,0,1,1,0,0,0,0,1,1,52,30,14,5,7,0,2,0,0,8,48,28,14,5,7,0,2,0,0,6,4,2,0,0,0,0,0,0,0,2,153,87,40,10,19,1,10,3,15,8,138,78,37,9,17,1,10,3,13,7,2,1,0,0,0,0,0,0,1,0,13,8,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,2,16,9,3,1,3,0,1,0
95CC07,1108,823,137,87,27,2,21,2,32,114,858,634,119,77,23,2,17,1,20,84,449,302,83,57,15,1,10,0,12,52,409,332,36,20,8,1,7,1,8,32,0,0,0,0,0,0,0,0,0,0,85,56,10,6,2,0,2,0,4,15,32,21,9,6,2,0,1,0,1,1,53,35,1,0,0,0,1,0,3,14,138,115,3,0,1,0,2,1,8,11,121,103,2,0,0,0,2,1,4,11,0,0,0,0,0,0,0,0,0,0,15,11,1,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,1,0,27,18,5,4,1,0,0,0,0,4
95CC08,990,831,22,5,8,0,9,3,27,107,568,485,12,2,6,0,4,1,11,59,262,228,6,0,4,0,2,0,5,23,306,257,6,2,2,0,2,1,6,36,5,4,0,0,0,0,0,0,0,1,185,163,1,0,0,0,1,0,3,18,141,124,1,0,0,0,1,0,3,13,44,39,0,0,0,0,0,0,0,5,201,151,8,2,2,0,4,2,12,28,178,133,7,2,2,0,3,2,12,24,2,1,1,0,0,0,1,0,0,0,17,13,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,31,28,1,1,0,0,0,0,1,1
95CC09,1190,74,966,405,368,53,140,7,73,70,991,46,830,354,309,46,121,6,55,54,504,22,432,184,170,21,57,3,22,25,487,24,398,170,139,25,64,3,33,29,2,0,1,0,1,0,0,0,0,1,31,1,24,9,12,0,3,0,2,4,31,1,24,9,12,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,136,25,88,33,36,6,13,1,12,10,117,20,76,27,31,5,13,1,12,8,4,2,1,0,0,1,0,0,0,1,13,3,9,5,4,0,0,0,0,1,2,0,2,1,1,0,0,0,0,0,30,2,23,9,10,1,3,0,4,1
95CC10,901,150,649,187,271,66,125,7,58,37,760,127,554,160,224,57,113,4,44,31,448,65,339,91,141,35,72,1,20,23,312,62,215,69,83,22,41,3,24,8,1,0,0,0,0,0,0,0,1,0,24,1,21,6,10,2,3,1,0,1,23,0,21,6,10,2,3,1,0,1,1,1,0,0,0,0,0,0,0,0,93,19,54,16,26,5,7,2,13,5,83,17,47,15,24,4,4,2,12,5,1,0,1,1,0,0,0,0,0,0,8,1,6,0,2,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,23,3,20,5,11,2,2,0,0,0
95CC11,786,644,21,12,3,1,5,0,18,103,458,385,11,9,1,0,1,0,4,58,267,220,9,7,1,0,1,0,3,35,191,165,2,2,0,0,0,0,1,23,7,5,0,0,0,0,0,0,0,2,115,99,2,0,0,1,1,0,1,13,113,98,2,0,0,1,1,0,1,12,2,1,0,0,0,0,0,0,0,1,170,129,4,2,0,0,2,0,13,24,149,113,2,1,0,0,1,0,12,22,3,2,0,0,0,0,0,0,0,1,17,13,2,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,36,26,4,1,2,0,1,0,0,6
95CC12,890,361,437,243,141,8,45,4,34,54,771,314,388,219,123,6,40,3,19,47,463,162,264,152,83,5,24,2,9,26,308,152,124,67,40,1,16,1,10,21,1,1,0,0,0,0,0,0,0,0,34,9,16,8,6,1,1,0,4,5,34,9,16,8,6,1,1,0,4,5,0,0,0,0,0,0,0,0,0,0,52,26,17,6,7,1,3,0,9,0,43,22,13,4,5,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,7,3,3,2,1,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,32,11,16,10,5,0,1,1,2,2
95CC13,817,381,362,158,160,8,36,6,24,44,676,323,290,135,118,8,29,5,19,39,385,176,176,86,70,5,15,3,7,23,291,147,114,49,48,3,14,2,12,16,1,0,1,0,1,0,0,0,0,0,50,19,27,8,18,0,1,0,1,3,42,12,27,8,18,0,1,0,1,2,8,7,0,0,0,0,0,0,0,1,68,29,33,11,17,0,5,1,4,1,60,24,30,10,15,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,7,4,3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,22,10,11,4,6,0,1,0,0,1
95CC14,1132,89,889,268,425,56,140,12,92,50,923,71,724,219,344,46,115,12,73,43,432,39,343,98,172,29,44,7,23,20,491,32,381,121,172,17,71,5,50,23,3,0,3,2,1,0,0,0,0,0,44,1,38,11,22,1,4,0,2,3,44,1,38,11,22,1,4,0,2,3,0,0,0,0,0,0,0,0,0,0,142,14,108,33,48,8,19,0,17,3,126,14,95,29,42,7,17,0,15,2,2,0,2,2,0,0,0,0,0,0,13,0,10,2,6,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,20,3,16,3,10,1,2,0,0,1
95CC15,1007,347,546,108,296,58,84,4,55,55,801,276,449,89,237,51,72,4,33,39,424,138,243,42,138,32,31,0,16,27,377,138,206,47,99,19,41,4,17,12,5,4,1,0,1,0,0,0,0,0,61,22,33,7,22,2,2,0,3,3,54,16,33,7,22,2,2,0,2,3,7,6,0,0,0,0,0,0,1,0,110,42,39,8,24,2,5,0,19,10,92,34,33,6,20,2,5,0,18,7,4,1,1,0,1,0,0,0,1,1,11,6,3,1,2,0,0,0,0,2,3,1,2,1,1,0,0,0,0,0,30,3,24,4,12,3,5,0,0,3
95CC16,1076,153,789,407,259,12,111,7,64,63,719,95,553,316,160,8,69,6,31,34,401,53,313,188,86,3,36,4,6,25,318,42,240,128,74,5,33,2,25,9,3,2,1,1,0,0,0,0,0,0,135,16,97,41,40,2,14,1,6,15,128,16,92,38,39,2,13,1,6,13,7,0,5,3,1,0,1,0,0,2,178,35,105,36,45,2,22,0,26,12,168,34,97,34,39,2,22,0,25,12,0,0,0,0,0,0,0,0,0,0,8,1,6,0,6,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,41,5,33,13,14,0,6,0,1,2
95CC17,897,565,243,109,93,2,39,7,28,54,756,474,221,102,82,2,35,4,18,39,381,202,149,74,52,2,21,3,8,19,375,272,72,28,30,0,14,1,10,20,1,1,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,109,77,11,2,5,0,4,3,9,9,100,72,9,2,5,0,2,3,9,7,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,1,0,0,2,2,1,1,0,0,0,1,0,0,0,24,10,11,5,6,0,0,0,0,3
95CC18,937,450,351,106,186,14,45,8,66,62,626,283,269,92,135,12,30,2,41,31,350,142,173,55,91,9,18,1,16,18,276,141,96,37,44,3,12,1,25,13,2,2,0,0,0,0,0,0,0,0,130,61,46,6,35,1,4,2,9,12,105,46,42,5,33,1,3,2,6,9,25,15,4,1,2,0,1,0,3,3,142,90,19,3,9,0,7,4,14,15,132,84,16,2,8,0,6,4,14,14,0,0,0,0,0,0,0,0,0,0,9,5,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,37,14,17,5,7,1,4,0,2,4
95CC19,981,308,561,274,175,10,102,3,53,56,759,232,457,217,144,6,90,3,32,35,415,91,294,140,90,6,58,0,13,17,344,141,163,77,54,0,32,3,19,18,1,0,0,0,0,0,0,0,0,1,87,22,49,27,19,0,3,0,8,8,74,20,40,22,16,0,2,0,7,7,13,2,9,5,3,0,1,0,1,1,103,45,37,21,6,4,6,0,12,9,92,40,31,18,4,3,6,0,12,9,0,0,0,0,0,0,0,0,0,0,7,4,3,0,2,1,0,0,0,0,4,1,3,3,0,0,0,0,0,0,31,9,18,9,6,0,3,0,1,3
95CC20,1127,51,913,310,386,108,109,8,100,55,883,15,748,262,313,89,84,6,68,46,430,6,368,116,161,48,43,4,25,27,453,9,380,146,152,41,41,2,43,19,6,1,4,0,3,0,1,0,0,1,86,6,66,15,31,9,11,2,10,2,64,3,49,13,25,6,5,2,8,2,22,3,17,2,6,3,6,0,2,0,135,28,80,29,34,7,10,0,21,6,124,26,73,24,32,7,10,0,19,6,1,1,0,0,0,0,0,0,0,0,9,1,6,5,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,17,1,15,4,5,3,3,0,1,0
95CC21,1167,128,859,282,391,69,117,5,107,68,832,89,633,201,296,52,84,2,66,42,409,46,320,107,143,30,40,2,16,25,423,43,313,94,153,22,44,0,50,17,7,0,5,3,1,1,0,0,2,0,138,16,96,31,41,5,19,1,15,10,132,16,91,30,38,4,19,1,14,10,6,0,5,1,3,1,0,0,1,0,161,19,104,40,44,9,11,2,22,14,149,16,98,38,40,9,11,2,21,12,0,0,0,0,0,0,0,0,0,0,12,3,6,2,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,29,4,21,7,9,2,3,0,2,2
95CC22,842,150,542,164,306,16,56,10,73,67,432,73,294,90,167,7,30,2,31,32,263,49,180,53,110,5,12,2,12,20,169,24,114,37,57,2,18,0,19,12,0,0,0,0,0,0,0,0,0,0,236,27,169,49,103,6,11,3,19,18,196,27,135,37,85,4,9,3,17,14,40,0,34,12,18,2,2,0,2,4,141,42,58,22,22,1,13,4,22,15,120,39,45,17,16,1,11,4,21,11,1,0,1,0,1,0,0,0,0,0,17,2,11,5,4,0,2,0,1,3,3,1,1,0,1,0,0,0,0,1,33,8,21,3,14,2,2,1,1,2
95DD01,836,114,604,389,122,21,72,7,67,44,694,73,531,353,107,19,52,4,52,34,463,35,375,247,81,14,33,4,28,21,231,38,156,106,26,5,19,0,24,13,2,1,0,0,0,0,0,0,0,1,26,7,15,9,6,0,0,0,3,1,19,5,13,7,6,0,0,0,1,0,7,2,2,2,0,0,0,0,2,1,93,33,40,18,6,1,15,2,11,7,84,31,36,16,6,1,13,1,9,7,1,0,0,0,0,0,0,0,1,0,5,2,2,0,0,0,2,0,1,0,3,0,2,2,0,0,0,1,0,0,21,0,18,9,3,1,5,1,1,1
95DD02,1490,58,1231,785,223,26,197,12,123,66,1143,40,969,630,170,19,150,10,81,43,504,26,428,293,66,10,59,6,21,23,639,14,541,337,104,9,91,4,60,20,10,0,7,3,1,0,3,0,3,0,134,5,111,67,27,4,13,1,13,4,110,5,89,57,23,0,9,1,12,3,24,0,22,10,4,4,4,0,1,1,170,11,117,68,22,3,24,1,25,16,158,11,107,62,21,2,22,1,24,15,0,0,0,0,0,0,0,0,0,0,11,0,9,5,1,1,2,0,1,1,1,0,1,1,0,0,0,0,0,0,33,2,27,17,3,0,7,0,1,3
95DD03,1389,170,934,565,181,30,158,18,164,103,1086,114,771,478,152,25,116,14,112,75,527,37,402,258,75,16,53,8,32,48,559,77,369,220,77,9,63,6,80,27,6,1,3,1,1,0,1,0,2,0,21,0,18,12,3,1,2,0,1,2,20,0,18,12,3,1,2,0,0,2,1,0,0,0,0,0,0,0,1,0,250,51,123,63,22,4,34,4,48,24,225,48,108,56,20,4,28,4,43,22,5,1,1,0,0,0,1,0,1,2,17,2,11,5,1,0,5,0,4,0,3,0,3,2,1,0,0,0,0,0,26,4,19,11,3,0,5,0,1,2
95DD04,859,45,634,386,145,19,84,9,75,96,349,20,268,166,53,6,43,3,25,33,158,12,125,74,23,4,24,2,5,14,191,8,143,92,30,2,19,1,20,19,4,0,3,1,2,0,0,0,1,0,404,19,295,179,71,9,36,5,36,49,369,18,266,165,67,6,28,5,34,46,35,1,29,14,4,3,8,0,2,3,66,3,42,23,13,2,4,1,11,9,61,2,38,22,11,1,4,1,11,9,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,36,3,26,17,6,2,1,0,2,5
95DD05,685,24,509,302,135,13,59,9,68,75,340,11,271,168,64,9,30,4,25,29,140,6,113,72,26,2,13,1,8,12,200,5,158,96,38,7,17,3,17,17,7,1,5,3,1,0,1,0,1,0,266,11,187,103,59,3,22,4,26,38,265,11,186,102,59,3,22,4,26,38,1,0,1,1,0,0,0,0,0,0,54,1,33,19,10,0,4,1,13,6,48,1,29,17,9,0,3,1,12,5,1,0,1,0,0,0,1,0,0,0,3,0,2,2,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,18,0,13,9,1,1,2,0,3,2
95DD06,944,153,655,408,118,39,90,7,85,44,836,126,598,381,106,38,73,6,70,36,524,66,399,254,69,24,52,4,35,20,312,60,199,127,37,14,21,2,35,16,1,0,1,0,1,0,0,0,0,0,5,0,2,1,0,0,1,0,1,2,5,0,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,84,27,37,15,8,1,13,1,14,5,75,22,36,14,8,1,13,1,13,3,0,0,0,0,0,0,0,0,0,0,9,5,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,18,0,17,11,3,0,3,0,0,1
95DD07,1412,56,1132,725,255,20,132,7,143,74,990,26,812,518,179,18,97,3,102,47,565,10,472,315,94,9,54,3,47,33,425,16,340,203,85,9,43,0,55,14,9,0,8,6,2,0,0,0,0,1,153,5,130,88,25,0,17,2,4,12,113,5,94,65,18,0,11,2,3,9,40,0,36,23,7,0,6,0,1,3,208,25,135,79,40,2,14,2,36,10,191,24,122,72,36,2,12,2,33,10,1,0,1,0,1,0,0,0,0,0,11,0,10,6,3,0,1,0,1,0,5,1,2,1,0,0,1,0,2,0,52,0,47,34,9,0,4,0,1,4
95DD08,1041,331,469,277,98,17,77,8,115,118,420,130,205,126,49,7,23,3,38,44,268,82,145,90,33,6,16,1,15,25,152,48,60,36,16,1,7,2,23,19,7,1,4,3,1,0,0,0,2,0,202,60,114,68,20,7,19,2,11,15,127,45,65,37,16,2,10,0,5,12,75,15,49,31,4,5,9,2,6,3,374,131,122,63,23,3,33,3,62,56,334,124,101,55,19,2,25,3,52,54,0,0,0,0,0,0,0,0,0,0,32,6,15,6,3,1,5,0,9,2,8,1,6,2,1,0,3,0,1,0,38,9,24,17,5,0,2,0,2,3
95DD09,929,52,770,577,62,33,98,3,66,38,796,38,676,513,51,31,81,2,53,27,486,10,429,344,22,17,46,1,24,22,310,28,247,169,29,14,35,1,29,5,1,0,1,0,0,0,1,0,0,0,22,1,18,14,3,0,1,0,0,3,22,1,18,14,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,87,11,59,36,8,1,14,0,11,6,73,11,47,31,5,1,10,0,10,5,1,0,1,0,0,0,1,0,0,0,13,0,11,5,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,23,2,16,14,0,1,1,1,2,2
95DD10,1180,30,983,596,133,120,134,14,92,61,774,17,668,426,69,73,100,7,51,31,434,11,383,253,38,39,53,3,19,18,340,6,285,173,31,34,47,4,32,13,5,0,5,3,0,2,0,0,0,0,233,2,190,108,34,32,16,4,19,18,176,1,142,84,28,20,10,3,15,15,57,1,48,24,6,12,6,1,4,3,137,11,94,47,28,5,14,3,20,9,128,11,86,43,26,4,13,3,19,9,0,0,0,0,0,0,0,0,0,0,8,0,7,4,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,31,0,26,12,2,8,4,0,2,3
95DD11,955,478,290,165,72,7,46,4,73,110,405,196,142,81,38,3,20,2,28,37,149,67,62,39,15,1,7,0,4,16,256,129,80,42,23,2,13,2,24,21,5,5,0,0,0,0,0,0,0,0,298,152,88,47,23,2,16,0,19,39,245,140,55,28,15,1,11,0,15,35,53,12,33,19,8,1,5,0,4,4,222,115,50,32,8,2,8,2,26,29,203,107,42,29,6,2,5,2,26,26,1,0,1,0,1,0,0,0,0,0,12,5,5,1,1,0,3,0,0,2,6,3,2,2,0,0,0,0,0,1,25,10,10,5,3,0,2,0,0,5
95DD12,890,101,670,435,71,54,110,6,66,47,777,93,589,390,61,44,94,6,51,38,481,46,394,261,38,30,65,5,17,19,296,47,195,129,23,14,29,1,34,19,0,0,0,0,0,0,0,0,0,0,22,2,14,9,2,0,3,0,2,4,20,2,13,9,2,0,2,0,2,3,2,0,1,0,0,0,1,0,0,1,56,4,39,22,5,2,10,0,10,3,47,4,30,18,4,1,7,0,10,3,1,0,1,0,1,0,0,0,0,0,7,0,7,4,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,35,2,28,14,3,8,3,0,3,2
95DD13,741,354,227,140,48,6,33,3,70,87,450,216,139,94,23,6,16,0,41,54,250,112,91,66,14,2,9,0,17,30,200,104,48,28,9,4,7,0,24,24,4,3,0,0,0,0,0,0,0,1,124,53,44,26,16,0,2,1,8,18,111,46,41,24,15,0,2,1,6,17,13,7,3,2,1,0,0,0,2,1,143,75,38,15,8,0,15,2,19,9,130,70,35,12,8,0,15,0,16,9,1,1,0,0,0,0,0,0,0,0,11,4,3,3,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,20,7,6,5,1,0,0,0,2,5
95DD14,1233,67,973,572,175,41,185,12,122,59,1045,54,838,504,145,37,152,9,100,44,504,18,436,257,76,20,83,6,26,18,541,36,402,247,69,17,69,3,74,26,8,0,7,2,3,0,2,1,0,0,43,1,37,19,8,1,9,0,1,4,39,1,34,18,7,1,8,0,1,3,4,0,3,1,1,0,1,0,0,1,115,11,78,41,18,3,16,0,18,8,107,10,72,39,17,3,13,0,17,8,0,0,0,0,0,0,0,0,0,0,6,0,5,1,1,0,3,0,1,0,2,1,1,1,0,0,0,0,0,0,22,1,13,6,1,0,6,2,3,3
95DD15,1174,630,423,312,43,9,59,10,55,56,945,496,360,267,37,6,50,5,37,47,473,221,218,175,17,1,25,3,4,27,472,275,142,92,20,5,25,2,33,20,3,1,2,1,0,0,1,0,0,0,50,32,12,9,0,0,3,1,2,3,46,30,11,8,0,0,3,0,2,3,4,2,1,1,0,0,0,1,0,0,147,84,40,28,4,3,5,4,14,5,126,72,33,23,4,2,4,4,13,4,0,0,0,0,0,0,0,0,0,0,19,12,6,4,0,1,1,0,0,1,2,0,1,1,0,0,0,0,1,0,29,17,9,7,2,0,0,0,2,1
95DD16,1019,112,758,527,96,19,116,9,94,46,894,97,674,472,84,17,101,8,77,38,501,58,381,285,40,8,48,4,34,24,393,39,293,187,44,9,53,4,43,14,3,0,2,2,0,0,0,0,1,0,15,1,12,8,2,0,2,0,0,2,15,1,12,8,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,81,12,50,31,9,2,8,1,13,5,63,10,36,22,7,2,5,1,12,4,2,0,2,2,0,0,0,0,0,0,16,2,12,7,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,26,2,20,14,1,0,5,0,3,1
95DD17,1148,387,620,428,67,11,114,5,82,54,990,350,520,352,61,11,96,4,70,46,496,175,268,202,24,2,40,2,21,30,494,175,252,150,37,9,56,2,49,16,6,0,1,1,0,0,0,0,4,1,28,8,19,13,2,0,4,0,0,1,26,6,19,13,2,0,4,0,0,1,2,2,0,0,0,0,0,0,0,0,83,23,48,34,3,0,11,1,6,5,74,20,42,29,2,0,11,1,6,5,0,0,0,0,0,0,0,0,0,0,9,3,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,32,28,1,0,3,0,2,1
95DD18,873,50,663,464,90,15,94,12,81,67,532,20,436,312,52,6,66,5,42,29,322,4,282,208,35,5,34,3,15,18,210,16,154,104,17,1,32,2,27,11,8,0,6,4,1,1,0,0,1,1,92,2,76,49,17,3,7,2,4,8,89,2,74,48,17,3,6,2,3,8,3,0,2,1,0,0,1,0,1,0,213,28,121,81,17,5,18,4,32,28,205,28,115,76,17,5,17,4,31,27,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,1,28,0,24,18,3,0,3,1,2,1
95DD19,1275,50,1039,693,216,23,107,6,118,62,970,33,801,526,160,21,94,5,89,42,434,12,365,263,57,9,36,3,32,22,536,21,436,263,103,12,58,2,57,20,7,1,5,3,1,1,0,0,1,0,114,2,96,67,27,0,2,0,9,7,114,2,96,67,27,0,2,0,9,7,0,0,0,0,0,0,0,0,0,0,143,12,101,68,23,1,9,1,18,11,132,12,91,61,21,1,8,1,17,11,1,0,0,0,0,0,0,0,1,0,10,0,10,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,36,29,5,0,2,0,1,2
95DD20,826,42,616,390,138,22,66,5,76,87,369,19,292,183,66,12,31,1,27,30,211,8,174,113,40,8,13,0,9,20,158,11,118,70,26,4,18,1,18,10,5,0,1,1,0,0,0,0,2,2,307,13,222,139,46,10,27,3,28,41,288,13,208,132,45,8,23,2,25,40,19,0,14,7,1,2,4,1,3,1,117,10,81,55,20,0,6,1,14,11,108,9,74,48,20,0,6,1,14,10,0,0,0,0,0,0,0,0,0,0,9,1,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,20,12,6,0,2,0,5,3
