GeographyCode,DC2417NI0001,DC2417NI0002,DC2417NI0003,DC2417NI0004,DC2417NI0005,DC2417NI0006,DC2417NI0007,DC2417NI0008,DC2417NI0009,DC2417NI0010,DC2417NI0011,DC2417NI0012,DC2417NI0013,DC2417NI0014,DC2417NI0015,DC2417NI0016,DC2417NI0017,DC2417NI0018,DC2417NI0019,DC2417NI0020,DC2417NI0021,DC2417NI0022,DC2417NI0023,DC2417NI0024,DC2417NI0025,DC2417NI0026,DC2417NI0027,DC2417NI0028,DC2417NI0029,DC2417NI0030,DC2417NI0031,DC2417NI0032,DC2417NI0033,DC2417NI0034,DC2417NI0035,DC2417NI0036,DC2417NI0037,DC2417NI0038,DC2417NI0039,DC2417NI0040,DC2417NI0041,DC2417NI0042,DC2417NI0043,DC2417NI0044,DC2417NI0045,DC2417NI0046,DC2417NI0047,DC2417NI0048,DC2417NI0049,DC2417NI0050,DC2417NI0051,DC2417NI0052,DC2417NI0053,DC2417NI0054,DC2417NI0055,DC2417NI0056,DC2417NI0057,DC2417NI0058,DC2417NI0059,DC2417NI0060,DC2417NI0061,DC2417NI0062,DC2417NI0063,DC2417NI0064,DC2417NI0065,DC2417NI0066,DC2417NI0067,DC2417NI0068,DC2417NI0069,DC2417NI0070,DC2417NI0071,DC2417NI0072,DC2417NI0073,DC2417NI0074,DC2417NI0075,DC2417NI0076,DC2417NI0077,DC2417NI0078,DC2417NI0079,DC2417NI0080,DC2417NI0081,DC2417NI0082,DC2417NI0083,DC2417NI0084,DC2417NI0085,DC2417NI0086,DC2417NI0087,DC2417NI0088,DC2417NI0089,DC2417NI0090,DC2417NI0091,DC2417NI0092,DC2417NI0093,DC2417NI0094,DC2417NI0095,DC2417NI0096,DC2417NI0097,DC2417NI0098,DC2417NI0099,DC2417NI0100,DC2417NI0101,DC2417NI0102,DC2417NI0103,DC2417NI0104,DC2417NI0105,DC2417NI0106,DC2417NI0107,DC2417NI0108,DC2417NI0109,DC2417NI0110,DC2417NI0111,DC2417NI0112,DC2417NI0113,DC2417NI0114,DC2417NI0115,DC2417NI0116,DC2417NI0117,DC2417NI0118,DC2417NI0119,DC2417NI0120,DC2417NI0121,DC2417NI0122,DC2417NI0123,DC2417NI0124,DC2417NI0125
95TT07,2704,1344,1277,15,68,1877,944,876,14,43,424,188,217,0,19,223,96,123,0,4,180,116,61,1,2,2421,1254,1112,13,42,1716,893,784,13,26,350,165,175,0,10,178,81,93,0,4,177,115,60,0,2,44,9,35,0,0,13,1,12,0,0,11,1,10,0,0,20,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,81,130,2,26,148,50,80,1,17,63,22,32,0,9,25,8,17,0,0,3,1,1,1,0
95TT08,2724,1293,1353,16,62,1847,827,975,11,34,368,178,184,3,3,289,144,129,0,16,220,144,65,2,9,2446,1208,1173,13,52,1706,796,876,10,24,310,153,153,1,3,244,125,103,0,16,186,134,41,2,9,63,8,55,0,0,15,1,14,0,0,13,1,12,0,0,8,0,8,0,0,27,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,77,125,3,10,126,30,85,1,10,45,24,19,2,0,37,19,18,0,0,7,4,3,0,0
95TT09,2917,2709,190,4,14,1799,1662,128,3,6,499,469,22,1,7,372,354,17,0,1,247,224,23,0,0,2709,2526,166,4,13,1702,1580,114,3,5,440,413,19,1,7,331,318,12,0,1,236,215,21,0,0,34,27,7,0,0,5,4,1,0,0,18,17,1,0,0,10,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,156,17,0,1,92,78,13,0,1,41,39,2,0,0,31,31,0,0,0,10,8,2,0,0
95TT10,2852,2231,544,6,71,1223,924,273,3,23,652,507,128,2,15,549,447,77,0,25,428,353,66,1,8,1678,1358,304,3,13,820,631,180,2,7,343,269,72,0,2,289,248,38,0,3,226,210,14,1,1,361,296,61,0,4,64,54,10,0,0,110,86,20,0,4,112,94,18,0,0,75,62,13,0,0,38,38,0,0,0,4,4,0,0,0,13,13,0,0,0,10,10,0,0,0,11,11,0,0,0,775,539,179,3,54,335,235,83,1,16,186,139,36,2,9,138,95,21,0,22,116,70,39,0,7
95TT11,3233,2866,343,9,15,2095,1832,249,8,6,568,511,56,0,1,336,304,24,0,8,234,219,14,1,0,2842,2529,299,6,8,1899,1668,222,6,3,496,445,50,0,1,262,243,15,0,4,185,173,12,0,0,89,82,5,0,2,15,12,1,0,2,20,20,0,0,0,33,29,4,0,0,21,21,0,0,0,15,15,0,0,0,0,0,0,0,0,4,4,0,0,0,11,11,0,0,0,0,0,0,0,0,287,240,39,3,5,181,152,26,2,1,48,42,6,0,0,30,21,5,0,4,28,25,2,1,0
95TT12,2641,970,1603,22,46,1666,610,1015,18,23,524,185,326,4,9,255,82,163,0,10,196,93,99,0,4,2306,919,1345,15,27,1528,589,908,11,20,432,170,251,4,7,194,72,122,0,0,152,88,64,0,0,113,0,107,3,3,30,0,26,3,1,35,0,33,0,2,25,0,25,0,0,23,0,23,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,220,50,150,4,16,108,21,81,4,2,55,14,41,0,0,36,10,16,0,10,21,5,12,0,4
95TT13,2918,1581,1177,29,131,1231,712,478,6,35,814,427,321,17,49,526,278,223,3,22,347,164,155,3,25,1777,988,723,20,46,962,533,409,4,16,429,248,158,11,12,246,136,103,3,4,140,71,53,2,14,436,164,252,1,19,45,22,20,1,2,146,51,89,0,6,132,49,75,0,8,113,42,68,0,3,4,1,3,0,0,0,0,0,0,0,1,1,0,0,0,3,0,3,0,0,0,0,0,0,0,701,428,199,8,66,224,157,49,1,17,238,127,74,6,31,145,93,42,0,10,94,51,34,1,8
95TT14,2211,1207,889,27,88,1225,677,486,21,41,447,224,207,1,15,302,140,140,1,21,237,166,56,4,11,1510,802,642,25,41,1024,577,401,20,26,249,113,131,1,4,145,54,85,0,6,92,58,25,4,5,224,118,96,0,10,41,21,18,0,2,72,29,39,0,4,61,30,27,0,4,50,38,12,0,0,34,19,15,0,0,2,1,1,0,0,4,4,0,0,0,15,7,8,0,0,13,7,6,0,0,443,268,136,2,37,158,78,66,1,13,122,78,37,0,7,81,49,20,1,11,82,63,13,0,6
95TT15,2480,806,1586,9,79,1508,502,950,6,50,557,170,374,2,11,249,73,162,1,13,166,61,100,0,5,2028,710,1256,6,56,1322,462,820,5,35,419,145,267,1,6,178,49,117,0,12,109,54,52,0,3,165,5,151,0,9,45,3,35,0,7,56,1,55,0,0,34,0,33,0,1,30,1,28,0,1,3,0,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,284,91,176,3,14,141,37,95,1,8,81,24,51,1,5,35,24,10,1,0,27,6,20,0,1
95TT16,2691,1897,757,1,36,1575,1058,496,0,21,521,374,135,0,12,322,240,78,1,3,273,225,48,0,0,2236,1600,612,0,24,1414,958,438,0,18,401,298,97,0,6,213,168,45,0,0,208,176,32,0,0,119,70,49,0,0,14,2,12,0,0,35,21,14,0,0,45,30,15,0,0,25,17,8,0,0,15,9,6,0,0,0,0,0,0,0,7,7,0,0,0,4,0,4,0,0,4,2,2,0,0,321,218,90,1,12,147,98,46,0,3,78,48,24,0,6,60,42,14,1,3,36,30,6,0,0
95UU01,1097,481,551,2,63,601,268,291,2,40,216,93,110,0,13,162,61,92,0,9,118,59,58,0,1,799,386,365,2,46,501,236,236,2,27,143,73,58,0,12,88,39,42,0,7,67,38,29,0,0,136,39,91,0,6,25,7,15,0,3,30,11,19,0,0,39,3,34,0,2,42,18,23,0,1,16,1,15,0,0,1,0,1,0,0,8,1,7,0,0,1,0,1,0,0,6,0,6,0,0,146,55,80,0,11,74,25,39,0,10,35,8,26,0,1,34,19,15,0,0,3,3,0,0,0
95UU02,1043,50,953,4,36,581,33,528,2,18,200,4,186,1,9,198,11,177,1,9,64,2,62,0,0,736,41,675,2,18,492,29,449,2,12,112,2,110,0,0,99,10,83,0,6,33,0,33,0,0,167,1,160,1,5,21,0,20,0,1,52,0,48,0,4,69,0,68,1,0,25,1,24,0,0,4,0,3,0,1,0,0,0,0,0,1,0,0,0,1,3,0,3,0,0,0,0,0,0,0,136,8,115,1,12,68,4,59,0,5,35,2,28,1,4,27,1,23,0,3,6,1,5,0,0
95UU03,802,538,221,12,31,556,378,150,10,18,106,73,27,0,6,81,50,25,1,5,59,37,19,1,2,617,424,169,8,16,478,333,129,7,9,62,44,16,0,2,35,23,9,0,3,42,24,15,1,2,21,14,5,1,1,11,8,1,1,1,1,1,0,0,0,7,3,4,0,0,2,2,0,0,0,20,16,4,0,0,1,1,0,0,0,4,3,1,0,0,14,11,3,0,0,1,1,0,0,0,144,84,43,3,14,66,36,20,2,8,39,25,10,0,4,25,13,9,1,2,14,10,4,0,0
95UU04,734,42,667,3,22,302,17,279,1,5,183,7,163,1,12,159,11,144,1,3,90,7,81,0,2,323,27,288,1,7,211,17,191,0,3,49,1,47,0,1,42,8,31,1,2,21,1,19,0,1,291,5,275,1,10,46,0,46,0,0,93,2,81,1,9,96,2,93,0,1,56,1,55,0,0,17,0,15,1,1,3,0,2,1,0,2,0,2,0,0,6,0,6,0,0,6,0,5,0,1,103,10,89,0,4,42,0,40,0,2,39,4,33,0,2,15,1,14,0,0,7,5,2,0,0
95UU05,991,69,882,5,35,618,44,552,1,21,210,5,201,2,2,107,13,90,2,2,56,7,39,0,10,804,59,720,2,23,546,37,496,0,13,147,5,139,2,1,68,11,55,0,2,43,6,30,0,7,92,3,85,0,4,12,0,12,0,0,31,0,30,0,1,36,2,34,0,0,13,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,7,77,3,8,60,7,44,1,8,32,0,32,0,0,3,0,1,2,0,0,0,0,0,0
95UU06,1452,1186,209,7,50,895,722,150,1,22,267,215,32,5,15,173,144,19,1,9,117,105,8,0,4,1052,879,152,1,20,747,614,122,1,10,157,132,16,0,9,87,74,12,0,1,61,59,2,0,0,125,103,13,0,9,8,2,6,0,0,28,21,5,0,2,54,48,2,0,4,35,32,0,0,3,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,270,199,44,6,21,140,106,22,0,12,80,60,11,5,4,29,19,5,1,4,21,14,6,0,1
95UU07,811,89,675,12,35,542,56,456,9,21,118,12,100,3,3,78,5,63,0,10,73,16,56,0,1,682,69,576,9,28,490,45,420,8,17,83,9,71,1,2,63,3,52,0,8,46,12,33,0,1,37,1,35,0,1,5,0,4,0,1,9,0,9,0,0,6,0,6,0,0,17,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,19,64,3,6,47,11,32,1,3,26,3,20,2,1,9,2,5,0,2,10,3,7,0,0
95UU08,1205,1118,70,3,14,607,568,33,1,5,241,213,20,1,7,173,162,9,1,1,184,175,8,0,1,940,882,46,2,10,545,513,27,1,4,176,157,12,1,6,118,112,6,0,0,101,100,1,0,0,107,97,10,0,0,12,11,1,0,0,27,20,7,0,0,25,24,1,0,0,43,42,1,0,0,26,22,3,0,1,2,2,0,0,0,5,5,0,0,0,5,3,2,0,0,14,12,1,0,1,132,117,11,1,3,48,42,5,0,1,33,31,1,0,1,25,23,0,1,1,26,21,5,0,0
95UU09,1688,1549,113,7,19,988,908,61,7,12,346,325,19,0,2,208,200,6,0,2,146,116,27,0,3,1344,1238,90,5,11,848,785,51,5,7,235,220,13,0,2,149,141,6,0,2,112,92,20,0,0,82,78,2,0,2,6,4,2,0,0,22,22,0,0,0,38,38,0,0,0,16,14,0,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,254,225,21,2,6,134,119,8,2,5,89,83,6,0,0,13,13,0,0,0,18,10,7,0,1
95UU10,1178,1102,60,4,12,687,657,26,0,4,162,146,12,0,4,207,191,10,4,2,122,108,12,0,2,932,885,38,0,9,588,565,20,0,3,130,118,10,0,2,140,131,7,0,2,74,71,1,0,2,35,32,1,0,2,9,8,0,0,1,8,6,1,0,1,18,18,0,0,0,0,0,0,0,0,14,12,2,0,0,1,0,1,0,0,2,2,0,0,0,6,6,0,0,0,5,4,1,0,0,197,173,19,4,1,89,84,5,0,0,22,20,1,0,1,43,36,3,4,0,43,33,10,0,0
95UU11,993,894,85,2,12,634,558,65,2,9,189,178,10,0,1,54,50,3,0,1,116,108,7,0,1,785,728,53,1,3,530,490,37,1,2,152,144,7,0,1,31,29,2,0,0,72,65,7,0,0,30,30,0,0,0,3,3,0,0,0,21,21,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,136,32,1,9,101,65,28,1,7,16,13,3,0,0,18,16,1,0,1,43,42,0,0,1
95UU12,1354,1077,222,7,48,641,504,112,2,23,344,282,49,1,12,251,200,37,4,10,118,91,24,0,3,758,613,119,3,23,437,347,77,2,11,157,136,18,0,3,97,83,7,1,6,67,47,17,0,3,177,142,29,1,5,27,19,4,0,4,53,41,12,0,0,62,50,10,1,1,35,32,3,0,0,13,7,5,0,1,1,1,0,0,0,0,0,0,0,0,9,4,4,0,1,3,2,1,0,0,406,315,69,3,19,176,137,31,0,8,134,105,19,1,9,83,63,16,2,2,13,10,3,0,0
95UU13,891,401,466,0,24,522,246,263,0,13,171,81,81,0,9,111,42,69,0,0,87,32,53,0,2,721,317,387,0,17,457,214,231,0,12,120,59,57,0,4,77,20,57,0,0,67,24,42,0,1,58,22,36,0,0,12,4,8,0,0,18,7,11,0,0,17,8,9,0,0,11,3,8,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,105,55,43,0,7,53,28,24,0,1,33,15,13,0,5,10,7,3,0,0,9,5,3,0,1
95UU14,1723,1310,356,8,49,896,685,182,1,28,400,297,92,2,9,282,209,63,0,10,145,119,19,5,2,1089,849,213,2,25,664,520,126,1,17,209,163,40,1,5,145,103,40,0,2,71,63,7,0,1,208,152,51,0,5,48,31,15,0,2,63,37,26,0,0,68,60,5,0,3,29,24,5,0,0,61,44,15,0,2,8,6,2,0,0,28,22,5,0,1,20,13,7,0,0,5,3,1,0,1,365,265,77,6,17,176,128,39,0,9,100,75,21,1,3,49,33,11,0,5,40,29,6,5,0
95UU15,945,167,724,1,53,529,88,418,0,23,210,34,169,1,6,113,19,92,0,2,93,26,45,0,22,678,119,512,0,47,415,71,324,0,20,132,22,105,0,5,64,6,58,0,0,67,20,25,0,22,125,21,102,0,2,42,2,40,0,0,35,4,31,0,0,35,9,24,0,2,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,27,110,1,4,72,15,54,0,3,43,8,33,1,1,14,4,10,0,0,13,0,13,0,0
95VV01,3205,1378,1690,22,115,1761,616,1098,6,41,705,318,351,5,31,461,270,166,7,18,278,174,75,4,25,2457,1006,1383,10,58,1441,489,928,3,21,535,226,284,5,20,284,155,120,2,7,197,136,51,0,10,179,121,42,1,15,61,33,23,1,4,54,32,17,0,5,44,38,1,0,5,20,18,1,0,1,37,23,4,4,6,6,2,3,0,1,3,3,0,0,0,11,11,0,0,0,17,7,1,4,5,532,228,261,7,36,253,92,144,2,15,113,57,50,0,6,122,66,45,5,6,44,13,22,0,9
95VV02,2182,1959,125,34,64,571,513,35,10,13,588,514,38,14,22,638,582,29,4,23,385,350,23,6,6,1140,1059,62,4,15,374,344,25,0,5,277,255,18,2,2,336,315,12,2,7,153,145,7,0,1,430,405,19,0,6,55,54,1,0,0,88,82,3,0,3,179,170,6,0,3,108,99,9,0,0,84,72,2,3,7,6,3,0,1,2,23,22,1,0,0,20,15,0,0,5,35,32,1,2,0,528,423,42,27,36,136,112,9,9,6,200,155,16,12,17,103,82,11,2,8,89,74,6,4,5
95VV03,2543,1689,774,10,70,1087,628,430,4,25,615,420,171,5,19,530,386,121,1,22,311,255,52,0,4,1613,1073,505,5,30,868,492,357,4,15,342,250,84,1,7,234,183,44,0,7,169,148,20,0,1,379,291,77,0,11,62,41,20,0,1,110,81,25,0,4,119,91,24,0,4,88,78,8,0,2,10,8,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8,8,0,0,0,541,317,190,5,29,156,95,52,0,9,162,89,61,4,8,177,112,53,1,11,46,21,24,0,1
95VV04,3138,1415,1616,16,91,2166,860,1241,9,56,456,246,190,1,19,316,194,108,5,9,200,115,77,1,7,2686,1157,1456,15,58,1971,756,1160,9,46,344,179,154,1,10,216,134,76,5,1,155,88,66,0,1,39,34,4,0,1,11,10,1,0,0,20,16,3,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,224,156,1,32,184,94,80,0,10,92,51,33,0,8,92,52,32,0,8,45,27,11,1,6
95VV05,4491,4132,276,15,68,3023,2800,178,9,36,720,672,41,0,7,413,343,48,5,17,335,317,9,1,8,3798,3547,203,9,39,2773,2585,149,8,31,538,516,20,0,2,264,226,33,1,4,223,220,1,0,2,80,69,8,0,3,9,5,3,0,1,11,9,2,0,0,25,23,2,0,0,35,32,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,612,515,65,6,26,241,210,26,1,4,171,147,19,0,5,124,94,13,4,13,76,64,7,1,4
95VV06,3482,3325,111,6,40,1903,1827,57,5,14,710,675,21,0,14,481,458,18,0,5,388,365,15,1,7,2727,2639,63,2,23,1692,1644,36,2,10,475,454,14,0,7,290,276,11,0,3,270,265,2,0,3,175,172,3,0,0,17,17,0,0,0,43,43,0,0,0,77,74,3,0,0,38,38,0,0,0,37,37,0,0,0,0,0,0,0,0,10,10,0,0,0,22,22,0,0,0,5,5,0,0,0,543,477,45,4,17,194,166,21,3,4,182,168,7,0,7,92,86,4,0,2,75,57,13,1,4
95VV07,4393,3841,440,11,101,2264,1988,239,6,31,897,784,89,2,22,774,685,63,2,24,458,384,49,1,24,3096,2740,313,3,40,1960,1735,201,2,22,546,480,53,1,12,393,354,35,0,4,197,171,24,0,2,267,241,15,1,10,36,33,3,0,0,68,66,1,1,0,84,72,9,0,3,79,70,2,0,7,191,174,7,2,8,16,14,0,0,2,39,37,2,0,0,99,89,5,1,4,37,34,0,1,2,839,686,105,5,43,252,206,35,4,7,244,201,33,0,10,198,170,14,1,13,145,109,23,0,13
95VV08,3052,2851,172,1,28,1593,1491,91,0,11,682,639,37,0,6,392,360,26,1,5,385,361,18,0,6,2485,2343,130,0,12,1388,1304,81,0,3,520,491,27,0,2,271,263,7,0,1,306,285,15,0,6,131,121,8,0,2,20,20,0,0,0,42,40,2,0,0,32,25,5,0,2,37,36,1,0,0,99,94,5,0,0,11,11,0,0,0,51,46,5,0,0,34,34,0,0,0,3,3,0,0,0,337,293,29,1,14,174,156,10,0,8,69,62,3,0,4,55,38,14,1,2,39,37,2,0,0
95VV09,2665,2543,97,1,24,1073,1040,26,0,7,591,565,16,1,9,527,501,20,0,6,474,437,35,0,2,1951,1863,73,0,15,926,904,18,0,4,369,352,13,0,4,309,290,13,0,6,347,317,29,0,1,222,219,2,0,1,26,26,0,0,0,88,86,1,0,1,79,78,1,0,0,29,29,0,0,0,146,144,2,0,0,6,6,0,0,0,35,35,0,0,0,73,71,2,0,0,32,32,0,0,0,346,317,20,1,8,115,104,8,0,3,99,92,2,1,4,66,62,4,0,0,66,59,6,0,1
95VV10,3155,2925,128,27,75,1004,930,45,4,25,748,708,26,3,11,753,698,24,11,20,650,589,33,9,19,1673,1592,49,4,28,678,642,19,1,16,375,361,10,0,4,324,309,5,3,7,296,280,15,0,1,607,579,21,0,7,72,64,5,0,3,184,178,3,0,3,213,202,10,0,1,138,135,3,0,0,71,68,1,1,1,20,19,0,1,0,18,17,1,0,0,26,25,0,0,1,7,7,0,0,0,804,686,57,22,39,234,205,21,2,6,171,152,12,3,4,190,162,9,8,11,209,167,15,9,18
95VV11,4426,3867,467,23,69,2633,2315,283,11,24,922,795,96,6,25,520,465,42,1,12,351,292,46,5,8,3731,3294,381,18,38,2355,2085,243,10,17,700,612,73,6,9,383,341,35,1,6,293,256,30,1,6,65,49,13,0,3,11,10,1,0,0,26,20,5,0,1,20,13,6,0,1,8,6,1,0,1,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,628,522,73,5,28,267,220,39,1,7,194,161,18,0,15,117,111,1,0,5,50,30,15,4,1
95VV12,3175,2847,254,12,62,1255,1104,119,8,24,870,792,52,1,25,682,617,56,2,7,368,334,27,1,6,2008,1802,158,9,39,1004,889,92,7,16,490,448,23,0,19,369,331,33,2,3,145,134,10,0,1,526,486,35,1,4,106,96,9,1,0,167,149,14,0,4,147,141,6,0,0,106,100,6,0,0,102,86,9,2,5,2,2,0,0,0,20,18,1,1,0,40,34,6,0,0,40,32,2,1,5,539,473,52,0,14,143,117,18,0,8,193,177,14,0,2,126,111,11,0,4,77,68,9,0,0
95VV13,3463,2240,1163,15,45,2347,1490,826,3,28,579,367,198,11,3,310,223,77,0,10,227,160,62,1,4,3111,2024,1044,15,28,2168,1396,751,3,18,516,328,174,11,3,244,176,61,0,7,183,124,58,1,0,56,33,23,0,0,10,1,9,0,0,7,1,6,0,0,33,25,8,0,0,6,6,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,287,178,92,0,17,169,93,66,0,10,56,38,18,0,0,33,22,8,0,3,29,25,0,0,4
95VV14,3336,3069,160,23,84,1739,1632,71,7,29,667,620,21,7,19,496,435,36,7,18,434,382,32,2,18,2175,2079,62,4,30,1450,1386,44,1,19,363,350,4,2,7,216,209,2,1,4,146,134,12,0,0,233,209,17,2,5,27,25,2,0,0,74,71,2,0,1,81,73,6,0,2,51,40,7,2,2,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,3,3,0,0,921,777,78,17,49,262,221,25,6,10,230,199,15,5,11,198,152,28,6,12,231,205,10,0,16
95VV15,3084,2717,269,22,76,1119,960,127,3,29,838,758,53,12,15,629,572,35,3,19,498,427,54,4,13,1914,1726,150,6,32,836,745,83,1,7,493,458,28,0,7,312,280,17,2,13,273,243,22,3,5,387,344,39,1,3,52,44,8,0,0,132,121,10,1,0,115,108,5,0,2,88,71,16,0,1,143,126,15,0,2,20,15,5,0,0,44,41,1,0,2,51,48,3,0,0,28,22,6,0,0,640,521,65,15,39,211,156,31,2,22,169,138,14,11,6,151,136,10,1,4,109,91,10,1,7
95VV16,3110,2955,124,4,27,1864,1763,82,3,16,543,522,14,0,7,401,388,9,1,3,302,282,19,0,1,2598,2479,100,4,15,1671,1580,76,3,12,421,409,9,0,3,290,289,0,1,0,216,201,15,0,0,79,78,1,0,0,10,9,1,0,0,10,10,0,0,0,22,22,0,0,0,37,37,0,0,0,50,44,6,0,0,8,6,2,0,0,19,17,2,0,0,14,12,2,0,0,9,9,0,0,0,383,354,17,0,12,175,168,3,0,4,93,86,3,0,4,75,65,7,0,3,40,35,4,0,1
95VV17,4356,4121,174,9,52,2427,2301,90,3,33,866,827,29,2,8,521,490,23,1,7,542,503,32,3,4,3539,3367,133,7,32,2180,2073,78,3,26,628,602,23,0,3,315,301,12,1,1,416,391,20,3,2,154,147,6,0,1,32,29,3,0,0,33,33,0,0,0,52,49,3,0,0,37,36,0,0,1,86,83,3,0,0,6,6,0,0,0,15,13,2,0,0,45,45,0,0,0,20,19,1,0,0,577,524,32,2,19,209,193,9,0,7,190,179,4,2,5,109,95,8,0,6,69,57,11,0,1
95VV18,3642,924,2489,25,204,1839,346,1427,4,62,819,273,487,7,52,632,195,377,4,56,352,110,198,10,34,2461,434,1958,5,64,1498,241,1223,4,30,458,101,341,0,16,335,61,262,1,11,170,31,132,0,7,288,156,122,0,10,59,24,34,0,1,74,43,31,0,0,109,62,38,0,9,46,27,19,0,0,56,22,23,4,7,6,0,5,0,1,16,11,5,0,0,18,7,11,0,0,16,4,2,4,6,837,312,386,16,123,276,81,165,0,30,271,118,110,7,36,170,65,66,3,36,120,48,45,6,21
95VV19,2969,1698,1172,10,89,1546,781,715,7,43,653,371,258,2,22,443,311,120,1,11,327,235,79,0,13,1922,1021,869,6,26,1198,575,600,4,19,377,192,176,2,7,215,159,56,0,0,132,95,37,0,0,301,243,55,0,3,54,48,6,0,0,93,69,21,0,3,98,76,22,0,0,56,50,6,0,0,20,17,2,0,1,0,0,0,0,0,8,5,2,0,1,4,4,0,0,0,8,8,0,0,0,726,417,246,4,59,294,158,109,3,24,175,105,59,0,11,126,72,42,1,11,131,82,36,0,13
95VV20,2990,1927,969,11,83,1850,1141,655,6,48,563,390,148,4,21,314,197,108,0,9,263,199,58,1,5,2570,1673,837,3,57,1696,1055,600,2,39,423,311,105,0,7,241,139,95,0,7,210,168,37,1,4,40,39,1,0,0,4,4,0,0,0,14,14,0,0,0,16,16,0,0,0,6,5,1,0,0,77,20,39,7,11,9,1,4,3,1,43,4,25,4,10,6,5,1,0,0,19,10,9,0,0,303,195,92,1,15,141,81,51,1,8,83,61,18,0,4,51,37,12,0,2,28,16,11,0,1
95VV21,4037,3395,564,8,70,2519,2093,387,7,32,789,685,91,0,13,443,367,60,1,15,286,250,26,0,10,3582,3018,505,7,52,2358,1970,355,6,27,673,583,78,0,12,315,262,47,1,5,236,203,25,0,8,61,56,4,0,1,10,10,0,0,0,20,18,2,0,0,23,20,2,0,1,8,8,0,0,0,22,21,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,7,6,0,0,1,372,300,55,1,16,151,113,32,1,5,96,84,11,0,1,90,70,11,0,9,35,33,1,0,1
95VV22,2836,1770,986,16,64,1479,888,562,9,20,615,373,225,1,16,414,299,105,0,10,328,210,94,6,18,2163,1321,808,9,25,1264,751,493,8,12,409,234,174,0,1,291,212,73,0,6,199,124,68,1,6,198,132,52,3,11,33,24,8,1,0,72,40,27,1,4,38,31,5,0,2,55,37,12,1,5,33,19,4,4,6,2,0,2,0,0,4,4,0,0,0,10,8,1,0,1,17,7,1,4,5,442,298,122,0,22,180,113,59,0,8,130,95,24,0,11,75,48,26,0,1,57,42,13,0,2
95VV23,2876,2503,263,19,91,1460,1250,155,5,50,626,564,44,2,16,487,439,34,5,9,303,250,30,7,16,2047,1810,174,7,56,1231,1064,125,4,38,395,361,28,0,6,258,248,5,1,4,163,137,16,2,8,124,104,18,0,2,24,19,4,0,1,33,31,1,0,1,37,26,11,0,0,30,28,2,0,0,110,99,11,0,0,8,8,0,0,0,20,20,0,0,0,56,55,1,0,0,26,16,10,0,0,595,490,60,12,33,197,159,26,1,11,178,152,15,2,9,136,110,17,4,5,84,69,2,5,8
95VV24,3014,2565,342,8,99,1614,1405,164,4,41,643,547,75,0,21,479,403,66,2,8,278,210,37,2,29,2080,1819,219,2,40,1363,1191,141,1,30,367,325,40,0,2,246,214,29,1,2,104,89,9,0,6,251,199,40,0,12,38,33,4,0,1,72,57,12,0,3,91,75,15,0,1,50,34,9,0,7,56,47,7,0,2,5,5,0,0,0,5,4,0,0,1,21,18,2,0,1,25,20,5,0,0,627,500,76,6,45,208,176,19,3,10,199,161,23,0,15,121,96,20,1,4,99,67,14,2,16
