GeographyCode,DC2120NI0001,DC2120NI0002,DC2120NI0003,DC2120NI0004,DC2120NI0005,DC2120NI0006,DC2120NI0007,DC2120NI0008,DC2120NI0009,DC2120NI0010,DC2120NI0011,DC2120NI0012,DC2120NI0013,DC2120NI0014,DC2120NI0015,DC2120NI0016,DC2120NI0017,DC2120NI0018,DC2120NI0019,DC2120NI0020,DC2120NI0021,DC2120NI0022,DC2120NI0023,DC2120NI0024,DC2120NI0025,DC2120NI0026,DC2120NI0027,DC2120NI0028,DC2120NI0029,DC2120NI0030,DC2120NI0031,DC2120NI0032,DC2120NI0033,DC2120NI0034,DC2120NI0035,DC2120NI0036,DC2120NI0037,DC2120NI0038,DC2120NI0039,DC2120NI0040,DC2120NI0041,DC2120NI0042,DC2120NI0043,DC2120NI0044,DC2120NI0045,DC2120NI0046,DC2120NI0047,DC2120NI0048,DC2120NI0049,DC2120NI0050,DC2120NI0051,DC2120NI0052,DC2120NI0053,DC2120NI0054,DC2120NI0055,DC2120NI0056,DC2120NI0057,DC2120NI0058,DC2120NI0059,DC2120NI0060,DC2120NI0061,DC2120NI0062,DC2120NI0063,DC2120NI0064,DC2120NI0065,DC2120NI0066,DC2120NI0067,DC2120NI0068,DC2120NI0069,DC2120NI0070,DC2120NI0071,DC2120NI0072,DC2120NI0073,DC2120NI0074,DC2120NI0075,DC2120NI0076,DC2120NI0077,DC2120NI0078,DC2120NI0079,DC2120NI0080,DC2120NI0081,DC2120NI0082,DC2120NI0083,DC2120NI0084,DC2120NI0085,DC2120NI0086,DC2120NI0087,DC2120NI0088,DC2120NI0089,DC2120NI0090,DC2120NI0091,DC2120NI0092,DC2120NI0093,DC2120NI0094,DC2120NI0095,DC2120NI0096,DC2120NI0097,DC2120NI0098,DC2120NI0099,DC2120NI0100,DC2120NI0101,DC2120NI0102,DC2120NI0103,DC2120NI0104,DC2120NI0105,DC2120NI0106,DC2120NI0107,DC2120NI0108,DC2120NI0109,DC2120NI0110
95SS06,1935,1791,117,8,19,299,265,25,4,5,58,52,6,0,0,241,213,19,4,5,1432,1338,78,3,13,20,18,2,0,0,433,390,35,2,6,80,76,4,0,0,226,193,27,1,5,127,121,4,1,1,119,105,10,0,4,32,30,1,0,1,78,67,9,0,2,9,8,0,0,1,860,825,31,1,3,718,690,25,1,2,142,135,6,0,1,204,188,14,1,1,137,125,12,0,0,0,0,0,0,0,5,5,0,0,0,62,58,2,1,1
95SS07,3406,2254,1007,28,117,812,359,407,11,35,239,52,182,3,2,573,307,225,8,33,2328,1703,539,15,71,117,43,73,1,0,1210,902,265,9,34,261,166,88,0,7,794,639,127,8,20,155,97,50,1,7,291,213,55,2,21,153,116,27,1,9,129,94,22,1,12,9,3,6,0,0,710,545,146,3,16,575,472,88,2,13,135,73,58,1,3,266,192,61,2,11,138,115,20,1,2,1,1,0,0,0,8,1,7,0,0,119,75,34,1,9
95SS08,1670,208,1383,12,67,282,38,238,1,5,133,10,121,1,1,149,28,117,0,4,1319,156,1093,10,60,161,9,149,0,3,905,101,758,9,37,253,20,222,3,8,475,65,381,4,25,177,16,155,2,4,93,26,55,1,11,44,9,27,0,8,40,16,21,1,2,9,1,7,0,1,160,20,131,0,9,92,12,73,0,7,68,8,58,0,2,69,14,52,1,2,27,10,16,0,1,0,0,0,0,0,8,1,7,0,0,34,3,29,1,1
95SS09,1334,222,1030,13,69,336,44,269,5,18,133,1,129,1,2,203,43,140,4,16,923,161,709,8,45,145,3,135,5,2,625,127,469,2,27,211,40,160,0,11,289,69,207,1,12,125,18,102,1,4,63,20,35,0,8,41,12,24,0,5,21,8,11,0,2,1,0,0,0,1,90,11,70,1,8,45,7,31,1,6,45,4,39,0,2,75,17,52,0,6,28,4,21,0,3,0,0,0,0,0,7,0,7,0,0,40,13,24,0,3
95SS10,1607,1198,348,17,44,424,243,156,5,20,141,37,100,2,2,283,206,56,3,18,1092,882,177,11,22,84,49,35,0,0,712,591,95,9,17,147,109,31,1,6,404,344,42,8,10,161,138,22,0,1,92,69,20,0,3,62,48,12,0,2,28,20,7,0,1,2,1,1,0,0,204,173,27,2,2,137,117,19,1,0,67,56,8,1,2,91,73,15,1,2,40,34,5,1,0,2,1,1,0,0,4,2,2,0,0,45,36,7,0,2
95SS11,1863,1070,735,13,45,315,172,134,2,7,133,76,56,0,1,182,96,78,2,6,1403,810,552,10,31,103,49,54,0,0,985,543,414,9,19,217,104,106,4,3,581,349,214,4,14,187,90,94,1,2,97,65,27,0,5,49,32,15,0,2,45,31,11,0,3,3,2,1,0,0,218,153,57,1,7,149,111,33,0,5,69,42,24,1,2,145,88,49,1,7,77,50,23,1,3,0,0,0,0,0,6,4,2,0,0,62,34,24,0,4
95SS12,1251,310,872,11,58,352,65,270,2,15,191,26,158,2,5,161,39,112,0,10,837,228,562,7,40,155,27,125,2,1,515,154,329,4,28,148,36,109,0,3,245,72,151,4,18,122,46,69,0,7,60,16,37,0,7,38,8,24,0,6,20,8,11,0,1,2,0,2,0,0,107,31,71,1,4,72,21,48,0,3,35,10,23,1,1,62,17,40,2,3,20,7,12,0,1,0,0,0,0,0,5,3,2,0,0,37,7,26,2,2
95SS13,1336,319,906,14,97,520,123,364,5,28,196,43,149,2,2,324,80,215,3,26,734,175,490,9,60,79,22,56,0,1,368,86,252,8,22,113,21,80,2,10,174,46,113,5,10,81,19,59,1,2,113,22,73,0,18,68,12,44,0,12,37,9,23,0,5,8,1,6,0,1,174,45,109,1,19,115,29,68,1,17,59,16,41,0,2,82,21,52,0,9,25,5,19,0,1,0,0,0,0,0,4,0,4,0,0,53,16,29,0,8
95SS14,1246,128,1029,13,76,405,22,363,3,17,178,8,169,0,1,227,14,194,3,16,777,89,631,9,48,109,4,104,1,0,413,50,340,5,18,142,16,116,2,8,193,30,153,2,8,78,4,71,1,2,98,20,62,0,16,45,8,31,0,6,49,11,29,0,9,4,1,2,0,1,157,15,125,3,14,103,12,77,2,12,54,3,48,1,2,64,17,35,1,11,31,10,16,1,4,1,0,1,0,0,3,0,3,0,0,29,7,15,0,7
95SS15,1516,156,1297,15,48,400,24,356,5,15,208,2,204,1,1,192,22,152,4,14,1059,124,901,9,25,182,7,173,1,1,728,90,613,8,17,225,22,195,2,6,350,56,281,5,8,153,12,137,1,3,59,16,40,0,3,42,11,28,0,3,13,4,9,0,0,4,1,3,0,0,90,11,75,0,4,44,5,37,0,2,46,6,38,0,2,57,8,40,1,8,20,3,15,0,2,0,0,0,0,0,10,1,7,1,1,27,4,18,0,5
95SS16,1152,1057,73,3,19,300,268,26,0,6,83,80,3,0,0,217,188,23,0,6,757,701,43,3,10,36,34,1,0,1,420,391,22,2,5,86,82,3,0,1,188,170,13,2,3,146,139,6,0,1,52,46,6,0,0,25,22,3,0,0,25,22,3,0,0,2,2,0,0,0,249,230,14,1,4,163,150,8,1,4,86,80,6,0,0,95,88,4,0,3,56,53,1,0,2,0,0,0,0,0,2,2,0,0,0,37,33,3,0,1
95SS17,1749,402,1224,13,110,495,93,384,3,15,161,28,129,2,2,334,65,255,1,13,1152,279,777,8,88,97,18,76,1,2,674,153,471,6,44,215,39,161,4,11,339,83,223,2,31,120,31,87,0,2,137,42,76,0,19,87,32,44,0,11,47,8,31,0,8,3,2,1,0,0,244,66,154,1,23,154,42,91,1,20,90,24,63,0,3,102,30,63,2,7,42,10,28,0,4,0,0,0,0,0,6,3,3,0,0,54,17,32,2,3
95SS18,1342,228,1021,15,78,517,68,419,4,26,247,27,213,1,6,270,41,206,3,20,750,134,558,10,48,97,10,85,1,1,352,68,261,5,18,105,13,86,2,4,175,44,116,3,12,72,11,59,0,2,82,20,50,1,11,41,6,28,1,6,36,14,17,0,5,5,0,5,0,0,219,36,162,3,18,149,23,108,3,15,70,13,54,0,3,75,26,44,1,4,27,9,15,1,2,0,0,0,0,0,9,0,9,0,0,39,17,20,0,2
95SS19,1236,101,1037,26,72,436,30,378,12,16,153,5,141,4,3,283,25,237,8,13,733,52,616,13,52,84,6,78,0,0,374,26,311,10,27,128,7,111,4,6,175,17,139,3,16,71,2,61,3,5,81,10,59,2,10,45,6,31,0,8,31,4,24,1,2,5,0,4,1,0,194,10,168,1,15,122,9,99,1,13,72,1,69,0,2,67,19,43,1,4,25,8,16,0,1,2,1,1,0,0,1,0,1,0,0,39,10,25,1,3
95SS20,1096,147,895,12,42,284,25,248,4,7,176,11,161,3,1,108,14,87,1,6,768,112,616,8,32,169,18,149,1,1,454,66,361,6,21,159,19,132,3,5,170,32,125,2,11,125,15,104,1,5,37,10,22,0,5,22,6,12,0,4,9,4,4,0,1,6,0,6,0,0,108,18,84,1,5,44,9,31,1,3,64,9,53,0,2,44,10,31,0,3,15,6,8,0,1,0,0,0,0,0,10,0,10,0,0,19,4,13,0,2
95SS21,1656,184,1367,16,89,253,27,208,6,12,89,9,76,2,2,164,18,132,4,10,1315,144,1094,10,67,132,13,117,0,2,944,91,796,9,48,259,21,222,3,13,541,55,451,4,31,144,15,123,2,4,113,16,86,0,11,73,11,55,0,7,36,5,27,0,4,4,0,4,0,0,126,24,95,1,6,56,9,44,0,3,70,15,51,1,3,88,13,65,0,10,32,5,24,0,3,1,0,1,0,0,5,1,4,0,0,50,7,36,0,7
95SS22,1254,319,831,14,90,255,57,191,2,5,147,19,126,1,1,108,38,65,1,4,951,251,608,12,80,139,24,111,1,3,638,176,383,11,68,206,51,137,3,15,331,98,180,5,48,101,27,66,3,5,59,17,37,0,5,29,7,18,0,4,30,10,19,0,1,0,0,0,0,0,115,34,77,0,4,66,24,39,0,3,49,10,38,0,1,48,11,32,0,5,23,5,16,0,2,1,0,1,0,0,3,0,3,0,0,21,6,12,0,3
95SS23,1532,126,1286,21,99,394,33,335,7,19,141,7,131,2,1,253,26,204,5,18,1066,80,899,14,73,139,2,133,3,1,704,55,588,9,52,232,14,198,4,16,346,36,280,4,26,126,5,110,1,10,98,14,70,1,13,59,10,39,1,9,34,4,26,0,4,5,0,5,0,0,125,9,108,1,7,76,7,64,1,4,49,2,44,0,3,72,13,52,0,7,31,4,24,0,3,0,0,0,0,0,2,0,2,0,0,39,9,26,0,4
95SS24,1914,336,1469,18,91,431,44,351,7,29,151,9,139,1,2,280,35,212,6,27,1405,272,1063,11,59,151,11,137,2,1,964,192,725,8,39,254,30,214,3,7,543,135,374,5,29,167,27,137,0,3,123,38,71,0,14,68,25,34,0,9,50,13,32,0,5,5,0,5,0,0,167,31,130,1,5,94,21,69,1,3,73,10,61,0,2,78,20,55,0,3,28,9,18,0,1,0,0,0,0,0,6,1,5,0,0,44,10,32,0,2
95SS25,1117,273,751,11,82,374,68,290,1,15,143,17,125,0,1,231,51,165,1,14,679,178,433,10,58,50,12,38,0,0,240,67,152,4,17,68,14,48,1,5,120,37,68,3,12,52,16,36,0,0,74,11,49,4,10,24,4,16,1,3,47,6,32,3,6,3,1,1,0,1,315,88,194,2,31,243,74,138,2,29,72,14,56,0,2,64,27,28,0,9,25,10,11,0,4,0,0,0,0,0,1,0,1,0,0,38,17,16,0,5
95SS26,1314,1221,70,1,22,224,197,21,0,6,61,55,6,0,0,163,142,15,0,6,972,914,45,0,13,40,40,0,0,0,414,390,16,0,8,109,100,7,0,2,179,168,7,0,4,126,122,2,0,2,71,62,8,0,1,26,23,2,0,1,37,33,4,0,0,8,6,2,0,0,447,422,21,0,4,352,333,15,0,4,95,89,6,0,0,118,110,4,1,3,74,70,1,1,2,1,1,0,0,0,0,0,0,0,0,43,39,3,0,1
95SS27,1194,131,980,24,59,509,49,432,7,21,218,7,207,4,0,291,42,225,3,21,613,71,494,16,32,88,2,85,0,1,335,43,269,7,16,118,13,99,2,4,148,23,108,5,12,69,7,62,0,0,55,10,31,5,9,29,6,16,2,5,25,4,14,3,4,1,0,1,0,0,135,16,109,4,6,85,14,63,2,6,50,2,46,2,0,72,11,54,1,6,21,5,15,1,0,0,0,0,0,0,9,0,9,0,0,42,6,30,0,6
95SS28,1071,406,603,6,56,341,111,216,3,11,149,41,107,0,1,192,70,109,3,10,647,258,347,3,39,60,16,44,0,0,322,136,171,2,13,84,26,56,0,2,161,69,79,2,11,77,41,36,0,0,69,23,33,1,12,27,5,15,0,7,36,15,16,1,4,6,3,2,0,1,196,83,99,0,14,121,55,53,0,13,75,28,46,0,1,83,37,40,0,6,32,14,17,0,1,0,0,0,0,0,7,1,6,0,0,44,22,17,0,5
95SS29,1031,934,78,3,16,277,244,28,0,5,84,80,4,0,0,193,164,24,0,5,625,565,47,3,10,50,47,2,1,0,197,179,13,2,3,53,52,0,0,1,87,74,9,2,2,57,53,4,0,0,49,41,5,0,3,13,13,0,0,0,34,26,5,0,3,2,2,0,0,0,329,298,27,0,4,245,221,20,0,4,84,77,7,0,0,129,125,3,0,1,59,57,2,0,0,0,0,0,0,0,5,5,0,0,0,65,63,1,0,1
95SS30,1125,218,841,14,52,253,46,197,4,6,145,15,127,2,1,108,31,70,2,5,830,163,612,10,45,166,15,146,3,2,546,118,391,4,33,171,26,140,1,4,281,70,181,2,28,94,22,70,1,1,38,11,22,1,4,23,8,11,1,3,13,2,10,0,1,2,1,1,0,0,80,19,53,2,6,41,11,26,1,3,39,8,27,1,3,42,9,32,0,1,21,7,13,0,1,0,0,0,0,0,8,1,7,0,0,13,1,12,0,0
95TT01,838,622,205,3,8,157,97,54,2,4,84,49,31,1,3,73,48,23,1,1,605,469,131,1,4,48,37,11,0,0,451,352,96,1,2,60,42,18,0,0,279,228,49,1,1,112,82,29,0,1,29,22,5,0,2,15,11,3,0,1,13,10,2,0,1,1,1,0,0,0,77,58,19,0,0,28,19,9,0,0,49,39,10,0,0,76,56,20,0,0,38,25,13,0,0,0,0,0,0,0,8,8,0,0,0,30,23,7,0,0
95TT02,857,690,158,0,9,153,112,38,0,3,73,55,18,0,0,80,57,20,0,3,624,509,110,0,5,46,30,16,0,0,445,364,78,0,3,70,50,18,0,2,272,232,39,0,1,103,82,21,0,0,25,18,6,0,1,9,8,1,0,0,16,10,5,0,1,0,0,0,0,0,108,97,10,0,1,63,56,7,0,0,45,41,3,0,1,80,69,10,0,1,32,28,4,0,0,0,0,0,0,0,8,7,0,0,1,40,34,6,0,0
95TT03,1175,579,569,8,19,265,107,154,1,3,110,37,71,1,1,155,70,83,0,2,828,416,391,6,15,60,14,44,2,0,537,286,238,2,11,128,58,64,1,5,302,177,119,1,5,107,51,55,0,1,82,42,37,0,3,49,24,24,0,1,29,18,9,0,2,4,0,4,0,0,149,74,72,2,1,87,43,42,1,1,62,31,30,1,0,82,56,24,1,1,30,19,10,1,0,0,0,0,0,0,4,2,2,0,0,48,35,12,0,1
95TT04,1018,932,70,3,13,256,235,18,0,3,101,94,5,0,2,155,141,13,0,1,705,653,41,2,9,39,35,3,0,1,493,458,30,1,4,100,91,8,0,1,289,268,18,1,2,104,99,4,0,1,52,46,2,1,3,27,25,1,0,1,24,20,1,1,2,1,1,0,0,0,121,114,6,0,1,61,55,6,0,0,60,59,0,0,1,57,44,11,1,1,24,19,4,1,0,0,0,0,0,0,10,8,2,0,0,23,17,5,0,1
95TT05,1129,739,358,14,18,302,193,100,2,7,114,70,43,1,0,188,123,57,1,7,739,478,242,10,9,55,27,27,1,0,427,292,126,7,2,97,57,37,3,0,253,183,66,3,1,77,52,23,1,1,88,52,31,0,5,41,26,11,0,4,43,26,16,0,1,4,0,4,0,0,169,107,58,2,2,105,69,32,2,2,64,38,26,0,0,88,68,16,2,2,34,23,9,1,1,0,0,0,0,0,8,7,1,0,0,46,38,6,1,1
95TT06,886,555,320,2,9,185,96,88,0,1,98,53,45,0,0,87,43,43,0,1,641,421,214,2,4,48,29,19,0,0,482,334,144,2,2,86,50,35,1,0,267,193,71,1,2,129,91,38,0,0,17,8,9,0,0,10,7,3,0,0,7,1,6,0,0,0,0,0,0,0,94,50,42,0,2,44,27,16,0,1,50,23,26,0,1,60,38,18,0,4,27,20,5,0,2,0,0,0,0,0,3,2,1,0,0,30,16,12,0,2
95TT07,874,402,454,8,10,152,65,84,3,0,82,32,49,1,0,70,33,35,2,0,665,307,344,4,10,56,16,40,0,0,500,241,253,2,4,99,46,49,1,3,270,140,128,1,1,131,55,76,0,0,33,17,13,0,3,10,5,4,0,1,19,9,8,0,2,4,3,1,0,0,76,33,38,2,3,26,9,14,0,3,50,24,24,2,0,57,30,26,1,0,24,14,10,0,0,0,0,0,0,0,5,3,2,0,0,28,13,14,1,0
95TT08,851,361,472,5,13,138,49,88,0,1,71,20,51,0,0,67,29,37,0,1,658,285,357,5,11,48,18,27,2,1,506,225,271,3,7,82,22,59,0,1,291,149,134,2,6,133,54,78,1,0,29,10,17,0,2,13,4,7,0,2,13,6,7,0,0,3,0,3,0,0,75,32,42,0,1,29,13,16,0,0,46,19,26,0,1,55,27,27,0,1,25,9,15,0,1,0,0,0,0,0,8,4,4,0,0,22,14,8,0,0
95TT09,874,800,70,1,3,141,126,14,1,0,80,69,10,1,0,61,57,4,0,0,661,608,51,0,2,52,49,3,0,0,508,465,42,0,1,70,60,10,0,0,295,271,23,0,1,143,134,9,0,0,18,16,1,0,1,8,7,1,0,0,9,8,0,0,1,1,1,0,0,0,83,78,5,0,0,21,20,1,0,0,62,58,4,0,0,72,66,5,0,1,33,31,1,0,1,0,0,0,0,0,5,4,1,0,0,34,31,3,0,0
95TT10,1056,803,232,5,16,235,162,67,2,4,103,64,36,2,1,132,98,31,0,3,715,553,150,3,9,50,30,20,0,0,413,329,80,1,3,100,76,21,1,2,209,169,39,0,1,104,84,20,0,0,73,48,18,1,6,37,23,11,0,3,32,22,6,1,3,4,3,1,0,0,179,146,32,1,0,124,108,15,1,0,55,38,17,0,0,106,88,15,0,3,41,34,4,0,3,0,0,0,0,0,3,1,2,0,0,62,53,9,0,0
95TT11,945,810,130,1,4,144,114,29,1,0,78,61,16,1,0,66,53,13,0,0,718,630,85,0,3,55,46,9,0,0,564,493,69,0,2,95,74,19,0,2,335,300,35,0,0,134,119,15,0,0,24,21,2,0,1,10,10,0,0,0,12,10,2,0,0,2,1,0,0,1,75,70,5,0,0,37,35,2,0,0,38,35,3,0,0,83,66,16,0,1,32,25,6,0,1,0,0,0,0,0,9,9,0,0,0,42,32,10,0,0
95TT12,898,276,602,9,11,198,46,146,4,2,91,22,67,1,1,107,24,79,3,1,650,206,432,5,7,69,17,52,0,0,468,157,305,4,2,91,17,72,0,2,278,111,165,2,0,99,29,68,2,0,26,6,19,0,1,6,0,5,0,1,16,6,10,0,0,4,0,4,0,0,87,26,56,1,4,39,9,27,1,2,48,17,29,0,2,50,24,24,0,2,24,13,10,0,1,0,0,0,0,0,6,3,3,0,0,20,8,11,0,1
95TT13,1107,559,491,15,42,291,137,139,3,12,110,46,62,1,1,181,91,77,2,11,713,364,315,10,24,45,15,29,0,1,411,215,180,5,11,101,36,62,0,3,220,137,74,2,7,90,42,44,3,1,66,33,23,2,8,32,15,14,1,2,34,18,9,1,6,0,0,0,0,0,191,101,83,3,4,120,67,50,1,2,71,34,33,2,2,103,58,37,2,6,42,21,18,0,3,0,0,0,0,0,6,3,3,0,0,55,34,16,2,3
95TT14,830,435,364,8,23,210,110,92,0,8,85,44,41,0,0,125,66,51,0,8,550,283,246,8,13,65,27,36,2,0,331,175,145,5,6,85,41,40,3,1,167,100,62,0,5,79,34,43,2,0,35,19,13,0,3,15,9,5,0,1,17,9,6,0,2,3,1,2,0,0,119,62,52,1,4,63,39,19,1,4,56,23,33,0,0,70,42,26,0,2,29,19,8,0,2,0,0,0,0,0,2,1,1,0,0,39,22,17,0,0
95TT15,833,229,590,4,10,178,30,146,0,2,87,14,72,0,1,91,16,74,0,1,585,182,391,4,8,60,15,44,1,0,426,150,268,2,6,78,17,57,1,3,261,108,151,0,2,87,25,60,1,1,19,2,17,0,0,10,1,9,0,0,6,1,5,0,0,3,0,3,0,0,80,15,62,1,2,41,6,33,0,2,39,9,29,1,0,70,17,53,0,0,29,7,22,0,0,1,0,1,0,0,8,1,7,0,0,32,9,23,0,0
95TT16,866,574,281,1,10,169,95,71,0,3,78,41,37,0,0,91,54,34,0,3,637,434,195,1,7,59,39,20,0,0,449,319,124,0,6,73,44,28,0,1,272,200,67,0,5,104,75,29,0,0,32,15,16,0,1,17,9,8,0,0,14,6,7,0,1,1,0,1,0,0,97,61,35,1,0,48,30,17,1,0,49,31,18,0,0,60,45,15,0,0,28,22,6,0,0,0,0,0,0,0,5,4,1,0,0,27,19,8,0,0
95UU01,384,170,203,0,11,83,36,47,0,0,35,17,18,0,0,48,19,29,0,0,267,116,141,0,10,18,6,11,0,1,183,86,92,0,5,36,13,21,0,2,94,52,39,0,3,53,21,32,0,0,19,7,12,0,0,9,5,4,0,0,10,2,8,0,0,0,0,0,0,0,47,17,26,0,4,33,12,18,0,3,14,5,8,0,1,34,18,15,0,1,11,5,5,0,1,0,0,0,0,0,4,2,2,0,0,19,11,8,0,0
95UU02,439,18,409,1,11,124,5,116,1,2,61,1,59,1,0,63,4,57,0,2,304,12,283,0,9,56,0,54,0,2,154,9,140,0,5,57,0,56,0,1,65,7,54,0,4,32,2,30,0,0,22,0,21,0,1,8,0,8,0,0,11,0,10,0,1,3,0,3,0,0,72,3,68,0,1,47,2,44,0,1,25,1,24,0,0,11,1,10,0,0,3,0,3,0,0,0,0,0,0,0,3,1,2,0,0,5,0,5,0,0
95UU03,381,241,123,4,13,162,100,59,1,2,83,50,33,0,0,79,50,26,1,2,191,123,56,1,11,40,18,22,0,0,112,80,25,1,6,41,24,15,0,2,44,34,7,1,2,27,22,3,0,2,15,9,4,0,2,10,6,2,0,2,4,2,2,0,0,1,1,0,0,0,24,16,5,0,3,11,9,1,0,1,13,7,4,0,2,28,18,8,2,0,7,5,1,1,0,0,0,0,0,0,5,4,1,0,0,16,9,6,1,0
95UU04,350,15,325,2,8,145,8,133,1,3,57,2,53,1,1,88,6,80,0,2,188,7,175,1,5,30,1,29,0,0,82,5,75,1,1,29,1,28,0,0,30,4,24,1,1,23,0,23,0,0,13,0,12,0,1,5,0,4,0,1,8,0,8,0,0,0,0,0,0,0,63,1,59,0,3,44,1,40,0,3,19,0,19,0,0,17,0,17,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
95UU05,373,26,336,1,10,91,2,86,1,2,51,0,51,0,0,40,2,35,1,2,259,21,231,0,7,26,0,25,0,1,171,17,152,0,2,40,2,37,0,1,96,14,81,0,1,35,1,34,0,0,19,3,15,0,1,14,3,10,0,1,5,0,5,0,0,0,0,0,0,0,43,1,39,0,3,20,0,19,0,1,23,1,20,0,2,23,3,19,0,1,12,0,11,0,1,0,0,0,0,0,4,0,4,0,0,7,3,4,0,0
95UU06,569,436,114,2,17,159,111,43,1,4,66,45,20,1,0,93,66,23,0,4,379,302,64,1,12,60,45,14,0,1,221,175,38,1,7,57,40,16,0,1,113,95,12,1,5,51,40,10,0,1,20,16,2,0,2,9,7,2,0,0,9,8,0,0,1,2,1,0,0,1,78,66,10,0,2,49,42,5,0,2,29,24,5,0,0,31,23,7,0,1,9,8,1,0,0,0,0,0,0,0,6,5,1,0,0,16,10,5,0,1
95UU07,307,34,261,7,5,73,8,62,2,1,35,5,28,1,1,38,3,34,1,0,210,24,177,5,4,30,0,28,2,0,143,17,120,3,3,42,5,34,2,1,59,6,50,1,2,42,6,36,0,0,13,4,9,0,0,4,1,3,0,0,7,2,5,0,0,2,1,1,0,0,24,3,20,0,1,11,2,9,0,0,13,1,11,0,1,24,2,22,0,0,4,2,2,0,0,0,0,0,0,0,5,0,5,0,0,15,0,15,0,0
95UU08,461,419,33,1,8,141,123,13,0,5,67,61,4,0,2,74,62,9,0,3,293,270,19,1,3,38,33,5,0,0,186,173,9,1,3,36,35,0,1,0,86,77,6,0,3,64,61,3,0,0,9,9,0,0,0,3,3,0,0,0,4,4,0,0,0,2,2,0,0,0,60,55,5,0,0,27,24,3,0,0,33,31,2,0,0,27,26,1,0,0,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0
95UU09,594,535,49,2,8,141,126,13,0,2,54,50,3,0,1,87,76,10,0,1,413,377,29,2,5,30,25,5,0,0,288,265,19,2,2,70,64,3,2,1,153,140,12,0,1,65,61,4,0,0,18,16,0,0,2,9,8,0,0,1,8,7,0,0,1,1,1,0,0,0,77,71,5,0,1,46,44,1,0,1,31,27,4,0,0,40,32,7,0,1,19,15,3,0,1,1,0,1,0,0,3,3,0,0,0,17,14,3,0,0
95UU10,420,384,29,1,6,114,98,16,0,0,51,42,9,0,0,63,56,7,0,0,271,258,7,1,5,33,32,1,0,0,184,176,4,1,3,34,34,0,0,0,100,95,3,1,1,50,47,1,0,2,9,9,0,0,0,3,3,0,0,0,6,6,0,0,0,0,0,0,0,0,45,41,2,0,2,19,19,0,0,0,26,22,2,0,2,35,28,6,0,1,12,10,2,0,0,0,0,0,0,0,7,7,0,0,0,16,11,4,0,1
95UU11,355,311,36,1,7,90,77,9,1,3,47,39,6,1,1,43,38,3,0,2,237,210,24,0,3,29,26,3,0,0,162,146,14,0,2,38,33,4,0,1,83,74,8,0,1,41,39,2,0,0,12,8,3,0,1,9,5,3,0,1,3,3,0,0,0,0,0,0,0,0,34,30,4,0,0,12,8,4,0,0,22,22,0,0,0,28,24,3,0,1,10,10,0,0,0,1,1,0,0,0,2,2,0,0,0,15,11,3,0,1
95UU12,564,437,112,2,13,196,151,42,0,3,87,59,27,0,1,109,92,15,0,2,328,258,61,1,8,26,17,8,0,1,173,141,28,0,4,45,36,8,0,1,97,79,15,0,3,31,26,5,0,0,29,26,2,0,1,7,7,0,0,0,21,18,2,0,1,1,1,0,0,0,100,74,23,1,2,68,54,11,1,2,32,20,12,0,0,40,28,9,1,2,13,12,0,0,1,0,0,0,0,0,2,1,1,0,0,25,15,8,1,1
95UU13,333,140,186,0,7,100,42,57,0,1,47,18,29,0,0,53,24,28,0,1,197,86,106,0,5,18,5,12,0,1,137,65,69,0,3,32,13,16,0,3,66,34,32,0,0,39,18,21,0,0,12,5,7,0,0,6,2,4,0,0,6,3,3,0,0,0,0,0,0,0,30,11,18,0,1,13,7,6,0,0,17,4,12,0,1,36,12,23,0,1,13,6,7,0,0,0,0,0,0,0,5,3,2,0,0,18,3,14,0,1
95UU14,718,532,172,3,11,232,168,57,2,5,75,52,22,1,0,157,116,35,1,5,443,332,105,0,6,48,29,19,0,0,216,164,50,0,2,62,46,16,0,0,117,92,23,0,2,37,26,11,0,0,37,30,5,0,2,15,11,4,0,0,21,18,1,0,2,1,1,0,0,0,142,109,31,0,2,86,66,18,0,2,56,43,13,0,0,43,32,10,1,0,17,14,3,0,0,0,0,0,0,0,5,4,1,0,0,21,14,6,1,0
95UU15,360,63,289,0,8,99,17,79,0,3,36,5,30,0,1,63,12,49,0,2,240,40,195,0,5,20,3,17,0,0,158,27,129,0,2,49,6,42,0,1,73,14,58,0,1,36,7,29,0,0,22,5,17,0,0,9,1,8,0,0,13,4,9,0,0,0,0,0,0,0,40,5,32,0,3,17,2,14,0,1,23,3,18,0,2,21,6,15,0,0,11,4,7,0,0,0,0,0,0,0,3,1,2,0,0,7,1,6,0,0
95VV01,1171,485,657,4,25,297,129,158,0,10,153,59,92,0,2,144,70,66,0,8,808,324,468,3,13,87,24,62,1,0,543,213,318,1,11,142,43,95,0,4,274,114,152,1,7,127,56,71,0,0,41,20,21,0,0,15,9,6,0,0,22,8,14,0,0,4,3,1,0,0,137,67,67,1,2,77,46,30,0,1,60,21,37,1,1,66,32,31,1,2,31,15,14,1,1,0,0,0,0,0,6,1,5,0,0,29,16,12,0,1
