GeographyCode,DC2252NI0001,DC2252NI0002,DC2252NI0003,DC2252NI0004,DC2252NI0005,DC2252NI0006,DC2252NI0007,DC2252NI0008,DC2252NI0009,DC2252NI0010,DC2252NI0011,DC2252NI0012,DC2252NI0013,DC2252NI0014,DC2252NI0015,DC2252NI0016,DC2252NI0017,DC2252NI0018,DC2252NI0019,DC2252NI0020,DC2252NI0021,DC2252NI0022,DC2252NI0023,DC2252NI0024,DC2252NI0025,DC2252NI0026,DC2252NI0027,DC2252NI0028,DC2252NI0029,DC2252NI0030,DC2252NI0031,DC2252NI0032,DC2252NI0033,DC2252NI0034,DC2252NI0035,DC2252NI0036,DC2252NI0037,DC2252NI0038,DC2252NI0039,DC2252NI0040,DC2252NI0041,DC2252NI0042,DC2252NI0043,DC2252NI0044,DC2252NI0045
95SS03,3372,326,2844,24,178,461,32,401,4,24,2609,205,2255,16,133,180,74,92,1,13,97,11,84,0,2,5,1,3,0,1,4,2,2,0,0,7,1,4,0,2,9,0,3,3,3
95SS04,7572,1447,5311,46,768,973,159,669,6,139,5733,696,4447,29,561,540,421,93,1,25,100,48,48,1,3,35,4,20,1,10,8,4,4,0,0,130,99,13,0,18,53,16,17,8,12
95SS05,3375,550,2509,44,272,489,84,349,3,53,2531,285,2026,29,191,185,108,65,2,10,69,17,50,0,2,5,0,3,2,0,4,4,0,0,0,72,48,10,1,13,20,4,6,7,3
95SS06,5899,5469,330,19,81,1571,1478,62,3,28,2080,1809,231,6,34,2130,2089,26,3,12,75,67,4,1,3,4,3,0,0,1,1,0,0,0,1,18,15,3,0,0,20,8,4,6,2
95SS07,9464,6779,2209,64,412,1414,876,463,4,71,4348,2435,1606,33,274,3317,3186,70,16,45,235,194,37,0,4,21,12,6,1,2,10,7,1,1,1,70,46,12,2,10,49,23,14,7,5
95SS08,4698,593,3766,39,300,726,99,562,7,58,3577,312,3016,24,225,262,151,98,2,11,70,12,56,1,1,14,1,12,1,0,2,0,0,2,0,26,17,7,0,2,21,1,15,2,3
95SS09,3364,656,2401,36,271,324,28,257,1,38,2495,306,1965,31,193,344,259,64,0,21,131,37,85,3,6,14,1,11,0,2,3,1,1,1,0,32,18,7,0,7,21,6,11,0,4
95SS10,4379,3526,656,36,161,417,270,115,1,31,1879,1278,483,17,101,1867,1815,28,3,21,130,113,15,0,2,11,7,2,1,1,10,10,0,0,0,41,25,8,5,3,24,8,5,9,2
95SS11,5697,3416,2016,30,235,800,449,304,2,45,3160,1371,1600,19,170,1533,1452,66,2,13,143,110,30,1,2,10,4,5,0,1,12,12,0,0,0,22,14,5,0,3,17,4,6,6,1
95SS12,3054,871,1943,30,210,354,75,239,1,39,2232,476,1582,23,151,352,279,61,5,7,68,23,38,0,7,5,0,4,0,1,5,2,3,0,0,17,12,1,0,4,21,4,15,1,1
95SS13,2904,721,1870,39,274,667,175,417,2,73,1861,339,1336,21,165,167,104,51,4,8,36,15,20,0,1,2,0,2,0,0,2,0,1,1,0,117,67,25,0,25,52,21,18,11,2
95SS14,2905,339,2266,33,267,594,48,469,5,72,2015,143,1696,16,160,146,81,58,3,4,31,6,18,2,5,9,0,8,0,1,0,0,0,0,0,77,49,9,1,18,33,12,8,6,7
95SS15,3758,403,3134,35,186,409,33,348,2,26,2922,220,2552,19,131,233,111,101,5,16,126,19,101,2,4,11,2,9,0,0,5,1,4,0,0,20,16,2,1,1,32,1,17,6,8
95SS16,3164,2931,163,11,59,487,452,26,0,9,1143,987,115,3,38,1413,1389,13,4,7,77,75,2,0,0,4,3,0,0,1,10,9,0,0,1,16,11,3,1,1,14,5,4,3,2
95SS17,4298,1006,2855,29,408,733,165,477,3,88,3099,550,2260,14,275,220,160,45,2,13,40,14,24,0,2,14,3,5,0,6,4,0,4,0,0,150,101,29,0,20,38,13,11,10,4
95SS18,3053,624,2096,44,289,684,113,478,3,90,1998,282,1526,23,167,149,93,49,2,5,34,18,13,0,3,9,3,6,0,0,1,0,1,0,0,114,74,12,6,22,64,41,11,10,2
95SS19,2737,270,2158,43,266,493,32,396,4,61,2004,124,1675,30,175,139,81,47,2,9,31,5,20,0,6,8,0,1,6,1,0,0,0,0,0,49,27,12,0,10,13,1,7,1,4
95SS20,2605,399,1977,24,205,318,49,243,2,24,2018,211,1636,14,157,157,93,58,0,6,37,12,25,0,0,7,0,0,4,3,0,0,0,0,0,60,34,13,0,13,8,0,2,4,2
95SS21,4716,521,3818,34,343,614,96,464,2,52,3763,272,3205,23,263,222,125,73,6,18,73,14,57,0,2,19,1,13,1,4,0,0,0,0,0,19,12,2,1,4,6,1,4,1,0
95SS22,3290,907,1939,39,405,433,104,250,4,75,2347,459,1566,23,299,333,272,51,3,7,67,39,26,0,2,16,2,7,5,2,8,5,2,0,1,21,12,4,1,4,65,14,33,3,15
95SS23,3816,333,3128,43,312,425,29,348,1,47,3074,193,2620,36,225,149,74,65,0,10,98,12,78,0,8,12,2,2,4,4,3,1,2,0,0,37,19,7,0,11,18,3,6,2,7
95SS24,5139,1002,3683,54,400,602,127,409,3,63,3821,468,3040,35,278,447,283,125,5,34,89,26,56,1,6,34,2,27,1,4,6,5,1,0,0,73,56,10,0,7,67,35,15,9,8
95SS25,2589,701,1556,27,305,686,156,414,4,112,1636,360,1095,16,165,132,103,18,3,8,16,6,8,0,2,1,0,1,0,0,1,1,0,0,0,98,63,17,1,17,19,12,3,3,1
95SS26,3781,3555,170,2,54,664,624,26,0,14,1552,1381,132,2,37,1473,1464,8,0,1,75,74,1,0,0,1,1,0,0,0,1,1,0,0,0,9,7,1,0,1,6,3,2,0,1
95SS27,2502,289,1951,52,210,452,22,361,8,61,1779,141,1489,27,122,129,84,33,3,9,23,7,15,0,1,14,2,7,4,1,1,1,0,0,0,52,24,11,4,13,52,8,35,6,3
95SS28,2594,1048,1318,17,211,610,224,322,2,62,1594,534,928,12,120,197,160,30,0,7,36,21,13,1,1,7,1,6,0,0,3,1,0,0,2,104,73,14,0,17,43,34,5,2,2
95SS29,2647,2376,207,3,61,553,512,28,0,13,1088,889,163,1,35,947,930,8,1,8,43,38,5,0,0,0,0,0,0,0,3,0,0,0,3,9,7,0,0,2,4,0,3,1,0
95SS30,3378,691,2287,35,365,286,72,179,0,35,2677,380,1967,24,306,249,179,50,5,15,80,25,51,0,4,10,5,3,1,1,5,5,0,0,0,31,20,9,0,2,40,5,28,5,2
95TT01,2748,2097,589,10,52,605,448,137,4,16,1151,697,422,6,26,875,850,19,0,6,82,71,10,0,1,6,6,0,0,0,10,10,0,0,0,12,9,0,0,3,7,6,1,0,0
95TT02,2685,2214,441,0,30,735,619,110,0,6,920,594,312,0,14,941,921,15,0,5,63,61,1,0,1,0,0,0,0,0,5,5,0,0,0,16,10,3,0,3,5,4,0,0,1
95TT03,3329,1779,1447,24,79,887,431,440,3,13,1716,695,949,17,55,610,562,41,0,7,44,35,9,0,0,4,1,3,0,0,5,4,1,0,0,43,36,3,1,3,20,15,1,3,1
95TT04,2984,2755,192,8,29,756,684,64,1,7,1090,967,104,7,12,1003,984,16,0,3,53,53,0,0,0,2,2,0,0,0,6,6,0,0,0,69,54,8,0,7,5,5,0,0,0
95TT05,3079,2062,915,28,74,654,398,234,2,20,1447,784,613,15,35,652,625,25,0,2,79,64,15,0,0,4,2,1,1,0,9,9,0,0,0,210,169,25,0,16,24,11,2,10,1
95TT06,2723,1861,813,4,45,775,434,325,0,16,1132,641,466,2,23,731,716,12,0,3,49,39,8,2,0,2,2,0,0,0,6,6,0,0,0,23,19,2,0,2,5,4,0,0,1
95TT07,2747,1369,1295,15,68,685,314,348,4,19,1422,461,909,11,41,560,532,22,0,6,43,36,7,0,0,3,3,0,0,0,0,0,0,0,0,22,21,0,0,1,12,2,9,0,1
95TT08,2724,1293,1353,16,62,778,361,396,3,18,1328,382,900,10,36,554,509,39,1,5,44,27,16,1,0,4,3,1,0,0,8,8,0,0,0,3,3,0,0,0,5,0,1,1,3
95TT09,2917,2709,190,4,14,744,668,74,0,2,809,693,102,3,11,1262,1255,7,0,0,61,54,6,1,0,4,4,0,0,0,10,10,0,0,0,13,13,0,0,0,14,12,1,0,1
95TT10,2852,2231,544,6,71,905,678,203,1,23,1050,715,318,2,15,687,659,17,0,11,38,34,3,1,0,2,2,0,0,0,4,3,0,1,0,154,130,2,0,22,12,10,1,1,0
95TT11,3291,2889,378,9,15,904,770,122,8,4,996,755,231,0,10,1285,1269,15,0,1,57,51,6,0,0,4,4,0,0,0,11,11,0,0,0,31,27,3,1,0,3,2,1,0,0
95TT12,2641,970,1603,22,46,722,254,458,4,6,1447,317,1091,15,24,393,351,38,3,1,29,21,8,0,0,6,1,2,0,3,3,2,1,0,0,32,18,3,0,11,9,6,2,0,1
95TT13,2918,1581,1177,29,131,778,392,352,2,32,1460,608,771,18,63,471,437,27,2,5,44,31,13,0,0,7,1,4,1,1,8,7,0,0,1,140,102,7,3,28,10,3,3,3,1
95TT14,2211,1207,889,27,88,558,283,237,2,36,1128,458,607,22,41,367,333,32,0,2,35,27,6,1,1,3,2,0,0,1,3,3,0,0,0,111,99,7,0,5,6,2,0,2,2
95TT15,2498,814,1596,9,79,869,228,606,3,32,1245,249,945,5,46,353,316,36,0,1,18,14,4,0,0,2,0,2,0,0,0,0,0,0,0,8,6,2,0,0,3,1,1,1,0
95TT16,2691,1897,757,1,36,730,485,237,0,8,1159,644,492,1,22,706,681,24,0,1,46,43,2,0,1,2,2,0,0,0,2,2,0,0,0,41,36,2,0,3,5,4,0,0,1
95UU01,1097,481,551,2,63,358,146,186,0,26,591,207,351,2,31,131,119,10,0,2,11,6,3,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,1,0,2
95UU02,1043,50,953,4,36,341,8,314,1,18,638,20,602,2,14,44,21,20,0,3,13,1,12,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1,4,0,3,1,0
95UU03,879,576,259,12,32,208,121,75,3,9,400,232,150,3,15,221,193,21,2,5,22,17,5,0,0,4,3,1,0,0,4,2,0,0,2,13,8,5,0,0,7,0,2,4,1
95UU04,738,43,669,4,22,291,12,269,1,9,409,16,379,3,11,36,15,19,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
95UU05,993,70,883,5,35,327,20,293,3,11,632,41,567,0,24,23,7,16,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,2,0,2,0
95UU06,1452,1186,209,7,50,265,220,27,0,18,681,488,164,4,25,441,431,7,1,2,36,31,4,1,0,1,0,1,0,0,1,1,0,0,0,20,14,1,0,5,7,1,5,1,0
95UU07,813,90,675,12,36,241,18,209,6,8,505,44,436,5,20,47,21,20,0,6,8,2,6,0,0,2,0,0,0,2,0,0,0,0,0,7,5,2,0,0,3,0,2,1,0
95UU08,1205,1118,70,3,14,297,273,21,0,3,466,419,39,1,7,383,374,6,2,1,37,36,0,0,1,1,0,1,0,0,3,3,0,0,0,13,10,2,0,1,5,3,1,0,1
95UU09,1690,1551,113,7,19,329,299,28,1,1,666,571,80,4,11,639,634,3,1,1,37,36,0,0,1,1,1,0,0,0,3,2,0,1,0,3,2,1,0,0,12,6,1,0,5
95UU10,1216,1131,68,4,13,279,262,14,0,3,537,489,40,0,8,352,342,9,0,1,33,29,0,3,1,0,0,0,0,0,1,1,0,0,0,9,4,5,0,0,5,4,0,1,0
95UU11,993,894,85,2,12,271,239,28,0,4,379,320,49,2,8,310,303,7,0,0,25,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,7,0,0,0
95UU12,1354,1077,222,7,48,401,313,78,1,9,587,430,126,1,30,296,275,13,1,7,29,26,2,0,1,3,3,0,0,0,0,0,0,0,0,31,29,0,1,1,7,1,3,3,0
95UU13,897,403,470,0,24,262,101,153,0,8,463,153,298,0,12,148,135,13,0,0,7,5,2,0,0,2,1,0,0,1,0,0,0,0,0,7,4,2,0,1,8,4,2,0,2
95UU14,1732,1316,359,8,49,460,327,122,0,11,818,591,199,2,26,398,358,31,0,9,32,28,4,0,0,0,0,0,0,0,3,3,0,0,0,11,6,1,1,3,10,3,2,5,0
95UU15,948,169,724,1,54,339,50,263,0,26,531,66,441,1,23,70,51,15,0,4,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1
95VV01,3211,1382,1692,22,115,725,359,317,8,41,1925,565,1303,6,51,441,394,31,2,14,53,25,24,2,2,6,4,0,0,2,7,4,3,0,0,36,25,7,0,4,18,6,7,4,1
95VV02,2192,1969,125,34,64,516,481,19,0,16,754,639,83,3,29,742,718,12,2,10,27,24,2,0,1,1,1,0,0,0,5,5,0,0,0,99,85,7,2,5,48,16,2,27,3
95VV03,2579,1705,792,11,71,712,436,256,1,19,1108,567,494,5,42,654,614,32,0,8,33,28,4,1,0,2,1,1,0,0,4,4,0,0,0,54,45,4,3,2,12,10,1,1,0
95VV04,3138,1415,1616,16,91,678,283,355,4,36,1846,574,1214,10,48,504,483,18,1,2,57,34,23,0,0,2,0,2,0,0,8,8,0,0,0,30,25,3,0,2,13,8,1,1,3
95VV05,4506,4145,278,15,68,676,602,50,2,22,1382,1154,189,3,36,2198,2159,32,2,5,112,111,1,0,0,9,6,0,3,0,13,11,1,1,0,93,87,3,0,3,23,15,2,4,2
95VV06,3482,3325,111,6,40,637,610,21,0,6,906,813,74,3,16,1811,1780,15,2,14,50,50,0,0,0,2,2,0,0,0,11,11,0,0,0,57,53,0,0,4,8,6,1,1,0
95VV07,4393,3841,440,11,101,601,506,68,0,27,1646,1294,310,3,39,1828,1785,32,3,8,108,103,3,0,2,9,7,0,0,2,8,7,1,0,0,167,124,23,1,19,26,15,3,4,4
95VV08,3088,2886,172,1,29,536,493,35,0,8,614,493,109,0,12,1851,1832,17,0,2,38,37,0,0,1,1,1,0,0,0,8,7,0,0,1,30,19,8,0,3,10,4,3,1,2
95VV09,2665,2543,97,1,24,469,444,18,0,7,586,503,70,0,13,1522,1510,8,1,3,28,27,1,0,0,0,0,0,0,0,8,7,0,0,1,44,44,0,0,0,8,8,0,0,0
95VV10,3155,2925,128,27,75,647,603,27,0,17,1002,894,84,3,21,1198,1171,10,3,14,44,42,0,2,0,2,2,0,0,0,3,3,0,0,0,228,200,7,2,19,31,10,0,17,4
95VV11,4458,3899,467,23,69,589,494,82,1,12,1592,1232,321,8,31,1992,1951,26,3,12,98,90,6,1,1,9,4,4,0,1,9,8,1,0,0,133,109,18,0,6,36,11,9,10,6
95VV12,3195,2865,256,12,62,628,559,59,0,10,1067,864,165,4,34,1320,1288,18,5,9,49,44,4,1,0,3,2,1,0,0,3,3,0,0,0,110,95,6,1,8,15,10,3,1,1
95VV13,3473,2248,1164,15,46,708,366,331,3,8,1507,695,776,9,27,1156,1103,45,1,7,64,57,7,0,0,5,3,1,0,1,5,3,2,0,0,21,17,0,1,3,7,4,2,1,0
95VV14,3352,3081,162,23,86,433,393,27,1,12,961,822,98,8,33,1543,1507,11,4,21,65,58,4,1,2,7,5,2,0,0,11,11,0,0,0,309,276,16,1,16,23,9,4,8,2
95VV15,3098,2727,273,22,76,577,494,71,0,12,1091,902,154,3,32,1116,1077,29,1,9,61,56,5,0,0,3,2,1,0,0,5,4,0,0,1,198,170,11,1,16,47,22,2,17,6
95VV16,3110,2955,124,4,27,417,386,26,0,5,879,803,65,2,9,1646,1617,20,2,7,62,56,6,0,0,5,4,1,0,0,5,5,0,0,0,88,78,4,0,6,8,6,2,0,0
95VV17,4356,4121,174,9,52,625,580,32,0,13,983,854,107,4,18,2553,2515,23,4,11,81,75,4,0,2,3,3,0,0,0,24,24,0,0,0,57,47,4,0,6,30,23,4,1,2
95VV18,3687,943,2514,25,205,807,215,526,2,64,2331,368,1885,7,71,278,215,55,1,7,49,12,35,0,2,4,0,2,1,1,5,4,1,0,0,199,125,7,12,55,14,4,3,2,5
95VV19,2983,1703,1181,10,89,744,462,248,1,33,1488,612,846,4,26,550,501,45,0,4,61,40,21,0,0,8,2,6,0,0,6,2,4,0,0,118,81,10,2,25,8,3,1,3,1
95VV20,2990,1927,969,11,83,661,439,198,2,22,1331,589,697,8,37,872,825,33,0,14,78,50,28,0,0,1,0,1,0,0,8,6,2,0,0,32,15,9,0,8,7,3,1,1,2
95VV21,4037,3395,564,8,70,760,591,156,0,13,1521,1107,374,6,34,1603,1570,25,1,7,62,58,4,0,0,6,6,0,0,0,10,9,0,1,0,54,36,3,0,15,21,18,2,0,1
95VV22,2836,1770,986,16,64,777,435,326,1,15,1017,393,587,9,28,918,846,57,3,12,38,33,4,1,0,2,0,0,1,1,5,5,0,0,0,73,56,8,1,8,6,2,4,0,0
95VV23,2893,2507,275,19,92,480,417,47,0,16,1000,776,184,5,35,1204,1151,24,3,26,94,83,6,0,5,9,3,5,0,1,9,9,0,0,0,61,52,1,1,7,36,16,8,10,2
95VV24,3067,2609,351,8,99,480,407,60,0,13,1063,784,230,3,46,1221,1185,21,0,15,97,89,7,1,0,4,4,0,0,0,26,21,3,0,2,154,107,26,2,19,22,12,4,2,4
95VV25,3770,3563,131,14,62,622,593,25,0,4,686,572,82,5,27,2328,2284,22,6,16,44,42,0,1,1,0,0,0,0,0,30,28,0,1,1,48,36,0,0,12,12,8,2,1,1
95VV26,3583,3046,496,9,32,845,687,147,7,4,1390,1053,321,2,14,1252,1220,21,0,11,57,53,4,0,0,6,6,0,0,0,4,4,0,0,0,24,18,3,0,3,5,5,0,0,0
95VV27,2284,2085,136,10,53,440,405,27,0,8,727,618,92,4,13,825,815,3,0,7,38,31,3,0,4,5,2,1,1,1,7,5,0,0,2,231,204,10,1,16,11,5,0,4,2
95VV28,3530,3147,282,15,86,564,491,57,1,15,1199,988,174,5,32,1366,1323,22,2,19,71,68,3,0,0,1,0,0,1,0,3,3,0,0,0,294,256,22,1,15,32,18,4,5,5
95VV29,3366,2008,1308,10,40,689,367,312,1,9,1486,532,930,4,20,1110,1051,49,5,5,38,31,7,0,0,3,2,1,0,0,4,3,0,0,1,24,20,1,0,3,12,2,8,0,2
95VV30,3003,2218,637,45,103,480,291,160,10,19,1238,736,429,18,55,968,922,28,11,7,56,50,6,0,0,4,0,3,0,1,8,6,0,0,2,229,202,10,2,15,20,11,1,4,4
95WW01,2814,615,1840,58,301,469,83,311,5,70,2009,329,1453,32,195,160,113,40,3,4,30,6,19,1,4,7,2,3,0,2,3,1,1,0,1,58,41,4,0,13,78,40,9,17,12
95WW02,3851,187,3337,22,305,797,45,672,3,77,2905,112,2561,13,219,80,21,57,0,2,31,5,26,0,0,8,2,4,0,2,6,0,6,0,0,5,1,3,0,1,19,1,8,6,4
95WW03,3638,236,3019,20,363,730,50,585,2,93,2730,129,2347,9,245,91,31,51,2,7,30,3,26,0,1,9,1,6,2,0,2,1,1,0,0,34,21,0,0,13,12,0,3,5,4
95WW04,2866,320,2229,17,300,351,34,260,4,53,2315,188,1897,11,219,109,53,46,0,10,31,10,19,0,2,8,1,3,0,4,2,0,0,1,1,37,31,3,0,3,13,3,1,1,8
95WW05,2772,822,1683,53,214,412,99,266,1,46,1982,460,1357,24,141,269,206,42,6,15,27,16,10,0,1,7,2,2,2,1,1,1,0,0,0,43,36,2,0,5,31,2,4,20,5
95WW06,3147,134,2782,26,205,449,12,399,3,35,2529,73,2283,21,152,90,35,53,0,2,42,1,35,1,5,3,0,3,0,0,4,4,0,0,0,19,7,2,0,10,11,2,7,1,1
95WW07,4255,216,3721,24,294,535,26,457,2,50,3522,127,3161,18,216,114,52,54,0,8,42,6,31,0,5,13,2,8,0,3,0,0,0,0,0,4,1,1,0,2,25,2,9,4,10
95WW08,2559,486,1835,24,214,309,41,238,2,28,2039,310,1542,22,165,125,86,31,0,8,29,7,17,0,5,4,1,3,0,0,1,0,0,0,1,41,39,0,0,2,11,2,4,0,5
95WW09,2534,342,1973,30,189,331,20,265,2,44,1996,224,1621,17,134,138,75,53,3,7,32,5,24,1,2,7,0,2,5,0,4,0,4,0,0,20,18,1,0,1,6,0,3,2,1
95WW10,2946,250,2370,28,298,402,18,336,5,43,2355,147,1968,10,230,108,66,32,5,5,30,11,19,0,0,4,0,2,0,2,1,0,0,0,1,25,7,6,0,12,21,1,7,8,5
95WW11,3078,2342,590,25,121,341,247,69,5,20,1613,1049,476,7,81,995,943,33,8,11,79,64,11,1,3,1,1,0,0,0,5,5,0,0,0,25,25,0,0,0,19,8,1,4,6
95WW12,2409,102,2028,19,260,532,13,445,4,70,1772,48,1530,13,181,52,15,34,1,2,14,2,9,1,2,3,0,3,0,0,0,0,0,0,0,29,21,5,0,3,7,3,2,0,2
95WW13,3674,111,3245,18,300,535,8,483,1,43,2974,74,2657,13,230,83,21,51,1,10,50,5,38,0,7,6,0,4,0,2,2,0,2,0,0,11,3,3,0,5,13,0,7,3,3
95WW14,2262,64,1919,14,265,543,20,437,2,84,1642,30,1426,11,175,54,7,42,0,5,8,0,8,0,0,3,0,3,0,0,0,0,0,0,0,9,6,2,0,1,3,1,1,1,0
95WW15,3316,2093,986,47,190,420,241,145,2,32,2034,1070,804,31,129,720,678,20,4,18,60,51,5,3,1,7,5,0,1,1,3,3,0,0,0,44,35,4,1,4,28,10,8,5,5
95WW16,2965,1298,1420,18,229,564,198,324,1,41,1839,640,1037,8,154,391,338,31,2,20,55,33,20,1,1,10,5,3,0,2,4,3,0,0,1,90,76,3,1,10,12,5,2,5,0
95WW17,2266,201,1865,13,187,357,26,279,1,51,1779,121,1522,7,129,77,40,34,1,2,24,2,20,1,1,10,0,6,2,2,1,1,0,0,0,14,11,3,0,0,4,0,1,1,2
95WW18,2237,721,1326,35,155,348,94,227,5,22,1529,349,1040,20,120,267,214,42,7,4,41,30,9,1,1,4,4,0,0,0,0,0,0,0,0,31,29,0,0,2,17,1,8,2,6
95WW19,6225,885,4659,85,596,424,61,309,7,47,5164,505,4119,54,486,409,265,114,6,24,115,29,77,0,9,23,3,14,1,5,6,4,1,1,0,33,14,12,1,6,51,4,13,15,19
95WW20,8338,3724,3928,111,575,663,278,312,2,71,5825,1927,3426,73,399,1417,1260,88,10,59,223,132,77,1,13,17,2,7,3,5,11,3,2,2,4,139,114,8,3,14,43,8,8,17,10
95WW21,3543,345,2736,53,409,632,44,502,1,85,2652,179,2161,29,283,94,52,34,2,6,21,5,11,0,5,24,4,10,4,6,1,1,0,0,0,46,34,5,0,7,73,26,13,17,17
95WW22,2985,236,2429,34,286,500,25,390,9,76,2364,164,1984,18,198,56,21,26,2,7,25,6,18,0,1,4,1,2,0,1,3,2,1,0,0,20,15,3,0,2,13,2,5,5,1
95WW23,4894,1591,2563,184,556,508,172,275,8,53,3149,783,2031,48,287,695,506,139,12,38,114,46,61,3,4,41,8,20,1,12,4,1,1,1,1,102,53,9,0,40,281,22,27,111,121
95WW24,3494,1769,1463,22,240,728,366,319,0,43,2128,849,1092,17,170,483,444,24,3,12,50,34,12,1,3,6,1,4,1,0,0,0,0,0,0,81,72,5,0,4,18,3,7,0,8
95WW25,2071,114,1742,26,189,397,16,339,5,37,1561,55,1343,14,149,64,28,36,0,0,19,2,17,0,0,3,0,3,0,0,0,0,0,0,0,9,6,2,1,0,18,7,2,6,3
95XX01,5294,509,4184,57,544,377,42,267,5,63,4557,350,3728,39,440,195,88,92,3,12,83,10,64,3,6,33,3,19,4,7,6,3,1,0,2,28,9,8,0,11,15,4,5,3,3
95XX02,2652,303,2031,18,300,261,20,204,0,37,2110,199,1655,17,239,169,67,87,1,14,90,10,76,0,4,5,1,3,0,1,1,0,0,0,1,10,6,3,0,1,6,0,3,0,3
95XX03,2721,237,2129,41,314,227,16,160,6,45,2271,153,1841,24,253,131,49,69,1,12,50,7,40,0,3,6,3,1,2,0,1,0,1,0,0,26,8,15,2,1,9,1,2,6,0
95XX04,3682,406,2845,38,393,370,32,277,1,60,3071,286,2454,27,304,148,70,58,4,16,55,8,41,0,6,16,1,10,5,0,1,0,0,0,1,13,8,2,0,3,8,1,3,1,3
95XX05,2627,273,1989,29,336,349,30,260,4,55,2040,167,1603,17,253,109,44,56,1,8,53,4,42,1,6,11,1,8,2,0,1,0,0,0,1,33,18,8,0,7,31,9,12,4,6
95XX06,3778,339,2828,31,580,559,39,388,2,130,2990,213,2332,27,418,119,47,64,0,8,47,12,30,1,4,14,3,7,0,4,1,0,1,0,0,30,21,2,0,7,18,4,4,1,9
95XX07,2845,301,2189,19,336,288,31,199,1,57,2254,187,1807,12,248,172,59,91,1,21,76,9,62,0,5,9,0,7,0,2,8,3,4,0,1,18,9,5,3,1,20,3,14,2,1
95XX08,2590,768,1607,25,190,222,45,143,6,28,1908,421,1343,11,133,327,251,61,0,15,71,24,40,1,6,17,7,6,2,2,3,1,1,0,1,12,8,2,0,2,30,11,11,5,3
95XX09,2817,285,2248,14,270,411,25,351,2,33,2139,171,1752,9,207,140,50,73,1,16,63,17,44,0,2,25,5,14,1,5,3,1,1,0,1,24,11,8,1,4,12,5,5,0,2
95XX10,4894,443,3723,45,683,716,60,487,4,165,3909,289,3107,30,483,130,64,49,2,15,55,4,40,1,10,9,0,5,2,2,2,0,0,1,1,47,24,20,0,3,26,2,15,5,4
95XX11,6263,513,4741,56,953,847,62,595,3,187,5082,366,3968,46,702,163,51,84,2,26,91,9,70,1,11,14,0,11,0,3,3,1,1,1,0,37,17,5,0,15,26,7,7,3,9
95XX12,2540,368,1866,22,284,136,16,101,0,19,2048,222,1590,15,221,159,96,49,0,14,105,18,76,2,9,18,3,14,0,1,8,5,0,0,3,36,6,18,0,12,30,2,18,5,5
95XX13,2770,318,2129,35,288,196,15,156,2,23,2197,170,1789,22,216,175,89,66,1,19,134,18,97,3,16,20,4,10,2,4,4,1,1,1,1,12,9,2,0,1,32,12,8,4,8
95XX14,2477,536,1676,48,217,134,19,97,1,17,1937,357,1395,30,155,225,122,74,4,25,122,24,89,3,6,17,1,7,3,6,4,0,1,1,2,9,0,5,1,3,29,13,8,5,3
95XX15,2449,190,1948,21,290,480,24,381,0,75,1826,123,1485,17,201,91,22,58,2,9,27,8,17,0,2,6,0,3,1,2,3,3,0,0,0,11,10,1,0,0,5,0,3,1,1
95XX16,3005,228,2491,35,251,283,24,229,2,28,2453,144,2078,25,206,136,37,88,1,10,84,12,69,1,2,10,1,6,1,2,1,0,1,0,0,16,5,9,0,2,22,5,11,5,1
95XX17,3022,644,1802,63,513,374,74,218,6,76,2092,284,1408,32,368,200,106,77,5,12,66,11,42,2,11,18,2,9,0,7,5,2,2,0,1,202,139,27,4,32,65,26,19,14,6
95XX18,3012,838,1715,40,419,315,72,198,0,45,2229,521,1370,29,309,248,167,60,3,18,94,34,51,1,8,26,0,10,0,16,11,7,4,0,0,35,18,7,0,10,54,19,15,7,13
95XX19,2675,606,1790,17,262,227,36,158,2,31,2054,408,1446,9,191,213,115,78,2,18,118,31,83,0,4,20,4,9,0,7,4,1,2,0,1,17,6,3,0,8,22,5,11,4,2
95XX20,3434,636,2142,78,578,587,101,349,8,129,2503,405,1645,35,418,130,84,38,1,7,55,12,36,0,7,12,3,4,5,0,3,2,1,0,0,19,9,2,1,7,125,20,67,28,10
95XX21,2846,516,2022,40,268,267,54,166,3,44,2160,288,1655,29,188,249,132,95,3,19,124,31,84,2,7,14,1,7,1,5,3,2,1,0,0,15,8,7,0,0,14,0,7,2,5
95XX22,2215,280,1672,23,240,329,30,239,3,57,1713,167,1380,9,157,79,36,26,3,14,21,6,13,1,1,10,2,3,2,3,0,0,0,0,0,20,12,1,0,7,43,27,10,5,1
95XX23,3155,501,2201,53,400,494,73,336,8,77,2304,250,1749,22,283,127,58,47,3,19,38,8,27,0,3,5,1,3,1,0,1,0,0,1,0,60,39,8,0,13,126,72,31,18,5
