GeographyCode,DC2248NI0001,DC2248NI0002,DC2248NI0003,DC2248NI0004,DC2248NI0005,DC2248NI0006,DC2248NI0007,DC2248NI0008,DC2248NI0009,DC2248NI0010,DC2248NI0011,DC2248NI0012,DC2248NI0013,DC2248NI0014,DC2248NI0015,DC2248NI0016,DC2248NI0017,DC2248NI0018,DC2248NI0019,DC2248NI0020,DC2248NI0021,DC2248NI0022,DC2248NI0023,DC2248NI0024,DC2248NI0025,DC2248NI0026,DC2248NI0027,DC2248NI0028,DC2248NI0029,DC2248NI0030,DC2248NI0031,DC2248NI0032,DC2248NI0033,DC2248NI0034,DC2248NI0035,DC2248NI0036,DC2248NI0037,DC2248NI0038,DC2248NI0039,DC2248NI0040,DC2248NI0041,DC2248NI0042,DC2248NI0043,DC2248NI0044,DC2248NI0045,DC2248NI0046,DC2248NI0047,DC2248NI0048,DC2248NI0049,DC2248NI0050,DC2248NI0051,DC2248NI0052,DC2248NI0053,DC2248NI0054,DC2248NI0055,DC2248NI0056,DC2248NI0057,DC2248NI0058,DC2248NI0059,DC2248NI0060,DC2248NI0061,DC2248NI0062,DC2248NI0063,DC2248NI0064,DC2248NI0065,DC2248NI0066,DC2248NI0067,DC2248NI0068,DC2248NI0069,DC2248NI0070,DC2248NI0071,DC2248NI0072,DC2248NI0073,DC2248NI0074,DC2248NI0075,DC2248NI0076,DC2248NI0077,DC2248NI0078,DC2248NI0079,DC2248NI0080
95GG30,4827,441,3845,59,482,4756,432,3828,47,449,4754,431,3828,47,448,2,1,0,0,1,45,5,8,5,27,31,3,2,1,25,2,0,0,2,0,1,0,0,0,1,1,0,0,1,0,10,2,6,1,1,4,0,3,1,0,2,0,2,0,0,1,0,1,0,0,1,0,0,1,0,15,4,4,1,6,7,0,2,5,0
95GG31,6519,5561,713,42,203,6452,5532,703,22,195,6450,5531,703,22,194,2,1,0,0,1,25,11,2,11,1,1,0,0,0,1,12,9,0,3,0,0,0,0,0,0,1,0,1,0,0,11,2,1,8,0,22,7,3,8,4,3,1,2,0,0,11,6,1,0,4,8,0,0,8,0,19,11,4,1,3,1,0,1,0,0
95GG32,6409,3092,2910,49,358,6120,2938,2839,14,329,6116,2935,2839,14,328,4,3,0,0,1,200,125,32,29,14,18,0,2,2,14,53,34,4,15,0,6,0,0,6,0,0,0,0,0,0,123,91,26,6,0,42,5,27,4,6,2,1,1,0,0,38,4,24,4,6,2,0,2,0,0,42,22,11,1,8,5,2,1,1,1
95GG33,5555,3398,1682,127,348,5305,3341,1638,52,274,5302,3340,1638,51,273,3,1,0,1,1,149,17,23,60,49,60,2,15,4,39,45,7,1,32,5,3,0,0,3,0,1,0,0,0,1,40,8,7,21,4,23,9,5,8,1,2,0,2,0,0,20,9,3,8,0,1,0,0,0,1,61,20,14,7,20,17,11,2,0,4
95GG34,4927,2984,1623,83,237,4692,2865,1582,33,212,4688,2862,1581,33,212,4,3,1,0,0,179,102,26,34,17,15,4,2,0,9,69,35,12,15,7,1,0,0,1,0,0,0,0,0,0,94,63,12,18,1,21,3,8,6,4,0,0,0,0,0,19,3,7,6,3,2,0,1,0,1,15,7,3,5,0,20,7,4,5,4
95GG35,4950,4417,378,43,112,4864,4377,371,12,104,4852,4366,370,12,104,12,11,1,0,0,48,26,4,15,3,8,3,4,0,1,27,17,0,8,2,6,0,0,6,0,1,1,0,0,0,6,5,0,1,0,19,5,0,10,4,1,1,0,0,0,18,4,0,10,4,0,0,0,0,0,6,4,1,0,1,13,5,2,6,0
95GG36,5619,619,4324,81,595,5535,608,4312,57,558,5535,608,4312,57,558,0,0,0,0,0,51,6,4,14,27,35,0,4,4,27,9,3,0,6,0,1,1,0,0,0,1,0,0,1,0,5,2,0,3,0,5,1,1,0,3,2,1,0,0,1,1,0,0,0,1,2,0,1,0,1,22,2,6,8,6,6,2,1,2,1
95GG37,6041,2395,2833,121,692,5895,2368,2793,64,670,5892,2365,2793,64,670,3,3,0,0,0,61,8,12,31,10,9,0,2,1,6,27,1,6,18,2,2,0,0,1,1,3,0,0,3,0,20,7,4,8,1,28,4,11,10,3,3,2,1,0,0,24,2,10,10,2,1,0,0,0,1,44,13,16,9,6,13,2,1,7,3
95GG38,6564,3873,2008,134,549,6337,3842,1983,56,456,6330,3836,1982,56,456,7,6,1,0,0,153,14,9,55,75,94,6,5,12,71,33,2,3,25,3,3,0,0,3,0,1,0,1,0,0,22,6,0,15,1,26,5,10,8,3,0,0,0,0,0,22,3,9,8,2,4,2,1,0,1,32,7,5,5,15,16,5,1,10,0
95GG39,7214,2547,3414,485,768,6321,2438,3318,49,516,6321,2438,3318,49,516,0,0,0,0,0,777,75,62,405,235,264,14,31,13,206,385,12,20,334,19,1,0,0,1,0,10,0,0,4,6,117,49,11,53,4,43,11,17,12,3,0,0,0,0,0,40,11,15,12,2,3,0,2,0,1,44,18,11,9,6,29,5,6,10,8
95GG40,3816,300,3225,26,265,3752,285,3206,20,241,3750,284,3205,20,241,2,1,1,0,0,39,15,3,5,16,24,3,3,3,15,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,12,12,0,0,0,5,0,3,0,2,2,0,1,0,1,2,0,1,0,1,1,0,1,0,0,16,0,12,0,4,4,0,1,1,2
95GG41,5548,718,4196,71,563,5425,700,4170,44,511,5425,700,4170,44,511,0,0,0,0,0,90,12,9,23,46,57,5,3,3,46,9,2,3,4,0,1,0,0,1,0,12,0,0,12,0,11,5,3,3,0,8,0,7,1,0,4,0,4,0,0,3,0,2,1,0,1,0,1,0,0,15,3,6,2,4,10,3,4,1,2
95GG42,8139,3850,3147,248,894,7656,3783,3081,86,706,7648,3779,3077,86,706,8,4,4,0,0,356,23,33,139,161,181,10,15,18,138,79,10,6,51,12,24,0,2,18,4,15,0,0,15,0,57,3,10,37,7,33,9,14,4,6,3,1,2,0,0,28,7,12,4,5,2,1,0,0,1,65,25,15,7,18,29,10,4,12,3
95GG43,4874,483,3704,88,599,4718,442,3673,55,548,4718,442,3673,55,548,0,0,0,0,0,104,32,16,27,29,31,3,3,2,23,36,11,12,11,2,9,2,0,7,0,2,0,0,2,0,26,16,1,5,4,17,2,6,1,8,4,1,3,0,0,6,0,2,1,3,7,1,1,0,5,27,6,4,3,14,8,1,5,2,0
95GG44,5591,902,3820,71,798,5395,856,3753,45,741,5391,853,3752,45,741,4,3,1,0,0,84,21,15,18,30,30,4,0,2,24,18,0,5,12,1,0,0,0,0,0,2,0,0,2,0,34,17,10,2,5,54,5,35,4,10,1,0,1,0,0,44,4,27,4,9,9,1,7,0,1,45,14,16,0,15,13,6,1,4,2
95GG45,4841,1422,2907,122,390,4606,1365,2868,28,345,4605,1365,2868,28,344,1,0,0,0,1,165,31,15,86,33,36,1,3,4,28,68,12,6,48,2,20,0,0,19,1,1,0,0,1,0,40,18,6,14,2,21,8,5,3,5,4,0,0,0,4,13,8,2,2,1,4,0,3,1,0,42,15,18,3,6,7,3,1,2,1
95GG46,5250,4909,241,17,83,5201,4881,237,5,78,5180,4860,237,5,78,21,21,0,0,0,29,19,3,5,2,2,1,0,0,1,11,7,0,4,0,0,0,0,0,0,0,0,0,0,0,16,11,3,1,1,9,1,1,7,0,1,1,0,0,0,7,0,1,6,0,1,0,0,1,0,11,8,0,0,3,0,0,0,0,0
95GG47,5829,5108,413,52,256,5697,5040,394,23,240,5694,5038,393,23,240,3,2,1,0,0,73,37,10,15,11,15,2,4,0,9,45,26,4,13,2,0,0,0,0,0,0,0,0,0,0,13,9,2,2,0,24,9,6,7,2,4,2,1,1,0,18,7,5,5,1,2,0,0,1,1,30,19,2,6,3,5,3,1,1,0
95GG48,5694,5302,270,17,105,5650,5279,261,9,101,5628,5257,261,9,101,22,22,0,0,0,20,10,1,6,3,6,2,0,1,3,2,1,0,1,0,4,0,0,4,0,0,0,0,0,0,8,7,1,0,0,7,2,5,0,0,0,0,0,0,0,4,1,3,0,0,3,1,2,0,0,14,10,3,1,0,3,1,0,1,1
95GG49,8141,3389,3316,472,964,7249,3246,3203,69,731,7244,3245,3201,68,730,5,1,2,1,1,688,70,66,353,199,244,11,41,24,168,155,30,4,110,11,19,0,1,18,0,38,0,0,33,5,232,29,20,168,15,59,24,17,12,6,1,0,1,0,0,53,22,14,11,6,5,2,2,1,0,81,27,18,18,18,64,22,12,20,10
95GG50,5445,1055,3447,153,790,5096,998,3346,52,700,5096,998,3346,52,700,0,0,0,0,0,156,26,12,75,43,51,6,4,4,37,56,8,1,43,4,8,0,0,8,0,12,0,0,12,0,29,12,7,8,2,124,24,64,11,25,2,0,2,0,0,109,24,54,11,20,13,0,8,0,5,53,3,23,10,17,16,4,2,5,5
95GG51,4088,246,3555,24,263,4055,240,3549,18,248,4055,240,3549,18,248,0,0,0,0,0,17,3,2,5,7,9,2,1,0,6,3,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,1,1,1,0,5,1,1,0,3,0,0,0,0,0,2,1,0,0,1,3,0,1,0,2,11,2,3,1,5,0,0,0,0,0
95HH01,2059,306,1478,15,260,2036,300,1467,13,256,2035,300,1466,13,256,1,0,1,0,0,12,2,5,1,4,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,1,0,0,1,0
95HH02,2962,196,2459,19,288,2918,192,2448,14,264,2918,192,2448,14,264,0,0,0,0,0,28,4,5,1,18,18,0,0,1,17,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,5,6,0,1,4,1
95HH03,1663,184,1358,7,114,1648,180,1350,5,113,1648,180,1350,5,113,0,0,0,0,0,6,0,4,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,1,1,0,1,0,0
95HH04,3067,215,2567,28,257,3046,214,2563,20,249,3046,214,2563,20,249,0,0,0,0,0,11,0,1,6,4,4,0,0,0,4,0,0,0,0,0,5,0,0,5,0,1,0,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,4,0,1,1,2,4,0,2,1,1
95HH05,2171,127,1772,8,264,2159,125,1771,5,258,2158,125,1770,5,258,1,0,1,0,0,7,2,1,3,1,2,0,0,1,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
95HH06,4797,334,3953,48,462,4732,329,3923,28,452,4732,329,3923,28,452,0,0,0,0,0,28,4,4,15,5,7,0,2,1,4,5,1,0,4,0,6,0,0,6,0,0,0,0,0,0,10,3,2,4,1,4,0,3,1,0,0,0,0,0,0,1,0,1,0,0,3,0,2,1,0,31,0,23,4,4,2,1,0,0,1
95HH07,1493,102,1214,15,162,1474,100,1208,9,157,1473,99,1208,9,157,1,1,0,0,0,6,0,0,5,1,0,0,0,0,0,5,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,3,1,2,0,0,1,0,0,0,1,6,1,1,1,3,3,0,3,0,0
95HH08,2619,396,1940,22,261,2578,388,1936,17,237,2578,388,1936,17,237,0,0,0,0,0,27,1,2,5,19,19,0,0,1,18,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,5,0,2,2,1,2,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,12,6,2,0,4,0,0,0,0,0
95HH09,2620,403,1891,44,282,2540,378,1873,31,258,2540,378,1873,31,258,0,0,0,0,0,47,13,3,13,18,25,1,3,3,18,13,7,0,6,0,0,0,0,0,0,4,0,0,4,0,5,5,0,0,0,9,4,5,0,0,1,0,1,0,0,8,4,4,0,0,0,0,0,0,0,16,7,5,0,4,8,1,5,0,2
95HH10,2489,261,1954,24,250,2469,260,1949,17,243,2469,260,1949,17,243,0,0,0,0,0,8,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,5,5,1,0,4,0,0,0,0,0,0,1,0,0,1,0,4,1,0,3,0,7,0,4,1,2,0,0,0,0,0
95HH11,1417,86,1141,13,177,1410,86,1135,12,177,1410,86,1135,12,177,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0
95HH12,1552,83,1242,12,215,1535,83,1231,10,211,1535,83,1231,10,211,0,0,0,0,0,11,0,6,2,3,5,0,2,0,3,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,1,1,0,1,0,0
95HH13,1407,71,1150,5,181,1401,69,1146,5,181,1401,69,1146,5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0
95HH14,1530,147,1215,11,157,1514,143,1212,9,150,1514,143,1212,9,150,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,10,0,3,0,7,0,0,0,0,0
95HH15,2630,262,2091,35,242,2585,254,2065,29,237,2585,254,2065,29,237,0,0,0,0,0,16,4,4,6,2,0,0,0,0,0,12,4,4,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,8,0,8,0,0,0,0,0,0,0,7,0,7,0,0,1,0,1,0,0,20,4,13,0,3,1,0,1,0,0
95HH16,2159,415,1462,35,247,2110,385,1455,27,243,2110,385,1455,27,243,0,0,0,0,0,34,28,2,3,1,2,1,0,0,1,25,24,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,2,2,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,11,1,5,3,2,2,0,0,2,0
95HH17,2479,150,2118,16,195,2466,150,2113,14,189,2465,150,2112,14,189,1,0,1,0,0,5,0,2,2,1,2,0,2,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,2,0,5,0,0,0,0,0
95II01,3084,149,2654,34,247,3018,120,2643,21,234,3017,119,2643,21,234,1,1,0,0,0,52,27,3,13,9,7,0,1,0,6,9,1,1,4,3,0,0,0,0,0,1,0,0,1,0,35,26,1,8,0,5,1,3,0,1,2,1,1,0,0,2,0,2,0,0,1,0,0,0,1,8,1,5,0,2,1,0,0,0,1
95II02,4961,1675,2793,103,390,4750,1631,2745,41,333,4745,1626,2745,41,333,5,5,0,0,0,147,19,25,51,52,66,1,17,0,48,30,5,3,22,0,9,0,0,9,0,6,0,0,6,0,36,13,5,14,4,13,1,11,0,1,0,0,0,0,0,13,1,11,0,1,0,0,0,0,0,34,14,8,8,4,17,10,4,3,0
95II03,3523,1634,1545,62,282,3362,1616,1521,19,206,3362,1616,1521,19,206,0,0,0,0,0,129,6,17,37,69,77,1,10,8,58,32,5,7,15,5,8,0,0,8,0,1,0,0,0,1,11,0,0,6,5,7,1,3,0,3,0,0,0,0,0,7,1,3,0,3,0,0,0,0,0,19,10,4,1,4,6,1,0,5,0
95II04,4317,196,3652,43,426,4189,151,3625,25,388,4189,151,3625,25,388,0,0,0,0,0,97,41,11,11,34,44,0,7,4,33,18,11,0,7,0,0,0,0,0,0,0,0,0,0,0,35,30,4,0,1,10,3,7,0,0,0,0,0,0,0,10,3,7,0,0,0,0,0,0,0,14,1,9,0,4,7,0,0,7,0
95II05,3546,1732,1554,51,209,3422,1682,1531,13,196,3422,1682,1531,13,196,0,0,0,0,0,102,38,21,32,11,27,3,13,0,11,30,13,6,11,0,19,0,0,19,0,1,1,0,0,0,25,21,2,2,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,12,10,0,0,2,8,2,0,6,0
95II06,3398,1639,1452,45,262,3310,1621,1433,18,238,3310,1621,1433,18,238,0,0,0,0,0,59,6,11,23,19,28,0,9,1,18,13,4,2,7,0,9,0,0,8,1,7,0,0,7,0,2,2,0,0,0,9,3,5,0,1,0,0,0,0,0,9,3,5,0,1,0,0,0,0,0,15,6,3,2,4,5,3,0,2,0
95II07,2090,177,1649,22,242,2051,176,1641,12,222,2050,176,1640,12,222,1,0,1,0,0,17,0,6,4,7,9,0,2,1,6,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,5,0,4,1,0,4,1,1,1,1,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,15,0,1,3,11,3,0,0,2,1
95II08,2417,262,1893,20,242,2373,260,1862,11,240,2373,260,1862,11,240,0,0,0,0,0,10,1,3,4,2,3,0,1,0,2,7,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,1,0,0,0,0,0,0,5,0,4,1,0,4,0,4,0,0,14,0,11,3,0,11,1,9,1,0
95II09,3363,293,2699,44,327,3165,196,2661,22,286,3165,196,2661,22,286,0,0,0,0,0,159,94,22,17,26,20,0,2,3,15,36,23,4,6,3,8,0,0,5,3,0,0,0,0,0,95,71,16,3,5,2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,27,1,10,3,13,10,2,5,2,1
95II10,2592,88,2200,23,281,2548,72,2188,11,277,2548,72,2188,11,277,0,0,0,0,0,17,6,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,6,0,8,6,1,1,0,9,5,3,0,1,4,2,1,0,1,5,3,2,0,0,0,0,0,0,0,8,2,3,1,2,10,3,5,1,1
95II11,2567,1203,1146,30,188,2495,1179,1138,10,168,2494,1178,1138,10,168,1,1,0,0,0,47,16,2,10,19,18,1,2,0,15,11,8,0,2,1,0,0,0,0,0,5,0,0,5,0,13,7,0,3,3,8,0,1,7,0,1,0,1,0,0,7,0,0,7,0,0,0,0,0,0,17,8,5,3,1,0,0,0,0,0
95II12,2512,233,2040,27,212,2489,233,2022,26,208,2489,233,2022,26,208,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,5,0,0,1,0,1,0,0,3,0,3,0,0,1,0,1,0,0,13,0,11,0,2,3,0,1,1,1
95II13,2702,182,2183,47,290,2535,97,2130,26,282,2535,97,2130,26,282,0,0,0,0,0,142,84,38,14,6,2,0,2,0,0,29,24,0,5,0,3,0,0,3,0,0,0,0,0,0,108,60,36,6,6,13,1,7,5,0,0,0,0,0,0,13,1,7,5,0,0,0,0,0,0,11,0,7,2,2,1,0,1,0,0
95II14,2561,732,1636,21,172,2523,725,1627,10,161,2523,725,1627,10,161,0,0,0,0,0,16,1,1,6,8,9,1,1,0,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,3,1,0,0,2,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,9,3,3,2,1,10,2,5,3,0
95II15,3357,1577,1437,45,298,3211,1557,1410,12,232,3211,1557,1410,12,232,0,0,0,0,0,106,4,6,31,65,73,1,5,3,64,18,2,0,15,1,12,0,0,12,0,0,0,0,0,0,3,1,1,1,0,9,2,5,1,1,0,0,0,0,0,9,2,5,1,1,0,0,0,0,0,29,14,14,1,0,2,0,2,0,0
95II16,2126,113,1824,19,170,2112,113,1820,15,164,2112,113,1820,15,164,0,0,0,0,0,8,0,2,1,5,6,0,2,0,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,1,0,0,0,1
95II17,2493,119,2095,47,232,2437,118,2084,21,214,2437,118,2084,21,214,0,0,0,0,0,53,1,9,25,18,26,0,8,1,17,1,1,0,0,0,23,0,0,23,0,0,0,0,0,0,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
95II18,2226,176,1848,39,163,2158,158,1829,21,150,2157,158,1828,21,150,1,0,1,0,0,50,12,7,18,13,17,1,3,1,12,15,4,0,11,0,0,0,0,0,0,0,0,0,0,0,18,7,4,6,1,10,3,7,0,0,0,0,0,0,0,10,3,7,0,0,0,0,0,0,0,6,2,4,0,0,2,1,1,0,0
95II19,3770,458,3056,33,223,3730,453,3032,28,217,3730,453,3032,28,217,0,0,0,0,0,19,2,11,3,3,10,0,7,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,7,2,4,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,8,2,1,8,1,5,0,2
95II20,2780,1097,1384,41,258,2639,1050,1366,16,207,2639,1050,1366,16,207,0,0,0,0,0,110,41,15,17,37,21,0,1,1,19,59,33,10,12,4,1,0,1,0,0,1,0,1,0,0,28,8,2,4,14,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,4,3,3,9,10,1,0,5,4
95II21,2419,87,2075,9,248,2395,80,2070,7,238,2395,80,2070,7,238,0,0,0,0,0,17,7,0,1,9,8,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,1,2,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,0,3,0,0,2,0,1,0,1
95II22,2248,143,1884,6,215,2221,138,1869,6,208,2220,138,1869,6,207,1,0,0,0,1,17,2,8,0,7,13,0,6,0,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,7,3,4,0,0,0,0,0,0,0
95II23,2190,990,970,31,199,2143,980,965,12,186,2143,980,965,12,186,0,0,0,0,0,34,9,2,14,9,11,0,1,1,9,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,16,9,1,6,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,10,1,1,5,3,1,0,1,0,0
95JJ01,2499,588,1792,16,103,2477,578,1780,16,103,2477,578,1780,16,103,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8,0,8,0,0,2,0,2,0,0
95JJ02,2374,733,1451,15,175,2362,733,1445,13,171,2362,733,1445,13,171,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6,0,4,0,2,3,0,0,1,2
95JJ03,2470,322,1888,22,238,2440,321,1882,21,216,2440,321,1882,21,216,0,0,0,0,0,22,1,6,1,14,21,1,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,4
95JJ04,3111,525,2418,32,136,3075,525,2400,21,129,3075,525,2400,21,129,0,0,0,0,0,18,0,7,4,7,9,0,3,0,6,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,10,0,8,2,0,6,0,2,4,0
95JJ05,1835,519,1165,7,144,1776,514,1149,2,111,1776,514,1149,2,111,0,0,0,0,0,45,2,6,4,33,33,0,2,0,31,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,9,2,3,4,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,11,3,8,0,0,1,0,0,1,0
95JJ06,2472,1001,1301,22,148,2455,996,1300,20,139,2454,996,1299,20,139,1,0,1,0,0,15,5,0,2,8,12,4,0,0,8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
95JJ07,2665,585,1893,21,166,2630,575,1880,16,159,2630,575,1880,16,159,0,0,0,0,0,13,9,0,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,8,0,3,0,6,0,6,0,0,0,0,0,0,0,2,0,2,0,0,4,0,4,0,0,14,1,6,0,7,2,0,1,1,0
95JJ08,3276,793,2233,26,224,3255,788,2230,17,220,3252,786,2230,17,219,3,2,0,0,1,15,5,1,6,3,3,0,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,9,5,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,1,2,1,1,0,0,1,0
95JJ09,1990,121,1775,14,80,1968,119,1769,7,73,1968,119,1769,7,73,0,0,0,0,0,10,0,2,6,2,1,0,0,0,1,2,0,0,1,1,5,0,0,5,0,1,0,1,0,0,1,0,1,0,0,3,0,2,0,1,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,8,2,2,0,4,1,0,0,1,0
95JJ10,2795,1322,1395,12,66,2775,1315,1388,10,62,2775,1315,1388,10,62,0,0,0,0,0,4,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,13,5,5,0,3,1,0,1,0,0
95JJ11,3770,838,2652,30,250,3719,834,2638,18,229,3717,834,2636,18,229,2,0,2,0,0,29,1,3,9,16,17,0,3,0,14,8,0,0,7,1,0,0,0,0,0,1,0,0,1,0,3,1,0,1,1,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,17,2,8,2,5,3,1,1,1,0
95JJ12,2724,1828,811,9,76,2700,1815,808,8,69,2699,1814,808,8,69,1,1,0,0,0,14,4,2,1,7,10,2,0,1,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,2,1,0,0,3,3,0,0,0
95JJ13,3895,709,2888,52,246,3802,677,2872,23,230,3801,676,2872,23,230,1,1,0,0,0,64,29,3,21,11,11,4,0,0,7,22,5,1,12,4,7,0,0,7,0,1,0,0,1,0,23,20,2,1,0,3,0,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,15,3,5,2,5,11,0,5,6,0
95JJ14,2325,256,1960,14,95,2310,255,1954,10,91,2310,255,1954,10,91,0,0,0,0,0,7,0,1,2,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,2,0,0,0,0,0,0
95JJ15,1879,590,1154,25,110,1811,579,1135,5,92,1811,579,1135,5,92,0,0,0,0,0,45,7,6,19,13,10,0,2,0,8,9,6,0,2,1,11,0,0,11,0,3,0,0,3,0,12,1,4,3,4,14,4,10,0,0,1,0,1,0,0,13,4,9,0,0,0,0,0,0,0,8,0,3,1,4,1,0,0,0,1
