GeographyCode,DC4103NI0001,DC4103NI0002,DC4103NI0003,DC4103NI0004,DC4103NI0005,DC4103NI0006,DC4103NI0007,DC4103NI0008,DC4103NI0009,DC4103NI0010,DC4103NI0011,DC4103NI0012,DC4103NI0013,DC4103NI0014,DC4103NI0015,DC4103NI0016,DC4103NI0017,DC4103NI0018,DC4103NI0019,DC4103NI0020,DC4103NI0021,DC4103NI0022,DC4103NI0023,DC4103NI0024,DC4103NI0025,DC4103NI0026,DC4103NI0027,DC4103NI0028,DC4103NI0029,DC4103NI0030,DC4103NI0031,DC4103NI0032,DC4103NI0033,DC4103NI0034,DC4103NI0035,DC4103NI0036,DC4103NI0037,DC4103NI0038,DC4103NI0039,DC4103NI0040,DC4103NI0041,DC4103NI0042,DC4103NI0043,DC4103NI0044,DC4103NI0045,DC4103NI0046,DC4103NI0047,DC4103NI0048,DC4103NI0049,DC4103NI0050,DC4103NI0051,DC4103NI0052,DC4103NI0053,DC4103NI0054,DC4103NI0055,DC4103NI0056,DC4103NI0057,DC4103NI0058,DC4103NI0059,DC4103NI0060,DC4103NI0061,DC4103NI0062,DC4103NI0063,DC4103NI0064,DC4103NI0065,DC4103NI0066,DC4103NI0067,DC4103NI0068,DC4103NI0069,DC4103NI0070,DC4103NI0071,DC4103NI0072,DC4103NI0073,DC4103NI0074,DC4103NI0075,DC4103NI0076,DC4103NI0077,DC4103NI0078,DC4103NI0079,DC4103NI0080,DC4103NI0081,DC4103NI0082,DC4103NI0083,DC4103NI0084,DC4103NI0085,DC4103NI0086,DC4103NI0087,DC4103NI0088,DC4103NI0089,DC4103NI0090,DC4103NI0091,DC4103NI0092,DC4103NI0093,DC4103NI0094,DC4103NI0095,DC4103NI0096
95II04,1672,297,713,545,90,27,401,160,237,4,0,0,120,61,59,0,0,0,281,99,178,4,0,0,1206,122,458,516,84,26,110,15,72,21,2,0,303,17,124,153,6,3,440,18,126,257,30,9,123,5,25,38,42,13,141,41,81,17,2,0,89,26,30,30,2,1,65,15,18,25,6,1,33,5,9,15,4,0,0,0,0,0,0,0,2,1,1,0,0,0,30,9,8,10,2,1
95II05,1301,151,569,447,101,33,355,110,235,10,0,0,199,87,111,1,0,0,156,23,124,9,0,0,888,36,307,418,96,31,110,7,73,29,1,0,159,3,66,83,6,1,345,3,73,221,34,14,124,1,15,49,44,15,78,12,49,13,3,1,72,10,31,23,8,0,58,5,27,19,5,2,22,0,11,9,0,2,1,1,0,0,0,0,7,1,5,1,0,0,28,3,11,9,5,0
95II06,1285,97,529,524,108,27,284,52,223,8,0,1,116,37,78,1,0,0,168,15,145,7,0,1,936,41,289,482,99,25,94,2,51,36,4,1,232,7,74,136,12,3,383,9,80,247,39,8,106,4,17,38,35,12,69,13,47,8,1,0,52,6,20,17,8,1,65,4,17,34,9,1,26,0,6,15,4,1,0,0,0,0,0,0,2,1,1,0,0,0,37,3,10,19,5,0
95II07,991,423,423,130,11,4,436,271,161,4,0,0,202,151,50,1,0,0,234,120,111,3,0,0,499,141,239,107,8,4,46,17,26,3,0,0,111,24,67,19,0,1,133,21,59,49,3,1,53,4,22,21,4,2,102,54,41,7,0,0,54,21,24,8,1,0,56,11,23,19,3,0,22,2,11,8,1,0,0,0,0,0,0,0,2,0,2,0,0,0,32,9,10,11,2,0
95II08,1073,273,509,247,36,8,393,194,191,8,0,0,179,118,59,2,0,0,214,76,132,6,0,0,621,71,293,219,32,6,84,17,60,7,0,0,140,6,67,63,4,0,203,13,77,102,10,1,80,3,25,32,15,5,57,16,36,5,0,0,57,16,28,10,3,0,59,8,25,20,4,2,15,0,8,5,2,0,2,2,0,0,0,0,4,3,1,0,0,0,38,3,16,15,2,2
95II09,1417,213,662,442,85,15,435,148,272,12,0,3,209,103,104,0,0,2,226,45,168,12,0,1,917,58,367,403,77,12,113,17,76,20,0,0,232,8,101,115,7,1,348,11,104,189,38,6,95,4,17,39,30,5,65,12,43,10,0,0,64,6,26,30,2,0,65,7,23,27,8,0,27,0,13,10,4,0,0,0,0,0,0,0,10,4,4,2,0,0,28,3,6,15,4,0
95II10,1144,369,534,199,38,4,395,208,182,5,0,0,169,113,56,0,0,0,226,95,126,5,0,0,689,146,330,175,35,3,86,30,50,6,0,0,119,22,57,38,2,0,189,14,82,79,13,1,88,6,35,30,15,2,126,42,72,9,3,0,81,32,34,13,2,0,60,15,22,19,3,1,24,4,13,7,0,0,1,1,0,0,0,0,8,6,1,0,1,0,27,4,8,12,2,1
95II11,1055,129,502,351,55,18,259,70,186,3,0,0,118,43,75,0,0,0,141,27,111,3,0,0,738,49,292,329,51,17,122,9,87,25,0,1,184,8,73,97,4,2,240,11,46,167,14,2,94,0,22,29,32,11,55,14,36,4,0,1,43,7,28,7,1,0,58,10,24,19,4,1,11,1,3,6,1,0,0,0,0,0,0,0,6,3,3,0,0,0,41,6,18,13,3,1
95II12,1007,90,455,378,68,16,267,61,196,9,0,1,153,48,101,4,0,0,114,13,95,5,0,1,697,28,243,350,62,14,129,8,81,40,0,0,148,2,50,88,7,1,252,2,50,167,28,5,91,2,17,38,27,7,39,7,27,5,0,0,38,7,18,12,0,1,43,1,16,19,6,1,15,0,4,6,4,1,0,0,0,0,0,0,9,1,4,4,0,0,19,0,8,9,2,0
95II13,1253,368,614,231,32,8,445,222,214,9,0,0,204,122,80,2,0,0,241,100,134,7,0,0,749,132,373,207,32,5,106,22,69,14,1,0,186,24,88,70,4,0,211,17,104,77,8,5,72,4,24,28,16,0,117,49,62,6,0,0,57,16,26,12,3,0,59,14,27,15,0,3,17,3,7,4,0,3,0,0,0,0,0,0,4,1,3,0,0,0,38,10,17,11,0,0
95II14,1026,79,462,398,73,14,251,59,176,13,3,0,135,44,90,1,0,0,116,15,86,12,3,0,734,17,269,368,67,13,154,6,102,42,4,0,157,2,56,90,8,1,244,2,39,179,20,4,104,0,23,39,34,8,32,3,26,3,0,0,43,4,23,15,1,0,41,3,17,17,3,1,10,1,3,6,0,0,0,0,0,0,0,0,8,0,8,0,0,0,23,2,6,11,3,1
95II15,1319,86,594,553,66,20,316,56,253,4,2,1,154,43,110,0,1,0,162,13,143,4,1,1,928,25,302,524,61,16,141,7,91,42,1,0,243,2,80,150,9,2,376,8,69,268,23,8,89,1,15,43,24,6,43,4,32,7,0,0,36,3,15,14,4,0,75,5,39,25,3,3,25,2,14,7,1,1,1,0,1,0,0,0,5,1,4,0,0,0,44,2,20,18,2,2
95II16,890,242,412,193,36,7,257,147,104,6,0,0,151,111,40,0,0,0,106,36,64,6,0,0,586,88,293,166,32,7,102,22,71,9,0,0,119,5,75,36,2,1,164,14,61,79,10,0,94,6,35,29,18,6,69,32,30,7,0,0,38,9,21,6,2,0,47,7,15,21,4,0,19,2,7,8,2,0,0,0,0,0,0,0,1,1,0,0,0,0,27,4,8,13,2,0
95II17,1190,284,577,273,41,15,450,194,248,7,0,1,197,116,80,1,0,0,253,78,168,6,0,1,684,80,309,244,39,12,122,24,73,24,1,0,143,7,64,67,2,3,192,6,63,99,21,3,71,1,23,29,12,6,89,27,56,5,1,0,67,15,30,20,2,0,56,10,20,22,2,2,14,2,3,8,0,1,0,0,0,0,0,0,4,2,2,0,0,0,38,6,15,14,2,1
95II18,1090,341,555,169,20,5,453,229,214,9,1,0,206,139,64,3,0,0,247,90,150,6,1,0,588,103,318,146,16,5,91,17,67,7,0,0,137,15,79,40,3,0,138,12,65,56,4,1,59,5,21,23,7,3,98,36,53,8,1,0,65,18,33,12,1,1,49,9,23,14,3,0,20,0,10,9,1,0,1,1,0,0,0,0,5,3,2,0,0,0,23,5,11,5,2,0
95II19,1389,111,467,552,170,89,269,66,178,20,3,2,138,49,81,6,1,1,131,17,97,14,2,1,1069,40,277,515,156,81,154,11,78,56,7,2,222,5,76,121,12,8,398,9,53,240,74,22,174,1,16,55,55,47,55,8,33,13,1,0,66,6,21,30,7,2,51,5,12,17,11,6,24,1,6,7,6,4,0,0,0,0,0,0,2,0,1,0,1,0,25,4,5,10,4,2
95II20,1211,191,610,356,44,10,392,110,277,5,0,0,156,75,80,1,0,0,236,35,197,4,0,0,738,67,304,321,37,9,108,17,69,21,1,0,200,7,85,105,3,0,239,9,70,135,20,5,75,4,13,43,11,4,72,24,44,4,0,0,44,6,23,13,2,0,81,14,29,30,7,1,23,1,6,11,5,0,1,1,0,0,0,0,3,1,2,0,0,0,54,11,21,19,2,1
95II21,1045,349,490,175,25,6,331,179,147,5,0,0,111,72,38,1,0,0,220,107,109,4,0,0,661,158,316,158,24,5,65,16,43,5,1,0,129,8,76,43,1,1,166,15,81,58,11,1,71,6,19,37,7,2,155,81,67,6,0,1,75,32,30,9,4,0,53,12,27,12,1,1,27,7,16,3,1,0,0,0,0,0,0,0,2,1,1,0,0,0,24,4,10,9,0,1
95II22,990,212,460,256,53,9,315,136,172,6,0,1,152,81,70,1,0,0,163,55,102,5,0,1,627,69,266,234,51,7,104,19,68,16,1,0,151,7,63,78,2,1,183,6,54,98,23,2,78,4,17,30,24,3,65,19,41,5,0,0,46,14,23,7,1,1,48,7,22,16,2,1,18,3,11,3,0,1,0,0,0,0,0,0,4,0,2,2,0,0,26,4,9,11,2,0
95II23,910,192,433,246,33,6,273,102,166,4,1,0,137,80,54,2,1,0,136,22,112,2,0,0,573,70,246,221,31,5,85,12,58,14,0,1,117,10,57,46,4,0,186,5,58,113,9,1,79,9,18,36,13,3,56,20,31,3,2,0,50,14,24,9,3,0,64,20,21,21,1,1,16,3,7,6,0,0,2,1,0,0,0,1,6,5,1,0,0,0,40,11,13,15,1,0
95JJ01,892,62,291,378,104,57,167,43,103,19,2,0,77,34,40,2,1,0,90,9,63,17,1,0,658,16,166,336,94,46,74,3,40,29,2,0,149,3,42,84,16,4,239,1,36,152,35,15,113,2,8,41,36,26,33,4,22,7,0,0,50,3,18,23,5,1,67,3,22,23,8,11,29,0,7,10,5,7,0,0,0,0,0,0,5,1,4,0,0,0,33,2,11,13,3,4
95JJ02,1074,250,466,292,43,23,369,150,202,14,3,0,139,53,84,2,0,0,230,97,118,12,3,0,636,82,239,255,38,22,102,4,63,34,0,1,173,12,54,92,12,3,153,18,42,73,11,9,73,5,16,32,12,8,86,31,42,10,2,1,49,12,22,14,1,0,69,18,25,23,2,1,20,7,5,7,0,1,7,4,1,2,0,0,6,1,3,2,0,0,36,6,16,12,2,0
95JJ03,1023,419,429,142,28,5,299,193,102,4,0,0,62,36,25,1,0,0,237,157,77,3,0,0,661,201,303,129,24,4,22,4,15,3,0,0,127,21,76,27,2,1,190,26,90,65,9,0,71,7,29,21,12,2,199,122,74,2,0,1,52,21,19,11,1,0,63,25,24,9,4,1,20,10,6,3,1,0,3,1,0,1,1,0,8,3,4,1,0,0,32,11,14,4,2,1
95JJ04,1279,198,576,380,92,33,340,110,208,20,1,1,151,65,80,5,1,0,189,45,128,15,0,1,863,78,345,336,79,25,131,8,94,26,3,0,200,7,76,102,13,2,268,14,67,161,23,3,115,6,27,31,32,19,103,37,59,4,2,1,46,6,22,12,6,0,76,10,23,24,12,7,27,4,2,10,9,2,2,0,0,2,0,0,4,0,2,2,0,0,43,6,19,10,3,5
95JJ05,892,455,349,73,9,6,397,273,122,2,0,0,199,141,58,0,0,0,198,132,64,2,0,0,412,151,193,55,8,5,56,16,37,3,0,0,106,28,61,16,1,0,89,23,43,16,4,3,42,5,21,12,3,1,70,53,13,4,0,0,49,26,18,4,0,1,83,31,34,16,1,1,23,9,9,3,1,1,3,2,1,0,0,0,5,1,3,1,0,0,52,19,21,12,0,0
95JJ06,1063,455,456,126,23,3,386,262,120,4,0,0,120,93,27,0,0,0,266,169,93,4,0,0,594,161,300,110,21,2,33,12,20,1,0,0,108,17,59,30,2,0,200,30,112,48,9,1,61,6,24,23,7,1,134,70,62,1,1,0,58,26,23,7,2,0,83,32,36,12,2,1,32,13,11,6,1,1,0,0,0,0,0,0,6,4,2,0,0,0,45,15,23,6,1,0
95JJ07,1092,445,488,127,29,3,316,202,111,3,0,0,117,91,25,1,0,0,199,111,86,2,0,0,714,222,350,112,27,3,41,12,24,5,0,0,130,19,75,33,3,0,178,25,99,44,8,2,65,10,27,14,13,1,214,113,90,9,2,0,86,43,35,7,1,0,62,21,27,12,2,0,26,8,9,7,2,0,0,0,0,0,0,0,2,0,2,0,0,0,34,13,16,5,0,0
95JJ08,1187,141,451,439,112,44,285,73,193,17,2,0,124,46,71,6,1,0,161,27,122,11,1,0,773,46,231,383,85,28,97,2,45,46,3,1,162,2,48,101,9,2,282,14,55,158,42,13,119,5,24,51,29,10,73,15,43,14,1,0,40,8,16,13,1,2,129,22,27,39,25,16,23,1,3,7,6,6,60,10,11,20,12,7,6,1,2,3,0,0,40,10,11,9,7,3
95JJ09,839,92,332,303,76,36,240,71,151,15,2,1,138,51,81,5,0,1,102,20,70,10,2,0,552,18,167,271,67,29,100,7,49,39,4,1,160,5,44,89,18,4,148,3,24,96,13,12,82,1,10,36,26,9,24,0,19,2,3,0,38,2,21,9,3,3,47,3,14,17,7,6,17,0,2,5,4,6,0,0,0,0,0,0,7,0,5,2,0,0,23,3,7,10,3,0
95JJ10,1027,161,426,291,103,46,284,102,168,10,4,0,153,66,84,1,2,0,131,36,84,9,2,0,679,45,239,265,89,41,69,3,44,22,0,0,115,6,43,57,7,2,270,6,69,139,42,14,107,1,17,28,37,24,73,21,48,4,0,0,45,8,18,15,3,1,64,14,19,16,10,5,28,3,8,7,9,1,0,0,0,0,0,0,11,6,4,1,0,0,25,5,7,8,1,4
95JJ11,1542,254,686,493,90,19,418,129,266,20,1,2,173,65,107,1,0,0,245,64,159,19,1,2,1039,107,391,448,78,15,167,11,104,46,5,1,247,11,81,135,17,3,338,19,85,197,34,3,93,4,21,41,19,8,131,42,75,11,3,0,63,20,25,18,0,0,85,18,29,25,11,2,38,8,9,13,8,0,2,1,1,0,0,0,4,0,3,0,1,0,41,9,16,12,2,2
95JJ12,1002,174,399,300,76,53,237,95,127,12,2,1,106,48,57,0,0,1,131,47,70,12,2,0,695,69,246,274,61,45,78,12,46,19,1,0,137,8,52,73,4,0,253,9,70,130,29,15,95,3,9,28,25,30,88,27,53,8,0,0,44,10,16,16,2,0,70,10,26,14,13,7,24,3,8,4,4,5,1,0,0,1,0,0,4,3,1,0,0,0,41,4,17,9,9,2
95JJ13,1457,125,712,481,116,23,297,50,231,15,1,0,92,26,63,2,1,0,205,24,168,13,0,0,1073,61,456,434,102,20,100,4,71,23,1,1,239,7,103,119,8,2,414,11,141,217,41,4,149,4,34,50,49,12,120,24,85,8,3,0,51,11,22,17,0,1,87,14,25,32,13,3,41,7,9,18,7,0,1,0,1,0,0,0,0,0,0,0,0,0,45,7,15,14,6,3
95JJ14,849,101,304,292,107,45,171,56,102,10,1,2,82,29,48,4,0,1,89,27,54,6,1,1,623,41,184,267,93,38,74,5,35,30,4,0,142,3,49,73,12,5,208,8,36,116,33,15,110,3,18,32,39,18,52,16,32,3,1,0,37,6,14,13,4,0,55,4,18,15,13,5,27,2,7,8,7,3,0,0,0,0,0,0,2,1,1,0,0,0,26,1,10,7,6,2
95JJ15,779,140,407,190,31,11,227,69,151,7,0,0,102,32,69,1,0,0,125,37,82,6,0,0,491,55,230,167,29,10,105,5,77,20,2,1,131,13,47,65,5,1,111,9,48,45,6,3,54,0,12,26,13,3,51,22,25,2,1,1,39,6,21,9,2,1,61,16,26,16,2,1,23,4,7,11,1,0,0,0,0,0,0,0,2,1,1,0,0,0,36,11,18,5,1,1
95JJ16,916,307,431,148,26,4,436,202,218,16,0,0,197,113,81,3,0,0,239,89,137,13,0,0,410,84,188,110,24,4,59,9,39,10,1,0,119,16,55,43,4,1,94,12,45,26,9,2,40,4,11,16,8,1,56,28,24,4,0,0,42,15,14,11,2,0,70,21,25,22,2,0,12,2,6,3,1,0,14,7,3,4,0,0,8,4,3,1,0,0,36,8,13,14,1,0
95JJ17,824,61,279,343,101,40,161,41,100,16,3,1,88,27,56,4,0,1,73,14,44,12,3,0,585,16,159,296,82,32,54,1,35,16,2,0,117,1,35,72,6,3,241,4,42,150,35,10,101,1,16,32,33,19,27,5,15,6,1,0,45,4,16,20,5,0,78,4,20,31,16,7,40,1,10,12,12,5,0,0,0,0,0,0,8,1,4,3,0,0,30,2,6,16,4,2
95JJ18,975,353,406,173,33,10,464,255,193,15,1,0,182,109,70,2,1,0,282,146,123,13,0,0,445,80,192,139,25,9,76,11,49,15,1,0,122,18,57,41,6,0,115,10,40,54,9,2,50,5,11,21,6,7,54,27,24,3,0,0,28,9,11,5,3,0,66,18,21,19,7,1,22,4,7,8,3,0,3,1,2,0,0,0,1,1,0,0,0,0,40,12,12,11,4,1
95JJ19,1128,139,496,361,96,36,300,75,214,9,2,0,157,55,100,2,0,0,143,20,114,7,2,0,595,27,208,286,53,21,136,6,81,49,0,0,149,4,55,84,4,2,168,4,25,102,25,12,70,2,10,32,19,7,41,8,25,7,1,0,31,3,12,12,4,0,233,37,74,66,41,15,18,2,5,6,4,1,162,27,50,40,33,12,1,0,0,1,0,0,52,8,19,19,4,2
95JJ20,1618,222,748,526,103,19,388,115,260,13,0,0,141,61,79,1,0,0,247,54,181,12,0,0,1169,95,471,488,96,19,133,13,92,25,3,0,277,11,119,135,8,4,412,14,114,231,48,5,139,5,38,55,32,9,127,41,71,12,2,1,81,11,37,30,3,0,61,12,17,25,7,0,25,4,7,10,4,0,0,0,0,0,0,0,4,1,1,2,0,0,32,7,9,13,3,0
95JJ21,962,312,425,190,28,7,289,162,123,4,0,0,126,83,43,0,0,0,163,79,80,4,0,0,556,110,261,160,20,5,54,8,41,4,1,0,134,18,67,46,3,0,157,12,64,76,3,2,66,11,21,24,8,2,88,40,43,5,0,0,57,21,25,5,5,1,117,40,41,26,8,2,17,5,7,3,2,0,24,6,11,3,2,2,8,5,2,1,0,0,68,24,21,19,4,0
95JJ22,1088,120,475,406,73,14,244,78,148,15,2,1,132,51,75,4,1,1,112,27,73,11,1,0,785,37,305,368,66,9,118,3,76,39,0,0,215,10,88,110,7,0,266,9,61,164,29,3,90,2,21,35,26,6,60,10,40,8,2,0,36,3,19,12,2,0,59,5,22,23,5,4,28,1,7,12,5,3,1,1,0,0,0,0,8,0,5,3,0,0,22,3,10,8,0,1
95KK01,836,98,331,280,74,53,172,61,102,4,1,4,72,39,31,2,0,0,100,22,71,2,1,4,603,31,210,256,62,44,41,2,35,4,0,0,92,6,33,48,5,0,270,2,75,151,25,17,102,2,19,30,26,25,55,11,29,13,1,1,43,8,19,10,5,1,61,6,19,20,11,5,28,3,4,11,7,3,0,0,0,0,0,0,4,0,4,0,0,0,29,3,11,9,4,2
95KK02,722,84,257,262,72,47,164,57,94,11,2,0,85,37,44,2,2,0,79,20,50,9,0,0,509,20,152,230,66,41,45,2,26,17,0,0,106,3,39,52,9,3,200,1,44,110,30,15,83,1,9,27,25,21,38,9,19,6,2,2,37,4,15,18,0,0,49,7,11,21,4,6,18,1,4,5,4,4,0,0,0,0,0,0,9,3,0,6,0,0,22,3,7,10,0,2
95KK03,704,60,221,266,94,63,130,43,71,10,4,2,67,26,37,2,0,2,63,17,34,8,4,0,515,14,134,234,80,53,25,1,13,11,0,0,73,3,25,40,5,0,252,2,47,141,39,23,98,3,13,22,33,27,30,2,21,7,0,0,37,3,15,13,3,3,59,3,16,22,10,8,24,0,3,12,4,5,0,0,0,0,0,0,5,1,3,1,0,0,30,2,10,9,6,3
95KK04,974,211,445,243,52,23,188,92,88,6,0,2,61,35,24,2,0,0,127,57,64,4,0,2,705,104,326,212,43,20,38,5,24,9,0,0,112,15,53,43,1,0,276,17,119,113,18,9,87,1,27,31,18,10,133,47,78,7,1,0,59,19,25,9,5,1,81,15,31,25,9,1,32,5,12,9,6,0,0,0,0,0,0,0,2,1,1,0,0,0,47,9,18,16,3,1
95KK05,803,74,269,289,102,69,153,53,88,9,1,2,77,36,37,3,1,0,76,17,51,6,0,2,593,14,168,264,88,59,30,0,19,11,0,0,69,3,22,39,5,0,263,1,60,147,33,22,124,0,15,40,34,35,59,6,33,13,6,1,48,4,19,14,10,1,57,7,13,16,13,8,30,1,5,10,8,6,0,0,0,0,0,0,1,1,0,0,0,0,26,5,8,6,5,2
95KK06,737,152,330,187,56,12,199,87,104,5,3,0,74,40,34,0,0,0,125,47,70,5,3,0,499,55,210,175,50,9,60,4,41,15,0,0,98,7,48,40,3,0,150,2,54,76,16,2,83,1,20,29,26,7,65,27,32,5,1,0,43,14,15,10,4,0,39,10,16,7,3,3,24,5,8,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,15,5,8,0,2,0
95KK07,682,52,232,263,89,46,139,39,90,9,0,1,68,26,40,1,0,1,71,13,50,8,0,0,505,10,132,239,83,41,50,1,28,18,3,0,86,1,27,50,6,2,199,1,41,113,33,11,111,1,8,38,36,28,20,3,11,5,1,0,39,3,17,15,4,0,38,3,10,15,6,4,16,0,3,7,5,1,0,0,0,0,0,0,4,1,2,1,0,0,18,2,5,7,1,3
95KK08,967,135,409,331,53,39,215,72,131,10,2,0,77,32,44,0,1,0,138,40,87,10,1,0,693,52,257,301,46,37,74,8,49,17,0,0,157,7,50,94,3,3,262,8,71,143,25,15,73,1,15,26,15,16,78,14,58,5,0,1,49,14,14,16,3,2,59,11,21,20,5,2,31,3,15,9,3,1,0,0,0,0,0,0,1,1,0,0,0,0,27,7,6,11,2,1
95KK09,947,275,414,206,36,16,330,173,151,3,3,0,146,86,60,0,0,0,184,87,91,3,3,0,535,80,224,187,29,15,63,4,43,15,1,0,122,12,51,54,5,0,144,11,45,77,7,4,66,2,15,26,13,10,90,38,45,5,2,0,50,13,25,10,1,1,82,22,39,16,4,1,35,8,16,7,3,1,0,0,0,0,0,0,1,0,1,0,0,0,46,14,22,9,1,0
95KK10,699,60,214,263,98,64,147,47,86,12,1,1,83,38,39,5,1,0,64,9,47,7,0,1,510,10,123,235,86,56,48,1,28,19,0,0,77,0,21,42,11,3,246,3,37,142,43,21,81,2,6,18,29,26,31,2,20,7,0,2,27,2,11,7,3,4,42,3,5,16,11,7,23,0,1,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,19,3,4,5,4,3
95KK11,982,251,456,206,50,19,303,146,153,4,0,0,127,70,56,1,0,0,176,76,97,3,0,0,614,92,270,186,47,19,52,5,38,8,1,0,120,10,59,49,1,1,204,20,76,82,17,9,77,5,15,25,25,7,109,39,60,9,0,1,52,13,22,13,3,1,65,13,33,16,3,0,24,2,11,9,2,0,1,0,1,0,0,0,3,2,1,0,0,0,37,9,20,7,1,0
95KK12,776,121,275,258,78,44,189,83,89,13,4,0,72,46,21,3,2,0,117,37,68,10,2,0,523,30,168,220,65,40,31,3,19,8,1,0,79,2,26,44,7,0,237,4,54,129,31,19,82,1,20,21,21,19,49,11,30,7,1,0,45,9,19,11,4,2,64,8,18,25,9,4,27,1,6,12,6,2,0,0,0,0,0,0,12,3,4,5,0,0,25,4,8,8,3,2
95KK13,642,51,233,239,79,40,143,31,93,16,3,0,66,20,42,4,0,0,77,11,51,12,3,0,457,17,127,213,67,33,67,2,35,30,0,0,76,1,24,46,4,1,166,5,25,91,32,13,80,0,13,21,28,18,32,4,17,8,2,1,36,5,13,17,1,0,42,3,13,10,9,7,18,0,5,2,5,6,0,0,0,0,0,0,5,2,3,0,0,0,19,1,5,8,4,1
95KK14,703,107,261,212,77,46,161,55,98,5,1,2,69,27,40,1,1,0,92,28,58,4,0,2,505,50,150,195,69,41,47,4,30,12,1,0,77,4,21,44,6,2,171,1,31,93,30,16,100,3,20,29,26,22,66,28,31,5,1,1,44,10,17,12,5,0,37,2,13,12,7,3,18,1,5,7,4,1,0,0,0,0,0,0,3,0,3,0,0,0,16,1,5,5,3,2
95KK15,921,66,316,354,116,69,166,41,109,14,1,1,64,30,31,3,0,0,102,11,78,11,1,1,680,20,185,310,102,63,40,1,23,14,0,2,102,1,26,65,10,0,321,4,65,176,50,26,110,1,9,34,34,32,51,8,37,4,1,1,56,5,25,17,7,2,75,5,22,30,13,5,46,2,12,17,10,5,0,0,0,0,0,0,4,1,2,1,0,0,25,2,8,12,3,0
95KK16,809,163,361,197,61,27,224,97,116,8,2,1,104,60,41,1,2,0,120,37,75,7,0,1,513,54,218,172,48,21,51,6,32,13,0,0,78,7,35,32,3,1,162,10,63,66,17,6,97,2,22,35,25,13,67,20,39,8,0,0,58,9,27,18,3,1,72,12,27,17,11,5,20,3,7,2,5,3,2,0,1,0,1,0,4,1,2,1,0,0,46,8,17,14,5,2
95LL01,1579,104,564,657,169,85,253,62,172,15,3,1,105,39,64,1,1,0,148,23,108,14,2,1,1241,35,370,611,150,75,98,2,66,29,0,1,184,5,66,103,8,2,587,5,128,356,68,30,216,2,33,80,64,37,86,16,53,14,3,0,70,5,24,29,7,5,85,7,22,31,16,9,40,1,8,13,9,9,0,0,0,0,0,0,10,3,7,0,0,0,35,3,7,18,7,0
95LL02,1367,469,563,272,47,16,516,297,208,11,0,0,180,106,73,1,0,0,336,191,135,10,0,0,734,131,309,242,41,11,64,10,41,12,1,0,176,27,77,68,4,0,261,30,99,113,14,5,72,2,18,29,17,6,107,47,50,9,1,0,54,15,24,11,4,0,117,41,46,19,6,5,33,12,9,7,3,2,0,0,0,0,0,0,3,0,2,0,1,0,81,29,35,12,2,3
95LL03,1092,377,506,169,30,10,403,233,159,8,2,1,167,110,54,0,2,1,236,123,105,8,0,0,633,130,324,152,23,4,67,9,51,7,0,0,135,26,66,37,5,1,197,14,106,72,4,1,50,2,18,17,11,2,137,63,64,8,2,0,47,16,19,11,1,0,56,14,23,9,5,5,21,4,7,4,4,2,0,0,0,0,0,0,2,1,1,0,0,0,33,9,15,5,1,3
95LL04,1090,287,481,257,52,13,243,135,103,5,0,0,121,78,43,0,0,0,122,57,60,5,0,0,752,132,335,230,42,13,58,10,35,13,0,0,134,12,63,57,2,0,251,21,108,96,18,8,102,5,38,38,16,5,119,51,53,11,4,0,88,33,38,15,2,0,95,20,43,22,10,0,50,10,18,15,7,0,0,0,0,0,0,0,8,2,6,0,0,0,37,8,19,7,3,0
95LL05,1454,79,518,641,161,55,297,49,220,21,4,3,118,29,87,1,0,1,179,20,133,20,4,2,1093,25,281,592,145,50,98,0,55,40,3,0,239,4,63,147,22,3,457,1,77,302,57,20,168,2,12,72,55,27,83,13,60,8,2,0,48,5,14,23,6,0,64,5,17,28,12,2,37,2,8,16,10,1,0,0,0,0,0,0,3,0,3,0,0,0,24,3,6,12,2,1
95LL06,1408,277,708,339,66,18,401,159,225,13,2,2,173,79,89,4,1,0,228,80,136,9,1,2,931,99,458,304,57,13,121,11,88,21,0,1,211,11,103,90,6,1,271,21,114,107,25,4,126,5,37,56,22,6,145,39,85,18,2,1,57,12,31,12,2,0,76,19,25,22,7,3,32,7,12,8,5,0,2,0,0,1,0,1,8,4,4,0,0,0,34,8,9,13,2,2
95LL07,1001,413,475,95,15,3,400,238,157,5,0,0,184,124,59,1,0,0,216,114,98,4,0,0,520,152,278,73,14,3,84,30,49,5,0,0,69,16,42,7,3,1,133,20,82,30,1,0,45,4,18,14,7,2,125,65,54,5,1,0,64,17,33,12,2,0,81,23,40,17,1,0,19,1,10,7,1,0,0,0,0,0,0,0,9,5,4,0,0,0,53,17,26,10,0,0
95LL08,1326,626,505,150,34,11,430,319,105,5,0,1,124,97,27,0,0,0,306,222,78,5,0,1,756,253,350,119,26,8,32,12,20,0,0,0,110,29,58,22,0,1,231,41,115,62,11,2,80,12,31,22,11,4,210,109,94,5,1,1,93,50,32,8,3,0,140,54,50,26,8,2,62,22,20,12,8,0,0,0,0,0,0,0,6,1,3,2,0,0,72,31,27,12,0,2
