GeographyCode,DC2506NI0001,DC2506NI0002,DC2506NI0003,DC2506NI0004,DC2506NI0005,DC2506NI0006,DC2506NI0007,DC2506NI0008,DC2506NI0009,DC2506NI0010,DC2506NI0011,DC2506NI0012,DC2506NI0013,DC2506NI0014,DC2506NI0015,DC2506NI0016,DC2506NI0017,DC2506NI0018,DC2506NI0019,DC2506NI0020,DC2506NI0021,DC2506NI0022,DC2506NI0023,DC2506NI0024,DC2506NI0025,DC2506NI0026,DC2506NI0027,DC2506NI0028,DC2506NI0029,DC2506NI0030,DC2506NI0031,DC2506NI0032,DC2506NI0033,DC2506NI0034,DC2506NI0035,DC2506NI0036,DC2506NI0037,DC2506NI0038,DC2506NI0039,DC2506NI0040,DC2506NI0041,DC2506NI0042,DC2506NI0043,DC2506NI0044,DC2506NI0045,DC2506NI0046,DC2506NI0047,DC2506NI0048,DC2506NI0049,DC2506NI0050,DC2506NI0051,DC2506NI0052,DC2506NI0053,DC2506NI0054,DC2506NI0055,DC2506NI0056,DC2506NI0057,DC2506NI0058,DC2506NI0059,DC2506NI0060,DC2506NI0061,DC2506NI0062,DC2506NI0063,DC2506NI0064,DC2506NI0065,DC2506NI0066,DC2506NI0067,DC2506NI0068,DC2506NI0069,DC2506NI0070,DC2506NI0071,DC2506NI0072,DC2506NI0073,DC2506NI0074,DC2506NI0075,DC2506NI0076,DC2506NI0077,DC2506NI0078,DC2506NI0079,DC2506NI0080,DC2506NI0081,DC2506NI0082,DC2506NI0083,DC2506NI0084,DC2506NI0085,DC2506NI0086,DC2506NI0087,DC2506NI0088,DC2506NI0089,DC2506NI0090,DC2506NI0091,DC2506NI0092,DC2506NI0093,DC2506NI0094,DC2506NI0095,DC2506NI0096,DC2506NI0097,DC2506NI0098,DC2506NI0099,DC2506NI0100,DC2506NI0101,DC2506NI0102,DC2506NI0103,DC2506NI0104,DC2506NI0105,DC2506NI0106,DC2506NI0107,DC2506NI0108,DC2506NI0109,DC2506NI0110,DC2506NI0111,DC2506NI0112
95FF04,2038,2028,0,3,2,0,0,0,1,0,0,0,0,4,571,570,0,0,1,0,0,0,0,0,0,0,0,0,220,219,0,0,0,0,0,0,0,0,0,0,0,1,311,311,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,258,257,0,0,0,0,0,0,0,0,0,0,0,1,519,516,0,0,1,0,0,0,1,0,0,0,0,1,80,76,0,3,0,0,0,0,0,0,0,0,0,1
95FF05,2045,1988,25,18,0,0,0,0,1,0,0,0,0,13,590,575,7,6,0,0,0,0,0,0,0,0,0,2,258,248,4,2,0,0,0,0,0,0,0,0,0,4,309,305,2,1,0,0,0,0,0,0,0,0,0,1,103,103,0,0,0,0,0,0,0,0,0,0,0,0,226,223,2,0,0,0,0,0,0,0,0,0,0,1,478,470,1,2,0,0,0,0,1,0,0,0,0,4,81,64,9,7,0,0,0,0,0,0,0,0,0,1
95FF06,3093,3021,24,14,0,1,0,1,5,0,0,2,4,21,689,678,5,1,0,0,0,0,0,0,0,0,0,5,342,337,0,2,0,0,0,0,1,0,0,0,1,1,487,481,3,1,0,0,0,0,0,0,0,0,1,1,153,152,0,0,0,0,0,0,0,0,0,0,0,1,437,431,3,0,0,0,0,0,1,0,0,0,0,2,867,843,3,5,0,1,0,1,3,0,0,2,0,9,118,99,10,5,0,0,0,0,0,0,0,0,2,2
95FF07,2091,2062,16,0,2,1,1,0,1,0,0,0,0,8,733,729,1,0,1,0,0,0,0,0,0,0,0,2,310,308,1,0,0,0,0,0,0,0,0,0,0,1,333,327,4,0,1,0,0,0,0,0,0,0,0,1,89,89,0,0,0,0,0,0,0,0,0,0,0,0,214,210,2,0,0,0,1,0,1,0,0,0,0,0,298,296,1,0,0,0,0,0,0,0,0,0,0,1,114,103,7,0,0,1,0,0,0,0,0,0,0,3
95FF08,1941,1919,6,0,3,0,0,3,2,0,0,0,0,8,634,632,1,0,0,0,0,1,0,0,0,0,0,0,251,250,0,0,0,0,0,0,0,0,0,0,0,1,293,293,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,224,222,0,0,0,0,0,1,0,0,0,0,0,1,388,378,1,0,3,0,0,1,1,0,0,0,0,4,83,76,4,0,0,0,0,0,1,0,0,0,0,2
95FF09,1935,1894,4,4,3,0,4,0,0,6,0,0,0,20,664,661,0,2,0,0,0,0,0,0,0,0,0,1,264,261,1,0,1,0,0,0,0,0,0,0,0,1,306,300,1,0,0,0,3,0,0,2,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,1,185,182,1,0,0,0,1,0,0,0,0,0,0,1,346,336,0,1,1,0,0,0,0,0,0,0,0,8,89,74,1,1,1,0,0,0,0,4,0,0,0,8
95FF10,2625,2609,1,2,0,2,1,2,0,0,0,0,0,8,588,582,0,0,0,2,0,2,0,0,0,0,0,2,306,305,0,0,0,0,0,0,0,0,0,0,0,1,441,441,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,352,351,0,0,0,0,0,0,0,0,0,0,0,1,720,713,1,2,0,0,1,0,0,0,0,0,0,3,83,82,0,0,0,0,0,0,0,0,0,0,0,1
95FF11,2014,2006,5,0,1,0,1,0,0,0,0,0,0,1,595,595,0,0,0,0,0,0,0,0,0,0,0,0,216,215,0,0,0,0,0,0,0,0,0,0,0,1,307,306,1,0,0,0,0,0,0,0,0,0,0,0,105,103,2,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,466,464,0,0,1,0,1,0,0,0,0,0,0,0,72,70,2,0,0,0,0,0,0,0,0,0,0,0
95FF12,2184,2172,1,2,0,1,0,0,0,0,1,0,0,7,671,669,0,2,0,0,0,0,0,0,0,0,0,0,240,238,0,0,0,0,0,0,0,0,0,0,0,2,298,297,0,0,0,0,0,0,0,0,0,0,0,1,103,103,0,0,0,0,0,0,0,0,0,0,0,0,263,263,0,0,0,0,0,0,0,0,0,0,0,0,549,545,1,0,0,1,0,0,0,0,1,0,0,1,60,57,0,0,0,0,0,0,0,0,0,0,0,3
95FF13,2087,2069,5,0,2,1,0,0,0,3,0,0,1,6,583,579,0,0,1,0,0,0,0,1,0,0,0,2,260,259,0,0,0,0,0,0,0,1,0,0,0,0,326,325,0,0,1,0,0,0,0,0,0,0,0,0,100,99,0,0,0,1,0,0,0,0,0,0,0,0,224,223,0,0,0,0,0,0,0,1,0,0,0,0,528,524,0,0,0,0,0,0,0,0,0,0,0,4,66,60,5,0,0,0,0,0,0,0,0,0,1,0
95FF14,1917,1911,0,3,1,0,0,0,0,2,0,0,0,0,474,474,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,0,0,0,0,0,0,0,0,291,290,0,0,0,0,0,0,0,1,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,198,197,0,0,1,0,0,0,0,0,0,0,0,0,625,624,0,0,0,0,0,0,0,1,0,0,0,0,66,63,0,3,0,0,0,0,0,0,0,0,0,0
95FF15,2144,2074,46,6,2,1,0,6,0,1,2,0,0,6,783,770,6,1,0,1,0,2,0,0,0,0,0,3,252,248,1,1,0,0,0,2,0,0,0,0,0,0,328,325,3,0,0,0,0,0,0,0,0,0,0,0,101,99,1,0,1,0,0,0,0,0,0,0,0,0,260,259,1,0,0,0,0,0,0,0,0,0,0,0,315,303,6,2,1,0,0,0,0,0,2,0,0,1,105,70,28,2,0,0,0,2,0,1,0,0,0,2
95FF16,1910,1887,3,3,2,0,0,2,0,0,0,0,1,12,482,481,0,0,0,0,0,1,0,0,0,0,0,0,217,215,0,0,1,0,0,0,0,0,0,0,0,1,303,302,0,0,0,0,0,0,0,0,0,0,0,1,73,73,0,0,0,0,0,0,0,0,0,0,0,0,242,236,0,2,0,0,0,0,0,0,0,0,0,4,530,523,1,1,1,0,0,0,0,0,0,0,0,4,63,57,2,0,0,0,0,1,0,0,0,0,1,2
95FF17,1434,1397,16,4,0,0,0,0,0,1,0,4,0,12,558,548,4,1,0,0,0,0,0,0,0,0,0,5,185,185,0,0,0,0,0,0,0,0,0,0,0,0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,233,224,2,2,0,0,0,0,0,1,0,3,0,1,61,43,10,1,0,0,0,0,0,0,0,1,0,6
95GG01,4151,4057,3,0,69,0,0,0,1,0,0,5,1,15,1508,1497,0,0,9,0,0,0,0,0,0,0,0,2,508,497,1,0,10,0,0,0,0,0,0,0,0,0,588,578,0,0,8,0,0,0,0,0,0,1,0,1,200,198,0,0,2,0,0,0,0,0,0,0,0,0,462,446,0,0,14,0,0,0,0,0,0,0,1,1,760,723,0,0,25,0,0,0,1,0,0,4,0,7,125,118,2,0,1,0,0,0,0,0,0,0,0,4
95GG02,4454,4386,12,0,33,3,0,0,0,0,2,0,0,18,2163,2142,0,0,16,0,0,0,0,0,0,0,0,5,677,674,2,0,1,0,0,0,0,0,0,0,0,0,659,652,2,0,3,0,0,0,0,0,0,0,0,2,149,147,0,0,1,0,0,0,0,0,0,0,0,1,383,377,0,0,4,1,0,0,0,0,0,0,0,1,315,300,1,0,6,1,0,0,0,0,2,0,0,5,108,94,7,0,2,1,0,0,0,0,0,0,0,4
95GG03,4897,4704,41,2,5,1,5,22,42,2,3,4,0,66,948,918,6,0,2,0,3,11,1,0,0,0,0,7,394,379,5,0,0,0,1,2,1,0,0,0,0,6,599,589,4,0,0,1,0,1,0,1,0,0,0,3,167,165,1,0,0,0,0,0,0,0,0,0,0,1,581,567,3,0,0,0,0,2,6,0,0,1,0,2,2019,1938,13,0,3,0,1,0,29,1,2,2,0,30,189,148,9,2,0,0,0,6,5,0,1,1,0,17
95GG04,3862,3660,62,2,39,3,13,6,11,0,6,4,2,54,1810,1776,14,0,5,0,6,4,0,0,0,0,0,5,539,526,2,0,6,0,0,0,0,0,1,0,0,4,511,494,4,0,10,0,1,0,0,0,0,0,0,2,128,124,2,0,1,0,0,0,0,0,0,0,0,1,292,281,4,0,4,0,1,0,1,0,0,0,0,1,427,357,11,0,13,0,5,1,7,0,3,4,2,24,155,102,25,2,0,3,0,1,3,0,2,0,0,17
95GG05,5043,4505,181,5,23,1,18,57,31,2,8,5,7,200,910,831,28,0,3,0,5,16,1,0,1,1,0,24,386,350,7,0,0,0,3,14,3,0,0,0,1,8,496,470,9,0,2,0,0,3,1,0,0,0,0,11,103,96,3,0,1,0,0,0,0,0,0,0,0,3,604,565,14,2,0,0,1,5,2,0,0,0,1,14,2258,2069,50,2,17,1,6,4,16,2,5,3,3,80,286,124,70,1,0,0,3,15,8,0,2,1,2,60
95GG06,4503,4413,30,3,6,1,0,6,6,0,2,0,1,35,1611,1592,9,0,1,1,0,3,0,0,0,0,0,5,673,668,2,0,1,0,0,0,0,0,0,0,0,2,707,702,3,0,1,0,0,0,0,0,0,0,0,1,229,226,0,0,0,0,0,0,0,0,0,0,1,2,528,520,5,1,0,0,0,1,0,0,0,0,0,1,587,561,3,2,3,0,0,0,5,0,1,0,0,12,168,144,8,0,0,0,0,2,1,0,1,0,0,12
95GG07,4242,4009,20,1,66,2,3,9,91,2,1,3,3,32,1620,1579,3,0,14,0,1,7,0,0,0,0,1,15,642,624,1,1,12,0,0,0,1,0,0,1,0,2,594,574,0,0,15,1,0,0,2,0,0,0,0,2,135,134,0,0,1,0,0,0,0,0,0,0,0,0,448,435,2,0,11,0,0,0,0,0,0,0,0,0,638,551,3,0,11,0,1,0,64,0,0,2,0,6,165,112,11,0,2,1,1,2,24,2,1,0,2,7
95GG08,3870,3719,75,13,12,1,8,1,12,0,0,0,2,27,1150,1128,9,3,3,0,3,0,1,0,0,0,0,3,469,460,1,0,1,1,0,0,0,0,0,0,0,6,619,604,9,0,2,0,0,0,0,0,0,0,1,3,144,142,2,0,0,0,0,0,0,0,0,0,0,0,471,457,7,4,1,0,0,1,0,0,0,0,1,0,884,836,21,4,5,0,0,0,7,0,0,0,0,11,133,92,26,2,0,0,5,0,4,0,0,0,0,4
95GG09,5018,4900,49,0,3,1,0,6,4,0,0,2,2,51,1226,1208,5,0,2,0,0,2,0,0,0,0,0,9,542,530,1,0,0,0,0,3,0,0,0,0,1,7,675,667,5,0,0,0,0,1,1,0,0,0,0,1,211,210,1,0,0,0,0,0,0,0,0,0,0,0,535,530,3,0,0,0,0,0,0,0,0,0,0,2,1631,1593,19,0,1,0,0,0,2,0,0,0,1,15,198,162,15,0,0,1,0,0,1,0,0,2,0,17
95GG10,3388,3053,135,11,0,2,48,21,1,9,9,0,2,97,1188,1143,14,3,0,0,12,5,0,0,3,0,0,8,369,351,10,2,0,0,1,0,0,0,0,0,0,5,384,358,13,0,0,0,2,2,0,0,1,0,0,8,105,100,2,0,0,0,1,0,0,0,0,0,0,2,404,369,10,1,0,0,9,0,0,0,1,0,0,14,681,591,36,1,0,1,4,7,0,2,1,0,0,38,257,141,50,4,0,1,19,7,1,7,3,0,2,22
95GG11,4544,4183,194,3,2,4,22,15,6,0,8,0,7,100,1274,1222,22,0,0,0,4,6,0,0,1,0,0,19,456,442,6,0,0,1,0,0,0,0,0,0,0,7,544,512,21,0,0,1,1,2,0,0,0,0,1,6,184,180,2,0,0,0,0,0,0,0,0,0,0,2,520,490,12,0,2,2,0,1,1,0,0,0,0,12,1318,1212,40,1,0,0,10,4,5,0,5,0,3,38,248,125,91,2,0,0,7,2,0,0,2,0,3,16
95GG12,8071,7249,148,7,40,11,20,149,15,5,11,0,21,395,927,826,13,2,5,0,3,29,1,1,2,0,1,44,496,446,10,0,1,0,0,8,3,0,0,0,2,26,720,671,7,1,3,1,1,4,1,0,1,0,2,28,80,74,1,0,0,0,0,0,0,0,0,0,0,5,3172,3087,20,1,19,1,3,8,2,1,1,0,0,29,2332,1977,55,2,11,6,5,59,5,0,5,0,3,204,344,168,42,1,1,3,8,41,3,3,2,0,13,59
95GG13,3820,3715,36,0,7,2,2,6,12,1,1,8,0,30,1207,1188,4,0,1,1,0,5,0,0,0,0,0,8,415,410,1,0,0,0,0,0,1,0,0,0,0,3,486,479,0,0,2,1,0,0,0,0,0,2,0,2,133,133,0,0,0,0,0,0,0,0,0,0,0,0,424,417,4,0,1,0,0,0,0,0,0,2,0,0,1042,1010,6,0,3,0,0,0,10,0,0,3,0,10,113,78,21,0,0,0,2,1,1,1,1,1,0,7
95GG14,3890,3838,5,0,19,0,6,0,1,0,0,0,0,21,648,645,0,0,1,0,2,0,0,0,0,0,0,0,368,366,0,0,1,0,0,0,0,0,0,0,0,1,579,575,0,0,1,0,0,0,0,0,0,0,0,3,136,135,0,0,1,0,0,0,0,0,0,0,0,0,540,537,0,0,2,0,0,0,0,0,0,0,0,1,1522,1492,1,0,13,0,4,0,0,0,0,0,0,12,97,88,4,0,0,0,0,0,1,0,0,0,0,4
95GG15,4901,4780,27,12,1,4,15,6,15,0,5,4,0,32,978,964,3,1,0,1,2,1,2,0,0,0,0,4,405,395,1,0,0,0,0,2,1,0,0,1,0,5,649,638,1,5,0,0,0,2,0,0,0,0,0,3,171,168,0,1,0,0,0,0,0,0,0,0,0,2,558,552,1,0,0,0,2,0,0,0,1,0,0,2,1964,1919,11,4,1,2,0,1,8,0,4,3,0,11,176,144,10,1,0,1,11,0,4,0,0,0,0,5
95GG16,4343,4181,57,4,17,10,2,0,5,1,3,9,1,53,1104,1078,12,0,1,0,0,0,0,0,0,0,0,13,474,460,4,1,2,3,0,0,0,0,0,0,0,4,618,600,3,0,7,1,1,0,0,0,0,1,0,5,132,131,0,0,0,0,0,0,0,0,0,0,0,1,546,529,1,1,4,0,0,0,0,0,0,0,0,11,1311,1263,7,2,2,4,0,0,4,1,3,8,0,17,158,120,30,0,1,2,1,0,1,0,0,0,1,2
95GG17,4048,3957,19,3,20,4,9,2,0,0,2,3,2,27,1339,1328,0,0,6,1,0,2,0,0,1,0,0,1,609,602,2,0,2,0,0,0,0,0,0,0,0,3,672,666,1,1,2,1,0,0,0,0,0,0,0,1,151,151,0,0,0,0,0,0,0,0,0,0,0,0,455,446,1,0,3,0,0,0,0,0,0,1,0,4,698,673,7,1,5,2,1,0,0,0,0,2,0,7,124,91,8,1,2,0,8,0,0,0,1,0,2,11
95GG18,3841,3675,45,5,28,0,5,7,23,4,1,9,2,37,1604,1579,3,0,5,0,4,4,0,1,0,0,0,8,549,534,4,2,6,0,0,0,0,0,0,1,0,2,582,569,2,1,3,0,0,0,1,1,0,0,0,5,110,105,2,0,1,0,0,0,0,0,0,0,0,2,371,357,2,0,4,0,0,0,0,0,0,1,0,7,503,441,17,0,9,0,0,0,19,1,0,5,2,9,122,90,15,2,0,0,1,3,3,1,1,2,0,4
95GG19,3619,3560,21,1,5,4,1,4,0,0,0,0,2,21,2062,2049,0,0,2,0,0,1,0,0,0,0,0,10,487,477,4,0,2,1,0,0,0,0,0,0,0,3,397,390,4,0,1,0,0,0,0,0,0,0,0,2,101,101,0,0,0,0,0,0,0,0,0,0,0,0,263,258,4,0,0,0,0,0,0,0,0,0,0,1,186,178,1,0,0,1,0,1,0,0,0,0,0,5,123,107,8,1,0,2,1,2,0,0,0,0,2,0
95GG20,3992,3698,121,8,4,7,19,11,5,3,4,5,6,101,1655,1612,13,2,2,1,9,3,0,0,0,0,0,13,511,481,11,1,1,0,2,1,0,2,0,0,1,11,470,441,17,2,0,0,0,0,0,0,0,1,1,8,107,103,4,0,0,0,0,0,0,0,0,0,0,0,377,356,11,0,1,0,0,0,0,0,0,1,2,6,707,611,19,0,0,5,5,3,5,1,3,3,1,51,165,94,46,3,0,1,3,4,0,0,1,0,1,12
95GG21,4134,3945,21,5,23,3,9,2,25,0,1,4,7,89,2077,2054,6,3,7,0,0,1,1,0,0,1,0,4,548,536,1,0,4,0,0,1,1,0,0,2,0,3,466,453,1,0,6,1,0,0,0,0,0,0,0,5,108,106,0,0,0,0,0,0,0,0,0,0,0,2,336,326,1,1,0,0,0,0,1,0,0,0,1,6,432,364,4,1,6,0,1,0,12,0,0,1,2,41,167,106,8,0,0,2,8,0,10,0,1,0,4,28
95GG22,4400,4266,13,4,71,0,2,5,2,0,0,6,0,31,1468,1445,4,2,6,0,1,3,0,0,0,0,0,7,561,553,0,0,6,0,0,0,0,0,0,0,0,2,657,646,1,0,7,0,0,0,0,0,0,2,0,1,193,192,0,0,1,0,0,0,0,0,0,0,0,0,503,476,0,0,18,0,1,0,0,0,0,0,0,8,900,848,4,2,33,0,0,0,2,0,0,4,0,7,118,106,4,0,0,0,0,2,0,0,0,0,0,6
95GG23,3766,3636,5,0,14,1,8,25,12,0,1,8,1,55,768,746,1,0,2,0,2,8,0,0,0,0,0,9,323,314,0,0,1,0,0,4,0,0,0,0,1,3,477,474,0,0,1,0,0,1,0,0,0,1,0,0,158,156,0,0,1,0,0,0,0,0,0,0,0,1,476,466,0,0,3,0,0,1,1,0,0,2,0,3,1432,1368,0,0,6,1,3,5,8,0,1,4,0,36,132,112,4,0,0,0,3,6,3,0,0,1,0,3
95GG24,3756,3605,58,7,7,0,6,2,37,0,0,4,2,28,1123,1110,2,0,1,0,3,1,0,0,0,0,2,4,395,386,2,0,2,0,0,0,3,0,0,0,0,2,487,479,3,0,0,0,0,0,4,0,0,0,0,1,160,159,0,0,1,0,0,0,0,0,0,0,0,0,405,401,0,0,1,0,0,0,0,0,0,1,0,2,1022,961,14,6,2,0,0,1,20,0,0,3,0,15,164,109,37,1,0,0,3,0,10,0,0,0,0,4
95GG25,4483,4334,8,2,119,0,0,0,3,0,0,4,2,11,1562,1542,0,0,15,0,0,0,0,0,0,0,0,5,604,594,0,0,10,0,0,0,0,0,0,0,0,0,759,725,2,0,29,0,0,0,0,0,0,2,0,1,183,180,0,0,3,0,0,0,0,0,0,0,0,0,572,543,0,0,29,0,0,0,0,0,0,0,0,0,703,657,3,1,33,0,0,0,1,0,0,2,2,4,100,93,3,1,0,0,0,0,2,0,0,0,0,1
95GG26,2990,2948,14,2,3,0,2,1,0,2,0,0,1,17,1436,1429,0,0,1,0,0,1,0,0,0,0,0,5,392,391,1,0,0,0,0,0,0,0,0,0,0,0,428,424,1,1,0,0,0,0,0,0,0,0,0,2,137,137,0,0,0,0,0,0,0,0,0,0,0,0,262,259,1,0,0,0,0,0,0,0,0,0,0,2,227,215,2,0,2,0,0,0,0,0,0,0,1,7,108,93,9,1,0,0,2,0,0,2,0,0,0,1
95GG27,5057,4935,11,0,88,1,2,0,0,0,0,3,0,17,1845,1830,0,0,8,0,2,0,0,0,0,0,0,5,762,744,0,0,16,1,0,0,0,0,0,1,0,0,815,791,3,0,19,0,0,0,0,0,0,0,0,2,199,193,0,0,5,0,0,0,0,0,0,0,0,1,619,599,1,0,17,0,0,0,0,0,0,0,0,2,706,676,2,0,22,0,0,0,0,0,0,1,0,5,111,102,5,0,1,0,0,0,0,0,0,1,0,2
95GG28,4393,4303,31,2,3,5,0,0,17,6,2,0,1,23,1662,1654,2,0,1,2,0,0,0,0,0,0,0,3,624,614,8,0,1,0,0,0,0,0,0,0,0,1,635,628,3,0,1,1,0,0,0,0,0,0,0,2,223,222,0,0,0,0,0,0,1,0,0,0,0,0,514,510,1,0,0,0,0,0,0,0,0,0,0,3,585,544,13,2,0,0,0,0,14,1,2,0,1,8,150,131,4,0,0,2,0,0,2,5,0,0,0,6
95GG29,3992,3624,168,1,4,5,23,6,6,2,0,15,0,138,1375,1320,25,0,1,0,2,4,0,0,0,0,0,23,390,376,8,0,0,0,0,1,0,0,0,0,0,5,463,446,8,0,0,0,2,0,1,0,0,0,0,6,133,126,2,0,0,2,0,0,0,0,0,0,0,3,380,355,10,0,1,1,2,0,0,0,0,4,0,7,1009,881,45,1,2,2,4,1,4,2,0,9,0,58,242,120,70,0,0,0,13,0,1,0,0,2,0,36
95GG30,3947,3882,16,2,2,0,4,8,1,0,2,0,0,30,1064,1040,4,1,0,0,3,6,0,0,0,0,0,10,403,400,1,0,0,0,0,0,0,0,0,0,0,2,545,538,2,0,0,0,0,1,0,0,0,0,0,4,234,230,2,0,0,0,0,0,0,0,0,0,0,2,464,462,0,0,0,0,0,1,0,0,0,0,0,1,1117,1101,5,0,2,0,1,0,1,0,0,0,0,7,120,111,2,1,0,0,0,0,0,0,2,0,0,4
95GG31,5115,5016,29,0,43,1,3,0,1,0,3,0,1,18,1605,1580,5,0,11,0,3,0,0,0,1,0,0,5,697,688,1,0,5,1,0,0,0,0,0,0,0,2,837,829,2,0,6,0,0,0,0,0,0,0,0,0,241,234,2,0,3,0,0,0,0,0,0,0,0,2,603,600,1,0,2,0,0,0,0,0,0,0,0,0,984,955,4,0,16,0,0,0,0,0,1,0,1,7,148,130,14,0,0,0,0,0,1,0,1,0,0,2
95GG32,4915,4694,57,3,12,2,15,9,51,1,1,16,9,45,1701,1683,3,0,0,0,0,9,0,0,0,0,1,5,672,660,1,1,0,0,4,0,2,0,0,0,1,3,759,738,6,1,5,0,1,0,4,0,0,0,1,3,191,188,0,0,1,0,0,0,0,0,0,0,0,2,566,546,4,0,2,2,6,0,3,0,0,0,2,1,832,728,23,1,3,0,2,0,36,1,1,13,3,21,194,151,20,0,1,0,2,0,6,0,0,3,1,10
95GG33,4534,4394,29,2,7,0,1,16,6,0,0,2,1,76,373,351,6,0,1,0,0,4,0,0,0,0,0,11,189,181,0,0,1,0,0,5,0,0,0,0,0,2,463,458,0,0,2,0,0,2,0,0,0,0,0,1,54,50,2,0,0,0,0,0,0,0,0,0,0,2,491,481,2,0,0,0,0,2,0,0,0,0,0,6,2843,2771,13,0,3,0,0,2,5,0,0,2,1,46,121,102,6,2,0,0,1,1,1,0,0,0,0,8
95GG34,4057,3883,17,2,27,7,9,8,28,3,0,24,1,48,910,892,1,0,3,2,2,4,0,0,0,1,0,5,391,380,1,0,2,0,1,0,1,0,0,2,0,4,493,484,1,0,4,1,0,0,1,0,0,1,0,1,153,152,0,0,1,0,0,0,0,0,0,0,0,0,503,491,1,0,5,0,0,0,2,0,0,1,0,3,1461,1370,2,2,12,2,4,1,21,0,0,17,1,29,146,114,11,0,0,2,2,3,3,3,0,2,0,6
95GG35,3931,3790,48,3,31,4,1,6,2,0,0,4,11,31,2066,2042,1,0,12,1,0,2,1,0,0,0,2,5,458,446,2,0,3,0,0,1,1,0,0,0,1,4,477,455,9,1,5,2,1,1,0,0,0,1,1,1,93,89,2,0,2,0,0,0,0,0,0,0,0,0,303,295,1,0,4,0,0,2,0,0,0,0,0,1,424,384,18,1,5,0,0,0,0,0,0,2,2,12,110,79,15,1,0,1,0,0,0,0,0,1,5,8
95GG36,4625,4484,63,5,1,3,25,7,1,0,0,2,0,34,1073,1045,9,0,0,0,8,5,0,0,0,0,0,6,518,515,2,0,0,0,0,0,0,0,0,0,0,1,632,623,4,0,0,0,2,0,0,0,0,0,0,3,271,267,2,0,0,0,2,0,0,0,0,0,0,0,568,560,2,0,1,0,2,0,0,0,0,0,0,3,1371,1343,11,1,0,2,3,1,1,0,0,2,0,7,192,131,33,4,0,1,8,1,0,0,0,0,0,14
95GG37,5118,4776,174,3,14,4,8,1,10,3,0,2,11,112,825,795,16,0,0,0,1,0,0,0,0,0,0,13,350,325,11,0,1,1,3,0,0,2,0,0,3,4,509,486,10,1,1,0,1,0,0,0,0,0,2,8,155,147,6,0,1,0,0,0,0,0,0,0,0,1,517,500,8,0,0,0,1,0,1,0,0,1,1,5,2519,2384,45,1,11,2,1,1,8,0,0,1,2,63,243,139,78,1,0,1,1,0,1,1,0,0,3,18
95GG38,5511,5284,63,0,22,1,9,32,1,0,9,1,1,88,873,836,10,0,2,0,2,11,0,0,0,0,0,12,308,297,3,0,0,0,3,0,0,0,0,0,1,4,528,514,1,0,7,0,1,1,0,0,0,0,0,4,111,110,1,0,0,0,0,0,0,0,0,0,0,0,507,493,6,0,2,0,1,1,0,0,0,0,0,4,3025,2922,22,0,11,1,0,13,1,0,8,0,0,47,159,112,20,0,0,0,2,6,0,0,1,1,0,17
95GG39,6134,5435,108,11,19,12,5,123,29,11,8,15,10,348,2160,2033,8,4,9,0,0,49,1,1,1,0,0,54,511,487,4,0,1,0,1,3,1,0,0,0,3,11,565,537,4,0,2,1,0,7,1,1,0,0,1,11,139,135,2,0,1,0,0,0,0,0,0,0,0,1,709,676,6,0,1,1,0,7,0,2,0,0,1,15,1702,1366,54,5,5,7,1,31,25,4,5,13,3,183,348,201,30,2,0,3,3,26,1,3,2,2,2,73
95GG40,3020,2956,28,1,0,1,0,2,2,0,2,0,0,28,1696,1684,4,0,0,0,0,0,0,0,0,0,0,8,338,331,2,0,0,0,0,0,0,0,0,0,0,5,343,334,5,0,0,0,0,0,0,0,1,0,0,3,89,88,1,0,0,0,0,0,0,0,0,0,0,0,230,226,1,1,0,0,0,0,0,0,0,0,0,2,237,221,2,0,0,1,0,1,2,0,1,0,0,9,87,72,13,0,0,0,0,1,0,0,0,0,0,1
95GG41,4523,4460,4,1,0,0,0,23,2,0,1,1,0,31,647,637,0,0,0,0,0,6,1,0,0,0,0,3,329,319,0,0,0,0,0,8,0,0,0,0,0,2,608,597,0,0,0,0,0,7,0,0,0,0,0,4,107,104,0,0,0,0,0,0,0,0,0,0,0,3,512,508,0,0,0,0,0,2,0,0,0,0,0,2,2183,2171,1,1,0,0,0,0,1,0,0,1,0,8,137,124,3,0,0,0,0,0,0,0,1,0,0,9
