GeographyCode,DC1102NI0001,DC1102NI0002,DC1102NI0003,DC1102NI0004,DC1102NI0005,DC1102NI0006,DC1102NI0007,DC1102NI0008,DC1102NI0009,DC1102NI0010,DC1102NI0011,DC1102NI0012,DC1102NI0013,DC1102NI0014,DC1102NI0015,DC1102NI0016,DC1102NI0017,DC1102NI0018,DC1102NI0019,DC1102NI0020,DC1102NI0021,DC1102NI0022,DC1102NI0023,DC1102NI0024,DC1102NI0025,DC1102NI0026,DC1102NI0027,DC1102NI0028,DC1102NI0029,DC1102NI0030,DC1102NI0031,DC1102NI0032,DC1102NI0033,DC1102NI0034,DC1102NI0035,DC1102NI0036,DC1102NI0037,DC1102NI0038,DC1102NI0039,DC1102NI0040,DC1102NI0041,DC1102NI0042,DC1102NI0043,DC1102NI0044,DC1102NI0045,DC1102NI0046,DC1102NI0047,DC1102NI0048
95RR09,36,1,0,2,0,0,1,4,6,6,6,5,4,0,1,0,21,0,0,2,0,0,1,2,5,3,4,2,2,0,0,0,15,1,0,0,0,0,0,2,1,3,2,3,2,0,1,0
95RR10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95RR11,28,1,1,0,0,0,0,1,6,6,6,4,2,1,0,0,11,0,0,0,0,0,0,0,2,4,1,2,1,1,0,0,17,1,1,0,0,0,0,1,4,2,5,2,1,0,0,0
95RR12,22,0,0,0,0,0,0,3,2,6,6,3,2,0,0,0,11,0,0,0,0,0,0,0,1,2,4,3,1,0,0,0,11,0,0,0,0,0,0,3,1,4,2,0,1,0,0,0
95RR13,20,0,0,0,0,0,0,2,3,4,2,3,2,3,1,0,12,0,0,0,0,0,0,1,3,2,0,2,1,2,1,0,8,0,0,0,0,0,0,1,0,2,2,1,1,1,0,0
95RR14,23,0,0,0,0,0,0,3,4,6,5,2,2,1,0,0,13,0,0,0,0,0,0,3,3,3,2,2,0,0,0,0,10,0,0,0,0,0,0,0,1,3,3,0,2,1,0,0
95RR15,38,0,0,0,0,0,0,2,12,4,9,6,3,1,1,0,16,0,0,0,0,0,0,1,2,3,3,4,3,0,0,0,22,0,0,0,0,0,0,1,10,1,6,2,0,1,1,0
95SS01,82,0,0,0,0,1,0,9,20,14,22,11,2,0,3,0,35,0,0,0,0,1,0,5,9,4,9,6,0,0,1,0,47,0,0,0,0,0,0,4,11,10,13,5,2,0,2,0
95SS02,76,0,0,2,0,1,0,5,16,9,14,12,6,6,5,0,24,0,0,2,0,0,0,1,4,4,6,3,2,1,1,0,52,0,0,0,0,1,0,4,12,5,8,9,4,5,4,0
95SS03,68,0,0,0,0,0,0,5,16,18,13,6,5,1,4,0,33,0,0,0,0,0,0,2,11,7,5,3,2,0,3,0,35,0,0,0,0,0,0,3,5,11,8,3,3,1,1,0
95SS04,44,2,1,0,0,0,0,2,8,8,9,8,3,3,0,0,19,1,0,0,0,0,0,1,2,6,4,3,2,0,0,0,25,1,1,0,0,0,0,1,6,2,5,5,1,3,0,0
95SS05,32,0,1,1,2,0,0,2,4,7,5,6,2,2,0,0,16,0,1,1,1,0,0,0,2,3,2,5,0,1,0,0,16,0,0,0,1,0,0,2,2,4,3,1,2,1,0,0
95SS06,24,6,0,0,1,0,1,1,5,4,2,3,1,0,0,0,13,4,0,0,0,0,1,0,2,2,2,1,1,0,0,0,11,2,0,0,1,0,0,1,3,2,0,2,0,0,0,0
95SS07,50,3,0,1,0,0,0,2,7,12,8,6,7,1,3,0,21,2,0,1,0,0,0,1,2,3,4,2,3,0,3,0,29,1,0,0,0,0,0,1,5,9,4,4,4,1,0,0
95SS08,78,0,0,2,0,0,2,11,14,19,15,9,6,0,0,0,32,0,0,2,0,0,1,4,6,8,6,2,3,0,0,0,46,0,0,0,0,0,1,7,8,11,9,7,3,0,0,0
95SS09,70,2,0,0,0,0,1,4,11,14,22,8,6,1,1,0,30,0,0,0,0,0,1,2,5,5,7,3,5,1,1,0,40,2,0,0,0,0,0,2,6,9,15,5,1,0,0,0
95SS10,52,1,1,1,0,1,0,3,11,15,6,6,4,1,2,0,24,0,0,0,0,0,0,1,4,7,5,3,2,1,1,0,28,1,1,1,0,1,0,2,7,8,1,3,2,0,1,0
95SS11,61,5,0,0,0,0,0,3,14,14,14,7,2,0,2,0,22,3,0,0,0,0,0,2,4,3,6,3,0,0,1,0,39,2,0,0,0,0,0,1,10,11,8,4,2,0,1,0
95SS12,43,0,1,1,1,1,0,3,9,7,9,4,4,2,1,0,22,0,1,1,0,0,0,1,5,4,3,3,2,2,0,0,21,0,0,0,1,1,0,2,4,3,6,1,2,0,1,0
95SS13,8,0,0,1,0,0,0,0,1,1,2,1,1,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
95SS14,34,5,1,1,2,1,1,4,7,3,7,1,0,1,0,0,19,3,1,1,2,0,1,2,3,3,2,1,0,0,0,0,15,2,0,0,0,1,0,2,4,0,5,0,0,1,0,0
95SS15,79,1,1,1,0,1,0,7,20,13,14,9,4,3,4,1,47,0,0,1,0,1,0,5,9,5,10,6,3,2,4,1,32,1,1,0,0,0,0,2,11,8,4,3,1,1,0,0
95SS16,23,0,0,0,0,0,0,2,2,4,6,3,4,0,1,1,12,0,0,0,0,0,0,1,2,1,5,2,1,0,0,0,11,0,0,0,0,0,0,1,0,3,1,1,3,0,1,1
95SS17,24,1,0,1,1,0,0,1,7,6,4,2,0,0,1,0,8,0,0,0,1,0,0,0,2,3,1,1,0,0,0,0,16,1,0,1,0,0,0,1,5,3,3,1,0,0,1,0
95SS18,24,0,0,2,0,1,0,0,5,6,4,4,0,1,1,0,8,0,0,1,0,0,0,0,1,2,2,1,0,0,1,0,16,0,0,1,0,1,0,0,4,4,2,3,0,1,0,0
95SS19,13,0,0,0,0,0,0,1,0,2,6,1,2,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,9,0,0,0,0,0,0,1,0,1,5,0,1,0,1,0
95SS20,28,2,1,1,0,0,0,1,6,4,6,5,1,0,1,0,11,0,1,0,0,0,0,0,1,2,4,2,0,0,1,0,17,2,0,1,0,0,0,1,5,2,2,3,1,0,0,0
95SS21,36,0,0,0,0,1,0,5,3,9,9,2,3,1,3,0,15,0,0,0,0,1,0,1,0,1,6,0,3,1,2,0,21,0,0,0,0,0,0,4,3,8,3,2,0,0,1,0
95SS22,34,2,0,2,0,0,0,2,3,9,3,4,8,0,1,0,18,2,0,1,0,0,0,2,2,6,0,2,3,0,0,0,16,0,0,1,0,0,0,0,1,3,3,2,5,0,1,0
95SS23,49,0,1,0,0,0,0,4,6,14,10,6,4,2,2,0,19,0,1,0,0,0,0,3,5,2,4,0,2,1,1,0,30,0,0,0,0,0,0,1,1,12,6,6,2,1,1,0
95SS24,79,0,0,0,2,0,1,3,22,14,14,11,9,1,2,0,41,0,0,0,1,0,0,3,8,9,7,5,7,0,1,0,38,0,0,0,1,0,1,0,14,5,7,6,2,1,1,0
95SS25,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
95SS26,21,1,0,2,1,1,0,1,5,3,0,3,2,1,1,0,10,0,0,2,0,0,0,0,1,2,0,2,1,1,1,0,11,1,0,0,1,1,0,1,4,1,0,1,1,0,0,0
95SS27,10,0,0,0,0,0,0,0,3,4,2,0,0,0,1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0
95SS28,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95SS29,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95SS30,87,1,5,10,4,2,1,8,9,12,14,10,4,5,2,0,36,0,3,3,3,0,1,2,2,8,6,4,2,1,1,0,51,1,2,7,1,2,0,6,7,4,8,6,2,4,1,0
95TT01,38,1,1,0,0,0,1,5,8,9,8,2,2,1,0,0,11,1,0,0,0,0,1,3,1,2,3,0,0,0,0,0,27,0,1,0,0,0,0,2,7,7,5,2,2,1,0,0
95TT02,31,1,0,1,1,0,0,0,7,5,6,6,3,0,1,0,12,1,0,0,0,0,0,0,3,3,0,5,0,0,0,0,19,0,0,1,1,0,0,0,4,2,6,1,3,0,1,0
95TT03,26,0,0,1,1,0,1,2,4,7,1,3,1,2,3,0,13,0,0,1,0,0,0,1,1,5,0,2,1,0,2,0,13,0,0,0,1,0,1,1,3,2,1,1,0,2,1,0
95TT04,39,0,0,1,0,0,1,1,10,9,7,5,3,0,2,0,19,0,0,0,0,0,0,1,6,6,2,2,0,0,2,0,20,0,0,1,0,0,1,0,4,3,5,3,3,0,0,0
95TT05,44,2,0,0,0,1,0,5,8,9,11,4,2,1,1,0,17,0,0,0,0,1,0,1,4,2,6,1,1,0,1,0,27,2,0,0,0,0,0,4,4,7,5,3,1,1,0,0
95TT06,56,1,1,0,0,1,0,5,17,9,13,3,5,0,1,0,21,1,0,0,0,1,0,3,7,3,5,1,0,0,0,0,35,0,1,0,0,0,0,2,10,6,8,2,5,0,1,0
95TT07,58,4,0,2,0,1,0,4,11,9,11,11,1,2,2,0,27,4,0,2,0,1,0,0,4,2,4,9,0,1,0,0,31,0,0,0,0,0,0,4,7,7,7,2,1,1,2,0
95TT08,45,0,0,0,0,0,0,8,6,6,11,7,4,1,2,0,21,0,0,0,0,0,0,1,4,4,4,5,2,0,1,0,24,0,0,0,0,0,0,7,2,2,7,2,2,1,1,0
95TT09,52,1,0,2,0,0,0,3,8,16,12,7,2,1,0,0,27,0,0,1,0,0,0,2,4,6,7,5,1,1,0,0,25,1,0,1,0,0,0,1,4,10,5,2,1,0,0,0
95TT10,27,0,0,0,0,0,0,2,12,5,4,3,0,1,0,0,14,0,0,0,0,0,0,1,8,2,1,2,0,0,0,0,13,0,0,0,0,0,0,1,4,3,3,1,0,1,0,0
95TT11,47,0,0,0,0,0,1,3,16,10,5,5,4,2,1,0,28,0,0,0,0,0,1,0,11,6,2,3,3,1,1,0,19,0,0,0,0,0,0,3,5,4,3,2,1,1,0,0
95TT12,28,0,0,0,0,0,0,1,7,6,8,4,1,0,1,0,15,0,0,0,0,0,0,1,2,4,3,3,1,0,1,0,13,0,0,0,0,0,0,0,5,2,5,1,0,0,0,0
95TT13,38,2,0,0,0,0,0,4,9,9,4,5,0,2,2,1,22,0,0,0,0,0,0,1,7,5,1,5,0,1,2,0,16,2,0,0,0,0,0,3,2,4,3,0,0,1,0,1
95TT14,32,0,0,0,1,0,0,1,11,7,7,1,2,2,0,0,16,0,0,0,1,0,0,1,5,2,5,0,1,1,0,0,16,0,0,0,0,0,0,0,6,5,2,1,1,1,0,0
95TT15,20,0,0,0,0,0,0,3,9,4,0,3,1,0,0,0,12,0,0,0,0,0,0,0,7,3,0,1,1,0,0,0,8,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0
95TT16,35,0,1,1,0,0,1,3,8,4,7,5,2,1,2,0,17,0,1,0,0,0,1,1,3,1,4,3,0,1,2,0,18,0,0,1,0,0,0,2,5,3,3,2,2,0,0,0
95UU01,16,0,0,0,0,0,0,1,4,5,2,2,1,0,1,0,6,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,10,0,0,0,0,0,0,1,2,2,1,2,1,0,1,0
95UU02,14,2,0,2,1,0,2,0,2,2,3,0,0,0,0,0,9,0,0,0,1,0,1,0,2,2,3,0,0,0,0,0,5,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0
95UU03,28,0,0,1,1,1,1,4,2,5,6,4,2,0,1,0,19,0,0,1,1,0,1,3,2,3,3,2,2,0,1,0,9,0,0,0,0,1,0,1,0,2,3,2,0,0,0,0
95UU04,10,1,1,0,1,0,1,0,3,1,1,1,0,0,0,0,6,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
95UU05,13,0,0,0,0,0,2,0,2,3,2,2,0,2,0,0,5,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,8,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0
95UU06,37,0,0,0,1,0,1,3,4,12,8,4,1,0,2,1,10,0,0,0,0,0,0,1,1,4,1,1,1,0,0,1,27,0,0,0,1,0,1,2,3,8,7,3,0,0,2,0
95UU07,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
95UU08,26,1,1,0,0,0,0,1,6,5,0,7,2,2,0,1,12,1,1,0,0,0,0,0,2,4,0,1,2,0,0,1,14,0,0,0,0,0,0,1,4,1,0,6,0,2,0,0
95UU09,31,0,1,0,0,0,0,3,6,3,11,3,1,1,2,0,10,0,1,0,0,0,0,2,3,0,2,1,0,1,0,0,21,0,0,0,0,0,0,1,3,3,9,2,1,0,2,0
95UU10,23,0,0,0,0,0,0,1,6,3,6,3,1,1,1,1,11,0,0,0,0,0,0,0,2,1,3,3,1,0,0,1,12,0,0,0,0,0,0,1,4,2,3,0,0,1,1,0
95UU11,35,0,0,0,0,0,0,1,6,8,5,5,3,3,4,0,8,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,27,0,0,0,0,0,0,1,6,7,4,4,2,1,2,0
95UU12,9,1,0,0,0,1,0,0,1,1,3,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,5,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0
95UU13,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU14,18,1,0,0,0,0,0,3,3,1,4,3,1,0,1,1,10,0,0,0,0,0,0,2,2,1,2,2,0,0,1,0,8,1,0,0,0,0,0,1,1,0,2,1,1,0,0,1
95UU15,7,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0
95VV01,64,4,1,0,0,0,0,4,15,13,8,10,3,2,4,0,28,2,0,0,0,0,0,2,8,5,3,4,1,1,2,0,36,2,1,0,0,0,0,2,7,8,5,6,2,1,2,0
95VV02,6,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
95VV03,20,0,0,0,0,0,0,1,5,2,5,3,1,2,1,0,9,0,0,0,0,0,0,1,2,0,1,2,1,1,1,0,11,0,0,0,0,0,0,0,3,2,4,1,0,1,0,0
95VV04,55,0,0,0,0,1,0,2,13,20,10,4,3,1,1,0,22,0,0,0,0,1,0,1,3,5,6,2,2,1,1,0,33,0,0,0,0,0,0,1,10,15,4,2,1,0,0,0
95VV05,97,1,0,1,0,0,0,6,22,21,17,19,5,2,2,1,40,0,0,0,0,0,0,2,9,8,9,8,2,2,0,0,57,1,0,1,0,0,0,4,13,13,8,11,3,0,2,1
95VV06,44,0,0,1,0,0,0,3,13,10,6,6,1,1,3,0,21,0,0,1,0,0,0,2,5,6,3,4,0,0,0,0,23,0,0,0,0,0,0,1,8,4,3,2,1,1,3,0
95VV07,79,3,0,2,0,0,0,4,23,15,15,6,6,3,2,0,43,3,0,0,0,0,0,2,4,10,11,5,5,1,2,0,36,0,0,2,0,0,0,2,19,5,4,1,1,2,0,0
95VV08,36,1,0,0,1,0,0,5,9,6,7,4,0,1,1,1,10,0,0,0,0,0,0,2,1,1,3,1,0,0,1,1,26,1,0,0,1,0,0,3,8,5,4,3,0,1,0,0
95VV09,44,2,0,0,0,1,3,1,7,8,8,5,4,3,2,0,17,0,0,0,0,0,2,0,1,4,3,3,2,2,0,0,27,2,0,0,0,1,1,1,6,4,5,2,2,1,2,0
95VV10,25,0,0,0,0,1,0,2,6,6,4,2,2,0,2,0,11,0,0,0,0,0,0,0,3,4,2,0,1,0,1,0,14,0,0,0,0,1,0,2,3,2,2,2,1,0,1,0
95VV11,80,0,1,0,0,0,0,6,27,13,18,7,4,4,0,0,33,0,1,0,0,0,0,2,7,8,10,1,1,3,0,0,47,0,0,0,0,0,0,4,20,5,8,6,3,1,0,0
95VV12,29,0,1,2,0,0,0,1,4,7,3,6,1,1,3,0,14,0,0,1,0,0,0,0,3,2,1,4,0,0,3,0,15,0,1,1,0,0,0,1,1,5,2,2,1,1,0,0
95VV13,63,2,0,0,1,2,1,4,14,16,11,3,4,2,3,0,26,1,0,0,1,2,1,2,8,2,4,1,0,2,2,0,37,1,0,0,0,0,0,2,6,14,7,2,4,0,1,0
95VV14,58,0,0,0,0,1,0,7,15,10,8,10,2,2,2,1,33,0,0,0,0,1,0,4,10,5,5,5,0,1,2,0,25,0,0,0,0,0,0,3,5,5,3,5,2,1,0,1
95VV15,46,2,1,2,0,0,0,7,9,8,5,3,4,2,3,0,20,2,1,0,0,0,0,3,7,2,1,1,2,0,1,0,26,0,0,2,0,0,0,4,2,6,4,2,2,2,2,0
95VV16,58,1,0,0,0,0,1,4,16,10,12,7,1,1,5,0,27,1,0,0,0,0,1,1,8,5,4,2,1,0,4,0,31,0,0,0,0,0,0,3,8,5,8,5,0,1,1,0
95VV17,75,6,0,0,1,0,1,6,14,21,10,8,6,0,2,0,30,3,0,0,1,0,0,2,4,11,4,1,4,0,0,0,45,3,0,0,0,0,1,4,10,10,6,7,2,0,2,0
95VV18,32,0,0,0,0,0,0,1,7,9,3,6,2,3,1,0,14,0,0,0,0,0,0,0,5,6,1,0,0,2,0,0,18,0,0,0,0,0,0,1,2,3,2,6,2,1,1,0
95VV19,35,0,0,0,0,0,0,0,7,9,7,4,5,1,1,1,17,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,18,0,0,0,0,0,0,0,4,4,4,1,2,1,1,1
95VV20,60,0,0,0,0,0,2,2,15,17,10,10,0,2,2,0,24,0,0,0,0,0,1,1,5,8,5,4,0,0,0,0,36,0,0,0,0,0,1,1,10,9,5,6,0,2,2,0
95VV21,62,3,0,0,0,0,1,4,12,12,11,7,7,2,3,0,21,2,0,0,0,0,1,1,2,6,2,3,3,1,0,0,41,1,0,0,0,0,0,3,10,6,9,4,4,1,3,0
95VV22,30,0,0,0,0,0,0,3,10,7,5,4,1,0,0,0,10,0,0,0,0,0,0,0,3,1,3,2,1,0,0,0,20,0,0,0,0,0,0,3,7,6,2,2,0,0,0,0
95VV23,67,2,1,1,1,1,1,6,9,8,13,11,7,3,3,0,29,2,1,1,1,1,0,1,2,5,8,1,2,1,3,0,38,0,0,0,0,0,1,5,7,3,5,10,5,2,0,0
95VV24,64,1,1,3,1,1,0,2,15,13,12,4,4,2,4,1,30,1,1,1,1,0,0,1,7,5,6,2,2,1,2,0,34,0,0,2,0,1,0,1,8,8,6,2,2,1,2,1
95VV25,59,0,1,0,1,0,1,7,18,9,13,4,1,1,3,0,23,0,1,0,0,0,1,3,7,3,3,1,1,0,3,0,36,0,0,0,1,0,0,4,11,6,10,3,0,1,0,0
95VV26,48,1,0,1,2,0,0,2,7,10,11,7,3,2,2,0,20,0,0,0,0,0,0,1,3,6,4,2,1,2,1,0,28,1,0,1,2,0,0,1,4,4,7,5,2,0,1,0
95VV27,28,1,1,1,1,0,0,1,8,6,4,1,1,0,2,1,10,0,1,1,0,0,0,0,1,3,1,0,0,0,2,1,18,1,0,0,1,0,0,1,7,3,3,1,1,0,0,0
95VV28,39,2,0,0,0,0,1,1,8,11,4,4,4,1,2,1,13,1,0,0,0,0,0,0,2,3,1,2,2,0,2,0,26,1,0,0,0,0,1,1,6,8,3,2,2,1,0,1
95VV29,49,1,0,1,0,0,0,4,16,11,6,5,4,0,1,0,28,1,0,1,0,0,0,2,8,6,3,4,2,0,1,0,21,0,0,0,0,0,0,2,8,5,3,1,2,0,0,0
95VV30,49,0,1,2,0,0,0,1,9,9,9,10,2,4,2,0,18,0,1,0,0,0,0,0,1,4,3,5,1,3,0,0,31,0,0,2,0,0,0,1,8,5,6,5,1,1,2,0
95WW01,21,1,0,0,0,0,0,1,0,5,6,1,2,1,1,3,10,0,0,0,0,0,0,0,0,1,3,0,2,1,0,3,11,1,0,0,0,0,0,1,0,4,3,1,0,0,1,0
95WW02,36,0,1,1,0,0,1,4,11,9,3,5,0,1,0,0,16,0,1,0,0,0,1,2,7,4,0,0,0,1,0,0,20,0,0,1,0,0,0,2,4,5,3,5,0,0,0,0
95WW03,18,0,0,1,0,0,0,2,3,4,4,1,1,0,2,0,11,0,0,1,0,0,0,1,3,0,2,1,1,0,2,0,7,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0
95WW04,5,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95WW05,22,1,0,0,0,0,0,0,3,9,6,0,2,0,1,0,10,1,0,0,0,0,0,0,2,3,2,0,1,0,1,0,12,0,0,0,0,0,0,0,1,6,4,0,1,0,0,0
95WW06,46,0,0,0,0,0,0,4,14,10,10,5,2,0,1,0,20,0,0,0,0,0,0,1,8,5,2,2,1,0,1,0,26,0,0,0,0,0,0,3,6,5,8,3,1,0,0,0
95WW07,48,4,0,1,1,0,1,3,7,10,9,8,2,0,2,0,31,3,0,1,1,0,1,0,3,7,5,6,2,0,2,0,17,1,0,0,0,0,0,3,4,3,4,2,0,0,0,0
95WW08,22,0,0,0,0,0,1,3,2,5,2,3,2,0,4,0,12,0,0,0,0,0,1,1,0,3,1,1,1,0,4,0,10,0,0,0,0,0,0,2,2,2,1,2,1,0,0,0
95WW09,12,1,0,0,0,0,0,0,1,2,3,4,1,0,0,0,6,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,6,1,0,0,0,0,0,0,1,0,2,1,1,0,0,0
95WW10,14,0,0,0,0,0,0,0,4,1,3,1,5,0,0,0,8,0,0,0,0,0,0,0,1,1,1,1,4,0,0,0,6,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0
95WW11,31,0,0,0,0,0,0,2,8,9,6,2,3,1,0,0,14,0,0,0,0,0,0,2,1,5,3,2,0,1,0,0,17,0,0,0,0,0,0,0,7,4,3,0,3,0,0,0
95WW12,8,2,1,2,0,0,0,1,0,1,0,0,1,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0
95WW13,35,1,1,1,0,1,2,2,8,9,5,1,1,2,1,0,16,1,0,0,0,0,1,1,2,5,3,0,1,1,1,0,19,0,1,1,0,1,1,1,6,4,2,1,0,1,0,0
95WW14,6,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
95WW15,37,3,0,0,1,1,1,0,3,7,7,4,3,2,5,0,19,1,0,0,0,1,1,0,1,2,3,3,3,1,3,0,18,2,0,0,1,0,0,0,2,5,4,1,0,1,2,0
95WW16,17,0,1,0,0,0,1,0,2,4,4,1,0,1,3,0,9,0,0,0,0,0,1,0,0,2,2,0,0,1,3,0,8,0,1,0,0,0,0,0,2,2,2,1,0,0,0,0
95WW17,7,1,1,0,0,0,0,1,2,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0
95WW18,14,0,0,0,0,0,0,1,3,4,3,1,0,2,0,0,5,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,9,0,0,0,0,0,0,1,2,3,2,1,0,0,0,0
95WW19,99,0,1,1,1,0,0,7,17,22,24,15,4,2,5,0,43,0,1,0,0,0,0,4,3,11,12,6,2,1,3,0,56,0,0,1,1,0,0,3,14,11,12,9,2,1,2,0
95WW20,83,1,0,1,0,1,1,8,16,18,11,12,5,3,6,0,33,0,0,1,0,0,0,1,7,8,7,3,3,0,3,0,50,1,0,0,0,1,1,7,9,10,4,9,2,3,3,0
95WW21,10,1,0,1,0,0,0,0,3,2,2,0,1,0,0,0,6,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
95WW22,17,0,1,3,0,2,0,0,3,3,2,1,0,0,2,0,9,0,0,2,0,2,0,0,2,1,1,1,0,0,0,0,8,0,1,1,0,0,0,0,1,2,1,0,0,0,2,0
95WW23,48,0,0,0,0,0,0,3,8,16,5,8,3,2,3,0,15,0,0,0,0,0,0,1,2,5,1,3,1,0,2,0,33,0,0,0,0,0,0,2,6,11,4,5,2,2,1,0
95WW24,11,1,2,0,0,0,0,1,0,2,1,0,1,1,2,0,5,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,6,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0
95WW25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95XX01,85,0,0,1,0,0,0,6,23,15,21,7,6,4,2,0,36,0,0,0,0,0,0,0,8,7,9,4,4,3,1,0,49,0,0,1,0,0,0,6,15,8,12,3,2,1,1,0
95XX02,64,0,0,1,0,1,0,2,15,17,16,7,3,2,0,0,29,0,0,1,0,1,0,1,7,7,6,4,2,0,0,0,35,0,0,0,0,0,0,1,8,10,10,3,1,2,0,0
95XX03,52,0,0,0,0,0,0,2,10,13,12,8,3,3,1,0,26,0,0,0,0,0,0,1,5,4,8,3,2,2,1,0,26,0,0,0,0,0,0,1,5,9,4,5,1,1,0,0
95XX04,52,0,0,2,0,0,0,2,7,16,11,7,6,0,1,0,24,0,0,2,0,0,0,0,2,6,6,4,4,0,0,0,28,0,0,0,0,0,0,2,5,10,5,3,2,0,1,0
95XX05,25,0,0,0,0,0,0,2,4,3,6,4,3,0,3,0,12,0,0,0,0,0,0,1,3,1,4,2,0,0,1,0,13,0,0,0,0,0,0,1,1,2,2,2,3,0,2,0
95XX06,37,2,0,0,0,0,0,0,9,9,6,3,5,1,2,0,22,2,0,0,0,0,0,0,5,6,5,1,3,0,0,0,15,0,0,0,0,0,0,0,4,3,1,2,2,1,2,0
95XX07,50,0,0,2,1,1,0,2,4,14,10,9,1,2,4,0,26,0,0,2,1,1,0,2,1,7,5,3,0,0,4,0,24,0,0,0,0,0,0,0,3,7,5,6,1,2,0,0
95XX08,37,1,1,0,0,0,1,3,4,13,5,2,5,1,1,0,19,1,1,0,0,0,0,1,2,8,2,1,3,0,0,0,18,0,0,0,0,0,1,2,2,5,3,1,2,1,1,0
95XX09,34,1,0,0,0,0,0,0,9,9,5,7,1,1,1,0,19,1,0,0,0,0,0,0,3,5,3,5,0,1,1,0,15,0,0,0,0,0,0,0,6,4,2,2,1,0,0,0
95XX10,37,2,0,3,1,0,0,2,8,10,6,1,1,0,3,0,14,0,0,2,0,0,0,1,2,2,3,0,1,0,3,0,23,2,0,1,1,0,0,1,6,8,3,1,0,0,0,0
95XX11,48,5,2,2,0,1,0,2,8,9,9,3,2,2,3,0,15,0,0,0,0,1,0,0,0,4,5,2,0,2,1,0,33,5,2,2,0,0,0,2,8,5,4,1,2,0,2,0
