GeographyCode,DC4402NI0001,DC4402NI0002,DC4402NI0003,DC4402NI0004,DC4402NI0005,DC4402NI0006,DC4402NI0007,DC4402NI0008,DC4402NI0009,DC4402NI0010,DC4402NI0011,DC4402NI0012,DC4402NI0013,DC4402NI0014,DC4402NI0015,DC4402NI0016,DC4402NI0017,DC4402NI0018,DC4402NI0019,DC4402NI0020,DC4402NI0021,DC4402NI0022,DC4402NI0023,DC4402NI0024,DC4402NI0025,DC4402NI0026,DC4402NI0027,DC4402NI0028,DC4402NI0029,DC4402NI0030,DC4402NI0031,DC4402NI0032,DC4402NI0033,DC4402NI0034,DC4402NI0035,DC4402NI0036,DC4402NI0037,DC4402NI0038,DC4402NI0039,DC4402NI0040,DC4402NI0041,DC4402NI0042,DC4402NI0043,DC4402NI0044,DC4402NI0045,DC4402NI0046,DC4402NI0047,DC4402NI0048,DC4402NI0049,DC4402NI0050,DC4402NI0051,DC4402NI0052,DC4402NI0053,DC4402NI0054,DC4402NI0055,DC4402NI0056,DC4402NI0057,DC4402NI0058,DC4402NI0059,DC4402NI0060,DC4402NI0061,DC4402NI0062,DC4402NI0063,DC4402NI0064,DC4402NI0065,DC4402NI0066,DC4402NI0067,DC4402NI0068,DC4402NI0069,DC4402NI0070,DC4402NI0071,DC4402NI0072,DC4402NI0073,DC4402NI0074,DC4402NI0075,DC4402NI0076,DC4402NI0077,DC4402NI0078,DC4402NI0079,DC4402NI0080,DC4402NI0081,DC4402NI0082,DC4402NI0083,DC4402NI0084,DC4402NI0085,DC4402NI0086,DC4402NI0087,DC4402NI0088,DC4402NI0089,DC4402NI0090,DC4402NI0091,DC4402NI0092,DC4402NI0093,DC4402NI0094,DC4402NI0095,DC4402NI0096,DC4402NI0097,DC4402NI0098,DC4402NI0099,DC4402NI0100,DC4402NI0101,DC4402NI0102,DC4402NI0103,DC4402NI0104,DC4402NI0105,DC4402NI0106,DC4402NI0107,DC4402NI0108,DC4402NI0109,DC4402NI0110,DC4402NI0111,DC4402NI0112,DC4402NI0113,DC4402NI0114,DC4402NI0115,DC4402NI0116,DC4402NI0117,DC4402NI0118,DC4402NI0119,DC4402NI0120,DC4402NI0121,DC4402NI0122,DC4402NI0123,DC4402NI0124,DC4402NI0125,DC4402NI0126,DC4402NI0127,DC4402NI0128,DC4402NI0129,DC4402NI0130,DC4402NI0131,DC4402NI0132
95MM18,1766,481,874,4,112,6,229,1,24,3,32,1766,481,874,4,112,6,229,1,24,3,32,1731,475,867,4,111,5,211,1,24,3,30,873,321,433,1,18,0,74,1,11,1,13,549,90,298,1,39,1,99,0,13,0,8,309,64,136,2,54,4,38,0,0,2,9,35,6,7,0,1,1,18,0,0,0,2,34,6,6,0,1,1,18,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM19,1269,424,469,41,7,10,290,0,21,1,6,1269,424,469,41,7,10,290,0,21,1,6,1168,421,452,40,7,1,221,0,19,1,6,239,131,83,2,0,0,19,0,3,0,1,801,276,319,27,3,0,158,0,13,0,5,128,14,50,11,4,1,44,0,3,1,0,101,3,17,1,0,9,69,0,2,0,0,87,3,16,1,0,7,58,0,2,0,0,14,0,1,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM20,1469,506,420,6,242,27,200,1,18,2,47,1469,506,420,6,242,27,200,1,18,2,47,1432,505,419,6,215,26,195,1,17,2,46,290,125,98,0,14,4,31,0,5,0,13,817,297,221,4,115,21,123,1,6,1,28,325,83,100,2,86,1,41,0,6,1,5,37,1,1,0,27,1,5,0,1,0,1,36,1,1,0,27,1,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM21,1254,444,551,8,117,3,95,0,16,0,20,1254,444,551,8,117,3,95,0,16,0,20,1243,441,550,8,115,3,94,0,15,0,17,403,168,192,1,13,1,22,0,3,0,3,544,212,248,5,18,2,43,0,6,0,10,296,61,110,2,84,0,29,0,6,0,4,11,3,1,0,2,0,1,0,1,0,3,11,3,1,0,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM22,973,464,285,3,10,47,123,0,12,3,26,973,464,285,3,10,47,123,0,12,3,26,929,464,283,3,9,17,116,0,11,2,24,303,179,92,0,2,0,23,0,2,0,5,463,232,141,3,4,11,55,0,7,2,8,163,53,50,0,3,6,38,0,2,0,11,44,0,2,0,1,30,7,0,1,1,2,34,0,2,0,1,29,0,0,0,1,1,9,0,0,0,0,1,6,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM23,1074,243,232,4,117,54,373,2,19,5,25,1070,243,232,4,117,54,369,2,19,5,25,879,234,222,4,100,20,258,0,17,2,22,38,10,6,1,9,1,8,0,1,0,2,195,61,50,2,27,4,44,0,1,0,6,646,163,166,1,64,15,206,0,15,2,14,191,9,10,0,17,34,111,2,2,3,3,150,8,9,0,17,33,75,1,2,2,3,38,0,1,0,0,1,35,0,0,1,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
95MM24,892,203,224,2,274,78,64,0,9,1,37,892,203,224,2,274,78,64,0,9,1,37,863,203,217,2,256,77,62,0,9,1,36,96,21,26,0,26,14,4,0,1,1,3,263,106,65,1,37,20,22,0,3,0,9,504,76,126,1,193,43,36,0,5,0,24,29,0,7,0,18,1,2,0,0,0,1,28,0,7,0,18,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM25,2188,169,715,9,645,376,211,0,9,14,40,2188,169,715,9,645,376,211,0,9,14,40,1936,168,692,8,528,322,169,0,9,14,26,365,70,213,3,39,13,24,0,1,0,2,829,60,268,2,143,240,87,0,5,11,13,742,38,211,3,346,69,58,0,3,3,11,252,1,23,1,117,54,42,0,0,0,14,234,1,21,1,109,51,38,0,0,0,13,16,0,2,0,8,3,2,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM26,1056,250,457,22,166,24,100,0,13,3,21,1056,250,457,22,166,24,100,0,13,3,21,1019,250,455,22,140,24,95,0,13,3,17,223,82,104,2,7,2,18,0,4,1,3,574,150,282,20,29,13,61,0,9,1,9,222,18,69,0,104,9,16,0,0,1,5,37,0,2,0,26,0,5,0,0,0,4,35,0,2,0,26,0,3,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM27,1614,309,223,5,231,224,557,2,19,21,23,1607,309,223,5,230,222,554,2,18,21,23,822,282,182,4,82,27,207,1,14,9,14,98,50,25,1,6,1,13,0,0,1,1,150,49,45,0,27,4,20,1,2,0,2,574,183,112,3,49,22,174,0,12,8,11,785,27,41,1,148,195,347,1,4,12,9,677,25,40,0,142,179,266,1,4,11,9,88,2,0,0,6,16,64,0,0,0,0,20,0,1,1,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,2,3,0,1,0,0
95MM28,1095,212,194,1,216,109,313,1,10,7,32,1088,212,194,1,216,108,308,1,10,6,32,702,196,182,1,112,12,170,0,8,3,18,34,11,8,0,6,0,6,0,0,0,3,53,9,14,1,13,2,13,0,0,0,1,615,176,160,0,93,10,151,0,8,3,14,386,16,12,0,104,96,138,1,2,3,14,307,13,11,0,97,87,81,0,1,3,14,64,3,0,0,7,6,47,0,1,0,0,15,0,1,0,0,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,5,0,0,1,0
95MM29,1490,282,458,10,188,34,476,1,10,6,25,1490,282,458,10,188,34,476,1,10,6,25,1326,277,448,10,173,25,358,1,9,3,22,160,28,75,0,15,2,37,1,0,0,2,383,66,174,4,43,4,86,0,3,1,2,783,183,199,6,115,19,235,0,6,2,18,164,5,10,0,15,9,118,0,1,3,3,113,4,8,0,14,8,73,0,0,3,3,25,0,1,0,1,0,22,0,1,0,0,26,1,1,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM30,903,239,233,5,172,76,127,0,9,3,39,903,239,233,5,172,76,127,0,9,3,39,696,231,215,5,78,27,100,0,9,1,30,40,4,10,0,10,2,3,0,0,0,11,102,27,26,0,21,16,8,0,1,0,3,554,200,179,5,47,9,89,0,8,1,16,207,8,18,0,94,49,27,0,0,2,9,187,6,16,0,91,48,15,0,0,2,9,18,2,1,0,2,1,12,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN01,1201,430,375,7,112,31,190,1,26,2,27,1201,430,375,7,112,31,190,1,26,2,27,1158,419,374,7,108,25,171,0,25,2,27,568,284,186,0,21,3,51,0,9,1,13,344,74,114,4,41,19,76,0,7,0,9,246,61,74,3,46,3,44,0,9,1,5,40,9,0,0,4,6,19,1,1,0,0,28,6,0,0,3,6,12,0,1,0,0,6,1,0,0,1,0,4,0,0,0,0,6,2,0,0,0,0,3,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN02,836,335,338,2,58,23,58,0,8,4,10,836,335,338,2,58,23,58,0,8,4,10,812,335,337,2,49,11,58,0,8,2,10,512,257,223,0,7,4,16,0,0,1,4,157,41,80,0,10,3,19,0,1,1,2,143,37,34,2,32,4,23,0,7,0,4,24,0,1,0,9,12,0,0,0,2,0,22,0,1,0,9,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN03,1133,314,428,7,133,42,155,0,16,2,36,1133,314,428,7,133,42,155,0,16,2,36,1033,310,424,6,119,1,125,0,16,0,32,443,178,208,0,7,0,30,0,5,0,15,288,73,140,6,24,1,35,0,2,0,7,302,59,76,0,88,0,60,0,9,0,10,100,4,4,1,14,41,30,0,0,2,4,79,4,4,1,14,38,13,0,0,2,3,10,0,0,0,0,2,8,0,0,0,0,11,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN04,1175,209,340,11,273,4,262,1,23,6,46,1175,209,340,11,273,4,262,1,23,6,46,1087,206,335,11,221,4,240,1,23,4,42,229,60,88,0,24,0,49,0,1,0,7,321,48,98,6,62,3,76,1,7,2,18,537,98,149,5,135,1,115,0,15,2,17,88,3,5,0,52,0,22,0,0,2,4,75,2,5,0,50,0,16,0,0,0,2,8,0,0,0,1,0,4,0,0,2,1,5,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN05,1075,302,356,7,173,25,156,2,22,0,32,1075,302,356,7,173,25,156,2,22,0,32,944,296,343,7,99,23,126,2,21,0,27,267,135,79,0,10,2,25,0,5,0,11,390,99,169,5,35,14,53,1,6,0,8,287,62,95,2,54,7,48,1,10,0,8,130,5,13,0,74,2,30,0,1,0,5,123,4,13,0,73,2,25,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN06,1237,374,447,4,79,54,225,1,19,1,33,1237,374,447,4,79,54,225,1,19,1,33,1167,370,441,4,65,49,191,0,18,1,28,462,197,196,1,3,6,42,0,4,0,13,465,91,192,2,26,38,99,0,6,1,10,240,82,53,1,36,5,50,0,8,0,5,69,3,6,0,14,5,34,1,1,0,5,41,1,2,0,13,5,16,0,1,0,3,9,1,1,0,0,0,6,0,0,0,1,19,1,3,0,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN07,1246,233,483,21,138,80,231,0,24,7,29,1246,233,483,21,138,80,231,0,24,7,29,1099,227,478,19,111,27,185,0,24,5,23,269,82,129,0,12,3,31,0,3,1,8,501,73,286,16,21,6,73,0,16,4,6,329,72,63,3,78,18,81,0,5,0,9,146,6,5,2,27,53,45,0,0,2,6,129,6,3,2,24,51,35,0,0,2,6,13,0,1,0,3,2,7,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN08,1196,494,437,4,66,3,138,4,16,1,33,1196,494,437,4,66,3,138,4,16,1,33,1166,487,435,3,62,3,123,4,15,1,33,708,361,285,0,5,2,32,0,4,0,19,263,70,94,1,33,1,47,0,7,1,9,195,56,56,2,24,0,44,4,4,0,5,29,6,2,1,4,0,15,0,1,0,0,15,3,2,1,4,0,5,0,0,0,0,5,1,0,0,0,0,3,0,1,0,0,9,2,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN09,1092,449,429,3,74,0,101,1,11,1,23,1090,449,427,3,74,0,101,1,11,1,23,1076,446,424,3,73,0,95,1,11,1,22,773,382,305,1,12,0,52,1,6,0,14,169,40,76,1,20,0,22,0,4,1,5,134,24,43,1,41,0,21,0,1,0,3,10,0,3,0,1,0,6,0,0,0,0,8,0,3,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0
95NN10,1290,493,434,1,16,89,204,3,22,2,26,1290,493,434,1,16,89,204,3,22,2,26,1045,447,411,0,5,7,138,1,14,0,22,717,338,281,0,0,6,71,1,6,0,14,186,57,86,0,1,0,34,0,3,0,5,142,52,44,0,4,1,33,0,5,0,3,245,46,23,1,11,82,66,2,8,2,4,212,42,19,1,11,82,43,1,7,2,4,27,2,3,0,0,0,20,1,1,0,0,6,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN11,1297,442,588,8,65,1,142,0,9,0,42,1297,442,588,8,65,1,142,0,9,0,42,1290,439,588,8,65,1,138,0,9,0,42,799,317,396,0,6,0,52,0,7,0,21,279,66,125,7,24,0,48,0,0,0,9,212,56,67,1,35,1,38,0,2,0,12,4,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN12,1128,366,360,5,133,0,208,2,14,3,37,1128,366,360,5,133,0,208,2,14,3,37,1041,350,342,5,113,0,179,2,13,3,34,451,225,150,0,10,0,48,1,4,1,12,280,56,100,4,31,0,72,1,2,2,12,310,69,92,1,72,0,59,0,7,0,10,85,16,16,0,20,0,29,0,1,0,3,73,13,15,0,17,0,26,0,1,0,1,6,1,0,0,2,0,2,0,0,0,1,6,2,1,0,1,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN13,1064,495,442,3,22,0,69,1,14,0,18,1064,495,442,3,22,0,69,1,14,0,18,1047,485,439,3,22,0,66,1,14,0,17,887,437,369,3,6,0,47,1,10,0,14,131,42,57,0,11,0,14,0,4,0,3,29,6,13,0,5,0,5,0,0,0,0,7,1,2,0,0,0,3,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN14,1205,407,426,4,69,3,173,42,17,41,23,1205,407,426,4,69,3,173,42,17,41,23,1191,403,424,4,69,2,169,42,16,39,23,671,295,281,0,8,0,56,3,10,4,14,307,58,83,3,28,0,77,28,3,25,2,213,50,60,1,33,2,36,11,3,10,7,12,2,2,0,0,1,4,0,1,2,0,6,1,2,0,0,0,2,0,0,1,0,6,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN15,1230,323,395,5,211,12,236,0,19,2,27,1230,323,395,5,211,12,236,0,19,2,27,1089,311,382,5,176,4,172,0,15,1,23,283,128,110,0,14,0,23,0,1,0,7,278,56,117,4,34,1,50,0,7,0,9,528,127,155,1,128,3,99,0,7,1,7,141,12,13,0,35,8,64,0,4,1,4,127,11,12,0,35,8,52,0,4,1,4,8,0,1,0,0,0,7,0,0,0,0,6,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN16,1128,531,439,4,17,2,94,1,12,3,25,1128,531,439,4,17,2,94,1,12,3,25,1110,524,438,4,16,2,89,1,9,3,24,905,485,332,1,4,1,53,1,7,2,19,145,28,78,3,6,0,26,0,1,1,2,60,11,28,0,6,1,10,0,1,0,3,11,2,1,0,1,0,5,0,1,0,1,7,1,1,0,1,0,4,0,0,0,0,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN17,928,293,255,5,125,14,181,1,22,3,29,928,293,255,5,125,14,181,1,22,3,29,805,282,242,5,84,13,135,1,19,3,21,304,163,89,0,5,2,29,0,8,0,8,293,83,86,3,35,7,64,0,8,2,5,208,36,67,2,44,4,42,1,3,1,8,118,9,13,0,41,1,43,0,3,0,8,113,9,13,0,41,1,38,0,3,0,8,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN18,1023,346,374,4,64,20,180,1,14,3,17,1023,346,374,4,64,20,180,1,14,3,17,960,340,371,4,63,17,133,1,14,0,17,598,247,267,1,5,4,54,0,7,0,13,104,28,32,1,12,7,17,1,5,0,1,258,65,72,2,46,6,62,0,2,0,3,63,6,3,0,1,3,47,0,0,3,0,41,5,1,0,1,0,33,0,0,1,0,21,1,2,0,0,3,13,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN19,1336,514,533,8,67,7,145,0,20,1,41,1336,514,533,8,67,7,145,0,20,1,41,1247,496,503,7,65,7,111,0,17,1,40,728,371,298,1,6,0,31,0,7,1,13,289,77,119,4,26,7,36,0,5,0,15,230,48,86,2,33,0,44,0,5,0,12,89,18,30,1,2,0,34,0,3,0,1,83,17,30,1,2,0,29,0,3,0,1,2,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN20,1073,453,412,3,33,17,105,0,11,1,38,1073,453,412,3,33,17,105,0,11,1,38,1048,447,409,3,33,14,93,0,10,1,38,813,387,329,0,7,0,55,0,6,0,29,176,48,63,3,19,6,30,0,2,0,5,59,12,17,0,7,8,8,0,2,1,4,19,0,3,0,0,3,12,0,1,0,0,15,0,2,0,0,3,10,0,0,0,0,4,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN21,1151,453,339,7,108,1,186,2,18,1,36,1151,453,339,7,108,1,186,2,18,1,36,1004,421,320,6,68,0,140,2,15,1,31,551,267,206,2,6,0,46,0,8,0,16,208,64,60,3,18,0,50,2,5,0,6,245,90,54,1,44,0,44,0,2,1,9,147,32,19,1,40,1,46,0,3,0,5,131,30,19,1,38,1,36,0,2,0,4,8,2,0,0,1,0,5,0,0,0,0,8,0,0,0,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN22,1003,438,361,1,40,7,106,2,15,4,29,1002,438,361,1,40,7,106,2,15,4,28,978,431,358,1,40,4,95,2,15,4,28,608,298,235,0,0,1,44,1,12,1,16,240,77,85,1,26,1,35,1,3,3,8,130,56,38,0,14,2,16,0,0,0,4,17,4,2,0,0,3,8,0,0,0,0,11,3,1,0,0,3,4,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,7,3,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
95NN23,1159,472,418,7,58,6,164,1,17,0,16,1159,472,418,7,58,6,164,1,17,0,16,1138,471,414,6,55,4,155,1,17,0,15,733,373,267,2,9,0,60,1,11,0,10,257,70,99,4,15,4,58,0,5,0,2,148,28,48,0,31,0,37,0,1,0,3,19,0,4,1,3,2,8,0,0,0,1,17,0,4,1,3,2,7,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO01,809,395,301,3,13,2,56,0,10,0,29,809,395,301,3,13,2,56,0,10,0,29,804,394,300,3,12,2,55,0,10,0,28,698,349,274,2,2,0,41,0,9,0,21,81,37,21,1,5,2,9,0,1,0,5,25,8,5,0,5,0,5,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95OO02,703,380,184,1,39,3,55,0,18,0,23,703,380,184,1,39,3,55,0,18,0,23,690,378,184,1,32,3,53,0,18,0,21,581,335,171,1,4,3,32,0,17,0,18,52,22,11,0,8,0,9,0,1,0,1,57,21,2,0,20,0,12,0,0,0,2,11,1,0,0,7,0,2,0,0,0,1,10,1,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95OO03,914,390,286,1,57,22,127,1,6,5,19,914,390,286,1,57,22,127,1,6,5,19,869,383,284,0,55,10,113,1,6,4,13,566,278,218,0,12,1,39,1,2,3,12,190,62,49,0,22,8,44,0,4,0,1,113,43,17,0,21,1,30,0,0,1,0,36,1,0,1,1,12,14,0,0,1,6,27,0,0,0,1,10,10,0,0,1,5,3,0,0,1,0,0,1,0,0,0,1,6,1,0,0,0,2,3,0,0,0,0,9,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO04,877,386,263,0,63,1,115,0,20,1,28,877,386,263,0,63,1,115,0,20,1,28,855,380,263,0,59,0,106,0,20,1,26,566,306,187,0,6,0,43,0,9,1,14,189,48,63,0,20,0,44,0,7,0,7,100,26,13,0,33,0,19,0,4,0,5,17,1,0,0,4,1,9,0,0,0,2,8,1,0,0,4,0,2,0,0,0,1,5,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,1,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO05,1021,180,225,6,263,48,249,5,17,5,23,1021,180,225,6,263,48,249,5,17,5,23,918,179,217,5,217,48,207,2,17,4,22,172,51,55,1,27,3,24,1,3,1,6,315,43,87,2,56,23,88,1,5,3,7,431,85,75,2,134,22,95,0,9,0,9,102,1,8,1,46,0,41,3,0,1,1,95,1,8,1,44,0,36,3,0,1,1,6,0,0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO06,941,407,325,3,47,1,120,1,12,2,23,941,407,325,3,47,1,120,1,12,2,23,927,407,324,3,45,1,109,1,12,2,23,621,331,205,3,10,0,41,1,8,1,21,183,48,76,0,13,1,41,0,2,1,1,123,28,43,0,22,0,27,0,2,0,1,14,0,1,0,2,0,11,0,0,0,0,11,0,1,0,2,0,8,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO07,854,375,286,1,54,1,87,1,16,0,33,854,375,286,1,54,1,87,1,16,0,33,849,374,286,1,52,1,85,1,16,0,33,612,317,218,1,7,1,37,0,12,0,19,161,47,49,0,24,0,25,1,3,0,12,76,10,19,0,21,0,23,0,1,0,2,4,0,0,0,2,0,2,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO08,887,396,334,4,22,5,91,1,9,3,22,887,396,334,4,22,5,91,1,9,3,22,877,389,334,4,21,5,89,1,9,3,22,637,323,237,2,1,1,51,0,6,1,15,205,54,90,2,15,3,31,1,2,1,6,35,12,7,0,5,1,7,0,1,1,1,7,4,0,0,1,0,2,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO09,744,343,220,3,54,0,81,4,8,2,29,744,343,220,3,54,0,81,4,8,2,29,717,334,220,3,43,0,78,4,8,1,26,519,283,166,1,9,0,33,4,5,0,18,139,38,44,2,17,0,33,0,2,1,2,59,13,10,0,17,0,12,0,1,0,6,18,1,0,0,11,0,3,0,0,0,3,15,1,0,0,11,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95OO10,1163,307,438,3,132,14,210,0,24,7,28,1163,307,438,3,132,14,210,0,24,7,28,1129,307,437,3,113,14,204,0,22,6,23,446,187,166,0,14,1,62,0,6,1,9,596,108,246,3,78,11,123,0,13,3,11,87,12,25,0,21,2,19,0,3,2,3,19,0,1,0,9,0,6,0,1,0,2,15,0,1,0,9,0,2,0,1,0,2,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,0,0,0,10,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0
95OO11,956,206,295,4,158,58,188,1,12,3,31,956,206,295,4,158,58,188,1,12,3,31,882,205,293,3,138,40,163,1,12,2,25,195,76,71,0,9,3,27,0,2,0,7,341,62,138,3,37,14,69,1,4,2,11,346,67,84,0,92,23,67,0,6,0,7,67,0,2,1,16,18,24,0,0,0,6,53,0,0,1,16,15,16,0,0,0,5,7,0,0,0,0,2,5,0,0,0,0,7,0,2,0,0,1,3,0,0,0,1,7,1,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
