GeographyCode,DC2122NI0001,DC2122NI0002,DC2122NI0003,DC2122NI0004,DC2122NI0005,DC2122NI0006,DC2122NI0007,DC2122NI0008,DC2122NI0009,DC2122NI0010,DC2122NI0011,DC2122NI0012,DC2122NI0013,DC2122NI0014,DC2122NI0015,DC2122NI0016,DC2122NI0017,DC2122NI0018,DC2122NI0019,DC2122NI0020,DC2122NI0021,DC2122NI0022,DC2122NI0023,DC2122NI0024,DC2122NI0025,DC2122NI0026,DC2122NI0027,DC2122NI0028,DC2122NI0029,DC2122NI0030,DC2122NI0031,DC2122NI0032,DC2122NI0033,DC2122NI0034,DC2122NI0035,DC2122NI0036,DC2122NI0037,DC2122NI0038,DC2122NI0039,DC2122NI0040,DC2122NI0041,DC2122NI0042,DC2122NI0043,DC2122NI0044,DC2122NI0045,DC2122NI0046,DC2122NI0047,DC2122NI0048,DC2122NI0049,DC2122NI0050,DC2122NI0051,DC2122NI0052,DC2122NI0053,DC2122NI0054,DC2122NI0055,DC2122NI0056,DC2122NI0057,DC2122NI0058,DC2122NI0059,DC2122NI0060,DC2122NI0061,DC2122NI0062,DC2122NI0063,DC2122NI0064,DC2122NI0065,DC2122NI0066,DC2122NI0067,DC2122NI0068,DC2122NI0069,DC2122NI0070,DC2122NI0071,DC2122NI0072,DC2122NI0073,DC2122NI0074,DC2122NI0075,DC2122NI0076,DC2122NI0077,DC2122NI0078,DC2122NI0079,DC2122NI0080,DC2122NI0081,DC2122NI0082,DC2122NI0083,DC2122NI0084,DC2122NI0085,DC2122NI0086,DC2122NI0087,DC2122NI0088,DC2122NI0089,DC2122NI0090,DC2122NI0091,DC2122NI0092,DC2122NI0093,DC2122NI0094,DC2122NI0095,DC2122NI0096,DC2122NI0097,DC2122NI0098,DC2122NI0099,DC2122NI0100,DC2122NI0101,DC2122NI0102,DC2122NI0103,DC2122NI0104,DC2122NI0105,DC2122NI0106,DC2122NI0107,DC2122NI0108,DC2122NI0109,DC2122NI0110,DC2122NI0111,DC2122NI0112,DC2122NI0113,DC2122NI0114,DC2122NI0115,DC2122NI0116,DC2122NI0117,DC2122NI0118,DC2122NI0119,DC2122NI0120,DC2122NI0121,DC2122NI0122,DC2122NI0123,DC2122NI0124,DC2122NI0125,DC2122NI0126,DC2122NI0127,DC2122NI0128,DC2122NI0129,DC2122NI0130,DC2122NI0131,DC2122NI0132,DC2122NI0133,DC2122NI0134,DC2122NI0135,DC2122NI0136,DC2122NI0137,DC2122NI0138,DC2122NI0139,DC2122NI0140,DC2122NI0141,DC2122NI0142,DC2122NI0143,DC2122NI0144,DC2122NI0145,DC2122NI0146,DC2122NI0147,DC2122NI0148,DC2122NI0149,DC2122NI0150
95NN05,1934,1010,829,15,80,911,476,395,6,34,1023,534,434,9,46,1006,494,467,8,37,505,242,244,3,16,501,252,223,5,21,828,406,402,6,14,414,193,212,2,7,414,213,190,4,7,178,88,65,2,23,91,49,32,1,9,87,39,33,1,14,928,516,362,7,43,406,234,151,3,18,522,282,211,4,25,584,341,203,4,36,295,169,107,2,17,289,172,96,2,19,22,14,8,0,0,13,8,5,0,0,9,6,3,0,0,53,30,21,0,2,15,10,5,0,0,38,20,16,0,2,148,82,61,2,3,52,30,21,1,0,96,52,40,1,3,121,49,69,1,2,31,17,13,0,1,90,32,56,1,1
95NN06,2561,2239,256,18,48,1263,1097,128,10,28,1298,1142,128,8,20,1338,1157,147,13,21,666,573,74,8,11,672,584,73,5,10,1218,1061,129,13,15,609,528,65,8,8,609,533,64,5,7,120,96,18,0,6,57,45,9,0,3,63,51,9,0,3,1223,1082,109,5,27,597,524,54,2,17,626,558,55,3,10,880,789,68,2,21,481,426,39,1,15,399,363,29,1,6,34,28,6,0,0,14,11,3,0,0,20,17,3,0,0,80,72,4,0,4,30,28,2,0,0,50,44,2,0,4,96,79,13,2,2,39,31,5,1,2,57,48,8,1,0,133,114,18,1,0,33,28,5,0,0,100,86,13,1,0
95NN07,2469,2221,186,17,45,1158,1036,85,10,27,1311,1185,101,7,18,1164,1047,90,9,18,581,512,51,5,13,583,535,39,4,5,996,900,74,8,14,499,441,44,4,10,497,459,30,4,4,168,147,16,1,4,82,71,7,1,3,86,76,9,0,1,1305,1174,96,8,27,577,524,34,5,14,728,650,62,3,13,890,817,47,5,21,443,407,21,4,11,447,410,26,1,10,20,19,1,0,0,10,10,0,0,0,10,9,1,0,0,116,109,6,1,0,47,43,3,1,0,69,66,3,0,0,125,108,12,0,5,52,42,8,0,2,73,66,4,0,3,154,121,30,2,1,25,22,2,0,1,129,99,28,2,0
95NN08,2612,1408,1078,27,99,1292,678,533,10,71,1320,730,545,17,28,1530,780,687,20,43,764,364,363,9,28,766,416,324,11,15,1374,698,626,19,31,687,328,329,9,21,687,370,297,10,10,156,82,61,1,12,77,36,34,0,7,79,46,27,1,5,1082,628,391,7,56,528,314,170,1,43,554,314,221,6,13,759,468,241,3,47,427,262,128,1,36,332,206,113,2,11,32,17,15,0,0,17,10,7,0,0,15,7,8,0,0,78,44,30,0,4,33,18,12,0,3,45,26,18,0,1,78,33,39,3,3,22,9,11,0,2,56,24,28,3,1,135,66,66,1,2,29,15,12,0,2,106,51,54,1,0
95NN09,2365,726,1529,16,94,1181,349,769,10,53,1184,377,760,6,41,1468,428,983,6,51,738,203,500,5,30,730,225,483,1,21,1354,378,928,5,43,678,177,473,4,24,676,201,455,1,19,114,50,55,1,8,60,26,27,1,6,54,24,28,0,2,897,298,546,10,43,443,146,269,5,23,454,152,277,5,20,638,221,377,6,34,362,122,217,3,20,276,99,160,3,14,16,7,8,0,1,7,3,3,0,1,9,4,5,0,0,48,22,21,0,5,16,3,11,0,2,32,19,10,0,3,73,23,45,3,2,30,10,19,1,0,43,13,26,2,2,122,25,95,1,1,28,8,19,1,0,94,17,76,0,1
95NN10,2492,1613,772,16,91,1204,773,371,8,52,1288,840,401,8,39,1366,886,437,9,34,682,427,226,5,24,684,459,211,4,10,1256,810,412,7,27,629,389,216,4,20,627,421,196,3,7,110,76,25,2,7,53,38,10,1,4,57,38,15,1,3,1126,727,335,7,57,522,346,145,3,28,604,381,190,4,29,700,490,163,3,44,366,256,87,0,23,334,234,76,3,21,39,14,25,0,0,21,7,14,0,0,18,7,11,0,0,85,60,21,0,4,35,25,9,0,1,50,35,12,0,3,122,67,46,3,6,49,27,17,2,3,73,40,29,1,3,180,96,80,1,3,51,31,18,1,1,129,65,62,0,2
95NN11,2951,2399,467,9,76,1459,1158,247,5,49,1492,1241,220,4,27,1738,1375,320,5,38,870,674,170,3,23,868,701,150,2,15,1542,1225,284,5,28,771,599,153,3,16,771,626,131,2,12,196,150,36,0,10,99,75,17,0,7,97,75,19,0,3,1213,1024,147,4,38,589,484,77,2,26,624,540,70,2,12,906,772,101,3,30,488,410,55,1,22,418,362,46,2,8,24,16,5,0,3,10,5,3,0,2,14,11,2,0,1,72,59,11,1,1,33,24,7,1,1,39,35,4,0,0,76,60,13,0,3,28,19,8,0,1,48,41,5,0,2,135,117,17,0,1,30,26,4,0,0,105,91,13,0,1
95NN12,2204,1327,791,14,72,1075,640,393,6,36,1129,687,398,8,36,1199,688,483,6,22,600,334,247,4,15,599,354,236,2,7,1058,606,429,6,17,529,291,223,4,11,529,315,206,2,6,141,82,54,0,5,71,43,24,0,4,70,39,30,0,1,1005,639,308,8,50,475,306,146,2,21,530,333,162,6,29,677,452,178,3,44,349,235,94,0,20,328,217,84,3,24,32,16,16,0,0,14,7,7,0,0,18,9,9,0,0,73,51,19,1,2,37,25,12,0,0,36,26,7,1,2,101,56,37,4,4,43,24,16,2,1,58,32,21,2,3,122,64,58,0,0,32,15,17,0,0,90,49,41,0,0
95NN13,2344,913,1293,26,112,1168,449,632,14,73,1176,464,661,12,39,1510,585,861,14,50,755,284,434,6,31,755,301,427,8,19,1414,536,822,14,42,707,264,412,6,25,707,272,410,8,17,96,49,39,0,8,48,20,22,0,6,48,29,17,0,2,834,328,432,12,62,413,165,198,8,42,421,163,234,4,20,576,253,271,8,44,334,140,157,6,31,242,113,114,2,13,20,6,9,0,5,12,1,6,0,5,8,5,3,0,0,40,14,19,1,6,15,4,8,0,3,25,10,11,1,3,60,23,31,1,5,19,12,3,1,3,41,11,28,0,2,138,32,102,2,2,33,8,24,1,0,105,24,78,1,2
95NN14,2495,1810,564,18,103,1237,888,290,7,52,1258,922,274,11,51,1398,956,366,10,66,701,475,190,5,31,697,481,176,5,35,1232,844,323,9,56,615,413,171,5,26,617,431,152,4,30,166,112,43,1,10,86,62,19,0,5,80,50,24,1,5,1097,854,198,8,37,536,413,100,2,21,561,441,98,6,16,763,612,120,1,30,414,333,63,0,18,349,279,57,1,12,27,20,6,1,0,14,8,6,0,0,13,12,0,1,0,106,83,19,1,3,42,31,9,1,1,64,52,10,0,2,84,56,21,5,2,40,22,16,1,1,44,34,5,4,1,117,83,32,0,2,26,19,6,0,1,91,64,26,0,1
95NN15,2331,820,1362,13,136,1123,380,656,6,81,1208,440,706,7,55,1264,420,775,9,60,627,191,395,5,36,637,229,380,4,24,1012,328,647,8,29,505,151,332,5,17,507,177,315,3,12,252,92,128,1,31,122,40,63,0,19,130,52,65,1,12,1067,400,587,4,76,496,189,261,1,45,571,211,326,3,31,685,275,342,2,66,364,146,176,0,42,321,129,166,2,24,16,6,10,0,0,7,3,4,0,0,9,3,6,0,0,84,28,52,1,3,37,9,28,0,0,47,19,24,1,3,128,43,79,1,5,49,20,25,1,3,79,23,54,0,2,154,48,104,0,2,39,11,28,0,0,115,37,76,0,2
95NN16,2543,639,1755,16,133,1274,308,880,7,79,1269,331,875,9,54,1592,375,1149,8,60,796,170,588,3,35,796,205,561,5,25,1492,340,1094,7,51,747,156,558,2,31,745,184,536,5,20,100,35,55,1,9,49,14,30,1,4,51,21,25,0,5,951,264,606,8,73,478,138,292,4,44,473,126,314,4,29,657,195,398,4,60,369,113,215,3,38,288,82,183,1,22,24,4,18,0,2,9,2,7,0,0,15,2,11,0,2,52,18,29,1,4,25,5,16,1,3,27,13,13,0,1,77,21,50,0,6,28,7,19,0,2,49,14,31,0,4,141,26,111,3,1,47,11,35,0,1,94,15,76,3,0
95NN17,1778,1296,411,3,68,826,591,196,1,38,952,705,215,2,30,864,607,228,2,27,430,296,117,1,16,434,311,111,1,11,752,532,201,2,17,376,263,101,1,11,376,269,100,1,6,112,75,27,0,10,54,33,16,0,5,58,42,11,0,5,914,689,183,1,41,396,295,79,0,22,518,394,104,1,19,614,466,118,1,29,317,232,66,0,19,297,234,52,1,10,23,17,4,0,2,11,8,2,0,1,12,9,2,0,1,72,50,18,0,4,19,15,4,0,0,53,35,14,0,4,84,65,16,0,3,25,20,3,0,2,59,45,13,0,1,121,91,27,0,3,24,20,4,0,0,97,71,23,0,3
95NN18,2097,1514,493,14,76,1033,740,239,6,48,1064,774,254,8,28,1074,771,259,11,33,536,373,136,6,21,538,398,123,5,12,982,690,255,10,27,491,334,134,6,17,491,356,121,4,10,92,81,4,1,6,45,39,2,0,4,47,42,2,1,2,1023,743,234,3,43,497,367,103,0,27,526,376,131,3,16,696,533,126,1,36,392,297,72,0,23,304,236,54,1,13,20,12,7,0,1,9,4,4,0,1,11,8,3,0,0,91,69,20,1,1,34,25,9,0,0,57,44,11,1,1,80,55,23,0,2,32,20,11,0,1,48,35,12,0,1,136,74,58,1,3,30,21,7,0,2,106,53,51,1,1
95NN19,2723,702,1846,14,161,1303,322,888,6,87,1420,380,958,8,74,1654,413,1167,4,70,830,195,594,3,38,824,218,573,1,32,1476,354,1069,2,51,738,165,543,1,29,738,189,526,1,22,178,59,98,2,19,92,30,51,2,9,86,29,47,0,10,1069,289,679,10,91,473,127,294,3,49,596,162,385,7,42,709,202,421,6,80,368,103,221,3,41,341,99,200,3,39,20,6,12,0,2,12,3,7,0,2,8,3,5,0,0,73,17,54,0,2,28,5,21,0,2,45,12,33,0,0,101,34,62,1,4,30,10,18,0,2,71,24,44,1,2,166,30,130,3,3,35,6,27,0,2,131,24,103,3,1
95NN20,2346,1307,939,18,82,1207,674,474,13,46,1139,633,465,5,36,1378,758,571,15,34,690,373,285,10,22,688,385,286,5,12,1282,703,540,12,27,641,347,269,8,17,641,356,271,4,10,96,55,31,3,7,49,26,16,2,5,47,29,15,1,2,968,549,368,3,48,517,301,189,3,24,451,248,179,0,24,679,398,236,2,43,420,249,146,2,23,259,149,90,0,20,22,11,10,0,1,12,7,5,0,0,10,4,5,0,1,48,33,12,0,3,19,14,4,0,1,29,19,8,0,2,76,36,39,0,1,30,15,15,0,0,46,21,24,0,1,143,71,71,1,0,36,16,19,1,0,107,55,52,0,0
95NN21,2175,1522,572,9,72,1001,703,261,1,36,1174,819,311,8,36,1124,776,301,4,43,559,376,158,1,24,565,400,143,3,19,1002,690,274,4,34,500,334,145,1,20,502,356,129,3,14,122,86,27,0,9,59,42,13,0,4,63,44,14,0,5,1051,746,271,5,29,442,327,103,0,12,609,419,168,5,17,639,487,127,2,23,329,254,66,0,9,310,233,61,2,14,31,17,12,0,2,18,10,6,0,2,13,7,6,0,0,60,47,11,0,2,18,14,4,0,0,42,33,7,0,2,116,82,33,1,0,39,28,11,0,0,77,54,22,1,0,205,113,88,2,2,38,21,16,0,1,167,92,72,2,1
95NN22,2144,1712,352,13,67,1071,847,175,6,43,1073,865,177,7,24,1220,960,216,7,37,609,472,108,6,23,611,488,108,1,14,1108,888,188,6,26,553,440,93,5,15,555,448,95,1,11,112,72,28,1,11,56,32,15,1,8,56,40,13,0,3,924,752,136,6,30,462,375,67,0,20,462,377,69,6,10,639,533,78,3,25,349,290,43,0,16,290,243,35,3,9,20,14,6,0,0,13,8,5,0,0,7,6,1,0,0,58,48,9,0,1,29,22,6,0,1,29,26,3,0,0,70,47,20,2,1,31,22,8,0,1,39,25,12,2,0,137,110,23,1,3,40,33,5,0,2,97,77,18,1,1
95NN23,2598,2107,425,9,57,1302,1056,208,3,35,1296,1051,217,6,22,1444,1165,250,6,23,717,577,122,3,15,727,588,128,3,8,1360,1099,234,6,21,679,549,113,3,14,681,550,121,3,7,84,66,16,0,2,38,28,9,0,1,46,38,7,0,1,1154,942,175,3,34,585,479,86,0,20,569,463,89,3,14,871,725,117,2,27,478,399,64,0,15,393,326,53,2,12,25,22,2,0,1,19,16,2,0,1,6,6,0,0,0,45,39,4,1,1,16,13,2,0,1,29,26,2,1,0,97,70,24,0,3,42,30,10,0,2,55,40,14,0,1,116,86,28,0,2,30,21,8,0,1,86,65,20,0,1
95OO01,1890,1505,362,7,16,982,776,192,3,11,908,729,170,4,5,1071,859,205,1,6,534,431,100,0,3,537,428,105,1,3,1020,819,197,1,3,510,412,97,0,1,510,407,100,1,2,51,40,8,0,3,24,19,3,0,2,27,21,5,0,1,819,646,157,6,10,448,345,92,3,8,371,301,65,3,2,637,508,116,3,10,381,297,74,2,8,256,211,42,1,2,13,8,3,2,0,6,3,2,1,0,7,5,1,1,0,37,30,6,1,0,20,16,4,0,0,17,14,2,1,0,25,22,3,0,0,15,13,2,0,0,10,9,1,0,0,107,78,29,0,0,26,16,10,0,0,81,62,19,0,0
95OO02,1731,1028,673,11,19,884,529,340,6,9,847,499,333,5,10,948,517,415,6,10,474,253,212,3,6,474,264,203,3,4,904,500,393,5,6,452,244,201,3,4,452,256,192,2,2,44,17,22,1,4,22,9,11,0,2,22,8,11,1,2,783,511,258,5,9,410,276,128,3,3,373,235,130,2,6,621,416,195,3,7,364,248,113,2,1,257,168,82,1,6,12,8,4,0,0,5,4,1,0,0,7,4,3,0,0,20,15,5,0,0,6,3,3,0,0,14,12,2,0,0,28,16,9,2,1,17,11,4,1,1,11,5,5,1,0,102,56,45,0,1,18,10,7,0,1,84,46,38,0,0
95OO03,1998,733,1224,13,28,1019,389,606,5,19,979,344,618,8,9,1144,419,705,11,9,572,208,353,5,6,572,211,352,6,3,1044,353,673,11,7,522,175,337,5,5,522,178,336,6,2,100,66,32,0,2,50,33,16,0,1,50,33,16,0,1,854,314,519,2,19,447,181,253,0,13,407,133,266,2,6,599,214,370,2,13,364,141,215,0,8,235,73,155,2,5,31,18,13,0,0,18,11,7,0,0,13,7,6,0,0,44,24,18,0,2,20,9,9,0,2,24,15,9,0,0,61,27,32,0,2,25,13,11,0,1,36,14,21,0,1,119,31,86,0,2,20,7,11,0,2,99,24,75,0,0
95OO04,1897,1345,522,5,25,949,662,268,3,16,948,683,254,2,9,1050,743,294,2,11,526,373,145,1,7,524,370,149,1,4,978,689,280,2,7,489,346,138,1,4,489,343,142,1,3,72,54,14,0,4,37,27,7,0,3,35,27,7,0,1,847,602,228,3,14,423,289,123,2,9,424,313,105,1,5,612,446,152,1,13,347,245,93,1,8,265,201,59,0,5,15,7,6,1,1,5,2,1,1,1,10,5,5,0,0,45,37,8,0,0,15,10,5,0,0,30,27,3,0,0,49,27,22,0,0,25,11,14,0,0,24,16,8,0,0,126,85,40,1,0,31,21,10,0,0,95,64,30,1,0
95OO05,2058,1669,309,18,62,1045,853,151,9,32,1013,816,158,9,30,918,718,155,7,38,464,362,76,5,21,454,356,79,2,17,718,559,132,4,23,359,281,64,2,12,359,278,68,2,11,200,159,23,3,15,105,81,12,3,9,95,78,11,0,6,1140,951,154,11,24,581,491,75,4,11,559,460,79,7,13,759,645,93,6,15,436,371,54,3,8,323,274,39,3,7,51,46,2,0,3,35,33,0,0,2,16,13,2,0,1,91,77,10,1,3,34,27,6,0,1,57,50,4,1,2,114,90,19,3,2,48,38,9,1,0,66,52,10,2,2,125,93,30,1,1,28,22,6,0,0,97,71,24,1,1
95OO06,2190,1274,856,25,35,1121,656,434,13,18,1069,618,422,12,17,1244,702,512,14,16,621,351,254,5,11,623,351,258,9,5,1162,647,489,13,13,581,324,244,5,8,581,323,245,8,5,82,55,23,1,3,40,27,10,0,3,42,28,13,1,0,946,572,344,11,19,500,305,180,8,7,446,267,164,3,12,708,440,245,9,14,419,259,149,6,5,289,181,96,3,9,33,24,6,0,3,18,16,1,0,1,15,8,5,0,2,50,32,16,0,2,21,11,9,0,1,29,21,7,0,1,54,29,24,1,0,19,10,8,1,0,35,19,16,0,0,101,47,53,1,0,23,9,13,1,0,78,38,40,0,0
95OO07,1950,971,935,12,32,994,485,485,4,20,956,486,450,8,12,1098,533,540,6,19,549,262,274,1,12,549,271,266,5,7,1030,500,511,5,14,515,248,258,1,8,515,252,253,4,6,68,33,29,1,5,34,14,16,0,4,34,19,13,1,1,852,438,395,6,13,445,223,211,3,8,407,215,184,3,5,651,350,284,4,13,379,198,170,3,8,272,152,114,1,5,22,12,10,0,0,7,5,2,0,0,15,7,8,0,0,30,15,14,1,0,11,4,7,0,0,19,11,7,1,0,40,21,19,0,0,21,10,11,0,0,19,11,8,0,0,109,40,68,1,0,27,6,21,0,0,82,34,47,1,0
95OO08,2072,1171,848,11,42,1056,615,412,5,24,1016,556,436,6,18,1222,669,521,9,23,613,337,259,5,12,609,332,262,4,11,1138,629,488,9,12,569,317,241,5,6,569,312,247,4,6,84,40,33,0,11,44,20,18,0,6,40,20,15,0,5,850,502,327,2,19,443,278,153,0,12,407,224,174,2,7,667,408,240,2,17,378,240,127,0,11,289,168,113,2,6,11,9,2,0,0,7,6,1,0,0,4,3,1,0,0,27,14,12,0,1,10,7,3,0,0,17,7,9,0,1,43,26,16,0,1,24,14,9,0,1,19,12,7,0,0,102,45,57,0,0,24,11,13,0,0,78,34,44,0,0
95OO09,1711,1073,615,8,15,857,555,288,6,8,854,518,327,2,7,888,532,347,1,8,445,264,177,0,4,443,268,170,1,4,842,508,327,1,6,421,251,166,0,4,421,257,161,1,2,46,24,20,0,2,24,13,11,0,0,22,11,9,0,2,823,541,268,7,7,412,291,111,6,4,411,250,157,1,3,614,431,169,7,7,352,262,80,6,4,262,169,89,1,3,20,11,9,0,0,9,3,6,0,0,11,8,3,0,0,39,24,15,0,0,14,8,6,0,0,25,16,9,0,0,44,20,24,0,0,22,10,12,0,0,22,10,12,0,0,106,55,51,0,0,15,8,7,0,0,91,47,44,0,0
95OO10,2579,2405,151,7,16,1279,1189,74,5,11,1300,1216,77,2,5,1322,1227,80,5,10,660,616,36,3,5,662,611,44,2,5,1198,1119,68,5,6,599,560,33,3,3,599,559,35,2,3,124,108,12,0,4,61,56,3,0,2,63,52,9,0,2,1257,1178,71,2,6,619,573,38,2,6,638,605,33,0,0,900,848,47,1,4,499,467,27,1,4,401,381,20,0,0,44,38,6,0,0,23,18,5,0,0,21,20,1,0,0,119,115,4,0,0,47,44,3,0,0,72,71,1,0,0,70,61,6,1,2,27,21,3,1,2,43,40,3,0,0,124,116,8,0,0,23,23,0,0,0,101,93,8,0,0
95OO11,1889,1742,112,8,27,917,836,63,4,14,972,906,49,4,13,828,759,51,4,14,417,376,31,2,8,411,383,20,2,6,734,681,43,4,6,367,336,25,2,4,367,345,18,2,2,94,78,8,0,8,50,40,6,0,4,44,38,2,0,4,1061,983,61,4,13,500,460,32,2,6,561,523,29,2,7,711,677,29,2,3,361,342,18,0,1,350,335,11,2,2,28,21,4,1,2,17,11,3,1,2,11,10,1,0,0,91,84,4,0,3,36,34,1,0,1,55,50,3,0,2,113,102,8,0,3,50,43,5,0,2,63,59,3,0,1,118,99,16,1,2,36,30,5,1,0,82,69,11,0,2
95OO12,2066,1457,575,5,29,1004,687,294,3,20,1062,770,281,2,9,1112,745,349,4,14,555,363,183,2,7,557,382,166,2,7,1004,684,308,2,10,502,334,161,1,6,502,350,147,1,4,108,61,41,2,4,53,29,22,1,1,55,32,19,1,3,954,712,226,1,15,449,324,111,1,13,505,388,115,0,2,643,490,142,0,11,344,254,80,0,10,299,236,62,0,1,29,21,5,0,3,17,10,4,0,3,12,11,1,0,0,76,62,13,1,0,24,19,4,1,0,52,43,9,0,0,100,74,25,0,1,33,24,9,0,0,67,50,16,0,1,106,65,41,0,0,31,17,14,0,0,75,48,27,0,0
95OO13,2112,891,1123,18,80,1055,484,517,9,45,1057,407,606,9,35,1119,449,621,12,37,560,225,310,4,21,559,224,311,8,16,922,319,574,6,23,461,157,287,3,14,461,162,287,3,9,197,130,47,6,14,99,68,23,1,7,98,62,24,5,7,993,442,502,6,43,495,259,207,5,24,498,183,295,1,19,624,287,304,6,27,355,168,169,5,13,269,119,135,1,14,83,72,10,0,1,62,59,3,0,0,21,13,7,0,1,60,20,34,0,6,24,10,9,0,5,36,10,25,0,1,117,40,69,0,8,37,15,17,0,5,80,25,52,0,3,109,23,85,0,1,17,7,9,0,1,92,16,76,0,0
95OO14,1961,1364,554,12,31,969,657,281,8,23,992,707,273,4,8,1134,755,352,8,19,568,366,185,5,12,566,389,167,3,7,1052,700,331,7,14,526,341,173,4,8,526,359,158,3,6,82,55,21,1,5,42,25,12,1,4,40,30,9,0,1,827,609,202,4,12,401,291,96,3,11,426,318,106,1,1,602,449,142,3,8,322,234,79,2,7,280,215,63,1,1,29,19,8,0,2,18,10,6,0,2,11,9,2,0,0,34,26,7,1,0,10,8,1,1,0,24,18,6,0,0,54,43,9,0,2,27,20,5,0,2,27,23,4,0,0,108,72,36,0,0,24,19,5,0,0,84,53,31,0,0
95OO15,1773,1500,227,10,36,865,736,104,4,21,908,764,123,6,15,814,683,106,7,18,409,339,57,2,11,405,344,49,5,7,684,571,95,6,12,342,280,53,2,7,342,291,42,4,5,130,112,11,1,6,67,59,4,0,4,63,53,7,1,2,959,817,121,3,18,456,397,47,2,10,503,420,74,1,8,653,559,78,2,14,360,310,39,2,9,293,249,39,0,5,31,29,2,0,0,18,16,2,0,0,13,13,0,0,0,65,57,6,0,2,20,18,2,0,0,45,39,4,0,2,89,73,14,0,2,32,30,1,0,1,57,43,13,0,1,121,99,21,1,0,26,23,3,0,0,95,76,18,1,0
95OO16,1695,410,1230,10,45,851,215,604,6,26,844,195,626,4,19,942,202,709,4,27,467,101,347,3,16,475,101,362,1,11,814,160,639,4,11,407,77,321,3,6,407,83,318,1,5,128,42,70,0,16,60,24,26,0,10,68,18,44,0,6,753,208,521,6,18,384,114,257,3,10,369,94,264,3,8,491,140,335,3,13,301,89,203,2,7,190,51,132,1,6,11,2,6,0,3,3,0,1,0,2,8,2,5,0,1,65,18,45,1,1,30,10,20,0,0,35,8,25,1,1,55,14,39,1,1,24,7,15,1,1,31,7,24,0,0,131,34,96,1,0,26,8,18,0,0,105,26,78,1,0
95OO17,2105,414,1621,38,32,1048,209,805,18,16,1057,205,816,20,16,1300,246,1015,19,20,647,121,504,12,10,653,125,511,7,10,1208,227,948,19,14,604,112,473,12,7,604,115,475,7,7,92,19,67,0,6,43,9,31,0,3,49,10,36,0,3,805,168,606,19,12,401,88,301,6,6,404,80,305,13,6,573,126,424,14,9,325,73,245,4,3,248,53,179,10,6,21,4,15,1,1,7,0,5,1,1,14,4,10,0,0,40,8,30,0,2,15,1,12,0,2,25,7,18,0,0,52,9,43,0,0,21,6,15,0,0,31,3,28,0,0,119,21,94,4,0,33,8,24,1,0,86,13,70,3,0
95OO18,2291,1241,960,16,74,1153,644,461,8,40,1138,597,499,8,34,1204,629,535,8,32,600,307,270,6,17,604,322,265,2,15,988,472,494,7,15,494,230,250,5,9,494,242,244,2,6,216,157,41,1,17,106,77,20,1,8,110,80,21,0,9,1087,612,425,8,42,553,337,191,2,23,534,275,234,6,19,718,424,254,5,35,422,255,146,1,20,296,169,108,4,15,62,47,12,0,3,40,34,4,0,2,22,13,8,0,1,75,43,30,2,0,27,17,9,1,0,48,26,21,1,0,106,55,46,1,4,42,24,17,0,1,64,31,29,1,3,126,43,83,0,0,22,7,15,0,0,104,36,68,0,0
95OO19,2219,1358,803,15,43,1086,661,392,7,26,1133,697,411,8,17,1282,781,479,7,15,643,383,248,4,8,639,398,231,3,7,1160,703,446,2,9,580,344,231,1,4,580,359,215,1,5,122,78,33,5,6,63,39,17,3,4,59,39,16,2,2,937,577,324,8,28,443,278,144,3,18,494,299,180,5,10,662,437,196,6,23,357,233,106,3,15,305,204,90,3,8,36,15,20,1,0,18,7,11,0,0,18,8,9,1,0,41,22,15,0,4,17,9,6,0,2,24,13,9,0,2,63,41,21,0,1,20,11,8,0,1,43,30,13,0,0,135,62,72,1,0,31,18,13,0,0,104,44,59,1,0
95OO20,1674,441,1163,10,60,795,219,541,2,33,879,222,622,8,27,984,271,682,7,24,491,133,345,2,11,493,138,337,5,13,868,223,622,6,17,434,110,315,2,7,434,113,307,4,10,116,48,60,1,7,57,23,30,0,4,59,25,30,1,3,690,170,481,3,36,304,86,196,0,22,386,84,285,3,14,409,114,267,2,26,209,57,133,0,19,200,57,134,2,7,22,14,5,0,3,17,12,3,0,2,5,2,2,0,1,53,16,34,0,3,27,8,19,0,0,26,8,15,0,3,74,17,53,0,4,25,7,17,0,1,49,10,36,0,3,132,9,122,1,0,26,2,24,0,0,106,7,98,1,0
95OO21,1870,1610,201,13,46,918,792,92,5,29,952,818,109,8,17,878,773,74,8,23,436,381,35,4,16,442,392,39,4,7,748,680,53,6,9,374,336,29,3,6,374,344,24,3,3,130,93,21,2,14,62,45,6,1,10,68,48,15,1,4,992,837,127,5,23,482,411,57,1,13,510,426,70,4,10,677,583,72,5,17,376,328,37,1,10,301,255,35,4,7,37,31,4,0,2,26,22,2,0,2,11,9,2,0,0,55,47,7,0,1,22,20,2,0,0,33,27,5,0,1,83,67,14,0,2,32,22,9,0,1,51,45,5,0,1,140,109,30,0,1,26,19,7,0,0,114,90,23,0,1
