GeographyCode,DC2250NI0001,DC2250NI0002,DC2250NI0003,DC2250NI0004,DC2250NI0005,DC2250NI0006,DC2250NI0007,DC2250NI0008,DC2250NI0009,DC2250NI0010,DC2250NI0011,DC2250NI0012,DC2250NI0013,DC2250NI0014,DC2250NI0015,DC2250NI0016,DC2250NI0017,DC2250NI0018,DC2250NI0019,DC2250NI0020,DC2250NI0021,DC2250NI0022,DC2250NI0023,DC2250NI0024,DC2250NI0025,DC2250NI0026,DC2250NI0027,DC2250NI0028,DC2250NI0029,DC2250NI0030,DC2250NI0031,DC2250NI0032,DC2250NI0033,DC2250NI0034,DC2250NI0035,DC2250NI0036,DC2250NI0037,DC2250NI0038,DC2250NI0039,DC2250NI0040,DC2250NI0041,DC2250NI0042,DC2250NI0043,DC2250NI0044,DC2250NI0045
95RR09,3671,2791,776,11,93,867,700,145,0,22,2826,2117,630,7,72,1814,1148,599,2,65,976,938,30,1,7,20,20,0,0,0,3,3,0,0,0,13,8,1,4,0,36,21,7,4,4
95RR10,1338,672,620,3,43,550,268,253,3,26,784,403,366,0,15,630,279,339,0,12,142,112,27,0,3,10,10,0,0,0,0,0,0,0,0,2,2,0,0,0,18,11,4,0,3
95RR11,2407,1328,1010,11,58,701,417,271,3,10,1720,923,742,9,46,1320,574,698,7,41,377,333,40,1,3,9,8,0,0,1,6,4,1,1,0,8,4,3,0,1,21,7,10,0,4
95RR12,1452,546,875,3,28,312,131,175,0,6,1147,417,705,3,22,957,271,668,2,16,179,135,37,1,6,4,4,0,0,0,3,3,0,0,0,4,4,0,0,0,8,5,3,0,0
95RR13,1429,558,822,7,42,407,157,228,2,20,1027,408,594,5,20,824,261,542,4,17,161,120,39,1,1,28,22,4,0,2,4,2,2,0,0,10,3,7,0,0,11,3,5,1,2
95RR14,1969,967,965,8,29,571,275,286,1,9,1412,705,680,7,20,1005,329,653,5,18,401,373,26,2,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,2,13,9,4,0,0
95RR15,2458,2117,332,3,6,647,561,86,0,0,1848,1592,249,2,5,940,700,234,2,4,896,880,15,0,1,10,10,0,0,0,0,0,0,0,0,2,2,0,0,0,21,18,1,1,1
95SS01,5128,1113,3628,33,354,870,195,591,5,79,4342,943,3097,25,277,3760,569,2920,22,249,535,347,165,2,21,10,8,2,0,0,13,13,0,0,0,24,6,10,1,7,28,5,16,3,4
95SS02,4287,953,3008,44,282,515,88,347,2,78,3842,896,2707,37,202,3338,543,2568,35,192,455,314,132,2,7,22,22,0,0,0,13,11,0,0,2,14,6,7,0,1,41,7,22,9,3
95SS03,3372,326,2844,24,178,461,32,401,4,24,2999,305,2524,17,153,2711,217,2342,16,136,281,87,178,1,15,1,0,1,0,0,0,0,0,0,0,6,1,3,0,2,18,3,8,3,4
95SS04,7572,1447,5311,46,768,973,159,669,6,139,6649,1320,4676,33,620,5869,748,4516,31,574,649,473,146,2,28,79,69,3,0,7,19,18,0,0,1,33,12,11,0,10,93,23,40,9,21
95SS05,3375,550,2509,44,272,489,84,349,3,53,2936,480,2204,34,218,2605,302,2079,31,193,258,129,115,2,12,29,27,0,0,2,21,15,0,1,5,23,7,10,0,6,28,7,9,9,3
95SS06,5899,5469,330,19,81,1571,1478,62,3,28,4383,4050,268,11,54,2159,1879,235,7,38,2206,2156,30,4,16,8,8,0,0,0,4,4,0,0,0,6,3,3,0,0,25,11,4,6,4
95SS07,9464,6779,2209,64,412,1414,876,463,4,71,8239,6076,1770,53,340,4605,2642,1649,34,280,3563,3388,108,17,50,29,25,2,0,2,5,4,0,1,0,37,17,11,1,8,79,42,20,9,8
95SS08,4698,593,3766,39,300,726,99,562,7,58,4023,505,3245,31,242,3662,325,3084,26,227,335,163,154,5,13,4,3,0,0,1,3,3,0,0,0,19,11,7,0,1,37,2,27,5,3
95SS09,3364,656,2401,36,271,324,28,257,1,38,3154,661,2220,38,235,2642,345,2062,34,201,480,298,151,4,27,7,7,0,0,0,0,0,0,0,0,25,11,7,0,7,38,8,23,1,6
95SS10,4379,3526,656,36,161,417,270,115,1,31,4078,3369,551,26,132,2024,1401,500,18,105,2011,1941,43,3,24,15,14,1,0,0,8,8,0,0,0,20,5,7,5,3,43,23,7,10,3
95SS11,5697,3416,2016,30,235,800,449,304,2,45,5025,3073,1738,23,191,3314,1485,1636,20,173,1689,1574,97,3,15,4,2,2,0,0,5,2,0,0,3,13,10,3,0,0,39,20,11,6,2
95SS12,3054,871,1943,30,210,354,75,239,1,39,2750,816,1729,28,177,2306,499,1625,23,159,426,304,103,5,14,7,5,0,0,2,3,3,0,0,0,8,5,1,0,2,30,5,22,1,2
95SS13,2904,721,1870,39,274,667,175,417,2,73,2221,540,1455,26,200,1899,354,1358,21,166,205,119,72,5,9,51,43,3,0,5,22,17,1,0,4,44,7,21,0,16,56,21,21,12,2
95SS14,2905,339,2266,33,267,594,48,469,5,72,2312,288,1807,24,193,2056,150,1722,18,166,178,88,76,5,9,36,35,0,0,1,18,13,0,1,4,24,2,9,0,13,41,11,16,6,8
95SS15,3758,403,3134,35,186,409,33,348,2,26,3457,388,2884,29,156,3066,241,2669,21,135,371,131,213,7,20,5,5,0,0,0,2,2,0,0,0,13,9,2,1,1,48,4,30,6,8
95SS16,3164,2931,163,11,59,487,452,26,0,9,2740,2549,135,8,48,1224,1065,117,3,39,1500,1473,15,4,8,4,3,0,1,0,0,0,0,0,0,12,8,3,0,1,28,17,4,3,4
95SS17,4298,1006,2855,29,408,733,165,477,3,88,3567,842,2391,16,318,3153,567,2289,14,283,264,174,73,2,15,117,89,18,0,10,10,5,2,0,3,23,7,9,0,7,56,16,20,10,10
95SS18,3053,624,2096,44,289,684,113,478,3,90,2343,489,1623,31,200,2041,303,1545,23,170,184,111,63,2,8,49,47,0,0,2,30,16,1,0,13,39,12,14,6,7,70,43,15,10,2
95SS19,2737,270,2158,43,266,493,32,396,4,61,2264,242,1775,40,207,2044,129,1696,37,182,171,86,67,3,15,17,15,0,0,2,7,6,0,0,1,25,6,12,0,7,21,1,8,7,5
95SS20,2605,399,1977,24,205,318,49,243,2,24,2316,362,1757,18,179,2062,223,1661,18,160,194,105,83,0,6,17,13,1,0,3,20,16,3,0,1,23,5,9,0,9,15,0,2,8,5
95SS21,4716,521,3818,34,343,614,96,464,2,52,4172,438,3408,33,293,3856,287,3275,25,269,296,139,130,7,20,4,4,0,0,0,3,2,0,0,1,13,6,3,1,3,24,2,16,2,4
95SS22,3290,907,1939,39,405,433,104,250,4,75,2865,828,1686,34,317,2432,500,1600,29,303,410,316,80,4,10,6,5,1,0,0,1,0,0,0,1,16,7,5,1,3,87,21,40,8,18
95SS23,3816,333,3128,43,312,425,29,348,1,47,3478,313,2859,40,266,3187,207,2703,40,237,253,87,148,0,18,8,4,4,0,0,17,10,0,0,7,13,5,4,0,4,32,6,9,6,11
95SS24,5139,1002,3683,54,400,602,127,409,3,63,4571,867,3323,45,336,3945,496,3123,38,288,543,314,182,7,40,38,37,0,0,1,3,3,0,0,0,42,17,18,0,7,97,41,35,10,11
95SS25,2589,701,1556,27,305,686,156,414,4,112,1900,539,1147,20,194,1653,366,1104,16,167,149,110,26,3,10,52,43,7,0,2,25,15,3,1,6,21,5,7,0,9,21,13,4,3,1
95SS26,3781,3555,170,2,54,664,624,26,0,14,3186,3002,143,2,39,1628,1456,133,2,37,1549,1539,9,0,1,5,5,0,0,0,0,0,0,0,0,4,2,1,0,1,8,5,2,0,1
95SS27,2502,289,1951,52,210,452,22,361,8,61,2022,266,1571,38,147,1816,150,1511,31,124,153,92,48,3,10,16,11,1,2,2,9,8,0,1,0,28,5,11,1,11,66,11,41,10,4
95SS28,2594,1048,1318,17,211,610,224,322,2,62,1981,811,1004,14,152,1639,556,947,13,123,238,182,43,1,12,48,44,3,0,1,41,26,4,0,11,15,3,7,0,5,53,36,11,2,4
95SS29,2647,2376,207,3,61,553,512,28,0,13,2133,1902,181,2,48,1131,927,168,1,35,993,968,13,1,11,1,1,0,0,0,3,3,0,0,0,5,3,0,0,2,7,0,3,1,3
95SS30,3378,691,2287,35,365,286,72,179,0,35,3133,640,2131,30,332,2767,410,2021,25,311,334,209,101,5,19,9,8,1,0,0,4,4,0,0,0,19,9,8,0,2,54,14,31,6,3
95TT01,2748,2097,589,10,52,605,448,137,4,16,2218,1714,461,6,37,1239,774,432,6,27,967,931,29,0,7,5,5,0,0,0,3,3,0,0,0,4,1,0,0,3,23,22,1,0,0
95TT02,2685,2214,441,0,30,735,619,110,0,6,2008,1652,332,0,24,983,655,313,0,15,1009,987,16,0,6,4,3,0,0,1,4,1,1,0,2,8,6,2,0,0,10,9,0,0,1
95TT03,3329,1779,1447,24,79,887,431,440,3,13,2466,1368,1015,18,65,1764,731,961,17,55,659,601,51,0,7,11,11,0,0,0,15,15,0,0,0,17,10,3,1,3,29,20,5,3,1
95TT04,2984,2755,192,8,29,756,684,64,1,7,2278,2121,128,7,22,1146,1023,104,7,12,1063,1044,16,0,3,35,35,0,0,0,16,12,4,0,0,18,7,4,0,7,13,13,0,0,0
95TT05,3079,2062,915,28,74,654,398,234,2,20,2484,1721,694,16,53,1531,851,629,16,35,741,699,40,0,2,92,87,2,0,3,67,54,9,0,4,53,30,14,0,9,35,20,3,11,1
95TT06,2723,1861,813,4,45,775,434,325,0,16,1992,1462,496,6,28,1183,682,474,4,23,786,761,20,2,3,10,9,0,0,1,8,5,2,0,1,5,5,0,0,0,13,12,0,0,1
95TT07,2747,1369,1295,15,68,685,314,348,4,19,2093,1089,945,11,48,1468,500,916,11,41,603,568,29,0,6,12,12,0,0,0,4,4,0,0,0,6,5,0,0,1,15,5,9,0,1
95TT08,2724,1293,1353,16,62,778,361,396,3,18,1985,959,972,13,41,1376,412,917,11,36,606,544,55,2,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17,11,2,1,3
95TT09,2917,2709,190,4,14,744,668,74,0,2,2220,2083,121,5,11,874,751,108,4,11,1333,1319,13,1,0,5,5,0,0,0,3,3,0,0,0,5,5,0,0,0,28,26,1,0,1
95TT10,2852,2231,544,6,71,905,678,203,1,23,1973,1577,343,5,48,1090,751,321,3,15,729,696,20,2,11,78,75,0,0,3,25,22,0,0,3,51,33,2,0,16,18,15,1,2,0
95TT11,3291,2889,378,9,15,904,770,122,8,4,2441,2168,261,1,11,1057,810,237,0,10,1353,1331,21,0,1,18,18,0,0,0,8,6,2,0,0,5,3,1,1,0,18,17,1,0,0
95TT12,2641,970,1603,22,46,722,254,458,4,6,1941,733,1151,18,39,1483,340,1101,15,27,426,375,47,3,1,7,6,0,0,1,3,3,0,0,0,22,9,3,0,10,18,9,5,0,4
95TT13,2918,1581,1177,29,131,778,392,352,2,32,2174,1217,835,24,98,1511,640,788,19,64,523,475,40,2,6,51,50,0,0,1,44,36,0,3,5,45,16,7,0,22,25,11,7,4,3
95TT14,2211,1207,889,27,88,558,283,237,2,36,1682,949,658,24,51,1166,487,613,23,43,405,363,38,1,3,55,55,0,0,0,36,31,0,0,5,20,13,7,0,0,12,7,0,2,3
95TT15,2498,814,1596,9,79,869,228,606,3,32,1644,599,993,5,47,1265,263,951,5,46,371,330,40,0,1,7,6,1,0,0,1,0,1,0,0,0,0,0,0,0,5,1,3,1,0
95TT16,2691,1897,757,1,36,730,485,237,0,8,2002,1451,522,1,28,1207,689,494,1,23,754,726,26,0,2,30,30,0,0,0,1,0,1,0,0,10,6,1,0,3,9,8,0,0,1
95UU01,1097,481,551,2,63,358,146,186,0,26,748,340,367,2,39,604,214,354,2,34,143,125,13,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,2,1,0,2
95UU02,1043,50,953,4,36,341,8,314,1,18,713,43,648,4,18,652,21,614,3,14,59,22,33,1,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,5,0,4,1,0
95UU03,879,576,259,12,32,208,121,75,3,9,688,472,189,5,22,427,252,157,3,15,248,212,27,2,7,5,5,0,0,0,0,0,0,0,0,8,3,5,0,0,15,5,3,4,3
95UU04,738,43,669,4,22,291,12,269,1,9,447,31,400,3,13,410,16,380,3,11,37,15,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
95UU05,993,70,883,5,35,327,20,293,3,11,668,48,596,0,24,638,41,573,0,24,29,7,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,2,0,2,0
95UU06,1452,1186,209,7,50,265,220,27,0,18,1217,997,181,7,32,718,519,169,5,25,478,463,11,2,2,14,10,0,0,4,3,3,0,0,0,4,2,1,0,1,8,1,6,1,0
95UU07,813,90,675,12,36,241,18,209,6,8,579,74,472,5,28,516,46,443,5,22,56,23,27,0,6,0,0,0,0,0,3,2,1,0,0,4,3,1,0,0,5,0,2,1,2
95UU08,1205,1118,70,3,14,297,273,21,0,3,941,879,48,3,11,504,455,40,1,8,423,413,6,2,2,4,4,0,0,0,6,6,0,0,0,4,1,2,0,1,8,5,2,0,1
95UU09,1690,1551,113,7,19,329,299,28,1,1,1386,1282,84,6,14,704,608,80,4,12,679,672,3,2,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,16,9,1,1,5
95UU10,1216,1131,68,4,13,279,262,14,0,3,967,894,54,8,11,571,518,40,4,9,387,372,9,4,2,3,2,1,0,0,0,0,0,0,0,6,2,4,0,0,6,5,0,1,0
95UU11,993,894,85,2,12,271,239,28,0,4,740,672,58,2,8,404,344,50,2,8,336,328,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
95UU12,1354,1077,222,7,48,401,313,78,1,9,975,789,143,3,40,619,459,128,1,31,325,301,15,1,8,20,20,0,0,0,2,1,0,0,1,9,8,0,1,0,10,4,3,3,0
95UU13,897,403,470,0,24,262,101,153,0,8,634,303,317,0,14,472,159,300,0,13,155,140,15,0,0,1,1,0,0,0,3,3,0,0,0,3,0,2,0,1,10,5,2,0,3
95UU14,1732,1316,359,8,49,460,327,122,0,11,1296,1016,239,3,38,851,620,203,2,26,434,390,35,0,9,5,4,0,1,0,0,0,0,0,0,6,2,1,0,3,13,6,2,5,0
95UU15,948,169,724,1,54,339,50,263,0,26,611,119,464,1,27,536,67,445,1,23,74,52,18,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,1,0,1
95VV01,3211,1382,1692,22,115,725,359,317,8,41,2521,1042,1392,12,75,1984,594,1327,8,55,501,423,58,4,16,7,6,0,0,1,10,8,0,0,2,19,11,7,0,1,31,14,10,4,3
95VV02,2192,1969,125,34,64,516,481,19,0,16,1656,1497,106,7,46,782,664,85,3,30,774,747,14,2,11,58,56,1,0,1,20,17,0,0,3,22,13,6,2,1,53,21,2,27,3
95VV03,2579,1705,792,11,71,712,436,256,1,19,1891,1290,539,10,52,1144,597,499,6,42,692,647,36,1,8,17,15,1,0,1,21,21,0,0,0,17,10,3,3,1,17,14,2,1,0
95VV04,3138,1415,1616,16,91,678,283,355,4,36,2504,1158,1283,11,52,1905,608,1239,10,48,569,525,41,1,2,21,20,1,0,0,6,5,1,0,0,3,0,1,0,2,23,16,3,1,3
95VV05,4506,4145,278,15,68,676,602,50,2,22,3937,3651,227,15,44,1510,1275,190,9,36,2330,2285,34,6,5,65,63,1,0,1,19,18,0,0,1,13,10,2,0,1,41,28,3,8,2
95VV06,3482,3325,111,6,40,637,610,21,0,6,2888,2760,89,5,34,958,865,74,3,16,1872,1841,15,2,14,19,17,0,0,2,22,21,0,0,1,17,16,0,0,1,20,18,1,1,0
95VV07,4393,3841,440,11,101,601,506,68,0,27,3879,3428,372,7,72,1765,1406,313,3,43,1946,1897,36,3,10,63,63,0,0,0,44,39,2,0,3,61,23,21,1,16,42,28,4,4,6
95VV08,3088,2886,172,1,29,536,493,35,0,8,2580,2426,134,0,20,653,531,109,0,13,1897,1876,17,0,4,5,4,1,0,0,14,12,2,0,0,11,3,5,0,3,19,12,3,1,3
95VV09,2665,2543,97,1,24,469,444,18,0,7,2218,2120,80,1,17,615,531,71,0,13,1559,1545,9,1,4,2,2,0,0,0,30,30,0,0,0,12,12,0,0,0,16,15,0,0,1
95VV10,3155,2925,128,27,75,647,603,27,0,17,2524,2357,101,12,54,1048,938,84,5,21,1245,1216,10,5,14,126,119,4,1,2,55,53,0,0,2,50,31,3,1,15,33,12,0,17,4
95VV11,4458,3899,467,23,69,589,494,82,1,12,3935,3488,382,13,52,1701,1328,331,9,33,2101,2051,33,4,13,89,84,2,0,3,16,16,0,0,0,28,9,16,0,3,54,23,14,10,7
95VV12,3195,2865,256,12,62,628,559,59,0,10,2605,2344,198,12,51,1120,911,170,5,34,1373,1336,22,6,9,57,55,1,0,1,36,29,1,0,6,19,13,4,1,1,19,13,4,1,1
95VV13,3473,2248,1164,15,46,708,366,331,3,8,2822,1935,838,11,38,1576,755,784,9,28,1225,1163,54,1,7,8,6,0,0,2,6,6,0,0,0,7,5,0,1,1,17,10,5,1,1
95VV14,3352,3081,162,23,86,433,393,27,1,12,2964,2740,135,15,74,1034,886,104,9,35,1620,1577,15,5,23,227,218,3,0,6,43,35,7,1,0,40,24,6,0,10,40,24,6,8,2
95VV15,3098,2727,273,22,76,577,494,71,0,12,2538,2270,205,5,58,1156,961,160,3,32,1183,1138,34,1,10,146,140,2,1,3,18,13,4,0,1,35,18,5,0,12,54,27,3,17,7
95VV16,3110,2955,124,4,27,417,386,26,0,5,2747,2619,102,4,22,946,863,72,2,9,1713,1678,26,2,7,39,39,0,0,0,23,22,0,0,1,26,17,4,0,5,18,15,3,0,0
95VV17,4356,4121,174,9,52,625,580,32,0,13,3787,3598,142,8,39,1068,933,111,4,20,2659,2615,27,4,13,29,29,0,0,0,10,9,0,0,1,21,12,4,0,5,54,47,4,1,2
95VV18,3687,943,2514,25,205,807,215,526,2,64,2915,736,2020,21,138,2384,380,1922,8,74,332,231,91,1,9,76,67,2,0,7,64,38,1,0,25,59,20,4,12,23,23,8,6,3,6
95VV19,2983,1703,1181,10,89,744,462,248,1,33,2294,1280,953,6,55,1558,655,873,4,26,618,544,70,0,4,45,35,8,0,2,45,38,1,0,6,28,8,1,2,17,22,7,11,3,1
95VV20,2990,1927,969,11,83,661,439,198,2,22,2405,1537,801,8,59,1410,639,726,8,37,958,881,63,0,14,9,9,0,0,0,5,4,0,0,1,23,4,12,0,7,11,7,1,1,2
95VV21,4037,3395,564,8,70,760,591,156,0,13,3318,2844,410,8,56,1589,1171,378,6,34,1675,1637,29,2,7,28,27,0,0,1,10,7,0,0,3,16,2,3,0,11,37,33,2,1,1
95VV22,2836,1770,986,16,64,777,435,326,1,15,2091,1366,660,16,49,1057,426,591,11,29,961,884,61,4,12,11,9,0,0,2,49,38,6,0,5,13,9,2,1,1,13,7,4,1,1
95VV23,2893,2507,275,19,92,480,417,47,0,16,2477,2162,226,9,80,1104,863,195,5,41,1308,1244,30,3,31,31,27,0,0,4,8,8,0,0,0,26,20,1,1,4,50,25,13,10,2
95VV24,3067,2609,351,8,99,480,407,60,0,13,2667,2283,294,7,83,1165,878,237,4,46,1345,1296,31,1,17,72,65,2,0,5,24,22,1,0,1,61,22,23,2,14,49,35,7,2,5
95VV25,3770,3563,131,14,62,622,593,25,0,4,3182,3004,106,14,58,731,614,83,6,28,2403,2354,23,8,18,21,20,0,0,1,14,10,0,0,4,13,6,0,0,7,42,36,2,2,2
95VV26,3583,3046,496,9,32,845,687,147,7,4,2791,2408,353,2,28,1453,1112,325,2,14,1313,1277,25,0,11,16,14,1,0,1,0,0,0,0,0,9,5,2,0,2,14,14,0,0,0
95VV27,2284,2085,136,10,53,440,405,27,0,8,1871,1706,112,6,47,770,651,96,5,18,870,851,6,0,13,156,147,4,0,5,44,40,2,0,2,31,17,4,1,9,23,12,1,5,5
95VV28,3530,3147,282,15,86,564,491,57,1,15,3013,2712,226,9,66,1274,1058,178,6,32,1443,1396,26,2,19,167,158,6,0,3,67,63,4,0,0,62,37,12,1,12,34,19,4,6,5
95VV29,3366,2008,1308,10,40,689,367,312,1,9,2703,1670,995,9,29,1527,565,938,4,20,1152,1085,56,5,6,11,11,0,0,0,5,5,0,0,0,8,4,1,0,3,19,7,9,0,3
95VV30,3003,2218,637,45,103,480,291,160,10,19,2560,1967,482,31,80,1298,786,438,18,56,1032,978,34,11,9,124,117,3,1,3,65,60,0,0,5,41,26,7,1,7,31,16,4,4,7
95WW01,2814,615,1840,58,301,469,83,311,5,70,2299,500,1539,37,223,2046,337,1475,33,201,193,120,60,4,9,38,32,0,0,6,1,0,0,0,1,21,11,4,0,6,86,41,13,17,15
95WW02,3851,187,3337,22,305,797,45,672,3,77,3066,146,2683,13,224,2944,119,2591,13,221,117,26,89,0,2,1,1,0,0,0,0,0,0,0,0,4,0,3,0,1,33,3,18,6,6
95WW03,3638,236,3019,20,363,730,50,585,2,93,2927,189,2458,13,267,2769,133,2379,11,246,123,35,78,2,8,19,17,0,0,2,2,0,0,0,2,14,4,1,0,9,22,2,9,7,4
95WW04,2866,320,2229,17,300,351,34,260,4,53,2535,294,1987,12,242,2354,199,1919,11,225,142,63,65,1,13,26,26,0,0,0,0,0,0,0,0,13,6,3,0,4,21,3,4,2,12
95WW05,2772,822,1683,53,214,412,99,266,1,46,2356,737,1423,32,164,2016,478,1369,26,143,297,223,52,6,16,37,31,2,0,4,0,0,0,0,0,6,5,0,0,1,39,5,6,22,6
95WW06,3147,134,2782,26,205,449,12,399,3,35,2729,121,2411,23,174,2574,74,2321,22,157,136,40,88,1,7,4,3,0,0,1,0,0,0,0,0,15,4,2,0,9,18,6,10,1,1
95WW07,4255,216,3721,24,294,535,26,457,2,50,3741,194,3290,18,239,3579,135,3202,18,224,158,58,87,0,13,1,0,0,0,1,0,0,0,0,0,3,1,1,0,1,38,4,17,4,13
95WW08,2559,486,1835,24,214,309,41,238,2,28,2270,450,1612,22,186,2072,318,1562,22,170,155,93,48,0,14,33,32,0,0,1,3,3,0,0,0,7,4,2,0,1,14,3,5,0,6
95WW09,2534,342,1973,30,189,331,20,265,2,44,2229,327,1729,27,146,2035,229,1647,23,136,174,80,81,4,9,16,16,0,0,0,0,0,0,0,0,4,2,1,0,1,17,0,9,7,1
95WW10,2946,250,2370,28,298,402,18,336,5,43,2555,242,2046,15,252,2390,158,1989,10,233,140,77,51,5,7,4,1,0,0,3,0,0,0,0,0,21,6,6,0,9,26,1,9,8,8
95WW11,3078,2342,590,25,121,341,247,69,5,20,2797,2151,531,17,98,1693,1114,487,8,84,1079,1012,44,9,14,23,23,0,0,0,0,0,0,0,0,2,2,0,0,0,25,14,1,4,6
95WW12,2409,102,2028,19,260,532,13,445,4,70,1885,88,1591,16,190,1789,50,1542,14,183,66,17,43,2,4,17,16,1,0,0,4,3,0,0,1,9,2,5,0,2,9,3,4,0,2
95WW13,3674,111,3245,18,300,535,8,483,1,43,3177,108,2794,14,261,3030,79,2699,13,239,135,26,91,1,17,4,3,0,0,1,0,0,0,0,0,8,0,4,0,4,20,0,12,3,5
95WW14,2262,64,1919,14,265,543,20,437,2,84,1724,43,1489,11,181,1653,30,1437,11,175,62,7,50,0,5,2,2,0,0,0,1,1,0,0,0,6,3,2,0,1,6,1,4,1,0
95WW15,3316,2093,986,47,190,420,241,145,2,32,2929,1894,838,43,154,2101,1126,809,35,131,783,732,25,7,19,28,25,1,0,2,0,0,0,0,0,17,11,3,1,2,37,17,8,6,6
95WW16,2965,1298,1420,18,229,564,198,324,1,41,2446,1130,1114,13,189,1905,679,1060,9,157,451,375,51,3,22,76,69,3,0,4,8,5,0,0,3,6,2,0,1,3,26,13,5,5,3
95WW17,2266,201,1865,13,187,357,26,279,1,51,1930,177,1606,12,135,1813,123,1548,10,132,102,43,54,2,3,12,11,1,0,0,0,0,0,0,0,3,0,3,0,0,14,1,6,3,4
95WW18,2237,721,1326,35,155,348,94,227,5,22,1915,656,1102,29,128,1575,383,1050,21,121,309,244,52,8,5,24,23,0,0,1,5,4,0,0,1,2,2,0,0,0,21,5,8,2,6
95WW19,6225,885,4659,85,596,424,61,309,7,47,5871,849,4416,63,543,5304,537,4211,55,501,532,298,193,7,34,7,6,0,0,1,4,1,0,0,3,24,7,12,1,4,78,11,28,17,22
95WW20,8338,3724,3928,111,575,663,278,312,2,71,7855,3570,3685,93,507,6065,2061,3510,77,417,1651,1395,167,13,76,116,106,1,0,9,5,3,0,0,2,18,5,7,3,3,71,13,17,22,19
95WW21,3543,345,2736,53,409,632,44,502,1,85,2862,280,2234,35,313,2697,188,2182,33,294,116,58,45,2,11,27,24,3,0,0,3,2,0,0,1,19,8,4,0,7,95,31,21,21,22
95WW22,2985,236,2429,34,286,500,25,390,9,76,2497,215,2052,20,210,2393,171,2004,18,200,84,29,45,2,8,13,13,0,0,0,0,0,0,0,0,7,2,3,0,2,20,5,8,5,2
95WW23,4894,1591,2563,184,556,508,172,275,8,53,4225,1443,2328,68,386,3306,837,2114,52,303,815,553,203,16,43,33,27,0,0,6,0,0,0,0,0,71,26,11,0,34,324,31,46,113,134
95WW24,3494,1769,1463,22,240,728,366,319,0,43,2798,1434,1149,23,192,2184,884,1108,19,173,533,478,36,4,15,70,62,4,0,4,0,0,0,0,0,11,10,1,0,0,24,4,11,1,8
95WW25,2071,114,1742,26,189,397,16,339,5,37,1675,93,1418,15,149,1583,57,1363,14,149,83,30,53,0,0,5,5,0,0,0,0,0,0,0,0,4,1,2,1,0,21,7,5,6,3
95XX01,5294,509,4184,57,544,377,42,267,5,63,4986,473,3977,52,484,4673,363,3811,46,453,284,101,157,6,20,9,9,0,0,0,2,0,0,0,2,18,0,9,0,9,52,10,24,6,12
95XX02,2652,303,2031,18,300,261,20,204,0,37,2479,294,1903,18,264,2206,210,1735,17,244,261,77,164,1,19,0,0,0,0,0,0,0,0,0,0,12,7,4,0,1,10,0,5,0,5
95XX03,2721,237,2129,41,314,227,16,160,6,45,2537,227,2009,29,272,2327,163,1882,26,256,182,56,110,1,15,2,0,2,0,0,0,0,0,0,0,26,8,15,2,1,14,4,2,8,0
95XX04,3682,406,2845,38,393,370,32,277,1,60,3359,381,2606,36,336,3142,295,2505,32,310,204,78,99,4,23,5,5,0,0,0,1,1,0,0,0,7,2,2,0,3,25,2,13,6,4
95XX05,2627,273,1989,29,336,349,30,260,4,55,2301,239,1759,22,281,2104,172,1653,20,259,163,48,98,2,15,12,8,2,0,2,0,0,0,0,0,22,11,6,0,5,42,9,20,6,7
95XX06,3778,339,2828,31,580,559,39,388,2,130,3249,308,2466,29,446,3051,228,2369,28,426,167,59,95,1,12,19,18,0,0,1,0,0,0,0,0,12,3,2,0,7,32,7,12,1,12
95XX07,2845,301,2189,19,336,288,31,199,1,57,2614,276,2039,16,283,2339,196,1876,12,255,256,71,157,1,27,4,3,1,0,0,0,0,0,0,0,15,6,5,3,1,36,6,24,2,4
95XX08,2590,768,1607,25,190,222,45,143,6,28,2409,736,1493,15,165,1996,452,1389,14,141,401,276,102,1,22,7,7,0,0,0,0,0,0,0,0,5,1,2,0,2,50,19,18,7,6
95XX09,2817,285,2248,14,270,411,25,351,2,33,2463,272,1941,12,238,2227,193,1810,10,214,206,68,118,1,19,6,4,1,0,1,3,2,0,0,1,21,5,12,1,3,34,11,15,1,7
95XX10,4894,443,3723,45,683,716,60,487,4,165,4207,385,3261,37,524,3973,293,3152,33,495,187,68,89,4,26,13,13,0,0,0,3,2,1,0,0,31,9,19,0,3,37,2,20,8,7
95XX11,6263,513,4741,56,953,847,62,595,3,187,5484,456,4209,51,768,5188,376,4049,47,716,258,62,155,4,37,7,4,1,0,2,6,6,0,0,0,25,8,4,0,13,42,7,19,4,12
