GeographyCode,QS102NI0001,QS102NI0002,QS102NI0003
N00002133,513,1201,0.43
N00002134,343,597,0.57
N00002135,518,1371,0.38
N00002136,310,9,33.00
N00002137,283,8,35.64
N00002138,306,14,22.48
N00002139,747,23,31.98
N00002140,281,18,15.47
N00002141,226,6,37.52
N00002142,220,3,68.09
N00002143,457,918,0.50
N00002144,575,1112,0.52
N00002145,498,1181,0.42
N00002146,385,659,0.58
N00002147,394,34,11.45
N00002148,406,1402,0.29
N00002149,434,1013,0.43
N00002150,344,640,0.54
N00002151,295,668,0.44
N00002152,338,296,1.14
N00002153,449,1809,0.25
N00002154,394,1114,0.35
N00002155,528,1294,0.41
N00002156,378,68,5.53
N00002157,292,14,21.02
N00002158,455,1053,0.43
N00002159,556,1500,0.37
N00002160,387,622,0.62
N00002161,523,726,0.72
N00002162,469,747,0.63
N00002163,556,143,3.89
N00002164,297,11,26.02
N00002165,382,11,34.87
N00002166,371,15,24.22
N00002167,349,22,15.89
N00002168,360,23,15.49
N00002169,457,25,18.20
N00002170,313,49,6.45
N00002171,531,482,1.10
N00002172,630,171,3.68
N00002173,476,1124,0.42
N00002174,538,765,0.70
N00002175,742,465,1.59
N00002176,570,19,30.45
N00002177,617,1155,0.53
N00002178,514,411,1.25
N00002179,332,26,12.85
N00002180,199,77,2.57
N00002181,719,191,3.76
N00002182,362,586,0.62
N00002183,280,36,7.74
N00002184,220,8,28.97
N00002185,412,10,43.00
N00002186,232,2,110.52
N00002187,286,9,33.32
N00002188,190,7,29.21
N00002189,235,7,31.35
N00002190,533,10,50.85
N00002191,213,3,62.10
N00002192,493,247,1.99
N00002193,241,6,40.87
N00002194,219,6,34.08
N00002195,312,363,0.86
N00002196,589,584,1.01
N00002197,657,339,1.94
N00002198,290,8,36.86
N00002199,317,4,80.77
N00002200,411,13,32.54
N00002201,244,5,50.91
N00002202,477,37,12.79
N00002203,1147,358,3.20
N00002204,431,488,0.88
N00002205,805,120,6.69
N00002206,325,41,8.00
N00002207,299,109,2.74
N00002208,334,257,1.30
N00002209,361,12,30.65
N00002210,417,356,1.17
N00002211,247,61,4.06
N00002212,259,39,6.56
N00002213,790,557,1.42
N00002214,358,21,16.69
N00002215,271,4,63.46
N00002216,269,18,14.58
N00002217,235,7,34.08
N00002218,235,7,34.50
N00002219,224,11,19.74
N00002220,484,9,53.36
N00002221,448,6,73.85
N00002222,282,16,17.94
N00002223,138,4,33.03
N00002224,198,4,48.14
N00002225,331,11,28.90
N00002226,225,3,78.47
N00002227,249,6,44.14
N00002228,260,5,47.87
N00002229,1012,24,42.11
N00002230,289,6,47.13
N00002231,348,5,63.61
N00002232,799,32,24.59
N00002233,312,16,19.26
N00002234,246,15,15.92
N00002235,314,8,37.93
N00002236,611,29,21.03
N00002237,340,8,41.70
N00002238,274,4,67.30
N00002239,242,4,61.89
N00002240,329,8,40.00
N00002241,323,10,33.44
N00002242,276,8,35.51
N00002243,242,6,37.91
N00002244,299,41,7.28
N00002245,214,7,28.91
N00002246,467,87,5.35
N00002247,471,176,2.67
N00002248,778,179,4.35
N00002249,613,281,2.18
N00002250,351,62,5.63
N00002251,394,9,45.18
N00002252,895,930,0.96
N00002253,418,638,0.65
N00002254,545,528,1.03
N00002255,543,440,1.23
N00002256,499,815,0.61
N00002257,342,8,42.05
N00002258,344,349,0.99
N00002259,353,9,40.70
N00002260,797,426,1.87
N00002261,723,449,1.61
N00002262,444,763,0.58
N00002263,487,524,0.93
N00002264,732,13,54.98
N00002265,618,11,58.65
N00002266,290,86,3.39
N00002267,486,35,13.77
N00002268,803,95,8.45
N00002269,326,23,14.11
N00002270,352,10,33.84
N00002271,333,10,33.34
N00002272,272,5,52.20
N00002273,597,51,11.74
N00002274,251,111,2.26
N00002275,254,5,51.98
N00002276,299,17,17.57
N00002277,515,44,11.65
N00002278,336,15,22.80
N00002279,205,8,26.04
N00002280,288,11,25.91
N00002281,420,5,76.90
N00002282,276,6,48.74
N00002283,277,3,85.02
N00002284,297,4,72.66
N00002285,420,7,60.11
N00002286,359,6,63.62
N00002287,308,7,42.13
N00002288,294,4,67.26
N00002289,242,8,31.31
N00002290,456,35,12.86
N00002291,442,59,7.55
N00002292,309,22,14.14
N00002293,231,5,43.91
N00002294,292,14,21.57
N00002295,334,8,39.83
N00002296,407,8,49.77
N00002297,335,13,26.69
N00002298,277,13,20.57
N00002299,372,58,6.37
N00002300,813,557,1.46
N00002301,671,35,19.24
N00002302,658,51,12.97
N00002303,447,309,1.45
N00002304,218,20,11.03
N00002305,790,32,24.80
N00002306,1483,218,6.81
N00002307,378,414,0.91
N00002308,329,7,45.97
N00002309,224,3,66.77
N00002310,218,4,61.07
N00002311,285,7,41.95
N00002312,309,6,48.78
N00002313,302,21,14.71
N00002314,274,26,10.65
N00002315,344,13,26.97
N00002316,254,5,51.77
N00002317,304,5,57.16
N00002318,383,16,24.40
N00002319,698,41,17.17
N00002320,299,19,15.96
N00002321,290,7,39.58
N00002322,302,23,13.00
N00002323,331,13,24.95
N00002324,291,4,75.57
N00002325,453,74,6.12
N00002326,307,23,13.22
N00002327,1297,215,6.03
N00002328,363,15,23.44
N00002329,316,7,42.68
N00002330,619,354,1.75
N00002331,606,399,1.52
N00002332,360,18,20.16
N00002333,395,83,4.78
N00002334,345,5,63.15
N00002335,540,667,0.81
N00002336,322,7,43.63
N00002337,355,7,52.50
N00002338,263,5,49.33
N00002339,296,14,21.15
N00002340,295,4,69.35
N00002341,236,23,10.42
N00002342,284,5,61.74
N00002343,350,10,34.89
N00002344,378,10,37.74
N00002345,300,23,12.96
N00002346,235,9,26.93
N00002347,678,75,9.00
N00002348,338,9,36.71
N00002349,250,5,48.45
N00002350,180,5,34.89
N00002351,1332,104,12.77
N00002352,292,14,20.36
N00002353,1824,47,38.59
N00002354,378,19,19.84
N00002355,278,3,84.91
N00002356,409,27,15.12
N00002357,348,8,44.21
N00002358,236,3,89.10
N00002359,255,3,93.31
N00002360,234,8,30.29
N00002361,295,7,39.68
N00002362,242,5,53.39
N00002363,231,5,42.68
N00002364,212,5,44.30
N00002365,287,4,74.88
N00002366,272,4,75.73
N00002367,384,16,24.32
N00002368,437,744,0.59
N00002369,740,464,1.60
N00002370,387,777,0.50
N00002371,463,1003,0.46
N00002372,613,587,1.04
N00002373,436,392,1.11
N00002374,300,237,1.27
N00002375,393,647,0.61
N00002376,436,447,0.98
N00002377,433,175,2.47
N00002378,749,150,4.99
N00002379,667,77,8.65
N00002380,298,211,1.42
N00002381,386,39,9.92
N00002382,458,17,26.66
N00002383,454,28,15.99
N00002384,377,17,21.69
N00002385,278,12,22.65
N00002386,265,9,30.26
N00002387,451,14,32.83
N00002388,199,2,93.38
N00002389,311,12,26.28
N00002390,293,4,71.60
N00002391,402,46,8.67
N00002392,349,12,29.50
N00002393,653,25,26.17
N00002394,363,10,37.73
N00002395,412,6,65.66
N00002396,288,20,14.23
N00002397,333,9,35.71
N00002398,366,6,60.18
N00002399,266,7,40.79
N00002400,218,43,5.07
N00002401,1544,80,19.35
N00002402,233,21,11.34
N00002403,400,19,21.29
N00002404,882,48,18.36
N00002405,332,64,5.22
N00002406,304,27,11.05
N00002407,263,8,31.25
N00002408,388,47,8.28
N00002409,319,5,61.08
N00002410,285,4,74.82
N00002411,339,62,5.45
N00002412,388,42,9.16
N00002413,403,9,44.25
N00002414,279,12,24.14
N00002415,276,8,33.99
N00002416,515,1608,0.32
N00002417,355,614,0.58
N00002418,570,2569,0.22
N00002419,652,1196,0.55
N00002420,507,1846,0.27
N00002421,427,1624,0.26
N00002422,482,2656,0.18
N00002423,209,5,38.70
N00002424,328,6,53.69
N00002425,296,7,40.20
N00002426,338,5,64.01
N00002427,351,5,65.63
N00002428,325,6,53.15
N00002429,304,6,51.44
N00002430,318,6,54.61
N00002431,999,32,31.18
N00002432,258,7,38.40
N00002433,377,9,44.33
N00002434,266,3,87.79
N00002435,277,7,39.33
N00002436,417,12,34.41
N00002437,291,30,9.84
N00002438,354,7,47.37
N00002439,314,8,37.53
N00002440,306,5,59.75
N00002441,236,4,60.70
N00002442,337,18,19.23
N00002443,348,8,44.57
N00002444,812,50,16.39
N00002445,307,20,15.36
N00002446,254,6,39.75
N00002447,326,5,61.78
N00002448,326,5,62.07
N00002449,289,11,27.46
N00002450,287,8,37.94
N00002451,620,14,43.21
N00002452,307,13,23.17
N00002453,364,12,29.88
N00002454,354,23,15.27
N00002455,383,12,32.52
N00002456,381,19,19.88
N00002457,538,25,21.44
N00002458,299,35,8.66
N00002459,830,472,1.76
N00002460,459,183,2.50
N00002461,596,1864,0.32
N00002462,536,2895,0.19
N00002463,431,1315,0.33
N00002464,411,1494,0.28
N00002465,850,31,27.24
N00002466,302,13,22.50
N00002467,304,4,68.91
N00002468,280,7,38.44
N00002469,620,25,24.81
N00002470,394,7,53.08
N00002471,322,31,10.50
N00002472,478,10,49.09
N00002473,331,4,77.69
N00002474,373,17,21.40
N00002475,386,5,72.49
N00002476,387,10,39.12
N00002477,312,306,1.02
N00002478,570,229,2.49
N00002479,481,716,0.67
N00002480,659,1142,0.58
N00002481,330,12,27.41
N00002482,314,11,28.87
N00002483,332,6,51.80
N00002484,322,10,32.86
N00002485,285,6,47.35
N00002486,446,7,66.30
N00002487,462,8,60.39
N00002488,1345,19,69.10
N00002489,818,50,16.25
N00002490,387,253,1.53
N00002491,339,15,22.42
N00002492,309,10,29.80
N00002493,319,6,51.27
N00002494,269,6,47.94
N00002495,594,22,26.66
N00002496,360,6,63.00
N00002497,615,14,45.03
N00002498,1256,217,5.80
N00002499,694,187,3.71
N00002500,603,17,36.49
N00002501,1778,103,17.31
N00002502,531,47,11.31
N00002503,294,55,5.38
N00002504,285,15,18.40
N00002505,254,6,44.09
N00002506,287,6,44.68
N00002507,304,9,34.19
N00002508,181,9,20.68
N00002509,243,7,34.02
N00002510,555,10,54.70
N00002511,166,3,54.52
N00002512,694,102,6.83
N00002513,321,301,1.07
N00002514,423,230,1.84
N00002515,315,1548,0.20
N00002516,371,521,0.71
N00002517,346,20,17.29
N00002518,715,133,5.39
N00002519,336,8,41.20
N00002520,880,26,34.47
N00002521,1352,354,3.82
N00002522,299,13,22.91
N00002523,340,11,31.22
N00002524,416,12,33.74
N00002525,1801,2077,0.87
N00002526,1103,428,2.58
N00002527,434,22,20.04
N00002528,300,5,57.15
N00002529,416,10,42.82
N00002530,400,8,51.62
N00002531,487,9,55.49
N00002532,359,12,30.96
N00002533,910,20,45.94
N00002534,433,11,40.02
N00002535,444,18,24.32
N00002536,607,1499,0.40
N00002537,1634,2184,0.75
N00002538,705,1008,0.70
N00002539,265,13,20.12
N00002540,1969,487,4.04
N00002541,1232,30,41.22
N00002542,326,9,37.80
N00002543,265,4,69.90
N00002544,645,25,25.75
N00002545,321,10,32.06
N00002546,255,5,49.28
N00002547,1040,23,45.73
N00002548,574,11,50.92
N00002549,238,11,21.98
N00002550,269,5,50.25
N00002551,346,8,42.05
N00002552,279,4,71.04
N00002553,248,6,39.78
N00002554,372,11,34.70
N00002555,355,15,24.11
N00002556,320,5,61.33
N00002557,346,29,11.74
N00002558,307,6,48.73
N00002559,316,18,17.48
N00002560,471,85,5.55
N00002561,314,179,1.75
N00002562,347,29,12.16
N00002563,364,15,24.77
N00002564,266,58,4.61
N00002565,288,10,29.55
N00002566,303,39,7.74
N00002567,339,37,9.26
N00002568,309,11,28.68
N00002569,306,21,14.91
N00002570,263,22,12.10
N00002571,338,14,23.97
N00002572,346,12,29.38
N00002573,294,5,61.01
N00002574,298,5,61.22
N00002575,309,7,43.99
N00002576,785,13,59.96
N00002577,536,9,60.92
N00002578,299,4,77.21
N00002579,402,3,139.95
N00002580,306,5,57.29
N00002581,330,10,33.03
N00002582,1465,24,60.67
N00002583,327,5,64.34
N00002584,350,7,48.01
N00002585,262,5,51.97
N00002586,350,8,45.94
N00002587,836,17,49.47
N00002588,305,6,48.57
N00002589,317,6,51.85
N00002590,1559,444,3.51
N00002591,1265,40,31.50
N00002592,492,29,17.15
N00002593,300,18,17.10
N00002594,367,4,85.04
N00002595,399,10,38.63
N00002596,377,9,44.21
N00002597,339,5,73.24
N00002598,263,9,28.41
N00002599,395,38,10.37
N00002600,288,6,48.47
N00002601,364,8,46.40
N00002602,339,22,15.63
N00002603,853,24,35.59
N00002604,328,16,20.64
N00002605,258,4,64.87
N00002606,388,5,77.72
N00002607,175,3,50.01
N00002608,251,6,40.47
N00002609,844,18,47.80
N00002610,292,8,36.99
N00002611,135,3,52.57
N00002612,309,3,90.29
N00002613,678,34,19.67
N00002614,359,3,104.22
N00002615,289,4,73.30
N00002616,342,3,97.79
N00002617,462,6,72.72
N00002618,221,4,54.65
N00002619,599,12,48.83
N00002620,547,10,52.95
N00002621,216,4,51.53
N00002622,314,20,16.02
N00002623,260,7,35.37
N00002624,251,6,40.28
N00002625,332,7,50.32
N00002626,891,27,32.83
N00002627,302,4,75.45
N00002628,922,13,68.43
N00002629,242,2,103.29
N00002630,297,9,32.23
N00002631,320,2,156.76
N00002632,414,43,9.71
N00002633,426,16,26.08
N00002634,311,260,1.20
N00002635,341,13,25.36
N00002636,393,380,1.03
N00002637,499,1481,0.34
N00002638,485,1148,0.42
N00002639,309,136,2.27
N00002640,343,11,31.77
N00002641,361,31,11.62
N00002642,468,40,11.77
N00002643,392,75,5.22
N00002644,330,11,30.85
N00002645,317,15,20.84
N00002646,351,35,10.09
N00002647,766,48,15.89
N00002648,202,27,7.62
N00002649,496,359,1.38
N00002650,305,19,16.21
N00002651,479,24,20.20
N00002652,297,6,48.13
N00002653,444,25,17.63
N00002654,337,52,6.43
N00002655,280,5,50.97
N00002656,717,24,29.63
N00002657,370,19,19.51
N00002658,429,227,1.89
N00002659,357,6,55.50
N00002660,427,110,3.88
N00002661,490,25,19.78
N00002662,402,14,27.78
N00002663,340,9,36.55
N00002664,298,15,19.71
N00002665,277,12,23.24
N00002666,263,23,11.60
N00002667,778,32,24.54
N00002668,317,17,19.03
N00002669,530,1334,0.40
N00002670,1917,874,2.19
N00002671,1354,41,33.04
N00002672,333,5,67.17
N00002673,1282,504,2.55
N00002674,289,10,29.12
N00002675,385,609,0.63
N00002676,708,25,28.33
N00002677,408,887,0.46
N00002678,368,54,6.81
N00002679,534,14,37.22
N00002680,430,594,0.72
N00002681,436,1009,0.43
N00002682,457,313,1.46
N00002683,395,643,0.61
N00002684,458,720,0.64
N00002685,385,964,0.40
N00002686,337,1154,0.29
N00002687,306,669,0.46
N00002688,375,1166,0.32
N00002689,308,38,8.15
N00002690,249,21,12.01
N00002691,325,17,19.30
N00002692,276,462,0.60
N00002693,338,17,19.94
N00002694,319,421,0.76
N00002695,467,14,32.53
N00002696,316,11,28.24
N00002697,367,14,26.77
N00002698,536,25,21.75
N00002699,351,18,19.19
N00002700,529,124,4.28
N00002701,533,552,0.97
N00002702,371,22,17.25
N00002703,614,852,0.72
N00002704,558,613,0.91
N00002705,483,482,1.00
N00002706,437,841,0.52
N00002707,564,844,0.67
N00002708,264,24,11.20
N00002709,468,357,1.31
N00002710,418,17,24.34
N00002711,764,229,3.34
N00002712,373,930,0.40
N00002713,424,590,0.72
N00002714,490,628,0.78
N00002715,424,533,0.80
N00002716,348,180,1.94
N00002717,566,1679,0.34
N00002718,473,94,5.02
N00002719,333,855,0.39
N00002720,344,520,0.66
N00002721,363,1214,0.30
N00002722,437,1299,0.34
N00002723,407,24,16.86
N00002724,230,14,16.73
N00002725,433,1267,0.34
N00002726,1345,1505,0.89
N00002727,390,212,1.84
N00002728,1055,149,7.06
N00002729,293,25,11.67
N00002730,271,62,4.39
N00002731,277,12,23.92
N00002732,307,60,5.12
N00002733,401,19,21.62
N00002734,493,185,2.66
N00002735,431,769,0.56
N00002736,357,1096,0.33
N00002737,320,919,0.35
N00002738,456,1005,0.45
N00002739,398,1015,0.39
N00002740,383,732,0.52
N00002741,456,269,1.69
N00002742,379,61,6.17
N00002743,364,619,0.59
N00002744,267,5,51.82
N00002745,324,12,27.25
N00002746,309,14,22.15
N00002747,262,44,5.94
N00002748,351,456,0.77
N00002749,334,20,17.06
N00002750,261,7,35.69
N00002751,301,29,10.55
N00002752,283,627,0.45
N00002753,524,64,8.19
N00002754,410,192,2.13
N00002755,589,310,1.90
N00002756,315,11,27.52
N00002757,483,12,40.11
N00002758,254,11,23.94
N00002759,337,11,31.75
N00002760,306,7,42.83
N00002761,941,189,4.98
N00002762,364,221,1.64
N00002763,381,933,0.41
N00002764,427,1064,0.40
N00002765,371,1533,0.24
N00002766,499,1094,0.46
N00002767,396,877,0.45
N00002768,362,176,2.05
N00002769,483,1187,0.41
N00002770,463,1368,0.34
N00002771,272,9,31.62
N00002772,297,16,18.63
N00002773,217,4,49.22
N00002774,640,46,14.01
N00002775,478,26,18.17
N00002776,292,12,24.01
N00002777,237,9,26.70
N00002778,254,12,20.41
N00002779,496,1668,0.30
N00002780,345,55,6.25
N00002781,401,1061,0.38
N00002782,510,1275,0.40
N00002783,390,1005,0.39
N00002784,544,992,0.55
N00002785,599,2845,0.21
N00002786,503,1249,0.40
N00002787,464,1129,0.41
N00002788,370,772,0.48
N00002789,539,236,2.28
N00002790,493,275,1.79
N00002791,419,300,1.40
N00002792,479,1086,0.44
N00002793,452,632,0.72
N00002794,551,1216,0.45
N00002795,539,2087,0.26
N00002796,571,1031,0.55
N00002797,551,2069,0.27
N00002798,415,1804,0.23
N00002799,308,489,0.63
N00002800,406,929,0.44
N00002801,486,1880,0.26
N00002802,452,1800,0.25
N00002803,506,1009,0.50
N00002804,412,181,2.27
N00002805,384,255,1.51
N00002806,495,1810,0.27
N00002807,402,1931,0.21
N00002808,513,1379,0.37
N00002809,491,1321,0.37
N00002810,325,71,4.59
N00002811,340,327,1.04
N00002812,397,2341,0.17
N00002813,449,265,1.69
N00002814,501,158,3.18
N00002815,327,12,27.08
N00002816,358,25,14.19
N00002817,631,32,19.90
N00002818,465,13,36.80
N00002819,448,16,28.05
N00002820,609,1050,0.58
N00002821,457,1090,0.42
N00002822,393,256,1.54
N00002823,375,191,1.96
N00002824,372,510,0.73
N00002825,654,1010,0.65
N00002826,406,2291,0.18
N00002827,360,2267,0.16
N00002828,344,38,8.96
N00002829,477,631,0.76
N00002830,451,1380,0.33
N00002831,472,1388,0.34
N00002832,403,394,1.02
N00002833,390,640,0.61
N00002834,632,1244,0.51
N00002835,511,958,0.53
N00002836,444,617,0.72
N00002837,333,46,7.18
N00002838,454,2556,0.18
N00002839,367,1397,0.26
N00002840,1431,6487,0.22
N00002841,519,244,2.12
N00002842,622,129,4.84
N00002843,389,103,3.77
N00002844,413,25,16.55
N00002845,314,9,34.54
N00002846,629,50,12.46
N00002847,644,542,1.19
N00002848,1266,360,3.52
N00002849,217,10,21.40
N00002850,294,10,30.02
N00002851,401,24,16.68
N00002852,307,7,43.82
N00002853,1040,162,6.41
N00002854,474,255,1.86
N00002855,454,179,2.54
N00002856,314,107,2.94
N00002857,521,219,2.38
N00002858,440,11,41.08
N00002859,540,46,11.85
N00002860,368,123,2.99
N00002861,421,27,15.49
N00002862,271,6,46.81
N00002863,329,7,50.10
N00002864,347,12,27.79
N00002865,643,1198,0.54
N00002866,482,932,0.52
N00002867,573,522,1.10
N00002868,488,32,15.22
N00002869,402,82,4.92
N00002870,587,351,1.67
N00002871,864,79,10.95
N00002872,313,32,9.70
N00002873,298,5,61.40
N00002874,295,5,60.99
N00002875,1081,4630,0.23
N00002876,531,3126,0.17
N00002877,297,16,18.57
N00002878,205,42,4.93
N00002879,434,584,0.74
N00002880,438,1240,0.35
N00002881,523,35,14.87
N00002882,375,719,0.52
N00002883,478,453,1.05
N00002884,476,480,0.99
N00002885,659,37,17.82
N00002886,823,33,25.00
N00002887,661,365,1.81
N00002888,424,130,3.26
N00002889,324,37,8.73
N00002890,406,756,0.54
N00002891,633,455,1.39
N00002892,500,684,0.73
N00002893,274,44,6.27
N00002894,341,13,26.21
N00002895,502,40,12.70
N00002896,353,668,0.53
N00002897,998,215,4.65
N00002898,302,78,3.85
N00002899,303,117,2.59
N00002900,309,10,30.61
N00002901,277,181,1.53
N00002902,329,18,18.29
N00002903,747,33,22.73
N00002904,422,272,1.55
N00002905,433,39,11.02
N00002906,420,40,10.60
N00002907,634,499,1.27
N00002908,474,178,2.67
N00002909,558,827,0.67
N00002910,716,715,1.00
N00002911,724,810,0.89
N00002912,345,1255,0.27
N00002913,309,144,2.15
N00002914,1272,2571,0.49
N00002915,217,59,3.69
N00002916,443,424,1.05
N00002917,308,727,0.42
N00002918,339,4366,0.08
N00002919,391,1776,0.22
N00002920,375,54,6.99
N00002921,309,7111,0.04
N00002922,468,2757,0.17
N00002923,351,1803,0.19
N00002924,386,70,5.48
N00002925,311,720,0.43
N00002926,368,117,3.15
N00002927,390,3859,0.10
N00002928,358,3080,0.12
N00002929,727,5764,0.13
N00002930,416,939,0.44
N00002931,628,610,1.03
N00002932,393,1650,0.24
N00002933,522,1737,0.30
N00002934,429,3428,0.13
N00002935,402,3751,0.11
N00002936,395,1739,0.23
N00002937,409,1132,0.36
N00002938,420,1702,0.25
N00002939,411,2556,0.16
N00002940,388,4459,0.09
N00002941,312,37,8.37
N00002942,427,2364,0.18
N00002943,288,7,39.31
N00002944,633,11,56.58
N00002945,378,23,16.38
N00002946,297,12,24.42
N00002947,396,21,18.69
N00002948,345,136,2.53
N00002949,360,56,6.42
N00002950,396,52,7.60
N00002951,231,18,12.94
N00002952,326,315,1.03
N00002953,226,22,10.40
N00002954,639,2379,0.27
N00002955,438,3373,0.13
N00002956,358,426,0.84
N00002957,378,226,1.67
N00002958,453,5629,0.08
N00002959,546,1421,0.38
N00002960,350,1962,0.18
N00002961,326,1257,0.26
N00002962,374,59,6.39
N00002963,368,1179,0.31
N00002964,373,1210,0.31
N00002965,311,2094,0.15
N00002966,576,1818,0.32
N00002967,277,7,38.93
N00002968,279,6,49.37
N00002969,218,8,28.68
N00002970,281,17,16.86
N00002971,365,42,8.76
N00002972,287,209,1.38
N00002973,407,1720,0.24
N00002974,324,1737,0.19
N00002975,488,987,0.49
N00002976,308,435,0.71
N00002977,410,1920,0.21
N00002978,450,3250,0.14
N00002979,408,24,17.31
N00002980,398,26,15.10
N00002981,250,36,6.94
N00002982,516,58,8.93
N00002983,320,471,0.68
N00002984,213,14,15.28
N00002985,140,2,91.71
N00002986,382,23,16.45
N00002987,469,1348,0.35
N00002988,462,2208,0.21
N00002989,500,2130,0.23
N00002990,355,6861,0.05
N00002991,349,2279,0.15
N00002992,495,1444,0.34
N00002993,228,38,6.01
N00002994,635,1024,0.62
N00002995,691,180,3.83
N00002996,235,35,6.70
N00002997,290,419,0.69
N00002998,256,10,24.75
N00002999,253,12,21.80
N00003000,481,2352,0.20
N00003001,265,1244,0.21
N00003002,809,1955,0.41
N00003003,1353,2061,0.66
N00003004,262,401,0.65
N00003005,482,1599,0.30
N00003006,440,626,0.70
N00003007,493,1699,0.29
N00003008,635,361,1.76
N00003009,513,970,0.53
N00003010,414,94,4.42
N00003011,302,80,3.77
N00003012,393,1150,0.34
N00003013,408,1761,0.23
N00003014,422,765,0.55
N00003015,394,1501,0.26
N00003016,303,1049,0.29
N00003017,381,348,1.09
N00003018,239,104,2.29
N00003019,539,23,23.51
N00003020,440,100,4.40
N00003021,383,205,1.87
N00003022,303,76,3.96
N00003023,250,6,41.89
N00003024,426,45,9.54
N00003025,341,368,0.93
N00003026,543,1057,0.51
N00003027,436,2427,0.18
N00003028,449,1589,0.28
N00003029,513,738,0.69
N00003030,380,15,25.76
N00003031,469,1620,0.29
N00003032,357,2153,0.17
N00003033,450,2711,0.17
N00003034,231,68,3.37
N00003035,376,610,0.62
N00003036,345,491,0.70
N00003037,393,291,1.35
N00003038,350,2231,0.16
N00003039,314,36,8.66
N00003040,432,57,7.59
N00003041,437,12,35.74
N00003042,254,7,37.88
N00003043,203,6,32.31
N00003044,356,66,5.39
N00003045,785,121,6.51
N00003046,336,40,8.36
N00003047,417,1644,0.25
N00003048,428,2073,0.21
N00003049,323,1011,0.32
N00003050,342,2632,0.13
N00003051,377,2065,0.18
N00003052,280,25,11.24
N00003053,231,81,2.87
N00003054,320,35,9.16
N00003055,369,31,11.95
N00003056,337,15,22.97
N00003057,276,68,4.05
N00003058,322,56,5.73
N00003059,315,275,1.14
N00003060,274,8,36.49
N00003061,478,2068,0.23
N00003062,437,1712,0.26
N00003063,517,3162,0.16
N00003064,440,1011,0.44
N00003065,341,216,1.58
N00003066,377,844,0.45
N00003067,316,20,15.46
N00003068,189,8,23.54
N00003069,258,4,58.14
N00003070,261,15,16.91
N00003071,247,4,55.05
N00003072,212,2,88.20
N00003073,399,1079,0.37
N00003074,487,998,0.49
N00003075,286,734,0.39
N00003076,521,113,4.60
N00003077,366,12,30.58
N00003078,523,96,5.43
N00003079,298,4,79.23
N00003080,234,7,35.10
N00003081,118,6,19.60
N00003082,231,4,52.15
N00003083,215,8,27.04
N00003084,320,19,17.29
N00003085,264,3,87.13
N00003086,250,3,88.77
N00003087,343,19,18.27
N00003088,148,21,7.17
N00003089,310,22,14.26
N00003090,344,18,19.48
N00003091,401,30,13.49
N00003092,235,10,24.44
N00003093,484,251,1.93
N00003094,273,161,1.70
N00003095,301,72,4.20
N00003096,270,286,0.95
N00003097,567,76,7.44
N00003098,747,23,32.05
N00003099,322,2782,0.12
N00003100,331,1566,0.21
N00003101,301,12,24.40
N00003102,340,1404,0.24
N00003103,264,8,35.06
N00003104,254,11,23.23
N00003105,382,24,16.13
N00003106,198,6,31.11
N00003107,202,8,24.29
N00003108,251,12,20.74
N00003109,266,29,9.08
N00003110,221,5,46.88
N00003111,199,5,38.77
N00003112,254,4,61.31
N00003113,264,4,63.36
N00003114,281,5,56.32
N00003115,236,4,57.47
N00003116,313,22,14.20
N00003117,265,8,31.35
N00003118,196,6,31.11
N00003119,251,5,50.83
N00003120,323,22,14.43
N00003121,315,49,6.49
N00003122,253,9,29.16
N00003123,364,3149,0.12
N00003124,314,40,7.76
N00003125,292,520,0.56
N00003126,447,3502,0.13
N00003127,434,3491,0.12
N00003128,283,20,13.81
N00003129,322,841,0.38
N00003130,302,267,1.13
N00003131,823,1988,0.41
N00003132,297,152,1.96
N00003133,379,41,9.14
N00003134,298,10,30.57
N00003135,149,26,5.83
N00003136,369,21,17.51
N00003137,320,40,7.99
N00003138,296,8,36.80
N00003139,414,679,0.61
N00003140,330,191,1.73
N00003141,357,830,0.43
N00003142,896,218,4.11
N00003143,293,46,6.39
N00003144,278,692,0.40
N00003145,1350,124,10.89
N00003146,403,6,67.92
N00003147,1029,97,10.59
N00003148,327,20,16.23
N00003149,551,67,8.28
N00003150,368,1508,0.24
N00003151,269,122,2.20
N00003152,399,1885,0.21
N00003153,369,1746,0.21
N00003154,365,964,0.38
N00003155,249,4,57.32
N00003156,232,5,42.93
N00003157,237,5,50.47
N00003158,228,6,40.83
N00003159,410,15,28.21
N00003160,237,11,22.01
N00003161,1523,40,37.63
N00003162,968,121,8.03
N00003163,462,4005,0.12
N00003164,542,1249,0.43
N00003165,314,201,1.56
N00003166,558,1991,0.28
N00003167,286,986,0.29
N00003168,377,64,5.92
N00003169,331,856,0.39
N00003170,759,145,5.25
N00003171,284,7,43.67
N00003172,245,12,20.57
N00003173,302,34,8.81
N00003174,233,7,34.59
N00003175,358,21,17.30
N00003176,478,56,8.54
N00003177,673,75,8.98
N00003178,328,11,28.76
N00003179,543,86,6.32
N00003180,240,8,29.86
N00003181,307,12,26.38
N00003182,297,8,37.54
N00003183,431,14,31.92
N00003184,326,7,49.29
N00003185,250,7,34.24
N00003186,300,5,58.89
N00003187,336,14,23.62
N00003188,612,5425,0.11
N00003189,407,1547,0.26
N00003190,409,1607,0.25
