GeographyCode,QS109NI0001,QS109NI0002,QS109NI0003,QS109NI0004,QS109NI0005,QS109NI0006,QS109NI0007,QS109NI0008,QS109NI0009,QS109NI0010,QS109NI0011,QS109NI0012,QS109NI0013,QS109NI0014,QS109NI0015,QS109NI0016,QS109NI0017
N00003337,144,56,21,18,17,64,23,18,23,10,6,2,2,14,9,5,0
N00003338,115,43,16,12,15,50,18,10,22,12,6,6,0,10,5,5,0
N00003339,186,57,18,23,16,59,18,10,31,28,7,13,8,42,22,20,0
N00003340,132,19,2,8,9,35,9,5,21,20,9,10,1,58,48,9,1
N00003341,113,17,5,4,8,48,10,12,26,15,1,12,2,33,8,25,0
N00003342,129,19,2,4,13,66,10,13,43,19,7,9,3,25,8,17,0
N00003343,126,31,8,8,15,64,14,13,37,10,3,6,1,21,9,12,0
N00003344,139,22,3,10,9,52,21,12,19,16,7,7,2,49,24,25,0
N00003345,99,6,2,1,3,75,3,17,55,12,1,8,3,6,0,6,0
N00003346,127,4,0,2,2,96,8,21,67,18,0,16,2,9,1,8,0
N00003347,137,6,2,2,2,91,7,27,57,29,5,18,6,11,5,6,0
N00003348,160,12,1,4,7,71,1,15,55,52,9,39,4,25,2,21,2
N00003349,341,88,13,26,49,161,11,27,123,43,7,30,6,49,15,33,1
N00003350,177,7,0,1,6,92,3,18,71,26,6,14,6,52,17,35,0
N00003351,143,9,0,1,8,67,8,19,40,28,7,16,5,39,17,22,0
N00003352,155,27,4,4,19,95,9,20,66,15,4,8,3,18,10,8,0
N00003353,131,21,3,7,11,81,14,11,56,10,2,8,0,19,8,11,0
N00003354,153,10,0,4,6,80,2,14,64,30,5,20,5,33,8,24,1
N00003355,145,8,1,1,6,75,3,18,54,23,4,17,2,39,13,24,2
N00003356,219,62,11,18,33,117,18,18,81,22,6,16,0,18,7,10,1
N00003357,120,7,1,0,6,56,10,19,27,33,3,28,2,24,8,16,0
N00003358,147,8,0,4,4,63,8,21,34,39,5,28,6,37,13,21,3
N00003359,132,11,1,4,6,52,7,12,33,31,6,19,6,38,17,21,0
N00003360,109,21,10,4,7,45,13,12,20,14,7,7,0,29,18,11,0
N00003361,140,20,7,5,8,37,8,12,17,18,4,14,0,65,35,29,1
N00003362,128,3,0,2,1,58,3,9,46,22,2,18,2,45,18,27,0
N00003363,297,19,4,4,11,127,21,34,72,46,13,29,4,105,49,56,0
N00003364,139,19,2,0,17,45,3,9,33,32,5,22,5,43,15,27,1
N00003365,176,6,1,2,3,46,4,13,29,63,5,54,4,61,20,41,0
N00003366,123,12,3,3,6,62,15,19,28,19,6,11,2,30,18,12,0
N00003367,139,10,2,5,3,56,15,7,34,35,8,24,3,38,18,20,0
N00003368,135,47,19,10,18,57,18,15,24,11,4,7,0,20,10,10,0
N00003369,149,35,9,14,12,47,19,12,16,32,22,10,0,35,25,10,0
N00003370,129,24,9,2,13,40,9,8,23,19,10,9,0,46,24,22,0
N00003371,159,50,13,27,10,49,20,14,15,17,5,11,1,43,24,19,0
N00003372,139,30,4,6,20,58,7,25,26,23,7,15,1,28,13,15,0
N00003373,129,28,5,8,15,51,12,9,30,14,5,9,0,36,22,13,1
N00003374,129,14,5,4,5,50,18,14,18,19,10,9,0,46,17,27,2
N00003375,127,36,12,8,16,44,17,14,13,16,9,7,0,31,22,9,0
N00003376,130,17,3,4,10,52,16,12,24,23,10,12,1,38,26,10,2
N00003377,110,30,7,7,16,43,15,10,18,13,5,7,1,24,13,11,0
N00003378,124,7,2,2,3,44,9,17,18,16,6,10,0,57,29,28,0
N00003379,124,17,4,3,10,46,9,10,27,22,8,13,1,39,18,21,0
N00003380,145,35,8,2,25,55,17,15,23,27,12,14,1,28,13,14,1
N00003381,138,37,12,1,24,48,10,14,24,23,13,9,1,30,14,13,3
N00003382,127,21,7,4,10,46,29,8,9,24,13,10,1,36,28,8,0
N00003383,125,21,1,1,19,38,15,7,16,15,6,8,1,51,31,20,0
N00003384,153,23,6,7,10,62,6,18,38,24,2,21,1,44,19,25,0
N00003385,164,13,0,7,6,65,6,18,41,33,3,23,7,53,17,36,0
N00003386,146,38,7,12,19,62,15,13,34,15,1,12,2,31,9,21,1
N00003387,128,5,0,2,3,51,4,8,39,28,4,20,4,44,13,31,0
N00003388,164,10,2,5,3,55,20,14,21,30,8,18,4,69,30,39,0
N00003389,140,8,1,1,6,61,7,8,46,39,7,27,5,32,9,23,0
N00003390,151,12,3,3,6,73,10,19,44,23,7,15,1,43,26,17,0
N00003391,176,26,4,12,10,66,22,14,30,29,11,18,0,55,22,32,1
N00003392,146,2,0,1,1,71,6,15,50,25,4,18,3,48,14,34,0
N00003393,146,7,3,2,2,71,9,21,41,30,5,22,3,38,11,27,0
N00003394,135,6,0,3,3,48,3,14,31,37,3,28,6,44,11,33,0
N00003395,167,20,8,8,4,42,21,11,10,22,11,11,0,83,53,30,0
N00003396,163,3,0,2,1,70,9,16,45,29,0,25,4,61,19,42,0
N00003397,109,12,6,0,6,66,27,6,33,22,12,10,0,9,9,0,0
N00003398,119,16,3,3,10,60,4,19,37,28,3,22,3,15,4,10,1
N00003399,129,22,7,4,11,56,12,11,33,36,3,29,4,15,5,10,0
N00003400,139,20,2,8,10,63,7,16,40,34,5,22,7,22,6,16,0
N00003401,121,6,1,1,4,55,2,16,37,30,6,23,1,30,7,22,1
N00003402,144,22,2,3,17,64,13,14,37,36,7,29,0,22,6,13,3
N00003403,114,37,9,2,26,41,15,11,15,22,7,9,6,14,11,3,0
N00003404,133,16,2,2,12,41,12,8,21,26,15,9,2,50,29,18,3
N00003405,144,42,9,6,27,54,20,10,24,25,6,19,0,23,6,16,1
N00003406,165,35,7,10,18,68,22,10,36,24,9,13,2,38,19,16,3
N00003407,242,71,12,29,30,75,20,24,31,36,8,28,0,60,18,41,1
N00003408,197,70,31,18,21,83,17,24,42,15,4,8,3,29,12,16,1
N00003409,155,44,14,16,14,57,18,12,27,16,7,8,1,38,12,26,0
N00003410,238,67,9,18,40,101,13,33,55,34,5,27,2,36,16,19,1
N00003411,107,16,6,5,5,67,11,12,44,11,2,9,0,13,7,6,0
N00003412,132,31,9,7,15,40,13,9,18,27,15,10,2,34,23,10,1
N00003413,132,31,7,10,14,52,21,11,20,19,10,9,0,30,18,12,0
N00003414,128,30,2,7,21,52,1,20,31,17,0,16,1,29,9,20,0
N00003415,132,21,4,5,12,55,13,17,25,26,11,12,3,30,14,15,1
N00003416,121,20,5,5,10,46,4,13,29,25,4,19,2,30,13,17,0
N00003417,119,21,8,1,12,38,14,7,17,21,9,7,5,39,22,17,0
N00003418,132,44,22,5,17,53,22,14,17,11,3,8,0,24,9,14,1
N00003419,124,14,3,2,9,41,4,10,27,25,6,15,4,44,23,21,0
N00003420,125,32,6,1,25,43,7,13,23,28,14,14,0,22,9,13,0
N00003421,113,30,4,9,17,46,9,9,28,8,3,4,1,29,14,15,0
N00003422,256,27,10,6,11,75,16,14,45,38,13,22,3,116,77,39,0
N00003423,249,47,16,9,22,70,17,18,35,27,12,14,1,105,66,36,3
N00003424,129,24,6,6,12,55,14,18,23,20,6,11,3,30,16,13,1
N00003425,95,22,8,4,10,36,12,9,15,13,6,7,0,24,11,13,0
N00003426,350,62,21,21,20,137,44,39,54,66,26,35,5,85,50,32,3
N00003427,140,22,4,8,10,63,20,18,25,19,5,13,1,36,17,19,0
N00003428,129,27,7,11,9,63,22,20,21,22,6,16,0,17,9,8,0
N00003429,127,32,12,4,16,48,14,12,22,17,7,9,1,30,11,17,2
N00003430,103,28,3,5,20,38,6,12,20,14,1,10,3,23,14,9,0
N00003431,132,27,4,4,19,39,7,9,23,18,6,12,0,48,21,26,1
N00003432,139,23,7,7,9,64,23,17,24,23,12,9,2,29,19,10,0
N00003433,116,24,5,5,14,54,18,9,27,10,3,6,1,28,12,15,1
N00003434,114,16,4,6,6,54,13,17,24,15,3,11,1,29,13,16,0
N00003435,101,4,2,0,2,19,1,7,11,19,7,11,1,59,26,33,0
N00003436,122,13,3,5,5,48,9,15,24,33,2,27,4,28,12,16,0
N00003437,131,7,0,2,5,36,5,7,24,27,3,22,2,61,19,42,0
N00003438,134,10,1,1,8,61,10,14,37,37,6,30,1,26,9,17,0
N00003439,124,2,1,0,1,30,3,16,11,23,3,20,0,69,18,51,0
N00003440,125,5,2,1,2,29,1,8,20,27,4,21,2,64,22,40,2
N00003441,131,11,3,2,6,58,12,16,30,28,3,24,1,34,17,16,1
N00003442,114,2,0,1,1,15,4,7,4,25,3,20,2,72,40,32,0
N00003443,252,75,7,37,31,117,16,28,73,31,7,21,3,29,6,22,1
N00003444,144,9,1,0,8,70,10,15,45,34,1,26,7,31,13,18,0
N00003445,165,34,6,10,18,107,9,21,77,16,3,9,4,8,1,7,0
N00003446,144,15,2,6,7,85,5,23,57,20,6,13,1,24,7,17,0
N00003447,123,10,1,5,4,53,11,20,22,29,10,16,3,31,20,11,0
N00003448,180,18,2,6,10,84,8,22,54,34,4,24,6,44,3,41,0
N00003449,144,7,0,4,3,68,6,17,45,25,5,18,2,44,8,34,2
N00003450,129,8,2,2,4,53,4,15,34,25,5,17,3,43,15,28,0
N00003451,222,64,6,30,28,95,9,31,55,33,6,24,3,30,4,24,2
N00003452,153,11,1,3,7,64,6,13,45,31,5,25,1,47,12,35,0
N00003453,123,79,0,23,56,31,2,9,20,4,0,4,0,9,3,6,0
N00003454,127,7,0,3,4,51,6,13,32,19,2,15,2,50,21,29,0
N00003455,122,13,1,3,9,46,7,10,29,15,5,9,1,48,14,34,0
N00003456,105,54,2,15,37,38,4,9,25,5,1,4,0,8,1,7,0
N00003457,123,25,4,5,16,49,12,12,25,12,2,8,2,37,17,20,0
N00003458,125,11,1,3,7,49,6,11,32,30,2,27,1,35,11,24,0
N00003459,114,9,3,4,2,42,9,15,18,13,6,6,1,50,23,27,0
N00003460,152,27,2,10,15,73,12,17,44,23,4,18,1,29,14,14,1
N00003461,130,7,0,3,4,25,1,4,20,31,8,22,1,67,31,36,0
N00003462,133,7,0,3,4,48,3,11,34,41,3,32,6,37,12,24,1
N00003463,168,14,2,3,9,86,6,20,60,21,5,16,0,47,15,32,0
N00003464,147,18,5,5,8,77,15,23,39,32,6,23,3,20,9,11,0
N00003465,117,11,3,2,6,35,9,9,17,22,5,16,1,49,16,33,0
N00003466,119,17,3,7,7,71,20,17,34,13,3,7,3,18,6,12,0
N00003467,220,18,6,10,2,66,17,12,37,37,6,29,2,99,33,66,0
N00003468,123,33,11,12,10,65,26,17,22,18,6,12,0,7,5,2,0
N00003469,136,25,7,7,11,79,13,21,45,14,5,8,1,18,7,10,1
N00003470,133,7,1,2,4,55,7,16,32,27,4,22,1,44,17,27,0
N00003471,112,16,0,1,15,45,10,16,19,18,7,9,2,33,14,19,0
N00003472,128,23,7,7,9,55,12,13,30,23,7,13,3,27,12,15,0
N00003473,129,18,4,5,9,71,9,19,43,23,6,15,2,17,7,10,0
N00003474,166,9,3,3,3,71,7,13,51,36,6,27,3,50,16,34,0
N00003475,376,54,8,14,32,214,24,48,142,62,11,46,5,46,10,36,0
N00003476,263,28,9,7,12,146,23,31,92,53,6,39,8,36,12,24,0
N00003477,220,43,12,13,18,65,16,20,29,43,14,23,6,69,44,25,0
N00003478,294,22,2,7,13,134,11,39,84,54,8,38,8,84,22,61,1
N00003479,286,47,11,13,23,160,22,34,104,41,8,31,2,38,8,30,0
N00003480,117,19,6,5,8,43,13,11,19,21,9,12,0,34,16,16,2
N00003481,70,14,4,6,4,34,10,3,21,8,2,3,3,14,6,8,0
N00003482,122,18,9,3,6,42,18,9,15,24,8,15,1,38,17,21,0
N00003483,161,33,6,6,21,47,10,18,19,25,13,12,0,56,37,16,3
N00003484,123,31,10,3,18,52,7,16,29,17,4,9,4,23,11,11,1
N00003485,114,20,4,2,14,42,12,13,17,14,7,6,1,38,12,26,0
N00003486,143,38,8,3,27,63,15,14,34,12,5,7,0,30,14,15,1
N00003487,153,31,5,4,22,68,24,13,31,20,9,8,3,34,18,16,0
N00003488,121,46,15,1,30,47,13,7,27,12,8,3,1,16,13,3,0
N00003489,302,92,16,2,74,106,26,28,52,41,14,23,4,63,38,23,2
N00003490,97,28,1,4,23,38,11,7,20,12,2,9,1,19,8,9,2
N00003491,249,93,12,12,69,83,21,23,39,42,18,17,7,31,13,14,4
N00003492,117,28,5,2,21,42,3,15,24,34,3,27,4,13,6,5,2
N00003493,245,72,7,7,58,101,15,24,62,49,10,31,8,23,6,15,2
N00003494,261,48,5,9,34,100,11,18,71,59,13,37,9,54,18,36,0
N00003495,138,8,0,1,7,37,2,10,25,57,7,38,12,36,6,29,1
N00003496,207,71,4,6,61,103,11,22,70,23,2,17,4,10,4,4,2
N00003497,216,32,16,5,11,72,30,15,27,31,16,13,2,81,51,30,0
N00003498,119,22,10,8,4,49,21,14,14,16,9,5,2,32,16,16,0
N00003499,104,14,4,1,9,38,9,12,17,15,4,9,2,37,22,14,1
N00003500,130,16,3,3,10,40,9,9,22,31,9,19,3,43,25,18,0
N00003501,122,31,8,12,11,49,13,15,21,10,2,7,1,32,19,13,0
N00003502,131,27,13,5,9,45,28,6,11,15,14,1,0,44,31,12,1
N00003503,143,30,4,10,16,51,15,10,26,22,9,11,2,40,28,12,0
N00003504,128,13,0,9,4,49,10,9,30,26,4,21,1,40,10,30,0
N00003505,101,21,8,6,7,33,15,6,12,16,8,6,2,31,16,14,1
N00003506,169,49,6,12,31,56,14,10,32,26,9,14,3,38,26,12,0
N00003507,107,25,9,2,14,37,14,8,15,9,2,6,1,36,10,24,2
N00003508,119,26,4,7,15,51,8,16,27,16,10,4,2,26,11,14,1
N00003509,119,13,5,1,7,43,3,12,28,11,1,9,1,52,25,26,1
N00003510,120,20,5,5,10,42,5,15,22,24,4,18,2,34,16,18,0
N00003511,99,16,5,2,9,35,10,5,20,14,6,8,0,34,14,20,0
N00003512,120,19,4,6,9,42,7,9,26,21,6,14,1,38,18,20,0
N00003513,218,46,11,9,26,91,29,22,40,33,15,14,4,48,29,18,1
N00003514,241,60,14,7,39,91,16,17,58,44,14,24,6,46,13,30,3
N00003515,92,21,2,3,16,29,0,5,24,13,2,9,2,29,11,18,0
N00003516,126,43,6,5,32,55,21,10,24,20,4,14,2,8,2,3,3
N00003517,246,43,5,5,33,90,19,16,55,42,16,21,5,71,28,42,1
N00003518,116,24,4,4,16,49,13,13,23,21,8,12,1,22,11,11,0
N00003519,87,23,0,1,22,23,9,4,10,16,11,4,1,25,9,14,2
N00003520,123,34,8,6,20,40,12,7,21,26,9,11,6,23,10,13,0
N00003521,120,8,0,3,5,42,10,14,18,20,5,12,3,50,20,29,1
N00003522,146,22,3,7,12,44,6,8,30,25,6,18,1,55,24,30,1
N00003523,146,4,0,2,2,53,3,5,45,35,4,27,4,54,14,40,0
N00003524,449,34,0,7,27,184,21,41,122,83,12,65,6,148,52,94,2
N00003525,134,6,1,0,5,60,10,11,39,29,9,17,3,39,13,26,0
N00003526,130,12,3,5,4,50,12,12,26,20,3,17,0,48,22,26,0
N00003527,159,16,1,6,9,88,13,19,56,18,3,13,2,37,12,23,2
N00003528,280,33,2,11,20,112,13,21,78,60,12,36,12,75,37,36,2
N00003529,136,22,4,3,15,59,8,14,37,26,4,19,3,29,11,18,0
N00003530,138,15,0,4,11,58,4,11,43,24,4,19,1,41,10,31,0
N00003531,125,18,0,9,9,62,4,7,51,15,1,9,5,30,14,14,2
N00003532,143,15,0,0,15,59,4,10,45,32,6,22,4,37,14,22,1
N00003533,196,49,7,15,27,87,5,17,65,25,5,17,3,35,15,19,1
N00003534,109,17,2,3,12,47,6,14,27,17,4,11,2,28,15,13,0
N00003535,141,16,3,3,10,55,8,11,36,31,5,18,8,39,7,32,0
N00003536,149,26,1,8,17,70,3,16,51,19,4,12,3,34,10,22,2
N00003537,119,27,5,3,19,46,9,6,31,19,3,12,4,27,12,15,0
N00003538,156,30,2,12,16,63,4,23,36,24,8,14,2,39,12,26,1
N00003539,113,34,4,12,18,61,5,22,34,11,3,5,3,7,1,6,0
N00003540,109,16,3,6,7,47,10,18,19,19,4,11,4,27,20,7,0
N00003541,115,27,1,11,15,37,8,8,21,13,2,10,1,38,17,21,0
N00003542,108,26,2,5,19,49,12,14,23,15,6,9,0,18,8,10,0
N00003543,192,37,3,12,22,94,17,19,58,31,6,23,2,30,16,14,0
N00003544,121,13,0,3,10,67,16,10,41,16,4,10,2,25,10,15,0
N00003545,138,13,3,4,6,64,6,11,47,27,1,23,3,34,11,19,4
N00003546,123,20,2,6,12,44,11,14,19,30,12,15,3,29,15,14,0
N00003547,230,72,9,21,42,92,17,18,57,21,4,14,3,45,16,28,1
N00003548,631,97,23,22,52,285,56,54,175,108,31,70,7,141,74,66,1
N00003549,157,9,1,1,7,58,8,6,44,40,6,26,8,50,11,38,1
N00003550,145,16,3,7,6,80,6,19,55,18,1,12,5,31,5,26,0
N00003551,169,27,3,5,19,64,10,17,37,38,8,25,5,40,11,29,0
N00003552,178,42,15,10,17,66,14,16,36,30,9,17,4,40,25,15,0
N00003553,119,25,3,4,18,77,7,12,58,9,5,2,2,8,1,6,1
N00003554,91,24,4,4,16,41,8,5,28,14,5,8,1,12,5,6,1
N00003555,157,31,5,11,15,50,18,10,22,27,14,12,1,49,35,14,0
N00003556,270,47,8,13,26,118,25,32,61,42,17,25,0,63,32,30,1
N00003557,122,18,4,6,8,43,16,11,16,15,6,9,0,46,32,13,1
N00003558,154,14,0,7,7,67,7,9,51,28,1,24,3,45,18,26,1
N00003559,184,47,8,13,26,78,11,14,53,23,5,13,5,36,16,18,2
N00003560,157,18,0,4,14,69,8,16,45,29,3,20,6,41,15,26,0
N00003561,134,11,1,2,8,63,4,17,42,28,2,23,3,32,11,21,0
N00003562,135,15,1,5,9,66,7,16,43,28,3,23,2,26,6,20,0
N00003563,150,17,7,4,6,81,12,22,47,22,1,18,3,30,12,17,1
N00003564,127,21,3,3,15,66,4,23,39,21,6,14,1,19,5,14,0
N00003565,143,11,1,3,7,61,3,18,40,28,7,20,1,43,16,27,0
N00003566,165,16,0,2,14,74,8,13,53,30,2,26,2,45,18,25,2
N00003567,155,16,0,4,12,66,7,18,41,35,2,28,5,38,15,23,0
N00003568,134,8,0,4,4,65,6,17,42,21,1,16,4,40,16,24,0
N00003569,147,9,0,3,6,81,5,19,57,21,2,16,3,36,12,22,2
N00003570,153,18,0,7,11,71,10,13,48,30,4,20,6,34,9,23,2
N00003571,111,12,3,2,7,54,13,14,27,14,4,10,0,31,7,24,0
N00003572,154,11,3,3,5,75,6,18,51,32,0,24,8,36,14,22,0
N00003573,134,12,0,4,8,68,3,15,50,22,3,13,6,32,14,18,0
N00003574,152,13,1,6,6,77,8,19,50,20,2,14,4,42,15,26,1
N00003575,147,13,1,2,10,67,3,10,54,27,4,20,3,40,18,22,0
N00003576,153,10,0,2,8,70,4,14,52,22,5,14,3,51,13,37,1
N00003577,139,22,4,6,12,47,4,16,27,26,5,16,5,44,10,33,1
N00003578,157,13,1,2,10,61,5,11,45,36,4,28,4,47,16,29,2
N00003579,150,17,3,2,12,63,3,11,49,27,4,22,1,43,18,23,2
N00003580,128,8,1,1,6,65,4,13,48,33,6,24,3,22,5,17,0
N00003581,232,95,9,30,56,102,9,28,65,19,2,14,3,16,4,11,1
N00003582,199,52,6,16,30,75,8,25,42,29,5,21,3,43,15,28,0
N00003583,252,32,2,6,24,85,16,22,47,54,12,37,5,81,40,38,3
N00003584,117,18,1,7,10,46,9,13,24,22,9,8,5,31,14,16,1
N00003585,123,30,6,8,16,49,10,10,29,21,5,15,1,23,6,16,1
N00003586,133,25,4,7,14,48,11,13,24,22,8,12,2,38,24,14,0
N00003587,141,12,2,3,7,58,4,14,40,37,3,28,6,34,12,20,2
N00003588,170,20,2,7,11,80,5,10,65,36,2,30,4,34,6,27,1
N00003589,177,23,1,10,12,77,7,12,58,33,5,25,3,44,21,22,1
N00003590,171,29,2,7,20,88,2,14,72,22,1,21,0,32,10,20,2
N00003591,163,23,1,9,13,71,5,14,52,27,7,15,5,42,17,23,2
N00003592,123,14,3,5,6,51,12,10,29,19,2,12,5,39,12,27,0
N00003593,171,20,2,4,14,74,8,11,55,24,7,13,4,53,12,38,3
N00003594,323,54,9,7,38,138,28,28,82,44,11,26,7,87,32,51,4
N00003595,130,25,3,8,14,55,9,16,30,22,6,14,2,28,8,20,0
N00003596,118,11,2,4,5,39,7,5,27,21,3,11,7,47,21,26,0
N00003597,156,5,0,1,4,73,6,13,54,30,6,19,5,48,18,28,2
N00003598,129,25,3,9,13,84,13,26,45,11,3,7,1,9,0,9,0
N00003599,152,18,4,3,11,59,7,20,32,41,9,30,2,34,17,16,1
N00003600,137,32,10,2,20,65,16,15,34,21,6,12,3,19,11,7,1
N00003601,134,19,4,8,7,61,6,13,42,33,6,24,3,21,8,13,0
N00003602,144,44,8,10,26,69,9,17,43,13,5,7,1,18,11,5,2
N00003603,124,19,3,6,10,58,8,11,39,16,4,11,1,31,15,16,0
N00003604,154,26,4,8,14,50,18,12,20,14,6,6,2,64,33,31,0
N00003605,133,23,5,1,17,57,14,20,23,22,10,9,3,31,15,16,0
N00003606,118,14,3,3,8,62,11,19,32,26,3,21,2,16,3,13,0
N00003607,174,29,4,10,15,72,10,14,48,34,2,27,5,39,12,27,0
N00003608,170,38,9,12,17,80,9,22,49,21,7,12,2,31,6,24,1
N00003609,127,19,2,6,11,46,8,12,26,17,8,6,3,45,25,20,0
N00003610,122,14,5,0,9,42,13,8,21,26,8,17,1,40,17,23,0
N00003611,119,17,2,6,9,38,13,13,12,21,8,9,4,43,22,20,1
N00003612,142,14,3,3,8,79,8,21,50,14,4,8,2,35,3,31,1
N00003613,161,28,5,2,21,57,10,13,34,24,7,16,1,52,20,32,0
N00003614,152,18,3,2,13,71,4,11,56,25,5,13,7,38,15,23,0
N00003615,128,22,4,3,15,57,9,16,32,14,5,7,2,35,16,19,0
N00003616,125,8,1,0,7,60,5,16,39,20,5,12,3,37,14,23,0
N00003617,125,22,2,6,14,46,6,11,29,24,5,17,2,33,19,13,1
N00003618,138,14,1,2,11,58,7,10,41,30,4,21,5,36,9,25,2
N00003619,136,17,2,5,10,52,7,12,33,26,5,16,5,41,15,25,1
N00003620,168,28,4,10,14,65,8,11,46,28,4,15,9,47,22,23,2
N00003621,146,24,4,6,14,70,12,12,46,23,3,17,3,29,10,19,0
N00003622,166,26,2,4,20,71,1,8,62,30,5,21,4,39,9,30,0
N00003623,112,11,2,3,6,43,10,8,25,26,10,15,1,32,13,17,2
N00003624,228,25,2,6,17,100,11,23,66,51,8,39,4,52,19,33,0
N00003625,156,25,7,1,17,70,13,16,41,26,7,17,2,35,16,18,1
N00003626,141,11,2,2,7,65,9,15,41,19,2,15,2,46,13,32,1
N00003627,147,23,4,2,17,65,15,19,31,16,7,7,2,43,22,20,1
N00003628,151,13,2,3,8,41,11,16,14,34,11,22,1,63,26,36,1
N00003629,105,11,5,3,3,31,10,2,19,20,6,13,1,43,22,21,0
N00003630,276,28,9,8,11,70,27,19,24,71,22,43,6,107,61,44,2
N00003631,99,15,0,2,13,28,8,11,9,16,7,7,2,40,26,11,3
N00003632,134,19,13,2,4,39,12,11,16,29,8,20,1,47,24,22,1
N00003633,117,22,6,0,16,53,20,10,23,20,14,6,0,22,7,14,1
N00003634,136,20,3,3,14,49,11,16,22,19,7,9,3,48,26,21,1
N00003635,113,15,0,2,13,48,4,10,34,14,2,11,1,36,12,23,1
N00003636,124,16,4,3,9,48,4,12,32,24,5,16,3,36,13,23,0
N00003637,140,10,2,2,6,46,7,9,30,30,11,13,6,54,18,36,0
N00003638,166,25,6,3,16,69,14,14,41,32,10,15,7,40,14,26,0
N00003639,130,15,5,3,7,40,8,10,22,32,6,23,3,43,22,21,0
N00003640,133,23,5,3,15,56,8,22,26,25,11,13,1,29,12,17,0
N00003641,168,10,0,3,7,72,10,18,44,31,6,24,1,55,18,37,0
N00003642,139,7,0,2,5,53,10,21,22,35,12,22,1,44,17,26,1
N00003643,132,22,2,3,17,47,6,9,32,30,5,20,5,33,14,17,2
N00003644,126,14,2,2,10,35,10,8,17,32,5,26,1,45,22,22,1
N00003645,203,14,6,1,7,65,17,20,28,52,21,24,7,72,31,39,2
N00003646,179,18,3,3,12,92,8,17,67,37,9,24,4,32,10,22,0
N00003647,258,38,9,7,22,119,25,27,67,45,14,28,3,56,24,31,1
N00003648,157,6,1,2,3,68,10,12,46,32,8,23,1,51,20,31,0
N00003649,143,5,2,1,2,62,11,16,35,39,9,26,4,37,11,25,1
N00003650,154,13,4,2,7,67,9,13,45,25,8,11,6,49,22,26,1
N00003651,123,14,4,2,8,42,6,11,25,24,10,11,3,43,18,25,0
N00003652,218,17,4,3,10,83,9,20,54,44,9,30,5,74,23,50,1
N00003653,137,12,0,3,9,58,14,15,29,21,7,14,0,46,24,22,0
N00003654,101,15,0,4,11,36,6,7,23,18,8,8,2,32,17,14,1
N00003655,113,11,5,0,6,47,22,10,15,17,12,3,2,38,25,13,0
N00003656,185,42,2,7,33,90,17,17,56,24,6,16,2,29,12,17,0
N00003657,165,27,7,8,12,61,14,13,34,28,10,16,2,49,33,16,0
N00003658,188,12,4,3,5,81,16,19,46,41,7,26,8,54,25,28,1
N00003659,145,13,4,4,5,55,16,7,32,28,6,21,1,49,22,27,0
N00003660,147,12,3,2,7,69,17,16,36,28,6,21,1,38,10,28,0
N00003661,161,26,12,5,9,61,14,17,30,25,10,13,2,49,23,25,1
N00003662,110,23,6,3,14,26,12,5,9,26,15,10,1,35,21,14,0
N00003663,106,16,6,2,8,52,16,9,27,26,8,13,5,12,7,5,0
N00003664,194,45,9,5,31,92,14,22,56,25,9,12,4,32,14,18,0
N00003665,177,15,2,4,9,72,17,10,45,37,14,20,3,53,20,30,3
N00003666,183,35,8,8,19,73,13,27,33,32,9,21,2,43,16,27,0
N00003667,138,11,0,3,8,63,9,20,34,27,7,18,2,37,21,16,0
N00003668,146,20,3,3,14,63,10,15,38,21,2,17,2,42,17,24,1
N00003669,144,23,2,4,17,58,4,17,37,26,3,16,7,37,17,20,0
N00003670,135,11,1,3,7,55,8,17,30,27,2,21,4,42,19,22,1
N00003671,117,18,5,1,12,62,19,15,28,17,4,12,1,20,12,7,1
N00003672,118,16,4,3,9,42,7,16,19,20,2,13,5,40,20,19,1
N00003673,107,13,4,3,6,39,11,9,19,15,4,10,1,40,16,24,0
N00003674,141,32,5,10,17,63,5,19,39,20,2,16,2,26,10,16,0
N00003675,125,16,4,3,9,49,13,11,25,22,4,11,7,38,21,16,1
N00003676,132,30,5,2,23,46,15,8,23,14,5,9,0,42,20,22,0
N00003677,125,22,5,3,14,60,15,13,32,16,9,6,1,27,13,13,1
N00003678,144,16,0,4,12,60,16,9,35,28,9,16,3,40,17,22,1
N00003679,132,27,4,5,18,49,12,11,26,20,6,12,2,36,16,20,0
N00003680,123,17,6,2,9,46,19,12,15,23,11,11,1,37,19,17,1
N00003681,185,44,11,17,16,68,15,17,36,19,9,10,0,54,34,19,1
N00003682,144,14,6,2,6,39,21,6,12,32,23,8,1,59,52,7,0
N00003683,156,37,9,7,21,62,10,15,37,25,3,17,5,32,19,13,0
N00003684,124,21,1,3,17,54,13,9,32,22,8,12,2,27,11,15,1
N00003685,131,12,1,1,10,62,11,16,35,17,2,11,4,40,16,23,1
N00003686,137,17,3,4,10,44,8,14,22,33,11,17,5,43,26,16,1
N00003687,161,23,5,7,11,55,5,10,40,24,3,17,4,59,23,36,0
N00003688,149,30,3,11,16,69,17,17,35,20,9,7,4,30,18,12,0
N00003689,138,33,7,8,18,54,17,14,23,16,6,9,1,35,24,10,1
N00003690,172,28,3,10,15,81,10,14,57,25,0,18,7,38,9,28,1
N00003691,141,17,1,2,14,60,5,9,46,21,2,17,2,43,19,24,0
