GeographyCode,QS602NI0001,QS602NI0002,QS602NI0003,QS602NI0004,QS602NI0005,QS602NI0006,QS602NI0007,QS602NI0008,QS602NI0009,QS602NI0010,QS602NI0011,QS602NI0012,QS602NI0013,QS602NI0014,QS602NI0015,QS602NI0016
N00002539,103,49,16,27,0,0,0,0,4,2,54,20,1,6,21,6
N00002540,613,518,54,369,2,30,15,31,15,2,95,40,3,14,29,9
N00002541,464,309,43,217,0,7,8,18,14,2,155,102,3,10,25,15
N00002542,102,80,7,60,2,2,2,5,2,0,22,15,0,1,4,2
N00002543,109,89,14,56,0,1,1,3,13,1,20,8,0,2,7,3
N00002544,271,226,27,155,2,8,5,9,16,4,45,24,1,3,14,3
N00002545,124,98,15,69,0,3,3,1,6,1,26,5,0,4,8,9
N00002546,112,82,9,59,0,2,0,7,5,0,30,10,2,6,10,2
N00002547,360,237,41,157,2,1,7,15,12,2,123,74,2,9,28,10
N00002548,229,115,22,66,0,2,5,4,16,0,114,55,3,8,38,10
N00002549,86,50,7,35,0,3,0,2,2,1,36,23,1,4,6,2
N00002550,97,61,11,36,0,0,3,6,5,0,36,22,1,2,9,2
N00002551,115,79,18,41,0,3,0,7,8,2,36,22,0,5,9,0
N00002552,104,77,17,49,0,0,0,2,9,0,27,12,0,2,10,3
N00002553,89,58,10,39,0,2,0,3,3,1,31,25,0,1,3,2
N00002554,125,87,11,64,0,2,1,4,4,1,38,18,3,5,9,3
N00002555,122,92,7,63,0,5,1,12,4,0,30,14,0,4,9,3
N00002556,116,82,18,44,0,3,2,5,9,1,34,15,0,3,11,5
N00002557,122,82,13,59,0,0,0,4,5,1,40,17,1,7,12,3
N00002558,103,77,13,56,0,1,0,4,3,0,26,12,0,2,9,3
N00002559,103,68,20,31,0,1,5,4,6,1,35,12,0,7,9,7
N00002560,148,115,8,73,0,15,2,15,2,0,33,21,0,3,9,0
N00002561,97,73,10,50,1,6,1,4,1,0,24,15,1,1,5,2
N00002562,107,87,7,62,2,4,1,8,3,0,20,14,1,4,0,1
N00002563,114,89,15,58,0,1,4,10,1,0,25,19,0,4,2,0
N00002564,99,70,11,42,1,4,0,4,8,0,29,18,0,3,5,3
N00002565,103,60,10,37,0,0,3,3,7,0,43,22,1,4,14,2
N00002566,102,59,7,36,0,4,4,3,5,0,43,38,2,2,0,1
N00002567,110,73,9,42,0,7,3,3,5,4,37,21,1,5,7,3
N00002568,91,50,7,32,0,0,2,7,2,0,41,25,2,3,6,5
N00002569,95,58,10,32,0,6,4,4,2,0,37,30,0,2,5,0
N00002570,79,37,7,25,0,2,0,0,3,0,42,29,0,2,8,3
N00002571,111,72,10,50,0,3,2,5,2,0,39,31,0,2,5,1
N00002572,105,68,8,41,0,9,3,4,2,1,37,29,1,1,4,2
N00002573,115,59,11,31,0,1,2,2,11,1,56,26,1,2,22,5
N00002574,109,68,15,35,0,1,0,4,10,3,41,18,2,5,15,1
N00002575,109,58,20,20,0,2,0,0,15,1,51,15,1,6,25,4
N00002576,298,224,24,120,1,7,8,19,40,5,74,26,7,7,26,8
N00002577,210,145,16,79,1,3,3,4,29,10,65,27,5,9,21,3
N00002578,124,73,9,33,0,0,3,1,26,1,51,12,5,8,22,4
N00002579,117,52,11,19,0,1,4,4,13,0,65,19,0,12,23,11
N00002580,98,60,15,27,0,2,4,2,8,2,38,24,0,4,8,2
N00002581,111,63,11,34,1,2,4,8,2,1,48,35,1,0,10,2
N00002582,478,197,69,69,0,2,2,7,42,6,281,76,8,54,100,43
N00002583,112,51,17,17,0,0,1,2,11,3,61,7,0,24,22,8
N00002584,127,69,21,29,0,1,2,0,15,1,58,12,0,10,30,6
N00002585,97,39,10,19,0,1,0,1,6,2,58,18,3,9,25,3
N00002586,122,53,13,24,0,1,2,0,12,1,69,17,1,19,26,6
N00002587,278,135,41,51,1,1,5,7,29,0,143,26,6,41,49,21
N00002588,108,54,17,26,0,0,0,0,11,0,54,8,1,14,24,7
N00002589,104,51,12,27,0,0,1,3,7,1,53,14,4,12,16,7
N00002590,520,319,88,131,0,11,9,23,53,4,201,40,7,58,78,18
N00002591,386,260,41,156,0,3,12,18,26,4,126,25,6,34,49,12
N00002592,145,123,16,76,0,8,7,10,5,1,22,11,0,5,6,0
N00002593,118,73,9,45,0,5,0,5,9,0,45,17,0,5,19,4
N00002594,118,58,22,21,0,0,0,1,14,0,60,6,0,19,30,5
N00002595,138,79,16,46,0,0,2,0,13,2,59,13,1,10,28,7
N00002596,118,77,10,53,1,1,3,4,5,0,41,24,2,4,10,1
N00002597,104,73,7,44,0,3,3,10,6,0,31,8,2,9,10,2
N00002598,100,43,12,18,0,1,0,4,7,1,57,8,0,15,28,6
N00002599,121,91,13,57,0,1,3,11,6,0,30,20,0,3,5,2
N00002600,89,62,9,33,0,5,4,3,5,3,27,16,0,0,9,2
N00002601,114,81,8,53,1,6,4,5,4,0,33,21,0,5,6,1
N00002602,97,75,12,42,0,8,2,7,4,0,22,16,1,2,2,1
N00002603,395,234,28,83,1,3,3,9,84,23,161,48,7,9,73,24
N00002604,123,98,15,42,0,0,1,6,26,8,25,6,3,1,12,3
N00002605,156,81,10,44,1,0,1,1,24,0,75,8,6,8,45,8
N00002606,170,84,13,31,0,2,4,3,26,5,86,27,4,4,41,10
N00002607,100,45,11,19,0,2,1,0,10,2,55,13,1,1,33,7
N00002608,121,86,11,48,1,2,1,8,9,6,35,10,4,0,16,5
N00002609,101,62,1,38,0,11,4,5,1,2,39,34,0,1,2,2
N00002610,112,80,15,36,1,3,1,3,11,10,32,9,2,6,13,2
N00002611,54,34,5,19,1,0,0,1,7,1,20,8,0,2,8,2
N00002612,113,78,11,41,0,3,1,2,15,5,35,8,5,7,11,4
N00002613,353,196,43,88,0,0,5,8,50,2,157,53,4,9,73,18
N00002614,141,82,15,33,1,0,3,3,27,0,59,24,0,5,26,4
N00002615,104,54,11,32,0,0,0,3,7,1,50,16,0,10,14,10
N00002616,159,80,18,39,0,0,1,2,16,4,79,16,1,10,39,13
N00002617,148,94,19,47,0,2,1,8,14,3,54,23,2,7,15,7
N00002618,91,42,15,17,0,0,0,2,7,1,49,15,1,3,24,6
N00002619,295,196,25,109,0,7,4,14,36,1,99,30,1,10,43,15
N00002620,213,139,33,76,1,1,1,7,20,0,74,26,2,13,22,11
N00002621,93,57,7,38,0,1,0,3,6,2,36,16,0,1,15,4
N00002622,138,96,17,49,0,4,4,4,17,1,42,13,1,5,15,8
N00002623,96,68,16,44,0,1,4,1,2,0,28,17,0,2,8,1
N00002624,117,70,11,33,0,1,0,3,19,3,47,16,1,4,20,6
N00002625,133,74,22,25,0,4,0,4,17,2,59,18,0,11,21,9
N00002626,287,221,31,141,2,12,5,13,14,3,66,12,3,21,23,7
N00002627,111,52,14,22,0,0,1,2,12,1,59,21,1,6,26,5
N00002628,335,191,29,83,2,11,7,15,42,2,144,58,1,18,57,10
N00002629,101,41,12,13,0,2,0,1,13,0,60,21,1,12,17,9
N00002630,96,54,9,19,0,2,4,0,20,0,42,5,1,8,19,9
N00002631,106,59,12,30,0,0,2,8,7,0,47,11,0,10,21,5
N00002632,130,77,15,42,0,4,2,6,6,2,53,13,1,10,20,9
N00002633,163,119,20,66,0,7,2,12,12,0,44,18,3,8,11,4
N00002634,94,70,9,38,1,5,7,9,1,0,24,20,0,0,3,1
N00002635,118,69,22,23,1,3,5,7,8,0,49,21,0,9,15,4
N00002636,121,86,18,47,1,3,2,9,5,1,35,20,1,4,8,2
N00002637,154,117,17,53,0,10,5,28,4,0,37,19,0,3,15,0
N00002638,147,115,11,52,4,7,4,27,10,0,32,16,0,1,9,6
N00002639,134,71,16,34,1,2,0,8,10,0,63,27,1,4,24,7
N00002640,110,73,12,49,0,3,2,7,0,0,37,28,0,1,5,3
N00002641,127,112,13,78,0,3,2,9,7,0,15,10,0,2,2,1
N00002642,142,106,16,78,1,6,1,4,0,0,36,28,0,2,4,2
N00002643,119,94,9,69,0,6,4,5,1,0,25,19,0,2,0,4
N00002644,109,65,16,34,0,0,3,4,8,0,44,20,0,7,15,2
N00002645,119,77,9,52,0,2,0,5,9,0,42,26,2,4,9,1
N00002646,134,98,10,68,0,7,1,7,5,0,36,19,0,5,9,3
N00002647,264,199,21,132,0,7,4,21,13,1,65,49,0,3,9,4
N00002648,78,54,8,30,0,3,2,4,6,1,24,17,0,1,5,1
N00002649,130,98,12,62,1,8,0,14,1,0,32,23,0,1,5,3
N00002650,114,77,12,39,1,1,2,6,15,1,37,16,0,4,15,2
N00002651,149,114,8,91,0,0,0,13,1,1,35,31,0,2,2,0
N00002652,117,83,19,44,1,3,1,7,8,0,34,9,1,6,15,3
N00002653,160,109,18,74,0,4,1,9,3,0,51,29,2,8,12,0
N00002654,83,56,11,33,0,1,0,5,6,0,27,12,0,7,5,3
N00002655,133,68,13,32,0,0,2,2,18,1,65,16,1,7,33,8
N00002656,251,165,30,102,0,5,1,18,8,1,86,18,3,19,40,6
N00002657,124,78,13,51,0,0,2,7,5,0,46,16,0,8,19,3
N00002658,159,101,25,54,0,0,5,7,10,0,58,9,2,17,25,5
N00002659,144,85,23,34,0,0,0,3,23,2,59,8,4,16,23,8
N00002660,136,100,12,60,1,5,3,12,6,1,36,26,0,3,7,0
N00002661,215,128,20,79,1,1,4,12,8,3,87,27,2,13,34,11
N00002662,164,129,20,77,0,8,2,10,10,2,35,16,0,4,10,5
N00002663,123,104,16,68,0,3,1,11,5,0,19,11,1,2,3,2
N00002664,121,75,13,37,0,4,3,7,11,0,46,17,1,3,19,6
N00002665,106,74,11,46,1,3,1,12,0,0,32,20,0,5,4,3
N00002666,98,73,5,47,0,4,3,13,1,0,25,17,1,2,5,0
N00002667,277,178,34,96,1,6,5,15,20,1,99,44,1,15,30,9
N00002668,104,70,12,34,0,3,1,15,4,1,34,13,1,5,12,3
N00002669,174,136,19,73,0,11,0,27,6,0,38,22,1,3,7,5
N00002670,553,420,67,233,1,24,9,60,23,3,133,52,2,28,39,12
N00002671,448,329,49,213,0,13,6,31,14,3,119,57,3,12,36,11
N00002672,121,69,21,26,0,2,2,4,13,1,52,6,5,9,19,13
N00002673,445,287,58,163,1,11,7,28,16,3,158,71,2,17,52,16
N00002674,108,64,21,34,0,0,4,0,5,0,44,13,1,6,15,9
N00002675,114,95,7,57,0,8,2,17,3,1,19,14,0,0,4,1
N00002676,255,182,23,117,1,9,7,15,10,0,73,42,0,6,18,7
N00002677,128,103,13,49,0,14,5,20,2,0,25,21,0,1,3,0
N00002678,120,96,8,62,3,9,5,6,2,1,24,12,0,5,5,2
N00002679,178,140,23,93,0,5,1,12,5,1,38,20,0,8,7,3
N00002680,122,102,9,57,1,16,2,16,1,0,20,18,0,0,1,1
N00002681,131,103,8,50,0,14,5,22,4,0,28,20,0,3,4,1
N00002682,153,127,10,93,0,10,0,14,0,0,26,18,0,3,4,1
N00002683,119,101,4,51,1,11,6,27,1,0,18,15,0,0,2,1
N00002684,144,122,7,85,0,7,6,12,4,1,22,15,1,2,2,2
N00002685,117,100,3,52,0,10,4,28,2,1,17,15,1,1,0,0
N00002686,111,89,8,41,2,15,2,20,1,0,22,17,0,0,4,1
N00002687,105,82,8,40,0,7,2,17,7,1,23,16,1,3,2,1
N00002688,104,79,6,35,2,10,1,22,3,0,25,20,0,0,4,1
N00002689,110,74,8,55,0,3,0,5,2,1,36,17,1,3,10,5
N00002690,85,54,6,29,0,8,2,5,3,1,31,15,0,1,13,2
N00002691,109,83,15,47,1,10,0,6,3,1,26,18,1,4,2,1
N00002692,111,69,15,33,0,4,3,11,3,0,42,29,0,2,9,2
N00002693,124,54,7,27,1,4,0,4,10,1,70,51,0,1,13,5
N00002694,106,83,17,49,0,5,2,7,3,0,23,15,1,1,6,0
N00002695,140,115,18,65,0,9,4,13,6,0,25,14,0,2,8,1
N00002696,103,75,11,43,1,4,1,12,3,0,28,19,2,0,6,1
N00002697,124,94,10,58,1,6,3,8,8,0,30,22,0,1,6,1
N00002698,187,141,16,91,1,16,2,12,3,0,46,31,0,6,6,3
N00002699,115,68,9,46,1,2,0,7,3,0,47,22,1,7,14,3
N00002700,186,153,20,95,1,3,1,23,10,0,33,10,1,5,11,6
N00002701,161,130,15,59,3,14,5,25,8,1,31,22,0,4,4,1
N00002702,118,76,14,52,0,0,3,4,2,1,42,23,2,3,9,5
N00002703,180,149,11,82,0,14,7,31,3,1,31,18,0,3,8,2
N00002704,149,126,7,81,0,10,2,22,4,0,23,13,2,3,1,4
N00002705,136,110,13,68,0,8,2,13,3,3,26,14,0,2,8,2
N00002706,129,98,10,52,0,16,2,16,2,0,31,25,0,0,4,2
N00002707,176,147,13,84,0,12,6,28,3,1,29,18,0,4,5,2
N00002708,98,60,16,30,0,3,1,4,5,1,38,12,1,1,20,4
N00002709,171,125,13,72,3,7,4,17,8,1,46,32,1,4,7,2
N00002710,167,113,16,65,0,2,3,12,14,1,54,21,1,9,18,5
N00002711,278,195,24,115,0,10,8,20,18,0,83,42,2,10,17,12
N00002712,113,95,14,39,1,12,1,22,6,0,18,10,0,0,5,3
N00002713,134,96,7,57,0,7,2,20,3,0,38,20,0,2,15,1
N00002714,146,123,12,70,0,12,4,24,1,0,23,18,0,1,1,3
N00002715,133,101,10,58,3,8,2,17,2,1,32,22,0,3,3,4
N00002716,118,85,9,51,1,7,5,10,1,1,33,24,1,2,2,4
N00002717,157,121,10,60,1,10,10,28,2,0,36,21,0,3,6,6
N00002718,145,117,14,77,1,7,5,11,1,1,28,24,0,1,2,1
N00002719,111,87,7,49,1,12,4,13,1,0,24,19,0,3,2,0
N00002720,118,86,11,47,0,9,2,15,2,0,32,14,3,6,7,2
N00002721,110,76,11,37,1,8,3,13,3,0,34,22,1,3,7,1
N00002722,120,97,13,47,2,9,3,21,2,0,23,16,0,2,2,3
N00002723,140,86,15,50,2,5,2,7,4,1,54,23,0,6,20,5
N00002724,98,56,10,29,1,4,1,6,4,1,42,23,0,4,8,7
N00002725,124,91,13,39,0,7,2,26,4,0,33,21,0,4,6,2
N00002726,378,288,27,193,1,15,5,26,20,1,90,43,2,16,18,11
N00002727,116,91,6,55,0,8,7,12,3,0,25,22,0,1,1,1
N00002728,355,270,32,183,0,12,6,20,15,2,85,46,0,11,19,9
N00002729,111,70,15,42,0,2,0,3,8,0,41,16,0,10,9,6
N00002730,105,67,10,45,0,0,2,2,8,0,38,19,0,5,9,5
N00002731,103,70,22,33,0,2,1,2,8,2,33,20,3,2,5,3
N00002732,109,82,12,57,0,0,0,8,5,0,27,12,1,2,7,5
N00002733,157,113,13,77,2,4,1,10,6,0,44,30,0,1,10,3
N00002734,141,120,12,83,1,5,2,16,0,1,21,13,0,3,4,1
N00002735,116,91,4,51,1,12,4,18,1,0,25,19,1,0,3,2
N00002736,106,87,6,48,2,11,3,16,0,1,19,17,0,0,1,1
N00002737,110,82,9,48,0,9,3,13,0,0,28,28,0,0,0,0
N00002738,127,103,8,59,0,11,0,23,1,1,24,20,0,0,3,1
N00002739,125,97,9,45,0,12,4,24,3,0,28,24,2,0,1,1
N00002740,115,90,9,49,0,12,3,15,2,0,25,19,0,1,1,4
N00002741,144,116,16,68,1,5,4,18,3,1,28,12,0,6,4,6
N00002742,137,87,17,45,1,4,0,10,10,0,50,21,0,5,19,5
N00002743,131,85,14,43,0,8,4,10,6,0,46,26,1,7,10,2
N00002744,109,56,19,26,0,0,1,1,8,1,53,6,0,5,32,10
N00002745,124,68,21,31,0,1,0,3,12,0,56,23,4,10,13,6
N00002746,107,66,11,38,1,3,2,4,7,0,41,20,0,5,12,4
N00002747,76,47,6,28,0,3,1,8,1,0,29,19,0,2,8,0
N00002748,116,98,12,44,0,10,5,20,7,0,18,6,0,2,7,3
N00002749,127,93,9,63,0,2,1,6,12,0,34,11,3,6,10,4
N00002750,102,58,9,35,0,2,0,1,11,0,44,17,0,6,17,4
N00002751,138,85,15,43,0,2,1,5,19,0,53,16,0,5,26,6
N00002752,88,55,3,38,0,8,1,4,1,0,33,22,0,3,6,2
N00002753,160,127,9,82,0,12,5,16,3,0,33,25,0,2,6,0
N00002754,130,98,15,59,1,9,4,7,3,0,32,24,2,1,4,1
N00002755,145,109,13,70,0,10,4,11,1,0,36,27,0,6,0,3
N00002756,107,70,12,52,0,0,1,3,1,1,37,33,0,0,2,2
N00002757,176,132,15,104,2,5,0,5,1,0,44,23,2,4,10,5
N00002758,95,65,9,46,0,2,2,3,3,0,30,21,0,1,7,1
N00002759,111,85,7,65,1,1,2,7,2,0,26,15,0,3,6,2
N00002760,101,87,8,63,0,2,2,10,2,0,14,9,1,0,3,1
N00002761,355,291,28,207,0,18,10,21,4,3,64,54,0,1,5,4
N00002762,110,84,5,54,0,8,3,12,1,1,26,25,0,0,1,0
N00002763,114,89,5,50,0,15,2,17,0,0,25,22,0,0,2,1
N00002764,141,103,11,57,0,14,4,13,3,1,38,24,0,1,12,1
N00002765,121,83,8,42,0,6,1,22,3,1,38,22,1,6,5,4
N00002766,148,122,14,58,0,6,7,33,4,0,26,12,1,3,6,4
N00002767,116,92,9,57,0,7,1,16,2,0,24,17,0,3,3,1
N00002768,122,83,8,47,0,7,1,16,4,0,39,21,0,3,8,7
N00002769,151,123,5,64,0,10,7,30,5,2,28,22,0,2,4,0
N00002770,136,118,6,57,0,13,2,36,3,1,18,11,0,0,6,1
N00002771,98,60,13,33,0,1,0,7,5,1,38,12,1,4,15,6
N00002772,106,69,9,33,0,8,4,8,6,1,37,24,0,2,9,2
N00002773,74,46,7,24,1,4,0,1,7,2,28,11,0,2,13,2
N00002774,200,167,19,91,3,23,8,18,4,1,33,24,0,1,6,2
N00002775,151,106,13,55,0,21,2,11,3,1,45,38,0,2,5,0
N00002776,92,63,16,35,0,3,2,5,2,0,29,20,0,2,5,2
N00002777,87,55,12,24,0,2,1,6,10,0,32,12,3,4,10,3
N00002778,114,60,6,29,1,5,4,2,13,0,54,24,0,6,20,4
N00002779,149,114,10,64,2,9,1,24,4,0,35,20,0,0,9,6
N00002780,129,78,12,42,0,5,2,13,4,0,51,34,2,2,7,6
N00002781,139,108,10,59,0,8,4,23,2,2,31,27,0,2,2,0
N00002782,153,119,14,68,1,11,1,23,0,1,34,23,0,4,4,3
N00002783,131,90,17,55,0,3,4,10,1,0,41,34,0,0,6,1
N00002784,168,141,18,73,1,8,6,26,7,2,27,18,0,1,6,2
N00002785,201,149,17,61,0,15,4,33,19,0,52,19,4,6,17,6
N00002786,139,112,15,48,0,10,5,29,5,0,27,16,0,2,7,2
N00002787,121,83,16,34,0,6,3,19,5,0,38,16,0,5,14,3
N00002788,112,74,11,40,0,2,8,11,1,1,38,31,0,0,7,0
N00002789,177,119,19,61,1,13,1,13,10,1,58,19,2,6,25,6
N00002790,147,109,19,57,0,12,1,14,5,1,38,23,0,3,8,4
N00002791,135,103,10,59,0,15,1,13,5,0,32,23,0,1,7,1
N00002792,130,102,11,46,0,12,8,23,2,0,28,16,0,4,6,2
N00002793,150,97,11,55,0,8,3,15,4,1,53,18,2,7,23,3
N00002794,147,110,14,57,0,10,5,23,1,0,37,20,1,7,7,2
N00002795,137,100,10,51,0,6,8,20,5,0,37,18,0,5,10,4
N00002796,160,125,21,56,0,12,4,28,4,0,35,13,0,4,12,6
N00002797,141,115,11,55,0,13,7,28,0,1,26,18,0,0,5,3
N00002798,115,96,11,49,0,7,6,21,2,0,19,10,0,3,3,3
N00002799,112,84,15,43,0,2,4,12,8,0,28,13,0,3,9,3
N00002800,109,93,15,46,0,5,4,17,6,0,16,9,0,1,6,0
N00002801,137,115,5,68,0,15,3,22,1,1,22,14,0,0,7,1
N00002802,123,98,9,65,1,5,2,13,3,0,25,16,1,2,5,1
N00002803,152,124,12,70,1,13,8,17,3,0,28,12,0,5,11,0
N00002804,136,91,16,51,0,6,1,11,5,1,45,20,0,8,12,5
N00002805,132,86,13,48,1,1,2,14,7,0,46,23,0,3,17,3
N00002806,141,112,7,73,1,7,3,18,3,0,29,20,0,2,6,1
N00002807,110,96,7,45,1,19,2,20,2,0,14,11,1,0,1,1
N00002808,146,115,10,59,2,12,3,27,2,0,31,18,0,4,7,2
N00002809,132,107,11,56,1,7,2,28,2,0,25,16,2,3,4,0
N00002810,111,61,13,32,0,6,1,8,1,0,50,23,0,6,18,3
N00002811,113,85,11,57,0,6,3,5,3,0,28,15,0,3,5,5
N00002812,115,75,10,37,0,5,5,14,3,1,40,19,1,5,11,4
N00002813,150,96,13,44,1,5,2,23,7,1,54,20,3,7,16,8
N00002814,151,96,10,64,0,4,0,8,9,1,55,13,1,11,21,9
N00002815,129,72,22,40,0,1,0,3,6,0,57,7,0,7,34,9
N00002816,130,95,11,65,0,4,6,3,5,1,35,21,0,3,7,4
N00002817,210,158,20,104,0,9,2,14,9,0,52,12,2,11,18,9
N00002818,170,103,15,74,0,0,0,4,9,1,67,26,0,6,20,15
N00002819,155,99,18,67,0,2,1,5,5,1,56,15,2,5,24,10
N00002820,172,138,14,63,0,18,8,32,3,0,34,21,0,2,7,4
N00002821,129,102,5,54,0,12,6,24,1,0,27,19,1,2,2,3
N00002822,123,87,8,61,1,4,2,8,2,1,36,16,3,5,8,4
N00002823,134,104,17,58,1,4,1,15,8,0,30,18,0,0,10,2
N00002824,111,81,7,39,0,8,2,20,5,0,30,14,0,2,9,5
N00002825,186,151,13,87,2,14,6,24,4,1,35,22,0,3,7,3
N00002826,118,93,7,46,0,9,3,27,1,0,25,14,0,2,8,1
N00002827,117,93,6,46,0,11,2,23,4,1,24,15,1,1,6,1
N00002828,127,92,15,52,0,4,5,10,6,0,35,16,1,3,14,1
N00002829,129,104,17,46,0,12,7,21,0,1,25,14,1,2,2,6
N00002830,115,97,12,43,0,10,3,25,3,1,18,13,0,3,2,0
N00002831,131,108,9,59,0,11,2,24,2,1,23,18,0,1,3,1
N00002832,122,96,12,58,1,8,1,15,1,0,26,16,0,1,7,2
N00002833,127,93,10,56,0,4,5,12,5,1,34,20,0,2,7,5
N00002834,146,123,10,43,0,26,4,38,1,1,23,9,0,1,7,6
N00002835,144,112,4,54,0,21,7,23,2,1,32,21,1,1,6,3
N00002836,126,98,10,60,0,10,5,9,4,0,28,17,0,3,5,3
N00002837,115,81,9,56,0,1,2,7,5,1,34,24,0,0,7,3
N00002838,129,98,6,49,2,9,6,25,1,0,31,20,0,3,5,3
N00002839,103,81,11,38,1,6,3,19,2,1,22,13,0,1,8,0
N00002840,414,302,40,156,1,23,6,61,12,3,112,61,0,9,29,13
N00002841,137,91,12,47,1,11,4,13,2,1,46,18,1,13,12,2
N00002842,190,129,15,84,2,3,1,12,10,2,61,19,0,7,27,8
N00002843,108,63,10,26,2,7,5,8,3,2,45,17,1,6,15,6
N00002844,119,50,8,30,0,1,1,6,4,0,69,16,0,9,28,16
N00002845,118,62,14,33,1,0,1,1,11,1,56,19,0,6,24,7
N00002846,190,136,18,82,0,10,6,10,10,0,54,8,2,10,26,8
N00002847,188,146,21,76,0,15,5,25,4,0,42,22,1,4,11,4
N00002848,419,270,48,150,0,7,10,29,22,4,149,56,3,31,45,14
N00002849,87,40,6,24,0,0,3,2,5,0,47,14,1,7,20,5
N00002850,109,52,10,28,1,0,5,1,6,1,57,12,1,12,22,10
N00002851,147,88,14,50,1,2,0,5,15,1,59,22,0,4,22,11
N00002852,121,70,12,48,0,1,0,3,5,1,51,16,2,10,19,4
N00002853,323,217,30,131,0,7,8,21,19,1,106,23,2,29,35,17
N00002854,146,98,15,52,0,9,5,13,2,2,48,18,1,9,14,6
N00002855,157,127,17,85,1,7,1,12,4,0,30,19,1,1,5,4
N00002856,115,66,12,35,1,4,1,7,6,0,49,31,1,3,12,2
N00002857,162,130,12,79,0,8,3,20,7,1,32,23,0,2,6,1
N00002858,137,103,11,82,0,1,3,2,4,0,34,16,0,5,8,5
N00002859,181,147,24,107,0,1,3,10,2,0,34,30,0,1,3,0
N00002860,123,95,10,57,0,6,5,8,8,1,28,14,2,2,10,0
N00002861,119,100,10,72,1,2,1,7,4,3,19,11,0,1,4,3
N00002862,97,72,8,55,0,2,0,2,3,2,25,12,1,2,8,2
N00002863,111,90,7,66,0,2,3,6,6,0,21,15,0,2,4,0
N00002864,117,92,11,67,0,2,4,4,3,1,25,17,0,4,2,2
N00002865,163,137,11,63,0,20,10,33,0,0,26,17,0,0,6,3
N00002866,145,119,14,53,0,14,3,28,6,1,26,17,0,2,7,0
N00002867,169,127,15,62,0,20,4,21,5,0,42,28,0,3,10,1
N00002868,159,96,9,63,0,12,1,7,4,0,63,24,1,8,22,8
N00002869,128,94,13,56,0,5,3,12,4,1,34,19,0,2,11,2
N00002870,175,121,15,63,0,7,5,17,12,2,54,28,2,6,10,8
N00002871,271,186,25,120,2,6,6,11,13,3,85,22,5,19,32,7
N00002872,109,64,12,43,0,0,0,4,3,2,45,20,1,3,17,4
N00002873,103,66,9,47,0,1,1,5,3,0,37,19,1,2,10,5
N00002874,106,60,7,45,1,1,0,3,2,1,46,19,1,3,19,4
N00002875,344,256,24,154,0,23,5,34,13,3,88,66,0,7,12,3
N00002876,184,140,12,82,0,11,3,27,4,1,44,28,3,1,9,3
N00002877,117,69,10,39,0,2,1,6,11,0,48,22,0,4,15,7
N00002878,80,54,8,32,0,2,0,4,7,1,26,13,0,1,7,5
N00002879,134,102,12,63,0,8,3,13,2,1,32,23,0,2,6,1
N00002880,128,100,3,51,1,18,4,17,5,1,28,20,1,2,2,3
N00002881,184,157,13,116,0,11,1,12,2,2,27,18,0,0,7,2
N00002882,118,89,12,45,0,6,5,13,8,0,29,18,0,2,8,1
N00002883,158,113,14,74,0,10,3,9,3,0,45,23,1,8,8,5
N00002884,138,114,16,58,1,9,5,22,2,1,24,19,0,1,3,1
N00002885,261,171,26,110,1,2,3,5,24,0,90,41,2,4,37,6
N00002886,256,221,20,165,2,16,1,6,5,6,35,15,0,7,9,4
N00002887,227,181,20,126,1,7,2,16,7,2,46,28,2,4,8,4
N00002888,119,88,9,54,0,9,4,10,2,0,31,25,0,0,4,2
N00002889,115,62,11,34,1,6,0,8,2,0,53,32,1,2,15,3
N00002890,116,96,5,50,0,12,4,24,1,0,20,12,0,2,5,1
N00002891,189,169,15,112,0,18,6,11,4,3,20,10,1,1,5,3
N00002892,137,118,14,65,1,15,3,17,2,1,19,7,0,3,7,2
N00002893,99,72,4,55,1,3,0,7,2,0,27,8,0,2,13,4
N00002894,117,91,14,60,0,4,1,8,2,2,26,14,0,1,6,5
N00002895,161,132,16,85,1,8,1,16,5,0,29,10,0,6,10,3
N00002896,106,75,11,37,0,10,1,14,2,0,31,24,0,1,4,2
N00002897,302,238,27,159,0,23,5,18,6,0,64,44,1,7,6,6
N00002898,114,81,5,47,1,13,2,10,2,1,33,27,1,0,4,1
N00002899,107,79,11,47,1,4,3,7,6,0,28,18,1,0,7,2
N00002900,114,78,9,62,0,0,1,3,3,0,36,19,0,3,14,0
N00002901,94,66,13,34,0,4,1,4,9,1,28,18,0,1,6,3
N00002902,117,79,12,53,0,4,0,4,5,1,38,21,0,2,11,4
N00002903,284,179,32,116,0,9,4,4,13,1,105,47,3,5,36,14
N00002904,133,106,19,61,0,9,2,11,4,0,27,15,1,4,5,2
N00002905,133,95,12,56,0,8,4,11,3,1,38,25,0,1,11,1
N00002906,125,90,16,56,0,6,2,5,5,0,35,20,1,1,9,4
N00002907,167,122,13,69,1,11,2,20,6,0,45,29,1,0,12,3
N00002908,148,99,18,58,0,1,2,10,8,2,49,12,6,8,13,10
N00002909,147,117,19,52,0,12,3,28,3,0,30,14,3,1,10,2
N00002910,188,140,21,65,0,11,10,24,8,1,48,20,1,3,19,5
N00002911,202,145,13,72,0,17,6,33,4,0,57,28,1,9,15,4
N00002912,113,88,8,50,0,9,1,16,2,2,25,15,0,1,3,6
