GeographyCode,QS606NI0001,QS606NI0002,QS606NI0003,QS606NI0004,QS606NI0005,QS606NI0006,QS606NI0007,QS606NI0008,QS606NI0009,QS606NI0010,QS606NI0011,QS606NI0012,QS606NI0013,QS606NI0014,QS606NI0015,QS606NI0016,QS606NI0017,QS606NI0018,QS606NI0019,QS606NI0020,QS606NI0021,QS606NI0022,QS606NI0023,QS606NI0024,QS606NI0025,QS606NI0026,QS606NI0027,QS606NI0028,QS606NI0029,QS606NI0030,QS606NI0031,QS606NI0032,QS606NI0033,QS606NI0034,QS606NI0035,QS606NI0036,QS606NI0037,QS606NI0038,QS606NI0039,QS606NI0040,QS606NI0041,QS606NI0042,QS606NI0043,QS606NI0044,QS606NI0045,QS606NI0046,QS606NI0047,QS606NI0048,QS606NI0049,QS606NI0050,QS606NI0051
N00002697,263,25,5,20,15,4,1,0,59,37,33,2,2,0,11,11,29,23,5,0,1,26,9,9,0,17,17,0,20,9,11,11,0,33,12,15,0,2,0,3,1,25,4,4,9,7,1,21,11,10,25
N00002698,392,44,6,38,25,6,7,0,130,90,76,3,9,2,29,11,45,33,7,3,2,39,18,18,0,21,21,0,28,18,10,9,1,40,13,17,3,4,0,3,0,18,6,2,3,7,0,20,15,5,28
N00002699,261,6,3,3,1,2,0,0,37,18,14,1,2,1,10,9,34,25,3,5,1,26,4,4,0,22,21,1,18,12,6,6,0,44,11,24,1,5,0,1,2,60,5,5,25,25,0,19,15,4,17
N00002700,395,17,1,16,10,4,2,0,68,41,32,6,3,0,20,7,63,43,6,10,4,49,7,6,1,42,41,1,26,17,9,8,1,65,25,27,2,7,0,1,3,42,8,0,13,20,1,26,12,14,39
N00002701,383,31,8,23,10,7,2,4,71,50,37,5,7,1,8,13,41,26,7,7,1,73,25,24,1,48,47,1,26,11,15,13,2,44,17,16,1,3,3,3,1,36,6,5,10,15,0,19,9,10,42
N00002702,267,12,4,8,6,2,0,0,43,27,24,1,2,0,6,10,39,22,10,6,1,29,2,2,0,27,27,0,22,13,9,9,0,38,13,13,3,6,2,1,0,36,1,7,13,15,0,19,15,4,29
N00002703,447,42,7,35,23,7,5,0,100,64,54,7,3,0,21,15,47,32,12,2,1,79,19,19,0,60,55,5,26,13,13,13,0,52,16,18,2,4,0,7,5,43,4,5,17,16,1,9,5,4,49
N00002704,389,43,13,30,18,7,5,0,98,70,65,2,3,0,18,10,48,31,7,10,0,59,14,14,0,45,36,9,14,6,8,8,0,31,9,12,2,2,2,3,1,29,1,2,17,7,2,14,8,6,53
N00002705,333,22,4,18,13,5,0,0,64,42,37,4,1,0,11,11,43,30,9,3,1,48,10,10,0,38,31,7,22,9,13,13,0,38,12,18,0,8,0,0,0,33,3,3,15,12,0,15,9,6,48
N00002706,317,18,5,13,8,1,2,2,69,38,30,4,4,0,21,10,42,28,5,7,2,59,25,22,3,34,29,5,21,12,9,9,0,38,6,24,1,3,3,1,0,34,3,3,13,14,1,15,9,6,21
N00002707,402,28,5,23,10,9,4,0,116,78,65,8,5,0,19,19,53,43,8,1,1,68,15,14,1,53,40,13,18,12,6,5,1,42,12,17,0,5,1,5,2,32,5,1,14,12,0,12,6,6,33
N00002708,184,3,2,1,1,0,0,0,25,11,8,2,1,0,8,6,11,9,2,0,0,16,4,4,0,12,12,0,16,7,9,7,2,26,7,9,0,9,1,0,0,46,2,5,21,18,0,26,20,6,15
N00002709,344,34,4,30,17,6,7,0,88,63,53,2,6,2,12,13,38,21,10,6,1,50,13,11,2,37,31,6,25,14,11,11,0,42,16,18,2,1,0,3,2,31,5,0,16,9,1,9,5,4,27
N00002710,314,11,1,10,3,4,3,0,59,34,28,2,4,0,15,10,40,25,11,4,0,26,3,3,0,23,22,1,19,12,7,7,0,57,14,27,1,6,0,7,2,57,10,4,21,21,1,26,21,5,19
N00002711,532,55,8,47,26,11,8,2,116,76,63,8,5,0,25,15,56,40,12,2,2,61,18,17,1,43,38,5,35,21,14,13,1,75,26,31,4,5,0,8,1,50,8,6,19,14,3,46,27,19,38
N00002712,265,14,2,12,8,2,2,0,34,25,22,1,0,2,3,6,25,15,10,0,0,66,21,19,2,45,36,9,22,13,9,7,2,23,3,16,0,2,1,1,0,39,5,4,13,16,1,17,5,12,25
N00002713,298,20,1,19,11,5,3,0,60,40,32,4,4,0,12,8,43,33,5,4,1,44,13,12,1,31,27,4,17,11,6,6,0,40,13,18,1,5,1,1,1,41,8,3,15,14,1,14,11,3,19
N00002714,354,56,10,46,32,8,5,1,71,52,43,2,5,2,9,10,40,32,7,1,0,64,16,15,1,48,37,11,16,9,7,7,0,28,8,12,0,2,1,5,0,28,6,2,10,9,1,13,9,4,38
N00002715,308,29,8,21,14,6,1,0,71,42,36,4,2,0,14,15,28,19,3,4,2,63,20,19,1,43,34,9,21,16,5,5,0,34,9,19,0,4,0,1,1,34,5,4,16,9,0,4,2,2,24
N00002716,254,31,6,25,12,8,5,0,48,29,27,2,0,0,12,7,39,27,9,3,0,34,11,11,0,23,20,3,16,10,6,6,0,29,8,11,4,3,0,3,0,22,6,1,10,5,0,11,9,2,24
N00002717,398,24,5,19,12,5,1,1,72,47,35,3,9,0,9,16,42,30,6,3,3,84,16,15,1,68,48,20,30,17,13,11,2,49,10,25,3,6,0,4,1,36,4,2,15,14,1,18,15,3,43
N00002718,330,27,8,19,13,5,0,1,85,55,39,5,9,2,12,18,57,43,11,3,0,36,14,14,0,22,21,1,19,11,8,7,1,43,10,21,2,4,0,6,0,28,7,3,6,12,0,4,3,1,31
N00002719,250,26,7,19,9,6,4,0,62,39,33,2,4,0,15,8,35,27,6,1,1,48,19,19,0,29,22,7,8,3,5,4,1,19,8,6,0,2,1,2,0,27,5,0,12,10,0,9,7,2,16
N00002720,242,13,1,12,5,6,1,0,37,21,17,1,2,1,7,9,34,23,8,2,1,33,11,10,1,22,20,2,15,10,5,5,0,41,7,23,1,4,4,1,1,27,5,4,9,9,0,24,19,5,18
N00002721,258,19,3,16,9,3,3,1,49,37,35,0,2,0,10,2,20,10,9,1,0,40,13,8,5,27,15,12,22,11,11,10,1,34,7,18,2,0,1,4,2,28,0,2,12,14,0,20,15,5,26
N00002722,302,33,5,28,14,7,6,1,69,48,45,2,0,1,9,12,39,29,5,3,2,53,16,13,3,37,25,12,14,5,9,6,3,27,5,16,0,3,1,0,2,20,6,2,6,6,0,12,7,5,35
N00002723,289,14,2,12,8,4,0,0,54,33,30,1,1,1,13,8,24,20,2,1,1,33,10,10,0,23,21,2,15,6,9,8,1,42,14,16,0,4,0,7,1,38,4,2,16,14,2,33,21,12,36
N00002724,185,12,2,10,8,1,0,1,26,19,15,0,4,0,4,3,26,16,6,2,2,14,7,5,2,7,6,1,14,11,3,3,0,31,8,17,0,2,0,3,1,27,4,2,8,12,1,16,12,4,19
N00002725,296,14,3,11,7,0,3,1,61,39,34,1,3,1,8,14,43,30,7,5,1,61,12,10,2,49,28,21,13,7,6,5,1,39,14,20,1,1,2,1,0,32,2,2,17,11,0,8,3,5,25
N00002726,984,49,30,19,14,4,1,0,224,76,67,6,3,0,46,102,239,154,78,6,1,81,22,18,4,59,46,13,47,26,21,20,1,124,35,69,4,5,4,5,2,84,15,5,31,32,1,73,47,26,63
N00002727,300,10,4,6,4,0,0,2,46,27,22,3,2,0,8,11,52,35,11,4,2,45,13,11,2,32,30,2,24,13,11,11,0,42,5,16,2,10,0,7,2,29,4,4,13,7,1,13,9,4,39
N00002728,716,51,14,37,17,17,3,0,147,87,67,12,7,1,35,25,119,92,18,6,3,65,21,20,1,44,40,4,51,18,33,28,5,100,22,42,1,21,1,9,4,85,6,18,32,28,1,40,21,19,58
N00002729,204,4,3,1,1,0,0,0,15,9,8,1,0,0,4,2,17,12,2,1,2,16,4,4,0,12,12,0,22,17,5,3,2,52,11,22,5,10,1,2,1,44,4,8,10,21,1,20,11,9,14
N00002730,197,5,4,1,1,0,0,0,24,15,14,1,0,0,6,3,27,18,9,0,0,16,1,1,0,15,15,0,13,4,9,4,5,32,6,14,2,7,0,2,1,47,3,12,10,22,0,19,6,13,14
N00002731,199,10,2,8,5,3,0,0,20,14,11,2,1,0,2,4,27,24,1,1,1,13,4,4,0,9,9,0,16,11,5,5,0,48,14,19,1,7,3,2,2,27,3,2,7,13,2,23,10,13,15
N00002732,219,9,1,8,5,3,0,0,26,16,15,0,1,0,5,5,29,20,6,2,1,19,2,2,0,17,17,0,25,12,13,9,4,39,7,17,4,8,0,2,1,37,3,5,10,16,3,20,12,8,15
N00002733,295,24,11,13,10,2,1,0,66,40,33,3,4,0,13,13,51,28,14,7,2,31,7,7,0,24,24,0,19,13,6,6,0,39,9,13,4,10,1,2,0,34,4,3,14,13,0,15,6,9,16
N00002734,298,33,7,26,16,8,2,0,85,55,47,3,4,1,17,13,46,30,11,4,1,34,9,9,0,25,23,2,14,6,8,7,1,34,7,15,2,4,0,6,0,12,3,2,6,1,0,7,6,1,33
N00002735,277,40,7,33,17,9,7,0,67,44,30,4,7,3,16,7,39,26,8,3,2,53,19,19,0,34,25,9,10,4,6,5,1,21,5,7,0,4,1,3,1,12,2,1,5,4,0,11,8,3,24
N00002736,268,24,3,21,12,5,4,0,49,30,22,5,2,1,15,4,30,18,6,4,2,61,17,14,3,44,28,16,16,12,4,4,0,28,13,9,0,3,0,3,0,26,3,1,13,9,0,7,5,2,27
N00002737,251,33,10,23,14,5,4,0,48,35,29,3,1,2,7,6,40,29,9,2,0,47,13,11,2,34,21,13,14,6,8,7,1,25,8,10,1,1,0,4,1,19,2,2,6,8,1,5,3,2,20
N00002738,348,31,1,30,22,4,3,1,79,54,39,3,8,4,11,14,46,33,8,3,2,52,11,8,3,41,30,11,17,8,9,9,0,38,7,18,4,2,3,2,2,34,6,5,13,9,1,9,6,3,42
N00002739,307,34,8,26,15,1,10,0,65,38,36,0,1,1,15,12,43,34,5,3,1,56,15,14,1,41,32,9,15,6,9,8,1,25,5,9,1,5,3,2,0,20,2,1,12,5,0,13,8,5,36
N00002740,266,18,2,16,8,4,4,0,63,39,33,3,1,2,15,9,31,20,7,4,0,44,11,11,0,33,23,10,12,8,4,4,0,38,12,16,2,2,0,5,1,29,7,0,14,8,0,12,7,5,19
N00002741,321,38,5,33,16,12,5,0,83,61,51,5,4,1,7,15,42,31,7,3,1,40,9,8,1,31,29,2,21,8,13,12,1,31,10,11,0,3,0,7,0,23,3,1,10,9,0,14,12,2,29
N00002742,287,9,5,4,0,3,1,0,39,23,23,0,0,0,8,8,34,25,5,2,2,32,14,14,0,18,17,1,20,12,8,7,1,51,18,19,4,3,0,7,0,37,7,3,15,12,0,37,21,16,28
N00002743,251,12,1,11,6,3,2,0,54,30,24,5,1,0,13,11,30,21,7,1,1,42,14,12,2,28,24,4,17,13,4,4,0,38,15,15,2,1,1,4,0,22,6,3,6,7,0,18,15,3,18
N00002744,199,0,0,0,0,0,0,0,17,7,6,1,0,0,6,4,17,6,7,4,0,15,1,1,0,14,14,0,21,11,10,10,0,51,24,19,1,3,0,4,0,31,8,2,14,7,0,31,28,3,16
N00002745,237,4,0,4,2,1,1,0,20,12,10,2,0,0,5,3,18,13,5,0,0,12,6,6,0,6,6,0,24,16,8,8,0,51,12,25,5,4,2,2,1,48,4,10,15,19,0,34,23,11,26
N00002746,225,3,0,3,1,2,0,0,43,26,22,4,0,0,8,9,39,29,8,1,1,20,8,8,0,12,12,0,21,16,5,4,1,34,17,12,0,3,0,1,1,29,11,2,4,12,0,20,12,8,16
N00002747,173,14,2,12,8,2,2,0,34,20,18,0,1,1,8,6,20,14,4,2,0,24,4,4,0,20,18,2,16,10,6,6,0,29,14,12,0,3,0,0,0,19,2,2,6,9,0,8,8,0,9
N00002748,244,15,2,13,10,2,0,1,38,26,19,1,5,1,8,4,25,17,6,2,0,55,19,17,2,36,28,8,14,12,2,1,1,39,18,15,1,3,1,1,0,19,4,0,9,5,1,20,8,12,19
N00002749,249,14,3,11,5,4,2,0,52,28,26,0,1,1,13,11,23,17,2,2,2,24,6,5,1,18,17,1,18,13,5,4,1,39,8,21,2,3,1,2,2,24,8,6,5,3,2,32,21,11,23
N00002750,196,14,4,10,5,4,1,0,29,17,15,2,0,0,6,6,21,16,2,3,0,12,4,4,0,8,8,0,11,6,5,4,1,43,13,22,1,5,0,1,1,34,2,1,9,22,0,23,16,7,9
N00002751,234,5,2,3,2,0,1,0,37,26,21,2,3,0,8,3,27,18,5,4,0,11,2,2,0,9,9,0,13,10,3,3,0,39,14,20,1,2,0,1,1,42,5,5,8,24,0,42,23,19,18
N00002752,215,22,4,18,6,4,8,0,50,34,30,3,1,0,11,5,30,22,7,1,0,25,15,10,5,10,9,1,10,7,3,3,0,31,12,13,0,1,0,3,2,25,7,0,10,8,0,9,7,2,13
N00002753,388,49,7,42,22,8,12,0,111,79,70,4,4,1,25,7,42,26,10,5,1,38,15,15,0,23,20,3,17,7,10,9,1,44,17,18,2,3,0,1,3,22,5,0,7,10,0,17,9,8,48
N00002754,309,36,5,31,18,7,5,1,86,65,56,3,6,0,11,10,41,24,10,5,2,31,11,11,0,20,17,3,13,3,10,9,1,33,13,8,0,5,0,5,2,19,7,0,4,8,0,11,8,3,39
N00002755,376,46,16,30,20,3,7,0,99,65,56,5,4,0,14,20,43,34,4,3,2,40,19,18,1,21,20,1,15,10,5,5,0,34,17,13,0,1,0,3,0,19,3,1,10,4,1,41,39,2,39
N00002756,235,34,12,22,13,8,1,0,70,46,41,4,1,0,14,10,48,34,10,1,3,10,2,2,0,8,8,0,11,4,7,6,1,32,13,10,1,4,0,3,1,9,2,1,4,2,0,6,4,2,15
N00002757,346,37,6,31,19,9,2,1,89,59,52,5,1,1,14,16,44,35,6,3,0,26,15,13,2,11,11,0,23,13,10,7,3,51,13,24,2,9,1,1,1,34,8,3,17,6,0,14,5,9,28
N00002758,186,5,1,4,2,2,0,0,36,20,18,2,0,0,9,7,29,21,5,3,0,14,2,2,0,12,12,0,21,14,7,5,2,29,10,12,2,3,1,1,0,26,2,1,12,11,0,14,10,4,12
N00002759,231,17,2,15,8,6,1,0,58,34,28,3,3,0,9,15,35,26,3,5,1,15,2,2,0,13,12,1,17,11,6,5,1,33,15,13,1,3,0,1,0,25,3,4,5,13,0,10,5,5,21
N00002760,231,26,1,25,17,5,3,0,58,39,34,1,4,0,8,11,34,27,7,0,0,18,3,3,0,15,14,1,19,4,15,11,4,23,9,7,1,4,1,0,1,13,7,0,5,1,0,9,5,4,31
N00002761,729,104,22,82,48,20,13,1,210,122,105,8,6,3,49,39,117,88,20,7,2,68,30,30,0,38,35,3,43,23,20,19,1,55,25,20,0,5,0,4,1,42,8,3,17,14,0,16,6,10,74
N00002762,264,42,6,36,19,11,6,0,88,59,44,4,8,3,13,16,37,32,4,0,1,24,10,7,3,14,9,5,12,6,6,3,3,15,5,7,0,1,0,2,0,12,3,1,5,3,0,10,4,6,24
N00002763,283,26,5,21,9,4,8,0,64,41,33,5,3,0,11,12,40,29,8,2,1,51,19,17,2,32,24,8,7,2,5,4,1,26,8,11,1,2,2,2,0,26,6,3,9,7,1,11,10,1,32
N00002764,325,31,6,25,13,5,7,0,76,57,48,3,5,1,10,9,39,25,8,5,1,58,19,18,1,39,33,6,19,8,11,10,1,25,9,14,0,2,0,0,0,36,3,7,12,13,1,11,6,5,30
N00002765,272,22,6,16,9,3,4,0,50,35,24,3,5,3,5,10,39,29,8,2,0,50,11,10,1,39,27,12,22,7,15,13,2,28,9,12,1,4,0,2,0,18,2,1,8,7,0,18,14,4,25
N00002766,354,23,2,21,14,3,4,0,84,63,54,2,7,0,9,12,41,28,4,5,4,76,11,11,0,65,51,14,27,14,13,12,1,36,8,21,0,1,3,3,0,32,4,5,12,10,1,12,10,2,23
N00002767,269,20,4,16,10,4,2,0,57,40,37,2,1,0,12,5,29,21,6,2,0,46,15,14,1,31,22,9,15,9,6,5,1,29,6,15,2,1,0,3,2,33,3,2,18,10,0,16,10,6,24
N00002768,266,9,1,8,5,2,1,0,43,23,15,2,6,0,8,12,35,26,6,2,1,36,10,10,0,26,22,4,23,17,6,6,0,40,14,20,1,2,1,1,1,34,4,5,11,12,2,24,21,3,22
N00002769,352,32,5,27,11,8,8,0,77,59,48,5,5,1,9,9,42,29,7,6,0,70,14,11,3,56,41,15,16,9,7,7,0,34,8,18,2,4,1,0,1,30,5,2,13,7,3,15,10,5,36
N00002770,355,21,4,17,10,3,4,0,74,44,32,2,9,1,22,8,45,27,10,4,4,75,24,19,5,51,31,20,19,9,10,10,0,39,14,17,1,3,2,2,0,24,4,0,12,6,2,13,9,4,45
N00002771,194,3,0,3,2,1,0,0,29,14,11,2,1,0,11,4,16,7,7,2,0,15,1,1,0,14,14,0,22,17,5,5,0,37,11,18,1,2,1,3,1,36,5,4,11,15,1,20,15,5,16
N00002772,210,13,1,12,8,1,2,1,42,28,25,0,2,1,8,6,33,20,9,3,1,40,20,20,0,20,19,1,15,7,8,8,0,22,8,6,1,6,0,1,0,14,1,4,7,2,0,12,7,5,19
N00002773,132,3,0,3,2,0,1,0,20,10,8,0,2,0,5,5,14,11,2,1,0,13,11,11,0,2,2,0,9,6,3,3,0,25,8,14,0,1,1,1,0,24,6,4,6,8,0,15,9,6,9
N00002774,454,61,16,45,25,10,10,0,119,77,67,6,3,1,29,13,58,44,9,3,2,72,34,33,1,38,36,2,24,12,12,12,0,35,6,18,0,3,0,7,1,24,8,2,10,4,0,13,9,4,48
N00002775,334,34,2,32,19,3,9,1,82,56,49,3,2,2,13,13,42,34,7,1,0,50,28,28,0,22,21,1,16,11,5,4,1,42,18,11,4,1,0,8,0,22,4,0,8,10,0,14,12,2,32
N00002776,207,8,2,6,5,1,0,0,58,39,33,3,3,0,10,9,27,20,5,1,1,22,6,6,0,16,15,1,18,12,6,6,0,22,8,9,0,1,1,3,0,21,8,1,6,6,0,11,8,3,20
N00002777,170,8,2,6,3,0,3,0,13,10,10,0,0,0,2,1,8,6,2,0,0,15,5,5,0,10,9,1,16,12,4,3,1,29,10,15,0,1,1,2,0,31,8,4,9,10,0,26,15,11,24
N00002778,187,12,2,10,6,0,3,1,29,20,17,1,2,0,8,1,15,12,2,0,1,18,10,10,0,8,7,1,21,11,10,7,3,34,7,17,0,7,2,0,1,26,6,3,8,8,1,26,12,14,6
N00002779,346,28,10,18,9,5,4,0,75,58,48,3,6,1,10,7,39,24,10,5,0,71,16,12,4,55,39,16,26,16,10,10,0,39,11,12,3,4,4,4,1,25,2,1,9,13,0,18,11,7,25
N00002780,260,25,5,20,13,1,6,0,63,44,36,1,6,1,13,6,26,17,8,1,0,37,10,10,0,27,24,3,22,14,8,5,3,26,5,18,1,0,0,2,0,30,6,3,8,13,0,15,11,4,16
N00002781,296,37,7,30,22,5,0,3,82,58,46,1,10,1,15,9,39,26,9,3,1,48,11,10,1,37,24,13,16,10,6,6,0,24,8,9,2,1,2,1,1,18,4,0,7,7,0,11,8,3,21
N00002782,362,35,4,31,16,9,6,0,87,62,49,5,7,1,19,6,46,22,18,5,1,59,14,10,4,45,33,12,24,15,9,8,1,28,6,10,3,4,3,0,2,30,2,1,18,7,2,14,10,4,39
N00002783,316,26,6,20,14,4,2,0,71,42,36,0,6,0,14,15,39,21,13,4,1,48,12,9,3,36,29,7,12,8,4,4,0,43,9,28,1,2,1,1,1,28,4,1,17,6,0,9,8,1,40
N00002784,388,20,4,16,11,4,1,0,72,42,35,5,2,0,15,15,48,35,8,5,0,80,19,15,4,61,49,12,17,11,6,6,0,51,11,25,4,4,3,2,2,43,7,1,21,13,1,10,6,4,47
N00002785,412,30,7,23,11,4,8,0,60,37,34,0,3,0,13,10,40,29,8,2,1,87,19,17,2,68,56,12,18,10,8,7,1,55,16,31,0,4,2,1,1,43,5,5,22,9,2,41,24,17,38
N00002786,379,29,1,28,18,6,4,0,62,46,43,1,2,0,8,8,42,26,15,1,0,70,13,13,0,57,45,12,20,7,13,12,1,45,11,20,3,5,2,2,2,40,7,1,21,10,1,23,13,10,48
N00002787,336,15,1,14,9,3,2,0,44,36,31,4,1,0,7,1,22,14,2,6,0,71,12,12,0,59,46,13,20,10,10,8,2,47,13,23,0,3,3,5,0,51,6,5,27,12,1,26,14,12,40
N00002788,293,31,4,27,17,5,4,1,46,27,21,3,3,0,10,9,23,14,9,0,0,47,11,10,1,36,30,6,15,6,9,9,0,50,14,28,0,5,2,1,0,31,9,2,9,11,0,16,12,4,34
N00002789,374,26,4,22,13,4,5,0,66,32,26,4,2,0,19,15,39,26,11,1,1,55,19,19,0,36,33,3,17,7,10,10,0,50,14,24,4,5,0,2,1,47,8,5,17,15,2,41,35,6,33
N00002790,361,24,2,22,9,3,9,1,74,52,47,4,1,0,12,10,41,31,7,3,0,42,14,14,0,28,22,6,30,19,11,8,3,55,22,23,2,2,2,4,0,52,13,5,16,18,0,13,8,5,30
N00002791,305,33,8,25,16,3,5,1,78,51,42,5,4,0,18,9,31,24,6,0,1,47,20,20,0,27,23,4,17,11,6,5,1,30,9,10,0,1,5,2,3,26,5,1,14,6,0,10,5,5,33
N00002792,343,16,2,14,12,1,1,0,58,46,38,4,2,2,8,4,32,27,2,3,0,81,17,15,2,64,37,27,22,7,15,15,0,42,6,15,4,9,2,3,3,38,1,7,19,9,2,17,13,4,37
N00002793,330,14,4,10,8,2,0,0,51,35,31,3,1,0,10,6,20,15,4,1,0,42,15,14,1,27,20,7,25,8,17,15,2,49,10,23,5,3,1,5,2,50,1,8,21,20,0,44,39,5,35
N00002794,373,30,11,19,13,6,0,0,54,40,31,4,4,1,6,8,33,26,3,2,2,66,15,15,0,51,29,22,21,8,13,12,1,48,8,23,0,9,2,3,3,58,2,11,32,12,1,26,24,2,37
N00002795,365,14,6,8,5,2,0,1,50,38,36,0,2,0,3,9,32,24,5,2,1,56,9,7,2,47,26,21,32,17,15,14,1,56,15,19,2,13,1,1,5,52,0,8,28,14,2,31,24,7,42
N00002796,374,17,1,16,8,5,3,0,46,36,30,2,2,2,2,8,35,25,10,0,0,64,21,18,3,43,26,17,23,13,10,10,0,55,13,23,5,9,1,3,1,64,3,10,33,17,1,40,35,5,30
N00002797,403,34,6,28,21,4,3,0,69,55,46,6,2,1,12,2,41,26,11,4,0,85,18,15,3,67,28,39,27,15,12,11,1,46,10,20,5,6,2,3,0,44,7,3,21,12,1,14,12,2,43
N00002798,306,21,6,15,11,4,0,0,58,46,40,1,4,1,6,6,27,19,5,2,1,50,9,8,1,41,20,21,20,13,7,7,0,39,6,16,4,8,3,1,1,40,6,2,24,7,1,15,10,5,36
N00002799,236,7,2,5,4,1,0,0,28,21,19,0,0,2,5,2,24,17,6,1,0,33,3,3,0,30,20,10,14,7,7,7,0,46,7,23,3,6,2,2,3,41,5,5,20,11,0,23,13,10,20
N00002800,306,15,1,14,10,1,3,0,64,49,43,2,4,0,6,9,35,20,10,1,4,46,9,7,2,37,16,21,25,10,15,14,1,35,5,18,1,5,3,3,0,36,2,2,16,15,1,22,16,6,28
N00002801,366,20,6,14,7,2,5,0,72,57,49,6,2,0,12,3,33,24,5,4,0,53,18,15,3,35,21,14,27,13,14,12,2,46,11,18,6,7,1,1,2,48,1,4,22,21,0,18,16,2,49
N00002802,332,17,5,12,6,5,1,0,51,35,29,5,1,0,12,4,36,26,8,2,0,54,14,13,1,40,17,23,26,10,16,15,1,56,20,17,1,10,2,5,1,49,1,8,17,20,3,13,9,4,30
N00002803,353,19,3,16,9,4,3,0,67,50,39,4,7,0,7,10,30,20,4,4,2,47,19,17,2,28,18,10,22,16,6,6,0,49,14,17,4,8,1,4,1,72,8,8,40,14,2,22,17,5,25
N00002804,267,10,4,6,5,0,1,0,35,27,23,1,3,0,3,5,21,8,8,4,1,35,10,10,0,25,21,4,13,6,7,7,0,46,14,19,2,6,1,3,1,61,4,9,29,17,2,29,24,5,17
N00002805,269,13,4,9,7,2,0,0,26,18,11,3,4,0,6,2,26,13,5,6,2,32,6,6,0,26,19,7,12,7,5,5,0,62,17,26,4,9,0,5,1,53,7,6,20,19,1,23,17,6,22
N00002806,350,25,6,19,15,2,2,0,57,40,36,3,0,1,10,7,46,35,5,3,3,53,11,8,3,42,22,20,32,14,18,17,1,51,14,20,2,12,1,1,1,35,2,3,19,11,0,20,14,6,31
N00002807,279,26,6,20,11,5,4,0,43,27,26,0,0,1,12,4,27,18,7,1,1,58,19,15,4,39,12,27,13,4,9,9,0,38,13,16,0,6,1,2,0,30,2,1,17,8,2,15,13,2,29
N00002808,357,29,4,25,14,4,7,0,65,43,32,3,6,2,16,6,35,31,3,0,1,59,15,13,2,44,22,22,24,13,11,10,1,44,12,20,4,3,3,1,1,45,3,8,24,9,1,32,27,5,24
N00002809,330,20,1,19,9,4,3,3,65,54,47,2,5,0,5,6,41,26,8,5,2,56,8,8,0,48,24,24,23,9,14,14,0,37,2,20,2,3,7,3,0,30,3,6,15,6,0,17,15,2,41
N00002810,252,14,2,12,9,0,3,0,43,33,28,3,1,1,6,4,18,10,7,1,0,27,9,9,0,18,16,2,22,11,11,11,0,28,2,16,0,6,1,2,1,45,4,4,20,17,0,30,28,2,25
N00002811,241,17,6,11,7,3,1,0,48,36,36,0,0,0,10,2,23,15,6,2,0,32,11,10,1,21,15,6,6,3,3,3,0,32,7,16,3,3,2,1,0,46,3,4,29,9,1,20,17,3,17
N00002812,282,17,3,14,5,2,7,0,36,33,30,2,1,0,3,0,19,11,6,2,0,43,8,7,1,35,21,14,23,9,14,13,1,41,5,28,4,3,0,1,0,48,3,8,25,11,1,24,19,5,31
N00002813,301,9,1,8,3,2,2,1,37,26,18,6,2,0,8,3,27,16,9,0,2,47,10,10,0,37,30,7,22,15,7,7,0,45,12,17,4,9,0,2,1,51,2,12,19,18,0,39,29,10,24
N00002814,336,19,3,16,11,2,3,0,39,24,22,1,1,0,6,9,23,16,5,2,0,17,5,5,0,12,11,1,28,15,13,12,1,74,17,15,3,34,0,4,1,66,4,13,18,30,1,46,41,5,24
N00002815,228,4,0,4,4,0,0,0,18,9,9,0,0,0,6,3,14,8,4,2,0,9,4,4,0,5,4,1,12,5,7,5,2,51,13,7,4,23,0,3,1,67,5,14,17,30,1,42,35,7,11
N00002816,274,11,4,7,2,4,1,0,33,20,17,1,2,0,10,3,24,16,7,1,0,18,4,3,1,14,13,1,30,21,9,7,2,49,9,10,1,26,1,2,0,62,6,18,21,16,1,25,15,10,22
N00002817,450,18,3,15,7,4,4,0,63,45,37,5,3,0,8,10,26,16,6,2,2,35,12,11,1,23,21,2,31,25,6,6,0,106,27,23,9,41,2,3,1,85,8,13,32,31,1,45,29,16,41
N00002818,349,4,0,4,4,0,0,0,29,20,15,2,3,0,3,6,18,13,4,1,0,15,1,0,1,14,13,1,25,18,7,7,0,89,21,25,3,37,1,1,1,103,5,12,37,49,0,50,37,13,16
N00002819,340,4,2,2,1,1,0,0,26,15,13,1,1,0,5,6,24,18,5,1,0,18,4,4,0,14,14,0,23,12,11,8,3,77,14,22,3,34,1,1,2,88,4,14,29,41,0,51,43,8,29
N00002820,429,31,8,23,12,7,4,0,70,46,40,3,3,0,16,8,36,24,7,4,1,86,24,16,8,62,37,25,38,20,18,17,1,55,19,16,2,14,1,1,2,60,5,6,25,16,8,28,20,8,25
N00002821,329,26,4,22,13,5,4,0,54,45,42,3,0,0,4,5,40,29,6,4,1,75,19,12,7,56,36,20,19,9,10,8,2,37,6,13,5,8,0,5,0,35,3,3,17,12,0,11,5,6,32
N00002822,287,14,2,12,10,0,1,1,41,23,21,0,2,0,13,5,30,24,4,1,1,26,7,7,0,19,17,2,22,14,8,7,1,43,9,15,4,12,0,2,1,49,1,9,22,15,2,27,19,8,35
