GeographyCode,QS404NI0001,QS404NI0002,QS404NI0003,QS404NI0004,QS404NI0005,QS404NI0006,QS404NI0007
N00003663,12,7,0,2,2,1,0
N00003664,32,25,0,1,0,6,0
N00003665,53,40,0,4,0,3,6
N00003666,43,26,0,9,0,3,5
N00003667,37,33,0,0,0,2,2
N00003668,42,38,0,0,0,1,3
N00003669,37,32,0,0,2,0,3
N00003670,42,33,0,0,0,6,3
N00003671,20,6,0,9,0,1,4
N00003672,40,30,1,1,0,6,2
N00003673,40,33,0,1,0,2,4
N00003674,26,20,2,0,0,3,1
N00003675,38,25,0,6,0,4,3
N00003676,42,35,0,2,1,1,3
N00003677,27,21,1,5,0,0,0
N00003678,40,31,0,5,0,1,3
N00003679,36,29,0,6,0,1,0
N00003680,37,24,0,10,0,1,2
N00003681,54,30,1,5,2,11,5
N00003682,59,10,0,22,23,0,4
N00003683,32,21,0,5,0,5,1
N00003684,27,16,0,8,1,2,0
N00003685,40,34,0,3,0,0,3
N00003686,43,36,0,4,0,3,0
N00003687,59,52,0,5,0,1,1
N00003688,30,11,0,10,0,6,3
N00003689,35,16,0,5,0,11,3
N00003690,38,34,0,0,0,3,1
N00003691,43,40,0,0,0,0,3
N00003692,49,44,0,2,0,0,3
N00003693,36,20,0,7,0,6,3
N00003694,42,37,0,0,0,3,2
N00003695,27,21,0,1,0,2,3
N00003696,45,42,0,0,0,1,2
N00003697,28,26,0,0,0,0,2
N00003698,47,43,0,0,0,2,2
N00003699,31,28,0,0,0,2,1
N00003700,35,25,0,4,0,2,4
N00003701,19,17,0,0,0,1,1
N00003702,31,29,0,0,1,0,1
N00003703,17,17,0,0,0,0,0
N00003704,38,30,0,2,0,2,4
N00003705,41,34,0,2,0,2,3
N00003706,37,30,0,3,0,2,2
N00003707,34,30,0,1,0,1,2
N00003708,43,38,0,0,0,3,2
N00003709,28,25,0,2,0,0,1
N00003710,28,22,0,5,0,1,0
N00003711,34,30,0,0,0,2,2
N00003712,44,40,0,1,1,2,0
N00003713,14,6,0,6,0,0,2
N00003714,21,13,1,4,2,0,1
N00003715,38,29,0,4,0,2,3
N00003716,50,28,0,10,0,5,7
N00003717,33,23,0,0,0,9,1
N00003718,100,89,0,0,0,8,3
N00003719,17,15,0,0,0,1,1
N00003720,24,17,0,2,0,4,1
N00003721,42,36,0,3,0,2,1
N00003722,40,33,0,0,0,3,4
N00003723,29,26,1,0,0,2,0
N00003724,33,32,0,0,0,0,1
N00003725,30,21,0,5,1,1,2
N00003726,39,36,0,1,0,0,2
N00003727,20,18,0,0,0,1,1
N00003728,34,29,1,1,0,3,0
N00003729,39,28,1,3,1,4,2
N00003730,26,26,0,0,0,0,0
N00003731,27,26,0,0,0,1,0
N00003732,78,52,1,10,8,2,5
N00003733,16,6,0,5,1,2,2
N00003734,26,19,0,6,0,1,0
N00003735,32,23,0,5,0,1,3
N00003736,24,19,0,5,0,0,0
N00003737,10,3,0,5,1,1,0
N00003738,42,30,0,4,1,5,2
N00003739,26,17,0,4,0,4,1
N00003740,10,9,1,0,0,0,0
N00003741,32,27,0,1,1,0,3
N00003742,36,30,0,2,0,2,2
N00003743,26,23,0,0,0,3,0
N00003744,29,16,0,7,0,4,2
N00003745,52,48,0,0,0,1,3
N00003746,15,12,0,1,0,1,1
N00003747,42,40,0,0,0,1,1
N00003748,25,19,0,2,0,1,3
N00003749,14,11,0,0,0,1,2
N00003750,23,20,0,0,0,2,1
N00003751,35,34,0,0,0,1,0
N00003752,18,14,0,0,0,2,2
N00003753,31,17,0,7,2,4,1
N00003754,35,32,0,1,0,0,2
N00003755,40,33,0,0,0,5,2
N00003756,12,3,0,7,0,1,1
N00003757,26,19,0,2,1,2,2
N00003758,24,20,0,4,0,0,0
N00003759,44,28,0,6,3,4,3
N00003760,30,18,0,9,0,2,1
N00003761,19,15,0,0,0,2,2
N00003762,35,30,0,0,0,2,3
N00003763,40,36,0,1,0,1,2
N00003764,38,31,0,0,0,4,3
N00003765,43,40,0,0,0,1,2
N00003766,28,26,0,0,0,1,1
N00003767,34,29,1,0,0,2,2
N00003768,27,22,0,0,0,3,2
N00003769,38,32,0,4,0,2,0
N00003770,26,21,0,1,0,2,2
N00003771,28,17,0,2,0,9,0
N00003772,44,22,0,16,0,2,4
N00003773,57,40,0,8,0,4,5
N00003774,33,26,0,0,0,7,0
N00003775,47,43,0,0,0,1,3
N00003776,48,44,0,2,0,1,1
N00003777,27,21,0,3,1,0,2
N00003778,26,13,1,1,4,6,1
N00003779,32,11,0,15,1,0,5
N00003780,11,10,0,1,0,0,0
N00003781,28,22,0,4,0,2,0
N00003782,29,26,0,0,0,1,2
N00003783,31,16,0,11,0,3,1
N00003784,34,31,0,2,0,1,0
N00003785,37,32,0,0,0,1,4
N00003786,17,16,0,0,0,0,1
N00003787,42,38,0,0,0,3,1
N00003788,39,27,0,2,0,6,4
N00003789,39,37,0,0,0,1,1
N00003790,42,38,0,1,2,1,0
N00003791,55,44,2,0,1,6,2
N00003792,36,24,0,9,0,0,3
N00003793,44,41,1,0,0,0,2
N00003794,24,16,1,3,0,3,1
N00003795,33,29,0,0,0,2,2
N00003796,37,34,0,0,0,1,2
N00003797,33,27,0,0,0,4,2
N00003798,29,19,1,5,1,0,3
N00003799,21,12,2,0,0,3,4
N00003800,40,37,0,0,0,3,0
N00003801,60,51,0,4,0,3,2
N00003802,22,18,1,0,0,0,3
N00003803,53,39,0,1,0,12,1
N00003804,37,34,0,0,0,3,0
N00003805,29,20,0,6,0,2,1
N00003806,58,20,2,12,20,2,2
N00003807,27,10,0,14,1,0,2
N00003808,30,15,0,5,0,6,4
N00003809,56,49,0,0,0,6,1
N00003810,50,32,1,6,0,8,3
N00003811,52,41,1,1,0,8,1
N00003812,35,25,1,4,0,1,4
N00003813,42,30,1,1,0,7,3
N00003814,34,28,0,1,0,5,0
N00003815,8,4,0,2,0,2,0
N00003816,33,23,0,8,0,1,1
N00003817,29,26,0,0,0,1,2
N00003818,40,31,0,1,2,1,5
N00003819,45,39,0,0,1,3,2
N00003820,40,36,0,0,0,1,3
N00003821,42,32,0,3,0,3,4
N00003822,44,42,0,0,0,2,0
N00003823,41,38,0,1,0,0,2
N00003824,42,35,0,0,0,3,4
N00003825,54,45,0,4,0,3,2
N00003826,41,38,0,0,0,1,2
N00003827,69,60,0,0,0,4,5
N00003828,34,27,0,2,0,0,5
N00003829,43,37,0,1,0,1,4
N00003830,35,31,0,0,0,2,2
N00003831,40,28,0,4,0,4,4
N00003832,39,36,0,1,0,1,1
N00003833,43,11,0,21,3,3,5
N00003834,25,16,1,4,1,2,1
N00003835,105,55,1,3,29,12,5
N00003836,48,38,0,3,0,6,1
N00003837,20,19,0,0,0,1,0
N00003838,47,35,0,2,0,8,2
N00003839,42,34,0,0,0,6,2
N00003840,48,41,1,1,0,3,2
N00003841,40,30,0,1,0,7,2
N00003842,47,37,2,0,0,4,4
N00003843,37,29,0,0,0,7,1
N00003844,50,42,0,1,1,5,1
N00003845,40,31,1,4,0,0,4
N00003846,94,24,0,20,36,5,9
N00003847,47,28,1,11,0,2,5
N00003848,35,31,0,0,0,4,0
N00003849,40,38,0,0,0,2,0
N00003850,33,25,0,3,0,0,5
N00003851,35,32,0,1,0,2,0
N00003852,40,17,0,13,5,1,4
N00003853,39,37,0,0,0,1,1
N00003854,27,25,0,0,0,1,1
N00003855,31,27,0,2,0,1,1
N00003856,37,33,1,0,0,2,1
N00003857,22,19,0,1,1,0,1
N00003858,41,36,0,2,0,2,1
N00003859,42,28,0,9,0,1,4
N00003860,50,39,1,3,0,5,2
N00003861,46,41,0,0,0,2,3
N00003862,40,36,0,2,0,1,1
N00003863,33,20,1,5,0,4,3
N00003864,32,25,0,3,0,2,2
N00003865,18,15,0,0,0,1,2
N00003866,47,38,0,5,0,3,1
N00003867,65,47,0,2,4,5,7
N00003868,48,30,0,14,0,1,3
N00003869,92,56,0,2,26,7,1
N00003870,27,18,0,5,0,4,0
N00003871,38,33,0,0,0,5,0
N00003872,32,17,0,8,0,4,3
N00003873,106,74,0,18,0,9,5
N00003874,41,34,0,3,0,1,3
N00003875,26,19,1,3,0,1,2
N00003876,33,31,0,0,0,0,2
N00003877,42,34,0,4,0,2,2
N00003878,28,26,0,0,0,1,1
N00003879,32,27,0,0,0,2,3
N00003880,42,34,0,4,0,1,3
N00003881,25,24,0,1,0,0,0
N00003882,36,34,0,1,0,1,0
N00003883,86,81,0,0,0,4,1
N00003884,75,56,0,2,6,7,4
N00003885,28,16,1,7,0,2,2
N00003886,25,11,0,8,3,2,1
N00003887,98,72,0,17,1,5,3
N00003888,26,25,0,0,0,0,1
N00003889,39,26,0,6,4,1,2
N00003890,52,15,1,13,18,5,0
N00003891,34,30,0,0,1,2,1
N00003892,31,19,0,0,5,6,1
N00003893,34,31,0,1,0,2,0
N00003894,28,23,0,0,2,1,2
N00003895,40,33,1,0,0,3,3
N00003896,162,72,0,58,17,5,10
N00003897,13,3,1,9,0,0,0
N00003898,15,14,0,0,0,1,0
N00003899,32,31,0,0,0,0,1
N00003900,31,15,0,13,0,0,3
N00003901,21,12,0,6,0,0,3
N00003902,50,50,0,0,0,0,0
N00003903,18,16,0,0,0,1,1
N00003904,52,46,0,3,0,2,1
N00003905,67,34,0,23,0,3,7
N00003906,18,11,0,0,0,6,1
N00003907,32,25,0,0,0,5,2
N00003908,53,15,0,4,26,5,3
N00003909,25,13,1,8,0,2,1
N00003910,49,39,0,3,1,1,5
N00003911,67,52,1,5,1,4,4
N00003912,39,36,0,0,0,3,0
N00003913,42,28,0,9,0,3,2
N00003914,28,28,0,0,0,0,0
N00003915,24,16,0,7,0,0,1
N00003916,18,17,0,0,0,1,0
N00003917,35,29,0,4,0,1,1
N00003918,40,23,0,13,0,1,3
N00003919,47,43,0,0,1,1,2
N00003920,20,20,0,0,0,0,0
N00003921,23,23,0,0,0,0,0
N00003922,30,28,0,0,0,1,1
N00003923,27,25,0,0,0,0,2
N00003924,26,22,0,1,0,3,0
N00003925,19,17,0,0,0,0,2
N00003926,22,22,0,0,0,0,0
N00003927,24,23,1,0,0,0,0
N00003928,75,49,0,5,21,0,0
N00003929,44,43,0,0,0,0,1
N00003930,53,50,0,0,1,1,1
N00003931,57,23,0,28,0,2,4
N00003932,44,40,0,0,0,3,1
N00003933,72,69,0,0,0,2,1
N00003934,40,35,0,0,0,2,3
N00003935,44,40,0,0,0,2,2
N00003936,69,55,1,4,1,4,4
N00003937,43,35,0,1,0,2,5
N00003938,31,31,0,0,0,0,0
N00003939,44,43,0,0,0,0,1
N00003940,52,48,0,0,0,3,1
N00003941,43,41,0,0,0,2,0
N00003942,32,28,0,0,0,1,3
N00003943,74,65,0,0,0,7,2
N00003944,24,21,0,0,0,1,2
N00003945,40,40,0,0,0,0,0
N00003946,18,17,0,0,0,0,1
N00003947,42,36,0,0,0,4,2
N00003948,40,40,0,0,0,0,0
N00003949,18,18,0,0,0,0,0
N00003950,24,23,1,0,0,0,0
N00003951,41,40,0,0,0,1,0
N00003952,52,50,0,0,0,1,1
N00003953,44,43,0,0,0,0,1
N00003954,63,37,0,0,22,2,2
N00003955,42,39,0,0,0,1,2
N00003956,29,29,0,0,0,0,0
N00003957,23,4,0,13,0,2,4
N00003958,66,17,0,16,24,1,8
N00003959,55,52,0,1,0,0,2
N00003960,51,50,0,0,0,0,1
N00003961,68,66,0,0,0,2,0
N00003962,95,93,1,0,0,1,0
N00003963,60,58,0,1,0,0,1
N00003964,34,28,0,4,0,1,1
N00003965,19,16,1,0,0,1,1
N00003966,36,27,0,6,0,0,3
N00003967,3,2,0,0,0,0,1
N00003968,37,32,3,1,0,1,0
N00003969,55,53,0,0,1,1,0
N00003970,51,42,0,0,3,3,3
N00003971,41,37,0,0,1,0,3
N00003972,50,29,0,13,0,2,6
N00003973,49,49,0,0,0,0,0
N00003974,18,16,0,1,0,1,0
N00003975,26,26,0,0,0,0,0
N00003976,19,17,2,0,0,0,0
N00003977,27,26,0,0,0,0,1
N00003978,33,29,1,0,0,2,1
N00003979,45,41,0,0,0,1,3
N00003980,63,62,0,0,0,0,1
N00003981,43,37,0,5,0,0,1
N00003982,21,11,1,1,0,7,1
N00003983,23,13,0,9,0,0,1
N00003984,31,26,0,5,0,0,0
N00003985,23,14,1,4,0,0,4
N00003986,44,19,0,21,0,0,4
N00003987,32,19,0,9,0,1,3
N00003988,44,26,0,16,0,1,1
N00003989,31,7,0,14,0,2,8
N00003990,41,35,0,1,0,2,3
N00003991,39,18,0,15,0,1,5
N00003992,43,34,0,0,0,6,3
N00003993,40,38,0,0,0,1,1
N00003994,17,17,0,0,0,0,0
N00003995,36,33,0,0,0,3,0
N00003996,42,29,0,8,0,3,2
N00003997,34,32,0,1,0,1,0
N00003998,14,9,1,1,0,3,0
N00003999,12,12,0,0,0,0,0
N00004000,50,14,0,7,23,2,4
N00004001,21,13,0,6,0,0,2
N00004002,68,26,0,27,8,2,5
N00004003,46,22,0,22,0,1,1
N00004004,22,7,0,15,0,0,0
N00004005,27,7,0,16,0,1,3
N00004006,26,14,0,10,0,0,2
N00004007,18,9,0,7,0,0,2
N00004008,27,27,0,0,0,0,0
N00004009,28,27,0,0,0,1,0
N00004010,36,36,0,0,0,0,0
N00004011,38,36,0,0,0,1,1
N00004012,47,44,0,0,0,2,1
N00004013,24,20,0,1,0,0,3
N00004014,25,25,0,0,0,0,0
N00004015,23,23,0,0,0,0,0
N00004016,43,41,0,0,0,2,0
N00004017,36,35,1,0,0,0,0
N00004018,37,35,1,0,0,0,1
N00004019,31,31,0,0,0,0,0
N00004020,21,19,0,1,1,0,0
N00004021,45,43,0,1,0,1,0
N00004022,40,19,0,16,0,0,5
N00004023,26,20,0,4,0,2,0
N00004024,13,7,0,4,0,1,1
N00004025,109,29,0,12,54,11,3
N00004026,46,45,0,0,0,1,0
N00004027,54,50,0,4,0,0,0
N00004028,38,34,0,3,0,0,1
N00004029,55,52,0,0,1,0,2
N00004030,36,29,0,5,0,0,2
N00004031,26,17,0,8,1,0,0
N00004032,42,12,0,1,28,0,1
N00004033,32,14,0,15,0,1,2
N00004034,41,30,0,0,1,10,0
N00004035,69,65,1,0,0,2,1
N00004036,24,19,0,0,3,2,0
N00004037,37,35,0,0,0,0,2
N00004038,48,34,0,4,5,3,2
N00004039,51,46,0,0,0,2,3
N00004040,48,45,0,1,0,1,1
N00004041,61,59,0,0,0,2,0
N00004042,68,64,0,0,0,3,1
N00004043,32,31,0,0,0,0,1
N00004044,60,40,0,0,15,1,4
N00004045,48,47,0,0,0,0,1
N00004046,45,35,0,8,0,0,2
N00004047,21,21,0,0,0,0,0
N00004048,13,12,0,0,0,1,0
N00004049,42,38,0,0,1,2,1
N00004050,76,73,0,0,0,2,1
N00004051,50,49,0,0,0,0,1
N00004052,46,44,0,1,0,1,0
N00004053,37,33,0,1,0,1,2
N00004054,34,32,0,0,0,1,1
N00004055,36,23,0,11,0,1,1
N00004056,21,18,0,0,1,2,0
N00004057,36,34,0,0,0,2,0
N00004058,49,40,0,1,0,6,2
N00004059,23,20,0,0,2,0,1
N00004060,11,10,0,0,0,1,0
N00004061,8,7,0,0,0,1,0
N00004062,16,15,0,0,0,0,1
N00004063,50,48,0,1,0,0,1
N00004064,19,17,0,0,0,1,1
N00004065,32,6,0,21,1,1,3
N00004066,42,19,0,19,0,0,4
N00004067,24,12,0,10,0,0,2
N00004068,29,15,0,10,0,3,1
N00004069,27,16,0,9,0,0,2
N00004070,35,22,0,11,0,1,1
N00004071,26,13,0,10,0,0,3
N00004072,20,13,0,5,0,1,1
N00004073,19,15,0,1,1,1,1
N00004074,27,20,0,3,1,1,2
N00004075,28,25,0,1,0,0,2
N00004076,27,17,0,6,0,0,4
N00004077,25,25,0,0,0,0,0
N00004078,40,35,1,1,0,1,2
N00004079,34,20,0,14,0,0,0
N00004080,30,9,0,16,0,0,5
N00004081,32,17,0,13,0,0,2
N00004082,31,15,0,14,0,1,1
N00004083,32,9,0,20,0,2,1
N00004084,62,56,0,0,1,4,1
N00004085,114,70,1,9,26,5,3
N00004086,23,4,0,18,0,0,1
N00004087,22,15,0,1,0,3,3
N00004088,49,47,0,0,0,0,2
N00004089,42,39,0,0,0,0,3
N00004090,42,42,0,0,0,0,0
N00004091,56,52,0,0,0,2,2
N00004092,39,32,0,1,2,3,1
N00004093,62,20,0,0,12,29,1
N00004094,64,48,0,14,0,0,2
N00004095,28,14,0,12,0,1,1
N00004096,28,13,0,12,1,1,1
N00004097,43,34,0,7,1,0,1
N00004098,28,13,0,14,0,0,1
N00004099,52,35,0,7,0,7,3
N00004100,46,8,1,8,23,2,4
N00004101,56,9,0,32,9,2,4
N00004102,27,11,0,13,0,2,1
N00004103,47,5,0,36,0,2,4
N00004104,37,26,0,4,0,0,7
N00004105,42,7,0,29,0,2,4
N00004106,27,11,0,11,0,4,1
N00004107,46,35,0,10,0,1,0
N00004108,39,13,0,19,2,2,3
N00004109,53,36,0,15,0,0,2
N00004110,29,23,4,0,0,0,2
N00004111,42,40,0,0,0,0,2
N00004112,19,18,0,0,0,0,1
N00004113,38,37,0,1,0,0,0
N00004114,22,21,0,0,1,0,0
N00004115,8,8,0,0,0,0,0
N00004116,12,11,0,0,1,0,0
N00004117,5,5,0,0,0,0,0
N00004118,28,28,0,0,0,0,0
N00004119,22,22,0,0,0,0,0
N00004120,16,15,0,1,0,0,0
N00004121,16,14,0,0,0,0,2
N00004122,15,15,0,0,0,0,0
N00004123,61,60,0,0,0,0,1
N00004124,37,35,0,0,0,2,0
N00004125,41,40,0,0,0,1,0
N00004126,44,41,0,0,0,2,1
N00004127,44,32,0,2,6,2,2
N00004128,40,36,0,0,0,3,1
N00004129,41,39,0,0,0,0,2
N00004130,39,35,0,0,0,3,1
N00004131,52,50,0,0,0,1,1
N00004132,50,49,0,0,0,0,1
N00004133,33,32,1,0,0,0,0
N00004134,39,38,0,0,0,1,0
N00004135,34,31,1,0,0,2,0
N00004136,43,40,0,1,0,1,1
N00004137,39,39,0,0,0,0,0
N00004138,15,14,1,0,0,0,0
N00004139,60,58,0,0,0,0,2
N00004140,22,22,0,0,0,0,0
N00004141,33,27,1,0,0,3,2
N00004142,28,25,0,0,0,3,0
N00004143,33,33,0,0,0,0,0
N00004144,48,43,3,0,0,2,0
N00004145,32,28,3,0,0,1,0
N00004146,9,8,0,0,0,0,1
N00004147,12,11,0,0,0,0,1
N00004148,69,7,0,7,34,20,1
N00004149,59,54,1,0,2,2,0
N00004150,85,75,1,0,0,6,3
N00004151,52,48,2,0,0,1,1
N00004152,54,43,0,1,0,7,3
N00004153,44,40,0,1,0,2,1
N00004154,38,35,0,0,0,3,0
N00004155,30,21,0,7,0,1,1
N00004156,23,14,0,7,0,1,1
N00004157,52,49,1,0,0,2,0
N00004158,46,42,1,0,0,2,1
N00004159,32,3,0,0,19,10,0
N00004160,25,5,0,1,14,3,2
N00004161,20,13,0,5,1,1,0
N00004162,29,7,0,20,0,0,2
N00004163,24,22,0,1,0,1,0
N00004164,8,8,0,0,0,0,0
N00004165,7,7,0,0,0,0,0
N00004166,22,20,1,0,0,0,1
N00004167,42,17,0,6,11,3,5
N00004168,41,4,0,29,0,1,7
N00004169,28,27,0,0,0,1,0
N00004170,31,27,1,0,0,1,2
N00004171,66,63,0,0,0,3,0
N00004172,60,55,0,0,0,4,1
N00004173,36,33,0,0,0,3,0
N00004174,47,45,0,0,1,0,1
N00004175,31,30,0,0,0,0,1
N00004176,148,55,0,9,76,2,6
N00004177,48,12,0,3,28,2,3
N00004178,27,22,0,0,1,3,1
N00004179,72,64,0,0,0,6,2
N00004180,43,42,1,0,0,0,0
N00004181,32,29,0,0,0,1,2
N00004182,49,46,0,0,0,2,1
N00004183,46,1,0,1,2,41,1
N00004184,53,49,0,0,0,1,3
N00004185,156,151,0,0,0,3,2
N00004186,66,49,0,2,11,2,2
N00004187,90,40,0,4,37,6,3
N00004188,29,28,0,0,0,0,1
N00004189,59,56,0,0,0,1,2
N00004190,110,49,0,4,50,4,3
N00004191,78,62,0,1,6,7,2
N00004192,38,26,1,10,1,0,0
N00004193,41,36,0,1,0,4,0
N00004194,51,50,0,1,0,0,0
N00004195,21,15,0,6,0,0,0
N00004196,40,34,0,0,0,2,4
N00004197,14,4,0,9,0,0,1
N00004198,22,4,0,14,0,1,3
N00004199,31,18,4,3,0,4,2
N00004200,19,17,0,0,0,2,0
N00004201,15,14,0,0,0,1,0
N00004202,15,15,0,0,0,0,0
N00004203,11,10,0,1,0,0,0
N00004204,23,21,0,0,0,1,1
N00004205,19,18,0,0,0,1,0
N00004206,25,22,0,2,0,0,1
N00004207,30,22,0,5,0,0,3
N00004208,10,4,0,3,1,2,0
N00004209,36,30,0,1,2,0,3
N00004210,36,26,0,8,0,1,1
N00004211,19,16,0,3,0,0,0
N00004212,56,45,1,3,1,2,4
N00004213,42,5,0,18,12,0,7
N00004214,20,3,0,13,2,0,2
N00004215,14,9,1,3,1,0,0
N00004216,41,7,0,27,0,1,6
N00004217,33,5,0,27,0,0,1
N00004218,17,10,0,4,0,2,1
N00004219,39,36,0,1,0,2,0
N00004220,49,40,0,5,0,1,3
N00004221,46,41,1,1,0,2,1
N00004222,49,45,0,0,1,1,2
N00004223,35,32,0,0,1,1,1
N00004224,52,49,0,1,0,2,0
N00004225,45,44,0,0,0,1,0
N00004226,45,41,0,3,0,1,0
N00004227,41,39,0,0,0,0,2
N00004228,102,88,0,2,0,4,8
N00004229,48,44,0,1,3,0,0
N00004230,52,51,0,0,0,0,1
N00004231,56,55,0,0,0,1,0
N00004232,61,60,0,0,0,1,0
N00004233,57,53,0,0,0,3,1
N00004234,63,63,0,0,0,0,0
N00004235,41,41,0,0,0,0,0
N00004236,40,37,0,0,0,0,3
N00004237,47,46,0,0,0,1,0
N00004238,37,36,1,0,0,0,0
N00004239,51,49,0,0,0,1,1
N00004240,42,42,0,0,0,0,0
N00004241,38,35,1,0,0,2,0
N00004242,56,55,0,0,0,0,1
N00004243,34,23,0,9,0,0,2
N00004244,22,11,0,9,1,0,1
N00004245,43,14,0,26,0,1,2
N00004246,39,37,0,0,0,2,0
N00004247,42,39,0,0,0,2,1
N00004248,38,14,0,19,1,2,2
N00004249,58,27,0,25,0,1,5
N00004250,20,13,0,3,0,1,3
N00004251,19,11,0,6,0,0,2
N00004252,36,35,0,0,0,0,1
N00004253,53,53,0,0,0,0,0
N00004254,36,35,0,1,0,0,0
N00004255,47,46,0,0,0,0,1
N00004256,161,151,3,0,0,5,2
N00004257,81,71,0,2,0,6,2
N00004258,64,38,2,9,11,2,2
N00004259,46,24,0,19,0,1,2
N00004260,63,60,0,0,0,1,2
N00004261,34,28,0,0,1,4,1
N00004262,14,10,0,0,0,4,0
N00004263,19,13,0,1,0,4,1
N00004264,50,28,0,0,0,20,2
N00004265,20,12,0,0,0,8,0
N00004266,43,36,0,0,3,3,1
N00004267,56,48,0,0,0,7,1
N00004268,34,26,0,2,2,2,2
N00004269,25,19,1,1,0,4,0
N00004270,34,26,0,3,0,2,3
N00004271,32,24,0,2,0,2,4
N00004272,17,15,0,0,0,2,0
N00004273,140,45,0,12,68,9,6
N00004274,18,11,0,4,0,2,1
N00004275,30,25,0,2,0,3,0
N00004276,53,50,0,0,0,3,0
N00004277,50,48,0,0,0,2,0
N00004278,40,22,0,15,0,1,2
N00004279,43,42,1,0,0,0,0
N00004280,37,32,0,0,1,3,1
N00004281,58,57,0,0,0,1,0
N00004282,52,21,0,10,15,1,5
N00004283,34,25,0,7,0,1,1
N00004284,52,48,0,0,0,3,1
N00004285,42,42,0,0,0,0,0
N00004286,30,27,0,0,0,2,1
N00004287,74,48,0,21,0,1,4
N00004288,26,12,0,12,0,0,2
N00004289,25,13,0,7,3,1,1
N00004290,105,80,0,20,0,1,4
N00004291,30,22,2,0,0,4,2
N00004292,17,12,0,2,0,1,2
N00004293,43,37,2,0,0,3,1
N00004294,3,2,0,0,0,0,1
N00004295,75,74,1,0,0,0,0
N00004296,67,57,0,0,6,4,0
N00004297,41,30,0,0,4,5,2
N00004298,36,35,0,0,0,1,0
N00004299,57,47,0,0,8,2,0
N00004300,75,35,0,0,28,10,2
N00004301,61,58,0,0,0,3,0
N00004302,78,68,0,0,7,3,0
N00004303,16,16,0,0,0,0,0
N00004304,35,34,0,0,0,1,0
N00004305,37,37,0,0,0,0,0
N00004306,33,25,0,0,1,4,3
N00004307,28,24,0,0,0,3,1
N00004308,32,25,1,0,3,2,1
N00004309,64,57,0,0,0,5,2
N00004310,42,41,0,0,0,1,0
N00004311,26,23,0,0,0,2,1
N00004312,31,28,0,1,0,1,1
N00004313,9,7,1,0,0,1,0
N00004314,50,37,1,4,0,6,2
N00004315,30,16,0,10,0,2,2
N00004316,17,14,3,0,0,0,0
N00004317,31,29,0,0,0,1,1
N00004318,29,28,0,0,0,1,0
N00004319,23,18,1,0,0,3,1
N00004320,46,20,0,3,17,5,1
N00004321,93,85,0,0,1,7,0
N00004322,42,40,1,0,0,1,0
N00004323,29,29,0,0,0,0,0
N00004324,65,31,0,0,2,32,0
N00004325,55,50,1,0,1,1,2
N00004326,58,57,0,0,0,0,1
N00004327,51,45,0,0,0,5,1
N00004328,46,43,1,0,0,2,0
N00004329,28,15,0,11,0,0,2
N00004330,27,27,0,0,0,0,0
N00004331,31,30,0,0,0,1,0
N00004332,52,48,0,0,0,2,2
N00004333,35,25,0,2,5,0,3
N00004334,33,9,0,16,0,1,7
N00004335,38,18,0,13,4,0,3
N00004336,21,11,0,6,0,0,4
N00004337,45,19,0,20,0,1,5
N00004338,34,29,0,3,0,1,1
N00004339,47,42,0,0,0,3,2
N00004340,36,32,0,0,0,2,2
N00004341,30,22,0,1,0,4,3
N00004342,75,44,0,15,0,10,6
N00004343,15,10,0,2,0,2,1
N00004344,45,33,0,7,0,3,2
N00004345,31,28,0,0,0,2,1
N00004346,24,18,0,3,0,2,1
N00004347,39,34,0,0,0,5,0
N00004348,44,22,0,19,0,1,2
N00004349,28,7,0,15,0,0,6
N00004350,89,77,0,1,0,9,2
N00004351,34,29,0,0,0,3,2
N00004352,37,32,0,1,0,1,3
N00004353,34,28,0,0,0,5,1
N00004354,35,24,0,0,0,4,7
N00004355,52,47,0,0,0,3,2
N00004356,36,22,0,9,0,3,2
N00004357,96,71,0,11,1,6,7
N00004358,29,21,0,4,2,1,1
N00004359,26,21,0,1,1,1,2
N00004360,94,84,0,1,0,3,6
N00004361,86,44,0,22,0,8,12
N00004362,69,57,3,5,0,2,2
N00004363,32,26,0,0,0,2,4
N00004364,36,30,0,0,0,3,3
N00004365,32,24,0,2,0,2,4
N00004366,26,13,0,9,3,0,1
N00004367,87,65,0,4,0,6,12
N00004368,41,37,0,0,0,2,2
N00004369,29,23,0,4,0,1,1
N00004370,35,26,0,1,0,6,2
N00004371,47,41,0,0,0,3,3
N00004372,32,26,0,1,0,2,3
N00004373,34,28,0,0,0,1,5
N00004374,41,38,0,1,0,1,1
N00004375,80,49,0,17,0,9,5
N00004376,38,33,0,0,0,4,1
N00004377,39,34,0,0,0,1,4
N00004378,15,11,0,0,0,4,0
N00004379,41,36,0,2,0,1,2
N00004380,41,36,0,1,0,2,2
N00004381,27,24,0,0,0,1,2
N00004382,40,23,1,4,6,4,2
N00004383,51,38,0,6,0,0,7
N00004384,45,36,0,3,0,2,4
N00004385,24,21,0,0,0,0,3
N00004386,33,28,0,1,0,2,2
N00004387,56,49,0,1,0,1,5
N00004388,46,41,0,1,0,2,2
N00004389,39,36,0,0,0,1,2
N00004390,48,41,0,2,2,1,2
N00004391,42,42,0,0,0,0,0
N00004392,29,19,0,7,0,1,2
N00004393,46,29,0,4,1,6,6
N00004394,20,11,0,7,0,1,1
N00004395,50,28,0,9,0,4,9
