GeographyCode,QS203NI0001,QS203NI0002,QS203NI0003,QS203NI0004,QS203NI0005,QS203NI0006,QS203NI0007,QS203NI0008,QS203NI0009,QS203NI0010,QS203NI0011,QS203NI0012,QS203NI0013
N00000445,141,141,0,0,0,0,0,0,0,0,0,0,0
N00000446,130,128,0,1,1,0,0,0,0,0,0,0,0
N00000447,117,117,0,0,0,0,0,0,0,0,0,0,0
N00000448,128,126,0,0,2,0,0,0,0,0,0,0,0
N00000449,146,146,0,0,0,0,0,0,0,0,0,0,0
N00000450,178,178,0,0,0,0,0,0,0,0,0,0,0
N00000451,189,189,0,0,0,0,0,0,0,0,0,0,0
N00000452,157,157,0,0,0,0,0,0,0,0,0,0,0
N00000453,149,149,0,0,0,0,0,0,0,0,0,0,0
N00000454,162,162,0,0,0,0,0,0,0,0,0,0,0
N00000455,111,111,0,0,0,0,0,0,0,0,0,0,0
N00000456,118,118,0,0,0,0,0,0,0,0,0,0,0
N00000457,126,126,0,0,0,0,0,0,0,0,0,0,0
N00000458,129,129,0,0,0,0,0,0,0,0,0,0,0
N00000459,247,246,0,0,0,0,0,1,0,0,0,0,0
N00000460,138,137,0,0,0,0,0,0,0,0,0,0,1
N00000461,157,157,0,0,0,0,0,0,0,0,0,0,0
N00000462,101,100,0,0,0,0,0,1,0,0,0,0,0
N00000463,343,340,3,0,0,0,0,0,0,0,0,0,0
N00000464,156,156,0,0,0,0,0,0,0,0,0,0,0
N00000465,129,128,0,0,0,0,0,0,0,0,0,1,0
N00000466,138,138,0,0,0,0,0,0,0,0,0,0,0
N00000467,131,130,1,0,0,0,0,0,0,0,0,0,0
N00000468,116,116,0,0,0,0,0,0,0,0,0,0,0
N00000469,154,154,0,0,0,0,0,0,0,0,0,0,0
N00000470,122,121,0,0,0,0,0,1,0,0,0,0,0
N00000471,126,123,1,0,0,0,0,1,0,0,1,0,0
N00000472,133,130,1,0,0,0,0,0,0,0,0,2,0
N00000473,108,108,0,0,0,0,0,0,0,0,0,0,0
N00000474,118,118,0,0,0,0,0,0,0,0,0,0,0
N00000475,116,114,1,0,0,0,0,1,0,0,0,0,0
N00000476,119,119,0,0,0,0,0,0,0,0,0,0,0
N00000477,283,281,0,0,2,0,0,0,0,0,0,0,0
N00000478,129,122,2,0,2,0,0,1,0,1,0,0,1
N00000479,117,114,0,1,0,0,0,2,0,0,0,0,0
N00000480,132,131,0,0,1,0,0,0,0,0,0,0,0
N00000481,175,172,0,0,3,0,0,0,0,0,0,0,0
N00000482,121,120,0,0,0,0,0,1,0,0,0,0,0
N00000483,115,113,0,0,0,0,0,2,0,0,0,0,0
N00000484,139,136,1,0,0,0,0,0,0,0,0,0,2
N00000485,108,107,0,0,0,0,0,0,0,0,0,1,0
N00000486,116,115,1,0,0,0,0,0,0,0,0,0,0
N00000487,113,113,0,0,0,0,0,0,0,0,0,0,0
N00000488,134,133,0,0,0,0,0,0,0,0,0,1,0
N00000489,107,107,0,0,0,0,0,0,0,0,0,0,0
N00000490,194,193,1,0,0,0,0,0,0,0,0,0,0
N00000491,166,166,0,0,0,0,0,0,0,0,0,0,0
N00000492,177,175,0,0,0,1,0,0,0,0,0,0,1
N00000493,140,137,0,1,0,0,0,1,0,0,0,1,0
N00000494,347,344,1,0,1,0,0,1,0,0,0,0,0
N00000495,136,135,0,0,0,1,0,0,0,0,0,0,0
N00000496,310,302,2,0,3,1,0,2,0,0,0,0,0
N00000497,328,320,1,0,1,3,0,1,0,0,0,2,0
N00000498,128,126,0,0,2,0,0,0,0,0,0,0,0
N00000499,129,127,0,0,1,0,0,0,0,0,0,0,1
N00000500,249,249,0,0,0,0,0,0,0,0,0,0,0
N00000501,151,150,0,0,0,0,0,0,0,0,0,0,1
N00000502,89,89,0,0,0,0,0,0,0,0,0,0,0
N00000503,133,132,0,0,0,0,0,0,0,0,0,0,1
N00000504,108,107,0,0,0,0,1,0,0,0,0,0,0
N00000505,94,94,0,0,0,0,0,0,0,0,0,0,0
N00000506,113,111,0,0,0,0,0,0,0,1,0,1,0
N00000507,114,113,0,0,0,1,0,0,0,0,0,0,0
N00000508,129,127,0,0,0,1,0,0,0,1,0,0,0
N00000509,127,124,0,0,0,1,0,0,0,2,0,0,0
N00000510,108,106,0,0,1,1,0,0,0,0,0,0,0
N00000511,157,157,0,0,0,0,0,0,0,0,0,0,0
N00000512,174,172,2,0,0,0,0,0,0,0,0,0,0
N00000513,131,129,1,0,0,0,0,0,0,0,0,0,1
N00000514,141,140,1,0,0,0,0,0,0,0,0,0,0
N00000515,124,124,0,0,0,0,0,0,0,0,0,0,0
N00000516,92,92,0,0,0,0,0,0,0,0,0,0,0
N00000517,125,124,1,0,0,0,0,0,0,0,0,0,0
N00000518,119,119,0,0,0,0,0,0,0,0,0,0,0
N00000519,118,118,0,0,0,0,0,0,0,0,0,0,0
N00000520,269,268,0,1,0,0,0,0,0,0,0,0,0
N00000521,183,182,1,0,0,0,0,0,0,0,0,0,0
N00000522,181,181,0,0,0,0,0,0,0,0,0,0,0
N00000523,154,153,1,0,0,0,0,0,0,0,0,0,0
N00000524,177,177,0,0,0,0,0,0,0,0,0,0,0
N00000525,211,211,0,0,0,0,0,0,0,0,0,0,0
N00000526,117,114,2,0,0,0,0,1,0,0,0,0,0
N00000527,133,132,1,0,0,0,0,0,0,0,0,0,0
N00000528,111,107,1,1,0,0,0,0,0,0,0,0,2
N00000529,135,132,0,0,0,0,0,2,0,0,0,0,1
N00000530,130,130,0,0,0,0,0,0,0,0,0,0,0
N00000531,151,148,2,0,1,0,0,0,0,0,0,0,0
N00000532,105,101,0,0,3,0,0,0,0,0,0,0,1
N00000533,159,156,1,0,1,0,0,1,0,0,0,0,0
N00000534,169,168,0,0,0,0,0,0,0,0,0,1,0
N00000535,183,182,0,0,0,0,0,0,0,1,0,0,0
N00000536,148,148,0,0,0,0,0,0,0,0,0,0,0
N00000537,142,141,1,0,0,0,0,0,0,0,0,0,0
N00000538,148,147,0,0,0,0,0,0,0,0,1,0,0
N00000539,139,139,0,0,0,0,0,0,0,0,0,0,0
N00000540,123,122,1,0,0,0,0,0,0,0,0,0,0
N00000541,158,158,0,0,0,0,0,0,0,0,0,0,0
N00000542,130,130,0,0,0,0,0,0,0,0,0,0,0
N00000543,138,138,0,0,0,0,0,0,0,0,0,0,0
N00000544,128,128,0,0,0,0,0,0,0,0,0,0,0
N00000545,126,125,0,0,1,0,0,0,0,0,0,0,0
N00000546,120,120,0,0,0,0,0,0,0,0,0,0,0
N00000547,143,141,0,0,1,1,0,0,0,0,0,0,0
N00000548,114,114,0,0,0,0,0,0,0,0,0,0,0
N00000549,115,114,0,1,0,0,0,0,0,0,0,0,0
N00000550,180,179,0,0,0,1,0,0,0,0,0,0,0
N00000551,100,93,1,5,0,0,0,0,0,1,0,0,0
N00000552,101,101,0,0,0,0,0,0,0,0,0,0,0
N00000553,131,127,0,2,0,0,0,2,0,0,0,0,0
N00000554,103,97,0,6,0,0,0,0,0,0,0,0,0
N00000555,110,105,0,5,0,0,0,0,0,0,0,0,0
N00000556,115,111,1,2,0,0,0,1,0,0,0,0,0
N00000557,167,167,0,0,0,0,0,0,0,0,0,0,0
N00000558,148,148,0,0,0,0,0,0,0,0,0,0,0
N00000559,124,124,0,0,0,0,0,0,0,0,0,0,0
N00000560,146,145,0,0,0,0,0,0,0,0,0,0,1
N00000561,162,162,0,0,0,0,0,0,0,0,0,0,0
N00000562,143,143,0,0,0,0,0,0,0,0,0,0,0
N00000563,356,340,1,9,1,0,0,1,0,2,0,1,1
N00000564,138,134,0,1,2,0,0,1,0,0,0,0,0
N00000565,124,123,0,0,0,0,0,1,0,0,0,0,0
N00000566,123,120,1,2,0,0,0,0,0,0,0,0,0
N00000567,200,198,1,0,0,0,0,1,0,0,0,0,0
N00000568,130,130,0,0,0,0,0,0,0,0,0,0,0
N00000569,167,165,0,0,0,0,0,0,1,0,0,1,0
N00000570,129,129,0,0,0,0,0,0,0,0,0,0,0
N00000571,120,119,1,0,0,0,0,0,0,0,0,0,0
N00000572,200,197,3,0,0,0,0,0,0,0,0,0,0
N00000573,138,134,3,0,1,0,0,0,0,0,0,0,0
N00000574,149,144,1,0,1,1,0,1,0,1,0,0,0
N00000575,160,160,0,0,0,0,0,0,0,0,0,0,0
N00000576,131,131,0,0,0,0,0,0,0,0,0,0,0
N00000577,154,154,0,0,0,0,0,0,0,0,0,0,0
N00000578,243,242,0,0,0,1,0,0,0,0,0,0,0
N00000579,149,149,0,0,0,0,0,0,0,0,0,0,0
N00000580,177,177,0,0,0,0,0,0,0,0,0,0,0
N00000581,160,160,0,0,0,0,0,0,0,0,0,0,0
N00000582,142,142,0,0,0,0,0,0,0,0,0,0,0
N00000583,118,117,0,0,0,0,0,1,0,0,0,0,0
N00000584,157,156,0,0,0,0,0,0,0,0,0,0,1
N00000585,155,155,0,0,0,0,0,0,0,0,0,0,0
N00000586,154,154,0,0,0,0,0,0,0,0,0,0,0
N00000587,154,152,0,0,1,0,1,0,0,0,0,0,0
N00000588,139,139,0,0,0,0,0,0,0,0,0,0,0
N00000589,182,181,0,0,0,0,0,0,0,0,0,0,1
N00000590,137,136,0,0,0,0,0,0,1,0,0,0,0
N00000591,155,154,0,0,0,0,0,1,0,0,0,0,0
N00000592,188,188,0,0,0,0,0,0,0,0,0,0,0
N00000593,171,170,0,1,0,0,0,0,0,0,0,0,0
N00000594,130,130,0,0,0,0,0,0,0,0,0,0,0
N00000595,185,184,1,0,0,0,0,0,0,0,0,0,0
N00000596,120,118,0,0,0,0,0,1,0,0,1,0,0
N00000597,121,120,0,0,0,0,0,0,0,0,0,0,1
N00000598,152,149,1,0,0,0,0,1,0,0,0,1,0
N00000599,114,111,0,0,0,1,0,0,0,1,0,1,0
N00000600,122,119,0,0,0,0,0,1,0,0,0,1,1
N00000601,133,129,0,1,0,0,0,1,0,0,0,1,1
N00000602,111,110,0,0,1,0,0,0,0,0,0,0,0
N00000603,151,150,0,0,0,0,0,1,0,0,0,0,0
N00000604,132,131,0,0,0,0,0,0,0,0,0,1,0
N00000605,196,195,0,0,0,0,0,1,0,0,0,0,0
N00000606,124,123,0,0,0,0,0,0,0,1,0,0,0
N00000607,129,127,1,0,0,0,0,0,0,1,0,0,0
N00000608,138,137,0,1,0,0,0,0,0,0,0,0,0
N00000609,136,135,1,0,0,0,0,0,0,0,0,0,0
N00000610,147,147,0,0,0,0,0,0,0,0,0,0,0
N00000611,122,121,0,0,0,0,0,0,0,1,0,0,0
N00000612,246,246,0,0,0,0,0,0,0,0,0,0,0
N00000613,112,112,0,0,0,0,0,0,0,0,0,0,0
N00000614,119,119,0,0,0,0,0,0,0,0,0,0,0
N00000615,87,87,0,0,0,0,0,0,0,0,0,0,0
N00000616,129,127,2,0,0,0,0,0,0,0,0,0,0
N00000617,133,133,0,0,0,0,0,0,0,0,0,0,0
N00000618,271,265,0,0,0,0,0,3,0,0,0,1,2
N00000619,141,139,0,0,1,1,0,0,0,0,0,0,0
N00000620,139,137,0,0,0,1,0,0,0,0,0,1,0
N00000621,176,174,0,0,0,1,0,0,0,0,1,0,0
N00000622,164,164,0,0,0,0,0,0,0,0,0,0,0
N00000623,125,125,0,0,0,0,0,0,0,0,0,0,0
N00000624,160,159,0,0,0,0,0,0,0,0,0,0,1
N00000625,118,114,2,0,0,0,0,1,0,0,0,0,1
N00000626,156,155,0,0,1,0,0,0,0,0,0,0,0
N00000627,159,159,0,0,0,0,0,0,0,0,0,0,0
N00000628,141,140,0,0,1,0,0,0,0,0,0,0,0
N00000629,171,170,0,0,0,0,0,0,0,0,0,0,1
N00000630,126,125,0,0,0,0,0,0,0,0,0,0,1
N00000631,137,137,0,0,0,0,0,0,0,0,0,0,0
N00000632,156,155,0,0,0,0,0,0,0,0,0,0,1
N00000633,126,126,0,0,0,0,0,0,0,0,0,0,0
N00000634,166,165,0,0,0,0,0,0,0,0,0,0,1
N00000635,153,153,0,0,0,0,0,0,0,0,0,0,0
N00000636,143,143,0,0,0,0,0,0,0,0,0,0,0
N00000637,305,302,2,0,0,0,0,1,0,0,0,0,0
N00000638,136,136,0,0,0,0,0,0,0,0,0,0,0
N00000639,143,143,0,0,0,0,0,0,0,0,0,0,0
N00000640,132,130,2,0,0,0,0,0,0,0,0,0,0
N00000641,129,128,0,0,1,0,0,0,0,0,0,0,0
N00000642,145,145,0,0,0,0,0,0,0,0,0,0,0
N00000643,148,148,0,0,0,0,0,0,0,0,0,0,0
N00000644,184,184,0,0,0,0,0,0,0,0,0,0,0
N00000645,136,136,0,0,0,0,0,0,0,0,0,0,0
N00000646,124,124,0,0,0,0,0,0,0,0,0,0,0
N00000647,300,300,0,0,0,0,0,0,0,0,0,0,0
N00000648,129,128,0,0,0,0,0,0,0,0,0,1,0
N00000649,132,132,0,0,0,0,0,0,0,0,0,0,0
N00000650,229,229,0,0,0,0,0,0,0,0,0,0,0
N00000651,122,121,0,0,1,0,0,0,0,0,0,0,0
N00000652,200,200,0,0,0,0,0,0,0,0,0,0,0
N00000653,116,116,0,0,0,0,0,0,0,0,0,0,0
N00000654,114,114,0,0,0,0,0,0,0,0,0,0,0
N00000655,141,140,0,0,0,0,0,0,0,0,0,1,0
N00000656,115,114,0,0,1,0,0,0,0,0,0,0,0
N00000657,318,316,1,0,0,0,0,0,1,0,0,0,0
N00000658,123,122,0,0,0,0,0,0,0,0,0,1,0
N00000659,142,140,0,0,0,0,0,0,0,0,0,0,2
N00000660,153,153,0,0,0,0,0,0,0,0,0,0,0
N00000661,141,141,0,0,0,0,0,0,0,0,0,0,0
N00000662,140,140,0,0,0,0,0,0,0,0,0,0,0
N00000663,148,148,0,0,0,0,0,0,0,0,0,0,0
N00000664,148,146,0,0,0,0,0,0,1,0,0,1,0
N00000665,145,144,0,0,0,0,0,0,0,0,0,0,1
N00000666,132,132,0,0,0,0,0,0,0,0,0,0,0
N00000667,137,134,0,1,0,0,0,0,1,0,0,1,0
N00000668,127,126,0,0,0,0,0,0,1,0,0,0,0
N00000669,151,151,0,0,0,0,0,0,0,0,0,0,0
N00000670,126,125,1,0,0,0,0,0,0,0,0,0,0
N00000671,130,130,0,0,0,0,0,0,0,0,0,0,0
N00000672,131,131,0,0,0,0,0,0,0,0,0,0,0
N00000673,353,351,1,0,0,0,0,1,0,0,0,0,0
N00000674,130,129,0,0,1,0,0,0,0,0,0,0,0
N00000675,144,142,0,0,2,0,0,0,0,0,0,0,0
N00000676,294,291,2,0,1,0,0,0,0,0,0,0,0
N00000677,143,141,1,0,1,0,0,0,0,0,0,0,0
N00000678,161,161,0,0,0,0,0,0,0,0,0,0,0
N00000679,167,167,0,0,0,0,0,0,0,0,0,0,0
N00000680,139,138,0,1,0,0,0,0,0,0,0,0,0
N00000681,138,138,0,0,0,0,0,0,0,0,0,0,0
N00000682,143,143,0,0,0,0,0,0,0,0,0,0,0
N00000683,132,131,0,0,0,0,0,0,1,0,0,0,0
N00000684,202,202,0,0,0,0,0,0,0,0,0,0,0
N00000685,121,118,0,1,0,0,0,0,0,0,0,2,0
N00000686,148,148,0,0,0,0,0,0,0,0,0,0,0
N00000687,135,135,0,0,0,0,0,0,0,0,0,0,0
N00000688,132,132,0,0,0,0,0,0,0,0,0,0,0
N00000689,136,136,0,0,0,0,0,0,0,0,0,0,0
N00000690,119,119,0,0,0,0,0,0,0,0,0,0,0
N00000691,129,128,0,0,1,0,0,0,0,0,0,0,0
N00000692,129,128,0,0,1,0,0,0,0,0,0,0,0
N00000693,125,125,0,0,0,0,0,0,0,0,0,0,0
N00000694,356,355,1,0,0,0,0,0,0,0,0,0,0
N00000695,201,199,1,0,0,0,0,0,0,0,0,1,0
N00000696,114,113,1,0,0,0,0,0,0,0,0,0,0
N00000697,149,147,2,0,0,0,0,0,0,0,0,0,0
N00000698,187,185,0,0,2,0,0,0,0,0,0,0,0
N00000699,148,148,0,0,0,0,0,0,0,0,0,0,0
N00000700,120,119,0,0,0,0,0,0,0,1,0,0,0
N00000701,94,94,0,0,0,0,0,0,0,0,0,0,0
N00000702,311,309,2,0,0,0,0,0,0,0,0,0,0
N00000703,131,131,0,0,0,0,0,0,0,0,0,0,0
N00000704,238,238,0,0,0,0,0,0,0,0,0,0,0
N00000705,242,241,0,0,1,0,0,0,0,0,0,0,0
N00000706,154,154,0,0,0,0,0,0,0,0,0,0,0
N00000707,132,131,0,0,0,0,0,0,0,0,0,1,0
N00000708,155,154,0,0,0,0,0,0,0,0,0,1,0
N00000709,165,165,0,0,0,0,0,0,0,0,0,0,0
N00000710,117,117,0,0,0,0,0,0,0,0,0,0,0
N00000711,195,195,0,0,0,0,0,0,0,0,0,0,0
N00000712,134,134,0,0,0,0,0,0,0,0,0,0,0
N00000713,135,135,0,0,0,0,0,0,0,0,0,0,0
N00000714,128,128,0,0,0,0,0,0,0,0,0,0,0
N00000715,254,253,0,0,0,0,0,1,0,0,0,0,0
N00000716,328,325,1,0,0,0,0,2,0,0,0,0,0
N00000717,199,198,0,0,0,0,0,1,0,0,0,0,0
N00000718,719,712,0,1,0,3,0,0,0,0,0,0,3
N00000719,86,85,0,0,0,0,0,0,0,0,0,1,0
N00000720,154,153,0,0,0,0,0,1,0,0,0,0,0
N00000721,154,154,0,0,0,0,0,0,0,0,0,0,0
N00000722,162,160,0,0,0,0,0,0,0,0,0,1,1
N00000723,145,145,0,0,0,0,0,0,0,0,0,0,0
N00000724,160,159,0,0,0,0,0,1,0,0,0,0,0
N00000725,165,165,0,0,0,0,0,0,0,0,0,0,0
N00000726,137,137,0,0,0,0,0,0,0,0,0,0,0
N00000727,124,124,0,0,0,0,0,0,0,0,0,0,0
N00000728,187,186,0,0,0,0,0,0,0,0,0,0,1
N00000729,121,120,1,0,0,0,0,0,0,0,0,0,0
N00000730,121,121,0,0,0,0,0,0,0,0,0,0,0
N00000731,123,123,0,0,0,0,0,0,0,0,0,0,0
N00000732,239,236,0,0,0,0,0,1,0,0,0,0,2
N00000733,112,111,0,0,0,0,0,0,0,0,0,1,0
N00000734,142,142,0,0,0,0,0,0,0,0,0,0,0
N00000735,143,143,0,0,0,0,0,0,0,0,0,0,0
N00000736,137,136,1,0,0,0,0,0,0,0,0,0,0
N00000737,124,124,0,0,0,0,0,0,0,0,0,0,0
N00000738,138,137,0,0,0,0,0,0,0,1,0,0,0
N00000739,143,142,0,0,0,0,0,0,0,0,0,0,1
N00000740,177,174,0,1,1,0,0,1,0,0,0,0,0
N00000741,140,140,0,0,0,0,0,0,0,0,0,0,0
N00000742,120,118,0,0,1,0,0,1,0,0,0,0,0
N00000743,116,112,0,0,1,0,0,1,0,0,0,2,0
N00000744,123,122,0,0,0,0,0,1,0,0,0,0,0
N00000745,184,184,0,0,0,0,0,0,0,0,0,0,0
N00000746,263,262,0,0,0,0,0,1,0,0,0,0,0
N00000747,173,173,0,0,0,0,0,0,0,0,0,0,0
N00000748,173,172,0,0,0,0,0,0,0,0,0,1,0
N00000749,140,140,0,0,0,0,0,0,0,0,0,0,0
N00000750,146,146,0,0,0,0,0,0,0,0,0,0,0
N00000751,198,197,0,0,1,0,0,0,0,0,0,0,0
N00000752,163,161,0,0,0,0,0,2,0,0,0,0,0
N00000753,138,136,0,0,2,0,0,0,0,0,0,0,0
N00000754,162,160,0,0,1,0,0,0,1,0,0,0,0
N00000755,125,125,0,0,0,0,0,0,0,0,0,0,0
N00000756,153,152,0,0,0,0,0,0,0,0,0,0,1
N00000757,142,142,0,0,0,0,0,0,0,0,0,0,0
N00000758,185,185,0,0,0,0,0,0,0,0,0,0,0
N00000759,102,102,0,0,0,0,0,0,0,0,0,0,0
N00000760,132,131,0,0,0,0,0,0,0,0,0,0,1
N00000761,178,176,1,0,0,0,0,0,1,0,0,0,0
N00000762,133,132,0,0,0,0,0,0,0,0,0,1,0
N00000763,166,165,0,1,0,0,0,0,0,0,0,0,0
N00000764,93,93,0,0,0,0,0,0,0,0,0,0,0
N00000765,165,165,0,0,0,0,0,0,0,0,0,0,0
N00000766,387,386,0,0,1,0,0,0,0,0,0,0,0
N00000767,108,104,2,0,0,0,1,1,0,0,0,0,0
N00000768,120,119,0,0,0,0,0,0,1,0,0,0,0
N00000769,137,137,0,0,0,0,0,0,0,0,0,0,0
N00000770,117,116,0,0,0,0,0,1,0,0,0,0,0
N00000771,124,124,0,0,0,0,0,0,0,0,0,0,0
N00000772,157,157,0,0,0,0,0,0,0,0,0,0,0
N00000773,154,153,0,0,1,0,0,0,0,0,0,0,0
N00000774,430,428,1,0,0,0,1,0,0,0,0,0,0
N00000775,123,123,0,0,0,0,0,0,0,0,0,0,0
N00000776,136,135,0,0,0,0,0,0,0,1,0,0,0
N00000777,323,319,1,0,0,0,0,0,1,0,1,0,1
N00000778,142,141,0,0,0,0,0,0,0,0,0,0,1
N00000779,204,203,1,0,0,0,0,0,0,0,0,0,0
N00000780,181,180,0,0,0,0,0,0,0,0,0,0,1
N00000781,204,199,0,0,1,0,0,0,0,0,0,2,2
N00000782,162,162,0,0,0,0,0,0,0,0,0,0,0
N00000783,195,195,0,0,0,0,0,0,0,0,0,0,0
N00000784,145,145,0,0,0,0,0,0,0,0,0,0,0
N00000785,118,117,1,0,0,0,0,0,0,0,0,0,0
N00000786,129,129,0,0,0,0,0,0,0,0,0,0,0
N00000787,144,143,0,0,0,1,0,0,0,0,0,0,0
N00000788,142,142,0,0,0,0,0,0,0,0,0,0,0
N00000789,403,400,1,0,0,0,0,0,1,0,0,1,0
N00000790,193,192,0,0,0,0,0,0,0,0,0,1,0
N00000791,146,145,0,0,0,0,0,0,0,0,0,1,0
N00000792,130,130,0,0,0,0,0,0,0,0,0,0,0
N00000793,146,146,0,0,0,0,0,0,0,0,0,0,0
N00000794,154,153,0,0,0,0,0,1,0,0,0,0,0
N00000795,170,170,0,0,0,0,0,0,0,0,0,0,0
N00000796,141,140,0,0,0,0,0,0,0,0,0,1,0
N00000797,144,144,0,0,0,0,0,0,0,0,0,0,0
N00000798,175,173,0,0,0,1,0,0,0,0,0,1,0
N00000799,193,192,1,0,0,0,0,0,0,0,0,0,0
N00000800,145,144,0,1,0,0,0,0,0,0,0,0,0
N00000801,176,176,0,0,0,0,0,0,0,0,0,0,0
N00000802,114,114,0,0,0,0,0,0,0,0,0,0,0
N00000803,140,140,0,0,0,0,0,0,0,0,0,0,0
N00000804,153,153,0,0,0,0,0,0,0,0,0,0,0
N00000805,134,134,0,0,0,0,0,0,0,0,0,0,0
N00000806,143,142,0,0,0,0,0,0,0,0,0,0,1
N00000807,187,186,1,0,0,0,0,0,0,0,0,0,0
N00000808,119,118,1,0,0,0,0,0,0,0,0,0,0
N00000809,204,202,2,0,0,0,0,0,0,0,0,0,0
N00000810,151,149,0,0,1,0,0,0,0,0,0,0,1
N00000811,148,147,0,0,0,0,0,0,0,0,0,0,1
N00000812,121,120,1,0,0,0,0,0,0,0,0,0,0
N00000813,191,189,1,0,0,0,0,0,0,1,0,0,0
N00000814,118,118,0,0,0,0,0,0,0,0,0,0,0
N00000815,159,158,1,0,0,0,0,0,0,0,0,0,0
N00000816,232,232,0,0,0,0,0,0,0,0,0,0,0
N00000817,104,103,0,0,0,0,0,0,0,0,0,0,1
N00000818,123,123,0,0,0,0,0,0,0,0,0,0,0
N00000819,132,132,0,0,0,0,0,0,0,0,0,0,0
N00000820,179,178,1,0,0,0,0,0,0,0,0,0,0
N00000821,129,127,1,0,0,0,0,0,0,0,0,1,0
N00000822,127,127,0,0,0,0,0,0,0,0,0,0,0
N00000823,146,143,1,0,2,0,0,0,0,0,0,0,0
N00000824,144,143,0,0,1,0,0,0,0,0,0,0,0
N00000825,136,135,0,0,1,0,0,0,0,0,0,0,0
N00000826,115,115,0,0,0,0,0,0,0,0,0,0,0
N00000827,121,121,0,0,0,0,0,0,0,0,0,0,0
N00000828,104,104,0,0,0,0,0,0,0,0,0,0,0
N00000829,131,130,1,0,0,0,0,0,0,0,0,0,0
N00000830,132,132,0,0,0,0,0,0,0,0,0,0,0
N00000831,134,134,0,0,0,0,0,0,0,0,0,0,0
N00000832,122,122,0,0,0,0,0,0,0,0,0,0,0
N00000833,120,118,0,0,2,0,0,0,0,0,0,0,0
N00000834,136,133,0,1,1,0,0,0,0,1,0,0,0
N00000835,112,112,0,0,0,0,0,0,0,0,0,0,0
N00000836,126,126,0,0,0,0,0,0,0,0,0,0,0
N00000837,122,121,0,0,0,0,0,1,0,0,0,0,0
N00000838,119,118,0,0,1,0,0,0,0,0,0,0,0
N00000839,156,154,0,0,1,0,1,0,0,0,0,0,0
N00000840,118,118,0,0,0,0,0,0,0,0,0,0,0
N00000841,123,122,0,1,0,0,0,0,0,0,0,0,0
N00000842,209,206,0,0,0,0,1,1,0,0,0,1,0
N00000843,107,107,0,0,0,0,0,0,0,0,0,0,0
N00000844,98,98,0,0,0,0,0,0,0,0,0,0,0
N00000845,98,97,1,0,0,0,0,0,0,0,0,0,0
N00000846,114,113,0,0,0,0,0,0,1,0,0,0,0
N00000847,367,366,0,0,0,0,0,0,1,0,0,0,0
N00000848,112,112,0,0,0,0,0,0,0,0,0,0,0
N00000849,144,143,0,0,0,0,0,1,0,0,0,0,0
N00000850,121,120,0,0,0,0,0,0,0,0,0,0,1
N00000851,115,115,0,0,0,0,0,0,0,0,0,0,0
N00000852,543,540,0,0,0,0,0,0,0,2,0,1,0
N00000853,108,108,0,0,0,0,0,0,0,0,0,0,0
N00000854,309,305,1,1,0,0,0,0,0,0,0,2,0
N00000855,104,98,0,1,0,0,0,4,0,1,0,0,0
N00000856,90,89,0,0,1,0,0,0,0,0,0,0,0
N00000857,157,154,0,0,1,0,0,0,0,0,0,1,1
N00000858,131,126,1,0,1,2,0,1,0,0,0,0,0
N00000859,138,129,1,0,5,0,0,3,0,0,0,0,0
N00000860,151,149,0,0,0,0,0,0,0,1,0,0,1
N00000861,124,122,0,0,2,0,0,0,0,0,0,0,0
N00000862,388,374,6,0,1,0,0,3,0,3,0,0,1
N00000863,128,125,1,0,1,0,0,0,0,0,0,1,0
N00000864,125,122,1,0,0,1,0,1,0,0,0,0,0
N00000865,126,122,0,0,1,0,1,0,0,2,0,0,0
N00000866,164,153,5,0,1,0,1,3,1,0,0,0,0
N00000867,159,151,2,0,0,0,0,2,0,0,0,2,2
N00000868,130,128,0,0,0,0,0,1,0,0,0,0,1
N00000869,106,103,0,0,1,0,0,2,0,0,0,0,0
N00000870,157,154,2,0,0,0,0,0,0,1,0,0,0
N00000871,155,153,1,0,0,0,0,1,0,0,0,0,0
N00000872,134,131,1,0,0,0,0,0,0,0,0,1,1
N00000873,132,132,0,0,0,0,0,0,0,0,0,0,0
N00000874,268,246,4,0,13,0,1,0,0,1,0,2,1
N00000875,124,122,1,0,0,0,0,1,0,0,0,0,0
N00000876,119,119,0,0,0,0,0,0,0,0,0,0,0
N00000877,158,157,0,0,0,0,0,0,0,1,0,0,0
N00000878,119,119,0,0,0,0,0,0,0,0,0,0,0
N00000879,398,396,0,0,1,0,0,1,0,0,0,0,0
N00000880,123,122,0,1,0,0,0,0,0,0,0,0,0
N00000881,148,145,0,0,0,0,0,0,0,0,1,0,2
N00000882,139,135,0,0,0,0,0,1,0,1,0,0,2
N00000883,133,131,1,0,0,0,0,0,0,0,0,1,0
N00000884,113,110,0,0,0,0,0,1,0,2,0,0,0
N00000885,323,313,1,0,0,1,0,1,0,1,1,3,2
N00000886,128,121,0,0,2,1,0,2,0,0,0,0,2
N00000887,133,129,1,0,1,0,1,0,0,0,0,0,1
N00000888,143,132,0,0,4,0,0,5,0,0,0,0,2
N00000889,110,105,1,0,1,0,1,1,1,0,0,0,0
N00000890,150,147,2,0,0,0,0,0,0,1,0,0,0
N00000891,181,173,1,0,1,0,0,3,0,2,0,0,1
N00000892,137,134,1,0,0,0,0,1,0,1,0,0,0
