GeographyCode,QS611NI0001,QS611NI0002,QS611NI0003,QS611NI0004,QS611NI0005
N00001858,71,5,19,15,32
N00001859,91,6,26,21,38
N00001860,73,4,21,21,27
N00001861,87,6,20,17,44
N00001862,102,20,42,25,15
N00001863,70,12,32,11,15
N00001864,87,37,34,9,7
N00001865,123,59,43,10,11
N00001866,72,26,28,8,10
N00001867,113,28,49,18,18
N00001868,89,40,31,8,10
N00001869,81,32,30,8,11
N00001870,90,33,37,11,9
N00001871,125,47,41,22,15
N00001872,75,31,29,10,5
N00001873,264,127,89,25,23
N00001874,106,40,40,16,10
N00001875,67,33,25,7,2
N00001876,95,39,30,14,12
N00001877,60,30,23,5,2
N00001878,78,30,32,12,4
N00001879,92,37,35,10,10
N00001880,88,9,35,26,18
N00001881,277,37,76,64,100
N00001882,62,18,21,12,11
N00001883,91,9,23,20,39
N00001884,62,14,21,18,9
N00001885,83,2,28,20,33
N00001886,93,3,22,31,37
N00001887,105,15,31,24,35
N00001888,76,9,37,19,11
N00001889,85,8,25,20,32
N00001890,177,59,72,23,23
N00001891,111,42,41,16,12
N00001892,69,16,26,18,9
N00001893,85,6,25,17,37
N00001894,76,10,22,11,33
N00001895,92,11,31,20,30
N00001896,175,43,47,28,57
N00001897,93,13,33,22,25
N00001898,93,18,24,24,27
N00001899,89,7,23,22,37
N00001900,87,34,28,22,3
N00001901,93,28,30,17,18
N00001902,106,36,38,25,7
N00001903,103,51,38,10,4
N00001904,78,17,28,19,14
N00001905,74,15,30,14,15
N00001906,74,21,29,13,11
N00001907,88,8,35,28,17
N00001908,99,8,31,28,32
N00001909,94,12,46,18,18
N00001910,103,31,52,15,5
N00001911,92,15,31,14,32
N00001912,137,54,42,17,24
N00001913,86,29,30,19,8
N00001914,99,35,37,12,15
N00001915,214,94,77,19,24
N00001916,82,28,30,15,9
N00001917,88,29,36,11,12
N00001918,77,30,25,11,11
N00001919,105,4,26,29,46
N00001920,93,16,32,23,22
N00001921,80,1,19,19,41
N00001922,97,11,23,22,41
N00001923,111,2,20,30,59
N00001924,129,10,29,25,65
N00001925,88,3,21,20,44
N00001926,100,7,22,23,48
N00001927,80,10,23,27,20
N00001928,71,6,16,20,29
N00001929,127,44,38,35,10
N00001930,80,6,25,22,27
N00001931,71,8,25,15,23
N00001932,70,14,29,19,8
N00001933,86,17,33,23,13
N00001934,82,17,27,11,27
N00001935,94,56,23,4,11
N00001936,82,27,28,18,9
N00001937,75,34,25,10,6
N00001938,96,12,21,32,31
N00001939,83,21,25,12,25
N00001940,117,45,41,16,15
N00001941,78,26,27,9,16
N00001942,116,23,44,31,18
N00001943,113,13,24,39,37
N00001944,92,20,21,22,29
N00001945,109,15,33,43,18
N00001946,92,10,21,38,23
N00001947,122,17,41,29,35
N00001948,76,6,15,11,44
N00001949,214,70,77,25,42
N00001950,88,7,13,23,45
N00001951,69,23,27,13,6
N00001952,78,13,25,15,25
N00001953,76,10,10,16,40
N00001954,61,28,21,6,6
N00001955,97,24,39,12,22
N00001956,85,0,16,12,57
N00001957,95,6,27,25,37
N00001958,115,2,22,23,68
N00001959,107,2,16,13,76
N00001960,123,2,15,23,83
N00001961,122,10,42,33,37
N00001962,71,6,25,17,23
N00001963,63,2,8,7,46
N00001964,109,1,16,15,77
N00001965,85,17,35,18,15
N00001966,116,16,42,27,31
N00001967,130,21,42,44,23
N00001968,107,7,15,27,58
N00001969,170,41,66,26,37
N00001970,86,7,23,20,36
N00001971,124,21,40,37,26
N00001972,85,24,32,9,20
N00001973,119,6,28,23,62
N00001974,78,3,18,24,33
N00001975,102,9,19,26,48
N00001976,124,9,25,34,56
N00001977,80,3,18,15,44
N00001978,84,4,19,24,37
N00001979,80,2,22,21,35
N00001980,103,2,13,28,60
N00001981,108,8,18,20,62
N00001982,260,24,72,71,93
N00001983,99,3,19,29,48
N00001984,99,8,31,21,39
N00001985,91,2,15,17,57
N00001986,135,8,29,37,61
N00001987,133,11,39,24,59
N00001988,111,2,20,20,69
N00001989,107,18,27,27,35
N00001990,75,1,12,15,47
N00001991,120,2,16,20,82
N00001992,113,0,16,28,69
N00001993,76,2,13,12,49
N00001994,89,12,30,30,17
N00001995,85,13,24,25,23
N00001996,82,7,14,24,37
N00001997,94,20,21,41,12
N00001998,81,23,27,10,21
N00001999,359,99,162,42,56
N00002000,79,30,24,12,13
N00002001,97,24,21,38,14
N00002002,69,13,18,25,13
N00002003,79,16,24,18,21
N00002004,100,21,21,32,26
N00002005,45,11,10,10,14
N00002006,60,13,15,13,19
N00002007,53,13,24,3,13
N00002008,152,15,27,51,59
N00002009,93,11,22,20,40
N00002010,118,17,33,42,26
N00002011,134,25,21,63,25
N00002012,119,16,18,57,28
N00002013,82,4,7,40,31
N00002014,279,74,87,51,67
N00002015,81,18,32,16,15
N00002016,82,6,22,11,43
N00002017,79,21,22,12,24
N00002018,438,117,148,90,83
N00002019,75,14,26,13,22
N00002020,73,15,29,14,15
N00002021,112,28,24,35,25
N00002022,108,15,22,43,28
N00002023,114,22,34,37,21
N00002024,133,19,31,43,40
N00002025,73,7,18,23,25
N00002026,137,9,26,42,60
N00002027,70,4,13,21,32
N00002028,383,89,148,76,70
N00002029,198,45,74,44,35
N00002030,93,5,19,26,43
N00002031,99,21,42,12,24
N00002032,147,43,56,24,24
N00002033,72,13,24,9,26
N00002034,85,26,27,22,10
N00002035,111,25,44,17,25
N00002036,80,9,27,22,22
N00002037,148,33,51,38,26
N00002038,116,20,38,31,27
N00002039,88,5,15,17,51
N00002040,94,12,23,35,24
N00002041,86,16,20,29,21
N00002042,57,23,17,4,13
N00002043,111,25,33,25,28
N00002044,184,46,60,25,53
N00002045,93,22,24,19,28
N00002046,68,17,28,10,13
N00002047,74,19,23,7,25
N00002048,52,13,13,11,15
N00002049,70,14,30,15,11
N00002050,69,5,19,21,24
N00002051,177,41,57,30,49
N00002052,89,19,26,14,30
N00002053,72,7,15,15,35
N00002054,103,21,17,49,16
N00002055,115,20,26,41,28
N00002056,123,21,41,42,19
N00002057,95,15,22,39,19
N00002058,151,15,32,72,32
N00002059,87,7,23,17,40
N00002060,312,47,72,68,125
N00002061,207,52,77,32,46
N00002062,68,15,22,13,18
N00002063,77,29,29,12,7
N00002064,207,51,103,20,33
N00002065,62,27,23,7,5
N00002066,82,31,31,10,10
N00002067,277,51,172,29,25
N00002068,57,21,16,15,5
N00002069,134,28,41,23,42
N00002070,363,72,167,62,62
N00002071,78,25,32,7,14
N00002072,93,10,32,21,30
N00002073,76,7,15,10,44
N00002074,250,38,94,56,62
N00002075,104,14,36,33,21
N00002076,75,7,18,20,30
N00002077,69,11,23,18,17
N00002078,82,7,17,21,37
N00002079,197,48,55,38,56
N00002080,98,2,22,13,61
N00002081,87,5,21,13,48
N00002082,215,35,75,37,68
N00002083,74,27,28,12,7
N00002084,121,27,51,18,25
N00002085,170,65,52,29,24
N00002086,121,30,59,15,17
N00002087,76,7,29,13,27
N00002088,98,20,40,22,16
N00002089,89,24,42,13,10
N00002090,124,17,24,36,47
N00002091,231,15,43,104,69
N00002092,132,12,32,47,41
N00002093,145,22,30,44,49
N00002094,215,32,39,72,72
N00002095,111,15,25,46,25
N00002096,110,15,31,38,26
N00002097,91,9,22,36,24
N00002098,93,4,9,45,35
N00002099,101,15,18,36,32
N00002100,114,10,24,56,24
N00002101,123,15,23,49,36
N00002102,99,7,18,43,31
N00002103,226,29,55,70,72
N00002104,84,3,19,21,41
N00002105,115,9,19,34,53
N00002106,106,13,30,31,32
N00002107,151,35,27,37,52
N00002108,140,10,24,31,75
N00002109,119,15,20,44,40
N00002110,143,14,31,45,53
N00002111,119,23,27,39,30
N00002112,108,8,28,38,34
N00002113,128,13,27,55,33
N00002114,101,8,24,30,39
N00002115,74,5,21,17,31
N00002116,88,4,15,22,47
N00002117,91,15,34,21,21
N00002118,118,15,24,33,46
N00002119,92,3,21,21,47
N00002120,67,4,15,24,24
N00002121,108,13,25,46,24
N00002122,110,16,25,52,17
N00002123,106,14,19,50,23
N00002124,81,13,15,28,25
N00002125,378,57,88,131,102
N00002126,122,18,31,37,36
N00002127,247,35,52,77,83
N00002128,234,26,54,67,87
N00002129,336,34,72,77,153
N00002130,120,18,24,41,37
N00002131,95,12,26,31,26
N00002132,85,12,13,33,27
N00002133,130,24,25,56,25
N00002134,81,12,15,23,31
N00002135,118,14,19,55,30
N00002136,121,9,27,24,61
N00002137,86,3,21,20,42
N00002138,84,16,16,19,33
N00002139,222,26,63,55,78
N00002140,73,14,25,14,20
N00002141,75,2,15,14,44
N00002142,83,1,13,26,43
N00002143,110,12,20,51,27
N00002144,161,16,30,63,52
N00002145,108,8,29,39,32
N00002146,93,16,18,34,25
N00002147,130,9,25,35,61
N00002148,92,9,19,47,17
N00002149,105,15,24,42,24
N00002150,90,16,21,26,27
N00002151,66,10,13,19,24
N00002152,89,6,17,27,39
N00002153,103,16,27,42,18
N00002154,95,10,24,41,20
N00002155,116,23,23,46,24
N00002156,102,10,19,30,43
N00002157,108,5,11,22,70
N00002158,107,14,23,46,24
N00002159,128,20,31,53,24
N00002160,94,19,21,35,19
N00002161,113,26,23,38,26
N00002162,109,14,22,38,35
N00002163,184,22,48,65,49
N00002164,89,8,18,25,38
N00002165,105,16,28,33,28
N00002166,88,13,20,21,34
N00002167,88,14,16,23,35
N00002168,83,13,19,28,23
N00002169,139,22,35,32,50
N00002170,88,6,20,19,43
N00002171,129,27,32,45,25
N00002172,164,32,41,47,44
N00002173,110,37,35,23,15
N00002174,129,26,30,37,36
N00002175,198,51,64,46,37
N00002176,151,28,47,41,35
N00002177,144,39,32,54,19
N00002178,131,22,26,48,35
N00002179,108,12,38,25,33
N00002180,82,2,19,17,44
N00002181,218,52,79,55,32
N00002182,85,14,26,33,12
N00002183,130,10,26,26,68
N00002184,89,7,11,14,57
N00002185,164,6,34,29,95
N00002186,90,7,14,16,53
N00002187,93,8,16,21,48
N00002188,64,4,5,10,45
N00002189,70,2,17,15,36
N00002190,196,14,36,42,104
N00002191,68,3,8,13,44
N00002192,154,20,53,38,43
N00002193,80,2,12,26,40
N00002194,87,6,15,11,55
N00002195,98,7,23,32,36
N00002196,160,38,45,37,40
N00002197,187,18,43,56,70
N00002198,71,2,12,15,42
N00002199,96,3,14,25,54
N00002200,115,11,20,28,56
N00002201,75,3,14,10,48
N00002202,104,13,38,21,32
N00002203,329,108,114,53,54
N00002204,108,28,31,29,20
N00002205,223,67,80,48,28
N00002206,101,24,31,22,24
N00002207,90,15,34,18,23
N00002208,82,11,16,27,28
N00002209,104,13,33,32,26
N00002210,104,17,39,34,14
N00002211,98,5,18,30,45
N00002212,79,6,24,21,28
N00002213,224,23,65,64,72
N00002214,95,16,27,30,22
N00002215,76,4,17,19,36
N00002216,83,8,15,15,45
N00002217,64,6,19,20,19
N00002218,68,7,20,21,20
N00002219,73,3,19,17,34
N00002220,148,16,49,37,46
N00002221,113,3,22,23,65
N00002222,92,3,11,23,55
N00002223,52,3,11,13,25
N00002224,70,7,17,15,31
N00002225,117,7,16,29,65
N00002226,64,1,10,15,38
N00002227,61,2,10,21,28
N00002228,76,3,15,23,35
N00002229,286,14,56,59,157
N00002230,93,1,16,17,59
N00002231,119,2,16,11,90
N00002232,276,20,46,51,159
N00002233,116,4,19,16,77
N00002234,103,4,19,11,69
N00002235,109,0,14,16,79
N00002236,217,12,33,38,134
N00002237,106,4,21,31,50
N00002238,90,2,18,14,56
N00002239,84,4,9,21,50
N00002240,115,10,26,30,49
N00002241,97,7,18,11,61
N00002242,75,4,17,18,36
N00002243,75,3,15,22,35
N00002244,70,9,20,13,28
N00002245,61,4,13,5,39
N00002246,111,23,33,27,28
N00002247,124,20,48,16,40
N00002248,215,48,69,48,50
N00002249,154,45,41,32,36
N00002250,95,15,25,26,29
N00002251,114,16,27,21,50
N00002252,200,39,62,54,45
N00002253,100,24,19,30,27
N00002254,172,30,63,33,46
N00002255,145,25,43,42,35
N00002256,119,31,34,37,17
N00002257,98,18,37,18,25
N00002258,98,25,26,31,16
N00002259,124,17,38,31,38
N00002260,260,57,92,63,48
N00002261,195,40,73,52,30
N00002262,122,34,33,31,24
N00002263,126,27,46,27,26
N00002264,228,17,47,57,107
N00002265,196,19,39,44,94
N00002266,86,5,14,15,52
N00002267,155,10,36,35,74
N00002268,260,36,53,59,112
N00002269,86,0,13,17,56
N00002270,105,5,17,14,69
N00002271,95,3,14,18,60
N00002272,88,2,11,15,60
N00002273,194,35,50,49,60
N00002274,83,2,10,22,49
N00002275,79,6,12,16,45
N00002276,92,11,31,20,30
N00002277,163,11,31,40,81
N00002278,106,7,21,12,66
N00002279,85,2,12,22,49
N00002280,87,3,20,19,45
N00002281,104,4,15,22,63
N00002282,76,2,13,15,46
N00002283,80,0,4,18,58
N00002284,88,5,10,20,53
N00002285,103,18,27,29,29
N00002286,96,10,24,28,34
N00002287,71,4,10,19,38
N00002288,81,0,8,22,51
N00002289,73,0,13,19,41
N00002290,118,31,29,21,37
N00002291,169,24,46,31,68
N00002292,80,23,26,15,16
N00002293,79,3,14,20,42
N00002294,80,13,28,17,22
N00002295,109,18,31,27,33
N00002296,117,11,34,26,46
N00002297,84,19,32,14,19
N00002298,78,17,19,14,28
N00002299,101,25,27,24,25
N00002300,263,82,102,42,37
N00002301,176,30,62,35,49
N00002302,173,75,54,26,18
N00002303,137,20,43,31,43
N00002304,72,4,6,16,46
N00002305,286,61,91,73,61
N00002306,481,58,137,96,190
N00002307,103,24,21,30,28
N00002308,93,21,26,27,19
N00002309,81,5,13,21,42
N00002310,65,3,21,18,23
N00002311,85,5,15,26,39
N00002312,94,6,14,24,50
N00002313,90,20,34,15,21
N00002314,67,15,29,8,15
N00002315,87,23,34,12,18
N00002316,68,8,21,11,28
N00002317,76,12,23,26,15
N00002318,100,16,32,21,31
N00002319,188,60,65,37,26
N00002320,90,9,23,20,38
N00002321,71,14,22,16,19
N00002322,81,14,34,17,16
N00002323,89,15,33,17,24
N00002324,79,10,29,20,20
N00002325,131,35,45,24,27
N00002326,87,10,29,25,23
N00002327,364,78,134,72,80
N00002328,109,24,52,15,18
N00002329,84,16,22,21,25
N00002330,182,61,52,44,25
N00002331,163,41,40,37,45
N00002332,121,21,32,24,44
N00002333,115,34,32,30,19
N00002334,97,21,19,23,34
N00002335,155,48,51,34,22
N00002336,89,8,27,31,23
N00002337,108,1,21,28,58
N00002338,69,4,17,20,28
N00002339,89,5,21,24,39
N00002340,77,1,17,22,37
N00002341,73,0,13,24,36
N00002342,88,4,15,25,44
N00002343,115,14,23,40,38
N00002344,144,7,38,22,77
N00002345,87,12,23,20,32
N00002346,88,9,13,23,43
N00002347,202,26,53,35,88
N00002348,107,8,28,22,49
N00002349,76,7,21,24,24
N00002350,45,3,20,10,12
N00002351,383,86,111,92,94
N00002352,60,10,15,17,18
N00002353,561,70,157,133,201
N00002354,115,11,27,27,50
N00002355,95,2,13,24,56
N00002356,128,17,28,32,51
N00002357,115,9,14,44,48
N00002358,80,3,14,15,48
N00002359,83,5,12,19,47
N00002360,67,6,19,14,28
N00002361,84,2,13,18,51
N00002362,85,2,11,24,48
N00002363,70,2,16,20,32
N00002364,86,4,17,15,50
N00002365,95,5,15,26,49
N00002366,85,1,11,19,54
N00002367,107,20,29,27,31
N00002368,118,29,22,46,21
N00002369,248,38,70,81,59
N00002370,98,18,27,39,14
N00002371,107,27,23,39,18
N00002372,171,29,46,52,44
N00002373,97,11,23,26,37
N00002374,84,7,16,33,28
N00002375,97,16,27,30,24
N00002376,108,17,45,34,12
N00002377,138,29,40,30,39
N00002378,258,61,93,57,47
N00002379,203,45,77,43,38
N00002380,65,7,8,31,19
N00002381,105,29,44,15,17
N00002382,155,31,55,41,28
N00002383,113,25,54,20,14
N00002384,116,29,52,17,18
N00002385,89,12,40,21,16
N00002386,108,11,20,27,50
N00002387,213,13,42,47,111
N00002388,85,4,23,20,38
N00002389,102,5,23,19,55
N00002390,127,9,31,28,59
N00002391,91,29,26,17,19
N00002392,85,18,22,22,23
N00002393,170,59,53,39,19
N00002394,131,21,29,31,50
N00002395,116,14,42,29,31
N00002396,100,1,18,23,58
N00002397,119,3,29,21,66
N00002398,113,1,17,22,73
N00002399,101,6,22,19,54
N00002400,43,11,13,7,12
N00002401,521,125,171,76,149
N00002402,56,23,17,9,7
N00002403,129,21,55,23,30
N00002404,288,43,84,70,91
N00002405,102,16,39,14,33
N00002406,69,26,18,16,9
N00002407,66,27,22,5,12
N00002408,81,43,18,9,11
N00002409,82,15,20,14,33
N00002410,73,11,20,10,32
N00002411,85,47,24,9,5
N00002412,96,48,33,8,7
N00002413,106,41,32,14,19
N00002414,78,33,26,9,10
N00002415,67,16,26,9,16
N00002416,144,18,39,40,47
N00002417,87,11,19,26,31
N00002418,133,28,25,39,41
N00002419,191,29,62,51,49
N00002420,121,25,21,43,32
N00002421,91,14,20,31,26
N00002422,114,17,24,39,34
N00002423,55,3,14,6,32
N00002424,87,14,29,17,27
N00002425,98,17,24,19,38
N00002426,93,17,33,15,28
N00002427,94,6,14,15,59
N00002428,94,5,17,20,52
N00002429,84,3,19,14,48
N00002430,111,2,24,21,64
N00002431,331,11,63,49,208
N00002432,87,2,19,10,56
N00002433,108,16,28,20,44
N00002434,89,2,12,13,62
N00002435,87,2,19,12,54
N00002436,118,8,30,23,57
N00002437,70,18,19,12,21
N00002438,95,2,23,21,49
N00002439,80,8,17,13,42
N00002440,86,7,16,15,48
N00002441,84,1,16,12,55
N00002442,94,4,21,12,57
N00002443,102,14,28,17,43
N00002444,270,40,71,44,115
N00002445,76,33,20,10,13
N00002446,102,2,19,21,60
N00002447,117,5,21,12,79
N00002448,101,2,24,21,54
N00002449,102,23,18,16,45
N00002450,82,9,25,17,31
N00002451,222,12,38,30,142
N00002452,83,8,16,15,44
N00002453,107,12,32,24,39
N00002454,85,16,20,14,35
N00002455,104,29,42,18,15
N00002456,109,32,34,17,26
N00002457,153,23,53,38,39
N00002458,98,4,25,23,46
N00002459,217,34,55,55,73
N00002460,136,29,38,38,31
N00002461,146,31,38,47,30
N00002462,136,18,25,49,44
N00002463,107,13,28,29,37
N00002464,101,20,24,31,26
N00002465,249,7,35,22,185
N00002466,92,7,11,6,68
N00002467,87,7,23,18,39
N00002468,108,8,24,21,55
N00002469,207,16,47,25,119
N00002470,105,3,19,19,64
N00002471,89,3,13,14,59
N00002472,140,6,21,20,93
N00002473,112,4,12,16,80
N00002474,109,3,21,16,69
N00002475,123,5,22,15,81
N00002476,103,6,14,14,69
N00002477,86,6,18,25,37
N00002478,180,11,37,26,106
N00002479,126,42,30,27,27
N00002480,174,30,49,47,48
N00002481,117,6,23,16,72
N00002482,112,5,17,16,74
N00002483,113,6,14,21,72
N00002484,116,5,24,22,65
N00002485,85,5,12,5,63
N00002486,135,9,26,24,76
N00002487,129,17,36,32,44
N00002488,409,54,110,75,170
N00002489,215,70,74,40,31
N00002490,112,18,40,23,31
N00002491,117,5,21,11,80
N00002492,108,4,18,15,71
N00002493,114,0,21,14,79
N00002494,90,1,18,9,62
N00002495,188,15,43,35,95
N00002496,104,4,15,16,69
N00002497,196,14,43,27,112
N00002498,374,41,89,65,179
N00002499,163,30,52,28,53
N00002500,167,27,44,40,56
N00002501,482,169,149,59,105
N00002502,143,45,34,25,39
N00002503,53,28,17,6,2
N00002504,70,11,16,6,37
N00002505,100,9,29,23,39
N00002506,99,5,34,17,43
N00002507,94,4,27,7,56
N00002508,85,5,20,18,42
N00002509,85,7,25,12,41
N00002510,173,18,55,27,73
N00002511,79,4,18,13,44
N00002512,217,25,64,37,91
N00002513,80,30,21,14,15
N00002514,106,30,41,21,14
N00002515,72,12,20,20,20
N00002516,97,39,27,14,17
N00002517,93,22,31,16,24
N00002518,213,44,76,34,59
N00002519,116,13,31,25,47
N00002520,242,70,93,35,44
N00002521,453,77,105,97,174
N00002522,100,4,20,23,53
N00002523,74,10,12,14,38
N00002524,149,12,38,40,59
N00002525,556,110,187,114,145
N00002526,332,128,96,45,63
N00002527,110,58,29,12,11
N00002528,88,23,25,18,22
N00002529,95,25,30,19,21
N00002530,112,28,36,19,29
N00002531,140,21,53,29,37
N00002532,86,18,27,21,20
N00002533,306,33,90,48,135
N00002534,145,20,35,14,76
N00002535,111,32,45,15,19
N00002536,177,26,50,63,38
N00002537,452,52,106,134,160
N00002538,205,46,62,44,53
N00002539,88,3,18,20,47
N00002540,572,157,165,115,135
N00002541,371,38,149,79,105
N00002542,91,17,32,23,19
N00002543,100,13,32,19,36
N00002544,247,42,93,57,55
N00002545,120,12,44,25,39
N00002546,103,21,20,27,35
N00002547,294,38,104,54,98
N00002548,178,12,47,33,86
N00002549,60,11,23,10,16
N00002550,76,7,31,18,20
N00002551,92,10,29,19,34
N00002552,93,3,19,25,46
N00002553,68,10,21,14,23
N00002554,110,14,36,29,31
N00002555,110,9,37,35,29
N00002556,103,6,14,32,51
N00002557,100,9,23,32,36
N00002558,91,8,14,33,36
N00002559,88,2,16,21,49
N00002560,132,52,44,20,16
N00002561,77,25,28,10,14
N00002562,96,34,28,15,19
N00002563,100,28,37,12,23
N00002564,76,9,24,18,25
N00002565,83,10,30,14,29
N00002566,67,22,25,8,12
N00002567,91,23,35,8,25
N00002568,68,10,19,18,21
N00002569,68,21,28,5,14
N00002570,51,16,13,10,12
N00002571,86,24,33,14,15
N00002572,79,28,35,8,8
N00002573,89,11,28,14,36
N00002574,94,9,23,21,41
N00002575,93,4,16,20,53
N00002576,273,57,84,51,81
N00002577,185,30,65,21,69
N00002578,110,5,26,17,62
N00002579,98,2,11,12,73
N00002580,79,9,24,16,30
N00002581,82,14,33,16,19
N00002582,401,17,67,48,269
N00002583,108,3,18,13,74
N00002584,118,5,25,12,76
N00002585,86,8,22,6,50
N00002586,111,2,23,14,72
N00002587,255,15,49,35,156
N00002588,102,1,28,16,57
N00002589,90,6,20,12,52
N00002590,491,37,126,83,245
N00002591,365,47,103,67,148
N00002592,137,46,45,22,24
N00002593,102,13,36,19,34
N00002594,112,4,22,20,66
N00002595,126,14,26,15,71
N00002596,97,11,30,31,25
N00002597,99,15,36,17,31
N00002598,92,4,14,18,56
N00002599,104,13,32,25,34
N00002600,78,10,37,12,19
N00002601,100,26,40,12,22
N00002602,83,24,22,16,21
N00002603,360,26,103,50,181
N00002604,116,21,42,14,39
N00002605,148,20,38,20,70
N00002606,145,5,37,24,79
N00002607,92,4,21,14,53
N00002608,112,25,33,21,33
N00002609,70,29,26,8,7
N00002610,105,14,39,14,38
N00002611,47,5,16,9,17
N00002612,106,20,33,15,38
N00002613,302,25,82,55,140
N00002614,122,12,29,19,62
N00002615,95,7,29,17,42
N00002616,147,8,35,28,76
N00002617,131,14,35,27,55
N00002618,82,5,20,12,45
N00002619,270,25,78,43,124
N00002620,195,17,54,28,96
N00002621,82,4,29,16,33
N00002622,125,14,35,22,54
N00002623,79,3,21,19,36
N00002624,106,14,28,24,40
N00002625,113,9,22,19,63
N00002626,276,62,71,51,92
N00002627,92,9,14,15,54
N00002628,281,41,69,47,124
N00002629,80,4,19,8,49
N00002630,90,5,10,7,68
N00002631,97,10,19,17,51
N00002632,116,10,24,25,57
N00002633,148,16,47,36,49
N00002634,70,13,25,20,12
N00002635,96,2,15,26,53
N00002636,102,10,28,35,29
N00002637,128,30,28,40,30
N00002638,127,12,32,49,34
N00002639,109,13,24,28,44
N00002640,79,22,25,18,14
N00002641,122,19,52,25,26
N00002642,113,26,54,16,17
N00002643,98,31,40,16,11
N00002644,91,4,24,9,54
N00002645,94,8,34,21,31
N00002646,113,7,42,30,34
N00002647,223,35,68,53,67
N00002648,66,10,22,21,13
N00002649,103,15,41,29,18
N00002650,99,5,20,23,51
N00002651,119,28,47,28,16
N00002652,104,8,16,26,54
N00002653,136,22,49,25,40
N00002654,70,12,15,24,19
N00002655,110,5,25,23,57
N00002656,236,33,53,50,100
N00002657,110,6,23,41,40
N00002658,147,9,32,27,79
N00002659,134,7,25,26,76
N00002660,109,15,33,36,25
N00002661,187,16,42,41,88
N00002662,143,17,38,45,43
N00002663,112,10,39,34,29
N00002664,104,5,22,31,46
N00002665,86,11,18,34,23
N00002666,78,16,22,23,17
N00002667,234,21,43,72,98
N00002668,94,10,23,33,28
N00002669,145,26,38,48,33
N00002670,509,87,127,138,157
N00002671,409,49,137,105,118
N00002672,116,2,24,23,67
N00002673,373,35,119,83,136
N00002674,94,3,19,22,50
N00002675,99,20,31,36,12
N00002676,220,30,71,57,62
N00002677,101,24,22,36,19
N00002678,109,21,26,35,27
N00002679,153,34,38,36,45
N00002680,99,35,30,26,8
N00002681,112,34,34,33,11
N00002682,137,42,43,34,18
N00002683,96,29,21,38,8
N00002684,124,40,39,31,14
N00002685,103,29,35,32,7
N00002686,89,21,29,28,11
N00002687,84,13,23,25,23
N00002688,86,17,26,31,12
N00002689,89,5,19,30,35
N00002690,66,18,14,11,23
N00002691,90,24,30,23,13
N00002692,87,26,19,18,24
N00002693,71,11,27,12,21
N00002694,91,21,33,24,13
N00002695,130,38,40,26,26
N00002696,87,14,31,25,17
N00002697,104,24,30,28,22
N00002698,153,53,44,28,28
N00002699,93,7,27,28,31
N00002700,173,18,56,42,57
N00002701,135,30,38,39,28
N00002702,101,15,26,32,28
N00002703,151,38,35,52,26
N00002704,132,39,40,40,13
N00002705,123,33,30,32,28
N00002706,102,15,23,40,24
N00002707,157,33,48,50,26
N00002708,85,5,20,28,32
N00002709,132,36,30,35,31
N00002710,144,15,35,39,55
N00002711,232,47,69,51,65
N00002712,97,17,17,39,24
N00002713,112,19,26,36,31
N00002714,126,37,40,36,13
N00002715,104,25,29,33,17
N00002716,87,20,24,25,18
N00002717,132,14,37,59,22
N00002718,122,29,42,28,23
N00002719,87,20,34,17,16
N00002720,105,10,40,25,30
N00002721,83,15,16,31,21
N00002722,101,20,31,26,24
N00002723,120,9,40,32,39
N00002724,75,15,19,16,25
N00002725,101,13,29,44,15
N00002726,344,34,128,94,88
N00002727,92,9,26,33,24
N00002728,313,42,111,75,85
N00002729,93,6,11,28,48
N00002730,85,4,27,17,37
N00002731,88,6,28,23,31
N00002732,96,6,30,22,38
N00002733,127,21,46,32,28
N00002734,126,36,50,20,20
N00002735,96,39,26,24,7
N00002736,81,20,26,24,11
N00002737,75,23,22,22,8
N00002738,107,20,33,33,21
N00002739,103,29,33,24,17
N00002740,95,17,28,26,24
N00002741,122,31,38,36,17
N00002742,118,5,31,31,51
N00002743,107,13,39,20,35
N00002744,104,2,12,27,63
N00002745,106,6,18,23,59
N00002746,86,5,24,23,34
N00002747,57,8,12,19,18
N00002748,106,9,34,34,29
N00002749,116,14,37,27,38
N00002750,89,7,26,21,35
N00002751,124,15,28,19,62
N00002752,67,15,23,15,14
N00002753,137,47,44,27,19
N00002754,108,36,32,23,17
N00002755,123,34,49,19,21
N00002756,78,31,28,7,12
N00002757,148,37,53,26,32
N00002758,76,9,23,20,24
N00002759,97,20,32,18,27
N00002760,92,29,29,19,15
N00002761,300,104,116,50,30
N00002762,85,41,22,16,6
N00002763,87,20,32,26,9
N00002764,113,28,31,29,25
N00002765,95,19,25,34,17
N00002766,126,22,36,46,22
N00002767,104,22,28,36,18
N00002768,99,9,23,35,32
N00002769,128,34,31,34,29
N00002770,117,21,26,45,25
N00002771,83,3,18,24,38
N00002772,81,18,21,20,22
N00002773,62,1,19,13,29
N00002774,174,55,64,33,22
N00002775,120,33,43,29,15
N00002776,75,17,23,15,20
N00002777,78,10,17,15,36
N00002778,91,9,24,13,45
N00002779,126,30,25,50,21
N00002780,98,23,22,30,23
N00002781,104,42,26,23,13
N00002782,125,36,34,36,19
N00002783,108,24,32,27,25
N00002784,147,23,44,50,30
N00002785,177,21,43,77,36
N00002786,123,20,29,54,20
N00002787,103,16,19,33,35
