GeographyCode,QS410NI0001,QS410NI0002,QS410NI0003
N00002537,585,575,10
N00002538,245,238,7
N00002539,118,115,3
N00002540,633,629,4
N00002541,536,522,14
N00002542,113,112,1
N00002543,120,115,5
N00002544,293,279,14
N00002545,130,127,3
N00002546,122,114,8
N00002547,453,437,16
N00002548,286,279,7
N00002549,118,114,4
N00002550,118,117,1
N00002551,147,146,1
N00002552,119,117,2
N00002553,139,125,14
N00002554,136,134,2
N00002555,130,128,2
N00002556,124,122,2
N00002557,132,130,2
N00002558,119,115,4
N00002559,121,116,5
N00002560,154,152,2
N00002561,122,120,2
N00002562,128,128,0
N00002563,133,131,2
N00002564,114,112,2
N00002565,124,116,8
N00002566,124,122,2
N00002567,123,120,3
N00002568,121,119,2
N00002569,122,121,1
N00002570,122,120,2
N00002571,132,126,6
N00002572,131,129,2
N00002573,154,136,18
N00002574,139,122,17
N00002575,126,126,0
N00002576,404,320,84
N00002577,267,241,26
N00002578,139,129,10
N00002579,132,131,1
N00002580,115,113,2
N00002581,131,129,2
N00002582,528,519,9
N00002583,116,113,3
N00002584,132,127,5
N00002585,109,108,1
N00002586,132,126,6
N00002587,289,288,1
N00002588,110,110,0
N00002589,106,106,0
N00002590,537,528,9
N00002591,398,396,2
N00002592,149,149,0
N00002593,141,137,4
N00002594,127,127,0
N00002595,141,139,2
N00002596,121,120,1
N00002597,109,107,2
N00002598,108,104,4
N00002599,128,127,1
N00002600,101,101,0
N00002601,125,124,1
N00002602,108,107,1
N00002603,565,443,122
N00002604,161,138,23
N00002605,229,162,67
N00002606,208,195,13
N00002607,109,107,2
N00002608,146,137,9
N00002609,126,123,3
N00002610,131,122,9
N00002611,69,64,5
N00002612,147,123,24
N00002613,515,391,124
N00002614,159,153,6
N00002615,114,112,2
N00002616,172,169,3
N00002617,179,164,15
N00002618,109,106,3
N00002619,360,311,49
N00002620,257,241,16
N00002621,122,119,3
N00002622,172,145,27
N00002623,118,115,3
N00002624,142,127,15
N00002625,147,138,9
N00002626,313,294,19
N00002627,152,150,2
N00002628,419,398,21
N00002629,125,122,3
N00002630,113,108,5
N00002631,129,125,4
N00002632,160,148,12
N00002633,217,177,40
N00002634,141,122,19
N00002635,138,137,1
N00002636,141,138,3
N00002637,179,170,9
N00002638,176,165,11
N00002639,195,144,51
N00002640,134,133,1
N00002641,132,132,0
N00002642,172,172,0
N00002643,132,131,1
N00002644,137,134,3
N00002645,142,134,8
N00002646,203,173,30
N00002647,313,299,14
N00002648,111,94,17
N00002649,151,145,6
N00002650,129,124,5
N00002651,168,167,1
N00002652,135,131,4
N00002653,195,184,11
N00002654,117,109,8
N00002655,173,155,18
N00002656,267,261,6
N00002657,152,146,6
N00002658,174,169,5
N00002659,155,151,4
N00002660,170,164,6
N00002661,237,232,5
N00002662,196,185,11
N00002663,129,127,2
N00002664,161,144,17
N00002665,118,114,4
N00002666,112,109,3
N00002667,349,334,15
N00002668,119,116,3
N00002669,195,187,8
N00002670,636,600,36
N00002671,473,466,7
N00002672,139,129,10
N00002673,579,536,43
N00002674,118,115,3
N00002675,133,131,2
N00002676,293,283,10
N00002677,163,152,11
N00002678,149,139,10
N00002679,202,199,3
N00002680,143,138,5
N00002681,169,154,15
N00002682,163,160,3
N00002683,142,136,6
N00002684,171,165,6
N00002685,129,126,3
N00002686,138,130,8
N00002687,128,120,8
N00002688,132,129,3
N00002689,131,126,5
N00002690,155,97,58
N00002691,130,125,5
N00002692,177,133,44
N00002693,255,190,65
N00002694,132,124,8
N00002695,148,145,3
N00002696,136,129,7
N00002697,143,139,4
N00002698,237,208,29
N00002699,138,136,2
N00002700,202,191,11
N00002701,178,174,4
N00002702,137,136,1
N00002703,203,189,14
N00002704,180,173,7
N00002705,156,150,6
N00002706,158,148,10
N00002707,202,192,10
N00002708,125,118,7
N00002709,240,185,55
N00002710,184,177,7
N00002711,416,327,89
N00002712,142,129,13
N00002713,151,143,8
N00002714,162,155,7
N00002715,159,150,9
N00002716,139,136,3
N00002717,187,181,6
N00002718,179,173,6
N00002719,139,126,13
N00002720,140,128,12
N00002721,150,126,24
N00002722,157,137,20
N00002723,162,154,8
N00002724,127,107,20
N00002725,147,139,8
N00002726,511,414,97
N00002727,130,129,1
N00002728,428,411,17
N00002729,125,122,3
N00002730,132,125,7
N00002731,131,126,5
N00002732,125,121,4
N00002733,240,196,44
N00002734,159,156,3
N00002735,138,137,1
N00002736,132,126,6
N00002737,140,128,12
N00002738,152,148,4
N00002739,146,138,8
N00002740,143,136,7
N00002741,162,159,3
N00002742,150,148,2
N00002743,185,159,26
N00002744,129,121,8
N00002745,144,136,8
N00002746,123,115,8
N00002747,138,121,17
N00002748,142,128,14
N00002749,144,138,6
N00002750,132,119,13
N00002751,191,154,37
N00002752,131,123,8
N00002753,184,181,3
N00002754,142,140,2
N00002755,183,168,15
N00002756,132,131,1
N00002757,215,203,12
N00002758,124,115,9
N00002759,127,125,2
N00002760,115,112,3
N00002761,419,380,39
N00002762,135,132,3
N00002763,146,138,8
N00002764,169,160,9
N00002765,167,148,19
N00002766,170,162,8
N00002767,140,135,5
N00002768,155,146,9
N00002769,183,173,10
N00002770,159,149,10
N00002771,131,124,7
N00002772,156,140,16
N00002773,117,107,10
N00002774,247,220,27
N00002775,202,186,16
N00002776,133,124,9
N00002777,115,100,15
N00002778,241,150,91
N00002779,183,165,18
N00002780,196,165,31
N00002781,207,168,39
N00002782,196,174,22
N00002783,154,144,10
N00002784,211,187,24
N00002785,248,222,26
N00002786,185,154,31
N00002787,155,137,18
N00002788,148,132,16
N00002789,205,193,12
N00002790,171,163,8
N00002791,175,158,17
N00002792,153,147,6
N00002793,180,164,16
N00002794,172,165,7
N00002795,173,159,14
N00002796,182,174,8
N00002797,171,159,12
N00002798,158,133,25
N00002799,150,122,28
N00002800,160,134,26
N00002801,161,155,6
N00002802,163,143,20
N00002803,193,174,19
N00002804,168,153,15
N00002805,187,161,26
N00002806,174,157,17
N00002807,137,126,11
N00002808,169,166,3
N00002809,166,155,11
N00002810,136,129,7
N00002811,148,132,16
N00002812,143,135,8
N00002813,170,160,10
N00002814,182,168,14
N00002815,141,133,8
N00002816,154,151,3
N00002817,221,213,8
N00002818,199,190,9
N00002819,171,166,5
N00002820,197,187,10
N00002821,167,148,19
N00002822,144,136,8
N00002823,142,137,5
N00002824,134,129,5
N00002825,208,204,4
N00002826,145,141,4
N00002827,150,140,10
N00002828,159,144,15
N00002829,148,144,4
N00002830,140,136,4
N00002831,160,149,11
N00002832,133,132,1
N00002833,154,146,8
N00002834,177,170,7
N00002835,167,156,11
N00002836,154,149,5
N00002837,141,134,7
N00002838,160,149,11
N00002839,135,127,8
N00002840,510,468,42
N00002841,164,160,4
N00002842,210,206,4
N00002843,125,123,2
N00002844,135,126,9
N00002845,154,143,11
N00002846,203,197,6
N00002847,219,208,11
N00002848,463,444,19
N00002849,111,98,13
N00002850,144,130,14
N00002851,169,154,15
N00002852,137,130,7
N00002853,378,354,24
N00002854,164,160,4
N00002855,181,169,12
N00002856,135,132,3
N00002857,191,184,7
N00002858,164,145,19
N00002859,211,206,5
N00002860,143,138,5
N00002861,140,135,5
N00002862,111,109,2
N00002863,124,121,3
N00002864,124,122,2
N00002865,199,189,10
N00002866,176,166,10
N00002867,199,195,4
N00002868,186,172,14
N00002869,149,144,5
N00002870,210,205,5
N00002871,291,282,9
N00002872,135,133,2
N00002873,128,126,2
N00002874,128,124,4
N00002875,455,420,35
N00002876,209,197,12
N00002877,133,131,2
N00002878,114,105,9
N00002879,164,154,10
N00002880,159,151,8
N00002881,218,206,12
N00002882,138,134,4
N00002883,190,178,12
N00002884,157,155,2
N00002885,328,302,26
N00002886,273,268,5
N00002887,265,247,18
N00002888,143,140,3
N00002889,154,142,12
N00002890,140,137,3
N00002891,212,204,8
N00002892,164,154,10
N00002893,126,114,12
N00002894,160,147,13
N00002895,202,170,32
N00002896,124,120,4
N00002897,332,323,9
N00002898,141,134,7
N00002899,142,132,10
N00002900,141,139,2
N00002901,131,126,5
N00002902,154,149,5
N00002903,349,320,29
N00002904,140,138,2
N00002905,157,153,4
N00002906,148,144,4
N00002907,191,186,5
N00002908,182,164,18
N00002909,182,173,9
N00002910,213,211,2
N00002911,235,222,13
N00002912,142,134,8
N00002913,136,127,9
N00002914,451,441,10
N00002915,105,96,9
N00002916,161,152,9
N00002917,150,127,23
N00002918,139,127,12
N00002919,146,131,15
N00002920,169,151,18
N00002921,122,110,12
N00002922,158,149,9
N00002923,156,138,18
N00002924,184,158,26
N00002925,146,119,27
N00002926,182,156,26
N00002927,155,141,14
N00002928,156,123,33
N00002929,367,274,93
N00002930,151,143,8
N00002931,272,225,47
N00002932,138,127,11
N00002933,176,171,5
N00002934,136,132,4
N00002935,150,140,10
N00002936,151,143,8
N00002937,160,148,12
N00002938,152,137,15
N00002939,154,143,11
N00002940,170,140,30
N00002941,134,120,14
N00002942,144,134,10
N00002943,124,116,8
N00002944,227,216,11
N00002945,169,162,7
N00002946,133,130,3
N00002947,163,156,7
N00002948,126,124,2
N00002949,149,145,4
N00002950,168,148,20
N00002951,114,112,2
N00002952,146,129,17
N00002953,146,116,30
N00002954,224,196,28
N00002955,180,157,23
N00002956,154,131,23
N00002957,160,157,3
N00002958,171,156,15
N00002959,203,190,13
N00002960,143,126,17
N00002961,136,119,17
N00002962,167,156,11
N00002963,153,133,20
N00002964,135,120,15
N00002965,136,120,16
N00002966,203,186,17
N00002967,121,116,5
N00002968,127,121,6
N00002969,129,118,11
N00002970,157,151,6
N00002971,152,128,24
N00002972,134,123,11
N00002973,138,133,5
N00002974,107,103,4
N00002975,171,164,7
N00002976,112,110,2
N00002977,176,152,24
N00002978,143,136,7
N00002979,176,170,6
N00002980,151,139,12
N00002981,152,130,22
N00002982,204,194,10
N00002983,114,112,2
N00002984,79,79,0
N00002985,59,59,0
N00002986,163,157,6
N00002987,164,155,9
N00002988,167,158,9
N00002989,172,157,15
N00002990,146,133,13
N00002991,150,135,15
N00002992,165,153,12
N00002993,108,104,4
N00002994,230,222,8
N00002995,261,248,13
N00002996,142,137,5
N00002997,131,123,8
N00002998,117,110,7
N00002999,133,116,17
N00003000,167,154,13
N00003001,105,99,6
N00003002,323,303,20
N00003003,602,525,77
N00003004,133,111,22
N00003005,176,155,21
N00003006,135,133,2
N00003007,152,149,3
N00003008,260,235,25
N00003009,173,164,9
N00003010,167,161,6
N00003011,127,114,13
N00003012,137,133,4
N00003013,170,148,22
N00003014,151,142,9
N00003015,155,147,8
N00003016,130,113,17
N00003017,160,155,5
N00003018,136,108,28
N00003019,216,215,1
N00003020,169,148,21
N00003021,150,143,7
N00003022,126,119,7
N00003023,109,109,0
N00003024,199,186,13
N00003025,129,121,8
N00003026,185,180,5
N00003027,161,140,21
N00003028,156,153,3
N00003029,211,193,18
N00003030,161,150,11
N00003031,165,156,9
N00003032,125,117,8
N00003033,169,155,14
N00003034,108,108,0
N00003035,152,142,10
N00003036,171,137,34
N00003037,162,147,15
N00003038,143,127,16
N00003039,149,134,15
N00003040,353,256,97
N00003041,202,180,22
N00003042,137,129,8
N00003043,106,97,9
N00003044,166,158,8
N00003045,344,306,38
N00003046,125,119,6
N00003047,141,133,8
N00003048,157,147,10
N00003049,138,131,7
N00003050,128,123,5
N00003051,133,124,9
N00003052,136,125,11
N00003053,114,102,12
N00003054,151,137,14
N00003055,145,135,10
N00003056,144,133,11
N00003057,128,118,10
N00003058,125,116,9
N00003059,118,114,4
N00003060,161,155,6
N00003061,150,136,14
N00003062,154,147,7
N00003063,176,173,3
N00003064,164,157,7
N00003065,145,138,7
N00003066,156,147,9
N00003067,138,131,7
N00003068,129,113,16
N00003069,122,113,9
N00003070,128,123,5
N00003071,120,108,12
N00003072,128,119,9
N00003073,158,139,19
N00003074,203,193,10
N00003075,133,114,19
N00003076,224,202,22
N00003077,146,142,4
N00003078,231,206,25
N00003079,140,135,5
N00003080,111,105,6
N00003081,65,62,3
N00003082,111,105,6
N00003083,105,100,5
N00003084,133,130,3
N00003085,127,123,4
N00003086,122,120,2
N00003087,140,139,1
N00003088,66,65,1
N00003089,118,115,3
N00003090,141,139,2
N00003091,145,142,3
N00003092,100,98,2
N00003093,188,181,7
N00003094,125,114,11
N00003095,142,132,10
N00003096,132,122,10
N00003097,204,199,5
N00003098,285,265,20
N00003099,147,116,31
N00003100,179,140,39
N00003101,125,115,10
N00003102,138,118,20
N00003103,152,127,25
N00003104,103,89,14
N00003105,266,238,28
N00003106,116,106,10
N00003107,162,140,22
N00003108,102,99,3
N00003109,130,120,10
N00003110,117,115,2
N00003111,97,95,2
N00003112,111,107,4
N00003113,117,114,3
N00003114,165,158,7
N00003115,112,109,3
N00003116,121,114,7
N00003117,124,120,4
N00003118,123,116,7
N00003119,118,110,8
N00003120,129,128,1
N00003121,136,129,7
N00003122,128,121,7
N00003123,157,128,29
N00003124,193,141,52
N00003125,131,118,13
N00003126,169,154,15
N00003127,157,147,10
N00003128,142,134,8
N00003129,127,122,5
N00003130,122,118,4
N00003131,294,277,17
N00003132,133,125,8
N00003133,166,152,14
N00003134,156,134,22
N00003135,73,65,8
N00003136,200,168,32
N00003137,121,114,7
N00003138,131,125,6
N00003139,185,160,25
N00003140,155,134,21
N00003141,165,149,16
N00003142,343,337,6
N00003143,133,126,7
N00003144,160,125,35
N00003145,578,549,29
N00003146,155,155,0
N00003147,347,342,5
N00003148,119,116,3
N00003149,217,204,13
N00003150,140,130,10
N00003151,141,130,11
N00003152,173,157,16
N00003153,135,129,6
N00003154,138,133,5
N00003155,136,125,11
N00003156,137,115,22
N00003157,120,113,7
N00003158,131,124,7
N00003159,169,165,4
N00003160,123,119,4
N00003161,500,495,5
N00003162,363,358,5
N00003163,172,169,3
N00003164,190,181,9
N00003165,115,114,1
N00003166,191,185,6
N00003167,110,106,4
N00003168,141,138,3
N00003169,124,122,2
N00003170,291,281,10
N00003171,125,116,9
N00003172,119,117,2
N00003173,128,119,9
N00003174,134,120,14
N00003175,149,145,4
N00003176,163,156,7
N00003177,242,237,5
N00003178,119,117,2
N00003179,292,242,50
N00003180,109,107,2
N00003181,120,118,2
N00003182,103,103,0
N00003183,150,147,3
N00003184,126,123,3
N00003185,102,97,5
N00003186,128,125,3
N00003187,150,146,4
N00003188,200,192,8
N00003189,123,118,5
N00003190,127,123,4
N00003191,127,121,6
N00003192,162,154,8
N00003193,145,142,3
N00003194,153,148,5
N00003195,188,182,6
N00003196,151,149,2
N00003197,131,128,3
N00003198,110,110,0
N00003199,154,149,5
N00003200,146,138,8
N00003201,158,152,6
N00003202,152,145,7
N00003203,131,129,2
N00003204,196,193,3
N00003205,177,174,3
N00003206,123,119,4
N00003207,141,140,1
N00003208,140,138,2
N00003209,680,514,166
N00003210,108,103,5
N00003211,131,118,13
N00003212,159,141,18
N00003213,111,102,9
N00003214,126,103,23
N00003215,119,118,1
N00003216,142,135,7
N00003217,122,118,4
N00003218,146,144,2
N00003219,134,120,14
N00003220,138,135,3
N00003221,123,116,7
N00003222,137,131,6
N00003223,134,129,5
N00003224,110,108,2
N00003225,124,122,2
N00003226,113,110,3
N00003227,107,101,6
N00003228,144,138,6
N00003229,116,111,5
N00003230,133,126,7
N00003231,86,71,15
N00003232,156,154,2
N00003233,147,146,1
N00003234,186,179,7
N00003235,181,175,6
N00003236,156,155,1
N00003237,349,334,15
N00003238,172,169,3
N00003239,148,144,4
N00003240,156,149,7
N00003241,132,129,3
N00003242,121,116,5
N00003243,159,150,9
N00003244,126,122,4
N00003245,167,164,3
N00003246,294,286,8
N00003247,290,280,10
N00003248,140,137,3
N00003249,150,148,2
N00003250,128,128,0
N00003251,120,116,4
N00003252,134,133,1
N00003253,126,123,3
N00003254,118,113,5
N00003255,118,111,7
N00003256,145,142,3
N00003257,112,112,0
N00003258,189,178,11
N00003259,125,121,4
N00003260,130,127,3
N00003261,126,126,0
N00003262,147,137,10
N00003263,135,135,0
N00003264,142,140,2
N00003265,146,135,11
N00003266,135,132,3
N00003267,137,135,2
N00003268,124,119,5
N00003269,133,129,4
N00003270,132,127,5
N00003271,243,228,15
N00003272,242,236,6
N00003273,266,264,2
N00003274,120,117,3
N00003275,101,95,6
N00003276,258,245,13
N00003277,184,180,4
N00003278,191,183,8
N00003279,102,96,6
N00003280,355,329,26
N00003281,131,127,4
N00003282,856,835,21
N00003283,134,122,12
N00003284,149,135,14
N00003285,120,115,5
N00003286,127,123,4
N00003287,122,118,4
N00003288,128,123,5
N00003289,137,135,2
N00003290,182,177,5
N00003291,280,270,10
N00003292,125,123,2
N00003293,113,109,4
N00003294,127,115,12
N00003295,287,274,13
N00003296,140,133,7
N00003297,129,128,1
N00003298,207,202,5
N00003299,206,205,1
N00003300,114,105,9
N00003301,112,111,1
N00003302,160,155,5
N00003303,128,122,6
N00003304,124,116,8
N00003305,168,160,8
N00003306,196,193,3
N00003307,217,211,6
N00003308,1037,988,49
N00003309,119,114,5
N00003310,132,126,6
N00003311,399,393,6
N00003312,135,134,1
N00003313,766,709,57
N00003314,323,293,30
N00003315,92,90,2
N00003316,163,155,8
N00003317,138,133,5
N00003318,322,315,7
N00003319,125,122,3
N00003320,113,110,3
N00003321,150,143,7
N00003322,157,142,15
N00003323,166,151,15
N00003324,146,140,6
N00003325,166,153,13
N00003326,283,261,22
N00003327,160,154,6
N00003328,130,117,13
N00003329,147,139,8
N00003330,141,137,4
N00003331,172,167,5
N00003332,143,136,7
N00003333,134,125,9
N00003334,125,119,6
N00003335,112,107,5
N00003336,138,133,5
N00003337,164,144,20
N00003338,126,115,11
N00003339,230,186,44
N00003340,137,132,5
N00003341,116,113,3
N00003342,130,129,1
N00003343,131,126,5
N00003344,146,139,7
N00003345,99,99,0
N00003346,127,127,0
N00003347,138,137,1
N00003348,162,160,2
N00003349,361,341,20
N00003350,187,177,10
N00003351,148,143,5
N00003352,160,155,5
N00003353,135,131,4
N00003354,162,153,9
N00003355,147,145,2
N00003356,240,219,21
N00003357,130,120,10
N00003358,156,147,9
N00003359,139,132,7
N00003360,112,109,3
N00003361,151,140,11
N00003362,131,128,3
N00003363,301,297,4
N00003364,141,139,2
N00003365,177,176,1
N00003366,135,123,12
N00003367,140,139,1
N00003368,153,135,18
N00003369,174,149,25
N00003370,131,129,2
N00003371,187,159,28
N00003372,142,139,3
N00003373,130,129,1
N00003374,130,129,1
N00003375,137,127,10
N00003376,141,130,11
N00003377,122,110,12
N00003378,131,124,7
N00003379,135,124,11
N00003380,149,145,4
N00003381,144,138,6
N00003382,138,127,11
N00003383,125,125,0
N00003384,158,153,5
N00003385,177,164,13
N00003386,153,146,7
N00003387,133,128,5
N00003388,174,164,10
N00003389,141,140,1
N00003390,151,151,0
N00003391,179,176,3
N00003392,157,146,11
N00003393,155,146,9
N00003394,145,135,10
N00003395,210,167,43
N00003396,170,163,7
N00003397,115,109,6
N00003398,120,119,1
N00003399,134,129,5
N00003400,140,139,1
N00003401,122,121,1
N00003402,145,144,1
N00003403,120,114,6
N00003404,135,133,2
N00003405,153,144,9
N00003406,175,165,10
N00003407,248,242,6
N00003408,229,197,32
N00003409,160,155,5
N00003410,243,238,5
N00003411,108,107,1
N00003412,136,132,4
N00003413,136,132,4
N00003414,137,128,9
N00003415,136,132,4
N00003416,123,121,2
N00003417,124,119,5
N00003418,138,132,6
N00003419,127,124,3
N00003420,125,125,0
N00003421,115,113,2
N00003422,264,256,8
N00003423,264,249,15
N00003424,136,129,7
N00003425,102,95,7
N00003426,374,350,24
N00003427,146,140,6
N00003428,135,129,6
N00003429,131,127,4
N00003430,104,103,1
N00003431,134,132,2
N00003432,145,139,6
N00003433,121,116,5
N00003434,122,114,8
N00003435,106,101,5
N00003436,125,122,3
N00003437,133,131,2
N00003438,140,134,6
N00003439,127,124,3
N00003440,129,125,4
N00003441,135,131,4
N00003442,116,114,2
N00003443,262,252,10
N00003444,150,144,6
N00003445,169,165,4
N00003446,146,144,2
N00003447,123,123,0
N00003448,190,180,10
N00003449,151,144,7
N00003450,136,129,7
N00003451,229,222,7
N00003452,159,153,6
N00003453,130,123,7
N00003454,128,127,1
N00003455,126,122,4
N00003456,115,105,10
N00003457,128,123,5
N00003458,128,125,3
N00003459,114,114,0
N00003460,159,152,7
N00003461,133,130,3
N00003462,136,133,3
N00003463,169,168,1
N00003464,151,147,4
N00003465,120,117,3
N00003466,129,119,10
N00003467,233,220,13
N00003468,128,123,5
N00003469,140,136,4
N00003470,138,133,5
N00003471,116,112,4
N00003472,133,128,5
N00003473,134,129,5
N00003474,172,166,6
N00003475,422,376,46
N00003476,273,263,10
N00003477,247,220,27
N00003478,298,294,4
N00003479,297,286,11
N00003480,122,117,5
N00003481,74,70,4
N00003482,127,122,5
N00003483,167,161,6
N00003484,125,123,2
N00003485,120,114,6
N00003486,149,143,6
N00003487,155,153,2
N00003488,124,121,3
N00003489,323,302,21
N00003490,102,97,5
N00003491,265,249,16
N00003492,120,117,3
N00003493,251,245,6
N00003494,274,261,13
N00003495,138,138,0
N00003496,213,207,6
N00003497,224,216,8
N00003498,128,119,9
N00003499,109,104,5
N00003500,132,130,2
N00003501,130,122,8
N00003502,142,131,11
N00003503,148,143,5
N00003504,133,128,5
N00003505,103,101,2
N00003506,186,169,17
N00003507,112,107,5
N00003508,122,119,3
N00003509,121,119,2
N00003510,125,120,5
N00003511,105,99,6
N00003512,128,120,8
N00003513,234,218,16
N00003514,251,241,10
N00003515,112,92,20
N00003516,132,126,6
N00003517,253,246,7
N00003518,124,116,8
N00003519,89,87,2
N00003520,132,123,9
N00003521,123,120,3
N00003522,155,146,9
N00003523,155,146,9
N00003524,471,449,22
N00003525,136,134,2
N00003526,132,130,2
N00003527,163,159,4
N00003528,293,280,13
N00003529,142,136,6
N00003530,143,138,5
N00003531,127,125,2
N00003532,150,143,7
N00003533,202,196,6
N00003534,125,109,16
N00003535,144,141,3
N00003536,151,149,2
N00003537,137,119,18
N00003538,164,156,8
N00003539,115,113,2
N00003540,114,109,5
N00003541,123,115,8
N00003542,112,108,4
N00003543,203,192,11
N00003544,125,121,4
N00003545,144,138,6
N00003546,128,123,5
N00003547,251,230,21
N00003548,661,631,30
N00003549,162,157,5
N00003550,151,145,6
N00003551,172,169,3
N00003552,191,178,13
N00003553,121,119,2
N00003554,93,91,2
N00003555,163,157,6
N00003556,277,270,7
N00003557,126,122,4
N00003558,162,154,8
N00003559,188,184,4
N00003560,164,157,7
N00003561,142,134,8
N00003562,138,135,3
N00003563,153,150,3
N00003564,130,127,3
N00003565,150,143,7
N00003566,171,165,6
N00003567,160,155,5
N00003568,137,134,3
N00003569,149,147,2
N00003570,161,153,8
N00003571,117,111,6
N00003572,158,154,4
N00003573,138,134,4
N00003574,157,152,5
N00003575,154,147,7
N00003576,157,153,4
N00003577,146,139,7
N00003578,159,157,2
N00003579,156,150,6
N00003580,130,128,2
N00003581,240,232,8
N00003582,204,199,5
N00003583,254,252,2
N00003584,120,117,3
N00003585,128,123,5
N00003586,140,133,7
N00003587,145,141,4
N00003588,170,170,0
N00003589,179,177,2
N00003590,174,171,3
N00003591,166,163,3
N00003592,128,123,5
N00003593,181,171,10
N00003594,335,323,12
N00003595,137,130,7
N00003596,123,118,5
N00003597,160,156,4
N00003598,132,129,3
N00003599,153,152,1
N00003600,137,137,0
N00003601,135,134,1
N00003602,145,144,1
N00003603,125,124,1
N00003604,163,154,9
N00003605,133,133,0
N00003606,121,118,3
N00003607,177,174,3
N00003608,175,170,5
N00003609,130,127,3
N00003610,124,122,2
N00003611,131,119,12
N00003612,145,142,3
N00003613,165,161,4
N00003614,155,152,3
N00003615,134,128,6
N00003616,129,125,4
N00003617,128,125,3
N00003618,145,138,7
N00003619,142,136,6
N00003620,169,168,1
N00003621,151,146,5
N00003622,172,166,6
N00003623,116,112,4
N00003624,250,228,22
N00003625,158,156,2
N00003626,182,141,41
N00003627,175,147,28
N00003628,219,151,68
N00003629,152,105,47
N00003630,388,276,112
N00003631,141,99,42
N00003632,270,134,136
N00003633,119,117,2
N00003634,141,136,5
N00003635,118,113,5
N00003636,132,124,8
N00003637,162,140,22
N00003638,199,166,33
N00003639,170,130,40
N00003640,141,133,8
N00003641,205,168,37
N00003642,247,139,108
N00003643,147,132,15
N00003644,153,126,27
N00003645,273,203,70
N00003646,218,179,39
N00003647,303,258,45
N00003648,191,157,34
N00003649,166,143,23
N00003650,222,154,68
N00003651,150,123,27
N00003652,238,218,20
N00003653,155,137,18
N00003654,106,101,5
N00003655,133,113,20
N00003656,209,185,24
N00003657,210,165,45
N00003658,206,188,18
N00003659,192,145,47
N00003660,154,147,7
N00003661,170,161,9
N00003662,114,110,4
N00003663,112,106,6
N00003664,222,194,28
N00003665,189,177,12
N00003666,206,183,23
N00003667,149,138,11
N00003668,163,146,17
N00003669,157,144,13
N00003670,164,135,29
N00003671,124,117,7
N00003672,126,118,8
N00003673,127,107,20
N00003674,154,141,13
N00003675,140,125,15
N00003676,134,132,2
N00003677,128,125,3
N00003678,145,144,1
N00003679,138,132,6
N00003680,124,123,1
N00003681,202,185,17
N00003682,144,144,0
N00003683,161,156,5
N00003684,129,124,5
N00003685,132,131,1
N00003686,140,137,3
N00003687,164,161,3
N00003688,153,149,4
N00003689,142,138,4
N00003690,179,172,7
N00003691,161,141,20
N00003692,153,143,10
N00003693,153,149,4
N00003694,169,156,13
N00003695,154,147,7
N00003696,156,144,12
N00003697,154,135,19
N00003698,217,208,9
N00003699,146,134,12
N00003700,143,134,9
N00003701,189,177,12
N00003702,241,239,2
N00003703,185,185,0
N00003704,157,152,5
N00003705,172,170,2
N00003706,200,193,7
N00003707,174,157,17
N00003708,170,164,6
N00003709,147,143,4
N00003710,163,161,2
N00003711,179,165,14
N00003712,150,147,3
N00003713,163,157,6
N00003714,162,157,5
N00003715,124,122,2
N00003716,156,150,6
N00003717,166,144,22
N00003718,500,487,13
N00003719,153,150,3
N00003720,146,143,3
N00003721,196,170,26
N00003722,166,152,14
N00003723,146,135,11
N00003724,164,136,28
N00003725,125,118,7
N00003726,162,148,14
N00003727,161,147,14
N00003728,132,120,12
N00003729,162,150,12
N00003730,158,133,25
N00003731,146,126,20
N00003732,313,299,14
N00003733,143,139,4
N00003734,137,134,3
N00003735,124,124,0
N00003736,128,128,0
N00003737,174,174,0
N00003738,128,120,8
N00003739,160,153,7
N00003740,107,106,1
N00003741,124,114,10
N00003742,139,133,6
N00003743,170,165,5
N00003744,128,128,0
N00003745,159,152,7
N00003746,114,111,3
N00003747,125,122,3
N00003748,146,137,9
N00003749,184,179,5
N00003750,162,158,4
N00003751,191,187,4
N00003752,148,145,3
N00003753,185,181,4
N00003754,130,128,2
N00003755,170,162,8
N00003756,113,113,0
N00003757,113,112,1
N00003758,211,207,4
N00003759,149,140,9
N00003760,130,121,9
N00003761,138,136,2
N00003762,167,160,7
N00003763,164,156,8
N00003764,181,178,3
N00003765,141,134,7
N00003766,149,145,4
N00003767,150,145,5
N00003768,220,216,4
N00003769,143,132,11
N00003770,183,182,1
N00003771,192,188,4
N00003772,121,113,8
N00003773,146,142,4
N00003774,125,122,3
N00003775,197,192,5
N00003776,143,140,3
N00003777,112,111,1
N00003778,172,167,5
N00003779,138,137,1
N00003780,120,117,3
N00003781,140,135,5
N00003782,196,193,3
N00003783,141,140,1
N00003784,167,152,15
N00003785,175,163,12
N00003786,160,159,1
N00003787,140,135,5
N00003788,158,155,3
N00003789,159,140,19
N00003790,142,139,3
N00003791,263,251,12
N00003792,129,122,7
N00003793,218,202,16
N00003794,149,144,5
N00003795,170,146,24
N00003796,215,199,16
N00003797,187,177,10
N00003798,181,169,12
N00003799,130,126,4
N00003800,158,153,5
N00003801,187,174,13
N00003802,108,107,1
N00003803,151,145,6
N00003804,146,140,6
N00003805,119,117,2
