GeographyCode,QS220NI0001,QS220NI0002,QS220NI0003,QS220NI0004,QS220NI0005
N00001858,110,4,99,0,7
N00001859,125,2,108,1,14
N00001860,112,1,104,1,6
N00001861,114,3,95,3,13
N00001862,146,15,118,4,9
N00001863,138,7,121,2,8
N00001864,142,44,91,2,5
N00001865,243,89,149,0,5
N00001866,114,13,92,2,7
N00001867,147,31,105,3,8
N00001868,132,6,122,0,4
N00001869,121,18,98,0,5
N00001870,127,44,78,1,4
N00001871,138,68,61,1,8
N00001872,113,54,43,4,12
N00001873,280,153,107,4,16
N00001874,129,55,67,3,4
N00001875,134,49,81,0,4
N00001876,133,60,64,0,9
N00001877,128,40,86,1,1
N00001878,127,32,89,2,4
N00001879,137,48,79,1,9
N00001880,118,6,107,1,4
N00001881,414,20,372,4,18
N00001882,117,12,101,0,4
N00001883,116,3,102,2,9
N00001884,125,3,114,1,7
N00001885,129,2,117,2,8
N00001886,139,2,123,2,12
N00001887,133,7,113,1,12
N00001888,141,7,122,2,10
N00001889,108,0,96,2,10
N00001890,254,21,208,6,19
N00001891,156,11,136,3,6
N00001892,130,8,118,1,3
N00001893,117,7,102,1,7
N00001894,155,4,144,0,7
N00001895,157,8,141,2,6
N00001896,279,33,227,4,15
N00001897,128,8,115,4,1
N00001898,128,11,108,2,7
N00001899,126,9,97,3,17
N00001900,129,18,104,3,4
N00001901,134,10,119,0,5
N00001902,142,8,123,3,8
N00001903,125,56,67,0,2
N00001904,103,16,80,1,6
N00001905,113,6,101,2,4
N00001906,126,5,118,0,3
N00001907,135,5,123,1,6
N00001908,144,2,134,1,7
N00001909,119,3,106,1,9
N00001910,119,0,114,1,4
N00001911,120,19,93,2,6
N00001912,199,70,114,3,12
N00001913,124,44,74,0,6
N00001914,129,55,62,4,8
N00001915,281,126,138,4,13
N00001916,124,33,80,2,9
N00001917,121,40,71,0,10
N00001918,113,51,56,1,5
N00001919,126,6,107,1,12
N00001920,136,2,124,2,8
N00001921,115,2,108,0,5
N00001922,135,4,125,0,6
N00001923,135,5,115,0,15
N00001924,142,10,122,1,9
N00001925,118,4,108,0,6
N00001926,138,0,123,1,14
N00001927,104,5,92,0,7
N00001928,120,6,105,0,9
N00001929,180,27,148,1,4
N00001930,109,4,97,1,7
N00001931,112,2,105,0,5
N00001932,117,5,107,1,4
N00001933,123,9,106,0,8
N00001934,125,5,106,1,13
N00001935,128,42,76,1,9
N00001936,123,75,48,0,0
N00001937,126,72,46,0,8
N00001938,133,4,115,4,10
N00001939,130,29,89,1,11
N00001940,144,95,41,3,5
N00001941,126,62,58,2,4
N00001942,158,15,130,1,12
N00001943,155,58,93,1,3
N00001944,130,10,117,0,3
N00001945,152,46,104,0,2
N00001946,132,48,83,0,1
N00001947,165,18,136,2,9
N00001948,87,27,55,0,5
N00001949,296,81,198,1,16
N00001950,114,37,68,2,7
N00001951,104,31,63,2,8
N00001952,125,48,70,0,7
N00001953,111,30,71,0,10
N00001954,99,18,79,1,1
N00001955,138,27,96,3,12
N00001956,90,8,74,2,6
N00001957,113,14,92,2,5
N00001958,136,15,112,2,7
N00001959,119,16,94,2,7
N00001960,138,14,107,2,15
N00001961,146,26,110,3,7
N00001962,88,23,59,0,6
N00001963,73,9,56,0,8
N00001964,120,12,100,0,8
N00001965,129,17,103,3,6
N00001966,163,22,138,1,2
N00001967,168,40,120,1,7
N00001968,150,25,118,3,4
N00001969,240,39,190,1,10
N00001970,123,26,94,1,2
N00001971,165,17,143,2,3
N00001972,141,14,122,1,4
N00001973,188,56,121,1,10
N00001974,101,29,62,1,9
N00001975,138,41,87,1,9
N00001976,223,57,159,0,7
N00001977,108,24,78,1,5
N00001978,134,24,104,0,6
N00001979,124,41,78,0,5
N00001980,120,70,47,0,3
N00001981,136,43,81,3,9
N00001982,305,107,185,2,11
N00001983,127,47,73,3,4
N00001984,133,60,69,2,2
N00001985,118,48,65,1,4
N00001986,175,42,127,1,5
N00001987,151,31,116,0,4
N00001988,143,40,94,3,6
N00001989,129,15,107,1,6
N00001990,110,27,77,1,5
N00001991,135,26,101,1,7
N00001992,132,27,100,0,5
N00001993,117,14,101,1,1
N00001994,131,19,106,1,5
N00001995,138,5,124,1,8
N00001996,126,14,111,1,0
N00001997,145,19,123,0,3
N00001998,110,35,67,0,8
N00001999,409,126,261,3,19
N00002000,128,26,94,2,6
N00002001,137,10,125,0,2
N00002002,116,4,110,0,2
N00002003,113,6,101,1,5
N00002004,144,9,130,2,3
N00002005,97,6,86,2,3
N00002006,119,8,108,1,2
N00002007,113,6,104,1,2
N00002008,273,60,207,1,5
N00002009,135,37,94,1,3
N00002010,155,64,86,3,2
N00002011,177,104,71,1,1
N00002012,164,146,16,0,2
N00002013,123,19,101,1,2
N00002014,356,78,261,2,15
N00002015,126,24,98,0,4
N00002016,115,23,85,2,5
N00002017,127,14,107,3,3
N00002018,573,124,411,8,30
N00002019,122,24,93,3,2
N00002020,123,24,96,1,2
N00002021,150,47,100,0,3
N00002022,146,92,48,3,3
N00002023,153,112,37,1,3
N00002024,159,107,45,1,6
N00002025,121,84,34,1,2
N00002026,168,123,43,0,2
N00002027,105,72,32,0,1
N00002028,430,66,337,5,22
N00002029,229,51,165,3,10
N00002030,120,5,107,2,6
N00002031,123,24,96,1,2
N00002032,194,29,158,1,6
N00002033,105,14,87,1,3
N00002034,120,14,100,1,5
N00002035,136,29,98,5,4
N00002036,136,30,100,0,6
N00002037,184,23,156,3,2
N00002038,157,9,143,0,5
N00002039,126,5,120,0,1
N00002040,125,9,110,0,6
N00002041,121,7,111,1,2
N00002042,123,37,81,0,5
N00002043,141,48,79,2,12
N00002044,272,95,161,2,14
N00002045,133,34,92,1,6
N00002046,110,18,92,0,0
N00002047,122,49,69,1,3
N00002048,107,26,73,1,7
N00002049,117,34,78,1,4
N00002050,104,33,67,0,4
N00002051,249,97,135,3,14
N00002052,108,30,67,2,9
N00002053,109,26,80,1,2
N00002054,161,24,132,0,5
N00002055,166,142,22,0,2
N00002056,167,6,151,3,7
N00002057,139,53,81,2,3
N00002058,191,150,40,0,1
N00002059,126,40,82,1,3
N00002060,430,103,284,6,37
N00002061,307,71,214,4,18
N00002062,112,23,86,0,3
N00002063,129,34,86,1,8
N00002064,293,103,174,2,14
N00002065,105,34,69,0,2
N00002066,125,34,84,2,5
N00002067,372,143,212,3,14
N00002068,104,46,55,1,2
N00002069,162,26,129,2,5
N00002070,422,82,319,4,17
N00002071,136,27,106,0,3
N00002072,113,18,92,0,3
N00002073,119,45,72,1,1
N00002074,324,80,231,2,11
N00002075,130,23,102,1,4
N00002076,104,28,73,2,1
N00002077,108,19,89,0,0
N00002078,119,15,95,1,8
N00002079,289,70,208,3,8
N00002080,131,23,104,1,3
N00002081,129,28,97,3,1
N00002082,294,56,222,4,12
N00002083,130,28,98,2,2
N00002084,171,47,111,4,9
N00002085,208,37,158,5,8
N00002086,177,38,129,4,6
N00002087,123,44,74,2,3
N00002088,143,53,81,4,5
N00002089,136,23,111,0,2
N00002090,154,143,10,0,1
N00002091,314,296,15,2,1
N00002092,177,167,10,0,0
N00002093,191,175,15,1,0
N00002094,277,62,204,7,4
N00002095,155,112,41,2,0
N00002096,161,32,124,2,3
N00002097,129,38,86,4,1
N00002098,132,116,16,0,0
N00002099,139,130,9,0,0
N00002100,147,135,8,1,3
N00002101,153,131,21,0,1
N00002102,133,127,6,0,0
N00002103,267,198,58,1,10
N00002104,114,82,30,0,2
N00002105,149,106,34,4,5
N00002106,118,77,38,1,2
N00002107,172,136,25,0,11
N00002108,154,144,7,0,3
N00002109,162,154,7,0,1
N00002110,175,165,9,0,1
N00002111,155,126,27,0,2
N00002112,144,132,10,1,1
N00002113,167,102,63,0,2
N00002114,145,53,87,0,5
N00002115,111,46,60,1,4
N00002116,118,16,95,1,6
N00002117,119,66,50,1,2
N00002118,135,73,58,0,4
N00002119,109,95,12,1,1
N00002120,110,22,87,0,1
N00002121,149,64,83,1,1
N00002122,157,86,69,1,1
N00002123,148,62,86,0,0
N00002124,118,43,73,0,2
N00002125,481,171,293,4,13
N00002126,170,67,99,0,4
N00002127,316,137,174,1,4
N00002128,321,78,232,2,9
N00002129,460,184,258,3,15
N00002130,166,101,55,0,10
N00002131,136,36,97,0,3
N00002132,111,89,22,0,0
N00002133,172,32,137,2,1
N00002134,121,22,99,0,0
N00002135,159,88,70,1,0
N00002136,149,39,103,0,7
N00002137,112,10,98,0,4
N00002138,132,97,34,0,1
N00002139,245,110,127,1,7
N00002140,113,13,94,1,5
N00002141,120,1,116,0,3
N00002142,111,6,93,2,10
N00002143,146,114,29,0,3
N00002144,190,161,27,1,1
N00002145,144,82,61,0,1
N00002146,143,117,24,1,1
N00002147,153,137,13,0,3
N00002148,134,30,102,1,1
N00002149,143,14,127,0,2
N00002150,133,13,115,2,3
N00002151,103,17,82,1,3
N00002152,129,18,110,0,1
N00002153,143,28,113,0,2
N00002154,132,18,110,1,3
N00002155,152,70,82,0,0
N00002156,143,90,53,0,0
N00002157,133,117,14,0,2
N00002158,139,100,36,0,3
N00002159,160,65,90,2,3
N00002160,125,82,42,0,1
N00002161,148,81,67,0,0
N00002162,143,91,49,1,2
N00002163,206,166,35,2,3
N00002164,126,105,17,2,2
N00002165,118,85,30,0,3
N00002166,123,72,47,0,4
N00002167,149,93,54,0,2
N00002168,110,81,25,0,4
N00002169,183,125,41,1,16
N00002170,128,109,13,0,6
N00002171,161,146,12,1,2
N00002172,192,169,13,3,7
N00002173,148,75,66,1,6
N00002174,173,127,41,1,4
N00002175,249,234,13,0,2
N00002176,178,159,14,1,4
N00002177,183,122,52,2,7
N00002178,167,153,8,1,5
N00002179,139,32,92,1,14
N00002180,105,30,75,0,0
N00002181,243,32,198,1,12
N00002182,136,17,115,2,2
N00002183,162,55,87,4,16
N00002184,130,25,88,5,12
N00002185,217,72,123,6,16
N00002186,116,32,73,1,10
N00002187,119,43,70,1,5
N00002188,108,6,95,2,5
N00002189,108,5,98,0,5
N00002190,217,18,167,2,30
N00002191,101,11,83,1,6
N00002192,196,18,173,1,4
N00002193,115,7,101,1,6
N00002194,120,6,111,2,1
N00002195,127,28,89,1,9
N00002196,204,112,88,2,2
N00002197,212,152,55,0,5
N00002198,118,104,13,0,1
N00002199,122,113,6,0,3
N00002200,161,153,5,1,2
N00002201,120,112,7,0,1
N00002202,153,137,15,1,0
N00002203,421,36,367,3,15
N00002204,156,25,128,1,2
N00002205,249,10,225,4,10
N00002206,129,26,97,2,4
N00002207,118,36,82,0,0
N00002208,123,52,61,7,3
N00002209,122,56,55,4,7
N00002210,136,36,93,2,5
N00002211,131,13,112,0,6
N00002212,107,10,90,0,7
N00002213,278,52,205,6,15
N00002214,138,14,120,0,4
N00002215,120,14,103,0,3
N00002216,124,10,107,1,6
N00002217,111,9,99,0,3
N00002218,109,9,96,0,4
N00002219,114,4,106,1,3
N00002220,176,29,135,3,9
N00002221,197,15,174,1,7
N00002222,120,22,93,0,5
N00002223,71,8,56,3,4
N00002224,89,26,54,0,9
N00002225,193,14,162,7,10
N00002226,99,8,85,1,5
N00002227,112,7,98,2,5
N00002228,120,7,105,1,7
N00002229,340,299,26,2,13
N00002230,120,110,5,0,5
N00002231,145,125,7,4,9
N00002232,324,214,91,1,18
N00002233,140,95,36,1,8
N00002234,120,85,21,0,14
N00002235,137,121,11,0,5
N00002236,328,231,82,5,10
N00002237,123,109,6,1,7
N00002238,98,86,10,0,2
N00002239,108,100,4,1,3
N00002240,145,126,15,0,4
N00002241,116,67,42,4,3
N00002242,113,105,6,0,2
N00002243,122,94,25,2,1
N00002244,114,108,5,0,1
N00002245,128,106,18,0,4
N00002246,150,146,4,0,0
N00002247,146,135,9,0,2
N00002248,248,232,13,0,3
N00002249,179,167,10,0,2
N00002250,115,113,2,0,0
N00002251,136,123,11,0,2
N00002252,264,200,62,1,1
N00002253,129,119,10,0,0
N00002254,197,156,35,1,5
N00002255,177,122,53,0,2
N00002256,166,40,116,1,9
N00002257,140,5,122,2,11
N00002258,126,9,111,0,6
N00002259,153,8,135,2,8
N00002260,299,22,264,3,10
N00002261,225,12,204,1,8
N00002262,156,14,136,3,3
N00002263,159,20,134,2,3
N00002264,257,207,35,4,11
N00002265,216,180,28,3,5
N00002266,108,93,11,1,3
N00002267,172,135,22,1,14
N00002268,290,246,29,4,11
N00002269,117,107,5,1,4
N00002270,120,109,7,0,4
N00002271,113,107,2,1,3
N00002272,99,88,5,2,4
N00002273,214,128,66,5,15
N00002274,98,51,40,4,3
N00002275,103,54,41,2,6
N00002276,124,78,32,1,13
N00002277,194,136,43,3,12
N00002278,137,96,35,1,5
N00002279,111,77,31,0,3
N00002280,116,63,46,1,6
N00002281,127,118,7,1,1
N00002282,114,106,6,0,2
N00002283,106,103,1,0,2
N00002284,128,120,7,0,1
N00002285,128,122,4,0,2
N00002286,127,127,0,0,0
N00002287,122,116,6,0,0
N00002288,118,111,6,0,1
N00002289,107,11,89,0,7
N00002290,238,13,209,5,11
N00002291,227,30,177,4,16
N00002292,118,5,106,3,4
N00002293,113,8,99,4,2
N00002294,123,3,115,2,3
N00002295,137,7,124,0,6
N00002296,143,18,118,3,4
N00002297,124,5,116,1,2
N00002298,137,6,126,3,2
N00002299,149,12,125,4,8
N00002300,318,47,259,3,9
N00002301,242,53,175,3,11
N00002302,221,27,182,2,10
N00002303,158,72,79,2,5
N00002304,88,16,64,1,7
N00002305,311,67,222,2,20
N00002306,524,176,287,8,53
N00002307,134,30,96,2,6
N00002308,124,6,112,2,4
N00002309,101,9,85,0,7
N00002310,103,7,87,1,8
N00002311,119,10,103,1,5
N00002312,137,11,117,3,6
N00002313,140,7,125,1,7
N00002314,121,11,99,0,11
N00002315,145,8,130,3,4
N00002316,116,8,99,1,8
N00002317,118,7,109,0,2
N00002318,169,8,153,2,6
N00002319,260,7,233,4,16
N00002320,131,8,109,5,9
N00002321,117,5,106,1,5
N00002322,125,14,106,1,4
N00002323,132,7,120,0,5
N00002324,106,6,95,0,5
N00002325,173,13,153,1,6
N00002326,130,3,121,1,5
N00002327,460,28,409,8,15
N00002328,130,7,116,2,5
N00002329,135,7,125,1,2
N00002330,215,81,123,2,9
N00002331,199,110,81,2,6
N00002332,159,37,114,1,7
N00002333,149,56,85,1,7
N00002334,125,51,72,0,2
N00002335,202,37,160,2,3
N00002336,132,8,113,4,7
N00002337,139,124,15,0,0
N00002338,109,4,101,2,2
N00002339,116,17,97,1,1
N00002340,114,5,103,1,5
N00002341,100,6,91,0,3
N00002342,115,101,13,0,1
N00002343,117,103,10,1,3
N00002344,182,153,20,2,7
N00002345,153,56,94,1,2
N00002346,114,23,84,0,7
N00002347,280,34,223,4,19
N00002348,169,16,143,2,8
N00002349,113,9,98,1,5
N00002350,96,4,90,0,2
N00002351,418,373,38,0,7
N00002352,137,125,10,0,2
N00002353,647,584,39,5,19
N00002354,151,131,15,1,4
N00002355,112,104,7,0,1
N00002356,140,126,8,0,6
N00002357,146,130,12,0,4
N00002358,110,100,7,0,3
N00002359,118,108,8,0,2
N00002360,115,14,94,0,7
N00002361,116,8,104,1,3
N00002362,113,8,101,0,4
N00002363,108,5,95,0,8
N00002364,118,7,102,2,7
N00002365,121,8,108,0,5
N00002366,118,13,99,0,6
N00002367,164,42,111,1,10
N00002368,141,36,102,0,3
N00002369,289,59,218,2,10
N00002370,128,29,98,0,1
N00002371,146,59,83,0,4
N00002372,211,34,172,1,4
N00002373,139,85,49,0,5
N00002374,126,53,68,1,4
N00002375,132,63,66,0,3
N00002376,148,14,128,0,6
N00002377,169,18,139,3,9
N00002378,306,34,264,3,5
N00002379,251,28,207,5,11
N00002380,133,6,125,0,2
N00002381,149,16,130,1,2
N00002382,181,17,161,1,2
N00002383,150,6,133,6,5
N00002384,144,7,131,2,4
N00002385,108,10,91,1,6
N00002386,127,114,8,0,5
N00002387,266,238,21,1,6
N00002388,92,75,9,2,6
N00002389,134,122,8,2,2
N00002390,142,123,15,2,2
N00002391,136,125,11,0,0
N00002392,116,111,5,0,0
N00002393,197,183,8,4,2
N00002394,154,139,9,0,6
N00002395,126,119,6,0,1
N00002396,132,14,116,0,2
N00002397,147,122,20,3,2
N00002398,137,14,122,0,1
N00002399,117,100,13,0,4
N00002400,70,16,54,0,0
N00002401,555,381,150,12,12
N00002402,96,35,58,0,3
N00002403,176,35,136,3,2
N00002404,339,30,297,4,8
N00002405,128,25,98,1,4
N00002406,109,101,6,2,0
N00002407,112,110,2,0,0
N00002408,129,124,4,1,0
N00002409,131,118,10,1,2
N00002410,117,109,7,0,1
N00002411,107,99,7,1,0
N00002412,110,103,5,1,1
N00002413,123,118,4,0,1
N00002414,103,97,4,0,2
N00002415,103,97,5,1,0
N00002416,180,107,68,2,3
N00002417,120,102,15,2,1
N00002418,169,154,11,0,4
N00002419,230,107,119,2,2
N00002420,163,153,8,0,2
N00002421,131,99,28,2,2
N00002422,162,36,122,1,3
N00002423,115,109,4,0,2
N00002424,129,123,1,1,4
N00002425,127,118,6,1,2
N00002426,132,121,6,0,5
N00002427,127,121,5,1,0
N00002428,125,118,7,0,0
N00002429,135,129,6,0,0
N00002430,131,125,6,0,0
N00002431,423,394,24,2,3
N00002432,119,117,2,0,0
N00002433,135,129,6,0,0
N00002434,102,99,3,0,0
N00002435,152,143,8,0,1
N00002436,154,145,6,0,3
N00002437,88,87,1,0,0
N00002438,127,119,7,1,0
N00002439,120,115,3,0,2
N00002440,110,105,5,0,0
N00002441,112,105,6,1,0
N00002442,110,105,5,0,0
N00002443,128,120,6,1,1
N00002444,372,71,290,3,8
N00002445,147,49,93,4,1
N00002446,133,10,115,1,7
N00002447,153,18,130,1,4
N00002448,131,5,122,0,4
N00002449,134,16,109,3,6
N00002450,131,25,103,0,3
N00002451,284,264,17,1,2
N00002452,121,86,34,0,1
N00002453,157,104,51,1,1
N00002454,200,105,93,1,1
N00002455,128,83,42,1,2
N00002456,146,114,31,1,0
N00002457,202,34,164,1,3
N00002458,134,90,40,1,3
N00002459,296,208,84,1,3
N00002460,154,126,27,0,1
N00002461,180,148,30,0,2
N00002462,178,142,35,0,1
N00002463,136,93,41,1,1
N00002464,142,59,81,2,0
N00002465,270,261,8,0,1
N00002466,110,108,2,0,0
N00002467,115,111,3,0,1
N00002468,116,109,3,0,4
N00002469,232,223,4,0,5
N00002470,144,137,7,0,0
N00002471,118,112,4,0,2
N00002472,167,164,3,0,0
N00002473,125,120,4,0,1
N00002474,135,132,2,0,1
N00002475,164,155,9,0,0
N00002476,146,140,4,0,2
N00002477,115,87,27,0,1
N00002478,191,176,12,0,3
N00002479,140,128,10,1,1
N00002480,216,151,61,2,2
N00002481,127,123,4,0,0
N00002482,118,112,4,1,1
N00002483,125,119,6,0,0
N00002484,129,127,2,0,0
N00002485,103,100,3,0,0
N00002486,153,144,7,1,1
N00002487,142,130,9,1,2
N00002488,417,394,15,3,5
N00002489,263,233,26,1,3
N00002490,138,107,29,1,1
N00002491,138,128,7,1,2
N00002492,114,106,8,0,0
N00002493,136,132,3,0,1
N00002494,105,103,2,0,0
N00002495,208,199,5,2,2
N00002496,121,117,3,0,1
N00002497,222,210,11,0,1
N00002498,431,400,26,0,5
N00002499,239,232,7,0,0
N00002500,179,173,4,1,1
N00002501,523,477,36,3,7
N00002502,173,141,31,1,0
N00002503,106,59,44,1,2
N00002504,136,46,85,1,4
N00002505,129,22,100,3,4
N00002506,128,28,93,0,7
N00002507,114,20,89,2,3
N00002508,102,56,42,3,1
N00002509,151,64,85,2,0
N00002510,216,162,43,6,5
N00002511,94,69,21,2,2
N00002512,311,182,123,2,4
N00002513,116,35,77,0,4
N00002514,122,50,71,0,1
N00002515,107,52,54,0,1
N00002516,125,59,63,0,3
N00002517,133,64,66,2,1
N00002518,251,132,108,1,10
N00002519,131,80,46,1,4
N00002520,274,140,125,2,7
N00002521,505,404,82,5,14
N00002522,122,100,18,0,4
N00002523,123,89,31,1,2
N00002524,163,132,28,1,2
N00002525,634,336,267,15,16
N00002526,381,212,134,10,25
N00002527,151,78,68,2,3
N00002528,95,91,2,1,1
N00002529,124,119,5,0,0
N00002530,120,115,4,0,1
N00002531,152,145,4,0,3
N00002532,119,111,7,1,0
N00002533,408,343,55,2,8
N00002534,191,155,31,2,3
N00002535,138,131,7,0,0
N00002536,209,23,183,0,3
N00002537,575,452,116,3,4
N00002538,238,169,64,3,2
N00002539,115,105,8,1,1
N00002540,629,386,218,6,19
N00002541,522,146,360,6,10
N00002542,112,43,63,3,3
N00002543,115,49,62,2,2
N00002544,279,99,165,2,13
N00002545,127,61,60,1,5
N00002546,114,50,59,1,4
N00002547,437,76,349,5,7
N00002548,279,73,192,1,13
N00002549,114,26,84,1,3
N00002550,117,34,82,1,0
N00002551,146,23,121,0,2
N00002552,117,9,101,2,5
N00002553,125,12,107,2,4
N00002554,134,47,84,0,3
N00002555,128,8,118,0,2
N00002556,122,10,111,0,1
N00002557,130,14,113,1,2
N00002558,115,15,99,0,1
N00002559,116,9,106,1,0
N00002560,152,72,72,2,6
N00002561,120,97,23,0,0
N00002562,128,102,23,1,2
N00002563,131,108,17,2,4
N00002564,112,18,92,0,2
N00002565,116,107,6,1,2
N00002566,122,118,2,1,1
N00002567,120,114,5,0,1
N00002568,119,109,8,2,0
N00002569,121,114,5,1,1
N00002570,120,111,6,0,3
N00002571,126,120,5,1,0
N00002572,129,118,8,1,2
N00002573,136,116,17,2,1
N00002574,122,109,9,1,3
N00002575,126,122,4,0,0
N00002576,320,274,27,7,12
N00002577,241,199,26,1,15
N00002578,129,116,11,1,1
N00002579,131,129,2,0,0
N00002580,113,111,1,0,1
N00002581,129,128,1,0,0
N00002582,519,496,19,3,1
N00002583,113,110,3,0,0
N00002584,127,123,2,1,1
N00002585,108,102,6,0,0
N00002586,126,122,3,0,1
N00002587,288,275,8,1,4
N00002588,110,110,0,0,0
N00002589,106,101,4,1,0
N00002590,528,500,19,3,6
N00002591,396,376,13,4,3
N00002592,149,144,3,1,1
N00002593,137,131,5,1,0
N00002594,127,124,1,0,2
N00002595,139,134,3,0,2
N00002596,120,117,2,0,1
N00002597,107,103,3,1,0
N00002598,104,102,2,0,0
N00002599,127,123,3,1,0
N00002600,101,99,2,0,0
N00002601,124,117,3,1,3
N00002602,107,102,3,0,2
N00002603,443,382,37,13,11
N00002604,138,111,18,3,6
N00002605,162,137,11,9,5
N00002606,195,176,11,3,5
N00002607,107,105,2,0,0
N00002608,137,107,18,2,10
N00002609,123,115,7,0,1
N00002610,122,106,11,0,5
N00002611,64,55,6,1,2
N00002612,123,104,9,4,6
N00002613,391,226,147,1,17
N00002614,153,143,6,1,3
N00002615,112,104,8,0,0
N00002616,169,151,10,1,7
N00002617,164,155,8,0,1
N00002618,106,102,3,0,1
N00002619,311,253,47,2,9
N00002620,241,141,92,3,5
N00002621,119,6,106,4,3
N00002622,145,115,27,0,3
N00002623,115,9,104,0,2
N00002624,127,112,12,0,3
N00002625,138,129,2,2,5
N00002626,294,263,20,7,4
N00002627,150,146,1,1,2
N00002628,398,366,24,2,6
N00002629,122,120,2,0,0
N00002630,108,106,1,0,1
N00002631,125,122,2,0,1
N00002632,148,135,9,1,3
N00002633,177,148,22,1,6
N00002634,122,92,26,1,3
N00002635,137,124,7,3,3
N00002636,138,117,18,0,3
N00002637,170,133,35,0,2
N00002638,165,139,23,1,2
N00002639,144,127,14,2,1
N00002640,133,123,7,0,3
N00002641,132,112,17,0,3
N00002642,172,152,19,0,1
N00002643,131,117,13,0,1
N00002644,134,119,13,1,1
N00002645,134,115,15,2,2
N00002646,173,24,132,2,15
N00002647,299,84,205,1,9
N00002648,94,36,53,0,5
N00002649,145,14,125,0,6
N00002650,124,10,109,0,5
N00002651,167,21,139,1,6
N00002652,131,13,114,0,4
N00002653,184,157,22,2,3
N00002654,109,97,8,1,3
N00002655,155,139,15,0,1
N00002656,261,231,21,2,7
N00002657,146,135,9,0,2
N00002658,169,149,16,1,3
N00002659,151,139,5,3,4
N00002660,164,56,97,3,8
N00002661,232,149,70,3,10
N00002662,185,81,92,3,9
N00002663,127,55,64,1,7
N00002664,144,108,31,0,5
N00002665,114,53,57,0,4
N00002666,109,41,64,0,4
N00002667,334,299,25,2,8
N00002668,116,106,7,3,0
N00002669,187,147,36,1,3
N00002670,600,524,58,6,12
N00002671,466,416,37,3,10
N00002672,129,118,8,0,3
N00002673,536,450,73,2,11
N00002674,115,106,9,0,0
N00002675,131,37,89,1,4
N00002676,283,173,100,4,6
N00002677,152,50,94,3,5
N00002678,139,91,42,0,6
N00002679,199,129,63,4,3
N00002680,138,71,61,4,2
N00002681,154,62,86,0,6
N00002682,160,106,53,0,1
N00002683,136,42,88,3,3
N00002684,165,67,91,1,6
N00002685,126,12,108,0,6
N00002686,130,7,115,1,7
N00002687,120,29,84,0,7
N00002688,129,18,106,1,4
N00002689,126,64,56,2,4
N00002690,97,48,44,0,5
N00002691,125,77,42,2,4
N00002692,133,97,33,0,3
N00002693,190,106,74,2,8
N00002694,124,72,47,0,5
N00002695,145,106,31,3,5
N00002696,129,74,50,1,4
N00002697,139,89,46,1,3
N00002698,208,131,68,2,7
N00002699,136,127,8,1,0
N00002700,191,158,29,1,3
N00002701,174,137,29,2,6
N00002702,136,115,18,0,3
N00002703,189,148,35,0,6
N00002704,173,140,32,0,1
N00002705,150,131,14,2,3
N00002706,148,84,58,1,5
N00002707,192,117,70,1,4
N00002708,118,106,12,0,0
N00002709,185,96,84,1,4
N00002710,177,118,51,2,6
N00002711,327,160,150,3,14
N00002712,129,74,54,0,1
N00002713,143,104,35,3,1
N00002714,155,18,126,2,9
N00002715,150,66,77,2,5
N00002716,136,14,112,2,8
N00002717,181,132,45,0,4
N00002718,173,47,116,2,8
N00002719,126,18,100,2,6
N00002720,128,97,26,2,3
N00002721,126,89,32,0,5
N00002722,137,98,31,3,5
N00002723,154,126,22,2,4
N00002724,107,87,12,2,6
N00002725,139,88,51,0,0
N00002726,414,257,131,5,21
N00002727,129,38,82,1,8
N00002728,411,126,270,1,14
N00002729,122,37,82,0,3
N00002730,125,44,66,2,13
N00002731,126,63,61,0,2
N00002732,121,40,78,1,2
N00002733,196,44,130,1,21
N00002734,156,38,114,0,4
N00002735,137,12,119,1,5
N00002736,126,19,100,1,6
N00002737,128,15,106,2,5
N00002738,148,57,84,1,6
N00002739,138,15,118,1,4
N00002740,136,52,81,0,3
N00002741,159,59,85,1,14
N00002742,148,104,41,0,3
N00002743,159,105,44,1,9
N00002744,121,102,17,0,2
N00002745,136,101,28,0,7
N00002746,115,85,25,1,4
N00002747,121,95,24,0,2
N00002748,128,79,44,0,5
N00002749,138,99,29,2,8
N00002750,119,109,9,0,1
N00002751,154,91,59,0,4
N00002752,123,52,66,2,3
N00002753,181,149,24,1,7
N00002754,140,109,28,1,2
N00002755,168,98,63,1,6
N00002756,131,25,101,0,5
N00002757,203,67,126,3,7
N00002758,115,39,70,1,5
N00002759,125,33,87,0,5
N00002760,112,30,77,2,3
N00002761,380,96,264,2,18
N00002762,132,16,109,0,7
N00002763,138,25,108,2,3
N00002764,160,96,57,1,6
N00002765,148,72,72,0,4
N00002766,162,114,44,1,3
N00002767,135,53,74,1,7
N00002768,146,36,107,2,1
N00002769,173,107,58,2,6
N00002770,149,101,45,1,2
N00002771,124,104,19,0,1
N00002772,140,79,55,2,4
N00002773,107,80,25,0,2
N00002774,220,133,77,0,10
N00002775,186,113,67,1,5
N00002776,124,71,49,1,3
N00002777,100,78,19,0,3
N00002778,150,106,39,2,3
N00002779,165,135,28,0,2
N00002780,165,131,28,0,6
N00002781,168,108,52,3,5
N00002782,174,141,26,2,5
N00002783,144,117,24,0,3
N00002784,187,164,20,2,1
N00002785,222,195,23,0,4
N00002786,154,144,6,3,1
N00002787,137,103,30,1,3
