GeographyCode,QS207NI0001,QS207NI0002,QS207NI0003,QS207NI0004,QS207NI0005,QS207NI0006,QS207NI0007,QS207NI0008,QS207NI0009,QS207NI0010,QS207NI0011,QS207NI0012,QS207NI0013,QS207NI0014,QS207NI0015,QS207NI0016,QS207NI0017,QS207NI0018,QS207NI0019,QS207NI0020,QS207NI0021
N00001026,236,201,163,12,0,151,0,0,14,0,0,24,22,2,9,26,0,0,0,0,0
N00001027,395,380,305,21,2,280,2,0,19,0,0,56,56,0,4,4,6,0,1,0,0
N00001028,261,256,252,3,0,249,0,0,3,0,0,1,1,0,2,2,1,0,0,0,0
N00001029,699,662,621,19,4,598,0,0,10,0,0,31,30,1,15,17,3,0,0,2,0
N00001030,514,473,446,23,5,418,0,0,11,0,0,16,15,1,12,24,3,0,1,1,0
N00001031,372,360,328,9,2,316,1,0,13,0,0,19,18,1,5,4,2,0,1,0,0
N00001032,185,184,175,2,2,170,1,0,1,0,0,8,7,1,0,0,1,0,0,0,0
N00001033,129,126,123,9,2,112,0,0,0,0,0,3,3,0,0,2,0,0,0,1,0
N00001034,344,334,317,10,7,299,1,0,5,0,0,12,10,2,2,4,3,0,1,0,0
N00001035,284,280,261,2,2,257,0,0,0,0,0,19,19,0,4,0,0,0,0,0,0
N00001036,391,355,343,16,4,321,2,0,1,0,1,10,9,1,6,28,2,0,0,0,0
N00001037,368,355,328,5,3,319,1,0,24,0,0,3,3,0,1,8,3,0,0,1,0
N00001038,726,714,685,22,5,658,0,0,17,0,0,12,12,0,0,2,6,0,0,4,0
N00001039,387,384,376,17,2,357,0,0,8,0,0,0,0,0,1,0,1,0,0,1,0
N00001040,271,271,270,11,5,253,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
N00001041,190,189,189,6,0,183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N00001042,664,653,624,13,1,609,1,0,16,0,0,13,13,0,1,6,3,0,0,1,0
N00001043,206,206,206,7,1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00001044,303,298,278,7,2,268,1,0,0,0,0,20,20,0,3,2,0,0,0,0,0
N00001045,274,269,264,12,2,250,0,0,2,0,0,3,3,0,1,4,0,0,0,0,0
N00001046,307,307,297,10,5,282,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0
N00001047,314,309,304,5,1,298,0,0,2,0,2,1,1,0,0,2,2,0,0,1,0
N00001048,331,330,326,8,2,316,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
N00001049,330,323,322,9,1,312,0,0,1,0,0,0,0,0,3,1,1,0,1,1,0
N00001050,335,331,321,11,1,308,1,0,5,0,0,5,5,0,1,0,3,0,0,0,0
N00001051,371,366,349,9,3,337,0,0,16,0,0,1,1,0,0,2,3,0,0,0,0
N00001052,180,173,161,8,0,153,0,0,8,0,0,4,4,0,3,3,1,0,0,0,0
N00001053,355,353,333,5,4,324,0,0,19,0,0,1,1,0,0,0,2,0,0,0,0
N00001054,341,336,321,9,2,310,0,0,12,0,0,3,3,0,3,0,2,0,0,0,0
N00001055,350,349,338,15,1,322,0,0,10,0,0,1,1,0,0,1,0,0,0,0,0
N00001056,355,349,336,6,1,329,0,0,3,0,0,10,10,0,0,3,0,0,2,1,0
N00001057,326,320,318,5,0,313,0,0,0,0,0,2,2,0,0,4,2,0,0,0,0
N00001058,349,344,330,9,2,319,0,0,7,0,0,7,7,0,1,1,2,1,0,0,0
N00001059,320,314,312,9,1,302,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0
N00001060,256,252,245,2,1,242,0,0,3,0,0,4,4,0,1,1,2,0,0,0,0
N00001061,341,340,325,3,3,319,0,0,13,0,0,2,2,0,1,0,0,0,0,0,0
N00001062,354,349,338,10,5,323,0,0,7,0,0,4,4,0,0,1,3,0,0,1,0
N00001063,306,304,299,18,2,278,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0
N00001064,632,618,606,22,5,578,1,0,8,0,0,4,4,0,8,1,2,0,1,2,0
N00001065,326,321,305,10,3,291,1,0,13,0,0,3,3,0,3,1,1,0,0,0,0
N00001066,275,266,264,5,4,255,0,0,2,0,0,0,0,0,0,7,2,0,0,0,0
N00001067,278,266,260,8,1,251,0,0,4,0,1,1,1,0,2,5,4,1,0,0,0
N00001068,336,321,299,28,5,264,2,0,11,0,0,11,11,0,2,9,3,0,1,0,0
N00001069,327,318,312,13,2,296,1,0,4,0,0,2,2,0,1,5,1,0,0,2,0
N00001070,518,495,479,21,1,456,1,0,8,0,0,8,8,0,1,12,8,0,0,2,0
N00001071,318,312,290,17,3,269,1,0,9,0,0,13,13,0,0,3,2,0,0,1,0
N00001072,320,314,302,5,2,295,0,0,7,0,0,5,5,0,1,3,0,0,1,1,0
N00001073,283,273,268,14,2,252,0,0,0,0,0,5,5,0,2,8,0,0,0,0,0
N00001074,240,236,226,10,3,213,0,0,8,0,0,2,2,0,2,1,0,0,0,1,0
N00001075,308,299,291,14,3,274,0,0,1,0,0,7,6,1,2,3,3,0,0,1,0
N00001076,272,263,251,11,2,238,0,0,3,0,0,9,6,3,1,4,2,0,1,1,0
N00001077,229,215,203,15,2,186,0,0,2,0,0,10,10,0,1,12,0,0,1,0,0
N00001078,257,251,238,9,0,229,0,0,7,0,0,6,6,0,0,3,1,0,0,2,0
N00001079,829,801,743,26,2,714,1,0,30,0,2,26,23,3,7,11,9,0,0,1,0
N00001080,324,312,288,13,3,272,0,0,14,0,0,10,9,1,0,6,4,0,0,2,0
N00001081,412,394,380,12,3,365,0,0,4,0,1,9,7,2,0,14,3,0,0,1,0
N00001082,431,412,377,14,1,361,1,0,8,0,0,27,27,0,2,15,1,0,0,1,0
N00001083,436,427,405,15,3,385,2,0,9,0,0,13,13,0,0,2,4,0,1,2,0
N00001084,447,441,423,12,0,411,0,0,12,0,1,5,5,0,2,4,0,0,0,0,0
N00001085,1087,1062,992,34,9,949,0,0,42,0,0,28,28,0,6,7,11,0,0,1,0
N00001086,336,322,302,12,3,287,0,0,15,0,0,5,5,0,3,4,4,0,2,1,0
N00001087,307,292,271,9,2,260,0,0,7,0,0,14,14,0,3,3,5,0,1,3,0
N00001088,305,301,286,8,1,277,0,0,9,0,0,6,5,1,0,3,1,0,0,0,0
N00001089,316,303,292,11,11,270,0,0,5,0,0,6,4,2,4,7,0,0,0,2,0
N00001090,222,213,208,7,1,200,0,0,0,0,0,5,5,0,0,5,0,0,4,0,0
N00001091,384,374,362,17,1,341,3,0,10,0,0,2,2,0,0,5,4,0,0,1,0
N00001092,398,394,388,5,2,381,0,0,4,0,0,2,2,0,1,0,3,0,0,0,0
N00001093,642,639,607,12,3,592,0,0,14,0,2,16,16,0,0,1,2,0,0,0,0
N00001094,239,238,223,5,0,218,0,0,4,0,1,10,10,0,1,0,0,0,0,0,0
N00001095,368,358,349,7,1,340,1,0,2,0,0,7,5,2,3,5,2,0,0,0,0
N00001096,397,394,388,5,0,382,1,0,5,0,0,1,1,0,0,2,0,0,0,1,0
N00001097,316,311,308,4,1,303,0,0,2,0,0,1,0,1,0,1,4,0,0,0,0
N00001098,308,306,298,4,0,294,0,0,5,0,0,3,3,0,1,0,1,0,0,0,0
N00001099,282,275,259,6,2,250,1,0,10,0,1,5,4,1,0,3,4,0,0,0,0
N00001100,292,289,279,6,1,272,0,0,7,0,0,3,3,0,1,1,1,0,0,0,0
N00001101,304,302,289,2,1,286,0,0,4,0,0,9,9,0,1,0,1,0,0,0,0
N00001102,569,569,554,15,10,529,0,0,0,0,0,15,12,3,0,0,0,0,0,0,0
N00001103,219,216,211,7,1,203,0,0,2,0,0,3,3,0,0,3,0,0,0,0,0
N00001104,303,298,295,5,2,288,0,0,2,0,0,1,1,0,0,1,2,0,2,0,0
N00001105,309,302,287,9,0,278,0,0,5,0,0,10,10,0,1,1,5,0,0,0,0
N00001106,283,283,280,5,2,273,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
N00001107,309,303,295,5,0,290,0,0,3,0,0,5,5,0,2,2,2,0,0,0,0
N00001108,217,211,204,0,0,204,0,0,5,0,0,2,2,0,1,4,1,0,0,0,0
N00001109,393,390,386,4,0,382,0,0,0,0,0,4,3,1,0,1,1,0,0,1,0
N00001110,345,341,336,3,1,332,0,0,5,0,0,0,0,0,0,3,0,0,0,1,0
N00001111,687,670,656,11,4,641,0,0,12,0,0,2,2,0,2,15,0,0,0,0,0
N00001112,319,312,295,2,0,293,0,0,6,0,0,11,10,1,0,6,1,0,0,0,0
N00001113,1384,1349,1271,17,1,1253,0,0,33,0,0,45,44,1,0,23,7,1,2,2,0
N00001114,319,297,268,4,0,264,0,0,20,0,1,8,8,0,6,16,0,0,0,0,0
N00001115,222,216,195,5,0,190,0,0,9,0,0,12,12,0,0,3,2,0,0,1,0
N00001116,497,470,460,5,0,455,0,0,2,0,0,8,8,0,7,14,2,0,2,2,0
N00001117,728,726,721,13,3,704,1,0,0,0,0,5,4,1,0,1,1,0,0,0,0
N00001118,305,300,294,10,4,280,0,0,1,0,0,5,4,1,1,2,1,0,0,1,0
N00001119,176,176,171,4,4,163,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0
N00001120,213,213,213,3,1,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00001121,235,234,232,3,1,227,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0
N00001122,176,175,174,3,2,169,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
N00001123,186,184,183,5,2,175,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
N00001124,568,554,547,12,8,527,0,0,1,0,0,6,6,0,8,2,1,0,1,2,0
N00001125,413,411,405,6,3,396,0,0,0,0,0,6,5,1,0,1,0,0,0,1,0
N00001126,242,237,235,10,3,222,0,0,1,0,0,1,1,0,1,2,2,0,0,0,0
N00001127,639,631,616,16,3,597,0,0,1,0,0,14,14,0,1,4,3,0,0,0,0
N00001128,251,250,249,5,7,237,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
N00001129,450,443,426,9,1,416,0,0,5,0,2,10,10,0,4,3,0,0,0,0,0
N00001130,179,177,147,3,7,137,0,0,1,0,0,29,29,0,1,0,0,0,0,1,0
N00001131,1073,966,846,66,20,754,6,0,28,0,0,92,91,1,27,66,7,1,2,4,0
N00001132,251,246,240,7,4,229,0,0,0,0,0,6,6,0,3,2,0,0,0,0,0
N00001133,643,624,587,15,14,557,1,0,1,0,0,36,35,1,5,11,2,0,0,1,0
N00001134,212,206,191,3,4,184,0,0,1,0,0,14,14,0,4,1,0,0,0,1,0
N00001135,188,184,177,3,3,170,1,0,0,0,0,7,6,1,1,2,0,0,0,1,0
N00001136,261,255,239,4,3,232,0,0,0,0,0,16,16,0,1,2,2,0,1,0,0
N00001137,292,285,282,4,3,275,0,0,0,0,0,3,3,0,1,1,5,0,0,0,0
N00001138,195,191,187,2,5,180,0,0,1,0,0,3,2,1,3,0,1,0,0,0,0
N00001139,546,506,473,11,3,457,2,0,7,0,1,25,25,0,6,17,13,1,0,3,0
N00001140,309,300,275,12,4,259,0,0,1,0,0,24,21,3,1,7,1,0,0,0,0
N00001141,189,187,172,9,1,162,0,0,0,0,0,15,15,0,0,2,0,0,0,0,0
N00001142,190,190,173,4,0,169,0,0,2,0,0,15,15,0,0,0,0,0,0,0,0
N00001143,140,139,134,5,2,127,0,0,0,0,0,5,4,1,0,1,0,0,0,0,0
N00001144,233,231,229,5,4,220,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0
N00001145,311,311,298,3,0,295,0,0,8,0,0,5,5,0,0,0,0,0,0,0,0
N00001146,291,289,283,3,0,280,0,0,4,0,0,2,2,0,0,1,1,0,0,0,0
N00001147,258,248,232,6,2,224,0,0,4,0,0,12,12,0,1,6,2,0,1,0,0
N00001148,260,257,256,7,1,248,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0
N00001149,377,371,370,2,0,368,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0
N00001150,334,332,330,5,0,325,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0
N00001151,390,390,388,9,1,378,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
N00001152,419,411,403,2,1,400,0,0,5,0,0,3,3,0,0,4,3,0,0,1,0
N00001153,316,310,309,3,1,304,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0
N00001154,293,287,285,3,0,282,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0
N00001155,636,492,422,20,2,397,3,0,12,0,0,58,54,4,8,132,3,0,0,1,0
N00001156,1299,1291,1250,14,11,1225,0,0,24,0,0,17,16,1,2,0,6,0,0,0,0
N00001157,280,272,258,2,1,255,0,0,13,0,0,1,1,0,2,5,1,0,0,0,0
N00001158,266,263,249,2,0,247,0,0,13,0,1,0,0,0,0,0,2,0,1,0,0
N00001159,365,360,349,6,2,341,0,0,10,0,0,1,1,0,1,0,4,0,0,0,0
N00001160,357,351,345,10,2,333,0,0,2,0,0,4,3,1,1,4,0,0,1,0,0
N00001161,250,241,229,1,3,225,0,0,7,0,0,5,5,0,7,2,0,0,0,0,0
N00001162,169,158,144,3,0,141,0,0,9,0,0,5,2,3,1,5,5,0,0,0,0
N00001163,336,333,320,5,0,315,0,0,12,0,0,1,1,0,1,0,1,0,1,0,0
N00001164,342,332,328,3,0,325,0,0,1,0,0,3,3,0,4,2,4,0,0,0,0
N00001165,322,319,311,3,0,308,0,0,4,0,0,4,4,0,0,0,3,0,0,0,0
N00001166,593,583,571,4,1,566,0,0,9,0,0,3,2,1,1,7,2,0,0,0,0
N00001167,342,339,328,4,2,322,0,0,9,0,1,1,1,0,0,1,2,0,0,0,0
N00001168,353,353,348,3,0,345,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
N00001169,320,313,304,2,0,302,0,0,3,0,0,6,6,0,2,5,0,0,0,0,0
N00001170,333,332,324,7,1,316,0,0,4,0,0,4,4,0,0,0,1,0,0,0,0
N00001171,408,392,389,5,3,381,0,0,3,0,0,0,0,0,0,15,1,0,0,0,0
N00001172,307,300,282,5,1,275,1,0,15,0,0,3,3,0,0,3,2,0,0,2,0
N00001173,262,247,238,8,1,229,0,0,1,0,0,8,5,3,0,14,0,0,0,1,0
N00001174,343,327,311,7,0,304,0,0,7,0,0,9,8,1,2,11,3,0,0,0,0
N00001175,306,288,281,5,2,274,0,0,6,0,0,1,1,0,0,16,1,0,0,1,0
N00001176,241,232,226,10,1,214,1,0,3,0,0,3,3,0,2,4,1,0,0,2,0
N00001177,266,236,232,12,2,218,0,0,1,0,0,3,1,2,1,29,0,0,0,0,0
N00001178,406,391,373,8,2,363,0,0,16,0,0,2,2,0,1,6,5,0,1,2,0
N00001179,342,339,327,8,2,317,0,0,12,0,0,0,0,0,2,1,0,0,0,0,0
N00001180,157,151,141,10,1,130,0,0,7,0,0,3,3,0,1,1,3,0,0,1,0
N00001181,295,290,283,6,2,275,0,0,6,0,0,1,0,1,0,2,3,0,0,0,0
N00001182,352,350,344,8,0,336,0,0,5,0,0,1,1,0,1,0,0,0,0,1,0
N00001183,444,412,386,17,2,366,1,0,15,0,0,11,11,0,1,28,3,0,0,0,0
N00001184,283,276,269,11,0,258,0,0,6,0,0,1,1,0,0,6,1,0,0,0,0
N00001185,268,250,241,5,4,232,0,0,6,0,0,3,3,0,0,16,1,0,0,1,0
N00001186,267,251,242,5,1,235,0,1,5,0,0,4,3,1,3,12,0,0,0,1,0
N00001187,323,306,298,10,2,286,0,0,4,0,0,4,3,1,2,13,2,0,0,0,0
N00001188,806,789,741,28,4,709,0,0,35,0,0,13,13,0,2,10,4,0,1,0,0
N00001189,304,290,275,8,1,266,0,0,11,0,0,4,4,0,0,9,3,0,0,2,0
N00001190,278,256,252,12,1,238,1,0,2,0,0,2,2,0,1,20,0,0,0,1,0
N00001191,245,243,224,5,5,214,0,0,2,0,0,17,14,3,0,0,2,0,0,0,0
N00001192,256,235,231,6,3,222,0,0,1,0,0,3,3,0,0,18,3,0,0,0,0
N00001193,232,222,205,8,2,195,0,0,0,0,0,17,17,0,3,7,0,0,0,0,0
N00001194,269,263,259,2,1,256,0,0,1,0,0,3,3,0,2,1,3,0,0,0,0
N00001195,184,163,154,6,5,143,0,0,1,0,0,8,6,2,0,21,0,0,0,0,0
N00001196,354,352,336,5,2,329,0,0,0,0,0,16,16,0,0,2,0,0,0,0,0
N00001197,266,253,232,8,3,221,0,0,0,0,0,21,19,2,3,8,2,0,0,0,0
N00001198,467,461,437,21,6,410,0,0,12,0,0,12,12,0,1,5,0,0,0,0,0
N00001199,194,185,172,7,4,161,0,0,2,0,0,11,11,0,0,4,2,0,1,2,0
N00001200,395,386,371,15,7,348,1,0,11,0,0,4,4,0,0,0,7,0,0,2,0
N00001201,311,300,282,7,2,272,1,0,15,0,0,3,3,0,0,8,3,0,0,0,0
N00001202,323,313,304,7,0,294,3,0,3,0,0,6,6,0,0,7,2,0,0,1,0
N00001203,315,315,303,4,2,297,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
N00001204,956,927,904,18,5,881,0,0,18,0,0,5,5,0,1,23,4,0,0,1,0
N00001205,564,550,539,9,2,528,0,0,10,0,0,1,0,1,0,12,1,0,0,1,0
N00001206,229,226,214,7,0,207,0,0,12,0,0,0,0,0,0,1,1,0,0,1,0
N00001207,400,399,395,3,1,391,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
N00001208,339,337,324,6,2,315,1,0,6,0,0,7,7,0,0,0,2,0,0,0,0
N00001209,254,254,245,4,1,240,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
N00001210,332,331,323,5,1,317,0,0,5,0,0,3,3,0,0,1,0,0,0,0,0
N00001211,285,283,281,5,0,275,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
N00001212,301,299,293,2,1,290,0,0,2,1,1,2,2,0,0,0,2,0,0,0,0
N00001213,299,298,288,3,1,284,0,0,8,0,0,2,2,0,0,0,0,0,0,1,0
N00001214,289,285,282,1,0,281,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0
N00001215,281,279,270,2,1,267,0,0,6,0,0,3,3,0,0,0,1,0,0,1,0
N00001216,406,404,392,7,1,384,0,0,10,0,0,2,0,2,0,0,0,0,0,2,0
N00001217,413,408,390,8,2,380,0,0,3,0,0,15,14,1,0,1,4,0,0,0,0
N00001218,279,278,275,6,4,265,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
N00001219,301,297,293,6,7,280,0,0,0,0,0,4,4,0,3,0,1,0,0,0,0
N00001220,231,229,224,3,0,221,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0
N00001221,258,254,253,5,2,245,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0
N00001222,213,206,204,5,2,197,0,0,1,0,0,1,0,1,5,0,1,0,0,1,0
N00001223,300,300,295,2,3,290,0,0,2,0,0,3,2,1,0,0,0,0,0,0,0
N00001224,265,265,260,10,7,243,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0
N00001225,242,239,239,2,3,234,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
N00001226,236,235,229,4,10,215,0,0,1,0,0,5,5,0,0,1,0,0,0,0,0
N00001227,246,245,244,2,0,242,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
N00001228,212,211,209,0,3,206,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
N00001229,255,255,250,2,3,245,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0
N00001230,298,295,290,3,0,285,2,0,3,0,0,2,2,0,2,0,1,0,0,0,0
N00001231,401,394,385,11,1,372,0,1,6,0,0,3,3,0,0,7,0,0,0,0,0
N00001232,375,364,356,4,4,348,0,0,4,0,0,4,4,0,0,2,8,0,0,1,0
N00001233,421,418,412,9,1,402,0,0,3,0,0,3,3,0,1,0,2,0,0,0,0
N00001234,351,346,341,3,2,336,0,0,3,0,0,2,2,0,0,3,0,0,0,2,0
N00001235,953,951,938,14,6,916,2,0,9,0,0,4,4,0,2,0,0,0,0,0,0
N00001236,372,370,364,6,0,358,0,0,3,0,0,3,3,0,0,0,0,0,0,2,0
N00001237,289,287,283,2,2,279,0,0,3,0,0,1,1,0,0,0,2,0,0,0,0
N00001238,297,294,283,4,0,278,1,0,11,0,0,0,0,0,0,1,2,0,0,0,0
N00001239,313,312,306,8,0,297,1,0,2,0,0,4,2,2,0,0,1,0,0,0,0
N00001240,1095,1089,1063,17,4,1041,1,0,16,0,1,9,7,2,1,2,3,0,0,0,0
N00001241,352,350,347,5,0,342,0,0,1,0,0,2,0,2,0,1,0,0,0,1,0
N00001242,335,335,332,1,1,330,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0
N00001243,275,273,270,6,0,264,0,0,1,0,0,2,2,0,1,0,1,0,0,0,0
N00001244,335,332,326,2,1,323,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0
N00001245,334,331,324,11,0,313,0,0,4,0,0,3,3,0,0,1,2,0,0,0,0
N00001246,608,598,559,19,2,538,0,0,3,0,0,36,35,1,6,2,2,0,0,0,0
N00001247,245,245,245,4,2,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00001248,430,427,423,15,3,404,1,0,1,0,0,3,3,0,3,0,0,0,0,0,0
N00001249,403,400,388,5,1,382,0,0,1,0,0,11,9,2,1,1,1,0,0,0,0
N00001250,463,456,455,8,0,447,0,0,0,0,0,1,1,0,1,1,3,0,1,1,0
N00001251,327,313,309,5,2,302,0,0,0,0,0,4,3,1,0,14,0,0,0,0,0
N00001252,321,313,289,14,1,274,0,0,12,0,0,12,10,2,3,4,1,0,0,0,0
N00001253,233,221,220,2,2,215,1,0,0,0,0,1,1,0,0,11,1,0,0,0,0
N00001254,314,312,309,3,1,303,2,0,2,0,0,1,1,0,0,0,1,0,1,0,0
N00001255,276,274,271,5,2,264,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0
N00001256,262,261,256,6,3,247,0,0,3,0,0,2,2,0,0,0,0,0,0,1,0
N00001257,233,231,227,11,1,215,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0
N00001258,250,246,241,7,2,231,1,0,0,0,0,5,2,3,4,0,0,0,0,0,0
N00001259,285,277,276,8,3,265,0,0,0,0,0,1,1,0,1,7,0,0,0,0,0
N00001260,363,360,356,14,7,335,0,0,0,0,0,4,4,0,2,0,1,0,0,0,0
N00001261,249,246,245,4,3,238,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0
N00001262,389,389,385,7,6,372,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0
N00001263,289,284,268,5,4,259,0,0,2,0,0,14,14,0,0,3,1,0,0,1,0
N00001264,204,202,170,6,3,161,0,0,4,0,0,28,27,1,0,2,0,0,0,0,0
N00001265,971,818,774,54,13,707,0,0,8,0,0,36,35,1,3,135,13,0,1,1,0
N00001266,188,187,187,3,4,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N00001267,322,317,316,5,4,307,0,0,0,0,0,1,1,0,1,2,2,0,0,0,0
N00001268,283,282,275,5,11,259,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0
N00001269,522,484,417,17,8,392,0,0,4,0,1,62,62,0,11,20,3,0,1,3,0
N00001270,278,271,253,8,6,239,0,0,0,0,0,18,18,0,1,6,0,0,0,0,0
N00001271,1514,1431,1268,63,12,1186,6,1,12,0,1,150,148,2,22,45,10,0,2,4,0
N00001272,222,211,197,9,4,184,0,0,6,0,0,8,7,1,4,7,0,0,0,0,0
N00001273,221,212,198,5,0,193,0,0,4,0,0,10,10,0,2,5,0,0,2,0,0
N00001274,238,236,232,8,3,221,0,0,2,0,0,2,2,0,0,1,1,0,0,0,0
N00001275,210,210,201,3,3,194,1,0,0,0,0,9,9,0,0,0,0,0,0,0,0
N00001276,218,218,217,9,2,206,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
N00001277,266,254,245,11,1,233,0,0,5,0,0,4,3,1,0,8,2,0,0,2,0
N00001278,291,282,276,11,1,264,0,0,1,0,0,5,4,1,3,6,0,0,0,0,0
N00001279,168,167,164,4,1,158,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0
N00001280,213,211,210,5,0,203,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0
N00001281,334,328,312,4,3,305,0,0,14,0,0,2,0,2,1,1,2,0,2,0,0
N00001282,330,321,298,15,0,283,0,0,19,0,0,4,4,0,1,5,3,0,0,0,0
N00001283,338,332,326,15,1,310,0,0,6,0,0,0,0,0,1,3,0,0,0,2,0
N00001284,352,340,326,7,6,312,1,0,5,0,0,9,8,1,1,6,5,0,0,0,0
N00001285,331,326,320,8,1,308,3,0,2,0,0,4,2,2,0,1,4,0,0,0,0
N00001286,348,346,329,6,1,322,0,0,0,0,0,17,16,1,1,0,1,0,0,0,0
N00001287,295,292,288,6,4,277,1,0,2,0,0,2,2,0,1,0,1,0,1,0,0
N00001288,289,286,283,13,1,269,0,0,2,0,0,1,1,0,1,2,0,0,0,0,0
N00001289,288,285,277,8,1,267,1,0,8,0,0,0,0,0,1,0,1,0,0,1,0
N00001290,318,310,308,9,2,296,1,0,0,0,0,2,2,0,1,7,0,0,0,0,0
N00001291,344,339,334,6,1,327,0,0,4,0,0,1,1,0,4,0,1,0,0,0,0
N00001292,878,868,848,8,3,836,1,0,12,0,0,8,8,0,2,1,7,0,0,0,0
N00001293,358,357,352,6,0,346,0,0,1,0,0,4,4,0,0,0,1,0,0,0,0
N00001294,335,334,318,7,0,311,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0
N00001295,312,310,306,1,1,304,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0
N00001296,273,270,261,11,0,248,2,0,1,0,0,8,8,0,0,1,1,0,0,1,0
N00001297,384,381,372,11,1,359,1,0,5,0,0,4,2,2,0,3,0,0,0,0,0
N00001298,394,376,347,14,7,326,0,0,3,0,0,26,22,4,10,4,3,0,0,1,0
N00001299,319,317,304,5,1,297,1,0,1,0,0,12,12,0,1,0,0,0,0,1,0
N00001300,287,283,275,1,1,273,0,0,6,0,0,2,2,0,0,0,4,0,0,0,0
N00001301,375,373,367,6,0,361,0,0,3,0,0,3,2,1,0,2,0,0,0,0,0
N00001302,745,738,722,13,1,708,0,0,9,0,0,7,4,3,3,1,3,0,0,0,0
N00001303,333,327,320,9,0,311,0,0,6,0,0,1,0,1,0,2,4,0,0,0,0
N00001304,322,321,311,4,1,306,0,0,9,0,0,1,1,0,0,0,1,0,0,0,0
N00001305,325,318,315,7,0,308,0,0,3,0,0,0,0,0,0,3,2,0,0,2,0
N00001306,214,210,202,3,2,197,0,0,4,0,1,3,2,1,0,1,3,0,0,0,0
N00001307,321,316,307,8,0,299,0,0,5,0,0,4,3,1,0,0,3,0,0,2,0
N00001308,486,467,455,8,3,443,1,0,6,0,0,6,5,1,3,12,3,0,0,1,0
N00001309,368,357,348,10,1,337,0,0,6,0,0,3,3,0,2,8,0,0,0,1,0
N00001310,981,954,916,20,4,892,0,0,22,0,1,15,15,0,2,23,0,0,0,2,0
N00001311,326,318,305,9,0,295,1,0,5,0,1,7,7,0,6,2,0,0,0,0,0
N00001312,654,634,586,20,7,559,0,0,12,0,0,36,34,2,3,15,2,0,0,0,0
N00001313,417,372,334,12,5,317,0,0,4,0,1,33,33,0,0,44,0,1,0,0,0
N00001314,401,362,355,14,1,340,0,0,2,0,0,5,5,0,10,27,2,0,0,0,0
N00001315,246,244,238,3,0,235,0,0,3,0,0,3,3,0,1,1,0,0,0,0,0
N00001316,352,339,329,12,2,315,0,0,2,0,0,8,8,0,2,8,3,0,0,0,0
N00001317,267,260,257,6,1,249,1,0,0,0,0,3,3,0,0,6,1,0,0,0,0
N00001318,287,281,271,8,7,256,0,0,0,0,0,10,9,1,4,2,0,0,0,0,0
