GeographyCode,QS604NI0001,QS604NI0002,QS604NI0003,QS604NI0004,QS604NI0005,QS604NI0006,QS604NI0007,QS604NI0008,QS604NI0009,QS604NI0010,QS604NI0011,QS604NI0012,QS604NI0013,QS604NI0014,QS604NI0015,QS604NI0016,QS604NI0017,QS604NI0018,QS604NI0019,QS604NI0020,QS604NI0021,QS604NI0022,QS604NI0023,QS604NI0024,QS604NI0025,QS604NI0026,QS604NI0027,QS604NI0028
N00003927,165,0,1,15,5,1,0,4,0,3,2,1,1,9,38,6,6,6,9,2,5,4,18,17,20,7,0,0
N00003928,189,0,0,14,1,1,2,3,1,4,2,0,3,8,35,19,15,7,6,3,11,6,11,18,21,12,0,0
N00003929,124,1,0,14,4,0,0,0,1,2,7,0,1,10,19,8,4,5,9,1,4,8,13,7,15,5,0,0
N00003930,135,0,0,15,0,1,1,3,1,8,1,2,1,7,29,8,8,5,6,1,2,3,12,10,22,4,0,0
N00003931,79,1,0,8,3,0,0,0,0,5,0,0,1,7,22,3,3,1,3,0,1,3,5,6,11,4,0,0
N00003932,183,10,0,9,0,1,0,1,3,1,3,1,1,12,36,7,10,3,6,5,12,9,12,17,20,13,0,0
N00003933,469,28,0,38,8,0,1,8,4,11,6,8,5,37,85,26,12,11,20,4,19,23,36,58,43,15,1,0
N00003934,162,12,1,15,3,0,0,2,2,7,1,0,1,21,27,7,4,4,9,2,9,5,11,13,14,7,0,0
N00003935,183,8,0,27,5,0,0,4,4,9,5,0,0,17,30,9,8,2,7,4,12,5,14,12,18,10,0,0
N00003936,480,5,1,76,13,3,1,10,11,27,11,6,3,26,83,21,12,15,21,3,19,19,45,53,50,22,0,0
N00003937,161,9,0,17,3,0,0,1,1,10,2,1,0,10,26,8,7,4,3,0,13,7,14,12,21,9,0,0
N00003938,130,0,1,12,0,0,0,1,2,7,2,2,2,7,17,11,8,4,4,0,4,3,12,19,20,4,0,0
N00003939,194,4,1,9,0,2,0,1,2,3,1,0,0,13,41,11,6,3,7,3,11,4,18,27,24,12,0,0
N00003940,149,8,0,15,3,0,0,2,1,5,4,0,4,13,35,11,5,4,4,1,6,4,7,8,18,6,0,0
N00003941,203,11,0,18,2,0,0,3,1,10,2,4,1,19,29,14,2,7,2,3,13,8,14,28,18,11,1,0
N00003942,238,0,0,23,3,0,1,2,3,10,4,1,0,14,35,13,5,5,11,3,8,12,21,32,46,9,0,0
N00003943,329,0,0,29,7,0,0,2,6,8,6,2,3,21,65,21,14,13,9,2,22,10,17,31,53,17,0,0
N00003944,192,0,3,11,0,1,0,5,2,3,0,3,2,12,35,10,14,5,12,3,3,7,18,19,23,12,0,0
N00003945,153,0,1,10,1,0,1,1,3,3,1,0,1,14,39,13,9,3,3,1,6,5,10,10,22,6,0,0
N00003946,255,1,0,12,0,0,1,0,2,9,0,5,0,10,55,16,10,8,13,3,10,14,34,22,30,12,0,0
N00003947,319,2,1,31,3,1,0,4,5,7,11,0,3,23,56,23,18,3,19,3,13,12,24,29,39,20,0,0
N00003948,173,0,0,17,5,1,0,3,1,3,4,1,1,19,42,5,5,8,9,1,5,6,10,10,24,10,0,0
N00003949,159,1,0,14,0,0,1,4,4,5,0,1,2,10,36,12,12,4,6,1,6,7,12,8,19,7,1,0
N00003950,152,0,0,8,0,0,0,0,0,7,1,1,1,11,38,6,3,4,7,0,7,2,14,18,25,7,0,0
N00003951,110,0,0,14,1,0,1,3,0,8,1,1,0,7,29,9,4,2,4,3,0,4,5,6,16,6,0,0
N00003952,110,0,0,13,1,2,0,2,0,6,2,1,0,10,13,5,4,2,4,2,6,6,15,10,14,5,0,0
N00003953,123,0,0,13,0,0,1,1,0,10,1,1,0,7,30,5,2,4,7,2,1,3,16,7,19,6,0,0
N00003954,81,0,0,8,0,0,0,1,2,4,1,1,3,6,12,8,1,2,3,1,3,2,7,11,8,3,2,0
N00003955,122,0,0,11,2,0,0,1,1,7,0,0,2,13,24,5,5,2,2,1,7,3,9,12,17,9,0,0
N00003956,167,0,1,6,2,0,1,0,1,2,0,2,3,5,44,20,9,9,5,0,3,7,13,10,27,3,0,0
N00003957,65,0,1,8,0,0,0,0,1,5,2,1,0,6,7,5,7,2,1,0,2,6,3,3,11,2,0,0
N00003958,178,0,0,15,0,0,0,2,3,3,7,1,1,12,42,16,8,8,7,1,4,8,12,7,26,10,0,0
N00003959,80,1,1,7,0,0,0,1,3,2,1,1,0,7,20,6,5,6,0,2,2,3,4,6,9,0,0,0
N00003960,115,0,0,13,4,0,0,2,0,7,0,1,2,9,33,5,2,2,2,0,9,6,9,11,7,4,0,0
N00003961,117,0,0,10,2,0,1,0,0,4,3,0,0,8,25,10,6,2,8,1,3,4,13,11,13,3,0,0
N00003962,311,1,2,26,2,1,0,4,4,12,3,0,2,15,68,20,7,11,22,3,10,11,22,37,39,15,0,0
N00003963,119,0,0,9,0,0,1,2,1,5,0,0,1,3,27,8,7,2,8,2,5,4,11,7,18,7,0,0
N00003964,132,0,0,15,2,0,2,1,2,5,3,0,0,12,23,8,10,2,7,3,3,8,8,8,19,6,0,0
N00003965,223,0,0,24,1,0,1,3,4,11,4,3,5,18,43,22,6,9,4,2,10,10,14,19,29,5,0,0
N00003966,115,0,0,14,0,1,2,0,3,4,4,0,1,7,20,10,4,2,3,0,1,8,9,7,22,7,0,0
N00003967,230,0,1,22,0,1,0,4,1,10,6,2,2,9,39,9,8,12,12,1,10,7,24,22,36,14,0,0
N00003968,123,0,0,15,0,0,2,2,0,9,2,0,0,7,39,7,8,4,1,0,2,8,4,8,14,6,0,0
N00003969,103,0,0,13,2,0,1,3,1,6,0,1,2,10,13,10,6,2,3,1,2,4,7,16,10,3,0,0
N00003970,132,0,1,11,0,0,0,3,2,3,3,0,0,11,26,7,3,6,4,0,3,5,12,8,23,12,0,0
N00003971,129,0,0,17,2,0,1,2,4,6,2,1,2,13,18,7,3,3,3,0,6,6,9,9,23,9,0,0
N00003972,120,1,0,15,1,0,0,0,5,5,4,0,2,6,26,15,5,3,3,0,5,4,5,6,17,7,0,0
N00003973,162,0,0,11,1,0,0,1,2,6,1,1,0,9,41,0,9,11,11,3,12,4,15,16,17,2,0,0
N00003974,363,0,0,17,2,1,0,3,1,8,2,0,5,19,46,24,18,12,22,10,18,9,51,40,57,15,0,0
N00003975,190,0,0,9,0,0,0,1,3,2,3,2,3,13,39,14,10,4,16,0,7,8,28,13,21,3,0,0
N00003976,175,2,0,11,1,0,0,0,1,5,4,1,4,15,26,18,10,7,11,2,7,4,14,12,23,8,0,0
N00003977,144,0,0,10,2,1,0,0,1,4,2,1,1,10,35,6,10,4,9,2,6,4,10,14,13,9,0,0
N00003978,185,0,1,10,2,0,0,2,1,5,0,1,0,12,44,10,11,6,9,0,12,5,17,17,25,5,0,0
N00003979,155,0,0,10,1,0,0,0,0,5,4,1,0,10,31,11,8,3,5,4,10,5,14,19,16,8,0,0
N00003980,161,0,0,12,0,1,0,0,2,6,3,0,0,5,35,15,8,6,11,3,9,4,21,9,18,5,0,0
N00003981,98,0,0,11,0,0,0,1,2,7,1,1,0,7,18,3,3,3,1,2,3,8,5,4,20,9,0,0
N00003982,123,1,0,15,0,0,2,3,1,8,1,0,2,8,40,8,4,6,4,0,1,5,10,6,10,3,0,0
N00003983,104,0,0,12,0,0,0,1,3,5,3,0,2,5,24,13,7,0,7,0,3,5,2,7,12,5,0,0
N00003984,144,0,0,17,1,0,0,1,2,9,4,0,0,9,40,15,3,2,5,2,9,4,10,8,12,8,0,0
N00003985,106,0,0,15,1,1,2,0,2,8,1,0,4,8,31,7,6,3,2,0,4,4,1,5,15,1,0,0
N00003986,78,0,0,6,0,0,0,1,2,3,0,0,1,6,19,10,6,2,1,0,1,7,2,6,5,6,0,0
N00003987,99,0,0,12,0,0,0,5,2,5,0,0,1,7,24,4,4,5,2,0,2,12,2,3,12,9,0,0
N00003988,102,0,2,12,1,0,0,1,2,6,2,1,1,9,25,6,1,1,2,1,4,9,3,6,13,6,0,0
N00003989,69,0,0,3,0,0,0,0,1,2,0,0,2,4,17,6,5,1,0,0,4,5,8,4,5,5,0,0
N00003990,237,1,1,22,3,0,4,4,1,3,7,1,0,13,32,14,12,10,15,1,13,10,28,27,25,11,1,0
N00003991,138,3,0,18,3,0,2,2,4,3,4,1,0,7,18,15,8,3,8,1,2,10,12,9,18,5,0,0
N00003992,184,0,0,18,2,0,0,4,3,4,5,2,0,15,34,16,5,5,4,3,13,12,12,15,19,11,0,0
N00003993,212,7,1,11,2,1,0,1,1,5,1,2,0,14,41,6,15,5,8,4,14,6,16,27,24,11,0,0
N00003994,207,7,0,24,4,0,0,1,3,13,3,2,0,6,37,7,10,3,11,0,11,10,16,33,23,7,0,0
N00003995,209,15,0,11,0,0,1,3,1,2,4,1,0,29,30,15,10,6,15,1,6,11,19,18,18,4,0,0
N00003996,162,1,2,20,1,0,0,5,4,9,1,0,0,15,39,14,10,3,7,2,4,7,10,9,14,4,0,1
N00003997,187,5,2,23,2,0,1,5,3,8,4,3,2,10,25,4,9,6,7,1,9,10,14,22,30,5,0,0
N00003998,205,2,1,12,1,0,0,3,3,3,2,1,0,10,40,23,7,3,7,1,8,6,21,19,31,12,0,1
N00003999,215,1,0,22,2,0,0,3,5,11,1,3,1,20,39,12,9,4,13,1,10,10,19,12,30,9,0,0
N00004000,114,1,0,12,1,0,2,0,0,5,4,0,3,7,27,2,6,3,3,1,3,13,3,6,16,8,0,0
N00004001,122,0,1,13,2,1,0,1,2,5,2,1,2,10,38,8,1,3,3,0,2,7,3,10,14,6,0,0
N00004002,104,0,0,8,0,1,0,0,2,2,3,0,0,6,18,8,5,4,3,1,3,8,7,11,16,6,0,0
N00004003,168,0,0,16,0,2,1,3,2,5,3,1,2,8,49,9,7,1,4,2,4,15,10,9,22,9,0,0
N00004004,88,0,0,9,2,0,1,0,0,4,2,0,0,10,20,8,9,1,0,0,1,9,4,4,7,6,0,0
N00004005,60,0,0,9,0,0,0,3,0,3,3,0,0,3,13,4,3,3,1,1,2,3,4,4,7,3,0,0
N00004006,89,0,0,15,1,1,1,1,2,6,3,0,0,5,24,5,2,2,2,2,1,4,10,3,9,5,0,0
N00004007,92,0,0,10,0,0,0,2,0,5,3,0,0,7,29,5,3,1,3,3,3,9,7,2,8,2,0,0
N00004008,204,1,1,12,1,0,0,1,0,7,3,2,1,15,33,15,11,6,7,7,10,14,17,19,26,7,0,0
N00004009,163,0,0,8,0,0,0,1,0,5,2,3,3,8,30,8,6,9,10,2,6,10,21,11,21,7,0,0
N00004010,203,0,0,20,2,0,0,0,7,7,4,1,1,7,30,24,14,5,3,2,10,10,19,23,29,5,0,0
N00004011,222,0,0,10,0,1,0,1,1,3,4,1,2,9,40,11,11,10,15,3,5,7,30,20,39,8,1,0
N00004012,134,0,0,8,0,0,0,0,2,3,3,1,1,10,20,5,6,3,6,0,5,8,18,15,21,7,0,0
N00004013,162,0,0,16,2,0,0,3,2,7,2,1,2,8,30,6,8,4,10,1,11,1,14,11,28,11,0,0
N00004014,193,0,0,12,1,1,0,3,0,5,2,3,4,13,44,9,2,4,9,2,11,10,24,18,22,6,0,0
N00004015,157,0,0,9,0,0,0,0,0,4,5,1,1,6,41,11,2,5,6,1,8,7,17,19,21,2,0,0
N00004016,195,0,0,15,3,2,0,0,1,7,2,2,0,11,40,13,8,4,11,2,4,10,18,14,34,9,0,0
N00004017,132,0,0,15,2,0,0,3,1,5,4,0,0,7,29,4,8,2,6,0,4,3,13,16,16,9,0,0
N00004018,136,0,0,16,0,0,3,1,1,8,3,2,2,9,30,7,7,3,2,2,7,0,12,12,19,6,0,0
N00004019,169,0,1,18,1,0,0,2,3,10,2,0,4,11,27,9,8,10,8,1,7,8,9,12,26,10,0,0
N00004020,205,1,0,16,0,0,1,3,1,8,3,2,1,9,37,15,10,5,6,3,5,11,27,15,30,12,0,0
N00004021,149,0,0,10,0,0,0,3,1,5,1,3,2,6,33,11,8,4,3,4,2,6,12,20,22,3,0,0
N00004022,114,1,0,15,3,0,0,1,3,5,3,0,1,4,21,4,3,7,5,3,6,12,9,10,9,3,0,1
N00004023,122,0,0,13,0,1,0,1,2,5,4,2,0,6,23,14,6,2,3,2,6,5,10,8,17,5,0,0
N00004024,146,0,0,13,0,1,2,3,2,4,1,0,2,3,40,18,6,6,4,1,3,7,6,8,19,10,0,0
N00004025,180,0,0,10,0,0,0,2,0,4,4,0,2,12,44,11,11,5,9,1,5,15,11,12,25,7,0,0
N00004026,160,0,0,11,2,0,0,2,3,1,3,1,0,15,32,6,8,4,4,0,9,10,12,15,20,12,0,1
N00004027,136,0,0,12,2,0,1,1,2,4,2,1,0,7,38,4,3,2,11,3,4,6,15,13,11,6,0,0
N00004028,137,1,0,11,1,1,0,1,2,5,1,0,1,5,44,8,5,3,6,0,5,7,8,11,12,10,0,0
N00004029,128,0,1,6,2,0,0,0,1,2,1,1,0,7,29,8,6,8,6,3,6,6,10,8,15,8,0,0
N00004030,139,1,1,14,2,1,0,1,1,8,1,1,0,11,20,11,5,8,11,2,9,4,12,7,16,5,0,1
N00004031,106,0,0,6,1,1,1,0,1,0,2,0,0,9,29,8,6,0,4,0,2,10,5,8,11,8,0,0
N00004032,94,0,0,9,0,0,0,2,1,2,4,1,1,9,21,6,5,2,3,2,0,12,2,6,9,6,0,0
N00004033,123,0,2,12,2,0,0,1,0,7,2,0,1,6,30,10,6,2,5,1,6,8,8,3,13,10,0,0
N00004034,110,0,1,8,1,1,0,2,2,1,1,0,1,3,27,11,7,1,6,1,1,10,11,6,11,5,0,0
N00004035,123,0,1,12,2,1,0,1,1,5,2,2,0,8,28,10,3,5,4,0,6,3,14,8,16,3,0,0
N00004036,121,0,0,17,1,1,0,1,3,6,5,1,0,9,22,4,6,7,4,0,3,5,10,6,18,9,0,0
N00004037,139,1,0,5,1,0,0,1,1,1,1,1,1,8,22,14,10,6,12,2,10,5,11,13,15,3,0,0
N00004038,97,0,0,6,0,0,1,1,1,1,2,0,0,3,25,9,4,1,5,1,8,3,8,6,14,4,0,0
N00004039,128,0,0,8,0,0,1,3,0,3,1,1,4,6,25,5,5,5,7,1,6,5,16,16,15,3,0,0
N00004040,132,0,0,9,1,1,0,0,1,3,3,2,0,11,25,8,6,5,4,1,5,5,15,11,19,6,0,0
N00004041,121,0,0,13,1,0,0,2,2,5,3,0,2,12,19,8,2,3,8,0,2,2,10,17,16,7,0,0
N00004042,281,0,0,29,1,2,0,2,3,15,6,3,1,15,60,16,5,13,17,2,13,12,22,28,33,11,1,0
N00004043,177,0,0,15,2,0,0,1,1,7,4,3,2,14,31,7,7,5,9,2,12,3,13,27,24,3,0,0
N00004044,124,0,0,11,1,0,0,2,2,2,4,1,1,10,18,8,2,4,6,3,4,11,11,10,13,10,0,1
N00004045,155,0,0,13,0,1,0,1,4,6,1,0,1,5,33,7,3,5,8,4,6,8,19,15,22,6,0,0
N00004046,131,0,0,9,0,0,0,1,0,4,4,0,1,10,24,8,11,4,1,1,3,8,12,13,19,7,0,0
N00004047,578,1,0,47,3,1,0,1,5,26,11,7,3,22,97,17,13,34,41,6,34,24,67,61,84,20,0,0
N00004048,262,0,0,20,2,0,0,2,3,9,4,1,1,12,44,15,9,18,13,3,13,6,25,44,29,9,0,0
N00004049,242,1,0,17,0,0,0,0,1,11,5,1,2,11,43,13,8,11,10,5,7,8,23,38,36,8,0,0
N00004050,491,0,1,30,5,0,2,2,5,11,5,4,6,17,57,15,25,19,23,1,39,11,55,97,76,15,0,0
N00004051,507,0,0,31,3,0,0,4,7,13,4,3,1,21,70,13,15,18,34,8,42,12,42,89,87,20,1,0
N00004052,174,0,1,16,1,0,0,1,1,3,10,3,0,7,25,1,6,5,5,3,8,4,24,28,21,17,0,0
N00004053,162,4,0,22,4,0,1,3,4,4,6,0,0,15,21,10,5,4,13,3,4,11,10,12,22,6,0,0
N00004054,254,1,0,27,2,0,0,2,3,11,9,2,0,19,52,14,9,5,10,1,16,10,24,19,34,11,0,0
N00004055,105,1,0,13,1,2,0,1,1,5,3,1,0,9,18,8,3,1,5,2,4,5,10,8,13,3,1,0
N00004056,233,3,0,24,2,1,0,2,4,11,4,2,2,15,39,10,8,4,14,6,11,12,24,22,31,6,0,0
N00004057,185,1,0,16,1,0,0,4,3,5,3,1,2,8,27,10,8,5,11,4,11,11,12,22,24,12,0,0
N00004058,695,7,2,56,6,1,0,6,7,17,19,9,4,47,128,41,23,28,48,4,29,34,67,55,81,31,1,0
N00004059,892,1,0,79,10,5,0,12,7,27,18,1,6,30,174,55,34,51,49,12,59,30,69,79,125,38,0,0
N00004060,720,0,0,58,12,1,0,6,4,24,11,4,7,37,130,58,22,31,52,6,28,34,66,74,85,28,0,0
N00004061,345,1,0,18,0,2,0,5,2,7,2,0,6,22,58,28,16,17,21,1,17,14,38,17,50,21,0,0
N00004062,270,0,0,18,1,0,0,6,1,7,3,3,2,10,55,9,12,23,16,5,10,13,22,23,39,10,0,0
N00004063,457,1,1,30,5,1,1,6,1,13,3,1,3,20,81,20,23,16,34,5,19,20,56,48,58,20,0,1
N00004064,343,0,0,29,3,0,1,4,3,14,4,4,2,15,52,21,12,11,30,5,10,15,39,36,48,14,0,0
N00004065,62,0,0,7,1,0,0,2,1,1,2,0,4,3,15,2,1,1,4,1,2,3,5,2,10,2,0,0
N00004066,109,0,0,8,1,0,0,0,1,4,2,0,2,14,23,6,3,5,3,0,4,11,7,9,9,5,0,0
N00004067,89,0,0,12,0,0,1,2,0,9,0,0,1,1,26,6,5,0,0,0,4,8,8,3,10,5,0,0
N00004068,118,0,0,9,2,0,1,1,1,3,1,0,3,4,30,7,10,2,5,0,3,5,13,5,13,9,0,0
N00004069,95,0,0,2,0,1,0,0,1,0,0,1,1,5,20,6,7,3,3,1,2,7,12,7,14,4,0,0
N00004070,91,0,0,9,1,0,0,0,1,6,1,0,1,3,31,10,8,2,2,0,1,6,3,5,8,2,0,0
N00004071,96,0,0,10,0,0,1,1,1,4,3,1,2,9,19,4,4,3,2,0,2,7,8,7,13,5,0,0
N00004072,132,0,0,15,0,0,0,1,2,6,6,0,3,5,26,8,16,1,4,0,4,12,6,10,14,8,0,0
N00004073,595,1,1,64,9,1,1,7,8,31,7,2,5,35,113,39,27,31,28,4,28,22,44,39,84,28,0,0
N00004074,161,0,0,9,1,0,0,1,0,5,2,2,3,10,35,13,7,3,8,0,6,10,19,10,21,5,0,0
N00004075,250,3,0,20,4,0,0,4,0,9,3,2,0,15,68,12,4,11,11,4,7,8,21,23,31,10,0,0
N00004076,175,0,0,18,3,1,0,2,1,10,1,0,3,3,43,12,6,5,6,1,6,10,19,16,20,7,0,0
N00004077,192,0,0,24,0,1,0,1,5,13,4,2,2,16,43,18,9,5,12,0,4,6,16,9,22,4,0,0
N00004078,138,0,0,26,5,0,0,1,3,13,4,0,1,7,26,10,4,3,3,2,8,5,10,15,11,7,0,0
N00004079,115,1,0,13,1,0,0,1,0,8,3,0,0,5,22,12,5,5,6,0,3,7,10,10,12,4,0,0
N00004080,99,0,0,15,0,1,0,1,2,7,4,0,2,4,29,7,7,0,2,2,2,7,3,6,11,2,0,0
N00004081,129,0,1,9,0,0,1,0,2,5,1,0,2,8,34,6,9,4,5,1,4,8,11,7,15,5,0,0
N00004082,162,0,2,14,3,0,1,1,2,4,3,1,3,11,34,12,7,3,7,0,7,9,7,11,29,5,0,0
N00004083,106,0,0,14,0,0,1,6,3,2,2,0,0,6,24,6,6,3,4,1,6,4,4,6,12,9,1,0
N00004084,134,0,1,9,0,0,0,3,2,3,1,1,0,4,25,1,5,10,6,2,9,2,9,24,23,3,0,0
N00004085,402,1,0,33,7,1,0,4,0,13,8,2,1,19,80,10,31,14,16,8,21,20,36,47,53,10,0,0
N00004086,94,0,0,11,3,0,0,1,0,6,1,1,0,0,19,7,8,2,4,0,3,9,6,11,11,2,0,0
N00004087,388,0,0,38,2,1,0,5,5,14,11,3,4,14,96,14,29,22,14,4,20,15,21,43,36,15,0,0
N00004088,181,0,0,10,1,0,0,0,2,5,2,2,1,8,21,5,7,12,11,2,18,6,24,28,16,10,0,0
N00004089,135,0,0,13,1,0,0,1,2,8,1,1,0,5,14,2,4,5,5,5,10,4,15,25,19,8,0,0
N00004090,442,0,0,18,0,1,0,1,3,5,8,1,1,7,182,4,28,12,10,5,13,10,18,61,33,39,0,0
N00004091,387,0,0,7,0,1,0,0,0,4,2,0,1,7,136,12,44,22,10,3,25,11,15,37,31,26,0,0
N00004092,123,0,0,9,2,0,0,2,0,4,1,1,1,5,24,5,4,4,11,1,7,2,18,5,18,8,0,0
N00004093,166,0,0,13,2,1,0,0,1,8,1,0,0,7,29,5,12,8,4,1,8,8,16,20,27,8,0,0
N00004094,249,0,1,18,2,0,0,3,0,10,3,0,0,15,44,22,18,7,5,1,9,18,16,20,38,17,0,0
N00004095,90,0,0,6,3,1,0,0,0,2,0,0,1,3,32,5,13,0,3,0,1,3,2,5,14,2,0,0
N00004096,89,0,0,9,0,0,0,0,0,5,4,0,0,4,27,4,4,2,1,0,3,8,7,3,13,4,0,0
N00004097,183,1,0,16,3,0,0,0,3,6,4,0,1,12,52,13,13,3,5,3,6,8,8,19,13,10,0,0
N00004098,101,0,0,17,1,0,1,1,2,9,3,1,1,4,23,7,5,1,1,1,2,6,0,11,13,8,0,0
N00004099,293,0,0,27,3,1,1,0,2,13,7,2,1,18,74,17,18,9,11,1,13,13,31,17,31,10,0,0
N00004100,112,0,0,5,1,0,0,2,0,2,0,1,1,9,33,6,8,4,7,1,6,7,6,9,6,3,0,0
N00004101,70,0,0,3,0,0,0,0,0,3,0,0,0,1,11,5,2,6,4,2,3,1,7,7,12,6,0,0
N00004102,127,0,0,16,0,1,4,1,4,4,2,2,0,8,30,5,7,0,5,0,1,12,8,8,19,6,0,0
N00004103,60,0,0,8,0,2,1,1,1,2,1,0,1,1,21,6,1,3,0,0,0,7,2,1,6,3,0,0
N00004104,85,0,0,9,1,1,0,1,1,4,1,0,0,5,21,6,5,2,7,1,2,6,4,6,9,2,0,0
N00004105,75,0,0,12,0,0,0,1,3,5,3,0,0,2,16,12,2,2,4,0,0,8,5,5,5,2,0,0
N00004106,87,0,0,10,0,0,0,0,2,6,2,0,0,3,22,12,5,2,3,0,0,3,8,8,11,0,0,0
N00004107,82,0,0,7,1,0,0,1,0,4,1,1,1,7,19,3,2,1,1,0,0,5,8,8,12,7,0,0
N00004108,101,0,0,12,2,1,0,0,2,5,2,0,0,6,24,11,3,5,2,3,2,5,6,5,14,3,0,0
N00004109,107,0,0,11,2,0,1,0,0,5,3,2,2,5,28,6,2,3,5,0,5,6,5,12,12,3,0,0
N00004110,164,0,0,12,0,1,0,0,2,6,3,1,0,12,36,7,6,4,3,1,7,8,15,16,25,11,0,0
N00004111,170,0,0,5,0,0,0,1,0,3,1,1,0,3,38,5,4,7,6,5,8,8,28,19,24,8,0,1
N00004112,234,0,1,24,2,0,0,2,2,10,8,1,2,13,37,4,7,5,15,4,9,10,29,34,34,5,0,0
N00004113,335,0,0,30,1,0,2,4,0,14,9,3,0,22,55,6,10,12,28,3,22,32,37,22,36,17,0,0
N00004114,168,1,0,19,3,2,0,5,0,7,2,1,0,8,32,3,8,3,6,6,5,6,22,12,26,10,0,0
N00004115,217,0,0,15,0,0,0,1,3,7,4,1,0,16,47,12,9,4,8,0,19,13,21,9,33,10,0,0
N00004116,390,2,0,18,1,0,0,0,1,13,3,2,3,14,65,9,20,17,28,6,19,23,61,36,52,15,0,0
N00004117,283,0,0,22,0,1,0,6,6,4,5,2,1,19,37,4,7,9,21,4,10,15,44,32,36,19,0,1
N00004118,160,0,1,17,1,1,0,1,1,11,2,2,1,5,32,6,4,5,5,1,7,11,23,9,22,9,0,0
N00004119,161,0,0,11,2,0,0,0,0,4,5,2,1,10,27,9,5,5,3,1,5,8,31,8,28,6,1,0
N00004120,123,0,0,8,0,0,0,1,0,6,1,0,1,9,25,3,3,2,8,1,7,10,23,5,12,6,0,0
N00004121,210,0,0,11,0,0,0,0,3,4,4,1,2,10,54,8,6,4,9,6,11,9,26,14,30,9,0,0
N00004122,224,1,0,14,0,0,0,1,4,5,4,1,1,21,40,3,11,4,15,3,10,14,23,20,31,12,0,0
N00004123,154,0,0,7,1,0,1,2,0,2,1,0,1,9,23,2,3,5,2,6,22,8,16,18,24,8,0,0
N00004124,142,0,0,6,0,0,0,0,1,3,2,0,0,7,18,0,4,8,8,3,9,7,17,16,27,12,0,0
N00004125,173,1,0,6,1,0,0,0,1,2,2,2,1,9,27,8,12,4,7,8,18,8,9,20,24,9,0,0
N00004126,149,0,0,4,1,0,0,0,0,3,0,1,0,5,29,0,13,7,5,2,9,10,16,23,16,9,0,0
N00004127,149,0,0,6,1,0,0,0,1,4,0,0,1,5,17,2,4,13,4,7,14,3,20,23,20,10,0,0
N00004128,177,1,0,5,2,1,0,1,0,0,1,1,1,13,23,3,2,9,15,5,26,8,14,23,21,6,1,0
N00004129,131,0,0,7,1,0,0,3,1,2,0,0,0,9,15,3,8,5,3,3,18,2,16,14,22,6,0,0
N00004130,147,1,0,7,1,0,0,2,1,2,1,0,0,8,17,5,3,3,5,3,17,5,13,19,30,10,1,0
N00004131,133,1,0,5,1,0,1,0,1,1,1,1,0,5,17,5,9,1,4,1,8,8,19,19,28,2,0,0
N00004132,147,0,1,8,0,2,0,0,1,4,1,2,1,9,28,4,7,5,5,1,7,6,15,20,23,5,0,0
N00004133,161,0,0,11,2,0,0,3,2,2,2,0,2,8,28,6,10,9,4,0,6,5,22,15,29,6,0,0
N00004134,134,0,0,10,1,1,0,1,2,3,2,0,0,8,19,5,12,2,5,0,5,8,19,17,18,6,0,0
N00004135,176,1,0,14,1,3,0,1,1,7,1,1,1,4,30,4,11,4,12,1,4,10,28,15,30,5,0,1
N00004136,198,0,0,7,0,1,0,1,0,3,2,2,0,18,29,4,11,7,8,3,15,3,27,26,31,7,0,0
N00004137,167,2,0,8,0,0,0,0,1,4,3,1,0,9,29,2,3,4,11,1,4,9,24,23,29,8,0,0
N00004138,194,0,0,15,1,1,0,4,2,6,1,0,0,15,27,13,13,7,11,4,10,6,28,14,27,4,0,0
N00004139,362,0,0,28,2,0,3,5,2,15,1,3,3,21,67,14,17,16,12,5,26,17,63,25,32,13,0,0
N00004140,235,0,0,18,1,0,1,4,1,7,4,2,1,6,48,6,6,9,14,3,6,16,28,25,40,7,0,0
N00004141,138,0,0,8,1,1,0,0,0,3,3,0,0,3,26,4,4,2,10,1,9,8,19,8,30,6,0,0
N00004142,149,0,0,16,4,3,0,2,1,5,1,2,1,8,26,4,5,3,6,0,12,7,18,9,24,8,0,0
N00004143,156,0,0,16,0,1,0,2,3,6,4,1,0,6,27,5,11,4,4,4,5,6,22,19,22,4,0,0
N00004144,302,0,0,27,2,3,1,3,7,8,3,1,0,16,72,10,13,8,9,7,17,15,31,32,35,9,0,0
N00004145,148,0,0,9,1,0,1,1,2,2,2,0,0,11,21,12,7,7,9,0,4,8,17,12,22,9,0,0
N00004146,205,0,0,22,1,0,1,2,1,13,4,0,2,11,42,9,7,5,5,0,7,16,26,10,31,12,0,0
N00004147,183,1,0,13,2,0,0,0,0,9,2,0,1,16,36,10,6,8,5,2,6,9,24,7,29,10,0,0
N00004148,50,0,0,1,0,0,0,0,1,0,0,1,2,4,7,2,5,1,0,1,1,5,5,1,10,4,0,0
N00004149,120,0,0,8,1,0,0,1,0,3,3,3,0,1,24,2,9,2,6,0,7,5,12,17,17,7,0,0
N00004150,222,2,0,9,0,1,0,0,3,2,3,0,0,13,37,8,11,11,11,4,10,14,28,19,33,12,0,0
N00004151,117,1,0,10,0,1,0,2,3,3,1,1,2,5,27,4,5,3,6,1,5,6,15,9,9,8,0,0
