GeographyCode,QS221NI0001,QS221NI0002,QS221NI0003,QS221NI0004,QS221NI0005,QS221NI0006,QS221NI0007,QS221NI0008,QS221NI0009,QS221NI0010,QS221NI0011,QS221NI0012,QS221NI0013,QS221NI0014,QS221NI0015,QS221NI0016,QS221NI0017
N00000352,142,25,22,2,0,1,107,101,6,0,0,10,1,0,7,2,0
N00000353,140,32,16,16,0,0,103,66,37,0,0,5,1,2,1,1,0
N00000354,133,23,10,13,0,0,105,43,62,0,0,5,2,0,3,0,0
N00000355,154,37,25,12,0,0,106,73,33,0,0,11,0,0,8,3,0
N00000356,146,33,28,3,0,2,105,104,0,0,1,8,3,1,3,1,0
N00000357,452,116,105,8,0,3,306,288,10,1,7,30,19,0,9,2,0
N00000358,140,31,30,1,0,0,101,98,2,0,1,8,5,1,2,0,0
N00000359,389,187,130,55,1,1,176,133,29,3,11,26,11,6,8,0,1
N00000360,130,24,20,4,0,0,98,86,11,0,1,8,0,1,6,1,0
N00000361,148,45,16,29,0,0,90,58,29,0,3,13,3,1,7,2,0
N00000362,126,35,22,12,0,1,83,59,24,0,0,8,0,2,6,0,0
N00000363,150,26,21,4,0,1,121,108,13,0,0,3,0,0,2,1,0
N00000364,150,25,9,16,0,0,115,53,61,1,0,10,0,0,10,0,0
N00000365,86,22,14,8,0,0,59,50,9,0,0,5,0,2,3,0,0
N00000366,187,43,34,9,0,0,128,104,21,2,1,16,2,4,10,0,0
N00000367,143,50,47,2,0,1,88,83,5,0,0,5,2,0,3,0,0
N00000368,170,36,26,10,0,0,130,102,26,0,2,4,1,2,1,0,0
N00000369,141,31,12,18,0,1,97,43,53,0,1,13,2,5,4,2,0
N00000370,172,38,16,22,0,0,116,52,64,0,0,18,3,3,11,1,0
N00000371,141,29,17,12,0,0,100,55,45,0,0,12,1,3,6,2,0
N00000372,135,32,18,9,1,4,85,57,25,1,2,18,3,3,12,0,0
N00000373,178,49,31,18,0,0,110,63,41,2,4,19,6,3,10,0,0
N00000374,132,29,16,11,1,1,88,55,32,0,1,15,2,3,9,1,0
N00000375,134,40,18,21,1,0,83,48,35,0,0,11,1,4,4,1,1
N00000376,116,39,15,23,1,0,67,32,35,0,0,10,4,1,5,0,0
N00000377,119,40,16,24,0,0,63,27,36,0,0,16,2,2,10,2,0
N00000378,118,41,29,12,0,0,62,37,24,0,1,15,1,2,12,0,0
N00000379,164,31,16,15,0,0,117,57,59,0,1,16,4,2,7,3,0
N00000380,168,34,29,5,0,0,128,121,7,0,0,6,0,0,5,1,0
N00000381,333,73,65,7,0,1,241,224,16,0,1,19,5,3,10,1,0
N00000382,183,43,38,4,1,0,131,119,12,0,0,9,3,0,6,0,0
N00000383,144,26,12,13,0,1,115,61,52,1,1,3,1,0,2,0,0
N00000384,145,31,28,3,0,0,105,97,8,0,0,9,0,1,7,1,0
N00000385,135,20,14,6,0,0,106,67,38,0,1,9,3,5,1,0,0
N00000386,125,39,37,2,0,0,73,70,2,0,1,13,2,2,6,3,0
N00000387,106,44,41,3,0,0,55,51,3,0,1,7,3,0,4,0,0
N00000388,603,166,157,7,1,1,416,385,26,1,4,21,7,1,9,4,0
N00000389,156,37,34,3,0,0,110,107,3,0,0,9,4,1,4,0,0
N00000390,321,56,7,47,0,2,244,30,212,0,2,21,0,9,12,0,0
N00000391,173,22,1,19,0,2,133,11,117,1,4,18,1,12,5,0,0
N00000392,518,118,3,113,0,2,355,20,328,3,4,45,4,21,10,9,1
N00000393,178,39,5,32,1,1,132,4,126,1,1,7,2,3,2,0,0
N00000394,141,21,2,18,0,1,102,7,91,1,3,18,1,8,8,1,0
N00000395,142,30,9,20,0,1,99,27,70,1,1,13,0,7,5,1,0
N00000396,134,22,3,18,0,1,101,21,79,0,1,11,1,2,7,1,0
N00000397,189,40,21,18,0,1,129,44,81,1,3,20,2,7,8,3,0
N00000398,165,31,0,30,1,0,125,3,122,0,0,9,0,3,6,0,0
N00000399,130,42,0,41,0,1,80,3,77,0,0,8,0,7,1,0,0
N00000400,112,41,38,2,0,1,68,65,3,0,0,3,0,0,2,1,0
N00000401,117,38,36,2,0,0,75,72,1,0,2,4,2,0,2,0,0
N00000402,123,52,48,4,0,0,68,62,4,0,2,3,0,0,3,0,0
N00000403,208,72,69,3,0,0,129,117,11,0,1,7,1,1,4,1,0
N00000404,121,43,39,4,0,0,74,72,2,0,0,4,0,0,4,0,0
N00000405,105,44,39,5,0,0,55,48,5,0,2,6,1,0,5,0,0
N00000406,121,15,1,13,1,0,100,16,84,0,0,6,0,2,3,1,0
N00000407,344,69,50,16,0,3,252,179,71,1,1,23,6,1,10,6,0
N00000408,146,26,18,8,0,0,113,74,37,1,1,7,1,2,3,1,0
N00000409,143,40,1,38,0,1,93,7,85,0,1,10,2,4,3,1,0
N00000410,136,25,10,15,0,0,103,17,85,0,1,8,1,2,5,0,0
N00000411,128,38,35,3,0,0,84,80,4,0,0,6,1,0,5,0,0
N00000412,138,25,15,10,0,0,106,58,47,0,1,7,0,1,4,2,0
N00000413,131,20,18,2,0,0,107,90,17,0,0,4,0,1,3,0,0
N00000414,125,25,9,16,0,0,92,29,60,3,0,8,1,1,6,0,0
N00000415,162,41,4,37,0,0,106,11,93,0,2,15,0,2,10,3,0
N00000416,133,19,7,12,0,0,101,30,69,2,0,13,3,3,5,2,0
N00000417,187,32,7,24,0,1,130,6,121,1,2,25,0,12,9,3,1
N00000418,313,61,3,58,0,0,220,17,200,1,2,32,2,11,14,4,1
N00000419,139,36,8,26,0,2,93,23,67,1,2,10,1,4,4,1,0
N00000420,138,41,6,34,0,1,85,9,73,2,1,12,0,3,5,4,0
N00000421,185,29,0,29,0,0,133,4,126,2,1,23,1,12,8,1,1
N00000422,170,50,4,46,0,0,101,6,94,0,1,19,3,8,6,2,0
N00000423,152,22,3,19,0,0,118,24,92,1,1,12,2,5,3,2,0
N00000424,180,32,26,6,0,0,134,113,20,0,1,14,3,2,8,1,0
N00000425,121,23,10,11,0,2,89,31,57,1,0,9,2,2,5,0,0
N00000426,123,36,2,34,0,0,80,8,70,1,1,7,1,2,4,0,0
N00000427,133,37,22,12,0,3,82,49,30,1,2,14,0,6,7,0,1
N00000428,146,35,11,24,0,0,106,23,82,0,1,5,0,4,1,0,0
N00000429,152,28,6,22,0,0,110,20,90,0,0,14,2,4,5,3,0
N00000430,154,17,2,15,0,0,123,5,117,1,0,14,0,5,5,4,0
N00000431,137,40,9,31,0,0,86,20,65,0,1,11,1,3,4,3,0
N00000432,118,40,4,36,0,0,73,3,68,1,1,5,0,2,2,1,0
N00000433,141,69,22,46,0,1,64,19,45,0,0,8,1,3,4,0,0
N00000434,179,53,4,48,1,0,112,10,98,0,4,14,2,8,4,0,0
N00000435,173,52,11,40,0,1,108,29,72,2,5,13,3,3,7,0,0
N00000436,174,31,1,29,0,1,130,10,114,0,6,13,2,5,3,2,1
N00000437,195,27,16,11,0,0,157,123,32,2,0,11,3,2,6,0,0
N00000438,153,29,17,11,0,1,115,73,41,1,0,9,2,2,5,0,0
N00000439,134,23,11,11,1,0,106,47,59,0,0,5,2,2,1,0,0
N00000440,127,20,14,6,0,0,100,77,23,0,0,7,1,1,5,0,0
N00000441,121,36,31,5,0,0,79,62,14,2,1,6,3,0,3,0,0
N00000442,167,43,20,21,0,2,112,79,29,0,4,12,1,0,11,0,0
N00000443,164,27,8,19,0,0,117,52,63,0,2,20,5,4,10,1,0
N00000444,257,104,49,52,1,2,122,61,60,0,1,31,11,8,8,2,2
N00000445,141,19,9,10,0,0,109,60,48,0,1,13,2,1,9,1,0
N00000446,130,33,16,15,0,2,89,55,34,0,0,8,1,1,5,1,0
N00000447,117,35,9,26,0,0,75,35,40,0,0,7,0,3,3,1,0
N00000448,128,66,51,12,2,1,50,41,7,1,1,12,3,3,6,0,0
N00000449,146,31,3,28,0,0,104,14,89,0,1,11,0,6,4,1,0
N00000450,178,44,21,22,0,1,115,71,43,0,1,19,2,3,12,2,0
N00000451,189,46,30,16,0,0,132,94,36,0,2,11,1,2,8,0,0
N00000452,157,38,6,32,0,0,108,29,76,0,3,11,1,4,5,1,0
N00000453,149,59,10,49,0,0,77,17,57,0,3,13,0,3,8,2,0
N00000454,162,24,4,20,0,0,123,16,103,1,3,15,1,6,6,2,0
N00000455,111,37,1,35,0,1,66,3,61,0,2,8,2,2,2,2,0
N00000456,118,27,1,24,0,2,76,1,74,0,1,15,0,6,5,4,0
N00000457,126,23,0,23,0,0,88,2,86,0,0,15,0,8,6,1,0
N00000458,129,25,2,23,0,0,96,4,90,1,1,8,0,5,3,0,0
N00000459,247,56,2,52,1,1,175,8,162,1,4,16,1,6,7,2,0
N00000460,138,35,3,29,0,3,81,8,70,0,3,22,0,9,11,2,0
N00000461,157,40,0,39,0,1,108,2,105,0,1,9,0,7,1,1,0
N00000462,101,32,0,29,0,3,57,3,50,1,3,12,2,8,1,1,0
N00000463,343,112,16,88,1,7,187,36,144,0,7,44,8,11,21,3,1
N00000464,156,38,4,34,0,0,102,5,96,0,1,16,1,5,6,4,0
N00000465,129,38,5,32,0,1,74,9,64,0,1,17,0,5,10,2,0
N00000466,138,25,1,24,0,0,103,8,91,1,3,10,0,5,5,0,0
N00000467,131,46,5,40,0,1,77,5,71,0,1,8,2,3,3,0,0
N00000468,116,27,3,23,1,0,78,9,67,0,2,11,0,5,5,1,0
N00000469,154,21,3,18,0,0,116,7,108,0,1,17,1,4,10,2,0
N00000470,122,47,13,31,2,1,66,27,37,0,2,9,2,4,3,0,0
N00000471,126,36,1,34,0,1,80,5,70,1,4,10,0,6,4,0,0
N00000472,133,77,35,38,3,1,45,17,25,0,3,11,4,3,3,1,0
N00000473,108,52,5,45,2,0,48,6,42,0,0,8,0,2,6,0,0
N00000474,118,56,18,37,1,0,51,22,29,0,0,11,1,3,6,1,0
N00000475,116,55,0,52,0,3,57,12,43,1,1,4,1,2,0,1,0
N00000476,119,47,1,46,0,0,67,3,62,0,2,5,0,4,1,0,0
N00000477,283,57,5,47,0,5,197,18,177,1,1,29,2,8,18,1,0
N00000478,129,50,14,35,0,1,64,19,44,1,0,15,4,2,9,0,0
N00000479,117,20,0,19,0,1,79,4,72,2,1,18,0,5,11,1,1
N00000480,132,18,2,16,0,0,100,3,95,0,2,14,0,7,6,1,0
N00000481,175,51,3,45,1,2,106,20,83,1,2,18,1,4,11,2,0
N00000482,121,64,2,57,1,4,51,1,49,0,1,6,0,2,4,0,0
N00000483,115,22,0,22,0,0,88,2,83,2,1,5,1,2,2,0,0
N00000484,139,32,0,31,1,0,95,2,91,0,2,12,0,8,4,0,0
N00000485,108,37,1,34,0,2,64,0,62,1,1,7,0,6,0,1,0
N00000486,116,12,2,10,0,0,87,1,86,0,0,17,0,9,7,1,0
N00000487,113,29,3,25,1,0,76,0,75,1,0,8,0,6,1,1,0
N00000488,134,15,0,15,0,0,103,3,99,0,1,16,0,5,10,1,0
N00000489,107,21,1,20,0,0,78,2,73,1,2,8,0,5,2,1,0
N00000490,194,36,2,34,0,0,137,8,125,1,3,21,1,11,6,3,0
N00000491,166,23,3,20,0,0,130,8,121,0,1,13,0,5,3,5,0
N00000492,177,54,2,48,1,3,103,7,94,0,2,20,1,6,8,5,0
N00000493,140,39,3,36,0,0,87,13,74,0,0,14,2,2,7,3,0
N00000494,347,91,13,74,3,1,206,37,163,0,6,50,5,19,23,3,0
N00000495,136,27,2,23,0,2,90,7,81,0,2,19,0,2,12,5,0
N00000496,310,58,7,48,2,1,200,19,170,1,10,52,7,13,21,10,1
N00000497,328,60,3,52,1,4,215,19,183,0,13,53,10,25,12,6,0
N00000498,128,30,7,23,0,0,78,13,62,1,2,20,5,6,6,3,0
N00000499,129,29,3,23,1,2,85,6,77,0,2,15,0,5,9,1,0
N00000500,249,109,11,96,0,2,124,1,121,0,2,16,0,10,6,0,0
N00000501,151,62,2,58,1,1,74,5,64,1,4,15,1,7,4,3,0
N00000502,89,33,3,29,0,1,43,1,39,0,3,13,1,9,2,1,0
N00000503,133,27,1,24,0,2,80,6,71,0,3,26,1,15,9,1,0
N00000504,108,43,1,39,3,0,57,2,50,0,5,8,1,4,2,1,0
N00000505,94,31,2,28,0,1,51,1,46,0,4,12,1,5,6,0,0
N00000506,113,24,1,22,0,1,77,1,73,1,2,12,0,5,5,2,0
N00000507,114,39,4,35,0,0,70,2,65,1,2,5,0,4,1,0,0
N00000508,129,30,1,28,0,1,89,1,86,1,1,10,0,4,5,1,0
N00000509,127,24,2,20,1,1,81,3,73,2,3,22,1,16,4,1,0
N00000510,108,26,1,23,1,1,68,5,57,2,4,14,2,9,2,1,0
N00000511,157,26,7,19,0,0,103,27,71,2,3,28,2,7,17,2,0
N00000512,174,40,5,35,0,0,110,23,84,0,3,24,1,2,14,7,0
N00000513,131,32,6,25,0,1,77,6,69,1,1,22,1,4,14,3,0
N00000514,141,24,7,17,0,0,102,15,86,0,1,15,0,5,9,1,0
N00000515,124,24,3,19,0,2,88,15,69,1,3,12,1,2,6,3,0
N00000516,92,21,2,18,0,1,57,3,53,0,1,14,0,5,9,0,0
N00000517,125,20,1,19,0,0,84,7,74,1,2,21,2,5,9,4,1
N00000518,119,23,2,19,0,2,82,5,75,0,2,14,2,4,5,3,0
N00000519,118,32,3,28,0,1,76,2,73,0,1,10,0,3,6,1,0
N00000520,269,75,3,70,1,1,179,2,169,0,8,15,1,7,5,2,0
N00000521,183,56,2,47,5,2,107,4,99,0,4,20,1,8,8,3,0
N00000522,181,44,2,39,0,3,120,2,118,0,0,17,1,8,6,2,0
N00000523,154,42,1,40,0,1,94,0,92,0,2,18,1,5,11,1,0
N00000524,177,29,1,28,0,0,131,5,123,0,3,17,2,6,4,5,0
N00000525,211,96,4,91,1,0,98,1,95,0,2,17,0,9,5,2,1
N00000526,117,43,18,22,1,2,55,26,27,0,2,19,7,5,5,1,1
N00000527,133,34,6,24,1,3,62,14,45,0,3,37,4,11,17,4,1
N00000528,111,51,14,33,0,4,50,16,31,1,2,10,2,2,5,1,0
N00000529,135,74,18,54,0,2,44,18,21,2,3,17,3,3,10,1,0
N00000530,130,44,17,26,0,1,70,30,40,0,0,16,5,4,7,0,0
N00000531,151,74,37,34,0,3,56,38,13,0,5,21,2,1,12,5,1
N00000532,105,48,24,24,0,0,43,28,14,0,1,14,2,2,8,2,0
N00000533,159,117,22,92,2,1,36,8,26,1,1,6,1,1,4,0,0
N00000534,169,28,0,27,0,1,130,4,122,2,2,11,0,3,5,3,0
N00000535,183,30,5,22,0,3,135,2,132,0,1,18,1,9,6,2,0
N00000536,148,27,2,22,0,3,105,8,95,0,2,16,1,7,7,1,0
N00000537,142,25,0,25,0,0,110,0,109,0,1,7,2,2,2,1,0
N00000538,148,31,3,27,0,1,106,5,99,1,1,11,0,5,5,1,0
N00000539,139,23,0,23,0,0,102,10,91,0,1,14,2,5,6,1,0
N00000540,123,27,0,27,0,0,85,0,84,1,0,11,0,6,4,1,0
N00000541,158,37,0,37,0,0,109,1,106,0,2,12,0,8,2,2,0
N00000542,130,55,2,53,0,0,67,0,65,1,1,8,0,6,1,1,0
N00000543,138,30,0,30,0,0,94,1,87,2,4,14,0,8,2,4,0
N00000544,128,51,0,48,1,2,65,4,58,0,3,12,0,5,5,2,0
N00000545,126,38,2,35,0,1,74,1,70,0,3,14,0,11,3,0,0
N00000546,120,33,4,28,0,1,77,1,74,0,2,10,0,4,5,1,0
N00000547,143,55,3,49,1,2,80,1,74,0,5,8,0,6,1,0,1
N00000548,114,35,2,33,0,0,64,3,60,1,0,15,3,5,4,3,0
N00000549,115,64,28,36,0,0,31,15,14,0,2,20,1,6,12,1,0
N00000550,180,58,17,38,0,3,90,46,39,1,4,32,9,4,15,4,0
N00000551,100,31,19,10,0,2,52,31,19,0,2,17,3,0,9,5,0
N00000552,101,26,15,10,0,1,50,33,17,0,0,25,4,1,18,2,0
N00000553,131,30,20,8,1,1,77,50,25,0,2,24,5,4,11,3,1
N00000554,103,34,23,10,0,1,55,37,17,0,1,14,3,3,6,2,0
N00000555,110,33,18,11,0,4,65,49,13,0,3,12,1,2,6,3,0
N00000556,115,25,11,14,0,0,62,37,23,0,2,28,3,3,15,7,0
N00000557,167,22,6,14,1,1,132,38,92,0,2,13,1,3,6,3,0
N00000558,148,31,0,29,0,2,101,4,96,0,1,16,0,14,1,1,0
N00000559,124,19,1,17,1,0,92,3,85,0,4,13,2,5,5,1,0
N00000560,146,25,2,23,0,0,112,1,109,1,1,9,0,6,3,0,0
N00000561,162,25,5,20,0,0,128,37,91,0,0,9,0,4,4,1,0
N00000562,143,41,1,36,0,4,90,3,82,1,4,12,0,8,2,2,0
N00000563,356,105,48,51,2,4,188,119,66,0,3,63,11,11,34,7,0
N00000564,138,50,28,19,2,1,70,46,23,0,1,18,6,1,10,1,0
N00000565,124,75,23,50,0,2,36,16,19,0,1,13,1,6,5,1,0
N00000566,123,42,30,12,0,0,64,48,15,0,1,17,5,1,8,3,0
N00000567,200,45,0,41,0,4,129,1,125,1,2,26,1,7,13,5,0
N00000568,130,20,0,18,0,2,99,1,94,1,3,11,0,10,1,0,0
N00000569,167,60,1,59,0,0,98,2,93,2,1,9,3,6,0,0,0
N00000570,129,29,2,25,1,1,83,0,79,1,3,17,0,8,6,3,0
N00000571,120,28,0,28,0,0,85,0,84,0,1,7,1,3,3,0,0
N00000572,200,31,1,29,0,1,146,11,130,1,4,23,2,11,9,1,0
N00000573,138,24,4,20,0,0,97,13,82,0,2,17,1,3,7,6,0
N00000574,149,22,0,22,0,0,106,9,94,2,1,21,0,7,9,5,0
N00000575,160,27,5,21,1,0,128,9,116,1,2,5,0,2,2,1,0
N00000576,131,40,38,2,0,0,81,81,0,0,0,10,2,1,7,0,0
N00000577,154,40,28,12,0,0,104,80,24,0,0,10,0,1,8,1,0
N00000578,243,44,36,6,2,0,170,162,7,0,1,29,8,0,20,1,0
N00000579,149,29,21,6,1,1,102,97,5,0,0,18,2,2,11,3,0
N00000580,177,36,2,33,0,1,130,9,121,0,0,11,0,5,3,3,0
N00000581,160,23,4,17,0,2,125,58,64,1,2,12,2,3,4,3,0
N00000582,142,25,0,24,1,0,107,2,103,0,2,10,0,7,3,0,0
N00000583,118,30,4,24,0,2,78,8,68,1,1,10,1,2,7,0,0
N00000584,157,28,2,22,1,3,110,13,96,0,1,19,2,6,7,4,0
N00000585,155,31,3,26,0,2,107,3,103,0,1,17,2,9,5,1,0
N00000586,154,26,3,22,0,1,120,24,94,0,2,8,1,3,4,0,0
N00000587,154,30,11,19,0,0,107,25,78,1,3,17,0,7,9,0,1
N00000588,139,27,1,25,0,1,105,3,101,1,0,7,0,2,5,0,0
N00000589,182,20,16,4,0,0,139,114,25,0,0,23,3,3,16,1,0
N00000590,137,27,1,24,1,1,98,0,96,0,2,12,0,5,7,0,0
N00000591,155,26,6,19,1,0,120,46,71,1,2,9,2,1,5,1,0
N00000592,188,40,8,31,0,1,116,10,105,0,1,32,1,15,15,1,0
N00000593,171,27,20,7,0,0,130,101,29,0,0,14,4,3,5,2,0
N00000594,130,20,2,18,0,0,98,4,92,0,2,12,0,6,5,1,0
N00000595,185,32,6,25,0,1,137,38,95,0,4,16,0,8,7,1,0
N00000596,120,28,2,26,0,0,80,5,72,1,2,12,0,8,4,0,0
N00000597,121,58,2,54,1,1,53,2,48,1,2,10,0,4,6,0,0
N00000598,152,70,10,55,2,3,65,10,48,0,7,17,4,6,5,2,0
N00000599,114,51,2,46,1,2,51,2,48,0,1,12,2,4,4,1,1
N00000600,122,32,2,28,2,0,77,2,70,1,4,13,1,5,5,1,1
N00000601,133,37,1,36,0,0,87,5,80,0,2,9,0,6,3,0,0
N00000602,111,35,1,34,0,0,72,1,70,0,1,4,0,1,1,1,1
N00000603,151,37,3,33,0,1,98,2,95,0,1,16,0,5,11,0,0
N00000604,132,35,0,34,0,1,85,2,82,0,1,12,1,9,2,0,0
N00000605,196,56,2,54,0,0,120,4,115,0,1,20,3,13,3,1,0
N00000606,124,18,2,16,0,0,92,2,87,0,3,14,0,7,3,4,0
N00000607,129,47,0,46,0,1,68,0,65,0,3,14,1,8,4,1,0
N00000608,138,29,2,27,0,0,93,5,86,0,2,16,1,4,9,2,0
N00000609,136,25,1,23,1,0,95,4,91,0,0,16,1,9,6,0,0
N00000610,147,24,1,23,0,0,108,5,99,2,2,15,1,8,4,1,1
N00000611,122,26,0,26,0,0,85,0,81,0,4,11,0,7,3,1,0
N00000612,246,83,6,75,0,2,138,4,129,0,5,25,3,10,10,2,0
N00000613,112,47,5,40,0,2,52,3,46,1,2,13,0,6,6,1,0
N00000614,119,62,5,56,0,1,48,1,44,0,3,9,0,4,4,1,0
N00000615,87,53,2,46,2,3,32,3,27,0,2,2,0,0,1,1,0
N00000616,129,37,1,33,2,1,77,2,72,0,3,15,1,6,6,2,0
N00000617,133,48,4,44,0,0,70,3,64,0,3,15,1,5,7,2,0
N00000618,271,92,22,68,0,2,149,40,95,1,13,30,4,9,12,4,1
N00000619,141,20,4,15,1,0,106,36,69,1,0,15,1,1,11,2,0
N00000620,139,19,5,14,0,0,83,23,57,1,2,37,4,6,21,6,0
N00000621,176,59,15,43,1,0,79,28,46,2,3,38,4,4,27,3,0
N00000622,164,52,12,38,0,2,86,32,49,0,5,26,5,9,8,4,0
N00000623,125,41,17,24,0,0,78,32,45,0,1,6,0,3,2,1,0
N00000624,160,21,1,20,0,0,131,4,125,1,1,8,0,1,6,1,0
N00000625,118,49,26,23,0,0,59,40,19,0,0,10,1,1,7,0,1
N00000626,156,28,11,13,1,3,119,45,73,0,1,9,0,1,6,2,0
N00000627,159,37,10,25,1,1,109,34,75,0,0,13,1,5,6,1,0
N00000628,141,31,3,27,0,1,100,20,80,0,0,10,3,1,5,1,0
N00000629,171,49,20,28,1,0,108,41,65,0,2,14,3,2,8,1,0
N00000630,126,53,16,36,0,1,61,29,31,0,1,12,0,2,9,1,0
N00000631,137,21,1,19,1,0,104,3,100,0,1,12,1,5,5,1,0
N00000632,156,17,3,13,0,1,118,15,99,1,3,21,1,10,6,3,1
N00000633,126,24,2,19,1,2,88,7,79,1,1,14,1,7,6,0,0
N00000634,166,25,2,23,0,0,120,1,116,0,3,21,0,12,3,6,0
N00000635,153,36,12,23,0,1,104,29,75,0,0,13,2,7,4,0,0
N00000636,143,31,2,29,0,0,103,16,85,1,1,9,1,4,3,1,0
N00000637,305,70,32,33,0,5,172,105,66,0,1,63,10,9,38,5,1
N00000638,136,20,9,11,0,0,83,49,34,0,0,33,3,6,21,3,0
N00000639,143,19,15,4,0,0,111,92,17,0,2,13,1,0,12,0,0
N00000640,132,34,25,7,0,2,77,65,10,0,2,21,8,2,9,2,0
N00000641,129,23,15,7,0,1,92,75,15,1,1,14,2,1,10,1,0
N00000642,145,32,22,9,0,1,95,54,38,0,3,18,3,1,12,2,0
N00000643,148,23,19,4,0,0,121,114,7,0,0,4,1,0,3,0,0
N00000644,184,34,31,3,0,0,135,131,3,0,1,15,1,0,13,1,0
N00000645,136,18,14,4,0,0,105,99,6,0,0,13,4,1,7,1,0
N00000646,124,18,16,1,0,1,94,87,7,0,0,12,1,1,8,2,0
N00000647,300,83,1,81,0,1,193,7,181,0,5,24,0,11,13,0,0
N00000648,129,26,2,23,0,1,85,6,76,0,3,18,0,5,9,4,0
N00000649,132,23,3,19,0,1,96,1,93,1,1,13,0,7,5,1,0
N00000650,229,54,0,52,0,2,148,3,140,1,4,27,2,12,8,5,0
N00000651,122,48,3,40,0,5,57,9,43,0,5,17,0,10,6,1,0
N00000652,200,33,6,23,1,3,142,16,123,2,1,25,1,8,14,2,0
N00000653,116,31,2,26,1,2,64,8,56,0,0,21,0,8,12,1,0
N00000654,114,35,7,28,0,0,69,7,60,0,2,10,0,4,5,1,0
N00000655,141,41,7,31,0,3,76,10,65,0,1,24,0,7,14,3,0
N00000656,115,43,2,39,0,2,64,10,53,0,1,8,0,3,4,1,0
N00000657,318,70,25,44,0,1,199,57,138,1,3,49,3,12,32,2,0
N00000658,123,21,16,5,0,0,93,56,36,0,1,9,1,2,6,0,0
N00000659,142,31,5,26,0,0,92,30,59,1,2,19,0,7,12,0,0
N00000660,153,46,13,33,0,0,85,26,59,0,0,22,2,5,13,2,0
N00000661,141,32,2,30,0,0,92,7,84,0,1,17,0,3,10,4,0
N00000662,140,33,4,28,0,1,85,3,79,0,3,22,0,10,10,1,1
N00000663,148,32,4,27,0,1,90,6,83,0,1,26,1,10,12,2,1
N00000664,148,38,3,32,1,2,97,3,91,0,3,13,0,1,12,0,0
N00000665,145,19,17,2,0,0,120,109,11,0,0,6,1,0,4,1,0
N00000666,132,20,6,14,0,0,101,31,68,0,2,11,0,1,9,1,0
N00000667,137,14,10,4,0,0,116,111,5,0,0,7,2,1,2,2,0
N00000668,127,43,42,1,0,0,79,76,3,0,0,5,2,0,2,1,0
N00000669,151,27,24,3,0,0,114,110,4,0,0,10,2,0,6,2,0
N00000670,126,41,5,35,0,1,69,7,62,0,0,16,3,4,8,1,0
N00000671,130,63,9,54,0,0,63,5,55,1,2,4,0,2,2,0,0
N00000672,131,26,8,18,0,0,83,25,55,2,1,22,0,1,19,2,0
N00000673,353,77,11,63,2,1,226,25,192,1,8,50,5,20,19,6,0
N00000674,130,35,2,32,0,1,81,14,64,1,2,14,3,3,7,1,0
N00000675,144,23,1,21,0,1,100,5,92,1,2,21,1,6,11,3,0
N00000676,294,103,14,84,2,3,162,18,138,1,5,29,4,11,11,3,0
N00000677,143,63,12,48,0,3,59,11,47,0,1,21,0,9,9,3,0
N00000678,161,18,6,12,0,0,114,47,65,1,1,29,1,6,21,1,0
N00000679,167,16,1,15,0,0,133,22,110,1,0,18,0,7,6,5,0
N00000680,139,35,25,10,0,0,92,74,17,0,1,12,3,1,6,2,0
N00000681,138,26,3,23,0,0,91,11,77,0,3,21,1,13,6,1,0
N00000682,143,18,11,7,0,0,112,72,40,0,0,13,1,1,6,5,0
N00000683,132,21,1,20,0,0,97,17,79,1,0,14,5,0,8,0,1
N00000684,202,41,29,10,2,0,136,99,35,1,1,25,4,0,18,3,0
N00000685,121,36,25,11,0,0,72,54,17,0,1,13,1,1,10,1,0
N00000686,148,13,2,9,2,0,120,40,78,0,2,15,1,6,7,1,0
N00000687,135,18,2,14,1,1,98,6,91,0,1,19,2,5,11,1,0
N00000688,132,20,8,12,0,0,92,58,32,0,2,20,3,5,10,2,0
N00000689,136,31,3,27,0,1,88,17,68,1,2,17,0,4,13,0,0
N00000690,119,33,5,28,0,0,75,13,59,0,3,11,1,3,4,3,0
N00000691,129,43,1,42,0,0,72,2,69,0,1,14,2,8,4,0,0
N00000692,129,54,4,50,0,0,61,3,56,0,2,14,1,8,4,1,0
N00000693,125,46,9,34,1,2,65,5,59,0,1,14,1,5,8,0,0
N00000694,356,95,15,74,1,5,212,29,178,1,4,49,2,13,29,4,1
N00000695,201,39,3,31,0,5,133,11,118,0,4,29,1,13,12,3,0
N00000696,114,75,25,50,0,0,27,7,19,0,1,12,3,2,6,1,0
N00000697,149,35,6,28,1,0,100,10,86,0,4,14,2,5,6,0,1
N00000698,187,49,12,35,1,1,115,11,102,1,1,23,0,8,15,0,0
N00000699,148,87,8,72,4,3,52,7,44,0,1,9,2,1,5,1,0
N00000700,120,51,28,18,1,4,53,24,27,1,1,16,1,3,11,1,0
N00000701,94,24,2,21,0,1,62,2,57,1,2,8,0,3,3,1,1
N00000702,311,78,8,66,0,4,180,23,155,0,2,53,3,21,27,1,1
N00000703,131,27,2,24,0,1,81,3,76,1,1,23,0,12,9,2,0
N00000704,238,42,4,35,0,3,159,11,145,2,1,37,5,18,12,2,0
N00000705,242,42,5,36,0,1,159,27,128,1,3,41,3,8,24,6,0
N00000706,154,44,7,36,0,1,87,28,57,0,2,23,1,8,13,1,0
