GeographyCode,QS408NI0001,QS408NI0002,QS408NI0003,QS408NI0004,QS408NI0005
N00001858,110,85,25,0,0
N00001859,125,85,39,0,1
N00001860,112,89,21,2,0
N00001861,114,77,36,1,0
N00001862,146,101,38,6,1
N00001863,138,120,17,1,0
N00001864,142,104,38,0,0
N00001865,243,195,47,1,0
N00001866,114,96,18,0,0
N00001867,147,110,36,1,0
N00001868,132,104,28,0,0
N00001869,121,94,27,0,0
N00001870,127,91,36,0,0
N00001871,138,99,37,2,0
N00001872,113,83,28,2,0
N00001873,280,197,80,2,1
N00001874,129,85,42,2,0
N00001875,134,120,14,0,0
N00001876,133,102,30,1,0
N00001877,128,106,20,2,0
N00001878,127,106,19,2,0
N00001879,137,99,36,1,1
N00001880,118,74,43,1,0
N00001881,414,284,125,5,0
N00001882,117,90,27,0,0
N00001883,116,74,41,1,0
N00001884,125,101,23,1,0
N00001885,129,108,21,0,0
N00001886,139,116,22,1,0
N00001887,133,95,38,0,0
N00001888,141,116,25,0,0
N00001889,108,87,20,1,0
N00001890,254,206,47,1,0
N00001891,156,123,33,0,0
N00001892,130,107,23,0,0
N00001893,117,82,34,1,0
N00001894,155,108,46,1,0
N00001895,157,107,47,1,2
N00001896,279,219,58,0,2
N00001897,128,84,40,3,1
N00001898,128,95,31,2,0
N00001899,126,98,28,0,0
N00001900,129,106,22,1,0
N00001901,134,103,29,1,1
N00001902,142,112,30,0,0
N00001903,125,84,38,3,0
N00001904,103,71,32,0,0
N00001905,113,80,33,0,0
N00001906,126,101,22,3,0
N00001907,135,103,32,0,0
N00001908,144,101,41,2,0
N00001909,119,74,45,0,0
N00001910,119,92,26,1,0
N00001911,120,75,44,1,0
N00001912,199,152,46,0,1
N00001913,124,98,23,3,0
N00001914,129,88,40,1,0
N00001915,281,215,60,5,1
N00001916,124,97,25,2,0
N00001917,121,89,32,0,0
N00001918,113,91,21,1,0
N00001919,126,74,48,4,0
N00001920,136,102,34,0,0
N00001921,115,71,41,2,1
N00001922,135,95,39,1,0
N00001923,135,104,28,3,0
N00001924,142,79,63,0,0
N00001925,118,78,39,1,0
N00001926,138,87,49,2,0
N00001927,104,80,24,0,0
N00001928,120,99,21,0,0
N00001929,180,151,28,1,0
N00001930,109,77,31,0,1
N00001931,112,80,30,2,0
N00001932,117,90,25,2,0
N00001933,123,94,28,1,0
N00001934,125,100,23,1,1
N00001935,128,93,33,1,1
N00001936,123,92,28,3,0
N00001937,126,94,31,1,0
N00001938,133,89,41,2,1
N00001939,130,95,35,0,0
N00001940,144,102,41,1,0
N00001941,126,96,30,0,0
N00001942,158,127,30,1,0
N00001943,155,118,34,3,0
N00001944,130,93,33,2,2
N00001945,152,108,44,0,0
N00001946,132,103,27,1,1
N00001947,165,119,42,4,0
N00001948,87,54,31,1,1
N00001949,296,229,64,1,2
N00001950,114,87,25,1,1
N00001951,104,87,17,0,0
N00001952,125,104,21,0,0
N00001953,111,91,18,2,0
N00001954,99,81,18,0,0
N00001955,138,112,25,1,0
N00001956,90,49,39,1,1
N00001957,113,76,35,2,0
N00001958,136,84,49,3,0
N00001959,119,82,35,2,0
N00001960,138,86,46,3,3
N00001961,146,80,63,2,1
N00001962,88,66,21,0,1
N00001963,73,48,23,2,0
N00001964,120,82,35,3,0
N00001965,129,104,24,1,0
N00001966,163,108,54,1,0
N00001967,168,121,45,2,0
N00001968,150,107,42,1,0
N00001969,240,200,39,1,0
N00001970,123,86,37,0,0
N00001971,165,127,36,2,0
N00001972,141,117,24,0,0
N00001973,188,156,27,2,3
N00001974,101,80,21,0,0
N00001975,138,100,34,2,2
N00001976,223,174,43,4,2
N00001977,108,74,32,0,2
N00001978,134,103,28,3,0
N00001979,124,85,37,2,0
N00001980,120,62,52,6,0
N00001981,136,107,28,0,1
N00001982,305,193,104,5,3
N00001983,127,93,32,2,0
N00001984,133,85,44,4,0
N00001985,118,82,33,3,0
N00001986,175,106,65,2,2
N00001987,151,99,50,0,2
N00001988,143,91,47,3,2
N00001989,129,85,41,3,0
N00001990,110,62,48,0,0
N00001991,135,86,48,1,0
N00001992,132,97,33,1,1
N00001993,117,86,29,2,0
N00001994,131,88,43,0,0
N00001995,138,99,38,1,0
N00001996,126,90,35,1,0
N00001997,145,127,18,0,0
N00001998,110,80,30,0,0
N00001999,409,283,121,4,1
N00002000,128,108,20,0,0
N00002001,137,114,20,2,1
N00002002,116,90,25,0,1
N00002003,113,82,30,1,0
N00002004,144,112,28,2,2
N00002005,97,85,12,0,0
N00002006,119,98,21,0,0
N00002007,113,102,11,0,0
N00002008,273,203,68,2,0
N00002009,135,100,34,1,0
N00002010,155,103,51,0,1
N00002011,177,111,60,5,1
N00002012,164,107,54,2,1
N00002013,123,83,37,1,2
N00002014,356,263,87,4,2
N00002015,126,101,25,0,0
N00002016,115,82,28,5,0
N00002017,127,104,23,0,0
N00002018,573,448,121,2,2
N00002019,122,102,20,0,0
N00002020,123,87,36,0,0
N00002021,150,106,41,3,0
N00002022,146,107,37,1,1
N00002023,153,102,47,3,1
N00002024,159,106,50,1,2
N00002025,121,98,23,0,0
N00002026,168,102,62,3,1
N00002027,105,74,29,1,1
N00002028,430,318,109,3,0
N00002029,229,169,58,2,0
N00002030,120,70,45,4,1
N00002031,123,79,43,1,0
N00002032,194,152,41,1,0
N00002033,105,74,31,0,0
N00002034,120,91,29,0,0
N00002035,136,97,35,4,0
N00002036,136,106,28,2,0
N00002037,184,142,41,1,0
N00002038,157,130,27,0,0
N00002039,126,79,46,1,0
N00002040,125,90,32,2,1
N00002041,121,91,29,1,0
N00002042,123,112,11,0,0
N00002043,141,103,33,5,0
N00002044,272,216,54,2,0
N00002045,133,97,34,2,0
N00002046,110,87,20,2,1
N00002047,122,100,22,0,0
N00002048,107,81,25,1,0
N00002049,117,97,20,0,0
N00002050,104,83,20,1,0
N00002051,249,189,58,1,1
N00002052,108,85,22,0,1
N00002053,109,79,29,0,1
N00002054,161,125,36,0,0
N00002055,166,107,53,5,1
N00002056,167,140,26,0,1
N00002057,139,103,34,1,1
N00002058,191,113,67,10,1
N00002059,126,95,28,3,0
N00002060,430,346,77,7,0
N00002061,307,249,54,4,0
N00002062,112,87,24,1,0
N00002063,129,98,29,1,1
N00002064,293,231,62,0,0
N00002065,105,84,21,0,0
N00002066,125,96,28,1,0
N00002067,372,250,111,8,3
N00002068,104,81,22,1,0
N00002069,162,113,43,6,0
N00002070,422,309,111,2,0
N00002071,136,115,21,0,0
N00002072,113,80,30,3,0
N00002073,119,83,34,1,1
N00002074,324,247,74,3,0
N00002075,130,92,38,0,0
N00002076,104,77,26,1,0
N00002077,108,86,22,0,0
N00002078,119,80,38,1,0
N00002079,289,231,54,3,1
N00002080,131,90,36,3,2
N00002081,129,100,23,4,2
N00002082,294,206,86,1,1
N00002083,130,108,22,0,0
N00002084,171,130,39,2,0
N00002085,208,175,32,0,1
N00002086,177,156,21,0,0
N00002087,123,100,21,0,2
N00002088,143,122,20,0,1
N00002089,136,106,29,1,0
N00002090,154,93,56,5,0
N00002091,314,189,115,8,2
N00002092,177,105,71,1,0
N00002093,191,118,65,7,1
N00002094,277,195,79,2,1
N00002095,155,97,54,4,0
N00002096,161,116,41,2,2
N00002097,129,90,37,2,0
N00002098,132,78,52,2,0
N00002099,139,89,47,3,0
N00002100,147,83,61,2,1
N00002101,153,77,71,3,2
N00002102,133,79,48,6,0
N00002103,267,159,99,8,1
N00002104,114,72,38,4,0
N00002105,149,82,57,10,0
N00002106,118,83,30,3,2
N00002107,172,101,69,1,1
N00002108,154,83,62,8,1
N00002109,162,92,66,2,2
N00002110,175,107,66,1,1
N00002111,155,93,51,8,3
N00002112,144,81,59,3,1
N00002113,167,105,58,2,2
N00002114,145,95,49,1,0
N00002115,111,88,23,0,0
N00002116,118,83,32,3,0
N00002117,119,80,36,1,2
N00002118,135,75,56,2,2
N00002119,109,69,35,5,0
N00002120,110,86,22,1,1
N00002121,149,104,43,2,0
N00002122,157,94,58,5,0
N00002123,148,105,42,1,0
N00002124,118,78,39,1,0
N00002125,481,338,133,5,5
N00002126,170,108,59,3,0
N00002127,316,205,104,4,3
N00002128,321,231,85,3,2
N00002129,460,358,99,3,0
N00002130,166,118,43,2,3
N00002131,136,99,36,1,0
N00002132,111,54,49,6,2
N00002133,172,120,51,1,0
N00002134,121,87,32,2,0
N00002135,159,95,58,6,0
N00002136,149,105,39,3,2
N00002137,112,77,34,0,1
N00002138,132,96,35,1,0
N00002139,245,145,92,5,3
N00002140,113,99,14,0,0
N00002141,120,101,17,0,2
N00002142,111,78,33,0,0
N00002143,146,86,56,4,0
N00002144,190,113,73,3,1
N00002145,144,84,54,4,2
N00002146,143,106,37,0,0
N00002147,153,97,52,4,0
N00002148,134,101,33,0,0
N00002149,143,100,39,3,1
N00002150,133,109,22,2,0
N00002151,103,73,28,1,1
N00002152,129,110,14,4,1
N00002153,143,102,39,2,0
N00002154,132,92,37,2,1
N00002155,152,93,55,4,0
N00002156,143,96,44,3,0
N00002157,133,92,38,0,3
N00002158,139,89,49,1,0
N00002159,160,99,56,4,1
N00002160,125,84,41,0,0
N00002161,148,88,58,1,1
N00002162,143,83,54,4,2
N00002163,206,148,55,3,0
N00002164,126,87,37,2,0
N00002165,118,63,50,5,0
N00002166,123,81,36,5,1
N00002167,149,114,33,1,1
N00002168,110,80,30,0,0
N00002169,183,126,55,0,2
N00002170,128,87,39,1,1
N00002171,161,104,57,0,0
N00002172,192,103,87,2,0
N00002173,148,112,35,0,1
N00002174,173,111,59,3,0
N00002175,249,164,81,4,0
N00002176,178,94,81,2,1
N00002177,183,120,60,2,1
N00002178,167,102,61,3,1
N00002179,139,105,34,0,0
N00002180,105,79,20,6,0
N00002181,243,156,84,1,2
N00002182,136,110,26,0,0
N00002183,162,126,30,3,3
N00002184,130,102,26,2,0
N00002185,217,160,47,5,5
N00002186,116,85,30,0,1
N00002187,119,76,41,2,0
N00002188,108,82,23,2,1
N00002189,108,81,26,1,0
N00002190,217,139,69,7,2
N00002191,101,75,25,1,0
N00002192,196,140,53,3,0
N00002193,115,84,26,4,1
N00002194,120,90,30,0,0
N00002195,127,91,33,3,0
N00002196,204,141,61,2,0
N00002197,212,106,100,4,2
N00002198,118,76,39,2,1
N00002199,122,73,45,4,0
N00002200,161,106,52,2,1
N00002201,120,90,28,2,0
N00002202,153,95,54,4,0
N00002203,421,333,86,2,0
N00002204,156,127,27,2,0
N00002205,249,174,74,1,0
N00002206,129,98,30,1,0
N00002207,118,86,30,2,0
N00002208,123,86,30,4,3
N00002209,122,71,50,1,0
N00002210,136,101,34,1,0
N00002211,131,105,26,0,0
N00002212,107,75,30,1,1
N00002213,278,189,82,6,1
N00002214,138,101,36,1,0
N00002215,120,92,26,2,0
N00002216,124,96,26,2,0
N00002217,111,90,20,0,1
N00002218,109,83,24,2,0
N00002219,114,88,25,1,0
N00002220,176,127,48,1,0
N00002221,197,134,62,0,1
N00002222,120,77,38,3,2
N00002223,71,56,13,2,0
N00002224,89,60,26,1,2
N00002225,193,159,30,3,1
N00002226,99,67,29,2,1
N00002227,112,78,32,1,1
N00002228,120,82,38,0,0
N00002229,340,188,137,9,6
N00002230,120,75,40,3,2
N00002231,145,93,45,7,0
N00002232,324,206,104,12,2
N00002233,140,89,46,3,2
N00002234,120,73,41,4,2
N00002235,137,86,49,1,1
N00002236,328,256,67,4,1
N00002237,123,64,54,2,3
N00002238,98,53,39,5,1
N00002239,108,72,34,2,0
N00002240,145,103,40,0,2
N00002241,116,82,34,0,0
N00002242,113,75,35,3,0
N00002243,122,88,29,4,1
N00002244,114,80,32,2,0
N00002245,128,109,17,1,1
N00002246,150,89,58,3,0
N00002247,146,91,53,2,0
N00002248,248,158,87,2,1
N00002249,179,121,54,1,3
N00002250,115,63,51,1,0
N00002251,136,73,60,3,0
N00002252,264,155,101,7,1
N00002253,129,83,44,2,0
N00002254,197,132,60,4,1
N00002255,177,108,65,3,1
N00002256,166,119,46,1,0
N00002257,140,105,33,2,0
N00002258,126,98,26,2,0
N00002259,153,106,44,2,1
N00002260,299,203,92,4,0
N00002261,225,153,71,0,1
N00002262,156,127,27,2,0
N00002263,159,114,42,3,0
N00002264,257,153,99,2,3
N00002265,216,111,99,5,1
N00002266,108,70,36,1,1
N00002267,172,99,69,3,1
N00002268,290,178,103,6,3
N00002269,117,77,37,2,1
N00002270,120,65,53,0,2
N00002271,113,66,42,5,0
N00002272,99,57,37,4,1
N00002273,214,134,76,3,1
N00002274,98,57,39,2,0
N00002275,103,75,24,3,1
N00002276,124,85,37,0,2
N00002277,194,118,72,3,1
N00002278,137,93,40,3,1
N00002279,111,90,21,0,0
N00002280,116,74,42,0,0
N00002281,127,70,47,8,2
N00002282,114,73,34,6,1
N00002283,106,60,42,3,1
N00002284,128,84,44,0,0
N00002285,128,74,49,5,0
N00002286,127,82,42,3,0
N00002287,122,89,31,2,0
N00002288,118,76,40,2,0
N00002289,107,71,36,0,0
N00002290,238,214,24,0,0
N00002291,227,173,52,2,0
N00002292,118,92,26,0,0
N00002293,113,81,29,2,1
N00002294,123,89,33,1,0
N00002295,137,100,34,3,0
N00002296,143,98,44,0,1
N00002297,124,88,34,1,1
N00002298,137,116,21,0,0
N00002299,149,113,35,1,0
N00002300,318,244,71,2,1
N00002301,242,167,70,5,0
N00002302,221,178,42,1,0
N00002303,158,106,48,3,1
N00002304,88,60,25,3,0
N00002305,311,224,85,2,0
N00002306,524,293,218,13,0
N00002307,134,104,29,1,0
N00002308,124,86,38,0,0
N00002309,101,64,36,0,1
N00002310,103,69,34,0,0
N00002311,119,81,38,0,0
N00002312,137,96,40,0,1
N00002313,140,123,16,1,0
N00002314,121,100,19,0,2
N00002315,145,110,34,1,0
N00002316,116,85,28,2,1
N00002317,118,77,40,0,1
N00002318,169,140,29,0,0
N00002319,260,200,59,1,0
N00002320,131,98,33,0,0
N00002321,117,90,26,1,0
N00002322,125,97,28,0,0
N00002323,132,105,26,1,0
N00002324,106,68,36,2,0
N00002325,173,129,43,1,0
N00002326,130,101,26,3,0
N00002327,460,345,113,1,1
N00002328,130,103,27,0,0
N00002329,135,102,31,0,2
N00002330,215,158,56,1,0
N00002331,199,133,60,6,0
N00002332,159,121,35,3,0
N00002333,149,101,47,1,0
N00002334,125,80,37,8,0
N00002335,202,154,47,1,0
N00002336,132,89,42,1,0
N00002337,139,76,60,3,0
N00002338,109,74,31,3,1
N00002339,116,84,30,2,0
N00002340,114,69,41,3,1
N00002341,100,70,25,4,1
N00002342,115,74,39,1,1
N00002343,117,68,49,0,0
N00002344,182,126,54,2,0
N00002345,153,114,36,2,1
N00002346,114,87,25,1,1
N00002347,280,206,70,3,1
N00002348,169,127,40,0,2
N00002349,113,88,23,1,1
N00002350,96,76,20,0,0
N00002351,418,239,170,8,1
N00002352,137,110,24,3,0
N00002353,647,367,269,10,1
N00002354,151,103,46,1,1
N00002355,112,72,36,4,0
N00002356,140,76,59,4,1
N00002357,146,102,40,3,1
N00002358,110,83,25,2,0
N00002359,118,80,36,2,0
N00002360,115,90,24,0,1
N00002361,116,73,39,4,0
N00002362,113,75,36,1,1
N00002363,108,75,31,1,1
N00002364,118,96,20,2,0
N00002365,121,80,40,1,0
N00002366,118,81,34,2,1
N00002367,164,124,38,2,0
N00002368,141,103,37,1,0
N00002369,289,208,77,3,1
N00002370,128,92,34,2,0
N00002371,146,99,46,1,0
N00002372,211,149,58,3,1
N00002373,139,90,44,3,2
N00002374,126,92,32,2,0
N00002375,132,97,33,0,2
N00002376,148,107,40,0,1
N00002377,169,120,49,0,0
N00002378,306,243,61,1,1
N00002379,251,191,57,2,1
N00002380,133,103,29,1,0
N00002381,149,108,40,1,0
N00002382,181,134,47,0,0
N00002383,150,120,29,0,1
N00002384,144,111,33,0,0
N00002385,108,80,28,0,0
N00002386,127,90,32,4,1
N00002387,266,217,45,3,1
N00002388,92,60,32,0,0
N00002389,134,97,33,2,2
N00002390,142,99,34,9,0
N00002391,136,100,36,0,0
N00002392,116,75,40,1,0
N00002393,197,130,65,2,0
N00002394,154,114,39,1,0
N00002395,126,68,52,6,0
N00002396,132,92,36,3,1
N00002397,147,98,40,7,2
N00002398,137,76,54,6,1
N00002399,117,73,41,1,2
N00002400,70,54,16,0,0
N00002401,555,353,191,8,3
N00002402,96,81,14,1,0
N00002403,176,135,41,0,0
N00002404,339,218,118,2,1
N00002405,128,90,37,1,0
N00002406,109,95,13,1,0
N00002407,112,95,16,1,0
N00002408,129,105,23,1,0
N00002409,131,91,38,1,1
N00002410,117,86,31,0,0
N00002411,107,89,17,1,0
N00002412,110,75,33,2,0
N00002413,123,81,38,4,0
N00002414,103,84,18,1,0
N00002415,103,68,34,1,0
N00002416,180,120,56,4,0
N00002417,120,74,45,1,0
N00002418,169,92,70,6,1
N00002419,230,161,65,4,0
N00002420,163,105,54,4,0
N00002421,131,84,41,4,2
N00002422,162,112,45,5,0
N00002423,115,84,29,1,1
N00002424,129,93,33,3,0
N00002425,127,92,35,0,0
N00002426,132,90,41,0,1
N00002427,127,73,51,2,1
N00002428,125,82,37,4,2
N00002429,135,89,41,3,2
N00002430,131,77,51,3,0
N00002431,423,251,149,18,5
N00002432,119,85,29,5,0
N00002433,135,70,60,4,1
N00002434,102,52,46,4,0
N00002435,152,125,25,1,1
N00002436,154,86,64,3,1
N00002437,88,41,43,4,0
N00002438,127,70,49,5,3
N00002439,120,70,48,2,0
N00002440,110,56,48,6,0
N00002441,112,73,37,2,0
N00002442,110,56,48,5,1
N00002443,128,71,54,2,1
N00002444,372,267,103,1,1
N00002445,147,128,19,0,0
N00002446,133,102,29,2,0
N00002447,153,106,42,3,2
N00002448,131,86,43,2,0
N00002449,134,108,23,1,2
N00002450,131,94,36,1,0
N00002451,284,183,98,2,1
N00002452,121,74,46,0,1
N00002453,157,107,42,4,4
N00002454,200,171,28,1,0
N00002455,128,89,38,1,0
N00002456,146,108,38,0,0
N00002457,202,153,49,0,0
N00002458,134,92,40,2,0
N00002459,296,196,92,7,1
N00002460,154,98,54,1,1
N00002461,180,104,70,5,1
N00002462,178,125,50,2,1
N00002463,136,85,44,7,0
N00002464,142,98,41,3,0
N00002465,270,116,127,19,8
N00002466,110,67,37,4,2
N00002467,115,71,37,6,1
N00002468,116,76,38,2,0
N00002469,232,129,93,9,1
N00002470,144,79,56,8,1
N00002471,118,69,44,5,0
N00002472,167,87,69,10,1
N00002473,125,70,49,4,2
N00002474,135,72,56,4,3
N00002475,164,105,56,3,0
N00002476,146,84,54,5,3
N00002477,115,71,42,0,2
N00002478,191,95,79,11,6
N00002479,140,91,47,1,1
N00002480,216,130,82,2,2
N00002481,127,71,50,6,0
N00002482,118,67,46,4,1
N00002483,125,73,47,5,0
N00002484,129,73,54,2,0
N00002485,103,57,38,4,4
N00002486,153,75,68,7,3
N00002487,142,59,73,8,2
N00002488,417,190,206,18,3
N00002489,263,175,88,0,0
N00002490,138,85,50,3,0
N00002491,138,84,47,7,0
N00002492,114,57,51,4,2
N00002493,136,87,42,3,4
N00002494,105,61,38,4,2
N00002495,208,114,88,5,1
N00002496,121,54,60,6,1
N00002497,222,127,92,1,2
N00002498,431,248,168,12,3
N00002499,239,158,77,3,1
N00002500,179,81,93,4,1
N00002501,523,289,224,8,2
N00002502,173,113,56,3,1
N00002503,106,91,15,0,0
N00002504,136,99,36,1,0
N00002505,129,96,29,4,0
N00002506,128,92,27,7,2
N00002507,114,68,44,2,0
N00002508,102,87,13,1,1
N00002509,151,124,25,0,2
N00002510,216,129,78,7,2
N00002511,94,72,20,2,0
N00002512,311,240,65,5,1
N00002513,116,91,25,0,0
N00002514,122,89,33,0,0
N00002515,107,89,18,0,0
N00002516,125,101,24,0,0
N00002517,133,103,29,1,0
N00002518,251,171,71,8,1
N00002519,131,95,34,2,0
N00002520,274,167,101,5,1
N00002521,505,306,186,11,2
N00002522,122,80,37,4,1
N00002523,123,82,38,3,0
N00002524,163,95,65,2,1
N00002525,634,435,186,13,0
N00002526,381,288,90,2,1
N00002527,151,120,31,0,0
N00002528,95,44,49,2,0
N00002529,124,68,51,3,2
N00002530,120,65,50,5,0
N00002531,152,87,63,2,0
N00002532,119,66,45,8,0
N00002533,408,287,109,8,4
N00002534,191,131,57,2,1
N00002535,138,82,50,6,0
N00002536,209,137,69,1,2
N00002537,575,366,197,10,2
N00002538,238,166,69,2,1
N00002539,115,75,39,1,0
N00002540,629,397,227,3,2
N00002541,522,384,134,4,0
N00002542,112,77,34,1,0
N00002543,115,77,34,4,0
N00002544,279,201,76,1,1
N00002545,127,81,44,2,0
N00002546,114,75,36,1,2
N00002547,437,319,112,3,3
N00002548,279,205,69,4,1
N00002549,114,93,20,1,0
N00002550,117,82,34,1,0
N00002551,146,101,40,4,1
N00002552,117,75,39,2,1
N00002553,125,92,33,0,0
N00002554,134,80,49,4,1
N00002555,128,78,50,0,0
N00002556,122,72,47,3,0
N00002557,130,83,47,0,0
N00002558,115,67,42,5,1
N00002559,116,70,43,3,0
N00002560,152,118,30,4,0
N00002561,120,92,28,0,0
N00002562,128,92,34,2,0
N00002563,131,84,47,0,0
N00002564,112,85,25,2,0
N00002565,116,84,30,2,0
N00002566,122,92,28,0,2
N00002567,120,74,43,3,0
N00002568,119,83,33,3,0
N00002569,121,96,24,1,0
N00002570,120,85,34,0,1
N00002571,126,94,32,0,0
N00002572,129,94,35,0,0
N00002573,136,105,28,2,1
N00002574,122,86,33,2,1
N00002575,126,75,47,3,1
N00002576,320,224,89,7,0
N00002577,241,170,59,8,4
N00002578,129,86,39,3,1
N00002579,131,62,58,10,1
N00002580,113,73,37,2,1
N00002581,129,98,30,1,0
N00002582,519,275,213,23,8
N00002583,113,50,54,7,2
N00002584,127,62,58,6,1
N00002585,108,62,43,2,1
N00002586,126,62,59,5,0
N00002587,288,142,131,13,2
N00002588,110,58,45,4,3
N00002589,106,46,56,4,0
N00002590,528,262,250,10,6
N00002591,396,197,178,18,3
N00002592,149,94,54,1,0
N00002593,137,101,30,3,3
N00002594,127,67,47,11,2
N00002595,139,74,57,6,2
N00002596,120,68,48,4,0
N00002597,107,42,58,7,0
N00002598,104,59,44,0,1
N00002599,127,77,45,3,2
N00002600,101,63,36,2,0
N00002601,124,87,34,2,1
N00002602,107,67,39,1,0
N00002603,443,321,105,14,3
N00002604,138,96,33,7,2
N00002605,162,124,35,3,0
N00002606,195,153,36,5,1
N00002607,107,81,24,2,0
N00002608,137,100,34,2,1
N00002609,123,92,29,1,1
N00002610,122,84,37,1,0
N00002611,64,51,11,2,0
N00002612,123,89,32,1,1
N00002613,391,319,65,7,0
N00002614,153,106,43,0,4
N00002615,112,65,41,6,0
N00002616,169,126,42,1,0
N00002617,164,103,58,3,0
N00002618,106,72,30,3,1
N00002619,311,234,72,2,3
N00002620,241,164,72,5,0
N00002621,119,92,27,0,0
N00002622,145,106,37,1,1
N00002623,115,85,29,0,1
N00002624,127,101,24,2,0
N00002625,138,91,43,4,0
N00002626,294,178,108,7,1
N00002627,150,112,32,5,1
N00002628,398,275,116,5,2
N00002629,122,91,27,3,1
N00002630,108,61,42,5,0
N00002631,125,75,46,3,1
N00002632,148,79,64,5,0
N00002633,177,128,45,2,2
N00002634,122,95,26,1,0
N00002635,137,89,45,2,1
N00002636,138,92,43,2,1
N00002637,170,122,45,3,0
N00002638,165,100,62,3,0
N00002639,144,103,38,3,0
N00002640,133,98,34,1,0
N00002641,132,91,41,0,0
N00002642,172,127,44,1,0
N00002643,131,104,26,1,0
N00002644,134,87,43,3,1
N00002645,134,96,36,1,1
N00002646,173,133,40,0,0
N00002647,299,206,89,4,0
N00002648,94,82,11,1,0
N00002649,145,99,45,1,0
N00002650,124,80,42,1,1
N00002651,167,119,47,1,0
N00002652,131,89,40,2,0
N00002653,184,133,47,2,2
N00002654,109,70,34,4,1
N00002655,155,121,34,0,0
N00002656,261,140,117,4,0
N00002657,146,99,42,4,1
N00002658,169,100,66,2,1
N00002659,151,92,56,2,1
N00002660,164,123,37,3,1
N00002661,232,164,61,5,2
N00002662,185,137,45,3,0
N00002663,127,76,46,4,1
N00002664,144,101,40,3,0
N00002665,114,81,29,4,0
N00002666,109,79,27,2,1
N00002667,334,228,96,10,0
N00002668,116,71,40,5,0
N00002669,187,125,57,2,3
N00002670,600,325,257,16,2
N00002671,466,254,206,6,0
N00002672,129,71,52,5,1
N00002673,536,373,155,5,3
N00002674,115,73,38,3,1
N00002675,131,93,36,2,0
N00002676,283,200,78,4,1
N00002677,152,121,31,0,0
N00002678,139,96,39,4,0
N00002679,199,128,69,2,0
N00002680,138,101,35,2,0
N00002681,154,113,39,2,0
N00002682,160,113,46,1,0
N00002683,136,100,36,0,0
N00002684,165,118,47,0,0
N00002685,126,89,36,1,0
N00002686,130,104,26,0,0
N00002687,120,80,40,0,0
N00002688,129,103,25,1,0
N00002689,126,80,43,2,1
N00002690,97,73,22,2,0
N00002691,125,90,33,2,0
N00002692,133,103,30,0,0
N00002693,190,154,34,1,1
N00002694,124,90,34,0,0
N00002695,145,84,60,1,0
N00002696,129,96,32,1,0
N00002697,139,97,38,4,0
N00002698,208,153,54,0,1
N00002699,136,91,41,3,1
N00002700,191,121,68,2,0
N00002701,174,120,51,3,0
N00002702,136,78,53,3,2
N00002703,189,132,56,1,0
N00002704,173,124,49,0,0
N00002705,150,90,55,4,1
N00002706,148,95,53,0,0
N00002707,192,126,61,4,1
N00002708,118,79,36,3,0
N00002709,185,134,49,2,0
N00002710,177,114,60,3,0
N00002711,327,233,90,3,1
N00002712,129,91,34,2,2
N00002713,143,86,53,3,1
N00002714,155,120,32,2,1
N00002715,150,117,33,0,0
N00002716,136,112,22,2,0
N00002717,181,112,64,5,0
N00002718,173,129,41,2,1
N00002719,126,103,22,0,1
N00002720,128,88,39,0,1
N00002721,126,91,32,2,1
N00002722,137,90,46,0,1
N00002723,154,99,53,1,1
N00002724,107,85,21,1,0
N00002725,139,91,44,2,2
N00002726,414,265,141,6,2
N00002727,129,70,53,4,2
N00002728,411,286,121,2,2
N00002729,122,77,41,4,0
N00002730,125,83,41,0,1
N00002731,126,86,35,5,0
N00002732,121,76,42,1,2
N00002733,196,151,41,4,0
N00002734,156,107,48,1,0
N00002735,137,101,35,1,0
N00002736,126,97,27,1,1
N00002737,128,108,20,0,0
N00002738,148,107,40,1,0
N00002739,138,109,29,0,0
N00002740,136,92,43,1,0
N00002741,159,102,55,1,1
N00002742,148,91,54,1,2
N00002743,159,110,45,4,0
N00002744,121,82,36,3,0
N00002745,136,91,40,3,2
N00002746,115,73,40,1,1
N00002747,121,98,20,3,0
N00002748,128,89,35,4,0
N00002749,138,98,37,2,1
N00002750,119,80,37,2,0
N00002751,154,122,31,1,0
N00002752,123,104,17,2,0
N00002753,181,143,37,1,0
N00002754,140,98,41,1,0
N00002755,168,132,32,4,0
N00002756,131,106,25,0,0
N00002757,203,149,51,2,1
N00002758,115,85,28,2,0
N00002759,125,78,46,1,0
N00002760,112,75,37,0,0
N00002761,380,317,59,3,1
N00002762,132,111,21,0,0
N00002763,138,110,28,0,0
N00002764,160,119,40,0,1
N00002765,148,117,30,1,0
N00002766,162,104,54,2,2
N00002767,135,98,35,1,1
N00002768,146,107,38,0,1
N00002769,173,134,38,1,0
N00002770,149,105,41,3,0
N00002771,124,89,30,3,2
N00002772,140,116,22,1,1
N00002773,107,73,33,1,0
N00002774,220,167,51,2,0
N00002775,186,141,44,0,1
N00002776,124,93,29,1,1
N00002777,100,66,32,1,1
N00002778,150,128,18,2,2
N00002779,165,107,54,3,1
N00002780,165,134,31,0,0
N00002781,168,126,40,2,0
N00002782,174,109,61,4,0
N00002783,144,105,38,1,0
N00002784,187,124,61,1,1
N00002785,222,149,67,5,1
N00002786,154,95,53,5,1
N00002787,137,77,50,9,1
