GeographyCode,DC1102NI0001,DC1102NI0002,DC1102NI0003,DC1102NI0004,DC1102NI0005,DC1102NI0006,DC1102NI0007,DC1102NI0008,DC1102NI0009,DC1102NI0010,DC1102NI0011,DC1102NI0012,DC1102NI0013,DC1102NI0014,DC1102NI0015,DC1102NI0016,DC1102NI0017,DC1102NI0018,DC1102NI0019,DC1102NI0020,DC1102NI0021,DC1102NI0022,DC1102NI0023,DC1102NI0024,DC1102NI0025,DC1102NI0026,DC1102NI0027,DC1102NI0028,DC1102NI0029,DC1102NI0030,DC1102NI0031,DC1102NI0032,DC1102NI0033,DC1102NI0034,DC1102NI0035,DC1102NI0036,DC1102NI0037,DC1102NI0038,DC1102NI0039,DC1102NI0040,DC1102NI0041,DC1102NI0042,DC1102NI0043,DC1102NI0044,DC1102NI0045,DC1102NI0046,DC1102NI0047,DC1102NI0048
95GG34S3,19,0,0,0,0,0,0,0,2,2,5,2,2,1,5,0,10,0,0,0,0,0,0,0,1,1,3,1,1,0,3,0,9,0,0,0,0,0,0,0,1,1,2,1,1,1,2,0
95GG35S1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95GG35S2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95GG35S3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95GG36S1,7,0,0,0,0,0,0,0,3,2,0,1,0,0,1,0,5,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95GG36S2,10,0,0,0,0,0,0,0,3,0,2,0,2,1,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0
95GG36S3,14,0,0,0,0,0,0,0,6,5,0,2,1,0,0,0,8,0,0,0,0,0,0,0,2,3,0,2,1,0,0,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
95GG37S1,48,1,0,0,0,0,0,5,11,10,10,7,2,1,1,0,23,1,0,0,0,0,0,1,5,6,4,4,0,1,1,0,25,0,0,0,0,0,0,4,6,4,6,3,2,0,0,0
95GG37S2,10,0,0,0,0,1,0,0,3,2,3,0,0,0,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,1,3,0,0,0,1,0
95GG37S3,10,0,0,0,0,0,0,0,2,2,3,0,0,1,2,0,6,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
95GG38S1,45,3,0,0,0,0,0,2,11,8,7,8,1,2,3,0,22,1,0,0,0,0,0,2,5,3,1,6,1,1,2,0,23,2,0,0,0,0,0,0,6,5,6,2,0,1,1,0
95GG38S2,17,0,0,0,0,0,0,0,1,4,6,3,2,1,0,0,9,0,0,0,0,0,0,0,1,2,2,2,1,1,0,0,8,0,0,0,0,0,0,0,0,2,4,1,1,0,0,0
95GG38S3,26,0,0,0,0,0,0,4,5,6,8,1,0,1,1,0,12,0,0,0,0,0,0,2,2,3,4,1,0,0,0,0,14,0,0,0,0,0,0,2,3,3,4,0,0,1,1,0
95GG39S1,12,2,0,0,1,0,0,1,2,2,1,1,0,0,1,1,8,1,0,0,1,0,0,0,1,2,0,1,0,0,1,1,4,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
95GG39S2,10,1,0,0,0,0,0,0,0,2,1,3,1,1,1,0,7,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
95GG39S3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95GG40S1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95GG40S2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
95GG41S1,47,0,0,0,0,1,0,4,7,11,11,8,1,1,3,0,25,0,0,0,0,1,0,2,2,9,4,4,0,0,3,0,22,0,0,0,0,0,0,2,5,2,7,4,1,1,0,0
95GG41S2,29,0,0,0,0,0,0,1,4,8,7,2,3,3,1,0,13,0,0,0,0,0,0,0,1,2,4,2,2,2,0,0,16,0,0,0,0,0,0,1,3,6,3,0,1,1,1,0
95GG41S3,34,0,0,0,0,0,0,0,7,8,8,4,2,1,4,0,22,0,0,0,0,0,0,0,4,5,7,2,1,0,3,0,12,0,0,0,0,0,0,0,3,3,1,2,1,1,1,0
95GG42S1,64,0,0,0,0,1,0,5,15,14,7,7,8,1,6,0,29,0,0,0,0,1,0,3,5,9,1,3,4,0,3,0,35,0,0,0,0,0,0,2,10,5,6,4,4,1,3,0
95GG42S2,34,0,0,0,0,0,0,7,11,2,7,1,2,2,2,0,16,0,0,0,0,0,0,3,6,0,3,0,0,2,2,0,18,0,0,0,0,0,0,4,5,2,4,1,2,0,0,0
95GG42S3,33,0,0,0,0,1,0,0,6,8,4,6,6,1,1,0,13,0,0,0,0,1,0,0,5,0,2,2,1,1,1,0,20,0,0,0,0,0,0,0,1,8,2,4,5,0,0,0
95GG42S4,41,0,0,0,0,0,0,0,11,15,1,6,4,0,4,0,24,0,0,0,0,0,0,0,6,8,0,5,3,0,2,0,17,0,0,0,0,0,0,0,5,7,1,1,1,0,2,0
95GG43S1,6,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0
95GG43S2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG43S3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
95GG44S1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
95GG44S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG45S1,61,3,0,1,1,0,3,6,11,7,11,7,2,2,7,0,33,1,0,1,1,0,1,4,3,5,6,3,1,1,6,0,28,2,0,0,0,0,2,2,8,2,5,4,1,1,1,0
95GG45S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG45S3,11,0,0,0,0,0,0,1,3,2,1,1,0,1,2,0,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7,0,0,0,0,0,0,1,2,1,0,0,0,1,2,0
95GG46S1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95GG46S2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95GG46S3,8,0,0,0,0,0,0,0,2,3,1,0,1,0,1,0,5,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
95GG47S1,9,1,1,0,0,0,0,0,2,1,0,2,0,2,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,4,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
95GG47S2,9,1,0,0,1,0,1,1,1,1,2,1,0,0,0,0,6,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
95GG47S3,4,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG48S1,9,0,0,0,0,0,0,0,2,2,3,1,0,0,1,0,5,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
95GG48S2,6,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
95GG48S3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95GG49S1,23,0,0,1,1,0,0,4,3,3,6,4,1,0,0,0,14,0,0,0,1,0,0,2,1,2,3,4,1,0,0,0,9,0,0,1,0,0,0,2,2,1,3,0,0,0,0,0
95GG49S2,23,1,1,1,1,0,0,1,4,8,4,1,0,0,0,1,11,0,0,0,1,0,0,0,4,3,2,0,0,0,0,1,12,1,1,1,0,0,0,1,0,5,2,1,0,0,0,0
95GG49S3,12,1,0,0,0,0,0,0,3,0,1,2,2,0,3,0,7,0,0,0,0,0,0,0,2,0,1,2,1,0,1,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0
95GG49S4,18,0,0,1,0,0,0,0,1,3,9,0,2,1,1,0,9,0,0,1,0,0,0,0,0,2,5,0,1,0,0,0,9,0,0,0,0,0,0,0,1,1,4,0,1,1,1,0
95GG50S1,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
95GG50S2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95GG50S3,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
95GG51S1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
95GG51S2,5,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95GG51S3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH01W1,23,0,0,1,0,0,0,2,7,1,6,3,1,1,1,0,9,0,0,1,0,0,0,1,1,1,3,1,0,1,0,0,14,0,0,0,0,0,0,1,6,0,3,2,1,0,1,0
95HH02S1,15,0,0,0,0,0,1,2,4,6,0,2,0,0,0,0,7,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,8,0,0,0,0,0,1,1,2,3,0,1,0,0,0,0
95HH02S2,12,0,0,0,0,0,0,0,2,3,4,0,1,1,1,0,4,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,8,0,0,0,0,0,0,0,2,1,3,0,1,0,1,0
95HH03W1,17,1,0,0,0,2,0,1,2,5,3,3,0,0,0,0,6,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,11,1,0,0,0,0,0,0,1,4,3,2,0,0,0,0
95HH04S1,25,0,0,0,1,0,0,0,3,7,4,7,2,0,1,0,12,0,0,0,1,0,0,0,1,3,2,4,1,0,0,0,13,0,0,0,0,0,0,0,2,4,2,3,1,0,1,0
95HH04S2,28,0,0,0,0,1,1,2,5,7,8,1,2,0,0,1,9,0,0,0,0,1,0,1,2,1,2,0,1,0,0,1,19,0,0,0,0,0,1,1,3,6,6,1,1,0,0,0
95HH05W1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95HH06S1,20,1,1,2,0,1,0,2,4,3,1,1,2,0,2,0,10,1,1,1,0,1,0,1,2,1,0,0,1,0,1,0,10,0,0,1,0,0,0,1,2,2,1,1,1,0,1,0
95HH06S2,21,2,1,1,0,0,0,1,4,5,3,1,1,1,1,0,11,2,1,0,0,0,0,1,1,3,1,1,0,1,0,0,10,0,0,1,0,0,0,0,3,2,2,0,1,0,1,0
95HH07W1,11,2,0,0,0,1,0,2,2,0,1,2,0,1,0,0,5,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0
95HH08W1,26,1,0,0,0,0,0,0,5,6,3,3,4,1,3,0,8,0,0,0,0,0,0,0,1,2,2,0,0,0,3,0,18,1,0,0,0,0,0,0,4,4,1,3,4,1,0,0
95HH09W1,11,1,0,2,0,0,0,0,3,2,0,3,0,0,0,0,6,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0
95HH10W1,37,0,1,0,0,0,1,4,6,12,9,3,0,0,1,0,15,0,1,0,0,0,1,1,1,5,5,1,0,0,0,0,22,0,0,0,0,0,0,3,5,7,4,2,0,0,1,0
95HH11W1,7,0,0,0,0,0,1,1,2,2,0,0,0,1,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
95HH12W1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH13W1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
95HH14W1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
95HH15W1,30,1,0,0,1,0,0,2,5,10,4,3,1,2,1,0,11,1,0,0,0,0,0,1,1,4,1,2,0,1,0,0,19,0,0,0,1,0,0,1,4,6,3,1,1,1,1,0
95HH16W1,35,0,0,0,0,0,0,1,6,10,7,1,5,2,3,0,17,0,0,0,0,0,0,1,3,3,3,0,3,2,2,0,18,0,0,0,0,0,0,0,3,7,4,1,2,0,1,0
95HH17W1,14,1,0,0,0,0,0,1,2,2,5,3,0,0,0,0,7,1,0,0,0,0,0,1,1,1,2,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0
95II01S1,8,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0
95II01S2,30,0,0,1,0,0,0,1,8,11,5,4,0,0,0,0,14,0,0,1,0,0,0,0,7,3,2,1,0,0,0,0,16,0,0,0,0,0,0,1,1,8,3,3,0,0,0,0
95II02S1,31,0,1,0,0,0,0,1,11,7,6,0,0,2,2,1,14,0,1,0,0,0,0,0,4,4,2,0,0,1,1,1,17,0,0,0,0,0,0,1,7,3,4,0,0,1,1,0
95II02S2,25,0,0,0,0,0,0,0,5,6,5,6,2,0,1,0,6,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,19,0,0,0,0,0,0,0,4,4,4,4,2,0,1,0
95II02S3,17,0,0,0,0,0,0,3,6,1,3,2,1,0,1,0,8,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,9,0,0,0,0,0,0,1,4,0,1,1,1,0,1,0
95II03S1,24,0,0,0,0,0,0,2,4,11,5,1,0,1,0,0,10,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,14,0,0,0,0,0,0,2,2,4,4,1,0,1,0,0
95II03S2,22,1,0,0,0,0,0,0,4,7,5,2,1,0,2,0,10,0,0,0,0,0,0,0,1,3,2,2,1,0,1,0,12,1,0,0,0,0,0,0,3,4,3,0,0,0,1,0
95II04S1,21,0,0,0,1,0,0,1,4,3,5,4,1,1,1,0,12,0,0,0,1,0,0,0,2,2,4,3,0,0,0,0,9,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0
95II04S2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95II05S1,41,1,0,0,0,0,1,4,9,8,9,7,2,0,0,0,20,1,0,0,0,0,1,2,5,4,4,2,1,0,0,0,21,0,0,0,0,0,0,2,4,4,5,5,1,0,0,0
95II05S2,18,2,1,0,0,0,0,1,5,2,5,2,0,0,0,0,10,1,1,0,0,0,0,0,5,0,2,1,0,0,0,0,8,1,0,0,0,0,0,1,0,2,3,1,0,0,0,0
95II06S1,33,1,0,0,0,0,0,1,11,6,10,4,0,0,0,0,15,1,0,0,0,0,0,0,6,4,2,2,0,0,0,0,18,0,0,0,0,0,0,1,5,2,8,2,0,0,0,0
95II06S2,18,1,0,0,0,0,0,1,4,6,1,2,2,0,1,0,13,1,0,0,0,0,0,0,3,3,1,2,2,0,1,0,5,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0
95II07W1,14,2,1,1,2,0,0,2,2,2,0,1,0,0,1,0,6,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,8,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0
95II08W1,7,0,0,0,0,0,0,0,1,2,1,2,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
95II09S1,14,0,0,0,0,0,0,2,1,7,1,1,0,2,0,0,9,0,0,0,0,0,0,2,1,3,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
95II09S2,11,0,0,0,0,0,0,1,3,4,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,7,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0
95II10W1,11,1,0,0,0,0,0,0,1,4,1,0,1,1,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
95II11W1,50,1,0,1,0,0,0,4,10,11,7,11,2,2,1,0,18,0,0,0,0,0,0,3,3,3,2,5,1,0,1,0,32,1,0,1,0,0,0,1,7,8,5,6,1,2,0,0
95II12W1,44,0,0,0,0,0,1,1,7,15,3,13,0,2,2,0,22,0,0,0,0,0,0,0,3,10,1,5,0,2,1,0,22,0,0,0,0,0,1,1,4,5,2,8,0,0,1,0
95II13W1,12,1,0,1,0,0,0,1,3,5,1,0,0,0,0,0,8,1,0,1,0,0,0,1,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
95II14W1,25,0,0,0,0,0,0,0,5,3,7,6,2,1,1,0,15,0,0,0,0,0,0,0,4,3,3,3,1,0,1,0,10,0,0,0,0,0,0,0,1,0,4,3,1,1,0,0
95II15S1,26,0,1,0,0,0,0,2,2,8,4,5,2,1,1,0,14,0,0,0,0,0,0,1,1,5,1,3,1,1,1,0,12,0,1,0,0,0,0,1,1,3,3,2,1,0,0,0
95II15S2,23,0,0,0,0,0,0,1,5,3,11,0,1,1,1,0,11,0,0,0,0,0,0,0,1,3,4,0,1,1,1,0,12,0,0,0,0,0,0,1,4,0,7,0,0,0,0,0
95II16W1,7,0,0,0,0,0,0,0,3,0,1,0,2,0,1,0,5,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
95II17W1,23,0,0,2,0,1,0,4,1,8,2,1,2,1,1,0,12,0,0,2,0,0,0,3,0,2,1,1,1,1,1,0,11,0,0,0,0,1,0,1,1,6,1,0,1,0,0,0
95II18W1,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
95II19S1,42,0,0,1,0,0,0,1,11,11,10,2,3,1,2,0,16,0,0,1,0,0,0,0,3,4,6,0,1,0,1,0,26,0,0,0,0,0,0,1,8,7,4,2,2,1,1,0
95II19S2,26,0,0,0,0,0,0,2,6,7,4,4,1,1,1,0,15,0,0,0,0,0,0,1,4,6,1,1,0,1,1,0,11,0,0,0,0,0,0,1,2,1,3,3,1,0,0,0
95II20W1,34,1,0,0,0,0,1,1,4,9,5,10,2,1,0,0,17,1,0,0,0,0,1,0,2,5,3,3,1,1,0,0,17,0,0,0,0,0,0,1,2,4,2,7,1,0,0,0
95II21W1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95II22W1,13,0,0,1,0,0,0,2,4,4,2,0,0,0,0,0,6,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0,7,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0
95II23W1,27,0,0,0,1,0,0,4,5,8,2,4,0,1,2,0,13,0,0,0,0,0,0,3,3,3,1,1,0,0,2,0,14,0,0,0,1,0,0,1,2,5,1,3,0,1,0,0
95JJ01W1,42,0,1,0,0,0,1,3,10,11,5,7,3,0,1,0,20,0,1,0,0,0,1,2,3,5,4,1,2,0,1,0,22,0,0,0,0,0,0,1,7,6,1,6,1,0,0,0
95JJ02W1,55,7,2,6,0,0,0,4,4,18,7,3,2,0,2,0,22,3,0,2,0,0,0,1,1,8,4,2,1,0,0,0,33,4,2,4,0,0,0,3,3,10,3,1,1,0,2,0
95JJ03S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95JJ03S2,9,0,0,0,0,0,0,1,3,2,1,1,0,0,1,0,5,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
95JJ04S1,14,0,0,0,0,0,0,1,3,4,5,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,10,0,0,0,0,0,0,1,2,3,3,1,0,0,0,0
95JJ04S2,17,0,0,0,0,0,0,2,5,3,6,0,0,0,1,0,8,0,0,0,0,0,0,0,2,2,3,0,0,0,1,0,9,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0
95JJ05W1,11,0,1,0,0,0,0,0,1,4,2,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,7,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0
95JJ06W1,11,0,0,0,0,0,0,1,3,2,4,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0
95JJ07W1,8,1,0,0,0,0,0,0,0,1,2,3,1,0,0,0,6,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95JJ08S1,22,0,0,0,0,0,0,1,2,7,7,4,0,0,1,0,9,0,0,0,0,0,0,0,1,3,1,3,0,0,1,0,13,0,0,0,0,0,0,1,1,4,6,1,0,0,0,0
95JJ08S2,23,4,2,1,0,0,0,0,2,5,5,0,3,0,1,0,13,2,2,1,0,0,0,0,0,1,3,0,3,0,1,0,10,2,0,0,0,0,0,0,2,4,2,0,0,0,0,0
95JJ09W1,38,1,1,1,0,0,0,3,5,11,7,2,4,3,0,0,20,1,1,1,0,0,0,1,0,5,5,2,2,2,0,0,18,0,0,0,0,0,0,2,5,6,2,0,2,1,0,0
95JJ10W1,27,0,0,0,0,0,0,3,7,5,5,3,1,2,1,0,7,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,20,0,0,0,0,0,0,3,4,4,4,2,0,2,1,0
95JJ11S1,33,0,0,0,0,0,1,1,3,11,6,5,2,1,3,0,15,0,0,0,0,0,0,1,0,4,3,3,0,1,3,0,18,0,0,0,0,0,1,0,3,7,3,2,2,0,0,0
95JJ11S2,36,4,0,0,1,0,1,4,7,9,4,2,1,0,3,0,13,3,0,0,1,0,0,1,2,2,1,1,1,0,1,0,23,1,0,0,0,0,1,3,5,7,3,1,0,0,2,0
95JJ12W1,33,0,0,0,0,0,0,2,7,8,4,7,2,2,1,0,22,0,0,0,0,0,0,0,5,4,3,5,2,2,1,0,11,0,0,0,0,0,0,2,2,4,1,2,0,0,0,0
95JJ13S1,28,0,0,0,0,0,0,2,3,6,8,5,4,0,0,0,18,0,0,0,0,0,0,0,3,4,5,2,4,0,0,0,10,0,0,0,0,0,0,2,0,2,3,3,0,0,0,0
95JJ13S2,45,0,0,0,0,1,0,2,9,10,8,9,1,2,3,0,25,0,0,0,0,1,0,2,4,3,6,7,0,1,1,0,20,0,0,0,0,0,0,0,5,7,2,2,1,1,2,0
95JJ14W1,39,0,0,0,0,0,0,2,9,8,10,6,1,2,1,0,21,0,0,0,0,0,0,2,4,4,5,3,1,1,1,0,18,0,0,0,0,0,0,0,5,4,5,3,0,1,0,0
95JJ15W1,30,0,0,0,0,0,0,0,6,3,10,4,1,1,3,2,6,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,24,0,0,0,0,0,0,0,4,2,9,3,1,1,3,1
95JJ16W1,27,1,0,0,0,1,1,1,1,6,6,5,0,2,2,1,13,1,0,0,0,1,0,0,0,3,3,4,0,0,0,1,14,0,0,0,0,0,1,1,1,3,3,1,0,2,2,0
95JJ17W1,42,0,0,0,0,0,1,2,11,10,7,4,2,1,4,0,19,0,0,0,0,0,1,0,4,3,3,2,2,1,3,0,23,0,0,0,0,0,0,2,7,7,4,2,0,0,1,0
95JJ18W1,28,0,0,0,0,0,1,1,6,8,8,4,0,0,0,0,14,0,0,0,0,0,1,0,5,2,2,4,0,0,0,0,14,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0
95JJ19S1,40,0,0,0,0,0,0,2,6,10,5,7,5,3,2,0,22,0,0,0,0,0,0,1,2,6,2,5,3,3,0,0,18,0,0,0,0,0,0,1,4,4,3,2,2,0,2,0
95JJ19S2,30,0,1,1,0,0,0,1,6,7,9,4,0,1,0,0,16,0,0,0,0,0,0,0,4,2,5,4,0,1,0,0,14,0,1,1,0,0,0,1,2,5,4,0,0,0,0,0
95JJ20S1,26,0,1,1,1,1,0,2,5,1,10,1,1,1,1,0,9,0,0,0,0,0,0,0,3,0,5,0,0,0,1,0,17,0,1,1,1,1,0,2,2,1,5,1,1,1,0,0
