GeographyCode,DC2251NI0001,DC2251NI0002,DC2251NI0003,DC2251NI0004,DC2251NI0005,DC2251NI0006,DC2251NI0007,DC2251NI0008,DC2251NI0009,DC2251NI0010,DC2251NI0011,DC2251NI0012,DC2251NI0013,DC2251NI0014,DC2251NI0015,DC2251NI0016,DC2251NI0017,DC2251NI0018,DC2251NI0019,DC2251NI0020,DC2251NI0021,DC2251NI0022,DC2251NI0023,DC2251NI0024,DC2251NI0025,DC2251NI0026,DC2251NI0027,DC2251NI0028,DC2251NI0029,DC2251NI0030,DC2251NI0031,DC2251NI0032,DC2251NI0033,DC2251NI0034,DC2251NI0035,DC2251NI0036,DC2251NI0037,DC2251NI0038,DC2251NI0039,DC2251NI0040,DC2251NI0041,DC2251NI0042,DC2251NI0043,DC2251NI0044,DC2251NI0045,DC2251NI0046,DC2251NI0047,DC2251NI0048,DC2251NI0049,DC2251NI0050,DC2251NI0051,DC2251NI0052,DC2251NI0053,DC2251NI0054,DC2251NI0055,DC2251NI0056,DC2251NI0057,DC2251NI0058,DC2251NI0059,DC2251NI0060,DC2251NI0061,DC2251NI0062,DC2251NI0063,DC2251NI0064,DC2251NI0065,DC2251NI0066,DC2251NI0067,DC2251NI0068,DC2251NI0069,DC2251NI0070,DC2251NI0071,DC2251NI0072,DC2251NI0073,DC2251NI0074,DC2251NI0075,DC2251NI0076,DC2251NI0077,DC2251NI0078,DC2251NI0079,DC2251NI0080,DC2251NI0081,DC2251NI0082,DC2251NI0083,DC2251NI0084,DC2251NI0085,DC2251NI0086,DC2251NI0087,DC2251NI0088,DC2251NI0089,DC2251NI0090
95MM02S1,1559,1296,57,30,15,2,10,10,58,138,217,148,19,9,7,1,2,0,9,41,378,282,23,15,6,0,2,8,11,54,924,834,12,5,2,1,4,1,36,41,28,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,0,0,2,0,2,0,4,2,1,1,0,0,0,1,0,0
95MM02S2,1685,1475,40,12,11,0,17,13,58,99,90,72,4,0,0,0,4,0,4,10,369,293,19,6,7,0,6,7,16,34,1149,1049,13,4,3,0,6,0,35,52,52,48,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14,11,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,10,2,0,0,0,0,0,5,2,1
95MM03W1,3508,2291,938,499,397,2,40,14,118,147,958,597,289,154,119,2,14,0,34,38,1301,551,622,337,262,0,23,10,54,64,1138,1050,18,5,10,0,3,4,24,42,72,66,4,2,2,0,0,0,2,0,7,3,3,0,3,0,0,0,0,1,11,9,0,0,0,0,0,0,2,0,9,6,0,0,0,0,0,0,2,1,12,9,2,1,1,0,0,0,0,1
95MM04W1,2151,1888,29,6,6,1,16,2,68,164,409,376,4,2,1,0,1,0,8,21,437,350,14,4,4,0,6,1,20,52,1268,1130,9,0,1,1,7,1,38,90,29,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,2,2,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0
95MM05W1,2495,2108,46,9,29,1,7,1,50,290,612,518,15,4,10,1,0,0,11,68,541,428,13,3,9,0,1,0,9,91,1297,1132,17,2,10,0,5,1,26,121,26,20,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,3,5,3,2,0,0,0,0,0,0,1,0
95MM06S1,1376,1143,12,5,6,0,1,6,26,189,256,213,1,0,1,0,0,0,5,37,313,239,7,3,3,0,1,2,12,53,791,678,4,2,2,0,0,4,9,96,10,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
95MM06S2,1227,1033,30,13,14,0,3,6,21,137,323,265,11,9,2,0,0,0,8,39,272,207,11,2,8,0,1,3,5,46,604,541,6,2,4,0,0,1,8,48,15,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8,5,1,0,0,0,1,2,0,0
95MM07W1,2601,385,1868,789,860,107,112,20,183,145,544,53,417,181,181,35,20,1,43,30,1695,154,1353,568,634,67,84,11,106,71,291,152,83,31,43,5,4,3,16,37,30,11,9,7,2,0,0,0,6,4,4,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,1,0,2,1,21,14,0,0,0,0,0,0,6,1,12,1,5,2,0,0,3,1,4,1
95MM08S1,1291,942,130,59,55,9,7,2,42,175,298,228,31,16,15,0,0,0,9,30,434,275,83,37,34,7,5,1,18,57,536,425,14,6,6,2,0,0,11,86,10,7,0,0,0,0,0,0,2,1,2,0,2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,1,2,0
95MM08S2,1656,786,706,346,245,25,90,5,81,78,212,89,102,52,38,5,7,0,10,11,900,250,559,278,197,19,65,0,43,48,481,419,24,9,8,0,7,0,23,15,34,19,12,7,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,8,6,2,0,0,0,2,0,0,0,18,1,7,0,0,0,7,5,1,4
95MM09S1,1588,1089,357,161,179,4,13,3,52,87,331,207,89,31,57,0,1,0,9,26,681,361,255,125,115,4,11,2,32,31,533,482,13,5,7,0,1,1,8,29,35,33,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0
95MM09S2,1974,1326,469,279,146,12,32,9,60,110,429,299,93,59,31,0,3,0,6,31,831,396,332,195,100,10,27,7,44,52,677,608,35,22,12,1,0,1,9,24,34,23,8,3,3,1,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
95MM10S1,1456,1284,22,8,10,2,2,0,7,143,419,362,13,3,8,1,1,0,1,43,260,224,5,2,2,1,0,0,2,29,750,675,4,3,0,0,1,0,3,68,17,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0
95MM10S2,1294,1094,13,1,7,0,5,2,28,157,272,218,2,1,0,0,1,0,6,46,302,241,7,0,3,0,4,0,7,47,706,626,4,0,4,0,0,0,12,64,10,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,2,0,0
95MM11W1,2277,2040,16,7,3,0,6,1,27,193,593,551,2,2,0,0,0,0,3,37,431,358,8,3,2,0,3,0,8,57,1221,1106,5,2,1,0,2,0,13,97,21,19,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,1,2,1
95MM12S1,2022,1600,239,159,54,4,22,3,56,124,394,307,56,39,17,0,0,0,7,24,494,294,135,101,20,3,11,1,20,44,1084,977,33,15,16,1,1,0,24,50,23,15,6,4,1,0,1,0,2,0,2,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,2,8,2,2,0,0,0,2,0,0,4,14,5,6,0,0,0,6,2,1,0
95MM12S2,1298,1120,12,7,3,2,0,2,32,132,373,331,1,1,0,0,0,0,8,33,328,264,9,5,3,1,0,1,12,42,577,511,1,1,0,0,0,0,10,55,11,7,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0
95MM12S3,2538,2224,43,14,19,2,8,12,47,212,484,405,9,0,7,2,0,0,17,53,588,472,30,13,9,0,8,10,10,66,1414,1306,3,1,2,0,0,0,17,88,29,22,0,0,0,0,0,0,2,5,3,3,0,0,0,0,0,0,0,0,6,5,1,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,2,1,0
95MM13S1,1205,996,97,41,36,1,19,1,55,56,125,97,21,12,9,0,0,0,2,5,318,208,61,23,23,1,14,0,27,22,714,649,10,5,3,0,2,1,26,28,34,30,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,7,1,0,0,0,1,0,0,0,4,3,1,0,0,0,1,0,0,0
95MM13S2,1236,1082,19,3,5,4,7,1,30,104,312,279,3,0,0,2,1,0,8,22,258,217,10,3,3,2,2,0,4,27,640,568,4,0,2,0,2,1,14,53,11,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,9,3,2,0,0,0,2,0,4,0
95MM13S3,1569,1352,35,6,17,0,12,5,30,147,359,314,14,0,7,0,7,0,2,29,371,307,8,2,4,0,2,3,15,38,807,706,12,4,6,0,2,2,10,77,19,15,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,1,7,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13S4,2553,2227,60,11,30,1,18,9,55,202,415,349,13,2,11,0,0,0,11,42,528,406,33,8,13,1,11,6,18,65,1567,1438,11,0,6,0,5,2,23,93,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,6,3,2,0,0,0,2,0,1,0,5,0,1,1,0,0,0,1,1,2
95MM13S5,2309,1976,106,39,37,2,28,12,88,127,222,169,26,12,7,2,5,0,8,19,554,408,60,25,23,0,12,7,30,49,1458,1340,12,2,7,0,3,4,46,56,45,41,0,0,0,0,0,0,2,2,7,5,2,0,0,0,2,0,0,0,6,5,0,0,0,0,0,0,0,1,10,3,5,0,0,0,5,0,2,0,7,5,1,0,0,0,1,1,0,0
95MM14S1,833,294,429,199,160,37,33,12,61,37,184,61,103,54,38,9,2,0,8,12,435,72,302,136,114,26,26,9,37,15,169,136,17,6,6,2,3,1,7,8,15,10,5,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,1,18,8,0,0,0,0,0,2,7,1,7,4,1,1,0,0,0,0,2,0
95MM14S2,1736,694,710,288,318,29,75,34,116,182,466,171,220,100,102,9,9,3,27,45,737,190,429,173,193,19,44,4,49,65,367,229,40,10,22,1,7,5,30,63,18,9,3,1,1,0,1,0,2,4,4,0,3,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,62,57,1,0,0,0,1,0,4,0,80,37,14,1,0,0,13,21,3,5
95MM15S1,1753,759,787,386,319,16,66,5,112,90,335,169,131,69,55,2,5,0,13,22,991,263,604,300,243,10,51,3,77,44,366,291,35,13,16,3,3,1,19,20,30,15,14,4,5,1,4,0,0,1,1,1,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,1,0,18,13,0,0,0,0,0,0,2,3,5,1,3,0,0,0,3,1,0,0
95MM15S2,2648,1342,974,447,427,20,80,14,198,120,426,236,136,60,63,0,13,0,25,29,1516,533,778,368,347,17,46,10,140,55,615,519,35,12,11,2,10,0,27,34,42,24,15,3,6,1,5,0,1,2,6,0,6,3,0,0,3,0,0,0,6,4,1,1,0,0,0,1,0,0,26,24,0,0,0,0,0,0,2,0,11,2,3,0,0,0,3,3,3,0
95MM16S1,2407,1795,279,150,92,3,34,22,103,208,544,408,53,34,16,0,3,3,26,54,925,572,208,107,70,3,28,9,54,82,789,684,16,9,5,0,2,3,18,68,22,17,1,0,1,0,0,3,0,1,5,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,114,111,0,0,0,0,0,0,1,2,8,3,1,0,0,0,1,0,4,0
95MM16S2,3338,1709,1073,580,363,36,94,73,322,161,419,198,149,78,62,4,5,2,36,34,1719,566,837,461,283,29,64,39,203,74,996,851,52,29,12,0,11,5,46,42,85,53,17,8,4,2,3,2,4,9,7,1,5,2,1,0,2,1,0,0,12,9,0,0,0,0,0,0,2,1,31,11,5,1,1,0,3,1,13,1,69,20,8,1,0,1,6,23,18,0
95MM17S1,1962,1764,32,10,12,0,10,4,50,112,154,137,2,1,0,0,1,0,5,10,366,276,20,6,7,0,7,2,24,44,1397,1313,9,3,5,0,1,1,17,57,26,22,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,5,2,1,0,0,0,1,1,1,0
95MM17S2,1787,1426,120,47,48,2,23,9,88,144,283,217,32,18,14,0,0,1,6,27,452,290,72,26,23,2,21,2,38,50,995,869,16,3,11,0,2,4,39,67,34,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,2,0,5,3,0,0,0,0,0,2,0,0
95MM18S1,2241,1289,740,429,224,30,57,6,97,109,423,269,111,69,26,2,14,3,15,25,1124,425,583,349,178,27,29,2,64,50,651,568,39,9,17,1,12,1,13,30,27,23,3,1,2,0,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3,1,0,0,0,1,0,3,3,4,1,2,0,1,0,1,0,1,0
95MM18S2,2939,1904,713,336,299,16,62,25,158,139,390,250,99,44,47,1,7,0,18,23,1261,521,568,279,240,13,36,20,94,58,1174,1055,30,13,8,0,9,3,30,56,61,50,6,0,3,2,1,0,4,1,2,0,1,0,1,0,0,0,1,0,9,3,2,0,0,0,2,0,3,1,27,23,3,0,0,0,3,0,1,0,15,2,4,0,0,0,4,2,7,0
95MM19S1,1558,418,936,484,355,36,61,27,102,75,242,61,143,79,45,7,12,1,18,19,1021,179,730,376,285,27,42,17,67,28,249,162,49,26,18,1,4,4,13,21,23,6,13,2,7,1,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,1,2,10,1,0,0,0,0,0,3,1,5
95MM19S2,1486,545,676,343,238,37,58,20,134,111,244,77,117,50,50,5,12,1,26,23,853,202,520,277,177,30,36,7,68,56,282,209,26,13,5,2,6,0,24,23,23,10,8,3,4,0,1,0,2,3,2,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,46,38,1,0,0,0,1,0,6,1,33,9,2,0,0,0,2,12,5,5
95MM20S1,1614,288,1084,526,444,64,50,11,132,99,291,47,204,105,83,10,6,2,24,14,1097,120,824,394,340,51,39,6,87,60,169,102,38,18,16,3,1,0,13,16,27,14,10,7,3,0,0,0,0,3,7,0,2,0,2,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,11,5,4,0,0,0,4,0,1,1,11,0,2,2,0,0,0,2,6,1
95MM20S2,1752,304,1176,610,431,60,75,16,136,120,361,38,264,157,86,11,10,0,33,26,1100,115,844,420,328,47,49,3,86,52,205,104,47,30,12,0,5,0,15,39,17,7,9,2,4,2,1,0,0,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,18,4,0,0,0,4,0,1,0,42,19,8,1,1,0,6,13,1,1
95MM21S1,1644,115,1373,573,663,94,43,2,55,99,354,29,290,109,146,24,11,1,14,20,1183,50,1038,439,501,66,32,1,34,60,89,28,41,22,15,4,0,0,2,18,11,1,4,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
95MM21S2,1762,1027,478,197,209,38,34,20,132,105,177,89,63,28,31,1,3,0,8,17,839,314,373,155,166,35,17,17,74,61,655,566,30,13,9,0,8,1,37,21,53,42,5,1,2,2,0,0,6,0,7,3,1,0,1,0,0,0,3,0,3,2,1,0,0,0,1,0,0,0,14,5,3,0,0,0,3,0,0,6,14,6,2,0,0,0,2,2,4,0
95MM22S1,1239,1042,27,9,13,1,4,7,42,121,173,142,8,3,5,0,0,0,7,16,306,238,13,6,6,0,1,4,11,40,734,646,3,0,2,1,0,0,22,63,10,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,10,3,3,0,0,0,3,3,0,1
95MM22S2,1253,1077,32,9,13,0,10,1,69,74,114,97,3,0,3,0,0,0,7,7,305,246,12,7,4,0,1,1,29,17,790,699,15,1,6,0,8,0,29,47,33,27,1,1,0,0,0,0,2,3,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,3,2,1,0,0,0,1,0,0,0
95MM23W1,2521,1881,111,36,35,2,38,32,183,314,470,364,23,11,9,1,2,0,26,57,678,460,49,14,16,0,19,9,47,113,1218,987,14,3,10,0,1,2,81,134,38,28,2,1,0,1,0,0,3,5,3,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,0,1,0,57,31,6,0,0,0,6,1,16,3,52,7,17,7,0,0,10,17,9,2
95MM24W1,2503,2275,28,16,9,0,3,4,48,148,666,613,8,4,4,0,0,0,5,40,478,399,15,10,3,0,2,2,14,48,1318,1228,5,2,2,0,1,1,27,57,32,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,2,0
95MM25S1,1289,1129,10,0,7,0,3,1,18,131,365,323,4,0,4,0,0,0,6,32,274,211,2,0,1,0,1,1,9,51,634,583,3,0,2,0,1,0,2,46,12,9,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0
95MM25S2,1458,1242,16,3,7,0,6,4,20,176,391,328,6,0,5,0,1,0,4,53,341,277,8,3,1,0,4,2,9,45,718,630,2,0,1,0,1,2,7,77,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM25S3,1559,1373,38,22,9,0,7,2,30,116,298,267,2,1,0,0,1,0,1,28,354,275,28,17,6,0,5,0,13,38,870,802,5,2,3,0,0,0,14,49,20,18,0,0,0,0,0,0,1,1,3,1,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,0,0,5,2,1,0,0,0,1,1,1,0
95MM25S4,2057,1713,31,8,11,0,12,20,41,252,320,265,1,1,0,0,0,0,1,53,449,341,21,6,11,0,4,6,16,65,1221,1063,3,1,0,0,2,2,23,130,38,33,1,0,0,0,1,0,1,3,5,1,4,0,0,0,4,0,0,0,5,4,0,0,0,0,0,1,0,0,3,2,1,0,0,0,1,0,0,0,16,4,0,0,0,0,0,11,0,1
95MM26S1,1745,1568,19,5,12,0,2,2,42,114,348,316,8,1,7,0,0,0,5,19,350,301,6,3,3,0,0,1,10,32,1015,923,5,1,2,0,2,0,26,61,19,17,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0
95MM26S2,1386,1253,20,5,10,0,5,5,48,60,145,121,6,0,6,0,0,0,6,12,255,226,9,5,4,0,0,4,4,12,938,874,3,0,0,0,3,0,25,36,26,21,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,1,5,0
95MM27S1,2002,1351,109,36,44,5,24,51,133,358,443,326,29,15,8,1,5,2,19,67,489,270,48,14,22,4,8,16,56,99,918,682,25,6,11,0,8,4,38,169,21,15,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,1,0,0,71,46,3,0,0,0,3,1,10,11,52,5,3,0,3,0,0,27,10,7
95MM27S2,1831,1191,173,65,36,9,63,41,242,184,230,163,18,8,5,3,2,1,26,22,615,317,108,48,23,2,35,4,127,59,819,643,25,7,7,4,7,1,66,84,31,23,2,1,1,0,0,0,4,2,5,3,1,0,0,0,1,0,1,0,6,6,0,0,0,0,0,0,0,0,49,26,4,0,0,0,4,0,8,11,76,10,15,1,0,0,14,35,10,6
95MM28W1,2351,1591,292,107,146,8,31,13,121,334,550,375,80,30,46,2,2,1,18,76,696,345,190,75,92,5,18,2,47,112,1013,821,17,1,8,1,7,4,34,137,30,20,1,1,0,0,0,0,2,7,4,1,1,0,0,0,1,1,1,0,7,4,0,0,0,0,0,0,3,0,37,23,2,0,0,0,2,0,11,1,14,2,1,0,0,0,1,5,5,1
95MM29W1,3410,2136,689,314,287,26,62,34,215,336,718,440,182,81,87,6,8,2,38,56,1221,530,453,216,186,20,31,20,100,118,1263,1020,33,15,13,0,5,3,57,150,44,36,2,2,0,0,0,0,4,2,4,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,113,83,12,0,1,0,11,1,8,9,46,23,7,0,0,0,7,8,7,1
95MM30W1,2083,1782,28,8,9,0,11,9,79,185,507,447,6,1,1,0,4,0,11,43,419,313,19,7,8,0,4,4,14,69,1090,976,2,0,0,0,2,0,42,70,29,24,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,1,0,3,1,20,14,0,0,0,0,0,0,5,1,11,6,0,0,0,0,0,4,1,0
95NN01S1,1492,1185,108,44,42,0,22,4,68,127,339,277,20,9,7,0,4,0,13,29,677,506,79,30,32,0,17,3,33,56,418,361,3,1,2,0,0,1,13,40,33,23,5,4,1,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,18,15,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0
95NN01S2,1686,1344,141,39,84,3,15,4,88,109,434,352,32,10,19,1,2,0,22,28,799,578,103,27,61,2,13,2,52,64,416,387,3,0,3,0,0,1,8,17,23,21,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,2,0,5,1,0,0,0,0,0,1,3,0
95NN02W1,2211,1860,127,48,55,3,21,4,104,116,361,291,22,6,14,2,0,1,23,24,1010,799,93,37,37,1,18,2,61,55,769,710,9,4,3,0,2,0,14,36,54,49,2,1,1,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,6,5,0,0,0,0,0,0,1,0,5,1,1,0,0,0,1,0,2,1
95NN03S1,1319,320,704,326,171,47,160,12,202,81,224,46,130,68,27,8,27,4,33,11,902,167,543,251,140,37,115,5,134,53,111,67,13,6,1,0,6,1,15,15,16,8,5,0,2,2,1,1,2,0,7,2,3,0,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,38,24,1,0,0,0,1,0,12,1,20,5,9,1,0,0,8,0,6,0
95NN03S2,1577,128,1194,491,346,84,273,4,161,90,376,39,267,112,85,19,51,1,45,24,1100,51,885,360,258,64,203,1,110,53,56,19,21,8,2,0,11,0,4,12,21,5,11,7,0,1,3,2,2,1,4,1,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,12,3,1,0,0,2,0,0,0,4,0,4,1,0,0,3,0,0,0
95NN04W1,2934,2211,142,67,37,7,31,17,157,407,856,683,35,17,8,3,7,2,35,101,1358,977,94,45,28,4,17,12,75,200,622,494,7,5,0,0,2,2,28,91,44,29,1,0,1,0,0,0,2,12,6,2,2,0,0,0,2,1,1,0,3,0,1,0,0,0,1,0,2,0,28,17,0,0,0,0,0,0,11,0,17,9,2,0,0,0,2,0,3,3
95NN05W1,2497,1205,851,397,268,17,169,14,252,175,574,272,205,114,51,5,35,3,50,44,1520,613,624,275,210,11,128,7,180,96,276,222,12,6,5,0,1,1,10,31,32,20,5,2,2,0,1,1,4,2,5,2,0,0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,67,58,3,0,0,0,3,0,5,1,17,12,2,0,0,1,1,2,0,1
95NN06S1,1095,932,36,8,19,0,9,10,48,69,268,211,14,2,9,0,3,5,21,17,395,326,17,3,9,0,5,2,18,32,382,356,3,2,1,0,0,1,5,17,19,16,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25,22,1,0,0,0,1,0,0,2,5,0,0,0,0,0,0,2,3,0
95NN06S2,2447,1965,240,97,96,4,43,8,104,130,561,436,65,30,32,2,1,0,29,31,988,708,161,65,57,2,37,4,46,69,788,731,8,0,6,0,2,1,25,23,42,35,4,2,1,0,1,1,0,2,8,6,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,2,49,46,0,0,0,0,0,0,2,1,7,2,2,0,0,0,2,2,1,0
95NN07S1,1687,1492,55,14,23,7,11,8,56,76,375,329,10,2,5,1,2,1,14,21,833,727,40,10,17,5,8,4,30,32,428,404,3,2,1,0,0,0,7,14,22,19,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,3,7,10,4,2,0,0,1,1,2,1,1
95NN07S2,1571,1269,112,28,64,1,19,15,64,111,372,301,36,11,16,1,8,0,11,24,791,627,68,16,45,0,7,9,39,48,355,305,4,1,3,0,0,0,8,38,16,13,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,10,4,0,0,0,4,0,4,0,17,12,0,0,0,0,0,5,0,0
95NN08S1,1501,672,551,320,154,8,69,14,175,89,267,104,123,83,30,1,9,1,20,19,863,311,397,225,110,7,55,11,109,35,284,218,10,6,4,0,0,1,29,26,41,17,17,6,9,0,2,1,3,3,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,38,22,4,0,1,0,3,0,8,4,4,0,0,0,0,0,0,0,3,1
95NN08S2,1768,964,512,212,201,15,84,10,184,98,337,179,102,51,42,3,6,1,38,17,955,412,377,150,147,8,72,6,111,49,367,306,19,4,11,4,0,0,21,21,44,27,9,7,0,0,2,0,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,32,4,0,1,0,3,0,7,7,9,2,1,0,0,0,1,3,3,0
95NN09S1,1695,592,829,570,141,12,106,10,189,75,290,101,141,101,22,0,18,1,20,27,1081,248,653,450,110,11,82,6,134,40,257,214,20,10,5,1,4,0,15,8,45,25,15,9,4,0,2,1,4,0,10,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,1,6,0
95NN09S2,1326,283,791,501,188,6,96,5,176,71,300,72,182,126,36,2,18,3,23,20,895,141,582,361,142,4,75,2,130,40,89,61,11,9,2,0,0,0,8,9,24,3,13,3,7,0,3,0,7,1,5,0,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,5,0,4,2,1,1,0,0,0,0,1,0
